sl_5_5400_20280501 Coordinates.csv
2028/05/01 07:47:00.0000 UTC

Generated: Tue Oct  8 21:10:46 2024,
Start: 2028/05/01 07:47:00.00, Stop: 2028/05/01 09:17:00.00,
TIME_UNITS,STARLINK-32234 - X-Coordinate,STARLINK-5108 - X-Coordinate,STARLINK-11149 [DTC] - X-Coordinate,STARLINK-31293 - X-Coordinate,STARLINK-3860 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-32234 - Y-Coordinate,STARLINK-5108 - Y-Coordinate,STARLINK-11149 [DTC] - Y-Coordinate,STARLINK-31293 - Y-Coordinate,STARLINK-3860 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-32234 - Z-Coordinate,STARLINK-5108 - Z-Coordinate,STARLINK-11149 [DTC] - Z-Coordinate,STARLINK-31293 - Z-Coordinate,STARLINK-3860 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,693.6013,3884.8537,4998.3390,-1594.6740,-3953.2922,288790.0173,290685.2143,291361.4974,291064.3190,289463.7756,290611.4793,298444.4324,294331.1915,-207419259.6381,-207401052.5027,-207420696.5543,-207416853.7243,295102.4385,-207421501.3946,5626.0245,5632.5225,-4414.2756,-6300.4570,-5453.0215,192303.3215,185818.3745,196451.6538,195883.4392,187430.4334,189074.4916,190107.6962,190465.8005,285473284.6985,285412665.3494,285428184.8651,285452449.0847,191697.9434,285453966.2705,-3880.5489,-944.6466,-1020.4998,2124.6876,1523.4661,123262.8859,121937.9723,125001.1648,126678.9723,129531.3877,120153.1013,115711.4065,125045.0436,74674823.9119,74671333.9901,74664693.6988,74662497.2206,123935.0151,74668566.6410,
300.000,2072.9750,4554.6101,3707.1284,-2635.5181,-4979.0853,284931.8050,286724.4635,287390.0932,287084.7618,285375.3617,286568.7206,294299.1675,290426.5334,-213601034.6991,-213581853.4975,-213601730.9451,-213598446.8493,291026.3642,-213603208.9311,4301.8180,4461.8598,-4927.9845,-5132.9635,-4779.6490,198126.1282,192174.2643,202685.4984,202022.5490,193576.2913,195222.8396,196287.7559,196938.7807,280876054.5558,280815877.2890,280831113.2499,280856126.8435,197872.3738,280856802.2837,-4939.5729,-2660.3265,-2739.4103,3664.2142,-282.6962,123142.0933,121878.3362,124999.2913,126414.7865,129511.4322,120307.2145,115515.9019,125291.1760,74680767.8399,74676850.8770,74670113.4379,74667979.8764,123841.5159,74674286.8443,
600.000,3293.5549,4796.5371,2000.2655,-3447.0835,-5509.4049,280968.2872,282629.0160,283292.1268,282982.7310,281159.6245,282403.6293,290024.1637,286420.9057,-219680952.9022,-219660808.1709,-219680915.6346,-219678257.6003,286821.0946,-219683062.6142,2565.9115,2831.9370,-4939.5663,-3437.4224,-3626.2959,203872.0190,198451.9313,208830.5014,208073.9813,199635.5053,201289.6430,202378.3323,203400.0810,276144978.1570,276085266.8659,276100220.4191,276125969.1073,203960.1868,276125794.4218,-5456.8702,-4088.3686,-4140.6339,4795.0779,-2058.2787,123022.5505,121820.7486,124995.1267,126145.9205,129488.0531,120467.5494,115325.2098,125432.7273,74686708.6547,74682367.4812,74675533.9023,74673510.9896,123747.9299,74680006.8648,
900.000,4236.8044,4602.1868,53.1565,-3958.9065,-5506.7673,276901.9287,278400.7034,279069.3813,278760.5327,276818.3356,278118.3887,285621.4340,282299.3867,-225656116.7720,-225635019.6860,-225655354.0613,-225653387.0584,282488.4694,-225658165.0679,598.1300,899.3931,-4463.1006,-1390.2525,-2094.9847,209539.8620,204648.8810,214883.9918,214034.7940,205605.4024,207272.9168,208376.6821,209821.4721,271282311.5372,271223089.8101,271237762.1174,271264222.6059,209958.6788,271263198.5880,-5376.2693,-5075.0803,-5062.5324,5391.4085,-3611.3105,122904.4848,121765.3684,124988.5007,125872.3442,129461.2795,120634.1221,115139.2843,125451.6393,74692646.2564,74687883.8109,74680955.1589,74679089.2863,123654.2571,74685726.7027,
1200.000,4805.8376,4002.1824,-1930.2812,-4125.1920,-4985.8778,272735.2884,274041.4496,274723.6912,274420.5752,272353.3267,273715.2708,281093.0445,278047.2786,-231523678.7873,-231501641.1497,-231522199.6067,-231520985.4059,278030.3846,-231525668.8651,-1401.6271,-1146.8594,-3560.1885,795.9551,-327.5443,215128.7589,210762.6945,220843.3381,219902.0355,211483.3488,213170.7813,214280.1106,216169.9707,266290373.4443,266231664.5467,266246056.7693,266273197.5789,215865.1853,266271333.3941,-4706.5975,-5514.6759,-5399.2227,5386.9137,-4774.4865,122788.1696,121712.3734,124979.2477,125594.0425,129431.1388,120806.9238,114958.0818,125338.1277,74698580.5466,74693399.8743,74686377.2752,74684713.0359,123560.4976,74691446.3578,
1500.000,4935.2555,3061.5714,-3738.8572,-3928.6110,-4010.0704,268471.0187,269553.2774,270256.9419,269965.3735,267766.4883,269196.6422,276441.1145,273651.3332,-237280842.7386,-237257876.9695,-237278656.9514,-237278253.4533,273448.7919,-237282777.8841,-3233.3898,-3104.1206,-2331.7186,2894.7066,1507.7536,220638.0938,216791.0352,226705.9492,225672.7361,217266.7515,218981.4728,220085.9718,222409.7195,261171544.2329,261113371.0895,261127484.3736,261155266.7292,221677.0821,261152579.0550,-3520.7560,-5360.1166,-5112.1301,4782.0267,-5423.0123,122673.9365,121661.9634,124967.2068,125311.0211,129397.6570,120985.9121,114781.5611,125091.7576,74704511.4282,74698915.6797,74691800.3186,74690380.1700,123466.6513,74697165.8301,
1800.000,4598.8367,1872.6882,-5176.1932,-3382.1224,-2683.2817,264111.8591,264938.3185,265671.0686,265397.5530,263059.7684,264564.9706,271667.8149,269100.8951,-242924865.0605,-242900984.1859,-242921983.4062,-242922444.1294,268745.6982,-242926748.6410,-4716.9003,-4775.7016,-906.5901,4689.1031,3232.2029,226067.5954,222731.6558,232469.2757,231343.8970,222953.0586,224703.3536,225791.6699,228504.3382,255928264.7291,255870649.9071,255884485.3686,255912864.1033,227391.7863,255909376.2531,-1948.2197,-4627.8417,-4234.1117,3643.8889,-5487.5178,122562.1911,121614.3636,124952.2224,125023.3133,129360.8585,121170.9999,114609.6834,124722.0227,74710438.8055,74704431.2351,74697224.3571,74696088.3886,123372.7185,74702885.1197,
2100.000,3814.1052,546.3004,-6081.8300,-2528.6446,-1138.8172,259660.6221,260198.8259,260968.0559,260719.8544,258235.1718,259822.8330,266775.3676,264388.8789,-248453056.1389,-248428273.7791,-248449490.2190,-248450863.9275,263923.1641,-248454891.5975,-5709.4960,-5990.4565,571.4616,5994.4489,4673.7930,231417.4194,228582.4068,238130.8101,236912.4763,228539.7615,230334.9249,231394.6602,234419.6563,250563035.0667,250506000.7584,250519559.4688,250548483.9110,233006.7576,250544224.9752,-161.3776,-3396.1604,-2865.9618,2099.1535,-4961.0574,122453.4339,121569.8292,124934.1442,124730.9901,129320.7664,121362.0415,114442.4121,124248.2424,74716362.5845,74709946.5486,74702649.4586,74701835.2498,123278.6990,74708604.2265,
2400.000,2642.8193,-798.3274,-6349.4553,-1438.3453,473.8668,255120.1642,255337.1899,256149.9365,255935.1377,253294.7587,254972.9249,261766.0443,259512.4732,-253862781.5936,-253837111.9501,-253858543.8553,-253860874.3060,258983.3036,-253864572.4424,-6120.2368,-6620.4631,1957.9474,6677.7562,5684.1038,236688.2577,234341.2449,243688.0883,242375.3721,234024.3949,235874.8402,236892.4494,240126.6236,245078413.4948,245021981.5016,245035264.4729,245064679.2933,238519.4992,245059683.3203,1643.2113,-1797.3597,-1165.4480,320.0978,-3899.8260,122348.2883,121528.6506,124912.8276,124434.1727,129277.4021,121558.8126,114279.7129,123698.6009,74722282.6727,74715461.6282,74708075.6917,74707618.2435,123184.5931,74714323.1505,
