sl_100_5400_20280330 Coordinates.csv
2028/03/30 07:47:00.0000 UTC

Generated: Tue Oct  8 21:41:03 2024,
Start: 2028/03/30 07:47:00.00, Stop: 2028/03/30 09:17:00.00,
TIME_UNITS,STARLINK-31274 - X-Coordinate,STARLINK-5759 - X-Coordinate,STARLINK-3671 - X-Coordinate,STARLINK-5747 - X-Coordinate,STARLINK-1536 - X-Coordinate,STARLINK-1103 - X-Coordinate,STARLINK-5677 - X-Coordinate,STARLINK-31251 - X-Coordinate,STARLINK-31209 - X-Coordinate,STARLINK-1799 - X-Coordinate,STARLINK-4074 - X-Coordinate,STARLINK-1017 - X-Coordinate,STARLINK-31137 - X-Coordinate,STARLINK-32006 - X-Coordinate,STARLINK-4254 - X-Coordinate,STARLINK-2227 - X-Coordinate,STARLINK-31821 - X-Coordinate,STARLINK-5941 - X-Coordinate,STARLINK-1185 - X-Coordinate,STARLINK-6331 - X-Coordinate,STARLINK-30068 - X-Coordinate,STARLINK-3757 - X-Coordinate,STARLINK-2631 - X-Coordinate,STARLINK-2346 - X-Coordinate,STARLINK-32145 - X-Coordinate,STARLINK-5209 - X-Coordinate,STARLINK-2537 - X-Coordinate,STARLINK-3863 - X-Coordinate,STARLINK-3632 - X-Coordinate,STARLINK-1938 - X-Coordinate,STARLINK-1727 - X-Coordinate,STARLINK-5813 - X-Coordinate,STARLINK-31389 - X-Coordinate,STARLINK-4052 - X-Coordinate,STARLINK-4730 - X-Coordinate,STARLINK-31141 - X-Coordinate,STARLINK-30939 - X-Coordinate,STARLINK-31770 - X-Coordinate,STARLINK-6216 - X-Coordinate,STARLINK-32194 - X-Coordinate,STARLINK-31380 - X-Coordinate,STARLINK-1903 - X-Coordinate,STARLINK-5476 - X-Coordinate,STARLINK-4438 - X-Coordinate,STARLINK-5377 - X-Coordinate,STARLINK-31434 - X-Coordinate,STARLINK-11115 [DTC] - X-Coordinate,STARLINK-31243 - X-Coordinate,STARLINK-5306 - X-Coordinate,STARLINK-2151 - X-Coordinate,STARLINK-5458 - X-Coordinate,STARLINK-1060 - X-Coordinate,STARLINK-6205 - X-Coordinate,STARLINK-5902 - X-Coordinate,STARLINK-6319 - X-Coordinate,STARLINK-3074 - X-Coordinate,STARLINK-31199 - X-Coordinate,STARLINK-5691 - X-Coordinate,STARLINK-2446 - X-Coordinate,STARLINK-5045 - X-Coordinate,STARLINK-5134 - X-Coordinate,STARLINK-31908 - X-Coordinate,STARLINK-5175 - X-Coordinate,STARLINK-5670 - X-Coordinate,STARLINK-31779 - X-Coordinate,STARLINK-4409 - X-Coordinate,STARLINK-3312 - X-Coordinate,STARLINK-4459 - X-Coordinate,STARLINK-4569 - X-Coordinate,STARLINK-3503 - X-Coordinate,STARLINK-5402 - X-Coordinate,STARLINK-1560 - X-Coordinate,STARLINK-5219 - X-Coordinate,STARLINK-5761 - X-Coordinate,STARLINK-3299 - X-Coordinate,STARLINK-31904 - X-Coordinate,STARLINK-31509 - X-Coordinate,STARLINK-30219 - X-Coordinate,STARLINK-5653 - X-Coordinate,STARLINK-30800 - X-Coordinate,STARLINK-5323 - X-Coordinate,STARLINK-2369 - X-Coordinate,STARLINK-3078 - X-Coordinate,STARLINK-5917 - X-Coordinate,STARLINK-31468 - X-Coordinate,STARLINK-3139 - X-Coordinate,STARLINK-4048 - X-Coordinate,STARLINK-2086 - X-Coordinate,STARLINK-30264 - X-Coordinate,STARLINK-2727 - X-Coordinate,STARLINK-31447 - X-Coordinate,STARLINK-2757 - X-Coordinate,STARLINK-3250 - X-Coordinate,STARLINK-3820 - X-Coordinate,STARLINK-30085 - X-Coordinate,STARLINK-3124 - X-Coordinate,STARLINK-5979 - X-Coordinate,STARLINK-5419 - X-Coordinate,STARLINK-5885 - X-Coordinate,STARLINK-32166 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31274 - Y-Coordinate,STARLINK-5759 - Y-Coordinate,STARLINK-3671 - Y-Coordinate,STARLINK-5747 - Y-Coordinate,STARLINK-1536 - Y-Coordinate,STARLINK-1103 - Y-Coordinate,STARLINK-5677 - Y-Coordinate,STARLINK-31251 - Y-Coordinate,STARLINK-31209 - Y-Coordinate,STARLINK-1799 - Y-Coordinate,STARLINK-4074 - Y-Coordinate,STARLINK-1017 - Y-Coordinate,STARLINK-31137 - Y-Coordinate,STARLINK-32006 - Y-Coordinate,STARLINK-4254 - Y-Coordinate,STARLINK-2227 - Y-Coordinate,STARLINK-31821 - Y-Coordinate,STARLINK-5941 - Y-Coordinate,STARLINK-1185 - Y-Coordinate,STARLINK-6331 - Y-Coordinate,STARLINK-30068 - Y-Coordinate,STARLINK-3757 - Y-Coordinate,STARLINK-2631 - Y-Coordinate,STARLINK-2346 - Y-Coordinate,STARLINK-32145 - Y-Coordinate,STARLINK-5209 - Y-Coordinate,STARLINK-2537 - Y-Coordinate,STARLINK-3863 - Y-Coordinate,STARLINK-3632 - Y-Coordinate,STARLINK-1938 - Y-Coordinate,STARLINK-1727 - Y-Coordinate,STARLINK-5813 - Y-Coordinate,STARLINK-31389 - Y-Coordinate,STARLINK-4052 - Y-Coordinate,STARLINK-4730 - Y-Coordinate,STARLINK-31141 - Y-Coordinate,STARLINK-30939 - Y-Coordinate,STARLINK-31770 - Y-Coordinate,STARLINK-6216 - Y-Coordinate,STARLINK-32194 - Y-Coordinate,STARLINK-31380 - Y-Coordinate,STARLINK-1903 - Y-Coordinate,STARLINK-5476 - Y-Coordinate,STARLINK-4438 - Y-Coordinate,STARLINK-5377 - Y-Coordinate,STARLINK-31434 - Y-Coordinate,STARLINK-11115 [DTC] - Y-Coordinate,STARLINK-31243 - Y-Coordinate,STARLINK-5306 - Y-Coordinate,STARLINK-2151 - Y-Coordinate,STARLINK-5458 - Y-Coordinate,STARLINK-1060 - Y-Coordinate,STARLINK-6205 - Y-Coordinate,STARLINK-5902 - Y-Coordinate,STARLINK-6319 - Y-Coordinate,STARLINK-3074 - Y-Coordinate,STARLINK-31199 - Y-Coordinate,STARLINK-5691 - Y-Coordinate,STARLINK-2446 - Y-Coordinate,STARLINK-5045 - Y-Coordinate,STARLINK-5134 - Y-Coordinate,STARLINK-31908 - Y-Coordinate,STARLINK-5175 - Y-Coordinate,STARLINK-5670 - Y-Coordinate,STARLINK-31779 - Y-Coordinate,STARLINK-4409 - Y-Coordinate,STARLINK-3312 - Y-Coordinate,STARLINK-4459 - Y-Coordinate,STARLINK-4569 - Y-Coordinate,STARLINK-3503 - Y-Coordinate,STARLINK-5402 - Y-Coordinate,STARLINK-1560 - Y-Coordinate,STARLINK-5219 - Y-Coordinate,STARLINK-5761 - Y-Coordinate,STARLINK-3299 - Y-Coordinate,STARLINK-31904 - Y-Coordinate,STARLINK-31509 - Y-Coordinate,STARLINK-30219 - Y-Coordinate,STARLINK-5653 - Y-Coordinate,STARLINK-30800 - Y-Coordinate,STARLINK-5323 - Y-Coordinate,STARLINK-2369 - Y-Coordinate,STARLINK-3078 - Y-Coordinate,STARLINK-5917 - Y-Coordinate,STARLINK-31468 - Y-Coordinate,STARLINK-3139 - Y-Coordinate,STARLINK-4048 - Y-Coordinate,STARLINK-2086 - Y-Coordinate,STARLINK-30264 - Y-Coordinate,STARLINK-2727 - Y-Coordinate,STARLINK-31447 - Y-Coordinate,STARLINK-2757 - Y-Coordinate,STARLINK-3250 - Y-Coordinate,STARLINK-3820 - Y-Coordinate,STARLINK-30085 - Y-Coordinate,STARLINK-3124 - Y-Coordinate,STARLINK-5979 - Y-Coordinate,STARLINK-5419 - Y-Coordinate,STARLINK-5885 - Y-Coordinate,STARLINK-32166 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31274 - Z-Coordinate,STARLINK-5759 - Z-Coordinate,STARLINK-3671 - Z-Coordinate,STARLINK-5747 - Z-Coordinate,STARLINK-1536 - Z-Coordinate,STARLINK-1103 - Z-Coordinate,STARLINK-5677 - Z-Coordinate,STARLINK-31251 - Z-Coordinate,STARLINK-31209 - Z-Coordinate,STARLINK-1799 - Z-Coordinate,STARLINK-4074 - Z-Coordinate,STARLINK-1017 - Z-Coordinate,STARLINK-31137 - Z-Coordinate,STARLINK-32006 - Z-Coordinate,STARLINK-4254 - Z-Coordinate,STARLINK-2227 - Z-Coordinate,STARLINK-31821 - Z-Coordinate,STARLINK-5941 - Z-Coordinate,STARLINK-1185 - Z-Coordinate,STARLINK-6331 - Z-Coordinate,STARLINK-30068 - Z-Coordinate,STARLINK-3757 - Z-Coordinate,STARLINK-2631 - Z-Coordinate,STARLINK-2346 - Z-Coordinate,STARLINK-32145 - Z-Coordinate,STARLINK-5209 - Z-Coordinate,STARLINK-2537 - Z-Coordinate,STARLINK-3863 - Z-Coordinate,STARLINK-3632 - Z-Coordinate,STARLINK-1938 - Z-Coordinate,STARLINK-1727 - Z-Coordinate,STARLINK-5813 - Z-Coordinate,STARLINK-31389 - Z-Coordinate,STARLINK-4052 - Z-Coordinate,STARLINK-4730 - Z-Coordinate,STARLINK-31141 - Z-Coordinate,STARLINK-30939 - Z-Coordinate,STARLINK-31770 - Z-Coordinate,STARLINK-6216 - Z-Coordinate,STARLINK-32194 - Z-Coordinate,STARLINK-31380 - Z-Coordinate,STARLINK-1903 - Z-Coordinate,STARLINK-5476 - Z-Coordinate,STARLINK-4438 - Z-Coordinate,STARLINK-5377 - Z-Coordinate,STARLINK-31434 - Z-Coordinate,STARLINK-11115 [DTC] - Z-Coordinate,STARLINK-31243 - Z-Coordinate,STARLINK-5306 - Z-Coordinate,STARLINK-2151 - Z-Coordinate,STARLINK-5458 - Z-Coordinate,STARLINK-1060 - Z-Coordinate,STARLINK-6205 - Z-Coordinate,STARLINK-5902 - Z-Coordinate,STARLINK-6319 - Z-Coordinate,STARLINK-3074 - Z-Coordinate,STARLINK-31199 - Z-Coordinate,STARLINK-5691 - Z-Coordinate,STARLINK-2446 - Z-Coordinate,STARLINK-5045 - Z-Coordinate,STARLINK-5134 - Z-Coordinate,STARLINK-31908 - Z-Coordinate,STARLINK-5175 - Z-Coordinate,STARLINK-5670 - Z-Coordinate,STARLINK-31779 - Z-Coordinate,STARLINK-4409 - Z-Coordinate,STARLINK-3312 - Z-Coordinate,STARLINK-4459 - Z-Coordinate,STARLINK-4569 - Z-Coordinate,STARLINK-3503 - Z-Coordinate,STARLINK-5402 - Z-Coordinate,STARLINK-1560 - Z-Coordinate,STARLINK-5219 - Z-Coordinate,STARLINK-5761 - Z-Coordinate,STARLINK-3299 - Z-Coordinate,STARLINK-31904 - Z-Coordinate,STARLINK-31509 - Z-Coordinate,STARLINK-30219 - Z-Coordinate,STARLINK-5653 - Z-Coordinate,STARLINK-30800 - Z-Coordinate,STARLINK-5323 - Z-Coordinate,STARLINK-2369 - Z-Coordinate,STARLINK-3078 - Z-Coordinate,STARLINK-5917 - Z-Coordinate,STARLINK-31468 - Z-Coordinate,STARLINK-3139 - Z-Coordinate,STARLINK-4048 - Z-Coordinate,STARLINK-2086 - Z-Coordinate,STARLINK-30264 - Z-Coordinate,STARLINK-2727 - Z-Coordinate,STARLINK-31447 - Z-Coordinate,STARLINK-2757 - Z-Coordinate,STARLINK-3250 - Z-Coordinate,STARLINK-3820 - Z-Coordinate,STARLINK-30085 - Z-Coordinate,STARLINK-3124 - Z-Coordinate,STARLINK-5979 - Z-Coordinate,STARLINK-5419 - Z-Coordinate,STARLINK-5885 - Z-Coordinate,STARLINK-32166 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-6677.7849,-2298.2732,3697.8730,850.8911,4842.6205,-499.8591,6485.5755,2347.4180,1142.5676,2994.9729,6215.8904,-2674.2179,5602.0861,-4300.6732,3396.8399,5284.3106,-6103.8055,-3985.8553,4329.2449,-3971.3602,-200.0686,2905.1824,4296.7434,2752.6876,5248.3445,243.2351,1072.4224,1055.4343,3361.4336,-4141.6261,5924.6938,-6398.8036,-5428.1752,2414.0037,-3095.3924,-4603.3267,-1199.9945,5804.7250,-5293.8208,5129.7280,-4030.8956,-5059.0467,-4001.8119,-4632.6990,-2034.0812,5797.4907,755.3692,-4108.1126,4110.7951,6771.2752,3208.1729,-3501.5942,6262.4574,-1910.0840,1385.0610,2396.4563,-375.4242,-6350.4731,5093.5409,3392.1485,-3304.6529,2327.2114,191.6418,5228.4307,-6759.9801,-6011.2307,-3268.6340,5734.0648,-5136.9932,905.3515,-6543.5018,-3768.6995,4282.1782,-4972.1480,1488.9889,773.0886,5760.4257,995.7708,-229.0476,-4831.9174,745.8617,-6849.1182,-2716.0569,-2563.7351,-6116.6391,5259.8869,3724.1909,-5995.6231,-3637.4718,6441.9761,2817.1755,-5737.3581,1549.8522,3771.3374,-6497.0066,508.6250,-5927.0381,-3188.2171,4458.2498,-1642.5043,122543.7826,108061.7498,116162.5734,115807.6845,110059.6003,111877.2409,119114.6761,115451.7638,-163517320.4539,-163517727.8365,-163526256.5044,-163513739.3588,117075.2236,-163511134.0940,-84.3875,5573.4370,-2074.6745,6851.4763,4072.2727,4095.1438,-1288.2802,-3364.7035,5479.3975,5404.1668,-2275.9979,-4245.8123,-3630.7099,-570.9751,3478.9647,3898.2789,-848.3837,-5255.6655,-915.6084,3734.7012,-5073.8820,-3451.3636,3187.2024,3411.0744,-1081.5462,4255.9888,4238.8558,6302.6385,-4036.6360,-310.9748,650.9637,-2114.2094,3978.5103,3544.8639,-3343.6356,-2431.0968,4105.9394,-3507.8519,3272.6497,4052.3126,-1585.9011,3474.6463,3122.2599,2040.6142,-6093.7812,2623.4470,-6041.2193,-124.1928,2210.2297,870.9996,-2749.3775,-4952.2037,1932.3583,4717.6680,-5929.4156,308.1915,4989.4388,2925.7012,-4364.0429,3246.1282,-5933.1142,6306.2576,4968.8800,-4480.4814,765.4097,3411.6283,5751.9889,-2546.5140,3896.6240,6836.5938,2199.4923,4698.5662,1773.7326,1621.2600,5197.6526,4912.2761,2054.1034,4935.4299,5168.6081,2264.1384,-2308.5195,-180.2464,1260.5499,-114.4810,2201.6802,4207.8879,3811.6646,-803.7482,-5748.3086,2353.9856,4896.6834,1972.4966,3925.2119,5266.6424,2401.0880,-4959.3574,-3559.8672,-4515.6174,2001.7942,-4451.8886,352057.4169,323349.6535,342522.0104,342217.0085,335809.2955,336678.2200,333423.9135,335736.4257,318407141.0206,318371452.8330,318373853.3920,318398783.9119,336528.0479,318389200.3071,-1333.3931,3414.4046,-5458.0203,-546.0298,2739.3530,-5442.2583,-2008.8675,-5468.8174,3903.2324,2999.4767,1924.4197,-4748.7603,1525.6721,5306.6983,4903.6082,2114.7716,-2878.3181,-2119.9146,5201.4724,-4284.7365,4715.2943,-5185.7037,-4264.6623,5142.9616,4224.6370,-5428.1798,-5123.2221,2582.8303,-4508.8497,5503.9116,-3338.4181,1705.8732,1229.7013,5380.9728,5196.4151,4365.9009,-5358.5669,685.0713,3041.3651,1822.4905,-5286.9938,-3097.4431,4718.2545,4727.2444,-2637.8747,-2332.5279,2911.8593,-5473.5379,5122.4185,782.5113,-5456.8116,3370.8497,2258.9867,4691.7552,3299.3646,-6520.6950,4659.1941,-183.6620,1026.3751,-5026.0828,-1281.8714,1414.4774,-4786.1382,755.1823,-507.5622,565.3296,1987.8764,-2986.9090,-2525.7416,485.2138,-505.6346,3379.2820,-5098.2859,4536.3228,4285.9786,4632.5514,-3017.3989,-4653.4079,-4607.4344,-4401.2391,-6507.0873,-934.8529,6260.2366,6445.9158,2102.0020,1517.4874,-4373.0069,3133.2647,630.8786,-439.5070,-3846.1571,-3319.1358,5442.5878,2423.4509,-342.6573,4780.8760,607.0590,-4216.6071,-4937.0261,4920.3904,161832.9232,155855.9735,159110.8358,160974.3842,163706.1923,154248.6961,149936.9615,158368.9327,16011442.7377,15986677.6221,16030774.3692,16027825.8900,158126.6809,16019008.4709,
300.000,-6648.7089,-809.6996,2819.6852,2282.5696,5970.1389,1633.0554,6276.8774,501.5437,2422.1640,3705.0332,5937.3728,-3586.0085,4196.6239,-4926.8092,5103.5352,6203.6058,-5475.1098,-5309.4890,4347.5891,-2070.2054,-2313.8053,824.9870,5757.6118,3788.3560,5552.6702,2295.3079,2818.1642,2391.7757,2520.5644,-4023.5434,6571.2336,-6763.9640,-4686.7278,4279.8234,-4847.4614,-5715.7496,692.6652,4860.1472,-3661.6052,6015.0102,-5112.2297,-3401.6705,-2577.7362,-3194.7999,-3331.8938,6571.4577,-544.4214,-4072.3263,5644.3245,6786.2099,1985.3211,-4927.1596,6872.1714,78.2810,-220.6968,2949.0342,1775.6337,-5465.9067,4234.4311,5084.7720,-4054.8120,3755.7648,1923.8207,3868.4014,-6134.3257,-6062.5441,-1750.4587,4735.1081,-5780.8490,2063.4711,-5852.6668,-1968.4502,5505.4011,-4463.2834,2727.2821,2866.2780,5510.5656,3015.4482,1879.5291,-4174.2538,-1446.4676,-6302.0224,-3012.2847,-3348.9874,-5881.1108,5469.3719,4096.4885,-6631.8422,-4656.2085,6424.9717,4021.4812,-5746.1498,3309.7235,4298.0464,-5595.5497,-1152.2003,-5543.6568,-4331.2219,5402.9128,-3561.6631,115033.5952,101218.6272,109163.7611,108751.3975,102916.3224,104770.1732,111940.9638,108451.7983,-170429425.1383,-170429351.4792,-170438001.6565,-170426264.1193,109956.9906,-170423171.0780,1450.9302,6529.1333,-3984.6741,6216.2420,3294.1964,4345.5538,-2840.9207,-4492.4690,4029.5407,3823.2924,-3503.9443,-2380.0803,-4572.3336,1389.7168,2672.2236,3003.0897,958.7903,-4402.4463,-2944.6869,4658.5743,-4677.5787,-4034.4585,2283.1835,1480.9013,-2765.6217,3525.9358,2913.8134,6409.5594,-5582.0340,1855.8618,-694.3320,-1564.9516,4952.0907,2634.2269,-2406.1111,-716.5731,4964.3597,-4702.4913,4266.1052,3147.7762,163.9134,4032.8307,4706.7966,883.5577,-4793.5806,1550.9898,-6617.9353,2033.7006,1891.0930,-348.0044,-4458.1984,-4555.9074,464.2385,5444.6096,-6618.9583,-1774.3157,4963.6089,4150.4189,-5243.6415,2303.3442,-4753.5341,5754.1486,3810.3786,-5297.4218,2216.2528,2928.3311,5657.1367,-1623.4363,3794.3570,6465.1626,3543.4280,4748.0083,244.6247,3610.1710,3642.0879,4380.3772,137.7379,4156.7989,4733.1170,4163.6112,-2493.0530,1054.2129,3251.9805,1847.5077,3467.3125,2783.9641,1840.8703,505.6570,-4526.3662,1058.4489,3210.7765,3444.3910,2633.8545,3754.1810,3660.1864,-5769.4556,-3849.8557,-2755.5409,3037.1749,-4376.7709,354615.4883,325633.2887,344878.1249,344494.3736,338146.6954,338993.0021,335821.4179,338130.6878,314761657.1374,314726060.5969,314727732.7614,314752848.7489,338883.1833,314743653.5408,214.1529,2177.9645,-4892.1930,-2032.1231,1037.4881,-5008.3649,-518.8546,-5128.7419,4942.9972,4335.9438,137.9372,-5404.1087,2889.7818,4560.3586,3811.1893,347.1611,-3920.9277,-643.0305,4368.6472,-4700.0413,4559.7711,-5503.1911,-2903.6403,5395.8333,2847.9104,-5471.3664,-5378.9865,856.7294,-3225.2462,5283.8026,-1729.3256,-408.8951,-592.0751,4702.0409,4300.9410,3604.9707,-4678.0978,-873.1179,4044.7363,17.7973,-4533.1926,-4408.2891,4386.0266,6078.4130,-3762.6237,-567.6706,1219.5543,-5111.8861,3553.9538,-1035.5320,-4879.3107,1774.4418,799.2005,4275.4535,2031.8031,-6042.3867,4354.3368,1344.1825,-802.5130,-4017.2598,-2956.7227,-123.1041,-5423.4605,2220.5324,-2005.9834,-1672.1325,3553.3382,-4821.3275,-330.0427,-1326.5695,1038.8297,4610.5257,-4135.3942,3871.8680,5184.7172,4335.0488,-4016.5150,-4542.2011,-4696.6974,-3616.3181,-6318.2689,-2647.2495,5341.5942,5789.9893,322.7198,3159.6836,-5230.0976,1485.5638,2116.1166,-2203.0253,-4497.9474,-1710.4884,5435.1898,3903.9192,-1845.0713,3622.4124,-1630.0344,-4688.3866,-3133.2387,3861.0892,161882.0631,155895.8955,159251.9252,160852.5581,163829.9617,154542.1474,149880.9385,158886.4498,16018446.5001,15993471.9786,16037321.7430,16034782.9049,158174.6416,16025804.3401,
600.000,-5937.0953,736.9786,1714.9306,3511.9885,6493.8333,3582.4961,5455.4368,-1359.4477,3504.4660,4088.3218,5062.9756,-4200.3696,2359.8793,-5094.7320,6302.6080,6499.5175,-4308.8740,-6113.5117,3965.6670,18.8895,-4208.0922,-1326.9224,6625.7338,4478.3603,5305.8583,4139.3064,4302.5562,3478.8146,1466.2187,-3562.9698,6544.1812,-6443.9505,-3458.6626,5726.2434,-6125.8915,-6259.9877,2481.9184,3414.2307,-1674.8237,6265.8818,-5703.0666,-1390.8441,-939.7997,-1366.2743,-4344.7173,6647.2661,-1771.7669,-3677.8939,6595.6487,6113.4134,614.6321,-5857.4773,6816.3102,2037.2886,-1786.6753,3278.8790,3741.5189,-4060.0992,2922.1239,6269.9270,-4432.5485,4810.7432,3507.5054,2120.6374,-4883.8106,-5442.7189,-28.3224,3194.7416,-5793.3846,3030.8483,-4587.3652,50.3104,6199.9683,-3558.1464,3747.7544,4669.0485,4731.2532,4746.7159,3816.4474,-3144.4073,-3482.1393,-5132.7010,-3069.9566,-3861.5622,-5040.2163,5159.1608,4117.6820,-6581.6155,-5221.0322,5766.9171,4861.2377,-5195.6048,4773.1755,4439.4988,-4147.6619,-2665.9772,-4570.2838,-5101.0955,5737.6573,-5098.9682,107469.5387,94328.0283,102118.9062,101652.9189,95727.4467,97624.1913,104718.0134,101509.0924,-177260298.1195,-177259750.0556,-177268490.6122,-177257532.9449,102791.5550,-177253973.4978,2839.5240,6856.3473,-5511.5325,4976.5835,2196.4126,4203.4818,-4110.7936,-5204.9064,2183.1280,1848.8393,-4378.3310,-292.9059,-5080.4575,3180.6146,1642.2436,1810.5862,2697.5635,-3126.3389,-4655.1827,5175.8899,-3872.1894,-4271.6664,1177.6825,-580.7846,-4140.5872,2502.5961,1323.2735,5876.3952,-6573.1171,3835.5280,-1948.8536,-851.7453,5421.2842,1510.5460,-1277.3754,1042.4533,5359.1108,-5423.8474,4884.5765,1911.5600,1858.9437,4232.6526,5858.5004,-295.9316,-3037.6539,320.4840,-6488.0130,3977.0424,1425.5137,-1543.4542,-5744.5126,-3728.4634,-1041.1311,5677.7586,-6672.4853,-3651.3332,4479.0414,4995.0792,-5576.7266,1173.1582,-3089.0165,4627.6851,2315.2757,-5617.3377,3461.1353,2146.6568,5025.4509,-584.9908,3272.3241,5447.2734,4551.1977,4371.2784,-1268.9206,5245.3391,1744.1212,3440.7034,-1816.5429,3004.4585,3883.0636,5654.7135,-2507.6651,2213.4218,4892.3214,3585.9894,4371.6253,1058.2125,-319.7501,1745.6584,-2835.8689,-367.3128,1214.1712,4558.8947,1128.4470,1854.5976,4582.0817,-6030.0784,-3702.6144,-747.4692,3779.5387,-3893.0385,357011.8467,327773.5152,347080.4259,346616.9735,340332.6017,341157.7967,338066.2833,340435.6491,310966137.2420,310930645.6617,310931588.4047,310956848.3118,341087.8010,310948073.3122,1737.4695,708.1040,-3799.1117,-3300.1154,-777.2357,-4015.3874,1027.2775,-4218.0379,5429.1553,5195.6885,-1663.5849,-5476.8381,3932.8822,3310.4619,2306.8506,-1458.1748,-4520.0325,902.8785,3048.0845,-4613.5868,3916.5860,-5218.4114,-1219.3779,5027.8207,1152.0104,-4923.0522,-5010.0185,-962.6721,-1595.0668,4490.8229,73.2707,-2480.3251,-2347.9842,3509.9202,2941.9269,2434.9814,-3481.2694,-2333.0806,4614.4937,-1788.9587,-3274.2012,-5236.3673,3584.7769,6779.1737,-4487.2275,1262.2483,-614.1279,-4183.5028,1605.4653,-2739.8287,-3773.6878,-11.2879,-746.1606,3400.3904,546.1893,-4925.7769,3564.7110,2731.7313,-2539.9098,-2568.7182,-4312.4495,-1647.1849,-5474.3728,3447.3884,-3279.2938,-3730.9539,4734.4301,-6144.7331,1901.1156,-2995.2160,2471.4111,5343.3596,-2722.3414,2791.9774,5521.8140,3546.2849,-4564.9404,-3929.5144,-4283.2507,-2441.9926,-5459.6881,-4074.3499,3855.0789,4518.3901,-1492.6620,4459.4813,-5519.5885,-329.5454,3364.4861,-3724.7084,-4648.4276,82.7414,4836.4500,4963.7431,-3150.2373,2072.6490,-3693.4428,-4663.5452,-996.0960,2371.6669,161930.7692,155935.9640,159390.8663,160725.9840,163950.2787,154841.8096,149829.7382,159352.7338,16025453.5436,16000268.6862,16043866.0960,16041724.9024,158222.5049,16032600.1633,
