sl_100_5400_20280817 Coordinates.csv
2028/08/17 07:47:00.0000 UTC

Generated: Tue Oct  8 21:41:03 2024,
Start: 2028/08/17 07:47:00.00, Stop: 2028/08/17 09:17:00.00,
TIME_UNITS,STARLINK-6092 - X-Coordinate,STARLINK-11122 [DTC] - X-Coordinate,STARLINK-30528 - X-Coordinate,STARLINK-30085 - X-Coordinate,STARLINK-30800 - X-Coordinate,STARLINK-3835 - X-Coordinate,STARLINK-5532 - X-Coordinate,STARLINK-3109 - X-Coordinate,STARLINK-32040 - X-Coordinate,STARLINK-5566 - X-Coordinate,STARLINK-3996 - X-Coordinate,STARLINK-2099 - X-Coordinate,STARLINK-30570 - X-Coordinate,STARLINK-30974 - X-Coordinate,STARLINK-3278 - X-Coordinate,STARLINK-5121 - X-Coordinate,STARLINK-30864 - X-Coordinate,STARLINK-32164 - X-Coordinate,STARLINK-6134 - X-Coordinate,STARLINK-6166 - X-Coordinate,STARLINK-30526 - X-Coordinate,STARLINK-30251 - X-Coordinate,STARLINK-31726 - X-Coordinate,STARLINK-31430 - X-Coordinate,STARLINK-4575 - X-Coordinate,STARLINK-5694 - X-Coordinate,STARLINK-5027 - X-Coordinate,STARLINK-31273 - X-Coordinate,STARLINK-5760 - X-Coordinate,STARLINK-2123 - X-Coordinate,STARLINK-30917 - X-Coordinate,STARLINK-31491 - X-Coordinate,STARLINK-30822 - X-Coordinate,STARLINK-3843 - X-Coordinate,STARLINK-4627 - X-Coordinate,STARLINK-5183 - X-Coordinate,STARLINK-3363 - X-Coordinate,STARLINK-5705 - X-Coordinate,STARLINK-31983 - X-Coordinate,STARLINK-5858 - X-Coordinate,STARLINK-5540 - X-Coordinate,STARLINK-2042 - X-Coordinate,STARLINK-5321 - X-Coordinate,STARLINK-4549 - X-Coordinate,STARLINK-1958 - X-Coordinate,STARLINK-2078 - X-Coordinate,STARLINK-3641 - X-Coordinate,STARLINK-31067 - X-Coordinate,STARLINK-5394 - X-Coordinate,STARLINK-30615 - X-Coordinate,STARLINK-1965 - X-Coordinate,STARLINK-5061 - X-Coordinate,STARLINK-32209 - X-Coordinate,STARLINK-4182 - X-Coordinate,STARLINK-5886 - X-Coordinate,STARLINK-3606 - X-Coordinate,STARLINK-4356 - X-Coordinate,STARLINK-31959 - X-Coordinate,STARLINK-4457 - X-Coordinate,STARLINK-30533 - X-Coordinate,STARLINK-2623 - X-Coordinate,STARLINK-5003 - X-Coordinate,STARLINK-30772 - X-Coordinate,STARLINK-4274 - X-Coordinate,STARLINK-5811 - X-Coordinate,STARLINK-31538 - X-Coordinate,STARLINK-31613 - X-Coordinate,STARLINK-5374 - X-Coordinate,STARLINK-31933 - X-Coordinate,STARLINK-30268 - X-Coordinate,STARLINK-3057 - X-Coordinate,STARLINK-31009 - X-Coordinate,STARLINK-5863 - X-Coordinate,STARLINK-32234 - X-Coordinate,STARLINK-1665 - X-Coordinate,STARLINK-6362 - X-Coordinate,STARLINK-31567 - X-Coordinate,STARLINK-3568 - X-Coordinate,STARLINK-32229 - X-Coordinate,STARLINK-5962 - X-Coordinate,STARLINK-2181 - X-Coordinate,STARLINK-31735 - X-Coordinate,STARLINK-1975 - X-Coordinate,STARLINK-3840 - X-Coordinate,STARLINK-5418 - X-Coordinate,STARLINK-30538 - X-Coordinate,STARLINK-3111 - X-Coordinate,STARLINK-3318 - X-Coordinate,STARLINK-1995 - X-Coordinate,STARLINK-30162 - X-Coordinate,STARLINK-5867 - X-Coordinate,STARLINK-5189 - X-Coordinate,STARLINK-31973 - X-Coordinate,STARLINK-3645 - X-Coordinate,STARLINK-31267 - X-Coordinate,STARLINK-5571 - X-Coordinate,STARLINK-31962 - X-Coordinate,STARLINK-3181 - X-Coordinate,STARLINK-31771 - X-Coordinate,STARLINK-5570 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-6092 - Y-Coordinate,STARLINK-11122 [DTC] - Y-Coordinate,STARLINK-30528 - Y-Coordinate,STARLINK-30085 - Y-Coordinate,STARLINK-30800 - Y-Coordinate,STARLINK-3835 - Y-Coordinate,STARLINK-5532 - Y-Coordinate,STARLINK-3109 - Y-Coordinate,STARLINK-32040 - Y-Coordinate,STARLINK-5566 - Y-Coordinate,STARLINK-3996 - Y-Coordinate,STARLINK-2099 - Y-Coordinate,STARLINK-30570 - Y-Coordinate,STARLINK-30974 - Y-Coordinate,STARLINK-3278 - Y-Coordinate,STARLINK-5121 - Y-Coordinate,STARLINK-30864 - Y-Coordinate,STARLINK-32164 - Y-Coordinate,STARLINK-6134 - Y-Coordinate,STARLINK-6166 - Y-Coordinate,STARLINK-30526 - Y-Coordinate,STARLINK-30251 - Y-Coordinate,STARLINK-31726 - Y-Coordinate,STARLINK-31430 - Y-Coordinate,STARLINK-4575 - Y-Coordinate,STARLINK-5694 - Y-Coordinate,STARLINK-5027 - Y-Coordinate,STARLINK-31273 - Y-Coordinate,STARLINK-5760 - Y-Coordinate,STARLINK-2123 - Y-Coordinate,STARLINK-30917 - Y-Coordinate,STARLINK-31491 - Y-Coordinate,STARLINK-30822 - Y-Coordinate,STARLINK-3843 - Y-Coordinate,STARLINK-4627 - Y-Coordinate,STARLINK-5183 - Y-Coordinate,STARLINK-3363 - Y-Coordinate,STARLINK-5705 - Y-Coordinate,STARLINK-31983 - Y-Coordinate,STARLINK-5858 - Y-Coordinate,STARLINK-5540 - Y-Coordinate,STARLINK-2042 - Y-Coordinate,STARLINK-5321 - Y-Coordinate,STARLINK-4549 - Y-Coordinate,STARLINK-1958 - Y-Coordinate,STARLINK-2078 - Y-Coordinate,STARLINK-3641 - Y-Coordinate,STARLINK-31067 - Y-Coordinate,STARLINK-5394 - Y-Coordinate,STARLINK-30615 - Y-Coordinate,STARLINK-1965 - Y-Coordinate,STARLINK-5061 - Y-Coordinate,STARLINK-32209 - Y-Coordinate,STARLINK-4182 - Y-Coordinate,STARLINK-5886 - Y-Coordinate,STARLINK-3606 - Y-Coordinate,STARLINK-4356 - Y-Coordinate,STARLINK-31959 - Y-Coordinate,STARLINK-4457 - Y-Coordinate,STARLINK-30533 - Y-Coordinate,STARLINK-2623 - Y-Coordinate,STARLINK-5003 - Y-Coordinate,STARLINK-30772 - Y-Coordinate,STARLINK-4274 - Y-Coordinate,STARLINK-5811 - Y-Coordinate,STARLINK-31538 - Y-Coordinate,STARLINK-31613 - Y-Coordinate,STARLINK-5374 - Y-Coordinate,STARLINK-31933 - Y-Coordinate,STARLINK-30268 - Y-Coordinate,STARLINK-3057 - Y-Coordinate,STARLINK-31009 - Y-Coordinate,STARLINK-5863 - Y-Coordinate,STARLINK-32234 - Y-Coordinate,STARLINK-1665 - Y-Coordinate,STARLINK-6362 - Y-Coordinate,STARLINK-31567 - Y-Coordinate,STARLINK-3568 - Y-Coordinate,STARLINK-32229 - Y-Coordinate,STARLINK-5962 - Y-Coordinate,STARLINK-2181 - Y-Coordinate,STARLINK-31735 - Y-Coordinate,STARLINK-1975 - Y-Coordinate,STARLINK-3840 - Y-Coordinate,STARLINK-5418 - Y-Coordinate,STARLINK-30538 - Y-Coordinate,STARLINK-3111 - Y-Coordinate,STARLINK-3318 - Y-Coordinate,STARLINK-1995 - Y-Coordinate,STARLINK-30162 - Y-Coordinate,STARLINK-5867 - Y-Coordinate,STARLINK-5189 - Y-Coordinate,STARLINK-31973 - Y-Coordinate,STARLINK-3645 - Y-Coordinate,STARLINK-31267 - Y-Coordinate,STARLINK-5571 - Y-Coordinate,STARLINK-31962 - Y-Coordinate,STARLINK-3181 - Y-Coordinate,STARLINK-31771 - Y-Coordinate,STARLINK-5570 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-6092 - Z-Coordinate,STARLINK-11122 [DTC] - Z-Coordinate,STARLINK-30528 - Z-Coordinate,STARLINK-30085 - Z-Coordinate,STARLINK-30800 - Z-Coordinate,STARLINK-3835 - Z-Coordinate,STARLINK-5532 - Z-Coordinate,STARLINK-3109 - Z-Coordinate,STARLINK-32040 - Z-Coordinate,STARLINK-5566 - Z-Coordinate,STARLINK-3996 - Z-Coordinate,STARLINK-2099 - Z-Coordinate,STARLINK-30570 - Z-Coordinate,STARLINK-30974 - Z-Coordinate,STARLINK-3278 - Z-Coordinate,STARLINK-5121 - Z-Coordinate,STARLINK-30864 - Z-Coordinate,STARLINK-32164 - Z-Coordinate,STARLINK-6134 - Z-Coordinate,STARLINK-6166 - Z-Coordinate,STARLINK-30526 - Z-Coordinate,STARLINK-30251 - Z-Coordinate,STARLINK-31726 - Z-Coordinate,STARLINK-31430 - Z-Coordinate,STARLINK-4575 - Z-Coordinate,STARLINK-5694 - Z-Coordinate,STARLINK-5027 - Z-Coordinate,STARLINK-31273 - Z-Coordinate,STARLINK-5760 - Z-Coordinate,STARLINK-2123 - Z-Coordinate,STARLINK-30917 - Z-Coordinate,STARLINK-31491 - Z-Coordinate,STARLINK-30822 - Z-Coordinate,STARLINK-3843 - Z-Coordinate,STARLINK-4627 - Z-Coordinate,STARLINK-5183 - Z-Coordinate,STARLINK-3363 - Z-Coordinate,STARLINK-5705 - Z-Coordinate,STARLINK-31983 - Z-Coordinate,STARLINK-5858 - Z-Coordinate,STARLINK-5540 - Z-Coordinate,STARLINK-2042 - Z-Coordinate,STARLINK-5321 - Z-Coordinate,STARLINK-4549 - Z-Coordinate,STARLINK-1958 - Z-Coordinate,STARLINK-2078 - Z-Coordinate,STARLINK-3641 - Z-Coordinate,STARLINK-31067 - Z-Coordinate,STARLINK-5394 - Z-Coordinate,STARLINK-30615 - Z-Coordinate,STARLINK-1965 - Z-Coordinate,STARLINK-5061 - Z-Coordinate,STARLINK-32209 - Z-Coordinate,STARLINK-4182 - Z-Coordinate,STARLINK-5886 - Z-Coordinate,STARLINK-3606 - Z-Coordinate,STARLINK-4356 - Z-Coordinate,STARLINK-31959 - Z-Coordinate,STARLINK-4457 - Z-Coordinate,STARLINK-30533 - Z-Coordinate,STARLINK-2623 - Z-Coordinate,STARLINK-5003 - Z-Coordinate,STARLINK-30772 - Z-Coordinate,STARLINK-4274 - Z-Coordinate,STARLINK-5811 - Z-Coordinate,STARLINK-31538 - Z-Coordinate,STARLINK-31613 - Z-Coordinate,STARLINK-5374 - Z-Coordinate,STARLINK-31933 - Z-Coordinate,STARLINK-30268 - Z-Coordinate,STARLINK-3057 - Z-Coordinate,STARLINK-31009 - Z-Coordinate,STARLINK-5863 - Z-Coordinate,STARLINK-32234 - Z-Coordinate,STARLINK-1665 - Z-Coordinate,STARLINK-6362 - Z-Coordinate,STARLINK-31567 - Z-Coordinate,STARLINK-3568 - Z-Coordinate,STARLINK-32229 - Z-Coordinate,STARLINK-5962 - Z-Coordinate,STARLINK-2181 - Z-Coordinate,STARLINK-31735 - Z-Coordinate,STARLINK-1975 - Z-Coordinate,STARLINK-3840 - Z-Coordinate,STARLINK-5418 - Z-Coordinate,STARLINK-30538 - Z-Coordinate,STARLINK-3111 - Z-Coordinate,STARLINK-3318 - Z-Coordinate,STARLINK-1995 - Z-Coordinate,STARLINK-30162 - Z-Coordinate,STARLINK-5867 - Z-Coordinate,STARLINK-5189 - Z-Coordinate,STARLINK-31973 - Z-Coordinate,STARLINK-3645 - Z-Coordinate,STARLINK-31267 - Z-Coordinate,STARLINK-5571 - Z-Coordinate,STARLINK-31962 - Z-Coordinate,STARLINK-3181 - Z-Coordinate,STARLINK-31771 - Z-Coordinate,STARLINK-5570 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4029.5218,6002.7688,-137.8546,-6239.3169,983.6857,-1362.7674,-2529.6810,776.8891,5547.1783,-4867.6396,3210.1905,-4741.3872,6802.1004,0.0000,4129.5817,-3883.2100,-4100.4299,-2619.5996,-4054.5656,-3168.7644,1886.2247,969.3751,-4368.8842,257.5174,-659.2710,-1122.1797,-5345.7999,-4327.3787,-3329.4775,-4420.8781,6120.8099,6095.7522,1157.0282,-4706.0652,4446.5790,4582.6642,5167.6806,-2430.5490,3085.1513,-2713.5925,-3387.0686,300.4206,-672.7685,2525.1070,3273.3960,-5621.1632,6411.4539,-5300.2770,-2214.6621,4417.9269,1317.0539,6449.2128,2050.9602,129.9252,5806.6043,3812.1475,5365.3859,0.0000,1725.4606,-1916.7124,-652.4542,-5278.9360,5408.1176,-3307.3416,4122.0856,3500.7810,3256.2734,1740.6106,1813.5788,-281.9809,-1399.0398,-5711.3426,-5364.5162,4142.1850,2205.0115,5806.7937,-3583.6176,-2169.8922,4983.8794,5332.6437,-5768.7016,-4383.7806,6486.3308,0.0000,3963.0936,2686.0326,-4131.7165,1023.8540,862.7566,-4794.9196,1079.5451,-492.0179,1543.6666,273.7543,6356.4999,1037.8622,-3548.4209,-2344.9950,-4202.4562,-464.2810,-329342.6462,-306984.0790,-322081.7205,-320945.6643,-312386.3188,-314183.0136,-317374.7735,-318332.1930,-276024724.8502,-276039271.4292,-276021853.4414,-276037568.9397,-318040.7986,-276027268.2593,-5528.3551,-2893.6114,5444.9931,-1207.7798,-6836.9211,-5317.8883,1400.7807,-5535.2268,192.7204,-1963.9701,5715.7645,4965.0355,1255.6511,0.0000,-5526.9073,-1764.4593,-3021.9217,5428.2039,-5371.5112,4393.5526,5854.1138,6859.3312,-4125.9752,-6204.3816,-5769.9119,6362.0285,4361.1795,1354.8120,5126.0925,-977.0790,3237.4722,2752.6097,-5960.6275,3914.0897,3676.7586,-3336.6506,-440.3506,5464.8540,6008.2235,-4313.4940,-1074.5804,5723.0054,4533.2336,-3284.1864,2868.3618,1496.7573,-2463.5115,-1077.4990,6578.2146,3982.7271,-4380.3257,1844.2147,3787.7485,4534.1512,3643.6482,-3972.4013,-3916.3234,0.0000,-6194.4119,3594.7395,-6717.4485,2036.8041,4124.0882,5832.0866,-4675.8538,-5764.1953,-4142.9496,4897.8317,5315.1634,-6912.5010,-5946.3515,2818.3957,-2713.5740,3207.5993,-4957.7802,-1653.6622,-3474.3068,-3892.9770,-1689.9337,-2326.9789,-2011.1340,-3011.0494,-845.7135,0.0000,-5035.2522,4909.9330,369.2011,-4451.9697,-6721.9037,1580.9582,-2211.7559,-4290.5306,-4938.6987,-4982.8580,2174.0376,4952.9188,5398.2620,-3913.8396,3147.6419,6408.3555,102975.4579,129755.9952,112866.5316,112322.0178,112946.6321,113812.3060,120899.8764,117086.3085,140141724.0448,140113467.4861,140132589.3113,140116411.8519,117297.1942,140123997.6010,1036.0203,-287.7319,4139.4180,-2780.5351,221.5588,4164.9309,-6333.9111,4111.5768,4027.1014,4499.7147,2121.9635,-745.3620,327.7995,0.0000,-527.6497,-5453.4264,-4725.4543,-3249.4296,-1526.2334,4311.1961,-3204.4441,92.2924,3181.7739,2813.1409,3700.6194,2468.9074,-637.1575,5105.4386,-3262.4178,5197.6509,-337.7056,1412.8654,-2913.8348,-3203.1409,3795.7984,3930.7215,4541.0526,3465.9197,-925.5816,4748.2387,5951.2005,-3814.5592,-5260.9312,-5532.5022,-5370.7992,-3561.0935,665.8205,4341.6932,-11.2002,-3565.5857,5066.9995,-1694.7017,-5225.4011,5193.1916,1053.5628,4158.5215,-1957.1972,0.0000,-1460.2152,5430.5411,-759.7013,-3968.6484,-1034.8045,-1644.5292,-3089.8503,926.5045,-4328.3318,-4569.3329,3866.5307,-273.8985,-3337.6201,2761.8265,-3507.0791,4430.4351,4250.3968,-3414.7969,4639.6111,5269.6208,-4306.6343,3762.0190,2970.9293,4335.3445,-2192.4971,0.0000,2614.5134,-4098.9402,-5533.7840,-5181.2923,1353.6852,4679.0361,6496.7074,5386.7844,4460.5997,4730.0862,-1202.5960,4715.9761,-2148.4408,-5109.2427,-4359.4743,2580.0274,152566.1642,150619.7715,151321.3050,152380.0733,155641.6540,146545.8073,141660.1691,151720.8431,130973037.9802,130966150.7613,130944801.7159,130967397.8545,149991.1706,130963205.1357,
300.000,2473.2614,5066.6111,1795.0424,-6783.7243,-551.4703,-2616.0521,-2588.4080,106.9783,4444.3787,-5773.5062,3907.7414,-3494.5036,6669.6502,0.0000,2880.6350,-4209.1621,-5258.7993,-1577.5626,-5275.6122,-1719.2669,3595.6321,2395.8214,-4923.5762,-1152.3270,-2010.9431,621.9769,-4248.0198,-4242.8334,-2056.8317,-5307.8742,6584.8361,5958.7443,-701.8520,-4188.8386,4528.8761,2752.1439,3890.5193,-444.9122,3906.4983,-4407.8151,-4750.0109,1756.4498,652.9883,753.8359,4858.6470,-4152.9381,5493.7913,-4983.3201,-696.1515,5841.0524,-358.5545,6904.5437,3483.6637,2063.8270,4972.0148,1867.8142,5847.1047,0.0000,1898.8644,58.4595,-1821.3257,-3657.3221,6236.6299,-1848.9364,2754.6549,2131.6514,2381.7557,3507.4424,3329.9779,-1758.5577,-1847.2783,-5199.8888,-4530.4039,5655.6214,258.6905,4480.0539,-4962.9983,-3509.0027,5071.8153,3802.0833,-5236.9246,-5824.7823,6543.9383,0.0000,2159.1331,4493.8919,-3857.4828,-1077.3161,-453.0462,-4016.8963,-600.5733,-2557.8010,-377.6458,-1550.7326,6778.1171,3075.3862,-2286.2515,-3525.7010,-2425.5360,175.1951,-331347.5940,-309539.5116,-324550.4449,-323329.3563,-314746.4056,-316571.5887,-319748.8198,-321197.4240,-279016988.2890,-279031278.9468,-279014726.6597,-279029386.6137,-320433.2798,-279019546.0648,-5969.3470,-3805.6907,5774.0370,356.2133,-6664.7967,-3802.7156,3433.5565,-6560.3965,-1414.4369,-131.4033,4331.4408,5418.2312,-288.8593,0.0000,-5864.2283,385.5068,-1244.7400,6462.1627,-4446.2574,5746.9526,5612.1327,6295.3320,-2237.0008,-5243.2472,-4476.0705,5847.9531,5394.9600,3342.4837,6310.5364,815.6422,1796.6665,1322.2626,-5419.6633,5263.3905,1793.5593,-3901.0224,-2033.0552,5381.8858,4920.1790,-3018.5299,-2235.9421,4509.2001,3064.6725,-4502.3551,1554.0291,2640.7505,-3405.3968,1021.9982,6735.0847,2885.7000,-5433.5154,373.0526,2126.3424,3578.6716,3633.9810,-4237.1013,-3696.7349,0.0000,-5206.0846,4499.3471,-6047.5976,3059.1193,2853.7936,5794.3163,-4246.4899,-6435.5661,-5646.9590,3669.5628,3889.0383,-6456.7323,-4517.9491,4391.1096,-1416.9010,2311.9195,-4563.3234,-3110.0433,-1825.2888,-2191.0265,-3426.7231,-3666.0102,-346.5928,-2051.2053,-2135.5322,0.0000,-5403.0241,4264.4465,2496.9513,-3997.8319,-6199.5151,3565.9673,-3539.5962,-4372.1212,-5685.7689,-3976.3041,704.6458,4280.3894,6376.7415,-2110.0763,4364.4877,6904.4064,96025.3058,123321.2173,106276.0818,105748.3278,106254.0654,107169.7827,114146.4664,110431.1883,134081631.3306,134053183.8880,134072412.7969,134055881.6643,110609.0470,134063819.5112,2468.8738,-2087.6948,3203.2056,-1398.8143,1734.9050,5114.7130,-5476.6472,2264.5625,5024.3702,3803.0788,3663.0069,-2478.2378,1832.1149,0.0000,-2282.9411,-5482.9762,-4367.0153,-1621.0970,2.1093,3459.2785,-1912.2284,1612.4773,4119.3783,4198.1946,4829.0284,3635.9243,908.6377,4180.0749,-1984.5658,4324.3076,1201.4870,3072.8033,-3937.1826,-1568.0186,4893.8208,4977.1339,5313.6459,4312.9897,-2649.9209,4469.9217,4529.7837,-4897.0877,-6234.3504,-5189.0967,-4664.6724,-4723.0221,2410.5958,4713.2485,-1534.7942,-2373.9726,4119.4785,-178.9554,-5404.0207,5520.3049,3185.4198,5113.2070,272.0077,0.0000,-3572.5021,5084.2140,-2501.4798,-5003.5237,514.3188,-3267.7695,-4773.9751,-632.2174,-2988.8141,-4704.3785,4501.9001,-1782.6490,-4963.9249,1377.6184,-5091.0586,3125.9312,5157.0196,-4287.1798,4299.3457,5524.1991,-2960.7492,4482.1648,4309.7576,2994.7593,-430.6726,0.0000,3743.6034,-3119.9550,-5168.1361,-5528.9913,3014.6608,4305.9459,5948.5875,4693.7390,3770.6012,5389.6798,348.4580,4480.4005,-664.3200,-5480.7196,-4651.5142,513.0229,152484.3220,150538.6931,151346.3636,152146.3869,155647.2783,146740.1838,141504.7142,151508.6149,130970641.6978,130964489.0158,130942534.3638,130965480.2305,149930.9338,130960968.1543,
600.000,659.2534,3557.5646,3527.4845,-6674.9044,-2049.1211,-3661.0278,-2457.5658,-543.9714,2922.6283,-6141.5214,4252.6688,-1880.4800,5892.2622,0.0000,1326.2316,-4180.3549,-5942.5505,-392.1028,-5977.3317,-133.8101,4945.0523,3604.8546,-5012.1595,-2487.0546,-3210.9287,2334.1033,-2731.0623,-3766.6426,-603.4586,-5698.2934,6414.8758,5227.0540,-2515.2594,-3268.5482,4211.9084,642.6513,2260.1414,1602.6945,4350.5883,-5703.0664,-5562.6595,3084.8425,1980.9441,-1053.5546,5983.8338,-2267.7116,4017.7758,-4228.3371,903.3663,6697.1827,-1959.8843,6685.4469,4597.3852,3823.9928,3619.3097,-273.9146,5685.7743,0.0000,1781.5720,1996.6772,-2827.7922,-1683.6732,6447.6530,-177.8674,1071.0841,538.1665,1294.3163,4961.1368,4545.6540,-3081.2412,-2174.5822,-4197.4091,-3282.7146,6593.3830,-1741.7084,2736.7496,-5863.7545,-4549.8483,4656.4309,1918.8836,-4188.8163,-6673.8014,5946.2253,0.0000,129.8272,5861.6433,-3259.0471,-3090.3831,-1756.3840,-2882.9790,-2165.9889,-4353.9618,-2236.3656,-3258.5871,6509.5537,4822.1304,-795.6522,-4402.3230,-423.3991,789.7947,-333205.1865,-311961.2030,-326877.0532,-325573.3213,-316966.2936,-318827.4401,-321979.5019,-323862.5488,-281876224.6354,-281890246.4484,-281874568.3318,-281888147.7829,-322685.1765,-281878793.0871,-5845.2633,-4317.6114,5545.5801,1872.8003,-5842.9894,-1927.1523,5108.7620,-6919.5367,-2923.9956,1687.3388,2501.0817,5351.7348,-1822.4235,0.0000,-5636.2737,2487.9355,623.3239,6831.4513,-3083.2180,6554.2285,4840.6697,5117.5964,-110.3920,-3756.5936,-2753.4699,4783.5143,5910.5232,4971.5210,6882.1284,2492.4277,171.0179,-273.7552,-4332.6519,6078.1305,-287.2661,-4131.5566,-3470.1737,4810.7741,3310.2478,-1473.2065,-3207.8338,2868.1725,1335.9959,-5317.1802,132.7605,3564.2407,-4032.2828,3036.6556,6246.9435,1531.9826,-5955.0219,-1132.8757,279.1033,2318.6956,3190.5322,-4135.3764,-3075.2190,0.0000,-3576.5834,4982.1917,-4742.4697,3832.8256,1295.3866,5201.9215,-3438.3424,-6449.2489,-6563.3876,2120.5823,2089.0193,-5373.3788,-2633.3495,5532.1655,73.7868,1216.7513,-3762.7751,-4304.2041,-22.3676,-305.9014,-4784.8031,-4689.8742,1391.6220,-916.8756,-3206.4286,0.0000,-5277.5210,3236.1143,4377.1246,-3205.5697,-5068.8123,5206.4337,-4566.1655,-4069.0838,-5885.1437,-2615.0982,-839.9905,3233.6046,6698.8647,-119.6515,5178.7842,6691.1507,89037.5642,116835.3003,99639.7567,99133.4916,99514.5705,100483.6337,107344.8387,103722.0815,127957681.0963,127929058.2935,127948352.1912,127931522.4777,103872.1499,127939782.8832,3635.6754,-3637.1698,1910.7995,132.5089,3060.5569,5508.3163,-4042.6134,175.9987,5467.1231,2696.6963,4804.8325,-3942.9714,3139.3982,0.0000,-3792.6334,-4925.1207,-3544.9924,187.3896,1530.2023,2236.0910,-415.4046,2959.4826,4590.3226,5111.1903,5431.0324,4411.0301,2356.8281,2787.7107,-493.7848,2981.3263,2611.8534,4389.5908,-4502.4651,236.8442,5463.0310,5483.9000,5509.3077,4694.9263,-4076.3106,3720.7102,2624.7730,-5445.8467,-6556.0159,-4286.7346,-3455.9596,-5355.7288,3893.5115,4581.8771,-2894.7515,-928.4018,2711.3727,1356.0696,-4964.5487,5248.8999,4976.6551,5513.9856,2471.9197,0.0000,-5242.8215,4160.6629,-3958.9427,-5499.3466,2007.0127,-4537.2068,-5953.7672,-2119.4993,-1313.3587,-4334.4184,4631.8189,-3099.9296,-6066.8111,-153.4380,-6138.0776,1476.8165,5503.2671,-4702.2851,3475.7378,5181.5221,-1279.2803,4722.3177,5159.1086,1324.0025,1377.9661,0.0000,4470.0147,-1807.7291,-4246.7801,-5280.4270,4349.7160,3463.0795,4770.4569,3493.5493,2659.6690,5459.7526,1860.3604,3763.0679,894.9364,-5246.2909,-4422.8448,-1609.1228,152402.1919,150457.4508,151368.6205,151908.2380,155649.5182,146940.7266,141353.9836,151170.0048,130968240.8299,130962823.8805,130940274.5804,130963555.2115,149870.5901,130958730.9616,
