sl_20_86400_20280101 Coordinates.csv
2028/01/01 07:47:00.0000 UTC

Generated: Tue Oct  8 21:41:21 2024,
Start: 2028/01/01 07:47:00.00, Stop: 2028/01/02 07:47:00.00,
TIME_UNITS,STARLINK-3595 - X-Coordinate,STARLINK-3804 - X-Coordinate,STARLINK-2162 - X-Coordinate,STARLINK-31315 - X-Coordinate,STARLINK-30843 - X-Coordinate,STARLINK-4643 - X-Coordinate,STARLINK-4015 - X-Coordinate,STARLINK-32137 - X-Coordinate,STARLINK-1076 - X-Coordinate,STARLINK-5390 - X-Coordinate,STARLINK-3599 - X-Coordinate,STARLINK-3782 - X-Coordinate,STARLINK-31488 - X-Coordinate,STARLINK-5702 - X-Coordinate,STARLINK-6167 - X-Coordinate,STARLINK-11250 [DTC] - X-Coordinate,STARLINK-4108 - X-Coordinate,STARLINK-1492 - X-Coordinate,STARLINK-3226 - X-Coordinate,STARLINK-30595 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3595 - Y-Coordinate,STARLINK-3804 - Y-Coordinate,STARLINK-2162 - Y-Coordinate,STARLINK-31315 - Y-Coordinate,STARLINK-30843 - Y-Coordinate,STARLINK-4643 - Y-Coordinate,STARLINK-4015 - Y-Coordinate,STARLINK-32137 - Y-Coordinate,STARLINK-1076 - Y-Coordinate,STARLINK-5390 - Y-Coordinate,STARLINK-3599 - Y-Coordinate,STARLINK-3782 - Y-Coordinate,STARLINK-31488 - Y-Coordinate,STARLINK-5702 - Y-Coordinate,STARLINK-6167 - Y-Coordinate,STARLINK-11250 [DTC] - Y-Coordinate,STARLINK-4108 - Y-Coordinate,STARLINK-1492 - Y-Coordinate,STARLINK-3226 - Y-Coordinate,STARLINK-30595 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3595 - Z-Coordinate,STARLINK-3804 - Z-Coordinate,STARLINK-2162 - Z-Coordinate,STARLINK-31315 - Z-Coordinate,STARLINK-30843 - Z-Coordinate,STARLINK-4643 - Z-Coordinate,STARLINK-4015 - Z-Coordinate,STARLINK-32137 - Z-Coordinate,STARLINK-1076 - Z-Coordinate,STARLINK-5390 - Z-Coordinate,STARLINK-3599 - Z-Coordinate,STARLINK-3782 - Z-Coordinate,STARLINK-31488 - Z-Coordinate,STARLINK-5702 - Z-Coordinate,STARLINK-6167 - Z-Coordinate,STARLINK-11250 [DTC] - Z-Coordinate,STARLINK-4108 - Z-Coordinate,STARLINK-1492 - Z-Coordinate,STARLINK-3226 - Z-Coordinate,STARLINK-30595 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3033.2139,4188.5746,-5111.6662,-6386.7448,-3932.5521,2124.9019,-940.9436,-5765.3620,-2687.2196,2666.1474,6743.7020,-4977.0153,-2869.0406,-5391.6135,6332.7561,-4857.6012,95.6834,0.0000,5194.5126,-3580.3708,176725.8001,160292.3378,165193.3638,164995.5667,158252.1438,159390.7769,156335.7619,159759.1586,-37492835.2588,-37549870.9774,-37523519.2479,-37508650.6115,159350.9581,-37502628.0054,-2968.4678,-1462.8579,4642.4397,-1140.8597,5671.0867,-5810.7987,4645.9361,-1988.5964,6034.1691,4789.1038,752.4281,-3221.1260,-5200.8176,-638.0242,-345.7324,-4286.6635,5730.8143,0.0000,4011.6334,3826.1061,368875.3435,370654.5308,368802.8922,368610.5774,373985.7825,372249.5539,364823.8027,365936.3528,317212979.9953,317231560.2616,317235949.5845,317233841.6797,367063.0619,317228009.5862,-5454.0550,5278.0849,-71.9766,-2113.5214,591.4592,-3158.2111,5025.4721,3047.7616,1691.6205,-4240.5830,1288.5079,-3533.8208,-3321.0159,-4307.1138,2763.7607,1661.2207,3836.8404,0.0000,-2087.1180,-4396.7374,-64021.4484,-67399.2393,-65564.0407,-63181.4007,-60801.9703,-70464.3854,-74408.1621,-64941.0132,-126523789.6315,-126535056.0502,-126545267.5889,-126529520.9440,-66317.9403,-126533566.8540,
3600.000,6163.2062,-1272.4045,2782.1219,3953.7266,1069.0258,66.0357,-1644.5256,6625.0287,718.8134,-5109.1197,-6138.1914,4065.3656,4908.1252,4201.0552,-6307.2903,5426.2613,-3066.5517,0.0000,-5943.8070,2446.7580,77148.0805,63659.0628,67664.0286,66267.3387,60423.8168,61457.7148,59138.6382,60967.6479,-118363741.5126,-118419722.7361,-118392486.4415,-118379543.0168,61788.6243,-118372772.0420,744.6831,4815.9066,-4821.3960,-1832.1046,-5697.7081,6935.8055,-6475.4434,204.9160,-6091.2265,-1453.0978,869.8561,-762.3529,4497.2984,-3325.6949,2721.5017,1864.1438,-2781.7264,0.0000,-2499.9922,-6377.2438,402402.1789,393898.6520,395856.9486,396039.4062,402692.3367,400074.0793,394135.3302,396753.6868,296705511.8034,296711356.4008,296720350.6959,296718729.7837,395594.1857,296719904.2019,3017.8775,-4784.7970,4076.3710,5239.8776,-3797.1855,-303.3152,-1788.6026,1609.9454,2973.1078,4434.6568,3036.3152,5509.5931,-1400.7314,4379.0569,847.0974,3430.4451,-5529.4525,0.0000,-2423.3026,260.0490,-62875.3526,-64264.0761,-63089.8489,-64047.8103,-58578.4679,-65722.3753,-73948.8618,-65914.3813,-126489081.4634,-126504350.4602,-126514920.1339,-126503325.4577,-64861.7567,-126500425.5798,
7200.000,-6718.4522,-985.7902,1386.7351,-459.9750,2746.4995,-2281.7737,3032.2528,-3971.0849,2523.0815,6447.4752,2969.8565,-2934.9344,-4492.4733,-2528.4547,3752.3627,-3011.3842,5845.4183,0.0000,4321.1663,-118.3627,-28041.3245,-40202.3806,-34350.2817,-38748.4929,-41543.1968,-39414.2145,-42593.2202,-38659.2215,-191171845.0224,-191223313.7102,-191195472.7139,-191177561.3703,-39876.3503,-191179943.4188,891.8255,-6726.0316,3944.6520,5144.5471,4324.2897,-5499.4653,5650.0734,2229.6579,3278.1673,-1658.0497,-3029.7867,4847.1434,-953.9768,6201.1583,-4272.5231,2762.6237,-263.4110,0.0000,-770.5433,5506.8791,409330.1171,393190.6990,397271.4898,397043.6981,405715.1674,399477.6687,398036.1277,397621.2317,255954107.0908,255948206.2780,255962782.8922,255964041.6578,398625.0744,255968373.5996,1315.6985,1198.0106,-5500.9432,-4461.9235,4652.0760,3562.7633,-2598.2049,-5083.7265,-5427.8656,-1921.4476,-5457.5093,-3939.2541,5007.6579,-1778.1866,-3952.9932,-5302.5032,3654.1799,0.0000,5294.0063,4040.0065,-61750.3685,-61994.8555,-61085.5730,-64981.3350,-56806.7138,-61091.7307,-72823.9541,-62497.4975,-126455063.7117,-126473580.8236,-126483977.8413,-126473470.7364,-63400.6221,-126467240.0524,
10800.000,4221.4955,2408.9862,-5255.9023,-2105.7654,-5912.7213,4545.3767,-3823.9724,-84.7645,-5665.7653,-5552.6463,748.5376,1641.0047,3060.4026,312.1269,265.2051,85.7693,-6522.4783,0.0000,-2002.4622,-3373.1259,-131791.6316,-140203.5099,-134183.8164,-142705.1725,-141011.2848,-137089.3288,-142297.1162,-140639.1294,-250949232.4476,-250993282.5582,-250965739.2619,-250947027.5303,-139083.1495,-250956504.4622,-2554.5946,5656.1340,-2915.5095,-6480.1740,-2438.2370,2300.5075,-2164.6543,-4906.4456,120.3754,3733.8811,5274.5636,-6697.4317,-3800.4429,-6644.4677,5165.2149,-6334.7733,2191.5531,0.0000,4648.7786,-2466.2483,388950.6063,367846.0484,372975.9120,374266.5497,382868.2371,372485.9864,376057.4725,376629.0400,197735636.1238,197719923.8650,197741344.6095,197751429.8393,375928.5430,197750304.7979,-4838.8226,3129.2923,3390.5353,320.2065,-2667.6377,-4723.2990,5329.1819,4729.6264,3786.0113,-1794.8649,4387.6671,-212.0070,-4744.2336,-1937.1944,4590.5880,2141.2141,539.5326,0.0000,-4673.4617,-5415.9232,-60645.9104,-60343.8337,-59696.8871,-61958.7004,-55473.9201,-62169.8808,-71059.9931,-62432.7669,-126421790.2828,-126442735.6376,-126452273.8947,-126437382.8474,-61934.6500,-126434010.2817,
14400.000,-212.2095,-3717.0598,6655.5632,3399.5770,6852.8264,-6127.8006,4552.7866,3031.1695,6357.0482,2393.2092,-3171.8400,451.3921,-1427.3474,2465.0647,-3870.4878,2134.8405,4160.3139,0.0000,76.8325,6198.5359,-227040.6109,-229985.4361,-225359.4722,-235002.3477,-231494.6208,-226760.5132,-233417.5895,-227665.8259,-293616165.4589,-293650677.9603,-293625193.1517,-293614112.8537,-229421.3209,-293622964.6750,4467.5622,-1982.5682,1621.8774,4313.5422,276.1418,1104.1406,-2147.7017,6053.5078,-2373.1537,-4788.3067,-6111.6135,5447.8477,6604.1623,4700.7572,-5216.5990,5568.8064,-3302.6284,0.0000,-6822.2669,-550.4892,342405.5734,318548.1900,324604.4653,327816.5255,335604.7521,324834.4973,329440.5353,328658.4524,126018973.4574,125996060.8613,126025520.4864,126042526.5699,328939.7260,126034450.4855,5251.9896,-5474.5776,861.0054,4038.6601,-975.9048,3061.4634,-4746.4673,-853.5214,676.4114,4385.4487,-554.7462,4196.3803,770.6659,4440.1486,-2399.6259,3021.1347,-4415.8066,0.0000,922.8047,2819.9849,-59561.0037,-58880.7055,-58903.1922,-58043.9511,-54591.8466,-64249.8559,-68648.1960,-60137.0286,-126389264.0138,-126411803.7637,-126419614.3881,-126399175.8098,-60463.9540,-126400736.2774,
18000.000,-3039.0081,4943.3977,-5118.2847,-4171.8548,-5198.6499,5981.5462,-4601.8218,-4099.8552,-3493.8583,1733.5941,4036.2852,-3475.9309,-742.9369,-5239.5707,5669.9549,-3932.4271,103.9186,0.0000,1569.6208,-6128.4618,-307187.3428,-303951.5278,-302022.2416,-311523.7939,-307052.0102,-302335.8975,-309836.7325,-306820.4871,-316259553.2584,-316283313.5410,-316262575.3495,-316263215.4762,-305045.5281,-316266388.3052,-5744.6612,-2181.1679,686.3414,329.3305,2212.0712,-3502.7246,5027.6893,-4021.9666,3561.6814,5152.0788,4251.4857,-2338.9683,-5601.1407,-1631.3697,3754.0893,-851.4374,4242.8189,0.0000,5764.4484,2424.1770,272648.4540,248422.6302,255338.9775,259672.6886,266922.0649,257034.4715,261101.3748,260474.3492,45694415.4475,45667283.1862,45705400.7913,45722211.7804,260665.5285,45710878.4718,-2342.0934,4287.4839,-4590.2664,-5392.1271,3998.1277,401.5905,1166.6389,-3686.3050,-4656.0575,-4299.3040,-3661.5695,-5485.4180,3778.2258,-4232.9997,-1299.4300,-5350.5833,5434.1050,0.0000,3412.1163,1809.8895,-58493.5515,-57503.2903,-58523.1677,-54736.2993,-54199.7953,-65353.3520,-65542.8626,-58871.6479,-126357436.4894,-126380774.2229,-126385778.4610,-126361310.9919,-58988.6481,-126367418.0492,
21600.000,4409.9048,-5068.7926,2042.0573,4388.5207,2005.6500,-3559.4573,2907.9466,4066.1944,-1304.9656,-4941.5838,-4132.4959,6072.3073,3670.8865,6667.8111,-5482.5858,4740.0903,-3869.3116,0.0000,-3542.1874,2696.4051,-366533.8835,-357453.8344,-359290.9923,-367972.3905,-362625.9666,-358802.3491,-366241.0056,-359402.2289,-317331866.1836,-317344568.7846,-317331994.3306,-317342686.8757,-361054.3233,-317339267.3152,4890.1201,4670.8886,-3827.1381,-4472.8017,-4796.8635,4719.5417,-5439.3267,-544.9368,-4306.0220,-4594.3089,-170.1851,-656.0575,1885.8618,-1226.7018,-612.3852,-3933.9424,-4874.9438,0.0000,-2146.9399,-3613.3131,184289.1472,162077.8904,169656.9627,174363.9230,181130.1252,172486.6829,175509.4409,176135.4069,-37759816.2269,-37788118.6468,-37741915.0605,-37733160.4661,175492.2345,-37742464.8937,-2092.1008,-375.5003,5362.3944,2688.1597,-4583.0052,-3647.2789,3116.2365,5441.1282,5115.7136,1553.4058,5521.9550,3197.4428,-5411.6665,1407.5423,4171.6433,2601.3785,-2991.7913,0.0000,-5506.0494,-5144.0073,-57438.3404,-56172.5518,-58263.3952,-51992.6538,-54373.1210,-65599.3591,-61654.5286,-57795.6633,-126326211.1783,-126349636.0037,-126350534.6566,-126324827.7656,-57508.8466,-126334055.6069,
25200.000,-4316.8256,2935.7350,692.4688,-3015.9678,1184.0292,-350.4323,704.4389,-3610.0500,4966.7132,6037.2331,4072.8379,-6342.1179,-5914.9589,-5678.4830,4118.2127,-2969.9365,5414.4993,0.0000,5370.3896,1999.4228,-400649.6368,-387140.2551,-393522.0496,-400900.7563,-394272.4670,-392338.3636,-398286.3810,-395135.3476,-296756902.2026,-296759065.4501,-296758218.1766,-296772504.0375,-393808.3561,-296765282.2074,-1518.0262,-4960.0363,6306.3313,5777.6821,6408.4109,-5083.2959,4176.5163,4866.0313,4333.8330,2640.4677,-3997.7106,2457.4549,1810.7875,3252.3205,-3313.8246,5404.4811,4051.1189,0.0000,-1766.8707,4529.7266,83348.2014,65190.9180,73029.4111,77508.5150,83379.9598,76259.7196,78553.2906,77920.2229,-118651233.5324,-118677844.6216,-118625925.1465,-118630340.3283,78903.5787,-118633341.5335,5161.7593,-3806.7823,-2733.1708,2009.4571,2337.3484,4706.0951,-5472.0632,-3142.0669,-1756.7583,2126.6279,-3898.0566,1137.1817,2818.4928,2262.4293,-4475.2228,2583.9652,-1399.0621,0.0000,3920.7258,4703.2877,-56380.3909,-54869.3265,-57797.0246,-49741.3619,-55211.6005,-65111.8727,-56884.3448,-55306.2465,-126295449.6850,-126318377.8746,-126313697.8764,-126290359.4369,-56024.6641,-126300648.9604,
28800.000,3827.6677,1111.9269,-2377.0004,-524.1072,-3389.1080,4054.6827,-4691.1137,2160.2997,-5637.4166,-5199.3721,-3304.3989,3577.9638,5358.5010,2407.8475,-2259.3852,-1565.8584,-4766.8420,0.0000,-5583.4304,-5086.8092,-406571.3891,-391189.3484,-402498.8410,-408250.4177,-399590.3195,-400566.8686,-402020.4996,-400200.5189,-255935176.8198,-255927999.6432,-255941529.6624,-255950619.8968,-401167.3213,-255944722.7134,-2906.2715,3978.3962,-6266.2981,-4362.6986,-5892.5364,4785.3322,-2559.5574,-6287.3115,-2466.2933,752.3920,6062.8257,-3486.8499,-3707.4693,-4628.2881,6230.3216,-3707.8083,-1087.6051,0.0000,4020.3254,-4488.7674,-22977.6015,-35889.4632,-28403.9586,-24569.6934,-21739.3337,-25587.2203,-22413.6405,-21649.1512,-191461406.6942,-191483845.3499,-191430716.9646,-191447971.3592,-22872.5884,-191443480.7466,-4965.4214,5520.4275,-1671.1086,-5222.6771,1324.7160,-2985.5429,4380.1417,-1534.6862,-2948.8587,-4519.9553,-232.0812,-4762.6403,1944.0815,-4561.9934,1988.7158,-5349.5996,4862.5569,0.0000,243.2580,-854.3331,-55263.6559,-53582.6924,-56851.3997,-47942.4887,-56117.1510,-63959.4786,-52227.1008,-55402.8064,-126264980.7136,-126286988.1930,-126275263.3371,-126258493.4622,-54536.2156,-126267198.1194,
