sl_100_86400_20280102 Coordinates.csv
2028/01/02 07:47:00.0000 UTC

Generated: Tue Oct  8 21:43:34 2024,
Start: 2028/01/02 07:47:00.00, Stop: 2028/01/03 07:47:00.00,
TIME_UNITS,STARLINK-30586 - X-Coordinate,STARLINK-32161 - X-Coordinate,STARLINK-4572 - X-Coordinate,STARLINK-3891 - X-Coordinate,STARLINK-31061 - X-Coordinate,STARLINK-11246 [DTC] - X-Coordinate,STARLINK-1313 - X-Coordinate,STARLINK-30505 - X-Coordinate,STARLINK-30495 - X-Coordinate,STARLINK-31914 - X-Coordinate,STARLINK-4400 - X-Coordinate,STARLINK-3667 - X-Coordinate,STARLINK-5660 - X-Coordinate,STARLINK-3936 - X-Coordinate,STARLINK-5411 - X-Coordinate,STARLINK-4751 - X-Coordinate,STARLINK-3618 - X-Coordinate,STARLINK-4073 - X-Coordinate,STARLINK-30245 - X-Coordinate,STARLINK-6260 - X-Coordinate,STARLINK-30518 - X-Coordinate,STARLINK-4550 - X-Coordinate,STARLINK-31180 - X-Coordinate,STARLINK-5118 - X-Coordinate,STARLINK-3670 - X-Coordinate,STARLINK-4791 - X-Coordinate,STARLINK-31331 - X-Coordinate,STARLINK-5958 - X-Coordinate,STARLINK-2111 - X-Coordinate,STARLINK-30379 - X-Coordinate,STARLINK-31003 - X-Coordinate,STARLINK-5816 - X-Coordinate,STARLINK-30297 - X-Coordinate,STARLINK-31930 - X-Coordinate,STARLINK-4044 - X-Coordinate,STARLINK-2054 - X-Coordinate,STARLINK-1712 - X-Coordinate,STARLINK-31182 - X-Coordinate,STARLINK-11125 [DTC] - X-Coordinate,STARLINK-4329 - X-Coordinate,STARLINK-3140 - X-Coordinate,STARLINK-3519 - X-Coordinate,STARLINK-4024 - X-Coordinate,STARLINK-30939 - X-Coordinate,STARLINK-2471 - X-Coordinate,STARLINK-5640 - X-Coordinate,STARLINK-3895 - X-Coordinate,STARLINK-5836 - X-Coordinate,STARLINK-1170 - X-Coordinate,STARLINK-31145 - X-Coordinate,STARLINK-2439 - X-Coordinate,STARLINK-5791 - X-Coordinate,STARLINK-31888 - X-Coordinate,STARLINK-30567 - X-Coordinate,STARLINK-2732 - X-Coordinate,STARLINK-6353 - X-Coordinate,STARLINK-2127 - X-Coordinate,STARLINK-1152 - X-Coordinate,STARLINK-31723 - X-Coordinate,STARLINK-4120 - X-Coordinate,STARLINK-3958 - X-Coordinate,STARLINK-4397 - X-Coordinate,STARLINK-30145 - X-Coordinate,STARLINK-1656 - X-Coordinate,STARLINK-30798 - X-Coordinate,STARLINK-31968 - X-Coordinate,STARLINK-1485 - X-Coordinate,STARLINK-4684 - X-Coordinate,STARLINK-32250 - X-Coordinate,STARLINK-31417 - X-Coordinate,STARLINK-5700 - X-Coordinate,STARLINK-3533 - X-Coordinate,STARLINK-4409 - X-Coordinate,STARLINK-3336 - X-Coordinate,STARLINK-31763 - X-Coordinate,STARLINK-6236 - X-Coordinate,STARLINK-30041 - X-Coordinate,STARLINK-1347 - X-Coordinate,STARLINK-5427 - X-Coordinate,STARLINK-3723 - X-Coordinate,STARLINK-31764 - X-Coordinate,STARLINK-5846 - X-Coordinate,STARLINK-2637 - X-Coordinate,STARLINK-32092 - X-Coordinate,STARLINK-30611 - X-Coordinate,STARLINK-4280 - X-Coordinate,STARLINK-1997 - X-Coordinate,STARLINK-30132 - X-Coordinate,STARLINK-3058 - X-Coordinate,STARLINK-31677 - X-Coordinate,STARLINK-5915 - X-Coordinate,STARLINK-3850 - X-Coordinate,STARLINK-31946 - X-Coordinate,STARLINK-31873 - X-Coordinate,STARLINK-31181 - X-Coordinate,STARLINK-3669 - X-Coordinate,STARLINK-6171 - X-Coordinate,STARLINK-3732 - X-Coordinate,STARLINK-30590 - X-Coordinate,STARLINK-31001 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30586 - Y-Coordinate,STARLINK-32161 - Y-Coordinate,STARLINK-4572 - Y-Coordinate,STARLINK-3891 - Y-Coordinate,STARLINK-31061 - Y-Coordinate,STARLINK-11246 [DTC] - Y-Coordinate,STARLINK-1313 - Y-Coordinate,STARLINK-30505 - Y-Coordinate,STARLINK-30495 - Y-Coordinate,STARLINK-31914 - Y-Coordinate,STARLINK-4400 - Y-Coordinate,STARLINK-3667 - Y-Coordinate,STARLINK-5660 - Y-Coordinate,STARLINK-3936 - Y-Coordinate,STARLINK-5411 - Y-Coordinate,STARLINK-4751 - Y-Coordinate,STARLINK-3618 - Y-Coordinate,STARLINK-4073 - Y-Coordinate,STARLINK-30245 - Y-Coordinate,STARLINK-6260 - Y-Coordinate,STARLINK-30518 - Y-Coordinate,STARLINK-4550 - Y-Coordinate,STARLINK-31180 - Y-Coordinate,STARLINK-5118 - Y-Coordinate,STARLINK-3670 - Y-Coordinate,STARLINK-4791 - Y-Coordinate,STARLINK-31331 - Y-Coordinate,STARLINK-5958 - Y-Coordinate,STARLINK-2111 - Y-Coordinate,STARLINK-30379 - Y-Coordinate,STARLINK-31003 - Y-Coordinate,STARLINK-5816 - Y-Coordinate,STARLINK-30297 - Y-Coordinate,STARLINK-31930 - Y-Coordinate,STARLINK-4044 - Y-Coordinate,STARLINK-2054 - Y-Coordinate,STARLINK-1712 - Y-Coordinate,STARLINK-31182 - Y-Coordinate,STARLINK-11125 [DTC] - Y-Coordinate,STARLINK-4329 - Y-Coordinate,STARLINK-3140 - Y-Coordinate,STARLINK-3519 - Y-Coordinate,STARLINK-4024 - Y-Coordinate,STARLINK-30939 - Y-Coordinate,STARLINK-2471 - Y-Coordinate,STARLINK-5640 - Y-Coordinate,STARLINK-3895 - Y-Coordinate,STARLINK-5836 - Y-Coordinate,STARLINK-1170 - Y-Coordinate,STARLINK-31145 - Y-Coordinate,STARLINK-2439 - Y-Coordinate,STARLINK-5791 - Y-Coordinate,STARLINK-31888 - Y-Coordinate,STARLINK-30567 - Y-Coordinate,STARLINK-2732 - Y-Coordinate,STARLINK-6353 - Y-Coordinate,STARLINK-2127 - Y-Coordinate,STARLINK-1152 - Y-Coordinate,STARLINK-31723 - Y-Coordinate,STARLINK-4120 - Y-Coordinate,STARLINK-3958 - Y-Coordinate,STARLINK-4397 - Y-Coordinate,STARLINK-30145 - Y-Coordinate,STARLINK-1656 - Y-Coordinate,STARLINK-30798 - Y-Coordinate,STARLINK-31968 - Y-Coordinate,STARLINK-1485 - Y-Coordinate,STARLINK-4684 - Y-Coordinate,STARLINK-32250 - Y-Coordinate,STARLINK-31417 - Y-Coordinate,STARLINK-5700 - Y-Coordinate,STARLINK-3533 - Y-Coordinate,STARLINK-4409 - Y-Coordinate,STARLINK-3336 - Y-Coordinate,STARLINK-31763 - Y-Coordinate,STARLINK-6236 - Y-Coordinate,STARLINK-30041 - Y-Coordinate,STARLINK-1347 - Y-Coordinate,STARLINK-5427 - Y-Coordinate,STARLINK-3723 - Y-Coordinate,STARLINK-31764 - Y-Coordinate,STARLINK-5846 - Y-Coordinate,STARLINK-2637 - Y-Coordinate,STARLINK-32092 - Y-Coordinate,STARLINK-30611 - Y-Coordinate,STARLINK-4280 - Y-Coordinate,STARLINK-1997 - Y-Coordinate,STARLINK-30132 - Y-Coordinate,STARLINK-3058 - Y-Coordinate,STARLINK-31677 - Y-Coordinate,STARLINK-5915 - Y-Coordinate,STARLINK-3850 - Y-Coordinate,STARLINK-31946 - Y-Coordinate,STARLINK-31873 - Y-Coordinate,STARLINK-31181 - Y-Coordinate,STARLINK-3669 - Y-Coordinate,STARLINK-6171 - Y-Coordinate,STARLINK-3732 - Y-Coordinate,STARLINK-30590 - Y-Coordinate,STARLINK-31001 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30586 - Z-Coordinate,STARLINK-32161 - Z-Coordinate,STARLINK-4572 - Z-Coordinate,STARLINK-3891 - Z-Coordinate,STARLINK-31061 - Z-Coordinate,STARLINK-11246 [DTC] - Z-Coordinate,STARLINK-1313 - Z-Coordinate,STARLINK-30505 - Z-Coordinate,STARLINK-30495 - Z-Coordinate,STARLINK-31914 - Z-Coordinate,STARLINK-4400 - Z-Coordinate,STARLINK-3667 - Z-Coordinate,STARLINK-5660 - Z-Coordinate,STARLINK-3936 - Z-Coordinate,STARLINK-5411 - Z-Coordinate,STARLINK-4751 - Z-Coordinate,STARLINK-3618 - Z-Coordinate,STARLINK-4073 - Z-Coordinate,STARLINK-30245 - Z-Coordinate,STARLINK-6260 - Z-Coordinate,STARLINK-30518 - Z-Coordinate,STARLINK-4550 - Z-Coordinate,STARLINK-31180 - Z-Coordinate,STARLINK-5118 - Z-Coordinate,STARLINK-3670 - Z-Coordinate,STARLINK-4791 - Z-Coordinate,STARLINK-31331 - Z-Coordinate,STARLINK-5958 - Z-Coordinate,STARLINK-2111 - Z-Coordinate,STARLINK-30379 - Z-Coordinate,STARLINK-31003 - Z-Coordinate,STARLINK-5816 - Z-Coordinate,STARLINK-30297 - Z-Coordinate,STARLINK-31930 - Z-Coordinate,STARLINK-4044 - Z-Coordinate,STARLINK-2054 - Z-Coordinate,STARLINK-1712 - Z-Coordinate,STARLINK-31182 - Z-Coordinate,STARLINK-11125 [DTC] - Z-Coordinate,STARLINK-4329 - Z-Coordinate,STARLINK-3140 - Z-Coordinate,STARLINK-3519 - Z-Coordinate,STARLINK-4024 - Z-Coordinate,STARLINK-30939 - Z-Coordinate,STARLINK-2471 - Z-Coordinate,STARLINK-5640 - Z-Coordinate,STARLINK-3895 - Z-Coordinate,STARLINK-5836 - Z-Coordinate,STARLINK-1170 - Z-Coordinate,STARLINK-31145 - Z-Coordinate,STARLINK-2439 - Z-Coordinate,STARLINK-5791 - Z-Coordinate,STARLINK-31888 - Z-Coordinate,STARLINK-30567 - Z-Coordinate,STARLINK-2732 - Z-Coordinate,STARLINK-6353 - Z-Coordinate,STARLINK-2127 - Z-Coordinate,STARLINK-1152 - Z-Coordinate,STARLINK-31723 - Z-Coordinate,STARLINK-4120 - Z-Coordinate,STARLINK-3958 - Z-Coordinate,STARLINK-4397 - Z-Coordinate,STARLINK-30145 - Z-Coordinate,STARLINK-1656 - Z-Coordinate,STARLINK-30798 - Z-Coordinate,STARLINK-31968 - Z-Coordinate,STARLINK-1485 - Z-Coordinate,STARLINK-4684 - Z-Coordinate,STARLINK-32250 - Z-Coordinate,STARLINK-31417 - Z-Coordinate,STARLINK-5700 - Z-Coordinate,STARLINK-3533 - Z-Coordinate,STARLINK-4409 - Z-Coordinate,STARLINK-3336 - Z-Coordinate,STARLINK-31763 - Z-Coordinate,STARLINK-6236 - Z-Coordinate,STARLINK-30041 - Z-Coordinate,STARLINK-1347 - Z-Coordinate,STARLINK-5427 - Z-Coordinate,STARLINK-3723 - Z-Coordinate,STARLINK-31764 - Z-Coordinate,STARLINK-5846 - Z-Coordinate,STARLINK-2637 - Z-Coordinate,STARLINK-32092 - Z-Coordinate,STARLINK-30611 - Z-Coordinate,STARLINK-4280 - Z-Coordinate,STARLINK-1997 - Z-Coordinate,STARLINK-30132 - Z-Coordinate,STARLINK-3058 - Z-Coordinate,STARLINK-31677 - Z-Coordinate,STARLINK-5915 - Z-Coordinate,STARLINK-3850 - Z-Coordinate,STARLINK-31946 - Z-Coordinate,STARLINK-31873 - Z-Coordinate,STARLINK-31181 - Z-Coordinate,STARLINK-3669 - Z-Coordinate,STARLINK-6171 - Z-Coordinate,STARLINK-3732 - Z-Coordinate,STARLINK-30590 - Z-Coordinate,STARLINK-31001 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4738.5212,3208.4882,617.0147,3950.1123,4967.4631,-285.5485,0.0000,4199.7853,4179.7913,-6646.4711,-529.0385,-5958.6542,-4167.4395,-3421.9316,-1178.5414,-4905.4192,3954.8111,6509.7830,-2693.6682,-3060.8444,-6332.1731,1006.1765,-4977.8128,-2846.5045,1154.1313,848.2752,-4810.7785,-1229.9654,-4629.3330,-6406.5780,1685.6971,-4651.8111,3768.8933,5735.4600,169.7461,-3033.5965,-6859.4238,5053.8149,4176.5298,4680.6344,2220.6160,0.0000,-4846.0863,3914.8559,-743.9763,-6855.9323,-945.3187,-5510.8414,6112.8054,-4995.1312,366.3612,-6708.4970,-1821.0425,4839.8022,-1281.2671,-1451.7331,-2786.1180,4150.3842,4209.3851,3530.7953,-1283.7250,-2110.5502,-3679.4787,4687.2460,340.6067,-6077.6627,236.2672,-4305.8895,-5881.2553,3072.5837,-3369.6875,-4195.3033,-3526.8278,-4362.1597,3646.9569,3519.3628,-2516.1885,4378.1927,4794.5757,5555.3598,-2339.5335,-5251.0823,-5613.4449,-5008.3925,3658.9346,-6864.9097,-2528.0474,120.0321,-6185.5874,-5693.8112,6355.9751,-4512.9382,841.2854,354.5385,1172.8155,4053.7096,1173.9700,-1435.7876,2595.7220,4106.8062,239604.0133,208660.6088,226906.3852,226710.2850,219876.4116,221042.1857,218116.6071,220431.6536,-38453218.6487,-38461121.5887,-38487856.5314,-38456769.7631,221093.1094,-38465938.4841,-2180.9245,4862.8543,-1464.0451,-1635.8943,-1861.0515,-5349.2808,0.0000,-3642.1560,-4057.3214,-1498.7447,3711.2025,1813.7423,5490.9893,-4300.1795,6499.4637,-4517.3874,-5441.7805,538.9720,-4388.6358,4331.7842,-2448.2233,-6835.1258,-4295.7111,6097.7550,5170.4320,6798.0282,4728.9696,4994.9131,3360.6680,-1645.1049,-5923.3099,-3238.4654,-1615.0977,3278.8688,4138.9865,-4274.4690,-789.6466,-258.3902,5253.5539,3531.2065,-6479.4288,0.0000,-1194.9566,3575.8403,4163.4455,845.3710,-5423.1315,-3868.9155,-2255.4209,-4765.3454,-4344.2224,1216.2828,5269.6508,4748.1378,4279.1627,6671.2775,5448.2306,763.3470,-3819.7886,4829.4469,4844.6164,219.1912,4863.5939,747.4357,5136.8662,2998.1209,4131.1317,-669.9456,1417.0611,-5394.9787,-6024.0596,3184.3761,1028.8439,-2368.4821,3866.5148,5850.6765,-4402.0960,-1315.8543,-4975.3560,-2822.5279,4810.5625,-597.8627,2716.1263,-4648.9492,1878.0024,635.6248,-4703.2180,5238.9100,936.3398,3068.5938,2294.2116,4038.4912,4913.3015,6647.9632,6479.2053,1740.4505,4977.5566,-6496.5141,-6200.7270,3086.5722,337731.4471,345993.4992,339696.6345,339506.7065,344765.8956,343049.7092,335573.2869,339491.1521,317659968.0191,317676866.6154,317682455.5197,317677143.1252,337862.8469,317673525.2546,4573.0671,-3540.6013,6730.8944,-5429.4133,-4434.9965,-4088.6985,0.0000,4119.8439,3727.2354,47.1455,-5820.3407,-2977.1762,-699.8438,4150.4550,-2095.6932,-1800.4780,1625.6108,2181.3419,4619.9310,4455.3534,-839.9037,-48.3725,2074.6697,-1584.3249,4342.2837,408.0940,1135.6506,-4639.3105,-3857.8387,917.5192,3158.4147,-4019.8401,5466.9649,-1711.7558,-5531.7419,-4525.1770,210.3133,4599.3643,586.6017,-3724.8842,880.4519,0.0000,4758.1083,-4343.1944,-5461.4361,-739.2505,4146.4627,1606.5884,1852.6176,-770.8347,5370.8485,-1244.2959,3849.9426,1322.6776,-5323.9518,-1251.0960,3176.8241,-5453.9277,3716.6750,3441.6473,-4710.2149,-6606.7737,-3213.6184,5018.5746,-4564.3681,-741.8676,-5497.6888,5362.2611,-3245.8924,-2879.6180,673.4680,4460.6438,-5893.2934,4796.2683,-4256.9610,-1178.3223,4721.6405,5143.0838,314.7522,2858.9084,4220.4492,-4516.8248,2930.9789,32.5636,5460.5523,-329.6487,-4214.6972,4511.9427,3005.6620,2060.8770,-1534.2935,3346.3001,-4645.7704,-1560.6424,1947.6671,5300.9690,-4682.3854,-1849.7125,1749.9245,-4673.7138,-27213.0999,-32435.2440,-29479.3634,-27102.5787,-24718.5154,-34378.8908,-38327.1502,-29875.2140,-125717509.5927,-125750594.3082,-125735706.6073,-125716702.5553,-30235.7535,-125725982.3563,
3600.000,6478.3705,-5314.3123,-5370.1000,-3245.0737,-4127.1355,3931.2513,0.0000,-2616.3974,-2599.3913,5528.9997,551.9810,5744.8122,1808.8280,5775.4538,-1880.9369,5625.7164,-2429.9920,-4036.9232,5886.6842,573.1638,5780.6723,882.3669,5170.7391,32.3662,-3978.4511,-2408.1586,2820.5119,-2861.6920,4119.3989,5541.0968,1993.3552,2502.6626,-1960.4500,-5993.2353,-4269.8991,4289.5343,5622.2778,-4803.8859,-4719.4087,-332.6599,206.1380,0.0000,3292.4330,-4133.3320,-3595.3197,5544.0830,3249.7373,5380.7440,-2380.9519,4830.3861,3829.6921,5621.3142,-2931.2982,-5262.3020,-2955.8092,-1308.6605,-925.8433,-5395.8227,354.9044,-4073.4039,-1019.0186,-3062.7543,1703.8497,-6396.2808,-4407.9795,3006.2160,-4468.8888,3579.0976,2271.7865,822.6881,4771.9335,-17.2982,-1426.8272,6756.8829,-5423.4210,-4688.4532,5667.6218,-4576.2859,-2041.8307,-4886.7913,-2341.9972,6936.1591,1907.2251,5560.8459,-5248.5990,4945.7659,5247.3669,-4030.3130,6566.7514,1820.3687,-6580.6908,3804.7170,-5037.6318,-2832.9532,-3656.1021,-6350.2277,-4829.1410,2969.2849,531.2117,-5766.1267,146282.9547,116400.8905,134689.2589,133288.2219,127333.6912,128410.7677,126193.7336,129855.4151,-119406971.3021,-119411234.9541,-119440420.6499,-119416242.0361,128819.2979,-119419006.5989,-826.9039,-4129.1655,2215.9246,5356.5789,5221.1284,1667.6261,0.0000,6299.4277,6396.4254,-1508.4058,1830.6531,-3552.8429,-6032.5621,3758.4593,-4916.2210,3035.2844,5891.8308,1975.4485,2644.8637,-6618.8185,288.0054,5509.7119,672.5423,-4822.8333,-1533.4934,-5124.3016,-5237.1346,-4993.3369,-5521.3665,-1678.9022,4662.5949,-210.8768,5585.3739,-1317.5296,-4014.3782,162.1394,-1011.6031,4266.0738,-2524.8987,-1686.0990,5149.5985,0.0000,-2968.8281,1042.7833,-4037.2418,-923.2779,6081.9153,578.5989,3640.2012,2269.0454,3392.2295,-3244.3890,-4304.7464,-1525.2074,-3969.1338,-5421.9873,-4107.1294,2980.1265,5125.6543,-856.2550,-6730.4361,1695.1311,-6665.0168,1927.3995,-3629.0145,-4580.1654,-3784.2491,-3618.0316,-3458.7895,4090.9399,4134.9994,-4268.6871,1270.3268,660.6950,523.0533,-3015.9298,2102.1741,4739.5918,5515.4542,4506.7063,-4882.3671,372.1031,-3808.7101,1593.9821,2301.9339,-2210.9800,4320.4033,-3851.6530,-1121.1397,-4701.3281,-34.8390,-5718.1547,-3572.4826,-5732.2951,-3693.2632,1019.8391,-3289.1185,3611.2393,5386.1548,541.2277,388127.1946,387885.2679,383091.9893,383255.7937,389809.0759,387206.9223,381232.0115,381371.5635,296888071.4924,296905640.6391,296902066.3132,296908123.6332,382734.9864,296900852.5151,-2368.8921,-1073.6730,-3776.0963,2903.3575,1851.2490,5198.2058,0.0000,-1201.9257,-488.6343,-3688.4109,6636.3136,-1424.5652,-2891.8094,-119.4923,4495.0348,-2621.9555,2689.3933,-5228.5411,-2519.1887,-1992.1367,-3648.3519,4061.8978,-4520.0504,4939.1616,-5374.9375,3867.9312,3374.5277,3837.9728,-323.3528,3320.2119,-4722.0743,6469.4242,-3437.7076,-2985.9247,3644.8936,5417.0738,3873.4111,-2367.4053,4080.3046,6715.1052,-4605.7223,0.0000,-5297.4516,5353.6886,4281.1021,-4082.1846,-135.2785,-4324.9024,-5200.8335,4432.7752,-4675.7386,-2430.3862,-4346.8325,-4215.1110,4861.0049,4121.4818,-5471.8208,3072.0595,-4452.7019,-5518.1631,951.1220,5970.8220,-402.5789,-1795.8196,3823.2146,4049.9528,3594.0940,-4691.5225,5467.2759,5414.0317,2864.6382,-5438.9768,6657.2621,-1286.1668,4071.1982,4103.4225,-3407.5139,-2021.5492,-3646.1524,1680.7420,-4149.1488,-144.8471,-5427.4123,-3639.4588,-3746.6213,4264.2745,-167.8741,-4108.1862,1959.8188,-4554.4667,-2169.1027,855.2849,2865.1910,-2419.2868,-4497.0176,-2519.7783,3715.8354,5068.0858,-4361.2790,3815.4206,-25902.9348,-30940.9722,-26919.1739,-27882.4065,-22408.9597,-29549.3174,-37780.0989,-29216.7155,-125681332.9295,-125712801.6140,-125704570.9963,-125681501.7517,-28692.6408,-125691781.7409,
7200.000,-6119.8127,4700.2217,6759.1345,1964.0074,2106.8578,-6252.4651,0.0000,300.1740,97.4780,-2115.6167,2233.2625,-2725.6503,1740.2057,-5411.0760,5052.5419,-4348.7368,-799.2091,572.5452,-6809.9481,1658.9514,-2785.1489,-3531.7721,-4368.8468,3773.4324,6080.6578,4008.5707,1313.2395,5585.5856,-1638.5951,-1356.3974,-5418.1087,-1123.1541,206.8080,3514.9455,6113.0800,-5219.8175,-2262.0091,2871.6659,3470.4145,-2450.0229,-3612.3035,0.0000,-1787.2655,3956.6286,6009.1734,-1564.8076,-4034.6180,-4168.0044,-2553.1184,-3858.3700,-6419.1705,-2319.5659,6265.6139,4604.1560,5812.6210,4424.0911,4907.6796,4863.9923,-4352.2868,4443.4644,2504.8506,6692.2617,1066.6385,5509.9045,6672.7208,1656.7537,6272.4646,-2676.6702,1728.7765,-5030.4494,-5091.7615,3736.6177,5977.3964,-6115.8660,5428.4239,5133.2516,-6932.5314,3133.4450,-1946.3896,1452.0845,5676.1102,-5118.9021,2392.3893,-4284.9614,5050.3373,-1027.6616,-4977.1595,6526.7580,-3546.2290,2859.0425,4470.8061,-1206.8546,6605.7163,4604.3236,5617.3891,6088.7113,6787.3217,-4673.3335,-4091.5806,6050.6967,42891.5211,16710.0567,33745.5765,29347.9750,26411.1156,28648.1748,25490.5578,26973.3759,-192226660.0701,-192228037.1107,-192255572.0290,-192242463.8258,28198.6696,-192237770.1002,3030.7347,865.2695,-79.1725,-6458.5233,-6302.6807,1765.7138,0.0000,-6462.0661,-6202.5659,4652.1257,-5607.5447,4036.2552,4782.5022,-1460.4725,2284.7522,368.0081,-4303.9159,-4888.1848,-505.1845,6515.4713,3011.8605,-2202.1840,3514.7008,2560.3087,-1780.8964,1002.9330,3894.5508,4035.6025,5158.1782,4852.3268,-2690.3042,4513.4303,-6750.0676,-2156.7402,3165.0741,3439.5163,3491.0099,-6008.5342,-2499.8222,-2969.6920,-2377.0351,0.0000,6211.8034,-4962.5387,3375.6296,1926.1319,-3925.0053,3392.6864,-4564.9038,1766.0429,-2358.7130,4626.8161,2233.2398,-2645.4508,3470.3173,2823.5674,2393.0978,-4702.7325,-4943.4606,-3375.5626,5400.7062,-322.6239,5686.4062,-3291.0498,1585.0192,5026.6746,2723.6419,6287.7035,5363.5108,-2246.1850,-425.0615,5004.2040,-340.4178,978.9024,-4038.7961,-1079.9700,174.8373,-5622.3301,-4702.0915,-4390.2588,3660.1598,75.7192,4765.3173,2745.1342,-4568.0640,4078.7793,-1437.1242,1997.6245,1427.9250,5123.1097,-2734.5900,5074.7698,1245.0640,2049.9964,-246.4896,-2648.1432,1312.5379,523.8653,-3492.1973,-3332.0527,413113.1907,405549.5240,401631.9778,401333.3771,409958.1905,403751.8917,402262.3192,403836.7772,255859707.5035,255879859.7276,255866840.3198,255877950.2576,402897.0780,255872194.6276,-1261.9337,4849.0138,-1522.8031,1447.2007,1887.9961,-1784.0773,0.0000,-2477.4161,-3074.5887,4496.7739,-3395.2553,4878.4396,4690.2387,-4017.8785,-4160.5976,5341.1439,-5367.8554,4812.2151,-1155.2297,-1699.0148,5461.6393,-5518.9269,4007.0058,-5198.5226,2611.8908,-5484.8962,-5476.1405,-680.5712,4262.9289,-4389.5844,3361.1196,-5165.3287,-1099.1210,5426.4133,539.9147,-2976.0583,-5520.8875,-1588.8378,-5210.8073,-5780.2923,5376.1009,0.0000,2416.6694,-2588.0234,-377.7648,6478.3450,-3993.7962,4355.5707,4297.5977,-5503.2050,1088.4802,4596.2463,1306.8940,4410.9162,-1554.7355,-4547.7787,4207.2614,1300.9511,1664.7902,4061.7015,3425.8720,-1793.3415,3733.6457,-2583.4770,-507.7309,-4301.3998,714.2069,1072.8890,-3926.6931,-4063.3434,-4697.4117,2947.0109,-3518.8673,-3069.2045,-754.2070,-4531.3990,17.2898,-2463.3935,4674.2734,-5071.9748,926.9255,4692.0604,4360.4295,4551.6278,-686.2508,-5476.6442,4393.2580,1137.1310,-5800.0061,3410.7373,4520.1955,-4558.9466,1098.2985,4609.3246,3935.1503,-1903.7112,-499.5607,-5059.0241,4385.7334,-699.3069,-24618.6881,-29387.2595,-24832.1191,-28729.0789,-20553.9204,-24837.5988,-36570.3049,-26210.7293,-125645788.9410,-125673999.3226,-125672934.1028,-125648920.9638,-27147.3780,-125657537.1125,
