sl_100_5400_20280413 Coordinates.csv
2028/04/13 07:47:00.0000 UTC

Generated: Tue Oct  8 21:40:58 2024,
Start: 2028/04/13 07:47:00.00, Stop: 2028/04/13 09:17:00.00,
TIME_UNITS,STARLINK-30469 - X-Coordinate,STARLINK-3871 - X-Coordinate,STARLINK-30463 - X-Coordinate,STARLINK-5792 - X-Coordinate,STARLINK-31962 - X-Coordinate,STARLINK-1143 - X-Coordinate,STARLINK-31916 - X-Coordinate,STARLINK-31905 - X-Coordinate,STARLINK-4320 - X-Coordinate,STARLINK-1780 - X-Coordinate,STARLINK-5701 - X-Coordinate,STARLINK-1821 - X-Coordinate,STARLINK-5466 - X-Coordinate,STARLINK-6141 - X-Coordinate,STARLINK-4339 - X-Coordinate,STARLINK-4202 - X-Coordinate,STARLINK-5268 - X-Coordinate,STARLINK-31078 - X-Coordinate,STARLINK-32134 - X-Coordinate,STARLINK-5275 - X-Coordinate,STARLINK-1806 - X-Coordinate,STARLINK-1036 - X-Coordinate,STARLINK-31410 - X-Coordinate,STARLINK-2045 - X-Coordinate,STARLINK-5531 - X-Coordinate,STARLINK-5999 - X-Coordinate,STARLINK-30266 - X-Coordinate,STARLINK-2454 - X-Coordinate,STARLINK-32204 - X-Coordinate,STARLINK-6293 - X-Coordinate,STARLINK-3191 - X-Coordinate,STARLINK-5530 - X-Coordinate,STARLINK-30207 - X-Coordinate,STARLINK-1478 - X-Coordinate,STARLINK-31374 - X-Coordinate,STARLINK-31452 - X-Coordinate,STARLINK-32272 - X-Coordinate,STARLINK-6128 - X-Coordinate,STARLINK-5785 - X-Coordinate,STARLINK-5155 - X-Coordinate,STARLINK-30754 - X-Coordinate,STARLINK-30482 - X-Coordinate,STARLINK-1313 - X-Coordinate,STARLINK-5757 - X-Coordinate,STARLINK-1398 - X-Coordinate,STARLINK-31334 - X-Coordinate,STARLINK-5177 - X-Coordinate,STARLINK-30915 - X-Coordinate,STARLINK-30262 - X-Coordinate,STARLINK-4016 - X-Coordinate,STARLINK-4014 - X-Coordinate,STARLINK-30524 - X-Coordinate,STARLINK-31064 - X-Coordinate,STARLINK-5062 - X-Coordinate,STARLINK-31024 - X-Coordinate,STARLINK-5919 - X-Coordinate,STARLINK-31110 - X-Coordinate,STARLINK-3645 - X-Coordinate,STARLINK-4576 - X-Coordinate,STARLINK-1637 - X-Coordinate,STARLINK-32033 - X-Coordinate,STARLINK-5884 - X-Coordinate,STARLINK-31838 - X-Coordinate,STARLINK-31151 - X-Coordinate,STARLINK-5815 - X-Coordinate,STARLINK-5175 - X-Coordinate,STARLINK-30364 - X-Coordinate,STARLINK-31581 - X-Coordinate,STARLINK-4478 - X-Coordinate,STARLINK-30144 - X-Coordinate,STARLINK-5822 - X-Coordinate,STARLINK-3198 - X-Coordinate,STARLINK-30098 - X-Coordinate,STARLINK-32075 - X-Coordinate,STARLINK-1676 - X-Coordinate,STARLINK-3110 - X-Coordinate,STARLINK-5918 - X-Coordinate,STARLINK-6231 - X-Coordinate,STARLINK-4056 - X-Coordinate,STARLINK-3836 - X-Coordinate,STARLINK-32031 - X-Coordinate,STARLINK-1278 - X-Coordinate,STARLINK-11134 [DTC] - X-Coordinate,STARLINK-3074 - X-Coordinate,STARLINK-30863 - X-Coordinate,STARLINK-3646 - X-Coordinate,STARLINK-3530 - X-Coordinate,STARLINK-30074 - X-Coordinate,STARLINK-5430 - X-Coordinate,STARLINK-31117 - X-Coordinate,STARLINK-4173 - X-Coordinate,STARLINK-4538 - X-Coordinate,STARLINK-5355 - X-Coordinate,STARLINK-31108 - X-Coordinate,STARLINK-31582 - X-Coordinate,STARLINK-3347 - X-Coordinate,STARLINK-30474 - X-Coordinate,STARLINK-1700 - X-Coordinate,STARLINK-5022 - X-Coordinate,STARLINK-31497 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30469 - Y-Coordinate,STARLINK-3871 - Y-Coordinate,STARLINK-30463 - Y-Coordinate,STARLINK-5792 - Y-Coordinate,STARLINK-31962 - Y-Coordinate,STARLINK-1143 - Y-Coordinate,STARLINK-31916 - Y-Coordinate,STARLINK-31905 - Y-Coordinate,STARLINK-4320 - Y-Coordinate,STARLINK-1780 - Y-Coordinate,STARLINK-5701 - Y-Coordinate,STARLINK-1821 - Y-Coordinate,STARLINK-5466 - Y-Coordinate,STARLINK-6141 - Y-Coordinate,STARLINK-4339 - Y-Coordinate,STARLINK-4202 - Y-Coordinate,STARLINK-5268 - Y-Coordinate,STARLINK-31078 - Y-Coordinate,STARLINK-32134 - Y-Coordinate,STARLINK-5275 - Y-Coordinate,STARLINK-1806 - Y-Coordinate,STARLINK-1036 - Y-Coordinate,STARLINK-31410 - Y-Coordinate,STARLINK-2045 - Y-Coordinate,STARLINK-5531 - Y-Coordinate,STARLINK-5999 - Y-Coordinate,STARLINK-30266 - Y-Coordinate,STARLINK-2454 - Y-Coordinate,STARLINK-32204 - Y-Coordinate,STARLINK-6293 - Y-Coordinate,STARLINK-3191 - Y-Coordinate,STARLINK-5530 - Y-Coordinate,STARLINK-30207 - Y-Coordinate,STARLINK-1478 - Y-Coordinate,STARLINK-31374 - Y-Coordinate,STARLINK-31452 - Y-Coordinate,STARLINK-32272 - Y-Coordinate,STARLINK-6128 - Y-Coordinate,STARLINK-5785 - Y-Coordinate,STARLINK-5155 - Y-Coordinate,STARLINK-30754 - Y-Coordinate,STARLINK-30482 - Y-Coordinate,STARLINK-1313 - Y-Coordinate,STARLINK-5757 - Y-Coordinate,STARLINK-1398 - Y-Coordinate,STARLINK-31334 - Y-Coordinate,STARLINK-5177 - Y-Coordinate,STARLINK-30915 - Y-Coordinate,STARLINK-30262 - Y-Coordinate,STARLINK-4016 - Y-Coordinate,STARLINK-4014 - Y-Coordinate,STARLINK-30524 - Y-Coordinate,STARLINK-31064 - Y-Coordinate,STARLINK-5062 - Y-Coordinate,STARLINK-31024 - Y-Coordinate,STARLINK-5919 - Y-Coordinate,STARLINK-31110 - Y-Coordinate,STARLINK-3645 - Y-Coordinate,STARLINK-4576 - Y-Coordinate,STARLINK-1637 - Y-Coordinate,STARLINK-32033 - Y-Coordinate,STARLINK-5884 - Y-Coordinate,STARLINK-31838 - Y-Coordinate,STARLINK-31151 - Y-Coordinate,STARLINK-5815 - Y-Coordinate,STARLINK-5175 - Y-Coordinate,STARLINK-30364 - Y-Coordinate,STARLINK-31581 - Y-Coordinate,STARLINK-4478 - Y-Coordinate,STARLINK-30144 - Y-Coordinate,STARLINK-5822 - Y-Coordinate,STARLINK-3198 - Y-Coordinate,STARLINK-30098 - Y-Coordinate,STARLINK-32075 - Y-Coordinate,STARLINK-1676 - Y-Coordinate,STARLINK-3110 - Y-Coordinate,STARLINK-5918 - Y-Coordinate,STARLINK-6231 - Y-Coordinate,STARLINK-4056 - Y-Coordinate,STARLINK-3836 - Y-Coordinate,STARLINK-32031 - Y-Coordinate,STARLINK-1278 - Y-Coordinate,STARLINK-11134 [DTC] - Y-Coordinate,STARLINK-3074 - Y-Coordinate,STARLINK-30863 - Y-Coordinate,STARLINK-3646 - Y-Coordinate,STARLINK-3530 - Y-Coordinate,STARLINK-30074 - Y-Coordinate,STARLINK-5430 - Y-Coordinate,STARLINK-31117 - Y-Coordinate,STARLINK-4173 - Y-Coordinate,STARLINK-4538 - Y-Coordinate,STARLINK-5355 - Y-Coordinate,STARLINK-31108 - Y-Coordinate,STARLINK-31582 - Y-Coordinate,STARLINK-3347 - Y-Coordinate,STARLINK-30474 - Y-Coordinate,STARLINK-1700 - Y-Coordinate,STARLINK-5022 - Y-Coordinate,STARLINK-31497 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30469 - Z-Coordinate,STARLINK-3871 - Z-Coordinate,STARLINK-30463 - Z-Coordinate,STARLINK-5792 - Z-Coordinate,STARLINK-31962 - Z-Coordinate,STARLINK-1143 - Z-Coordinate,STARLINK-31916 - Z-Coordinate,STARLINK-31905 - Z-Coordinate,STARLINK-4320 - Z-Coordinate,STARLINK-1780 - Z-Coordinate,STARLINK-5701 - Z-Coordinate,STARLINK-1821 - Z-Coordinate,STARLINK-5466 - Z-Coordinate,STARLINK-6141 - Z-Coordinate,STARLINK-4339 - Z-Coordinate,STARLINK-4202 - Z-Coordinate,STARLINK-5268 - Z-Coordinate,STARLINK-31078 - Z-Coordinate,STARLINK-32134 - Z-Coordinate,STARLINK-5275 - Z-Coordinate,STARLINK-1806 - Z-Coordinate,STARLINK-1036 - Z-Coordinate,STARLINK-31410 - Z-Coordinate,STARLINK-2045 - Z-Coordinate,STARLINK-5531 - Z-Coordinate,STARLINK-5999 - Z-Coordinate,STARLINK-30266 - Z-Coordinate,STARLINK-2454 - Z-Coordinate,STARLINK-32204 - Z-Coordinate,STARLINK-6293 - Z-Coordinate,STARLINK-3191 - Z-Coordinate,STARLINK-5530 - Z-Coordinate,STARLINK-30207 - Z-Coordinate,STARLINK-1478 - Z-Coordinate,STARLINK-31374 - Z-Coordinate,STARLINK-31452 - Z-Coordinate,STARLINK-32272 - Z-Coordinate,STARLINK-6128 - Z-Coordinate,STARLINK-5785 - Z-Coordinate,STARLINK-5155 - Z-Coordinate,STARLINK-30754 - Z-Coordinate,STARLINK-30482 - Z-Coordinate,STARLINK-1313 - Z-Coordinate,STARLINK-5757 - Z-Coordinate,STARLINK-1398 - Z-Coordinate,STARLINK-31334 - Z-Coordinate,STARLINK-5177 - Z-Coordinate,STARLINK-30915 - Z-Coordinate,STARLINK-30262 - Z-Coordinate,STARLINK-4016 - Z-Coordinate,STARLINK-4014 - Z-Coordinate,STARLINK-30524 - Z-Coordinate,STARLINK-31064 - Z-Coordinate,STARLINK-5062 - Z-Coordinate,STARLINK-31024 - Z-Coordinate,STARLINK-5919 - Z-Coordinate,STARLINK-31110 - Z-Coordinate,STARLINK-3645 - Z-Coordinate,STARLINK-4576 - Z-Coordinate,STARLINK-1637 - Z-Coordinate,STARLINK-32033 - Z-Coordinate,STARLINK-5884 - Z-Coordinate,STARLINK-31838 - Z-Coordinate,STARLINK-31151 - Z-Coordinate,STARLINK-5815 - Z-Coordinate,STARLINK-5175 - Z-Coordinate,STARLINK-30364 - Z-Coordinate,STARLINK-31581 - Z-Coordinate,STARLINK-4478 - Z-Coordinate,STARLINK-30144 - Z-Coordinate,STARLINK-5822 - Z-Coordinate,STARLINK-3198 - Z-Coordinate,STARLINK-30098 - Z-Coordinate,STARLINK-32075 - Z-Coordinate,STARLINK-1676 - Z-Coordinate,STARLINK-3110 - Z-Coordinate,STARLINK-5918 - Z-Coordinate,STARLINK-6231 - Z-Coordinate,STARLINK-4056 - Z-Coordinate,STARLINK-3836 - Z-Coordinate,STARLINK-32031 - Z-Coordinate,STARLINK-1278 - Z-Coordinate,STARLINK-11134 [DTC] - Z-Coordinate,STARLINK-3074 - Z-Coordinate,STARLINK-30863 - Z-Coordinate,STARLINK-3646 - Z-Coordinate,STARLINK-3530 - Z-Coordinate,STARLINK-30074 - Z-Coordinate,STARLINK-5430 - Z-Coordinate,STARLINK-31117 - Z-Coordinate,STARLINK-4173 - Z-Coordinate,STARLINK-4538 - Z-Coordinate,STARLINK-5355 - Z-Coordinate,STARLINK-31108 - Z-Coordinate,STARLINK-31582 - Z-Coordinate,STARLINK-3347 - Z-Coordinate,STARLINK-30474 - Z-Coordinate,STARLINK-1700 - Z-Coordinate,STARLINK-5022 - Z-Coordinate,STARLINK-31497 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,3500.4580,-4726.6945,-4557.8423,-652.2107,6312.6377,6639.4248,-5721.2468,2087.0284,5732.6642,2214.6114,-2348.9137,-2046.3527,3674.1140,1356.4821,5217.2100,474.0036,1276.0861,1382.6169,-6140.6486,1007.2923,5525.0825,-1810.9877,-3023.4869,2295.2771,-5187.1775,-1820.6221,-5143.3911,-851.8548,-3342.4761,160.6292,3421.9840,-2512.1101,-4778.8840,2122.0179,0.0000,-3313.7397,-1300.7026,418.9530,-3054.4035,-6591.8351,6222.5053,-4141.0263,0.0000,2765.0025,2989.4212,1583.6277,6382.3827,3839.7749,-4375.0607,-5504.9668,5112.1210,-4854.6604,-2862.7927,-1742.8587,-4040.6632,1638.0618,6062.6371,6248.9577,3184.3669,-5118.9135,649.5997,6040.7695,-3650.8254,6462.9689,2560.4291,5291.5143,3076.4741,1824.8057,4583.4835,4931.2226,-4679.3518,-5967.3365,-666.5350,-4114.8843,6061.2235,-3373.1777,3585.3401,-4964.1073,3250.4978,-1025.4922,-4987.8322,-1196.6281,-1694.3256,-1393.4031,-5537.1202,-2205.0424,-2273.9230,-1083.7422,-3163.7823,-3951.9693,3519.0019,2473.2485,491.9604,6097.7472,5194.1049,-1669.2943,-2600.7122,-5880.5308,4171.7365,3779.3878,-149659.0397,-136713.8744,-144315.9664,-144669.6126,-148751.5253,-147171.7799,-139378.5706,-142250.8603,-184292388.4581,-184286161.6287,-184283450.6303,-184288275.3697,-142092.0444,-184288608.4995,3677.0657,-541.1330,-5213.8963,-5763.9002,-1328.8103,-1558.5650,-234.9955,4642.7519,3189.8212,-6271.1663,-5265.4325,-6228.8840,-5245.3274,-6751.7163,3423.8054,4848.4045,4077.5089,5812.9919,967.3530,3239.3745,2560.6499,-3743.1195,3995.8633,-3975.4408,3917.3243,6645.6060,1211.0811,4261.0666,-2737.3109,-5400.0689,4948.8224,-5323.7537,-1977.8761,3568.8340,0.0000,-3732.4973,-3990.7584,6730.3982,6140.8300,1362.8805,1741.8228,2925.4980,0.0000,4827.5850,-4905.1323,5666.9575,959.0531,-4986.2144,-2860.7608,-3557.0744,-1041.6535,-4744.7496,5892.4200,-4422.1886,1232.8003,-3242.5654,948.4486,24.1989,2733.2443,299.5493,-6712.2965,-573.2333,5503.4355,-1920.5946,-33.0940,4255.9487,5423.7192,6561.1795,-2502.2492,3701.6458,-4580.7741,209.8565,5707.0769,2286.6496,2110.8680,5912.9436,858.5806,3860.6534,2725.5181,4617.5907,-4653.3145,-4453.8538,4209.2614,3004.6051,-1714.4218,4778.0067,3936.4192,-4961.6003,-2677.3979,2508.7238,-4343.4626,6208.0972,5925.2345,-1913.9885,1159.8381,6247.7788,-4489.1100,-2255.0043,-2285.9782,5562.4049,-303495.9820,-327658.8837,-307873.9733,-308286.8090,-315865.4746,-314611.1535,-316035.6170,-313525.8927,305790215.9959,305768662.1230,305823822.5186,305803120.5875,-313507.6888,305810054.7698,4613.2662,4993.3202,0.1694,3784.3831,-2182.1770,-956.1926,-3733.5251,4538.5882,-2226.9073,-1875.7063,3905.9710,-2230.5481,2541.8622,670.3006,-3026.0385,-4908.5460,-5430.8300,3306.5443,2694.8811,6043.1852,-3248.8054,-5524.3055,4601.0684,5149.5881,-2299.5748,767.2610,-4421.1646,5333.8283,5225.2261,-4311.7591,3390.8326,-3445.9558,-4607.8965,5503.4331,0.0000,4641.7551,5341.8987,1530.0025,-1024.8779,-1528.7846,-2512.5588,-4719.9558,0.0000,-4146.1518,3818.3669,-3529.8939,2439.0073,-2603.7728,-4377.3057,1324.0147,-4532.6655,-1261.1775,-1992.1380,-5068.3470,5484.2193,5900.5175,3075.6405,-2898.6095,-5491.6097,-4564.5405,651.0534,3374.1329,-203.1311,1547.1762,6448.4353,-1215.0108,2974.4633,-236.1541,-4511.6578,-3165.7371,2258.3756,3476.2394,3865.1457,-4956.2150,-2487.6372,1147.2282,-5907.7936,2927.9670,5449.8453,5012.7643,151.8084,-5146.4997,-4994.7457,-6114.3961,-3627.1699,-4520.7878,-5175.4359,4700.7790,5510.1124,5094.7698,-4072.8468,-1725.1730,3509.5070,-2582.1250,-4253.2390,-2055.5752,-4495.7492,-2851.7458,5004.7035,-1138.8843,-167333.1219,-166778.8095,-166832.4185,-165050.6282,-162272.2866,-171693.8750,-176058.9820,-166044.3610,42867700.9365,42848051.1765,42869868.1151,42868419.7854,-167854.4252,42870785.6629,
300.000,4717.8010,-5520.2609,-5459.9190,-2388.4818,6112.3281,6266.7774,-4923.4881,3789.3174,4587.8145,750.5081,-3705.1625,-3002.9900,2042.9041,-148.0331,3887.0347,2180.2737,3324.6933,2898.0139,-4935.0083,2772.7777,6534.8980,-3665.3318,-1069.6226,151.1095,-4350.6757,-333.0602,-4021.7366,1074.5663,-4030.3379,-1851.9926,4859.2066,-3498.7489,-5634.8908,3927.6958,0.0000,-4720.3819,-3362.9229,1920.1708,-1452.7913,-5629.6759,5883.0185,-2688.0910,0.0000,4567.4048,1103.0867,3382.5890,5657.9965,2998.6052,-4927.6356,-5584.7021,3663.2079,-5492.1369,-1489.3925,-2117.5155,-3568.0512,-348.1022,5461.1097,6652.1222,4213.2678,-5660.8170,-620.0639,4667.8503,-2384.2343,6032.1568,1666.4229,6030.3332,4663.3308,3170.3926,4365.8442,5268.4602,-5245.3465,-4814.5609,1284.9154,-3728.3695,5611.4659,-1993.4171,5138.8239,-4979.4313,4750.9102,644.1220,-5522.8166,-3168.5019,-127.3941,655.6436,-6377.8742,-210.7153,-860.7527,-3087.3577,-4526.5933,-3418.8351,1584.0013,3353.8008,2204.1902,4818.3348,5860.6201,-194.4534,-4089.0210,-6715.0673,2383.5466,4438.9707,-143266.2265,-129838.8493,-137594.0421,-137984.4910,-142166.4908,-140544.7975,-132837.3895,-135284.6067,-190924456.2490,-190917465.6302,-190916099.9333,-190919792.8525,-135486.7652,-190920772.2808,1882.5253,1208.1665,-3980.3479,-4696.7176,-2916.5019,-2717.1753,1656.1853,3289.9987,3050.0231,-5937.3605,-3730.8353,-4992.1806,-5225.3528,-6863.6331,3075.4458,3620.8703,3700.5250,4534.7495,2155.8786,3996.1509,1506.1636,-2642.4254,4957.6333,-4149.4645,5280.7642,6883.0766,3038.1806,4994.3719,-654.1447,-4722.9184,4572.5781,-5665.0281,-86.7469,2402.1526,0.0000,-2082.2398,-3566.2156,5978.4563,6320.8166,2433.3565,-45.6468,4504.8788,0.0000,4133.5941,-4723.6772,5495.3575,-477.4827,-6050.9017,-775.2928,-2109.7382,-2466.2435,-3228.6216,6663.5305,-2516.5433,3286.9448,-2447.7054,-888.6737,-1307.7467,816.3711,2013.6782,-6299.7730,-1216.2158,5825.2861,-3389.9209,-2056.3236,3291.9386,4832.3232,5771.8499,-4255.3911,1802.5063,-2890.4141,1614.9173,5073.2257,4178.4184,551.3164,5965.9769,-137.9168,4750.4877,1261.0600,5584.3867,-3498.8814,-4459.2975,5418.3760,2298.2017,-84.2798,4448.5928,5333.0665,-4169.1824,-1023.7344,4383.4795,-4432.9457,5027.1363,4897.1423,-3236.8887,-726.5757,5742.8666,-2925.7571,-1150.8295,-3432.6050,4334.2196,-306752.7220,-330589.8377,-310769.9707,-311271.7660,-318812.0693,-317570.3331,-318931.3344,-316124.3033,301693604.6723,301672227.5537,301727373.0746,301706807.4371,-316430.8877,301713420.6290,4610.2912,3957.4075,-1525.5714,4493.3019,-702.2927,860.8187,-4443.6188,4617.0692,-4203.0114,-3456.9763,4564.6002,-3746.4458,3996.1038,-876.4975,-4852.6297,-5473.5823,-4795.2701,4201.7126,4107.7920,4940.2053,-1626.2169,-5233.0698,4533.9212,5508.5186,-841.3266,-778.3566,-4697.3141,4610.3369,5411.9294,-4695.1526,1791.8763,-1469.0678,-4026.9753,5132.4651,0.0000,4454.1209,4705.2380,2891.2003,-2458.6770,-3169.7358,-3669.6253,-4523.4710,0.0000,-3191.0170,4901.3548,-2329.9039,3915.9566,-872.9156,-4648.4310,3006.3812,-5316.2557,-2664.8776,-494.7442,-6121.5092,4940.1578,6471.9766,4059.9887,-1212.9597,-5417.2561,-3318.8699,2407.7823,4989.3389,-2015.5021,22.1731,6413.8200,601.5918,1630.2856,-1757.6085,-3231.7845,-4128.4303,3476.4594,4682.5762,4533.3080,-3919.4254,-3950.0031,2839.5227,-4696.3338,897.1195,4853.0214,3990.9055,1944.1599,-4221.4971,-4018.6581,-6530.3179,-2461.6207,-5319.2988,-4273.1365,4580.3896,5100.4349,4121.9749,-5067.4770,-3335.8382,4336.8462,-3718.8468,-3396.3685,-3611.2432,-4674.2428,-1165.8870,5495.8184,-2837.5109,-167390.4491,-166819.6026,-166762.9649,-165243.9199,-162220.6462,-171470.6210,-176185.3870,-166106.3200,42873930.5818,42854379.3854,42876893.9479,42874318.0724,-167877.6309,42877267.7671,
600.000,5500.8293,-5792.3973,-5842.5103,-3926.5840,5288.6057,5258.3822,-3660.7216,5135.1465,2969.8358,-821.1783,-4747.9648,-3704.8854,179.0407,-1646.4728,2169.1097,3714.4684,5040.5045,4157.1930,-3216.0231,4218.8853,6889.0576,-5180.7473,972.4446,-2009.3978,-3091.6947,1194.0996,-2539.6078,2862.4285,-4354.1357,-3705.3039,5800.4173,-4092.5230,-5973.5197,5365.3728,0.0000,-5676.3930,-5071.9959,3261.1663,308.2730,-4104.1722,4997.7947,-1009.4167,0.0000,5923.9866,-919.3005,4829.6638,4386.4618,1853.5854,-5023.8557,-5072.6362,1880.5770,-5612.6628,29.4872,-2358.5158,-2798.5272,-2335.9411,4341.2019,6388.7630,4876.5719,-5653.2146,-1851.6248,2828.4154,-825.4574,5012.9713,681.2707,6167.1098,5785.4383,4208.8235,3744.9696,5133.4878,-5332.7579,-3204.5897,3137.2816,-3002.2111,4623.6905,-388.6211,6196.2636,-4494.9240,5807.8517,2213.5288,-5500.1359,-4809.2173,1413.3786,2670.2136,-6582.9734,1828.7009,595.6291,-4804.3746,-5475.5644,-2593.3999,-524.6290,3936.3069,3734.4725,3070.2985,5951.6969,1337.2963,-5204.9642,-6879.4618,383.6559,4667.5585,-136800.4962,-122901.5192,-130810.1292,-131233.2960,-135519.5574,-133849.7084,-126237.5431,-128287.2349,-197465498.9607,-197457751.0692,-197457733.7818,-197460309.2849,-128821.3754,-197461909.8071,-74.2970,2803.9949,-2350.4778,-3201.2170,-4199.1379,-3610.8687,3409.2330,1637.3762,2525.5923,-5033.4972,-1858.0292,-3260.2063,-4716.4192,-6307.4140,2334.7759,2077.7622,3009.5565,2813.5741,3163.1680,4399.5084,319.1407,-1333.1568,5450.4619,-3971.5124,6118.7463,6454.9892,4594.0191,5267.3394,1480.9482,-3625.0178,3757.0798,-5407.8033,1787.4342,1047.6448,0.0000,-251.3163,-2822.6244,4647.9657,5903.4244,3296.5264,-1855.1117,5673.6475,0.0000,3070.5160,-4118.8850,4792.0931,-1906.2428,-6479.8889,1382.3924,-403.3266,-3697.7707,-1381.8758,6761.8189,-359.8294,5018.4247,-1480.3930,-2666.2538,-2494.7329,-1150.7529,3495.7147,-5223.9868,-1800.9473,5495.5744,-4528.2824,-3903.6827,1991.4006,3781.3641,4388.8733,-5568.3877,-283.6390,-906.3170,2907.2997,3982.3534,5631.7865,-1099.4987,5441.7086,-1062.8025,5146.9035,-282.6119,6019.2937,-1965.0976,-4065.8635,6071.8900,1439.8367,1532.2720,3736.9677,6215.4709,-3013.5987,689.5893,5820.2617,-4137.6971,3337.1945,3413.6368,-4276.5395,-2515.0576,4654.0719,-1099.8980,54.9659,-4293.9858,2642.1842,-309876.9752,-333374.8677,-313529.7958,-314120.6085,-321620.1448,-320387.8324,-321690.5096,-318591.0690,297453187.7946,297432003.0226,297487082.7560,297466774.8510,-319214.9890,297472977.2825,4099.2106,2492.2632,-2887.5469,4720.5750,856.9493,2583.6672,-4658.6823,4177.5769,-5729.3592,-4665.1294,4741.8642,-4860.7107,5014.9420,-2328.9584,-6161.9513,-5450.3161,-3642.5191,4627.0305,5050.2547,3309.7952,172.9033,-4378.8036,3954.4660,5271.0307,708.5421,-2240.7022,-4462.4549,3383.4254,4981.6509,-4572.6721,-0.9503,673.0300,-3014.4572,4204.6994,0.0000,3765.9974,3535.1254,3940.3812,-3629.6929,-4467.3704,-4434.4885,-3842.5292,0.0000,-1895.2377,5452.6787,-872.6500,4967.9130,956.5460,-4397.9083,4330.6695,-5527.2527,-3780.0734,1057.6525,-6526.7869,3866.6434,6352.7529,4597.0919,605.1442,-4759.5316,-1707.5749,3888.2297,6073.5242,-3579.4865,-1505.2401,5697.6807,2352.7210,109.8446,-3081.0994,-1601.3691,-4649.7022,4321.4814,5383.3748,4715.3461,-2445.6684,-4981.2840,4223.8509,-2989.7690,-1229.5474,3732.3484,2535.3004,3518.0012,-2840.9289,-2576.9909,-6256.9724,-1021.4757,-5551.3189,-2905.3413,3968.1621,4137.6325,2706.3319,-5517.3939,-4585.0918,4694.8098,-4451.2368,-2156.8382,-4755.6687,-4338.7832,645.9243,5393.4152,-4217.6577,-167447.7795,-166860.4179,-166695.5248,-165441.7318,-162172.2412,-171240.9436,-176306.7724,-166299.3154,42880161.6280,42860708.3231,42883920.1240,42880245.3356,-167900.7279,42883749.7632,
