sl_100_5400_20280722 Coordinates.csv
2028/07/22 07:47:00.0000 UTC

Generated: Tue Oct  8 21:41:07 2024,
Start: 2028/07/22 07:47:00.00, Stop: 2028/07/22 09:17:00.00,
TIME_UNITS,STARLINK-5372 - X-Coordinate,STARLINK-2627 - X-Coordinate,STARLINK-4325 - X-Coordinate,STARLINK-31610 - X-Coordinate,STARLINK-4795 - X-Coordinate,STARLINK-6278 - X-Coordinate,STARLINK-6028 - X-Coordinate,STARLINK-30129 - X-Coordinate,STARLINK-5768 - X-Coordinate,STARLINK-3637 - X-Coordinate,STARLINK-5454 - X-Coordinate,STARLINK-5450 - X-Coordinate,STARLINK-5541 - X-Coordinate,STARLINK-3052 - X-Coordinate,STARLINK-31400 - X-Coordinate,STARLINK-1764 - X-Coordinate,STARLINK-2310 - X-Coordinate,STARLINK-31509 - X-Coordinate,STARLINK-32262 - X-Coordinate,STARLINK-4316 - X-Coordinate,STARLINK-5520 - X-Coordinate,STARLINK-4056 - X-Coordinate,STARLINK-2225 - X-Coordinate,STARLINK-30166 - X-Coordinate,STARLINK-32170 - X-Coordinate,STARLINK-4287 - X-Coordinate,STARLINK-30264 - X-Coordinate,STARLINK-5072 - X-Coordinate,STARLINK-1712 - X-Coordinate,STARLINK-4510 - X-Coordinate,STARLINK-31460 - X-Coordinate,STARLINK-30451 - X-Coordinate,STARLINK-2322 - X-Coordinate,STARLINK-3252 - X-Coordinate,STARLINK-1494 - X-Coordinate,STARLINK-30331 - X-Coordinate,STARLINK-5881 - X-Coordinate,STARLINK-31888 - X-Coordinate,STARLINK-6232 - X-Coordinate,STARLINK-31224 - X-Coordinate,STARLINK-3850 - X-Coordinate,STARLINK-32076 - X-Coordinate,STARLINK-3178 - X-Coordinate,STARLINK-31038 - X-Coordinate,STARLINK-4481 - X-Coordinate,STARLINK-5248 - X-Coordinate,STARLINK-31623 - X-Coordinate,STARLINK-5359 - X-Coordinate,STARLINK-2448 - X-Coordinate,STARLINK-4269 - X-Coordinate,STARLINK-1899 - X-Coordinate,STARLINK-32018 - X-Coordinate,STARLINK-4451 - X-Coordinate,STARLINK-3110 - X-Coordinate,STARLINK-31106 - X-Coordinate,STARLINK-3724 - X-Coordinate,STARLINK-5402 - X-Coordinate,STARLINK-5648 - X-Coordinate,STARLINK-31803 - X-Coordinate,STARLINK-4477 - X-Coordinate,STARLINK-5016 - X-Coordinate,STARLINK-31355 - X-Coordinate,STARLINK-5419 - X-Coordinate,STARLINK-31779 - X-Coordinate,STARLINK-11093 [DTC] - X-Coordinate,STARLINK-6351 - X-Coordinate,STARLINK-3551 - X-Coordinate,STARLINK-6210 - X-Coordinate,STARLINK-2051 - X-Coordinate,STARLINK-2108 - X-Coordinate,STARLINK-32242 - X-Coordinate,STARLINK-5964 - X-Coordinate,STARLINK-5522 - X-Coordinate,STARLINK-5819 - X-Coordinate,STARLINK-4022 - X-Coordinate,STARLINK-4772 - X-Coordinate,STARLINK-31346 - X-Coordinate,STARLINK-4732 - X-Coordinate,STARLINK-1139 - X-Coordinate,STARLINK-5701 - X-Coordinate,STARLINK-31011 - X-Coordinate,STARLINK-3620 - X-Coordinate,STARLINK-4643 - X-Coordinate,STARLINK-3370 - X-Coordinate,STARLINK-11244 [DTC] - X-Coordinate,STARLINK-2117 - X-Coordinate,STARLINK-1263 - X-Coordinate,STARLINK-2346 - X-Coordinate,STARLINK-6227 - X-Coordinate,STARLINK-30825 - X-Coordinate,STARLINK-4157 - X-Coordinate,STARLINK-5620 - X-Coordinate,STARLINK-1967 - X-Coordinate,STARLINK-31454 - X-Coordinate,STARLINK-31429 - X-Coordinate,STARLINK-5433 - X-Coordinate,STARLINK-30266 - X-Coordinate,STARLINK-4533 - X-Coordinate,STARLINK-3239 - X-Coordinate,STARLINK-31465 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5372 - Y-Coordinate,STARLINK-2627 - Y-Coordinate,STARLINK-4325 - Y-Coordinate,STARLINK-31610 - Y-Coordinate,STARLINK-4795 - Y-Coordinate,STARLINK-6278 - Y-Coordinate,STARLINK-6028 - Y-Coordinate,STARLINK-30129 - Y-Coordinate,STARLINK-5768 - Y-Coordinate,STARLINK-3637 - Y-Coordinate,STARLINK-5454 - Y-Coordinate,STARLINK-5450 - Y-Coordinate,STARLINK-5541 - Y-Coordinate,STARLINK-3052 - Y-Coordinate,STARLINK-31400 - Y-Coordinate,STARLINK-1764 - Y-Coordinate,STARLINK-2310 - Y-Coordinate,STARLINK-31509 - Y-Coordinate,STARLINK-32262 - Y-Coordinate,STARLINK-4316 - Y-Coordinate,STARLINK-5520 - Y-Coordinate,STARLINK-4056 - Y-Coordinate,STARLINK-2225 - Y-Coordinate,STARLINK-30166 - Y-Coordinate,STARLINK-32170 - Y-Coordinate,STARLINK-4287 - Y-Coordinate,STARLINK-30264 - Y-Coordinate,STARLINK-5072 - Y-Coordinate,STARLINK-1712 - Y-Coordinate,STARLINK-4510 - Y-Coordinate,STARLINK-31460 - Y-Coordinate,STARLINK-30451 - Y-Coordinate,STARLINK-2322 - Y-Coordinate,STARLINK-3252 - Y-Coordinate,STARLINK-1494 - Y-Coordinate,STARLINK-30331 - Y-Coordinate,STARLINK-5881 - Y-Coordinate,STARLINK-31888 - Y-Coordinate,STARLINK-6232 - Y-Coordinate,STARLINK-31224 - Y-Coordinate,STARLINK-3850 - Y-Coordinate,STARLINK-32076 - Y-Coordinate,STARLINK-3178 - Y-Coordinate,STARLINK-31038 - Y-Coordinate,STARLINK-4481 - Y-Coordinate,STARLINK-5248 - Y-Coordinate,STARLINK-31623 - Y-Coordinate,STARLINK-5359 - Y-Coordinate,STARLINK-2448 - Y-Coordinate,STARLINK-4269 - Y-Coordinate,STARLINK-1899 - Y-Coordinate,STARLINK-32018 - Y-Coordinate,STARLINK-4451 - Y-Coordinate,STARLINK-3110 - Y-Coordinate,STARLINK-31106 - Y-Coordinate,STARLINK-3724 - Y-Coordinate,STARLINK-5402 - Y-Coordinate,STARLINK-5648 - Y-Coordinate,STARLINK-31803 - Y-Coordinate,STARLINK-4477 - Y-Coordinate,STARLINK-5016 - Y-Coordinate,STARLINK-31355 - Y-Coordinate,STARLINK-5419 - Y-Coordinate,STARLINK-31779 - Y-Coordinate,STARLINK-11093 [DTC] - Y-Coordinate,STARLINK-6351 - Y-Coordinate,STARLINK-3551 - Y-Coordinate,STARLINK-6210 - Y-Coordinate,STARLINK-2051 - Y-Coordinate,STARLINK-2108 - Y-Coordinate,STARLINK-32242 - Y-Coordinate,STARLINK-5964 - Y-Coordinate,STARLINK-5522 - Y-Coordinate,STARLINK-5819 - Y-Coordinate,STARLINK-4022 - Y-Coordinate,STARLINK-4772 - Y-Coordinate,STARLINK-31346 - Y-Coordinate,STARLINK-4732 - Y-Coordinate,STARLINK-1139 - Y-Coordinate,STARLINK-5701 - Y-Coordinate,STARLINK-31011 - Y-Coordinate,STARLINK-3620 - Y-Coordinate,STARLINK-4643 - Y-Coordinate,STARLINK-3370 - Y-Coordinate,STARLINK-11244 [DTC] - Y-Coordinate,STARLINK-2117 - Y-Coordinate,STARLINK-1263 - Y-Coordinate,STARLINK-2346 - Y-Coordinate,STARLINK-6227 - Y-Coordinate,STARLINK-30825 - Y-Coordinate,STARLINK-4157 - Y-Coordinate,STARLINK-5620 - Y-Coordinate,STARLINK-1967 - Y-Coordinate,STARLINK-31454 - Y-Coordinate,STARLINK-31429 - Y-Coordinate,STARLINK-5433 - Y-Coordinate,STARLINK-30266 - Y-Coordinate,STARLINK-4533 - Y-Coordinate,STARLINK-3239 - Y-Coordinate,STARLINK-31465 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5372 - Z-Coordinate,STARLINK-2627 - Z-Coordinate,STARLINK-4325 - Z-Coordinate,STARLINK-31610 - Z-Coordinate,STARLINK-4795 - Z-Coordinate,STARLINK-6278 - Z-Coordinate,STARLINK-6028 - Z-Coordinate,STARLINK-30129 - Z-Coordinate,STARLINK-5768 - Z-Coordinate,STARLINK-3637 - Z-Coordinate,STARLINK-5454 - Z-Coordinate,STARLINK-5450 - Z-Coordinate,STARLINK-5541 - Z-Coordinate,STARLINK-3052 - Z-Coordinate,STARLINK-31400 - Z-Coordinate,STARLINK-1764 - Z-Coordinate,STARLINK-2310 - Z-Coordinate,STARLINK-31509 - Z-Coordinate,STARLINK-32262 - Z-Coordinate,STARLINK-4316 - Z-Coordinate,STARLINK-5520 - Z-Coordinate,STARLINK-4056 - Z-Coordinate,STARLINK-2225 - Z-Coordinate,STARLINK-30166 - Z-Coordinate,STARLINK-32170 - Z-Coordinate,STARLINK-4287 - Z-Coordinate,STARLINK-30264 - Z-Coordinate,STARLINK-5072 - Z-Coordinate,STARLINK-1712 - Z-Coordinate,STARLINK-4510 - Z-Coordinate,STARLINK-31460 - Z-Coordinate,STARLINK-30451 - Z-Coordinate,STARLINK-2322 - Z-Coordinate,STARLINK-3252 - Z-Coordinate,STARLINK-1494 - Z-Coordinate,STARLINK-30331 - Z-Coordinate,STARLINK-5881 - Z-Coordinate,STARLINK-31888 - Z-Coordinate,STARLINK-6232 - Z-Coordinate,STARLINK-31224 - Z-Coordinate,STARLINK-3850 - Z-Coordinate,STARLINK-32076 - Z-Coordinate,STARLINK-3178 - Z-Coordinate,STARLINK-31038 - Z-Coordinate,STARLINK-4481 - Z-Coordinate,STARLINK-5248 - Z-Coordinate,STARLINK-31623 - Z-Coordinate,STARLINK-5359 - Z-Coordinate,STARLINK-2448 - Z-Coordinate,STARLINK-4269 - Z-Coordinate,STARLINK-1899 - Z-Coordinate,STARLINK-32018 - Z-Coordinate,STARLINK-4451 - Z-Coordinate,STARLINK-3110 - Z-Coordinate,STARLINK-31106 - Z-Coordinate,STARLINK-3724 - Z-Coordinate,STARLINK-5402 - Z-Coordinate,STARLINK-5648 - Z-Coordinate,STARLINK-31803 - Z-Coordinate,STARLINK-4477 - Z-Coordinate,STARLINK-5016 - Z-Coordinate,STARLINK-31355 - Z-Coordinate,STARLINK-5419 - Z-Coordinate,STARLINK-31779 - Z-Coordinate,STARLINK-11093 [DTC] - Z-Coordinate,STARLINK-6351 - Z-Coordinate,STARLINK-3551 - Z-Coordinate,STARLINK-6210 - Z-Coordinate,STARLINK-2051 - Z-Coordinate,STARLINK-2108 - Z-Coordinate,STARLINK-32242 - Z-Coordinate,STARLINK-5964 - Z-Coordinate,STARLINK-5522 - Z-Coordinate,STARLINK-5819 - Z-Coordinate,STARLINK-4022 - Z-Coordinate,STARLINK-4772 - Z-Coordinate,STARLINK-31346 - Z-Coordinate,STARLINK-4732 - Z-Coordinate,STARLINK-1139 - Z-Coordinate,STARLINK-5701 - Z-Coordinate,STARLINK-31011 - Z-Coordinate,STARLINK-3620 - Z-Coordinate,STARLINK-4643 - Z-Coordinate,STARLINK-3370 - Z-Coordinate,STARLINK-11244 [DTC] - Z-Coordinate,STARLINK-2117 - Z-Coordinate,STARLINK-1263 - Z-Coordinate,STARLINK-2346 - Z-Coordinate,STARLINK-6227 - Z-Coordinate,STARLINK-30825 - Z-Coordinate,STARLINK-4157 - Z-Coordinate,STARLINK-5620 - Z-Coordinate,STARLINK-1967 - Z-Coordinate,STARLINK-31454 - Z-Coordinate,STARLINK-31429 - Z-Coordinate,STARLINK-5433 - Z-Coordinate,STARLINK-30266 - Z-Coordinate,STARLINK-4533 - Z-Coordinate,STARLINK-3239 - Z-Coordinate,STARLINK-31465 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3497.6834,-688.9916,-5003.4815,5614.1270,-4523.0512,-2015.7585,-2149.7355,6692.2674,2417.2163,5504.7424,5905.5628,1326.5551,2943.8565,-1215.1662,3749.5312,5905.7918,4952.1149,-4973.4382,0.0000,205.5387,5155.7049,182.0676,6772.6841,-2716.1842,-1560.6582,-6044.3492,-936.7674,-1469.2650,-1326.7325,-4184.5941,-3651.7900,4458.1845,6669.5106,-5982.4138,5714.8496,4816.8528,-6910.1811,-5043.8076,-6770.7321,-4760.9326,3042.3571,-619.8621,-1782.7187,2045.0454,-2163.8712,5110.9264,347.4623,5635.6791,5620.8418,5411.7200,0.0000,-2411.5799,870.9703,-1863.6007,-4665.9475,1262.0855,330.1822,-6322.0277,-5426.5644,-1741.2398,-4529.7302,-2062.3721,-3891.1161,980.6482,3200.8120,-3368.5047,3779.8681,5090.4058,-3229.7052,0.0000,6218.3971,-306.5445,-2541.4376,-4276.7165,5064.3154,3556.2989,-2747.9463,1135.2562,0.0000,-6649.0337,-3739.3037,-4263.2967,3356.9530,2817.9530,-4200.6893,4190.4509,689.9330,-928.6575,2691.6982,195.2460,-2937.9802,3936.4121,-2929.0901,-3879.6872,0.0000,-5016.7316,-6201.9498,4142.2094,5767.9179,-71.7838,-148744.9722,-133791.8673,-137452.2757,-136722.6773,-128708.3514,-130000.6247,-129806.9636,-131038.7449,-265020936.9556,-264959281.9729,-264975930.6884,-264999081.7845,-131949.8589,-265000653.4257,-3679.1481,5987.1352,-1762.2557,1807.9230,3806.8511,6616.3388,6242.4729,-1011.7892,-4488.9978,-249.6970,-3203.4413,4038.8205,-4624.6436,3412.4082,4739.7827,3342.9864,1054.5727,2311.9367,0.0000,-5277.0693,3131.9554,4355.0609,515.9687,4573.3762,6604.5518,3232.4888,-6231.7448,-2898.1091,-5272.0702,197.9993,-5458.4827,-3593.2779,1226.3077,-1812.7973,2227.0084,1717.9360,45.6554,710.9610,1344.0587,2033.7005,2835.8103,-5852.2375,-6089.0608,4638.0401,-6324.8617,-268.5769,-6158.8168,-3985.8214,2082.0009,-2561.9461,0.0000,3353.6093,-566.8494,-3811.2608,-3073.8350,-4012.9855,-5090.8965,2684.9505,592.7716,6270.3581,4940.6515,-5205.6440,5710.9488,5999.5279,4437.2948,-5340.0200,-3553.2962,-1465.1871,2831.0243,0.0000,-2636.2723,-6398.4983,3340.6192,-935.4792,-1989.5769,-4880.1124,4139.6208,6813.7834,0.0000,-1923.9914,-4122.6350,-4914.4787,4074.5371,-3657.1646,4347.5559,-2709.8612,6787.2830,4326.2346,-4871.5774,-5199.4013,-3202.4084,364.8968,-2958.8774,-5545.1443,0.0000,3287.8740,-1272.1059,-202.0759,3388.8269,-4449.6250,316146.1540,316652.0560,315803.6399,314967.5967,311882.7382,313399.6970,321202.4575,317479.7644,177150361.5383,177166545.0976,177146602.1793,177157501.5505,318221.0199,177152668.1412,-4726.0882,3371.9269,-4456.2977,3449.8205,3510.4116,220.7110,2145.2261,1471.0736,4681.9295,-3900.2847,-1585.8544,5442.3350,-4270.3900,-5934.0922,3130.0435,1261.8956,-4641.6773,4036.0098,0.0000,4471.8569,-3413.8677,-5369.6654,-392.8696,4441.9274,-660.1702,-379.8478,2622.0762,6131.1049,4248.2674,-5452.5774,-1965.2179,3693.7690,-960.6065,-2919.2742,-3143.7570,4653.0783,-479.3961,-4466.8928,647.1779,-4514.5766,-5539.2411,3479.4776,2706.1926,4678.7223,-1733.6124,-4656.5487,-3002.1268,717.4333,3399.2492,3348.1788,0.0000,5486.2016,6828.6566,5438.5503,-3887.6884,-5358.6534,-4680.8653,893.2973,-3893.3175,2323.5136,1711.4180,-3865.0467,-735.0186,-3105.3057,3930.1038,2837.4482,-4570.5462,4474.5938,5319.1616,0.0000,1398.2357,-2618.1805,5531.4398,-5397.0350,-4223.1457,-3294.5858,-4729.2325,421.9795,0.0000,825.7438,-4129.8392,-2302.6382,4501.6927,-5133.9482,-2837.3076,-4756.0623,872.2705,-5087.1457,-4132.0445,4454.3289,-5366.5677,-5647.1091,-5527.9671,993.6415,0.0000,3405.1474,2687.4551,5488.8877,-1762.2613,-5229.4662,120209.2339,116226.2510,117810.0684,119016.5506,122180.1434,113013.9828,108235.5402,117908.3185,141202410.0818,141209199.2737,141206431.1323,141194930.6387,116541.6988,141201610.9761,
300.000,-4918.0620,859.9608,-5884.3230,6458.2473,-4015.5169,-473.8516,-1634.6267,5825.2599,361.1288,6038.4157,4661.7382,3136.5024,1393.0865,657.5379,5275.6185,6496.0860,5930.8946,-4431.4698,0.0000,606.7890,5321.6488,2195.6011,6409.0907,-628.0199,-340.1534,-5256.0215,-2456.6501,-3384.8969,-3010.0791,-4228.2397,-4790.1245,3562.0917,6792.8022,-5404.4490,6632.1222,5518.4389,-6668.2250,-4852.0671,-6010.0094,-3400.8533,4460.1688,-1956.4290,-2793.8546,3842.4764,-3101.3459,3904.0451,-1093.2922,4629.3826,5095.8934,5266.8531,0.0000,-640.4431,1008.7174,-3495.7827,-4999.1695,-931.0769,-1808.0576,-5609.0272,-5517.7810,-246.3529,-2915.8994,-3072.0145,-2558.2994,2712.2338,3793.3337,-4330.9170,1794.1848,5840.8812,-1337.2122,0.0000,5090.7573,-1936.9411,-573.4799,-2901.3751,5082.9980,2722.3549,-661.9235,2276.4653,0.0000,-6577.1009,-5350.1901,-5391.7999,4533.2950,1644.8134,-2467.1998,2311.1865,1847.9209,892.6922,613.3434,-1532.2807,-3960.9445,2405.2631,-4370.4712,-4535.7956,0.0000,-3313.3249,-6752.2046,4061.1509,6493.4571,-2047.0575,-155400.1352,-140630.5628,-144139.4315,-143323.9229,-135338.2099,-136632.2289,-136476.6502,-138059.0770,-268823906.0288,-268762463.0410,-268778691.6067,-268802863.1430,-138606.7393,-268803645.7456,-2089.0376,5071.2242,-2633.7712,219.4401,5237.6796,6680.9529,6748.5937,-2437.7690,-5139.9942,-1799.8183,-3946.7670,2824.7287,-3827.6496,2386.6837,3899.8531,2274.4972,-479.7978,4177.6225,0.0000,-3542.7503,1167.4806,3543.2947,-733.0516,5031.0876,6707.1002,4173.2893,-5149.7520,-3283.2467,-5503.3650,2311.2745,-4897.8644,-5219.1207,10.9152,-211.2165,1115.1984,-263.3289,1536.9522,2786.5438,2723.5006,3711.2209,1232.6302,-4586.8509,-4769.6623,3441.1016,-5187.6194,-1930.2504,-5199.3937,-5105.5602,350.4535,-4040.7969,0.0000,4571.7624,1707.1811,-2364.7830,-1013.9141,-4054.6277,-4822.5124,4013.7115,2527.9530,5747.4062,5484.6884,-3562.0039,6409.0453,6002.7708,2562.0029,-3727.8693,-4014.8791,-2578.1064,3930.0327,0.0000,-3504.1617,-6531.7615,2749.1331,544.5769,-3679.0558,-6089.9816,4203.7849,6388.1710,0.0000,-339.4823,-3060.2405,-4270.9764,2283.5416,-5233.9571,4561.5339,-3607.5748,6093.3176,5199.0513,-5103.1719,-4115.5346,-1284.9348,-1067.8496,-1365.5110,-4341.3085,0.0000,3887.6112,288.0119,-2337.8223,2381.6089,-4865.1300,312882.2454,314301.9719,313107.0006,312248.6811,309049.1735,310620.6309,318319.5597,314870.7656,171322441.1414,171339633.9350,171319415.9072,171329885.8435,315405.1399,171324844.9182,-4421.5295,4605.3771,-2532.7520,2226.2732,1934.8510,1733.3810,49.5496,2841.5275,4622.5375,-2421.3251,-3218.2741,5465.7147,-5630.0708,-6496.4274,1818.8278,-548.7495,-3430.0679,3049.6755,0.0000,5909.8212,-4285.5219,-5518.7945,-2167.3469,4723.8942,1166.1051,1435.0847,3742.8449,5092.5427,2878.2608,-4905.0322,-177.6051,2554.8074,861.0821,-4283.9533,-1502.2067,4158.6223,1064.0623,-3819.2753,2123.0550,-4673.6333,-5154.3023,4673.3116,4122.6375,4580.5664,-3342.8912,-5376.8816,-4341.0381,-827.3872,4622.6586,1738.3520,0.0000,5085.4141,6617.4073,5455.5617,-4507.5765,-5394.8875,-4626.9473,-652.4679,-2851.6811,3824.6335,3041.3038,-4916.9079,809.1592,-1787.9940,4940.3112,3903.7918,-5335.4310,2710.9882,5431.8637,0.0000,3056.4387,-1207.7330,6349.3020,-6290.9659,-2838.9086,-1674.7580,-5380.2066,-1387.1698,0.0000,2280.4823,-3167.9756,-546.9324,4729.5860,-4191.6614,-4208.7248,-5400.7125,2594.5418,-4198.0739,-4651.1276,5254.0253,-5508.7698,-6370.8897,-5188.6064,2707.8632,0.0000,4632.0775,1286.7584,5037.8838,31.7014,-4391.5564,120107.7481,116298.9191,117797.3401,118744.0115,122148.1553,113167.2313,108038.9813,118062.8612,141202242.9971,141208572.9893,141205705.3015,141194297.6063,116441.9984,141201183.1151,
600.000,-5890.5127,2367.1162,-6105.4840,6655.4790,-3121.5220,1130.0638,-953.5329,4394.8660,-1714.9491,5940.4507,2941.1304,4668.4389,-346.3720,2509.8616,6254.6056,6438.7401,6327.2321,-3465.2667,0.0000,858.8978,5011.3683,4016.8179,5378.9272,1516.4756,929.1403,-3923.7632,-3761.6370,-4931.9701,-4370.6228,-3899.5832,-5436.4339,2327.1705,6219.6766,-4316.1068,6881.9297,5715.5094,-5776.9105,-4192.8333,-4664.9782,-1735.9919,5475.8225,-3141.7436,-3571.8519,5285.1759,-3766.9125,2350.6279,-2467.5211,3170.7629,4097.5012,4599.9606,0.0000,1156.3749,943.1163,-4819.3931,-4864.9650,-3026.3439,-3774.7438,-4347.8215,-5037.3315,1309.9049,-1002.6878,-3817.1758,-972.2554,4154.5693,4035.6714,-4909.6528,-370.3781,6013.8247,662.4961,0.0000,3444.2670,-3368.0654,1485.2033,-1286.1266,4616.1980,1631.3238,1501.7187,3207.0312,0.0000,-5887.3486,-6444.2982,-5975.9886,5312.6309,352.8791,-440.3990,215.5589,2848.4653,2584.3474,-1529.7960,-3147.0835,-4645.4550,677.0050,-5417.7845,-4752.3525,0.0000,-1271.6468,-6635.0643,3627.9007,6572.5951,-3790.4077,-161982.2777,-147359.1546,-150763.9358,-149862.7307,-141907.6304,-143208.4402,-143083.5705,-145070.2919,-272498730.0410,-272437524.7078,-272453332.7817,-272478515.2885,-145203.5942,-272478496.6993,-329.9243,3677.5804,-3248.6737,-1370.6009,6128.8203,6099.5362,6566.3908,-3654.0650,-5333.7402,-3133.2979,-4330.4774,1381.0197,-2700.0161,1192.1103,2676.9364,972.7244,-1931.6280,5608.3667,0.0000,-1416.5017,-924.1292,2437.3753,-1930.2420,5047.1376,6113.6727,4703.0532,-3556.3544,-3397.2783,-5208.5516,4179.6059,-3836.9618,-6308.1145,-1215.5130,1449.6068,-91.8076,-2196.7582,2889.0270,4563.7986,3859.2959,5050.2894,-448.2670,-2868.9653,-2975.0387,1944.6116,-3528.1867,-3446.6317,-3732.4615,-5738.1352,-1452.3234,-5094.3952,0.0000,5369.6811,3800.3444,-728.6239,1155.2436,-3737.6247,-4130.3727,4957.8276,4173.8710,4674.4843,5518.9945,-1557.4615,6493.6934,5406.6757,408.9055,-1751.5849,-4138.4087,-3397.2371,4680.1848,0.0000,-4054.2515,-6033.1784,1956.1392,2032.8759,-4979.5443,-6678.7411,3901.2561,5325.3071,0.0000,1297.2276,-1731.5674,-3204.1692,293.6789,-6302.3397,4316.8597,-4203.5558,4782.7885,5549.4859,-4885.6501,-2652.3205,732.8943,-2457.0109,318.8899,-2675.7665,0.0000,4150.2787,1807.3203,-4231.3129,1136.8622,-4830.7574,309478.4501,311844.0758,310273.1196,309397.5536,306078.1742,307710.2253,315296.6241,312145.8690,165412915.3665,165431114.0464,165410631.4765,165420600.4955,312450.0091,165415415.2825,-3645.1203,5340.8307,-337.4728,754.0584,147.1388,3059.2840,-2051.4343,3906.8556,4067.1743,-661.9650,-4502.1820,4899.2138,-6393.4256,-6372.5286,302.0281,-2299.9265,-1841.2885,1719.4110,0.0000,6713.4817,-4699.0241,-5074.9559,-3696.7077,4500.6971,2860.9944,3091.6265,4444.1506,3512.2130,1196.1177,-3820.8438,1629.6646,1128.2825,2587.0487,-5184.3237,303.1012,3216.3228,2493.1722,-2734.3650,3371.5065,-4319.5896,-4217.7777,5346.3493,5091.4233,3985.8610,-4590.6376,-5520.1890,-5201.5687,-2283.9269,5342.9881,-63.3779,0.0000,4126.5098,5694.0665,4881.6733,-4619.1107,-4824.9652,-4076.8310,-2128.2184,-1471.9611,4912.5072,4043.4816,-5413.8915,2267.2166,-270.1398,5375.7816,4550.6153,-5526.4075,657.7110,4940.5724,0.0000,4382.2161,332.8032,6493.6087,-6519.2920,-1144.8909,128.6729,-5438.7871,-3047.1059,0.0000,3494.8954,-1866.8258,1268.1608,4453.4640,-2795.9376,-5077.7310,-5459.3911,4032.2220,-2821.9321,-4673.2318,5472.0925,-5056.3876,-6404.3102,-4292.4367,4120.1296,0.0000,5356.2841,-254.9398,4036.8310,1822.2207,-3070.8269,120005.8667,116376.4524,117781.9442,118466.9660,122112.7884,113326.6794,107847.1828,118093.9330,141202075.1644,141207946.1102,141204978.2031,141193706.4323,116342.2110,141200754.9855,
