sl_100_86400_20280522 Coordinates.csv
2028/05/22 07:47:00.0000 UTC

Generated: Tue Oct  8 21:44:30 2024,
Start: 2028/05/22 07:47:00.00, Stop: 2028/05/23 07:47:00.00,
TIME_UNITS,STARLINK-31023 - X-Coordinate,STARLINK-31828 - X-Coordinate,STARLINK-5811 - X-Coordinate,STARLINK-30924 - X-Coordinate,STARLINK-3694 - X-Coordinate,STARLINK-3987 - X-Coordinate,STARLINK-31325 - X-Coordinate,STARLINK-30843 - X-Coordinate,STARLINK-31339 - X-Coordinate,STARLINK-3354 - X-Coordinate,STARLINK-4279 - X-Coordinate,STARLINK-6330 - X-Coordinate,STARLINK-30536 - X-Coordinate,STARLINK-2459 - X-Coordinate,STARLINK-4489 - X-Coordinate,STARLINK-5117 - X-Coordinate,STARLINK-30401 - X-Coordinate,STARLINK-1770 - X-Coordinate,STARLINK-5447 - X-Coordinate,STARLINK-30555 - X-Coordinate,STARLINK-31960 - X-Coordinate,STARLINK-3629 - X-Coordinate,STARLINK-3317 - X-Coordinate,STARLINK-5479 - X-Coordinate,STARLINK-6066 - X-Coordinate,STARLINK-4677 - X-Coordinate,STARLINK-5073 - X-Coordinate,STARLINK-4466 - X-Coordinate,STARLINK-6360 - X-Coordinate,STARLINK-6071 - X-Coordinate,STARLINK-30387 - X-Coordinate,STARLINK-3969 - X-Coordinate,STARLINK-1347 - X-Coordinate,STARLINK-30135 - X-Coordinate,STARLINK-2198 - X-Coordinate,STARLINK-3868 - X-Coordinate,STARLINK-1032 - X-Coordinate,STARLINK-5614 - X-Coordinate,STARLINK-31067 - X-Coordinate,STARLINK-30049 - X-Coordinate,STARLINK-2283 - X-Coordinate,STARLINK-5832 - X-Coordinate,STARLINK-2343 - X-Coordinate,STARLINK-4412 - X-Coordinate,STARLINK-5890 - X-Coordinate,STARLINK-31563 - X-Coordinate,STARLINK-3161 - X-Coordinate,STARLINK-5682 - X-Coordinate,STARLINK-2457 - X-Coordinate,STARLINK-5620 - X-Coordinate,STARLINK-1776 - X-Coordinate,STARLINK-31736 - X-Coordinate,STARLINK-30196 - X-Coordinate,STARLINK-31061 - X-Coordinate,STARLINK-31079 - X-Coordinate,STARLINK-5543 - X-Coordinate,STARLINK-30993 - X-Coordinate,STARLINK-31667 - X-Coordinate,STARLINK-3075 - X-Coordinate,STARLINK-3189 - X-Coordinate,STARLINK-30271 - X-Coordinate,STARLINK-30250 - X-Coordinate,STARLINK-5153 - X-Coordinate,STARLINK-32262 - X-Coordinate,STARLINK-30996 - X-Coordinate,STARLINK-31019 - X-Coordinate,STARLINK-6065 - X-Coordinate,STARLINK-1629 - X-Coordinate,STARLINK-31619 - X-Coordinate,STARLINK-5351 - X-Coordinate,STARLINK-31118 - X-Coordinate,STARLINK-31676 - X-Coordinate,STARLINK-4612 - X-Coordinate,STARLINK-4416 - X-Coordinate,STARLINK-30483 - X-Coordinate,STARLINK-1054 - X-Coordinate,STARLINK-4347 - X-Coordinate,STARLINK-1255 - X-Coordinate,STARLINK-4335 - X-Coordinate,STARLINK-5408 - X-Coordinate,STARLINK-6272 - X-Coordinate,STARLINK-4277 - X-Coordinate,STARLINK-5830 - X-Coordinate,STARLINK-30407 - X-Coordinate,STARLINK-4783 - X-Coordinate,STARLINK-6068 - X-Coordinate,STARLINK-2745 - X-Coordinate,STARLINK-5802 - X-Coordinate,STARLINK-2474 - X-Coordinate,STARLINK-30918 - X-Coordinate,STARLINK-31272 - X-Coordinate,STARLINK-30771 - X-Coordinate,STARLINK-31436 - X-Coordinate,STARLINK-5884 - X-Coordinate,STARLINK-11207 [DTC] - X-Coordinate,STARLINK-4181 - X-Coordinate,STARLINK-31492 - X-Coordinate,STARLINK-31468 - X-Coordinate,STARLINK-30824 - X-Coordinate,STARLINK-4165 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31023 - Y-Coordinate,STARLINK-31828 - Y-Coordinate,STARLINK-5811 - Y-Coordinate,STARLINK-30924 - Y-Coordinate,STARLINK-3694 - Y-Coordinate,STARLINK-3987 - Y-Coordinate,STARLINK-31325 - Y-Coordinate,STARLINK-30843 - Y-Coordinate,STARLINK-31339 - Y-Coordinate,STARLINK-3354 - Y-Coordinate,STARLINK-4279 - Y-Coordinate,STARLINK-6330 - Y-Coordinate,STARLINK-30536 - Y-Coordinate,STARLINK-2459 - Y-Coordinate,STARLINK-4489 - Y-Coordinate,STARLINK-5117 - Y-Coordinate,STARLINK-30401 - Y-Coordinate,STARLINK-1770 - Y-Coordinate,STARLINK-5447 - Y-Coordinate,STARLINK-30555 - Y-Coordinate,STARLINK-31960 - Y-Coordinate,STARLINK-3629 - Y-Coordinate,STARLINK-3317 - Y-Coordinate,STARLINK-5479 - Y-Coordinate,STARLINK-6066 - Y-Coordinate,STARLINK-4677 - Y-Coordinate,STARLINK-5073 - Y-Coordinate,STARLINK-4466 - Y-Coordinate,STARLINK-6360 - Y-Coordinate,STARLINK-6071 - Y-Coordinate,STARLINK-30387 - Y-Coordinate,STARLINK-3969 - Y-Coordinate,STARLINK-1347 - Y-Coordinate,STARLINK-30135 - Y-Coordinate,STARLINK-2198 - Y-Coordinate,STARLINK-3868 - Y-Coordinate,STARLINK-1032 - Y-Coordinate,STARLINK-5614 - Y-Coordinate,STARLINK-31067 - Y-Coordinate,STARLINK-30049 - Y-Coordinate,STARLINK-2283 - Y-Coordinate,STARLINK-5832 - Y-Coordinate,STARLINK-2343 - Y-Coordinate,STARLINK-4412 - Y-Coordinate,STARLINK-5890 - Y-Coordinate,STARLINK-31563 - Y-Coordinate,STARLINK-3161 - Y-Coordinate,STARLINK-5682 - Y-Coordinate,STARLINK-2457 - Y-Coordinate,STARLINK-5620 - Y-Coordinate,STARLINK-1776 - Y-Coordinate,STARLINK-31736 - Y-Coordinate,STARLINK-30196 - Y-Coordinate,STARLINK-31061 - Y-Coordinate,STARLINK-31079 - Y-Coordinate,STARLINK-5543 - Y-Coordinate,STARLINK-30993 - Y-Coordinate,STARLINK-31667 - Y-Coordinate,STARLINK-3075 - Y-Coordinate,STARLINK-3189 - Y-Coordinate,STARLINK-30271 - Y-Coordinate,STARLINK-30250 - Y-Coordinate,STARLINK-5153 - Y-Coordinate,STARLINK-32262 - Y-Coordinate,STARLINK-30996 - Y-Coordinate,STARLINK-31019 - Y-Coordinate,STARLINK-6065 - Y-Coordinate,STARLINK-1629 - Y-Coordinate,STARLINK-31619 - Y-Coordinate,STARLINK-5351 - Y-Coordinate,STARLINK-31118 - Y-Coordinate,STARLINK-31676 - Y-Coordinate,STARLINK-4612 - Y-Coordinate,STARLINK-4416 - Y-Coordinate,STARLINK-30483 - Y-Coordinate,STARLINK-1054 - Y-Coordinate,STARLINK-4347 - Y-Coordinate,STARLINK-1255 - Y-Coordinate,STARLINK-4335 - Y-Coordinate,STARLINK-5408 - Y-Coordinate,STARLINK-6272 - Y-Coordinate,STARLINK-4277 - Y-Coordinate,STARLINK-5830 - Y-Coordinate,STARLINK-30407 - Y-Coordinate,STARLINK-4783 - Y-Coordinate,STARLINK-6068 - Y-Coordinate,STARLINK-2745 - Y-Coordinate,STARLINK-5802 - Y-Coordinate,STARLINK-2474 - Y-Coordinate,STARLINK-30918 - Y-Coordinate,STARLINK-31272 - Y-Coordinate,STARLINK-30771 - Y-Coordinate,STARLINK-31436 - Y-Coordinate,STARLINK-5884 - Y-Coordinate,STARLINK-11207 [DTC] - Y-Coordinate,STARLINK-4181 - Y-Coordinate,STARLINK-31492 - Y-Coordinate,STARLINK-31468 - Y-Coordinate,STARLINK-30824 - Y-Coordinate,STARLINK-4165 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31023 - Z-Coordinate,STARLINK-31828 - Z-Coordinate,STARLINK-5811 - Z-Coordinate,STARLINK-30924 - Z-Coordinate,STARLINK-3694 - Z-Coordinate,STARLINK-3987 - Z-Coordinate,STARLINK-31325 - Z-Coordinate,STARLINK-30843 - Z-Coordinate,STARLINK-31339 - Z-Coordinate,STARLINK-3354 - Z-Coordinate,STARLINK-4279 - Z-Coordinate,STARLINK-6330 - Z-Coordinate,STARLINK-30536 - Z-Coordinate,STARLINK-2459 - Z-Coordinate,STARLINK-4489 - Z-Coordinate,STARLINK-5117 - Z-Coordinate,STARLINK-30401 - Z-Coordinate,STARLINK-1770 - Z-Coordinate,STARLINK-5447 - Z-Coordinate,STARLINK-30555 - Z-Coordinate,STARLINK-31960 - Z-Coordinate,STARLINK-3629 - Z-Coordinate,STARLINK-3317 - Z-Coordinate,STARLINK-5479 - Z-Coordinate,STARLINK-6066 - Z-Coordinate,STARLINK-4677 - Z-Coordinate,STARLINK-5073 - Z-Coordinate,STARLINK-4466 - Z-Coordinate,STARLINK-6360 - Z-Coordinate,STARLINK-6071 - Z-Coordinate,STARLINK-30387 - Z-Coordinate,STARLINK-3969 - Z-Coordinate,STARLINK-1347 - Z-Coordinate,STARLINK-30135 - Z-Coordinate,STARLINK-2198 - Z-Coordinate,STARLINK-3868 - Z-Coordinate,STARLINK-1032 - Z-Coordinate,STARLINK-5614 - Z-Coordinate,STARLINK-31067 - Z-Coordinate,STARLINK-30049 - Z-Coordinate,STARLINK-2283 - Z-Coordinate,STARLINK-5832 - Z-Coordinate,STARLINK-2343 - Z-Coordinate,STARLINK-4412 - Z-Coordinate,STARLINK-5890 - Z-Coordinate,STARLINK-31563 - Z-Coordinate,STARLINK-3161 - Z-Coordinate,STARLINK-5682 - Z-Coordinate,STARLINK-2457 - Z-Coordinate,STARLINK-5620 - Z-Coordinate,STARLINK-1776 - Z-Coordinate,STARLINK-31736 - Z-Coordinate,STARLINK-30196 - Z-Coordinate,STARLINK-31061 - Z-Coordinate,STARLINK-31079 - Z-Coordinate,STARLINK-5543 - Z-Coordinate,STARLINK-30993 - Z-Coordinate,STARLINK-31667 - Z-Coordinate,STARLINK-3075 - Z-Coordinate,STARLINK-3189 - Z-Coordinate,STARLINK-30271 - Z-Coordinate,STARLINK-30250 - Z-Coordinate,STARLINK-5153 - Z-Coordinate,STARLINK-32262 - Z-Coordinate,STARLINK-30996 - Z-Coordinate,STARLINK-31019 - Z-Coordinate,STARLINK-6065 - Z-Coordinate,STARLINK-1629 - Z-Coordinate,STARLINK-31619 - Z-Coordinate,STARLINK-5351 - Z-Coordinate,STARLINK-31118 - Z-Coordinate,STARLINK-31676 - Z-Coordinate,STARLINK-4612 - Z-Coordinate,STARLINK-4416 - Z-Coordinate,STARLINK-30483 - Z-Coordinate,STARLINK-1054 - Z-Coordinate,STARLINK-4347 - Z-Coordinate,STARLINK-1255 - Z-Coordinate,STARLINK-4335 - Z-Coordinate,STARLINK-5408 - Z-Coordinate,STARLINK-6272 - Z-Coordinate,STARLINK-4277 - Z-Coordinate,STARLINK-5830 - Z-Coordinate,STARLINK-30407 - Z-Coordinate,STARLINK-4783 - Z-Coordinate,STARLINK-6068 - Z-Coordinate,STARLINK-2745 - Z-Coordinate,STARLINK-5802 - Z-Coordinate,STARLINK-2474 - Z-Coordinate,STARLINK-30918 - Z-Coordinate,STARLINK-31272 - Z-Coordinate,STARLINK-30771 - Z-Coordinate,STARLINK-31436 - Z-Coordinate,STARLINK-5884 - Z-Coordinate,STARLINK-11207 [DTC] - Z-Coordinate,STARLINK-4181 - Z-Coordinate,STARLINK-31492 - Z-Coordinate,STARLINK-31468 - Z-Coordinate,STARLINK-30824 - Z-Coordinate,STARLINK-4165 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5591.2242,4673.3431,3949.9934,-1158.8038,-6237.3744,4122.2248,-5417.6674,3771.5635,-3999.4978,-4065.4504,-3913.3356,6380.9051,46.5987,-3893.4545,-3859.4347,-4273.4448,3055.9573,5458.0265,5965.4962,6095.9350,-5727.0992,3974.5201,4089.8864,-3282.2109,353.7867,2236.2670,-4304.2333,-5821.9937,3174.4859,-3461.2289,1906.6160,4117.5211,-3894.9062,3037.9943,2635.5715,-3230.0436,-6438.8083,6556.6707,-681.8519,1080.7097,-1105.3958,-5130.0979,-4379.6540,-255.0586,-2052.0632,-185.6390,-5392.4412,4588.6500,2344.4363,6386.9102,2634.4214,-3719.8005,-4732.2275,-5018.7884,4068.2070,5309.6242,4302.7935,6321.5713,5863.6118,-3948.0593,-6197.5266,1853.7555,-1512.1693,0.0000,6321.1789,3242.2577,4138.3114,6418.1594,-2450.0613,4406.3571,0.0000,-2194.9342,2845.5186,-2352.1340,4941.0015,-479.8797,-464.1121,1840.4527,-5724.8837,-2280.8902,-4339.7576,-781.4415,845.7700,-4016.7381,-4007.9580,251.3030,-2106.0451,334.1524,1501.9769,-5032.3628,6240.8787,2132.9808,-4584.6357,-1380.0567,4951.0635,1202.2868,874.9025,-1924.3724,2014.5889,6565.2842,-314338.4149,-290235.7353,-305063.0564,-305211.0362,-303778.7105,-303237.8205,-296294.6950,-300136.9384,-228532455.8653,-228513104.0695,-228545374.9701,-228538199.4407,-299972.5724,-228540505.4239,240.7105,-1381.1557,3061.4431,5126.6953,-2132.3530,-3858.9562,967.5002,-5379.9543,-5145.6709,-851.8945,-2121.2468,2029.8010,5702.5778,3285.2283,-2396.8868,1477.0945,4186.3893,3940.0698,3099.7726,-1639.1253,-3183.8836,-1203.0033,3895.5071,-6116.3337,-6847.1335,-5532.8791,3739.1713,3598.1467,-3961.0039,5969.0657,-5880.0819,-299.2046,-2932.4160,4049.7479,4323.9586,-2660.7101,1966.5910,-1119.5018,5813.6954,5341.4452,4216.8863,-1817.9667,4553.4627,5953.0112,4953.6070,-6703.7178,-895.5541,-4806.1749,3417.5153,-968.0652,3890.0393,3378.0339,-4275.2096,-888.3478,-3553.3214,2001.5645,-3688.4845,672.8697,-3570.1777,-1429.0351,2841.4437,-5569.1926,-6422.6997,0.0000,-2075.6154,5009.2298,4830.9486,1809.2444,4292.6761,5039.4473,0.0000,6324.5742,-6262.2501,332.1384,-849.2670,4344.8593,-1322.0537,-5069.6279,3798.7923,-4140.8676,-4495.7314,-4678.4262,-6018.2060,-4726.8257,1047.8451,4161.4756,6448.4778,5531.3945,5958.2684,634.7496,-2595.6448,6105.9720,243.9894,-1939.5430,-1890.5933,4699.5044,5749.9074,5834.2149,6542.6814,792.0685,225399.2085,216268.0191,222001.1539,221256.8997,212778.6190,214700.1343,218418.6108,217030.3531,258241751.3120,258229503.5868,258273965.9734,258266491.7911,218750.5886,258260082.6789,-4104.0500,-4819.5112,4830.0185,4368.4249,-2063.8159,3914.0812,4081.4312,2181.1460,-2071.9450,5502.5663,-5264.3476,-1793.3046,3873.6072,4433.8787,-5199.7383,5194.0468,-4627.2628,1517.8789,1509.7869,2775.7823,2043.0237,-5508.4424,-3898.8829,283.7676,1010.6401,3475.9255,-3957.6157,1061.7206,-4721.4908,-527.8634,3104.9233,5519.0391,-4866.1050,4718.0752,-4681.4482,5472.0437,-1604.9641,2005.9449,-3735.7090,-4296.5913,-5232.6131,-4290.7209,-2716.9565,-3547.8055,4378.3534,-1224.9722,4216.3277,-1937.8142,5474.9043,2393.4828,4754.4242,4585.7507,2652.1460,-4666.4917,4328.0205,-3970.8098,-3981.8501,2421.2085,-865.8237,5459.6238,-534.8064,-3681.6525,1931.5509,0.0000,1007.8568,-3366.1569,1828.9532,1020.1205,-4387.7042,641.2327,0.0000,-1160.2068,-738.5812,-6522.0154,-4656.6950,-5360.6660,6784.7514,-4214.3119,892.1294,-5037.8921,-2997.1690,-5017.6066,3402.5796,3070.7505,5526.3336,-5598.7873,1251.1920,-4154.6980,-3149.4393,4708.8857,938.4024,2280.8693,5085.5428,-6533.5969,-4101.7944,4893.0280,-3527.0544,2985.2136,1124.8820,1995.7704,126881.1088,126945.6427,126511.3429,128068.0411,131003.3815,121677.3229,117147.9779,124806.7070,105524646.7612,105505504.0355,105528565.9883,105522002.0543,125393.3648,105528714.4589,
3600.000,6010.7572,-5015.1563,-5791.7476,-3342.4914,6467.9897,-3340.6419,5267.1935,-257.7457,4177.0504,4430.8780,6485.9014,-5249.8802,-3013.2709,-1136.7658,6556.9047,1164.3894,-6049.7414,-5854.2764,-6096.5615,-2730.8988,6564.0184,-2246.9590,-6199.8348,2710.1257,1841.2112,1426.5789,389.9637,4008.7755,200.9986,967.2265,376.4784,-3746.8256,6608.6973,-5937.8583,-5518.6366,6114.2216,3646.8383,-6180.6221,-1959.9200,-4287.3248,-2336.0964,6672.8349,544.7778,1230.0844,-801.4470,3019.9961,6823.8183,-2711.8567,-5871.1571,-2904.8583,-4726.0136,-86.0427,6351.8526,5669.7848,-2316.1396,-5012.1101,-458.8890,-6278.0567,-4164.7584,5810.1345,4076.9054,605.6888,3110.2359,0.0000,-4073.7351,-4032.7813,-3803.5348,-4427.8881,-1891.8270,-5475.1864,0.0000,-694.9994,-945.3875,-2823.8634,-3479.6532,-3792.8307,-3447.8376,2493.6951,5363.5255,5492.2068,5021.4604,4257.5822,1494.1005,6054.8673,2709.0335,-1453.3253,-492.6791,-3457.6115,-3327.3352,3986.9341,-3200.1795,-3510.1485,2216.6789,5151.3702,-4629.3001,-4236.6975,-3572.3977,170.3258,-3814.4660,-4315.1715,-359400.6917,-332805.4905,-348657.3241,-348094.1727,-348445.9171,-347162.2750,-341766.2149,-344990.8857,-287607459.0628,-287583286.3442,-287625435.6298,-287620975.2485,-344721.6689,-287615934.7008,-3255.8158,4533.8363,-3830.0279,-4400.0342,514.1666,6003.0713,-4293.8565,5230.7802,1408.8456,-3389.9943,-374.2674,1086.7146,-6170.9763,-4309.5202,250.7154,-4739.4878,-2280.1573,-2292.5928,-1377.4507,3327.4150,884.0650,5138.5967,-2905.8523,4218.7720,6150.5270,3910.4980,-2473.8051,-500.8795,6013.6458,-6140.5914,6897.1424,4432.4478,1397.6827,-1436.3450,-4007.4966,-30.3804,-3198.6693,1162.6750,-6637.2846,-5218.5055,-6060.0363,-1035.9272,-4247.1949,-1355.3832,-6649.1220,4361.4322,-1053.5907,6109.3674,-1240.6351,1540.3267,1183.3666,-5915.7433,2514.5607,-2875.2188,6316.7090,-4597.6988,5163.4429,2054.3387,4368.1211,-2019.4507,-3898.9838,6887.7925,3341.6689,0.0000,4333.2376,-792.2369,-3139.7080,1276.9379,-6231.7861,-1891.9787,0.0000,-6114.1258,5898.5814,1593.2456,4959.2429,-3423.3353,-2399.0581,3417.6200,-1099.5471,3802.9055,753.0362,1840.3313,6803.4200,3327.7136,-4988.2828,-6612.2392,-4924.8247,-5867.7989,-5924.1486,-4465.1350,4380.7278,-2631.7762,-4298.7294,-225.0157,4784.0594,-5250.2845,-1976.7574,-6631.6995,-4128.2306,1664.0922,138001.3948,135067.0087,140683.4921,138986.5356,130114.8623,132957.1706,135671.1567,138130.4181,190229136.6829,190224639.5467,190256208.7217,190256232.9593,136420.7810,190246411.1163,1177.1660,1095.3083,-388.1282,-4037.8998,-2366.0031,286.4463,-924.3200,-4536.3994,5217.1911,-4072.4152,2282.5513,4382.8657,-664.7375,-5087.6371,2124.9978,-4876.0749,2531.0422,2843.1521,2895.5857,-5397.8706,1817.5926,3998.2500,-420.0883,-4819.7212,2603.5775,-5523.1265,6455.5942,-5624.7636,3429.6555,-3045.8787,421.1597,-3740.7679,1315.7083,-3269.3130,979.7041,-3199.7018,4925.7592,2940.0441,540.6688,1579.0170,2027.7741,1540.2874,5368.8656,6672.0668,-1777.9386,4268.6307,-291.4573,-1797.2723,-3362.7298,-6066.9327,-4592.6614,-3379.6341,1025.6908,2692.6730,-1653.2930,-1299.1022,4580.8485,1630.5943,-3388.6414,-3124.7143,-3870.2446,404.3016,-5150.2172,0.0000,3141.4137,5469.6668,4407.7649,-4933.2858,1097.0283,3407.8423,0.0000,-2884.0392,-3493.6259,6123.7749,3164.0999,4645.4887,-5523.6713,5366.9207,4238.8963,1733.4613,4704.0044,5097.7953,-144.2290,453.2370,-3957.1062,1683.1119,-4810.7902,1236.3838,-1212.5037,-3490.5490,-4146.6949,-5279.6830,-4864.3423,4650.0468,-746.1990,-1444.9238,5426.7556,1636.5344,-4073.6713,-5140.0178,127538.3733,127847.7285,128430.3163,126741.7029,132673.6800,126078.9643,117273.5410,126745.3820,105574888.7511,105556785.5098,105587961.5012,105577985.1722,126413.1427,105581754.4690,
7200.000,-4375.1515,3056.6936,4693.9231,6243.2653,-4001.0399,829.7303,-2883.3922,-3728.5560,-3829.8688,-3930.9927,-6222.6443,2987.6509,4608.7942,4989.8601,-6365.2282,1260.2194,6861.6417,4160.5139,3865.2593,-1341.2984,-4699.1182,719.5459,5227.7887,-2384.4676,-4016.5625,-5205.1674,4156.2368,1264.8748,-2800.4284,2488.8990,-2644.8690,2761.7480,-6139.0202,6856.2780,5648.4583,-6548.5180,530.5119,2663.1857,3722.9243,5630.4382,3888.3486,-5810.4075,3915.3631,1041.7606,2948.1617,-5449.6579,-5185.1443,-561.4679,6773.0343,-1685.5934,4861.8366,3124.1034,-5565.8094,-4614.2170,75.3771,1472.0701,-3078.0255,2988.4880,258.9952,-5596.7819,466.2412,-2704.9434,-4749.2791,0.0000,-834.9686,4501.4822,1507.6135,649.5980,4444.8727,4100.4866,0.0000,3952.7302,-2221.4585,6603.6808,1260.7370,6399.2287,3542.5742,-6088.4971,-762.7473,-5963.7197,-5005.1406,-6613.6037,-3300.2584,-5823.9042,-1385.8951,1395.9736,3958.9227,4977.6275,3946.7444,-2289.9908,-1381.4237,4756.4255,-156.4911,-6904.7999,892.5198,5026.4113,5738.1638,2215.8163,5206.3640,1021.5303,-380503.5786,-353765.6028,-369846.2261,-366441.0611,-370863.9611,-367983.7596,-364851.3409,-366662.4421,-327049799.1377,-327023044.9111,-327068536.2759,-327069305.3700,-367381.3694,-327058161.2905,4794.3261,-5106.5508,2787.6948,2688.0005,1992.6753,-5287.3524,5506.0862,-4159.7185,3336.9211,5674.6767,1991.1391,-4531.3678,4173.9632,4315.6913,1340.5839,6640.2749,198.4480,-1085.2083,-1771.7236,-5036.9850,2303.7585,-6855.3939,354.3657,160.4407,-3216.8581,-2024.7290,2156.3792,-970.6808,-6337.9226,4411.6571,-5218.2773,-6306.7589,368.7603,-964.4411,2097.7454,1822.9446,4524.1030,-1654.2959,5051.5084,3477.5662,4877.6691,3102.6946,3544.7362,-3643.1931,5966.7653,-348.5878,2468.6966,-5309.0852,-532.4173,-3363.0999,-4595.5954,6035.8567,506.9070,5042.8262,-6616.7356,3569.9593,-5735.9521,-4213.0403,-4170.7985,3825.3595,4103.6433,-5564.7947,949.1557,0.0000,-4911.7289,-3608.7134,-2537.9323,-4878.9386,3533.7417,-2951.5258,0.0000,3005.9030,-3518.5346,-250.8923,-6692.6351,2409.5202,5887.3514,-1632.0515,-886.2279,-2239.3759,3229.2666,489.6453,-5233.0501,-521.8972,6774.4005,6077.1989,2103.3168,4148.3407,3043.8635,6536.8016,-5158.3350,-1835.4292,6745.5341,756.0472,-4495.2104,3677.5522,-1917.5843,4003.6278,323.1385,-4640.0000,42571.8029,46413.1277,50744.1321,47240.0738,39111.7394,46086.0126,44168.6383,43962.2371,109241148.5196,109245038.0174,109260632.3831,109264115.1316,45644.2038,109257349.2350,2440.5173,3384.5974,-4319.0473,759.3111,5252.3900,-4324.7898,-2901.1216,4085.1504,-4580.2358,1.2119,2176.2724,-4313.4412,-2994.6915,1464.1554,2292.8109,1350.7048,1047.2637,-5405.9410,-5430.4968,4509.9314,-4462.0362,99.7381,4416.7148,6514.5418,-4647.6605,4060.2865,-5119.6782,6731.0319,-57.7805,4705.4570,-3703.1337,-476.2251,3084.9164,-205.8857,3337.4992,-1178.2836,-5215.4651,-6206.5559,2959.3213,2072.8093,2715.8348,2137.4515,-4408.0967,-5808.2242,-1930.7293,-4084.7176,-3849.7813,4393.1700,-1055.8149,5768.3709,97.4395,-443.0056,-4067.7876,984.5359,-2055.1046,5737.6424,-2362.2751,-4437.0610,5502.4189,-1273.0312,5441.4201,3104.1642,4872.4757,0.0000,-4530.1945,-3695.6082,-5931.0479,4604.4035,3365.8759,-4444.6023,0.0000,4625.8733,5514.0735,-2110.7143,616.4479,-1030.6396,940.2464,-2667.2332,-6832.7764,2652.4241,-3542.2096,-1914.1710,-3211.1671,-3715.1666,-118.2227,3117.4940,5233.0499,2429.5908,4763.5507,113.4910,4240.7646,4581.9295,1214.8640,-93.8387,4875.1167,-2971.5177,-3106.6099,-5079.9188,4567.7637,5006.6206,128162.8495,128685.4863,129797.8153,125807.0099,133886.1167,129763.2500,118040.8160,127430.3140,105625540.0572,105608169.5404,105646341.1842,105635372.6307,127422.0438,105634759.1565,
