sl_100_5400_20281227 Coordinates.csv
2028/12/27 07:47:00.0000 UTC

Generated: Tue Oct  8 21:41:03 2024,
Start: 2028/12/27 07:47:00.00, Stop: 2028/12/27 09:17:00.00,
TIME_UNITS,STARLINK-31070 - X-Coordinate,STARLINK-5816 - X-Coordinate,STARLINK-2459 - X-Coordinate,STARLINK-3283 - X-Coordinate,STARLINK-3644 - X-Coordinate,STARLINK-3313 - X-Coordinate,STARLINK-3865 - X-Coordinate,STARLINK-1552 - X-Coordinate,STARLINK-31048 - X-Coordinate,STARLINK-4795 - X-Coordinate,STARLINK-4575 - X-Coordinate,STARLINK-30511 - X-Coordinate,STARLINK-5863 - X-Coordinate,STARLINK-2071 - X-Coordinate,STARLINK-4146 - X-Coordinate,STARLINK-5226 - X-Coordinate,STARLINK-32025 - X-Coordinate,STARLINK-31497 - X-Coordinate,STARLINK-3967 - X-Coordinate,STARLINK-30956 - X-Coordinate,STARLINK-1956 - X-Coordinate,STARLINK-5373 - X-Coordinate,STARLINK-32227 - X-Coordinate,STARLINK-3794 - X-Coordinate,STARLINK-30066 - X-Coordinate,STARLINK-5140 - X-Coordinate,STARLINK-2686 - X-Coordinate,STARLINK-3176 - X-Coordinate,STARLINK-6047 - X-Coordinate,STARLINK-11109 [DTC] - X-Coordinate,STARLINK-4481 - X-Coordinate,STARLINK-6335 - X-Coordinate,STARLINK-3628 - X-Coordinate,STARLINK-30594 - X-Coordinate,STARLINK-30120 - X-Coordinate,STARLINK-3365 - X-Coordinate,STARLINK-2225 - X-Coordinate,STARLINK-31958 - X-Coordinate,STARLINK-4539 - X-Coordinate,STARLINK-4344 - X-Coordinate,STARLINK-4097 - X-Coordinate,STARLINK-31625 - X-Coordinate,STARLINK-4009 - X-Coordinate,STARLINK-6067 - X-Coordinate,STARLINK-1545 - X-Coordinate,STARLINK-1255 - X-Coordinate,STARLINK-4150 - X-Coordinate,STARLINK-5775 - X-Coordinate,STARLINK-3996 - X-Coordinate,STARLINK-32204 - X-Coordinate,STARLINK-30831 - X-Coordinate,STARLINK-30516 - X-Coordinate,STARLINK-3945 - X-Coordinate,STARLINK-31080 - X-Coordinate,STARLINK-4496 - X-Coordinate,STARLINK-31329 - X-Coordinate,STARLINK-30958 - X-Coordinate,STARLINK-4559 - X-Coordinate,STARLINK-5871 - X-Coordinate,STARLINK-5446 - X-Coordinate,STARLINK-2213 - X-Coordinate,STARLINK-3545 - X-Coordinate,STARLINK-6192 - X-Coordinate,STARLINK-31940 - X-Coordinate,STARLINK-30181 - X-Coordinate,STARLINK-31924 - X-Coordinate,STARLINK-30385 - X-Coordinate,STARLINK-31547 - X-Coordinate,STARLINK-5621 - X-Coordinate,STARLINK-6029 - X-Coordinate,STARLINK-5023 - X-Coordinate,STARLINK-4456 - X-Coordinate,STARLINK-30271 - X-Coordinate,STARLINK-2191 - X-Coordinate,STARLINK-2398 - X-Coordinate,STARLINK-32041 - X-Coordinate,STARLINK-5202 - X-Coordinate,STARLINK-3508 - X-Coordinate,STARLINK-2722 - X-Coordinate,STARLINK-1298 - X-Coordinate,STARLINK-11125 [DTC] - X-Coordinate,STARLINK-30507 - X-Coordinate,STARLINK-4791 - X-Coordinate,STARLINK-3502 - X-Coordinate,STARLINK-32164 - X-Coordinate,STARLINK-3128 - X-Coordinate,STARLINK-1063 - X-Coordinate,STARLINK-31834 - X-Coordinate,STARLINK-30504 - X-Coordinate,STARLINK-2185 - X-Coordinate,STARLINK-4577 - X-Coordinate,STARLINK-2334 - X-Coordinate,STARLINK-31590 - X-Coordinate,STARLINK-31797 - X-Coordinate,STARLINK-31978 - X-Coordinate,STARLINK-1773 - X-Coordinate,STARLINK-31094 - X-Coordinate,STARLINK-4139 - X-Coordinate,STARLINK-31646 - X-Coordinate,STARLINK-30974 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31070 - Y-Coordinate,STARLINK-5816 - Y-Coordinate,STARLINK-2459 - Y-Coordinate,STARLINK-3283 - Y-Coordinate,STARLINK-3644 - Y-Coordinate,STARLINK-3313 - Y-Coordinate,STARLINK-3865 - Y-Coordinate,STARLINK-1552 - Y-Coordinate,STARLINK-31048 - Y-Coordinate,STARLINK-4795 - Y-Coordinate,STARLINK-4575 - Y-Coordinate,STARLINK-30511 - Y-Coordinate,STARLINK-5863 - Y-Coordinate,STARLINK-2071 - Y-Coordinate,STARLINK-4146 - Y-Coordinate,STARLINK-5226 - Y-Coordinate,STARLINK-32025 - Y-Coordinate,STARLINK-31497 - Y-Coordinate,STARLINK-3967 - Y-Coordinate,STARLINK-30956 - Y-Coordinate,STARLINK-1956 - Y-Coordinate,STARLINK-5373 - Y-Coordinate,STARLINK-32227 - Y-Coordinate,STARLINK-3794 - Y-Coordinate,STARLINK-30066 - Y-Coordinate,STARLINK-5140 - Y-Coordinate,STARLINK-2686 - Y-Coordinate,STARLINK-3176 - Y-Coordinate,STARLINK-6047 - Y-Coordinate,STARLINK-11109 [DTC] - Y-Coordinate,STARLINK-4481 - Y-Coordinate,STARLINK-6335 - Y-Coordinate,STARLINK-3628 - Y-Coordinate,STARLINK-30594 - Y-Coordinate,STARLINK-30120 - Y-Coordinate,STARLINK-3365 - Y-Coordinate,STARLINK-2225 - Y-Coordinate,STARLINK-31958 - Y-Coordinate,STARLINK-4539 - Y-Coordinate,STARLINK-4344 - Y-Coordinate,STARLINK-4097 - Y-Coordinate,STARLINK-31625 - Y-Coordinate,STARLINK-4009 - Y-Coordinate,STARLINK-6067 - Y-Coordinate,STARLINK-1545 - Y-Coordinate,STARLINK-1255 - Y-Coordinate,STARLINK-4150 - Y-Coordinate,STARLINK-5775 - Y-Coordinate,STARLINK-3996 - Y-Coordinate,STARLINK-32204 - Y-Coordinate,STARLINK-30831 - Y-Coordinate,STARLINK-30516 - Y-Coordinate,STARLINK-3945 - Y-Coordinate,STARLINK-31080 - Y-Coordinate,STARLINK-4496 - Y-Coordinate,STARLINK-31329 - Y-Coordinate,STARLINK-30958 - Y-Coordinate,STARLINK-4559 - Y-Coordinate,STARLINK-5871 - Y-Coordinate,STARLINK-5446 - Y-Coordinate,STARLINK-2213 - Y-Coordinate,STARLINK-3545 - Y-Coordinate,STARLINK-6192 - Y-Coordinate,STARLINK-31940 - Y-Coordinate,STARLINK-30181 - Y-Coordinate,STARLINK-31924 - Y-Coordinate,STARLINK-30385 - Y-Coordinate,STARLINK-31547 - Y-Coordinate,STARLINK-5621 - Y-Coordinate,STARLINK-6029 - Y-Coordinate,STARLINK-5023 - Y-Coordinate,STARLINK-4456 - Y-Coordinate,STARLINK-30271 - Y-Coordinate,STARLINK-2191 - Y-Coordinate,STARLINK-2398 - Y-Coordinate,STARLINK-32041 - Y-Coordinate,STARLINK-5202 - Y-Coordinate,STARLINK-3508 - Y-Coordinate,STARLINK-2722 - Y-Coordinate,STARLINK-1298 - Y-Coordinate,STARLINK-11125 [DTC] - Y-Coordinate,STARLINK-30507 - Y-Coordinate,STARLINK-4791 - Y-Coordinate,STARLINK-3502 - Y-Coordinate,STARLINK-32164 - Y-Coordinate,STARLINK-3128 - Y-Coordinate,STARLINK-1063 - Y-Coordinate,STARLINK-31834 - Y-Coordinate,STARLINK-30504 - Y-Coordinate,STARLINK-2185 - Y-Coordinate,STARLINK-4577 - Y-Coordinate,STARLINK-2334 - Y-Coordinate,STARLINK-31590 - Y-Coordinate,STARLINK-31797 - Y-Coordinate,STARLINK-31978 - Y-Coordinate,STARLINK-1773 - Y-Coordinate,STARLINK-31094 - Y-Coordinate,STARLINK-4139 - Y-Coordinate,STARLINK-31646 - Y-Coordinate,STARLINK-30974 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31070 - Z-Coordinate,STARLINK-5816 - Z-Coordinate,STARLINK-2459 - Z-Coordinate,STARLINK-3283 - Z-Coordinate,STARLINK-3644 - Z-Coordinate,STARLINK-3313 - Z-Coordinate,STARLINK-3865 - Z-Coordinate,STARLINK-1552 - Z-Coordinate,STARLINK-31048 - Z-Coordinate,STARLINK-4795 - Z-Coordinate,STARLINK-4575 - Z-Coordinate,STARLINK-30511 - Z-Coordinate,STARLINK-5863 - Z-Coordinate,STARLINK-2071 - Z-Coordinate,STARLINK-4146 - Z-Coordinate,STARLINK-5226 - Z-Coordinate,STARLINK-32025 - Z-Coordinate,STARLINK-31497 - Z-Coordinate,STARLINK-3967 - Z-Coordinate,STARLINK-30956 - Z-Coordinate,STARLINK-1956 - Z-Coordinate,STARLINK-5373 - Z-Coordinate,STARLINK-32227 - Z-Coordinate,STARLINK-3794 - Z-Coordinate,STARLINK-30066 - Z-Coordinate,STARLINK-5140 - Z-Coordinate,STARLINK-2686 - Z-Coordinate,STARLINK-3176 - Z-Coordinate,STARLINK-6047 - Z-Coordinate,STARLINK-11109 [DTC] - Z-Coordinate,STARLINK-4481 - Z-Coordinate,STARLINK-6335 - Z-Coordinate,STARLINK-3628 - Z-Coordinate,STARLINK-30594 - Z-Coordinate,STARLINK-30120 - Z-Coordinate,STARLINK-3365 - Z-Coordinate,STARLINK-2225 - Z-Coordinate,STARLINK-31958 - Z-Coordinate,STARLINK-4539 - Z-Coordinate,STARLINK-4344 - Z-Coordinate,STARLINK-4097 - Z-Coordinate,STARLINK-31625 - Z-Coordinate,STARLINK-4009 - Z-Coordinate,STARLINK-6067 - Z-Coordinate,STARLINK-1545 - Z-Coordinate,STARLINK-1255 - Z-Coordinate,STARLINK-4150 - Z-Coordinate,STARLINK-5775 - Z-Coordinate,STARLINK-3996 - Z-Coordinate,STARLINK-32204 - Z-Coordinate,STARLINK-30831 - Z-Coordinate,STARLINK-30516 - Z-Coordinate,STARLINK-3945 - Z-Coordinate,STARLINK-31080 - Z-Coordinate,STARLINK-4496 - Z-Coordinate,STARLINK-31329 - Z-Coordinate,STARLINK-30958 - Z-Coordinate,STARLINK-4559 - Z-Coordinate,STARLINK-5871 - Z-Coordinate,STARLINK-5446 - Z-Coordinate,STARLINK-2213 - Z-Coordinate,STARLINK-3545 - Z-Coordinate,STARLINK-6192 - Z-Coordinate,STARLINK-31940 - Z-Coordinate,STARLINK-30181 - Z-Coordinate,STARLINK-31924 - Z-Coordinate,STARLINK-30385 - Z-Coordinate,STARLINK-31547 - Z-Coordinate,STARLINK-5621 - Z-Coordinate,STARLINK-6029 - Z-Coordinate,STARLINK-5023 - Z-Coordinate,STARLINK-4456 - Z-Coordinate,STARLINK-30271 - Z-Coordinate,STARLINK-2191 - Z-Coordinate,STARLINK-2398 - Z-Coordinate,STARLINK-32041 - Z-Coordinate,STARLINK-5202 - Z-Coordinate,STARLINK-3508 - Z-Coordinate,STARLINK-2722 - Z-Coordinate,STARLINK-1298 - Z-Coordinate,STARLINK-11125 [DTC] - Z-Coordinate,STARLINK-30507 - Z-Coordinate,STARLINK-4791 - Z-Coordinate,STARLINK-3502 - Z-Coordinate,STARLINK-32164 - Z-Coordinate,STARLINK-3128 - Z-Coordinate,STARLINK-1063 - Z-Coordinate,STARLINK-31834 - Z-Coordinate,STARLINK-30504 - Z-Coordinate,STARLINK-2185 - Z-Coordinate,STARLINK-4577 - Z-Coordinate,STARLINK-2334 - Z-Coordinate,STARLINK-31590 - Z-Coordinate,STARLINK-31797 - Z-Coordinate,STARLINK-31978 - Z-Coordinate,STARLINK-1773 - Z-Coordinate,STARLINK-31094 - Z-Coordinate,STARLINK-4139 - Z-Coordinate,STARLINK-31646 - Z-Coordinate,STARLINK-30974 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-6031.6766,1136.7613,5889.7577,-1088.6770,-6188.1316,-4431.9865,-3841.1553,-6473.6121,-125.4264,3737.3886,-1311.9320,-1450.8968,-5448.1648,-3861.8366,-5197.9323,717.4310,-2093.9178,-4141.5638,964.6158,4031.7416,-2240.5344,6327.8269,-860.9106,-5442.8858,4933.6670,-2755.3521,-4256.1678,-3042.1094,1114.4898,-4242.9255,5304.5294,5076.1339,-3580.8845,-4859.5727,-3870.9555,-977.2399,5413.9435,-4617.0565,4272.6220,-1457.6024,-3909.0899,5426.2528,-4279.5933,-3522.5252,455.0125,-4020.4632,4741.9987,-6484.7895,4137.5220,4021.2723,4104.4523,5075.3162,2162.0600,-2886.7663,149.1171,5570.4454,2786.3601,3270.7194,6438.5745,-2226.1786,-3442.1803,5755.9906,-5088.5102,2228.0440,2550.6085,-3500.4419,2623.8430,-3568.5139,-6256.3937,-652.5201,3716.5803,-5662.1084,5330.3915,0.0000,3809.3195,4127.4831,6049.0223,-5276.1307,3764.9077,2351.8488,-1246.6772,4327.0231,3610.0730,-2375.1085,-4769.8810,-2451.7155,5111.8704,-5864.0038,3431.1456,5047.7843,5442.8374,-3091.8281,5931.0144,1271.2554,5649.5609,3960.3855,-4648.1369,-1396.3977,-2148.8064,0.0000,385371.0505,354706.8263,375574.1136,375357.7582,369621.8971,369824.1620,366540.0595,370220.5379,-166138592.9499,-166200880.3990,-166176533.9741,-166162617.4174,369761.1890,-166157940.3096,-2886.6136,-2431.5863,1240.4914,5947.9306,997.5227,-2209.3853,1919.8272,-1908.4504,5144.6205,-3028.0566,-4706.6233,5852.9132,4318.1822,-2197.4343,-1231.5981,-4415.6211,6360.4609,919.1687,-5206.0017,3545.9800,-3652.8363,2758.9236,5994.8486,2831.4110,2349.2019,5571.7297,-474.1840,2810.1066,-3865.2490,4130.7931,3297.2598,-722.0939,-4609.9732,4511.9506,-5401.3160,-4309.7933,2550.0163,-2051.9243,-1543.6701,211.1128,-1488.3183,-647.3964,-5429.9018,4733.3039,6678.0423,-1073.9492,-4074.3479,1411.9373,1332.8232,-4396.6914,-1419.2063,-4458.0789,3851.8089,-5845.2751,5933.0945,153.3902,-5019.4373,-5144.6723,-2414.2091,-4347.2650,-2492.8942,-2205.3755,4609.7683,4832.0942,4426.0867,-3740.8629,6357.6608,-4312.3245,500.8930,4258.9812,-1981.1820,3049.0045,-1059.5901,0.0000,5352.9161,3724.0706,-3223.6061,4250.3069,-4509.1317,-3530.7505,3839.6746,4224.2243,-5625.5521,-6423.2035,1666.6316,6385.8217,-3660.3996,-2326.5304,-4466.8187,-1236.5801,-2207.2210,-3120.4923,-3348.4043,-5045.5426,-2555.0655,-5156.0197,-3977.0232,3973.2527,5472.1844,0.0000,-39776.6015,-44050.7391,-44878.0719,-42874.4660,-36521.7684,-38572.4760,-45429.3345,-43655.4217,-95372914.9016,-95362837.4416,-95350847.2759,-95369970.9835,-43744.6201,-95366429.4256,1455.0848,-6412.3485,-2964.9097,-3349.7107,2825.7877,-4819.4772,5405.7430,-371.4274,-4530.8652,4901.9498,4845.6915,3377.1614,-292.4198,5261.9150,-4384.2097,5256.1628,-1172.5272,5331.1371,4425.6820,4420.4291,5397.5958,766.7768,3145.0057,-3056.6925,-4241.1108,-3094.1326,5278.8430,-5525.5470,5646.3381,-3161.0056,-2947.6234,4561.9119,3640.2620,1720.9714,-2022.1633,5304.1292,-3191.7835,4547.1038,-5205.5998,-6782.7438,5579.6590,-4055.8525,44.4967,3640.9687,1526.9183,5393.6607,-2939.5968,-1991.5444,5336.6128,3221.7654,-5288.9465,1179.6496,5307.2726,2343.4745,3489.2871,-4000.5154,-3890.0984,-3247.9838,963.5703,4810.9487,-5440.4421,-3113.0883,-958.3474,-4267.1275,-4681.4806,-4489.7393,605.4639,3912.6123,-2956.6636,5418.4957,5404.5943,2587.7911,-4154.7900,0.0000,1393.1632,-3774.4275,462.2594,1365.2592,-3629.9775,-5461.1743,5381.9562,-3345.9245,1442.0984,594.7924,-4622.7343,-1029.4793,2834.3511,-2650.2416,-3922.7379,4544.2394,3480.7344,-5335.2620,27.5089,-4338.0618,-2713.8514,2338.7238,-3224.8764,-5435.7853,-3495.1671,0.0000,139368.9652,138775.9215,139589.7716,139913.1208,143650.7407,134937.9732,129513.5070,139667.6254,4036791.7844,4043965.1156,4044049.0714,4028586.1794,137960.5777,4035792.3633,
300.000,-6679.7856,-221.8960,6584.7356,187.7385,-6357.2597,-4259.7267,-3179.0937,-6380.5466,1525.0916,3076.4203,-2765.4039,160.4086,-4855.6289,-5211.7502,-6195.3768,-1383.3902,-710.6521,-3968.4077,-508.3284,4840.9394,-3689.1305,6775.4398,437.8617,-5202.5978,6012.2001,-1372.2716,-3771.8992,-1518.3982,-560.8849,-2456.0765,5159.4977,4850.2965,-5062.4415,-4091.5166,-4725.3089,-3009.2906,6431.3993,-5016.0914,2765.2428,-3238.0898,-4592.3842,4383.6219,-5013.8193,-2061.4850,1655.6989,-4693.2779,3079.0363,-5433.1543,4059.9964,2224.3222,3796.0516,3614.2149,4099.6921,-4387.0869,1577.9064,5927.7272,741.5265,2365.5114,6167.4653,-4085.0015,-4825.0266,5686.6750,-3986.8197,3742.3539,4176.4712,-4627.3874,3833.4887,-4492.5811,-5005.4967,758.2115,2918.8813,-4830.2526,5642.4987,0.0000,4835.9586,5571.4504,5065.4448,-4524.0069,1916.4545,301.9792,870.3968,4924.8619,2592.8785,-3437.2252,-4814.8323,-1297.7878,4649.5176,-5449.4932,1411.4633,5279.8392,3855.0863,-4010.4743,4893.7622,-886.2329,4169.1986,3104.8677,-5110.6749,778.8292,-378.8404,0.0000,385986.9911,355409.0195,376328.9230,376051.7181,370404.6811,370592.9882,367373.5280,371363.7809,-164010660.6289,-164073160.1079,-164049137.5355,-164034192.0679,370562.5322,-164030025.4814,-1493.1463,-4008.1044,-20.4141,6685.3623,2369.8803,-129.2209,3887.6957,-606.6260,5831.0723,-4810.5245,-3186.0778,6574.6169,4636.2770,-684.2992,178.5466,-3897.2331,6123.5821,3001.6285,-6140.0381,1577.2523,-2022.2777,1322.2445,6645.8011,4237.6803,708.3449,6569.6786,1666.3807,4323.9933,-2624.2618,4393.8225,1597.1485,-2796.0934,-4164.9424,5496.7483,-3885.0154,-4273.1104,1486.9062,90.7602,-3080.5223,-1014.9320,538.6347,-2487.0100,-4429.8875,4108.9512,5859.8776,943.9205,-4446.6963,2797.5178,-843.9216,-4555.1603,-3449.6234,-5214.6173,3235.8312,-5288.6655,6426.2732,-1729.9670,-5182.3045,-6282.6571,-2976.6310,-4098.3512,-916.3762,-3631.6971,5639.3572,3317.2798,3012.8355,-1885.5251,5347.1292,-2441.2784,1135.8955,2788.5706,-3927.7208,2106.2436,-2715.6889,0.0000,4643.1817,2996.8896,-4067.0729,5208.8362,-4600.0901,-4259.2469,4376.1018,2352.2772,-6318.6622,-5827.9568,3484.3461,6746.6306,-4966.7173,-715.0340,-4949.6291,-3003.3752,-3141.6268,-1155.1232,-4492.2059,-4876.3946,-3382.9481,-6146.6641,-2089.6275,4153.8259,4968.9652,0.0000,-31564.3869,-36482.4772,-37179.9511,-35131.8789,-28673.9566,-30797.8752,-37553.9584,-36162.8995,-98978311.2612,-98969231.1885,-98956763.3103,-98976003.3894,-35926.5237,-98971924.0954,-82.8718,-5674.2256,-1280.9701,-1741.9627,1129.6163,-5439.6590,4739.3781,-2152.1381,-3267.7187,3819.5218,5435.4299,2130.3962,1817.8851,4451.9867,-3054.0941,5525.7794,-2868.3559,4655.6838,3113.3908,4736.6126,5458.6353,-777.7618,1496.8283,-1393.1699,-3345.5321,-1776.3491,5403.5924,-5164.7275,6391.2166,-4442.0712,-4305.3694,3971.0958,2094.1111,-81.8053,-3292.3678,4513.3830,-1552.0695,4586.2226,-5531.6266,-6055.2130,5221.5253,-4573.3970,-1750.2276,5186.5442,3165.6145,4848.0384,-4299.3590,-3268.0160,5493.5328,4489.6926,-4530.2008,2596.9008,4519.2756,893.8011,1909.5908,-2986.3397,-4548.7483,-1620.8176,-1162.8715,3680.2523,-4851.4035,-1462.3135,586.2201,-4638.4946,-4636.1300,-4630.1124,2087.5683,4525.6720,-4669.5888,6289.3469,4797.6918,4499.8451,-2752.6555,0.0000,-437.3359,-2261.8371,2228.0944,-445.5336,-4781.2307,-5439.7998,5035.9413,-4240.5365,-375.5423,-1224.3384,-3401.4026,787.0290,1145.6387,-4077.2245,-4541.8962,3285.3280,4674.8675,-5508.5712,-1510.9557,-4618.3900,-4122.6287,592.2748,-4164.5927,-5424.0999,-4685.4280,0.0000,139408.5025,138822.5724,139733.7296,139805.6555,143775.5047,135269.1368,129494.7184,139598.1238,4035267.7088,4041982.8552,4041984.1226,4026529.1249,138028.8147,4034007.8783,
600.000,-6654.0421,-1496.1482,6562.6325,1426.1908,-5888.5494,-3723.4302,-2253.6192,-5615.6225,2990.5596,2147.1231,-3992.0531,1736.8284,-3755.8274,-6064.8616,-6588.5566,-3365.5964,776.7675,-3436.3146,-1898.7761,5230.5630,-4814.8190,6572.4814,1674.3631,-4441.4108,6520.3695,126.2651,-2954.1133,110.5536,-2235.6976,-384.5513,4539.3880,4178.5951,-6022.0147,-2903.6108,-5155.5002,-4728.1685,6767.9617,-4944.2509,1023.5231,-4624.2086,-4884.3810,2925.2543,-5264.6001,-346.3910,2723.8683,-4927.6449,1093.5811,-3859.0256,3636.5367,171.7130,3150.1001,1778.1133,5630.3826,-5455.5057,2827.9682,5712.9887,-1384.8057,1241.8428,5262.4196,-5514.9112,-5759.7247,5059.2220,-2493.8838,4913.1119,5426.1148,-5322.1152,4686.0573,-5005.1240,-3251.6514,2157.8378,1877.4636,-3440.1259,5396.3099,0.0000,5340.2753,6403.4240,3556.3508,-3317.2381,-142.5843,-1756.2066,2872.2355,5082.3604,1304.6745,-4163.7729,-4400.5452,-5.9118,3731.4909,-4506.6388,-751.1662,5014.7672,1873.9949,-4588.2581,3348.3954,-2960.5348,2243.1349,1945.9150,-5114.1279,2869.4006,1465.2945,0.0000,386426.3130,355951.6313,376915.5005,376574.2075,371020.9404,371198.6214,368039.4388,372293.2629,-161804511.0445,-161867197.9451,-161843505.9771,-161827506.1440,371198.6077,-161823889.5876,51.7256,-5220.9020,-1264.1760,6760.2181,3490.6932,1980.2887,5473.0780,783.4827,5945.3565,-6102.9840,-1378.9425,6661.1057,4503.1820,854.6165,1539.0530,-3049.8244,5259.9415,4764.3613,-6475.9812,-531.0082,-229.9882,-248.9100,6612.0123,5199.3278,-973.5163,6934.9734,3648.2390,5442.9818,-1178.8436,4228.3116,-291.1219,-4583.9772,-3320.6687,5918.9693,-1986.6002,-3859.8452,284.5772,2216.0714,-4358.7850,-2203.1908,2488.1513,-4102.6102,-2976.8128,3118.1882,4449.7751,2836.5400,-4422.2264,3943.0541,-2940.2881,-4279.5868,-5120.5154,-5470.2945,2348.6036,-4224.8443,6281.1732,-3420.3957,-4887.2606,-6789.1454,-3250.0261,-3471.8779,707.7983,-4682.1677,6125.3708,1491.8922,1342.4488,140.6669,3805.7687,-330.6908,1716.5139,1083.1691,-5483.4100,988.3169,-4069.8914,0.0000,3424.9029,1969.7132,-4520.3591,5651.4976,-4283.0719,-4622.9885,4495.5402,244.9100,-6362.5527,-4636.5290,4926.1348,6437.8359,-5767.2515,1005.1026,-4983.1522,-4448.1276,-3805.1010,901.0151,-5189.1772,-4245.8298,-3899.9064,-6521.5654,10.9985,3976.7738,3996.2542,0.0000,-23344.6360,-28904.3532,-29467.8722,-27381.2445,-20813.2787,-23019.3908,-29662.8268,-28623.9433,-102536253.9524,-102528178.6717,-102515244.7668,-102534542.9768,-28094.1549,-102529965.6106,-1611.6297,-4335.5444,554.0802,54.0173,-690.4517,-5473.8389,3560.8661,-3684.7595,-1643.2943,2317.5377,5432.1341,653.6092,3735.4089,3157.3075,-1393.9898,5198.0833,-4239.0273,3456.8583,1463.7347,4551.4839,4926.9790,-2239.5124,-319.2162,424.7288,-2089.6510,-269.1714,4917.2041,-4246.0127,6454.9881,-5201.0586,-5197.9822,2943.0595,318.7878,-1875.5376,-4212.5532,3234.8215,265.0658,4105.9031,-5261.5153,-4684.6224,4315.7564,-4574.8227,-3356.1867,6178.0794,4455.3327,3757.4425,-5195.0750,-4194.5119,5051.7342,5243.3280,-3268.5319,3726.8309,3243.0720,-651.7644,121.3688,-1642.3553,-4721.9826,181.8760,-3165.5405,2143.1174,-3737.7677,346.9722,2067.9324,-4489.8925,-4094.8174,-4249.4774,3343.2524,4632.9561,-5885.1512,6486.8818,3660.6046,5930.5191,-1043.9758,0.0000,-2216.4829,-483.5049,3748.6117,-2208.2364,-5416.0227,-4833.7144,4102.4018,-4677.8583,-2151.3492,-2909.1256,-1802.7135,2518.5756,-667.5841,-5051.3135,-4661.3650,1670.9072,5346.0883,-5088.7141,-2878.9883,-4370.4393,-5058.4832,-1218.2189,-4656.0007,-4819.4579,-5354.8936,0.0000,139447.8141,138869.0436,139874.3621,139694.1446,143896.9898,135606.3814,129480.6014,139406.1594,4033743.2326,4040000.4016,4039917.5247,4024506.0071,138096.9722,4032223.5623,
