sl_100_86400_20280729 Coordinates.csv
2028/07/29 07:47:00.0000 UTC

Generated: Tue Oct  8 21:44:45 2024,
Start: 2028/07/29 07:47:00.00, Stop: 2028/07/30 07:47:00.00,
TIME_UNITS,STARLINK-5962 - X-Coordinate,STARLINK-31827 - X-Coordinate,STARLINK-30520 - X-Coordinate,STARLINK-30852 - X-Coordinate,STARLINK-4605 - X-Coordinate,STARLINK-3611 - X-Coordinate,STARLINK-31976 - X-Coordinate,STARLINK-31192 - X-Coordinate,STARLINK-31310 - X-Coordinate,STARLINK-31245 - X-Coordinate,STARLINK-1036 - X-Coordinate,STARLINK-2363 - X-Coordinate,STARLINK-31411 - X-Coordinate,STARLINK-3690 - X-Coordinate,STARLINK-31385 - X-Coordinate,STARLINK-30390 - X-Coordinate,STARLINK-30289 - X-Coordinate,STARLINK-30187 - X-Coordinate,STARLINK-3879 - X-Coordinate,STARLINK-5098 - X-Coordinate,STARLINK-1031 - X-Coordinate,STARLINK-30317 - X-Coordinate,STARLINK-2076 - X-Coordinate,STARLINK-30075 - X-Coordinate,STARLINK-5881 - X-Coordinate,STARLINK-3647 - X-Coordinate,STARLINK-31419 - X-Coordinate,STARLINK-3229 - X-Coordinate,STARLINK-5965 - X-Coordinate,STARLINK-31660 - X-Coordinate,STARLINK-30358 - X-Coordinate,STARLINK-30892 - X-Coordinate,STARLINK-4565 - X-Coordinate,STARLINK-31399 - X-Coordinate,STARLINK-4623 - X-Coordinate,STARLINK-5042 - X-Coordinate,STARLINK-6261 - X-Coordinate,STARLINK-3137 - X-Coordinate,STARLINK-11261 [DTC] - X-Coordinate,STARLINK-3304 - X-Coordinate,STARLINK-2375 - X-Coordinate,STARLINK-4330 - X-Coordinate,STARLINK-31941 - X-Coordinate,STARLINK-31071 - X-Coordinate,STARLINK-2374 - X-Coordinate,STARLINK-4277 - X-Coordinate,STARLINK-32085 - X-Coordinate,STARLINK-5669 - X-Coordinate,STARLINK-3317 - X-Coordinate,STARLINK-1734 - X-Coordinate,STARLINK-3547 - X-Coordinate,STARLINK-31997 - X-Coordinate,STARLINK-5753 - X-Coordinate,STARLINK-4273 - X-Coordinate,STARLINK-31579 - X-Coordinate,STARLINK-5062 - X-Coordinate,STARLINK-31950 - X-Coordinate,STARLINK-4493 - X-Coordinate,STARLINK-31479 - X-Coordinate,STARLINK-5635 - X-Coordinate,STARLINK-3312 - X-Coordinate,STARLINK-5237 - X-Coordinate,STARLINK-5506 - X-Coordinate,STARLINK-3357 - X-Coordinate,STARLINK-5074 - X-Coordinate,STARLINK-31022 - X-Coordinate,STARLINK-5971 - X-Coordinate,STARLINK-5858 - X-Coordinate,STARLINK-2655 - X-Coordinate,STARLINK-32114 - X-Coordinate,STARLINK-30900 - X-Coordinate,STARLINK-2097 - X-Coordinate,STARLINK-1948 - X-Coordinate,STARLINK-3655 - X-Coordinate,STARLINK-1205 - X-Coordinate,STARLINK-31474 - X-Coordinate,STARLINK-2160 - X-Coordinate,STARLINK-3281 - X-Coordinate,STARLINK-1357 - X-Coordinate,STARLINK-6190 - X-Coordinate,STARLINK-3692 - X-Coordinate,STARLINK-1199 - X-Coordinate,STARLINK-3004 - X-Coordinate,STARLINK-5932 - X-Coordinate,STARLINK-30985 - X-Coordinate,STARLINK-3622 - X-Coordinate,STARLINK-2741 - X-Coordinate,STARLINK-4101 - X-Coordinate,STARLINK-31830 - X-Coordinate,STARLINK-31922 - X-Coordinate,STARLINK-5389 - X-Coordinate,STARLINK-1605 - X-Coordinate,STARLINK-6072 - X-Coordinate,STARLINK-2144 - X-Coordinate,STARLINK-5489 - X-Coordinate,STARLINK-3795 - X-Coordinate,STARLINK-2192 - X-Coordinate,STARLINK-30107 - X-Coordinate,STARLINK-1591 - X-Coordinate,STARLINK-2321 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5962 - Y-Coordinate,STARLINK-31827 - Y-Coordinate,STARLINK-30520 - Y-Coordinate,STARLINK-30852 - Y-Coordinate,STARLINK-4605 - Y-Coordinate,STARLINK-3611 - Y-Coordinate,STARLINK-31976 - Y-Coordinate,STARLINK-31192 - Y-Coordinate,STARLINK-31310 - Y-Coordinate,STARLINK-31245 - Y-Coordinate,STARLINK-1036 - Y-Coordinate,STARLINK-2363 - Y-Coordinate,STARLINK-31411 - Y-Coordinate,STARLINK-3690 - Y-Coordinate,STARLINK-31385 - Y-Coordinate,STARLINK-30390 - Y-Coordinate,STARLINK-30289 - Y-Coordinate,STARLINK-30187 - Y-Coordinate,STARLINK-3879 - Y-Coordinate,STARLINK-5098 - Y-Coordinate,STARLINK-1031 - Y-Coordinate,STARLINK-30317 - Y-Coordinate,STARLINK-2076 - Y-Coordinate,STARLINK-30075 - Y-Coordinate,STARLINK-5881 - Y-Coordinate,STARLINK-3647 - Y-Coordinate,STARLINK-31419 - Y-Coordinate,STARLINK-3229 - Y-Coordinate,STARLINK-5965 - Y-Coordinate,STARLINK-31660 - Y-Coordinate,STARLINK-30358 - Y-Coordinate,STARLINK-30892 - Y-Coordinate,STARLINK-4565 - Y-Coordinate,STARLINK-31399 - Y-Coordinate,STARLINK-4623 - Y-Coordinate,STARLINK-5042 - Y-Coordinate,STARLINK-6261 - Y-Coordinate,STARLINK-3137 - Y-Coordinate,STARLINK-11261 [DTC] - Y-Coordinate,STARLINK-3304 - Y-Coordinate,STARLINK-2375 - Y-Coordinate,STARLINK-4330 - Y-Coordinate,STARLINK-31941 - Y-Coordinate,STARLINK-31071 - Y-Coordinate,STARLINK-2374 - Y-Coordinate,STARLINK-4277 - Y-Coordinate,STARLINK-32085 - Y-Coordinate,STARLINK-5669 - Y-Coordinate,STARLINK-3317 - Y-Coordinate,STARLINK-1734 - Y-Coordinate,STARLINK-3547 - Y-Coordinate,STARLINK-31997 - Y-Coordinate,STARLINK-5753 - Y-Coordinate,STARLINK-4273 - Y-Coordinate,STARLINK-31579 - Y-Coordinate,STARLINK-5062 - Y-Coordinate,STARLINK-31950 - Y-Coordinate,STARLINK-4493 - Y-Coordinate,STARLINK-31479 - Y-Coordinate,STARLINK-5635 - Y-Coordinate,STARLINK-3312 - Y-Coordinate,STARLINK-5237 - Y-Coordinate,STARLINK-5506 - Y-Coordinate,STARLINK-3357 - Y-Coordinate,STARLINK-5074 - Y-Coordinate,STARLINK-31022 - Y-Coordinate,STARLINK-5971 - Y-Coordinate,STARLINK-5858 - Y-Coordinate,STARLINK-2655 - Y-Coordinate,STARLINK-32114 - Y-Coordinate,STARLINK-30900 - Y-Coordinate,STARLINK-2097 - Y-Coordinate,STARLINK-1948 - Y-Coordinate,STARLINK-3655 - Y-Coordinate,STARLINK-1205 - Y-Coordinate,STARLINK-31474 - Y-Coordinate,STARLINK-2160 - Y-Coordinate,STARLINK-3281 - Y-Coordinate,STARLINK-1357 - Y-Coordinate,STARLINK-6190 - Y-Coordinate,STARLINK-3692 - Y-Coordinate,STARLINK-1199 - Y-Coordinate,STARLINK-3004 - Y-Coordinate,STARLINK-5932 - Y-Coordinate,STARLINK-30985 - Y-Coordinate,STARLINK-3622 - Y-Coordinate,STARLINK-2741 - Y-Coordinate,STARLINK-4101 - Y-Coordinate,STARLINK-31830 - Y-Coordinate,STARLINK-31922 - Y-Coordinate,STARLINK-5389 - Y-Coordinate,STARLINK-1605 - Y-Coordinate,STARLINK-6072 - Y-Coordinate,STARLINK-2144 - Y-Coordinate,STARLINK-5489 - Y-Coordinate,STARLINK-3795 - Y-Coordinate,STARLINK-2192 - Y-Coordinate,STARLINK-30107 - Y-Coordinate,STARLINK-1591 - Y-Coordinate,STARLINK-2321 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5962 - Z-Coordinate,STARLINK-31827 - Z-Coordinate,STARLINK-30520 - Z-Coordinate,STARLINK-30852 - Z-Coordinate,STARLINK-4605 - Z-Coordinate,STARLINK-3611 - Z-Coordinate,STARLINK-31976 - Z-Coordinate,STARLINK-31192 - Z-Coordinate,STARLINK-31310 - Z-Coordinate,STARLINK-31245 - Z-Coordinate,STARLINK-1036 - Z-Coordinate,STARLINK-2363 - Z-Coordinate,STARLINK-31411 - Z-Coordinate,STARLINK-3690 - Z-Coordinate,STARLINK-31385 - Z-Coordinate,STARLINK-30390 - Z-Coordinate,STARLINK-30289 - Z-Coordinate,STARLINK-30187 - Z-Coordinate,STARLINK-3879 - Z-Coordinate,STARLINK-5098 - Z-Coordinate,STARLINK-1031 - Z-Coordinate,STARLINK-30317 - Z-Coordinate,STARLINK-2076 - Z-Coordinate,STARLINK-30075 - Z-Coordinate,STARLINK-5881 - Z-Coordinate,STARLINK-3647 - Z-Coordinate,STARLINK-31419 - Z-Coordinate,STARLINK-3229 - Z-Coordinate,STARLINK-5965 - Z-Coordinate,STARLINK-31660 - Z-Coordinate,STARLINK-30358 - Z-Coordinate,STARLINK-30892 - Z-Coordinate,STARLINK-4565 - Z-Coordinate,STARLINK-31399 - Z-Coordinate,STARLINK-4623 - Z-Coordinate,STARLINK-5042 - Z-Coordinate,STARLINK-6261 - Z-Coordinate,STARLINK-3137 - Z-Coordinate,STARLINK-11261 [DTC] - Z-Coordinate,STARLINK-3304 - Z-Coordinate,STARLINK-2375 - Z-Coordinate,STARLINK-4330 - Z-Coordinate,STARLINK-31941 - Z-Coordinate,STARLINK-31071 - Z-Coordinate,STARLINK-2374 - Z-Coordinate,STARLINK-4277 - Z-Coordinate,STARLINK-32085 - Z-Coordinate,STARLINK-5669 - Z-Coordinate,STARLINK-3317 - Z-Coordinate,STARLINK-1734 - Z-Coordinate,STARLINK-3547 - Z-Coordinate,STARLINK-31997 - Z-Coordinate,STARLINK-5753 - Z-Coordinate,STARLINK-4273 - Z-Coordinate,STARLINK-31579 - Z-Coordinate,STARLINK-5062 - Z-Coordinate,STARLINK-31950 - Z-Coordinate,STARLINK-4493 - Z-Coordinate,STARLINK-31479 - Z-Coordinate,STARLINK-5635 - Z-Coordinate,STARLINK-3312 - Z-Coordinate,STARLINK-5237 - Z-Coordinate,STARLINK-5506 - Z-Coordinate,STARLINK-3357 - Z-Coordinate,STARLINK-5074 - Z-Coordinate,STARLINK-31022 - Z-Coordinate,STARLINK-5971 - Z-Coordinate,STARLINK-5858 - Z-Coordinate,STARLINK-2655 - Z-Coordinate,STARLINK-32114 - Z-Coordinate,STARLINK-30900 - Z-Coordinate,STARLINK-2097 - Z-Coordinate,STARLINK-1948 - Z-Coordinate,STARLINK-3655 - Z-Coordinate,STARLINK-1205 - Z-Coordinate,STARLINK-31474 - Z-Coordinate,STARLINK-2160 - Z-Coordinate,STARLINK-3281 - Z-Coordinate,STARLINK-1357 - Z-Coordinate,STARLINK-6190 - Z-Coordinate,STARLINK-3692 - Z-Coordinate,STARLINK-1199 - Z-Coordinate,STARLINK-3004 - Z-Coordinate,STARLINK-5932 - Z-Coordinate,STARLINK-30985 - Z-Coordinate,STARLINK-3622 - Z-Coordinate,STARLINK-2741 - Z-Coordinate,STARLINK-4101 - Z-Coordinate,STARLINK-31830 - Z-Coordinate,STARLINK-31922 - Z-Coordinate,STARLINK-5389 - Z-Coordinate,STARLINK-1605 - Z-Coordinate,STARLINK-6072 - Z-Coordinate,STARLINK-2144 - Z-Coordinate,STARLINK-5489 - Z-Coordinate,STARLINK-3795 - Z-Coordinate,STARLINK-2192 - Z-Coordinate,STARLINK-30107 - Z-Coordinate,STARLINK-1591 - Z-Coordinate,STARLINK-2321 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4819.0713,963.3174,-1839.7409,-6768.8595,-6840.9709,3622.6695,-4643.0961,5111.2008,-6594.7104,2912.7925,-6493.9057,2414.7547,-4400.6103,2481.4338,3471.5640,-4422.1580,2588.1164,-4448.8188,-6764.9161,2838.5851,-3895.0451,-5809.5627,309.6699,-465.7187,5574.5180,6073.9230,5247.1166,-3919.0171,5265.9326,2720.9609,-3936.7301,2383.0378,-3840.9949,5315.5353,2272.1724,-2658.5723,6215.9996,-5543.6318,4122.6624,6164.9887,4868.1440,-6036.3232,-3736.3324,-5501.5401,-4373.7460,5676.0338,843.0026,3638.1655,3355.6028,4408.6667,4399.4914,-3070.8696,6204.8723,0.0000,-2218.1769,-2091.5471,-4553.5650,-1745.7362,-6342.6282,267.6348,3294.4137,5010.7358,1530.6177,-4809.6261,616.6150,-4618.7488,4214.2275,4492.0774,3580.7782,3821.7401,4881.7151,-3942.3042,-2573.4971,4681.8678,-4152.6538,-4180.2468,-3610.7687,-4987.6708,-2916.2363,1617.6060,-5199.0658,3137.7802,-578.4991,0.0000,3239.5929,4890.3924,3939.1240,4366.1123,-6166.9506,1425.9704,3234.4869,-4371.6170,-2204.8614,3371.5817,-6376.3749,4884.2624,-5577.4274,-2037.4677,-1076.5987,-689.3214,306880.3280,339520.3244,317119.7185,317965.8570,326288.5401,324829.3741,324083.7232,322529.9619,-268165329.0038,-268135326.7873,-268146961.2541,-268159355.5708,322313.6438,-268159518.2683,-3241.5664,5659.9345,6016.1833,1020.6593,415.3589,-2033.4153,-3819.0616,-2721.6405,690.1770,-3844.3139,-2242.4592,-3329.2005,-4090.6422,-3331.1436,-2255.1219,4450.6070,-4712.4514,5328.2193,-854.1995,-3268.5824,2578.5757,2600.8779,-4237.9210,-6228.7118,4085.0425,2883.8353,3924.4922,1456.2307,3036.3928,4867.5554,4313.7636,4477.6297,3761.4252,-1893.8301,2775.1751,3425.7348,627.8763,2964.9431,-5190.5927,-2923.0068,-2062.8293,-3396.3955,3273.9814,-291.4963,-3255.9453,-3903.6782,6439.3332,-3523.8514,-2626.1435,5143.9607,5078.0091,3605.7846,-2027.4684,0.0000,4292.7777,6618.1364,-3837.8105,4791.5972,-949.2057,-6030.7325,5429.2036,2825.6794,-6774.4998,4828.1302,-2820.8851,-3136.3033,3744.1266,-2946.5485,2041.9491,4487.8447,-1988.6532,-5570.0986,4467.1932,-2145.7292,-2826.3597,3010.9227,3998.4841,4404.2818,4552.5323,-6754.2239,-2715.5910,-2891.4715,-6909.8428,0.0000,3919.9431,3159.5538,4584.6345,4817.5990,2275.3388,5469.3808,4777.7871,4510.4353,-1730.8413,-5539.6012,-88.4540,-945.2927,3131.6680,6598.9862,-6071.5018,5812.3220,133891.6919,142797.8926,140659.6227,139879.4930,137759.9491,139126.9011,146889.8105,143814.8595,167601000.0611,167623043.4820,167610518.4886,167611271.0211,143675.4188,167617434.8240,3777.7961,-3697.0285,2892.0777,1029.6885,-840.7889,-5517.5953,-3190.7515,-3137.0313,-1803.4323,-4811.5700,-742.7517,5463.0799,-3236.9788,-5507.9852,5434.0319,-2922.6905,-4379.4572,-286.4176,-1015.2723,5371.3004,-5096.9711,2496.8388,-5451.4604,-3012.6359,-478.1342,-1546.1039,-1903.5613,-5494.7876,-3342.7504,3880.6351,-3670.4200,-4726.3917,4321.3920,-3851.9299,-5946.0033,5382.7602,2967.1285,-2884.0260,-1136.6707,-1053.6191,3996.5740,-320.3593,4494.9843,-4086.3269,-4001.7778,-391.4537,-1961.0136,4681.5954,5361.0078,1474.2318,1606.5581,-4935.9044,-2327.9257,0.0000,4843.9929,104.5762,3306.3120,4643.0349,2380.3452,3369.8127,2714.5301,-3812.8838,220.3955,-932.5764,-6312.5727,-3971.2056,-4018.4359,-4452.4036,5437.6639,-3537.0632,-4498.9777,489.2559,4666.8635,-4590.6386,-4780.4266,-4482.7961,-4206.4017,-1863.2925,4270.8707,-190.4661,3611.6684,-5431.1830,6.6300,0.0000,-4661.4113,-3722.1903,3215.8038,2287.1214,1899.5388,-3800.8973,3827.8916,-2214.5402,6349.3029,2092.6514,-2747.7284,4771.2132,2163.6889,555.4618,3172.7316,-3459.8533,-131450.5125,-136447.9981,-132784.9493,-131619.1494,-128435.1847,-137581.1411,-142385.1387,-135869.0248,139791942.7064,139770716.4767,139819734.4119,139810973.6960,-134072.2688,139802597.0245,
3600.000,5069.5123,-3608.1634,-395.6763,5633.3611,4707.5402,-1854.2640,6581.6703,105.7036,5804.9572,2005.2865,5237.4740,1281.5286,6484.1448,781.1659,-1499.6187,2793.1573,64.8211,1847.1976,5966.0435,1203.9547,8.3726,2023.7171,3975.8466,2908.9616,-5697.7564,-4800.8560,-6307.8230,2952.2944,-4997.0063,-5815.9000,2102.9607,-5631.0605,-483.5330,-1805.7394,-2716.8949,444.4340,-6658.3976,1932.0192,-347.8523,-4614.1222,-4245.6252,3163.2865,-579.2324,6095.0285,3843.6858,-3186.1628,-3724.4580,-322.3014,412.4605,-5137.2781,-5185.7553,-1658.4509,-5377.7351,0.0000,-2497.5328,1174.3731,6586.7008,-2508.5325,6469.9560,2317.1414,-3945.3874,-3942.4330,-893.7771,1892.8454,1492.7607,5034.9279,-5191.9598,-1339.2615,-5854.9966,-4109.4899,-3920.9266,4376.9362,-1526.4677,-768.3421,6657.6205,419.3221,2447.5221,1737.6319,-1413.7658,-931.0609,3957.7114,517.7476,-1510.5607,0.0000,-5843.9630,-4043.3047,-5662.9340,-4280.3555,5060.5729,-4686.2383,-5856.3008,2112.8972,5940.6876,-1546.1281,6523.3063,-5633.5764,1404.7860,-673.7030,2781.9748,-1439.0496,264599.2885,292129.8714,270519.2184,272477.6768,280414.5450,278259.5997,277991.1590,275722.8348,-302413951.5986,-302388353.0140,-302389956.8185,-302400978.3889,276085.5221,-302407763.8224,-769.3027,-1955.8407,-6881.6592,-3056.9959,-2133.5441,5670.4982,1564.5295,5006.8346,-3035.6737,4180.6621,-114.7501,5696.9351,2029.7594,5857.3884,5952.2731,-6293.8491,6703.2738,-5673.0381,-887.8349,5002.9706,-4728.9159,-3759.8337,3586.8464,6272.3711,-1297.2059,-11.8033,-1468.0735,-5309.1743,845.2333,-3504.0486,-6559.6935,-2280.8758,-4193.5644,4841.1603,1910.9973,-6318.6541,1780.9331,-3836.3838,4472.3977,3954.4126,4978.7242,4020.8487,-5913.6911,-3004.8545,-1733.0129,4334.5626,-3399.8854,5939.6497,5276.8942,-3727.1958,-3634.4017,-4395.5096,4155.9147,0.0000,-3864.7709,-4961.1607,1685.1444,-3567.4605,-1620.8515,6516.8111,-1813.0871,1229.6505,5269.0731,-4669.3945,5937.5455,-1356.8144,285.0447,5265.5468,1594.0266,-261.7868,5320.7046,2716.6379,-4055.2617,4261.4945,1417.7779,-5656.5444,-6378.8312,-4348.5785,-3984.0189,5224.7960,-1247.9303,5289.4790,4646.5099,0.0000,-644.2792,862.6527,-3628.0131,-1267.3855,-3725.8541,-4932.5567,-3640.6375,-5520.7759,1020.6076,6095.7562,-2231.1945,3798.5425,-3965.5276,-5779.9450,6273.7490,-6527.7720,205778.1126,222022.0056,217981.4199,217547.4385,213501.5608,216010.9522,221881.7887,219325.7139,92423484.5862,92450460.3697,92439006.9140,92439729.6643,219478.2524,92440873.6534,-4672.8859,5444.0636,672.4439,2608.2130,4568.3710,3466.1414,-728.3321,4263.0574,-2082.6524,4976.4495,4492.8161,-3579.3142,-606.6265,3544.6287,-3025.7850,-689.4292,1756.6462,3546.2442,-3342.6988,-4609.5860,5028.7271,-5349.8133,4355.4014,-528.7372,3709.4853,4943.6056,-2144.4312,3267.3564,4722.3414,-363.6660,282.4087,3325.1753,-5465.8575,4455.1969,6088.0202,-2787.5074,602.3769,5408.9402,4998.3655,-3280.3709,1080.9024,-4691.3852,-3110.7737,901.6677,5274.2305,4310.6205,4525.2281,-3509.5876,-4361.4655,2779.1994,2754.7314,4956.9384,-1357.0517,0.0000,-5079.6530,-4714.3404,496.5300,-5354.5612,1543.7338,66.4863,-5379.7133,5516.9125,4433.7878,4671.5170,3261.2616,4429.5924,4555.6181,4363.8994,-3143.1765,5488.9040,2066.6460,-4509.3442,-5452.3793,5358.1963,1304.6223,3784.8886,-53.8932,5069.6040,-5453.2011,-4487.1779,-5509.8644,4396.6110,-4928.7777,0.0000,3592.7124,5524.4484,1292.2966,-5259.4336,2705.2105,218.7754,-680.6077,-3070.5543,-3459.1837,2620.2895,-828.1680,-1197.3592,-5290.5637,-3769.1993,1001.7529,-1238.1616,-132730.3600,-137571.0576,-132960.8025,-134976.4646,-128850.5715,-135168.1831,-144242.9166,-133356.8312,139782355.9612,139758797.7982,139806348.1828,139795550.1673,-135083.2619,139791114.5194,
7200.000,-4586.6412,5779.8420,2677.4050,-2274.2407,-837.4194,316.3078,-5188.6660,-4698.6834,-2379.3779,-5486.4141,-2493.7346,-3455.6467,-5413.0431,-2751.2133,-316.3880,66.5373,-2234.7093,1925.5328,-2656.4040,-3912.2422,2939.0442,2575.7689,-6352.0489,-4350.2470,4434.9366,2496.1134,4567.5157,-1650.8784,4056.3064,5845.6898,511.2729,6927.6161,4363.9562,-1729.7699,3843.6366,1167.5035,4460.0214,2332.6830,-4512.6521,665.1448,1.6035,700.8705,3820.7901,-4052.8509,-2744.1902,-1169.2264,5776.0341,-2399.1037,-2959.6336,4377.7453,4327.4617,5036.0924,2348.9023,0.0000,5892.6304,1711.3228,-5368.3364,5954.6336,-3557.2515,-4029.6335,4452.7246,2710.5648,-1571.0004,2548.5794,-1791.5816,-4328.2632,5284.5604,-1483.0846,5616.8392,4131.3798,1982.3497,-3898.4580,5077.2328,-2600.1817,-6270.7361,2741.8270,19.2712,2683.2602,5259.3511,-1586.9652,-2463.3079,-2944.5066,773.6108,0.0000,6565.7888,3030.8205,4762.2720,3784.0623,-1043.4370,5493.4378,6170.4170,2519.1195,-6719.1943,-1879.2548,-4210.7720,4008.1520,3624.1551,3882.4767,-3621.2411,3126.0945,205892.1527,226561.4631,206779.5691,211646.1123,217085.7682,211496.7637,214862.8581,213141.8612,-316022216.0298,-316001933.9635,-315995897.4082,-316012165.0231,212434.6350,-316016174.8359,4425.0916,-1793.1852,5108.2867,4602.9072,4238.8726,-6849.8553,1668.3837,-4565.8819,4581.1573,-3804.7672,3503.7516,-5844.0921,1168.2140,-6280.7471,-6643.1790,5741.1912,-6271.5482,4715.7291,3194.1053,-5620.7724,5990.3651,4637.8128,-2664.8494,-3893.0080,-2543.0579,-3849.7959,-2191.9336,6617.7829,-4586.6631,386.2102,6042.7658,67.3827,4363.5378,-6367.8328,-5136.8398,6639.2262,-3671.1293,4650.1376,-2313.1451,-4124.6105,-4287.1359,-629.9593,5389.2994,4702.4825,5790.5086,-4054.6943,-881.8189,-6473.3679,-6177.7904,233.5278,38.9488,4413.9910,-4983.9633,0.0000,3057.6514,1652.0667,1468.6766,2311.0616,3884.7240,-4420.8076,-2546.0532,-5177.7257,-1804.8847,3603.4347,-6482.5554,5017.7756,-3849.9659,-6556.1428,-3594.9884,-4047.0196,-6434.4350,1972.6696,3604.7955,-5808.9488,182.6690,6246.3053,5341.9520,3849.0355,3230.0675,-1778.3749,5200.8685,-6217.8036,524.3232,0.0000,-2096.7190,-4885.8281,474.6572,-3200.3118,4090.0260,1939.1723,1243.5381,3137.7049,-978.0616,-3756.4729,3904.6891,-4634.7609,4114.1598,3332.1209,-3727.4922,3452.0115,265259.2047,286585.0812,281511.9481,283051.3149,275461.6634,281196.9116,283066.3211,281580.4112,10944600.0576,10974550.6984,10968282.3248,10968444.6968,281304.5564,10963073.0184,2724.5458,-3164.0001,-3843.4478,-4649.9145,-5388.4966,787.2069,4062.5186,-647.6653,4526.2808,-1347.4848,-5410.9839,-892.6570,3973.4372,707.3869,-1603.6244,3851.4663,1917.1034,-4727.8189,5491.9659,885.1061,-1797.9284,4307.6780,-513.6573,3729.2313,-4679.0442,-5154.2525,4557.0665,1043.6008,-3258.4312,-3456.5953,3271.1829,90.1300,3086.1338,-1773.4906,-2654.6381,-1564.6931,-3816.1818,-4558.1058,-4419.9928,5486.1972,-5066.7542,6860.3078,-1159.0403,2900.7783,-2158.8163,-5462.0840,-3449.0647,63.4011,271.9718,-5376.8733,-5390.2888,-1390.4758,4191.1674,0.0000,1675.6971,6513.5720,-3940.2268,2610.6999,-4377.8599,-3481.0563,4621.8978,-3669.5016,-6525.9778,-5278.3780,1704.3145,-1732.9251,-2269.5811,-1855.5208,-1490.3194,-3717.1578,1616.4992,5256.3177,3104.5607,-2659.8817,2936.5196,-277.3865,4249.3277,-5073.9707,3069.1597,6517.6435,3787.3997,-562.2556,6860.4233,0.0000,-190.7415,-3832.3149,-4907.0145,4785.1816,-5394.4440,3513.9126,-2903.4962,5294.8330,-1477.6836,-5373.6312,3890.4229,-3175.7292,3937.1510,4664.1577,-4602.3307,4940.4298,-134022.5620,-138645.0961,-133692.3159,-137649.2170,-129694.3860,-133791.8372,-145438.5843,-137739.0711,139773299.8118,139747147.8827,139792272.0112,139776555.5911,-136081.1013,139779595.3869,
