sl_5_86400_20281020 Coordinates.csv
2028/10/20 07:47:00.0000 UTC

Generated: Tue Oct  8 21:10:58 2024,
Start: 2028/10/20 07:47:00.00, Stop: 2028/10/21 07:47:00.00,
TIME_UNITS,STARLINK-31442 - X-Coordinate,STARLINK-5155 - X-Coordinate,STARLINK-1015 - X-Coordinate,STARLINK-3774 - X-Coordinate,STARLINK-11089 [DTC] - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31442 - Y-Coordinate,STARLINK-5155 - Y-Coordinate,STARLINK-1015 - Y-Coordinate,STARLINK-3774 - Y-Coordinate,STARLINK-11089 [DTC] - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31442 - Z-Coordinate,STARLINK-5155 - Z-Coordinate,STARLINK-1015 - Z-Coordinate,STARLINK-3774 - Z-Coordinate,STARLINK-11089 [DTC] - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
50400.000,-4993.5448,-6862.4260,-5899.2563,-3712.9972,2438.2026,120092.1568,140141.4983,133889.4934,134406.0652,125815.5356,132725.3644,133756.6442,132699.3249,246292681.7799,246310236.9604,246287412.8719,246281875.8639,132337.4998,246276531.6973,1873.4606,450.2009,3535.8909,1914.8460,-5108.0548,-297715.9714,-311806.2185,-305392.4143,-310722.5437,-314635.6083,-309583.3129,-313597.2112,-311766.8960,118784339.9159,118746211.2853,118767704.3059,118776145.2561,-310838.8045,118779775.1422,-4213.4620,532.9483,-772.7178,-5482.2234,-3640.0614,-151069.6901,-153046.5413,-152222.2387,-156060.6714,-148312.8823,-152433.4275,-163920.9246,-156131.2734,65543806.7135,65522758.0681,65515845.0018,65527799.5898,-154600.7313,65532156.8962,
54000.000,3943.2781,4842.0440,3330.7856,1072.9633,2344.4163,189538.6455,215667.3687,208648.5138,208255.7797,199235.2315,208375.0299,206584.4713,204868.1730,207077191.7229,207100832.6944,207071616.3381,207063490.2422,205507.8813,207060084.7201,-5440.4081,-2144.5141,-4075.9195,-5394.0641,3378.8571,-259217.1567,-268697.0348,-263267.5264,-271840.9610,-272268.9113,-264784.3995,-271688.2434,-267127.1474,178517817.9606,178489660.5386,178508555.8922,178518370.6463,-268196.3748,178513447.5844,997.9588,-4424.3314,4484.8246,4138.6451,5313.7669,-151664.2189,-153595.3818,-153190.3330,-154159.4848,-149123.2528,-156429.2687,-163915.7837,-153827.2102,65493687.2289,65471673.5733,65465590.8547,65475520.0407,-155080.2954,65483409.5425,
57600.000,-1089.2992,-930.6783,965.0462,868.7611,-6219.7697,247633.1180,277840.7179,270214.4351,268492.5120,259896.3333,268734.4711,266929.6686,266775.5121,153730228.6997,153756979.4077,153720823.0114,153708190.1562,265789.6001,153712138.4075,5997.4326,4147.7355,4177.3904,6834.2289,-1160.8429,-204900.6386,-207600.3998,-204528.2153,-213974.4439,-212855.7236,-204815.4882,-212974.7681,-209721.8910,226043791.2731,226026490.3229,226040692.3729,226047904.1073,-208693.4306,226039076.9207,2990.0389,5421.9536,-5436.3995,-86.3148,-2287.8223,-152276.5648,-154220.2129,-154649.1535,-152425.0530,-150352.9852,-160149.7794,-163249.4772,-156675.1799,65442905.6933,65420649.3153,65416299.9558,65427687.8090,-155544.0805,65434665.7429,
61200.000,-2989.7407,-2565.6452,-4713.2632,-2396.4181,6030.7384,290852.0599,322657.0378,314676.1003,312218.0759,303986.8244,311907.5951,310935.8029,308069.4092,89898860.6645,89925765.8124,89883024.5546,89869216.3874,309394.0674,89880030.8875,-3981.1367,-5699.0596,-4076.6569,-5035.7200,-1054.0590,-137912.6210,-132504.9235,-132942.6348,-142146.7358,-139985.9298,-132474.4125,-140896.4685,-135152.4753,258119494.1161,258113078.2925,258119779.5071,258120519.4898,-136059.3063,258113954.5044,-4627.6800,-2925.7685,3001.9973,-4048.7944,-2793.0183,-152904.2381,-154877.5307,-156332.0160,-151325.3421,-152039.2209,-162894.3065,-161866.2987,-155232.0041,65391594.0972,65369696.2755,65368217.7277,65382215.5308,-155992.0693,65385925.5198,
64800.000,6202.9422,4244.4189,6074.6602,4021.6240,-1997.6259,316502.1514,347179.0157,339270.3280,336680.6159,328789.6560,335795.3266,335553.4854,335174.2151,19945312.4655,19969658.6648,19922151.5548,19912657.4347,333577.1916,19926193.5297,968.1747,5228.5929,3058.8176,1025.7830,3509.3763,-62170.6711,-48255.5532,-53083.2992,-61324.7821,-57973.1528,-51953.3289,-59643.7838,-55447.1803,272558161.6249,272561905.4712,272558023.4073,272552030.4307,-54848.4803,272551498.7845,2588.2711,-1494.7536,1273.4100,5488.5380,5370.3170,-153545.2502,-155546.8251,-157907.9619,-150756.6899,-154247.4281,-164814.2940,-159668.0005,-157027.8471,65339918.9905,65318825.6553,65321594.0771,65337675.3277,-156424.2463,65337188.8953,
68400.000,-6371.0845,-4336.5132,-4994.3657,-5342.5561,-2550.9136,322887.3743,349756.9030,342532.7553,340275.9754,333112.9002,339102.0660,338437.6374,335050.5729,-51351119.1145,-51331644.6598,-51380241.3352,-51380825.6513,336811.8340,-51369988.1382,1825.8051,-2120.2481,-359.0567,2805.8855,-5342.4408,17847.3199,39731.8683,30011.4754,23251.0146,28620.7226,31938.5017,26307.2263,30094.2020,268378140.8728,268390707.0311,268373735.7012,268364728.0938,29844.4534,268370318.3322,1483.2380,4917.8932,-4781.1878,-3329.7670,-3197.8568,-154197.9927,-156216.7050,-159070.4502,-150645.4850,-157001.0546,-166017.9034,-156616.6298,-156666.1344,65288070.6980,65268049.0655,65276602.4690,65293027.7396,-156840.5980,65288455.8919,
72000.000,3164.7349,3911.0569,2824.4602,4939.6646,4691.9641,309423.7638,330144.4696,324336.7406,322708.8922,318760.2939,321636.8467,317626.0837,320671.7966,-119120580.3571,-119107789.1718,-119152072.1481,-119142538.4136,318884.1664,-119138712.6875,-4104.6871,-2358.8069,-3415.5785,-4685.8704,4458.9455,97350.2149,125806.8408,111173.5005,106197.9007,114772.4678,114134.7863,113087.3059,112892.5805,245869669.4276,245889262.9195,245858510.7739,245852898.0194,112703.7799,245860921.8675,-4397.7241,-5174.2635,5306.3220,-1050.8604,-1837.6963,-154861.1432,-156880.0926,-159619.5065,-150953.5458,-158700.6513,-166561.1692,-155074.2707,-157247.8944,65236250.9948,65217378.7275,65233167.6922,65247198.4924,-157241.1125,65239726.5316,
75600.000,1424.4005,-3259.1550,-890.7287,-2020.1419,-4224.9386,276693.9810,289518.6141,285849.3694,285007.3113,284541.1603,284395.4727,277483.3239,279251.8534,-178735301.8447,-178730447.4626,-178764408.3609,-178748619.9932,280907.8619,-178752390.3225,5430.5645,5717.7553,6369.1553,4592.8587,-258.7834,171503.9463,204441.6201,185404.7597,182270.3398,191289.1764,189617.4714,191378.2976,187969.8319,206574768.8318,206599286.0185,206557062.2746,206561364.1615,188525.6971,206565540.6793,3816.4623,2053.8825,-2561.9157,4711.5831,5218.4154,-155533.5820,-157532.1934,-159515.3118,-151669.1919,-156704.1601,-166460.9661,-158975.6936,-158057.9477,65184660.0403,65166827.6932,65190755.5364,65198650.0081,-157625.7797,65191000.8367,
79200.000,-4729.3891,1728.0477,-688.2606,-2409.9743,2691.1320,226436.9337,230405.3259,229438.2423,229442.7759,230524.7996,229531.8804,221364.6447,226675.3078,-226125642.4078,-226129391.4958,-226148502.7743,-226136156.4518,225255.1721,-226141639.7539,-4871.4945,-6238.7332,-6649.7914,-3709.3281,-4708.1988,235710.4848,270583.4949,248136.4761,246669.0436,255269.9773,253703.3515,255472.6945,253451.5429,153181635.3675,153208802.5391,153160554.3336,153176646.9779,252544.5668,153172464.4236,-231.1048,2374.5069,-1793.9330,-5286.1644,-3983.9190,-156214.3039,-158169.5141,-158888.8718,-152804.1053,-154874.9830,-165699.5207,-162600.9632,-157403.9868,65133483.4170,65116410.0950,65148388.0836,65145341.6052,-157994.5916,65142278.8293,
82800.000,5513.9945,1257.1774,2484.6610,5882.1054,-738.8378,161471.1478,156518.0263,158547.0692,159358.9406,161484.6031,160239.7605,151813.6544,154328.3474,-258057945.3504,-258070365.5929,-258073426.4418,-258074415.7341,155409.1404,-258073076.3177,1775.9059,4253.6391,4061.5475,2696.2322,6637.7218,285879.7524,319977.7924,295462.5849,295341.5670,303581.9138,302294.8605,303230.0917,299666.9311,89340753.0436,89368259.6999,89321047.3666,89338417.0179,300731.9727,89332129.6415,-3555.4765,-5287.0782,5013.9170,2353.8917,-811.0700,-156902.2996,-158789.3356,-158006.9051,-154395.4347,-153680.4758,-164221.1297,-165250.2076,-159335.9725,65082880.1133,65066141.4369,65105069.9310,65089113.7153,-158347.5417,65093560.5316,
86400.000,-4250.4426,-4767.1713,-4626.4080,-6453.9639,-1962.5687,85554.3623,72519.1979,77534.1261,78891.1345,82209.2810,80532.7557,72841.6700,76476.4408,-272355226.3344,-272375789.5570,-272365213.5490,-272375828.1960,75746.1297,-272369928.5684,2766.3842,-1481.2058,-236.1124,-1154.5023,-4200.7783,318678.3468,349440.1229,324363.9848,325275.8647,333180.8935,332046.9904,332255.6955,331219.4123,19415304.1071,19440940.5223,19401169.7191,19406329.1203,330049.8539,19407542.7122,4510.8912,4749.8036,-5145.5275,2108.4979,4863.9277,-157596.3612,-159389.4041,-157200.3618,-156508.6451,-153016.9552,-161927.5524,-167074.8933,-157567.5536,65032972.2284,65016038.9422,65060232.1543,65036941.3022,-158684.6254,65044845.9657,
