sl_100_86400_20280425 Coordinates.csv
2028/04/25 07:47:00.0000 UTC

Generated: Tue Oct  8 21:43:29 2024,
Start: 2028/04/25 07:47:00.00, Stop: 2028/04/26 07:47:00.00,
TIME_UNITS,STARLINK-1727 - X-Coordinate,STARLINK-11111 [DTC] - X-Coordinate,STARLINK-30149 - X-Coordinate,STARLINK-5037 - X-Coordinate,STARLINK-4635 - X-Coordinate,STARLINK-31179 - X-Coordinate,STARLINK-1622 - X-Coordinate,STARLINK-3752 - X-Coordinate,STARLINK-5177 - X-Coordinate,STARLINK-11150 [DTC] - X-Coordinate,STARLINK-4458 - X-Coordinate,STARLINK-3694 - X-Coordinate,STARLINK-31955 - X-Coordinate,STARLINK-4472 - X-Coordinate,STARLINK-1512 - X-Coordinate,STARLINK-2763 - X-Coordinate,STARLINK-30754 - X-Coordinate,STARLINK-6333 - X-Coordinate,STARLINK-4209 - X-Coordinate,STARLINK-6133 - X-Coordinate,STARLINK-30488 - X-Coordinate,STARLINK-31326 - X-Coordinate,STARLINK-3747 - X-Coordinate,STARLINK-1999 - X-Coordinate,STARLINK-30340 - X-Coordinate,STARLINK-3570 - X-Coordinate,STARLINK-2232 - X-Coordinate,STARLINK-5204 - X-Coordinate,STARLINK-5986 - X-Coordinate,STARLINK-4155 - X-Coordinate,STARLINK-11085 [DTC] - X-Coordinate,STARLINK-31086 - X-Coordinate,STARLINK-4168 - X-Coordinate,STARLINK-3985 - X-Coordinate,STARLINK-4629 - X-Coordinate,STARLINK-4300 - X-Coordinate,STARLINK-3103 - X-Coordinate,STARLINK-1647 - X-Coordinate,STARLINK-30906 - X-Coordinate,STARLINK-1342 - X-Coordinate,STARLINK-31512 - X-Coordinate,STARLINK-6098 - X-Coordinate,STARLINK-3968 - X-Coordinate,STARLINK-4267 - X-Coordinate,STARLINK-4697 - X-Coordinate,STARLINK-1053 - X-Coordinate,STARLINK-2373 - X-Coordinate,STARLINK-1712 - X-Coordinate,STARLINK-4284 - X-Coordinate,STARLINK-3924 - X-Coordinate,STARLINK-3319 - X-Coordinate,STARLINK-2252 - X-Coordinate,STARLINK-31617 - X-Coordinate,STARLINK-5483 - X-Coordinate,STARLINK-30173 - X-Coordinate,STARLINK-6045 - X-Coordinate,STARLINK-6191 - X-Coordinate,STARLINK-30223 - X-Coordinate,STARLINK-30303 - X-Coordinate,STARLINK-5767 - X-Coordinate,STARLINK-3129 - X-Coordinate,STARLINK-5777 - X-Coordinate,STARLINK-31422 - X-Coordinate,STARLINK-5356 - X-Coordinate,STARLINK-5945 - X-Coordinate,STARLINK-30252 - X-Coordinate,STARLINK-31495 - X-Coordinate,STARLINK-30370 - X-Coordinate,STARLINK-5938 - X-Coordinate,STARLINK-2117 - X-Coordinate,STARLINK-5145 - X-Coordinate,STARLINK-6139 - X-Coordinate,STARLINK-6228 - X-Coordinate,STARLINK-2106 - X-Coordinate,STARLINK-5588 - X-Coordinate,STARLINK-5452 - X-Coordinate,STARLINK-4142 - X-Coordinate,STARLINK-5960 - X-Coordinate,STARLINK-32278 - X-Coordinate,STARLINK-31919 - X-Coordinate,STARLINK-3161 - X-Coordinate,STARLINK-5875 - X-Coordinate,STARLINK-3825 - X-Coordinate,STARLINK-5359 - X-Coordinate,STARLINK-30091 - X-Coordinate,STARLINK-1911 - X-Coordinate,STARLINK-4659 - X-Coordinate,STARLINK-1422 - X-Coordinate,STARLINK-2644 - X-Coordinate,STARLINK-31388 - X-Coordinate,STARLINK-6109 - X-Coordinate,STARLINK-31867 - X-Coordinate,STARLINK-5874 - X-Coordinate,STARLINK-30260 - X-Coordinate,STARLINK-30163 - X-Coordinate,STARLINK-3871 - X-Coordinate,STARLINK-31716 - X-Coordinate,STARLINK-31344 - X-Coordinate,STARLINK-5518 - X-Coordinate,STARLINK-2631 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1727 - Y-Coordinate,STARLINK-11111 [DTC] - Y-Coordinate,STARLINK-30149 - Y-Coordinate,STARLINK-5037 - Y-Coordinate,STARLINK-4635 - Y-Coordinate,STARLINK-31179 - Y-Coordinate,STARLINK-1622 - Y-Coordinate,STARLINK-3752 - Y-Coordinate,STARLINK-5177 - Y-Coordinate,STARLINK-11150 [DTC] - Y-Coordinate,STARLINK-4458 - Y-Coordinate,STARLINK-3694 - Y-Coordinate,STARLINK-31955 - Y-Coordinate,STARLINK-4472 - Y-Coordinate,STARLINK-1512 - Y-Coordinate,STARLINK-2763 - Y-Coordinate,STARLINK-30754 - Y-Coordinate,STARLINK-6333 - Y-Coordinate,STARLINK-4209 - Y-Coordinate,STARLINK-6133 - Y-Coordinate,STARLINK-30488 - Y-Coordinate,STARLINK-31326 - Y-Coordinate,STARLINK-3747 - Y-Coordinate,STARLINK-1999 - Y-Coordinate,STARLINK-30340 - Y-Coordinate,STARLINK-3570 - Y-Coordinate,STARLINK-2232 - Y-Coordinate,STARLINK-5204 - Y-Coordinate,STARLINK-5986 - Y-Coordinate,STARLINK-4155 - Y-Coordinate,STARLINK-11085 [DTC] - Y-Coordinate,STARLINK-31086 - Y-Coordinate,STARLINK-4168 - Y-Coordinate,STARLINK-3985 - Y-Coordinate,STARLINK-4629 - Y-Coordinate,STARLINK-4300 - Y-Coordinate,STARLINK-3103 - Y-Coordinate,STARLINK-1647 - Y-Coordinate,STARLINK-30906 - Y-Coordinate,STARLINK-1342 - Y-Coordinate,STARLINK-31512 - Y-Coordinate,STARLINK-6098 - Y-Coordinate,STARLINK-3968 - Y-Coordinate,STARLINK-4267 - Y-Coordinate,STARLINK-4697 - Y-Coordinate,STARLINK-1053 - Y-Coordinate,STARLINK-2373 - Y-Coordinate,STARLINK-1712 - Y-Coordinate,STARLINK-4284 - Y-Coordinate,STARLINK-3924 - Y-Coordinate,STARLINK-3319 - Y-Coordinate,STARLINK-2252 - Y-Coordinate,STARLINK-31617 - Y-Coordinate,STARLINK-5483 - Y-Coordinate,STARLINK-30173 - Y-Coordinate,STARLINK-6045 - Y-Coordinate,STARLINK-6191 - Y-Coordinate,STARLINK-30223 - Y-Coordinate,STARLINK-30303 - Y-Coordinate,STARLINK-5767 - Y-Coordinate,STARLINK-3129 - Y-Coordinate,STARLINK-5777 - Y-Coordinate,STARLINK-31422 - Y-Coordinate,STARLINK-5356 - Y-Coordinate,STARLINK-5945 - Y-Coordinate,STARLINK-30252 - Y-Coordinate,STARLINK-31495 - Y-Coordinate,STARLINK-30370 - Y-Coordinate,STARLINK-5938 - Y-Coordinate,STARLINK-2117 - Y-Coordinate,STARLINK-5145 - Y-Coordinate,STARLINK-6139 - Y-Coordinate,STARLINK-6228 - Y-Coordinate,STARLINK-2106 - Y-Coordinate,STARLINK-5588 - Y-Coordinate,STARLINK-5452 - Y-Coordinate,STARLINK-4142 - Y-Coordinate,STARLINK-5960 - Y-Coordinate,STARLINK-32278 - Y-Coordinate,STARLINK-31919 - Y-Coordinate,STARLINK-3161 - Y-Coordinate,STARLINK-5875 - Y-Coordinate,STARLINK-3825 - Y-Coordinate,STARLINK-5359 - Y-Coordinate,STARLINK-30091 - Y-Coordinate,STARLINK-1911 - Y-Coordinate,STARLINK-4659 - Y-Coordinate,STARLINK-1422 - Y-Coordinate,STARLINK-2644 - Y-Coordinate,STARLINK-31388 - Y-Coordinate,STARLINK-6109 - Y-Coordinate,STARLINK-31867 - Y-Coordinate,STARLINK-5874 - Y-Coordinate,STARLINK-30260 - Y-Coordinate,STARLINK-30163 - Y-Coordinate,STARLINK-3871 - Y-Coordinate,STARLINK-31716 - Y-Coordinate,STARLINK-31344 - Y-Coordinate,STARLINK-5518 - Y-Coordinate,STARLINK-2631 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1727 - Z-Coordinate,STARLINK-11111 [DTC] - Z-Coordinate,STARLINK-30149 - Z-Coordinate,STARLINK-5037 - Z-Coordinate,STARLINK-4635 - Z-Coordinate,STARLINK-31179 - Z-Coordinate,STARLINK-1622 - Z-Coordinate,STARLINK-3752 - Z-Coordinate,STARLINK-5177 - Z-Coordinate,STARLINK-11150 [DTC] - Z-Coordinate,STARLINK-4458 - Z-Coordinate,STARLINK-3694 - Z-Coordinate,STARLINK-31955 - Z-Coordinate,STARLINK-4472 - Z-Coordinate,STARLINK-1512 - Z-Coordinate,STARLINK-2763 - Z-Coordinate,STARLINK-30754 - Z-Coordinate,STARLINK-6333 - Z-Coordinate,STARLINK-4209 - Z-Coordinate,STARLINK-6133 - Z-Coordinate,STARLINK-30488 - Z-Coordinate,STARLINK-31326 - Z-Coordinate,STARLINK-3747 - Z-Coordinate,STARLINK-1999 - Z-Coordinate,STARLINK-30340 - Z-Coordinate,STARLINK-3570 - Z-Coordinate,STARLINK-2232 - Z-Coordinate,STARLINK-5204 - Z-Coordinate,STARLINK-5986 - Z-Coordinate,STARLINK-4155 - Z-Coordinate,STARLINK-11085 [DTC] - Z-Coordinate,STARLINK-31086 - Z-Coordinate,STARLINK-4168 - Z-Coordinate,STARLINK-3985 - Z-Coordinate,STARLINK-4629 - Z-Coordinate,STARLINK-4300 - Z-Coordinate,STARLINK-3103 - Z-Coordinate,STARLINK-1647 - Z-Coordinate,STARLINK-30906 - Z-Coordinate,STARLINK-1342 - Z-Coordinate,STARLINK-31512 - Z-Coordinate,STARLINK-6098 - Z-Coordinate,STARLINK-3968 - Z-Coordinate,STARLINK-4267 - Z-Coordinate,STARLINK-4697 - Z-Coordinate,STARLINK-1053 - Z-Coordinate,STARLINK-2373 - Z-Coordinate,STARLINK-1712 - Z-Coordinate,STARLINK-4284 - Z-Coordinate,STARLINK-3924 - Z-Coordinate,STARLINK-3319 - Z-Coordinate,STARLINK-2252 - Z-Coordinate,STARLINK-31617 - Z-Coordinate,STARLINK-5483 - Z-Coordinate,STARLINK-30173 - Z-Coordinate,STARLINK-6045 - Z-Coordinate,STARLINK-6191 - Z-Coordinate,STARLINK-30223 - Z-Coordinate,STARLINK-30303 - Z-Coordinate,STARLINK-5767 - Z-Coordinate,STARLINK-3129 - Z-Coordinate,STARLINK-5777 - Z-Coordinate,STARLINK-31422 - Z-Coordinate,STARLINK-5356 - Z-Coordinate,STARLINK-5945 - Z-Coordinate,STARLINK-30252 - Z-Coordinate,STARLINK-31495 - Z-Coordinate,STARLINK-30370 - Z-Coordinate,STARLINK-5938 - Z-Coordinate,STARLINK-2117 - Z-Coordinate,STARLINK-5145 - Z-Coordinate,STARLINK-6139 - Z-Coordinate,STARLINK-6228 - Z-Coordinate,STARLINK-2106 - Z-Coordinate,STARLINK-5588 - Z-Coordinate,STARLINK-5452 - Z-Coordinate,STARLINK-4142 - Z-Coordinate,STARLINK-5960 - Z-Coordinate,STARLINK-32278 - Z-Coordinate,STARLINK-31919 - Z-Coordinate,STARLINK-3161 - Z-Coordinate,STARLINK-5875 - Z-Coordinate,STARLINK-3825 - Z-Coordinate,STARLINK-5359 - Z-Coordinate,STARLINK-30091 - Z-Coordinate,STARLINK-1911 - Z-Coordinate,STARLINK-4659 - Z-Coordinate,STARLINK-1422 - Z-Coordinate,STARLINK-2644 - Z-Coordinate,STARLINK-31388 - Z-Coordinate,STARLINK-6109 - Z-Coordinate,STARLINK-31867 - Z-Coordinate,STARLINK-5874 - Z-Coordinate,STARLINK-30260 - Z-Coordinate,STARLINK-30163 - Z-Coordinate,STARLINK-3871 - Z-Coordinate,STARLINK-31716 - Z-Coordinate,STARLINK-31344 - Z-Coordinate,STARLINK-5518 - Z-Coordinate,STARLINK-2631 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,3815.4174,3220.3417,6624.0327,3087.5307,-2613.4848,-5603.4093,3765.0975,-3223.0492,-3459.1674,1646.7063,-4981.1192,5999.6593,0.0000,1818.8841,0.0000,4072.4002,-5491.8039,-3803.0711,-5157.5577,-5529.9521,2820.5085,-5774.5278,1317.4742,266.6829,5853.5445,-4481.0333,-2500.7991,-640.7383,2554.0922,6359.0448,1767.0437,4452.7775,4920.4091,-6180.2527,-6405.9240,-3963.6655,-4042.2719,3616.6416,-5820.7764,2842.9921,-1700.6967,-6367.7480,1904.6743,809.5466,-100.1314,457.5102,1321.6799,1955.2904,-5151.7372,-1009.8944,-3099.5842,3424.2763,-3483.7817,-3638.0920,6075.9366,-5592.7636,-5282.4687,-3864.7456,5704.6857,-1906.8965,-4436.5702,-3785.2822,-5219.9114,-5211.9497,-4593.3766,4191.1998,3216.9694,4590.0839,-5279.4214,4330.4843,3142.5878,5990.5582,1526.1515,812.4431,-5451.0863,-5078.9626,5867.2485,1340.0423,457.9342,3777.9158,-6870.2967,-6076.3367,-6646.2010,-2910.7956,3074.5019,-5131.1378,-1097.0501,-4488.1184,-4025.1406,-6396.7730,-4880.3965,5347.0593,-4046.1148,-3689.4350,6172.1830,6219.2362,0.0000,-3231.6485,-6833.2777,5807.8746,-152891.3981,-141286.9151,-148196.6332,-148519.8738,-150984.0324,-149681.4439,-141777.3936,-145642.2435,-200203512.0821,-200203619.0151,-200215573.2265,-200215198.1193,-144937.7855,-200218994.7272,1696.3351,-2903.8110,-2154.7038,4564.6778,-3926.2595,113.8598,-5259.4447,-3238.3249,3906.7402,-3704.0492,3256.6640,1566.1617,0.0000,-2072.4116,0.0000,-4683.4652,2263.1233,3340.9267,693.0809,-3015.7919,4743.7209,-3680.6025,-4642.7639,-4268.0704,1137.1959,-2652.4032,-4400.8324,-6842.5516,-2721.4245,509.7727,5789.7330,2341.8582,411.5935,1374.5563,815.8126,-1743.5208,-5154.2347,-1730.9692,-1154.6411,-4026.7007,4696.9376,-2262.0319,-4767.5177,5255.6701,4203.4823,-4711.7748,-4035.9922,-6319.9956,3967.0097,5353.2870,-5143.4329,3652.5203,5570.0615,5615.2813,-2137.5124,-1599.1186,-4148.0862,3981.5715,1736.3796,-6492.3409,2567.5687,-4828.6904,-846.1388,1134.0879,-4537.7634,3821.2620,-5830.1370,-5149.9374,-4463.2669,-232.7409,4865.9346,-3298.9757,-5509.5738,4715.4444,-731.4516,492.2604,655.4015,-4896.2982,5215.5588,4907.6008,-733.4205,-1805.6294,403.4037,6297.8323,-6143.3761,3446.9356,6010.8483,-820.1559,-1744.5112,549.0452,961.5168,-4106.9267,-1672.4197,3998.8915,-1248.5530,-15.8710,0.0000,-5906.3953,-964.3859,-748.5248,355853.7123,340013.0555,344357.0954,343842.7987,335599.8409,337122.7471,337326.9644,338428.1283,292666588.0426,292616100.3523,292643605.4409,292657489.1995,339257.4778,292661348.8872,5389.6829,-5146.5314,120.8456,4159.6347,-5063.6024,4045.1421,1439.0850,5152.4122,-4524.3723,5236.0406,-3570.0528,3027.9064,0.0000,6352.7773,0.0000,2366.0274,3560.0916,4716.7381,-4551.0102,-2881.7772,4173.6071,-102.2993,4925.2796,5420.1842,3511.7004,-4531.8427,4557.3304,825.8433,-5869.1824,-2650.8981,-2989.9972,-4495.9648,4789.3488,2698.9678,2453.3965,5378.0463,-2326.8096,-5326.5253,3612.3099,4659.1105,-4633.6925,1514.8741,-4634.2961,-4404.4830,5467.0258,-5012.5788,-5436.0626,-1987.3596,-2334.0144,-4232.4005,3364.3805,-4781.6013,-1850.3848,1860.9807,-2557.9628,3785.4372,1698.6213,3750.3254,-3362.9316,-1441.4617,4627.7049,3223.9210,-4284.0989,4388.0899,2518.2879,-3997.6728,-1456.9017,-324.2605,-782.5058,5346.5070,3764.8289,-1106.7815,-3887.5987,-4997.3331,-4207.3053,-4653.4237,-3609.0870,4701.6798,-4376.4267,2840.2448,-43.1829,-2799.6515,-1823.8667,101.9725,817.1224,-3057.9312,-3253.2777,-5119.2535,5301.2857,2318.0713,-4594.7809,846.0489,5379.0435,-4289.6197,2401.7296,2984.9330,0.0000,-1419.1981,770.7442,3517.3049,136164.9304,134493.6854,134410.6130,136123.3612,138955.4735,129561.6166,125143.0675,134827.3663,64534014.7584,64515388.5232,64506210.1468,64516602.4573,133360.4269,64521758.3511,
3600.000,-5948.5010,1597.6254,-4739.4776,-4154.9206,5775.1927,3613.3481,627.3226,6327.8714,2439.7889,2602.4011,6598.1698,-3912.3141,0.0000,-6078.9277,0.0000,-1814.1036,4908.1515,930.5620,2054.1645,6819.3890,-5122.1678,5327.9194,2985.3205,3366.4828,-6786.0256,3931.5679,5477.5733,2065.5581,2100.9202,-6583.5384,-3741.9589,-5277.7624,-2722.5489,2857.7486,3462.1665,4434.8217,2849.3909,-946.7434,6823.8623,-1063.7190,-2463.5611,6579.9706,2328.1063,-3296.5168,-4152.6642,2433.0008,2122.8525,-325.3487,1655.7787,-2756.2644,3985.7004,-4391.5679,-402.1746,1434.7039,-3048.4266,2464.6557,5325.9387,-1241.0728,-6738.5944,3823.7309,434.9656,5941.7957,6075.9055,4930.0207,6189.6649,-6559.2875,516.1810,-2032.6117,3890.9350,-2729.5188,-5203.1586,-3230.0809,1179.2904,-3881.4461,6377.4907,2129.0203,-3333.0007,2626.9267,-3886.6638,-4940.3406,5515.6700,4808.2900,4037.3986,407.7447,-683.6529,4420.0444,-2493.2072,3189.1362,4293.1733,5834.4757,2962.2358,-2035.0806,4781.8075,1660.5640,-5001.8791,-3370.7774,0.0000,4608.9041,4669.5103,-6121.8597,-237355.4141,-218322.7744,-226771.5045,-226905.9064,-231093.2722,-228757.6676,-222652.9139,-224629.1515,-269164605.3297,-269154221.7618,-269172405.9556,-269177034.3485,-224974.3634,-269180455.1191,1867.2023,5026.8517,3802.7693,-447.1313,3332.9563,-3771.4392,4112.4615,1835.5494,-6417.0893,5824.8800,-1357.0591,1667.5706,0.0000,2070.8478,0.0000,5670.7263,-4886.8538,-6012.6497,-3773.2526,955.7843,-1301.6220,1170.1915,3448.8843,5253.6582,1373.9151,-1733.7500,4025.6166,5672.3766,2372.3082,1126.8531,-1535.7526,2520.5960,3560.0998,-3211.2169,-2782.3824,-2592.8234,2178.3524,6004.5260,-1279.2576,6678.0282,-5794.7049,33.8519,3657.4229,-6041.9319,-3457.7679,6228.6674,5841.0413,6457.2173,-4153.6524,-3155.4650,1157.8079,607.3658,-5123.2149,-3638.7817,4146.6238,-860.0953,847.3979,-5062.2454,53.5075,3888.6772,-4320.4364,3572.6871,-2812.9380,-4515.2540,2926.5444,-2027.6640,5205.5847,5756.5943,2690.8367,4392.0951,-4535.8588,4574.5509,6772.4006,-5463.3780,-2326.6303,-3801.6685,2467.0732,5345.3605,-1864.6108,-692.7379,-1101.3052,-1702.6491,-2368.3851,-6091.1873,6288.0890,-5116.5613,-4399.6340,-3707.3291,-2739.7603,-3123.9618,-5258.4543,4372.4943,4968.7952,-6544.2086,4070.7996,2584.8165,0.0000,2774.6906,150.4510,2879.6206,304935.2109,290845.0378,297288.1968,295588.8188,287768.0366,289732.8826,289789.6688,292401.4832,230812545.1330,230768340.8201,230795995.9199,230813902.3832,291756.1803,230808149.0321,-2785.8803,4163.0345,-3412.8900,-5510.4689,1831.3569,-4541.5620,-5164.9634,-2031.7649,721.2647,-1809.8786,-1684.6529,-5445.9009,0.0000,-2607.0226,0.0000,2942.2678,-256.6723,-3316.7867,5400.5165,-725.9583,-4480.7963,-4143.7108,-5186.4218,-2980.9646,-167.2062,5387.4891,-526.1732,3375.6315,6172.4617,-1766.7857,5390.4734,3347.8629,-5232.9743,-5385.4854,-5301.6748,-4631.1078,5937.6096,2719.7773,-414.2549,-616.5610,2589.0799,2159.1954,5373.2347,514.0145,-4304.0828,1654.4612,2973.8253,-2435.6147,5251.4882,5465.7719,-5502.8363,5299.5996,4482.5164,-5750.6109,4627.9728,-6444.6016,-4357.6083,-4219.3576,-1190.3518,4245.2429,-5384.0681,207.2725,1194.1529,-1769.2278,1094.5877,966.5227,4359.4925,-3234.1585,5086.9138,-4563.1711,352.8779,4067.4319,695.1402,1694.0119,1338.1925,5342.5096,5524.0513,-3542.2746,5277.0184,-4649.2225,-4021.9672,4676.4616,5060.4819,3291.0639,2796.4635,-1352.2392,4712.8553,4790.8136,-4645.1961,1674.1865,3053.7244,-4792.0055,-779.5625,1526.2370,1935.2930,-5446.9587,0.0000,4279.9931,-5148.3629,971.4317,136865.6352,135844.2172,136287.4318,134732.7464,140581.2305,133879.3213,125182.6443,132705.6111,64606071.1402,64585195.9165,64576507.0609,64587425.9525,134313.5636,64593953.4242,
7200.000,5397.9525,-4477.9948,1190.3087,4966.2457,-6177.0571,-1254.9142,-5449.3221,-6445.9745,-539.3343,-4251.0372,-3514.2225,1340.1625,0.0000,6364.6171,0.0000,-2684.1477,-2476.1144,1558.1955,718.2383,-5502.9626,6336.5118,-3090.5393,-6182.7564,-4974.7375,5095.1118,-3247.8606,-5355.0550,-3627.6756,-5562.2013,3826.5810,5098.9673,3909.7143,711.3477,1218.2823,370.6213,-4256.5368,-2211.6565,-1443.1931,-5382.0754,-1157.3637,4888.1555,-4464.9489,-5811.9705,4106.3416,6450.7432,-3716.1920,-3857.4850,-2132.5950,2784.9714,6050.7599,-4667.4096,4970.5303,4630.3675,2656.5609,-714.7130,349.5455,-4369.3829,5215.1103,4291.1337,-5335.1330,3011.7627,-5902.3413,-4001.9693,-3059.5563,-5620.4820,6409.4514,-4657.0498,-1831.2381,-2058.1285,1224.7012,5024.9654,-846.4372,-3211.1339,4839.3281,-5008.1395,467.4688,602.1106,-5217.7306,6335.0984,4917.1125,-2111.7939,-2754.3218,-205.7601,2925.4594,-2596.9782,-1388.8291,5721.7570,-1804.0089,-3920.4987,-2320.5563,-304.5835,-2906.2156,-2028.6890,590.0987,576.1328,-42.0403,0.0000,-5163.5765,-896.9241,3076.3799,-305863.1373,-281322.3630,-290587.4402,-289015.7353,-296473.4889,-290930.2760,-288867.8742,-290625.6146,-319749711.7986,-319731183.5306,-319756870.0224,-319769544.6554,-290470.9710,-319766355.0859,-3717.2752,-4991.1729,-4948.2822,-3429.0371,-1810.2407,6440.4205,-1344.0792,-178.2874,5909.1171,-3672.9504,-883.9148,-5175.0872,0.0000,292.9003,0.0000,-2987.3420,5615.6653,6746.6542,6255.4232,1630.0302,-1929.8482,2831.8092,-2236.2933,-4603.7710,-3337.4450,5416.2494,-1553.9098,-2097.7020,-2974.5360,-2767.6754,-3051.5667,-5451.9245,-6489.6624,5076.0571,4963.9333,5364.3735,2453.8935,-5985.5416,3180.9729,-5409.8843,4520.7126,2755.5855,-2543.3800,4141.7300,2438.1250,-5096.0524,-5535.3288,-3900.0199,4071.4747,994.3797,3114.0154,-4088.2965,3306.1872,1420.4909,-5699.0116,4462.2139,3164.0498,4136.0098,-2171.0546,16.4200,5587.4352,-899.7162,4723.8982,5874.5611,47.8378,-258.4385,-3020.6677,-4703.4778,1368.5536,-6738.8920,2075.6976,-5160.1641,-5372.9436,4164.9747,4158.1855,6370.5805,-5609.2447,-4550.1707,-1190.0812,-3705.9062,3570.0571,5171.9811,4692.9745,4152.8785,-4386.2064,4690.1251,2145.7431,6519.9828,5591.7250,4647.9592,6686.3062,-3627.1399,-5046.9685,6550.3035,-4943.7293,-5316.6689,0.0000,1568.0369,2335.1658,-3806.4756,234377.4086,224737.1597,231488.0994,226957.5837,221530.3242,226375.2316,223406.0728,225294.1322,153210259.8705,153174705.9648,153201171.3227,153216878.7686,225821.9329,153206377.8340,-1915.8286,503.2980,4743.9303,3358.9373,2518.7192,2180.8575,3516.4226,-2445.8345,3516.8594,-3525.9179,5909.0632,4360.4778,0.0000,-2742.9402,0.0000,-5299.1409,-3224.7221,-143.0038,-2848.4444,3863.2144,2011.0439,5404.1545,2098.0856,-1366.1312,-3301.3622,-2781.8243,-3929.3291,-5514.7867,-2921.8469,5028.6824,-3204.1895,676.2542,2183.1352,4482.5258,4786.3242,944.9402,-6117.7919,2537.7018,-3050.1335,-3941.9424,1428.5467,-4529.6763,-2747.8796,3679.4125,365.2888,2764.2568,1405.6400,5274.3986,-4837.0230,-3156.7497,3987.2996,-2544.5795,-3772.2052,6249.6190,-3880.6421,5302.2747,4339.3050,779.3148,4858.0782,-4408.5410,2731.4705,-3536.2010,2809.8653,-1986.7793,-4067.6907,2627.2004,-3959.1015,4703.6015,-6507.8605,765.0549,-4276.5489,-4549.2876,2918.9975,2643.4396,2342.8717,-2618.5243,-4004.4796,185.3463,-2239.1622,2916.7544,5516.4921,-3701.7333,-5060.5652,-4734.2902,-4684.5663,4846.1434,-3252.9066,-1100.2764,901.3829,-4434.6361,995.3631,4947.4292,-4319.4368,2158.8279,-4540.6682,4393.9498,0.0000,-4273.0776,6467.6774,-4778.9377,137528.1181,136836.3500,137623.6798,133632.8394,141746.4750,137605.0386,125864.7273,136989.6362,64677319.6538,64655022.8795,64647607.4129,64662706.7931,135255.1213,64666125.3985,
