sl_5_86400_20280424 Coordinates.csv
2028/04/24 07:47:00.0000 UTC

Generated: Tue Oct  8 21:10:58 2024,
Start: 2028/04/24 07:47:00.00, Stop: 2028/04/25 07:47:00.00,
TIME_UNITS,STARLINK-30837 - X-Coordinate,STARLINK-32085 - X-Coordinate,STARLINK-11210 [DTC] - X-Coordinate,STARLINK-6172 - X-Coordinate,STARLINK-31071 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30837 - Y-Coordinate,STARLINK-32085 - Y-Coordinate,STARLINK-11210 [DTC] - Y-Coordinate,STARLINK-6172 - Y-Coordinate,STARLINK-31071 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30837 - Z-Coordinate,STARLINK-32085 - Z-Coordinate,STARLINK-11210 [DTC] - Z-Coordinate,STARLINK-6172 - Z-Coordinate,STARLINK-31071 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4412.0498,-457.2091,-5942.8965,-6320.4846,-5163.0758,-225593.5256,-208572.4176,-219667.3668,-219994.3274,-222600.6106,-221272.7559,-213365.0852,-215439.3124,-198951727.1903,-198974298.9474,-198964038.3260,-198968425.8686,-216492.2253,-198967967.5123,-2730.7498,-4973.5808,-1797.3233,-553.0492,1919.2728,327804.5887,300595.3843,318473.8937,317968.3942,309768.9188,311270.9950,311336.5492,314732.9998,293827767.2606,293839951.7835,293810539.7086,293838840.2093,313321.2552,293825969.5038,-4606.8879,4583.4978,-2592.9990,-2785.0408,4073.8715,109298.3205,108366.2806,108319.2926,110037.7990,112865.6215,103469.3951,99055.1981,107392.3858,62794474.5995,62772273.4820,62765380.6825,62783116.6010,107271.4992,62782210.8080,
3600.000,-1434.1463,4868.2494,6234.8637,6631.1293,1851.2623,-300394.2347,-276731.3783,-289544.1010,-289703.6298,-294023.7374,-291657.0885,-285549.7134,-288525.5530,-268257417.3055,-268283789.0317,-268266397.1361,-268280796.6535,-287837.1155,-268274181.0896,5488.9786,3459.2178,-396.3928,-1818.7123,-4940.3659,259086.4006,236868.9905,254199.9613,252505.8720,244757.5516,246681.5965,246633.5836,246965.2720,232258200.3679,232270573.2492,232247758.7896,232267779.3562,248638.9740,232257173.0509,3977.6612,-3226.8849,-2499.9311,-836.9505,-4385.0731,110173.4830,109349.3233,110444.6226,108894.8566,114739.7354,108034.0197,99341.4901,108725.4660,62866584.7579,62851627.5238,62836720.9532,62860158.6123,108472.1372,62854952.8735,
7200.000,-1221.1228,-6671.6531,-2578.5426,-4358.4995,1437.3389,-354917.9610,-326469.6296,-340614.9944,-339119.2268,-346665.8479,-341044.4803,-339029.7487,-340360.4796,-319249086.2194,-319278315.3912,-319258483.5086,-319276148.0091,-340590.4483,-319266748.9687,-6759.7885,-996.9468,3150.6733,3676.0066,6510.4436,173821.9869,158428.4067,173896.2797,169343.8958,164042.3267,168786.0481,165787.2697,169901.0105,154841337.1118,154851464.4759,154838297.2215,154844932.9859,168228.9684,154840694.0060,-962.7022,-739.1826,5343.0310,3922.5608,1592.6935,111015.1765,110309.9772,112032.2437,108041.3272,116155.7791,112013.8209,100272.8398,109162.5807,62937919.1036,62931315.5332,62908998.4423,62936023.5440,109663.6876,62927672.4324,
10800.000,3207.7668,4944.0460,-1874.3124,533.3704,-3660.3649,-385640.0095,-354782.8449,-369755.3514,-368487.3745,-377263.7804,-368883.9602,-370278.1146,-371246.4180,-348447866.9459,-348477694.5087,-348461352.1904,-348473475.3816,-371431.4460,-348466563.6297,5547.6399,-2182.7807,-5457.9772,-5143.4963,-5316.9730,77868.9854,70366.9251,82789.2706,74233.9359,72874.9488,80609.4113,74091.1071,75656.8016,66861883.2950,66868185.0577,66865009.2594,66858187.5931,77277.1491,66861102.4941,-2656.5343,4093.5525,-3461.1205,-4613.6208,2303.5321,111824.4055,111253.2399,112975.8992,111195.0536,117126.0713,110170.1258,101826.4358,111675.8398,63008567.3213,63010516.9950,62982446.3437,63009868.6007,110846.0396,63000369.4596,
14400.000,-4638.6335,-1170.8640,4254.2727,3044.2528,4850.4345,-390693.9533,-360033.0388,-375262.6398,-375353.0535,-383949.4258,-375684.5296,-377281.2947,-378948.1509,-353862479.0527,-353890340.6389,-353882691.1269,-353881898.8455,-378450.5549,-353882068.4779,-2206.8148,5223.1506,4984.4381,5713.5881,1557.7136,-22191.8213,-21650.1498,-13290.4924,-23263.6434,-22823.5906,-14340.0040,-22396.1620,-17058.4608,-25674984.2596,-25672508.4217,-25668661.1507,-25683081.4101,-18372.1170,-25676423.5253,4648.5300,-4175.3625,-1524.7495,2451.6561,-4594.7350,112603.0297,112182.7019,113339.4490,114728.1050,117638.7393,107901.8613,104014.4825,110958.5564,63078662.0713,63088517.9055,63057301.0591,63080703.6710,112019.0829,63073043.9304,
18000.000,5508.9296,-2383.5174,-4237.9305,-5039.1522,-5066.2892,-370013.4713,-342043.6000,-356906.1897,-357978.0382,-366369.8588,-358947.6608,-359702.6378,-360540.1470,-335124989.1990,-335149044.7152,-335152585.0094,-335138168.4699,-361267.0051,-335145090.7565,-1726.0786,-6289.5254,-933.5863,-4595.9001,2839.6898,-119504.1796,-111745.5489,-108268.9524,-118324.1486,-116816.3790,-108772.6987,-117260.5957,-113634.9847,-116453510.9779,-116453423.0996,-116448067.7392,-116459436.4910,-112591.8810,-116455991.8229,-3849.3442,887.6099,5128.0284,1199.3249,3635.4221,113355.1530,113101.1071,113339.7254,117615.2836,117654.9906,106597.9975,106886.4653,114496.5770,63148370.3971,63165049.6509,63133727.3104,63147653.7889,113182.7078,63145695.8199,
21600.000,-5164.2315,4413.9781,3151.8347,5356.3863,3931.4707,-325368.2721,-302101.5593,-315908.4655,-317469.8137,-325680.2309,-319076.8172,-318977.1067,-321754.1668,-293515777.8975,-293535387.3066,-293548806.1248,-293531744.5491,-321048.1909,-293535871.0537,4572.3335,4112.8113,-4212.0120,1499.0774,-5616.2767,-207392.9096,-194200.2583,-196169.4610,-205458.5542,-202887.1524,-196229.8195,-204136.8398,-198732.6905,-199278403.3383,-199278497.0545,-199277793.1326,-199278429.2277,-199365.2604,-199282070.7770,705.0056,3096.5089,-4196.9382,-4132.9269,-132.5472,114091.2772,114010.6796,113288.3940,119931.1082,117102.2782,106120.2404,110535.4897,112849.2547,63217882.9054,63240209.5839,63211656.7559,63213308.3565,114336.8051,63218325.1032,
25200.000,3023.6710,-4960.9755,-1413.6098,-4586.9145,-1010.8216,-260340.9432,-242868.0123,-254876.0078,-256522.1624,-264288.5578,-258434.1787,-258456.3402,-259752.6204,-231876027.4104,-231891764.3144,-231910206.9679,-231901088.8757,-260429.9946,-231895587.8686,-5550.8250,487.6678,6558.4907,2554.2165,5822.7191,-279776.3298,-263810.9798,-271440.4964,-279339.8403,-275052.2509,-270873.8259,-276980.7353,-273540.6589,-268497600.6830,-268495584.9146,-268503986.7618,-268498748.6275,-273169.6869,-268502323.5824,2843.9371,-4608.6159,-491.1975,4507.2655,-3482.8969,114844.6032,114913.3310,113508.3979,121748.8365,115903.1252,106350.5420,115044.0929,117132.4821,63287401.4205,63314232.6472,63290580.2362,63284368.6543,115481.2662,63290931.7556,
28800.000,671.4002,4157.4227,-1407.2729,3227.0983,-2977.3577,-180592.7522,-168203.1709,-177676.3666,-179130.8828,-184463.5560,-180908.1729,-183899.6647,-183697.0786,-154413717.3871,-154427161.2353,-154444069.6181,-154442833.6199,-183343.5160,-154432354.2362,5066.2592,-4789.0629,-4573.0163,-5750.2156,-4079.6954,-331452.9870,-316212.7750,-329281.0761,-335385.8593,-327860.8846,-327757.0392,-329783.5267,-329186.9781,-319387938.6214,-319381954.2721,-319400444.7488,-319396273.5529,-329328.2143,-319393344.0231,-4693.6037,2404.3369,4716.4843,-2127.0893,4627.7409,115778.6337,115810.8017,114247.3813,123107.8535,114993.6509,107225.2301,118966.0672,114885.9183,63357125.9120,63387355.6761,63369536.8253,63359991.1976,116615.9829,63363515.7521,
