sl_20_86400_20281015 Coordinates.csv
2028/10/15 07:47:00.0000 UTC

Generated: Tue Oct  8 21:41:36 2024,
Start: 2028/10/15 07:47:00.00, Stop: 2028/10/16 07:47:00.00,
TIME_UNITS,STARLINK-2612 - X-Coordinate,STARLINK-6061 - X-Coordinate,STARLINK-31633 - X-Coordinate,STARLINK-4357 - X-Coordinate,STARLINK-30274 - X-Coordinate,STARLINK-6133 - X-Coordinate,STARLINK-6096 - X-Coordinate,STARLINK-3045 - X-Coordinate,STARLINK-32160 - X-Coordinate,STARLINK-31764 - X-Coordinate,STARLINK-2466 - X-Coordinate,STARLINK-4452 - X-Coordinate,STARLINK-5458 - X-Coordinate,STARLINK-32290 - X-Coordinate,STARLINK-3419 - X-Coordinate,STARLINK-31322 - X-Coordinate,STARLINK-11123 [DTC] - X-Coordinate,STARLINK-5021 - X-Coordinate,STARLINK-1217 - X-Coordinate,STARLINK-1579 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2612 - Y-Coordinate,STARLINK-6061 - Y-Coordinate,STARLINK-31633 - Y-Coordinate,STARLINK-4357 - Y-Coordinate,STARLINK-30274 - Y-Coordinate,STARLINK-6133 - Y-Coordinate,STARLINK-6096 - Y-Coordinate,STARLINK-3045 - Y-Coordinate,STARLINK-32160 - Y-Coordinate,STARLINK-31764 - Y-Coordinate,STARLINK-2466 - Y-Coordinate,STARLINK-4452 - Y-Coordinate,STARLINK-5458 - Y-Coordinate,STARLINK-32290 - Y-Coordinate,STARLINK-3419 - Y-Coordinate,STARLINK-31322 - Y-Coordinate,STARLINK-11123 [DTC] - Y-Coordinate,STARLINK-5021 - Y-Coordinate,STARLINK-1217 - Y-Coordinate,STARLINK-1579 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2612 - Z-Coordinate,STARLINK-6061 - Z-Coordinate,STARLINK-31633 - Z-Coordinate,STARLINK-4357 - Z-Coordinate,STARLINK-30274 - Z-Coordinate,STARLINK-6133 - Z-Coordinate,STARLINK-6096 - Z-Coordinate,STARLINK-3045 - Z-Coordinate,STARLINK-32160 - Z-Coordinate,STARLINK-31764 - Z-Coordinate,STARLINK-2466 - Z-Coordinate,STARLINK-4452 - Z-Coordinate,STARLINK-5458 - Z-Coordinate,STARLINK-32290 - Z-Coordinate,STARLINK-3419 - Z-Coordinate,STARLINK-31322 - Z-Coordinate,STARLINK-11123 [DTC] - Z-Coordinate,STARLINK-5021 - Z-Coordinate,STARLINK-1217 - Z-Coordinate,STARLINK-1579 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,438.1082,3267.3047,6408.1295,-2122.2943,4031.6277,-2011.7653,1053.2673,640.4116,-2537.6806,2144.0362,-4487.0460,-4790.4825,2495.7798,106.3072,-5939.5991,-3945.6412,3840.4134,6611.3348,-458.6123,3680.2153,-333196.6873,-334784.1834,-334361.7146,-332953.9099,-328856.7412,-330628.6963,-338263.9176,-334892.9324,-276258186.4765,-276271257.9584,-276261824.7043,-276276948.2373,-335598.4153,-276271481.6349,-5268.3142,6104.2341,2248.5564,2307.3735,1618.6419,4710.5589,5609.6477,-4805.6442,6205.6573,4687.9416,-2239.1322,3862.0028,5976.1407,4157.7425,-3496.1193,-3903.0936,3421.2693,1826.8241,-4781.1674,2809.2622,115321.7411,153152.5083,127314.2639,128075.0860,135605.3505,134641.1364,135640.0762,133865.3286,31829595.0987,31865250.1522,31853455.2927,31842884.3359,133148.7771,31841870.2539,4253.9453,-455.8310,-792.8651,-6188.4875,-5230.8417,4645.4153,-3934.1329,4946.2291,1219.2570,-4466.9699,-4717.5257,-3179.6496,-2369.6509,5409.1297,65.7546,-4044.3471,4343.4288,-857.7441,4932.6248,-4893.2404,21771.3551,16883.9171,19720.4814,20446.3915,23920.1289,14991.3170,9866.4715,19706.4678,72077420.7303,72054708.3847,72103858.2016,72079346.7284,18251.4324,72086904.3953,
3600.000,2083.9952,-2672.0622,-5421.3305,6209.1843,-6300.6600,-1344.6513,-4194.1878,2131.5089,-523.1722,-5477.3098,6794.7930,6260.0078,-3603.1739,-4245.4417,5453.5521,6543.2090,-4034.5217,-6008.3626,4108.6168,-6641.8418,-350356.0207,-361833.9467,-358550.7412,-357325.9142,-351302.5156,-354502.5217,-360056.3981,-358643.7460,-275039448.9986,-275058038.8587,-275048123.9071,-275058413.9972,-358195.7852,-275053713.4341,6463.1523,-4088.5913,973.7035,-2198.7983,1600.4157,-6262.5405,-3011.1291,1204.7874,-4682.8484,-1454.5877,369.2752,-1946.8187,-2582.1807,-4526.9197,1231.1951,1891.1283,1815.9936,-12.0485,2099.0042,-651.4485,28414.7793,64578.9884,39286.4231,41190.2064,47804.5631,46278.0907,47484.6167,44448.9072,-40837213.9821,-40804832.0957,-40806808.9467,-40831999.7626,45002.3092,-40824483.4919,92.2312,4921.5239,4045.3104,2139.9130,1973.5132,-2631.2046,4609.9545,-6491.0989,-4931.6441,3782.8588,1012.4002,-2223.3977,5270.8925,-2861.5561,4023.5946,838.4448,-5085.8200,-3418.1350,-5123.2026,881.9233,19978.8521,14977.6653,18797.2062,16432.6353,22777.0580,16780.5987,7400.7534,14896.0608,72030693.7664,72005400.2386,72052824.6026,72030534.5642,16576.4563,72037893.8408,
7200.000,-3444.8257,2398.3225,2602.2484,-6166.0298,5236.8630,3661.9625,6467.7650,-5398.6688,4421.4830,6628.9761,-5857.2802,-2998.5152,4667.8695,5711.0706,-3311.7692,-6160.2823,3344.3970,3145.5393,-6609.8909,5256.4781,-345408.7832,-365827.3911,-360049.5014,-360089.0982,-351188.4231,-358509.0553,-359184.0076,-357739.8334,-255036170.0761,-255058502.2848,-255052527.3892,-255050453.0321,-358030.2989,-255051565.6467,-3877.3508,-396.6648,-4585.4907,-208.1466,-3285.9409,5782.8198,216.3737,1427.4732,1711.5350,-1573.1090,1338.5287,-580.1906,-1780.3618,3283.2283,2511.2868,718.3770,-5682.5004,-2729.1789,198.2707,-1604.0529,-59594.3655,-27921.1141,-51275.4673,-45934.4292,-42816.1824,-47180.5976,-43108.0897,-45588.6124,-110697904.5738,-110670042.5709,-110663819.2390,-110697383.7501,-45983.9301,-110685233.6318,-4389.6961,-6506.2402,-4358.6238,3143.3458,2811.6680,-1035.8652,-2483.4255,4094.9505,4887.1947,-248.8454,3347.0674,6198.1417,-4757.8664,-1820.7902,-5504.5498,2929.9713,1375.6302,5504.5714,1928.9361,3880.2699,18151.1024,13082.2648,17276.8637,13430.6780,21196.3364,17076.1535,5577.8906,16592.1657,71984433.4293,71956416.1621,72001174.5423,71984472.9573,14899.5684,71988883.6208,
10800.000,4249.3472,-3144.3455,450.4681,1750.8539,-942.0915,-4773.8686,-6498.8452,6579.7649,-6670.4348,-4487.2558,2320.7478,-2603.3219,-4890.4328,-4492.3303,1097.6846,3338.0354,-940.1701,30.7991,6156.7053,-788.0067,-318923.6273,-346491.7862,-338675.2732,-337515.1521,-328497.4987,-338288.8185,-335860.0773,-335401.0928,-217619186.7495,-217643168.2316,-217644311.8844,-217627876.8386,-335118.3453,-217635599.4785,-1010.8464,4528.9545,6658.0450,1313.0891,4011.1733,-2955.2798,2093.5841,-2058.9701,785.5723,3769.7053,-3450.6386,411.2934,4726.6547,142.3964,-5909.5981,-3757.8486,5666.3367,5542.8866,-1800.7622,4129.9006,-143245.7930,-118428.3007,-138660.5415,-130152.5510,-130561.6652,-137147.8342,-130452.5163,-134162.1455,-172982014.8407,-172959173.4396,-172947915.2634,-172981061.4333,-134025.9162,-172969931.4282,5190.5808,4202.0786,1479.6502,-6583.2134,-5409.4119,4038.5699,-1184.0980,733.7938,-1167.8968,-3489.8803,-5487.1072,-6407.4115,1117.9225,5133.9891,3364.2816,-4679.8258,3513.7696,-4133.8349,2511.0267,-5263.4458,16290.7069,11200.1393,15117.6845,14126.2954,19189.8791,11890.9102,4380.9660,11418.8625,71938461.6555,71907803.5742,71949070.9493,71939572.2018,13220.9530,71939873.7602,
14400.000,-4289.4060,3678.6523,-2881.7230,3340.6411,-3802.0273,5084.1545,4006.5814,-4232.8884,5315.5056,102.5340,1548.0354,5932.7357,3118.5380,2289.5312,595.4458,191.0318,-3070.9451,-2161.9724,-2814.7336,-3281.0092,-272771.6114,-305054.4352,-295694.3082,-293122.9453,-284669.0502,-294219.9772,-291651.6709,-290552.3523,-165348253.5158,-165371775.3791,-165381534.5951,-165353982.5203,-290922.8034,-165365323.2506,4910.7435,-5860.0224,-5687.8155,863.1335,-4208.1282,-1173.4671,-3876.2351,1880.7000,-2501.8432,-5049.9929,5421.6384,2389.6511,-5230.8882,-4408.8711,6800.5485,6084.7926,-2699.8264,-6561.0571,3358.2318,-5519.8202,-217435.9659,-201132.2930,-217288.5751,-208025.0848,-209939.6270,-217111.6500,-209162.4060,-213582.2251,-223437773.0810,-223419609.7010,-223407369.3052,-223432265.6625,-213528.5710,-223426680.0585,-1906.6537,558.3077,2466.1620,5995.7634,3735.3406,-4554.2687,4104.6095,-5162.1397,-3464.0550,4570.9585,3935.4738,2629.1158,3224.7900,-4695.3806,953.3372,3159.7736,-5359.1750,123.8725,-5322.5636,2015.6151,14399.7804,9334.0781,12448.6436,14650.5097,16746.2036,6948.4652,3827.7170,13260.3243,71892581.7169,71859619.8444,71896655.0876,71894743.4674,11540.7953,71890864.2840,
18000.000,2372.8600,-2130.6276,4639.4049,-5053.9926,5945.6413,-4568.2542,-126.0267,-309.5687,-1040.8148,3992.8719,-3829.5890,-4623.1734,717.2947,-294.2901,-2331.9068,-2914.2850,6221.1695,3258.4674,-1389.7258,4686.6809,-209985.5493,-244170.4632,-233795.8075,-230504.2797,-222508.8201,-231099.8852,-229335.1698,-228849.8985,-101796890.7247,-101818168.7132,-101836203.7316,-101804528.1531,-228259.4805,-101814105.3108,-5661.2109,4285.0072,1967.7987,-4375.8208,3175.9790,4693.6350,5244.6754,-2514.1551,3949.7946,5068.8181,-5713.0355,-4371.6496,4117.6464,6780.8975,-4503.2746,-6189.8471,-567.6468,4645.0586,-4912.8311,3801.1418,-277716.3149,-270707.1154,-282082.3194,-273123.3169,-276040.0947,-282775.8187,-274482.0659,-279268.1229,-258622324.6827,-258607684.1602,-258598656.7367,-258610975.8507,-279441.6816,-258612394.3602,-2911.7281,-5030.8615,-4625.1484,-1835.7601,852.1814,2229.1114,-4532.2888,6441.3088,5446.3003,-2205.9422,230.2920,2714.7476,-5488.5003,776.7516,-4673.9782,538.7293,2514.6632,3936.5671,4618.8403,2977.4710,12480.0691,7487.4070,9534.9449,14522.4018,13828.3130,2965.7199,3973.7725,8136.3938,71846590.9630,71811934.8271,71844053.3069,71848956.5661,9859.2809,71841855.2171,
21600.000,1609.9820,-1640.0877,-5422.3599,2763.6639,-4821.8012,2825.8790,-3346.3834,4106.2030,-3299.5201,-5798.7492,4349.7279,660.2264,-4807.1689,-1578.1649,4350.0489,4490.6636,-5666.5854,-4112.7275,4186.6484,-3945.5289,-134553.8344,-167757.9250,-156946.8255,-153602.7720,-146055.2733,-153597.4285,-152631.4302,-150267.4920,-31308057.5909,-31325955.2288,-31350216.6696,-31322486.0194,-151117.4603,-31324886.8801,3775.9400,-1826.9224,2397.5542,5311.3205,-49.6307,-6146.0505,-5661.5164,4032.2814,-4951.7986,-3079.0137,3204.5566,2461.3567,-2665.6418,-5524.3189,506.7696,3451.2691,2642.6575,-544.4088,5400.5265,919.8764,-320544.9806,-322656.6386,-328841.1026,-320849.7198,-324914.9179,-330256.9710,-322617.8534,-327768.3941,-276136623.8918,-276123716.9659,-276121507.3681,-276122196.1866,-327581.0004,-276127753.0181,5400.5606,6479.6459,3397.8614,-3498.4851,-4794.2792,1459.5284,2170.4692,-3874.2155,-3331.0662,-1846.2294,-4266.3141,-6441.5322,4151.4571,3685.4768,5312.8448,-3883.3746,2502.8982,-5531.8514,-900.4699,-5382.1382,10533.0429,5664.2364,6706.9967,13845.4082,10370.7170,-208.5867,4917.3063,9708.2227,71800293.9461,71764833.6385,71791383.2051,71800825.5770,8176.5958,71792846.5844,
25200.000,-5599.0860,5570.8009,4465.4068,371.9940,2104.7391,341.1122,5167.0503,-5075.4023,5258.5977,5066.0500,-4042.4629,1806.1032,6775.9753,3797.4664,-5757.1187,-5081.9241,1302.4696,4761.3047,-4827.2431,2424.1567,-51162.9137,-80750.4192,-70121.9940,-67236.5238,-60596.9896,-66879.4230,-65696.2887,-65511.5066,41302639.4734,41288370.8725,41261258.1098,41280750.3828,-64404.8379,41286604.9001,-1255.4107,469.5855,-5171.3116,-1845.0775,-4146.8139,5447.2588,4363.2168,-4598.5437,4130.1105,-797.2158,1223.1652,2556.7026,1272.7836,1578.9397,2857.7000,923.7875,-3877.7698,-3461.3971,-3524.3113,-5484.9092,-343478.0791,-353607.8449,-354561.9638,-348012.6572,-354008.4606,-356765.1965,-351206.9377,-354856.4463,-274788973.2388,-274775698.6312,-274782687.3139,-274778082.5218,-354894.0845,-274780810.2071,-3638.6760,-4121.6921,297.0982,6655.0657,4945.7106,-4262.9910,1499.4911,-1067.9314,-1333.6767,4483.7669,5423.2216,6158.7001,-129.5829,-5461.0696,-2499.4668,4509.2822,-5357.7745,3608.8515,-3434.1498,3052.0208,8559.9779,3869.8436,4271.9134,12693.4373,6348.3050,-2682.8124,6698.0046,5041.2145,71753515.0812,71718418.7869,71738759.2795,71748339.8435,6492.9266,71743838.4110,
28800.000,6660.6519,-6896.2317,-1300.3071,-912.6265,324.3330,-4019.3827,-5338.0485,3645.3798,-4605.1444,-2923.4736,3508.9060,-847.3277,-5571.8161,-5540.2838,4982.7970,4618.5267,3658.0398,-4272.3048,4124.7730,-396.1691,35094.8783,11217.1584,21064.3433,23166.9028,26321.9393,23492.6724,27563.4734,27688.6837,111075920.1729,111064550.3984,111038692.1383,111055561.5209,26363.9253,111060861.9236,-846.8985,-265.8435,5543.2432,-3630.3249,6676.0160,-3501.6729,-1143.1828,2517.8302,-738.0648,4896.3678,-5124.0075,-6533.7057,702.1017,2388.6119,-4335.5921,-4661.8034,4419.3122,5401.8774,-497.3691,6435.0191,-345290.8861,-361532.1945,-357655.8661,-352825.4876,-361713.4897,-360820.0099,-360128.7287,-359453.6175,-254676072.6451,-254660452.3002,-254677331.4749,-254672497.4250,-359653.9708,-254668109.7832,-1027.2036,-721.4701,-3789.3497,-5840.2927,-1233.1198,4405.0572,-4272.7814,5322.5060,4960.2964,-3741.0097,-2970.6553,-2133.2665,-4004.7872,3196.6538,-1977.0545,-2018.2945,3523.9299,572.9975,5488.5383,1931.9749,6562.0457,2111.3016,2431.2591,11104.9479,3339.9616,-4513.0819,6984.5943,5961.3861,71706110.0184,71672808.8924,71686298.3756,71691828.4521,4808.4604,71694830.7219,
