sl_100_5400_20280101 Coordinates.csv
2028/01/01 07:47:00.0000 UTC

Generated: Tue Oct  8 21:40:40 2024,
Start: 2028/01/01 07:47:00.00, Stop: 2028/01/01 09:17:00.00,
TIME_UNITS,STARLINK-2414 - X-Coordinate,STARLINK-6271 - X-Coordinate,STARLINK-32134 - X-Coordinate,STARLINK-32091 - X-Coordinate,STARLINK-30453 - X-Coordinate,STARLINK-30467 - X-Coordinate,STARLINK-4507 - X-Coordinate,STARLINK-6033 - X-Coordinate,STARLINK-3457 - X-Coordinate,STARLINK-3572 - X-Coordinate,STARLINK-2734 - X-Coordinate,STARLINK-5876 - X-Coordinate,STARLINK-31378 - X-Coordinate,STARLINK-31861 - X-Coordinate,STARLINK-4656 - X-Coordinate,STARLINK-5315 - X-Coordinate,STARLINK-4134 - X-Coordinate,STARLINK-30770 - X-Coordinate,STARLINK-1725 - X-Coordinate,STARLINK-3898 - X-Coordinate,STARLINK-31964 - X-Coordinate,STARLINK-4791 - X-Coordinate,STARLINK-32244 - X-Coordinate,STARLINK-2757 - X-Coordinate,STARLINK-5043 - X-Coordinate,STARLINK-5224 - X-Coordinate,STARLINK-1036 - X-Coordinate,STARLINK-5350 - X-Coordinate,STARLINK-30603 - X-Coordinate,STARLINK-3344 - X-Coordinate,STARLINK-1784 - X-Coordinate,STARLINK-3253 - X-Coordinate,STARLINK-5963 - X-Coordinate,STARLINK-3918 - X-Coordinate,STARLINK-31372 - X-Coordinate,STARLINK-6172 - X-Coordinate,STARLINK-3564 - X-Coordinate,STARLINK-3998 - X-Coordinate,STARLINK-1821 - X-Coordinate,STARLINK-1923 - X-Coordinate,STARLINK-5148 - X-Coordinate,STARLINK-4348 - X-Coordinate,STARLINK-30882 - X-Coordinate,STARLINK-2459 - X-Coordinate,STARLINK-4584 - X-Coordinate,STARLINK-30588 - X-Coordinate,STARLINK-5779 - X-Coordinate,STARLINK-32156 - X-Coordinate,STARLINK-30236 - X-Coordinate,STARLINK-3670 - X-Coordinate,STARLINK-3140 - X-Coordinate,STARLINK-3159 - X-Coordinate,STARLINK-30855 - X-Coordinate,STARLINK-1580 - X-Coordinate,STARLINK-4732 - X-Coordinate,STARLINK-1641 - X-Coordinate,STARLINK-6232 - X-Coordinate,STARLINK-3156 - X-Coordinate,STARLINK-4699 - X-Coordinate,STARLINK-3309 - X-Coordinate,STARLINK-1206 - X-Coordinate,STARLINK-6207 - X-Coordinate,STARLINK-3536 - X-Coordinate,STARLINK-6311 - X-Coordinate,STARLINK-3262 - X-Coordinate,STARLINK-31126 - X-Coordinate,STARLINK-30049 - X-Coordinate,STARLINK-6057 - X-Coordinate,STARLINK-2221 - X-Coordinate,STARLINK-5271 - X-Coordinate,STARLINK-31062 - X-Coordinate,STARLINK-32086 - X-Coordinate,STARLINK-2042 - X-Coordinate,STARLINK-31675 - X-Coordinate,STARLINK-31678 - X-Coordinate,STARLINK-30260 - X-Coordinate,STARLINK-31688 - X-Coordinate,STARLINK-5624 - X-Coordinate,STARLINK-4783 - X-Coordinate,STARLINK-2629 - X-Coordinate,STARLINK-5054 - X-Coordinate,STARLINK-5003 - X-Coordinate,STARLINK-6206 - X-Coordinate,STARLINK-30176 - X-Coordinate,STARLINK-31107 - X-Coordinate,STARLINK-30519 - X-Coordinate,STARLINK-30838 - X-Coordinate,STARLINK-2194 - X-Coordinate,STARLINK-3297 - X-Coordinate,STARLINK-5815 - X-Coordinate,STARLINK-3512 - X-Coordinate,STARLINK-31780 - X-Coordinate,STARLINK-2226 - X-Coordinate,STARLINK-11123 [DTC] - X-Coordinate,STARLINK-5639 - X-Coordinate,STARLINK-5060 - X-Coordinate,STARLINK-31477 - X-Coordinate,STARLINK-31076 - X-Coordinate,STARLINK-31677 - X-Coordinate,STARLINK-32152 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2414 - Y-Coordinate,STARLINK-6271 - Y-Coordinate,STARLINK-32134 - Y-Coordinate,STARLINK-32091 - Y-Coordinate,STARLINK-30453 - Y-Coordinate,STARLINK-30467 - Y-Coordinate,STARLINK-4507 - Y-Coordinate,STARLINK-6033 - Y-Coordinate,STARLINK-3457 - Y-Coordinate,STARLINK-3572 - Y-Coordinate,STARLINK-2734 - Y-Coordinate,STARLINK-5876 - Y-Coordinate,STARLINK-31378 - Y-Coordinate,STARLINK-31861 - Y-Coordinate,STARLINK-4656 - Y-Coordinate,STARLINK-5315 - Y-Coordinate,STARLINK-4134 - Y-Coordinate,STARLINK-30770 - Y-Coordinate,STARLINK-1725 - Y-Coordinate,STARLINK-3898 - Y-Coordinate,STARLINK-31964 - Y-Coordinate,STARLINK-4791 - Y-Coordinate,STARLINK-32244 - Y-Coordinate,STARLINK-2757 - Y-Coordinate,STARLINK-5043 - Y-Coordinate,STARLINK-5224 - Y-Coordinate,STARLINK-1036 - Y-Coordinate,STARLINK-5350 - Y-Coordinate,STARLINK-30603 - Y-Coordinate,STARLINK-3344 - Y-Coordinate,STARLINK-1784 - Y-Coordinate,STARLINK-3253 - Y-Coordinate,STARLINK-5963 - Y-Coordinate,STARLINK-3918 - Y-Coordinate,STARLINK-31372 - Y-Coordinate,STARLINK-6172 - Y-Coordinate,STARLINK-3564 - Y-Coordinate,STARLINK-3998 - Y-Coordinate,STARLINK-1821 - Y-Coordinate,STARLINK-1923 - Y-Coordinate,STARLINK-5148 - Y-Coordinate,STARLINK-4348 - Y-Coordinate,STARLINK-30882 - Y-Coordinate,STARLINK-2459 - Y-Coordinate,STARLINK-4584 - Y-Coordinate,STARLINK-30588 - Y-Coordinate,STARLINK-5779 - Y-Coordinate,STARLINK-32156 - Y-Coordinate,STARLINK-30236 - Y-Coordinate,STARLINK-3670 - Y-Coordinate,STARLINK-3140 - Y-Coordinate,STARLINK-3159 - Y-Coordinate,STARLINK-30855 - Y-Coordinate,STARLINK-1580 - Y-Coordinate,STARLINK-4732 - Y-Coordinate,STARLINK-1641 - Y-Coordinate,STARLINK-6232 - Y-Coordinate,STARLINK-3156 - Y-Coordinate,STARLINK-4699 - Y-Coordinate,STARLINK-3309 - Y-Coordinate,STARLINK-1206 - Y-Coordinate,STARLINK-6207 - Y-Coordinate,STARLINK-3536 - Y-Coordinate,STARLINK-6311 - Y-Coordinate,STARLINK-3262 - Y-Coordinate,STARLINK-31126 - Y-Coordinate,STARLINK-30049 - Y-Coordinate,STARLINK-6057 - Y-Coordinate,STARLINK-2221 - Y-Coordinate,STARLINK-5271 - Y-Coordinate,STARLINK-31062 - Y-Coordinate,STARLINK-32086 - Y-Coordinate,STARLINK-2042 - Y-Coordinate,STARLINK-31675 - Y-Coordinate,STARLINK-31678 - Y-Coordinate,STARLINK-30260 - Y-Coordinate,STARLINK-31688 - Y-Coordinate,STARLINK-5624 - Y-Coordinate,STARLINK-4783 - Y-Coordinate,STARLINK-2629 - Y-Coordinate,STARLINK-5054 - Y-Coordinate,STARLINK-5003 - Y-Coordinate,STARLINK-6206 - Y-Coordinate,STARLINK-30176 - Y-Coordinate,STARLINK-31107 - Y-Coordinate,STARLINK-30519 - Y-Coordinate,STARLINK-30838 - Y-Coordinate,STARLINK-2194 - Y-Coordinate,STARLINK-3297 - Y-Coordinate,STARLINK-5815 - Y-Coordinate,STARLINK-3512 - Y-Coordinate,STARLINK-31780 - Y-Coordinate,STARLINK-2226 - Y-Coordinate,STARLINK-11123 [DTC] - Y-Coordinate,STARLINK-5639 - Y-Coordinate,STARLINK-5060 - Y-Coordinate,STARLINK-31477 - Y-Coordinate,STARLINK-31076 - Y-Coordinate,STARLINK-31677 - Y-Coordinate,STARLINK-32152 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2414 - Z-Coordinate,STARLINK-6271 - Z-Coordinate,STARLINK-32134 - Z-Coordinate,STARLINK-32091 - Z-Coordinate,STARLINK-30453 - Z-Coordinate,STARLINK-30467 - Z-Coordinate,STARLINK-4507 - Z-Coordinate,STARLINK-6033 - Z-Coordinate,STARLINK-3457 - Z-Coordinate,STARLINK-3572 - Z-Coordinate,STARLINK-2734 - Z-Coordinate,STARLINK-5876 - Z-Coordinate,STARLINK-31378 - Z-Coordinate,STARLINK-31861 - Z-Coordinate,STARLINK-4656 - Z-Coordinate,STARLINK-5315 - Z-Coordinate,STARLINK-4134 - Z-Coordinate,STARLINK-30770 - Z-Coordinate,STARLINK-1725 - Z-Coordinate,STARLINK-3898 - Z-Coordinate,STARLINK-31964 - Z-Coordinate,STARLINK-4791 - Z-Coordinate,STARLINK-32244 - Z-Coordinate,STARLINK-2757 - Z-Coordinate,STARLINK-5043 - Z-Coordinate,STARLINK-5224 - Z-Coordinate,STARLINK-1036 - Z-Coordinate,STARLINK-5350 - Z-Coordinate,STARLINK-30603 - Z-Coordinate,STARLINK-3344 - Z-Coordinate,STARLINK-1784 - Z-Coordinate,STARLINK-3253 - Z-Coordinate,STARLINK-5963 - Z-Coordinate,STARLINK-3918 - Z-Coordinate,STARLINK-31372 - Z-Coordinate,STARLINK-6172 - Z-Coordinate,STARLINK-3564 - Z-Coordinate,STARLINK-3998 - Z-Coordinate,STARLINK-1821 - Z-Coordinate,STARLINK-1923 - Z-Coordinate,STARLINK-5148 - Z-Coordinate,STARLINK-4348 - Z-Coordinate,STARLINK-30882 - Z-Coordinate,STARLINK-2459 - Z-Coordinate,STARLINK-4584 - Z-Coordinate,STARLINK-30588 - Z-Coordinate,STARLINK-5779 - Z-Coordinate,STARLINK-32156 - Z-Coordinate,STARLINK-30236 - Z-Coordinate,STARLINK-3670 - Z-Coordinate,STARLINK-3140 - Z-Coordinate,STARLINK-3159 - Z-Coordinate,STARLINK-30855 - Z-Coordinate,STARLINK-1580 - Z-Coordinate,STARLINK-4732 - Z-Coordinate,STARLINK-1641 - Z-Coordinate,STARLINK-6232 - Z-Coordinate,STARLINK-3156 - Z-Coordinate,STARLINK-4699 - Z-Coordinate,STARLINK-3309 - Z-Coordinate,STARLINK-1206 - Z-Coordinate,STARLINK-6207 - Z-Coordinate,STARLINK-3536 - Z-Coordinate,STARLINK-6311 - Z-Coordinate,STARLINK-3262 - Z-Coordinate,STARLINK-31126 - Z-Coordinate,STARLINK-30049 - Z-Coordinate,STARLINK-6057 - Z-Coordinate,STARLINK-2221 - Z-Coordinate,STARLINK-5271 - Z-Coordinate,STARLINK-31062 - Z-Coordinate,STARLINK-32086 - Z-Coordinate,STARLINK-2042 - Z-Coordinate,STARLINK-31675 - Z-Coordinate,STARLINK-31678 - Z-Coordinate,STARLINK-30260 - Z-Coordinate,STARLINK-31688 - Z-Coordinate,STARLINK-5624 - Z-Coordinate,STARLINK-4783 - Z-Coordinate,STARLINK-2629 - Z-Coordinate,STARLINK-5054 - Z-Coordinate,STARLINK-5003 - Z-Coordinate,STARLINK-6206 - Z-Coordinate,STARLINK-30176 - Z-Coordinate,STARLINK-31107 - Z-Coordinate,STARLINK-30519 - Z-Coordinate,STARLINK-30838 - Z-Coordinate,STARLINK-2194 - Z-Coordinate,STARLINK-3297 - Z-Coordinate,STARLINK-5815 - Z-Coordinate,STARLINK-3512 - Z-Coordinate,STARLINK-31780 - Z-Coordinate,STARLINK-2226 - Z-Coordinate,STARLINK-11123 [DTC] - Z-Coordinate,STARLINK-5639 - Z-Coordinate,STARLINK-5060 - Z-Coordinate,STARLINK-31477 - Z-Coordinate,STARLINK-31076 - Z-Coordinate,STARLINK-31677 - Z-Coordinate,STARLINK-32152 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4429.6679,3530.2472,-5521.3361,5360.9025,1385.9985,1776.5429,-3923.9485,4488.0412,-6524.6281,-5220.6495,-6125.2638,-3896.1323,4719.5150,-555.7050,-4243.0655,-875.0320,880.4932,2431.6646,-4598.5892,-1392.3492,-694.0625,-4300.6004,6727.8099,4730.9482,-6012.2394,-1066.8090,4543.3852,-5077.2874,-4227.2597,4360.3326,4980.9111,-2394.6374,3552.1664,-1738.3632,-2438.5457,646.5733,4441.0017,-2325.0251,-172.6641,0.0000,4182.6145,-5439.7499,-3323.7074,-626.8399,-2054.4535,5775.4055,278.9992,824.5757,6689.8253,-4501.5466,4205.0835,-2579.0723,404.4283,1870.7757,-5395.0480,-6363.0627,4124.9586,-4013.4294,1883.8941,-318.5004,2642.4610,5523.2490,6041.2988,-5635.3741,3005.4218,3763.2146,-4075.5433,-2525.3755,-71.0040,1489.2663,3571.6178,4504.8559,-1547.6510,4712.1366,-2843.9653,-2243.2456,4190.2260,-3354.8732,-5121.2922,1832.2210,4102.1163,3815.7783,-4332.0459,-4889.1983,-1861.9620,-3053.5323,6657.5033,-4516.3253,3993.7576,-3604.2833,-1152.1208,3245.0441,-988.0814,4814.8598,4938.5080,2922.6776,-3633.4042,-2622.6877,5980.1739,4064.3428,176725.8001,160292.3378,165193.3638,164995.5667,158252.1438,159390.7769,156335.7619,159759.1586,-37492835.2588,-37549870.9774,-37523519.2479,-37508650.6115,159350.9581,-37502628.0054,-3619.4735,-3651.5360,2154.1825,3432.2714,5084.2774,-6637.6390,-4097.9418,2171.0363,-2237.7243,-4019.1907,2685.2637,-5767.7723,-4551.4938,5138.4856,1096.5087,-6515.1496,4590.4351,5179.6232,-1756.8903,6183.4541,-5631.1935,-738.8305,507.3616,3404.8831,-1786.6437,2767.5608,-5145.5614,-4620.1934,-2960.3658,1881.0304,-610.4894,-4077.7370,-3718.6419,-5156.8586,-3447.2203,5377.9703,578.0852,-4800.0378,-5950.8974,0.0000,396.1879,-2512.5769,-2613.3552,6759.1793,-6037.9424,3726.0250,5169.8441,4043.4471,1374.9745,2405.7548,-4239.5735,-3703.1079,-6062.1700,-6286.6423,-1267.2584,1789.5850,2967.5645,-1881.1798,-4485.7127,-4065.5704,3395.3672,-4023.5462,-3049.9470,-3841.3926,-4225.7340,-5710.8762,-4419.7377,71.8118,4176.3801,4536.8984,-4031.0519,2834.2912,6704.9542,2858.7550,-4094.8271,-6278.8280,-264.4784,-2483.5444,2005.3611,6577.9893,4302.3084,-2993.2989,-3071.3309,4693.3310,-5887.3816,5360.3176,-530.8155,-2657.8131,-1276.3901,-5382.9136,4015.7325,2422.9905,6170.5224,-3043.5834,1223.4622,-1611.1575,-5752.6244,-5694.4106,-2978.6755,901.6709,368875.3435,370654.5308,368802.8922,368610.5774,373985.7825,372249.5539,364823.8027,365936.3528,317212979.9953,317231560.2616,317235949.5845,317233841.6797,367063.0619,317228009.5862,3851.9449,-4726.0681,3291.0964,-2456.7783,4444.2900,-828.4033,3942.7551,-4837.7027,-397.9953,1729.4527,-738.1957,761.9250,2139.3816,4450.1667,5340.6990,2230.8041,-5092.1286,-3899.2189,-4860.7954,-2740.8763,-3736.2605,5286.4661,1124.9663,-3725.7140,-2913.8870,6249.1198,-810.5998,926.5555,4623.9081,5068.8918,-4737.5509,-5063.9558,-4663.1402,-4235.2330,5369.7126,4308.1845,5237.3551,-4416.3610,-3539.5334,0.0000,-5490.3959,-3490.2648,5348.7229,-89.2759,-2670.4553,775.0637,-4606.7398,-5292.7340,-1126.9824,-4583.8147,-3477.6875,5212.4926,-3307.1828,1908.0969,4133.9658,-547.7917,-4725.0476,5246.2530,-4920.4915,5355.6844,5400.9171,1175.9788,1395.6622,-1177.2788,-4574.8578,-16.4806,-3469.0708,6457.5043,-5515.7005,5010.6524,-4355.0252,-4238.0095,314.0362,-3999.8913,4637.5603,1861.9481,5361.3017,-5554.8053,4182.1405,1028.0572,3499.4359,-4927.6535,4439.6076,-1248.3049,-2981.9314,2967.2687,-1905.2520,4425.1969,-5502.7420,-2519.1856,5502.3337,5358.2935,-2498.1000,-3605.4834,4697.0667,-6084.6048,-491.7807,-2917.2613,-1222.2224,-5406.9735,-64021.4484,-67399.2393,-65564.0407,-63181.4007,-60801.9703,-70464.3854,-74408.1621,-64941.0132,-126523789.6315,-126535056.0502,-126545267.5889,-126529520.9440,-66317.9403,-126533566.8540,
300.000,2583.2754,1806.0801,-5469.7423,5555.1167,3184.2252,186.5253,-5421.9836,5374.6579,-6682.5236,-5365.5181,-5481.0790,-3454.5650,3995.8899,1573.9199,-2998.1747,-1419.7862,2563.0271,3765.3412,-5804.5278,-189.8788,-2562.3291,-3875.1281,6179.6389,6038.3595,-6774.7657,121.0822,3549.1644,-5697.4208,-5464.3742,5618.8289,5397.6983,-4274.5524,3649.9024,-2891.2031,-3801.1095,2532.6353,3845.3008,-4053.1253,-1608.4105,0.0000,4501.1734,-5941.7916,-4119.2160,613.4928,-3005.1293,6166.6071,2352.5138,2936.6665,6433.1132,-4279.4480,3572.4486,-3691.7599,-1294.2018,706.2625,-4632.9360,-5525.7608,5241.3620,-5251.4119,475.6654,-2465.9754,3889.2017,4153.3497,5512.6833,-6422.7690,2029.9798,2317.3301,-5575.0406,-3092.4372,2064.0351,2939.0609,2244.6275,4936.7344,-274.3759,5957.5454,-4439.5320,-3727.8941,3459.4316,-5061.7953,-3467.0113,2848.9590,5492.0103,1863.7114,-5654.5977,-3791.2673,-3227.7168,-1136.3493,5819.8391,-5902.9277,2920.4322,-3587.0384,1016.4989,4249.5614,498.0033,3040.3945,5094.1513,846.7505,-4668.1173,-4239.8145,4742.0673,4028.1355,168807.2617,152669.3307,157396.5773,157111.1471,150416.8447,151532.3792,148563.2026,152091.3461,-44407613.5296,-44464701.2588,-44438274.7918,-44423809.3913,151534.3007,-44417355.4473,-4078.3281,-4927.3705,3645.2001,1605.7406,3910.2689,-6531.2801,-3500.6334,3211.4198,-1026.8366,-2530.9636,3741.4699,-5913.3157,-5611.9820,4738.4654,2876.4381,-5428.3397,3277.1181,3615.4505,-325.3286,6823.2279,-5721.8656,1399.5516,-770.3874,2552.7982,-625.0060,4400.9637,-5843.0224,-3140.9382,-1284.6854,419.7698,-2401.3975,-3636.4852,-5115.8633,-3551.1832,-1729.6499,4404.5052,-1502.8579,-4681.7260,-6438.9902,0.0000,-1692.4386,-3287.0503,-568.3802,6536.5240,-4691.4274,2184.6137,5130.2888,3814.6655,-230.3479,4192.6846,-5601.5121,-1851.6115,-6480.5398,-6795.7855,530.8231,2841.7838,1155.9111,-278.6528,-5740.5847,-3975.2059,1608.9865,-4908.3997,-4149.4210,-2548.0268,-5715.4812,-6247.0784,-3468.8112,2118.0150,4195.4941,2989.6652,-5518.2508,735.5451,6556.9176,1382.5016,-2625.3455,-5824.3086,-2335.6521,-2314.8884,3064.3337,5663.7122,3709.5590,-3782.9526,-1541.8654,5745.2611,-4542.5656,5446.5833,-2036.6628,-1572.7212,-3166.6159,-4097.4691,4200.0311,459.3236,5423.8907,-3703.1888,-925.8855,-2234.5845,-4560.0174,-5233.3838,-4086.9087,-1289.3739,372635.8089,373653.9183,372003.9417,371866.5744,377325.3899,375562.9597,368195.8238,368970.4535,316320914.2303,316338421.9916,316343168.4974,316341273.7075,370379.4665,316335874.1009,4922.1346,-4537.8799,1667.6274,-3623.1722,4699.6861,-2286.2278,2473.3540,-3006.8845,1412.1879,3342.6825,1097.5942,-1469.0782,369.7279,4645.5046,5519.5685,4083.2902,-5519.8145,-4550.1021,-3748.6024,-1034.8372,-2614.8335,5478.1114,2823.2965,-2204.4011,-1232.7142,5336.6077,1002.8742,2372.5372,4063.9400,4065.1990,-3565.6306,-4061.8099,-2948.6185,-5156.2607,5405.4822,4698.5443,5516.9858,-3096.6746,-1975.8894,0.0000,-4966.2961,-1396.0566,5402.7576,1718.5874,-4096.4095,2238.8596,-4021.2265,-4675.8332,-2548.2987,-3340.4433,-1895.3843,5520.1342,-2040.9860,117.0833,5102.4793,-2324.4266,-4397.6941,4420.1284,-3832.6901,4841.9401,5474.0449,2589.6692,-414.3743,363.9732,-3319.1246,-1549.6832,-2247.6156,5834.4819,-5099.5010,5506.6076,-3532.2256,-4623.6379,2085.5648,-2994.3142,4445.5273,359.9469,5379.9416,-4159.2770,5129.2012,2730.4213,1922.4426,-5478.9083,3684.3020,293.9811,-3997.0413,3985.3819,-3198.9981,3123.4864,-5412.8805,-4320.7475,5391.0674,5181.2988,-3954.6283,-4742.7857,4597.8246,-6515.7558,-1991.7035,-1560.7812,-2637.0758,-5355.4529,-63925.1219,-67182.5772,-65345.9779,-63227.0621,-60598.6515,-70103.6169,-74396.6569,-65189.0525,-126520873.0975,-126532499.4070,-126542757.6985,-126527293.7175,-66196.7835,-126530806.7716,
600.000,470.7772,-63.1125,-4853.3522,5214.8095,4697.9700,-1441.8263,-6371.5852,5654.6794,-6177.2868,-4980.6508,-4236.9961,-2664.2400,2874.5346,3555.3247,-1504.8200,-1873.9397,4035.2456,4773.9768,-6452.5424,1019.9387,-4149.6523,-3115.8413,5002.0006,6741.5634,-6862.8291,1233.7268,2191.5625,-5781.5937,-6196.1752,6348.7418,5305.7600,-5725.8946,3410.6773,-3810.3875,-4821.0041,4199.8186,2923.0602,-5363.4866,-2864.8839,0.0000,4425.7414,-5785.3911,-4546.3066,1809.0868,-3703.5712,5969.5758,4187.7603,4723.5934,5560.0662,-3656.6926,2603.2262,-4491.2914,-2849.5356,-529.7972,-3453.7772,-4059.8243,5884.1894,-5986.7192,-940.4680,-4340.4065,4799.8927,2370.6196,4431.5188,-6585.0214,890.0131,624.7830,-6532.1600,-3416.5442,3985.9123,4149.3144,732.1444,4908.3080,1049.4619,6602.2133,-5607.5838,-4846.8154,2427.7555,-6246.3809,-1482.1752,3611.4987,6323.4173,-259.7562,-6443.6649,-2316.1074,-4308.1680,913.6406,4429.7164,-6692.8845,1612.1578,-3258.0926,3076.0621,4845.6613,1971.4400,936.8690,4799.4682,-1294.3160,-5244.7938,-5433.4121,3008.1623,3637.5354,160807.2051,144981.3132,149527.4825,149154.1075,142511.6805,143605.2506,140719.5124,144324.2063,-51301318.6169,-51358432.6309,-51331931.1454,-51317842.6769,143648.6115,-51311006.9705,-4184.2117,-5760.2277,4736.7803,-402.7977,2386.9039,-5797.8835,-2581.3684,3937.9654,302.0791,-753.8976,4403.8006,-5421.9887,-6106.5006,3900.6336,4408.3869,-3788.8672,1682.5551,1717.6562,1100.3894,6780.8847,-5241.8713,3410.5062,-2000.5892,1471.4311,584.9964,5615.4151,-5964.1887,-1342.0809,484.4223,-1042.2432,-3926.5331,-2881.3244,-5974.6478,-1608.4299,127.2953,3039.1350,-3454.9081,-4130.5251,-6298.9597,0.0000,-3594.7202,-3719.4271,1513.1253,5626.5800,-2879.2356,413.3826,4631.0334,3225.6415,-1835.8484,5538.3440,-6396.6597,157.4801,-6276.2243,-6602.6958,2314.6351,3600.7286,-739.5495,1311.0648,-6444.0734,-3513.2018,-302.6848,-5340.3068,-4838.7823,-1002.8139,-6639.4376,-6160.5795,-2204.0512,3920.6123,3855.9293,1182.2911,-6479.7253,-1436.8891,5754.3820,-207.3240,-922.4880,-4804.9405,-4184.3237,-1965.4732,3874.6424,4178.6475,2765.4663,-4257.7461,105.8085,6230.8290,-2753.1615,5018.9402,-3376.1847,-362.9152,-4771.2395,-2373.1122,4027.2995,-1522.7876,4113.7459,-4020.8872,-2979.7011,-2714.6921,-2894.0846,-4272.7363,-4798.6139,-3346.5432,376225.9631,376466.0506,375036.9973,374951.3656,380496.7940,378702.1808,371403.5341,371945.8426,315278140.4808,315294575.5465,315299683.1130,315297957.8025,373529.3953,315293033.3101,5458.0924,-3865.9632,-146.5600,-4383.4564,4444.5752,-3498.2438,736.7885,-856.2013,3069.4223,4578.8344,2804.8483,-3547.5487,-1440.1742,4319.8739,5103.4954,5500.6221,-5353.3962,-4713.2581,-2232.9877,783.3906,-1196.0761,5065.3696,4206.8240,-445.4848,581.4978,3851.1208,2707.8341,3563.6963,3069.0938,2629.8065,-2007.0997,-2624.6161,-919.8688,-5518.2176,4838.6122,4584.3987,5197.3754,-1444.4164,-200.0004,0.0000,-3907.4560,847.6171,4851.0216,3330.4041,-5081.2597,3461.1028,-3005.3705,-3509.1395,-3695.7792,-1728.3333,-108.0791,5229.0793,-554.7661,-1687.0540,5521.5700,-3818.1764,-3601.6867,3108.7889,-2332.7038,3764.6048,4956.2072,3726.0655,-2179.6622,1865.9906,-1705.5366,-2910.2318,-786.3287,4589.8973,-4135.6461,5412.1279,-2330.5512,-4487.0638,3629.2710,-1650.8197,3752.4917,-1180.7686,4793.1451,-2322.2487,5522.9166,4136.8053,136.7351,-5440.8934,2533.3704,1804.1678,-4570.8697,4560.9272,-4152.5272,1477.1423,-4741.7524,-5664.3953,4698.7494,4397.0301,-4950.0723,-5329.8072,4005.7039,-6255.1218,-3268.0118,-35.8152,-3752.0902,-4705.0792,-63828.9451,-66956.5747,-65129.5000,-63277.4795,-60398.6968,-69736.5106,-74380.1377,-65510.3325,-126517960.7479,-126529942.3953,-126540244.6133,-126525084.0042,-66075.5917,-126528046.3818,
