sl_5_86400_20280312 Coordinates.csv
2028/03/12 07:47:00.0000 UTC

Generated: Tue Oct  8 21:11:00 2024,
Start: 2028/03/12 07:47:00.00, Stop: 2028/03/13 07:47:00.00,
TIME_UNITS,STARLINK-32241 - X-Coordinate,STARLINK-30849 - X-Coordinate,STARLINK-3707 - X-Coordinate,STARLINK-11120 [DTC] - X-Coordinate,STARLINK-30364 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-32241 - Y-Coordinate,STARLINK-30849 - Y-Coordinate,STARLINK-3707 - Y-Coordinate,STARLINK-11120 [DTC] - Y-Coordinate,STARLINK-30364 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-32241 - Z-Coordinate,STARLINK-30849 - Z-Coordinate,STARLINK-3707 - Z-Coordinate,STARLINK-11120 [DTC] - Z-Coordinate,STARLINK-30364 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4289.8824,-5362.1290,3012.7823,3750.2978,-6907.7853,69976.1420,63173.2049,60820.4698,60497.4460,53085.4945,55092.1660,61008.0821,58964.6029,-134644977.4811,-134643349.6205,-134648410.1674,-134647224.4972,59987.2690,-134650218.0616,4753.1986,-4050.5934,-5545.5826,2126.2308,-265.4583,-343493.5719,-356377.5903,-346283.5689,-346484.7362,-350872.6079,-350554.5623,-355875.7511,-352377.0127,329030874.1556,329061533.6420,329040738.4985,329058946.2175,-352296.1782,329047928.8833,2426.4676,1661.0349,2817.0265,-5126.9702,-3.4795,-49817.7946,-51857.3479,-52304.2572,-50336.3463,-47681.3593,-57180.2764,-61414.2210,-51728.8757,-19406941.3585,-19411292.0315,-19435488.5188,-19409582.1354,-53244.1419,-19416893.9034,
3600.000,-4221.8055,5342.4562,-1693.9069,-4230.4538,5624.2750,153193.7796,150294.5934,148295.8802,147262.9966,138912.8188,141868.8963,146479.7174,146762.1150,-215281640.9514,-215283844.8675,-215281011.7798,-215290967.8734,146084.8087,-215287368.5262,-890.4140,734.8158,6528.6382,3245.8283,-2084.0855,-313307.8667,-332773.9395,-320633.0961,-321824.2505,-324805.9639,-324881.0071,-329043.7238,-325815.4399,282933871.3792,282963486.8014,282949971.8426,282960002.5386,-326038.4088,282951861.2939,-5327.2028,-4347.2517,1517.0412,4039.5847,3428.8044,-51319.7348,-53327.8450,-53006.1066,-54338.4504,-48637.4347,-55509.3465,-64025.7885,-56518.8399,-19327528.9165,-19323509.6582,-19352613.9445,-19325784.3658,-54909.4813,-19335335.2235,
7200.000,3650.5330,-4280.6108,-825.2490,3105.8563,-2370.9977,225688.0589,228926.9760,226425.4465,224722.0747,215579.5014,222642.4594,222422.5302,222453.9091,-281228770.6784,-281233817.2899,-281227920.6554,-281242258.5752,222863.8243,-281235426.7355,-3733.8029,3280.6462,-4790.8092,-5873.8446,4479.5354,-263720.1154,-287346.7580,-274693.6479,-279012.8379,-278171.7010,-278390.4382,-281920.5869,-279352.4805,217522676.6610,217548985.4065,217546253.7453,217542433.2719,-279108.3488,217541291.3982,4425.2745,4332.5881,-4921.1593,814.0682,-4706.4944,-52883.3588,-55001.1275,-54211.9190,-58187.7989,-50039.0604,-54219.3538,-65974.5985,-54804.0279,-19248615.6131,-19237024.2335,-19268229.3997,-19244373.8256,-56568.6839,-19253770.1289,
10800.000,-2638.9083,2690.3856,4121.8627,477.9297,-1167.6572,283173.7205,293949.7964,290226.2270,285660.9929,278214.4774,289509.6599,284195.6457,285561.5058,-327984680.1998,-327990552.9097,-327987682.7933,-327996702.5133,285457.0166,-327992495.1735,6309.0774,-6163.0702,1866.3611,4514.8308,-6113.3466,-198128.3846,-223177.3240,-211298.0220,-218636.9940,-213874.3991,-213765.7367,-217565.6162,-214449.1660,137260742.6760,137282660.2072,137290647.6872,137273317.3190,-214497.6531,137279493.7452,-406.5407,-1656.5234,5219.8096,-4925.2803,3000.0763,-54497.3366,-56762.5567,-56043.0254,-58015.3660,-51873.5249,-58730.1525,-67284.5248,-59982.1532,-19170029.7403,-19151976.0665,-19182239.7833,-19166215.7965,-58221.5734,-19172198.6475,
14400.000,367.7229,-457.6673,-6510.0466,-4876.3839,3640.0919,322348.6118,341064.3000,335571.1914,328958.2043,322870.6338,334665.0643,328061.4932,329900.9039,-352357304.3793,-352361720.6879,-352366972.7330,-352363491.9671,329901.1261,-352366237.1535,-5605.1782,6595.1789,576.2459,-1265.6080,5847.6181,-120817.2514,-144370.8902,-134428.2077,-141996.6720,-135944.4244,-135201.1830,-140009.4605,-136177.9979,47625271.1590,47643037.2298,47657909.2526,47636592.3913,-136318.4474,47643619.7271,-3928.8382,-2062.1123,-2264.1272,4400.1422,583.3493,-56153.6678,-58569.7431,-58451.4893,-57269.6860,-54152.4451,-63860.3496,-67944.3089,-58051.0334,-19091577.9715,-19068207.3399,-19094864.6169,-19091422.0586,-59867.9750,-19090620.8070,
18000.000,3101.5903,-2419.1419,6223.0873,6530.2362,-4818.5255,341066.8033,367116.8434,359499.4027,352019.7249,346788.5040,357692.7872,351379.6955,353368.5660,-352682086.1009,-352683102.5022,-352698516.9603,-352687449.1474,353387.9502,-352691834.6761,2739.5243,-4676.4323,-2131.8386,-1457.2695,-3168.7956,-36692.0261,-55929.9581,-48990.2039,-55988.2242,-49257.2951,-48254.8489,-53987.0496,-50062.9396,-45266567.9217,-45251600.5057,-45236136.9754,-45247477.9508,-49541.2994,-45249070.0528,5449.4053,4487.4796,-2135.4980,228.7545,-3817.2710,-57846.4675,-60402.1666,-61232.9063,-57145.0820,-56914.6280,-68010.0890,-67905.5280,-63201.2408,-19013057.8834,-18985474.4366,-19006808.7035,-19015241.8700,-61507.7149,-19009036.6353,
21600.000,-6096.3448,5281.1081,-3107.2884,-3542.3995,5038.7205,338441.1731,370306.5156,360457.5797,353047.5823,348628.2649,358016.8612,352721.4821,354300.5705,-328935622.1039,-328932030.7440,-328955863.0248,-328948375.9482,354441.7610,-328945702.6334,164.5109,1679.9287,3364.7815,3250.1892,-959.8979,49018.8423,36526.3656,39512.1572,33413.2504,40806.4299,41357.0897,35418.4372,41027.1829,-135075090.4100,-135060795.6957,-135050991.0332,-135050825.2563,40321.1269,-135058683.5779,-3126.8190,-4156.0007,5171.6343,-4664.4277,4625.3202,-59571.2732,-62248.1722,-64081.1375,-57577.6417,-60233.6478,-71310.9742,-67075.9766,-61476.1764,-18934271.0672,-18903551.0990,-18919118.1369,-18932770.0862,-63140.6210,-18927446.1604,
25200.000,6363.7838,-6718.5354,-1110.6810,-1828.3264,-4476.6433,314871.2503,350303.4460,338425.9163,331810.0195,328793.2708,336015.6033,331872.8864,333461.6215,-282737318.6502,-282728872.6553,-282756717.2250,-282757213.0633,333011.9163,-282747192.1314,-2093.6168,1110.6025,-4667.1505,-4385.3777,4624.0267,131074.2969,127108.8193,125375.2178,120387.2562,128724.8555,127972.1103,123344.1233,126583.9376,-215670740.2308,-215654605.7084,-215654404.4742,-215649094.4272,127564.5745,-215655394.1606,-1443.2239,1241.5377,-4983.7653,4707.5004,-2530.2587,-61324.6243,-64100.3727,-66670.3079,-58494.4880,-64196.3617,-73882.9169,-65365.4448,-66185.6801,-18855035.9799,-18822255.1822,-18832683.8790,-18847010.0178,-64766.5225,-18845849.4100,
28800.000,-3289.1495,5668.6997,4184.0099,5343.1094,2735.6599,271996.6094,308273.1512,294903.7032,289569.2693,290372.8667,293289.2344,289757.9113,289699.0943,-217238946.8263,-217226436.9239,-217253200.8094,-217260851.2703,290474.8631,-217248160.2452,3377.2872,-3146.7930,5248.9778,4018.7429,-6239.0914,204525.6328,210031.5233,203111.5747,199367.1063,208513.2826,206226.0844,206432.6045,207604.2702,-281552402.5653,-281531933.6366,-281542241.9041,-281537543.7541,206655.5466,-281537824.5372,4960.3196,2422.4179,1651.5964,-359.2366,-1180.5535,-63103.7926,-65953.6764,-68742.0945,-59855.8323,-68004.4330,-75791.0794,-64035.8631,-65063.5494,-18775199.7030,-18741446.6463,-18747900.3870,-18760743.6332,-66385.2498,-18764246.4122,
