sl_100_86400_20280201 Coordinates.csv
2028/02/01 07:47:00.0000 UTC

Generated: Tue Oct  8 21:42:59 2024,
Start: 2028/02/01 07:47:00.00, Stop: 2028/02/02 07:47:00.00,
TIME_UNITS,STARLINK-5536 - X-Coordinate,STARLINK-6255 - X-Coordinate,STARLINK-1357 - X-Coordinate,STARLINK-4645 - X-Coordinate,STARLINK-2624 - X-Coordinate,STARLINK-5981 - X-Coordinate,STARLINK-3546 - X-Coordinate,STARLINK-30228 - X-Coordinate,STARLINK-32285 - X-Coordinate,STARLINK-3160 - X-Coordinate,STARLINK-5196 - X-Coordinate,STARLINK-31960 - X-Coordinate,STARLINK-31007 - X-Coordinate,STARLINK-4218 - X-Coordinate,STARLINK-6037 - X-Coordinate,STARLINK-31994 - X-Coordinate,STARLINK-1154 - X-Coordinate,STARLINK-5649 - X-Coordinate,STARLINK-1350 - X-Coordinate,STARLINK-31759 - X-Coordinate,STARLINK-4676 - X-Coordinate,STARLINK-2018 - X-Coordinate,STARLINK-5534 - X-Coordinate,STARLINK-4448 - X-Coordinate,STARLINK-2294 - X-Coordinate,STARLINK-1742 - X-Coordinate,STARLINK-4084 - X-Coordinate,STARLINK-31322 - X-Coordinate,STARLINK-6343 - X-Coordinate,STARLINK-11115 [DTC] - X-Coordinate,STARLINK-32024 - X-Coordinate,STARLINK-4542 - X-Coordinate,STARLINK-3746 - X-Coordinate,STARLINK-4327 - X-Coordinate,STARLINK-3726 - X-Coordinate,STARLINK-30284 - X-Coordinate,STARLINK-31404 - X-Coordinate,STARLINK-1479 - X-Coordinate,STARLINK-3753 - X-Coordinate,STARLINK-31340 - X-Coordinate,STARLINK-30863 - X-Coordinate,STARLINK-31668 - X-Coordinate,STARLINK-30715 - X-Coordinate,STARLINK-32287 - X-Coordinate,STARLINK-31444 - X-Coordinate,STARLINK-3229 - X-Coordinate,STARLINK-30196 - X-Coordinate,STARLINK-6239 - X-Coordinate,STARLINK-6114 - X-Coordinate,STARLINK-1926 - X-Coordinate,STARLINK-30086 - X-Coordinate,STARLINK-6330 - X-Coordinate,STARLINK-5411 - X-Coordinate,STARLINK-5111 - X-Coordinate,STARLINK-5630 - X-Coordinate,STARLINK-32082 - X-Coordinate,STARLINK-1890 - X-Coordinate,STARLINK-5067 - X-Coordinate,STARLINK-4533 - X-Coordinate,STARLINK-5205 - X-Coordinate,STARLINK-1899 - X-Coordinate,STARLINK-30482 - X-Coordinate,STARLINK-4203 - X-Coordinate,STARLINK-3601 - X-Coordinate,STARLINK-31677 - X-Coordinate,STARLINK-2706 - X-Coordinate,STARLINK-1238 - X-Coordinate,STARLINK-5659 - X-Coordinate,STARLINK-1637 - X-Coordinate,STARLINK-6288 - X-Coordinate,STARLINK-2370 - X-Coordinate,STARLINK-1464 - X-Coordinate,STARLINK-5731 - X-Coordinate,STARLINK-5372 - X-Coordinate,STARLINK-3178 - X-Coordinate,STARLINK-5656 - X-Coordinate,STARLINK-32178 - X-Coordinate,STARLINK-30298 - X-Coordinate,STARLINK-4038 - X-Coordinate,STARLINK-31136 - X-Coordinate,STARLINK-32092 - X-Coordinate,STARLINK-31628 - X-Coordinate,STARLINK-1236 - X-Coordinate,STARLINK-6325 - X-Coordinate,STARLINK-6351 - X-Coordinate,STARLINK-5804 - X-Coordinate,STARLINK-3992 - X-Coordinate,STARLINK-31576 - X-Coordinate,STARLINK-3572 - X-Coordinate,STARLINK-31838 - X-Coordinate,STARLINK-31019 - X-Coordinate,STARLINK-3983 - X-Coordinate,STARLINK-31995 - X-Coordinate,STARLINK-6063 - X-Coordinate,STARLINK-3809 - X-Coordinate,STARLINK-2645 - X-Coordinate,STARLINK-31251 - X-Coordinate,STARLINK-4283 - X-Coordinate,STARLINK-5519 - X-Coordinate,STARLINK-30103 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5536 - Y-Coordinate,STARLINK-6255 - Y-Coordinate,STARLINK-1357 - Y-Coordinate,STARLINK-4645 - Y-Coordinate,STARLINK-2624 - Y-Coordinate,STARLINK-5981 - Y-Coordinate,STARLINK-3546 - Y-Coordinate,STARLINK-30228 - Y-Coordinate,STARLINK-32285 - Y-Coordinate,STARLINK-3160 - Y-Coordinate,STARLINK-5196 - Y-Coordinate,STARLINK-31960 - Y-Coordinate,STARLINK-31007 - Y-Coordinate,STARLINK-4218 - Y-Coordinate,STARLINK-6037 - Y-Coordinate,STARLINK-31994 - Y-Coordinate,STARLINK-1154 - Y-Coordinate,STARLINK-5649 - Y-Coordinate,STARLINK-1350 - Y-Coordinate,STARLINK-31759 - Y-Coordinate,STARLINK-4676 - Y-Coordinate,STARLINK-2018 - Y-Coordinate,STARLINK-5534 - Y-Coordinate,STARLINK-4448 - Y-Coordinate,STARLINK-2294 - Y-Coordinate,STARLINK-1742 - Y-Coordinate,STARLINK-4084 - Y-Coordinate,STARLINK-31322 - Y-Coordinate,STARLINK-6343 - Y-Coordinate,STARLINK-11115 [DTC] - Y-Coordinate,STARLINK-32024 - Y-Coordinate,STARLINK-4542 - Y-Coordinate,STARLINK-3746 - Y-Coordinate,STARLINK-4327 - Y-Coordinate,STARLINK-3726 - Y-Coordinate,STARLINK-30284 - Y-Coordinate,STARLINK-31404 - Y-Coordinate,STARLINK-1479 - Y-Coordinate,STARLINK-3753 - Y-Coordinate,STARLINK-31340 - Y-Coordinate,STARLINK-30863 - Y-Coordinate,STARLINK-31668 - Y-Coordinate,STARLINK-30715 - Y-Coordinate,STARLINK-32287 - Y-Coordinate,STARLINK-31444 - Y-Coordinate,STARLINK-3229 - Y-Coordinate,STARLINK-30196 - Y-Coordinate,STARLINK-6239 - Y-Coordinate,STARLINK-6114 - Y-Coordinate,STARLINK-1926 - Y-Coordinate,STARLINK-30086 - Y-Coordinate,STARLINK-6330 - Y-Coordinate,STARLINK-5411 - Y-Coordinate,STARLINK-5111 - Y-Coordinate,STARLINK-5630 - Y-Coordinate,STARLINK-32082 - Y-Coordinate,STARLINK-1890 - Y-Coordinate,STARLINK-5067 - Y-Coordinate,STARLINK-4533 - Y-Coordinate,STARLINK-5205 - Y-Coordinate,STARLINK-1899 - Y-Coordinate,STARLINK-30482 - Y-Coordinate,STARLINK-4203 - Y-Coordinate,STARLINK-3601 - Y-Coordinate,STARLINK-31677 - Y-Coordinate,STARLINK-2706 - Y-Coordinate,STARLINK-1238 - Y-Coordinate,STARLINK-5659 - Y-Coordinate,STARLINK-1637 - Y-Coordinate,STARLINK-6288 - Y-Coordinate,STARLINK-2370 - Y-Coordinate,STARLINK-1464 - Y-Coordinate,STARLINK-5731 - Y-Coordinate,STARLINK-5372 - Y-Coordinate,STARLINK-3178 - Y-Coordinate,STARLINK-5656 - Y-Coordinate,STARLINK-32178 - Y-Coordinate,STARLINK-30298 - Y-Coordinate,STARLINK-4038 - Y-Coordinate,STARLINK-31136 - Y-Coordinate,STARLINK-32092 - Y-Coordinate,STARLINK-31628 - Y-Coordinate,STARLINK-1236 - Y-Coordinate,STARLINK-6325 - Y-Coordinate,STARLINK-6351 - Y-Coordinate,STARLINK-5804 - Y-Coordinate,STARLINK-3992 - Y-Coordinate,STARLINK-31576 - Y-Coordinate,STARLINK-3572 - Y-Coordinate,STARLINK-31838 - Y-Coordinate,STARLINK-31019 - Y-Coordinate,STARLINK-3983 - Y-Coordinate,STARLINK-31995 - Y-Coordinate,STARLINK-6063 - Y-Coordinate,STARLINK-3809 - Y-Coordinate,STARLINK-2645 - Y-Coordinate,STARLINK-31251 - Y-Coordinate,STARLINK-4283 - Y-Coordinate,STARLINK-5519 - Y-Coordinate,STARLINK-30103 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5536 - Z-Coordinate,STARLINK-6255 - Z-Coordinate,STARLINK-1357 - Z-Coordinate,STARLINK-4645 - Z-Coordinate,STARLINK-2624 - Z-Coordinate,STARLINK-5981 - Z-Coordinate,STARLINK-3546 - Z-Coordinate,STARLINK-30228 - Z-Coordinate,STARLINK-32285 - Z-Coordinate,STARLINK-3160 - Z-Coordinate,STARLINK-5196 - Z-Coordinate,STARLINK-31960 - Z-Coordinate,STARLINK-31007 - Z-Coordinate,STARLINK-4218 - Z-Coordinate,STARLINK-6037 - Z-Coordinate,STARLINK-31994 - Z-Coordinate,STARLINK-1154 - Z-Coordinate,STARLINK-5649 - Z-Coordinate,STARLINK-1350 - Z-Coordinate,STARLINK-31759 - Z-Coordinate,STARLINK-4676 - Z-Coordinate,STARLINK-2018 - Z-Coordinate,STARLINK-5534 - Z-Coordinate,STARLINK-4448 - Z-Coordinate,STARLINK-2294 - Z-Coordinate,STARLINK-1742 - Z-Coordinate,STARLINK-4084 - Z-Coordinate,STARLINK-31322 - Z-Coordinate,STARLINK-6343 - Z-Coordinate,STARLINK-11115 [DTC] - Z-Coordinate,STARLINK-32024 - Z-Coordinate,STARLINK-4542 - Z-Coordinate,STARLINK-3746 - Z-Coordinate,STARLINK-4327 - Z-Coordinate,STARLINK-3726 - Z-Coordinate,STARLINK-30284 - Z-Coordinate,STARLINK-31404 - Z-Coordinate,STARLINK-1479 - Z-Coordinate,STARLINK-3753 - Z-Coordinate,STARLINK-31340 - Z-Coordinate,STARLINK-30863 - Z-Coordinate,STARLINK-31668 - Z-Coordinate,STARLINK-30715 - Z-Coordinate,STARLINK-32287 - Z-Coordinate,STARLINK-31444 - Z-Coordinate,STARLINK-3229 - Z-Coordinate,STARLINK-30196 - Z-Coordinate,STARLINK-6239 - Z-Coordinate,STARLINK-6114 - Z-Coordinate,STARLINK-1926 - Z-Coordinate,STARLINK-30086 - Z-Coordinate,STARLINK-6330 - Z-Coordinate,STARLINK-5411 - Z-Coordinate,STARLINK-5111 - Z-Coordinate,STARLINK-5630 - Z-Coordinate,STARLINK-32082 - Z-Coordinate,STARLINK-1890 - Z-Coordinate,STARLINK-5067 - Z-Coordinate,STARLINK-4533 - Z-Coordinate,STARLINK-5205 - Z-Coordinate,STARLINK-1899 - Z-Coordinate,STARLINK-30482 - Z-Coordinate,STARLINK-4203 - Z-Coordinate,STARLINK-3601 - Z-Coordinate,STARLINK-31677 - Z-Coordinate,STARLINK-2706 - Z-Coordinate,STARLINK-1238 - Z-Coordinate,STARLINK-5659 - Z-Coordinate,STARLINK-1637 - Z-Coordinate,STARLINK-6288 - Z-Coordinate,STARLINK-2370 - Z-Coordinate,STARLINK-1464 - Z-Coordinate,STARLINK-5731 - Z-Coordinate,STARLINK-5372 - Z-Coordinate,STARLINK-3178 - Z-Coordinate,STARLINK-5656 - Z-Coordinate,STARLINK-32178 - Z-Coordinate,STARLINK-30298 - Z-Coordinate,STARLINK-4038 - Z-Coordinate,STARLINK-31136 - Z-Coordinate,STARLINK-32092 - Z-Coordinate,STARLINK-31628 - Z-Coordinate,STARLINK-1236 - Z-Coordinate,STARLINK-6325 - Z-Coordinate,STARLINK-6351 - Z-Coordinate,STARLINK-5804 - Z-Coordinate,STARLINK-3992 - Z-Coordinate,STARLINK-31576 - Z-Coordinate,STARLINK-3572 - Z-Coordinate,STARLINK-31838 - Z-Coordinate,STARLINK-31019 - Z-Coordinate,STARLINK-3983 - Z-Coordinate,STARLINK-31995 - Z-Coordinate,STARLINK-6063 - Z-Coordinate,STARLINK-3809 - Z-Coordinate,STARLINK-2645 - Z-Coordinate,STARLINK-31251 - Z-Coordinate,STARLINK-4283 - Z-Coordinate,STARLINK-5519 - Z-Coordinate,STARLINK-30103 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,6696.5635,1141.4003,2080.5140,-1641.9933,-6197.4856,-2516.7137,-6034.0296,-2654.7878,1441.0950,-3884.7209,-3223.4208,-112.0531,-4211.0931,-5301.8623,-3470.9309,2778.3523,1069.0868,1375.6585,-4363.1634,-4181.8867,-3134.8424,-2074.6376,-106.0160,-733.8753,-1230.0563,-5729.7958,-5485.9874,4650.9873,2240.3478,-1080.1957,-3548.8755,5332.9989,-4152.0348,3682.7738,-5235.0531,5209.7090,-58.1134,1852.6414,-5079.0560,5404.9962,-5506.8432,6361.4854,-5963.0060,-4661.3194,0.0000,-6245.2551,3899.6262,-5197.5279,581.2949,0.0000,3916.6123,5071.3458,-2242.2224,4028.9448,1933.2216,5435.2058,-3893.1384,6501.6320,2726.9316,-5857.3588,0.0000,-4570.8369,1848.2061,5770.3630,6541.7537,-1184.3571,5235.7643,-6407.7207,-3937.2526,141.2112,4097.4419,-1827.9538,-5675.7679,2306.1346,5593.0784,520.4784,-4882.4072,62.5400,-5674.5263,122.7759,-5373.9992,-2730.0365,1345.4622,-1638.0531,2045.4527,-5398.6380,2102.0733,-6619.6913,5405.5029,4492.7641,1977.6240,5497.8140,-3842.9154,-32.6539,1113.9247,-5958.0176,921.3030,-3628.2174,5978.4248,-3991.6356,230924.5546,198082.9128,218248.8197,218040.9722,209514.3826,211323.9999,212484.7711,213527.3285,-73121952.5695,-73156272.9493,-73114174.9859,-73112950.4709,213958.6560,-73113772.1411,-1653.0035,-4992.2232,-4547.5198,4217.4483,2553.1369,-2478.1867,-2347.0298,6168.0147,4149.4193,-1767.2069,-3543.2468,-5074.8378,5161.8669,-2829.9688,-1355.3524,-6072.8519,-6624.1057,-6185.7983,1200.3182,-4071.0608,3195.2348,5669.4614,-6216.7137,-5688.1225,-6765.2367,-3688.1946,3231.0813,2596.9216,-4654.0963,6644.8754,-3277.4106,1589.9823,1777.2003,2729.0491,897.6006,-2300.9034,-5953.7155,-6471.5948,-1747.5610,2176.0474,1334.0390,-2116.8431,682.6204,-4126.8430,0.0000,-1306.5734,-3719.0830,-2262.2947,6846.4660,0.0000,5704.3060,4710.3803,-4725.9484,3182.4245,-3968.4214,1389.2090,-2792.9747,2367.8002,-3104.5248,3131.2906,0.0000,5176.6951,-5002.0767,-1555.2177,-83.7737,-6257.1236,-3166.6563,2112.7529,2397.3560,6402.7678,1190.7535,-4969.9548,-3383.4589,5258.0664,1579.2455,-5352.1993,-2382.1419,-5754.4435,3789.2308,6291.2599,-1999.9862,-5168.1287,4666.2552,-6090.1748,-5130.8220,-638.3895,-3784.0250,1583.8839,3982.2115,4469.2060,-4032.6721,2861.1607,3181.5369,5471.6003,5481.0294,1531.1248,6406.4337,1982.5355,3249.5695,-4835.5311,337387.3007,322045.1996,335697.2324,335565.9383,336819.3457,335856.2494,327943.5196,331683.4161,329826152.8741,329823280.7792,329835819.9569,329849932.6719,331381.3420,329842353.9890,644.1610,4662.4325,-4760.8649,-5227.1411,-1586.4728,-5978.6668,2357.1107,1567.0807,5206.1317,-5439.3016,5000.4972,4616.1816,1501.5330,3397.4423,5853.0400,1602.4405,1671.9764,2795.0651,5205.0199,3575.2396,-5268.7904,-3229.6213,-3098.4552,-3888.8622,462.6099,-831.7461,2662.0344,-4333.2337,4615.9490,-524.3255,4872.6925,-4075.1756,5207.8386,-5194.9160,4278.3867,3912.9294,-3278.7797,-1449.0909,4310.8203,3413.5194,-3831.1662,1211.2939,-3327.3953,-2758.0730,0.0000,-2644.5506,4319.3193,-3999.5641,886.4254,0.0000,-143.5477,364.4816,-4547.8502,4636.6631,5343.3723,3892.7426,-4890.2219,533.0647,-5520.3895,1899.6929,0.0000,498.1752,-4372.8658,3418.8570,1807.7824,-2733.7936,-3203.9260,1525.4122,-5094.3061,-2658.9210,5318.1842,-4442.7763,-2074.3201,3876.8072,3716.7125,4303.0284,-4181.2428,-3699.9421,1072.8567,2863.8930,-3724.5587,-3616.6783,-4887.8910,2930.8876,-4185.1419,-4344.4560,5370.1771,457.6223,1133.8861,-1958.1794,5162.2417,3040.6007,-4631.8134,-4289.7932,-4062.9303,-3154.0990,2181.6916,5510.5362,-1320.8026,2974.0554,73403.1352,70161.3023,70601.0688,72802.4837,75306.7400,65713.2931,61640.6555,68083.9259,-90493454.4184,-90516763.4467,-90520977.0643,-90492755.9653,69766.4050,-90502834.4525,
3600.000,-5193.4926,2420.8293,-170.6211,-969.1562,3147.6727,-1930.5079,6520.6075,322.9885,-5230.8584,4628.6128,5128.8620,4022.9249,769.8372,4056.1124,1410.3744,-972.7046,1337.8107,2040.0265,1538.1704,5075.2162,1529.0030,-1720.9260,265.2005,-1694.1002,2630.5249,4987.2353,1862.5083,-5131.7487,1735.4909,-1298.5277,6444.4041,-3465.1897,857.8760,1063.5237,5843.5706,-1900.9194,3103.2202,795.3062,3503.2341,-6690.2931,2340.2034,-4575.0370,2591.7872,5946.2757,0.0000,6663.9442,-35.3965,4869.1045,-2841.4794,0.0000,-5063.0643,-5728.4375,5256.6097,-5743.7338,2088.5097,-3206.4622,4222.3103,-5261.0653,419.4924,4800.9618,0.0000,2191.8790,-37.5664,-2172.4010,-3927.7014,3006.9686,-4699.4485,5180.8130,3241.6847,-2475.6000,-5931.1895,4076.7206,6600.5717,-4739.2217,-3593.8025,3583.4640,6816.7507,2079.8245,2833.6453,-1755.5272,4486.3203,5505.6303,-4380.2613,1819.3892,646.6248,6927.3086,567.8066,4644.9547,-4684.0815,-4015.5164,2740.4704,-4174.1896,2872.8197,-300.2209,-3598.0594,5936.4357,-2651.1371,1790.0810,-5523.2977,5962.4353,138172.5122,109637.1077,128572.7331,127160.2035,118779.7122,121001.2806,121973.9794,124272.6511,-156057891.8867,-156085224.1486,-156043346.0347,-156055592.1138,123546.6274,-156049566.5122,3531.3325,5901.0808,6797.6076,-6465.1124,-3572.6051,-737.5367,794.3869,-6524.8412,-3893.4287,-2519.5289,4637.8314,4996.5693,-4562.1253,-963.3991,-2858.1987,6144.6789,4609.7356,4685.8277,-4647.8897,-258.1213,-6312.7813,-3750.7786,6667.9065,6575.8085,5156.0086,856.1940,-3926.6518,1829.0242,5437.3714,-5196.6487,1988.4430,2290.6260,-4805.9876,-268.0523,-3529.3925,4806.9409,6011.1536,4753.4350,-2361.9667,779.2505,-4594.7363,4222.5621,-3207.3421,2631.8220,0.0000,-298.7251,5392.8154,-1788.8867,-4929.6481,0.0000,-3352.4760,-2326.3749,1925.9388,518.0218,1655.9896,2622.8275,-1963.5464,-1647.0318,5842.6347,-4309.0306,0.0000,-5817.4726,6877.7808,3530.1203,3241.6910,3196.3877,4928.0828,-4030.0924,-5780.7996,-6404.4304,2348.7403,1264.0911,1307.6302,-2025.8893,2052.4676,4040.1414,700.8180,6470.2367,-4189.3527,-6532.4403,-2456.5797,4101.1865,-1288.8035,6422.3266,6770.4032,470.3043,6323.0107,-3049.7063,-656.6181,322.5598,4134.4414,746.0495,-6143.0801,-6925.5526,-2072.1661,-3335.6532,-5781.5179,-5640.5671,-163.2674,3515.9531,385255.9497,361215.0225,377206.0975,376779.3217,379643.8003,377825.5546,371597.6906,373917.7556,299660241.9395,299648880.6259,299673111.4935,299681553.6572,374185.5938,299677507.7544,2914.4677,-2717.6552,1161.4791,2225.9346,4966.6469,6613.4792,2084.2040,2204.0791,-1997.0387,4457.4149,-535.8639,-2481.4579,-5029.5930,-5514.2005,-6176.3269,2899.8648,-4984.0791,-4685.0670,-4873.4365,-4604.7248,2343.3748,5450.6601,-1912.4641,-1377.8556,3734.5859,4630.6810,-5370.1717,4166.2556,-3941.6028,-4113.2406,-1302.1860,5491.4377,-4884.1687,6831.7264,-67.3280,-4598.3672,-638.1227,4907.1412,-5452.4111,536.6359,4480.0929,2759.8384,5473.7560,-2022.6548,0.0000,-1784.6560,-4327.9500,4592.6254,-3960.8507,0.0000,-3326.9362,3122.6384,4073.2708,-3837.0777,-6409.3288,-5439.1315,5002.8677,4214.0935,3619.0657,2471.3725,0.0000,3038.8499,424.3934,-5508.5105,-4496.4334,5351.5931,-1136.6689,2178.5965,1782.0670,-965.9194,-2436.2221,5423.1802,-1641.9368,-4642.0431,-5530.7806,-4289.2398,-21.0104,-768.2961,-4711.1173,1443.1690,4519.3448,95.9974,5145.7311,1967.3823,1309.1877,-359.3813,-2726.7987,3947.0873,-4905.2317,5256.8542,-4727.3600,-5458.5312,561.4058,-458.4125,5511.9046,-1173.5672,2487.5139,-3551.4321,4172.7638,518.3961,74722.6948,71351.4218,73019.9501,71897.3252,77473.2967,70445.8656,62091.4117,72843.1151,-90433433.9282,-90456638.2108,-90456563.1244,-90432304.3114,71191.3179,-90440502.1915,
7200.000,1634.5703,-4627.0900,-1436.7219,2490.1443,1315.8968,3295.6699,-4186.6448,2698.2220,5891.2157,-4567.6222,-4235.3245,-5881.3152,3790.6924,-2534.5836,-657.9625,-2128.6423,-4370.8355,-5345.3478,707.1303,-4841.1384,23.2986,5536.2035,-932.3890,2434.3195,-3980.1194,-2950.0937,2519.6980,4420.2109,-4648.9523,4152.5904,-6084.9884,1541.3135,1662.9706,-3358.2780,-3280.8211,-1419.7931,-4661.2847,-4247.5771,-1875.8778,4153.8017,1004.0976,286.4402,1118.8757,-4268.3959,0.0000,-4117.8669,-3276.2548,-3897.5883,4967.9332,0.0000,5023.7817,4874.7329,-6802.1439,5992.9053,-5881.4772,798.5038,-3946.5017,2133.7852,-2389.2267,-1242.5118,0.0000,1533.0881,-1630.0436,-1715.4150,-99.9381,-5034.0902,1813.6678,-1742.9949,-1496.4810,4087.9294,5032.2645,-5878.8300,-5145.5242,6309.8271,1409.0672,-6388.4191,-5254.3807,-3344.6420,1571.9047,3075.3017,-2698.1680,-5788.5760,6417.0839,-1783.0283,-2742.6780,-5007.3206,-2236.2793,-103.1451,2712.8818,2222.9808,-5766.0385,2455.6837,-464.9094,620.4634,5832.2536,-3117.9852,3783.5757,-183.9901,3862.3317,-5815.1310,36100.4901,14393.6617,30877.1668,27031.5537,20345.9926,25481.3249,23293.8961,24297.0808,-228357484.5145,-228376220.3970,-228338904.3823,-228357163.8934,25376.8290,-228349554.0129,-4822.8221,-5084.2341,-5959.1646,6070.3768,4464.7705,5100.1419,1763.4089,4423.4931,2074.9965,5141.5702,-3429.2954,-3276.9885,2976.8928,4934.9171,6292.7778,-3635.6132,-1422.9415,-2384.7983,6721.1322,4242.4525,6597.8843,1399.4219,-3755.0676,-2940.6556,-1167.7082,3299.2603,4462.3760,-5132.2540,-5070.5179,967.3393,-99.6306,-5831.2207,6549.2733,-4232.0894,4251.0932,-6332.9969,-2846.3032,-1775.1733,5907.7516,-3470.6506,6500.9306,-4982.2585,5588.5342,863.8385,0.0000,2282.1520,-5875.1033,5200.5227,1445.9781,0.0000,-600.7695,-1419.2261,693.7535,-3406.1635,-549.4215,-6094.3261,5377.6942,-1162.5774,-6432.3605,4253.3449,0.0000,4838.6029,-5525.9903,-5372.4396,-5758.6975,602.8703,-4690.4291,4926.2779,6114.6239,3923.6206,-4010.9057,2071.4212,1635.5564,-1252.9400,-5596.9779,-2143.2387,1325.0671,-3719.1445,4090.1134,3826.4785,5950.8102,-1262.5293,-1487.9024,-3449.3901,-5906.2867,35.6915,-6314.0735,4157.6276,-3860.8545,-5414.0995,-3581.8155,-4732.0315,5535.6138,4877.1193,-1252.3796,3946.0979,1950.5840,6856.0688,-3600.1342,-768.2106,407962.7176,376745.5438,394258.1819,391903.0098,398132.0353,393681.4052,390942.9671,392934.5424,249041958.2266,249024475.9329,249061127.3818,249057222.7994,392831.7676,249060288.7634,-4701.6918,-898.7046,3161.3509,2158.2889,-5081.6618,-3361.9709,-5190.9090,-4557.9180,-2742.6850,-675.1133,-4287.9472,-1388.1012,4831.7308,4105.3988,2852.3667,-5428.2277,5157.2949,3701.8245,1399.5370,2333.2766,2041.3934,-3780.0254,5755.8343,5771.4870,-5510.1631,-5253.3154,4615.1593,-1119.7964,862.6492,5223.6575,-3187.4781,-3346.8975,1390.5224,-4339.6896,-4220.9906,2379.2057,4031.5896,-5124.7469,3005.3545,-4050.7938,-1869.8056,-4646.8800,-3822.5701,5222.5800,0.0000,5038.9322,1584.7310,-2422.4097,4600.5752,0.0000,4713.1313,-4722.6235,-1119.2938,652.5522,3624.5734,2980.2064,-1531.3704,-6507.6361,635.0500,-5309.5111,0.0000,-4714.0748,3772.5516,3946.6233,3586.2609,-4728.4055,4720.5071,-4539.8357,2734.5540,3984.6448,-2281.8931,-2989.0455,4326.0298,2579.0548,3776.8700,1444.1790,4186.0861,4654.9420,5329.3920,-4880.1264,-2007.1425,3459.0232,-2017.7584,-5779.0655,2352.5746,4818.0522,-1685.9924,-5411.1057,4900.0073,-3122.8290,907.5723,4381.2907,3920.0445,4902.4410,-3494.3852,4728.6071,-5348.3832,-738.7519,-4492.8878,-3719.8254,76001.8458,72534.0967,74942.8375,71006.7630,79179.1970,74942.5258,63195.0889,71211.6559,-90373838.7404,-90396401.9249,-90390546.1539,-90375174.4966,72610.3058,-90378137.4770,
