sl_100_5400_20280420 Coordinates.csv
2028/04/20 07:47:00.0000 UTC

Generated: Tue Oct  8 21:40:58 2024,
Start: 2028/04/20 07:47:00.00, Stop: 2028/04/20 09:17:00.00,
TIME_UNITS,STARLINK-5395 - X-Coordinate,STARLINK-5132 - X-Coordinate,STARLINK-3272 - X-Coordinate,STARLINK-31958 - X-Coordinate,STARLINK-6172 - X-Coordinate,STARLINK-3302 - X-Coordinate,STARLINK-30772 - X-Coordinate,STARLINK-5748 - X-Coordinate,STARLINK-32268 - X-Coordinate,STARLINK-31406 - X-Coordinate,STARLINK-4282 - X-Coordinate,STARLINK-31433 - X-Coordinate,STARLINK-5473 - X-Coordinate,STARLINK-6202 - X-Coordinate,STARLINK-4791 - X-Coordinate,STARLINK-5346 - X-Coordinate,STARLINK-30482 - X-Coordinate,STARLINK-30266 - X-Coordinate,STARLINK-5304 - X-Coordinate,STARLINK-4316 - X-Coordinate,STARLINK-30397 - X-Coordinate,STARLINK-5853 - X-Coordinate,STARLINK-31924 - X-Coordinate,STARLINK-4576 - X-Coordinate,STARLINK-3829 - X-Coordinate,STARLINK-5411 - X-Coordinate,STARLINK-31056 - X-Coordinate,STARLINK-30983 - X-Coordinate,STARLINK-2336 - X-Coordinate,STARLINK-2010 - X-Coordinate,STARLINK-30586 - X-Coordinate,STARLINK-3292 - X-Coordinate,STARLINK-2109 - X-Coordinate,STARLINK-30503 - X-Coordinate,STARLINK-5780 - X-Coordinate,STARLINK-5954 - X-Coordinate,STARLINK-30174 - X-Coordinate,STARLINK-6066 - X-Coordinate,STARLINK-6255 - X-Coordinate,STARLINK-31711 - X-Coordinate,STARLINK-3356 - X-Coordinate,STARLINK-6175 - X-Coordinate,STARLINK-5124 - X-Coordinate,STARLINK-5185 - X-Coordinate,STARLINK-4137 - X-Coordinate,STARLINK-4374 - X-Coordinate,STARLINK-30111 - X-Coordinate,STARLINK-1728 - X-Coordinate,STARLINK-5204 - X-Coordinate,STARLINK-6282 - X-Coordinate,STARLINK-4357 - X-Coordinate,STARLINK-1704 - X-Coordinate,STARLINK-3048 - X-Coordinate,STARLINK-3689 - X-Coordinate,STARLINK-30325 - X-Coordinate,STARLINK-4299 - X-Coordinate,STARLINK-4788 - X-Coordinate,STARLINK-31035 - X-Coordinate,STARLINK-5446 - X-Coordinate,STARLINK-30316 - X-Coordinate,STARLINK-6310 - X-Coordinate,STARLINK-2371 - X-Coordinate,STARLINK-31023 - X-Coordinate,STARLINK-31825 - X-Coordinate,STARLINK-3580 - X-Coordinate,STARLINK-6063 - X-Coordinate,STARLINK-30472 - X-Coordinate,STARLINK-1984 - X-Coordinate,STARLINK-5771 - X-Coordinate,STARLINK-30248 - X-Coordinate,STARLINK-31147 - X-Coordinate,STARLINK-5021 - X-Coordinate,STARLINK-4181 - X-Coordinate,STARLINK-5638 - X-Coordinate,STARLINK-5366 - X-Coordinate,STARLINK-11271 [DTC] - X-Coordinate,STARLINK-4563 - X-Coordinate,STARLINK-5278 - X-Coordinate,STARLINK-1814 - X-Coordinate,STARLINK-4682 - X-Coordinate,STARLINK-3347 - X-Coordinate,STARLINK-31361 - X-Coordinate,STARLINK-31842 - X-Coordinate,STARLINK-4059 - X-Coordinate,STARLINK-5746 - X-Coordinate,STARLINK-2354 - X-Coordinate,STARLINK-31214 - X-Coordinate,STARLINK-31600 - X-Coordinate,STARLINK-30825 - X-Coordinate,STARLINK-2241 - X-Coordinate,STARLINK-30784 - X-Coordinate,STARLINK-3946 - X-Coordinate,STARLINK-31550 - X-Coordinate,STARLINK-6254 - X-Coordinate,STARLINK-1921 - X-Coordinate,STARLINK-6112 - X-Coordinate,STARLINK-1916 - X-Coordinate,STARLINK-5648 - X-Coordinate,STARLINK-1017 - X-Coordinate,STARLINK-30309 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5395 - Y-Coordinate,STARLINK-5132 - Y-Coordinate,STARLINK-3272 - Y-Coordinate,STARLINK-31958 - Y-Coordinate,STARLINK-6172 - Y-Coordinate,STARLINK-3302 - Y-Coordinate,STARLINK-30772 - Y-Coordinate,STARLINK-5748 - Y-Coordinate,STARLINK-32268 - Y-Coordinate,STARLINK-31406 - Y-Coordinate,STARLINK-4282 - Y-Coordinate,STARLINK-31433 - Y-Coordinate,STARLINK-5473 - Y-Coordinate,STARLINK-6202 - Y-Coordinate,STARLINK-4791 - Y-Coordinate,STARLINK-5346 - Y-Coordinate,STARLINK-30482 - Y-Coordinate,STARLINK-30266 - Y-Coordinate,STARLINK-5304 - Y-Coordinate,STARLINK-4316 - Y-Coordinate,STARLINK-30397 - Y-Coordinate,STARLINK-5853 - Y-Coordinate,STARLINK-31924 - Y-Coordinate,STARLINK-4576 - Y-Coordinate,STARLINK-3829 - Y-Coordinate,STARLINK-5411 - Y-Coordinate,STARLINK-31056 - Y-Coordinate,STARLINK-30983 - Y-Coordinate,STARLINK-2336 - Y-Coordinate,STARLINK-2010 - Y-Coordinate,STARLINK-30586 - Y-Coordinate,STARLINK-3292 - Y-Coordinate,STARLINK-2109 - Y-Coordinate,STARLINK-30503 - Y-Coordinate,STARLINK-5780 - Y-Coordinate,STARLINK-5954 - Y-Coordinate,STARLINK-30174 - Y-Coordinate,STARLINK-6066 - Y-Coordinate,STARLINK-6255 - Y-Coordinate,STARLINK-31711 - Y-Coordinate,STARLINK-3356 - Y-Coordinate,STARLINK-6175 - Y-Coordinate,STARLINK-5124 - Y-Coordinate,STARLINK-5185 - Y-Coordinate,STARLINK-4137 - Y-Coordinate,STARLINK-4374 - Y-Coordinate,STARLINK-30111 - Y-Coordinate,STARLINK-1728 - Y-Coordinate,STARLINK-5204 - Y-Coordinate,STARLINK-6282 - Y-Coordinate,STARLINK-4357 - Y-Coordinate,STARLINK-1704 - Y-Coordinate,STARLINK-3048 - Y-Coordinate,STARLINK-3689 - Y-Coordinate,STARLINK-30325 - Y-Coordinate,STARLINK-4299 - Y-Coordinate,STARLINK-4788 - Y-Coordinate,STARLINK-31035 - Y-Coordinate,STARLINK-5446 - Y-Coordinate,STARLINK-30316 - Y-Coordinate,STARLINK-6310 - Y-Coordinate,STARLINK-2371 - Y-Coordinate,STARLINK-31023 - Y-Coordinate,STARLINK-31825 - Y-Coordinate,STARLINK-3580 - Y-Coordinate,STARLINK-6063 - Y-Coordinate,STARLINK-30472 - Y-Coordinate,STARLINK-1984 - Y-Coordinate,STARLINK-5771 - Y-Coordinate,STARLINK-30248 - Y-Coordinate,STARLINK-31147 - Y-Coordinate,STARLINK-5021 - Y-Coordinate,STARLINK-4181 - Y-Coordinate,STARLINK-5638 - Y-Coordinate,STARLINK-5366 - Y-Coordinate,STARLINK-11271 [DTC] - Y-Coordinate,STARLINK-4563 - Y-Coordinate,STARLINK-5278 - Y-Coordinate,STARLINK-1814 - Y-Coordinate,STARLINK-4682 - Y-Coordinate,STARLINK-3347 - Y-Coordinate,STARLINK-31361 - Y-Coordinate,STARLINK-31842 - Y-Coordinate,STARLINK-4059 - Y-Coordinate,STARLINK-5746 - Y-Coordinate,STARLINK-2354 - Y-Coordinate,STARLINK-31214 - Y-Coordinate,STARLINK-31600 - Y-Coordinate,STARLINK-30825 - Y-Coordinate,STARLINK-2241 - Y-Coordinate,STARLINK-30784 - Y-Coordinate,STARLINK-3946 - Y-Coordinate,STARLINK-31550 - Y-Coordinate,STARLINK-6254 - Y-Coordinate,STARLINK-1921 - Y-Coordinate,STARLINK-6112 - Y-Coordinate,STARLINK-1916 - Y-Coordinate,STARLINK-5648 - Y-Coordinate,STARLINK-1017 - Y-Coordinate,STARLINK-30309 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5395 - Z-Coordinate,STARLINK-5132 - Z-Coordinate,STARLINK-3272 - Z-Coordinate,STARLINK-31958 - Z-Coordinate,STARLINK-6172 - Z-Coordinate,STARLINK-3302 - Z-Coordinate,STARLINK-30772 - Z-Coordinate,STARLINK-5748 - Z-Coordinate,STARLINK-32268 - Z-Coordinate,STARLINK-31406 - Z-Coordinate,STARLINK-4282 - Z-Coordinate,STARLINK-31433 - Z-Coordinate,STARLINK-5473 - Z-Coordinate,STARLINK-6202 - Z-Coordinate,STARLINK-4791 - Z-Coordinate,STARLINK-5346 - Z-Coordinate,STARLINK-30482 - Z-Coordinate,STARLINK-30266 - Z-Coordinate,STARLINK-5304 - Z-Coordinate,STARLINK-4316 - Z-Coordinate,STARLINK-30397 - Z-Coordinate,STARLINK-5853 - Z-Coordinate,STARLINK-31924 - Z-Coordinate,STARLINK-4576 - Z-Coordinate,STARLINK-3829 - Z-Coordinate,STARLINK-5411 - Z-Coordinate,STARLINK-31056 - Z-Coordinate,STARLINK-30983 - Z-Coordinate,STARLINK-2336 - Z-Coordinate,STARLINK-2010 - Z-Coordinate,STARLINK-30586 - Z-Coordinate,STARLINK-3292 - Z-Coordinate,STARLINK-2109 - Z-Coordinate,STARLINK-30503 - Z-Coordinate,STARLINK-5780 - Z-Coordinate,STARLINK-5954 - Z-Coordinate,STARLINK-30174 - Z-Coordinate,STARLINK-6066 - Z-Coordinate,STARLINK-6255 - Z-Coordinate,STARLINK-31711 - Z-Coordinate,STARLINK-3356 - Z-Coordinate,STARLINK-6175 - Z-Coordinate,STARLINK-5124 - Z-Coordinate,STARLINK-5185 - Z-Coordinate,STARLINK-4137 - Z-Coordinate,STARLINK-4374 - Z-Coordinate,STARLINK-30111 - Z-Coordinate,STARLINK-1728 - Z-Coordinate,STARLINK-5204 - Z-Coordinate,STARLINK-6282 - Z-Coordinate,STARLINK-4357 - Z-Coordinate,STARLINK-1704 - Z-Coordinate,STARLINK-3048 - Z-Coordinate,STARLINK-3689 - Z-Coordinate,STARLINK-30325 - Z-Coordinate,STARLINK-4299 - Z-Coordinate,STARLINK-4788 - Z-Coordinate,STARLINK-31035 - Z-Coordinate,STARLINK-5446 - Z-Coordinate,STARLINK-30316 - Z-Coordinate,STARLINK-6310 - Z-Coordinate,STARLINK-2371 - Z-Coordinate,STARLINK-31023 - Z-Coordinate,STARLINK-31825 - Z-Coordinate,STARLINK-3580 - Z-Coordinate,STARLINK-6063 - Z-Coordinate,STARLINK-30472 - Z-Coordinate,STARLINK-1984 - Z-Coordinate,STARLINK-5771 - Z-Coordinate,STARLINK-30248 - Z-Coordinate,STARLINK-31147 - Z-Coordinate,STARLINK-5021 - Z-Coordinate,STARLINK-4181 - Z-Coordinate,STARLINK-5638 - Z-Coordinate,STARLINK-5366 - Z-Coordinate,STARLINK-11271 [DTC] - Z-Coordinate,STARLINK-4563 - Z-Coordinate,STARLINK-5278 - Z-Coordinate,STARLINK-1814 - Z-Coordinate,STARLINK-4682 - Z-Coordinate,STARLINK-3347 - Z-Coordinate,STARLINK-31361 - Z-Coordinate,STARLINK-31842 - Z-Coordinate,STARLINK-4059 - Z-Coordinate,STARLINK-5746 - Z-Coordinate,STARLINK-2354 - Z-Coordinate,STARLINK-31214 - Z-Coordinate,STARLINK-31600 - Z-Coordinate,STARLINK-30825 - Z-Coordinate,STARLINK-2241 - Z-Coordinate,STARLINK-30784 - Z-Coordinate,STARLINK-3946 - Z-Coordinate,STARLINK-31550 - Z-Coordinate,STARLINK-6254 - Z-Coordinate,STARLINK-1921 - Z-Coordinate,STARLINK-6112 - Z-Coordinate,STARLINK-1916 - Z-Coordinate,STARLINK-5648 - Z-Coordinate,STARLINK-1017 - Z-Coordinate,STARLINK-30309 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3861.3021,59.4288,-2187.9411,3060.8551,1869.7458,-2661.3343,-2023.8961,-3203.5037,-1771.7898,1974.6531,-1758.6547,6439.4258,-4773.4348,1232.4447,5161.7176,-5193.3952,4357.8312,3848.1016,1136.1200,-504.8299,-4970.8624,-1350.9758,-3902.8161,-2083.2519,4331.3933,-3496.7022,1351.2111,-4271.0044,-6668.3270,-821.1345,-5304.2048,-1190.4702,-3860.5289,-1704.6274,5431.8764,-3755.1113,719.5762,3660.4982,-5418.8628,-584.6171,1118.4958,-1300.1455,4597.0936,3519.5370,4692.7414,5483.2496,6914.0226,-3488.2842,4967.3807,1198.7415,4684.5319,-3046.8803,4635.9437,-5477.6484,5789.1258,-4879.6478,4177.6104,-5688.5992,3253.5663,4817.5707,1471.2898,3791.0107,-1103.6691,1995.7965,-2915.3526,-3910.5062,-2060.0478,0.0000,6683.3211,-229.9141,-5063.9014,3486.1339,6316.4595,4676.8816,5116.5799,3713.5190,-1480.7976,-5372.8009,5502.5837,0.0000,-6173.5216,-3005.0154,4487.5757,-162.5892,197.2490,889.0523,4422.0069,297.6652,-782.7759,-4795.7938,-4371.7558,-2979.1153,0.0000,-2601.7863,-4192.8315,6005.3965,-4745.4004,-2277.5495,4446.6827,-6041.6097,-386014.3187,-395526.0215,-392982.3525,-393322.0798,-396484.0770,-395058.2881,-387159.6610,-390861.4485,-193807453.6114,-193824289.2597,-193815502.5430,-193828179.6597,-390146.9535,-193821504.5386,-5512.9272,-4237.0977,5209.0176,4837.7373,-6193.0877,3280.0144,-4626.2392,4622.9852,-4750.6968,-6190.8592,5200.7246,119.3680,5041.4089,-6388.2298,749.9356,2434.4736,-4014.6791,4080.7511,6746.6198,-6877.4480,-4654.7180,-5103.1495,3235.4007,4651.2065,-2344.3926,5624.0501,-6473.4495,4488.3138,492.9746,-4772.7258,332.1969,5027.5549,-3049.2959,6042.8936,2607.1776,-3129.7539,5601.0695,5885.7317,3427.8995,4165.0457,-5687.0795,-4941.4585,-2917.3650,5848.4578,-4934.5868,-3943.2183,208.0897,3772.8636,4581.9057,-5373.7272,-3401.2825,-2947.0238,3733.1583,-889.9796,701.1185,161.5518,-360.5036,-1863.1331,6019.3941,-3249.4795,-4951.0971,5483.1197,6847.9101,4902.9004,-6242.8058,-1433.9761,6508.4060,0.0000,-1705.9014,-5853.3789,3010.7918,2320.3653,2178.0509,4868.2711,2721.7713,-5260.3933,4512.5585,420.5734,-430.4129,0.0000,201.5335,-2776.3908,-4009.1783,4139.7370,5417.9308,6331.3776,-3664.2970,-6539.7257,-4216.6046,2408.3688,3219.4255,3008.3268,0.0000,-4622.9672,-2434.0837,-3435.6855,-3492.4326,-6211.6507,-1342.5852,2510.8486,110883.8355,98588.9075,108501.5843,108030.5292,100026.9490,101443.8840,100960.1831,102224.7067,298355345.9786,298381333.3969,298362935.9914,298371065.8968,103152.6821,298366886.7972,1678.0171,-5471.4468,3972.9177,-3689.0030,-2480.8158,5462.8327,4669.8938,-4039.7083,4536.7131,2084.8193,-4177.7375,-2216.1279,137.2450,2399.7602,4440.8783,3865.8809,3570.0939,3985.0036,1148.6541,-668.6230,-1256.4108,4475.9368,4538.9784,-4668.8979,-4842.1890,2023.1032,1747.5279,3109.7788,-1531.0146,4827.0692,4459.4082,4576.7400,4825.9568,-2916.2829,3373.0079,-4933.7550,-4028.1312,27.4700,2622.3180,-5264.5383,-3706.1878,4656.2655,-4261.9626,1008.7933,1129.4844,1520.5860,-457.6947,4572.4284,1484.7893,-4201.6423,3809.5569,5444.1335,-3579.8595,-4108.9171,-3692.9046,4881.9740,5489.0241,-3381.0460,-653.3892,3564.2286,-4615.6118,1105.8301,-116.2576,4313.6393,373.2458,5549.8876,-1160.3311,0.0000,684.6313,3699.8753,-3604.8893,5488.0769,1704.5618,1580.4481,3776.2851,1845.0575,-5007.9317,-4321.4154,-4080.4651,0.0000,2793.6605,5372.9218,-3219.6848,5528.6955,-4326.2723,2155.0565,3660.2399,-1944.7570,-5352.7650,4285.6175,4159.8361,5454.4224,0.0000,4447.9446,4448.6823,-176.8146,2937.8384,-2061.4456,-5114.4234,2252.8674,-29731.4172,-34191.1612,-31211.6372,-29470.1948,-26661.1104,-36066.4103,-40462.3403,-33616.5124,55707340.6094,55705056.1475,55679567.9617,55707550.0266,-32250.3070,55698026.0230,
300.000,-4741.9715,-2053.8622,-322.7462,4776.2981,79.5150,-681.9347,-3835.0242,-1831.3207,-2992.3223,825.5475,116.7267,5680.4759,-4048.8111,-506.6999,6040.7929,-3625.6031,3394.7107,4661.7147,2611.1671,-47.5120,-5962.3314,-3161.5774,-2151.1081,-48.6345,2530.9687,-2224.2000,153.7081,-3245.5471,-6629.8859,-2688.6575,-5367.9256,728.3893,-5442.3597,-176.9058,6465.8212,-2040.4137,2500.0130,4752.5847,-3841.1101,1429.5194,-563.0187,-3231.0542,2764.4777,4252.7265,3369.1304,5845.8483,6525.2254,-2693.2833,5281.2803,-623.9954,5705.3698,-4633.8628,5690.5278,-4598.6812,6328.3938,-3755.4760,4105.2824,-5096.9733,4227.3174,3051.4361,-503.8885,4770.7120,424.8888,3086.8548,-3896.0103,-5504.8525,-594.8809,0.0000,5840.7751,-2019.7094,-3385.3280,4284.4675,5996.3904,5228.0668,5218.2113,2171.4366,608.2757,-4099.3916,4230.3347,0.0000,-6511.6034,-4509.9784,3556.6449,1987.7244,2156.7962,2197.0831,2561.1844,-1324.0411,-2697.1396,-4650.5515,-3951.9651,-1632.4778,0.0000,-4047.2612,-4089.7318,4938.9904,-4714.5293,-3508.2984,2985.1377,-5571.0554,-388339.2062,-397487.7314,-394978.0228,-395343.7903,-398610.3399,-397140.5089,-389335.3769,-393179.4308,-200274574.4545,-200291658.1424,-200282551.8322,-200295504.6617,-392255.7960,-200288699.3222,-4064.9060,-3721.9217,4746.8040,4131.5176,-5892.2549,4192.6417,-3445.2630,5948.8509,-3078.6415,-6769.7960,4617.4111,-1513.4133,5178.6898,-5912.1625,-778.7943,3761.8027,-5539.4936,2162.3308,6417.4059,-6744.3466,-3507.4863,-3954.3256,4528.9512,4339.6928,-3410.9223,6537.8986,-6840.2840,5859.0217,1730.2776,-5072.5276,2353.8926,4318.2834,-2047.9407,6741.4192,1175.0165,-2337.6729,4538.9001,4819.9221,4376.1065,4742.0107,-4865.0707,-3975.1178,-3657.5847,4701.8177,-5318.8601,-3642.8113,-1300.5882,5385.5474,3185.6200,-6066.8842,-3521.5262,-1566.5533,3627.4489,850.8218,-1049.9205,1938.7243,-2477.1793,-157.0880,5290.1536,-3845.3448,-5599.5061,4732.9824,6730.3765,3205.9718,-5512.9617,-789.4842,6886.6867,0.0000,-3041.4009,-4910.1349,4117.6865,293.3673,740.0052,4526.6356,685.2588,-5317.9449,4131.2968,1950.4863,-1917.6085,0.0000,1553.1031,-1242.4989,-5494.9400,4124.5029,4611.7398,6370.7346,-4522.4854,-5870.1793,-3166.6465,4120.6792,4855.4105,4619.2908,0.0000,-3044.0680,-313.1159,-4545.7858,-1696.1562,-4968.1810,-2906.3599,4030.7790,102892.6296,90451.4974,100238.8308,99675.5139,91698.6204,93108.5372,92676.7259,93663.8104,294052146.0569,294077915.7748,294060355.9924,294067261.5499,94849.9842,294063734.7530,3013.2219,-5460.5063,5004.9280,-2547.9274,-3645.8575,5444.7428,4553.2015,-3033.4495,5276.1293,303.1946,-5124.6435,-3441.6739,2228.0471,3584.5204,3140.1051,4531.1017,2381.1577,4573.8273,-391.3246,1571.8271,281.7994,4718.3003,4600.0704,-5379.3503,-5446.4207,536.3446,-55.0981,1795.8017,277.1925,3717.9092,3714.0152,5333.6179,3702.3510,-1559.8995,2125.5653,-6213.9068,-4611.8971,-1499.0488,3749.6957,-4568.5884,-4832.1266,4641.9599,-5175.9388,2717.8990,2824.1048,-721.2944,-1950.9842,3329.0573,3131.0525,-3280.6259,1764.7191,4868.0129,-1635.0459,-5080.7208,-2545.8227,5458.8408,4973.7830,-4612.2343,1167.1655,4727.1744,-4045.8874,-725.9548,-1634.1311,5176.5969,-1436.9519,4154.8594,381.0666,0.0000,2156.8483,4449.2634,-4392.5699,5405.6297,3318.5199,-540.7009,4486.7841,3440.6455,-5495.1356,-5206.8649,-5054.3389,0.0000,1084.6484,4871.7046,-1931.0277,5174.9577,-4711.0097,373.7918,4398.7888,-3230.7392,-5454.1362,2930.8842,2760.0947,4867.3342,0.0000,4719.2579,5143.3821,-1692.2964,4267.7178,-3323.4596,-5511.4067,791.1556,-29561.0490,-34028.4132,-30993.2560,-29514.3768,-26460.6094,-35693.3438,-40438.8811,-33129.8311,55713400.5388,55711830.1801,55685868.8409,55713794.3370,-32124.1371,55704258.8319,
600.000,-5191.3765,-3977.6277,1606.6416,5995.8318,-1744.3612,1338.5371,-5287.9684,-309.4023,-3956.9922,-405.5671,2014.1746,4354.4572,-2890.1743,-2224.9520,6319.9378,-1721.3180,2123.5074,5057.8790,3837.2448,392.8743,-6374.6156,-4693.0127,-205.4431,2013.0291,499.8742,-740.4992,-1060.1776,-1922.6938,-5913.1561,-4256.4881,-4946.3687,2608.3933,-6483.8533,1353.4125,6869.3893,-152.6998,4071.1459,5396.3044,-1887.2474,3263.4580,-2229.4157,-4866.2089,662.2358,4587.8609,1688.1843,5562.9679,5506.5334,-1664.3172,5098.7502,-2362.2938,6115.9571,-5785.5209,6155.0456,-3301.6700,6259.8507,-2302.8783,3680.2231,-4027.0418,4783.1889,963.2729,-2408.2057,5247.3119,1927.7300,3916.5263,-4500.9560,-6546.0189,931.9370,0.0000,4428.7974,-3645.7775,-1384.0699,4711.9811,5093.6916,5249.1960,4853.0922,363.9433,2656.4589,-2450.6078,2558.0944,0.0000,-6165.4126,-5567.1463,2282.0133,3933.6086,3932.1311,3265.2555,442.0390,-2840.7917,-4368.3462,-4063.0308,-3155.7600,-171.7525,0.0000,-5136.5381,-3575.7645,3384.2169,-4185.1429,-4431.0404,1267.2420,-4562.8285,-390501.0519,-399276.2007,-396794.7819,-397182.4586,-400558.0451,-399038.3518,-391335.4822,-395243.1805,-206646193.5935,-206663514.6205,-206654127.1475,-206667290.5265,-394187.9191,-206660394.8044,-2214.4257,-2898.6101,3858.4404,3026.3260,-5043.8881,4743.3897,-1961.5552,6703.6067,-1109.1671,-6646.6788,3620.0294,-3022.4691,4808.5586,-4883.8123,-2196.5203,4763.1133,-6520.9789,35.6868,5466.4967,-5872.0344,-2016.3111,-2457.0473,5395.5172,3653.8006,-4195.8507,6814.7252,-6503.0342,6658.5287,2793.9229,-4886.8072,4134.1302,3228.2759,-882.8304,6786.5048,-352.0152,-1220.7249,3069.4505,3279.4866,4935.5220,4855.7081,-3588.5444,-2661.5784,-4093.1836,3071.2686,-5195.7413,-2951.9399,-2701.8624,6453.0190,1451.4379,-6191.3857,-3236.0173,-77.6251,3171.0297,2548.0121,-2677.5123,3564.3108,-4339.3489,1602.4455,4016.6130,-4096.4054,-5736.8476,3471.8909,5965.2966,1195.3288,-4223.5934,-119.2051,6594.6628,0.0000,-4102.4097,-3519.4230,4863.3491,-1738.2770,-804.7629,3716.7401,-1430.2509,-4822.3002,3397.0073,3335.4256,-3259.8920,0.0000,2728.4695,377.6972,-6416.5072,3757.3711,3398.8970,5728.2498,-4961.5146,-4617.2735,-1848.8433,5399.1475,5981.2813,5796.2094,0.0000,-1196.3310,1859.9858,-5227.7136,321.7173,-3243.6096,-4228.6408,5152.2511,94848.0500,82280.7150,91930.3309,91275.1541,83326.8578,84733.7066,84347.4964,85139.6808,289608795.1107,289634331.0844,289617627.8896,289623292.6404,86504.2226,289620428.7020,4026.2874,-4863.8161,5496.3463,-1119.2567,-4420.4962,4838.9765,3938.6084,-1701.4601,5419.8480,-1512.4637,-5516.5579,-4279.3911,4081.1553,4385.9088,1491.5942,4708.7416,935.8806,4662.7930,-1889.5259,3643.3836,1789.6786,4454.1192,4141.7676,-5510.6220,-5463.0513,-1008.0380,-1851.6178,289.6597,2054.6974,2194.9777,2572.5547,5513.5953,2176.1501,-35.7045,648.0173,-6835.5263,-4703.9078,-2865.0696,4474.9320,-3341.6644,-5430.2714,4127.6274,-5533.1288,4131.7414,4212.3049,-2885.7266,-3235.4903,1721.5002,4440.0685,-2007.5672,-469.0710,3764.9855,483.9747,-5503.7817,-1122.6141,5446.0255,3921.9967,-5338.5584,2859.3531,5358.9489,-3042.5672,-2473.9639,-2977.4990,5461.2111,-3091.2400,2317.5415,1881.4492,0.0000,3397.8178,4722.1533,-4705.7189,4739.2414,4571.4429,-2604.0798,4714.4970,4628.1863,-5388.2433,-5530.6645,-5472.5698,0.0000,-748.4046,3808.4662,-425.7007,4263.3814,-4593.3648,-1450.8468,4641.5685,-4155.4372,-4954.9088,1253.9680,1053.1581,3754.5450,0.0000,4484.2916,5199.1611,-3025.7905,5067.4107,-4229.6996,-5314.3870,-755.7234,-29392.0666,-33863.2927,-30777.0096,-29563.1550,-26263.4324,-35313.9484,-40410.4972,-32568.5596,55719456.1955,55718597.3927,55692178.8758,55720018.4517,-31997.9490,55710491.5018,
