sl_100_5400_20281116 Coordinates.csv
2028/11/16 07:47:00.0000 UTC

Generated: Tue Oct  8 21:41:03 2024,
Start: 2028/11/16 07:47:00.00, Stop: 2028/11/16 09:17:00.00,
TIME_UNITS,STARLINK-4015 - X-Coordinate,STARLINK-30108 - X-Coordinate,STARLINK-5857 - X-Coordinate,STARLINK-4548 - X-Coordinate,STARLINK-3278 - X-Coordinate,STARLINK-31742 - X-Coordinate,STARLINK-30591 - X-Coordinate,STARLINK-31775 - X-Coordinate,STARLINK-6080 - X-Coordinate,STARLINK-32360 - X-Coordinate,STARLINK-2379 - X-Coordinate,STARLINK-1277 - X-Coordinate,STARLINK-31692 - X-Coordinate,STARLINK-5546 - X-Coordinate,STARLINK-3790 - X-Coordinate,STARLINK-5198 - X-Coordinate,STARLINK-31169 - X-Coordinate,STARLINK-32206 - X-Coordinate,STARLINK-3832 - X-Coordinate,STARLINK-6358 - X-Coordinate,STARLINK-31440 - X-Coordinate,STARLINK-2565 - X-Coordinate,STARLINK-4423 - X-Coordinate,STARLINK-30344 - X-Coordinate,STARLINK-30840 - X-Coordinate,STARLINK-31376 - X-Coordinate,STARLINK-5954 - X-Coordinate,STARLINK-31983 - X-Coordinate,STARLINK-4021 - X-Coordinate,STARLINK-5678 - X-Coordinate,STARLINK-30197 - X-Coordinate,STARLINK-31189 - X-Coordinate,STARLINK-32262 - X-Coordinate,STARLINK-31397 - X-Coordinate,STARLINK-6169 - X-Coordinate,STARLINK-5016 - X-Coordinate,STARLINK-1272 - X-Coordinate,STARLINK-3740 - X-Coordinate,STARLINK-4681 - X-Coordinate,STARLINK-31313 - X-Coordinate,STARLINK-31326 - X-Coordinate,STARLINK-32122 - X-Coordinate,STARLINK-30475 - X-Coordinate,STARLINK-4778 - X-Coordinate,STARLINK-31325 - X-Coordinate,STARLINK-1306 - X-Coordinate,STARLINK-3153 - X-Coordinate,STARLINK-30049 - X-Coordinate,STARLINK-31604 - X-Coordinate,STARLINK-6199 - X-Coordinate,STARLINK-31977 - X-Coordinate,STARLINK-30479 - X-Coordinate,STARLINK-11139 [DTC] - X-Coordinate,STARLINK-1656 - X-Coordinate,STARLINK-3158 - X-Coordinate,STARLINK-3266 - X-Coordinate,STARLINK-5557 - X-Coordinate,STARLINK-4424 - X-Coordinate,STARLINK-31498 - X-Coordinate,STARLINK-6079 - X-Coordinate,STARLINK-30478 - X-Coordinate,STARLINK-3950 - X-Coordinate,STARLINK-3529 - X-Coordinate,STARLINK-2423 - X-Coordinate,STARLINK-31725 - X-Coordinate,STARLINK-30832 - X-Coordinate,STARLINK-30292 - X-Coordinate,STARLINK-5593 - X-Coordinate,STARLINK-3368 - X-Coordinate,STARLINK-32076 - X-Coordinate,STARLINK-5480 - X-Coordinate,STARLINK-4501 - X-Coordinate,STARLINK-31429 - X-Coordinate,STARLINK-3954 - X-Coordinate,STARLINK-31323 - X-Coordinate,STARLINK-4642 - X-Coordinate,STARLINK-5049 - X-Coordinate,STARLINK-3364 - X-Coordinate,STARLINK-2435 - X-Coordinate,STARLINK-30883 - X-Coordinate,STARLINK-31843 - X-Coordinate,STARLINK-31156 - X-Coordinate,STARLINK-4264 - X-Coordinate,STARLINK-4444 - X-Coordinate,STARLINK-31233 - X-Coordinate,STARLINK-30150 - X-Coordinate,STARLINK-3810 - X-Coordinate,STARLINK-5291 - X-Coordinate,STARLINK-30078 - X-Coordinate,STARLINK-4133 - X-Coordinate,STARLINK-32158 - X-Coordinate,STARLINK-2586 - X-Coordinate,STARLINK-31324 - X-Coordinate,STARLINK-5178 - X-Coordinate,STARLINK-5853 - X-Coordinate,STARLINK-6351 - X-Coordinate,STARLINK-5342 - X-Coordinate,STARLINK-5917 - X-Coordinate,STARLINK-30215 - X-Coordinate,STARLINK-4581 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4015 - Y-Coordinate,STARLINK-30108 - Y-Coordinate,STARLINK-5857 - Y-Coordinate,STARLINK-4548 - Y-Coordinate,STARLINK-3278 - Y-Coordinate,STARLINK-31742 - Y-Coordinate,STARLINK-30591 - Y-Coordinate,STARLINK-31775 - Y-Coordinate,STARLINK-6080 - Y-Coordinate,STARLINK-32360 - Y-Coordinate,STARLINK-2379 - Y-Coordinate,STARLINK-1277 - Y-Coordinate,STARLINK-31692 - Y-Coordinate,STARLINK-5546 - Y-Coordinate,STARLINK-3790 - Y-Coordinate,STARLINK-5198 - Y-Coordinate,STARLINK-31169 - Y-Coordinate,STARLINK-32206 - Y-Coordinate,STARLINK-3832 - Y-Coordinate,STARLINK-6358 - Y-Coordinate,STARLINK-31440 - Y-Coordinate,STARLINK-2565 - Y-Coordinate,STARLINK-4423 - Y-Coordinate,STARLINK-30344 - Y-Coordinate,STARLINK-30840 - Y-Coordinate,STARLINK-31376 - Y-Coordinate,STARLINK-5954 - Y-Coordinate,STARLINK-31983 - Y-Coordinate,STARLINK-4021 - Y-Coordinate,STARLINK-5678 - Y-Coordinate,STARLINK-30197 - Y-Coordinate,STARLINK-31189 - Y-Coordinate,STARLINK-32262 - Y-Coordinate,STARLINK-31397 - Y-Coordinate,STARLINK-6169 - Y-Coordinate,STARLINK-5016 - Y-Coordinate,STARLINK-1272 - Y-Coordinate,STARLINK-3740 - Y-Coordinate,STARLINK-4681 - Y-Coordinate,STARLINK-31313 - Y-Coordinate,STARLINK-31326 - Y-Coordinate,STARLINK-32122 - Y-Coordinate,STARLINK-30475 - Y-Coordinate,STARLINK-4778 - Y-Coordinate,STARLINK-31325 - Y-Coordinate,STARLINK-1306 - Y-Coordinate,STARLINK-3153 - Y-Coordinate,STARLINK-30049 - Y-Coordinate,STARLINK-31604 - Y-Coordinate,STARLINK-6199 - Y-Coordinate,STARLINK-31977 - Y-Coordinate,STARLINK-30479 - Y-Coordinate,STARLINK-11139 [DTC] - Y-Coordinate,STARLINK-1656 - Y-Coordinate,STARLINK-3158 - Y-Coordinate,STARLINK-3266 - Y-Coordinate,STARLINK-5557 - Y-Coordinate,STARLINK-4424 - Y-Coordinate,STARLINK-31498 - Y-Coordinate,STARLINK-6079 - Y-Coordinate,STARLINK-30478 - Y-Coordinate,STARLINK-3950 - Y-Coordinate,STARLINK-3529 - Y-Coordinate,STARLINK-2423 - Y-Coordinate,STARLINK-31725 - Y-Coordinate,STARLINK-30832 - Y-Coordinate,STARLINK-30292 - Y-Coordinate,STARLINK-5593 - Y-Coordinate,STARLINK-3368 - Y-Coordinate,STARLINK-32076 - Y-Coordinate,STARLINK-5480 - Y-Coordinate,STARLINK-4501 - Y-Coordinate,STARLINK-31429 - Y-Coordinate,STARLINK-3954 - Y-Coordinate,STARLINK-31323 - Y-Coordinate,STARLINK-4642 - Y-Coordinate,STARLINK-5049 - Y-Coordinate,STARLINK-3364 - Y-Coordinate,STARLINK-2435 - Y-Coordinate,STARLINK-30883 - Y-Coordinate,STARLINK-31843 - Y-Coordinate,STARLINK-31156 - Y-Coordinate,STARLINK-4264 - Y-Coordinate,STARLINK-4444 - Y-Coordinate,STARLINK-31233 - Y-Coordinate,STARLINK-30150 - Y-Coordinate,STARLINK-3810 - Y-Coordinate,STARLINK-5291 - Y-Coordinate,STARLINK-30078 - Y-Coordinate,STARLINK-4133 - Y-Coordinate,STARLINK-32158 - Y-Coordinate,STARLINK-2586 - Y-Coordinate,STARLINK-31324 - Y-Coordinate,STARLINK-5178 - Y-Coordinate,STARLINK-5853 - Y-Coordinate,STARLINK-6351 - Y-Coordinate,STARLINK-5342 - Y-Coordinate,STARLINK-5917 - Y-Coordinate,STARLINK-30215 - Y-Coordinate,STARLINK-4581 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4015 - Z-Coordinate,STARLINK-30108 - Z-Coordinate,STARLINK-5857 - Z-Coordinate,STARLINK-4548 - Z-Coordinate,STARLINK-3278 - Z-Coordinate,STARLINK-31742 - Z-Coordinate,STARLINK-30591 - Z-Coordinate,STARLINK-31775 - Z-Coordinate,STARLINK-6080 - Z-Coordinate,STARLINK-32360 - Z-Coordinate,STARLINK-2379 - Z-Coordinate,STARLINK-1277 - Z-Coordinate,STARLINK-31692 - Z-Coordinate,STARLINK-5546 - Z-Coordinate,STARLINK-3790 - Z-Coordinate,STARLINK-5198 - Z-Coordinate,STARLINK-31169 - Z-Coordinate,STARLINK-32206 - Z-Coordinate,STARLINK-3832 - Z-Coordinate,STARLINK-6358 - Z-Coordinate,STARLINK-31440 - Z-Coordinate,STARLINK-2565 - Z-Coordinate,STARLINK-4423 - Z-Coordinate,STARLINK-30344 - Z-Coordinate,STARLINK-30840 - Z-Coordinate,STARLINK-31376 - Z-Coordinate,STARLINK-5954 - Z-Coordinate,STARLINK-31983 - Z-Coordinate,STARLINK-4021 - Z-Coordinate,STARLINK-5678 - Z-Coordinate,STARLINK-30197 - Z-Coordinate,STARLINK-31189 - Z-Coordinate,STARLINK-32262 - Z-Coordinate,STARLINK-31397 - Z-Coordinate,STARLINK-6169 - Z-Coordinate,STARLINK-5016 - Z-Coordinate,STARLINK-1272 - Z-Coordinate,STARLINK-3740 - Z-Coordinate,STARLINK-4681 - Z-Coordinate,STARLINK-31313 - Z-Coordinate,STARLINK-31326 - Z-Coordinate,STARLINK-32122 - Z-Coordinate,STARLINK-30475 - Z-Coordinate,STARLINK-4778 - Z-Coordinate,STARLINK-31325 - Z-Coordinate,STARLINK-1306 - Z-Coordinate,STARLINK-3153 - Z-Coordinate,STARLINK-30049 - Z-Coordinate,STARLINK-31604 - Z-Coordinate,STARLINK-6199 - Z-Coordinate,STARLINK-31977 - Z-Coordinate,STARLINK-30479 - Z-Coordinate,STARLINK-11139 [DTC] - Z-Coordinate,STARLINK-1656 - Z-Coordinate,STARLINK-3158 - Z-Coordinate,STARLINK-3266 - Z-Coordinate,STARLINK-5557 - Z-Coordinate,STARLINK-4424 - Z-Coordinate,STARLINK-31498 - Z-Coordinate,STARLINK-6079 - Z-Coordinate,STARLINK-30478 - Z-Coordinate,STARLINK-3950 - Z-Coordinate,STARLINK-3529 - Z-Coordinate,STARLINK-2423 - Z-Coordinate,STARLINK-31725 - Z-Coordinate,STARLINK-30832 - Z-Coordinate,STARLINK-30292 - Z-Coordinate,STARLINK-5593 - Z-Coordinate,STARLINK-3368 - Z-Coordinate,STARLINK-32076 - Z-Coordinate,STARLINK-5480 - Z-Coordinate,STARLINK-4501 - Z-Coordinate,STARLINK-31429 - Z-Coordinate,STARLINK-3954 - Z-Coordinate,STARLINK-31323 - Z-Coordinate,STARLINK-4642 - Z-Coordinate,STARLINK-5049 - Z-Coordinate,STARLINK-3364 - Z-Coordinate,STARLINK-2435 - Z-Coordinate,STARLINK-30883 - Z-Coordinate,STARLINK-31843 - Z-Coordinate,STARLINK-31156 - Z-Coordinate,STARLINK-4264 - Z-Coordinate,STARLINK-4444 - Z-Coordinate,STARLINK-31233 - Z-Coordinate,STARLINK-30150 - Z-Coordinate,STARLINK-3810 - Z-Coordinate,STARLINK-5291 - Z-Coordinate,STARLINK-30078 - Z-Coordinate,STARLINK-4133 - Z-Coordinate,STARLINK-32158 - Z-Coordinate,STARLINK-2586 - Z-Coordinate,STARLINK-31324 - Z-Coordinate,STARLINK-5178 - Z-Coordinate,STARLINK-5853 - Z-Coordinate,STARLINK-6351 - Z-Coordinate,STARLINK-5342 - Z-Coordinate,STARLINK-5917 - Z-Coordinate,STARLINK-30215 - Z-Coordinate,STARLINK-4581 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,1979.4268,4867.7818,-6677.1555,-2549.8247,2612.9146,5916.6738,2285.0383,4211.6541,6523.8712,0.0000,-2914.9758,-129.2922,0.0000,3194.8029,-6083.6876,6536.8341,6416.1392,-2902.3160,-4547.2307,4984.0998,1272.9222,-3083.3601,-6117.3043,6549.4810,293.2821,6793.5570,4450.6846,-2673.9413,-3359.6396,-6469.7435,5668.6277,5957.8508,0.0000,-5145.2897,1636.2060,447.2185,-3290.7095,-4174.5242,5503.7665,2627.4406,3193.3079,4545.2951,-3379.4483,6005.2078,982.8648,5925.8812,4318.5467,4958.6138,-1895.5029,3517.5010,3721.8334,5134.9766,4868.1096,2073.5214,718.9019,-3997.3505,822.8348,-3958.7706,3289.6688,408.9139,5864.5321,3404.1289,2191.5632,6254.4222,-2292.6156,463.7702,1982.5754,-3145.6463,4672.2279,-1403.1361,6567.8325,-4716.3712,0.0000,4585.5628,6461.8722,151.3357,4311.2274,4168.7196,-979.2048,5288.3072,3852.1880,-666.3715,-3240.4734,940.6879,826.6009,3953.0763,-2356.6245,-2230.8526,-5117.1740,2915.2327,-4329.6416,-522.1516,-3385.1901,4679.3449,-4463.2025,-320.7292,-5079.6707,5856.2652,-2909.2487,3827.0168,-196703.8601,-199584.3827,-190327.9691,-189383.5243,-189749.6562,-190829.3703,-197821.2135,-193925.9419,-244195233.4014,-244233142.7606,-244207998.6957,-244194910.4685,-194258.4768,-244202151.5957,4061.2582,2413.8359,-1010.0024,-5433.4045,5486.6752,1240.7302,6249.3179,-1607.0791,1286.6873,0.0000,-3738.7070,5802.9474,0.0000,-6122.5326,-1863.1115,-42.1228,-1809.5737,-6178.0186,-3826.7641,-910.5670,-4079.9941,-2746.0203,3149.7165,189.3586,-6085.7100,465.0548,1964.5673,-5813.0345,5407.7099,-2098.6316,3960.2636,3319.2978,0.0000,1652.0239,6125.5879,-5043.9727,3786.0501,-3987.8870,3824.6164,5194.9554,2902.2739,983.8591,5644.2382,2667.4913,-5233.0495,-2654.2873,-1508.9387,-1130.1895,3677.0167,-5704.4660,4880.0838,-3192.4033,962.1084,5881.0284,-4803.8655,-5611.6198,6838.9876,1632.6887,4807.3609,-6164.8779,-1156.8234,-4535.1443,-6163.7020,2628.6503,-6191.6648,6108.6375,-6173.2614,-1657.1391,1084.0885,4376.6452,-2170.4541,-4724.8039,0.0000,-3524.8746,257.5514,4265.3489,2740.5787,-3524.2545,6771.2773,-2844.7139,1458.7459,6855.4805,5805.4555,5555.4016,-6490.3835,5066.1211,-4578.9301,6474.1722,2605.1665,-4287.8944,2150.8860,-5354.9681,-3676.9834,3700.1227,-5265.2659,6318.9563,3001.2847,3523.2047,-6262.3267,-1620.1936,275295.4482,296160.1966,274354.5836,275867.3812,284428.3200,282699.3436,279570.1891,278822.3592,-33014816.7768,-32963979.5387,-32970946.9209,-33005945.1559,278815.5211,-32995977.0042,5225.3441,-4116.4834,-1702.4500,-3265.6493,-3309.8587,-3139.4089,1925.7094,-5141.8772,1901.1482,0.0000,4971.3358,-3759.3831,0.0000,675.8060,2675.0555,2145.8274,1559.6328,238.6807,-3539.3264,4716.4467,-5314.3347,-5370.3605,951.8385,2210.4215,-3291.3904,-193.4689,-4954.1177,2337.9719,-2649.7901,1252.7374,500.9329,-413.2668,0.0000,-4093.0512,2791.2121,-4719.3688,-4565.6389,-3679.6987,1705.4867,3608.9433,-5321.4923,-4977.0271,-1951.1945,2078.2594,4309.9535,-2336.2313,-5192.6803,4709.5165,5391.4603,-1652.8374,2933.1319,3367.2005,4561.8898,2973.1931,-4929.2628,-437.9599,-984.0063,5438.8747,3551.7989,-3183.7187,3463.6082,-3942.8918,-2243.4081,-1352.8136,-1386.6214,-3110.6334,1915.3483,-5979.6970,4981.5659,5057.5443,476.8570,1783.2137,0.0000,-3310.2507,-2188.1506,5433.7426,-4687.1776,-4214.9318,-456.1530,3329.5854,5481.7582,681.9479,-1511.8098,4011.8815,-1917.7617,2616.4809,4567.4834,1038.3010,3873.1761,-4574.8411,-4479.9022,3966.7148,4646.7505,3374.1339,560.3512,-2820.4791,-3630.8032,-1269.1762,497.8530,5501.2235,-136671.2009,-140272.3973,-136280.8564,-135733.6752,-132148.6450,-140983.0604,-146236.5057,-136094.8883,36196007.7181,36197970.4353,36196286.3743,36196209.1477,-137823.6536,36192189.0628,
300.000,3934.7765,5023.6874,-5937.3906,-3378.2905,3428.2889,6549.5741,3774.3542,2663.8000,6902.4808,0.0000,-3768.2829,1394.5269,0.0000,2578.2360,-6799.4086,6746.1097,5344.8258,-3819.0186,-5867.6486,4333.0423,-592.4001,-4579.8179,-6263.1050,6735.5609,-1491.1397,6590.1910,5408.2408,-3959.6576,-1714.8399,-6882.3009,6160.1229,6467.2903,0.0000,-3777.0240,3285.7293,-1693.8195,-2418.3916,-4385.7324,6292.9975,4379.4631,4042.8675,5493.2802,-1640.7986,6699.1791,-934.0506,5639.2252,2817.3594,4384.3593,-57.7744,1837.9708,5222.9741,3457.5413,4093.8453,3031.0642,-958.9391,-4837.5803,1432.6998,-2352.8050,4951.7380,-1365.0022,4653.6157,2569.9311,678.2926,6106.4789,-3528.4080,2180.1362,824.0438,-2425.6832,5663.8216,234.8697,6177.4201,-5680.4724,0.0000,2797.3773,6737.4171,2230.6058,5103.1045,2254.7911,288.3851,4735.8238,4366.4923,877.3827,-2184.9398,599.4379,-549.4952,5361.1554,-4137.4021,-1629.7350,-3508.8774,1908.7458,-4119.6479,-2003.6602,-5084.6721,5948.2389,-5309.6571,1389.7579,-4451.9826,6206.8711,-4169.0843,2646.2804,-202305.4578,-205665.4454,-196224.9142,-195297.2589,-195533.0156,-196668.1941,-203546.4843,-199681.7692,-243412117.7232,-243450834.7131,-243425619.5426,-243411534.7127,-200046.6951,-243419098.7332,3643.2815,299.0272,-233.5069,-3843.6756,3907.2569,-381.0086,5794.6313,-3120.1658,-223.4151,0.0000,-1785.8618,4710.7975,0.0000,-6280.5042,-714.5506,-1309.0091,-3125.3740,-5284.9668,-3086.0722,-2957.7571,-4992.1355,-1222.7470,2719.4407,-1386.6323,-5294.0463,-1057.9442,2998.1321,-5515.9219,5289.0487,-638.2967,2477.0307,1880.9490,0.0000,3281.6196,5935.2940,-5008.0251,5388.2458,-2123.5830,2871.0088,4671.3696,891.7672,-717.1607,5825.1576,1597.9143,-5826.7390,-3930.9152,-3044.9682,-3173.5725,4758.3305,-5942.9881,4065.7946,-4221.8218,-985.1806,4456.1380,-5671.9406,-4727.1573,6709.8711,394.1819,4058.8537,-5411.9200,-2733.5492,-5913.8652,-5764.7768,1224.5753,-5036.3646,6262.3746,-6711.8276,359.9617,-548.4912,5470.3071,-2693.5125,-3937.7008,0.0000,-3998.7320,-1009.9480,4438.4822,738.0567,-4001.2062,6482.6680,-4522.6432,-655.1508,6516.7328,6449.6611,6597.1011,-5828.4571,4238.4452,-4393.7605,6645.6980,3880.5707,-5757.2650,3996.6159,-4024.5135,-2983.4615,2913.6226,-3944.3783,5559.5741,4701.7913,3003.8586,-5428.9871,-3448.4894,270739.7198,291859.7530,270144.5670,271734.2845,280318.2191,278548.6622,275447.4565,274188.6055,-38340621.3273,-38290448.0781,-38296926.4200,-38331324.0537,274671.4413,-38321856.7140,4356.2960,-4598.2259,-3636.3838,-4528.8177,-4568.6615,-1830.1871,429.8232,-5470.8572,402.0720,0.0000,5458.0861,-4867.5073,0.0000,-1448.0892,960.9566,374.2914,2917.9023,2024.5190,-1970.6127,4516.4504,-4607.6759,-4839.0495,-1290.1136,743.1341,-4208.3921,1352.9395,-3155.2291,578.0065,-4080.1401,-286.3047,1990.3623,1138.5984,0.0000,-4574.3365,1411.5793,-4467.8540,-3334.0455,-4809.5929,-91.3331,2436.8152,-5458.8606,-3962.7617,-3235.7993,302.6865,3481.6093,-587.6887,-5539.2395,4331.4525,4852.6700,-2993.7682,1576.3161,4254.6942,5262.1839,4319.2936,-3846.6332,1373.9188,1140.8439,6496.1407,2361.3728,-4142.5444,4310.7396,-2472.6061,-3761.0855,-3013.7786,-2777.7886,-1795.1555,113.6156,-6510.8129,3932.2819,4092.0193,-1642.9403,-10.0556,0.0000,-4539.0952,-415.0679,4804.0534,-4634.4351,-5145.2859,-2219.8712,2070.6461,5246.1854,2155.1945,306.2933,1999.6457,-3497.3461,1207.5316,3314.1840,-1091.3052,4537.7027,-3319.4271,-3238.5951,4944.5661,3441.8765,1769.2311,2045.1451,-3892.8386,-2460.7885,855.8575,-1046.1569,5351.8865,-136638.4398,-140353.5622,-136270.3776,-135977.3018,-132157.7885,-140791.2106,-146394.7668,-136235.6149,36192713.3241,36194227.0249,36192444.3766,36192983.3868,-137892.2523,36188646.9546,
600.000,5493.4571,4712.7976,-4611.6277,-3910.9284,3955.6714,6517.9552,4893.6283,882.2463,6607.5540,0.0000,-4300.2627,2826.8180,0.0000,1681.5831,-6834.4397,6274.2835,3734.8007,-4361.9396,-6598.3811,3303.7965,-2362.1797,-5624.6111,-5722.4363,6266.0548,-3162.1631,5712.1578,5754.6122,-4827.4456,130.8896,-6623.2739,6066.7280,6325.0766,0.0000,-2045.1711,4606.0271,-3665.5612,-1329.6059,-4200.9340,6456.3551,5681.9334,4538.2346,5898.6111,281.8617,6718.6114,-2734.4725,4791.0398,1077.8017,3427.5587,1749.0811,-41.2111,6181.1567,1448.0587,2931.3538,3735.3731,-2508.0781,-5205.6677,1912.2359,-443.2219,6103.3291,-3038.9534,3007.4127,1506.7398,-936.9992,5370.5482,-4420.0139,3664.9539,-421.0029,-1540.0555,6119.4861,1810.7104,5148.4050,-6077.8226,0.0000,688.2074,6315.0607,4071.9773,5442.5049,111.5036,1551.3407,3728.9192,4493.2646,2355.9557,-898.5002,164.3107,-1906.2301,6245.7424,-5486.6141,-847.6425,-1575.6432,749.7721,-3471.9621,-3315.8050,-6254.8994,6603.6761,-5655.7325,2997.0081,-3414.1443,5931.3164,-5032.0394,1253.6390,-207792.6587,-211653.4612,-202036.0979,-201131.0140,-201229.8697,-202423.8128,-209184.0962,-205357.6252,-242512867.4200,-242552376.5619,-242527099.4430,-242512053.7109,-205746.5529,-242519908.0933,2911.6472,-1852.5257,612.6633,-1858.0729,1940.4895,-1946.8367,4779.5092,-4361.7663,-1707.7808,0.0000,331.1676,3180.1312,0.0000,-5806.2317,494.5460,-2439.3162,-4154.8373,-3835.6724,-2059.8227,-4726.5573,-5427.6128,383.7600,2010.5513,-2820.3162,-4014.3521,-2485.9241,3742.9623,-4648.2115,4676.5394,887.0468,738.9765,241.5324,0.0000,4606.9925,5177.8015,-4528.2446,6422.4301,-26.0891,1630.7881,3700.2221,-1187.1627,-2308.2665,5448.2941,371.0536,-5860.8268,-4808.0703,-4327.6283,-4913.6211,5384.1570,-5619.9398,2848.0381,-4881.3647,-2861.3050,2589.3962,-6005.1193,-3359.6235,5897.8105,-809.3309,2919.6305,-4164.3918,-4079.5515,-6698.1401,-4817.9031,-329.7764,-3347.4185,5801.8704,-6534.1870,2374.5358,-2090.7596,6028.7164,-2961.6629,-2757.6584,0.0000,-4081.6533,-2168.0592,4222.1935,-1317.9768,-4136.2382,5537.6642,-5740.2265,-2683.2596,5547.3766,6423.5291,6916.3616,-4576.0967,3011.5181,-3800.7066,6139.4774,4820.5172,-6657.5479,5368.1583,-2279.8800,-2020.9376,1848.8952,-2228.5053,4281.2802,5937.6622,2168.7898,-4062.5513,-4961.6515,266087.4410,287433.4961,265816.1094,267480.3340,276087.7405,274269.1075,271207.3188,269474.2729,-43647960.3177,-43598471.8601,-43604465.4603,-43638213.5835,270407.2812,-43629273.0484,3017.0167,-4563.7671,-5187.0974,-5287.0967,-5336.8657,-314.4137,-1112.2014,-5191.9080,-1140.3702,0.0000,5346.3169,-5452.1085,0.0000,-3417.5722,-857.3654,-1438.2454,3951.8473,3583.4892,-189.4530,3831.8623,-3384.1663,-3754.4821,-3394.9129,-804.3160,-4674.2308,2746.5367,-1020.2325,-1247.1536,-5067.5834,-1794.4999,3266.5584,2563.0021,0.0000,-4533.4491,-119.4587,-3736.7656,-1721.9468,-5406.5168,-1878.3288,994.5033,-4993.0198,-2502.0805,-4163.6355,-1505.8819,2267.6521,1224.6920,-5291.7520,3490.4544,3764.3140,-4010.3708,40.9963,4684.9592,5351.8130,5198.6688,-2350.5375,3036.6752,3144.6528,6857.8652,906.0116,-4662.0120,4692.2067,-734.6293,-4873.8495,-4350.4010,-3846.8402,-282.1995,-1701.2517,-6355.6982,2459.7675,2670.3986,-3587.1524,-1802.2613,0.0000,-5223.8537,1404.5585,3656.4366,-4086.6841,-5517.9396,-3738.2299,583.7564,4432.1611,3396.4123,2089.8705,-227.9102,-4684.1515,-330.3582,1699.0788,-3103.9042,4715.9705,-1706.1617,-1595.3076,5334.6084,1851.5991,-31.5276,3310.0893,-4548.1548,-1026.7405,2889.7995,-2477.7414,4622.0983,-136610.8961,-140434.4476,-136262.8860,-136224.9322,-132170.0524,-140593.0458,-146548.1517,-136508.4822,36189417.2020,36190483.4889,36188601.6615,36189749.9020,-137960.7503,36185104.9569,
