sl_50_5400_20281112 Coordinates.csv
2028/11/12 07:47:00.0000 UTC

Generated: Tue Oct  8 21:40:31 2024,
Start: 2028/11/12 07:47:00.00, Stop: 2028/11/12 09:17:00.00,
TIME_UNITS,STARLINK-6090 - X-Coordinate,STARLINK-4057 - X-Coordinate,STARLINK-5179 - X-Coordinate,STARLINK-31476 - X-Coordinate,STARLINK-30784 - X-Coordinate,STARLINK-1281 - X-Coordinate,STARLINK-5497 - X-Coordinate,STARLINK-3265 - X-Coordinate,STARLINK-1799 - X-Coordinate,STARLINK-31958 - X-Coordinate,STARLINK-30577 - X-Coordinate,STARLINK-3298 - X-Coordinate,STARLINK-4547 - X-Coordinate,STARLINK-31429 - X-Coordinate,STARLINK-31211 - X-Coordinate,STARLINK-5162 - X-Coordinate,STARLINK-31167 - X-Coordinate,STARLINK-3764 - X-Coordinate,STARLINK-4324 - X-Coordinate,STARLINK-32084 - X-Coordinate,STARLINK-3526 - X-Coordinate,STARLINK-1888 - X-Coordinate,STARLINK-2175 - X-Coordinate,STARLINK-5773 - X-Coordinate,STARLINK-4112 - X-Coordinate,STARLINK-31950 - X-Coordinate,STARLINK-2535 - X-Coordinate,STARLINK-5147 - X-Coordinate,STARLINK-3045 - X-Coordinate,STARLINK-4346 - X-Coordinate,STARLINK-6184 - X-Coordinate,STARLINK-5533 - X-Coordinate,STARLINK-4385 - X-Coordinate,STARLINK-31988 - X-Coordinate,STARLINK-30863 - X-Coordinate,STARLINK-3991 - X-Coordinate,STARLINK-30948 - X-Coordinate,STARLINK-11125 [DTC] - X-Coordinate,STARLINK-2594 - X-Coordinate,STARLINK-4378 - X-Coordinate,STARLINK-30441 - X-Coordinate,STARLINK-5788 - X-Coordinate,STARLINK-30254 - X-Coordinate,STARLINK-4038 - X-Coordinate,STARLINK-30968 - X-Coordinate,STARLINK-6238 - X-Coordinate,STARLINK-6050 - X-Coordinate,STARLINK-1718 - X-Coordinate,STARLINK-31170 - X-Coordinate,STARLINK-4266 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-6090 - Y-Coordinate,STARLINK-4057 - Y-Coordinate,STARLINK-5179 - Y-Coordinate,STARLINK-31476 - Y-Coordinate,STARLINK-30784 - Y-Coordinate,STARLINK-1281 - Y-Coordinate,STARLINK-5497 - Y-Coordinate,STARLINK-3265 - Y-Coordinate,STARLINK-1799 - Y-Coordinate,STARLINK-31958 - Y-Coordinate,STARLINK-30577 - Y-Coordinate,STARLINK-3298 - Y-Coordinate,STARLINK-4547 - Y-Coordinate,STARLINK-31429 - Y-Coordinate,STARLINK-31211 - Y-Coordinate,STARLINK-5162 - Y-Coordinate,STARLINK-31167 - Y-Coordinate,STARLINK-3764 - Y-Coordinate,STARLINK-4324 - Y-Coordinate,STARLINK-32084 - Y-Coordinate,STARLINK-3526 - Y-Coordinate,STARLINK-1888 - Y-Coordinate,STARLINK-2175 - Y-Coordinate,STARLINK-5773 - Y-Coordinate,STARLINK-4112 - Y-Coordinate,STARLINK-31950 - Y-Coordinate,STARLINK-2535 - Y-Coordinate,STARLINK-5147 - Y-Coordinate,STARLINK-3045 - Y-Coordinate,STARLINK-4346 - Y-Coordinate,STARLINK-6184 - Y-Coordinate,STARLINK-5533 - Y-Coordinate,STARLINK-4385 - Y-Coordinate,STARLINK-31988 - Y-Coordinate,STARLINK-30863 - Y-Coordinate,STARLINK-3991 - Y-Coordinate,STARLINK-30948 - Y-Coordinate,STARLINK-11125 [DTC] - Y-Coordinate,STARLINK-2594 - Y-Coordinate,STARLINK-4378 - Y-Coordinate,STARLINK-30441 - Y-Coordinate,STARLINK-5788 - Y-Coordinate,STARLINK-30254 - Y-Coordinate,STARLINK-4038 - Y-Coordinate,STARLINK-30968 - Y-Coordinate,STARLINK-6238 - Y-Coordinate,STARLINK-6050 - Y-Coordinate,STARLINK-1718 - Y-Coordinate,STARLINK-31170 - Y-Coordinate,STARLINK-4266 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-6090 - Z-Coordinate,STARLINK-4057 - Z-Coordinate,STARLINK-5179 - Z-Coordinate,STARLINK-31476 - Z-Coordinate,STARLINK-30784 - Z-Coordinate,STARLINK-1281 - Z-Coordinate,STARLINK-5497 - Z-Coordinate,STARLINK-3265 - Z-Coordinate,STARLINK-1799 - Z-Coordinate,STARLINK-31958 - Z-Coordinate,STARLINK-30577 - Z-Coordinate,STARLINK-3298 - Z-Coordinate,STARLINK-4547 - Z-Coordinate,STARLINK-31429 - Z-Coordinate,STARLINK-31211 - Z-Coordinate,STARLINK-5162 - Z-Coordinate,STARLINK-31167 - Z-Coordinate,STARLINK-3764 - Z-Coordinate,STARLINK-4324 - Z-Coordinate,STARLINK-32084 - Z-Coordinate,STARLINK-3526 - Z-Coordinate,STARLINK-1888 - Z-Coordinate,STARLINK-2175 - Z-Coordinate,STARLINK-5773 - Z-Coordinate,STARLINK-4112 - Z-Coordinate,STARLINK-31950 - Z-Coordinate,STARLINK-2535 - Z-Coordinate,STARLINK-5147 - Z-Coordinate,STARLINK-3045 - Z-Coordinate,STARLINK-4346 - Z-Coordinate,STARLINK-6184 - Z-Coordinate,STARLINK-5533 - Z-Coordinate,STARLINK-4385 - Z-Coordinate,STARLINK-31988 - Z-Coordinate,STARLINK-30863 - Z-Coordinate,STARLINK-3991 - Z-Coordinate,STARLINK-30948 - Z-Coordinate,STARLINK-11125 [DTC] - Z-Coordinate,STARLINK-2594 - Z-Coordinate,STARLINK-4378 - Z-Coordinate,STARLINK-30441 - Z-Coordinate,STARLINK-5788 - Z-Coordinate,STARLINK-30254 - Z-Coordinate,STARLINK-4038 - Z-Coordinate,STARLINK-30968 - Z-Coordinate,STARLINK-6238 - Z-Coordinate,STARLINK-6050 - Z-Coordinate,STARLINK-1718 - Z-Coordinate,STARLINK-31170 - Z-Coordinate,STARLINK-4266 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,1964.6894,3985.9901,-4734.2093,-6230.6028,-6546.8179,4968.9420,2300.9760,-458.9473,-3037.9211,-6469.2039,-1714.2913,1172.5821,-5645.8093,0.0000,-2281.0792,-3446.6203,5980.8317,-3297.6412,4568.8565,-2205.0308,-3670.5861,3602.5639,-4149.1064,-5705.2747,2707.2395,-6788.4823,-4609.2425,-259.9641,-4019.7642,2721.6550,3962.5089,3946.7958,-2923.5949,-740.7145,2664.8819,-1583.0764,6905.9864,-605.0684,-4697.8110,778.5626,2989.8833,4443.7605,930.9335,3742.6347,-5742.8537,1385.3223,5548.5190,422.2077,6896.7042,3159.0325,-353603.8723,-375627.8534,-361799.1669,-360772.6812,-360563.6792,-361749.0858,-368942.7492,-365672.0792,-249744953.4262,-249769120.0312,-249746961.4107,-249738535.3305,-365438.9383,-249739625.9415,-5829.7978,2095.4401,3206.7345,2715.3354,-1919.9829,-1211.7958,1325.4003,-4751.6250,4609.0400,1451.0813,5816.1362,-3967.9649,-1430.7505,0.0000,5149.2703,5782.7692,-909.2370,4604.5884,3626.8018,4641.8907,4982.4851,-3486.6647,1661.2288,1552.6244,-3804.7007,-471.8999,261.8632,5475.5988,-4648.8641,379.8229,3997.5212,1395.8464,651.1851,-4869.4702,4229.3914,3967.8869,-557.5808,-5602.7860,-4268.3352,-2311.9552,-4478.0400,2988.6554,-4926.0446,-4406.1254,3729.5416,5940.4216,-3341.4418,-5900.8280,407.0529,-3228.4367,2454.1875,33375.3531,11951.8589,13382.0253,21947.5461,20296.2517,17652.2668,15314.8554,-25311358.2583,-25257885.4573,-25270045.1186,-25287975.5402,16656.3975,-25294367.1496,-3175.2117,-5233.5835,-3871.5617,-403.5526,545.9303,-4629.2727,6412.0367,-4978.0951,4064.2702,1522.3599,3350.7111,-5526.2934,-3700.2023,0.0000,-3939.2061,-1443.1713,3240.5003,-3953.8839,-3778.3755,4539.1671,-3085.8615,-4736.5106,5223.1781,-3665.0206,5069.5954,366.3021,-4988.1770,4183.6230,3193.6721,6346.5907,4046.9736,-5532.8963,-6264.9549,4692.0230,4642.4878,5418.7379,233.7700,3680.6447,-2475.5510,6478.5012,4346.9041,4319.3802,4672.1755,-3781.5308,1120.0406,3280.3517,-2512.8479,-3517.8454,-38.1525,5211.6066,-5416.3759,-9405.3724,-7189.9412,-6619.9500,-3045.9499,-11892.9379,-17131.8172,-9932.7088,40353522.2543,40343184.4887,40338448.1729,40347625.5265,-8722.4090,40343507.2304,
300.000,51.7469,4136.1253,-4393.5777,-5225.6170,-6689.7818,5190.9058,2396.8591,-2327.2660,-2090.3529,-6127.1370,-143.6966,-955.1859,-4918.7064,0.0000,-696.4408,-2410.8553,4841.7094,-1382.7199,3104.3385,-172.3359,-2843.0536,1587.4221,-3834.8636,-5552.0169,1510.6431,-6629.9493,-5052.0751,1262.3218,-4979.7130,4356.8196,5518.7631,5155.4718,-1040.7386,-2561.7767,4310.9720,588.5080,6503.9960,-1995.9661,-5797.0134,922.2029,923.8642,4958.9785,-1216.9888,3002.0687,-4434.3705,2883.3950,4265.6701,-962.8551,6639.0363,2111.4412,-353493.3030,-376210.5747,-362170.5441,-361155.4409,-360815.3071,-362058.6400,-369137.2628,-365967.1173,-249128947.1202,-249153930.1285,-249131583.7013,-249123205.1697,-365697.7571,-249123635.1984,-5553.8890,-57.5768,4764.1080,3926.1396,-704.0112,-3004.7359,-884.0559,-5166.3406,5974.5294,2959.3839,6603.0985,-4357.0945,286.0909,0.0000,6193.9935,6436.8007,-2506.3710,4567.7183,3037.0172,4347.4505,6138.0035,-3993.8676,3654.4459,3359.2143,-5343.0713,1049.1337,2171.2578,6182.3231,-4668.4228,1465.6750,2891.4051,2477.9498,-494.6211,-5233.8587,2817.2879,4157.5140,-2020.0400,-4286.3908,-3501.0346,-62.9502,-4988.0806,916.7405,-5096.7562,-5792.3459,4690.4730,4689.1461,-3386.5725,-6529.6404,-1104.2525,-4931.0569,-4959.3278,25499.5201,4185.6432,5694.1552,14273.6594,12586.1683,9961.8201,7971.7800,-30759959.7910,-30707166.2013,-30719018.9067,-30736387.3459,8949.0488,-30743052.8023,-4133.5630,-5528.1523,-2382.1251,-1912.3660,-1274.6093,-3406.7878,6452.4437,-3931.7464,2637.3241,-16.2390,2096.6370,-5269.0735,-4831.6568,0.0000,-2894.2987,368.9401,4166.2607,-4993.8599,-5426.9858,5297.0533,-1431.5877,-5394.4228,4383.5508,-2504.7009,4085.9623,-1186.3625,-3993.8036,2786.3664,1192.9523,5171.1446,3043.6709,-3923.8044,-6848.0747,3513.7418,4474.8699,5475.2927,-1301.8085,4788.0839,-732.7234,6859.3245,4705.9181,4679.3005,4417.0504,-2268.7952,2541.0296,4201.0375,-4315.8992,-1948.2013,-1563.2682,4336.8164,-5566.1350,-9564.0956,-7247.4239,-6931.7547,-3123.0159,-11769.5567,-17358.4718,-10378.9392,40350009.2178,40339317.4386,40334490.0159,40343409.2715,-8859.1972,40339844.6818,
600.000,-1889.9232,3936.8359,-3637.6876,-3679.1243,-6149.1671,4924.5501,2334.6173,-3936.9887,-959.6313,-5155.1516,1421.6394,-2971.6344,-3738.1283,0.0000,931.6532,-1127.5204,3237.8917,690.8521,1347.7099,1900.5952,-1747.8406,-583.7373,-3182.6242,-4886.1216,206.9160,-5794.1284,-5004.0264,2630.6908,-5418.5749,5482.0080,6542.8521,5775.2107,998.7176,-4090.5063,5544.6390,2696.2783,5470.5025,-3222.8277,-6287.7295,869.2910,-1228.0013,5028.6249,-3234.0552,1986.7379,-2688.0144,4138.7738,2528.9139,-2229.9626,5732.1636,900.4082,-353228.2154,-376627.6141,-362381.8434,-361384.0119,-360906.2332,-362211.3618,-369169.7176,-366097.7806,-248394084.2188,-248419866.7247,-248397334.5520,-248389028.2876,-365794.0056,-248388784.0353,-4770.4959,-2205.4962,5832.8316,4752.4915,598.4335,-4474.6060,-2999.5372,-5100.1390,6729.4007,4163.5515,6755.6296,-4369.3201,2013.9587,0.0000,6633.3352,6442.0293,-3889.2316,4128.5751,2057.4114,3666.3716,6677.5414,-4162.9623,5271.4176,4830.1245,-6359.4531,2474.5856,3827.4689,6285.2920,-4221.2923,2455.6361,1534.7118,3337.3872,-1502.5951,-5083.9050,1154.7142,3994.0742,-3299.1735,-2530.5813,-2376.0571,2194.7175,-5058.3714,-1241.8619,-4798.9740,-6594.3776,5220.5848,2998.7328,-3140.9482,-6506.7222,-2522.4196,-6151.9561,-12366.0778,17613.0460,-3582.2515,-1997.4072,6596.1111,4864.2144,2270.6018,693.5394,-36193721.0678,-36141625.7565,-36153173.0190,-36170044.1904,1238.2099,-36176898.3502,-4648.3772,-5225.7775,-634.6392,-3205.2788,-2953.4848,-1814.4519,5807.6495,-2458.5783,918.7715,-1553.0224,617.7702,-4442.4670,-5440.0448,0.0000,-1531.5141,2140.6583,4632.9057,-5494.9045,-6501.0418,5470.3884,377.1919,-5467.8932,3063.9751,-1078.9343,2658.2751,-2605.4234,-2546.6861,1086.4130,-935.7566,3440.4930,1714.8995,-1896.0206,-6705.8748,1938.2599,3805.9025,4939.4600,-2698.0440,5336.9673,1092.7716,6506.5176,4559.4818,4527.9153,3673.5806,-510.5487,3690.5307,4671.2073,-5661.0850,-165.3723,-2919.2796,2991.6693,-5716.1071,-9722.7717,-7307.9693,-7247.6688,-3203.3008,-11639.9553,-17580.3424,-10715.8739,40346491.6835,40335450.5063,40330533.1483,40339161.5410,-8995.9795,40336182.2315,
900.000,-3673.9714,3404.3709,-2523.8243,-1746.7837,-4987.0350,4180.5840,2111.8241,-5135.1074,258.4854,-3647.4888,2843.2798,-4676.6997,-2228.2029,0.0000,2453.0745,292.1807,1332.7121,2717.3833,-501.0874,3801.9081,-474.1579,-2692.4282,-2243.1138,-3759.4731,-1088.4518,-4368.3636,-4454.7975,3724.3769,-5310.1663,5983.9793,6934.3172,5751.1601,2971.8004,-5177.6711,6235.7766,4528.8566,3905.6169,-4158.6863,-6127.9860,630.4488,-3255.5981,4644.1934,-4918.6715,778.2591,-669.4249,5033.4608,510.0831,-3269.7615,4267.2524,-367.5468,-352808.8708,-376878.7661,-362432.9478,-361458.9952,-360836.3677,-362207.4351,-369040.2408,-366063.9806,-247540719.0887,-247567283.7149,-247544567.5893,-247536349.4939,-365727.6522,-247535426.8163,-3560.6315,-4132.7842,6314.0541,5122.8100,1872.2137,-5483.2856,-4804.7328,-4544.6071,6796.7295,4954.1381,6254.3572,-3993.5212,3584.3993,0.0000,6417.0869,5806.1355,-4923.3748,3337.0166,782.9602,2670.4214,6552.3865,-3977.8242,6349.7123,5831.2760,-6745.9497,3673.1007,5064.9310,5763.9677,-3332.2414,3219.2166,45.9963,3855.2250,-2264.6831,-4420.2582,-594.2633,3487.5203,-4284.8469,-529.0234,-991.7841,4212.7346,-4680.5369,-3272.5691,-4055.0706,-6735.4055,5279.3565,1036.1043,-2647.3217,-5826.1751,-3721.7494,-6764.0768,-19762.8683,9719.4305,-11348.4216,-9689.0155,-1081.6972,-2867.1223,-5417.9755,-6547.4597,-41610049.7236,-41558671.2767,-41569914.5247,-41586357.8073,-6472.6896,-41593311.2631,-4664.7460,-4358.8684,1181.6631,-4136.8408,-4304.5848,-24.8359,4545.7693,-718.1017,-901.3786,-2914.1318,-927.3313,-3135.2416,-5460.0576,0.0000,-0.3283,3678.0721,4589.1807,-5403.3960,-6887.9916,5040.0336,2145.1976,-4948.9929,1408.7590,461.2938,941.5380,-3731.4421,-810.3746,-731.5843,-2964.2727,1340.2397,202.7216,334.5508,-5853.2375,143.6145,2710.3981,3868.9799,-3805.7949,5263.6042,2794.8318,5457.4242,3923.2903,3881.7249,2523.8224,1302.9925,4445.8616,4640.5901,-6407.0489,1635.5500,-3959.7756,1321.8704,-5866.2907,-9881.3994,-7371.7226,-7567.6481,-3286.7765,-11504.1903,-17797.4699,-10929.6359,40342969.5857,40331583.6994,40326577.6402,40334886.5242,-9132.7557,40332519.8793,
1200.000,-5126.4757,2581.5226,-1145.2561,375.3193,-3328.6778,3016.6985,1734.2109,-5812.0845,1460.4797,-1754.5577,3997.7337,-5902.8594,-540.8131,0.0000,3729.7820,1720.4153,-682.9179,4493.4916,-2238.0372,5334.6971,870.0278,-4526.7322,-1092.6062,-2268.0311,-2264.1273,-2500.3109,-3444.6638,4452.0349,-4684.9485,5821.5503,6654.7485,5101.7032,4658.0593,-5722.7879,6307.3182,5903.1172,1961.3326,-4701.2058,-5344.3075,246.3362,-4961.4798,3837.2492,-6103.7641,-522.5098,1427.8557,5479.9442,-1588.0282,-3996.3684,2390.0545,-1583.8652,-352235.5959,-376963.8992,-362323.8080,-361381.1336,-360605.6953,-362047.1447,-368749.0271,-365864.3475,-246569262.6294,-246596591.5415,-246573692.9930,-246565569.5460,-365498.7375,-246563974.4452,-2042.4394,-5645.7586,6169.1532,5009.0053,3001.7323,-5940.8319,-6115.6736,-3538.6852,6171.2551,5263.2529,5144.0937,-3252.0967,4839.8250,0.0000,5560.5553,4601.6416,-5504.6742,2271.2673,-652.0704,1456.8254,5781.2815,-3450.6295,6782.8560,6274.8335,-6458.0085,4533.9713,5764.2590,4660.9695,-2073.2952,3646.8213,-1445.1700,3948.0431,-2708.0558,-3296.1483,-2260.3794,2676.0117,-4892.8660,1501.4401,524.3851,5768.9010,-3884.9750,-4974.0605,-2928.4049,-6206.1032,4868.4541,-1007.4779,-1965.9171,-4549.9372,-4595.1063,-6701.4646,-27146.5136,1822.1777,-19109.4624,-17376.9632,-8756.3651,-10605.4495,-13100.5068,-13781.1351,-47006361.7927,-46955718.3030,-46966658.8656,-46982746.8378,-14180.2204,-46989707.4100,-4180.9119,-3020.5186,2869.6878,-4602.6501,-5178.7742,1767.4585,2800.5128,1100.5329,-2621.9829,-3946.0425,-2373.1179,-1488.2974,-4889.5718,0.0000,1530.8755,4813.0620,4039.9118,-4729.1268,-6547.3402,4053.2634,3681.3719,-3893.4800,-400.8064,1952.5292,-877.5945,-4438.3687,1018.0748,-2470.1822,-4675.9423,-904.0043,-1331.1457,2529.2311,-4379.5597,-1667.2927,1311.0378,2379.4551,-4507.0888,4576.6005,4181.2573,3823.6899,2865.5576,2811.2159,1094.8448,2975.2518,4726.5327,4112.4834,-6475.8306,3257.1611,-4572.6848,-491.4078,-6016.6845,-10039.9777,-7438.8225,-7891.6155,-3373.4163,-11362.3667,-18009.8927,-11014.7365,40339442.8612,40327717.0253,40322623.5620,40330589.1898,-9269.5258,40328857.6254,
1500.000,-6102.7129,1534.7795,376.2734,2470.7147,-1348.4566,1533.7448,1217.0442,-5912.1708,2543.5613,332.4901,4787.0103,-6531.9912,1159.4931,0.0000,4648.3421,3024.1703,-2609.6538,5838.2772,-3677.1744,6337.6127,2166.9400,-5902.4579,172.7648,-543.8741,-3222.3199,-382.1584,-2062.5451,4759.0534,-3624.2357,5029.0151,5731.6553,3915.1399,5864.0477,-5683.4007,5744.2159,6682.9041,-173.5929,-4783.8907,-4027.5300,-218.2550,-6180.2785,2677.1853,-6673.7023,-1803.5807,3401.1102,5429.7857,-3551.8818,-4354.1306,286.0454,-2647.0209,-351508.7823,-376882.9564,-362054.4429,-361151.3190,-360214.2751,-361730.8829,-368296.3388,-365496.2448,-245480182.0743,-245508256.9975,-245485177.2990,-245477145.2427,-365107.3745,-245474894.1671,-359.7759,-6592.1941,5422.7249,4427.8355,3881.0275,-5813.7075,-6800.0914,-2166.8583,4919.5865,5069.7132,3529.6939,-2200.7677,5649.1125,0.0000,4143.9652,2957.1940,-5569.8294,1030.3280,-2088.1008,138.8981,4447.7254,-2621.5486,6531.2707,6127.0186,-5519.8275,4976.8819,5864.1650,3078.6591,-557.8207,3664.9300,-2809.3634,3580.3884,-2802.1154,-1813.5489,-3685.5793,1623.6656,-5071.6694,3344.2806,2027.7319,6692.0787,-2738.7473,-6178.4309,-1518.3705,-5065.1284,4030.5598,-2935.0955,-1167.1156,-2802.1395,-5063.1064,-5966.7780,-34513.8380,-6075.2063,-26861.9693,-25057.4714,-16424.4947,-18348.4848,-20773.5958,-21037.6992,-52380082.9411,-52330191.9971,-52340831.0902,-52356637.8389,-21880.9551,-52363512.2922,-3248.4517,-1354.9816,4246.2440,-4550.6808,-5479.9454,3367.2494,757.3206,2799.2442,-4053.3681,-4532.7863,-3564.9904,320.1351,-3789.8517,0.0000,2893.5051,5421.7595,3045.4810,-3544.3222,-5514.5141,2618.7637,4819.8606,-2415.1772,-2166.5158,3236.4140,-2601.3979,-4647.3576,2730.6143,-3940.9761,-5888.9935,-3051.3077,-2722.8327,4452.7818,-2440.1575,-3290.0605,-235.3081,632.0945,-4727.4406,3355.8606,5095.7318,1779.9031,1499.8379,1433.3135,-455.2682,4324.9720,4502.6815,3143.4002,-5860.3270,4521.7777,-4692.1128,-2251.4091,-6167.2870,-10198.5054,-7509.4017,-8219.4503,-3463.1950,-11214.6527,-18217.6470,-10974.3953,40335911.4486,40323850.4914,40318670.9843,40326275.1835,-9406.2897,40325195.4698,
1800.000,-6501.6649,349.6456,1901.2718,4324.4259,748.7685,-132.8823,586.1238,-5437.8737,3414.0620,2401.2415,5146.5303,-6507.2969,2711.2626,0.0000,5129.8839,4077.5196,-4259.4551,6611.8412,-4670.2476,6702.3484,3299.1642,-6681.9336,1444.7254,1256.5503,-3886.5710,1769.2600,-438.5171,4630.8567,-2249.2818,3710.3568,4255.5056,2337.8041,6445.9579,-5077.6569,4596.0708,6793.0588,-2292.0200,-4384.4560,-2321.7456,-683.9444,-6795.0764,1265.6379,-6575.8624,-2951.2879,5058.0856,4879.0490,-5178.5025,-4321.2267,-1837.9761,-3470.6934,-350628.8866,-376635.9550,-361624.9394,-360770.6011,-359662.2407,-361259.1581,-367682.5055,-364955.9824,-244274000.7669,-244302803.0011,-244279543.1757,-244271589.5371,-364553.7486,-244268709.3441,1331.1391,-6877.1858,4158.7377,3438.3890,4423.2601,-5126.8412,-6791.4877,-552.3705,3172.4965,4399.5928,1565.7699,-925.2381,5921.4107,0.0000,2304.8904,1043.3166,-5103.4660,-274.8540,-3357.6393,-1164.3471,2690.4381,-1556.4396,5625.8447,5410.3816,-4022.2490,4958.9275,5366.7794,1169.2362,1069.9454,3247.0733,-3928.3846,2771.3650,-2560.3996,-113.8347,-4738.0940,416.0739,-4806.2643,4806.4477,3370.0228,6881.8882,-1340.3019,-6768.1189,48.1051,-3432.2591,2844.8229,-4563.2053,-324.3044,-756.5959,-5081.0046,-4631.3498,-41861.6769,-13969.2139,-34602.5395,-32726.6719,-24082.6922,-26094.0717,-28433.8567,-28345.5895,-57728649.6948,-57679528.3698,-57689867.0815,-57705466.3646,-29571.4694,-57712162.2714,-1967.0254,457.5222,5162.1674,-3986.7997,-5175.0502,4600.4143,-1366.4442,4192.9694,-5038.3517,-4608.6432,-4375.8652,2093.7675,-2279.3482,0.0000,3937.5712,5437.8550,1715.3362,-1976.3245,-3897.5748,894.8826,5437.9893,-674.1886,-3695.3407,4176.7165,-4042.9492,-4335.1947,4132.3111,-4985.1816,-6475.4059,-4871.9203,-3823.9965,5899.3627,-240.6899,-4542.1928,-1755.3120,-1183.7688,-4443.4705,1743.5609,5435.3737,-454.8547,-27.0965,-101.3254,-1955.0604,5206.0842,3798.1613,1837.1470,-4624.9317,5291.0933,-4305.1852,-3767.5283,-6318.0968,-10356.9811,-7583.5860,-8550.9743,-3556.0892,-11061.3010,-18420.7669,-10820.4820,40332375.2888,40319984.1052,40314719.9787,40321950.6703,-9543.0472,40321533.4124,
