sl_100_86400_20281123 Coordinates.csv
2028/11/23 07:47:00.0000 UTC

Generated: Tue Oct  8 21:42:49 2024,
Start: 2028/11/23 07:47:00.00, Stop: 2028/11/24 07:47:00.00,
TIME_UNITS,STARLINK-5556 - X-Coordinate,STARLINK-31196 - X-Coordinate,STARLINK-1704 - X-Coordinate,STARLINK-30041 - X-Coordinate,STARLINK-1639 - X-Coordinate,STARLINK-3540 - X-Coordinate,STARLINK-3942 - X-Coordinate,STARLINK-30131 - X-Coordinate,STARLINK-30577 - X-Coordinate,STARLINK-3641 - X-Coordinate,STARLINK-4070 - X-Coordinate,STARLINK-2314 - X-Coordinate,STARLINK-4333 - X-Coordinate,STARLINK-6356 - X-Coordinate,STARLINK-5952 - X-Coordinate,STARLINK-2641 - X-Coordinate,STARLINK-30394 - X-Coordinate,STARLINK-30376 - X-Coordinate,STARLINK-11207 [DTC] - X-Coordinate,STARLINK-6060 - X-Coordinate,STARLINK-31477 - X-Coordinate,STARLINK-4349 - X-Coordinate,STARLINK-2540 - X-Coordinate,STARLINK-5639 - X-Coordinate,STARLINK-3363 - X-Coordinate,STARLINK-30428 - X-Coordinate,STARLINK-3156 - X-Coordinate,STARLINK-31364 - X-Coordinate,STARLINK-3304 - X-Coordinate,STARLINK-3585 - X-Coordinate,STARLINK-4606 - X-Coordinate,STARLINK-3115 - X-Coordinate,STARLINK-1503 - X-Coordinate,STARLINK-32193 - X-Coordinate,STARLINK-2635 - X-Coordinate,STARLINK-31916 - X-Coordinate,STARLINK-11104 [DTC] - X-Coordinate,STARLINK-32178 - X-Coordinate,STARLINK-3952 - X-Coordinate,STARLINK-1038 - X-Coordinate,STARLINK-5146 - X-Coordinate,STARLINK-30712 - X-Coordinate,STARLINK-31108 - X-Coordinate,STARLINK-1940 - X-Coordinate,STARLINK-3043 - X-Coordinate,STARLINK-5696 - X-Coordinate,STARLINK-5040 - X-Coordinate,STARLINK-6038 - X-Coordinate,STARLINK-6067 - X-Coordinate,STARLINK-5552 - X-Coordinate,STARLINK-31142 - X-Coordinate,STARLINK-2020 - X-Coordinate,STARLINK-30812 - X-Coordinate,STARLINK-30316 - X-Coordinate,STARLINK-30336 - X-Coordinate,STARLINK-3523 - X-Coordinate,STARLINK-6032 - X-Coordinate,STARLINK-1699 - X-Coordinate,STARLINK-31445 - X-Coordinate,STARLINK-31333 - X-Coordinate,STARLINK-11266 [DTC] - X-Coordinate,STARLINK-31080 - X-Coordinate,STARLINK-31328 - X-Coordinate,STARLINK-3779 - X-Coordinate,STARLINK-1433 - X-Coordinate,STARLINK-5482 - X-Coordinate,STARLINK-3267 - X-Coordinate,STARLINK-2304 - X-Coordinate,STARLINK-5702 - X-Coordinate,STARLINK-5363 - X-Coordinate,STARLINK-5279 - X-Coordinate,STARLINK-31017 - X-Coordinate,STARLINK-31472 - X-Coordinate,STARLINK-4750 - X-Coordinate,STARLINK-31324 - X-Coordinate,STARLINK-4608 - X-Coordinate,STARLINK-2245 - X-Coordinate,STARLINK-31953 - X-Coordinate,STARLINK-4303 - X-Coordinate,STARLINK-3729 - X-Coordinate,STARLINK-30283 - X-Coordinate,STARLINK-5387 - X-Coordinate,STARLINK-3632 - X-Coordinate,STARLINK-3869 - X-Coordinate,STARLINK-4301 - X-Coordinate,STARLINK-30879 - X-Coordinate,STARLINK-31862 - X-Coordinate,STARLINK-5688 - X-Coordinate,STARLINK-31114 - X-Coordinate,STARLINK-5738 - X-Coordinate,STARLINK-5753 - X-Coordinate,STARLINK-3857 - X-Coordinate,STARLINK-3508 - X-Coordinate,STARLINK-6046 - X-Coordinate,STARLINK-30810 - X-Coordinate,STARLINK-3788 - X-Coordinate,STARLINK-1048 - X-Coordinate,STARLINK-4749 - X-Coordinate,STARLINK-30240 - X-Coordinate,STARLINK-3519 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5556 - Y-Coordinate,STARLINK-31196 - Y-Coordinate,STARLINK-1704 - Y-Coordinate,STARLINK-30041 - Y-Coordinate,STARLINK-1639 - Y-Coordinate,STARLINK-3540 - Y-Coordinate,STARLINK-3942 - Y-Coordinate,STARLINK-30131 - Y-Coordinate,STARLINK-30577 - Y-Coordinate,STARLINK-3641 - Y-Coordinate,STARLINK-4070 - Y-Coordinate,STARLINK-2314 - Y-Coordinate,STARLINK-4333 - Y-Coordinate,STARLINK-6356 - Y-Coordinate,STARLINK-5952 - Y-Coordinate,STARLINK-2641 - Y-Coordinate,STARLINK-30394 - Y-Coordinate,STARLINK-30376 - Y-Coordinate,STARLINK-11207 [DTC] - Y-Coordinate,STARLINK-6060 - Y-Coordinate,STARLINK-31477 - Y-Coordinate,STARLINK-4349 - Y-Coordinate,STARLINK-2540 - Y-Coordinate,STARLINK-5639 - Y-Coordinate,STARLINK-3363 - Y-Coordinate,STARLINK-30428 - Y-Coordinate,STARLINK-3156 - Y-Coordinate,STARLINK-31364 - Y-Coordinate,STARLINK-3304 - Y-Coordinate,STARLINK-3585 - Y-Coordinate,STARLINK-4606 - Y-Coordinate,STARLINK-3115 - Y-Coordinate,STARLINK-1503 - Y-Coordinate,STARLINK-32193 - Y-Coordinate,STARLINK-2635 - Y-Coordinate,STARLINK-31916 - Y-Coordinate,STARLINK-11104 [DTC] - Y-Coordinate,STARLINK-32178 - Y-Coordinate,STARLINK-3952 - Y-Coordinate,STARLINK-1038 - Y-Coordinate,STARLINK-5146 - Y-Coordinate,STARLINK-30712 - Y-Coordinate,STARLINK-31108 - Y-Coordinate,STARLINK-1940 - Y-Coordinate,STARLINK-3043 - Y-Coordinate,STARLINK-5696 - Y-Coordinate,STARLINK-5040 - Y-Coordinate,STARLINK-6038 - Y-Coordinate,STARLINK-6067 - Y-Coordinate,STARLINK-5552 - Y-Coordinate,STARLINK-31142 - Y-Coordinate,STARLINK-2020 - Y-Coordinate,STARLINK-30812 - Y-Coordinate,STARLINK-30316 - Y-Coordinate,STARLINK-30336 - Y-Coordinate,STARLINK-3523 - Y-Coordinate,STARLINK-6032 - Y-Coordinate,STARLINK-1699 - Y-Coordinate,STARLINK-31445 - Y-Coordinate,STARLINK-31333 - Y-Coordinate,STARLINK-11266 [DTC] - Y-Coordinate,STARLINK-31080 - Y-Coordinate,STARLINK-31328 - Y-Coordinate,STARLINK-3779 - Y-Coordinate,STARLINK-1433 - Y-Coordinate,STARLINK-5482 - Y-Coordinate,STARLINK-3267 - Y-Coordinate,STARLINK-2304 - Y-Coordinate,STARLINK-5702 - Y-Coordinate,STARLINK-5363 - Y-Coordinate,STARLINK-5279 - Y-Coordinate,STARLINK-31017 - Y-Coordinate,STARLINK-31472 - Y-Coordinate,STARLINK-4750 - Y-Coordinate,STARLINK-31324 - Y-Coordinate,STARLINK-4608 - Y-Coordinate,STARLINK-2245 - Y-Coordinate,STARLINK-31953 - Y-Coordinate,STARLINK-4303 - Y-Coordinate,STARLINK-3729 - Y-Coordinate,STARLINK-30283 - Y-Coordinate,STARLINK-5387 - Y-Coordinate,STARLINK-3632 - Y-Coordinate,STARLINK-3869 - Y-Coordinate,STARLINK-4301 - Y-Coordinate,STARLINK-30879 - Y-Coordinate,STARLINK-31862 - Y-Coordinate,STARLINK-5688 - Y-Coordinate,STARLINK-31114 - Y-Coordinate,STARLINK-5738 - Y-Coordinate,STARLINK-5753 - Y-Coordinate,STARLINK-3857 - Y-Coordinate,STARLINK-3508 - Y-Coordinate,STARLINK-6046 - Y-Coordinate,STARLINK-30810 - Y-Coordinate,STARLINK-3788 - Y-Coordinate,STARLINK-1048 - Y-Coordinate,STARLINK-4749 - Y-Coordinate,STARLINK-30240 - Y-Coordinate,STARLINK-3519 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5556 - Z-Coordinate,STARLINK-31196 - Z-Coordinate,STARLINK-1704 - Z-Coordinate,STARLINK-30041 - Z-Coordinate,STARLINK-1639 - Z-Coordinate,STARLINK-3540 - Z-Coordinate,STARLINK-3942 - Z-Coordinate,STARLINK-30131 - Z-Coordinate,STARLINK-30577 - Z-Coordinate,STARLINK-3641 - Z-Coordinate,STARLINK-4070 - Z-Coordinate,STARLINK-2314 - Z-Coordinate,STARLINK-4333 - Z-Coordinate,STARLINK-6356 - Z-Coordinate,STARLINK-5952 - Z-Coordinate,STARLINK-2641 - Z-Coordinate,STARLINK-30394 - Z-Coordinate,STARLINK-30376 - Z-Coordinate,STARLINK-11207 [DTC] - Z-Coordinate,STARLINK-6060 - Z-Coordinate,STARLINK-31477 - Z-Coordinate,STARLINK-4349 - Z-Coordinate,STARLINK-2540 - Z-Coordinate,STARLINK-5639 - Z-Coordinate,STARLINK-3363 - Z-Coordinate,STARLINK-30428 - Z-Coordinate,STARLINK-3156 - Z-Coordinate,STARLINK-31364 - Z-Coordinate,STARLINK-3304 - Z-Coordinate,STARLINK-3585 - Z-Coordinate,STARLINK-4606 - Z-Coordinate,STARLINK-3115 - Z-Coordinate,STARLINK-1503 - Z-Coordinate,STARLINK-32193 - Z-Coordinate,STARLINK-2635 - Z-Coordinate,STARLINK-31916 - Z-Coordinate,STARLINK-11104 [DTC] - Z-Coordinate,STARLINK-32178 - Z-Coordinate,STARLINK-3952 - Z-Coordinate,STARLINK-1038 - Z-Coordinate,STARLINK-5146 - Z-Coordinate,STARLINK-30712 - Z-Coordinate,STARLINK-31108 - Z-Coordinate,STARLINK-1940 - Z-Coordinate,STARLINK-3043 - Z-Coordinate,STARLINK-5696 - Z-Coordinate,STARLINK-5040 - Z-Coordinate,STARLINK-6038 - Z-Coordinate,STARLINK-6067 - Z-Coordinate,STARLINK-5552 - Z-Coordinate,STARLINK-31142 - Z-Coordinate,STARLINK-2020 - Z-Coordinate,STARLINK-30812 - Z-Coordinate,STARLINK-30316 - Z-Coordinate,STARLINK-30336 - Z-Coordinate,STARLINK-3523 - Z-Coordinate,STARLINK-6032 - Z-Coordinate,STARLINK-1699 - Z-Coordinate,STARLINK-31445 - Z-Coordinate,STARLINK-31333 - Z-Coordinate,STARLINK-11266 [DTC] - Z-Coordinate,STARLINK-31080 - Z-Coordinate,STARLINK-31328 - Z-Coordinate,STARLINK-3779 - Z-Coordinate,STARLINK-1433 - Z-Coordinate,STARLINK-5482 - Z-Coordinate,STARLINK-3267 - Z-Coordinate,STARLINK-2304 - Z-Coordinate,STARLINK-5702 - Z-Coordinate,STARLINK-5363 - Z-Coordinate,STARLINK-5279 - Z-Coordinate,STARLINK-31017 - Z-Coordinate,STARLINK-31472 - Z-Coordinate,STARLINK-4750 - Z-Coordinate,STARLINK-31324 - Z-Coordinate,STARLINK-4608 - Z-Coordinate,STARLINK-2245 - Z-Coordinate,STARLINK-31953 - Z-Coordinate,STARLINK-4303 - Z-Coordinate,STARLINK-3729 - Z-Coordinate,STARLINK-30283 - Z-Coordinate,STARLINK-5387 - Z-Coordinate,STARLINK-3632 - Z-Coordinate,STARLINK-3869 - Z-Coordinate,STARLINK-4301 - Z-Coordinate,STARLINK-30879 - Z-Coordinate,STARLINK-31862 - Z-Coordinate,STARLINK-5688 - Z-Coordinate,STARLINK-31114 - Z-Coordinate,STARLINK-5738 - Z-Coordinate,STARLINK-5753 - Z-Coordinate,STARLINK-3857 - Z-Coordinate,STARLINK-3508 - Z-Coordinate,STARLINK-6046 - Z-Coordinate,STARLINK-30810 - Z-Coordinate,STARLINK-3788 - Z-Coordinate,STARLINK-1048 - Z-Coordinate,STARLINK-4749 - Z-Coordinate,STARLINK-30240 - Z-Coordinate,STARLINK-3519 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4304.8170,1506.0495,-2468.5380,-212.4012,-4423.1705,3935.8606,3198.5596,272.9765,4288.7418,-6578.8944,6182.5331,-5891.9554,-994.2639,1966.6938,4752.1480,-4098.4798,-1675.6470,-1398.6418,4702.5394,6363.7655,4660.3351,-6156.7713,2028.0184,4976.9105,1357.7562,4854.3289,-5934.2449,4726.2894,3577.9372,-5049.5743,-4104.9381,-1349.4781,-925.8584,4006.1374,4730.8133,-5079.5670,6602.8938,-5829.9905,-2261.5606,-2374.0419,6617.4740,1210.8901,-450.5957,5794.5832,158.2726,-5376.0356,-4901.0323,-4069.7789,-6178.5895,5300.5292,3907.2282,2829.1589,-4395.5789,-4470.5341,5877.6798,5875.6583,2169.9287,0.0000,1201.5229,5647.4334,4295.0432,2289.3968,-6746.0217,2268.6300,-4313.6040,1664.3748,-3632.5240,-5893.8009,-2312.6706,-5250.5204,3451.9596,-2410.6975,-1936.8589,-4197.4522,5552.0626,2353.2933,6306.4420,-3372.2659,-5949.9713,-3126.8304,-4115.6321,5762.1828,-2734.6370,130.1133,0.0000,-1409.2943,648.9078,-1611.1627,-5587.7598,-1283.1931,1531.7841,-4825.0451,4846.7523,4358.1877,1896.5024,602.4243,-3374.4845,0.0000,-5381.2196,0.0000,335281.5640,311845.6438,329351.5758,330138.8232,328781.3107,327896.9283,321331.8362,324462.3856,-233481598.6907,-233513625.5415,-233499711.0268,-233499760.2071,324956.8571,-233499807.6724,-3448.5561,-5167.9743,5252.0956,-6904.8912,182.5527,-4128.4773,-2733.2066,6172.4598,-5285.3646,2078.0042,-1452.7275,-981.0405,-1669.9890,-4951.8227,-3382.9713,1153.8260,6064.0404,5182.9227,-4050.9086,-695.2189,1778.3852,-3120.4692,3727.0278,4812.9945,-4047.1694,-1416.5666,-859.1475,-4695.5651,5375.7734,3764.6132,3231.5398,6764.4766,6790.2422,5213.2487,-1685.4871,3088.7556,-1357.3357,-1612.1557,-5016.6025,6431.3566,148.9270,-5310.9780,-5502.9568,-2279.8011,-5092.0374,2038.2840,1074.9834,-3420.8857,-2803.7497,3279.0273,-1986.8910,5676.0461,-4443.0746,4483.3690,1336.8882,2505.2363,-6020.0067,0.0000,6312.9381,629.0495,1501.3517,4822.8111,685.9794,-3565.3125,5374.9320,1940.4707,2419.7540,3145.3180,-5114.2445,-2077.1851,2558.6754,-4433.1029,-4521.2165,-4581.1387,3716.3488,6506.3782,-2395.3147,-3801.7559,2091.5106,6121.9622,-4648.6251,-702.0460,-3141.8931,4292.4670,0.0000,-6234.1518,5392.7187,5977.7540,766.2749,-4975.4591,-5034.3352,-1665.5468,-4654.2314,-2361.6820,5562.6985,5538.5426,5640.2516,0.0000,3274.8272,0.0000,209339.0126,236476.4539,217993.8257,219638.3194,228097.6676,226256.2350,222327.4028,223058.2958,-45965592.1326,-45944751.6901,-45947245.0021,-45973121.3413,221992.2228,-45962689.0336,-4152.1978,4202.7102,-3746.1819,-608.5898,5231.4824,-3911.0455,5445.7483,-3112.6671,1297.7656,139.3462,2678.9401,-3256.2652,6653.2796,-4386.3533,-3750.5999,5348.1940,2875.5696,4364.9409,2500.2401,2717.4882,4645.9377,-597.6301,5375.6520,-286.0181,-5423.6792,4705.4705,3325.5662,1431.3985,-2441.2326,-2855.9663,4507.1991,418.6909,-848.4898,-1984.9768,-4685.9370,-3375.7688,-55.4218,-3226.0659,4146.8986,866.4337,1958.2370,-4172.8945,-4111.1097,2990.8574,4729.1387,-3865.6735,4715.0041,-4474.9214,1449.8061,3023.1065,5325.9423,2735.2935,-2812.3347,2519.9848,-3429.5457,-2564.9069,-2642.7383,0.0000,2293.9040,3789.9785,-5013.8087,4411.2677,-938.8588,5466.9938,273.8977,6435.9996,5348.0122,1498.0017,4044.6363,-3967.8285,5383.8360,-4577.9059,4483.9484,-3025.6331,1419.7239,75.7454,291.8567,4471.8496,-2698.2434,91.1252,-2933.0847,-3795.9098,-5530.2216,-5405.9037,0.0000,-2483.2423,4053.4543,-3080.0132,3744.9966,4631.6137,4496.1968,-4584.5463,1614.7658,4857.4898,3661.7335,-4067.9617,-2160.1167,0.0000,-2875.4868,0.0000,-68832.2817,-73148.6603,-70910.7664,-70402.2860,-66792.2220,-75605.8730,-80887.9009,-73851.9556,29279602.5861,29256069.2614,29305253.6681,29281577.6383,-72469.0817,29288399.4929,
3600.000,5229.5561,3035.4532,1029.5862,2364.1347,5312.3764,214.2888,313.0656,-3364.9478,-1168.0118,4457.9164,-2890.7513,3147.7320,-3006.6070,2315.6768,-3554.4644,1620.0607,-1891.0746,-2716.6347,72.3407,-3038.3041,-5590.1453,3445.7530,-5334.3768,-5669.2979,1941.3156,-3258.4317,6695.2746,-959.7129,-4024.2216,4253.3504,3581.9432,-481.0411,-1187.2460,-5091.4907,-941.4145,3725.7360,-4052.6025,3623.8573,4665.5051,535.9833,-6295.9818,846.8241,3718.6488,-5494.4494,250.3490,2223.4748,1590.2150,-330.7313,5530.5660,-980.6303,-3219.6118,-3795.7985,4180.2939,381.7678,-4495.8363,-4241.7142,1376.1798,0.0000,-3898.5099,-2866.1117,-3448.9031,-5473.1711,4253.9024,1745.6111,1825.4919,2678.9194,2513.7513,4361.6348,5258.7022,4725.3078,-6320.5912,5738.8843,6052.3774,5692.6471,-4648.4594,-3375.9969,-3749.9324,5748.1958,5382.8491,722.0173,4146.2120,-3315.1129,5579.6728,-3829.1911,0.0000,3951.3588,-4236.8245,-775.4011,1745.4081,4860.3190,2584.5238,6809.9935,-3380.7543,61.1647,-4615.3325,-2834.5831,183.9619,0.0000,4240.3590,0.0000,273293.7854,242677.3161,261931.7291,261826.1551,262636.9938,260965.6329,255903.2906,259729.5933,-213543685.4903,-213577844.8156,-213569884.1815,-213555860.8618,258909.4510,-213562935.0565,-711.5628,4444.4563,-6815.0108,5820.9174,-3747.4560,4134.3095,5390.2894,-3774.7476,5413.9497,-3229.7033,3215.9334,-2604.2021,-2039.7205,4940.3514,5928.0971,-5086.0179,-4725.0076,-4687.3283,4036.4229,1363.4659,2512.6193,3985.4079,-561.4829,-2380.2332,5959.0564,5087.3214,-969.5349,5152.0420,-1831.3507,-5239.8891,-5857.5737,-5794.1794,-5033.6098,-3812.1731,4347.8831,-5717.4880,3088.6414,-1972.1321,5075.3776,-6000.9062,1421.6171,6804.9552,5696.2647,3973.9311,6950.2349,-4636.9067,-4124.8700,1017.0764,2342.0883,-2116.1836,5541.8891,-2123.6731,419.9088,-4200.8201,2342.4302,864.8819,4930.2252,0.0000,-3210.5569,2968.8614,3577.2025,-3820.9928,-2507.3559,5058.3680,-5120.5437,1464.6566,-5868.9739,-4300.3248,4379.6906,-2137.9415,-131.3978,1258.5284,2230.5099,3683.5901,-387.0057,-4561.9642,3692.7692,-385.0868,-3804.3426,-5398.5199,637.2144,3905.7357,78.4138,-5005.9590,0.0000,3160.0231,-5258.0004,-6850.6778,-3738.8500,4212.6112,4906.1889,-448.0848,5368.2190,2406.0347,-5152.1761,-6286.1652,-4577.7699,0.0000,-5423.5850,0.0000,287662.3898,308281.9774,292051.6924,294438.4347,303375.6265,300098.4820,297732.2432,295717.8372,-104888294.6422,-104873394.4809,-104868211.3427,-104896612.7680,296894.8730,-104885724.5409,4436.1000,-4218.7227,-438.4452,-2944.3066,-2196.6322,5527.3835,-4282.8361,4707.2523,-4173.9053,-4166.4713,-5376.0042,5426.0694,-5918.3368,4210.9167,532.7482,-4287.7843,-4695.7498,-4319.0863,-5345.6040,-6115.4627,-3003.3209,-4507.7047,-4275.0128,-3203.6715,2876.6686,-3368.0077,1132.6331,-4361.2733,5290.6124,-1507.9489,-739.5663,3726.6635,4563.4591,-2591.6366,5218.9689,-371.2722,-4421.5946,5459.9309,-123.2053,3373.3893,2443.6519,-19.4210,1024.2161,1322.1587,-257.7882,4627.9692,-5290.5627,6852.1238,3467.1965,-6533.0805,-2573.2684,-5375.2308,5400.5155,-5360.7257,4717.5514,5339.4629,4647.9318,0.0000,-4596.1746,-5455.3093,4582.5758,-1870.3722,4729.7717,-4386.7712,-4252.8643,-6229.7897,-2646.8545,3051.6873,-1051.8376,4538.1912,-2757.4674,3434.4452,-1673.7271,-1333.4218,-4997.2671,3949.5941,4221.4886,-3572.1283,-1898.9026,-4200.2264,5421.9217,4660.3738,4084.9695,2804.2682,0.0000,4620.1196,-649.2719,-509.4128,-5378.3203,-2568.7516,-4158.2476,664.7375,2736.6977,-6525.1840,-410.5688,-29.3187,5170.3816,0.0000,-737.4234,0.0000,-67514.7422,-72077.2607,-68868.5571,-71398.6507,-64957.8989,-70789.6040,-80317.8644,-70079.5463,29242452.1899,29216239.1834,29263569.4999,29245414.9712,-71135.3863,29248794.8509,
7200.000,-5139.3378,-6157.0240,987.0399,-4349.9770,-4049.2343,-4273.6613,-2667.0802,5997.4549,-2824.3646,-257.1607,-1168.4413,21.7067,3378.5506,-5461.0735,1149.8491,421.6374,5319.9948,5768.9156,-5055.7642,-1146.6149,4440.2913,564.4199,6630.9578,4868.1447,-3622.1975,1223.3033,-4073.0822,-3622.5890,4269.9532,-1264.1634,-1608.5404,3156.9848,4009.5209,4291.1752,-2232.1899,-514.8031,-1025.1346,-997.4289,-4882.2281,2454.4235,3145.9374,-2453.1890,-5160.0051,2527.5301,-472.5327,993.2746,1266.5864,2636.3005,-2740.2663,-2390.5047,1816.0376,4672.9337,-3544.4049,4290.6373,2530.1077,1966.1190,-4970.4724,0.0000,5815.2462,-61.7513,2059.2944,6440.9097,48.1993,-4267.5178,2235.0294,-3577.0551,-1048.8275,-188.9033,-6041.0051,-3463.8527,6501.2665,-6594.1981,-5940.5717,-4868.4638,2625.2214,4122.1513,-1356.6507,-5700.8279,-1861.7428,2990.4758,-3840.9481,583.7084,-6637.6848,5276.2796,0.0000,-5837.4134,5423.2937,2959.7531,2055.2775,-6389.5718,-5557.9872,-5373.7244,-144.1156,-4152.6187,5512.2690,3732.7661,3870.6117,0.0000,-1328.9377,0.0000,193157.1062,157547.6079,177478.1454,174217.1343,179507.5079,176356.6144,173335.6792,174895.9609,-179023563.4110,-179057689.2582,-179058020.6948,-179031773.7860,176052.9486,-179043618.8533,4212.3016,-2743.3705,5290.2657,-2644.8385,4996.6939,-3995.8767,-6345.8842,771.7980,-4448.6251,4164.5495,-5033.4480,5897.5543,5832.6584,-4006.2152,-6143.3270,6830.1567,2585.4631,3480.2386,-3038.1836,-3340.1092,-5098.6236,-828.4977,-1738.3111,-1401.7430,-5671.5517,-6804.5166,2692.6961,-4192.0767,-2612.5799,4701.1508,5719.2637,2681.6110,1654.8846,55.4365,-6120.7139,5632.7893,-4336.3223,5581.9353,-2776.9871,3395.7738,-3114.3790,-4852.7426,-3632.7589,-4261.1616,-5368.8116,6362.0324,6341.5551,3717.2249,337.1215,-2280.8047,-6401.2256,-2166.4948,4117.2716,3305.9621,-5633.4012,-4769.9779,-2990.3074,0.0000,-883.8665,-6079.5428,-6433.4971,1800.3662,4515.6297,-5415.4712,3569.9978,-5492.3820,6602.2977,4155.6260,-2158.6304,5557.3371,-1563.8035,1668.9113,1109.7531,-828.0994,-3990.6151,490.5348,-4120.5813,3652.8586,4127.6622,2934.3526,3863.7291,-6355.7757,1953.1136,4153.4050,0.0000,784.2651,2401.4496,4983.5383,5899.8345,-2435.6816,-3938.9558,2101.8307,-4337.4643,-3461.1101,2825.7883,4106.7988,2868.4483,0.0000,5574.6735,0.0000,348293.4206,360376.6704,347338.5848,351702.0134,359569.7227,351380.4160,354408.0912,353853.6815,-156618915.1985,-156609764.9037,-156600966.9617,-156623522.9789,352824.1325,-156617164.2710,-1866.9722,1124.9479,4316.3895,4699.2890,-2395.4166,-3686.3801,272.8517,-3360.5413,4493.4581,5487.8235,4558.4530,-3390.5853,1655.2087,-1313.5816,2988.8450,120.7131,3584.7826,1596.2565,3157.6889,5983.5921,-910.3560,6845.7472,147.6109,4718.4294,1510.3604,-109.5573,-4823.9157,3960.6504,-4755.4700,4900.6535,-3524.5061,-5535.5373,-5375.4354,5347.6495,-2168.3054,3823.2264,5049.4932,-3854.0835,-4005.1732,-5499.5271,-5303.0011,4168.6034,2733.2179,-4823.5759,-4409.7613,-2553.1208,2374.4667,-5242.7162,-6374.8142,6085.2627,-1849.2118,4598.8108,-4179.9841,4129.4351,-3152.9914,-4557.4073,-3780.0799,0.0000,3453.7434,3114.0864,-361.8352,-1829.9833,-5149.9231,546.8156,5453.4463,2268.0783,-1754.1595,-5443.9469,-2611.9083,-2174.2194,-1689.7576,332.3832,-2810.2616,4823.0520,4873.2036,-5539.3092,-5179.3463,-264.4434,5140.9005,5442.0760,-4182.0337,-2709.6704,-126.0419,1583.8154,0.0000,-3519.4765,-3296.8523,3756.7957,2613.3184,-1100.9438,1255.5983,3697.8012,-5384.1585,4353.6927,-3112.5330,4084.4259,-4965.7348,0.0000,3873.0031,0.0000,-66234.6656,-70992.4087,-67428.0424,-71197.8244,-63550.2279,-67693.9100,-79099.2496,-70720.7944,29205730.9463,29176760.8970,29221304.1345,29210063.5823,-69795.8808,29209208.5972,
