sl_100_5400_20280422 Coordinates.csv
2028/04/22 07:47:00.0000 UTC

Generated: Tue Oct  8 21:40:40 2024,
Start: 2028/04/22 07:47:00.00, Stop: 2028/04/22 09:17:00.00,
TIME_UNITS,STARLINK-30072 - X-Coordinate,STARLINK-31939 - X-Coordinate,STARLINK-2231 - X-Coordinate,STARLINK-5961 - X-Coordinate,STARLINK-31926 - X-Coordinate,STARLINK-2570 - X-Coordinate,STARLINK-30261 - X-Coordinate,STARLINK-5957 - X-Coordinate,STARLINK-5513 - X-Coordinate,STARLINK-5314 - X-Coordinate,STARLINK-1278 - X-Coordinate,STARLINK-30068 - X-Coordinate,STARLINK-30197 - X-Coordinate,STARLINK-30905 - X-Coordinate,STARLINK-31076 - X-Coordinate,STARLINK-31124 - X-Coordinate,STARLINK-3891 - X-Coordinate,STARLINK-30309 - X-Coordinate,STARLINK-5747 - X-Coordinate,STARLINK-4480 - X-Coordinate,STARLINK-4273 - X-Coordinate,STARLINK-3993 - X-Coordinate,STARLINK-2373 - X-Coordinate,STARLINK-1513 - X-Coordinate,STARLINK-5671 - X-Coordinate,STARLINK-5645 - X-Coordinate,STARLINK-3788 - X-Coordinate,STARLINK-6124 - X-Coordinate,STARLINK-2637 - X-Coordinate,STARLINK-5769 - X-Coordinate,STARLINK-31225 - X-Coordinate,STARLINK-1170 - X-Coordinate,STARLINK-2325 - X-Coordinate,STARLINK-5183 - X-Coordinate,STARLINK-30558 - X-Coordinate,STARLINK-30315 - X-Coordinate,STARLINK-1531 - X-Coordinate,STARLINK-30089 - X-Coordinate,STARLINK-5436 - X-Coordinate,STARLINK-32180 - X-Coordinate,STARLINK-30412 - X-Coordinate,STARLINK-30818 - X-Coordinate,STARLINK-6190 - X-Coordinate,STARLINK-2404 - X-Coordinate,STARLINK-31342 - X-Coordinate,STARLINK-5298 - X-Coordinate,STARLINK-2027 - X-Coordinate,STARLINK-5322 - X-Coordinate,STARLINK-4526 - X-Coordinate,STARLINK-31447 - X-Coordinate,STARLINK-5941 - X-Coordinate,STARLINK-3858 - X-Coordinate,STARLINK-3720 - X-Coordinate,STARLINK-31688 - X-Coordinate,STARLINK-2371 - X-Coordinate,STARLINK-31799 - X-Coordinate,STARLINK-31175 - X-Coordinate,STARLINK-4022 - X-Coordinate,STARLINK-11116 [DTC] - X-Coordinate,STARLINK-30327 - X-Coordinate,STARLINK-1676 - X-Coordinate,STARLINK-2751 - X-Coordinate,STARLINK-1588 - X-Coordinate,STARLINK-30328 - X-Coordinate,STARLINK-32105 - X-Coordinate,STARLINK-31931 - X-Coordinate,STARLINK-5807 - X-Coordinate,STARLINK-31297 - X-Coordinate,STARLINK-30493 - X-Coordinate,STARLINK-6258 - X-Coordinate,STARLINK-4766 - X-Coordinate,STARLINK-32270 - X-Coordinate,STARLINK-2709 - X-Coordinate,STARLINK-4094 - X-Coordinate,STARLINK-11109 [DTC] - X-Coordinate,STARLINK-4506 - X-Coordinate,STARLINK-5748 - X-Coordinate,STARLINK-3574 - X-Coordinate,STARLINK-4318 - X-Coordinate,STARLINK-30419 - X-Coordinate,STARLINK-5899 - X-Coordinate,STARLINK-32022 - X-Coordinate,STARLINK-31560 - X-Coordinate,STARLINK-1215 - X-Coordinate,STARLINK-5842 - X-Coordinate,STARLINK-1770 - X-Coordinate,STARLINK-4323 - X-Coordinate,STARLINK-3074 - X-Coordinate,STARLINK-2421 - X-Coordinate,STARLINK-1719 - X-Coordinate,STARLINK-31236 - X-Coordinate,STARLINK-1029 - X-Coordinate,STARLINK-31477 - X-Coordinate,STARLINK-6056 - X-Coordinate,STARLINK-31930 - X-Coordinate,STARLINK-3640 - X-Coordinate,STARLINK-5535 - X-Coordinate,STARLINK-31065 - X-Coordinate,STARLINK-5147 - X-Coordinate,STARLINK-1277 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30072 - Y-Coordinate,STARLINK-31939 - Y-Coordinate,STARLINK-2231 - Y-Coordinate,STARLINK-5961 - Y-Coordinate,STARLINK-31926 - Y-Coordinate,STARLINK-2570 - Y-Coordinate,STARLINK-30261 - Y-Coordinate,STARLINK-5957 - Y-Coordinate,STARLINK-5513 - Y-Coordinate,STARLINK-5314 - Y-Coordinate,STARLINK-1278 - Y-Coordinate,STARLINK-30068 - Y-Coordinate,STARLINK-30197 - Y-Coordinate,STARLINK-30905 - Y-Coordinate,STARLINK-31076 - Y-Coordinate,STARLINK-31124 - Y-Coordinate,STARLINK-3891 - Y-Coordinate,STARLINK-30309 - Y-Coordinate,STARLINK-5747 - Y-Coordinate,STARLINK-4480 - Y-Coordinate,STARLINK-4273 - Y-Coordinate,STARLINK-3993 - Y-Coordinate,STARLINK-2373 - Y-Coordinate,STARLINK-1513 - Y-Coordinate,STARLINK-5671 - Y-Coordinate,STARLINK-5645 - Y-Coordinate,STARLINK-3788 - Y-Coordinate,STARLINK-6124 - Y-Coordinate,STARLINK-2637 - Y-Coordinate,STARLINK-5769 - Y-Coordinate,STARLINK-31225 - Y-Coordinate,STARLINK-1170 - Y-Coordinate,STARLINK-2325 - Y-Coordinate,STARLINK-5183 - Y-Coordinate,STARLINK-30558 - Y-Coordinate,STARLINK-30315 - Y-Coordinate,STARLINK-1531 - Y-Coordinate,STARLINK-30089 - Y-Coordinate,STARLINK-5436 - Y-Coordinate,STARLINK-32180 - Y-Coordinate,STARLINK-30412 - Y-Coordinate,STARLINK-30818 - Y-Coordinate,STARLINK-6190 - Y-Coordinate,STARLINK-2404 - Y-Coordinate,STARLINK-31342 - Y-Coordinate,STARLINK-5298 - Y-Coordinate,STARLINK-2027 - Y-Coordinate,STARLINK-5322 - Y-Coordinate,STARLINK-4526 - Y-Coordinate,STARLINK-31447 - Y-Coordinate,STARLINK-5941 - Y-Coordinate,STARLINK-3858 - Y-Coordinate,STARLINK-3720 - Y-Coordinate,STARLINK-31688 - Y-Coordinate,STARLINK-2371 - Y-Coordinate,STARLINK-31799 - Y-Coordinate,STARLINK-31175 - Y-Coordinate,STARLINK-4022 - Y-Coordinate,STARLINK-11116 [DTC] - Y-Coordinate,STARLINK-30327 - Y-Coordinate,STARLINK-1676 - Y-Coordinate,STARLINK-2751 - Y-Coordinate,STARLINK-1588 - Y-Coordinate,STARLINK-30328 - Y-Coordinate,STARLINK-32105 - Y-Coordinate,STARLINK-31931 - Y-Coordinate,STARLINK-5807 - Y-Coordinate,STARLINK-31297 - Y-Coordinate,STARLINK-30493 - Y-Coordinate,STARLINK-6258 - Y-Coordinate,STARLINK-4766 - Y-Coordinate,STARLINK-32270 - Y-Coordinate,STARLINK-2709 - Y-Coordinate,STARLINK-4094 - Y-Coordinate,STARLINK-11109 [DTC] - Y-Coordinate,STARLINK-4506 - Y-Coordinate,STARLINK-5748 - Y-Coordinate,STARLINK-3574 - Y-Coordinate,STARLINK-4318 - Y-Coordinate,STARLINK-30419 - Y-Coordinate,STARLINK-5899 - Y-Coordinate,STARLINK-32022 - Y-Coordinate,STARLINK-31560 - Y-Coordinate,STARLINK-1215 - Y-Coordinate,STARLINK-5842 - Y-Coordinate,STARLINK-1770 - Y-Coordinate,STARLINK-4323 - Y-Coordinate,STARLINK-3074 - Y-Coordinate,STARLINK-2421 - Y-Coordinate,STARLINK-1719 - Y-Coordinate,STARLINK-31236 - Y-Coordinate,STARLINK-1029 - Y-Coordinate,STARLINK-31477 - Y-Coordinate,STARLINK-6056 - Y-Coordinate,STARLINK-31930 - Y-Coordinate,STARLINK-3640 - Y-Coordinate,STARLINK-5535 - Y-Coordinate,STARLINK-31065 - Y-Coordinate,STARLINK-5147 - Y-Coordinate,STARLINK-1277 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30072 - Z-Coordinate,STARLINK-31939 - Z-Coordinate,STARLINK-2231 - Z-Coordinate,STARLINK-5961 - Z-Coordinate,STARLINK-31926 - Z-Coordinate,STARLINK-2570 - Z-Coordinate,STARLINK-30261 - Z-Coordinate,STARLINK-5957 - Z-Coordinate,STARLINK-5513 - Z-Coordinate,STARLINK-5314 - Z-Coordinate,STARLINK-1278 - Z-Coordinate,STARLINK-30068 - Z-Coordinate,STARLINK-30197 - Z-Coordinate,STARLINK-30905 - Z-Coordinate,STARLINK-31076 - Z-Coordinate,STARLINK-31124 - Z-Coordinate,STARLINK-3891 - Z-Coordinate,STARLINK-30309 - Z-Coordinate,STARLINK-5747 - Z-Coordinate,STARLINK-4480 - Z-Coordinate,STARLINK-4273 - Z-Coordinate,STARLINK-3993 - Z-Coordinate,STARLINK-2373 - Z-Coordinate,STARLINK-1513 - Z-Coordinate,STARLINK-5671 - Z-Coordinate,STARLINK-5645 - Z-Coordinate,STARLINK-3788 - Z-Coordinate,STARLINK-6124 - Z-Coordinate,STARLINK-2637 - Z-Coordinate,STARLINK-5769 - Z-Coordinate,STARLINK-31225 - Z-Coordinate,STARLINK-1170 - Z-Coordinate,STARLINK-2325 - Z-Coordinate,STARLINK-5183 - Z-Coordinate,STARLINK-30558 - Z-Coordinate,STARLINK-30315 - Z-Coordinate,STARLINK-1531 - Z-Coordinate,STARLINK-30089 - Z-Coordinate,STARLINK-5436 - Z-Coordinate,STARLINK-32180 - Z-Coordinate,STARLINK-30412 - Z-Coordinate,STARLINK-30818 - Z-Coordinate,STARLINK-6190 - Z-Coordinate,STARLINK-2404 - Z-Coordinate,STARLINK-31342 - Z-Coordinate,STARLINK-5298 - Z-Coordinate,STARLINK-2027 - Z-Coordinate,STARLINK-5322 - Z-Coordinate,STARLINK-4526 - Z-Coordinate,STARLINK-31447 - Z-Coordinate,STARLINK-5941 - Z-Coordinate,STARLINK-3858 - Z-Coordinate,STARLINK-3720 - Z-Coordinate,STARLINK-31688 - Z-Coordinate,STARLINK-2371 - Z-Coordinate,STARLINK-31799 - Z-Coordinate,STARLINK-31175 - Z-Coordinate,STARLINK-4022 - Z-Coordinate,STARLINK-11116 [DTC] - Z-Coordinate,STARLINK-30327 - Z-Coordinate,STARLINK-1676 - Z-Coordinate,STARLINK-2751 - Z-Coordinate,STARLINK-1588 - Z-Coordinate,STARLINK-30328 - Z-Coordinate,STARLINK-32105 - Z-Coordinate,STARLINK-31931 - Z-Coordinate,STARLINK-5807 - Z-Coordinate,STARLINK-31297 - Z-Coordinate,STARLINK-30493 - Z-Coordinate,STARLINK-6258 - Z-Coordinate,STARLINK-4766 - Z-Coordinate,STARLINK-32270 - Z-Coordinate,STARLINK-2709 - Z-Coordinate,STARLINK-4094 - Z-Coordinate,STARLINK-11109 [DTC] - Z-Coordinate,STARLINK-4506 - Z-Coordinate,STARLINK-5748 - Z-Coordinate,STARLINK-3574 - Z-Coordinate,STARLINK-4318 - Z-Coordinate,STARLINK-30419 - Z-Coordinate,STARLINK-5899 - Z-Coordinate,STARLINK-32022 - Z-Coordinate,STARLINK-31560 - Z-Coordinate,STARLINK-1215 - Z-Coordinate,STARLINK-5842 - Z-Coordinate,STARLINK-1770 - Z-Coordinate,STARLINK-4323 - Z-Coordinate,STARLINK-3074 - Z-Coordinate,STARLINK-2421 - Z-Coordinate,STARLINK-1719 - Z-Coordinate,STARLINK-31236 - Z-Coordinate,STARLINK-1029 - Z-Coordinate,STARLINK-31477 - Z-Coordinate,STARLINK-6056 - Z-Coordinate,STARLINK-31930 - Z-Coordinate,STARLINK-3640 - Z-Coordinate,STARLINK-5535 - Z-Coordinate,STARLINK-31065 - Z-Coordinate,STARLINK-5147 - Z-Coordinate,STARLINK-1277 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-2822.3101,1726.0325,-2363.0420,-6220.4486,-2145.5764,-1066.2665,2950.3445,2392.2267,4707.5630,3187.2158,-3555.0496,5307.9361,6067.4268,4784.3134,-4484.3691,-4530.6766,12.7064,-3282.7836,-2007.2173,4424.5521,0.0000,-2275.8475,-1624.8002,2616.2740,-5767.5681,4693.1952,2773.3234,1649.9371,4004.0940,5349.5841,1655.1882,-2872.8225,5403.1594,24.8138,-4898.4644,-2455.1254,-144.2058,-1009.1171,4535.3384,-397.0399,-3539.1637,3169.1576,-2806.9438,-3193.0142,-2629.1859,-2339.5491,-3768.6102,-1327.6652,-3999.8866,-4477.8692,-4328.2536,-1857.3371,-6772.1799,2232.0849,3793.7291,-4866.9807,0.0000,3659.8940,5615.5620,2637.5180,2355.0319,-2213.3251,6078.9041,-6093.1655,4978.4097,1439.6173,964.7954,-1075.4778,541.1434,-5424.5506,2525.9227,1279.8420,-3556.2083,5452.6097,3276.4837,6179.1784,1103.2988,-4717.8593,-5982.3242,1607.2353,-3548.0262,-2643.5041,1795.8555,-4021.8631,-1509.7808,5863.0790,5945.1894,-4314.3146,-3039.3920,-3096.4735,-6733.3044,-4926.1032,339.5898,1750.5843,-4503.9350,6608.6483,5940.8875,-6199.0405,4133.9022,2722.3570,-337859.7799,-328719.3717,-332656.5609,-332990.3439,-335877.2868,-334499.7270,-326591.8907,-330267.5455,-196406830.6215,-196428030.8368,-196418023.8802,-196419890.1718,-329650.4637,-196423007.3963,-6073.5312,-4168.6370,3572.8919,-1448.6431,5184.2101,4147.9590,6227.7564,-4975.7138,-2869.2319,-4547.5757,-5739.9884,1473.5022,-161.2405,-1767.6864,2575.5865,2849.6665,4354.6255,5445.6592,-6387.7542,-5273.3868,0.0000,-6466.4275,3823.7591,4830.8422,3539.6449,3890.8358,-6134.7256,-6052.0700,-1083.0303,1923.5474,-5822.9463,4174.4361,-1185.7511,-6317.2707,-2935.5762,-4700.2680,6023.6826,6586.1529,-2458.2193,6230.4689,-5841.0793,5195.8418,6197.5596,2874.3771,-4317.9301,955.3581,1815.4508,-6744.8788,4666.7969,2568.4039,3926.7135,6561.3056,-744.2161,-4130.8079,-1539.7474,2156.5885,0.0000,2717.8434,-486.5158,-5850.7369,5920.6385,4721.5508,-3008.2528,-1220.9253,516.0809,5128.6156,-6691.2312,-6764.3660,-4101.8472,-352.2561,-6014.2710,6190.3409,-4520.0807,1441.5404,-5621.0973,-2503.7358,6793.7398,-70.0085,-3477.2202,6117.2380,-5199.8585,-4459.2916,6563.7337,1346.8479,-3251.7938,3098.7822,2954.5923,1289.4847,3815.9294,-2769.4566,-531.9173,-2668.2014,6710.3289,1617.9920,1166.5331,113.2110,3566.3106,1597.8095,-2710.6505,-3284.2708,231036.7236,205775.1321,230749.7434,230261.6063,222155.7798,223615.7413,223405.4165,224879.4324,296115454.9450,296136338.9515,296110543.1955,296115741.5032,225495.7711,296120620.1015,1736.7161,-4935.5075,-5286.8992,2673.6107,-3889.8926,5099.6656,570.0209,4183.6432,4198.6497,-4180.4192,1442.6794,4203.0495,3343.6201,4681.0706,4572.7922,4005.6617,5348.7797,-2744.0402,1754.3969,-330.0796,0.0000,849.6000,5490.3774,4188.4289,-1428.2160,-3307.6413,1495.7969,-2967.8553,5492.1730,3944.1987,-3116.9661,4450.5573,-4042.5562,2781.5511,3950.5887,4436.9196,3350.4110,1846.1712,4583.6974,-2742.8431,562.4326,3318.8305,-1422.6863,5401.3583,-4600.8227,6444.3314,-5452.8741,967.9775,-3096.3520,-4477.0681,-3725.5413,-1018.9391,-931.1086,4932.0391,-5381.4542,4242.7607,0.0000,5153.4066,3624.0287,2579.9422,-2603.4520,-4542.4036,1007.7485,3044.5461,-4631.5806,-4294.8631,-1592.3516,-459.8358,5440.3572,4274.3510,2289.6061,-2585.4022,3645.2859,-3996.8268,-1659.1909,-1843.8725,721.8388,-5028.7580,-483.5271,-2548.6933,2906.8953,4423.5269,-528.0399,-5446.8557,-5943.3701,1908.9679,1992.7966,-5298.5499,4870.2223,-5344.6463,959.0927,3946.9460,1179.8849,-6536.8657,4980.3128,1968.5671,260.6259,-2460.7827,-4825.0950,-5447.0278,41135.8324,39823.0164,42271.4094,44001.3926,46820.0239,37419.2132,33014.0533,42830.9267,59275974.2912,59263040.6992,59246165.2860,59260048.3136,41228.2255,59264615.8719,
300.000,-4240.5920,172.2866,-241.3810,-6807.4049,-535.5364,792.0012,4108.4775,294.0270,3021.7481,1625.8283,-4239.9259,6096.0056,6331.6950,3669.4712,-2966.7087,-3729.0318,2057.0853,-1428.9802,-3494.5741,3337.8740,0.0000,-3232.7907,481.8843,4286.5172,-4950.1476,4190.3436,1343.4984,114.2092,3154.3194,5192.8410,83.8378,-1848.4295,3938.6896,-1292.3534,-6127.6058,-3946.6174,1242.0332,513.7526,2727.3494,1023.3072,-4317.8048,4800.3427,-1899.1853,-2012.0944,-4205.4514,-2160.9363,-2431.7771,-1826.0647,-2259.8182,-3562.7955,-2456.5019,-519.0072,-6323.9550,90.0808,2614.9191,-3366.1249,0.0000,5214.7248,6049.4397,802.7793,3242.2566,-201.5162,5465.6463,-6695.6993,5091.1799,3418.2118,200.1919,-2492.4987,-1643.2544,-4799.6332,1451.5145,2395.7807,-5053.6816,4739.0580,2232.4401,5839.3207,2509.4387,-3743.7104,-5564.3473,2656.0986,-4430.7212,-3506.9529,3188.7115,-2836.7888,-3289.3975,5737.0355,5986.7948,-2409.8950,-2025.2561,-4630.6320,-6733.3895,-6179.6511,1844.7322,3240.9264,-4586.3844,5799.8501,5317.4057,-5973.7543,2249.8282,1252.1708,-342589.6188,-333044.7249,-337235.1888,-337591.8559,-340584.3819,-339162.2880,-331349.8989,-334671.1009,-202824253.4991,-202845759.8834,-202835195.3864,-202836921.6758,-334340.9983,-202840481.8454,-5464.7274,-5398.9164,4121.4236,86.9847,6189.9441,5045.3339,5165.8112,-5109.4000,-4128.0285,-3828.7046,-4483.1178,-311.5138,-1896.5105,-3614.0581,4109.6714,4651.0826,3610.3917,5585.6234,-5972.1647,-5842.3546,0.0000,-5531.8598,4364.8202,4642.6699,4826.6893,2482.0396,-5988.1861,-6745.0625,-3083.5874,-136.9508,-6564.5463,5658.6318,-2478.0734,-6696.2035,-1509.5090,-3163.6252,6555.0268,6888.3945,-3419.2100,5316.9670,-4785.7581,4561.9651,5762.8391,4587.7078,-2824.9107,3072.2865,3539.1164,-5988.6159,4774.3628,4419.8930,4698.4868,6312.6675,531.3233,-4120.1264,-3393.6093,3687.8733,0.0000,1485.0288,-2011.8309,-5774.8488,4534.1649,4419.1713,-4063.7855,371.8158,-1619.5196,4814.6313,-5972.9621,-6090.3958,-3963.1965,1672.7224,-6740.4255,4969.3914,-4053.6935,-343.5351,-6328.1626,-3704.6026,6063.6288,1823.0011,-3748.5819,4844.5179,-5265.9614,-2606.7646,5945.0608,3173.8018,-3827.3779,1591.7418,3491.1858,1884.4376,5406.2034,-1302.0785,689.2755,-1622.8323,6029.5071,36.2157,3113.7769,-1174.0651,3704.4601,3207.7100,-3613.3019,-4772.6369,223601.0182,198765.6247,223739.1716,223158.0374,215075.4345,216530.0529,216368.0591,218178.8215,291755938.7575,291776778.4740,291751600.2080,291756964.7856,218441.6291,291761166.9478,224.3404,-3941.3806,-5408.7650,1273.0181,-2829.1300,4276.2803,2054.7497,4666.6442,4672.9681,-5569.8729,3091.6370,3282.4005,2087.7547,4626.0554,4686.1632,3029.2075,5505.0732,-3838.3744,243.6525,1479.9982,0.0000,2575.5191,5303.5648,2798.0300,103.7250,-4939.8497,3141.7220,-1622.5453,5283.7985,4568.8432,-1802.2131,3174.7140,-5029.2087,1081.5639,2901.3135,4713.1691,1747.8190,342.0374,5336.4917,-4146.6646,2319.7967,2056.2768,-3394.3694,4749.1840,-4588.9727,5816.4522,-5365.7191,2991.7047,-4412.7729,-3802.9598,-4464.3618,-2727.3943,-2651.0614,5419.4954,-5231.3759,4625.8248,0.0000,4238.5356,2072.6223,3718.0693,-4039.8245,-5316.0300,-812.3462,1715.5007,-4237.9736,-3457.7313,-3542.4962,-1958.7762,5320.6502,4687.7186,534.7155,-4027.4469,2103.9689,-5021.0076,164.4704,-54.3429,2191.0711,-5496.5856,1751.3626,-3998.9111,873.3921,5227.5569,1027.3338,-5434.6449,-4763.6961,3484.4390,-232.5654,-6244.7265,3770.9753,-4762.5366,-868.5778,2485.1613,2599.1487,-6156.3964,3967.1070,3537.7766,2460.0260,-1021.9050,-5440.5991,-4849.3533,41225.9767,39930.5493,42488.5096,43955.9915,47019.2429,37791.2680,33036.5308,43122.2328,59282021.6323,59269773.4558,59252260.3737,59265764.2837,41353.2641,59270766.0838,
600.000,-5243.6773,-1360.4217,1891.3567,-6734.9441,1103.5510,2527.9638,4883.6882,-1839.4668,1062.1223,-145.1195,-4533.3684,6312.8045,5993.9625,2237.3601,-1189.3964,-2554.2257,3919.3890,582.0396,-4639.6148,1901.7679,0.0000,-3895.2103,2521.1144,5514.6252,-3647.9958,3312.0321,-250.5624,-1417.4610,2044.2369,4571.9731,-1479.0553,-662.9225,2093.9874,-2468.4061,-6774.2336,-5089.4744,2485.1156,1983.0812,662.0903,2381.2714,-4677.9451,5958.4661,-760.0472,-680.4396,-5387.3186,-1838.3703,-898.8833,-2177.5311,-269.8885,-2324.1113,-348.6819,899.8761,-5242.6941,-2070.4813,1211.6560,-1547.7247,0.0000,6260.1852,5833.7687,-1132.8960,3848.7750,1853.4395,4289.4184,-6651.4475,4726.0808,5042.8917,-630.0398,-3679.5871,-3659.6384,-3747.1423,238.6003,3310.4540,-6014.0991,3596.9515,942.7074,4918.0926,3692.0497,-2446.2122,-4552.5340,3475.5837,-4851.7333,-4065.7810,4266.3637,-1421.0809,-4703.2899,5062.6995,5376.8268,-276.3639,-850.5009,-5703.9092,-6034.6879,-6802.7799,3187.1405,4459.8543,-4234.6248,4419.4352,4131.9211,-5155.0965,157.7352,-296.1522,-347151.7569,-337220.6837,-341660.5715,-342035.9872,-345138.6607,-343666.3434,-335957.9459,-338915.9862,-209144955.7508,-209166764.3819,-209155671.5135,-209157298.0522,-338880.5643,-209161238.8075,-4324.5034,-6058.7802,4301.4841,1602.0860,6578.0285,5419.3165,3592.1938,-4792.1842,-5028.0083,-2780.4119,-2764.9282,-2041.4131,-3431.6408,-5131.1869,5274.3602,5945.8297,2563.2831,5215.4864,-4976.3434,-5833.4497,0.0000,-4037.8022,4524.5818,4019.8299,5642.5750,780.2659,-5261.0415,-6789.5741,-4793.1843,-2199.8493,-6637.8001,6539.5610,-3570.7829,-6408.8450,35.0235,-1346.3312,6435.9441,6517.9818,-4097.4755,3871.6581,-3228.1259,3504.3720,4765.9735,5863.1870,-1079.7393,4873.6106,4940.6668,-4616.3329,4445.9739,5828.4903,5058.5137,5442.7920,1782.5406,-3742.9352,-4916.7458,4878.6367,0.0000,148.0542,-3295.9132,-5163.5822,2688.8439,3734.0620,-4712.2121,1912.6225,-3580.0858,4047.7487,-4659.1729,-4806.8029,-3478.3798,3555.5923,-6794.2631,3241.4409,-3186.8917,-2132.5168,-6344.8852,-4535.9912,4741.5428,3569.4911,-3590.2716,3072.6909,-4801.4974,-494.4286,4717.4724,4717.0912,-4068.1526,-104.3908,3644.1855,2370.1398,6461.0957,256.4227,1848.9204,-440.1686,4738.0102,-1490.0308,4719.3181,-2382.4897,3409.1080,4487.8393,-4215.9994,-5817.7574,216066.4450,191666.2569,216628.4821,215954.8871,207897.2678,209350.7147,209230.4456,211412.4116,287257370.9844,287278147.3353,287253615.3555,287259189.5969,211289.9753,287262660.0208,-1312.2124,-2478.4852,-4920.7816,-264.3295,-1451.4466,2939.2879,3317.5925,4649.7767,4647.3340,-6369.9817,4405.3952,2010.3034,608.2421,4074.8340,4292.6079,1692.2220,5065.0859,-4521.2228,-1293.3155,3128.5848,0.0000,4022.5351,4539.2427,1105.3580,1624.4469,-6045.6239,4445.9722,-103.9261,4499.4224,4702.3497,-283.8004,1530.8345,-5459.9635,-735.6778,1543.3073,4481.9123,-44.8611,-1199.0209,5511.7536,-5085.2131,3819.8365,573.6956,-5006.1429,3583.2999,-4065.9541,4566.0208,-4690.9907,4696.1872,-5247.5321,-2704.3718,-4725.8928,-4139.3855,-4080.5225,5296.8626,-4480.3990,4487.1057,0.0000,2860.7730,275.9664,4455.6129,-5035.2978,-5518.2552,-2542.6554,201.8924,-3368.7302,-2236.0961,-5116.2242,-3241.8831,4608.7579,4596.4741,-1277.9008,-5019.5845,325.3040,-5504.5625,1968.6973,1741.0214,3424.2918,-5368.6262,3798.8202,-5000.4202,-1253.5210,5444.1813,2467.3490,-4835.2226,-3076.8858,4681.7304,-2433.0755,-6531.4372,2262.0601,-3634.7144,-2598.7666,748.3654,3726.3255,-5126.7135,2508.0533,4722.3674,4396.0219,530.0427,-5469.3819,-3730.6355,41316.1597,40038.1409,42703.4258,43905.9580,47215.0974,38169.6091,33063.8909,43284.5550,59288063.7364,59276506.9139,59258362.4973,59271526.8148,41478.2801,59276916.1480,
