sl_5_86400_20280213 Coordinates.csv
2028/02/13 07:47:00.0000 UTC

Generated: Tue Oct  8 21:11:01 2024,
Start: 2028/02/13 07:47:00.00, Stop: 2028/02/14 07:47:00.00,
TIME_UNITS,STARLINK-4799 - X-Coordinate,STARLINK-1953 - X-Coordinate,STARLINK-1289 - X-Coordinate,STARLINK-30890 - X-Coordinate,STARLINK-11254 [DTC] - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4799 - Y-Coordinate,STARLINK-1953 - Y-Coordinate,STARLINK-1289 - Y-Coordinate,STARLINK-30890 - Y-Coordinate,STARLINK-11254 [DTC] - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4799 - Z-Coordinate,STARLINK-1953 - Z-Coordinate,STARLINK-1289 - Z-Coordinate,STARLINK-30890 - Z-Coordinate,STARLINK-11254 [DTC] - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,724.5488,-879.9772,0.0000,6457.2951,-3556.8218,-55419.8192,-71862.3082,-62882.6844,-63121.6721,-71724.5920,-69764.0467,-66990.8408,-65795.0593,-90180551.4279,-90235179.4570,-90224998.8351,-90202769.0723,-66255.6029,-90199845.3998,6748.8858,-5484.7477,0.0000,-2462.8203,1901.6565,-354252.4773,-365737.8611,-349976.5952,-350105.7826,-350615.0240,-351208.6159,-358698.2333,-355253.6443,332510371.9021,332476386.4864,332499120.5050,332511751.6165,-355036.2630,332505303.7493,1307.9262,4017.2541,0.0000,436.2023,5344.1666,-28935.6236,-30450.8826,-31061.9649,-28930.7422,-26385.0519,-35949.5453,-40068.4112,-33613.7934,-71300455.7092,-71300870.3988,-71308256.3826,-71295281.1420,-31929.2946,-71304864.4558,
3600.000,-2427.0448,3226.1582,0.0000,-4179.2457,1270.9594,35959.9058,20452.6829,29008.5969,27662.2266,18871.1971,21433.6598,23651.2123,24439.0373,-173228268.5585,-173274010.6227,-173267740.7667,-173254201.6839,24662.8855,-173246562.5774,-4324.2487,6052.3968,0.0000,4102.0694,-6060.7113,-354977.6592,-373400.9293,-356426.8213,-357096.5887,-355977.5889,-357332.7428,-363205.4791,-360298.6212,297824977.8273,297781755.6281,297806186.4386,297819768.1428,-360352.1541,297819375.7032,-4822.5872,190.9010,0.0000,-3704.2711,-2573.2887,-30352.2953,-32329.3191,-31800.6698,-32987.3548,-27377.7287,-34357.5742,-42759.6985,-31839.2572,-71227014.3917,-71232620.5497,-71241129.4633,-71227909.3615,-33654.2157,-71234178.5837,
7200.000,4429.8447,-4024.4813,0.0000,262.6280,1014.2776,123790.7703,112170.2690,119149.0852,115803.3200,108006.3737,114015.4393,112369.2824,113915.5986,-244464081.1472,-244498620.6450,-244496153.3091,-244486212.5669,114027.0053,-244481303.1764,409.4701,-3536.2778,0.0000,-5094.8492,6096.5982,-332853.8038,-357731.8953,-340299.2040,-343379.4539,-338584.9573,-341931.1010,-345028.8480,-342785.1422,242811284.7149,242761746.7274,242787757.4292,242799651.9970,-342749.4384,242805683.5890,5281.3316,-4290.6060,0.0000,4673.8428,-2600.0631,-31863.2324,-34236.8542,-33032.3110,-36984.2389,-28820.2201,-33036.3105,-44788.9656,-37133.1027,-71154011.4503,-71164353.7649,-71173754.2692,-71163776.7638,-35375.3274,-71163467.1189,
10800.000,-5828.6142,4121.3510,0.0000,3464.1827,-3481.7130,202641.0949,197403.0478,201823.2562,194486.2353,190027.8512,200029.0576,193644.0173,196489.0781,-299025108.7840,-299047182.5555,-299048799.4117,-299038186.3248,196149.8939,-299041460.7488,2809.0862,-1019.4516,0.0000,5314.6705,-2031.0087,-289738.6971,-319570.0567,-302518.9111,-307073.5677,-299473.5007,-304560.0206,-305454.6150,-303182.6561,171220930.6899,171168537.5612,171196239.2540,171212516.2373,-303344.7040,171215830.6323,-2444.2868,5379.8125,0.0000,-2784.1510,5346.1125,-33446.5082,-36161.5950,-34887.8827,-36977.5330,-30699.6825,-37493.0511,-46181.0068,-35305.7545,-71081595.3098,-71096056.8211,-71106006.0433,-71098698.0103,-37092.4470,-71092730.0855,
14400.000,5103.2002,-3873.9472,0.0000,-5523.6182,5272.7531,267744.6824,270663.1936,271719.3267,262381.2533,259757.6507,270543.5496,262486.6937,265239.9867,-333185794.9857,-333195277.4069,-333201769.1374,-333196602.6013,265804.8870,-333201699.6003,-4235.1752,4956.6730,0.0000,-4094.7733,-2666.3546,-228704.1856,-261210.3842,-245399.0816,-249239.9127,-241083.3640,-245864.3898,-247025.0894,-245096.9755,87937332.0733,87885691.4453,87915131.5080,87939189.0097,-244642.7831,87933067.2520,-1958.4763,-2744.7116,0.0000,-839.9123,-3172.1694,-35088.0663,-38096.0165,-37330.0989,-36277.4983,-33027.6893,-42716.6431,-46925.4058,-40417.5328,-71009874.7365,-71027717.4318,-71037746.2827,-71027224.2914,-38805.3933,-71021967.5072,
18000.000,-1839.3531,2485.8874,0.0000,5580.3923,-4245.2957,315267.5585,327212.7377,324296.0570,314395.5295,312845.5141,322985.6747,314723.6609,319116.9293,-344612330.1533,-344610172.5148,-344622802.6852,-344628463.7093,318558.5319,-344628319.8855,4277.8746,-6129.5278,0.0000,1155.5036,4805.7911,-153838.9124,-186262.1297,-172542.3011,-175468.6222,-167088.1453,-171227.7047,-173348.4781,-169624.1168,-1357453.7855,-1404964.5080,-1374147.1243,-1349194.9092,-170377.3694,-1360802.6267,5100.1361,-1826.7826,0.0000,3925.4731,-1957.7060,-36778.2617,-40034.9395,-40163.3365,-36194.9518,-35843.1543,-46962.4611,-46974.6755,-38955.7989,-70938911.7961,-70959323.9727,-70968816.4974,-70952167.9027,-40513.9858,-70951179.4079,
21600.000,-2574.3209,610.9117,0.0000,-4373.3030,-124.4623,342515.4769,363370.4971,356126.2128,346655.1140,346109.2870,354718.0195,347240.7210,350587.4841,-332522111.1822,-332510161.6651,-332530447.8678,-332545335.0254,351053.0773,-332538688.4546,-3952.6598,4537.6471,0.0000,2760.0530,-4148.3533,-69988.7709,-99421.1818,-88625.7530,-90761.1407,-82160.5184,-85992.9510,-88798.4224,-86428.0183,-90570425.2213,-90610969.7981,-90579876.3012,-90562479.0059,-85273.2907,-90573051.8678,-5060.2836,5100.4088,0.0000,-4612.3843,5254.2433,-38510.1471,-41974.5422,-43086.0143,-36673.5956,-39220.3121,-50357.4426,-46237.5233,-43485.6897,-70868717.8357,-70890865.2461,-70899032.2972,-70876600.7630,-42218.0452,-70880365.8114,
25200.000,5743.2893,-4473.9480,0.0000,2611.1738,5055.3668,348070.1880,376753.5508,365163.0397,356870.4888,357952.5460,364078.0131,358215.3077,361391.3962,-297737338.3031,-297718084.0479,-297747387.0790,-297764953.5995,361220.4194,-297754843.5692,3386.6894,-1907.8039,0.0000,-5927.1496,2369.8770,17544.1982,-6170.7865,924.5573,-555.9789,8239.6788,4254.7141,2012.4500,6637.1578,-173613429.7431,-173644924.6141,-173615633.8167,-173610901.4142,5254.4077,-173615751.6657,1816.6665,-4844.1203,0.0000,2444.5295,-3715.4329,-40278.5368,-43911.8269,-45771.3675,-37640.9087,-43251.4084,-53022.9703,-44619.8110,-42764.3462,-70799252.7500,-70822330.2704,-70828180.5127,-70801907.8067,-43917.3937,-70809526.7417,
28800.000,-6152.7412,6747.4766,0.0000,-497.8882,-6576.2174,331847.8987,366436.3714,350884.4769,344274.9833,349037.5270,350700.4741,347596.2775,348631.4639,-242629079.6452,-242605358.4317,-242644294.3685,-242656146.8094,348413.8558,-242647601.9133,-1854.3417,-304.4018,0.0000,6799.2433,-234.7506,103324.1786,87570.2430,90333.1479,89406.8885,97223.6426,93797.1188,95431.6186,93845.7790,-244818669.7091,-244839884.7855,-244815496.1157,-244823374.8161,95445.3790,-244821218.5971,2542.3600,1193.9547,0.0000,1208.9618,-1281.0642,-42079.4560,-45844.3052,-47954.9724,-39056.9434,-47220.8959,-55025.4141,-43272.7138,-46380.9208,-70730427.5810,-70753708.0857,-70756027.0995,-70728880.0804,-45611.8543,-70738662.2227,
