sl_100_86400_20280812 Coordinates.csv
2028/08/12 07:47:00.0000 UTC

Generated: Tue Oct  8 21:43:02 2024,
Start: 2028/08/12 07:47:00.00, Stop: 2028/08/13 07:47:00.00,
TIME_UNITS,STARLINK-2525 - X-Coordinate,STARLINK-5475 - X-Coordinate,STARLINK-32233 - X-Coordinate,STARLINK-3722 - X-Coordinate,STARLINK-30309 - X-Coordinate,STARLINK-1677 - X-Coordinate,STARLINK-2431 - X-Coordinate,STARLINK-4097 - X-Coordinate,STARLINK-4656 - X-Coordinate,STARLINK-6057 - X-Coordinate,STARLINK-31927 - X-Coordinate,STARLINK-4477 - X-Coordinate,STARLINK-1981 - X-Coordinate,STARLINK-3966 - X-Coordinate,STARLINK-30991 - X-Coordinate,STARLINK-31322 - X-Coordinate,STARLINK-30973 - X-Coordinate,STARLINK-2063 - X-Coordinate,STARLINK-31551 - X-Coordinate,STARLINK-3850 - X-Coordinate,STARLINK-31041 - X-Coordinate,STARLINK-30570 - X-Coordinate,STARLINK-2585 - X-Coordinate,STARLINK-2701 - X-Coordinate,STARLINK-3899 - X-Coordinate,STARLINK-6334 - X-Coordinate,STARLINK-2663 - X-Coordinate,STARLINK-31038 - X-Coordinate,STARLINK-4627 - X-Coordinate,STARLINK-3161 - X-Coordinate,STARLINK-11175 [DTC] - X-Coordinate,STARLINK-4317 - X-Coordinate,STARLINK-3877 - X-Coordinate,STARLINK-30188 - X-Coordinate,STARLINK-4150 - X-Coordinate,STARLINK-30513 - X-Coordinate,STARLINK-4705 - X-Coordinate,STARLINK-30563 - X-Coordinate,STARLINK-1865 - X-Coordinate,STARLINK-31521 - X-Coordinate,STARLINK-4571 - X-Coordinate,STARLINK-30846 - X-Coordinate,STARLINK-30303 - X-Coordinate,STARLINK-1909 - X-Coordinate,STARLINK-1139 - X-Coordinate,STARLINK-5641 - X-Coordinate,STARLINK-3145 - X-Coordinate,STARLINK-1723 - X-Coordinate,STARLINK-3641 - X-Coordinate,STARLINK-3661 - X-Coordinate,STARLINK-4474 - X-Coordinate,STARLINK-1240 - X-Coordinate,STARLINK-32021 - X-Coordinate,STARLINK-31086 - X-Coordinate,STARLINK-31499 - X-Coordinate,STARLINK-30368 - X-Coordinate,STARLINK-31931 - X-Coordinate,STARLINK-5977 - X-Coordinate,STARLINK-3319 - X-Coordinate,STARLINK-30767 - X-Coordinate,STARLINK-4731 - X-Coordinate,STARLINK-2523 - X-Coordinate,STARLINK-30891 - X-Coordinate,STARLINK-30427 - X-Coordinate,STARLINK-32230 - X-Coordinate,STARLINK-32173 - X-Coordinate,STARLINK-1992 - X-Coordinate,STARLINK-30910 - X-Coordinate,STARLINK-3605 - X-Coordinate,STARLINK-4522 - X-Coordinate,STARLINK-3004 - X-Coordinate,STARLINK-5767 - X-Coordinate,STARLINK-31035 - X-Coordinate,STARLINK-3956 - X-Coordinate,STARLINK-5459 - X-Coordinate,STARLINK-5958 - X-Coordinate,STARLINK-6214 - X-Coordinate,STARLINK-4648 - X-Coordinate,STARLINK-5794 - X-Coordinate,STARLINK-3249 - X-Coordinate,STARLINK-6175 - X-Coordinate,STARLINK-1068 - X-Coordinate,STARLINK-2450 - X-Coordinate,STARLINK-5401 - X-Coordinate,STARLINK-4063 - X-Coordinate,STARLINK-5553 - X-Coordinate,STARLINK-3933 - X-Coordinate,STARLINK-31298 - X-Coordinate,STARLINK-3833 - X-Coordinate,STARLINK-3262 - X-Coordinate,STARLINK-5578 - X-Coordinate,STARLINK-2213 - X-Coordinate,STARLINK-4199 - X-Coordinate,STARLINK-5468 - X-Coordinate,STARLINK-2223 - X-Coordinate,STARLINK-3513 - X-Coordinate,STARLINK-30797 - X-Coordinate,STARLINK-31358 - X-Coordinate,STARLINK-3995 - X-Coordinate,STARLINK-4605 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2525 - Y-Coordinate,STARLINK-5475 - Y-Coordinate,STARLINK-32233 - Y-Coordinate,STARLINK-3722 - Y-Coordinate,STARLINK-30309 - Y-Coordinate,STARLINK-1677 - Y-Coordinate,STARLINK-2431 - Y-Coordinate,STARLINK-4097 - Y-Coordinate,STARLINK-4656 - Y-Coordinate,STARLINK-6057 - Y-Coordinate,STARLINK-31927 - Y-Coordinate,STARLINK-4477 - Y-Coordinate,STARLINK-1981 - Y-Coordinate,STARLINK-3966 - Y-Coordinate,STARLINK-30991 - Y-Coordinate,STARLINK-31322 - Y-Coordinate,STARLINK-30973 - Y-Coordinate,STARLINK-2063 - Y-Coordinate,STARLINK-31551 - Y-Coordinate,STARLINK-3850 - Y-Coordinate,STARLINK-31041 - Y-Coordinate,STARLINK-30570 - Y-Coordinate,STARLINK-2585 - Y-Coordinate,STARLINK-2701 - Y-Coordinate,STARLINK-3899 - Y-Coordinate,STARLINK-6334 - Y-Coordinate,STARLINK-2663 - Y-Coordinate,STARLINK-31038 - Y-Coordinate,STARLINK-4627 - Y-Coordinate,STARLINK-3161 - Y-Coordinate,STARLINK-11175 [DTC] - Y-Coordinate,STARLINK-4317 - Y-Coordinate,STARLINK-3877 - Y-Coordinate,STARLINK-30188 - Y-Coordinate,STARLINK-4150 - Y-Coordinate,STARLINK-30513 - Y-Coordinate,STARLINK-4705 - Y-Coordinate,STARLINK-30563 - Y-Coordinate,STARLINK-1865 - Y-Coordinate,STARLINK-31521 - Y-Coordinate,STARLINK-4571 - Y-Coordinate,STARLINK-30846 - Y-Coordinate,STARLINK-30303 - Y-Coordinate,STARLINK-1909 - Y-Coordinate,STARLINK-1139 - Y-Coordinate,STARLINK-5641 - Y-Coordinate,STARLINK-3145 - Y-Coordinate,STARLINK-1723 - Y-Coordinate,STARLINK-3641 - Y-Coordinate,STARLINK-3661 - Y-Coordinate,STARLINK-4474 - Y-Coordinate,STARLINK-1240 - Y-Coordinate,STARLINK-32021 - Y-Coordinate,STARLINK-31086 - Y-Coordinate,STARLINK-31499 - Y-Coordinate,STARLINK-30368 - Y-Coordinate,STARLINK-31931 - Y-Coordinate,STARLINK-5977 - Y-Coordinate,STARLINK-3319 - Y-Coordinate,STARLINK-30767 - Y-Coordinate,STARLINK-4731 - Y-Coordinate,STARLINK-2523 - Y-Coordinate,STARLINK-30891 - Y-Coordinate,STARLINK-30427 - Y-Coordinate,STARLINK-32230 - Y-Coordinate,STARLINK-32173 - Y-Coordinate,STARLINK-1992 - Y-Coordinate,STARLINK-30910 - Y-Coordinate,STARLINK-3605 - Y-Coordinate,STARLINK-4522 - Y-Coordinate,STARLINK-3004 - Y-Coordinate,STARLINK-5767 - Y-Coordinate,STARLINK-31035 - Y-Coordinate,STARLINK-3956 - Y-Coordinate,STARLINK-5459 - Y-Coordinate,STARLINK-5958 - Y-Coordinate,STARLINK-6214 - Y-Coordinate,STARLINK-4648 - Y-Coordinate,STARLINK-5794 - Y-Coordinate,STARLINK-3249 - Y-Coordinate,STARLINK-6175 - Y-Coordinate,STARLINK-1068 - Y-Coordinate,STARLINK-2450 - Y-Coordinate,STARLINK-5401 - Y-Coordinate,STARLINK-4063 - Y-Coordinate,STARLINK-5553 - Y-Coordinate,STARLINK-3933 - Y-Coordinate,STARLINK-31298 - Y-Coordinate,STARLINK-3833 - Y-Coordinate,STARLINK-3262 - Y-Coordinate,STARLINK-5578 - Y-Coordinate,STARLINK-2213 - Y-Coordinate,STARLINK-4199 - Y-Coordinate,STARLINK-5468 - Y-Coordinate,STARLINK-2223 - Y-Coordinate,STARLINK-3513 - Y-Coordinate,STARLINK-30797 - Y-Coordinate,STARLINK-31358 - Y-Coordinate,STARLINK-3995 - Y-Coordinate,STARLINK-4605 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2525 - Z-Coordinate,STARLINK-5475 - Z-Coordinate,STARLINK-32233 - Z-Coordinate,STARLINK-3722 - Z-Coordinate,STARLINK-30309 - Z-Coordinate,STARLINK-1677 - Z-Coordinate,STARLINK-2431 - Z-Coordinate,STARLINK-4097 - Z-Coordinate,STARLINK-4656 - Z-Coordinate,STARLINK-6057 - Z-Coordinate,STARLINK-31927 - Z-Coordinate,STARLINK-4477 - Z-Coordinate,STARLINK-1981 - Z-Coordinate,STARLINK-3966 - Z-Coordinate,STARLINK-30991 - Z-Coordinate,STARLINK-31322 - Z-Coordinate,STARLINK-30973 - Z-Coordinate,STARLINK-2063 - Z-Coordinate,STARLINK-31551 - Z-Coordinate,STARLINK-3850 - Z-Coordinate,STARLINK-31041 - Z-Coordinate,STARLINK-30570 - Z-Coordinate,STARLINK-2585 - Z-Coordinate,STARLINK-2701 - Z-Coordinate,STARLINK-3899 - Z-Coordinate,STARLINK-6334 - Z-Coordinate,STARLINK-2663 - Z-Coordinate,STARLINK-31038 - Z-Coordinate,STARLINK-4627 - Z-Coordinate,STARLINK-3161 - Z-Coordinate,STARLINK-11175 [DTC] - Z-Coordinate,STARLINK-4317 - Z-Coordinate,STARLINK-3877 - Z-Coordinate,STARLINK-30188 - Z-Coordinate,STARLINK-4150 - Z-Coordinate,STARLINK-30513 - Z-Coordinate,STARLINK-4705 - Z-Coordinate,STARLINK-30563 - Z-Coordinate,STARLINK-1865 - Z-Coordinate,STARLINK-31521 - Z-Coordinate,STARLINK-4571 - Z-Coordinate,STARLINK-30846 - Z-Coordinate,STARLINK-30303 - Z-Coordinate,STARLINK-1909 - Z-Coordinate,STARLINK-1139 - Z-Coordinate,STARLINK-5641 - Z-Coordinate,STARLINK-3145 - Z-Coordinate,STARLINK-1723 - Z-Coordinate,STARLINK-3641 - Z-Coordinate,STARLINK-3661 - Z-Coordinate,STARLINK-4474 - Z-Coordinate,STARLINK-1240 - Z-Coordinate,STARLINK-32021 - Z-Coordinate,STARLINK-31086 - Z-Coordinate,STARLINK-31499 - Z-Coordinate,STARLINK-30368 - Z-Coordinate,STARLINK-31931 - Z-Coordinate,STARLINK-5977 - Z-Coordinate,STARLINK-3319 - Z-Coordinate,STARLINK-30767 - Z-Coordinate,STARLINK-4731 - Z-Coordinate,STARLINK-2523 - Z-Coordinate,STARLINK-30891 - Z-Coordinate,STARLINK-30427 - Z-Coordinate,STARLINK-32230 - Z-Coordinate,STARLINK-32173 - Z-Coordinate,STARLINK-1992 - Z-Coordinate,STARLINK-30910 - Z-Coordinate,STARLINK-3605 - Z-Coordinate,STARLINK-4522 - Z-Coordinate,STARLINK-3004 - Z-Coordinate,STARLINK-5767 - Z-Coordinate,STARLINK-31035 - Z-Coordinate,STARLINK-3956 - Z-Coordinate,STARLINK-5459 - Z-Coordinate,STARLINK-5958 - Z-Coordinate,STARLINK-6214 - Z-Coordinate,STARLINK-4648 - Z-Coordinate,STARLINK-5794 - Z-Coordinate,STARLINK-3249 - Z-Coordinate,STARLINK-6175 - Z-Coordinate,STARLINK-1068 - Z-Coordinate,STARLINK-2450 - Z-Coordinate,STARLINK-5401 - Z-Coordinate,STARLINK-4063 - Z-Coordinate,STARLINK-5553 - Z-Coordinate,STARLINK-3933 - Z-Coordinate,STARLINK-31298 - Z-Coordinate,STARLINK-3833 - Z-Coordinate,STARLINK-3262 - Z-Coordinate,STARLINK-5578 - Z-Coordinate,STARLINK-2213 - Z-Coordinate,STARLINK-4199 - Z-Coordinate,STARLINK-5468 - Z-Coordinate,STARLINK-2223 - Z-Coordinate,STARLINK-3513 - Z-Coordinate,STARLINK-30797 - Z-Coordinate,STARLINK-31358 - Z-Coordinate,STARLINK-3995 - Z-Coordinate,STARLINK-4605 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3190.2596,-1543.7063,2858.2220,-5100.1508,4284.1558,185.9011,3906.5539,4381.8157,6676.9779,6591.7522,3143.8721,4400.9297,5357.1276,896.0524,4924.5647,-447.5802,-4983.6450,3269.8774,-4990.0612,-246.9873,5876.4812,-4287.9495,-6239.2836,-5516.0581,5185.4771,4906.3391,-6268.1500,-4685.0796,-5600.9064,-4689.7229,0.0000,-4829.6800,-4659.3364,4489.6714,5233.7984,1992.9852,-5085.5618,-4942.0152,-2879.7671,3474.3809,1484.0206,-338.6910,-3241.4421,2349.2410,0.0000,-5652.7698,-4188.9758,-1134.5892,-3360.0102,1146.3820,3533.8773,3087.5887,1909.6906,-5619.8713,6796.1679,-6649.5176,-5337.2531,3202.9808,-4926.9870,-1051.8910,-3356.1133,-1401.5798,2192.1030,-6331.4057,-4987.7869,4883.3548,-4886.5879,-4184.5811,-4986.1845,-5190.8652,777.6255,-3911.2205,5660.4645,-1503.9502,-6830.7979,2657.1136,-4667.9327,-2234.9279,3941.2913,-2970.5685,-1586.2973,539.8833,-1363.1281,-3982.7828,5121.5304,-3404.6216,-5920.0563,-2650.8594,6586.8125,2309.9466,-5023.3565,3996.6302,-2643.9545,2154.5752,-2283.9791,-3822.7135,-6467.4052,86.9127,3962.6638,-2827.6598,-275808.6786,-257924.4020,-270230.6167,-269167.0248,-260584.9187,-262303.6635,-264862.5195,-264046.2064,-274081393.5114,-274061350.8701,-274107374.4742,-274104098.2780,-265838.1773,-274097828.5937,6108.6621,2541.8650,3134.3815,-4629.4235,3135.2696,-4136.0522,1473.4503,217.9241,1568.7765,566.2043,4034.4398,5236.4113,-841.8718,4196.3394,-4527.6091,-6435.1360,-2190.2757,2764.7030,179.4110,-6520.6839,3140.8698,4657.7866,-1817.8164,-2295.3854,4327.5546,4811.4761,-2187.8635,3830.0823,-3912.4275,-1375.2107,0.0000,-2501.6572,1694.6035,-4779.3720,-2375.6804,5179.6347,-447.6024,-3504.0045,3822.3380,4819.5427,-2392.9378,-6658.2930,-5906.8796,-5717.5342,0.0000,1274.6321,-1636.3183,-6243.9501,-2462.7142,-4613.5707,-2177.9015,2869.6495,-6324.6485,2252.7650,374.9030,401.7789,-4239.8631,-1984.0013,4540.6542,-5541.2853,2527.3078,6699.2808,-6493.5997,1794.1697,-4455.6025,1875.4183,729.3720,627.7282,-2577.4979,-4486.3714,6720.1541,-5354.0012,-1129.1854,-4255.3667,498.5995,-4672.3686,-922.0023,4060.7619,-4292.1460,-2931.8483,5083.4199,4533.7296,-4003.9156,5574.9928,-416.9495,-1155.3319,-2844.0715,-4255.1354,-1787.6376,-3681.7150,1440.3724,1101.3725,5691.8997,6530.3269,5941.0647,3002.4265,490.3138,-4630.9640,-2316.4893,-5908.4901,-268947.1412,-257829.0480,-272640.3088,-273259.7814,-273376.3391,-272367.2076,-265021.0195,-268809.3696,147652710.1260,147665417.3590,147643685.5121,147644340.8425,-268553.9660,147640682.5564,-358.4942,6271.6650,-5424.6293,-383.0036,-4447.3985,-5494.7171,5477.7749,-5434.9364,879.1541,-2102.2654,4485.2917,-1010.1542,-4261.0369,5384.5593,1820.5111,-2352.7366,4277.4823,5457.8436,4650.0096,2310.1000,-1556.9377,-2813.0800,2217.4816,2866.2852,-1454.5589,805.1421,1564.6545,3313.9613,-1062.8441,-4890.1544,0.0000,-4324.6046,-4797.8140,-2240.5105,3821.2154,-3927.6986,-4654.2803,-3120.7831,-4855.1021,-3354.4858,6288.5893,-1823.4015,1187.3346,3059.4815,0.0000,-3796.4188,-5244.7400,2739.7241,5493.8686,-5012.3795,-5515.5218,-5438.2886,-1391.7692,2920.6300,-503.6168,-2053.7007,-576.8390,5815.1594,1576.2932,3986.7687,-5476.2111,241.8483,-763.2491,2039.7293,-1325.4550,-4353.8789,-4745.3075,-5379.3379,3982.8040,271.4315,1523.8004,-1971.4050,-3740.1051,-5221.2145,-1173.5754,4348.9070,4680.5111,-5175.8725,3740.7401,-5503.2352,-4422.8667,5130.2352,-5456.5376,1015.0331,4676.1766,5927.4070,1992.8972,-4664.1224,-1034.7528,5363.0152,-4561.4961,5507.2972,2876.1759,-650.7618,2605.1242,-4889.9304,2221.5377,-5037.1650,5153.3168,-2189.0157,129817.6876,128247.4823,128328.8573,129416.0581,132659.5297,123549.8822,118684.4925,126787.1208,133962014.0673,133941029.5802,133947379.3947,133953094.2011,127010.7692,133960399.6907,
3600.000,1061.5481,-3105.4723,-6171.1508,5199.4953,-6621.3607,4026.3525,-4832.5417,-5510.6551,-5142.2795,-6281.5872,-5719.5106,-4483.3233,-6064.6784,-4665.1679,-1654.4976,3356.7054,6878.5998,-5167.8071,4186.2498,1769.9525,-6000.8158,560.8955,6465.4783,6137.2325,-4689.4645,-5382.7532,4494.0073,3273.7176,4945.1887,3463.8787,0.0000,4497.8920,4923.2044,-994.9550,-5213.2513,-5014.1760,2802.2195,4018.7894,1079.1170,-5411.3827,-5705.6276,2595.6464,3959.3656,1165.7715,0.0000,5515.4295,4020.1409,3039.1926,6020.1851,1399.9967,-1594.1954,-5356.1524,398.6413,4239.7442,-5344.4273,6330.8859,5509.7399,1456.7162,1686.8099,4303.9104,1440.7796,-723.7079,739.1924,3399.6051,5449.5918,-3327.0334,1666.0672,4266.9615,6788.9766,5000.1712,1517.2812,4871.2835,-6004.3730,4989.6066,5836.7850,1479.9842,6588.5563,-2036.4448,6.7428,6034.4937,-2584.4856,-4412.2874,5106.0941,1747.8324,-2423.1811,4788.3283,4491.2934,5914.1181,-4034.4117,168.6909,4348.8675,-4941.9190,1245.2286,-3257.3716,-1072.5553,-443.3008,3476.6998,4153.9710,-269.2206,3715.3676,-200393.5651,-183258.4935,-194783.9347,-192729.9911,-184074.0618,-186776.0371,-188382.1729,-191442.6879,-302954750.9074,-302942265.5784,-302983139.3508,-302981350.8643,-189688.3805,-302970462.3872,-5657.3087,-2453.7970,-1019.3982,2464.9199,-623.0568,4329.4956,2730.2007,3030.0461,671.7100,-402.0586,-140.5716,-2451.9222,3266.2424,-4260.7256,5103.6372,3825.9660,686.7597,942.1252,-4466.2681,6377.9140,-1189.0835,-5065.2347,114.8513,-124.7053,-1321.8325,-1866.6150,-909.0762,-6075.2185,1175.7108,-2885.3885,0.0000,5241.0313,-4676.4201,5125.1770,4517.1764,-1479.7700,-3333.9502,-783.1584,-6643.3274,-3944.7057,3095.8027,6103.9565,2720.2696,4077.1346,0.0000,-4144.1820,-2813.9497,3126.9300,-496.8736,6548.0109,5749.2854,968.1043,5767.3155,-5053.5096,1602.9937,-2487.2094,981.1152,2818.9435,-4437.2580,2917.8202,-5965.3348,-5494.3530,5606.8211,-3953.9432,2381.3731,2757.3588,-4205.9930,-4647.5663,1144.2014,1850.2778,-5666.1543,2023.5829,3295.0217,4230.8339,-609.1884,5204.2113,213.8740,-4258.0334,5120.1191,378.7701,-4816.5891,-2053.1071,1771.6920,-6171.6379,3580.0355,4715.9427,-414.0786,1413.8456,3060.0741,6358.1185,-4893.6273,2959.1698,-6627.5809,-4143.1720,-4194.1226,-4519.1008,-2702.9130,2415.1198,4780.3647,2586.8234,-331113.7258,-312926.1685,-328909.4460,-328916.8925,-331026.6835,-329056.7713,-323441.8403,-326389.4173,71617286.7050,71636370.9567,71601410.0640,71601528.2775,-326226.7211,71604316.2209,-3815.9268,-5713.6011,2855.2316,-3812.3959,1908.1144,3498.4125,-4097.9798,3026.3734,-4583.2036,-2925.3952,-3695.5829,4645.1692,263.4779,-2758.6050,-4402.0902,4594.4505,-457.5052,-4549.6581,-3032.2498,2021.4553,-3064.4656,4678.0318,2307.0589,2497.3205,4885.5101,-3934.1841,-5058.7367,190.2331,4674.1503,5227.0938,0.0000,-753.6825,1201.7498,4542.8494,304.7754,4332.3346,5348.7585,5434.5327,1054.8314,-1292.1151,-2337.3845,-1943.7209,-4878.0478,-5451.5828,0.0000,580.2636,4849.4266,-5374.4324,-3343.7186,1681.1059,3457.6336,4192.7050,-3489.6385,1305.8459,-3933.7540,-1527.0951,3927.5070,-6169.1160,-4992.7394,-4561.1770,3144.6427,4013.3813,3935.4360,-4512.0258,-3335.3095,5244.6126,5128.3356,2631.9275,149.8963,-4334.2295,3688.5630,4461.8851,-580.2174,2183.4205,-3721.0441,-4321.2398,1095.9162,5085.0215,-4676.5998,3324.0503,4230.6669,-4861.6447,4278.5991,2606.5454,-5451.4587,-1737.1829,-5182.5476,3130.6544,4679.8218,-2704.6600,2269.7530,-3807.2128,1479.7367,4452.5165,-5353.7820,5174.0901,-5263.6402,4855.6774,-4984.3899,5202.3585,131164.1724,129029.0814,130144.3122,128065.7889,134239.5076,127976.7434,118845.2588,127834.8650,133935795.4118,133915948.3690,133929219.7929,133932545.6271,128007.1664,133937310.8370,
7200.000,2429.7985,5958.4062,6652.0749,-3845.8359,6482.4591,-5875.9097,4629.5174,5210.0912,2095.9633,2976.3921,6077.9852,3921.1957,3985.0013,5921.9139,-2433.9776,-5805.8850,-5795.8182,5965.8332,-2158.3325,-3153.9691,3505.2763,3461.8780,-3714.5465,-2175.3783,3434.0731,4674.6558,-1425.8943,-460.5341,-3285.0241,-2273.8785,0.0000,-1300.0311,-3199.6173,-3092.1528,2746.8707,6315.5044,-729.6223,-2588.2890,949.3670,4651.6743,6094.9470,-4293.1589,-4154.6892,-4993.2968,0.0000,-3355.9412,-3516.7850,-5078.6228,-6416.9289,-2805.5124,-7.1957,5977.8394,-3539.7260,-25.8200,1321.9275,-3774.6175,-4015.3298,-4708.1474,2815.3402,-6536.5766,157.8265,3658.7253,-4170.4923,571.2735,-3705.1083,1575.8662,1080.2004,-2899.1722,-5380.8127,-3476.9297,-1428.8285,-5085.1183,3347.0507,-5852.7296,-2054.3375,-4754.6920,-3029.5258,5163.8311,-3720.1754,-6695.8683,5625.7415,6754.1824,-6889.8880,1685.1005,16.2553,-2423.8779,-2149.5848,-6694.7745,-205.7751,-1816.6636,-2595.1390,4627.6171,1169.4476,4265.8187,4886.1771,3783.2983,543.9608,-6725.6929,-2540.4440,-4520.0258,-111015.5993,-97639.9369,-107195.1662,-102756.8772,-95730.9045,-102590.4048,-99662.4317,-99956.3887,-311148414.2946,-311144509.8005,-311174537.3716,-311172411.2299,-101630.4004,-311163071.3764,3359.8469,3082.3211,-679.8009,1502.7835,-1621.0824,-3466.1090,-5111.6007,-4530.3851,-3760.2518,-947.2062,-3067.6247,-1886.4404,-4064.3606,3095.0003,-4849.6557,-216.7150,1000.7190,-3431.9975,6423.2906,-3422.2853,-2192.5190,4742.7641,2368.5770,3344.9042,-2941.0127,-2196.7061,4674.2416,5881.2749,2879.1483,6116.3744,0.0000,-4223.6937,5227.4479,-4675.8262,-4694.9215,-2127.4103,6338.3791,5157.3848,5748.3198,616.7388,-719.6499,-3061.7135,2042.7151,-1999.3908,0.0000,5271.1491,5781.5333,720.9761,2350.8815,-5697.3595,-6849.8933,-3394.8410,-2015.8797,5103.9190,-3928.8471,4052.2022,3315.1450,-4242.1456,3695.8426,-78.7811,6789.6620,2017.3276,-3079.5193,5575.4426,1720.4709,-6282.3763,6499.5883,5861.9378,902.7777,2426.0388,913.2838,2157.7241,-3989.9102,-2871.3534,1676.3883,-4768.0018,1140.4484,4185.8946,-5158.5263,1365.3423,3773.0258,-46.1576,-6.0689,4856.8588,-6245.3838,-5470.4439,4424.3350,1258.2595,-4379.6748,-6451.6839,6276.4562,-5108.5065,4712.8995,-104.6045,1781.1494,5372.1062,5046.2260,-430.5364,-6213.3824,1798.4258,-372285.2722,-347397.8839,-363931.9741,-361316.5483,-367486.3782,-363179.8042,-360596.4867,-362299.4194,-9298325.3213,-9275146.1970,-9320878.8960,-9321275.4776,-362891.9704,-9311811.4084,5506.1891,1800.9163,1613.3776,5517.1856,1794.9236,842.2422,24.9095,1014.8859,5404.9516,6189.7304,43.8131,-5375.3001,3877.1101,-1701.2292,4308.6747,-3659.9142,-3668.4656,934.8919,-850.9952,-5131.8221,5439.0583,-3677.7155,-5276.3901,-5300.2324,-5225.5880,4594.6177,4752.3167,-3592.7030,-5361.5014,-2275.4595,0.0000,5348.6273,3151.7184,-4076.0215,-4261.3878,-1337.9981,-2644.0667,-3627.4474,3522.2175,4938.4520,-3160.6483,4455.9002,5027.9454,4315.3298,0.0000,2972.5173,-1376.6017,4630.3344,-980.9605,2700.5469,812.4853,-136.4853,5372.6987,-4385.9009,5410.7964,4216.8868,-4440.7980,2808.6917,5072.5805,2238.8519,1200.1252,-5431.9435,-4551.5207,4001.7377,5447.1827,-2088.1057,-1863.0881,1999.6698,-4209.1608,5392.7243,-6728.8983,-4166.2209,4476.5171,2245.9207,6413.4413,1588.8886,-5843.7559,-2010.6474,2742.7925,964.4340,-1414.5248,1277.0411,-359.6903,-4650.0148,3053.2671,-3526.2858,4782.0548,645.6164,-5334.3799,-1691.2295,1380.1247,-370.4080,-4916.8140,-5434.3360,4496.8444,-2080.9856,4603.3031,-1173.7551,1630.4272,-4902.8141,132387.2945,129779.5950,131376.3417,127438.4146,135367.9213,131265.0756,119643.4744,129370.9960,133909642.5747,133890943.9160,133912231.0727,133913497.3690,128992.8881,133914189.6595,
