sl_100_86400_20280415 Coordinates.csv
2028/04/15 07:47:00.0000 UTC

Generated: Tue Oct  8 21:42:59 2024,
Start: 2028/04/15 07:47:00.00, Stop: 2028/04/16 07:47:00.00,
TIME_UNITS,STARLINK-31569 - X-Coordinate,STARLINK-2152 - X-Coordinate,STARLINK-5915 - X-Coordinate,STARLINK-31648 - X-Coordinate,STARLINK-2477 - X-Coordinate,STARLINK-4330 - X-Coordinate,STARLINK-31104 - X-Coordinate,STARLINK-6278 - X-Coordinate,STARLINK-30466 - X-Coordinate,STARLINK-31473 - X-Coordinate,STARLINK-3069 - X-Coordinate,STARLINK-5559 - X-Coordinate,STARLINK-4354 - X-Coordinate,STARLINK-31234 - X-Coordinate,STARLINK-31095 - X-Coordinate,STARLINK-1528 - X-Coordinate,STARLINK-2267 - X-Coordinate,STARLINK-3788 - X-Coordinate,STARLINK-4040 - X-Coordinate,STARLINK-31786 - X-Coordinate,STARLINK-30597 - X-Coordinate,STARLINK-4176 - X-Coordinate,STARLINK-1979 - X-Coordinate,STARLINK-3096 - X-Coordinate,STARLINK-30598 - X-Coordinate,STARLINK-5159 - X-Coordinate,STARLINK-5227 - X-Coordinate,STARLINK-6099 - X-Coordinate,STARLINK-5136 - X-Coordinate,STARLINK-32003 - X-Coordinate,STARLINK-31691 - X-Coordinate,STARLINK-30151 - X-Coordinate,STARLINK-6175 - X-Coordinate,STARLINK-5360 - X-Coordinate,STARLINK-30418 - X-Coordinate,STARLINK-30926 - X-Coordinate,STARLINK-4729 - X-Coordinate,STARLINK-1967 - X-Coordinate,STARLINK-30961 - X-Coordinate,STARLINK-30119 - X-Coordinate,STARLINK-5134 - X-Coordinate,STARLINK-4059 - X-Coordinate,STARLINK-6037 - X-Coordinate,STARLINK-6156 - X-Coordinate,STARLINK-30207 - X-Coordinate,STARLINK-5604 - X-Coordinate,STARLINK-32272 - X-Coordinate,STARLINK-6295 - X-Coordinate,STARLINK-30455 - X-Coordinate,STARLINK-4647 - X-Coordinate,STARLINK-30130 - X-Coordinate,STARLINK-31346 - X-Coordinate,STARLINK-2115 - X-Coordinate,STARLINK-2101 - X-Coordinate,STARLINK-1506 - X-Coordinate,STARLINK-30320 - X-Coordinate,STARLINK-5185 - X-Coordinate,STARLINK-2564 - X-Coordinate,STARLINK-4465 - X-Coordinate,STARLINK-5307 - X-Coordinate,STARLINK-3888 - X-Coordinate,STARLINK-1372 - X-Coordinate,STARLINK-5638 - X-Coordinate,STARLINK-4120 - X-Coordinate,STARLINK-1462 - X-Coordinate,STARLINK-31062 - X-Coordinate,STARLINK-2112 - X-Coordinate,STARLINK-30375 - X-Coordinate,STARLINK-2031 - X-Coordinate,STARLINK-5860 - X-Coordinate,STARLINK-31589 - X-Coordinate,STARLINK-3243 - X-Coordinate,STARLINK-4175 - X-Coordinate,STARLINK-30996 - X-Coordinate,STARLINK-6130 - X-Coordinate,STARLINK-32265 - X-Coordinate,STARLINK-31933 - X-Coordinate,STARLINK-6324 - X-Coordinate,STARLINK-6304 - X-Coordinate,STARLINK-11150 [DTC] - X-Coordinate,STARLINK-1167 - X-Coordinate,STARLINK-30550 - X-Coordinate,STARLINK-1591 - X-Coordinate,STARLINK-1749 - X-Coordinate,STARLINK-31807 - X-Coordinate,STARLINK-31059 - X-Coordinate,STARLINK-2699 - X-Coordinate,STARLINK-31211 - X-Coordinate,STARLINK-5656 - X-Coordinate,STARLINK-2258 - X-Coordinate,STARLINK-4018 - X-Coordinate,STARLINK-5577 - X-Coordinate,STARLINK-5799 - X-Coordinate,STARLINK-5148 - X-Coordinate,STARLINK-4640 - X-Coordinate,STARLINK-5365 - X-Coordinate,STARLINK-30201 - X-Coordinate,STARLINK-5091 - X-Coordinate,STARLINK-1769 - X-Coordinate,STARLINK-2576 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31569 - Y-Coordinate,STARLINK-2152 - Y-Coordinate,STARLINK-5915 - Y-Coordinate,STARLINK-31648 - Y-Coordinate,STARLINK-2477 - Y-Coordinate,STARLINK-4330 - Y-Coordinate,STARLINK-31104 - Y-Coordinate,STARLINK-6278 - Y-Coordinate,STARLINK-30466 - Y-Coordinate,STARLINK-31473 - Y-Coordinate,STARLINK-3069 - Y-Coordinate,STARLINK-5559 - Y-Coordinate,STARLINK-4354 - Y-Coordinate,STARLINK-31234 - Y-Coordinate,STARLINK-31095 - Y-Coordinate,STARLINK-1528 - Y-Coordinate,STARLINK-2267 - Y-Coordinate,STARLINK-3788 - Y-Coordinate,STARLINK-4040 - Y-Coordinate,STARLINK-31786 - Y-Coordinate,STARLINK-30597 - Y-Coordinate,STARLINK-4176 - Y-Coordinate,STARLINK-1979 - Y-Coordinate,STARLINK-3096 - Y-Coordinate,STARLINK-30598 - Y-Coordinate,STARLINK-5159 - Y-Coordinate,STARLINK-5227 - Y-Coordinate,STARLINK-6099 - Y-Coordinate,STARLINK-5136 - Y-Coordinate,STARLINK-32003 - Y-Coordinate,STARLINK-31691 - Y-Coordinate,STARLINK-30151 - Y-Coordinate,STARLINK-6175 - Y-Coordinate,STARLINK-5360 - Y-Coordinate,STARLINK-30418 - Y-Coordinate,STARLINK-30926 - Y-Coordinate,STARLINK-4729 - Y-Coordinate,STARLINK-1967 - Y-Coordinate,STARLINK-30961 - Y-Coordinate,STARLINK-30119 - Y-Coordinate,STARLINK-5134 - Y-Coordinate,STARLINK-4059 - Y-Coordinate,STARLINK-6037 - Y-Coordinate,STARLINK-6156 - Y-Coordinate,STARLINK-30207 - Y-Coordinate,STARLINK-5604 - Y-Coordinate,STARLINK-32272 - Y-Coordinate,STARLINK-6295 - Y-Coordinate,STARLINK-30455 - Y-Coordinate,STARLINK-4647 - Y-Coordinate,STARLINK-30130 - Y-Coordinate,STARLINK-31346 - Y-Coordinate,STARLINK-2115 - Y-Coordinate,STARLINK-2101 - Y-Coordinate,STARLINK-1506 - Y-Coordinate,STARLINK-30320 - Y-Coordinate,STARLINK-5185 - Y-Coordinate,STARLINK-2564 - Y-Coordinate,STARLINK-4465 - Y-Coordinate,STARLINK-5307 - Y-Coordinate,STARLINK-3888 - Y-Coordinate,STARLINK-1372 - Y-Coordinate,STARLINK-5638 - Y-Coordinate,STARLINK-4120 - Y-Coordinate,STARLINK-1462 - Y-Coordinate,STARLINK-31062 - Y-Coordinate,STARLINK-2112 - Y-Coordinate,STARLINK-30375 - Y-Coordinate,STARLINK-2031 - Y-Coordinate,STARLINK-5860 - Y-Coordinate,STARLINK-31589 - Y-Coordinate,STARLINK-3243 - Y-Coordinate,STARLINK-4175 - Y-Coordinate,STARLINK-30996 - Y-Coordinate,STARLINK-6130 - Y-Coordinate,STARLINK-32265 - Y-Coordinate,STARLINK-31933 - Y-Coordinate,STARLINK-6324 - Y-Coordinate,STARLINK-6304 - Y-Coordinate,STARLINK-11150 [DTC] - Y-Coordinate,STARLINK-1167 - Y-Coordinate,STARLINK-30550 - Y-Coordinate,STARLINK-1591 - Y-Coordinate,STARLINK-1749 - Y-Coordinate,STARLINK-31807 - Y-Coordinate,STARLINK-31059 - Y-Coordinate,STARLINK-2699 - Y-Coordinate,STARLINK-31211 - Y-Coordinate,STARLINK-5656 - Y-Coordinate,STARLINK-2258 - Y-Coordinate,STARLINK-4018 - Y-Coordinate,STARLINK-5577 - Y-Coordinate,STARLINK-5799 - Y-Coordinate,STARLINK-5148 - Y-Coordinate,STARLINK-4640 - Y-Coordinate,STARLINK-5365 - Y-Coordinate,STARLINK-30201 - Y-Coordinate,STARLINK-5091 - Y-Coordinate,STARLINK-1769 - Y-Coordinate,STARLINK-2576 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31569 - Z-Coordinate,STARLINK-2152 - Z-Coordinate,STARLINK-5915 - Z-Coordinate,STARLINK-31648 - Z-Coordinate,STARLINK-2477 - Z-Coordinate,STARLINK-4330 - Z-Coordinate,STARLINK-31104 - Z-Coordinate,STARLINK-6278 - Z-Coordinate,STARLINK-30466 - Z-Coordinate,STARLINK-31473 - Z-Coordinate,STARLINK-3069 - Z-Coordinate,STARLINK-5559 - Z-Coordinate,STARLINK-4354 - Z-Coordinate,STARLINK-31234 - Z-Coordinate,STARLINK-31095 - Z-Coordinate,STARLINK-1528 - Z-Coordinate,STARLINK-2267 - Z-Coordinate,STARLINK-3788 - Z-Coordinate,STARLINK-4040 - Z-Coordinate,STARLINK-31786 - Z-Coordinate,STARLINK-30597 - Z-Coordinate,STARLINK-4176 - Z-Coordinate,STARLINK-1979 - Z-Coordinate,STARLINK-3096 - Z-Coordinate,STARLINK-30598 - Z-Coordinate,STARLINK-5159 - Z-Coordinate,STARLINK-5227 - Z-Coordinate,STARLINK-6099 - Z-Coordinate,STARLINK-5136 - Z-Coordinate,STARLINK-32003 - Z-Coordinate,STARLINK-31691 - Z-Coordinate,STARLINK-30151 - Z-Coordinate,STARLINK-6175 - Z-Coordinate,STARLINK-5360 - Z-Coordinate,STARLINK-30418 - Z-Coordinate,STARLINK-30926 - Z-Coordinate,STARLINK-4729 - Z-Coordinate,STARLINK-1967 - Z-Coordinate,STARLINK-30961 - Z-Coordinate,STARLINK-30119 - Z-Coordinate,STARLINK-5134 - Z-Coordinate,STARLINK-4059 - Z-Coordinate,STARLINK-6037 - Z-Coordinate,STARLINK-6156 - Z-Coordinate,STARLINK-30207 - Z-Coordinate,STARLINK-5604 - Z-Coordinate,STARLINK-32272 - Z-Coordinate,STARLINK-6295 - Z-Coordinate,STARLINK-30455 - Z-Coordinate,STARLINK-4647 - Z-Coordinate,STARLINK-30130 - Z-Coordinate,STARLINK-31346 - Z-Coordinate,STARLINK-2115 - Z-Coordinate,STARLINK-2101 - Z-Coordinate,STARLINK-1506 - Z-Coordinate,STARLINK-30320 - Z-Coordinate,STARLINK-5185 - Z-Coordinate,STARLINK-2564 - Z-Coordinate,STARLINK-4465 - Z-Coordinate,STARLINK-5307 - Z-Coordinate,STARLINK-3888 - Z-Coordinate,STARLINK-1372 - Z-Coordinate,STARLINK-5638 - Z-Coordinate,STARLINK-4120 - Z-Coordinate,STARLINK-1462 - Z-Coordinate,STARLINK-31062 - Z-Coordinate,STARLINK-2112 - Z-Coordinate,STARLINK-30375 - Z-Coordinate,STARLINK-2031 - Z-Coordinate,STARLINK-5860 - Z-Coordinate,STARLINK-31589 - Z-Coordinate,STARLINK-3243 - Z-Coordinate,STARLINK-4175 - Z-Coordinate,STARLINK-30996 - Z-Coordinate,STARLINK-6130 - Z-Coordinate,STARLINK-32265 - Z-Coordinate,STARLINK-31933 - Z-Coordinate,STARLINK-6324 - Z-Coordinate,STARLINK-6304 - Z-Coordinate,STARLINK-11150 [DTC] - Z-Coordinate,STARLINK-1167 - Z-Coordinate,STARLINK-30550 - Z-Coordinate,STARLINK-1591 - Z-Coordinate,STARLINK-1749 - Z-Coordinate,STARLINK-31807 - Z-Coordinate,STARLINK-31059 - Z-Coordinate,STARLINK-2699 - Z-Coordinate,STARLINK-31211 - Z-Coordinate,STARLINK-5656 - Z-Coordinate,STARLINK-2258 - Z-Coordinate,STARLINK-4018 - Z-Coordinate,STARLINK-5577 - Z-Coordinate,STARLINK-5799 - Z-Coordinate,STARLINK-5148 - Z-Coordinate,STARLINK-4640 - Z-Coordinate,STARLINK-5365 - Z-Coordinate,STARLINK-30201 - Z-Coordinate,STARLINK-5091 - Z-Coordinate,STARLINK-1769 - Z-Coordinate,STARLINK-2576 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4213.0341,1492.8600,5158.1283,-1488.7867,1759.2999,-4283.5409,22.9227,-1785.4937,1460.2259,3675.3273,-5318.2082,0.0000,6151.0232,-2969.5385,-4643.9809,-3315.3203,-3535.4190,1499.7443,-5118.6980,-5400.5758,-3483.9990,-3229.8013,-5367.4780,3440.0051,550.0904,5832.6457,460.2102,-5069.6329,5587.0905,4762.7710,-280.7916,2256.4302,4020.2820,-2966.0323,-5918.7204,-6166.8510,-1662.6610,5463.6741,4508.8385,-4561.7211,5408.1458,-1069.6819,3902.8586,4040.3421,-6069.4828,-1164.1106,274.1465,-397.6751,-540.4137,-2093.4375,4595.2251,6299.9090,-6260.0427,-907.5777,-5044.2368,-3636.1463,1863.8571,-763.2388,1893.0616,-924.3028,5324.4292,3516.0049,189.7758,-3505.1453,0.0000,6176.1595,3733.5020,-5797.6321,3201.0096,4710.6328,4074.7537,-2024.4394,1159.7885,3052.0306,752.3926,-3652.3836,2525.7618,4451.1176,3845.0530,-5266.0792,-4596.6906,5802.6977,5964.9501,5334.8388,-5698.5701,6815.6826,-3769.9210,4354.0571,4384.1758,2138.2364,-4498.6708,1846.3378,-3050.7920,5866.4424,899.8253,640.3618,2969.3577,-1448.9774,5308.2009,453.3403,-283643.7175,-283984.0443,-280189.3487,-280540.0532,-284365.3621,-282827.1904,-274992.2787,-276575.5748,-187075866.4592,-187073376.0539,-187071249.9099,-187075466.1577,-277788.1102,-187077936.7905,2764.6611,-4153.6233,1547.6167,-5143.4648,4081.5949,-1679.1492,-6010.8067,-5197.2321,6712.7829,-4376.0150,213.0391,0.0000,-3219.1696,4539.9109,2086.1698,-4093.6207,-3310.8502,-6180.7471,1780.4397,-2201.2126,-5845.3538,-3920.6330,-3744.9026,2901.7606,6818.4434,-483.2054,4168.8692,2055.1783,-2982.2514,216.4941,-5446.2749,6387.9462,3109.4388,-6160.7502,359.9770,3009.3722,6598.1222,-546.0306,-5197.9515,3683.3044,-3857.3717,-4028.3332,-874.3343,5197.4693,3134.7584,2582.0494,-4085.5485,-5333.8683,6748.4303,6526.6663,-2723.8085,-2700.1268,-290.2446,4455.1983,4698.3905,4258.7876,-3743.2308,6864.4000,-3274.9588,6731.4460,-3579.3688,-5497.7226,2628.2249,-2291.5847,0.0000,3105.5051,-4544.2709,-2603.0233,2766.0920,-2340.2135,-3130.4158,3937.8291,4059.2656,5729.9523,-6707.1916,-4086.9862,4686.3665,-5083.1976,-5450.4456,-998.8178,4667.4843,3462.4955,-164.8459,3906.8057,2503.3725,-309.1229,1713.5837,2567.0907,-3931.0013,-4125.6254,1674.4387,-1676.1466,-4272.3486,-3603.7441,4675.2441,-5586.5219,-4135.6024,-6509.4219,-4133.6292,4235.5123,-209675.5925,-237498.5508,-221061.1862,-221490.4264,-229201.2295,-227898.3313,-229055.9706,-225519.5214,303733303.3484,303710476.1966,303764565.8015,303765815.6920,-226620.7269,303753612.6462,-4577.3375,-5305.1114,-4362.0263,4265.7913,-5145.3228,-5193.9784,-3231.9106,-4214.8629,-833.3274,-3623.3365,-4489.6693,0.0000,-115.9264,4137.0898,-4617.3805,-4119.0180,-4905.0672,-2677.9799,4275.9839,-3641.5805,1394.1014,-4683.0479,2138.6737,-5314.2418,-1156.2344,3679.5841,-5488.1582,-4250.6883,-2823.9769,4929.6328,4070.5445,-1453.5442,-4702.5239,-1133.2707,-3587.1009,955.1951,-1229.1855,-4213.2221,837.1987,3661.2520,-1911.1543,-5524.6379,5665.9929,2062.0706,-1129.6954,6324.0218,5420.9430,-4408.8576,-1062.6151,929.4470,4409.0361,-88.6852,-2836.0783,-5202.2759,398.0936,-3875.3396,5481.5028,456.6258,5860.4076,-1465.6937,-2534.7685,2103.8770,6402.0206,5481.8878,0.0000,-344.4968,3619.4668,2715.2070,-5463.9008,-4510.9947,-4516.6412,-5326.3160,5459.1001,-1805.2049,1589.6458,-4154.0018,-4272.9196,1535.5393,1944.1478,3894.9690,-2163.2839,884.3192,-3545.3062,2027.3567,2734.8929,-418.1737,5495.7951,4642.3617,3568.0372,-4762.7853,4961.5296,6478.8173,4520.5250,567.9577,4972.2173,4020.0817,-4643.8591,1809.6782,954.2302,5035.9214,-161109.1151,-165991.9461,-162551.6291,-160781.4152,-157994.8968,-167411.6949,-171785.2731,-164224.4786,46586869.2688,46565745.7605,46577435.2335,46585590.5357,-163578.5852,46586077.6094,
3600.000,758.5364,2973.4916,-6550.4526,4038.8967,-5529.3762,4924.4539,3631.1143,4938.8025,-3436.9194,1179.0488,1459.3958,0.0000,-4995.9413,-1630.5195,1957.0994,4171.1492,6419.5813,103.3579,1417.2178,3737.1657,4658.7125,6000.8021,6079.8751,-5750.8479,-2824.4119,-6468.9680,-4398.7631,4343.0977,-2232.7310,-2550.9470,3775.3088,-4006.8756,-5927.9080,4604.7024,6199.5347,4462.3882,-44.4852,-6315.7349,-1593.9130,3200.4082,-2153.6535,4982.7178,-6183.4428,-5675.9538,4360.5772,-350.8596,4103.9866,4127.8634,-1305.9877,-272.3514,-3316.8251,-3924.7911,3473.2295,-3435.5556,2515.3738,-1075.4374,1420.7534,-939.7088,-31.3525,662.9059,-4395.5010,-10.6385,-3622.2440,5195.1283,0.0000,-5872.0600,306.5948,4984.2887,-6149.4454,-3480.7011,-345.6203,-498.0782,-4981.7844,-4708.7081,1433.2753,6016.9843,-5881.2633,-2476.9444,-1531.4367,6271.5685,3253.1594,-5625.9537,-3120.4969,-6015.3622,1828.9509,-4856.4054,1777.8948,-5724.6316,-2807.2414,670.7020,1051.5487,1764.3023,5476.3802,-3983.5744,-4307.5680,2267.7709,934.0566,3651.8652,-3077.8192,-4806.4555,-222993.7098,-216420.5666,-213454.6690,-213828.5834,-219264.1787,-216654.1080,-210600.2823,-213415.0698,-259361761.9344,-259350293.4437,-259363490.4055,-259369067.3848,-212561.0804,-259364988.5985,-5836.7918,4087.4969,1465.3679,1301.5126,-3550.0265,4871.0035,3443.9725,4654.1075,-5312.9170,4968.1921,-1895.3370,0.0000,444.3287,-5087.0643,-5491.1256,-1286.9039,2058.3860,6672.1029,-3959.6236,-1727.8151,3003.5612,3263.1429,2247.1982,-3759.1112,-4837.6880,2403.4490,-4234.1342,-5194.8456,4588.5484,3887.8083,5618.0800,-3726.7814,444.3643,4526.1165,-3079.3795,-4582.9379,-6184.5267,2809.9725,5489.9345,-6121.5303,4138.4697,2482.1672,2636.5280,-3532.2178,-4739.3698,-6057.7024,4521.1709,3546.4785,-5782.7968,-5159.5442,5795.9038,3701.0553,-2445.1205,-3453.6561,-4776.0843,-3994.3520,5922.8618,-5795.4776,-1629.7141,-5986.0510,4956.8335,4459.0139,-4630.9903,-1655.5694,0.0000,-356.6878,4152.3355,-1095.7515,-229.0100,5604.2152,5692.6794,-6413.2126,-3636.8880,-1692.3728,6461.4999,3319.7881,-3230.4315,6108.7540,3545.1110,-1732.9816,-5635.1805,-1198.1335,2798.4228,-2503.8455,-4631.4564,2871.7863,-5456.8335,1491.4143,6290.6926,6608.5486,-4456.8627,4319.0978,992.0136,4320.4418,-1691.6413,6461.4209,5775.3848,3870.7235,4828.4093,-4425.8917,-275297.1626,-299212.4180,-283470.7853,-285101.9638,-292116.0901,-290570.3010,-291542.2087,-290518.0468,244907207.8857,244888034.5166,244941739.9605,244939379.8430,-289222.6085,244927246.1229,3404.4475,4682.9507,1700.2944,-5385.8022,1722.6616,404.7298,4626.1852,1355.9738,-2806.8279,4425.6544,6521.5708,0.0000,-4809.8469,-4258.2120,3625.0682,5051.1919,1414.6967,-1762.3647,-5487.0547,5491.9012,-4198.2509,1018.6482,2318.0584,1100.8155,4079.1936,452.3125,3215.2672,1438.8021,4680.3003,-5056.7160,-766.9671,4237.6881,3532.9227,-2524.8662,255.8422,2653.7378,-3098.6373,283.0796,-3929.4993,-372.5861,5087.0229,4096.9557,-1753.6721,1703.8356,-2547.5420,-3377.2935,-3000.7382,4276.1737,-3439.9280,-4608.0674,-1870.7287,4219.7917,5395.7799,4883.0393,-4314.0918,5396.0492,-3250.4646,3654.3674,-6795.2510,-3476.6177,-1925.8611,-5218.8583,-3685.3521,-4242.9545,0.0000,3636.1060,-5522.3963,-4671.0931,3125.9242,2098.0264,3766.5245,2553.3162,-3116.2558,4500.9905,2062.8643,10.1400,1221.1089,2130.3674,-5786.9716,1271.5034,-2296.1745,3650.1618,5516.5249,2314.5386,-4638.5151,3848.0614,-3817.0646,-3497.7335,-135.7080,316.7068,-5180.2668,-5163.2981,-4144.3385,3620.5614,-5110.6878,-991.2282,3625.2091,-4418.0363,3651.2335,-963.6493,-160947.1046,-165467.3679,-161166.0388,-162671.8738,-156862.3620,-163601.4375,-172255.9554,-162157.4947,46660744.9012,46640808.1892,46660492.6198,46667090.8309,-163127.4433,46663076.9085,
7200.000,2239.8462,-5807.3479,5633.9313,-5907.1363,5883.0714,-2034.2938,-6322.8554,-5967.5134,4769.4537,-5182.7517,1967.8999,0.0000,48.5701,5168.1899,664.8186,-3814.4581,-6199.4834,-2172.1930,2040.4784,-1834.0114,-5179.1323,-5906.4140,-4348.5841,5007.5829,5034.0861,4186.2612,5958.3638,-2286.5395,-1638.6654,547.1167,-5209.6173,5318.9041,6163.0904,-5068.6792,-4135.5912,-810.0712,2592.3813,4417.0061,-2359.2067,-640.1153,-2284.8220,-6827.4711,5596.4785,5330.9594,-718.5694,574.4970,-5704.3490,-6592.7857,3530.6589,3597.5483,1223.5552,-632.7564,-50.5710,6308.2350,1709.4657,5278.0139,-3273.6024,3302.2927,-3854.1270,1050.9329,1085.6728,-4273.1026,4384.7514,-5559.0625,0.0000,3955.1505,-4439.1109,-3299.5966,6637.8121,1461.1933,-2758.1502,2057.1136,6332.8240,4914.1558,-3631.9853,-5417.7572,6227.5341,-870.0305,-2644.7345,-2215.8789,78.0512,3124.6091,37.8276,4485.0948,2544.8698,873.5582,-85.3642,5315.0646,55.8582,-2831.6546,1755.2371,-3276.9119,-6550.2814,-89.4241,6583.1786,-4083.3112,-3815.0878,-5468.3606,-1524.1507,4979.4889,-147308.2570,-135950.7804,-132867.9924,-132052.8420,-140290.5138,-134061.0644,-132482.4006,-133223.2737,-313943147.1771,-313924229.6949,-313951803.4326,-313955851.2839,-133652.5021,-313947269.8085,6412.8067,-3572.9970,-3500.1206,2207.5115,1523.7684,-4780.9324,-194.0002,-2618.9200,1777.5852,-4062.8586,4575.4690,0.0000,927.5774,4295.7692,6834.2643,5355.5142,-295.7242,-4172.3166,5768.3320,5546.7461,981.9507,-1429.7729,921.3432,3101.0488,1418.9532,-3412.5695,3306.3804,6135.7611,-5627.4809,-6634.1447,-3066.2135,-193.5386,-3141.7184,-943.7060,4528.4149,5069.5997,3348.3727,-3724.1939,-4589.6672,6118.0413,-4115.6887,-1095.3665,-2546.1317,96.0824,5089.9876,6727.4310,-3250.2127,-1475.3697,2097.0011,2381.7456,-6577.9708,-4177.1921,5347.7247,2397.7822,3864.7768,3280.2483,-5978.3613,2546.7470,4198.5231,2596.1775,-4493.1020,-2626.6479,5218.7109,4090.0199,0.0000,-3216.8914,-3554.6272,4834.1764,-1486.2011,-6578.3726,-6252.5958,6365.3793,2477.1867,-3243.8458,-3846.4289,-954.3619,527.1727,-5188.4981,-1513.1128,3569.7745,4477.3118,-2664.8674,-5521.6803,-580.6321,5591.4196,-5100.4818,6878.3128,-4352.9890,-5992.3093,-4066.8120,6342.4613,-6076.4382,1902.4904,-4144.6839,-790.9441,-4903.9566,-5730.3816,-73.5438,-3823.3797,1221.6633,-323960.0768,-341844.5951,-327975.5498,-332663.5995,-336798.2484,-332998.8430,-336221.5875,-332352.9865,169367227.1856,169353629.0065,169400059.6111,169393585.4711,-333587.6588,169386520.8423,395.9070,-1043.0209,1986.0056,2669.9532,3030.1878,4582.9140,-2559.8558,2323.3594,4677.0900,-1548.4591,-4865.5407,0.0000,6870.7221,1199.7920,-156.7022,-1205.8341,2980.5068,5037.3982,3203.3744,-3627.5422,4516.5756,3271.0107,-5266.9581,3694.2732,-4561.9612,-4328.1303,1095.4406,2241.4868,-3706.2814,1667.5805,-3143.7153,-4439.9910,-182.9472,4619.6797,3210.6341,-4659.7099,5455.9118,3793.4843,4619.3480,-3171.0603,-5062.3722,-132.8334,-3239.4161,-4386.9854,4626.6606,-1620.0417,-1779.0236,-1539.2786,5473.2141,5399.6412,-1825.3817,-5404.2685,-4326.9613,-1464.6996,5451.4998,-2785.9135,-1096.7352,-5529.9428,4026.8519,6347.3976,5108.4345,4669.2727,-1290.3313,274.4450,0.0000,-4686.4687,3918.6506,3672.2022,1180.9058,1586.9987,-285.7268,1770.6431,-1230.9697,-3278.5665,-4492.1305,4110.2530,2731.6040,-4518.2563,6235.5753,-5135.2170,5234.8855,-5446.0591,-4204.4304,-5241.2134,2910.1272,-4470.2648,-403.3435,-68.6798,-3405.7627,4425.4584,2104.2211,827.6742,1245.5831,-5530.6764,1871.9691,-2680.0825,-217.0081,4217.7133,-5412.7910,-4167.1372,-160796.8139,-164812.3299,-160292.1248,-164284.5701,-156165.1423,-160310.5510,-172057.9509,-163840.9477,46734754.6826,46715969.7054,46743952.5377,46747672.1666,-162662.3261,46740059.3307,
