sl_100_86400_20280330 Coordinates.csv
2028/03/30 07:47:00.0000 UTC

Generated: Tue Oct  8 21:44:05 2024,
Start: 2028/03/30 07:47:00.00, Stop: 2028/03/31 07:47:00.00,
TIME_UNITS,STARLINK-31380 - X-Coordinate,STARLINK-6163 - X-Coordinate,STARLINK-3890 - X-Coordinate,STARLINK-2134 - X-Coordinate,STARLINK-30174 - X-Coordinate,STARLINK-2416 - X-Coordinate,STARLINK-1992 - X-Coordinate,STARLINK-1137 - X-Coordinate,STARLINK-30828 - X-Coordinate,STARLINK-5986 - X-Coordinate,STARLINK-31900 - X-Coordinate,STARLINK-30850 - X-Coordinate,STARLINK-31428 - X-Coordinate,STARLINK-2707 - X-Coordinate,STARLINK-1398 - X-Coordinate,STARLINK-5962 - X-Coordinate,STARLINK-4294 - X-Coordinate,STARLINK-3582 - X-Coordinate,STARLINK-5295 - X-Coordinate,STARLINK-11089 [DTC] - X-Coordinate,STARLINK-2685 - X-Coordinate,STARLINK-30612 - X-Coordinate,STARLINK-30595 - X-Coordinate,STARLINK-30170 - X-Coordinate,STARLINK-2546 - X-Coordinate,STARLINK-4328 - X-Coordinate,STARLINK-1480 - X-Coordinate,STARLINK-31493 - X-Coordinate,STARLINK-3642 - X-Coordinate,STARLINK-31385 - X-Coordinate,STARLINK-11247 [DTC] - X-Coordinate,STARLINK-5504 - X-Coordinate,STARLINK-3081 - X-Coordinate,STARLINK-2264 - X-Coordinate,STARLINK-3317 - X-Coordinate,STARLINK-4562 - X-Coordinate,STARLINK-5997 - X-Coordinate,STARLINK-30092 - X-Coordinate,STARLINK-31572 - X-Coordinate,STARLINK-4630 - X-Coordinate,STARLINK-31049 - X-Coordinate,STARLINK-4640 - X-Coordinate,STARLINK-6353 - X-Coordinate,STARLINK-31259 - X-Coordinate,STARLINK-3570 - X-Coordinate,STARLINK-4564 - X-Coordinate,STARLINK-30342 - X-Coordinate,STARLINK-5540 - X-Coordinate,STARLINK-31521 - X-Coordinate,STARLINK-31583 - X-Coordinate,STARLINK-31336 - X-Coordinate,STARLINK-1136 - X-Coordinate,STARLINK-6053 - X-Coordinate,STARLINK-2347 - X-Coordinate,STARLINK-1912 - X-Coordinate,STARLINK-3176 - X-Coordinate,STARLINK-31939 - X-Coordinate,STARLINK-30323 - X-Coordinate,STARLINK-2103 - X-Coordinate,STARLINK-4602 - X-Coordinate,STARLINK-30043 - X-Coordinate,STARLINK-5998 - X-Coordinate,STARLINK-4109 - X-Coordinate,STARLINK-1845 - X-Coordinate,STARLINK-4260 - X-Coordinate,STARLINK-4542 - X-Coordinate,STARLINK-6094 - X-Coordinate,STARLINK-4395 - X-Coordinate,STARLINK-30781 - X-Coordinate,STARLINK-4647 - X-Coordinate,STARLINK-30974 - X-Coordinate,STARLINK-6265 - X-Coordinate,STARLINK-5709 - X-Coordinate,STARLINK-6260 - X-Coordinate,STARLINK-4495 - X-Coordinate,STARLINK-2054 - X-Coordinate,STARLINK-6281 - X-Coordinate,STARLINK-5524 - X-Coordinate,STARLINK-2706 - X-Coordinate,STARLINK-2509 - X-Coordinate,STARLINK-3281 - X-Coordinate,STARLINK-5575 - X-Coordinate,STARLINK-1676 - X-Coordinate,STARLINK-4370 - X-Coordinate,STARLINK-1916 - X-Coordinate,STARLINK-2469 - X-Coordinate,STARLINK-5260 - X-Coordinate,STARLINK-30292 - X-Coordinate,STARLINK-5757 - X-Coordinate,STARLINK-30068 - X-Coordinate,STARLINK-5586 - X-Coordinate,STARLINK-31612 - X-Coordinate,STARLINK-31289 - X-Coordinate,STARLINK-30209 - X-Coordinate,STARLINK-5275 - X-Coordinate,STARLINK-4428 - X-Coordinate,STARLINK-5975 - X-Coordinate,STARLINK-4307 - X-Coordinate,STARLINK-2145 - X-Coordinate,STARLINK-5643 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31380 - Y-Coordinate,STARLINK-6163 - Y-Coordinate,STARLINK-3890 - Y-Coordinate,STARLINK-2134 - Y-Coordinate,STARLINK-30174 - Y-Coordinate,STARLINK-2416 - Y-Coordinate,STARLINK-1992 - Y-Coordinate,STARLINK-1137 - Y-Coordinate,STARLINK-30828 - Y-Coordinate,STARLINK-5986 - Y-Coordinate,STARLINK-31900 - Y-Coordinate,STARLINK-30850 - Y-Coordinate,STARLINK-31428 - Y-Coordinate,STARLINK-2707 - Y-Coordinate,STARLINK-1398 - Y-Coordinate,STARLINK-5962 - Y-Coordinate,STARLINK-4294 - Y-Coordinate,STARLINK-3582 - Y-Coordinate,STARLINK-5295 - Y-Coordinate,STARLINK-11089 [DTC] - Y-Coordinate,STARLINK-2685 - Y-Coordinate,STARLINK-30612 - Y-Coordinate,STARLINK-30595 - Y-Coordinate,STARLINK-30170 - Y-Coordinate,STARLINK-2546 - Y-Coordinate,STARLINK-4328 - Y-Coordinate,STARLINK-1480 - Y-Coordinate,STARLINK-31493 - Y-Coordinate,STARLINK-3642 - Y-Coordinate,STARLINK-31385 - Y-Coordinate,STARLINK-11247 [DTC] - Y-Coordinate,STARLINK-5504 - Y-Coordinate,STARLINK-3081 - Y-Coordinate,STARLINK-2264 - Y-Coordinate,STARLINK-3317 - Y-Coordinate,STARLINK-4562 - Y-Coordinate,STARLINK-5997 - Y-Coordinate,STARLINK-30092 - Y-Coordinate,STARLINK-31572 - Y-Coordinate,STARLINK-4630 - Y-Coordinate,STARLINK-31049 - Y-Coordinate,STARLINK-4640 - Y-Coordinate,STARLINK-6353 - Y-Coordinate,STARLINK-31259 - Y-Coordinate,STARLINK-3570 - Y-Coordinate,STARLINK-4564 - Y-Coordinate,STARLINK-30342 - Y-Coordinate,STARLINK-5540 - Y-Coordinate,STARLINK-31521 - Y-Coordinate,STARLINK-31583 - Y-Coordinate,STARLINK-31336 - Y-Coordinate,STARLINK-1136 - Y-Coordinate,STARLINK-6053 - Y-Coordinate,STARLINK-2347 - Y-Coordinate,STARLINK-1912 - Y-Coordinate,STARLINK-3176 - Y-Coordinate,STARLINK-31939 - Y-Coordinate,STARLINK-30323 - Y-Coordinate,STARLINK-2103 - Y-Coordinate,STARLINK-4602 - Y-Coordinate,STARLINK-30043 - Y-Coordinate,STARLINK-5998 - Y-Coordinate,STARLINK-4109 - Y-Coordinate,STARLINK-1845 - Y-Coordinate,STARLINK-4260 - Y-Coordinate,STARLINK-4542 - Y-Coordinate,STARLINK-6094 - Y-Coordinate,STARLINK-4395 - Y-Coordinate,STARLINK-30781 - Y-Coordinate,STARLINK-4647 - Y-Coordinate,STARLINK-30974 - Y-Coordinate,STARLINK-6265 - Y-Coordinate,STARLINK-5709 - Y-Coordinate,STARLINK-6260 - Y-Coordinate,STARLINK-4495 - Y-Coordinate,STARLINK-2054 - Y-Coordinate,STARLINK-6281 - Y-Coordinate,STARLINK-5524 - Y-Coordinate,STARLINK-2706 - Y-Coordinate,STARLINK-2509 - Y-Coordinate,STARLINK-3281 - Y-Coordinate,STARLINK-5575 - Y-Coordinate,STARLINK-1676 - Y-Coordinate,STARLINK-4370 - Y-Coordinate,STARLINK-1916 - Y-Coordinate,STARLINK-2469 - Y-Coordinate,STARLINK-5260 - Y-Coordinate,STARLINK-30292 - Y-Coordinate,STARLINK-5757 - Y-Coordinate,STARLINK-30068 - Y-Coordinate,STARLINK-5586 - Y-Coordinate,STARLINK-31612 - Y-Coordinate,STARLINK-31289 - Y-Coordinate,STARLINK-30209 - Y-Coordinate,STARLINK-5275 - Y-Coordinate,STARLINK-4428 - Y-Coordinate,STARLINK-5975 - Y-Coordinate,STARLINK-4307 - Y-Coordinate,STARLINK-2145 - Y-Coordinate,STARLINK-5643 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31380 - Z-Coordinate,STARLINK-6163 - Z-Coordinate,STARLINK-3890 - Z-Coordinate,STARLINK-2134 - Z-Coordinate,STARLINK-30174 - Z-Coordinate,STARLINK-2416 - Z-Coordinate,STARLINK-1992 - Z-Coordinate,STARLINK-1137 - Z-Coordinate,STARLINK-30828 - Z-Coordinate,STARLINK-5986 - Z-Coordinate,STARLINK-31900 - Z-Coordinate,STARLINK-30850 - Z-Coordinate,STARLINK-31428 - Z-Coordinate,STARLINK-2707 - Z-Coordinate,STARLINK-1398 - Z-Coordinate,STARLINK-5962 - Z-Coordinate,STARLINK-4294 - Z-Coordinate,STARLINK-3582 - Z-Coordinate,STARLINK-5295 - Z-Coordinate,STARLINK-11089 [DTC] - Z-Coordinate,STARLINK-2685 - Z-Coordinate,STARLINK-30612 - Z-Coordinate,STARLINK-30595 - Z-Coordinate,STARLINK-30170 - Z-Coordinate,STARLINK-2546 - Z-Coordinate,STARLINK-4328 - Z-Coordinate,STARLINK-1480 - Z-Coordinate,STARLINK-31493 - Z-Coordinate,STARLINK-3642 - Z-Coordinate,STARLINK-31385 - Z-Coordinate,STARLINK-11247 [DTC] - Z-Coordinate,STARLINK-5504 - Z-Coordinate,STARLINK-3081 - Z-Coordinate,STARLINK-2264 - Z-Coordinate,STARLINK-3317 - Z-Coordinate,STARLINK-4562 - Z-Coordinate,STARLINK-5997 - Z-Coordinate,STARLINK-30092 - Z-Coordinate,STARLINK-31572 - Z-Coordinate,STARLINK-4630 - Z-Coordinate,STARLINK-31049 - Z-Coordinate,STARLINK-4640 - Z-Coordinate,STARLINK-6353 - Z-Coordinate,STARLINK-31259 - Z-Coordinate,STARLINK-3570 - Z-Coordinate,STARLINK-4564 - Z-Coordinate,STARLINK-30342 - Z-Coordinate,STARLINK-5540 - Z-Coordinate,STARLINK-31521 - Z-Coordinate,STARLINK-31583 - Z-Coordinate,STARLINK-31336 - Z-Coordinate,STARLINK-1136 - Z-Coordinate,STARLINK-6053 - Z-Coordinate,STARLINK-2347 - Z-Coordinate,STARLINK-1912 - Z-Coordinate,STARLINK-3176 - Z-Coordinate,STARLINK-31939 - Z-Coordinate,STARLINK-30323 - Z-Coordinate,STARLINK-2103 - Z-Coordinate,STARLINK-4602 - Z-Coordinate,STARLINK-30043 - Z-Coordinate,STARLINK-5998 - Z-Coordinate,STARLINK-4109 - Z-Coordinate,STARLINK-1845 - Z-Coordinate,STARLINK-4260 - Z-Coordinate,STARLINK-4542 - Z-Coordinate,STARLINK-6094 - Z-Coordinate,STARLINK-4395 - Z-Coordinate,STARLINK-30781 - Z-Coordinate,STARLINK-4647 - Z-Coordinate,STARLINK-30974 - Z-Coordinate,STARLINK-6265 - Z-Coordinate,STARLINK-5709 - Z-Coordinate,STARLINK-6260 - Z-Coordinate,STARLINK-4495 - Z-Coordinate,STARLINK-2054 - Z-Coordinate,STARLINK-6281 - Z-Coordinate,STARLINK-5524 - Z-Coordinate,STARLINK-2706 - Z-Coordinate,STARLINK-2509 - Z-Coordinate,STARLINK-3281 - Z-Coordinate,STARLINK-5575 - Z-Coordinate,STARLINK-1676 - Z-Coordinate,STARLINK-4370 - Z-Coordinate,STARLINK-1916 - Z-Coordinate,STARLINK-2469 - Z-Coordinate,STARLINK-5260 - Z-Coordinate,STARLINK-30292 - Z-Coordinate,STARLINK-5757 - Z-Coordinate,STARLINK-30068 - Z-Coordinate,STARLINK-5586 - Z-Coordinate,STARLINK-31612 - Z-Coordinate,STARLINK-31289 - Z-Coordinate,STARLINK-30209 - Z-Coordinate,STARLINK-5275 - Z-Coordinate,STARLINK-4428 - Z-Coordinate,STARLINK-5975 - Z-Coordinate,STARLINK-4307 - Z-Coordinate,STARLINK-2145 - Z-Coordinate,STARLINK-5643 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4030.8956,2217.9816,-5009.4273,3362.5310,6903.6531,-3868.0359,-6272.3741,2974.5909,6284.2095,320.0857,-6364.6597,355.4648,-5254.9720,3236.6261,-3495.1322,-2197.9407,5581.5389,-2264.3691,-4078.0955,-5972.0791,-2034.5729,-3591.8787,-4820.2088,-6103.8281,5611.8603,6272.2794,5472.1830,-3864.4660,1517.0836,2865.1381,-6445.4346,-1150.3049,3253.8694,608.5853,-4054.3006,4676.1946,-2289.9913,1244.0583,876.3638,-2847.7302,1838.3066,4307.3425,2805.1943,4761.3593,-2839.6668,-5959.0109,6397.3612,821.0750,6534.5729,6172.6428,3876.6269,5320.4815,2707.5218,-4496.9958,549.9158,6148.3646,3733.1669,5067.9898,-2797.3469,-3660.3647,3293.4664,2707.5727,-2422.5093,1731.6894,-4896.8915,-6657.1065,-3197.2933,-5986.8714,-3101.0697,-6162.2185,0.0000,5695.4093,4120.9568,3439.6713,4748.8582,1855.3863,4270.6396,-2375.5115,774.4281,3688.5573,-6.9761,1269.4627,5435.0627,1691.3707,-4520.4398,-2514.0739,6282.2009,-5892.2580,-3006.7418,-200.0686,5109.9628,-4706.7021,-5841.2373,-4765.8340,-5222.7123,5225.2643,4945.3777,-5228.7752,-6755.9235,-6238.2926,122543.7826,108061.7498,116162.5734,115807.6845,110059.6003,111877.2409,119114.6761,115451.7638,-163517320.4539,-163517727.8365,-163526256.5044,-163513739.3588,117075.2236,-163511134.0940,-1585.9011,-4720.2096,774.3012,-3146.3734,302.0713,3278.7987,-1764.7378,6133.6728,-2355.7312,6244.5825,-1068.3759,5052.3300,1435.7509,3493.4429,-5401.1276,-5288.0534,810.8619,-5773.0121,-774.8383,3010.1756,5636.7769,-3069.8237,-3960.0989,2136.6266,661.2292,2901.3881,2480.7867,-3168.0226,6473.6133,3899.0252,-1209.0601,6343.7428,-4626.6567,-4284.0227,-3662.3321,-2233.3794,-2354.8228,-6814.1796,5722.4224,777.4932,3779.7557,-1354.2137,4260.5533,-4313.3737,6193.2403,2513.2334,-2582.6085,-585.7030,-1844.6263,-460.8649,3597.0425,3637.1163,1222.3937,-3051.0895,-4178.6612,-2408.2450,-4185.0821,3285.0407,4719.1162,2679.2980,4743.7855,1800.6607,-6175.1353,6574.6309,2234.2676,127.0111,-4976.2350,3390.1261,5644.8992,-3143.1816,0.0000,81.3228,2998.2672,5250.1592,4989.8490,-3794.8280,4625.5611,-193.4871,-5059.5881,5075.9567,4405.5611,4894.6715,-4166.5829,-1893.7439,3634.1140,-4659.3742,2129.4808,519.2474,-5244.9659,-5073.8820,3346.6748,-2655.5804,1681.0449,2304.2947,2930.2741,-2836.5470,-2016.2652,-3536.3551,-17.5204,2957.8992,352057.4169,323349.6535,342522.0104,342217.0085,335809.2955,336678.2200,333423.9135,335736.4257,318407141.0206,318371452.8330,318373853.3920,318398783.9119,336528.0479,318389200.3071,-5286.9938,4539.7969,4674.9123,-5147.6194,558.7672,-4578.7106,2128.3936,918.6765,-1420.2032,-3041.2337,2193.8298,-4719.6031,4085.4340,4993.0871,2494.3823,-3914.3717,3936.7426,3029.0290,5556.4004,716.0188,-3455.4171,4919.7873,2782.5692,-2491.4978,-3958.7096,343.1061,3397.8937,4656.0194,1845.6861,4825.9918,-1271.7831,2518.6759,4040.3083,5364.3099,-4157.8357,-4606.5903,-6117.2465,228.4029,-3544.3261,6258.6397,-5416.7840,5197.2779,4697.2524,2367.3103,1082.1206,2506.4046,594.9313,-6871.4989,-682.7428,-2803.1303,4336.5896,-2535.4553,6273.0654,-4248.5902,5419.1612,2007.9049,3634.4322,3399.0732,4186.9502,-5231.6063,-3841.9132,6129.2573,-1936.3515,-552.8912,4307.5246,1773.6045,-3625.0960,896.7576,2526.5890,165.2012,0.0000,3929.7302,-4678.3190,2935.5454,372.0285,-5485.6809,2890.9343,-6539.7595,4661.2028,-2714.6279,-5325.9625,-4711.6952,669.6248,-6466.1964,-3154.0677,-4416.6439,-2043.1136,3304.4095,3387.4675,4715.2943,-3248.2408,4159.3610,-2571.0249,-4479.0825,3499.1172,-3557.3208,4395.5209,2866.1285,1212.4635,-577.5087,161832.9232,155855.9735,159110.8358,160974.3842,163706.1923,154248.6961,149936.9615,158368.9327,16011442.7377,15986677.6221,16030774.3692,16027825.8900,158126.6809,16019008.4709,
3600.000,6245.6216,1885.6671,1903.5641,-2060.7580,-5962.0948,2951.2137,6401.6361,-3808.1375,-4683.1682,-478.5748,4383.9801,-4254.6409,4686.7002,-6232.2734,4019.6842,5049.0587,-6784.3628,3634.8254,962.4551,2498.1560,535.2641,4401.1546,4182.6787,3092.2623,-3090.2245,-3442.9333,-3998.2519,6168.7810,-2942.7161,-4567.7551,5349.6501,-1123.3695,194.2685,2847.9602,4096.0686,-530.3361,-2110.6250,1261.7347,-4080.2406,-2198.3898,-5373.7979,-1289.4189,-5677.4144,-2860.3755,1009.7360,2710.3163,-4607.7357,-4058.2684,-4631.7827,-5795.1144,-4145.4804,-6258.3772,-2070.0130,4010.5878,3264.9807,-2973.7844,-2091.0987,-6798.1977,1474.9304,-146.6769,-5907.1381,-2266.2423,3494.2476,-3182.9737,959.0489,4110.4669,4898.5648,5477.8545,-533.8233,5619.2364,0.0000,-3772.6668,-5830.6355,-4791.3046,-4995.4360,1357.2368,-5011.6686,3099.1662,1455.4906,-4080.4495,-3437.1298,-5014.7157,-3423.1986,-6056.5312,2691.4178,5171.2965,-3737.4603,2227.0435,4763.6540,4068.8264,-6777.3269,6749.7817,4073.8781,1838.6939,1382.5488,-1753.2376,-2085.2112,1021.7976,4400.6025,4783.5608,29652.1648,23476.7123,29837.7305,29119.4208,22030.3622,24913.6280,30517.3968,30540.6343,-240406035.8714,-240401195.4038,-240409169.7400,-240405509.8740,29249.1578,-240398875.3557,-1606.5731,5284.3053,-3946.5735,6268.4172,1911.6703,-6131.8504,1.3859,-3327.7587,4358.9588,-6653.9420,-2526.9947,-4347.3209,-4882.5618,-2440.9988,1833.4405,4681.9605,1129.9781,2182.7422,-2662.1644,-3957.1014,-6852.2079,-1700.4618,-115.8583,-4130.9109,2777.7328,-3735.1094,1228.0815,-427.5692,-5690.1519,561.8192,-1292.3014,-6736.5096,2512.0165,5663.2586,-849.2889,-799.3557,-936.1785,5817.4900,-5414.2961,1563.0866,-870.0435,4715.7772,-1550.6994,6026.3819,-6001.3715,-3575.7738,4230.2018,-3320.4293,3260.0338,3313.3235,1059.0308,-2352.0606,3362.5502,-1288.0713,5282.1531,3516.0985,6194.9997,-1361.5703,-6742.0223,-4843.6363,-3563.4824,2847.6197,3067.8612,-4608.6170,-4108.6510,-2232.6501,1385.3439,-737.2039,-5120.4385,1057.8688,0.0000,3538.4961,719.1371,-1737.0728,-2854.9531,5949.7939,-943.2278,-4073.9019,6681.8942,-1014.9380,-5431.7652,-3442.9377,4743.0859,1814.3633,-5561.5022,4526.6466,-390.3117,-3408.2560,1755.7481,4384.2567,-1352.6692,-209.8247,-4732.8354,-5193.3778,-2371.0994,-371.4142,5032.6319,2286.0308,-2085.4063,-2609.1846,371870.2559,341109.0398,360483.1497,359022.1179,353698.6963,354496.9971,351922.2344,355793.4082,265191196.8986,265157432.3936,265151265.3419,265175853.6341,354681.7935,265172693.9215,2239.1043,-4056.7459,-5336.2357,2024.1139,2967.7646,563.0512,2444.6264,-4670.4365,-2477.0537,-1953.3724,-4578.5989,3290.0632,-812.7298,-1708.2021,-5310.2063,817.2615,236.0589,-5454.6802,-6349.2398,-4838.8498,-778.7588,-4943.4608,-5409.9363,4613.2941,5493.2127,4684.5455,-5501.9281,-2923.0727,2560.0209,-5068.3032,-3790.7581,1130.9772,-6491.4037,-2727.2344,5430.8190,6849.3163,6532.0565,-3557.2381,-276.7829,-6388.5513,4149.8010,-4861.5573,-3683.9026,1548.3255,3241.7932,-5297.4305,2961.0137,4535.3819,-3811.0245,-1262.0888,-5350.0171,-1811.7054,-5729.3459,5448.0453,-2949.4764,-5148.4848,1402.7259,-29.1018,-241.3780,4933.3576,688.4590,-5927.5181,5100.0797,-3899.4744,-5463.2587,-5067.2517,4699.1540,4188.6541,-4632.0383,3887.0415,0.0000,-4609.8988,3637.9910,-4705.7584,3796.4466,3255.1223,-4699.6436,4695.0596,-1114.1950,5377.4880,2526.4624,3265.6876,3615.0028,2854.7719,-2325.3579,510.9253,5820.6225,-5427.0074,-4728.6675,-3514.9233,-271.6474,-1004.8038,-2134.2927,4196.7435,-6382.6691,6677.3664,-4277.0767,-6474.6470,-4845.8145,-4284.4988,162394.7373,156345.9293,160626.3002,159202.9553,164969.2209,158165.2001,149573.8230,158238.2442,16095682.7329,16068371.4002,16109162.5233,16110208.0607,158695.7753,16100555.8657,
7200.000,-5472.0426,-4913.1117,827.0708,460.5014,2930.6496,-635.6307,-3512.8281,4250.3538,750.6573,1044.3461,-1141.0428,6325.0511,-1928.6378,6316.5321,-4328.2938,-5850.1077,4717.8081,-4957.6117,847.8001,2834.8034,1412.6671,-4363.5294,-2995.1517,684.4151,521.6498,-725.8308,2227.6440,-5979.1536,3813.7869,5314.0454,-759.1009,3277.7281,-4467.0942,-4421.7559,-3829.3321,-4739.0325,3342.3165,-4082.6620,5137.5690,6386.5540,6733.8826,-1079.1315,6865.1448,-712.7145,2145.0312,1428.7198,868.7043,3307.3369,104.4583,2251.6315,3957.1758,4745.4299,2355.2816,-3355.6778,-4936.6302,-1366.4001,-1511.7490,5960.3711,469.4754,2938.3899,6192.4303,2715.5605,-4556.2776,4149.0452,2651.6587,-314.1467,-5868.9047,-831.2474,4388.5421,-3384.0956,0.0000,1447.5217,5950.7839,5496.7619,3953.9749,-3154.6549,5041.7892,-3832.4221,-2765.2672,4062.1867,4804.6576,6742.4837,-747.7416,6489.2282,2007.7771,-5281.4254,585.5432,1725.5158,-5834.2883,-6289.7615,5770.3143,-5537.5536,1182.1854,889.0992,3231.5290,-3724.1111,-693.1641,2198.1438,-457.9558,-500.5489,-65256.1975,-63083.4909,-58041.7649,-58445.7783,-67453.0281,-60537.6238,-59793.6615,-61144.5241,-300887355.9424,-300878797.4157,-300882244.1580,-300884180.9664,-60212.8319,-300879026.6238,3276.6516,-4761.7210,6358.6478,-6462.5215,-4164.4906,5601.0537,2529.6259,-1199.5436,-5005.6433,3727.7953,5741.0495,2799.2859,5759.3313,772.4978,2592.5028,-2491.4935,-2624.0222,1964.8370,6000.8518,3939.8866,5049.6568,5090.6151,4604.1440,5671.9549,-5936.6813,573.1464,-5096.9553,3176.6017,2150.1243,-3986.8037,4132.4153,4520.6602,-1168.6776,-5018.8922,4870.8714,869.7231,5230.7850,-3024.4311,2165.4137,-557.6775,-1264.2598,-6677.2169,-918.9843,-5226.3902,3591.3877,4683.5421,-5009.2366,6084.0127,-4117.9959,-4735.9675,-4987.6451,-401.5921,-6276.2805,5158.2268,-4525.1807,-4578.8555,-4016.6448,-1092.6569,5695.0887,6059.5667,1213.8282,-5988.4905,1250.8591,57.7354,5576.1328,4698.8686,2233.9780,-940.6662,3709.1294,2398.3263,0.0000,-6316.0970,-3506.3900,-2184.0903,-1211.9314,-6079.5177,-3057.2394,5800.4684,-5527.1027,-3638.3829,4601.8789,1480.7949,-4072.4402,527.1502,3419.7466,-2410.1587,-3118.8137,5750.5298,1943.0732,-2918.5047,-1221.9279,2727.9813,4675.6001,6735.9913,2804.1331,978.4705,-6722.2488,2202.9702,4547.1506,2339.0160,367361.6863,337317.4809,355566.7922,350876.9218,349026.0257,350978.1167,347486.7954,348986.9171,193875663.0600,193845268.8855,193832030.9497,193852486.0558,350327.6877,193857101.6745,2435.1221,1035.4644,2546.0332,2373.1860,-4709.4235,3844.9115,-5321.7137,5266.1616,4619.7141,5758.6200,3488.2267,173.2693,-3099.0492,-2692.9609,4703.6098,2756.6727,-4274.5340,4378.9741,3380.7820,4649.4670,4498.7232,1286.7267,4057.7949,-3923.5383,-3473.3591,-6863.4496,4087.1568,-966.6323,-5339.8472,1623.4259,5182.3822,-4100.1296,5192.1156,-1699.3404,-2955.2639,-4985.9040,-3112.1272,4706.1111,3857.4425,2620.2057,33.8792,1315.4167,453.6735,-4374.2327,-5490.7361,4908.6088,-4706.3622,446.2992,5428.5266,4307.6059,2505.5219,5015.8899,1830.5138,-3113.4955,-1553.7932,4975.1289,-5135.1751,-3376.7087,-3885.0591,-1600.9873,2863.1814,2236.9832,-5043.5487,5404.2743,3071.7198,5024.5358,-2945.7101,-6829.6338,3851.2609,-5541.7285,0.0000,2437.0301,-324.3659,3608.8840,-5525.1228,972.3961,3636.2677,-186.9477,-3139.4436,-4123.2532,1854.8000,245.5387,-5500.9460,2396.1485,5264.8857,3703.1895,-6177.8211,3139.9361,3198.1283,177.1689,3601.6444,-2923.0113,4491.9454,-1374.5154,5453.1196,-5761.7052,1495.5651,6188.3398,5113.9519,6487.7744,162899.1337,156867.1103,161610.3085,157627.6113,165767.3931,161602.4476,149852.1451,160072.9269,16180231.6817,16150452.2764,16187247.1251,16189575.9958,159250.7895,16182096.6195,
