sl_20_5400_20280522 Coordinates.csv
2028/05/22 07:47:00.0000 UTC

Generated: Tue Oct  8 21:40:18 2024,
Start: 2028/05/22 07:47:00.00, Stop: 2028/05/22 09:17:00.00,
TIME_UNITS,STARLINK-30127 - X-Coordinate,STARLINK-3548 - X-Coordinate,STARLINK-4679 - X-Coordinate,STARLINK-30545 - X-Coordinate,STARLINK-2414 - X-Coordinate,STARLINK-4281 - X-Coordinate,STARLINK-1524 - X-Coordinate,STARLINK-3924 - X-Coordinate,STARLINK-11196 [DTC] - X-Coordinate,STARLINK-5291 - X-Coordinate,STARLINK-5480 - X-Coordinate,STARLINK-5774 - X-Coordinate,STARLINK-5092 - X-Coordinate,STARLINK-5681 - X-Coordinate,STARLINK-5629 - X-Coordinate,STARLINK-31710 - X-Coordinate,STARLINK-31357 - X-Coordinate,STARLINK-4588 - X-Coordinate,STARLINK-5210 - X-Coordinate,STARLINK-31053 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30127 - Y-Coordinate,STARLINK-3548 - Y-Coordinate,STARLINK-4679 - Y-Coordinate,STARLINK-30545 - Y-Coordinate,STARLINK-2414 - Y-Coordinate,STARLINK-4281 - Y-Coordinate,STARLINK-1524 - Y-Coordinate,STARLINK-3924 - Y-Coordinate,STARLINK-11196 [DTC] - Y-Coordinate,STARLINK-5291 - Y-Coordinate,STARLINK-5480 - Y-Coordinate,STARLINK-5774 - Y-Coordinate,STARLINK-5092 - Y-Coordinate,STARLINK-5681 - Y-Coordinate,STARLINK-5629 - Y-Coordinate,STARLINK-31710 - Y-Coordinate,STARLINK-31357 - Y-Coordinate,STARLINK-4588 - Y-Coordinate,STARLINK-5210 - Y-Coordinate,STARLINK-31053 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30127 - Z-Coordinate,STARLINK-3548 - Z-Coordinate,STARLINK-4679 - Z-Coordinate,STARLINK-30545 - Z-Coordinate,STARLINK-2414 - Z-Coordinate,STARLINK-4281 - Z-Coordinate,STARLINK-1524 - Z-Coordinate,STARLINK-3924 - Z-Coordinate,STARLINK-11196 [DTC] - Z-Coordinate,STARLINK-5291 - Z-Coordinate,STARLINK-5480 - Z-Coordinate,STARLINK-5774 - Z-Coordinate,STARLINK-5092 - Z-Coordinate,STARLINK-5681 - Z-Coordinate,STARLINK-5629 - Z-Coordinate,STARLINK-31710 - Z-Coordinate,STARLINK-31357 - Z-Coordinate,STARLINK-4588 - Z-Coordinate,STARLINK-5210 - Z-Coordinate,STARLINK-31053 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4660.6433,-6724.1977,-3943.7970,6691.3590,4556.1982,1050.1359,-4778.9927,3678.5616,2405.8179,6659.0481,3009.8528,5194.2525,-6430.1140,3427.5558,-3486.4743,4658.9597,-1882.2707,5889.7504,2016.9133,2842.8097,-314338.4149,-290235.7353,-305063.0564,-305211.0362,-303778.7105,-303237.8205,-296294.6950,-300136.9384,-228532455.8653,-228513104.0695,-228545374.9701,-228538199.4407,-299972.5724,-228540505.4239,2528.7020,-1403.2590,-4521.1729,-1628.2298,-186.8506,4380.5716,3364.5192,-5019.7745,-4660.0041,1830.0279,4923.2899,3916.3935,-1146.0697,3821.6123,2782.7195,-506.2667,5277.2173,739.5540,5307.7656,-3093.8381,225399.2085,216268.0191,222001.1539,221256.8997,212778.6190,214700.1343,218418.6108,217030.3531,258241751.3120,258229503.5868,258273965.9734,258266491.7911,218750.5886,258260082.6789,-4471.9842,733.6902,-3039.1537,851.3476,5167.2001,5212.2791,3533.5467,2956.7651,4237.4013,557.3273,-3860.0530,2394.9718,2289.3814,-4637.1010,-5292.5481,-4874.4506,3823.5401,-3543.0553,-3869.2436,-5432.1260,126881.1088,126945.6427,126511.3429,128068.0411,131003.3815,121677.3229,117147.9779,124806.7070,105524646.7612,105505504.0355,105528565.9883,105522002.0543,125393.3648,105528714.4589,
300.000,5781.9498,-6447.3905,-4300.9591,6195.6569,3571.1484,2764.3569,-3010.4716,2842.6339,1263.5780,6318.1278,2972.9666,6294.6187,-6898.4910,4672.2999,-1486.9383,3420.6705,-227.6845,6596.1858,3036.6541,1406.6478,-318950.8528,-294555.9023,-309496.5123,-309619.5648,-308293.8884,-307709.8675,-300874.3700,-304658.0482,-234114807.2293,-234094971.2769,-234128266.1525,-234121128.2169,-304486.0933,-234122911.8898,842.0262,-110.0681,-2783.1207,-3050.2118,-2104.5989,3063.5985,3925.9667,-6147.0694,-5970.4136,1085.7265,3284.5638,2747.3413,-559.6832,2060.6779,2625.7765,-2257.4747,6202.8934,-601.1328,3694.7212,-4639.3238,218574.5460,209914.5800,215687.5656,214853.1097,206342.9291,208285.3927,211994.3454,210529.1811,253190084.4957,253178444.0189,253222030.0609,253215308.6486,212346.2366,253208335.1978,-3737.5093,2471.0824,-4358.6833,-693.4007,5504.4288,5515.7465,4705.2779,1280.8675,2871.5590,2620.5535,-5345.6309,952.5630,200.3053,-4666.7223,-6228.9889,-5378.4567,2740.0954,-1974.8664,-4934.3841,-4864.1313,126937.1741,127024.1142,126687.1876,127982.1201,131160.8139,122011.6877,117132.7196,125366.2207,105528822.2345,105509773.9490,105533531.3312,105526553.5803,125478.7592,105533135.8085,
600.000,6365.1139,-5534.6062,-4242.1332,5098.9548,2280.9178,4243.4416,-924.7040,1734.7680,19.0019,5339.3843,2701.8388,6782.4979,-6657.0697,5499.1397,681.7236,1864.3912,1425.9883,6651.7293,3804.3990,-124.9202,-323413.4473,-298740.9680,-313790.0486,-313884.5437,-312670.5796,-312040.5737,-305316.7754,-309028.7829,-239585526.7417,-239565221.2537,-239599509.2829,-239592451.9709,-308862.8921,-239593683.1478,-896.5972,1220.9896,-728.6768,-4183.6549,-3845.1006,1485.7112,4136.0247,-6651.6529,-6644.3164,196.8011,1292.4800,1320.9205,81.5167,125.1007,2280.8203,-3812.2495,6498.0049,-1860.6037,1718.5599,-5743.7079,211655.1276,203476.3722,209279.7863,208357.6975,199814.8462,201785.0119,205474.2334,204064.4394,248017780.4579,248006755.3717,248049424.1119,248043437.3122,205848.8837,248035948.6390,-2603.9815,3940.8675,-5169.1999,-2164.1388,5243.7547,5219.5216,5351.2220,-534.6250,1172.2245,4402.4675,-6263.2583,-591.8436,-1910.3484,-4194.6772,-6498.4398,-5264.5764,1344.0103,-193.3468,-5458.6931,-3761.9477,126993.0020,127101.8936,126860.6567,127891.5732,131314.8448,122352.2806,117122.2723,125933.7530,105532999.4131,105514044.4783,105538495.9499,105531132.1897,125564.0787,105537556.9129,
900.000,6346.2261,-4083.2486,-3783.8174,3503.3570,812.9859,5335.5602,1262.4602,446.7758,-1213.8705,3832.3212,2236.5235,6614.9509,-5734.1922,5822.9592,2796.2395,155.4379,2919.7673,6043.5808,4248.3855,-1606.7509,-327724.2223,-302789.1689,-317941.8186,-318003.5255,-316906.9432,-316227.9568,-309619.8239,-313253.3020,-244942007.9962,-244921247.7167,-244956496.1966,-244949559.7229,-313101.0555,-244950212.7145,-2527.6415,2472.5069,1421.5267,-4932.9132,-5231.0376,-196.3607,3980.7043,-6489.3885,-6605.9816,-767.4968,-851.9353,-238.8862,739.5243,-1798.6274,1787.1000,-5003.3726,6125.6238,-2932.2274,-418.0074,-6286.6124,204644.2821,196956.1997,202780.7454,201773.5176,193197.2951,195202.7198,198861.2191,197636.9338,242727305.3453,242716903.4590,242758615.1836,242753342.7026,199261.4485,242745389.2958,-1192.0868,4983.9950,-5376.8383,-3404.0833,4413.3288,4355.6800,5399.4101,-2291.9433,-663.2634,5712.0972,-6516.2967,-2072.9371,-3815.9383,-3271.4097,-6072.1705,-4545.7856,-205.4274,1609.0579,-5385.2195,-2246.0360,127048.5929,127179.0132,127031.5823,127796.3765,131465.5032,122699.1114,117116.5905,126474.7525,105537178.4071,105518315.6318,105543459.1869,105535735.7316,125649.3233,105541977.7721,
1200.000,5718.5782,-2243.5939,-2978.3754,1560.1791,-692.9898,5923.4830,3323.9722,-910.6677,-2324.0859,1959.3959,1627.9840,5813.2910,-4229.2845,5603.9137,4636.9484,-1529.9870,4113.0842,4826.5182,4322.5317,-2902.7092,-331881.2760,-306698.8066,-321950.0432,-321974.0635,-321001.1978,-320270.0891,-313781.4969,-317336.0332,-250181699.0519,-250160498.8422,-250196673.2554,-250189895.1024,-317198.7324,-250189948.5790,-3904.1271,3530.3289,3434.7421,-5237.7830,-6117.2571,-1820.4399,3476.6866,-5684.3016,-5857.5354,-1724.0842,-2930.0758,-1794.5725,1371.9826,-3527.6469,1189.7281,-5697.0581,5118.2741,-3728.5168,-2497.7469,-6202.4817,197545.3806,190356.9054,196193.4100,195103.4328,186493.2414,188542.3596,192158.2936,191238.6843,237321181.6031,237311410.3919,237352126.7452,237347546.4870,192586.8889,237339179.7626,347.3796,5487.7820,-4957.6076,-4281.4212,3103.1109,3017.9290,4844.4309,-3800.1204,-2421.8340,6409.5726,-6078.0073,-3332.4465,-5312.6695,-1995.8354,-4995.1045,-3304.0918,-1731.4674,3237.2471,-4721.9428,-482.7346,127103.9477,127255.5027,127199.8011,127696.5225,131612.8164,123052.1634,117115.6311,126956.4525,105541359.3261,105522587.4179,105548420.3881,105540362.1545,125734.4929,105546398.3861,
1500.000,4534.6216,-202.7489,-1908.0372,-544.7323,-2098.3820,5937.5486,5045.1883,-2217.3691,-3213.4638,-82.1760,932.5640,4460.1282,-2301.2960,4852.5863,6010.3634,-3022.6297,4896.9399,3117.9996,4011.1835,-3898.1145,-335882.7815,-310468.2478,-325813.0108,-325793.7042,-324951.6225,-324165.0956,-317799.8445,-321280.8660,-255302103.6498,-255280478.4816,-255317542.5714,-255310957.5792,-321154.1346,-255310394.4184,-4904.9249,4293.7859,5090.8850,-5077.7310,-6406.3791,-3234.5496,2669.5188,-4324.8227,-4478.7996,-2583.0040,-4727.6526,-3207.1492,1933.8679,-4900.0658,535.8101,-5808.2004,3575.1454,-4187.9501,-4310.6495,-5489.0322,190361.8350,183681.3703,189520.7840,188350.3049,179705.6898,181807.8993,185368.4931,184853.5065,231801986.7721,231792853.3760,231832537.4709,231828625.8248,185828.2007,231819897.7331,1849.6199,5397.8926,-3959.9700,-4703.1568,1455.3693,1351.6775,3748.0310,-4895.9154,-3899.9015,6420.7340,-4994.1862,-4236.1383,-6241.2701,-505.0567,-3381.5688,-1681.7013,-3060.3334,4514.9660,-3540.9645,1333.7825,127159.0669,127331.3903,127365.1551,127592.0264,131756.8102,123411.3837,117119.3534,127349.8573,105545542.2784,105526859.8450,105553378.9059,105545009.5111,125819.5875,105550818.7548,
1800.000,2901.8833,1834.6027,-676.8762,-2608.8612,-3278.3542,5364.2848,6246.4208,-3354.0117,-3804.7375,-2081.5014,207.0193,2690.3740,-151.2598,3630.5291,6769.8526,-4177.1222,5203.4848,1086.4229,3331.8572,-4509.8551,-339726.9880,-314095.9249,-329529.0784,-329459.9788,-328756.5576,-327911.1508,-321672.9868,-325090.4201,-260300782.4013,-260278747.3507,-260316663.2027,-260310303.6623,-324965.5382,-260309110.7871,-5445.4456,4685.1474,6206.3820,-4472.6051,-6060.0126,-4311.2612,1629.7891,-2553.4008,-2618.0748,-3255.7723,-6056.5635,-4348.3558,2379.8867,-5790.3002,-128.7036,-5311.3468,1651.9672,-4279.1433,-5674.9941,-4209.0918,183097.0966,176932.5109,182765.9058,181516.9833,172837.6831,175003.4422,178494.8974,178458.0295,226172352.2603,226163863.4831,226202480.0056,226199212.0923,178988.4165,226190174.7700,3153.6761,4724.0129,-2499.6114,-4624.6715,-350.6923,-461.7126,2232.4853,-5461.2407,-4927.1241,5744.6098,-3378.8584,-4687.9737,-6503.2975,1040.2233,-1403.9772,134.7590,-4041.1631,5304.0913,-1971.1313,3003.0841,127213.9513,127406.7017,127527.4914,127482.9339,131897.5087,123776.6717,117127.7188,127631.6307,105549727.3713,105531132.9217,105558334.1014,105549675.9595,125904.6069,105555238.8783,
2100.000,973.1047,3666.7868,598.7549,-4432.3462,-4132.9433,4249.3233,6802.2100,-4212.6685,-4047.4753,-3835.8348,-495.6304,677.4677,1998.7414,2045.7233,6832.1876,-4886.3173,5011.1958,-1065.9353,2335.4279,-4693.0407,-343412.2216,-317580.3362,-333096.6718,-332970.3934,-332414.4060,-331506.4748,-325399.1141,-328765.4475,-265175353.9508,-265152924.1915,-265191652.3228,-265185548.0679,-328631.2837,-265183716.2789,-5484.5914,4657.5953,6654.8862,-3480.0938,-5103.9636,-4959.2561,447.4094,-551.1240,-475.4257,-3664.4977,-6774.9292,-5111.9837,2667.6236,-6120.7887,-761.4180,-4245.6197,-455.1184,-4002.2054,-6455.8709,-2485.2151,175754.6539,170113.2784,175931.8472,174606.2906,165892.3001,168133.2399,171540.6281,172023.1844,220434962.0883,220427124.3965,220464639.7047,220461989.5876,172070.6040,220452695.0514,4119.8947,3538.8470,-746.6487,-4054.2383,-2118.6690,-2224.9228,467.1805,-5435.3743,-5385.7090,4453.4234,-1403.0790,-4640.0229,-6070.8742,2473.1267,725.0603,1935.6183,-4562.9913,5519.4694,-184.4762,4340.9799,127268.6017,127481.4613,127686.6627,127369.3308,132034.9349,124147.8636,117140.6912,127785.8323,105553914.7111,105535406.6566,105563285.3476,105554359.7628,125989.5512,105559658.7566,
2400.000,-1068.3159,5115.2488,1800.7596,-5837.1516,-4595.2804,2693.9348,6655.0228,-4706.6865,-3921.5853,-5171.2567,-1129.2913,-1383.6270,3928.1388,243.1574,6187.5725,-5091.2929,4345.5224,-3123.3094,1103.2678,-4443.5562,-346936.8861,-320920.0459,-336514.2865,-336322.4187,-335923.6336,-334949.3283,-328976.4881,-332304.4312,-269923496.1097,-269900686.9069,-269940186.3606,-269934364.8567,-332149.7768,-269931888.6619,-5027.3758,4200.9754,6382.3888,-2190.3290,-3626.4952,-5130.8091,-775.7467,1480.7847,1719.1320,-3750.9901,-6803.1108,-5423.4846,2761.4118,-5868.7367,-1325.1592,-2712.3823,-2529.6912,-3387.5072,-6579.1180,-487.6264,168338.0315,163226.6565,169021.7117,167621.0053,158872.6546,161201.7064,164508.8471,165516.1960,214592551.6099,214585371.1316,214621753.3480,214619694.2147,165077.8647,214610194.0905,4644.9453,1970.4920,1093.8276,-3052.1997,-3656.7218,-3746.5445,-1350.3991,-4821.0799,-5223.2982,2685.1725,722.6667,-4097.3353,-4989.4557,3638.8600,2775.7256,3512.7067,-4566.9421,5137.8778,1622.4689,5200.0662,127323.0189,127555.6918,127842.5275,127251.3579,132169.1101,124524.7118,117158.2366,127805.3920,105558104.4029,105539681.0583,105568232.0315,105559059.2854,126074.4202,105564078.3896,
