sl_100_86400_20280811 Coordinates.csv
2028/08/11 07:47:00.0000 UTC

Generated: Tue Oct  8 21:44:45 2024,
Start: 2028/08/11 07:47:00.00, Stop: 2028/08/12 07:47:00.00,
TIME_UNITS,STARLINK-1413 - X-Coordinate,STARLINK-31138 - X-Coordinate,STARLINK-31295 - X-Coordinate,STARLINK-3875 - X-Coordinate,STARLINK-4324 - X-Coordinate,STARLINK-5030 - X-Coordinate,STARLINK-31568 - X-Coordinate,STARLINK-31221 - X-Coordinate,STARLINK-31099 - X-Coordinate,STARLINK-1313 - X-Coordinate,STARLINK-3607 - X-Coordinate,STARLINK-3241 - X-Coordinate,STARLINK-5776 - X-Coordinate,STARLINK-3138 - X-Coordinate,STARLINK-4705 - X-Coordinate,STARLINK-5184 - X-Coordinate,STARLINK-2097 - X-Coordinate,STARLINK-5944 - X-Coordinate,STARLINK-3997 - X-Coordinate,STARLINK-1289 - X-Coordinate,STARLINK-4778 - X-Coordinate,STARLINK-3295 - X-Coordinate,STARLINK-5595 - X-Coordinate,STARLINK-31235 - X-Coordinate,STARLINK-31866 - X-Coordinate,STARLINK-6054 - X-Coordinate,STARLINK-5770 - X-Coordinate,STARLINK-3546 - X-Coordinate,STARLINK-1492 - X-Coordinate,STARLINK-6377 - X-Coordinate,STARLINK-6119 - X-Coordinate,STARLINK-11086 [DTC] - X-Coordinate,STARLINK-5451 - X-Coordinate,STARLINK-3249 - X-Coordinate,STARLINK-30575 - X-Coordinate,STARLINK-4078 - X-Coordinate,STARLINK-5361 - X-Coordinate,STARLINK-2536 - X-Coordinate,STARLINK-4018 - X-Coordinate,STARLINK-6192 - X-Coordinate,STARLINK-30569 - X-Coordinate,STARLINK-4801 - X-Coordinate,STARLINK-5862 - X-Coordinate,STARLINK-2000 - X-Coordinate,STARLINK-32226 - X-Coordinate,STARLINK-30926 - X-Coordinate,STARLINK-31370 - X-Coordinate,STARLINK-30204 - X-Coordinate,STARLINK-3666 - X-Coordinate,STARLINK-30250 - X-Coordinate,STARLINK-31151 - X-Coordinate,STARLINK-4346 - X-Coordinate,STARLINK-31056 - X-Coordinate,STARLINK-4605 - X-Coordinate,STARLINK-3860 - X-Coordinate,STARLINK-30993 - X-Coordinate,STARLINK-30996 - X-Coordinate,STARLINK-31368 - X-Coordinate,STARLINK-30248 - X-Coordinate,STARLINK-4519 - X-Coordinate,STARLINK-1329 - X-Coordinate,STARLINK-30859 - X-Coordinate,STARLINK-1621 - X-Coordinate,STARLINK-3846 - X-Coordinate,STARLINK-31986 - X-Coordinate,STARLINK-31647 - X-Coordinate,STARLINK-5571 - X-Coordinate,STARLINK-4795 - X-Coordinate,STARLINK-3734 - X-Coordinate,STARLINK-6141 - X-Coordinate,STARLINK-5442 - X-Coordinate,STARLINK-32130 - X-Coordinate,STARLINK-6274 - X-Coordinate,STARLINK-31785 - X-Coordinate,STARLINK-4662 - X-Coordinate,STARLINK-1488 - X-Coordinate,STARLINK-6337 - X-Coordinate,STARLINK-2386 - X-Coordinate,STARLINK-31719 - X-Coordinate,STARLINK-4177 - X-Coordinate,STARLINK-2061 - X-Coordinate,STARLINK-5213 - X-Coordinate,STARLINK-31684 - X-Coordinate,STARLINK-5725 - X-Coordinate,STARLINK-4471 - X-Coordinate,STARLINK-5497 - X-Coordinate,STARLINK-31827 - X-Coordinate,STARLINK-30169 - X-Coordinate,STARLINK-4103 - X-Coordinate,STARLINK-31023 - X-Coordinate,STARLINK-3805 - X-Coordinate,STARLINK-3785 - X-Coordinate,STARLINK-31937 - X-Coordinate,STARLINK-3673 - X-Coordinate,STARLINK-31892 - X-Coordinate,STARLINK-3323 - X-Coordinate,STARLINK-3770 - X-Coordinate,STARLINK-5557 - X-Coordinate,STARLINK-31142 - X-Coordinate,STARLINK-32360 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1413 - Y-Coordinate,STARLINK-31138 - Y-Coordinate,STARLINK-31295 - Y-Coordinate,STARLINK-3875 - Y-Coordinate,STARLINK-4324 - Y-Coordinate,STARLINK-5030 - Y-Coordinate,STARLINK-31568 - Y-Coordinate,STARLINK-31221 - Y-Coordinate,STARLINK-31099 - Y-Coordinate,STARLINK-1313 - Y-Coordinate,STARLINK-3607 - Y-Coordinate,STARLINK-3241 - Y-Coordinate,STARLINK-5776 - Y-Coordinate,STARLINK-3138 - Y-Coordinate,STARLINK-4705 - Y-Coordinate,STARLINK-5184 - Y-Coordinate,STARLINK-2097 - Y-Coordinate,STARLINK-5944 - Y-Coordinate,STARLINK-3997 - Y-Coordinate,STARLINK-1289 - Y-Coordinate,STARLINK-4778 - Y-Coordinate,STARLINK-3295 - Y-Coordinate,STARLINK-5595 - Y-Coordinate,STARLINK-31235 - Y-Coordinate,STARLINK-31866 - Y-Coordinate,STARLINK-6054 - Y-Coordinate,STARLINK-5770 - Y-Coordinate,STARLINK-3546 - Y-Coordinate,STARLINK-1492 - Y-Coordinate,STARLINK-6377 - Y-Coordinate,STARLINK-6119 - Y-Coordinate,STARLINK-11086 [DTC] - Y-Coordinate,STARLINK-5451 - Y-Coordinate,STARLINK-3249 - Y-Coordinate,STARLINK-30575 - Y-Coordinate,STARLINK-4078 - Y-Coordinate,STARLINK-5361 - Y-Coordinate,STARLINK-2536 - Y-Coordinate,STARLINK-4018 - Y-Coordinate,STARLINK-6192 - Y-Coordinate,STARLINK-30569 - Y-Coordinate,STARLINK-4801 - Y-Coordinate,STARLINK-5862 - Y-Coordinate,STARLINK-2000 - Y-Coordinate,STARLINK-32226 - Y-Coordinate,STARLINK-30926 - Y-Coordinate,STARLINK-31370 - Y-Coordinate,STARLINK-30204 - Y-Coordinate,STARLINK-3666 - Y-Coordinate,STARLINK-30250 - Y-Coordinate,STARLINK-31151 - Y-Coordinate,STARLINK-4346 - Y-Coordinate,STARLINK-31056 - Y-Coordinate,STARLINK-4605 - Y-Coordinate,STARLINK-3860 - Y-Coordinate,STARLINK-30993 - Y-Coordinate,STARLINK-30996 - Y-Coordinate,STARLINK-31368 - Y-Coordinate,STARLINK-30248 - Y-Coordinate,STARLINK-4519 - Y-Coordinate,STARLINK-1329 - Y-Coordinate,STARLINK-30859 - Y-Coordinate,STARLINK-1621 - Y-Coordinate,STARLINK-3846 - Y-Coordinate,STARLINK-31986 - Y-Coordinate,STARLINK-31647 - Y-Coordinate,STARLINK-5571 - Y-Coordinate,STARLINK-4795 - Y-Coordinate,STARLINK-3734 - Y-Coordinate,STARLINK-6141 - Y-Coordinate,STARLINK-5442 - Y-Coordinate,STARLINK-32130 - Y-Coordinate,STARLINK-6274 - Y-Coordinate,STARLINK-31785 - Y-Coordinate,STARLINK-4662 - Y-Coordinate,STARLINK-1488 - Y-Coordinate,STARLINK-6337 - Y-Coordinate,STARLINK-2386 - Y-Coordinate,STARLINK-31719 - Y-Coordinate,STARLINK-4177 - Y-Coordinate,STARLINK-2061 - Y-Coordinate,STARLINK-5213 - Y-Coordinate,STARLINK-31684 - Y-Coordinate,STARLINK-5725 - Y-Coordinate,STARLINK-4471 - Y-Coordinate,STARLINK-5497 - Y-Coordinate,STARLINK-31827 - Y-Coordinate,STARLINK-30169 - Y-Coordinate,STARLINK-4103 - Y-Coordinate,STARLINK-31023 - Y-Coordinate,STARLINK-3805 - Y-Coordinate,STARLINK-3785 - Y-Coordinate,STARLINK-31937 - Y-Coordinate,STARLINK-3673 - Y-Coordinate,STARLINK-31892 - Y-Coordinate,STARLINK-3323 - Y-Coordinate,STARLINK-3770 - Y-Coordinate,STARLINK-5557 - Y-Coordinate,STARLINK-31142 - Y-Coordinate,STARLINK-32360 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1413 - Z-Coordinate,STARLINK-31138 - Z-Coordinate,STARLINK-31295 - Z-Coordinate,STARLINK-3875 - Z-Coordinate,STARLINK-4324 - Z-Coordinate,STARLINK-5030 - Z-Coordinate,STARLINK-31568 - Z-Coordinate,STARLINK-31221 - Z-Coordinate,STARLINK-31099 - Z-Coordinate,STARLINK-1313 - Z-Coordinate,STARLINK-3607 - Z-Coordinate,STARLINK-3241 - Z-Coordinate,STARLINK-5776 - Z-Coordinate,STARLINK-3138 - Z-Coordinate,STARLINK-4705 - Z-Coordinate,STARLINK-5184 - Z-Coordinate,STARLINK-2097 - Z-Coordinate,STARLINK-5944 - Z-Coordinate,STARLINK-3997 - Z-Coordinate,STARLINK-1289 - Z-Coordinate,STARLINK-4778 - Z-Coordinate,STARLINK-3295 - Z-Coordinate,STARLINK-5595 - Z-Coordinate,STARLINK-31235 - Z-Coordinate,STARLINK-31866 - Z-Coordinate,STARLINK-6054 - Z-Coordinate,STARLINK-5770 - Z-Coordinate,STARLINK-3546 - Z-Coordinate,STARLINK-1492 - Z-Coordinate,STARLINK-6377 - Z-Coordinate,STARLINK-6119 - Z-Coordinate,STARLINK-11086 [DTC] - Z-Coordinate,STARLINK-5451 - Z-Coordinate,STARLINK-3249 - Z-Coordinate,STARLINK-30575 - Z-Coordinate,STARLINK-4078 - Z-Coordinate,STARLINK-5361 - Z-Coordinate,STARLINK-2536 - Z-Coordinate,STARLINK-4018 - Z-Coordinate,STARLINK-6192 - Z-Coordinate,STARLINK-30569 - Z-Coordinate,STARLINK-4801 - Z-Coordinate,STARLINK-5862 - Z-Coordinate,STARLINK-2000 - Z-Coordinate,STARLINK-32226 - Z-Coordinate,STARLINK-30926 - Z-Coordinate,STARLINK-31370 - Z-Coordinate,STARLINK-30204 - Z-Coordinate,STARLINK-3666 - Z-Coordinate,STARLINK-30250 - Z-Coordinate,STARLINK-31151 - Z-Coordinate,STARLINK-4346 - Z-Coordinate,STARLINK-31056 - Z-Coordinate,STARLINK-4605 - Z-Coordinate,STARLINK-3860 - Z-Coordinate,STARLINK-30993 - Z-Coordinate,STARLINK-30996 - Z-Coordinate,STARLINK-31368 - Z-Coordinate,STARLINK-30248 - Z-Coordinate,STARLINK-4519 - Z-Coordinate,STARLINK-1329 - Z-Coordinate,STARLINK-30859 - Z-Coordinate,STARLINK-1621 - Z-Coordinate,STARLINK-3846 - Z-Coordinate,STARLINK-31986 - Z-Coordinate,STARLINK-31647 - Z-Coordinate,STARLINK-5571 - Z-Coordinate,STARLINK-4795 - Z-Coordinate,STARLINK-3734 - Z-Coordinate,STARLINK-6141 - Z-Coordinate,STARLINK-5442 - Z-Coordinate,STARLINK-32130 - Z-Coordinate,STARLINK-6274 - Z-Coordinate,STARLINK-31785 - Z-Coordinate,STARLINK-4662 - Z-Coordinate,STARLINK-1488 - Z-Coordinate,STARLINK-6337 - Z-Coordinate,STARLINK-2386 - Z-Coordinate,STARLINK-31719 - Z-Coordinate,STARLINK-4177 - Z-Coordinate,STARLINK-2061 - Z-Coordinate,STARLINK-5213 - Z-Coordinate,STARLINK-31684 - Z-Coordinate,STARLINK-5725 - Z-Coordinate,STARLINK-4471 - Z-Coordinate,STARLINK-5497 - Z-Coordinate,STARLINK-31827 - Z-Coordinate,STARLINK-30169 - Z-Coordinate,STARLINK-4103 - Z-Coordinate,STARLINK-31023 - Z-Coordinate,STARLINK-3805 - Z-Coordinate,STARLINK-3785 - Z-Coordinate,STARLINK-31937 - Z-Coordinate,STARLINK-3673 - Z-Coordinate,STARLINK-31892 - Z-Coordinate,STARLINK-3323 - Z-Coordinate,STARLINK-3770 - Z-Coordinate,STARLINK-5557 - Z-Coordinate,STARLINK-31142 - Z-Coordinate,STARLINK-32360 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-1680.1061,2373.9135,2428.4753,-902.2615,24.3562,-928.8882,5264.4765,-5282.1256,781.3835,0.0000,1350.5643,5162.5694,-4987.1343,2678.9981,-5353.6423,3595.4269,-2475.4352,6434.0568,3102.9793,0.0000,-5900.4798,3017.1119,2528.9763,1044.5097,263.0242,-4752.9546,-4776.3217,4023.8870,0.0000,6128.7397,4111.0943,-5834.2761,-1610.2256,1944.1596,-382.1741,164.8901,6729.4421,3658.0924,-4839.2868,-3270.3842,15.9877,4051.6636,-3454.7874,655.9661,-6351.2585,-3351.1375,3749.9296,2015.4171,4462.9023,4387.3926,-1261.1223,4815.8111,6261.6428,214.3087,3821.9735,2813.8951,-997.6076,6740.9216,1235.1854,-4450.2905,-6262.8988,3574.5329,-4018.7428,-1373.8915,4068.6592,2984.3359,-3830.3353,2605.5065,-6116.1572,1194.2078,-3191.0539,-3436.1669,4513.4126,-2721.6060,4286.4866,0.0000,-6845.6484,4130.4598,1202.1957,3945.9816,-4053.2689,-1459.9375,5448.6214,2875.1594,2794.6293,-3363.5377,5424.3437,-388.7221,-3063.4201,-3939.8569,3102.3915,-4068.0533,-2731.2186,-3280.2854,132.5964,-4401.8694,309.7217,436.0434,3477.9845,0.0000,-230654.1982,-201568.7942,-221445.0408,-220396.3493,-211817.0397,-213519.7962,-215950.3312,-217782.0578,-273678874.4999,-273698946.0647,-273708803.3418,-273708531.2568,-216986.1011,-273696922.8842,5727.7150,6381.8060,6323.8529,6659.4403,1120.5437,5299.3815,-2136.7868,2350.4981,-4319.4601,0.0000,3995.2717,1740.3132,-2271.4769,6360.1635,-4323.7954,-5656.1790,5838.1716,-2145.8871,-3041.4857,0.0000,-2996.5314,2813.1439,-273.5533,6236.6530,5140.5279,-4576.2949,-3796.6758,-3935.7545,0.0000,-3156.3676,4285.6821,-2774.6277,5537.3473,-5461.9130,5087.9458,-4445.1161,821.2755,-2248.2933,-613.4955,5701.2179,5994.5321,3520.1966,5088.8328,4132.7167,540.7285,4291.5131,5386.1304,-6345.7032,3731.4388,-2604.6114,-5446.2114,3032.3562,-896.8753,-6347.9303,5523.7573,4454.3589,-4805.8413,-172.5948,-5973.5582,1391.9337,434.7105,-4662.4371,3469.9857,4821.3894,1149.6024,5949.3754,-3322.3489,5651.1957,-2304.5911,-5526.4544,-5797.7297,2218.0888,2955.1369,3707.1825,-2844.0492,0.0000,-1006.1230,-522.0943,-5802.8378,-1474.1196,758.9394,4473.1641,715.2188,6220.3784,1.0668,959.1932,2687.1265,-6319.0852,6176.3861,-3580.1073,-5305.2832,2506.9375,-6247.3185,-5676.7453,6381.5188,-1150.6478,4122.1589,5655.0770,-2258.4546,0.0000,-327647.7388,-312537.9767,-327331.4088,-327964.8627,-328229.3543,-327192.1454,-319800.9387,-323379.7752,149126510.3295,149119334.8870,149118595.9636,149110878.4236,-323317.0496,149116943.5370,3445.1174,-805.9097,-1115.6839,1509.3552,-6858.4161,4359.1899,-3795.6077,3578.4408,-5355.8359,0.0000,-5462.3043,4214.2387,-4244.3134,-212.1988,-579.2416,1674.2702,-2575.2715,1400.1261,5351.2979,0.0000,1932.8446,5513.4557,6459.5067,2585.6576,-4474.3012,2162.9577,3274.6577,3962.7408,0.0000,-703.5123,-3570.6967,-1926.9935,3790.1402,-3754.0851,-4696.0999,-5282.9948,1337.8207,-5408.0446,-4898.4268,-2210.0317,-3439.8244,-4381.4568,2827.6857,5552.0855,2516.1743,-4290.6556,1045.0437,1864.5095,-3736.1571,4672.4447,-4080.3720,-3957.0357,2599.1201,2699.0258,-1611.8690,-4496.6652,4573.9818,1090.2007,3286.1224,5056.2255,2372.2343,3629.6844,3997.9260,-4725.4914,-5431.3800,1542.3351,-4721.6690,-2936.6149,2218.5239,-3992.6924,1954.1169,5416.5625,-4366.9016,4971.4544,4619.0332,0.0000,412.7191,5482.1719,3312.7329,-5453.2102,5478.8932,-5038.8529,3992.4576,943.5951,-6386.5556,-6010.3524,-3160.1049,2783.4052,-468.4229,4437.7589,3153.2116,-4997.0098,-352.8448,-2123.3737,2367.8409,-5197.9676,5511.9594,4020.1264,-5527.2239,0.0000,103673.9295,100085.8458,101463.8129,102556.5785,105795.5519,96683.3549,91822.4886,101719.3403,134504461.4465,134525911.4084,134494702.2494,134508219.5723,100147.8132,134504797.4162,
3600.000,72.7115,-4275.1313,-4211.6318,-777.8982,3483.0691,805.0443,-4384.1246,936.1264,2443.1434,0.0000,-5101.5046,-6888.5126,6764.3554,-3652.0877,5006.2648,-572.0394,-1098.8476,-3808.5551,844.6150,0.0000,6268.2755,-5779.8738,-4107.5484,-3622.9982,-4559.7025,3177.5813,6618.2018,278.0329,0.0000,-3595.0792,-5063.9291,4099.5287,-24.5993,1814.1578,-3364.1553,4024.2374,-6320.7991,-432.6503,6460.3011,-174.0585,-2711.6137,-5405.8370,-191.8823,-4523.0808,3221.5506,-653.7265,-5319.8390,231.2328,-4120.7563,-1682.1181,4358.9941,-198.4755,-2911.5535,1420.1782,-4145.4197,-5935.1286,5442.0949,-5570.1756,2356.1868,1187.6061,5580.3465,-1659.1821,-1531.3051,-857.1545,-5736.0908,-4203.6736,6047.6235,-4324.9546,4459.4810,2788.7779,3874.5103,1136.0359,-5997.4892,-2316.4614,-219.4877,0.0000,5684.8006,-3919.1900,1751.0493,-1535.3807,3074.9782,-2995.1830,-3721.0963,-4370.0348,2507.1357,5536.2445,-6581.3124,2776.8687,1033.5560,5468.4927,-1851.5600,3635.6178,4438.1065,4552.8508,-3392.4669,6348.6193,-4489.5131,-1738.1384,-1021.5456,0.0000,-141002.8218,-115555.3482,-133720.5249,-131670.4527,-123051.4844,-125717.8386,-127229.1212,-127493.9728,-302948344.5531,-302965035.9685,-302979065.6022,-302971093.6590,-128581.7892,-302965577.4990,-6844.3033,-4446.3700,-3457.2509,-6190.0749,2848.3664,-6870.6898,5230.3859,-3988.3991,5901.5500,0.0000,-1741.3535,17.0694,-392.5476,-4365.0005,1749.5141,4741.6222,-4112.0560,3956.7600,5051.0245,0.0000,1402.2287,340.1257,3978.8442,-5634.5309,-3383.5368,1849.0855,2045.6660,4137.3523,0.0000,4500.1058,-400.9570,-1052.0005,-6894.7980,3711.0052,-5335.0321,2922.1904,1468.0562,5240.7643,-1973.7947,-5234.1740,-6353.9183,404.8345,-2549.4741,-3338.8356,-2840.9486,-5304.9380,-2202.4483,6656.4896,353.8757,5605.6386,5261.9193,-1400.2006,3086.2039,6539.0301,-2406.2412,-2908.1193,3002.2812,1934.9699,4495.7263,-4575.3075,-2560.2650,6702.2486,-4076.2882,-6754.6673,2419.0393,-4427.9052,42.8676,-5121.7627,-732.2591,4375.0636,2528.2115,-6000.3088,-3465.1895,-4307.8921,4323.7930,0.0000,-1505.9959,4564.4440,6539.0828,5180.2891,-4949.4695,-3601.3848,3737.4114,-3567.0119,-990.5399,-3408.8612,-1022.2381,6282.1851,-5737.5106,-206.2286,6557.1515,-5635.3069,3493.1673,4602.0536,-3699.0851,-1671.9877,-3493.8272,-1832.9761,5636.7141,0.0000,-376251.2154,-352803.2815,-369670.1433,-369709.8707,-371966.3909,-369952.6038,-364308.5917,-366790.6911,73144757.9359,73140517.4699,73129765.8165,73124969.7588,-367070.3718,73134334.2721,828.0375,-2998.4228,4162.9358,2911.1666,5282.9337,411.7771,285.9449,-5437.6695,2660.4147,0.0000,4294.3704,-218.5739,1433.3552,-3916.5943,4412.2654,-5000.0484,5345.8416,-4228.7702,-4629.3350,0.0000,2498.2908,-3745.1357,-3954.1462,1349.5815,3764.1032,-5893.8591,159.2794,-5506.2162,0.0000,3841.0426,4697.6291,5233.2976,352.3091,5521.4594,2864.9519,4777.7858,2371.0378,4458.6030,1451.0582,4530.3484,-25.1303,4297.9679,-6270.2316,-4109.9499,-5348.8801,4397.8898,3311.9777,1855.7445,5526.4302,-3709.4396,1070.3654,6770.8423,-5372.7114,1688.0648,4961.5192,2049.7897,-2550.1277,3443.6120,-4730.2515,-5011.1785,2708.1517,-300.4810,-5033.6243,1026.9140,2912.9630,3064.3631,3362.4664,-1552.9775,-5226.6431,4565.9508,-5128.6797,-2986.0696,-396.4616,-4698.4991,-5402.8087,0.0000,-3676.9144,-3367.7862,564.0941,4262.2349,-3637.1551,5044.5169,-4294.7042,-4011.7223,6417.1055,2452.4471,-1499.8068,830.2074,-3716.4947,-4270.3499,1142.5688,1665.7894,3827.3877,-2367.5071,-4607.8025,2134.9656,-3905.3074,-6483.5011,3850.5115,0.0000,104993.7657,101051.2907,103507.2154,101433.0889,107603.1419,101336.5378,92209.1503,99927.4830,134479060.3438,134505357.8562,134478158.0933,134489414.8872,101370.9427,134482488.6640,
7200.000,1850.2050,5001.7665,5254.4354,2994.9512,-3177.9239,-99.5579,1454.8300,3359.7672,-3959.5661,0.0000,6887.1100,5386.4393,-6048.7756,4132.5245,-3538.8871,-3502.8278,5071.6743,-97.0130,-3541.0413,0.0000,-4107.5516,6454.6437,4773.8766,4835.5753,6740.3727,-1848.3555,-5947.7913,-4375.2161,0.0000,-421.0340,5273.3174,-1185.1594,1780.3706,-5496.6312,5458.1032,-6618.7046,3492.5479,-1841.8746,-5366.0563,4031.6076,4294.8990,5671.9435,4973.8695,6532.2468,756.5063,3990.2843,4012.5911,-2878.3573,3624.2648,-833.9100,-5536.3946,-2889.2787,-1231.8224,-2947.0122,4106.0171,6675.7584,-6471.2627,1548.8486,-5614.1560,1423.5446,-1023.3615,-870.6479,5638.9911,2343.7389,5273.5372,4127.6441,-6445.8158,4354.2947,-2002.8981,-5950.2750,-4351.0415,862.3844,4446.7340,5549.4219,-3292.9580,0.0000,-2792.3833,2855.9892,-3962.9441,-329.7578,-1695.5311,6127.8352,1212.9649,5172.2033,-6269.3065,-5470.9040,4315.8831,-4310.1689,2334.4172,-5870.4591,-577.4996,-2057.7362,-5056.8012,-4304.2577,5953.5073,-5716.2180,6453.0484,4177.7835,-765.8644,0.0000,-41548.3563,-22393.4615,-37713.4506,-33235.5202,-26314.0456,-33092.3682,-30127.1732,-33280.5477,-311538544.5103,-311553859.2749,-311565321.6695,-311552784.3872,-32132.7956,-311554694.7251,4808.5616,310.0859,-871.8827,3003.4337,-6141.2323,4841.9053,-5725.8370,5054.3883,-5426.2550,0.0000,-31.9422,-1723.9357,2522.4990,196.3589,2357.8333,-2986.0225,1679.2180,-5303.3967,-5853.5381,0.0000,1539.1463,-2372.0173,-4974.6789,2187.6295,999.9497,2644.9073,555.8700,-4086.3919,0.0000,-5127.4871,-3388.2040,5284.6042,5110.4661,-1806.8551,4212.9900,-1530.6345,-3806.1326,-6617.7257,3246.4632,3862.7998,4157.6342,-3646.8580,317.0504,2390.1030,5195.4322,5362.2087,-3070.9252,-4468.1211,-4459.0314,-6860.4077,-3232.4032,-3067.5226,-5213.8338,-3723.5620,-2049.9502,784.2207,-77.0008,-3797.0923,-2377.0299,6538.7097,3917.0146,-6045.1859,3375.9088,5548.5858,-4137.1931,171.1475,2528.5382,1880.0560,4448.9300,-2679.4589,1921.7347,6490.9541,2078.3205,3846.2139,-5392.3462,0.0000,4264.6404,-6196.7344,-3794.4940,-6873.3283,6613.2381,2619.8896,-6577.2330,-501.7004,-948.6213,3479.1511,-1639.2189,-3710.4667,3414.3542,3366.6588,-5000.5071,6017.9626,1067.1524,-1011.9251,-72.3891,3130.1022,2426.1935,-1933.7977,-6858.0950,0.0000,-400551.8594,-370052.4053,-388113.2388,-385573.3239,-391858.9974,-387437.4792,-384903.5418,-387744.7407,-7821636.1155,-7821524.5756,-7842438.8590,-7839632.7605,-387163.6240,-7832447.1376,-4590.3435,4668.7037,-4335.1929,-5433.1039,-648.2142,-4958.2606,3421.0540,3065.4355,1657.7928,0.0000,-360.5173,-3946.9269,2235.4746,5519.0649,-5444.2262,5145.9991,-4279.0297,4445.2240,900.3447,0.0000,-5325.8039,-496.6182,-876.0659,-4312.3044,-213.5993,6141.4372,-3518.6575,3401.6521,0.0000,-4647.1045,-2953.4303,-4016.8353,-4294.3876,-3769.6051,693.9066,-1224.9846,-4597.8150,-659.8409,2890.6125,-4114.1981,3453.7038,-1581.1245,4576.2921,292.9110,4398.1805,-1830.8311,-4323.8239,-4431.8325,-3842.9813,443.1031,2589.1255,-5500.4754,4244.7485,-5016.2353,-5164.2497,1646.0257,-1800.5662,-5469.9890,3292.4791,1616.4021,-5361.0911,-3240.1706,1021.4249,3328.1925,1543.1567,-5449.0202,53.2565,4973.3311,4878.3319,-2303.4853,4994.3432,-1819.3334,4896.9520,600.1047,2816.7051,0.0000,4687.3631,-982.6090,-4011.5402,-270.2566,-741.0091,-1754.0721,1209.2616,4557.6316,-2889.5144,2502.2006,5018.2364,-3948.5684,5526.1829,1517.2979,-4740.4356,2693.9165,-4464.5874,5274.7131,3298.6349,2269.8302,-258.9370,5206.6397,259.1555,0.0000,106247.3688,102011.2460,104969.8255,101030.3127,108961.5293,104859.2964,93235.7222,103786.6454,134453848.5981,134483814.2653,134462276.7159,134468747.6231,102585.7955,134460147.2433,
