sl_100_5400_20280614 Coordinates.csv
2028/06/14 07:47:00.0000 UTC

Generated: Tue Oct  8 21:40:54 2024,
Start: 2028/06/14 07:47:00.00, Stop: 2028/06/14 09:17:00.00,
TIME_UNITS,STARLINK-4218 - X-Coordinate,STARLINK-5900 - X-Coordinate,STARLINK-31006 - X-Coordinate,STARLINK-4176 - X-Coordinate,STARLINK-5282 - X-Coordinate,STARLINK-5290 - X-Coordinate,STARLINK-30764 - X-Coordinate,STARLINK-31597 - X-Coordinate,STARLINK-5502 - X-Coordinate,STARLINK-32127 - X-Coordinate,STARLINK-5150 - X-Coordinate,STARLINK-31795 - X-Coordinate,STARLINK-5287 - X-Coordinate,STARLINK-2494 - X-Coordinate,STARLINK-3539 - X-Coordinate,STARLINK-31061 - X-Coordinate,STARLINK-30142 - X-Coordinate,STARLINK-31645 - X-Coordinate,STARLINK-3347 - X-Coordinate,STARLINK-31517 - X-Coordinate,STARLINK-30303 - X-Coordinate,STARLINK-30121 - X-Coordinate,STARLINK-6156 - X-Coordinate,STARLINK-31396 - X-Coordinate,STARLINK-2415 - X-Coordinate,STARLINK-6255 - X-Coordinate,STARLINK-3732 - X-Coordinate,STARLINK-4054 - X-Coordinate,STARLINK-30482 - X-Coordinate,STARLINK-31373 - X-Coordinate,STARLINK-4632 - X-Coordinate,STARLINK-4599 - X-Coordinate,STARLINK-30473 - X-Coordinate,STARLINK-2380 - X-Coordinate,STARLINK-4395 - X-Coordinate,STARLINK-32188 - X-Coordinate,STARLINK-32002 - X-Coordinate,STARLINK-3124 - X-Coordinate,STARLINK-31362 - X-Coordinate,STARLINK-30233 - X-Coordinate,STARLINK-2728 - X-Coordinate,STARLINK-4411 - X-Coordinate,STARLINK-1821 - X-Coordinate,STARLINK-1923 - X-Coordinate,STARLINK-3606 - X-Coordinate,STARLINK-31315 - X-Coordinate,STARLINK-1417 - X-Coordinate,STARLINK-4075 - X-Coordinate,STARLINK-3868 - X-Coordinate,STARLINK-31070 - X-Coordinate,STARLINK-30357 - X-Coordinate,STARLINK-5299 - X-Coordinate,STARLINK-3327 - X-Coordinate,STARLINK-5311 - X-Coordinate,STARLINK-4453 - X-Coordinate,STARLINK-30849 - X-Coordinate,STARLINK-5060 - X-Coordinate,STARLINK-2228 - X-Coordinate,STARLINK-1393 - X-Coordinate,STARLINK-11143 [DTC] - X-Coordinate,STARLINK-30792 - X-Coordinate,STARLINK-4208 - X-Coordinate,STARLINK-1527 - X-Coordinate,STARLINK-1609 - X-Coordinate,STARLINK-30238 - X-Coordinate,STARLINK-3110 - X-Coordinate,STARLINK-5389 - X-Coordinate,STARLINK-5757 - X-Coordinate,STARLINK-30289 - X-Coordinate,STARLINK-2082 - X-Coordinate,STARLINK-6207 - X-Coordinate,STARLINK-30973 - X-Coordinate,STARLINK-6158 - X-Coordinate,STARLINK-31218 - X-Coordinate,STARLINK-4662 - X-Coordinate,STARLINK-5089 - X-Coordinate,STARLINK-30150 - X-Coordinate,STARLINK-11265 [DTC] - X-Coordinate,STARLINK-2078 - X-Coordinate,STARLINK-5051 - X-Coordinate,STARLINK-4044 - X-Coordinate,STARLINK-6343 - X-Coordinate,STARLINK-30036 - X-Coordinate,STARLINK-1797 - X-Coordinate,STARLINK-31784 - X-Coordinate,STARLINK-30329 - X-Coordinate,STARLINK-2321 - X-Coordinate,STARLINK-30930 - X-Coordinate,STARLINK-3178 - X-Coordinate,STARLINK-3362 - X-Coordinate,STARLINK-5381 - X-Coordinate,STARLINK-4062 - X-Coordinate,STARLINK-30200 - X-Coordinate,STARLINK-3080 - X-Coordinate,STARLINK-30715 - X-Coordinate,STARLINK-2519 - X-Coordinate,STARLINK-32227 - X-Coordinate,STARLINK-31622 - X-Coordinate,STARLINK-31595 - X-Coordinate,STARLINK-30129 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4218 - Y-Coordinate,STARLINK-5900 - Y-Coordinate,STARLINK-31006 - Y-Coordinate,STARLINK-4176 - Y-Coordinate,STARLINK-5282 - Y-Coordinate,STARLINK-5290 - Y-Coordinate,STARLINK-30764 - Y-Coordinate,STARLINK-31597 - Y-Coordinate,STARLINK-5502 - Y-Coordinate,STARLINK-32127 - Y-Coordinate,STARLINK-5150 - Y-Coordinate,STARLINK-31795 - Y-Coordinate,STARLINK-5287 - Y-Coordinate,STARLINK-2494 - Y-Coordinate,STARLINK-3539 - Y-Coordinate,STARLINK-31061 - Y-Coordinate,STARLINK-30142 - Y-Coordinate,STARLINK-31645 - Y-Coordinate,STARLINK-3347 - Y-Coordinate,STARLINK-31517 - Y-Coordinate,STARLINK-30303 - Y-Coordinate,STARLINK-30121 - Y-Coordinate,STARLINK-6156 - Y-Coordinate,STARLINK-31396 - Y-Coordinate,STARLINK-2415 - Y-Coordinate,STARLINK-6255 - Y-Coordinate,STARLINK-3732 - Y-Coordinate,STARLINK-4054 - Y-Coordinate,STARLINK-30482 - Y-Coordinate,STARLINK-31373 - Y-Coordinate,STARLINK-4632 - Y-Coordinate,STARLINK-4599 - Y-Coordinate,STARLINK-30473 - Y-Coordinate,STARLINK-2380 - Y-Coordinate,STARLINK-4395 - Y-Coordinate,STARLINK-32188 - Y-Coordinate,STARLINK-32002 - Y-Coordinate,STARLINK-3124 - Y-Coordinate,STARLINK-31362 - Y-Coordinate,STARLINK-30233 - Y-Coordinate,STARLINK-2728 - Y-Coordinate,STARLINK-4411 - Y-Coordinate,STARLINK-1821 - Y-Coordinate,STARLINK-1923 - Y-Coordinate,STARLINK-3606 - Y-Coordinate,STARLINK-31315 - Y-Coordinate,STARLINK-1417 - Y-Coordinate,STARLINK-4075 - Y-Coordinate,STARLINK-3868 - Y-Coordinate,STARLINK-31070 - Y-Coordinate,STARLINK-30357 - Y-Coordinate,STARLINK-5299 - Y-Coordinate,STARLINK-3327 - Y-Coordinate,STARLINK-5311 - Y-Coordinate,STARLINK-4453 - Y-Coordinate,STARLINK-30849 - Y-Coordinate,STARLINK-5060 - Y-Coordinate,STARLINK-2228 - Y-Coordinate,STARLINK-1393 - Y-Coordinate,STARLINK-11143 [DTC] - Y-Coordinate,STARLINK-30792 - Y-Coordinate,STARLINK-4208 - Y-Coordinate,STARLINK-1527 - Y-Coordinate,STARLINK-1609 - Y-Coordinate,STARLINK-30238 - Y-Coordinate,STARLINK-3110 - Y-Coordinate,STARLINK-5389 - Y-Coordinate,STARLINK-5757 - Y-Coordinate,STARLINK-30289 - Y-Coordinate,STARLINK-2082 - Y-Coordinate,STARLINK-6207 - Y-Coordinate,STARLINK-30973 - Y-Coordinate,STARLINK-6158 - Y-Coordinate,STARLINK-31218 - Y-Coordinate,STARLINK-4662 - Y-Coordinate,STARLINK-5089 - Y-Coordinate,STARLINK-30150 - Y-Coordinate,STARLINK-11265 [DTC] - Y-Coordinate,STARLINK-2078 - Y-Coordinate,STARLINK-5051 - Y-Coordinate,STARLINK-4044 - Y-Coordinate,STARLINK-6343 - Y-Coordinate,STARLINK-30036 - Y-Coordinate,STARLINK-1797 - Y-Coordinate,STARLINK-31784 - Y-Coordinate,STARLINK-30329 - Y-Coordinate,STARLINK-2321 - Y-Coordinate,STARLINK-30930 - Y-Coordinate,STARLINK-3178 - Y-Coordinate,STARLINK-3362 - Y-Coordinate,STARLINK-5381 - Y-Coordinate,STARLINK-4062 - Y-Coordinate,STARLINK-30200 - Y-Coordinate,STARLINK-3080 - Y-Coordinate,STARLINK-30715 - Y-Coordinate,STARLINK-2519 - Y-Coordinate,STARLINK-32227 - Y-Coordinate,STARLINK-31622 - Y-Coordinate,STARLINK-31595 - Y-Coordinate,STARLINK-30129 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4218 - Z-Coordinate,STARLINK-5900 - Z-Coordinate,STARLINK-31006 - Z-Coordinate,STARLINK-4176 - Z-Coordinate,STARLINK-5282 - Z-Coordinate,STARLINK-5290 - Z-Coordinate,STARLINK-30764 - Z-Coordinate,STARLINK-31597 - Z-Coordinate,STARLINK-5502 - Z-Coordinate,STARLINK-32127 - Z-Coordinate,STARLINK-5150 - Z-Coordinate,STARLINK-31795 - Z-Coordinate,STARLINK-5287 - Z-Coordinate,STARLINK-2494 - Z-Coordinate,STARLINK-3539 - Z-Coordinate,STARLINK-31061 - Z-Coordinate,STARLINK-30142 - Z-Coordinate,STARLINK-31645 - Z-Coordinate,STARLINK-3347 - Z-Coordinate,STARLINK-31517 - Z-Coordinate,STARLINK-30303 - Z-Coordinate,STARLINK-30121 - Z-Coordinate,STARLINK-6156 - Z-Coordinate,STARLINK-31396 - Z-Coordinate,STARLINK-2415 - Z-Coordinate,STARLINK-6255 - Z-Coordinate,STARLINK-3732 - Z-Coordinate,STARLINK-4054 - Z-Coordinate,STARLINK-30482 - Z-Coordinate,STARLINK-31373 - Z-Coordinate,STARLINK-4632 - Z-Coordinate,STARLINK-4599 - Z-Coordinate,STARLINK-30473 - Z-Coordinate,STARLINK-2380 - Z-Coordinate,STARLINK-4395 - Z-Coordinate,STARLINK-32188 - Z-Coordinate,STARLINK-32002 - Z-Coordinate,STARLINK-3124 - Z-Coordinate,STARLINK-31362 - Z-Coordinate,STARLINK-30233 - Z-Coordinate,STARLINK-2728 - Z-Coordinate,STARLINK-4411 - Z-Coordinate,STARLINK-1821 - Z-Coordinate,STARLINK-1923 - Z-Coordinate,STARLINK-3606 - Z-Coordinate,STARLINK-31315 - Z-Coordinate,STARLINK-1417 - Z-Coordinate,STARLINK-4075 - Z-Coordinate,STARLINK-3868 - Z-Coordinate,STARLINK-31070 - Z-Coordinate,STARLINK-30357 - Z-Coordinate,STARLINK-5299 - Z-Coordinate,STARLINK-3327 - Z-Coordinate,STARLINK-5311 - Z-Coordinate,STARLINK-4453 - Z-Coordinate,STARLINK-30849 - Z-Coordinate,STARLINK-5060 - Z-Coordinate,STARLINK-2228 - Z-Coordinate,STARLINK-1393 - Z-Coordinate,STARLINK-11143 [DTC] - Z-Coordinate,STARLINK-30792 - Z-Coordinate,STARLINK-4208 - Z-Coordinate,STARLINK-1527 - Z-Coordinate,STARLINK-1609 - Z-Coordinate,STARLINK-30238 - Z-Coordinate,STARLINK-3110 - Z-Coordinate,STARLINK-5389 - Z-Coordinate,STARLINK-5757 - Z-Coordinate,STARLINK-30289 - Z-Coordinate,STARLINK-2082 - Z-Coordinate,STARLINK-6207 - Z-Coordinate,STARLINK-30973 - Z-Coordinate,STARLINK-6158 - Z-Coordinate,STARLINK-31218 - Z-Coordinate,STARLINK-4662 - Z-Coordinate,STARLINK-5089 - Z-Coordinate,STARLINK-30150 - Z-Coordinate,STARLINK-11265 [DTC] - Z-Coordinate,STARLINK-2078 - Z-Coordinate,STARLINK-5051 - Z-Coordinate,STARLINK-4044 - Z-Coordinate,STARLINK-6343 - Z-Coordinate,STARLINK-30036 - Z-Coordinate,STARLINK-1797 - Z-Coordinate,STARLINK-31784 - Z-Coordinate,STARLINK-30329 - Z-Coordinate,STARLINK-2321 - Z-Coordinate,STARLINK-30930 - Z-Coordinate,STARLINK-3178 - Z-Coordinate,STARLINK-3362 - Z-Coordinate,STARLINK-5381 - Z-Coordinate,STARLINK-4062 - Z-Coordinate,STARLINK-30200 - Z-Coordinate,STARLINK-3080 - Z-Coordinate,STARLINK-30715 - Z-Coordinate,STARLINK-2519 - Z-Coordinate,STARLINK-32227 - Z-Coordinate,STARLINK-31622 - Z-Coordinate,STARLINK-31595 - Z-Coordinate,STARLINK-30129 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-2284.0608,-4950.0002,606.5364,-2063.7943,-6093.1347,-4620.9805,3693.1217,5610.7283,-2185.2308,4404.2292,-2931.4868,1812.0906,0.0000,-1978.5421,-5710.6571,-1845.6427,5136.2079,-2263.2639,2771.6561,-6408.3350,-3027.1784,2327.9287,-5086.6622,3490.6081,6117.9766,6745.7736,-1325.7763,2513.5025,4955.8085,-1084.1653,170.0429,-4837.7364,-82.7353,3807.5573,986.3329,-542.6160,-6463.3921,1730.8768,-4146.5958,-810.4460,6718.8625,-2484.5999,-1853.7517,0.0000,-2221.5908,474.7526,-1740.6873,-935.7837,2726.7254,6250.7152,-4473.3498,-1649.4793,6719.5864,0.0000,403.0505,4712.7158,-4188.6576,-6421.5075,-5880.2607,-2672.8623,3757.2098,-2538.0377,-5377.0702,2464.5481,4834.1272,-4333.9868,-4836.3362,3679.6600,2133.7414,-3674.4981,-5109.9356,-6318.5427,3499.0967,-6502.2172,-1256.1329,-4620.4308,-1907.8285,2850.0001,-6327.6525,-4501.6139,-897.6140,5869.0764,5707.7614,-4392.2751,-4474.0307,-1736.1693,911.7264,-2784.4143,4013.0927,-6588.4650,4914.0249,5351.2212,4697.4802,-84.0836,-1598.7120,-5218.0306,-4939.2207,4561.6444,3108.2651,5557.7384,-341636.9803,-325613.0725,-333303.0858,-333181.3103,-328640.5100,-328828.0694,-323874.5524,-327031.7849,-245297367.9916,-245268670.7543,-245263769.8366,-245289034.3546,-327393.7070,-245278259.3666,-6518.8486,-748.4005,-4948.0725,4652.8119,2972.3301,5117.5513,-1806.1399,496.3594,5364.6681,34.7730,-4224.8672,6339.1709,0.0000,5263.4856,224.0570,-6623.3492,-2424.6462,5825.7205,3513.5271,-2459.4563,5073.9637,-6219.4017,833.4955,-5095.6195,-3011.4090,-1588.1746,6656.2394,-3456.2295,-1580.4328,4187.9399,1095.8556,-3740.6273,6848.3319,-3977.1963,-1565.0963,5093.8352,-2190.8023,5162.7511,3779.9819,-5075.5221,-259.6116,329.7854,4703.9344,0.0000,-3818.8558,-5744.9091,4256.8755,4062.0016,5311.2209,-1086.3062,2583.8742,2234.3110,-1314.4050,0.0000,-4329.9543,1894.9253,-2876.1389,-1465.2408,195.2482,4193.7244,-3892.4412,6420.5906,-3442.0500,3614.2303,3934.7401,306.0943,1593.3742,5736.8782,-6265.0114,5748.3875,-1580.6699,-2832.6653,-3884.1080,1267.3024,4519.9081,3887.4668,6637.4124,-6043.0909,591.4014,-4716.2587,-4136.7912,-3675.4361,-256.8383,3793.4953,-2198.2695,-6726.1390,-4105.6035,4542.5240,-1165.3998,-2104.1460,1298.3593,910.8019,-4202.2463,-2418.4593,-5811.3800,-3995.5411,-4661.7966,2146.3458,3302.9006,-2373.7921,-227597.2183,-244757.4919,-235265.6673,-236148.1929,-243446.3567,-241458.7404,-235367.8761,-237906.1968,227407292.2555,227391770.1194,227380600.7537,227402516.4656,-236459.2270,227400398.4456,-86.5370,4831.6848,4637.6357,4657.5421,-1278.5914,-458.6279,-5471.2632,-3838.3258,-3842.5559,-5192.7461,-4651.7444,1670.4763,0.0000,4002.4965,3852.3227,642.7986,-3976.9412,-2739.0128,-5088.6712,245.8132,3443.5006,-1965.6413,4576.1199,-2909.7316,-422.9891,-114.4608,1235.5841,-5404.1644,4556.8496,5264.1088,-6797.8673,-3269.9771,967.5364,-4088.9132,-6692.2931,4489.0713,283.0298,4249.7398,-3970.7235,-4640.0816,1516.2656,-6477.1573,-4733.3382,0.0000,5297.9480,-3652.5156,-5079.3122,5494.0455,3445.4620,2568.7289,4574.7867,-6390.8005,897.7067,0.0000,5376.6106,4693.2630,-4728.2216,-1227.4808,3534.0452,-4545.0275,-4340.5809,354.9099,1943.6365,-5317.4458,2993.7949,-5372.4060,4689.1458,-1286.9348,2049.4148,994.4311,4402.9346,-214.7619,-4549.8800,1653.1339,-5093.4315,3393.8177,-694.6849,373.6438,-2491.6878,-2235.8816,-5460.1002,-345.6631,3898.5405,-3739.4378,4643.8589,239.9487,-5352.1907,4241.4116,5482.7287,-312.4539,-4700.7643,4243.5981,-2890.4198,-6523.4935,3270.8209,-1162.4443,-698.1056,-4595.9972,-5126.3502,3378.8027,-13269.1499,-19156.5702,-15780.2856,-14356.4182,-11337.7104,-20603.7384,-25225.2857,-15910.2039,129112626.5379,129082882.4969,129122064.4784,129122158.4618,-16956.6087,129114798.2671,
300.000,-3305.5289,-3509.7858,-1543.9517,-26.5438,-4954.6409,-3419.7940,2670.6084,6089.5765,-893.5390,3575.6040,-4388.1577,3315.7180,0.0000,-119.9246,-6244.0172,-3166.1117,4626.0575,-635.1064,3745.1484,-6452.2349,-2074.8756,596.6562,-4214.4417,2251.5255,5167.1198,6054.1536,-130.2683,452.1355,4436.0803,782.6815,-1535.5950,-4854.7487,1438.3623,1864.5441,2923.3206,1049.5692,-6444.7694,2887.5253,-3576.1924,-2877.9918,6724.9610,-528.9563,-490.2926,0.0000,-4149.9513,-933.0340,406.2714,1241.1633,3506.6808,6174.1946,-3508.2594,-736.1903,6382.6392,0.0000,746.9184,5420.7258,-3423.5613,-6031.3393,-6367.9149,-1570.4185,1818.3740,-1333.7996,-6208.5919,3728.2290,6100.9108,-4531.1166,-4112.2096,4925.8568,394.5051,-2607.1562,-5905.2949,-6447.0107,1569.8159,-5503.2396,386.9209,-3742.4112,-331.4529,1538.8485,-5257.0658,-4826.7468,-2980.2746,4729.0353,5946.9014,-3866.5588,-5186.6695,-3081.9226,-1279.1629,-780.7539,2984.8275,-6551.1073,5117.2733,6245.2462,2944.8198,-2226.4537,-3067.1885,-5446.2325,-5646.9189,5445.5690,3899.7802,5164.3029,-336828.4574,-320533.7330,-328170.7212,-327992.5432,-323540.2688,-323696.0397,-318837.5154,-322049.9571,-250201809.3138,-250173168.5726,-250167553.7603,-250193280.4159,-322304.0678,-250182643.9090,-5816.7416,467.0220,-5042.0859,4330.8031,3786.4101,5581.2244,-3704.7085,-1330.9251,4367.0376,-1981.5677,-2638.7751,5938.5066,0.0000,4737.0410,1726.7334,-5756.5750,-4244.7138,5385.0713,1569.5377,-1184.6909,6249.4275,-6089.1044,2810.1091,-6256.0583,-3898.0220,-2957.1930,6874.9603,-4163.8635,-3577.0579,5057.3288,2511.5527,-1975.8938,6320.0054,-4240.4129,-2398.7250,5914.7367,-906.7293,3557.3098,5305.0736,-4771.5335,-1493.0925,-770.0541,5923.5798,0.0000,-3177.2037,-6421.4537,4109.1527,4136.7497,3671.5257,-2728.0005,4421.6853,4079.9127,-2475.7680,0.0000,-2344.2465,-105.2196,-1178.4653,-86.8453,1646.2040,5655.0567,-4752.3683,6627.7476,-2450.1372,1844.7937,2807.9257,2352.9862,3581.3326,4874.0941,-6069.7596,6331.5547,263.7662,-1577.2964,-4828.0235,2358.9680,5556.7099,5419.3919,6587.9826,-6140.0987,1831.2990,-3181.6849,-3880.3115,-4724.0880,-2118.9705,5269.7490,-154.0479,-5977.2922,-3982.5074,4404.1414,-3087.6119,-834.4199,-844.5691,-530.8216,-4886.2449,-2636.9801,-5910.5898,-2587.2364,-3664.2442,222.1045,1292.4602,-4092.5663,-234842.8685,-251458.1803,-242051.2466,-243006.0796,-250375.8569,-248349.3205,-242311.8304,-244488.9526,221997705.9465,221982590.8213,221971390.4182,221992412.9223,-243358.8057,221990893.8202,1711.0033,5987.4741,4307.7172,5368.5919,-2954.8778,-2220.7538,-5096.5034,-2756.6685,-5334.0357,-5445.2268,-4675.6889,141.2120,0.0000,5016.0013,2358.4689,2121.0715,-2940.4875,-4143.7810,-5425.4482,2027.7144,1854.0863,-3247.3710,4674.3123,-1548.6247,-2192.1485,-1633.0169,-580.2068,-5470.8673,3919.7530,4500.7987,-6227.8237,-4542.1168,2409.2554,-5058.0961,-5822.8933,3215.4301,2065.6833,5166.4510,-2510.5914,-4110.1497,-287.9734,-6881.5254,-3554.4627,0.0000,4504.1072,-2108.8606,-5468.4549,5376.3806,4659.1538,1146.1602,3971.2278,-5599.7967,-920.7438,0.0000,6459.9902,4294.4464,-5921.0933,-2919.4122,1968.1279,-3307.1658,-4713.8017,-1453.2361,137.1450,-5487.3724,1653.7645,-4655.2358,4265.1272,249.1887,3313.3790,-821.0985,3615.7086,-1991.6957,-4717.8616,3276.9592,-4113.4665,2151.9284,-2165.2212,2164.1507,-3952.2142,-3755.4335,-4877.7985,-1848.0098,2830.5597,-2221.5922,4415.1244,1748.3004,-5370.1530,5133.3981,5392.5514,-2084.4585,-4585.8031,2866.4809,-3942.5205,-6040.8751,1647.7166,-2864.8338,1127.6580,-4103.3010,-5474.4187,2132.5426,-13143.6083,-19004.8086,-15564.6457,-14401.9215,-11140.9273,-20226.8779,-25198.1857,-15432.9099,129115546.3507,129085598.2712,129124439.4294,129125044.1123,-16830.2464,129117460.1864,
600.000,-4014.9374,-1755.3498,-3527.8237,2035.8885,-3310.2845,-1860.2502,1429.1179,5964.0504,544.5274,2431.6464,-5453.9632,4477.0086,0.0000,1783.9783,-6163.9824,-4196.0937,3694.8498,1094.5287,4382.3922,-5848.3790,-930.2901,-1216.4091,-2968.3183,798.5757,3673.3259,4772.6642,1084.8183,-1634.8902,3521.8299,2534.7180,-3130.0218,-4439.3852,2841.9181,-279.2591,4581.2875,2501.4269,-5767.8550,3812.1134,-2670.4910,-4661.4815,6054.5456,1526.7402,884.4790,0.0000,-5665.6180,-2221.5020,2522.9624,3288.9530,3987.7730,5481.5869,-2236.8034,181.5716,5404.9598,0.0000,918.4894,5636.3257,-2375.0497,-4994.0311,-6217.8747,-337.0570,-284.4867,18.6698,-6351.2876,4669.6085,6769.3540,-4326.8324,-3029.3823,5696.4500,-1407.7527,-1269.7621,-6152.2234,-5947.8210,-494.1098,-3935.1310,1954.7534,-2521.2172,1295.9473,35.4142,-3653.4120,-4705.2756,-4762.0714,3122.8242,5626.8064,-2977.4103,-5409.1232,-4147.5809,-3340.0401,1325.1129,1712.8852,-5872.7893,4867.2697,6525.1678,900.1753,-4130.0929,-4207.6279,-5096.0511,-5777.4950,5807.2533,4352.6015,4286.4364,-331864.8715,-315318.0867,-322889.5551,-322652.4190,-318293.1896,-318417.2471,-313653.4158,-316956.7417,-254986970.1762,-254958399.4745,-254952069.9161,-254978210.1152,-317069.0008,-254967751.1092,-4526.6814,1703.4176,-4662.0670,3632.6399,4253.4314,5506.6379,-5244.6038,-3001.6155,2970.0066,-3819.5690,-828.1582,4927.6733,0.0000,3783.6699,3032.8625,-4321.4993,-5645.2495,4418.8991,-517.0890,232.0644,6779.2464,-5387.7938,4529.8306,-6778.7228,-4405.5747,-4054.9368,6404.8480,-4512.9390,-5222.6604,5441.3602,3584.1384,6.9647,5178.6751,-4128.9541,-2900.7927,6140.5602,493.4428,1615.8942,6283.7231,-4043.4970,-2579.6597,-1701.1499,6572.0704,0.0000,-2269.0112,-6440.9278,3604.0203,3858.6875,1662.9125,-4085.3293,5832.6891,5539.7275,-3399.6957,0.0000,-97.1461,-2073.9031,683.2904,1333.0133,2909.5661,6513.1157,-5197.4406,6180.5489,-1188.2181,-75.8203,1422.7685,4147.8788,5227.1769,3537.2384,-5305.5002,6283.1621,2057.3366,-145.8326,-5346.7606,3244.3176,6071.8406,6420.0556,5911.1682,-5572.5668,2926.2685,-1307.9541,-3292.6854,-5331.0148,-3756.3228,6209.5259,1886.9141,-4649.8798,-3506.9261,3863.1040,-4727.4417,540.0156,-2898.5363,-1889.3475,-5135.0654,-2667.8094,-5418.1576,-868.9734,-2276.6915,-1699.5811,-832.9936,-5402.7405,-241987.7190,-258048.1676,-248727.1982,-249750.4406,-257194.5869,-255121.5880,-249148.6111,-250885.3399,216482372.7507,216467658.5095,216456456.6369,216476569.7974,-250148.8360,216475644.5448,3323.1665,6511.3442,3492.2148,5498.1318,-4310.6210,-3743.0591,-4156.3601,-1364.6864,-6260.8554,-5084.8687,-4200.4988,-1404.0727,0.0000,5486.5198,607.9449,3369.4089,-1589.4328,-5084.5081,-5143.1963,3586.0155,58.0939,-4180.8286,4264.5932,-13.9115,-3716.4222,-2976.7316,-2333.0145,-4943.0952,2860.7119,3231.6356,-4981.4388,-5329.6666,3591.0986,-5469.8778,-4335.3614,1579.6190,3616.9362,5525.2257,-774.7458,-3139.3047,-2060.8842,-6557.1773,-1994.3201,0.0000,3222.2058,-328.4853,-5253.6705,4676.0147,5366.2015,-403.8394,2937.4308,-4220.2947,-2639.5366,0.0000,6849.3675,3433.5330,-6484.7579,-4266.2455,185.2759,-1684.0870,-4584.3117,-3104.5988,-1685.7911,-5059.9642,135.4043,-3435.8323,3383.4247,1758.6127,4221.9702,-2547.3209,2441.2655,-3555.1309,-4381.4766,4533.6460,-2692.2999,679.2436,-3404.9515,3697.0089,-4970.6385,-4866.7033,-3769.2869,-3152.7037,1457.8440,-462.9245,3689.6494,3070.6921,-4783.2722,5447.3185,4717.2693,-3632.6113,-3978.9543,1177.2335,-4573.5303,-4921.0529,-157.4891,-4224.8023,2826.8755,-3150.5546,-5215.8336,657.2848,-13018.3754,-18851.5131,-15351.4063,-14451.9210,-10947.4472,-19843.7068,-25166.2054,-15058.1053,129118466.7475,129088316.8181,129126812.5013,129127916.6404,-16703.8750,129120121.8246,
