sl_50_5400_20281110 Coordinates.csv
2028/11/10 07:47:00.0000 UTC

Generated: Tue Oct  8 21:40:31 2024,
Start: 2028/11/10 07:47:00.00, Stop: 2028/11/10 09:17:00.00,
TIME_UNITS,STARLINK-11158 [DTC] - X-Coordinate,STARLINK-32256 - X-Coordinate,STARLINK-1413 - X-Coordinate,STARLINK-30576 - X-Coordinate,STARLINK-1433 - X-Coordinate,STARLINK-3365 - X-Coordinate,STARLINK-3597 - X-Coordinate,STARLINK-30102 - X-Coordinate,STARLINK-4103 - X-Coordinate,STARLINK-6201 - X-Coordinate,STARLINK-4059 - X-Coordinate,STARLINK-31927 - X-Coordinate,STARLINK-30335 - X-Coordinate,STARLINK-6101 - X-Coordinate,STARLINK-4792 - X-Coordinate,STARLINK-5621 - X-Coordinate,STARLINK-31505 - X-Coordinate,STARLINK-3669 - X-Coordinate,STARLINK-31638 - X-Coordinate,STARLINK-3290 - X-Coordinate,STARLINK-2727 - X-Coordinate,STARLINK-4422 - X-Coordinate,STARLINK-31276 - X-Coordinate,STARLINK-30052 - X-Coordinate,STARLINK-5165 - X-Coordinate,STARLINK-5708 - X-Coordinate,STARLINK-5184 - X-Coordinate,STARLINK-30564 - X-Coordinate,STARLINK-4625 - X-Coordinate,STARLINK-31598 - X-Coordinate,STARLINK-2006 - X-Coordinate,STARLINK-5477 - X-Coordinate,STARLINK-3753 - X-Coordinate,STARLINK-3980 - X-Coordinate,STARLINK-2193 - X-Coordinate,STARLINK-32281 - X-Coordinate,STARLINK-5048 - X-Coordinate,STARLINK-6142 - X-Coordinate,STARLINK-32268 - X-Coordinate,STARLINK-3122 - X-Coordinate,STARLINK-5400 - X-Coordinate,STARLINK-31162 - X-Coordinate,STARLINK-32173 - X-Coordinate,STARLINK-11228 [DTC] - X-Coordinate,STARLINK-1987 - X-Coordinate,STARLINK-6112 - X-Coordinate,STARLINK-5566 - X-Coordinate,STARLINK-31968 - X-Coordinate,STARLINK-1305 - X-Coordinate,STARLINK-3231 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-11158 [DTC] - Y-Coordinate,STARLINK-32256 - Y-Coordinate,STARLINK-1413 - Y-Coordinate,STARLINK-30576 - Y-Coordinate,STARLINK-1433 - Y-Coordinate,STARLINK-3365 - Y-Coordinate,STARLINK-3597 - Y-Coordinate,STARLINK-30102 - Y-Coordinate,STARLINK-4103 - Y-Coordinate,STARLINK-6201 - Y-Coordinate,STARLINK-4059 - Y-Coordinate,STARLINK-31927 - Y-Coordinate,STARLINK-30335 - Y-Coordinate,STARLINK-6101 - Y-Coordinate,STARLINK-4792 - Y-Coordinate,STARLINK-5621 - Y-Coordinate,STARLINK-31505 - Y-Coordinate,STARLINK-3669 - Y-Coordinate,STARLINK-31638 - Y-Coordinate,STARLINK-3290 - Y-Coordinate,STARLINK-2727 - Y-Coordinate,STARLINK-4422 - Y-Coordinate,STARLINK-31276 - Y-Coordinate,STARLINK-30052 - Y-Coordinate,STARLINK-5165 - Y-Coordinate,STARLINK-5708 - Y-Coordinate,STARLINK-5184 - Y-Coordinate,STARLINK-30564 - Y-Coordinate,STARLINK-4625 - Y-Coordinate,STARLINK-31598 - Y-Coordinate,STARLINK-2006 - Y-Coordinate,STARLINK-5477 - Y-Coordinate,STARLINK-3753 - Y-Coordinate,STARLINK-3980 - Y-Coordinate,STARLINK-2193 - Y-Coordinate,STARLINK-32281 - Y-Coordinate,STARLINK-5048 - Y-Coordinate,STARLINK-6142 - Y-Coordinate,STARLINK-32268 - Y-Coordinate,STARLINK-3122 - Y-Coordinate,STARLINK-5400 - Y-Coordinate,STARLINK-31162 - Y-Coordinate,STARLINK-32173 - Y-Coordinate,STARLINK-11228 [DTC] - Y-Coordinate,STARLINK-1987 - Y-Coordinate,STARLINK-6112 - Y-Coordinate,STARLINK-5566 - Y-Coordinate,STARLINK-31968 - Y-Coordinate,STARLINK-1305 - Y-Coordinate,STARLINK-3231 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-11158 [DTC] - Z-Coordinate,STARLINK-32256 - Z-Coordinate,STARLINK-1413 - Z-Coordinate,STARLINK-30576 - Z-Coordinate,STARLINK-1433 - Z-Coordinate,STARLINK-3365 - Z-Coordinate,STARLINK-3597 - Z-Coordinate,STARLINK-30102 - Z-Coordinate,STARLINK-4103 - Z-Coordinate,STARLINK-6201 - Z-Coordinate,STARLINK-4059 - Z-Coordinate,STARLINK-31927 - Z-Coordinate,STARLINK-30335 - Z-Coordinate,STARLINK-6101 - Z-Coordinate,STARLINK-4792 - Z-Coordinate,STARLINK-5621 - Z-Coordinate,STARLINK-31505 - Z-Coordinate,STARLINK-3669 - Z-Coordinate,STARLINK-31638 - Z-Coordinate,STARLINK-3290 - Z-Coordinate,STARLINK-2727 - Z-Coordinate,STARLINK-4422 - Z-Coordinate,STARLINK-31276 - Z-Coordinate,STARLINK-30052 - Z-Coordinate,STARLINK-5165 - Z-Coordinate,STARLINK-5708 - Z-Coordinate,STARLINK-5184 - Z-Coordinate,STARLINK-30564 - Z-Coordinate,STARLINK-4625 - Z-Coordinate,STARLINK-31598 - Z-Coordinate,STARLINK-2006 - Z-Coordinate,STARLINK-5477 - Z-Coordinate,STARLINK-3753 - Z-Coordinate,STARLINK-3980 - Z-Coordinate,STARLINK-2193 - Z-Coordinate,STARLINK-32281 - Z-Coordinate,STARLINK-5048 - Z-Coordinate,STARLINK-6142 - Z-Coordinate,STARLINK-32268 - Z-Coordinate,STARLINK-3122 - Z-Coordinate,STARLINK-5400 - Z-Coordinate,STARLINK-31162 - Z-Coordinate,STARLINK-32173 - Z-Coordinate,STARLINK-11228 [DTC] - Z-Coordinate,STARLINK-1987 - Z-Coordinate,STARLINK-6112 - Z-Coordinate,STARLINK-5566 - Z-Coordinate,STARLINK-31968 - Z-Coordinate,STARLINK-1305 - Z-Coordinate,STARLINK-3231 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4104.7327,5838.5767,2436.6960,4919.9247,302.3777,-2416.8253,-190.0664,-3628.0678,-1534.2341,6417.7516,4285.6032,-1183.6466,-4467.8859,3083.8479,-234.7638,5245.7876,4754.6942,616.1344,-3246.3487,412.5156,5986.7218,-2869.7169,-5069.6940,6257.6489,-3590.2609,5054.0257,4060.0991,5530.4410,-565.8990,706.4148,-4528.5033,-1201.6296,-4584.7224,4100.6030,1803.9782,6400.6363,3356.9010,3556.7565,-2342.5530,4048.0679,-4780.0772,6626.1653,-4881.6848,-5093.3649,-4673.0345,1173.3248,-1401.8811,-155.6137,-4309.2901,-4091.6360,-326477.5347,-340997.2175,-336703.4858,-335638.0645,-335139.0296,-336375.6456,-343658.3578,-339901.7371,-252356330.3282,-252373819.8379,-252353286.7915,-252339817.0749,-340190.6002,-252345614.7869,2275.7927,2722.5755,-3387.4778,1733.9486,5821.3436,-3922.1340,-6562.0691,3976.1063,5403.2064,1983.0822,5293.5964,4840.4597,-4602.6129,-3962.8317,5586.0257,101.3987,1738.0762,6431.4442,-5740.8698,6808.4891,-537.7884,-4015.6985,-3091.5681,2956.3997,-2960.0465,1752.7206,-1800.7345,2071.9431,-728.1824,5408.3197,4878.6272,-2315.0162,-3177.0627,57.7160,6319.9019,-2251.7612,-4006.0162,4680.6960,-4577.3403,-5648.7388,4794.7158,-200.9285,-4628.2160,-3498.4411,-1904.7452,5590.1011,-5011.3861,-6200.9846,-1382.9493,1269.5543,-144556.1839,-118334.0498,-138716.0557,-137329.1706,-128776.1307,-130385.4391,-132779.3039,-134439.3628,-21388308.0550,-21337253.4033,-21353256.8473,-21386864.7013,-133895.5866,-21375477.4249,-4851.3488,-2230.2563,5478.4701,-4542.8772,-3693.6405,-5156.7700,-2084.8352,-4366.3926,4015.6229,-1595.5359,1194.1213,-4643.9619,-2551.6965,-4671.1953,3903.6205,-4539.4886,-4400.8898,-2422.7595,-1925.7535,1092.6541,3294.2906,-4855.1841,-3415.3922,125.6014,-5111.2152,-4400.4060,5284.8050,-3567.3767,6848.0849,-4133.3296,1627.7582,-6446.9739,4029.9233,-5421.7553,-2052.9682,-829.0753,-4459.3311,-3659.5447,4449.2120,-194.1332,-1548.2908,1563.0349,992.1611,2708.5639,-4716.2831,-3908.2778,-4565.1444,2817.4587,5164.5781,5417.4748,69882.8781,65166.9315,69423.1891,70004.6577,73573.4769,64720.1382,59488.3589,69547.8999,42480836.2284,42465707.3331,42459724.5194,42472343.1197,67896.0383,42469091.7542,
300.000,-2279.7497,6594.1854,729.2270,5050.4042,1782.7755,-3570.2649,-1447.7393,-1667.2690,-247.4737,5820.0157,5208.8477,960.1113,-5767.5347,1297.8628,1247.7021,3705.0491,4897.2232,1926.9335,-4263.1032,1616.2085,4775.9761,-4662.1204,-6251.9055,6616.1816,-4062.8605,5910.0933,3651.9059,6535.0582,1335.2364,2331.9328,-3086.9901,-2542.2038,-5958.5363,3736.3197,2808.1090,5871.2777,1336.3791,5178.9840,-4116.5944,2851.5017,-3701.0910,5898.4630,-5657.6550,-6149.3521,-4316.9160,3049.3196,-3245.1357,-1826.3025,-5365.7853,-3740.6280,-323359.0085,-338360.8617,-333929.5160,-332872.7015,-332242.3852,-333538.0525,-340705.2025,-337049.4610,-251825409.3738,-251843708.6016,-251822898.7873,-251808468.6330,-337302.3100,-251814682.2025,3402.0212,1660.2353,-4665.5133,-412.5203,6304.3835,-2114.8693,-5670.9137,4798.0007,6407.2335,1109.8700,4508.0212,5114.5261,-3619.4144,-5145.9463,6252.2481,-857.4739,-445.1889,6588.9726,-4324.9480,6678.8098,-1866.9450,-3503.5296,-1752.7467,1476.6192,-875.2149,-62.0950,-3783.7770,923.8788,-1950.1294,5827.6455,5179.3333,-562.4447,-2278.1853,-2103.2680,5152.9386,-3350.9898,-4204.8488,3856.5594,-4396.6926,-6027.9413,5875.3640,-1742.3138,-3681.4824,-2600.5893,135.4183,5523.3996,-3902.3152,-5291.5224,313.3349,3319.6621,-151310.7029,-125593.7925,-145917.0877,-144451.2743,-135888.8100,-137532.0553,-139910.4895,-142032.6090,-26894774.7379,-26844386.2473,-26860174.8586,-26893001.3985,-141041.4033,-26882022.8887,-5365.7616,-459.9112,5013.9969,-4708.8352,-2164.5256,-5531.6347,-3633.3923,-4715.7505,2566.6095,-3548.8282,-620.3285,-4395.1939,-1129.6791,-4343.6002,2424.6649,-5804.2563,-4562.4434,-683.1212,-3216.2732,-724.2344,4545.5714,-3730.9517,-2180.6539,-1406.6667,-5523.1422,-3611.0989,4474.2465,-2005.3895,6494.4001,-2724.0570,3251.7397,-6449.1299,2585.8451,-5275.4180,-3603.3964,996.7196,-5266.8988,-2499.4762,3160.3240,-1970.9068,-25.8124,2921.6291,-838.2215,986.1224,-5390.2911,-2843.5114,-4707.5463,3879.5647,4276.2315,4764.7105,69733.2195,65037.8839,69378.5537,69705.5959,73509.2848,64856.1188,59274.3490,69214.1720,42477193.9476,42461786.6721,42455737.3790,42468957.8236,67771.9922,42465374.5268,
600.000,-235.8258,6661.7690,-1010.5103,4734.7411,3063.3031,-4425.6701,-2600.0518,443.7250,1035.7838,4638.7517,5618.4157,2994.9993,-6496.1553,-589.1195,2575.7273,1814.6129,4561.3923,3037.2127,-4886.2469,2666.5685,3095.8117,-5986.4871,-6806.9490,6336.3558,-4194.2176,6215.4870,2929.9837,6885.7388,3140.9633,3693.9965,-1307.8953,-3693.1822,-6729.1112,3042.2795,3570.4809,4730.6142,-828.9461,6292.3697,-5444.9495,1358.3759,-2265.1451,4573.6209,-5846.5817,-6541.7646,-3587.8068,4613.6829,-4798.6768,-3343.8116,-5909.5974,-3071.0335,-320102.1010,-335569.6724,-331007.8608,-329965.5868,-329197.4934,-330556.3595,-337602.3428,-334049.0800,-251174347.5165,-251193439.4940,-251172351.4337,-251157001.7860,-334263.9006,-251163605.0050,4222.6336,430.0812,-5514.6529,-2518.9926,6168.0024,-125.8049,-4218.7486,5199.7295,6778.7633,78.4663,3268.6688,4908.1132,-2290.5367,-5845.5273,6282.4141,-1800.9058,-2580.6014,6088.2231,-2472.9793,5880.8416,-3054.3522,-2686.0260,-258.7738,-159.1564,1289.9521,-1844.8422,-5385.1980,-294.2596,-2882.7848,5668.2988,4980.3971,1194.5257,-1178.8768,-4051.1454,3466.3225,-4114.5822,-4037.5849,2680.8324,-3789.5177,-5830.7409,6388.9711,-3133.2781,-2341.2675,-1434.6919,2184.8408,4941.8964,-2451.8499,-3859.5373,1940.4041,5036.1994,-157997.1995,-132796.5532,-153053.9609,-151511.0292,-142939.3335,-144624.5662,-146976.6767,-149487.1936,-32388248.1047,-32338543.8250,-32354116.9071,-32386112.7313,-148124.9565,-32375574.1098,-5260.4249,1362.2315,4003.7805,-4368.5455,-400.4246,-5311.9008,-4786.0555,-4561.0691,839.7920,-5118.3497,-2367.8948,-3651.5785,414.9064,-3536.7649,673.3474,-6451.8085,-4186.7265,1130.7363,-4153.4894,-2462.7989,5294.2568,-2206.1748,-703.9229,-2787.6992,-5340.6310,-2434.5699,3179.8776,-225.4059,5442.5924,-1011.7135,4515.3356,-5770.7807,859.0673,-4532.5161,-4760.7696,2711.0363,-5497.2140,-1070.8955,1513.6300,-3538.5601,1499.4018,3950.4323,-2573.6122,-850.7608,-5482.8115,-1472.8686,-4344.9322,4504.4546,2918.1448,3597.6000,69583.3493,64909.0984,69330.8113,69402.3654,73441.8176,64998.2651,59065.0700,68766.0938,42473546.4141,42457866.2304,42451752.6364,42465566.4994,67647.8977,42461657.3911,
900.000,1807.8601,6038.2009,-2615.2320,4000.1259,4032.5253,-4895.2024,-3543.9883,2500.0910,2206.2281,3007.1224,5488.6546,4713.8505,-6587.2250,-2393.0826,3629.3193,-228.1970,3779.0581,3854.7964,-5063.6674,3478.6600,1122.2459,-6712.6009,-6676.6196,5452.4546,-3968.9503,5931.8177,1951.4627,6544.3283,4643.6328,4666.7211,634.0070,-4529.8865,-6819.5822,2082.2122,4028.0794,3089.1892,-2918.9709,6790.5456,-6195.8884,-298.2735,-598.4540,2790.8544,-5442.7002,-6235.4362,-2559.7783,5720.2326,-5908.6237,-4557.9175,-5874.6795,-2136.0644,-316708.3230,-332624.8504,-327939.7775,-326918.6856,-326005.6383,-327432.1554,-334351.2794,-330902.6904,-250403459.0262,-250423326.3658,-250401958.3691,-250385732.8601,-331076.7135,-250392697.5078,4648.1136,-860.4102,-5840.5385,-4379.3405,5414.8909,1847.6735,-2356.5926,5140.6063,6475.3588,-1022.9401,1685.6967,4234.4551,-732.5398,-5984.6047,5663.8866,-2640.4968,-4438.4036,4972.0303,-369.0816,4492.5544,-3986.4946,-1626.5759,1254.4350,-1803.4598,3319.2367,-3430.3553,-6445.1513,-1480.3428,-3435.0945,4932.6215,4314.9938,2782.6387,29.5950,-5579.6146,1431.4034,-4481.9760,-3524.1309,1254.0302,-2801.6764,-5088.9290,6293.8067,-4241.0826,-733.0714,-105.4299,4038.6520,3890.2239,-798.3464,-2055.3913,3344.5286,6247.5666,-164612.8719,-139939.0446,-160123.5497,-158505.0438,-149924.5768,-151660.7494,-153974.7225,-156772.1492,-37866107.2918,-37817104.7883,-37832461.4363,-37863579.0849,-155143.0921,-37853510.0651,-4547.3270,3030.7070,2557.5466,-3558.3622,1407.1803,-4521.0094,-5418.0334,-3918.7673,-977.9333,-6135.7497,-3860.4090,-2496.4371,1914.4107,-2339.2960,-1153.6151,-6414.2049,-3317.7031,2821.5982,-4635.1410,-3935.2982,5457.8942,-444.1998,850.9970,-3869.3482,-4583.1690,-996.6573,1541.4503,1579.0839,3805.3451,813.3446,5278.8026,-4482.8084,-961.6416,-3276.4817,-5399.6133,4122.1247,-5125.2705,472.8479,-304.4576,-4731.3079,2864.7004,4533.4638,-4017.7308,-2589.0490,-4983.9038,56.3940,-3515.9617,4621.7818,1239.3392,2041.8782,69433.2679,64780.5817,69279.8167,69095.0095,73371.1034,65146.5213,58860.4811,68230.3811,42469893.5964,42453946.0150,42447770.3709,42462168.4706,67523.7552,42457940.3470,
1200.000,3634.9675,4793.4275,-3935.1499,2909.8249,4611.1248,-4923.2228,-4191.7145,4303.4464,3167.2192,1101.4415,4846.2363,5942.7367,-6037.6698,-3940.8182,4318.5136,-2214.3436,2624.7293,4316.0185,-4783.1250,3988.7624,-941.3099,-6770.8031,-5872.6569,4056.5369,-3400.3069,5076.8196,795.4482,5543.6051,5664.8279,5165.8325,2543.8696,-4952.8456,-6223.2452,941.7673,4142.5469,1111.6062,-4720.1864,6628.0371,-6300.2634,-1966.1985,1148.7334,735.3106,-4500.8637,-5271.1478,-1330.0601,6268.6723,-6461.4884,-5344.9256,-5252.2476,-1011.1858,-313179.2414,-329527.6655,-324726.5851,-323734.0959,-322668.1726,-324167.1267,-330953.5749,-327613.3042,-249513115.3370,-249533740.2477,-249512090.4215,-249495035.2991,-327742.1562,-249502331.1955,4624.2059,-2095.3969,-5598.4793,-5811.2846,4110.6770,3612.6941,-274.8868,4619.6992,5523.1162,-2092.4084,-94.2700,3150.6795,914.5271,-5539.6146,4452.2659,-3289.8006,-5818.4120,3346.7886,1777.2657,2651.8684,-4569.5329,-410.3970,2649.5537,-3305.5615,5010.5840,-4674.5466,-6859.0916,-2535.5450,-3564.9775,3682.6468,3259.4508,4050.5965,1245.9515,-6525.5002,-745.7038,-4430.8202,-2712.1766,-299.4669,-1517.6768,-3885.2135,5606.8654,-4957.6978,986.8925,1263.8055,5508.8192,2458.2680,903.9221,-64.9999,4397.9522,6833.5247,-171154.9527,-147018.0049,-167122.7565,-165429.8932,-156841.4450,-158638.5053,-160901.5204,-163865.5767,-43325738.9635,-43277455.3079,-43292594.3955,-43322788.4940,-162092.6848,-43313217.2618,-3308.2047,4357.3311,832.6746,-2365.0380,3061.7054,-3243.4625,-5461.1587,-2857.1556,-2689.9330,-6492.5898,-4937.7604,-1059.5844,3205.9157,-883.1188,-2851.1779,-5695.4851,-2057.3047,4205.5968,-4608.9871,-4983.3106,5018.5105,1365.5702,2311.2865,-4535.9373,-3331.7686,548.3697,-263.8068,3211.4560,1758.4928,2547.6488,5457.8983,-2720.3212,-2677.3349,-1648.9072,-5450.8911,5072.2970,-4191.5077,1965.6791,-2088.1348,-5423.5313,3924.5290,4605.0845,-5007.9478,-4027.6634,-3946.9322,1579.5583,-2309.2154,4218.2913,-575.6977,265.5028,69282.9761,64652.3404,69225.4306,68783.6042,73297.1689,65300.7836,58660.5437,67640.0266,42466235.4655,42450026.0327,42443790.6625,42458763.0391,67399.5645,42454223.3946,
1500.000,5054.7114,3062.2093,-4852.1130,1558.2115,4758.1074,-4493.0769,-4478.3679,5680.9283,3842.4089,-878.1299,3765.4734,6558.8815,-4907.4676,-5086.6152,4590.6224,-3944.0470,1209.0753,4390.1129,-4072.5956,4158.6256,-2885.0748,-6159.1391,-4475.8273,2288.3998,-2530.1229,3724.0260,-442.9029,3984.1654,6077.0670,5155.8886,4226.4076,-4899.8633,-5003.8175,-278.4957,3902.9375,-1000.4262,-6047.2999,5824.6009,-5757.7768,-3487.8762,2815.7568,-1381.4072,-3128.7015,-3759.7102,-10.1731,6213.8775,-6396.1052,-5620.2845,-4093.2791,211.4766,-309516.4787,-326279.4564,-321369.6637,-320414.0559,-319186.5169,-320763.0646,-327410.8530,-324184.3506,-248503744.8690,-248525109.1715,-248503175.4303,-248485339.4794,-324261.7022,-248492934.5455,4139.0386,-3160.8696,-4799.6668,-6674.4078,2378.3208,4999.6447,1816.0258,3676.9011,4014.2932,-3023.3827,-1901.9307,1753.6771,2499.6932,-4544.3053,2766.2484,-3673.0578,-6571.7817,1371.9621,3752.0347,542.3440,-4738.6926,861.7902,3800.2173,-4525.0861,6196.2318,-5467.6311,-6588.5533,-3372.2777,-3282.3710,2035.2787,1924.2171,4883.5820,2367.0921,-6786.7413,-2844.9502,-3977.2977,-1673.0387,-1842.0815,-53.7370,-2343.5475,4401.1472,-5210.1606,2646.9634,2542.1940,6443.1896,773.8177,2498.9028,1909.4084,5010.5925,6737.6591,-177620.7098,-154030.1993,-174048.5124,-172282.1061,-163686.8745,-165555.8711,-167754.0017,-170755.7047,-48764538.5598,-48716990.3206,-48731910.4866,-48761137.8915,-168970.6396,-48752090.9845,-1685.7231,5192.6854,-982.9231,-916.7497,4383.2400,-1616.2498,-4910.8151,-1489.4617,-4111.4782,-6151.0536,-5484.8611,496.9757,4149.1565,670.8267,-4229.3788,-4371.2456,-553.8820,5132.4702,-4078.1566,-5494.5465,4024.4975,3028.2319,3514.5648,-4716.3731,-1720.7520,2034.3898,-2040.5536,4493.7770,-477.6833,3997.6963,5032.9051,-669.2441,-4101.0063,165.9350,-4909.0467,5455.5410,-2797.6872,3246.8739,-3635.9424,-5542.5969,4566.0509,4157.2368,-5433.2609,-5000.8598,-2483.2170,2932.3572,-854.0459,3339.3011,-2327.5301,-1539.5776,69132.4746,64524.3814,69167.5202,68468.2690,73220.0392,65460.8851,58465.2215,67031.2694,42462571.9948,42446106.2904,42439813.5921,42455349.4825,67275.3259,42450506.5339,
1800.000,5922.0800,1028.9296,-5290.2245,63.0731,4472.9529,-3630.7162,-4368.4415,6501.9948,4181.1710,-2728.3067,2359.3573,6503.3760,-3312.7767,-5726.1712,4433.3272,-5246.6597,-331.1332,4080.3846,-2997.4507,3977.5928,-4514.2518,-4943.1956,-2627.5478,321.3837,-1426.5904,1996.6879,-1659.8974,2023.8773,5820.0729,4652.0910,5505.8577,-4355.0228,-3288.0252,-1471.4671,3326.7237,-3028.9449,-6762.5426,4462.7596,-4635.3641,-4715.1428,4246.3391,-3343.0827,-1473.8976,-1868.4977,1283.7914,5569.4497,-5710.8524,-5347.8802,-2504.4972,1430.3310,-305721.7118,-322881.6297,-317870.4545,-316960.9509,-315562.1586,-317221.8724,-323724.7977,-320619.1201,-247375832.8217,-247397917.9643,-247375698.0409,-247357132.4980,-320636.8897,-247364992.8211,3226.6170,-3954.9375,-3511.6224,-6884.3565,386.1835,5878.7123,3706.8804,2390.5462,2097.8072,-3715.0116,-3561.3733,171.9531,3874.9051,-3087.8875,775.4562,-3734.0249,-6617.6151,-756.0429,5357.7686,-1625.4071,-4465.6134,2081.7951,4602.3190,-5344.8309,6759.7810,-5743.8531,-5664.7513,-3921.0785,-2645.7538,151.2026,442.2219,5214.0238,3296.4774,-6334.1578,-4654.2946,-3172.9430,-495.9368,-3235.1699,1452.7080,-616.1599,2797.5381,-4967.9879,4076.9569,3603.6745,6741.6555,-1008.8146,3842.9761,3669.8813,5137.4735,5973.0010,-184007.4479,-160972.4213,-180897.7786,-179058.1479,-170457.8340,-172411.0361,-174529.1359,-177440.9617,-54179911.5374,-54133114.7719,-54147814.4080,-54176034.3517,-175773.8932,-54167536.5380,132.4259,5442.8637,-2691.5627,630.4670,5228.3341,185.4479,-3826.3883,37.9782,-5089.7847,-5147.5425,-5443.4690,1997.3045,4641.8166,2150.4131,-5134.6592,-2581.3234,1015.0295,5501.8223,-3100.7032,-5414.4045,2585.4674,4364.7326,4327.1388,-4391.4353,76.2594,3301.5036,-3596.8615,5286.4379,-2662.5361,5001.8785,4050.7068,1452.9287,-5078.0869,1961.8788,-3832.5740,5229.1201,-1096.3077,4178.5717,-4773.7657,-5076.0633,4721.0807,3240.3263,-5246.1608,-5396.9641,-750.5763,3968.9227,693.0911,2083.7427,-3824.0742,-3178.5227,68981.7640,64396.7118,69105.9594,68149.1804,73139.7379,65626.5755,58274.4805,66440.6133,42458903.1602,42442186.7949,42435839.2415,42451927.0525,67151.0393,42446789.7648,
