sl_50_5400_20280404 Coordinates.csv
2028/04/04 07:47:00.0000 UTC

Generated: Tue Oct  8 21:40:20 2024,
Start: 2028/04/04 07:47:00.00, Stop: 2028/04/04 09:17:00.00,
TIME_UNITS,STARLINK-31838 - X-Coordinate,STARLINK-6037 - X-Coordinate,STARLINK-31673 - X-Coordinate,STARLINK-1460 - X-Coordinate,STARLINK-6073 - X-Coordinate,STARLINK-4774 - X-Coordinate,STARLINK-1762 - X-Coordinate,STARLINK-31399 - X-Coordinate,STARLINK-31845 - X-Coordinate,STARLINK-3892 - X-Coordinate,STARLINK-6354 - X-Coordinate,STARLINK-31160 - X-Coordinate,STARLINK-31899 - X-Coordinate,STARLINK-5445 - X-Coordinate,STARLINK-1272 - X-Coordinate,STARLINK-11093 [DTC] - X-Coordinate,STARLINK-30453 - X-Coordinate,STARLINK-3780 - X-Coordinate,STARLINK-5588 - X-Coordinate,STARLINK-1639 - X-Coordinate,STARLINK-31395 - X-Coordinate,STARLINK-30376 - X-Coordinate,STARLINK-4010 - X-Coordinate,STARLINK-1008 - X-Coordinate,STARLINK-3808 - X-Coordinate,STARLINK-5918 - X-Coordinate,STARLINK-30790 - X-Coordinate,STARLINK-4518 - X-Coordinate,STARLINK-3881 - X-Coordinate,STARLINK-5426 - X-Coordinate,STARLINK-1701 - X-Coordinate,STARLINK-32188 - X-Coordinate,STARLINK-31668 - X-Coordinate,STARLINK-2592 - X-Coordinate,STARLINK-6256 - X-Coordinate,STARLINK-3239 - X-Coordinate,STARLINK-30052 - X-Coordinate,STARLINK-4488 - X-Coordinate,STARLINK-11107 [DTC] - X-Coordinate,STARLINK-4781 - X-Coordinate,STARLINK-31674 - X-Coordinate,STARLINK-4341 - X-Coordinate,STARLINK-5058 - X-Coordinate,STARLINK-11244 [DTC] - X-Coordinate,STARLINK-30397 - X-Coordinate,STARLINK-3812 - X-Coordinate,STARLINK-1808 - X-Coordinate,STARLINK-31319 - X-Coordinate,STARLINK-1826 - X-Coordinate,STARLINK-31905 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31838 - Y-Coordinate,STARLINK-6037 - Y-Coordinate,STARLINK-31673 - Y-Coordinate,STARLINK-1460 - Y-Coordinate,STARLINK-6073 - Y-Coordinate,STARLINK-4774 - Y-Coordinate,STARLINK-1762 - Y-Coordinate,STARLINK-31399 - Y-Coordinate,STARLINK-31845 - Y-Coordinate,STARLINK-3892 - Y-Coordinate,STARLINK-6354 - Y-Coordinate,STARLINK-31160 - Y-Coordinate,STARLINK-31899 - Y-Coordinate,STARLINK-5445 - Y-Coordinate,STARLINK-1272 - Y-Coordinate,STARLINK-11093 [DTC] - Y-Coordinate,STARLINK-30453 - Y-Coordinate,STARLINK-3780 - Y-Coordinate,STARLINK-5588 - Y-Coordinate,STARLINK-1639 - Y-Coordinate,STARLINK-31395 - Y-Coordinate,STARLINK-30376 - Y-Coordinate,STARLINK-4010 - Y-Coordinate,STARLINK-1008 - Y-Coordinate,STARLINK-3808 - Y-Coordinate,STARLINK-5918 - Y-Coordinate,STARLINK-30790 - Y-Coordinate,STARLINK-4518 - Y-Coordinate,STARLINK-3881 - Y-Coordinate,STARLINK-5426 - Y-Coordinate,STARLINK-1701 - Y-Coordinate,STARLINK-32188 - Y-Coordinate,STARLINK-31668 - Y-Coordinate,STARLINK-2592 - Y-Coordinate,STARLINK-6256 - Y-Coordinate,STARLINK-3239 - Y-Coordinate,STARLINK-30052 - Y-Coordinate,STARLINK-4488 - Y-Coordinate,STARLINK-11107 [DTC] - Y-Coordinate,STARLINK-4781 - Y-Coordinate,STARLINK-31674 - Y-Coordinate,STARLINK-4341 - Y-Coordinate,STARLINK-5058 - Y-Coordinate,STARLINK-11244 [DTC] - Y-Coordinate,STARLINK-30397 - Y-Coordinate,STARLINK-3812 - Y-Coordinate,STARLINK-1808 - Y-Coordinate,STARLINK-31319 - Y-Coordinate,STARLINK-1826 - Y-Coordinate,STARLINK-31905 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31838 - Z-Coordinate,STARLINK-6037 - Z-Coordinate,STARLINK-31673 - Z-Coordinate,STARLINK-1460 - Z-Coordinate,STARLINK-6073 - Z-Coordinate,STARLINK-4774 - Z-Coordinate,STARLINK-1762 - Z-Coordinate,STARLINK-31399 - Z-Coordinate,STARLINK-31845 - Z-Coordinate,STARLINK-3892 - Z-Coordinate,STARLINK-6354 - Z-Coordinate,STARLINK-31160 - Z-Coordinate,STARLINK-31899 - Z-Coordinate,STARLINK-5445 - Z-Coordinate,STARLINK-1272 - Z-Coordinate,STARLINK-11093 [DTC] - Z-Coordinate,STARLINK-30453 - Z-Coordinate,STARLINK-3780 - Z-Coordinate,STARLINK-5588 - Z-Coordinate,STARLINK-1639 - Z-Coordinate,STARLINK-31395 - Z-Coordinate,STARLINK-30376 - Z-Coordinate,STARLINK-4010 - Z-Coordinate,STARLINK-1008 - Z-Coordinate,STARLINK-3808 - Z-Coordinate,STARLINK-5918 - Z-Coordinate,STARLINK-30790 - Z-Coordinate,STARLINK-4518 - Z-Coordinate,STARLINK-3881 - Z-Coordinate,STARLINK-5426 - Z-Coordinate,STARLINK-1701 - Z-Coordinate,STARLINK-32188 - Z-Coordinate,STARLINK-31668 - Z-Coordinate,STARLINK-2592 - Z-Coordinate,STARLINK-6256 - Z-Coordinate,STARLINK-3239 - Z-Coordinate,STARLINK-30052 - Z-Coordinate,STARLINK-4488 - Z-Coordinate,STARLINK-11107 [DTC] - Z-Coordinate,STARLINK-4781 - Z-Coordinate,STARLINK-31674 - Z-Coordinate,STARLINK-4341 - Z-Coordinate,STARLINK-5058 - Z-Coordinate,STARLINK-11244 [DTC] - Z-Coordinate,STARLINK-30397 - Z-Coordinate,STARLINK-3812 - Z-Coordinate,STARLINK-1808 - Z-Coordinate,STARLINK-31319 - Z-Coordinate,STARLINK-1826 - Z-Coordinate,STARLINK-31905 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3208.3649,2524.0765,-3529.0810,3428.2955,-1255.3234,-6896.7540,667.5514,-393.7597,-3769.9790,3579.8871,280.7174,-2665.1467,2905.2743,808.2073,-4443.5453,6520.1011,5421.2070,5699.0889,4234.8350,108.1858,3558.4904,1418.6040,1356.9601,-2573.6247,3870.3399,33.0331,361.3239,-4976.2646,-3740.3528,3632.9879,4031.1808,6743.3010,-2685.0058,4638.3874,-798.5193,-1387.5716,-4138.2922,-719.1878,4410.5930,5335.4654,4834.7913,4551.0555,914.2102,5898.2810,-274.4280,-4451.4695,-3179.4901,-6447.4654,-833.5542,-1219.1094,343840.2139,341077.1287,347748.0106,347390.3304,342213.0288,343955.0817,351445.2352,349640.0885,-171173089.2895,-171154947.9837,-171167120.8743,-171160204.0510,349145.2561,-171157358.1612,-5513.4340,-1934.1088,-3051.4591,4573.3278,6652.8101,450.5037,4073.6227,5458.2196,1752.0612,-3044.2760,5347.1876,5584.7543,-6167.2660,6335.1092,-3327.5383,-1662.2724,-1613.9392,-1670.0962,3898.0325,6510.2287,3487.2991,6254.1644,5862.7047,-3262.9063,1661.1621,-3673.3574,-5125.7430,-4343.5419,-1694.8384,2084.2745,-5543.6526,997.5577,-5653.8288,4983.9888,6221.5246,-4072.1122,2982.6739,-6521.1954,1787.3370,-3233.0593,-1732.2475,3075.6790,-5488.5547,1922.7638,-6569.9154,296.8884,3428.1331,102.8248,-6787.8156,-6712.2490,31174.8069,8289.3131,23505.3101,23163.4757,16286.1266,17301.1909,14693.9580,18002.5491,314292221.9412,314257225.6467,314283274.9703,314280548.1831,17607.7645,314287685.2040,1724.5884,6161.9336,4986.8078,-3859.8020,1549.3055,-192.9601,-5469.9593,4074.3262,-5439.4289,-5043.2835,-4416.2115,-3113.4677,275.2116,-2627.6013,3939.6849,428.9485,3935.9747,-3539.7218,-3849.3830,-2206.6807,4642.1390,2608.6107,-3394.4058,-5502.0848,5452.9003,5897.9342,-4648.9527,2025.1987,5486.8239,-5501.5507,-909.0223,-86.2049,-2702.2364,398.9446,2931.5365,-5420.7915,4672.7083,-2113.5378,-4806.0367,-2421.1487,-4483.5006,-4226.7373,4118.7812,2467.7501,-2175.0363,-5267.9197,-5104.1699,-2274.3108,-1026.3851,164.5896,118584.9913,115095.8292,118481.0500,120315.3614,123063.1604,113618.5957,109288.1546,119175.8304,25736890.7761,25768830.1723,25767092.0916,25749311.6539,117483.1825,25749110.8493,
300.000,-3910.0082,2511.7449,-5179.0524,3965.6739,-657.1558,-6503.0552,2779.2749,1611.3547,-2960.6712,2813.5004,1105.0169,-1263.5045,1366.4573,2006.1898,-4453.1216,5981.9933,4069.9600,4228.2183,5714.8628,1387.6655,4881.2878,2839.1501,2504.9189,-4219.2586,4856.7467,-1380.7814,-1768.8635,-5181.9945,-4503.3619,4761.5514,2708.4078,6548.8864,-4273.2149,5214.7286,984.3783,-3140.5327,-2562.8106,-1995.3245,4111.7828,3813.5817,4242.3270,2931.6847,-1123.7248,5382.3311,-1836.1038,-4763.8741,-2173.8680,-6570.7049,-1974.1332,-2643.9025,343077.9598,340867.5068,347440.0573,347032.1417,341762.5294,343543.1335,350959.1785,349570.1342,-177993674.6805,-177974884.2062,-177987775.8256,-177980146.6660,348718.2252,-177977941.1143,-4142.8249,-3904.9832,-2014.5797,2749.5982,6893.5756,1920.3252,3653.3919,4785.7061,3719.4352,-4823.8448,3766.6669,6567.8780,-6437.3927,5212.0255,-1379.6550,-2781.4898,-3185.8265,-2753.8480,2767.8255,6717.0987,1773.7323,5085.6851,4478.8526,-1886.9034,-201.1274,-2077.5610,-4803.0159,-2829.5555,329.8834,290.3768,-5797.1716,-253.4935,-5148.6391,3817.8893,5585.0883,-2786.5741,4457.1724,-6587.3257,-323.5990,-3879.6848,-3719.2369,2535.9871,-5009.9310,332.2140,-5741.5759,2288.7149,5101.1862,1704.1840,-6041.5098,-6140.1585,38263.0281,15625.1301,30849.9380,30425.0782,23600.2977,24596.1732,22065.2972,25572.0347,310480608.9664,310445325.1994,310470989.3549,310468760.4864,24941.8578,310475994.3152,3343.9600,5152.9805,3971.3446,-4927.9286,-571.0705,1342.9590,-5087.6669,4585.9280,-4926.5249,-4040.4628,-5725.3410,-1799.3989,1792.8589,-4063.2137,4957.9988,-1401.3098,4556.0929,-4726.7593,-2759.5801,-443.4063,4405.1017,3739.6775,-4626.5678,-5116.0715,4884.6625,6483.8353,-4670.8510,3583.8405,5156.4141,-5004.8815,-2624.0665,-1883.6824,-1300.3347,2171.1719,3969.4155,-5501.0783,4628.7446,-340.2309,-5361.5579,-3898.6077,-3826.7191,-5746.3740,4642.5442,3932.6568,-3412.3641,-4440.1820,-4142.0173,-808.1771,-2728.4025,-1379.6265,118451.3114,114997.1766,118472.0174,120043.4622,123036.6135,113762.4218,109082.4282,118833.4464,25743635.5572,25775402.3251,25773747.0011,25755387.6336,117381.1679,25755823.2747,
600.000,-4203.1879,2310.8910,-6301.5111,4162.0379,15.2664,-5472.1005,4611.2364,3476.3275,-1903.5337,1810.6388,1889.8603,243.7564,-327.2651,3049.1591,-4052.7143,4795.8053,2341.6936,2347.8322,6639.8785,2521.4850,5736.2088,4018.5747,3454.5772,-5473.5060,5399.1644,-2722.7516,-3734.4620,-4904.1630,-4859.8438,5459.5368,1094.5343,5677.5036,-5416.6612,5268.4551,2701.5306,-4620.1766,-769.5038,-3066.9270,3436.2806,1862.5374,3254.9479,1032.8031,-3072.6477,4297.8040,-3250.4990,-4645.9654,-998.7723,-6031.1299,-2949.2814,-3812.9539,342170.7525,340501.6588,346979.4869,346525.2935,341159.6645,342985.3787,350317.2385,349272.6268,-184729419.7475,-184709966.2459,-184723561.1823,-184715224.4015,348137.1463,-184713679.9201,-2286.4080,-5467.2206,-814.1005,645.8489,6433.7110,3215.2689,2918.5432,3665.1307,5318.2086,-6121.1523,1823.9219,6914.2196,-6059.5568,3578.4217,731.3244,-3617.2460,-4480.8829,-3616.5226,1394.9609,6243.5738,-90.6346,3431.5223,2660.9810,-371.0685,-2008.2386,-323.6742,-4059.7069,-1010.1055,2293.9263,-1494.5449,-5494.2756,-1499.5890,-4127.1542,2238.9823,4429.6887,-1274.9732,5529.6187,-5991.3826,-2418.9968,-4145.4317,-5325.5830,1650.5876,-4084.7074,-1332.8640,-4366.9311,4030.2482,6277.8180,3125.5548,-4694.9445,-4940.7635,45331.0912,22957.9653,38181.2473,37672.7256,30903.4942,31882.2948,29424.2030,33098.1206,306521000.6491,306485445.7470,306510705.5445,306509066.5783,32265.8134,306516308.1524,4550.9494,3594.8571,2510.8844,-5461.8169,-2630.7379,2733.7736,-4143.2218,4583.5170,-3867.6249,-2598.3176,-6426.2520,-292.1297,3108.9646,-5059.6304,5417.1942,-3068.6898,4680.5246,-5404.9219,-1373.3160,1368.5678,3671.8053,4468.9997,-5359.5895,-4174.9713,3785.4807,6383.4015,-4193.1087,4754.9433,4256.6994,-3969.6217,-4056.2524,-3469.3386,248.0254,3699.1425,4581.0827,-4991.3281,4087.2553,1470.1510,-5301.7198,-4913.9627,-2739.8530,-6652.9314,4668.1662,4926.9595,-4283.8046,-3131.9377,-2735.0273,748.1998,-4136.4534,-2769.1310,118317.3912,114898.9885,118460.8224,119766.8343,123006.6302,113912.4735,108881.5330,118381.4975,25750385.7796,25781972.8579,25780394.4335,25761467.4364,117279.0676,25762535.6304,
900.000,-4068.9824,1921.3088,-6775.8976,4004.2141,720.4225,-3904.3690,5973.9931,5010.6043,-694.8163,655.2579,2564.1352,1724.5356,-2014.1729,3844.2653,-3289.6776,3085.4859,408.2696,247.8588,6918.2864,3414.5591,6029.9012,4848.8929,4119.5065,-6203.3052,5432.4934,-3854.8002,-5343.2936,-4182.4852,-4763.4716,5647.3449,-660.8756,4224.9851,-6007.3850,4808.4671,4190.0886,-5675.1513,1070.1948,-3845.5864,2455.6111,-304.5805,1962.1187,-930.9448,-4742.4784,2773.3589,-4388.2630,-4094.9121,245.0330,-4877.2795,-3678.4522,-4621.4930,341119.1713,339979.6240,346366.5025,345870.3259,340404.6212,342282.6684,349519.7893,348727.0749,-191377113.7409,-191356983.8127,-191371266.1666,-191362235.4957,347402.2562,-191361363.8354,-153.5153,-6463.4241,442.1296,-1526.5495,5325.4474,4222.0909,1932.8596,2210.8916,6380.2538,-6803.4817,-279.0784,6587.8108,-5079.1645,1601.3767,2785.8801,-4099.3693,-5371.9492,-4180.0173,-100.5682,5132.4411,-1919.7123,1455.3812,593.6050,1141.3483,-3585.8334,1410.0964,-2963.0604,939.6405,4000.5971,-3100.0646,-4677.8086,-2629.3658,-2681.3698,401.0886,2872.2578,317.0536,6091.2008,-4786.6863,-4274.9305,-4013.8889,-6386.4765,506.0689,-2803.4666,-2896.7061,-2583.5994,5352.4635,6836.5426,4236.8976,-2884.0323,-3235.0350,52376.0391,30284.5614,45496.0538,44902.7763,38192.5384,39156.7949,36767.3230,40557.7484,302415284.4526,302379475.2405,302404312.2048,302403357.2982,39576.3959,302410514.3441,5197.0647,1653.4026,768.8996,-5404.0272,-4411.0954,3829.2253,-2740.3117,4067.3059,-2379.4665,-873.1888,-6445.3841,1246.5207,4075.5855,-5509.8558,5265.7127,-4379.9251,4295.7674,-5501.7511,160.6567,3030.0160,2524.7184,4718.4156,-5514.9593,-2780.2293,2274.6116,5607.2090,-3266.5094,5412.2009,2886.7741,-2506.5539,-5051.8740,-4665.5319,1768.3922,4811.1168,4701.0347,-3945.7555,3106.3585,3120.1141,-4633.5252,-5347.7612,-1344.6506,-6850.8689,4192.9501,5332.0415,-4696.4017,-1484.2024,-1033.8001,2220.9059,-5099.5244,-3848.5466,118183.2322,114801.2833,118447.2919,119485.4399,122973.2397,114068.7739,108685.4224,117845.0563,25757141.4261,25788541.8005,25787034.5371,25767557.0165,117176.8819,25769247.9166,
1200.000,-3530.8503,1357.3534,-6549.3378,3507.3211,1409.9118,-1953.6694,6725.7173,6054.6433,558.3505,-556.2170,3059.1063,3049.4421,-3530.0332,4317.1763,-2242.2332,1032.5770,-1541.1116,-1861.6642,6522.1839,3994.8895,5723.8502,5251.5219,4434.9734,-6325.5248,4939.6509,-4653.0740,-6436.9673,-3096.1679,-4209.6377,5292.7389,-2390.7583,2346.7900,-5994.4874,3893.7758,5305.6902,-6192.3191,2783.5561,-4271.1060,1266.4701,-2449.9282,481.7944,-2743.2080,-5968.1586,982.0618,-5142.6595,-3148.2588,1452.9687,-3221.3346,-4100.5921,-4998.7610,339923.8567,339301.5108,345601.3705,345067.8662,339497.6574,341435.9779,348567.2744,347920.5165,-197933587.8806,-197912768.6020,-197927722.0190,-197918020.8655,346513.8594,-197917824.0938,2012.8726,-6796.0964,1643.7072,-3548.9875,3687.3742,4853.0323,780.6567,566.8552,6791.5643,-6800.5496,-2327.0710,5619.1303,-3601.8936,-519.4958,4568.0992,-4192.0513,-5767.4716,-4389.1938,-1587.9001,3492.9838,-3534.1317,-648.9543,-1515.8311,2511.6820,-4786.0496,2953.2920,-1610.2014,2828.1721,5282.3714,-4376.8137,-3438.2377,-3539.3950,-947.7615,-1511.6685,1065.6932,1840.7767,6080.0407,-3089.7314,-5690.7085,-3505.1273,-6793.1189,-774.5638,-1286.8474,-4189.1080,-567.0005,6130.2460,6717.2551,4939.0739,-790.5638,-1195.9406,59394.9315,37601.6642,52791.1818,52111.5332,45464.2566,46416.9621,44091.3201,47930.7786,298165417.4862,298129371.2634,298153767.6404,298153591.5092,46870.3751,298160570.1642,5202.9912,-464.3725,-1059.3163,-4760.7077,-5724.1875,4511.0886,-1033.6484,3095.0177,-626.7805,947.1544,-5780.7435,2651.0902,4584.1534,-5365.6495,4520.5944,-5183.6783,3443.5846,-5006.8894,1677.3120,4358.2529,1093.0352,4461.2539,-5076.0193,-1082.8768,516.2784,4237.0944,-1989.8296,5484.8954,1197.8107,-772.9178,-5504.4593,-5338.8851,3089.2281,5382.3730,4316.4675,-2475.9745,1791.4192,4429.7071,-3433.2491,-5149.1291,202.0697,-6319.4620,3267.8092,5099.6739,-4606.2274,324.6497,778.7952,3445.2083,-5514.7069,-4497.6500,118048.8357,114704.0806,118431.2573,119199.2551,122936.4694,114231.3234,108494.0521,117256.6241,25763902.4773,25795109.1821,25793667.4587,25773662.5677,117074.6108,25775960.1332,
1500.000,-2650.6770,649.2316,-5642.8806,2713.3842,2030.9536,188.3377,6787.6281,6496.7811,1747.0043,-1722.5021,3315.2778,4103.0125,-4724.0619,4418.7254,-1011.4967,-1143.5214,-3318.4405,-3771.3384,5490.4475,4218.8445,4839.6154,5184.6360,4364.0895,-5817.0367,3955.1269,-5021.7396,-6906.7728,-1754.9702,-3237.8558,4416.0803,-3926.2829,240.7995,-5388.3241,2625.6789,5936.4638,-6109.3293,4212.8339,-4315.5367,-18.3752,-4336.6712,-1049.9153,-4209.3595,-6626.1549,-878.4470,-5439.2977,-1882.4029,2525.1225,-1228.0381,-4178.6802,-4913.5516,338585.5109,338467.4958,344684.4210,344118.6287,338439.1021,340446.4155,347460.2067,346848.8733,-204395716.8668,-204374195.8051,-204389803.5086,-204379465.3567,345472.3286,-204379935.4162,3963.9477,-6437.6981,2687.1229,-5217.3116,1690.8511,5053.1599,-439.8054,-1107.8061,6505.1994,-6112.3560,-4113.1016,4102.2818,-1781.9185,-2572.0932,5888.4290,-3895.3943,-5621.0826,-4217.1599,-2936.6101,1489.8132,-4778.9873,-2676.7451,-3457.5226,3618.4779,-5501.6028,4160.0834,-119.9707,4466.5056,6017.7048,-5210.5734,-1903.2919,-4143.1440,905.6045,-3303.5223,-816.2446,3158.0702,5488.3058,-1068.5008,-6510.5664,-2672.6439,-6504.4143,-2044.9405,325.7145,-5063.8532,1486.8690,6294.7147,5928.3074,5172.4793,1376.2645,969.4548,66384.8465,44906.0243,60063.4650,59295.2348,52715.4812,53660.1402,51392.8731,55201.9781,293773425.5725,293737160.0985,293761098.8607,293761794.9718,54144.5280,293768501.5992,4568.0057,-2532.7379,-2768.8539,-3601.0034,-6432.2145,4705.8810,787.7482,1775.5663,1195.6607,2664.0858,-4502.0876,3770.5120,4577.5813,-4642.3909,3265.6242,-5387.5207,2216.5777,-3973.1257,3013.2879,5207.4655,-461.8556,3725.1020,-4089.6507,732.4999,-1298.2302,2417.8749,-499.6224,4965.2547,-623.5495,1044.2445,-5365.6685,-5414.6378,4061.5094,5348.9777,3468.5968,-739.5687,283.8212,5256.3625,-1838.1816,-4341.3448,1725.9661,-5114.7317,1991.9219,4257.5384,-4022.8467,2098.1933,2507.3665,4284.1952,-5337.7075,-4644.4258,117914.2034,114607.4010,118412.5544,118908.2739,122896.3456,114400.0915,108307.3803,116653.8323,25770668.9109,25801675.0313,25800293.3435,25779790.3259,116972.2543,25782672.2801,
1800.000,-1521.6589,-157.3009,-4149.3823,1688.2459,2529.8177,2311.2074,6152.9239,6285.6050,2769.5099,-2745.6104,3289.5078,4793.5987,-5473.8571,4130.0310,288.0536,-3208.9371,-4755.1425,-5293.0041,3924.8304,4073.7174,3457.8452,4647.6044,3902.2229,-4718.7647,2563.1852,-4904.7756,-6704.9966,-288.0662,-1929.7071,3090.2652,-5113.0172,-1873.5757,-4258.1840,1136.2908,6014.4143,-5422.6204,5229.9105,-3984.1208,-1280.2810,-5754.7553,-2491.0651,-5177.2192,-6647.2660,-2607.7116,-5243.4385,-406.9389,3374.2432,902.0259,-3902.6860,-4376.2478,337104.8964,337477.8245,343616.0475,343023.4145,337229.3544,339315.2333,346199.1678,345517.5432,-210760420.3698,-210738185.5982,-210754430.4217,-210743498.9190,344278.1037,-210744617.5004,5473.6305,-5432.7349,3484.3321,-6362.4062,-458.4418,4804.8585,-1624.2396,-2654.0032,5547.1986,-4809.3710,-5459.2068,2185.5427,194.4119,-4352.7504,6604.1697,-3243.8829,-4937.2637,-3668.7765,-4028.0537,-674.1814,-5538.8494,-4432.2733,-5039.9523,4368.2728,-5675.4167,4923.3569,1377.1711,5687.1047,6142.8312,-5532.7076,-224.7877,-4378.7553,2695.5081,-4787.1164,-2595.6405,4153.9355,4364.1599,1074.6443,-6641.3142,-1597.9570,-5551.4650,-3151.7471,1888.6963,-5415.3538,3380.2542,5839.5209,4546.2423,4921.6698,3400.5655,3040.9802,73342.8818,52194.3985,67309.7479,66450.0439,59943.0512,60883.7349,58668.6786,62362.7173,289241402.2819,289204935.7620,289228400.6128,289230059.2725,61395.6398,289236402.3825,3370.0593,-4331.9054,-4168.5520,-2050.0680,-6461.2260,4392.6413,2521.5746,256.9388,2884.8347,4090.1861,-2744.2235,4484.5138,4056.5555,-3417.5628,1642.1671,-4968.0015,748.2503,-2511.1117,4024.7150,5484.6375,-1964.7565,2588.9057,-2661.5934,2467.9259,-2971.6960,342.2890,1044.2416,3909.2349,-2376.0732,2748.4240,-4650.1634,-4884.4458,4575.6332,4714.6972,2248.3318,1076.5662,-1254.3061,5510.3054,-31.4376,-3019.3017,3055.0071,-3364.0497,502.2050,2906.0545,-3008.3628,3643.6225,3965.4328,4644.1227,-4587.2952,-4272.6869,117779.3367,114511.2663,118391.0240,118612.5155,122852.8926,114575.0074,108125.3674,116076.3815,25777440.7025,25808239.3762,25806912.3352,25785946.3458,116869.8126,25789384.3575,
