sl_100_5400_20280116 Coordinates.csv
2028/01/16 07:47:00.0000 UTC

Generated: Tue Oct  8 21:40:44 2024,
Start: 2028/01/16 07:47:00.00, Stop: 2028/01/16 09:17:00.00,
TIME_UNITS,STARLINK-3554 - X-Coordinate,STARLINK-3515 - X-Coordinate,STARLINK-3832 - X-Coordinate,STARLINK-31661 - X-Coordinate,STARLINK-5018 - X-Coordinate,STARLINK-31880 - X-Coordinate,STARLINK-31390 - X-Coordinate,STARLINK-1765 - X-Coordinate,STARLINK-6333 - X-Coordinate,STARLINK-31615 - X-Coordinate,STARLINK-31078 - X-Coordinate,STARLINK-4116 - X-Coordinate,STARLINK-31209 - X-Coordinate,STARLINK-1961 - X-Coordinate,STARLINK-4411 - X-Coordinate,STARLINK-4540 - X-Coordinate,STARLINK-1596 - X-Coordinate,STARLINK-2010 - X-Coordinate,STARLINK-5388 - X-Coordinate,STARLINK-1738 - X-Coordinate,STARLINK-1655 - X-Coordinate,STARLINK-5880 - X-Coordinate,STARLINK-5571 - X-Coordinate,STARLINK-30140 - X-Coordinate,STARLINK-3818 - X-Coordinate,STARLINK-2467 - X-Coordinate,STARLINK-31628 - X-Coordinate,STARLINK-5512 - X-Coordinate,STARLINK-11244 [DTC] - X-Coordinate,STARLINK-30390 - X-Coordinate,STARLINK-1143 - X-Coordinate,STARLINK-5680 - X-Coordinate,STARLINK-4322 - X-Coordinate,STARLINK-3864 - X-Coordinate,STARLINK-5012 - X-Coordinate,STARLINK-1054 - X-Coordinate,STARLINK-5228 - X-Coordinate,STARLINK-3867 - X-Coordinate,STARLINK-1533 - X-Coordinate,STARLINK-30807 - X-Coordinate,STARLINK-32161 - X-Coordinate,STARLINK-30330 - X-Coordinate,STARLINK-5822 - X-Coordinate,STARLINK-4144 - X-Coordinate,STARLINK-5509 - X-Coordinate,STARLINK-32271 - X-Coordinate,STARLINK-30828 - X-Coordinate,STARLINK-6353 - X-Coordinate,STARLINK-3747 - X-Coordinate,STARLINK-3829 - X-Coordinate,STARLINK-3724 - X-Coordinate,STARLINK-31943 - X-Coordinate,STARLINK-30401 - X-Coordinate,STARLINK-11082 [DTC] - X-Coordinate,STARLINK-4482 - X-Coordinate,STARLINK-2426 - X-Coordinate,STARLINK-31453 - X-Coordinate,STARLINK-3635 - X-Coordinate,STARLINK-5934 - X-Coordinate,STARLINK-4660 - X-Coordinate,STARLINK-2291 - X-Coordinate,STARLINK-30393 - X-Coordinate,STARLINK-3833 - X-Coordinate,STARLINK-11197 [DTC] - X-Coordinate,STARLINK-4287 - X-Coordinate,STARLINK-1710 - X-Coordinate,STARLINK-3656 - X-Coordinate,STARLINK-5608 - X-Coordinate,STARLINK-6367 - X-Coordinate,STARLINK-4737 - X-Coordinate,STARLINK-1817 - X-Coordinate,STARLINK-31289 - X-Coordinate,STARLINK-5849 - X-Coordinate,STARLINK-1256 - X-Coordinate,STARLINK-5589 - X-Coordinate,STARLINK-31425 - X-Coordinate,STARLINK-3814 - X-Coordinate,STARLINK-31149 - X-Coordinate,STARLINK-3769 - X-Coordinate,STARLINK-3726 - X-Coordinate,STARLINK-31307 - X-Coordinate,STARLINK-4078 - X-Coordinate,STARLINK-2131 - X-Coordinate,STARLINK-30581 - X-Coordinate,STARLINK-30176 - X-Coordinate,STARLINK-5181 - X-Coordinate,STARLINK-4531 - X-Coordinate,STARLINK-5387 - X-Coordinate,STARLINK-31660 - X-Coordinate,STARLINK-4013 - X-Coordinate,STARLINK-5532 - X-Coordinate,STARLINK-5534 - X-Coordinate,STARLINK-4562 - X-Coordinate,STARLINK-3688 - X-Coordinate,STARLINK-6168 - X-Coordinate,STARLINK-2193 - X-Coordinate,STARLINK-30977 - X-Coordinate,STARLINK-31550 - X-Coordinate,STARLINK-31337 - X-Coordinate,STARLINK-5966 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3554 - Y-Coordinate,STARLINK-3515 - Y-Coordinate,STARLINK-3832 - Y-Coordinate,STARLINK-31661 - Y-Coordinate,STARLINK-5018 - Y-Coordinate,STARLINK-31880 - Y-Coordinate,STARLINK-31390 - Y-Coordinate,STARLINK-1765 - Y-Coordinate,STARLINK-6333 - Y-Coordinate,STARLINK-31615 - Y-Coordinate,STARLINK-31078 - Y-Coordinate,STARLINK-4116 - Y-Coordinate,STARLINK-31209 - Y-Coordinate,STARLINK-1961 - Y-Coordinate,STARLINK-4411 - Y-Coordinate,STARLINK-4540 - Y-Coordinate,STARLINK-1596 - Y-Coordinate,STARLINK-2010 - Y-Coordinate,STARLINK-5388 - Y-Coordinate,STARLINK-1738 - Y-Coordinate,STARLINK-1655 - Y-Coordinate,STARLINK-5880 - Y-Coordinate,STARLINK-5571 - Y-Coordinate,STARLINK-30140 - Y-Coordinate,STARLINK-3818 - Y-Coordinate,STARLINK-2467 - Y-Coordinate,STARLINK-31628 - Y-Coordinate,STARLINK-5512 - Y-Coordinate,STARLINK-11244 [DTC] - Y-Coordinate,STARLINK-30390 - Y-Coordinate,STARLINK-1143 - Y-Coordinate,STARLINK-5680 - Y-Coordinate,STARLINK-4322 - Y-Coordinate,STARLINK-3864 - Y-Coordinate,STARLINK-5012 - Y-Coordinate,STARLINK-1054 - Y-Coordinate,STARLINK-5228 - Y-Coordinate,STARLINK-3867 - Y-Coordinate,STARLINK-1533 - Y-Coordinate,STARLINK-30807 - Y-Coordinate,STARLINK-32161 - Y-Coordinate,STARLINK-30330 - Y-Coordinate,STARLINK-5822 - Y-Coordinate,STARLINK-4144 - Y-Coordinate,STARLINK-5509 - Y-Coordinate,STARLINK-32271 - Y-Coordinate,STARLINK-30828 - Y-Coordinate,STARLINK-6353 - Y-Coordinate,STARLINK-3747 - Y-Coordinate,STARLINK-3829 - Y-Coordinate,STARLINK-3724 - Y-Coordinate,STARLINK-31943 - Y-Coordinate,STARLINK-30401 - Y-Coordinate,STARLINK-11082 [DTC] - Y-Coordinate,STARLINK-4482 - Y-Coordinate,STARLINK-2426 - Y-Coordinate,STARLINK-31453 - Y-Coordinate,STARLINK-3635 - Y-Coordinate,STARLINK-5934 - Y-Coordinate,STARLINK-4660 - Y-Coordinate,STARLINK-2291 - Y-Coordinate,STARLINK-30393 - Y-Coordinate,STARLINK-3833 - Y-Coordinate,STARLINK-11197 [DTC] - Y-Coordinate,STARLINK-4287 - Y-Coordinate,STARLINK-1710 - Y-Coordinate,STARLINK-3656 - Y-Coordinate,STARLINK-5608 - Y-Coordinate,STARLINK-6367 - Y-Coordinate,STARLINK-4737 - Y-Coordinate,STARLINK-1817 - Y-Coordinate,STARLINK-31289 - Y-Coordinate,STARLINK-5849 - Y-Coordinate,STARLINK-1256 - Y-Coordinate,STARLINK-5589 - Y-Coordinate,STARLINK-31425 - Y-Coordinate,STARLINK-3814 - Y-Coordinate,STARLINK-31149 - Y-Coordinate,STARLINK-3769 - Y-Coordinate,STARLINK-3726 - Y-Coordinate,STARLINK-31307 - Y-Coordinate,STARLINK-4078 - Y-Coordinate,STARLINK-2131 - Y-Coordinate,STARLINK-30581 - Y-Coordinate,STARLINK-30176 - Y-Coordinate,STARLINK-5181 - Y-Coordinate,STARLINK-4531 - Y-Coordinate,STARLINK-5387 - Y-Coordinate,STARLINK-31660 - Y-Coordinate,STARLINK-4013 - Y-Coordinate,STARLINK-5532 - Y-Coordinate,STARLINK-5534 - Y-Coordinate,STARLINK-4562 - Y-Coordinate,STARLINK-3688 - Y-Coordinate,STARLINK-6168 - Y-Coordinate,STARLINK-2193 - Y-Coordinate,STARLINK-30977 - Y-Coordinate,STARLINK-31550 - Y-Coordinate,STARLINK-31337 - Y-Coordinate,STARLINK-5966 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3554 - Z-Coordinate,STARLINK-3515 - Z-Coordinate,STARLINK-3832 - Z-Coordinate,STARLINK-31661 - Z-Coordinate,STARLINK-5018 - Z-Coordinate,STARLINK-31880 - Z-Coordinate,STARLINK-31390 - Z-Coordinate,STARLINK-1765 - Z-Coordinate,STARLINK-6333 - Z-Coordinate,STARLINK-31615 - Z-Coordinate,STARLINK-31078 - Z-Coordinate,STARLINK-4116 - Z-Coordinate,STARLINK-31209 - Z-Coordinate,STARLINK-1961 - Z-Coordinate,STARLINK-4411 - Z-Coordinate,STARLINK-4540 - Z-Coordinate,STARLINK-1596 - Z-Coordinate,STARLINK-2010 - Z-Coordinate,STARLINK-5388 - Z-Coordinate,STARLINK-1738 - Z-Coordinate,STARLINK-1655 - Z-Coordinate,STARLINK-5880 - Z-Coordinate,STARLINK-5571 - Z-Coordinate,STARLINK-30140 - Z-Coordinate,STARLINK-3818 - Z-Coordinate,STARLINK-2467 - Z-Coordinate,STARLINK-31628 - Z-Coordinate,STARLINK-5512 - Z-Coordinate,STARLINK-11244 [DTC] - Z-Coordinate,STARLINK-30390 - Z-Coordinate,STARLINK-1143 - Z-Coordinate,STARLINK-5680 - Z-Coordinate,STARLINK-4322 - Z-Coordinate,STARLINK-3864 - Z-Coordinate,STARLINK-5012 - Z-Coordinate,STARLINK-1054 - Z-Coordinate,STARLINK-5228 - Z-Coordinate,STARLINK-3867 - Z-Coordinate,STARLINK-1533 - Z-Coordinate,STARLINK-30807 - Z-Coordinate,STARLINK-32161 - Z-Coordinate,STARLINK-30330 - Z-Coordinate,STARLINK-5822 - Z-Coordinate,STARLINK-4144 - Z-Coordinate,STARLINK-5509 - Z-Coordinate,STARLINK-32271 - Z-Coordinate,STARLINK-30828 - Z-Coordinate,STARLINK-6353 - Z-Coordinate,STARLINK-3747 - Z-Coordinate,STARLINK-3829 - Z-Coordinate,STARLINK-3724 - Z-Coordinate,STARLINK-31943 - Z-Coordinate,STARLINK-30401 - Z-Coordinate,STARLINK-11082 [DTC] - Z-Coordinate,STARLINK-4482 - Z-Coordinate,STARLINK-2426 - Z-Coordinate,STARLINK-31453 - Z-Coordinate,STARLINK-3635 - Z-Coordinate,STARLINK-5934 - Z-Coordinate,STARLINK-4660 - Z-Coordinate,STARLINK-2291 - Z-Coordinate,STARLINK-30393 - Z-Coordinate,STARLINK-3833 - Z-Coordinate,STARLINK-11197 [DTC] - Z-Coordinate,STARLINK-4287 - Z-Coordinate,STARLINK-1710 - Z-Coordinate,STARLINK-3656 - Z-Coordinate,STARLINK-5608 - Z-Coordinate,STARLINK-6367 - Z-Coordinate,STARLINK-4737 - Z-Coordinate,STARLINK-1817 - Z-Coordinate,STARLINK-31289 - Z-Coordinate,STARLINK-5849 - Z-Coordinate,STARLINK-1256 - Z-Coordinate,STARLINK-5589 - Z-Coordinate,STARLINK-31425 - Z-Coordinate,STARLINK-3814 - Z-Coordinate,STARLINK-31149 - Z-Coordinate,STARLINK-3769 - Z-Coordinate,STARLINK-3726 - Z-Coordinate,STARLINK-31307 - Z-Coordinate,STARLINK-4078 - Z-Coordinate,STARLINK-2131 - Z-Coordinate,STARLINK-30581 - Z-Coordinate,STARLINK-30176 - Z-Coordinate,STARLINK-5181 - Z-Coordinate,STARLINK-4531 - Z-Coordinate,STARLINK-5387 - Z-Coordinate,STARLINK-31660 - Z-Coordinate,STARLINK-4013 - Z-Coordinate,STARLINK-5532 - Z-Coordinate,STARLINK-5534 - Z-Coordinate,STARLINK-4562 - Z-Coordinate,STARLINK-3688 - Z-Coordinate,STARLINK-6168 - Z-Coordinate,STARLINK-2193 - Z-Coordinate,STARLINK-30977 - Z-Coordinate,STARLINK-31550 - Z-Coordinate,STARLINK-31337 - Z-Coordinate,STARLINK-5966 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5504.2575,569.4210,3977.1967,386.5943,1926.4467,5750.5015,3592.1700,4381.9150,-1637.1901,-4245.3580,4755.6752,-3450.6022,5282.9186,3911.3917,113.8481,-5277.8537,-2349.8470,-5148.7403,6589.0462,2493.0851,-1474.3027,-31.1648,-4365.1796,-2612.8036,-5019.2337,4047.2586,1878.4113,4457.5813,-4040.8851,-589.3305,5114.6530,6052.9319,-4503.9984,5923.3847,3755.4860,-284.1889,4909.3073,-4074.0161,3286.0425,-4126.6743,898.2858,6731.7744,-4612.7205,3557.9576,-793.2025,3601.7991,2860.7400,5978.2298,2693.9758,-4742.1821,-863.4966,-1483.7754,5367.4063,-3195.2109,2863.3968,-1211.5943,2996.3629,-6300.3248,1534.7308,-5595.4857,1589.9975,5763.2507,1913.0610,-3871.3531,-6382.2264,4949.4808,3096.6202,6333.1306,4401.2899,3226.0058,-863.0624,3828.8168,4134.1791,1273.6009,-4140.8121,-4948.7179,3463.8930,4045.1152,-2383.8662,-4209.0277,-6153.9350,3056.3523,4693.4383,895.1513,-2781.0550,4302.1109,-2174.9269,3323.9413,-3644.5344,3722.2664,2816.5968,1824.4160,1166.0912,5177.2307,4778.9565,-1482.6728,2000.3932,0.0000,-6185.6108,-2721.4054,-178475.7712,-199381.6707,-179112.3510,-179301.1790,-187186.6384,-185667.7193,-186700.1162,-184354.1310,-53186454.5656,-53215712.4462,-53195780.4102,-53195327.7912,-184359.8735,-53187416.4414,3098.3516,-6844.9206,1908.5485,4989.7658,4904.7936,2858.4446,-2632.7789,2805.1763,6437.4042,-2686.1951,4421.5401,-5908.6356,3898.6531,5125.6371,982.7982,2707.7833,5175.1158,183.0846,1110.6705,6219.1717,-5882.0199,6066.2258,-5356.9050,4666.9302,692.7939,-2549.3269,-6502.2629,2421.7115,1799.6238,-6580.9805,4415.5340,3095.6164,-3353.7455,1861.6902,1823.0681,-4172.8309,3798.6659,4720.3078,-2613.0361,-3909.3104,5666.4891,1496.3377,-5087.4938,-2601.3208,-6124.5489,1938.5505,-4279.2589,3449.3796,-5222.2078,1113.5947,-4458.2153,-4744.6350,1998.0558,2519.8707,-4498.8436,-6263.0863,5248.7168,-2407.7310,-6758.3355,2684.7951,4620.9656,119.3866,-6553.9638,1041.7309,1317.8041,4210.9191,-3558.5759,-344.7557,2945.2084,2736.7944,5181.9684,-4483.3833,2117.1709,4801.5276,5137.6879,-715.0893,-2496.9226,5321.1307,5380.5042,-5234.6760,2135.6133,-4563.9198,2662.6078,-6107.5887,-5881.7864,482.7840,-3659.9043,4754.5768,5734.0078,2323.7418,6214.4132,-1793.8883,356.3992,-4319.0756,2165.7786,4253.1534,-6612.4702,0.0000,1699.1174,5915.6405,-321251.3745,-322517.0983,-313267.3240,-313423.0068,-309935.3480,-311339.1511,-319287.7678,-316383.2442,323884403.9115,323867244.2478,323877156.2911,323869363.5355,-316359.5724,323868068.3078,-2788.5066,-749.5397,-5331.8965,4657.5713,-4456.9817,2199.9125,5188.0950,-4534.5780,-1969.5767,-4523.7633,-2142.7940,-957.1290,1875.8368,2472.7296,6858.4649,3425.8941,3987.7348,4508.6859,1802.7121,-1623.0346,3196.5786,3330.1049,-483.3025,4385.0412,-4695.5480,4961.7940,1171.4763,4725.3856,4999.4173,2055.6068,1332.7248,1285.1092,4066.5718,3007.5403,-5474.6963,5494.6022,-3013.6722,-2981.0761,-5294.6724,3962.9256,3668.5150,858.1486,925.0200,5315.3576,-3151.2794,5416.2024,-4538.9425,-740.0831,-3632.5841,-4898.8180,-5107.9238,-4631.7869,-3931.8287,5329.6290,-4391.3260,2397.2665,3139.4052,1404.7579,0.7090,-3032.0257,-4821.2832,-3844.0843,1019.7756,-5321.9669,2175.9950,-2363.6925,-5059.6364,-2801.1340,-4467.9403,-5457.4208,-4534.2172,3019.7986,5135.0628,4764.4172,2037.3705,4620.7298,5403.5363,1420.6480,3590.5097,-1235.5958,-2084.8514,4174.1483,4259.0959,3143.7647,-2272.0401,-5379.8789,-5428.4924,-3801.8632,-348.9546,-5323.9551,1370.3136,-6456.6040,-6825.0986,-1477.1470,-4531.3405,-5224.0215,-489.6578,0.0000,-2370.6002,-2353.4302,-5119.7476,-6366.7047,-6540.6200,-4245.7403,-1810.2156,-11438.4294,-15442.1357,-5505.0268,-111843586.2795,-111862190.2410,-111813864.0660,-111831203.5236,-7334.7143,-111831355.0319,
300.000,5300.8492,-639.8416,5198.5080,2508.8183,3058.5011,5761.1320,1713.9739,4345.1032,69.7537,-4953.9130,5283.3158,-4205.2214,5379.4139,5120.5392,-1916.1803,-3630.0874,-1231.6520,-3950.5793,6153.5443,3379.7474,-2588.0440,1726.4548,-5376.4033,-511.1983,-3681.0335,3573.2896,397.1605,5247.1792,-3708.7550,-2101.5145,5919.6374,6698.3809,-2946.5692,6733.3545,4767.2310,-2412.3952,4935.0295,-3331.6666,2183.1356,-5638.7513,2203.9164,6551.5482,-5638.5458,1728.3138,-2385.9284,4613.8146,811.8359,6575.9765,874.1388,-3297.1313,-2842.2460,-3472.4475,5230.4383,-1492.0502,860.7521,-2541.8602,4069.9391,-6086.2505,7.1163,-4066.6485,3467.7177,4945.4948,732.4405,-2984.9467,-5257.5091,5107.2936,1025.8501,5401.7933,4990.2629,4168.2507,982.2567,1894.3391,3154.0284,2717.7502,-2987.5335,-4890.3851,1725.6526,4885.8246,-588.3517,-5146.0108,-4907.9069,2119.8735,4492.2198,-739.0879,-4281.9687,3834.7875,-3664.1986,5001.8081,-2140.6101,5112.1590,3091.1576,-213.9443,-793.6850,3835.1630,5074.8889,208.9970,438.7682,0.0000,-6105.2957,-1343.2826,-171408.9234,-192649.5002,-172358.1068,-172644.5538,-180503.1462,-178999.1143,-179964.8126,-177348.5876,-60242855.3893,-60271926.4234,-60252848.5299,-60251725.0738,-177652.3015,-60243893.0722,1436.3870,-6793.9461,281.9732,4653.4173,3232.2514,1053.3592,-3726.5501,768.2278,6118.9030,-619.8992,2718.8511,-4789.3237,2382.2507,4577.2823,1915.2615,3490.4048,6347.7944,1849.4285,-548.4466,5058.3157,-4496.6325,5194.5955,-4234.7352,5038.1173,2264.8600,-4406.4404,-6848.8882,427.3492,3785.7694,-5694.7592,3491.7743,1721.3790,-2761.8781,706.0786,-41.8780,-4063.9674,2077.5187,5909.9926,-4403.5944,-2776.2779,4302.5348,-86.4061,-3982.1870,-3768.7588,-5041.5066,34.2590,-4972.1232,2067.5299,-4903.2500,2640.3931,-4601.8787,-3902.4423,-52.2322,3932.0127,-4414.2561,-6292.3708,3610.9299,-999.9693,-6761.9697,3479.7176,4625.4716,-1755.3556,-6819.8736,3066.1842,2406.2089,2627.5160,-4045.9071,-1962.6958,888.2980,773.5028,4346.4645,-4934.2407,407.8238,3290.6861,6204.0389,1458.9147,-3816.1377,3865.7144,4951.4687,-4448.2923,3397.4113,-5953.0421,679.4817,-6639.7924,-5336.9760,-1640.5228,-2070.0546,3979.2330,6184.6600,829.8027,5256.9449,-2643.3941,1519.3514,-4814.7939,40.6755,5331.4213,-6623.2464,0.0000,3017.5990,6730.6709,-324944.0766,-326636.5015,-317203.4877,-317328.3356,-313746.0105,-315182.6032,-323051.0269,-320587.6122,322648468.0568,322630733.3071,322641090.9079,322632770.5892,-320188.0327,322632114.4917,-4186.2146,1067.6630,-4558.3799,4337.0708,-5276.0267,3428.3800,5469.6450,-5307.6067,-3250.5237,-4557.3567,-3386.1085,-2671.5131,3461.8692,739.5994,6378.9875,4640.6231,2535.4342,5274.7166,3115.6302,-3246.4910,4476.7853,4231.4380,1060.1732,4709.8962,-5389.4230,3916.3544,-374.9497,4511.0514,4061.6720,3318.2577,-478.2537,-252.5453,5633.2234,1340.2568,-4966.5933,5035.5947,-4353.8749,-1309.6471,-4636.7348,2921.2289,4793.9322,2310.3999,-620.2533,5521.2099,-4119.2690,4978.7492,-4660.5325,804.7033,-4788.4285,-5466.9612,-4177.2419,-4344.8394,-4572.3163,5222.8732,-5244.2261,646.8069,4094.3240,3063.9418,-1524.5834,-4367.8199,-3701.0394,-4524.6738,-798.2635,-5107.2789,3706.6579,-3853.0735,-5516.6086,-3879.6584,-4724.3528,-5450.4719,-5319.9990,3990.3760,6147.9822,5398.4345,550.2601,4506.9305,5467.1226,2802.3711,4757.4109,589.3416,-3340.9299,2773.9501,5156.7398,1837.4507,-809.6962,-5503.5077,-5466.4943,-2692.6025,-1862.7335,-4557.3120,3347.0713,-6419.4785,-6717.3444,-3125.7466,-4723.2314,-4370.9747,-1980.8409,0.0000,-613.9976,-904.4363,-5209.1767,-6528.2833,-6588.1632,-4557.0196,-1873.1023,-11341.7963,-15694.8728,-5720.0387,-111839531.5480,-111858237.7185,-111809935.3782,-111827788.9872,-7478.7090,-111827330.5361,
600.000,4604.7620,-1797.3593,5936.1294,4377.7551,3941.9566,5201.5372,-312.7504,3932.9062,1795.8586,-5187.4715,5307.3604,-4568.3563,4949.9046,5812.9632,-3777.7949,-1610.5436,-21.0081,-2387.3477,5132.4434,3963.6467,-3488.0453,3348.4261,-5872.2228,1638.5204,-2013.5917,2785.0196,-1127.2962,5567.8860,-3013.9790,-3439.7858,6131.1959,6691.3603,-1110.7569,6869.2858,5343.6424,-4294.2649,4510.3445,-2270.4672,898.8978,-6606.0123,3331.9489,5748.7706,-6120.9641,-242.5754,-3783.2285,5187.6488,-1305.3794,6541.4037,-1063.0552,-1561.2715,-4509.2792,-5114.5965,4632.0362,332.2607,-1246.1843,-3600.8256,4767.4731,-5277.0961,-1535.4016,-2129.9677,4975.3626,3681.2007,-530.3060,-1824.1403,-3601.9415,4794.5212,-1140.3972,3964.6810,5140.8470,4750.5807,2768.6903,-261.6081,1915.3316,3940.1890,-1546.3058,-4376.4144,-148.6042,5256.5241,1299.3908,-5554.6327,-3167.6914,1002.7763,3891.1671,-2285.2652,-5354.1770,3046.0853,-4832.7169,6190.4919,-402.0377,6017.9325,3094.5846,-2196.7681,-2715.0235,2092.2830,4925.6334,1841.8904,-1183.1150,0.0000,-5396.9336,157.0114,-164270.9400,-185830.7204,-165527.1314,-165910.7151,-173740.5155,-172248.6187,-173152.5877,-170269.6239,-67270645.2583,-67299516.4041,-67281300.2526,-67279424.5668,-170865.2132,-67271757.9083,-399.5548,-6064.0332,-1331.7697,3889.9564,1256.6829,-882.9772,-4494.2636,-1361.0668,5224.4472,1496.6463,727.4279,-3180.5541,593.5821,3578.3495,2559.7679,3969.2751,6900.4040,3372.6244,-2180.8322,3383.5531,-2661.4852,3842.3295,-2693.6935,4964.0670,3660.1978,-5815.4407,-6512.6783,-1588.0388,5344.9964,-4262.1128,2211.7433,177.0028,-1803.0463,-504.9579,-1867.4957,-3607.0415,124.1292,6504.2249,-5742.4325,-1402.2525,2510.2525,-1681.5340,-2485.8720,-4615.2625,-3489.0097,-1839.1825,-5212.6558,478.7707,-4141.1688,3954.1573,-4315.6569,-2700.0335,-2113.1287,4961.2548,-3946.8637,-5670.1673,1607.5536,538.5505,-6113.2972,3977.3549,4198.1622,-3489.1623,-6405.1496,4769.7245,3292.7267,759.7138,-4194.5469,-3424.2514,-1246.7964,-1239.3429,3131.1703,-4875.3557,-1393.4450,1481.7824,6660.0523,3482.1102,-4802.0569,2007.5565,4068.5632,-3196.0936,4348.9910,-6745.8084,-1395.1159,-6534.3550,-4270.2316,-3615.4515,-315.8362,2844.2322,6010.9328,-703.1852,3752.8480,-3302.8038,2436.7231,-4860.0383,-2085.5310,5908.0221,-5997.6905,0.0000,4017.8295,6889.6096,-328477.4316,-330614.8759,-320999.6924,-321097.0135,-317416.3152,-318891.2618,-326670.5350,-324608.3646,321258806.4189,321240504.0254,321251271.0554,321242448.6510,-323874.2603,321242431.1617,-5131.3106,2769.2156,-3295.2168,3533.7960,-5524.5570,4266.1539,5143.0539,-5506.7795,-4183.2177,-4066.2407,-4252.3014,-4097.3117,4660.2234,-1073.6304,5219.3384,5341.3041,813.2343,5456.1479,4093.2692,-4517.1096,5261.9813,4677.8689,2489.7287,4528.0454,-5502.1908,2445.1791,-1880.1327,3814.8350,2638.5827,4223.7059,-2237.0696,-1763.0250,6598.7127,-472.5185,-3917.1231,4032.8277,-5222.5516,503.4057,-3444.6516,1566.7016,5379.1169,3516.8795,-2099.0488,5130.9432,-4647.1966,3975.4313,-4269.1612,2263.5529,-5427.6985,-5445.7930,-2780.7889,-3565.0244,-4727.4136,4500.8764,-5531.6095,-1176.5102,4587.6509,4388.8003,-2886.5544,-5232.0110,-2173.2518,-4721.1319,-2529.8196,-4279.4259,4829.8113,-4927.6290,-5381.2454,-4543.6847,-4475.3827,-4855.0602,-5539.7362,4473.1920,6502.6478,5443.7072,-996.4451,3885.1208,4935.8778,3870.7872,5407.2401,2348.1884,-4225.1438,1072.8547,5489.6065,334.0559,740.9573,-5033.0900,-4912.7339,-1295.5442,-3165.6887,-3296.6931,4969.4702,-5702.2966,-5894.3794,-4435.7794,-4410.6947,-3043.7682,-3259.4388,0.0000,1211.3037,641.8305,-5300.4366,-6689.9515,-6637.3955,-4873.0638,-1939.3728,-11238.8485,-15942.6347,-6061.1051,-111835471.0226,-111854283.2818,-111806013.1347,-111824370.5174,-7622.6972,-111823305.7633,
