sl_100_86400_20280806 Coordinates.csv
2028/08/06 07:47:00.0000 UTC

Generated: Tue Oct  8 21:44:02 2024,
Start: 2028/08/06 07:47:00.00, Stop: 2028/08/07 07:47:00.00,
TIME_UNITS,STARLINK-31980 - X-Coordinate,STARLINK-5650 - X-Coordinate,STARLINK-5727 - X-Coordinate,STARLINK-30409 - X-Coordinate,STARLINK-3341 - X-Coordinate,STARLINK-2064 - X-Coordinate,STARLINK-4191 - X-Coordinate,STARLINK-31465 - X-Coordinate,STARLINK-32194 - X-Coordinate,STARLINK-3847 - X-Coordinate,STARLINK-3259 - X-Coordinate,STARLINK-6161 - X-Coordinate,STARLINK-30302 - X-Coordinate,STARLINK-5369 - X-Coordinate,STARLINK-3883 - X-Coordinate,STARLINK-31077 - X-Coordinate,STARLINK-31610 - X-Coordinate,STARLINK-1887 - X-Coordinate,STARLINK-30428 - X-Coordinate,STARLINK-5101 - X-Coordinate,STARLINK-4536 - X-Coordinate,STARLINK-30128 - X-Coordinate,STARLINK-4546 - X-Coordinate,STARLINK-3116 - X-Coordinate,STARLINK-5489 - X-Coordinate,STARLINK-1031 - X-Coordinate,STARLINK-5218 - X-Coordinate,STARLINK-31284 - X-Coordinate,STARLINK-5313 - X-Coordinate,STARLINK-3245 - X-Coordinate,STARLINK-3829 - X-Coordinate,STARLINK-5865 - X-Coordinate,STARLINK-30355 - X-Coordinate,STARLINK-30153 - X-Coordinate,STARLINK-1525 - X-Coordinate,STARLINK-3805 - X-Coordinate,STARLINK-11132 [DTC] - X-Coordinate,STARLINK-30776 - X-Coordinate,STARLINK-6162 - X-Coordinate,STARLINK-30406 - X-Coordinate,STARLINK-31398 - X-Coordinate,STARLINK-5592 - X-Coordinate,STARLINK-5227 - X-Coordinate,STARLINK-3195 - X-Coordinate,STARLINK-5797 - X-Coordinate,STARLINK-31423 - X-Coordinate,STARLINK-4559 - X-Coordinate,STARLINK-4078 - X-Coordinate,STARLINK-6294 - X-Coordinate,STARLINK-3157 - X-Coordinate,STARLINK-1491 - X-Coordinate,STARLINK-5129 - X-Coordinate,STARLINK-4779 - X-Coordinate,STARLINK-4312 - X-Coordinate,STARLINK-31066 - X-Coordinate,STARLINK-30429 - X-Coordinate,STARLINK-3623 - X-Coordinate,STARLINK-5296 - X-Coordinate,STARLINK-5429 - X-Coordinate,STARLINK-11224 [DTC] - X-Coordinate,STARLINK-4355 - X-Coordinate,STARLINK-31172 - X-Coordinate,STARLINK-3054 - X-Coordinate,STARLINK-2343 - X-Coordinate,STARLINK-1723 - X-Coordinate,STARLINK-1940 - X-Coordinate,STARLINK-5267 - X-Coordinate,STARLINK-31561 - X-Coordinate,STARLINK-30095 - X-Coordinate,STARLINK-31285 - X-Coordinate,STARLINK-31670 - X-Coordinate,STARLINK-31865 - X-Coordinate,STARLINK-5321 - X-Coordinate,STARLINK-32100 - X-Coordinate,STARLINK-30544 - X-Coordinate,STARLINK-1247 - X-Coordinate,STARLINK-31785 - X-Coordinate,STARLINK-30445 - X-Coordinate,STARLINK-2017 - X-Coordinate,STARLINK-5111 - X-Coordinate,STARLINK-6136 - X-Coordinate,STARLINK-4357 - X-Coordinate,STARLINK-6361 - X-Coordinate,STARLINK-31517 - X-Coordinate,STARLINK-4602 - X-Coordinate,STARLINK-4110 - X-Coordinate,STARLINK-1448 - X-Coordinate,STARLINK-30168 - X-Coordinate,STARLINK-6155 - X-Coordinate,STARLINK-6219 - X-Coordinate,STARLINK-30494 - X-Coordinate,STARLINK-32211 - X-Coordinate,STARLINK-3799 - X-Coordinate,STARLINK-31573 - X-Coordinate,STARLINK-2078 - X-Coordinate,STARLINK-6191 - X-Coordinate,STARLINK-31928 - X-Coordinate,STARLINK-30382 - X-Coordinate,STARLINK-1422 - X-Coordinate,STARLINK-30941 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31980 - Y-Coordinate,STARLINK-5650 - Y-Coordinate,STARLINK-5727 - Y-Coordinate,STARLINK-30409 - Y-Coordinate,STARLINK-3341 - Y-Coordinate,STARLINK-2064 - Y-Coordinate,STARLINK-4191 - Y-Coordinate,STARLINK-31465 - Y-Coordinate,STARLINK-32194 - Y-Coordinate,STARLINK-3847 - Y-Coordinate,STARLINK-3259 - Y-Coordinate,STARLINK-6161 - Y-Coordinate,STARLINK-30302 - Y-Coordinate,STARLINK-5369 - Y-Coordinate,STARLINK-3883 - Y-Coordinate,STARLINK-31077 - Y-Coordinate,STARLINK-31610 - Y-Coordinate,STARLINK-1887 - Y-Coordinate,STARLINK-30428 - Y-Coordinate,STARLINK-5101 - Y-Coordinate,STARLINK-4536 - Y-Coordinate,STARLINK-30128 - Y-Coordinate,STARLINK-4546 - Y-Coordinate,STARLINK-3116 - Y-Coordinate,STARLINK-5489 - Y-Coordinate,STARLINK-1031 - Y-Coordinate,STARLINK-5218 - Y-Coordinate,STARLINK-31284 - Y-Coordinate,STARLINK-5313 - Y-Coordinate,STARLINK-3245 - Y-Coordinate,STARLINK-3829 - Y-Coordinate,STARLINK-5865 - Y-Coordinate,STARLINK-30355 - Y-Coordinate,STARLINK-30153 - Y-Coordinate,STARLINK-1525 - Y-Coordinate,STARLINK-3805 - Y-Coordinate,STARLINK-11132 [DTC] - Y-Coordinate,STARLINK-30776 - Y-Coordinate,STARLINK-6162 - Y-Coordinate,STARLINK-30406 - Y-Coordinate,STARLINK-31398 - Y-Coordinate,STARLINK-5592 - Y-Coordinate,STARLINK-5227 - Y-Coordinate,STARLINK-3195 - Y-Coordinate,STARLINK-5797 - Y-Coordinate,STARLINK-31423 - Y-Coordinate,STARLINK-4559 - Y-Coordinate,STARLINK-4078 - Y-Coordinate,STARLINK-6294 - Y-Coordinate,STARLINK-3157 - Y-Coordinate,STARLINK-1491 - Y-Coordinate,STARLINK-5129 - Y-Coordinate,STARLINK-4779 - Y-Coordinate,STARLINK-4312 - Y-Coordinate,STARLINK-31066 - Y-Coordinate,STARLINK-30429 - Y-Coordinate,STARLINK-3623 - Y-Coordinate,STARLINK-5296 - Y-Coordinate,STARLINK-5429 - Y-Coordinate,STARLINK-11224 [DTC] - Y-Coordinate,STARLINK-4355 - Y-Coordinate,STARLINK-31172 - Y-Coordinate,STARLINK-3054 - Y-Coordinate,STARLINK-2343 - Y-Coordinate,STARLINK-1723 - Y-Coordinate,STARLINK-1940 - Y-Coordinate,STARLINK-5267 - Y-Coordinate,STARLINK-31561 - Y-Coordinate,STARLINK-30095 - Y-Coordinate,STARLINK-31285 - Y-Coordinate,STARLINK-31670 - Y-Coordinate,STARLINK-31865 - Y-Coordinate,STARLINK-5321 - Y-Coordinate,STARLINK-32100 - Y-Coordinate,STARLINK-30544 - Y-Coordinate,STARLINK-1247 - Y-Coordinate,STARLINK-31785 - Y-Coordinate,STARLINK-30445 - Y-Coordinate,STARLINK-2017 - Y-Coordinate,STARLINK-5111 - Y-Coordinate,STARLINK-6136 - Y-Coordinate,STARLINK-4357 - Y-Coordinate,STARLINK-6361 - Y-Coordinate,STARLINK-31517 - Y-Coordinate,STARLINK-4602 - Y-Coordinate,STARLINK-4110 - Y-Coordinate,STARLINK-1448 - Y-Coordinate,STARLINK-30168 - Y-Coordinate,STARLINK-6155 - Y-Coordinate,STARLINK-6219 - Y-Coordinate,STARLINK-30494 - Y-Coordinate,STARLINK-32211 - Y-Coordinate,STARLINK-3799 - Y-Coordinate,STARLINK-31573 - Y-Coordinate,STARLINK-2078 - Y-Coordinate,STARLINK-6191 - Y-Coordinate,STARLINK-31928 - Y-Coordinate,STARLINK-30382 - Y-Coordinate,STARLINK-1422 - Y-Coordinate,STARLINK-30941 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31980 - Z-Coordinate,STARLINK-5650 - Z-Coordinate,STARLINK-5727 - Z-Coordinate,STARLINK-30409 - Z-Coordinate,STARLINK-3341 - Z-Coordinate,STARLINK-2064 - Z-Coordinate,STARLINK-4191 - Z-Coordinate,STARLINK-31465 - Z-Coordinate,STARLINK-32194 - Z-Coordinate,STARLINK-3847 - Z-Coordinate,STARLINK-3259 - Z-Coordinate,STARLINK-6161 - Z-Coordinate,STARLINK-30302 - Z-Coordinate,STARLINK-5369 - Z-Coordinate,STARLINK-3883 - Z-Coordinate,STARLINK-31077 - Z-Coordinate,STARLINK-31610 - Z-Coordinate,STARLINK-1887 - Z-Coordinate,STARLINK-30428 - Z-Coordinate,STARLINK-5101 - Z-Coordinate,STARLINK-4536 - Z-Coordinate,STARLINK-30128 - Z-Coordinate,STARLINK-4546 - Z-Coordinate,STARLINK-3116 - Z-Coordinate,STARLINK-5489 - Z-Coordinate,STARLINK-1031 - Z-Coordinate,STARLINK-5218 - Z-Coordinate,STARLINK-31284 - Z-Coordinate,STARLINK-5313 - Z-Coordinate,STARLINK-3245 - Z-Coordinate,STARLINK-3829 - Z-Coordinate,STARLINK-5865 - Z-Coordinate,STARLINK-30355 - Z-Coordinate,STARLINK-30153 - Z-Coordinate,STARLINK-1525 - Z-Coordinate,STARLINK-3805 - Z-Coordinate,STARLINK-11132 [DTC] - Z-Coordinate,STARLINK-30776 - Z-Coordinate,STARLINK-6162 - Z-Coordinate,STARLINK-30406 - Z-Coordinate,STARLINK-31398 - Z-Coordinate,STARLINK-5592 - Z-Coordinate,STARLINK-5227 - Z-Coordinate,STARLINK-3195 - Z-Coordinate,STARLINK-5797 - Z-Coordinate,STARLINK-31423 - Z-Coordinate,STARLINK-4559 - Z-Coordinate,STARLINK-4078 - Z-Coordinate,STARLINK-6294 - Z-Coordinate,STARLINK-3157 - Z-Coordinate,STARLINK-1491 - Z-Coordinate,STARLINK-5129 - Z-Coordinate,STARLINK-4779 - Z-Coordinate,STARLINK-4312 - Z-Coordinate,STARLINK-31066 - Z-Coordinate,STARLINK-30429 - Z-Coordinate,STARLINK-3623 - Z-Coordinate,STARLINK-5296 - Z-Coordinate,STARLINK-5429 - Z-Coordinate,STARLINK-11224 [DTC] - Z-Coordinate,STARLINK-4355 - Z-Coordinate,STARLINK-31172 - Z-Coordinate,STARLINK-3054 - Z-Coordinate,STARLINK-2343 - Z-Coordinate,STARLINK-1723 - Z-Coordinate,STARLINK-1940 - Z-Coordinate,STARLINK-5267 - Z-Coordinate,STARLINK-31561 - Z-Coordinate,STARLINK-30095 - Z-Coordinate,STARLINK-31285 - Z-Coordinate,STARLINK-31670 - Z-Coordinate,STARLINK-31865 - Z-Coordinate,STARLINK-5321 - Z-Coordinate,STARLINK-32100 - Z-Coordinate,STARLINK-30544 - Z-Coordinate,STARLINK-1247 - Z-Coordinate,STARLINK-31785 - Z-Coordinate,STARLINK-30445 - Z-Coordinate,STARLINK-2017 - Z-Coordinate,STARLINK-5111 - Z-Coordinate,STARLINK-6136 - Z-Coordinate,STARLINK-4357 - Z-Coordinate,STARLINK-6361 - Z-Coordinate,STARLINK-31517 - Z-Coordinate,STARLINK-4602 - Z-Coordinate,STARLINK-4110 - Z-Coordinate,STARLINK-1448 - Z-Coordinate,STARLINK-30168 - Z-Coordinate,STARLINK-6155 - Z-Coordinate,STARLINK-6219 - Z-Coordinate,STARLINK-30494 - Z-Coordinate,STARLINK-32211 - Z-Coordinate,STARLINK-3799 - Z-Coordinate,STARLINK-31573 - Z-Coordinate,STARLINK-2078 - Z-Coordinate,STARLINK-6191 - Z-Coordinate,STARLINK-31928 - Z-Coordinate,STARLINK-30382 - Z-Coordinate,STARLINK-1422 - Z-Coordinate,STARLINK-30941 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-6130.5959,4325.9521,4382.7988,1209.4076,-4105.2226,3864.7775,4725.2402,1071.4524,-4276.3215,4764.6319,-6715.7161,785.3034,612.0641,-2638.1132,5478.8697,-1940.2269,2835.9665,-4990.3832,-4915.1917,111.3750,-3350.3673,2727.2410,6521.2098,-4308.5843,-6205.1180,-4472.7499,-561.5168,-2139.2761,-3173.1835,-6583.8021,3180.9939,4503.8047,3450.2017,-4341.0056,-851.1744,-3229.0175,1829.5127,3274.5808,-4943.1001,0.0000,-4604.0449,-2785.6920,822.4556,-6616.6835,2640.9343,-1792.0429,-6132.7346,-4965.8570,5988.7722,3427.6930,-977.5595,-5526.8042,5630.1755,5302.5599,-6451.3226,-5020.1963,4306.3811,3500.9460,-5713.1029,-1546.6143,1203.5158,0.0000,6770.8092,1143.2806,1817.2073,-3847.9718,2014.6839,-110.0666,1406.7356,3651.5568,-6759.1995,-204.0341,2386.7307,0.0000,4207.6894,-2707.1566,5273.6613,1841.3235,-3397.6910,4848.6158,6882.9536,4132.4399,3369.7116,5427.5073,6176.0002,-3649.6500,4228.4866,-4957.5739,5493.3272,-5645.7251,6370.9143,743.7235,3796.5906,4824.6702,5158.4491,-6831.3169,-3117.7475,6761.7205,-2970.4021,-5493.9062,97229.2243,119904.8681,101784.7773,102757.6531,111286.5190,109667.5294,107879.4098,108275.1925,-271613105.2191,-271596736.4154,-271642398.8410,-271634946.1578,106553.3831,-271630692.2938,3038.9097,4016.7215,-3662.6948,4922.4970,-2100.1791,-1795.4119,5043.8288,-6516.9696,-5267.0783,826.1747,-681.9627,-5040.2940,-4178.7504,-6343.3189,1147.1947,-5215.0912,-5160.1334,-934.7772,1354.9600,6106.8840,4033.0404,5887.8098,-1995.9367,-2210.2521,726.8876,-286.3560,-4604.4102,-5204.9393,4807.9516,-1390.7529,5791.7956,-2505.8281,5428.0441,2854.1842,4199.8023,2911.2334,-5445.4536,-4466.0090,1658.0041,0.0000,4050.4261,-1054.1891,6808.8301,-1634.5601,-1012.7856,-5269.2553,-3050.4550,4508.2650,-3461.4509,-2315.6610,6776.2310,-2034.3078,1588.6417,1902.5962,1088.0086,-756.4826,230.2471,-5090.4695,-58.9009,-3768.6169,1699.0588,0.0000,1524.5450,-4152.2925,6529.9489,1674.9017,-3456.2490,6807.9487,5003.7084,5208.3512,-163.6393,-6832.5554,3105.4682,0.0000,-4853.8914,-4727.2452,710.8480,6595.5106,-2510.5758,4542.9548,-672.8069,-3249.5139,3789.3685,-3116.7062,-1193.1791,-2002.0158,-2069.1828,-3588.5470,-2371.2736,3520.6932,17.6219,6375.7856,-1712.7092,2909.7067,-997.5137,-690.6696,-6006.7604,-1410.5733,5915.6564,-462.6665,-394969.2732,-372508.1033,-386307.8633,-387005.1415,-387996.9727,-386824.7120,-379244.2601,-383176.9951,156370293.9148,156392062.7039,156371109.3002,156380174.0322,-382663.1775,156375479.7477,181.8738,3578.9610,3915.0359,4696.4491,-5157.0450,-5399.2896,-261.8174,1856.5004,78.0975,4919.7175,-1504.3811,-4693.8649,-5396.1428,-919.8659,-4041.8180,-3916.8548,-3484.5066,4681.7530,-4678.3667,3271.8601,-4503.3313,-2475.1227,-1016.2348,-4970.9554,3015.7104,-5264.5274,-5181.7865,-3851.4009,-3872.6328,1594.9861,1981.0917,-4646.9498,2510.8735,-4554.6284,5411.3878,-5375.9874,3502.3892,-4160.4848,-4588.4248,0.0000,2970.2327,-6278.7413,-789.9577,-706.8295,6345.6075,-3939.1777,873.1078,-1634.9365,474.3023,5516.7552,742.6645,-3620.1027,3563.0716,4015.0177,-2274.2741,-4716.3583,-5392.2706,3161.8599,3883.9403,-5366.0324,-6618.8260,0.0000,450.6087,5344.3367,1373.0257,5482.1574,-5681.8499,157.9707,4605.1255,-2353.5710,-790.8341,-36.2499,-5774.1225,0.0000,2597.7091,4227.3857,4191.5043,1060.6145,5414.8232,-1949.7027,84.8687,4512.0556,4708.9448,2812.5935,2878.4300,-5507.3936,-5061.3354,3234.9577,-3480.2677,1891.9099,-2299.6366,-2246.8788,5502.2487,3806.7139,-4350.8736,-937.8666,-715.0184,642.8852,1735.6076,4184.6059,-72174.0488,-72857.2298,-72159.5081,-71039.0821,-67824.0276,-76948.6050,-81786.0874,-73183.2126,136931614.8659,136914390.5911,136949646.8901,136933212.1917,-73465.5487,136940624.9998,
3600.000,3825.4454,-5084.5554,-588.9576,-4925.8510,4161.6761,-2885.1348,-4808.5571,1624.6020,4605.3812,-3118.4694,4626.5957,3235.5645,3218.6879,4321.9880,-3299.5674,5237.1730,-358.0146,6695.4606,3883.2683,-2618.0746,-1013.0777,-4383.1580,-3901.3620,1862.9792,3698.5561,3048.4877,2452.8808,5311.5014,-179.6847,6343.6045,-3872.4765,-2872.1659,-5417.4183,1087.4877,-3479.3282,1542.1591,303.8151,-1078.3099,4096.9912,0.0000,2742.8867,1838.7973,-2406.4664,5749.6944,-3993.3176,5087.1523,5133.4513,3465.8340,-3502.5063,-836.4021,-1203.1620,3802.8453,-3474.8185,-5097.0091,5910.1520,5052.9889,-5362.7057,-508.5088,2889.1695,5844.3614,3024.2109,0.0000,-4882.4910,2220.0245,-3101.1902,2713.8902,2326.0398,-2633.3480,-4819.1171,-4873.8297,4712.7236,2733.1004,-2586.4783,0.0000,-578.7745,4162.6816,-6547.3736,-3721.3070,5160.4137,-5171.3148,-5346.8748,-6640.3790,-6114.7521,-4661.4565,-3012.9088,5193.0939,-604.5842,6698.3101,-4798.1654,4159.1941,-3626.8772,-2612.5300,-2511.8587,-6796.8386,-5687.1925,6190.0900,4829.3483,-5362.9679,1114.8564,6292.4382,195122.6569,211113.5849,194266.1788,196289.2976,204691.1843,202209.3802,201170.9924,197955.7540,-302833015.3706,-302822462.2175,-302855263.8287,-302860056.6314,199597.2577,-302849602.9852,-3952.7411,21.8643,5133.4460,-3364.6993,-2318.0361,5579.1971,-2661.8268,4259.2123,2336.2351,3317.5167,-1519.9414,4915.6272,5394.6316,4699.1888,2516.9706,4319.5779,6826.8089,-1320.9142,-5009.1731,-6417.8205,-4154.7320,-2772.3014,3202.0373,-1574.7651,-3508.8619,-3902.0271,531.4558,4257.2234,-2548.3842,-210.1688,-2498.6207,5749.0718,-4113.4268,-5537.6406,-3940.9372,-6168.5116,6572.0637,6722.9109,-5071.3620,0.0000,-6168.2921,-3501.0637,-4597.2978,-414.4302,4526.9799,4507.6085,471.7347,-5284.8177,4701.6231,5625.9082,-5027.1836,-1639.2006,2192.2653,-4524.3065,-3315.9536,-3225.9066,3358.1164,2919.8907,-2973.0542,2125.4496,1838.8122,0.0000,-679.4785,5957.6846,-5440.3491,-5422.9666,1797.1861,-5034.2079,-2962.5539,-1016.3935,-2710.7201,5113.2560,1407.4919,0.0000,5118.9427,656.0408,1739.5470,-4219.9289,-1592.2780,-1137.2662,2808.7493,1898.4572,-1122.3226,4738.9147,3086.5757,-1999.8241,4653.2323,1748.1574,4984.6141,-5218.8088,3404.3685,-5723.4455,5468.9370,-254.5060,3759.3840,-1575.8015,3576.8413,3311.0298,-6117.6685,-2569.9531,-357376.7217,-330388.3955,-345987.9162,-346184.3143,-349153.5313,-346933.2073,-341169.1126,-343709.3003,80676717.0988,80704763.5332,80674284.7258,80680947.8626,-343806.1264,80681708.3586,4066.4803,-4681.8956,-4624.8941,-3507.4106,5003.5666,2787.0720,4187.5314,-5134.7419,-4405.3700,-5194.3168,4898.4852,3646.2618,2715.7264,-2704.1769,5504.3995,408.0145,-183.2524,-1097.5913,2758.5180,149.8412,5415.7981,4603.5953,4685.8145,6485.6923,-4718.3651,4809.5383,6475.5760,335.0078,6444.6257,2738.9963,-5141.7422,2599.6233,1194.1545,3969.1552,-4491.5642,2700.8520,1412.6833,1245.2039,2372.7083,0.0000,946.3642,5703.6776,4542.1034,-3709.8288,-3459.1461,491.9780,-4601.4518,-2782.4986,-3710.6541,-3915.7636,-4558.8098,5522.0833,-5491.0871,1195.2474,-1430.9346,3458.1909,2749.6580,-6280.5716,-5537.1790,2569.8930,5952.3184,0.0000,-4909.3294,-2612.1330,2926.3627,-3321.7298,6286.3630,-3760.4809,-4045.7600,4592.8344,4087.9386,3617.1594,6314.1168,0.0000,-4647.1352,-5471.8568,252.8092,-4054.3860,-4260.8882,4448.4993,3359.8789,533.0405,-3061.2047,1713.9809,-5417.4937,4071.5173,5059.5345,223.7085,68.5505,1818.5544,4584.1963,-2580.1792,-3395.7657,-246.4810,126.8918,-2693.2781,-3197.5166,2887.5937,2850.8474,-1342.1225,-71156.0580,-71721.5814,-69944.0615,-71996.4774,-65846.2782,-72131.6024,-81238.1859,-72748.9189,136911503.6704,136894591.6852,136936012.6420,136916891.7263,-72076.7755,136922335.0571,
7200.000,758.5666,4993.7565,-2980.6520,6779.6691,-3886.6560,1389.5887,3912.1856,-4797.3711,-3556.2257,1577.2750,-1241.9231,-5758.0031,-4803.0052,-5005.1966,1087.6424,-5739.1115,-2323.2226,-5503.1955,-2045.7163,4195.1774,4767.6627,5570.8762,-425.2738,-504.9063,-579.2773,-1727.0963,-5014.2041,-5753.1076,4475.8067,-3532.1131,4356.6634,850.5340,5446.3564,1762.8420,6057.1151,-8.0328,-2745.9939,-1186.7078,-2335.4653,0.0000,732.7073,-1942.1847,4267.3902,-2423.1311,4380.6723,-5729.2932,-2827.4190,133.8651,-474.0171,-1043.9935,4049.4116,-1886.6815,1027.5321,1557.6691,-2983.2373,-3998.3074,4624.5250,-3815.0814,12.7892,-6261.5252,-3618.8647,0.0000,1383.3731,-3872.6912,3911.0638,-1354.2755,-5997.6659,5034.6993,6816.2517,4793.8800,-729.1651,-4950.6794,3662.7706,0.0000,-3436.8824,-5269.7695,3877.8700,5194.0909,-5482.6692,4623.3190,1832.7559,4448.9401,6794.0497,1236.7723,-802.5831,-5374.2278,-2212.1981,-5881.3594,2248.6305,-756.4650,-284.5421,3809.7438,1111.7068,5269.8861,3119.4120,-3328.2318,-4899.5609,1920.0073,2130.7792,-4854.6300,280248.4756,288660.0364,274294.3365,278947.5990,285328.5707,278977.4327,282111.3051,281498.8185,-313381909.8779,-313378336.7754,-313396290.2762,-313408056.9745,279931.3372,-313397600.1872,4112.8950,-3869.2451,-5732.1889,1368.0263,5451.2772,-6513.9818,-1480.0347,-839.1540,2549.2488,-6374.2487,4345.3607,-3833.4933,-4502.3758,-1085.1187,-5884.2450,-1300.0849,-5254.8118,2694.8813,6546.9051,4272.3657,4068.9379,-1069.3841,-4378.0688,5533.9728,5904.7596,6556.9495,2613.3426,-1270.4182,982.8739,2536.6658,-1959.3432,-6809.0491,908.6838,6621.6946,3251.3415,6706.0529,-3431.7883,-6372.9000,6415.3411,0.0000,5354.0138,6419.6221,602.3748,3314.4805,-5206.1207,-1611.6260,3271.8680,4300.9101,-5082.0719,-6820.6607,1562.8739,5350.7308,-5779.6513,3593.3105,4588.7992,5653.7687,-4849.6277,-1153.0072,5839.0035,-3.7181,-5649.7971,0.0000,-1967.0902,-5341.3472,1792.0410,6711.6640,-1355.3017,1028.6907,796.8953,-3641.8273,5277.3540,-1187.3263,-4873.3175,0.0000,-4610.7685,3118.6672,-3253.3232,404.6394,4145.4810,-2980.9454,-4722.2540,591.0266,-1265.3702,-4457.4454,-5113.2665,4326.7527,-6273.7867,848.0033,-5605.7966,5278.9842,-6007.2719,1687.9088,-6761.0156,-2482.6509,-4394.2396,3892.2231,971.8459,-4732.8896,3613.3195,4354.1371,-295625.3661,-266494.6662,-283226.2632,-281066.5792,-287896.0523,-282931.3991,-280648.0466,-282426.5673,-516524.3120,-484127.4914,-517770.9778,-518982.5372,-282724.6742,-511198.5100,-5425.5392,2786.6651,2499.9043,102.8490,-1732.3819,1692.2819,-5511.1330,4823.9902,5174.5518,2128.7887,-5236.4765,-383.0247,1878.8082,4659.1031,-3441.7921,3401.4337,3704.6120,-3208.0200,874.4993,-3502.7421,-2908.2959,-4007.5007,-5311.8468,-4156.6478,3594.8687,-1331.6215,-4049.5312,3419.2603,-5214.6705,-5383.0219,4972.0095,996.7442,-4156.2466,-856.5043,708.6495,1659.2342,-5103.7718,2419.6921,1237.3544,0.0000,-4160.1758,-1817.3389,-5395.6795,5476.2763,-1445.1843,3311.9890,5376.1769,5387.6842,4683.7285,-222.4936,5338.3105,-3947.9850,3531.0075,-5714.2524,4231.2708,-89.0999,1641.4747,5677.1655,3695.0288,2462.1770,-1754.0105,0.0000,6517.4283,-1930.5302,-5421.1088,-960.3982,-3237.1432,4460.1366,1103.4185,-3124.6489,-4242.4794,-4568.1994,-3393.9250,0.0000,3863.4266,3176.2324,-4514.3716,4561.0978,199.5060,-4207.7922,-4714.7303,-5286.7605,-485.9603,-5078.8404,4587.1487,-28.6345,-1865.4071,-3566.1374,3364.6536,-4415.0951,-3117.1449,5361.3338,-892.1735,-3520.7909,4167.2154,4657.3339,4611.1899,-4700.9296,-5413.9781,-2346.1679,-70152.2345,-70584.5209,-68294.5918,-72242.6850,-64303.9861,-68402.3322,-80036.1875,-69830.1276,136892059.6717,136874926.1100,136920704.7073,136902467.5692,-70682.4171,136904010.8472,
