sl_20_86400_20280425 Coordinates.csv
2028/04/25 07:47:00.0000 UTC

Generated: Tue Oct  8 21:41:25 2024,
Start: 2028/04/25 07:47:00.00, Stop: 2028/04/26 07:47:00.00,
TIME_UNITS,STARLINK-1371 - X-Coordinate,STARLINK-1672 - X-Coordinate,STARLINK-3393 - X-Coordinate,STARLINK-30345 - X-Coordinate,STARLINK-11188 [DTC] - X-Coordinate,STARLINK-3934 - X-Coordinate,STARLINK-6283 - X-Coordinate,STARLINK-3838 - X-Coordinate,STARLINK-30759 - X-Coordinate,STARLINK-6101 - X-Coordinate,STARLINK-2571 - X-Coordinate,STARLINK-4417 - X-Coordinate,STARLINK-31150 - X-Coordinate,STARLINK-30754 - X-Coordinate,STARLINK-31954 - X-Coordinate,STARLINK-30933 - X-Coordinate,STARLINK-31436 - X-Coordinate,STARLINK-31371 - X-Coordinate,STARLINK-11118 [DTC] - X-Coordinate,STARLINK-3771 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1371 - Y-Coordinate,STARLINK-1672 - Y-Coordinate,STARLINK-3393 - Y-Coordinate,STARLINK-30345 - Y-Coordinate,STARLINK-11188 [DTC] - Y-Coordinate,STARLINK-3934 - Y-Coordinate,STARLINK-6283 - Y-Coordinate,STARLINK-3838 - Y-Coordinate,STARLINK-30759 - Y-Coordinate,STARLINK-6101 - Y-Coordinate,STARLINK-2571 - Y-Coordinate,STARLINK-4417 - Y-Coordinate,STARLINK-31150 - Y-Coordinate,STARLINK-30754 - Y-Coordinate,STARLINK-31954 - Y-Coordinate,STARLINK-30933 - Y-Coordinate,STARLINK-31436 - Y-Coordinate,STARLINK-31371 - Y-Coordinate,STARLINK-11118 [DTC] - Y-Coordinate,STARLINK-3771 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1371 - Z-Coordinate,STARLINK-1672 - Z-Coordinate,STARLINK-3393 - Z-Coordinate,STARLINK-30345 - Z-Coordinate,STARLINK-11188 [DTC] - Z-Coordinate,STARLINK-3934 - Z-Coordinate,STARLINK-6283 - Z-Coordinate,STARLINK-3838 - Z-Coordinate,STARLINK-30759 - Z-Coordinate,STARLINK-6101 - Z-Coordinate,STARLINK-2571 - Z-Coordinate,STARLINK-4417 - Z-Coordinate,STARLINK-31150 - Z-Coordinate,STARLINK-30754 - Z-Coordinate,STARLINK-31954 - Z-Coordinate,STARLINK-30933 - Z-Coordinate,STARLINK-31436 - Z-Coordinate,STARLINK-31371 - Z-Coordinate,STARLINK-11118 [DTC] - Z-Coordinate,STARLINK-3771 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
32400.000,-2840.5921,4728.4764,-4149.6949,-4610.0665,-3864.5956,2039.2695,6359.0040,-1794.4572,1626.2210,-5820.6653,1458.9613,-1506.5337,3430.6393,2185.5436,-1609.5370,4375.7876,641.5928,-6069.7578,4657.9507,3880.5290,-159078.4724,-154796.6478,-156483.0400,-157500.7385,-159046.9405,-158866.1756,-165417.3981,-160567.4609,-64709719.8808,-64707138.4054,-64734657.6317,-64726765.7169,-162028.5923,-64726661.9833,2890.7490,-4217.7559,4245.8198,2532.5193,5177.5952,4835.8017,-24.9502,-3876.2191,5769.8866,990.3349,-3718.4173,2431.0919,-4088.3799,6565.3504,-6403.0579,2806.8662,-4448.1074,330.6195,1326.6944,1403.7477,-334673.9041,-309475.2925,-328054.3878,-332226.7764,-323480.2000,-325266.8573,-324014.8135,-326183.7960,-348528572.0704,-348503833.1576,-348547333.2789,-348531922.0363,-326490.1646,-348537291.6936,5343.5297,2457.9297,3471.7142,-4521.7738,1545.3872,4405.3572,2741.2315,5421.5692,3419.8127,-3516.0843,5305.8355,6305.1889,-4207.7490,382.9140,-1897.6854,4458.4828,-5184.8501,-3129.2167,-4679.5938,5515.3670,141192.8297,141760.9772,139385.7546,147792.0692,141867.2222,132495.7361,140833.0630,140490.0700,65163310.6081,65145305.0548,65178869.0066,65165456.9726,141513.9308,65170680.4050,
36000.000,-500.3701,-3255.9191,3224.9152,3259.5242,-545.1532,-4218.7879,-4136.0295,5460.5436,-4292.6044,5663.2177,3473.8455,-557.7195,1225.9307,-3909.1671,3139.6008,-5390.9178,2598.1677,2777.9178,-6552.4616,-5254.5866,-70370.6616,-71620.9987,-69939.0825,-70515.0936,-70260.8030,-71085.7545,-79176.4814,-76483.3671,27771982.8206,27766125.8458,27754794.0410,27749563.8240,-75085.1867,27756081.9606,-6170.4359,5494.8111,-6015.3484,-5725.8410,-4112.9173,-773.8954,3013.6580,3054.3690,-2687.5425,-3887.0745,4980.7499,2719.5502,5282.0701,-4402.3673,5495.6608,1544.7840,6023.7122,-3040.5232,1490.9558,2516.0638,-360018.5720,-337416.7847,-359256.3262,-361574.2376,-352969.6781,-354914.0479,-353494.9703,-356866.5244,-353388586.1369,-353361826.2125,-353406702.6353,-353398868.7005,-356172.3129,-353397075.2673,-2607.7865,2322.4936,863.6820,2145.5725,-5196.0535,-5356.7610,-4676.0509,-2937.1890,-4700.6488,-41.5766,-2715.1801,-6359.5462,4082.5312,-3661.6536,-2667.4755,-3950.1248,1982.7350,5444.5139,385.4711,-3696.0827,141661.3712,142361.5237,141042.1002,147976.4017,145071.9203,134357.1662,138238.5933,143204.7304,65233050.1696,65215708.4946,65255734.9902,65236158.2662,142359.5033,65242666.7120,
39600.000,2683.6573,-630.5163,-501.9691,-1239.9143,5406.8818,5716.7683,1135.3665,-6538.6282,6191.2212,-3002.4088,-5193.0773,4263.2867,-4769.4842,5062.5264,-3915.9730,4903.0520,-3993.3668,975.1071,4162.1643,5098.6798,19024.1471,15629.8945,20799.8943,20723.1371,22049.0035,21023.1036,12520.8599,17723.4770,118353853.2047,118339666.5104,118342938.3840,118333604.8404,16388.6675,118338688.3820,5624.3156,-4200.9075,5055.8677,6648.7064,1525.7107,-2804.0810,-5719.5464,-1721.7535,-744.6005,5048.7363,-3224.9389,-4824.0697,-4781.4517,570.6322,-1705.1605,-4748.0346,-4935.1137,5601.6861,-3170.0916,-4613.2067,-361974.4489,-343647.8630,-367420.9570,-368159.8348,-359737.3512,-361481.6856,-360913.6164,-362007.4948,-334129799.9735,-334103272.1268,-334142936.5432,-334147392.2077,-363149.3563,-334137614.0561,-2507.6958,-5314.4790,-4647.6482,1514.5162,3539.4547,2540.8123,3730.8834,-1435.0173,2958.5721,3551.5376,-2622.6580,2561.0214,-738.1957,4688.0347,5366.5834,634.9405,2586.7310,-3799.0607,4224.0063,-552.7557,142396.4311,142949.6090,143039.1019,147661.4140,147627.4786,136899.5750,136605.5451,142716.6947,65303389.2015,65286247.6732,65330934.0540,65311264.3357,143192.6712,65314629.7014,
43200.000,-3898.2060,4983.1474,-3408.5962,-1632.3715,-6350.1701,-4891.9475,1465.5156,4830.6922,-6063.8294,-1308.6708,3665.9166,-5667.7096,5679.5036,-5466.8064,4466.1941,-2323.8857,4151.0891,-3279.5520,972.0464,-2477.9475,103368.1416,101437.1442,109870.9960,110192.3859,112586.3746,111296.2476,103394.8440,105572.4899,200854026.0529,200832204.5235,200845828.6498,200840071.3626,106571.3180,200839112.3548,-1154.8053,2046.4025,-2750.8356,-5212.1671,960.5655,4353.4077,6752.4921,-768.0135,3237.2291,-4901.9648,-1585.1956,2907.5900,1904.8466,3151.7850,-2821.5273,5646.3117,1024.6539,-5961.0544,4252.0732,4674.5448,-347488.0841,-327897.4215,-352118.2299,-351599.5493,-343336.0668,-344869.1762,-345141.6535,-348480.3548,-292067962.3229,-292043773.3574,-292073538.1813,-292087755.6251,-347045.1916,-292074866.4948,5333.7516,4139.0778,5297.6266,-4274.9407,1697.1807,2028.6910,-518.6036,4870.2375,659.4360,-4635.7297,5306.0883,2730.9576,-3208.8469,-2872.3720,-4393.5371,3107.3753,-5365.4332,-651.0310,-5131.7313,4413.3436,144621.1184,143527.2554,145064.7678,146774.6277,149608.7545,140216.1145,135795.4610,144264.0131,65374432.8506,65356941.7581,65404485.0550,65387704.0701,144013.3471,65386569.3489,
46800.000,4350.4153,-6794.0865,6409.5801,4711.4795,2388.1056,1271.9032,-3401.8207,-1899.2683,3399.5098,5118.4258,-1118.6552,2604.2581,-4318.7370,4400.6858,-4096.5040,-1817.7678,-3894.8527,4007.5064,-5006.3952,-1847.2714,187188.0633,180399.3297,191582.7475,191704.7615,195826.4137,193506.2881,187403.4624,190379.7426,269642500.5598,269614286.8579,269632753.6820,269634288.6669,189741.4642,269627300.6885,-3854.1496,-82.6932,638.8828,2493.2859,-3343.3612,-4290.0096,-5221.3138,4084.2665,-4600.6007,3821.2537,5980.0398,176.6899,2506.3307,-5306.1377,5496.7020,-4679.0670,3570.0418,3069.5784,-4242.1112,-3837.2403,-314535.4556,-291265.6020,-314467.1608,-312765.3161,-304909.6362,-306894.4786,-307002.9123,-307243.0851,-230074978.6923,-230054935.7644,-230072703.5224,-230091289.7868,-308949.9532,-230081009.2358,-3369.2210,242.5723,-2426.3051,4421.7352,-5227.9149,-5203.1241,-3033.3032,-5244.9282,-3875.0511,2517.6409,-2689.6932,-6428.4377,4596.2219,-715.4970,369.5720,-4675.4828,4359.9127,4598.5555,1492.2029,-5429.9816,146595.1090,144096.2710,146796.0769,145238.9071,151089.0548,144389.0905,135690.3715,144947.3478,65446239.1194,65427812.5443,65476606.2557,65463878.9654,144821.4444,65458485.6302,
50400.000,-2929.3492,4716.5547,-6471.0521,-6665.4215,2838.3459,3361.1085,4791.0575,-600.2121,756.9942,-6513.0760,-1338.2908,2890.6655,1924.7520,-1546.0730,1810.7518,5544.1508,3057.5111,-4094.4066,5457.9303,5560.1334,261615.4555,247566.4159,260802.4682,259193.5310,266606.8292,261102.6987,259017.0163,260462.2568,320025337.5489,319992438.3684,320010277.9317,320018851.9612,260640.8283,320009402.8723,5811.1287,-2034.6353,1058.8834,223.8903,4934.2786,3660.8281,1672.3362,-6493.8887,5092.3215,-1735.6080,-5953.1798,-861.5925,-6075.2922,5547.9204,-5360.9008,2762.9704,-6131.5942,1710.6012,1900.5572,2865.9529,-259863.7858,-236149.2167,-257010.9020,-252491.6375,-247002.9847,-251897.3110,-248943.1408,-253057.3436,-152382860.3493,-152368311.5761,-152374542.1358,-152392063.5572,-251345.8814,-152388315.0843,-1662.1534,-4460.7480,-2097.4647,-1900.4955,3418.9324,4717.1147,4706.5207,2277.3178,4593.2949,1314.7909,-2648.5432,6230.9257,-2357.9573,3845.3431,3881.7308,2927.2016,-317.8486,-5203.6154,3439.6959,2896.6905,148083.7390,144658.3663,147985.5253,143994.6577,152107.7887,147966.6914,136226.6742,145242.1561,65518815.1085,65498885.1035,65547562.7213,65538834.7378,145616.8776,65530378.5213,
54000.000,-916.2448,-382.5997,3468.9023,6244.2207,-5159.1030,-6230.4751,-5542.8936,2147.9344,-4427.8131,5190.6450,3708.2965,-6395.1368,835.6448,-2390.5173,2193.8603,-6787.1402,-734.7374,3668.7459,-3184.1649,-6566.3365,320247.1424,298744.0892,313264.0685,311783.3196,320523.5296,312345.1864,313569.0862,314560.1013,348564974.1871,348529417.5281,348542185.5074,348554653.6079,314806.1455,348548062.5517,-4176.1273,4382.1366,-2878.3062,-2420.6714,-3754.2672,-2704.9328,2229.4840,6216.7241,-4734.3114,-1459.4015,1482.7774,-1333.7679,6507.5960,-4557.2017,3511.3176,-406.3270,5542.6796,-5411.9824,2546.3181,-1476.8190,-187028.0557,-166087.5568,-183497.0357,-174975.8315,-173392.7080,-181344.9632,-174787.6480,-176278.4732,-64294857.8489,-64286545.3107,-64283778.8874,-64296913.2859,-177945.1675,-64300217.9808,5167.4768,5174.4958,5189.2399,-1796.5048,1847.6577,-954.5143,-3514.8904,2106.7349,-2388.9305,-4261.0513,5306.1805,-2333.9251,-1766.5696,-4647.5866,-5483.4720,868.0614,-3973.5604,1980.4443,-5360.9655,1493.3009,149329.0346,145215.2510,148527.4331,146753.6864,152677.3009,145717.7211,137381.6281,147113.3316,65592116.5547,65570188.6061,65617601.9675,65611722.7524,146399.5619,65602247.9980,
57600.000,5243.2260,-3228.3883,640.5513,-3421.6198,3993.0331,5864.7646,4944.1074,-3393.5529,6064.5725,-2336.4356,-5057.9255,5223.7013,-3630.9878,5688.2903,-5837.5404,4972.8750,-2911.5927,-1910.9054,429.1513,4703.0292,358592.6782,330750.0189,345786.1819,345626.3155,354232.0100,346189.8779,347573.7842,349420.4536,353314794.5322,353278724.6231,353283632.1879,353296242.2470,348849.5457,353296933.9632,1179.8456,-5684.8247,4862.9100,4132.1720,-807.1390,646.9661,-4850.1038,-3071.8012,3011.7565,4845.9612,3401.3458,3425.4659,-3587.0557,2976.7428,-1481.0688,-2397.0904,-2950.5674,5991.6748,-6217.7875,-1051.8811,-100923.8727,-85538.5260,-98608.9683,-88639.5225,-88857.0993,-97553.1727,-89456.1004,-94815.1287,28176513.3624,28178559.6637,28186422.0170,28177373.6147,-93450.3989,28170709.4560,-4031.6116,-1874.9694,-4831.7388,4380.5677,-5255.1258,-3503.0197,150.9944,-5181.9738,-1364.3299,4261.3689,-2663.4531,-3013.1169,4473.2680,2599.6029,3287.5524,-4071.4545,5452.0663,2668.7888,2533.7040,-4939.6839,150417.8865,145768.7231,148486.2442,149882.4732,152785.7501,143047.7817,139167.5034,146216.0879,65666050.6964,65641757.3753,65686936.9415,65681536.0626,147169.4138,65674094.0362,
61200.000,-6539.4288,4548.0193,-3591.4022,-490.5254,-1439.4575,-3126.2104,-2494.9418,4658.0543,-5453.0809,-561.8715,3300.2795,-962.8060,5690.8465,-6787.9949,6765.3028,-1377.7864,6098.7460,-1586.0707,1727.4458,-1575.3690,373751.7637,341606.5846,356415.9681,357233.6227,365661.6946,358450.6732,358981.7951,359853.0490,333951941.6420,333917363.9877,333913556.5893,333926297.5240,360669.7553,333933423.2356,1321.3587,4134.0395,-5741.7278,-5403.0230,5582.5581,2660.2270,5561.6251,-1184.7170,189.6702,-6713.3254,-5118.4128,-2174.1912,-682.1708,-952.9331,-236.0811,5079.2904,298.8678,-3901.1023,5999.4149,4292.6454,-7349.5837,400.7914,-7681.5147,2392.7585,1102.8842,-7130.3059,1374.2853,-2165.0237,118719855.4428,118716350.2965,118724863.5153,118716125.4779,-3253.0840,118713153.4113,-768.4065,-2914.7846,1216.9977,-4321.8595,3295.1432,5484.3026,3283.8046,4954.9717,4223.8353,-1347.7348,-2675.0138,6501.8212,-3651.5779,1015.5244,1149.1794,4382.7007,-3129.0868,-5387.9719,2505.0219,5152.9213,151391.7296,146320.7645,148079.2327,152361.5628,152394.3858,141338.7499,141633.8548,149148.4989,65740482.2796,65713632.2410,65755747.3626,65747449.6053,147926.3503,65745916.6118,
64800.000,3378.5152,-4108.2075,4496.3663,3737.3148,-1026.9156,121.5201,-1360.7976,-5210.6709,3546.2257,2886.6994,1563.1339,-2305.7045,-5537.1228,5374.7567,-4359.4810,-2031.8599,-6520.0763,5315.1225,-3640.3139,-993.4152,364488.1244,330658.5631,344521.3804,345846.2372,354119.7580,347691.0063,347384.4101,350394.1367,291799299.7022,291767806.3679,291756319.3338,291777015.8317,349581.0064,291780601.5739,-3170.9203,208.1076,4113.5237,5605.9081,-6251.4285,-5806.8330,-4885.5583,4242.6721,-3979.0269,5706.9201,3675.1674,-2293.4978,3934.5037,-1712.2783,2225.6282,-6346.1596,1583.0712,1095.8173,-1846.6017,-6513.4328,87385.0521,86311.7280,83590.3887,92909.6975,90550.8579,83725.9718,91625.8308,86238.9304,201155670.2816,201148005.3327,201152979.5439,201143877.6646,86910.4006,201147818.9804,4849.8377,5403.4398,3185.7441,1621.5189,1996.6750,-3652.8185,-4725.9785,-1614.4891,-4397.1863,-2512.3573,5306.0990,-6129.8095,-79.8960,-4031.6045,-4820.8412,-1619.4119,-1414.7182,4144.6063,-5357.4567,-2042.3126,152273.9942,146873.6551,147618.2520,154265.8775,151430.7436,140452.1405,144873.8463,147257.4233,65815242.3151,65785862.2770,65824186.4477,65812426.0985,148670.2898,65817715.7007,
68400.000,1806.8470,3096.3190,-4168.3083,-5269.5901,3446.3419,1927.1049,5008.6533,3771.1901,-1267.9365,-4589.0910,-5983.0089,2028.9186,2460.4933,-2462.4873,329.1162,4163.9590,3606.8873,-6755.0068,4927.5946,2540.7644,331272.5610,298608.8842,310842.1296,312285.5051,320158.4270,314414.5474,314280.3008,315555.5074,229735139.6422,229707659.5410,229691097.3491,229722801.2415,316351.8007,229716801.8615,4575.7340,-4795.2469,-82.4366,-4010.0006,2116.8988,6539.4777,3497.3467,-5085.0155,6559.3232,-2153.3904,-1223.7173,6303.4597,-5109.3519,4580.2738,-4519.9945,4935.8666,-3087.3475,1038.2716,-2993.2825,5938.8663,176889.0828,166790.1804,169460.1771,177391.2888,173302.6023,168977.2690,175078.9668,171712.7873,269858135.1465,269848197.1595,269846385.0223,269845893.4226,171323.4859,269849152.5634,-4575.8892,-3700.3964,-5480.2401,2043.8959,-5277.6419,-759.8112,3257.8795,-2777.1093,1740.6890,4625.5952,-2636.4538,2041.2495,3730.6979,4570.7730,5148.0244,-2308.8766,4938.7284,109.7079,3464.4543,-2425.2171,153079.4025,147430.1233,147426.1370,155668.7336,149817.7542,140270.0018,148969.7418,150995.3147,65890139.0217,65858506.9952,65892388.3318,65883002.6491,149401.1514,65889491.2788,
72000.000,-5126.6100,-1517.6590,3518.1882,5256.6911,-4995.0817,-3212.5809,-6731.0339,-163.4885,-1043.9219,5495.3568,5951.6503,384.4021,2276.7844,-504.7255,2901.9715,-4968.5959,849.7540,4583.7947,-4006.3850,-3627.8581,276231.0340,247470.5588,257487.1086,258782.9967,264302.2101,260755.3071,263701.9151,263634.5524,151996592.5520,151973218.8992,151955222.3408,151989590.5844,263151.4212,151979075.8400,-4333.8602,6565.3997,-4266.8034,581.1818,3018.1626,-3916.2214,-1630.9067,4316.7730,-6521.1375,-2060.9728,-1233.6757,-6120.2478,4613.5882,-6506.7319,5912.3852,-1088.0617,4598.2126,-2678.5223,5204.5466,-2515.7186,255128.1313,236780.6818,244467.3141,250599.1133,243208.2325,243017.4058,245114.6894,244509.7553,320139076.2625,320128959.5379,320118558.1799,320132694.4915,244651.5355,320129244.9136,147.3114,-915.8640,4086.6745,-4487.5343,3168.1860,4613.9175,187.3486,5382.6803,2011.2862,-3574.5288,-2702.0623,3227.6401,-4440.8931,-2339.3243,-1952.9192,4585.8513,-5021.4108,-4309.1223,1460.8227,5287.7610,153817.8802,147993.5614,147750.1633,156609.5451,148496.6672,140728.7474,152468.6165,148421.9496,65964970.2441,65931638.9943,65960474.8591,65957931.3661,150118.8553,65961243.3222,
75600.000,4924.5143,-1194.3060,-2472.6334,-4330.5923,3631.0636,4363.0288,5885.2894,-4059.7191,3478.1476,-4800.9032,-1503.2752,-1345.6436,-5905.8515,2765.2846,-4227.9112,4775.3082,-4177.5573,-153.8179,79.9201,4669.4740,202986.8679,180437.9437,187849.8307,188830.9428,190450.9617,190255.3639,196818.6507,193089.0147,63890367.3445,63870311.9534,63854890.4308,63882280.2476,193407.9264,63873932.5652,1214.4049,-4664.2839,6421.0415,3415.7338,-5131.9377,-594.6854,-936.5153,-3180.6168,3930.1236,4912.2688,3700.3445,1651.1838,-2936.5060,6212.8680,-4738.8841,-3310.5050,-5204.5070,4261.0776,-4373.7202,-1832.0976,316837.4781,291888.0368,303798.4101,307976.5558,299242.8680,301027.7129,299831.9866,302328.2373,348567923.1978,348559568.0689,348540485.6273,348567597.1784,302278.5049,348557716.1990,4390.3703,4790.6628,17.8729,4189.2702,2144.0902,-5263.1920,-3539.3791,-4603.6471,-4494.4175,47.7573,5305.8302,-6603.3066,1617.7722,-1339.8550,-2615.6673,-3645.0054,1560.5444,5331.4364,-5121.3758,-4738.4506,154496.4589,148568.3538,148695.7566,157100.6622,151178.2802,141805.6497,150140.5089,152610.2372,66039536.5442,66005346.7957,66028561.6264,66034163.5652,150823.3226,66032971.8068,
79200.000,-2658.6411,4558.3861,208.1869,2857.0078,1074.1130,-4884.7654,-3240.8703,6554.8125,-5555.1690,2004.8087,-3329.4607,-973.0516,6321.5511,-4281.8577,4192.5997,-3348.4661,5044.5827,-3693.0631,4717.3139,-4872.9310,116403.6259,101685.3030,106415.9995,106970.5279,106789.6701,107597.8629,115701.1276,111518.0353,-28569534.0673,-28587822.4525,-28597010.2487,-28582689.4469,111586.9512,-28584894.0385,3634.4517,997.2325,-5499.4707,-6169.2657,3875.1381,4273.3675,3907.9605,1998.3560,-247.4153,-5558.7281,-5133.5381,3349.3631,185.0429,-3484.3124,894.8144,5980.8763,3565.0856,-5194.8013,2227.2999,4757.4246,357881.0616,328647.6936,343639.5873,345959.8279,337353.1550,339303.6865,337954.9799,340449.6999,353205798.1136,353200609.5968,353174471.9297,353207970.3555,340596.9236,353195755.3036,-4986.5081,-4950.8616,-4138.1721,-1364.1376,-5295.4228,2209.8937,4703.8538,885.5251,4085.7480,3492.8124,-2608.6893,5980.2426,2471.2203,4180.1300,5353.9643,111.9071,2971.1099,-2475.3312,4243.8056,1085.2768,155120.3005,149160.4106,150198.2179,157130.2497,154228.1773,143512.9920,147392.1214,149741.8951,66113654.1150,66079736.7903,66096763.5482,66110116.4178,151514.4755,66104676.7087,
82800.000,217.2012,-6377.8171,3184.0271,-614.3534,-5746.9519,3535.3423,236.6504,-6025.1138,6211.1653,2177.5356,5043.0098,4520.2172,-3723.6987,5260.4835,-3773.2767,440.5529,-4155.7868,5096.0834,-6720.2116,3088.5152,22245.0451,16104.8235,18460.0452,18528.2203,17274.3617,18285.3941,26792.1722,23071.7545,-119072363.5939,-119090899.8663,-119091236.2392,-119091045.7579,22905.6078,-119086921.7709,-6625.9607,2008.4405,2693.2847,6508.8227,-1357.3054,-5375.8075,-6241.6397,-204.4852,-2822.6212,4570.2530,3370.7090,-4941.2067,3317.1539,-513.7096,3655.0991,-5884.9759,430.9141,3980.1774,-79.2433,-5236.5681,375531.3278,344738.8125,361468.9315,362206.3347,353772.8285,355524.8072,355030.6422,357509.7799,333737759.3295,333736276.8103,333706174.2891,333737597.0321,357233.0270,333728345.9075,1058.1640,1225.3661,5463.7145,-2311.1722,3038.1635,2365.2096,-3004.9958,3366.2310,-1079.1894,-4647.8633,-2729.6808,-1808.0978,-4617.5879,-4488.3749,-4428.7357,3478.7456,-5441.9341,-2218.3969,352.7593,3245.4697,155693.2932,149778.1001,152040.0419,156659.5653,156627.8547,145900.3424,145604.1626,153968.3178,66187166.6828,66154931.0081,66165200.3098,66184839.6516,152192.2372,66176358.0039,
86400.000,1977.6400,4726.1114,-6117.0992,-2362.4994,6137.5931,112.3801,2201.3833,3248.3200,-4493.9602,-5729.7051,-3683.7123,-5384.4424,32.6632,-5311.0492,2855.9835,3379.0680,2799.2190,-4343.7729,4297.9341,736.7562,-73224.8114,-71000.5245,-70340.4623,-70659.9505,-72983.5991,-71706.0123,-63807.8452,-67336.9093,-201441399.6019,-201462189.8720,-201452688.4191,-201462628.3664,-67000.1711,-201455623.1068,5161.6553,-3471.5319,45.0209,-4645.3616,-1096.5280,4346.4419,6545.8055,-2624.6380,4535.2110,-2754.6599,1544.9695,2621.4366,-6044.4151,3950.3634,-6228.1906,3765.0813,-4741.7829,-230.1629,-2268.8933,4113.5942,368650.6800,339128.0792,356239.1724,355716.1031,347432.6935,348975.9046,349316.6111,350539.9100,291494176.8686,291495877.2510,291465868.9915,291487859.2308,351193.0402,291485661.5953,3802.7291,3431.5968,-3156.8039,4561.3681,2289.7611,-5309.4410,-554.8278,-5510.3339,-2638.5868,2592.1424,5305.3603,-3498.8674,3091.1626,2042.9667,428.5731,-4632.9080,4075.4612,5262.0707,-4662.8941,-5491.8867,156218.4197,150434.0183,153909.1868,155616.1589,158452.2998,149060.8774,144638.1194,151222.4229,66259955.6266,66231051.8556,66234002.0591,66257483.0029,152856.5320,66248015.6686,
