sl_50_86400_20281110 Coordinates.csv
2028/11/10 07:47:00.0000 UTC

Generated: Tue Oct  8 21:42:33 2024,
Start: 2028/11/10 07:47:00.00, Stop: 2028/11/11 07:47:00.00,
TIME_UNITS,STARLINK-32107 - X-Coordinate,STARLINK-30424 - X-Coordinate,STARLINK-4048 - X-Coordinate,STARLINK-11113 [DTC] - X-Coordinate,STARLINK-6068 - X-Coordinate,STARLINK-1963 - X-Coordinate,STARLINK-3133 - X-Coordinate,STARLINK-2369 - X-Coordinate,STARLINK-5422 - X-Coordinate,STARLINK-6261 - X-Coordinate,STARLINK-5076 - X-Coordinate,STARLINK-6212 - X-Coordinate,STARLINK-31420 - X-Coordinate,STARLINK-30301 - X-Coordinate,STARLINK-3387 - X-Coordinate,STARLINK-2084 - X-Coordinate,STARLINK-5669 - X-Coordinate,STARLINK-32085 - X-Coordinate,STARLINK-31491 - X-Coordinate,STARLINK-3594 - X-Coordinate,STARLINK-4045 - X-Coordinate,STARLINK-6339 - X-Coordinate,STARLINK-3325 - X-Coordinate,STARLINK-11096 [DTC] - X-Coordinate,STARLINK-3539 - X-Coordinate,STARLINK-30252 - X-Coordinate,STARLINK-32027 - X-Coordinate,STARLINK-32002 - X-Coordinate,STARLINK-5409 - X-Coordinate,STARLINK-4458 - X-Coordinate,STARLINK-30413 - X-Coordinate,STARLINK-5365 - X-Coordinate,STARLINK-5656 - X-Coordinate,STARLINK-1136 - X-Coordinate,STARLINK-3807 - X-Coordinate,STARLINK-32040 - X-Coordinate,STARLINK-1392 - X-Coordinate,STARLINK-31342 - X-Coordinate,STARLINK-6202 - X-Coordinate,STARLINK-31267 - X-Coordinate,STARLINK-31977 - X-Coordinate,STARLINK-31974 - X-Coordinate,STARLINK-31722 - X-Coordinate,STARLINK-32272 - X-Coordinate,STARLINK-5248 - X-Coordinate,STARLINK-4486 - X-Coordinate,STARLINK-4766 - X-Coordinate,STARLINK-31128 - X-Coordinate,STARLINK-31673 - X-Coordinate,STARLINK-31210 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-32107 - Y-Coordinate,STARLINK-30424 - Y-Coordinate,STARLINK-4048 - Y-Coordinate,STARLINK-11113 [DTC] - Y-Coordinate,STARLINK-6068 - Y-Coordinate,STARLINK-1963 - Y-Coordinate,STARLINK-3133 - Y-Coordinate,STARLINK-2369 - Y-Coordinate,STARLINK-5422 - Y-Coordinate,STARLINK-6261 - Y-Coordinate,STARLINK-5076 - Y-Coordinate,STARLINK-6212 - Y-Coordinate,STARLINK-31420 - Y-Coordinate,STARLINK-30301 - Y-Coordinate,STARLINK-3387 - Y-Coordinate,STARLINK-2084 - Y-Coordinate,STARLINK-5669 - Y-Coordinate,STARLINK-32085 - Y-Coordinate,STARLINK-31491 - Y-Coordinate,STARLINK-3594 - Y-Coordinate,STARLINK-4045 - Y-Coordinate,STARLINK-6339 - Y-Coordinate,STARLINK-3325 - Y-Coordinate,STARLINK-11096 [DTC] - Y-Coordinate,STARLINK-3539 - Y-Coordinate,STARLINK-30252 - Y-Coordinate,STARLINK-32027 - Y-Coordinate,STARLINK-32002 - Y-Coordinate,STARLINK-5409 - Y-Coordinate,STARLINK-4458 - Y-Coordinate,STARLINK-30413 - Y-Coordinate,STARLINK-5365 - Y-Coordinate,STARLINK-5656 - Y-Coordinate,STARLINK-1136 - Y-Coordinate,STARLINK-3807 - Y-Coordinate,STARLINK-32040 - Y-Coordinate,STARLINK-1392 - Y-Coordinate,STARLINK-31342 - Y-Coordinate,STARLINK-6202 - Y-Coordinate,STARLINK-31267 - Y-Coordinate,STARLINK-31977 - Y-Coordinate,STARLINK-31974 - Y-Coordinate,STARLINK-31722 - Y-Coordinate,STARLINK-32272 - Y-Coordinate,STARLINK-5248 - Y-Coordinate,STARLINK-4486 - Y-Coordinate,STARLINK-4766 - Y-Coordinate,STARLINK-31128 - Y-Coordinate,STARLINK-31673 - Y-Coordinate,STARLINK-31210 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-32107 - Z-Coordinate,STARLINK-30424 - Z-Coordinate,STARLINK-4048 - Z-Coordinate,STARLINK-11113 [DTC] - Z-Coordinate,STARLINK-6068 - Z-Coordinate,STARLINK-1963 - Z-Coordinate,STARLINK-3133 - Z-Coordinate,STARLINK-2369 - Z-Coordinate,STARLINK-5422 - Z-Coordinate,STARLINK-6261 - Z-Coordinate,STARLINK-5076 - Z-Coordinate,STARLINK-6212 - Z-Coordinate,STARLINK-31420 - Z-Coordinate,STARLINK-30301 - Z-Coordinate,STARLINK-3387 - Z-Coordinate,STARLINK-2084 - Z-Coordinate,STARLINK-5669 - Z-Coordinate,STARLINK-32085 - Z-Coordinate,STARLINK-31491 - Z-Coordinate,STARLINK-3594 - Z-Coordinate,STARLINK-4045 - Z-Coordinate,STARLINK-6339 - Z-Coordinate,STARLINK-3325 - Z-Coordinate,STARLINK-11096 [DTC] - Z-Coordinate,STARLINK-3539 - Z-Coordinate,STARLINK-30252 - Z-Coordinate,STARLINK-32027 - Z-Coordinate,STARLINK-32002 - Z-Coordinate,STARLINK-5409 - Z-Coordinate,STARLINK-4458 - Z-Coordinate,STARLINK-30413 - Z-Coordinate,STARLINK-5365 - Z-Coordinate,STARLINK-5656 - Z-Coordinate,STARLINK-1136 - Z-Coordinate,STARLINK-3807 - Z-Coordinate,STARLINK-32040 - Z-Coordinate,STARLINK-1392 - Z-Coordinate,STARLINK-31342 - Z-Coordinate,STARLINK-6202 - Z-Coordinate,STARLINK-31267 - Z-Coordinate,STARLINK-31977 - Z-Coordinate,STARLINK-31974 - Z-Coordinate,STARLINK-31722 - Z-Coordinate,STARLINK-32272 - Z-Coordinate,STARLINK-5248 - Z-Coordinate,STARLINK-4486 - Z-Coordinate,STARLINK-4766 - Z-Coordinate,STARLINK-31128 - Z-Coordinate,STARLINK-31673 - Z-Coordinate,STARLINK-31210 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5896.5617,-1767.9074,-984.8346,-2051.5122,2696.3616,-5281.6483,903.5597,3951.6355,4119.2648,-5082.5933,-14.3058,-795.0224,5142.3618,-89.5202,-6009.8989,2144.0258,-6627.3925,3143.7354,6389.4622,-3966.1491,2709.5033,5851.0732,4056.5498,-6545.5192,-2901.3340,2045.3934,1369.7622,-6108.2676,-590.8380,5471.7116,-12.5651,2112.4283,167.3860,-3989.5592,-6829.5888,-1841.5474,-6297.9563,-581.1963,2548.5439,1288.9328,6028.4349,-4033.3408,-1959.9488,-1969.1534,4454.4372,-5669.8955,5190.3211,5420.2865,4493.2674,-5021.7137,-326477.5347,-340997.2175,-336703.4858,-335638.0645,-335139.0296,-336375.6456,-343658.3578,-339901.7371,-252356330.3282,-252373819.8379,-252353286.7915,-252339817.0749,-340190.6002,-252345614.7869,-3315.3942,6530.8629,-6564.5318,-5776.4858,-6424.1572,1574.2047,-4097.3929,2838.0355,-948.3048,2905.1267,-4528.5290,5182.6991,2779.9399,-6474.0358,-3239.0663,-4315.7467,-1103.6057,5069.3552,-1198.9286,-2679.0793,5667.5036,-34.8080,-953.4774,-793.1684,-6200.0117,-4694.5279,4240.5884,2806.3126,-5445.1762,-3421.3201,-6055.3162,-5914.5911,5266.3843,-2993.3344,-982.9340,4819.8446,-1841.4979,5698.3881,4599.9188,5817.1934,-3042.2811,-4208.7328,6507.4670,-3714.2305,-1208.4288,-3629.3191,-3457.4888,-3711.8616,4653.4300,-192.7878,-144556.1839,-118334.0498,-138716.0557,-137329.1706,-128776.1307,-130385.4391,-132779.3039,-134439.3628,-21388308.0550,-21337253.4033,-21353256.8473,-21386864.7013,-133895.5866,-21375477.4249,797.8776,1181.0677,1817.8623,2734.3955,420.3833,-4087.1994,-5507.0652,4899.4913,5438.2064,-3691.9084,-5250.7562,-4528.2765,3477.0934,2474.5922,-542.1674,4889.0165,1567.6999,-3225.1571,2106.5791,-4972.9035,-2880.9585,-3757.4243,-5515.7404,1264.0626,-834.9046,-4680.5976,-5153.2237,1210.3071,-4195.2302,2550.0187,3340.8911,2885.2244,-4429.7327,-4806.3113,-708.5062,4513.7287,-2132.3348,-3717.6939,4517.1704,3316.0424,-860.2921,-3493.1054,524.7398,-5351.2999,5142.0360,1489.1189,2978.0774,2013.5804,1853.4566,-4657.1892,69882.8781,65166.9315,69423.1891,70004.6577,73573.4769,64720.1382,59488.3589,69547.8999,42480836.2284,42465707.3331,42459724.5194,42472343.1197,67896.0383,42469091.7542,
3600.000,5441.2569,-94.5748,2512.1656,3807.5187,-1630.2169,5539.4902,3321.4401,-6611.1472,-2178.2081,4104.0382,886.5957,-2608.5601,-6611.1062,1608.1683,5590.4779,-73.7098,6423.1052,-4940.2708,-5653.1769,4231.1918,-3749.9659,-6850.9733,-2567.9846,3852.8004,3725.6113,1880.8008,-5123.4978,4413.6672,3875.0087,-6268.3370,2596.7021,1576.6529,-3753.1990,6589.0399,5976.5201,-2578.4717,4422.1378,-2536.7202,-5714.7848,-4189.9194,-2833.6804,6434.5035,-914.0882,5437.9003,-4837.5460,5946.3289,-4554.3229,-1865.8009,-4206.1704,4886.2916,-280281.5956,-299439.8889,-293975.3924,-293601.1204,-290910.7657,-293218.5096,-298700.1975,-296419.7179,-238153248.3734,-238179250.1226,-238155256.8351,-238133514.2375,-295950.6497,-238142161.2896,-188.9326,-6046.4360,5834.6714,1346.2344,4781.3227,-4042.7615,4325.1983,-1329.2918,4889.6737,-5555.4205,6814.7034,-6039.6499,-1139.7936,6497.2500,955.1735,6735.1028,-1232.5841,-724.3950,2873.3161,-1803.2008,-2076.4034,261.1870,4925.4053,-2145.2270,3549.3531,5517.0133,-4119.4460,-3992.4428,5565.2954,1182.9903,6413.2685,4829.6491,-5485.2906,1655.6870,-675.5812,-3499.5564,-1049.9870,-6335.0563,-3280.0238,-5368.3360,4609.5725,2153.0518,-5902.6627,365.9247,4494.2917,1931.1301,5028.0466,4840.8162,-369.7539,-3954.9214,-220522.4102,-200980.7040,-220220.9991,-217902.2417,-209354.3798,-212158.0172,-213391.1102,-214164.3207,-86036468.8553,-85994488.5501,-86007815.8868,-86029286.5504,-214857.4691,-86024488.6115,-4100.0777,3249.2444,2647.1758,-5371.6409,-4822.4536,-131.9676,4251.7846,-1514.6858,-4350.7156,395.0888,855.6121,2155.0229,1147.1336,1807.9051,-3842.2374,-1362.6129,2193.1294,4574.4050,2543.1546,5133.0878,5409.9863,-1136.9261,4101.0714,-5069.7374,4581.8686,3749.1151,1759.8245,3346.3359,1243.1581,2715.4185,100.2995,-4695.3547,1770.0712,1331.6992,-3456.1469,-5316.9913,5178.5501,135.0685,-2175.6488,453.2201,4119.9392,-329.5899,3279.7522,4058.5758,-2063.2312,2903.7753,1333.4648,-4513.9311,-5243.2138,2707.4621,68073.1482,63637.2067,68653.7589,66179.1458,72592.4716,66704.3183,57224.5885,64783.4761,42436776.4706,42418675.3830,42412054.9522,42431160.3303,66404.3184,42424491.0768,
7200.000,-3135.8150,2883.1859,-3684.7635,-4790.0376,-1446.1876,-2986.7513,-5704.0540,6288.4780,517.2340,-1616.0276,-967.1784,4582.9520,4460.1856,-3005.3885,-3066.6648,-1630.2903,-3684.8528,5313.8673,1774.1885,-4119.3560,4748.8261,4398.9727,1189.2994,562.4267,-4248.0329,-4639.0294,5711.2398,-21.0255,-5301.3732,2511.1108,-4209.9714,-5164.3831,5402.7506,-6264.2127,-2917.0613,6085.7128,-1656.1021,4352.7413,6659.0761,5156.3509,-1891.6012,-5463.5027,4178.5678,-6488.3691,3575.7435,-4023.4982,1608.8537,-2504.2561,2840.9710,-3177.1164,-217058.0209,-238128.4282,-232546.7348,-234812.9828,-227994.0454,-232813.0144,-235125.6772,-232092.2123,-207687632.6165,-207719192.6459,-207691306.2125,-207670399.7254,-232827.8020,-207675769.2336,4294.9616,2983.4729,-2236.6940,3507.3892,-1897.2127,4484.1008,-3901.6387,-336.5781,-6862.8062,5949.8348,-5557.2456,4958.5297,-1533.6786,-3723.2512,2749.6348,-5904.3507,3655.2613,-3579.5770,-3859.7855,5165.4225,-2171.8201,-722.9456,-6806.3212,5150.0409,875.3379,-5123.7030,2217.8015,4103.3917,-3625.4896,907.7265,-4238.6547,-2924.4725,3722.4027,-18.4023,3007.7684,2056.3703,4584.6878,3887.8683,1261.4875,2187.9852,-5005.6654,1104.8890,2780.7126,2007.2799,-5444.4664,1390.5719,-4682.3032,-5051.8798,-4674.0053,5952.0571,-282629.7789,-270518.6959,-287850.7921,-282933.3348,-276372.7947,-283604.2034,-280060.6045,-283033.8246,-144784935.9802,-144753791.2839,-144763900.0196,-144770617.9193,-282190.5395,-144773451.0623,4247.0304,-5481.6367,-5372.4074,3132.5162,6547.4542,4235.3304,-379.2793,-2852.3617,405.1398,3130.4678,4011.0522,1530.3820,-4913.5722,-5023.2870,5461.2011,-3119.2770,-4552.9884,-2218.7269,-5361.7164,-1993.3702,-4528.7071,5319.2024,-108.9111,4263.6529,-5364.7980,-565.7294,2960.1287,-5468.6300,2502.2890,-6411.6415,-3497.8388,3540.9819,2063.1423,2939.8118,5517.6306,2406.2705,-4883.7030,3530.1204,-1489.9978,-3904.6863,-4213.5080,3872.9077,-4621.5435,370.6971,-2329.5337,-5429.8713,-4831.1603,3922.9384,3914.1586,1164.0761,66234.0407,62158.1054,67274.6686,63480.2232,71170.8987,67033.2799,55597.3899,66276.9134,42391934.2992,42371685.6956,42364865.2892,42387733.0435,64905.7829,42379903.6144,
10800.000,369.8041,-5600.8770,4740.0014,3487.1436,5136.1973,-1543.7410,5520.3510,-3386.7683,1237.3261,-2066.1226,1969.0651,-5149.5726,-659.9661,4576.4188,415.4967,3489.5801,-52.1275,-3303.9481,2871.7412,2639.1809,-4849.2020,-240.9264,715.9676,-3505.8411,4415.2134,5561.7468,-3756.6873,-4439.8894,5111.0379,2946.1951,5059.9614,6867.6095,-5187.2218,3529.1209,-446.4808,-6504.3485,-574.8670,-5032.8586,-5255.9781,-4606.6029,5412.5694,2283.0953,-6300.5110,3787.2343,-271.0231,1576.9213,2644.9205,5487.1619,-945.7667,-282.0634,-140788.1068,-160921.2424,-156213.8503,-158678.7993,-150329.5448,-156345.8600,-157073.4736,-155871.4507,-163046402.3190,-163080301.1056,-163048132.2866,-163036668.6913,-154830.4928,-163033587.0687,-6703.9831,490.7511,-2131.3951,-5406.6994,-83.6295,-3946.2744,1835.9275,2666.3061,5625.7956,-4625.1564,1481.1768,-1756.1753,4696.7158,-292.5055,-6040.9927,2294.1403,-5648.4951,5586.6744,4513.6837,-5882.2985,4861.6864,2606.5623,5608.8053,-5713.8452,-4589.0155,2885.4530,1677.1861,-3781.2854,-176.7078,-31.4887,317.1987,788.0354,-13.4947,-2477.1454,-5444.8457,-375.0860,-6728.3539,604.0746,1558.4947,2399.2323,3992.7704,-4684.6722,855.8118,-3374.2287,4493.6336,-5055.1634,3583.8021,4085.4281,6599.9154,-5390.1494,-327268.8046,-322342.8658,-337284.1104,-329078.6915,-325598.9852,-335810.3459,-328661.9295,-330822.6178,-193622698.5945,-193603171.8868,-193608894.9763,-193605685.2161,-331593.7652,-193611199.9258,-1161.3964,3937.0002,4506.3659,1917.3926,-4732.7072,-5397.2753,-3751.8694,5392.5243,3781.4847,-4716.9112,-6481.3886,-4289.0278,4871.9557,5192.7752,-3203.7969,5446.9138,3955.0959,-1960.4425,4246.3269,-2460.2276,756.0934,-6443.6654,-3975.7871,382.3857,2636.5001,-2977.2072,-5430.3715,3548.4877,-4631.2046,6273.2222,4700.4824,-174.6481,-4525.3147,-5421.8254,-4276.7206,2145.7009,1398.6323,-4576.2590,4243.3950,4415.6500,1033.3625,-4362.4339,2449.1694,-4535.6698,5241.7803,4409.4206,5280.0882,-671.8566,914.6881,-4219.9573,64367.0520,60751.0990,65254.0513,64388.1962,69320.5689,61974.1951,54590.6033,62127.8342,42346326.2296,42324749.5300,42318323.2013,42339896.3950,63400.5758,42335329.3869,
14400.000,2283.8297,6309.8753,-4822.2977,668.6318,-6950.8825,5442.5833,-3733.9671,-149.9151,-3556.4775,5479.1012,-4058.9946,4791.4676,-2305.7221,-5587.0637,1498.0900,-5240.3989,3070.6030,-858.1973,-5486.7097,618.9430,2949.3977,-2876.3278,-3388.6553,4202.1725,-3277.0064,-5018.4557,1195.1041,6252.3749,-3966.1721,-5724.1620,-5151.4051,-5844.3273,3858.9024,-212.3349,2656.6907,3875.5921,2096.3526,4500.1009,2587.5845,3048.4768,-6019.0291,1132.2132,5662.0956,1057.5684,-3863.7978,311.6076,-5972.4242,-5983.8314,-1912.7335,4278.2032,-56155.1974,-72688.2445,-69755.2508,-71273.4030,-62810.8131,-68340.5360,-69502.1866,-65545.6592,-107284065.3507,-107317134.3405,-107280747.2822,-107277356.4184,-66918.6618,-107270398.0416,5761.5638,-2701.2394,4870.1745,4135.0745,550.0582,3117.4662,1795.1063,-5207.8889,-2106.8739,2569.1193,2581.8199,-2375.9698,-6310.8979,3439.0985,6542.1859,1781.4600,6126.7983,-4963.3100,-4077.0192,4364.7944,-5188.3183,-5062.5469,-2384.2930,2314.3633,5795.6054,834.4290,-5577.6917,2581.7380,4230.7530,-3057.8995,3525.2723,1637.7964,-4117.0830,5209.5544,6389.7408,-2172.1709,5856.0015,-4636.4232,-4644.1645,-5884.0862,-1220.5737,6552.6131,-3462.6568,4304.1843,-2996.0140,6868.8872,-2496.0682,-1464.0693,-4157.7531,3247.1452,-351945.6063,-352967.5531,-365288.6751,-355857.5203,-353957.4094,-364557.4726,-356266.4133,-360563.5237,-229217131.9605,-229209054.6752,-229208585.9227,-229205607.5280,-359905.8329,-229205090.0529,-2833.3463,276.9206,-662.8460,-5255.3786,290.4814,2767.7092,5534.3132,-4544.1950,-5522.3780,3345.0903,4971.7295,4390.7229,-1102.0308,-2253.2900,-1364.2181,-4075.8985,-816.1811,4526.1859,-56.4697,5297.9247,3473.7265,3780.3873,5520.6585,-4704.5290,1788.3689,4703.9654,3706.2984,955.0575,3722.3121,-2456.2824,-2992.3997,-3318.7001,3927.1879,4547.6313,441.1241,-5237.3163,2971.6662,2191.6904,-4461.4775,-1642.5296,2926.3964,1378.8154,1557.6723,5148.8407,-4895.7793,-542.6746,-2438.3370,-3055.0787,-4936.8537,4238.8287,62474.4447,59454.6226,62730.1806,65056.1410,67030.0363,57227.8434,54222.6787,62810.6678,42300019.2352,42277877.8844,42272626.1899,42287853.7636,61888.8423,42290768.4139,
18000.000,-4551.1162,-3859.4998,2739.9180,-5261.1228,5481.5346,-6425.8807,1808.3189,2615.1899,5655.1716,-6907.2233,5448.9419,-3733.8654,3666.6225,4692.7368,-3050.9485,5426.2516,-4670.2304,5118.6042,5193.4801,-4520.1845,903.5958,3569.4863,5849.3814,-3633.4395,173.3188,3753.7249,844.2345,-4873.9562,2180.5729,4106.4756,3914.7439,2800.2021,-1935.8258,-2103.7184,-3595.9430,-201.0223,-3584.7296,-2345.0577,129.5122,-413.9214,4114.1359,-3563.3327,-2056.4769,-4835.3689,6559.5520,-1909.9954,6555.5345,4436.4897,4979.6385,-6699.4563,31766.0151,21057.2739,21331.4149,20568.8776,29037.7009,24183.5818,22160.7381,23718.5792,-44213757.5757,-44243141.1609,-44203498.8583,-44199857.1147,25311.8310,-44199587.4117,-2017.1290,3686.7831,-5160.7050,-1660.7627,-633.7412,-1601.1882,-5423.2910,6345.9341,-1485.2547,-377.3341,-4253.6657,5548.7501,4513.0100,-4669.6102,-3626.8033,-4214.6670,-4196.4753,2836.5902,1468.7976,-2200.3641,4059.9717,5869.2104,-825.7813,3048.4650,-4674.7851,-4589.1620,6702.4023,300.1496,-6530.2381,4812.0826,-5675.6863,-4208.9467,6565.5351,-6535.7282,-4677.5975,5014.7665,-2289.8975,6146.0518,6644.2403,6384.2196,-2812.5507,-5119.6067,4785.5666,-4444.1857,1619.3258,-5500.1240,1014.0668,-2357.7343,-239.5785,-702.2206,-355407.5347,-360286.1227,-369969.1285,-360547.6807,-359755.0509,-369526.6213,-361301.3146,-364971.3825,-249141410.3647,-249143783.8153,-249134885.9979,-249134061.8968,-365307.7626,-249128414.2738,4639.8962,-4331.8412,-3645.8109,3821.6657,4263.9226,1776.4667,-3905.0694,802.5407,3645.4478,99.8479,-478.7348,-1801.5221,-3544.5435,-2068.4570,4933.7752,-101.2421,-2869.6676,-3426.1396,-4202.1590,-4729.4272,-5520.7121,1043.3767,-3589.8229,4744.5520,-5070.0917,-3601.4956,841.2614,-4784.3859,-399.7250,-2866.1476,-596.9159,4709.4843,-702.5699,-893.7496,3637.8051,4670.0109,-5433.6814,1812.3629,1986.6471,-2381.2116,-4642.4092,2680.9758,-4405.8347,-1778.2415,1469.7195,-3700.8133,-1956.3423,4682.0798,4513.6280,-1239.3686,60560.3449,58350.8439,59974.4531,65065.9200,64262.6129,53433.3589,54550.0355,59590.9067,42253126.4120,42231081.6922,42228004.8889,42238553.5726,60370.7284,42246220.7152,
21600.000,5744.0370,-634.5254,1275.7256,6604.1194,-1651.5848,4416.5661,-228.8888,-3664.1441,-5890.0966,5621.3450,-4044.9829,1657.2050,-4084.9836,-1491.2139,4601.1841,-2937.3346,5051.3925,-6760.7882,-3197.3073,6801.1261,-4903.1643,-2795.2048,-6294.5106,2283.3128,3870.7985,-1978.6024,-2712.9420,1956.2275,433.4554,-400.9702,-1043.4467,628.6381,-661.8814,3276.3300,4096.3636,-2448.1141,5010.5234,-1378.8900,-2298.2170,-2988.4570,-1202.3601,4895.3438,-2597.3382,5556.2477,-6296.4854,3732.8694,-4427.4747,-2067.1638,-5831.2713,6031.2241,117850.1760,114709.3623,111179.3449,110844.6323,119399.6456,114884.0574,112458.9681,117740.3304,21853471.7580,21830129.6032,21870782.0796,21875603.3783,115985.6588,21867637.5202,-2228.5755,-4194.2174,3918.2310,-613.8057,1854.8844,-1254.0017,6914.2628,-4748.7324,3535.0026,-2012.4735,3564.7497,-6447.0205,63.4548,4424.3103,-860.5332,4581.5737,311.5278,-119.2212,2751.9994,388.5081,-2686.0370,-3518.8245,2778.7014,-6294.8295,2676.3345,6639.3253,-4037.7372,-4125.8295,6094.4232,-2513.6758,5685.3901,6124.1803,-6152.1300,5110.8382,771.6195,-6350.1784,-1860.9520,-4965.9875,-6328.1496,-4046.0014,6102.4466,880.0615,-4942.2569,2530.8063,10.4247,1761.2662,1454.7092,5761.6648,3360.4678,-1854.9914,-337691.0103,-343949.4629,-350946.3946,-342410.2089,-342873.0160,-350912.4282,-343640.4179,-347434.7742,-252039986.3514,-252051159.7173,-252031646.7342,-252029407.0561,-347440.0300,-252025851.5663,-2913.5932,5392.3828,5506.1717,1045.5882,-6528.7490,-5099.9027,-167.0449,3423.4220,588.7743,-3500.6231,-4356.5759,-1915.9326,5433.9343,5118.8499,-5002.8054,4185.2338,4681.9359,-478.6187,5368.8600,1081.9589,4051.1112,-5306.6164,-636.8465,-509.8330,5031.1066,306.3567,-4769.1616,5071.2664,-3203.3427,6443.4650,3795.3945,-3153.5735,-3014.4780,-3335.7688,-5546.0741,-889.2617,4350.9900,-4480.3663,1666.3182,4601.6764,2754.4927,-4631.6595,3902.1020,-3001.5232,2854.0887,5515.9441,5099.8009,-3131.5771,-52.7703,-2666.7335,58633.7202,57680.7602,57318.6932,64523.9260,60954.1622,50438.4870,55671.3127,59207.3135,42205799.6550,42184372.0107,42184713.5745,42193984.5133,58846.3815,42201686.3105,
