sl_50_5400_20281203 Coordinates.csv
2028/12/03 07:47:00.0000 UTC

Generated: Tue Oct  8 21:40:20 2024,
Start: 2028/12/03 07:47:00.00, Stop: 2028/12/03 09:17:00.00,
TIME_UNITS,STARLINK-5323 - X-Coordinate,STARLINK-31953 - X-Coordinate,STARLINK-3702 - X-Coordinate,STARLINK-31700 - X-Coordinate,STARLINK-4140 - X-Coordinate,STARLINK-4785 - X-Coordinate,STARLINK-4286 - X-Coordinate,STARLINK-30758 - X-Coordinate,STARLINK-5725 - X-Coordinate,STARLINK-3602 - X-Coordinate,STARLINK-31632 - X-Coordinate,STARLINK-2083 - X-Coordinate,STARLINK-5138 - X-Coordinate,STARLINK-31129 - X-Coordinate,STARLINK-1453 - X-Coordinate,STARLINK-4729 - X-Coordinate,STARLINK-3829 - X-Coordinate,STARLINK-2315 - X-Coordinate,STARLINK-2299 - X-Coordinate,STARLINK-31513 - X-Coordinate,STARLINK-31131 - X-Coordinate,STARLINK-5385 - X-Coordinate,STARLINK-5979 - X-Coordinate,STARLINK-31896 - X-Coordinate,STARLINK-4420 - X-Coordinate,STARLINK-31836 - X-Coordinate,STARLINK-3890 - X-Coordinate,STARLINK-2570 - X-Coordinate,STARLINK-5809 - X-Coordinate,STARLINK-5934 - X-Coordinate,STARLINK-1845 - X-Coordinate,STARLINK-11115 [DTC] - X-Coordinate,STARLINK-2517 - X-Coordinate,STARLINK-30461 - X-Coordinate,STARLINK-30468 - X-Coordinate,STARLINK-1362 - X-Coordinate,STARLINK-31161 - X-Coordinate,STARLINK-2135 - X-Coordinate,STARLINK-2431 - X-Coordinate,STARLINK-3059 - X-Coordinate,STARLINK-6128 - X-Coordinate,STARLINK-30317 - X-Coordinate,STARLINK-3543 - X-Coordinate,STARLINK-31243 - X-Coordinate,STARLINK-31716 - X-Coordinate,STARLINK-30125 - X-Coordinate,STARLINK-5604 - X-Coordinate,STARLINK-31900 - X-Coordinate,STARLINK-4026 - X-Coordinate,STARLINK-5586 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5323 - Y-Coordinate,STARLINK-31953 - Y-Coordinate,STARLINK-3702 - Y-Coordinate,STARLINK-31700 - Y-Coordinate,STARLINK-4140 - Y-Coordinate,STARLINK-4785 - Y-Coordinate,STARLINK-4286 - Y-Coordinate,STARLINK-30758 - Y-Coordinate,STARLINK-5725 - Y-Coordinate,STARLINK-3602 - Y-Coordinate,STARLINK-31632 - Y-Coordinate,STARLINK-2083 - Y-Coordinate,STARLINK-5138 - Y-Coordinate,STARLINK-31129 - Y-Coordinate,STARLINK-1453 - Y-Coordinate,STARLINK-4729 - Y-Coordinate,STARLINK-3829 - Y-Coordinate,STARLINK-2315 - Y-Coordinate,STARLINK-2299 - Y-Coordinate,STARLINK-31513 - Y-Coordinate,STARLINK-31131 - Y-Coordinate,STARLINK-5385 - Y-Coordinate,STARLINK-5979 - Y-Coordinate,STARLINK-31896 - Y-Coordinate,STARLINK-4420 - Y-Coordinate,STARLINK-31836 - Y-Coordinate,STARLINK-3890 - Y-Coordinate,STARLINK-2570 - Y-Coordinate,STARLINK-5809 - Y-Coordinate,STARLINK-5934 - Y-Coordinate,STARLINK-1845 - Y-Coordinate,STARLINK-11115 [DTC] - Y-Coordinate,STARLINK-2517 - Y-Coordinate,STARLINK-30461 - Y-Coordinate,STARLINK-30468 - Y-Coordinate,STARLINK-1362 - Y-Coordinate,STARLINK-31161 - Y-Coordinate,STARLINK-2135 - Y-Coordinate,STARLINK-2431 - Y-Coordinate,STARLINK-3059 - Y-Coordinate,STARLINK-6128 - Y-Coordinate,STARLINK-30317 - Y-Coordinate,STARLINK-3543 - Y-Coordinate,STARLINK-31243 - Y-Coordinate,STARLINK-31716 - Y-Coordinate,STARLINK-30125 - Y-Coordinate,STARLINK-5604 - Y-Coordinate,STARLINK-31900 - Y-Coordinate,STARLINK-4026 - Y-Coordinate,STARLINK-5586 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5323 - Z-Coordinate,STARLINK-31953 - Z-Coordinate,STARLINK-3702 - Z-Coordinate,STARLINK-31700 - Z-Coordinate,STARLINK-4140 - Z-Coordinate,STARLINK-4785 - Z-Coordinate,STARLINK-4286 - Z-Coordinate,STARLINK-30758 - Z-Coordinate,STARLINK-5725 - Z-Coordinate,STARLINK-3602 - Z-Coordinate,STARLINK-31632 - Z-Coordinate,STARLINK-2083 - Z-Coordinate,STARLINK-5138 - Z-Coordinate,STARLINK-31129 - Z-Coordinate,STARLINK-1453 - Z-Coordinate,STARLINK-4729 - Z-Coordinate,STARLINK-3829 - Z-Coordinate,STARLINK-2315 - Z-Coordinate,STARLINK-2299 - Z-Coordinate,STARLINK-31513 - Z-Coordinate,STARLINK-31131 - Z-Coordinate,STARLINK-5385 - Z-Coordinate,STARLINK-5979 - Z-Coordinate,STARLINK-31896 - Z-Coordinate,STARLINK-4420 - Z-Coordinate,STARLINK-31836 - Z-Coordinate,STARLINK-3890 - Z-Coordinate,STARLINK-2570 - Z-Coordinate,STARLINK-5809 - Z-Coordinate,STARLINK-5934 - Z-Coordinate,STARLINK-1845 - Z-Coordinate,STARLINK-11115 [DTC] - Z-Coordinate,STARLINK-2517 - Z-Coordinate,STARLINK-30461 - Z-Coordinate,STARLINK-30468 - Z-Coordinate,STARLINK-1362 - Z-Coordinate,STARLINK-31161 - Z-Coordinate,STARLINK-2135 - Z-Coordinate,STARLINK-2431 - Z-Coordinate,STARLINK-3059 - Z-Coordinate,STARLINK-6128 - Z-Coordinate,STARLINK-30317 - Z-Coordinate,STARLINK-3543 - Z-Coordinate,STARLINK-31243 - Z-Coordinate,STARLINK-31716 - Z-Coordinate,STARLINK-30125 - Z-Coordinate,STARLINK-5604 - Z-Coordinate,STARLINK-31900 - Z-Coordinate,STARLINK-4026 - Z-Coordinate,STARLINK-5586 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-6554.4905,6581.9806,-4342.9123,3443.9989,4987.9362,-5517.2030,1798.4171,-3014.9172,1231.3227,4059.5696,-620.0797,-584.1500,3637.3779,5217.8333,6258.5671,-2249.8488,-2324.3119,1091.3123,3243.8067,-4484.3273,-5825.4097,2020.4937,3332.9684,-6058.2294,5286.9482,-1830.1077,4708.6801,2584.0527,2322.4631,-4819.9180,5044.7607,-3559.7922,6459.7267,6067.1060,1352.4372,-1518.5083,-4495.9104,-4207.7012,5204.9353,-2521.9841,-6037.4933,6467.9346,-4739.5285,-4638.0486,0.0000,6813.2907,4147.4195,-4491.6298,5482.9206,6509.8347,89037.2206,65764.4552,83460.8384,83984.8342,81211.9851,80634.0114,74855.5196,79227.7006,-216131720.8555,-216158546.3131,-216118001.5849,-216132584.6264,78483.7704,-216127022.5708,2209.3413,-674.6175,977.9515,-5207.0550,-1530.5812,-3775.5396,-3667.1535,6212.7399,6681.8114,5531.5959,5069.6507,-4705.1490,-2026.7713,-419.9947,2407.9623,-4423.9502,3659.5108,-4305.6575,4409.7459,2218.3327,1354.3199,6490.6198,2865.7787,-1633.5078,-2869.6784,6533.2124,-4857.5776,5747.4580,-4780.6126,-4267.3998,4379.5263,-3449.1154,1542.4668,-2077.6966,5236.9542,-5893.3991,-2755.7690,3966.8065,-2275.0606,-3468.9318,-2269.9692,723.8548,-1075.2591,-533.8775,0.0000,-979.7788,-3484.9739,2763.5953,-2192.3709,737.3214,-350484.6691,-324858.3096,-343030.4068,-341225.3851,-333124.4269,-335082.1913,-340071.6880,-341372.9343,-63066976.5358,-63062248.4265,-63096186.2056,-63080385.7214,-339794.3553,-63084984.5749,497.7682,1449.9486,-5288.6881,-2416.8536,4497.2301,1240.6180,-5431.1232,-494.8144,1287.8033,-610.3859,4521.3645,4824.7461,-5515.9030,-4391.6353,1596.5736,4803.4254,-5372.0224,5270.7422,3641.5102,-4662.0667,3320.5750,1443.4166,5361.0216,-2646.6008,-3444.6382,-768.4014,-1356.2312,1832.0721,-4504.6501,2554.5966,-1205.1597,-4596.3102,-1594.0431,-2472.6338,4286.1439,2729.4335,-4338.3445,3780.4447,3894.6924,-5468.2644,-2493.1071,2094.2791,4887.3159,-5003.4169,0.0000,689.1187,4323.2734,-4326.5682,-3543.4026,2192.2072,165869.8825,160355.2341,163882.8514,164337.9463,167991.9602,159206.2713,153878.9841,162741.5883,20329115.8452,20312065.2737,20341198.1162,20335578.3398,162306.1959,20337543.0169,
300.000,-6167.2125,5760.7777,-4331.7499,2504.8151,3401.9033,-6192.5560,-153.9556,-1473.7208,2625.6758,4735.9098,1440.7324,-2465.2684,2274.9960,4381.8746,6772.3281,-3344.3682,-208.7406,-1058.1681,3796.1510,-3321.2830,-4556.1333,3468.1811,1524.5258,-6695.3132,4245.4427,-505.3875,3345.4642,3425.8977,823.0351,-6042.4102,5825.3194,-3977.3270,6020.4464,4766.9095,3090.9932,-2602.7945,-5724.6830,-2351.2651,3542.3645,-2499.4009,-6780.9946,6812.5526,-4106.7501,-3863.4536,0.0000,6419.4516,2405.7358,-3619.1834,5451.7451,6823.7958,96506.3037,72622.8878,90489.0116,90974.9317,88322.5626,87702.7489,82024.4121,86314.5906,-214697546.6260,-214724704.5885,-214683493.4479,-214698722.3137,85599.3781,-214692846.5441,2732.0637,-2159.1838,2998.1189,-6172.1427,-2804.6031,-2750.9617,-4584.2467,6468.3248,5803.6555,4411.7812,5402.7738,-5074.9085,-3717.8355,-2406.5698,1281.3565,-2646.4150,4161.5694,-4012.8866,2535.8270,4034.4089,2876.3505,6024.0565,2001.0869,-100.7168,-1800.0643,6332.0035,-5224.7546,4421.2271,-3791.8279,-3193.5895,3425.6277,-1397.6765,140.8003,-3361.4178,4015.6655,-4546.3213,-1150.8823,4286.5335,-3223.3565,-1433.2083,-830.8456,-515.1518,934.8752,1462.5188,0.0000,-2436.2562,-3188.1061,4585.8678,-3713.4243,-817.4681,-348529.3862,-323392.5901,-341398.3806,-339525.8723,-331364.9768,-333380.4493,-338307.3854,-339728.9842,-67772313.8060,-67768253.1905,-67801019.8249,-67786218.1856,-338069.1100,-67790231.9271,-1622.3252,2829.3158,-4475.2817,-652.2088,5290.8254,-587.5617,-5013.7205,-1985.7387,2686.5993,-2361.5568,3908.1974,3735.2587,-5363.0110,-4658.1047,-204.0678,5431.9460,-5503.5158,5503.2771,4728.9301,-4410.8898,4212.4451,-83.9508,6458.6039,-1234.3242,-5175.9436,-2508.6446,-3021.8202,3427.9131,-5787.5713,1135.0178,621.6153,-5284.8342,-3224.8782,-3637.1371,4683.6715,4124.7726,-3539.2302,4879.1876,4947.1951,-6324.4937,-1062.9201,314.8897,5454.7655,-5456.3343,0.0000,-857.9424,5661.0748,-3520.9923,-1974.3843,722.3294,165854.1660,160315.5740,163938.1650,164140.2653,168027.9006,159445.4301,153768.2145,162241.5072,20326021.5625,20309021.4834,20338818.1931,20332044.6002,162283.9218,20334637.2888,
600.000,-5142.6249,4343.5701,-3938.5606,1297.0600,1498.9848,-6221.8565,-2058.2783,227.1097,3789.4527,4958.4279,3337.7504,-4059.9196,735.9796,3142.7721,6606.1013,-4163.5547,1914.9865,-3113.8669,3966.9995,-1862.1432,-2844.4856,4582.9916,-401.0382,-6647.8963,2704.0352,898.4591,1627.0414,3909.9750,-812.7235,-6674.4463,5995.3839,-4033.6142,4975.2595,2997.1310,4558.4983,-3447.1698,-6389.3960,-248.5725,1532.1490,-2306.7879,-6861.8480,6455.3968,-3117.6390,-2748.2408,0.0000,5397.5583,390.1388,-2412.8596,4886.9655,6470.9828,103931.1686,79449.4903,97476.4400,97919.2334,95393.6065,94731.3151,89154.0001,93311.8363,-213160947.3574,-213188422.4026,-213146589.1166,-213162362.9199,92677.1518,-213156249.2786,2995.7582,-3446.6142,4706.2009,-6455.0535,-3851.8655,-1431.9947,-5069.9883,6104.7480,4359.4934,2833.8298,5220.7317,-4941.6570,-5074.6794,-4172.0497,23.8046,-627.1250,4309.8230,-3379.6233,363.7949,5461.9343,4145.7853,4977.8256,842.8889,1430.4437,-596.0799,5486.6200,-5096.5320,2572.7212,-2476.0620,-1819.9668,2104.2679,803.0700,-1309.0208,-4346.2321,2432.6713,-2700.3921,540.4243,4233.3520,-3903.2830,757.7892,679.3069,-1697.3785,2879.6911,3339.2597,0.0000,-3663.1072,-2635.1216,5942.3639,-4844.4840,-2285.3217,-346413.6096,-321782.8778,-339616.5586,-337680.5996,-329457.3882,-331539.8597,-336391.8244,-337816.1288,-72445100.0025,-72441711.8935,-72473281.3993,-72459545.7909,-336194.9257,-72462928.6829,-3569.1193,3883.9879,-3179.5878,1189.9562,5508.6423,-2349.1628,-4028.4570,-3263.3609,3795.4693,-3855.2582,2856.7468,2216.7010,-4632.4562,-4405.1880,-1982.5264,5474.2672,-5040.3272,5138.5510,5227.1202,-3668.8401,4635.6471,-1602.4220,6867.8423,317.4214,-6354.6930,-3968.1627,-4359.6644,4593.5597,-6462.5297,-406.3907,2377.4332,-5365.6145,-4495.3412,-4402.7854,4574.0007,5025.9989,-2344.1357,5451.2190,5460.7446,-6511.7940,482.0154,-1499.6523,5429.8911,-5304.3664,0.0000,-2312.6100,6393.9287,-2320.2287,-189.6601,-825.6842,165837.9261,160275.9251,163990.2264,163938.4359,168060.5239,159690.6733,153662.1076,161744.3831,20322931.3218,20305978.8270,20336433.5247,20328533.9380,162261.5452,20331731.7070,
900.000,-3579.3066,2480.7284,-3187.3943,-67.1140,-527.2933,-5613.0123,-3720.1771,1932.2999,4619.6942,4720.6218,4881.8652,-5208.0476,-832.8389,1623.9967,5782.1517,-4625.8081,3834.7132,-4867.7671,3742.9379,-247.7466,-865.9086,5271.1314,-2229.7629,-5917.5104,823.9675,2251.6607,-282.2910,3994.3958,-2425.4962,-6659.6637,5548.9335,-3723.7035,3440.2395,935.8251,5609.5314,-3968.6731,-6415.4552,1890.9887,-621.2570,-1966.3599,-6270.9747,5432.1540,-1871.7228,-1405.6840,0.0000,3845.2747,-1695.1985,-983.3447,3829.9514,5483.1803,111308.3461,86241.2572,104420.0990,104813.9361,102422.0639,101716.7273,96241.0279,100217.7838,-211522660.7210,-211550437.3487,-211508027.2594,-211524242.6111,99713.9755,-211517968.4212,2998.8911,-4413.0866,5934.7235,-6031.0746,-4568.9134,60.7228,-5062.5097,5165.2754,2491.8723,949.1059,4532.2221,-4304.3832,-5956.0179,-5535.6672,-1258.0214,1431.3235,4083.7026,-2465.4241,-1854.4184,6352.4257,5037.9943,3446.2958,-486.6092,2817.9090,596.1580,4092.7409,-4499.5389,416.0677,-973.3923,-265.9821,538.3080,2917.6443,-2670.2823,-4942.0173,643.1592,-563.1636,2156.4336,3819.3839,-4252.1962,2880.8671,2127.6944,-2722.0113,4562.8720,4902.0584,0.0000,-4554.9178,-1892.3844,6693.1925,-5484.6268,-3537.2668,-344138.3871,-320029.8499,-337685.7623,-335690.4092,-327402.4962,-329562.2288,-334325.9056,-335641.8858,-77083105.8529,-77080394.9227,-77110743.3425,-77098129.5212,-334172.6301,-77100845.7335,-5135.4378,4493.0802,-1540.6800,2890.4798,5127.1226,-3844.8458,-2586.2521,-4190.8970,4494.8594,-4929.2804,1484.7797,443.4219,-3402.3483,-3660.9036,-3545.4879,4925.8897,-4032.0777,4216.0818,5074.2817,-2518.1235,4543.2331,-2950.8299,6545.5777,1833.2472,-6856.1635,-4984.3900,-5225.3821,5183.1023,-6459.4391,-1904.2394,3861.8981,-4829.4907,-5264.2868,-4686.1046,3968.9797,5325.5067,-886.4282,5435.0750,5379.6459,-6010.5449,1974.8411,-3147.1492,4815.4105,-4564.2801,0.0000,-3518.4895,6443.9039,-858.7232,1615.7858,-2284.4936,165821.1691,160236.2889,164038.8940,163732.5132,168089.8583,159941.9325,153560.6231,161284.9332,20319845.2067,20302937.3138,20334043.5482,20325050.5084,162239.0659,20328826.2716,
1200.000,-1632.7361,368.4944,-2134.6714,-1456.1863,-2474.0955,-4440.0767,-4973.5517,3483.4834,5042.1066,4058.3115,5921.8017,-5799.7372,-2286.2274,-27.0784,4389.0943,-4678.6823,5359.7922,-6141.1128,3148.0265,1368.9339,1179.5243,5478.9673,-3763.9372,-4576.9529,-1192.1764,3425.1616,-2196.2009,3676.8520,-3852.0652,-6005.3370,4544.2190,-3073.8898,1579.1736,-1210.9291,6136.1564,-4112.9146,-5792.4694,3853.0563,-2700.2403,-1505.9252,-5066.0906,3848.2976,-488.0441,33.8898,0.0000,1912.7186,-3635.7235,538.1286,2372.7607,3955.2750,118634.3927,92995.1974,111316.9854,111655.1662,109404.8985,108656.0273,103282.2648,107034.6073,-209783472.9021,-209811535.5402,-209768594.9509,-209785147.4281,106706.7511,-209778790.1258,2762.0597,-4963.8374,6565.4231,-4954.3018,-4879.1195,1585.6522,-4547.3937,3747.3900,384.7548,-1057.8222,3395.1000,-3214.0203,-6264.5228,-6354.7242,-2452.7951,3325.0566,3493.7417,-1351.6101,-3861.0416,6609.9843,5461.7238,1571.5615,-1838.2003,3934.0397,1640.0939,2300.7081,-3502.8454,-1797.5018,564.1714,1330.9797,-1120.4102,4719.6838,-3810.3295,-5092.4181,-1181.0135,1626.4678,3545.2074,3085.9612,-4233.8778,4718.6019,3386.9415,-3503.0312,5811.3342,5985.3208,0.0000,-5036.9873,-1037.0512,6760.6172,-5583.5521,-4465.1102,-341704.8415,-318134.2462,-335606.8755,-333556.1743,-325201.2028,-327449.5301,-332110.6001,-333221.4424,-81684118.7784,-81682089.3576,-81711194.8166,-81699747.1455,-332003.1162,-81701770.6624,-6155.5646,4586.8763,264.7754,4246.9940,4187.6582,-4906.0195,-850.1887,-4669.3653,4709.4636,-5467.4411,-53.8151,-1380.8202,-1804.7469,-2507.8604,-4723.6619,3845.8165,-2587.1674,2835.8159,4289.3829,-1086.5974,3945.4885,-3986.4772,5526.0380,3141.6604,-6627.3775,-5444.6459,-5525.8787,5122.9044,-5778.6039,-3198.1251,4905.7702,-3737.6234,-5446.6072,-4456.2663,2934.0092,4987.5971,670.6913,4832.5672,4712.7462,-4873.1038,3254.1684,-4444.6436,3677.8393,-3317.6033,0.0000,-4346.3462,5805.7288,699.3773,3244.3607,-3496.7436,165803.9012,160196.6668,164084.0323,163522.5882,168115.9301,160199.0882,153463.7228,160894.4017,20316763.2989,20299896.9532,20331647.7225,20321597.6926,162216.4840,20325920.9825,
1500.000,500.8078,-1771.9432,-865.7795,-2731.8410,-4149.5952,-2833.6275,-5697.5067,4733.6743,5017.4636,3044.3174,6359.2333,-5785.8330,-3493.8694,-1653.1312,2571.6908,-4304.9858,6340.2092,-6803.0062,2241.3137,2837.0916,3087.3909,5196.5420,-4843.4765,-2762.8709,-3122.0909,4302.5576,-3924.3890,2993.6979,-4941.5227,-4780.6963,3095.8443,-2139.9606,-414.1045,-3229.4653,6079.2707,-3859.5878,-4576.6083,5439.8258,-4496.0672,-956.9263,-3365.9135,1867.4923,906.0637,1435.3676,0.0000,-212.4347,-5228.6558,2011.5754,650.2490,2035.7147,125905.8927,99708.3352,118164.1191,118438.9684,116339.0919,115546.2808,110274.5065,113768.1831,-207944218.2231,-207972551.2342,-207929127.2928,-207945912.7413,113652.4004,-207939548.6762,2323.2873,-5042.2334,6541.2061,-3350.3933,-4741.0123,2993.6974,-3561.4945,1992.2997,-1754.8635,-2987.3215,1911.9850,-1769.9343,-5958.1079,-6539.7806,-3453.8750,4869.1766,2582.2034,-134.3425,-5422.4060,6202.1351,5368.4872,-470.0513,-3052.3555,4677.2347,2424.0836,298.8765,-2209.7198,-3809.0586,1987.7769,2827.6979,-2705.9207,6015.9483,-4613.1064,-4779.9513,-2867.8085,3625.0403,4578.8957,2099.4824,-3842.3254,6081.3511,4346.1815,-3975.8162,6493.2736,6469.8434,0.0000,-5071.0075,-149.0157,6137.5999,-5145.2084,-4990.4185,-339114.1692,-316096.8685,-333380.8439,-331278.7872,-322854.4762,-325203.9192,-329746.9482,-330576.2418,-86245943.9497,-86244600.0248,-86272442.7803,-86262194.5212,-329687.3417,-86263508.8006,-6522.1522,4154.6485,2041.5510,5098.3151,2792.2545,-5413.5756,982.5979,-4647.8237,4416.1982,-5411.6678,-1586.3890,-3046.6574,-11.9135,-1074.4373,-5389.9572,2350.4106,-861.6177,1147.5221,2969.8975,466.2149,2908.8056,-4600.1321,3917.3923,4094.7144,-5692.2449,-5298.0848,-5228.8816,4420.4793,-4490.6970,-4149.9043,5390.3053,-2214.9603,-5022.1431,-3738.2765,1581.1081,4052.5661,2152.4980,3708.5630,3532.4910,-3218.8372,4181.7435,-5248.7065,2140.5230,-1702.1273,0.0000,-4707.7398,4547.3071,2178.7273,4517.8954,-4332.0814,165786.1284,160157.0605,164125.5124,163308.7989,168138.7643,160461.9523,153371.3708,160598.7336,20313685.6782,20296857.7545,20329245.5295,20318178.1112,162193.7995,20323015.8397,
1800.000,2604.1142,-3717.6697,511.3823,-3762.5967,-5392.0635,-965.7644,-5828.4022,5560.8960,4545.1632,1780.3257,6158.1233,-5181.4360,-4352.0848,-3101.6762,515.3145,-3526.0978,6681.8879,-6784.4027,1111.4593,4022.1220,4669.4377,4457.0823,-5362.9587,-661.4196,-4747.8691,4791.2939,-5291.2227,2015.8262,-5571.2269,-3109.0997,1361.2070,-1003.2039,-2335.6608,-4919.5593,5435.5426,-3225.3699,-2885.7743,6490.2107,-5830.0166,-353.0520,-1338.0822,-305.8817,2186.5495,2671.2452,0.0000,-2323.2678,-6304.4457,3301.0411,-1172.6231,-88.3076,133119.4595,106377.7119,124958.5437,125161.2923,123221.6450,122384.5760,117214.5764,120427.7457,-206005778.7429,-206034366.4306,-205990507.0120,-206007422.6627,120547.8655,-206001126.0861,1732.4364,-4635.5618,5871.5955,-1401.2505,-4153.8830,4142.4898,-2191.3722,70.8078,-3717.3848,-4644.3048,221.1399,-110.8733,-5055.9573,-6064.9425,-4168.3855,5916.0929,1421.0095,1083.3501,-6356.4881,5164.2640,4758.3082,-2484.6754,-3978.0493,4980.8736,2873.2133,-1706.1247,-746.9346,-5382.2385,3165.8824,4087.7862,-4054.7569,6667.3733,-4990.7138,-4028.1072,-4261.3106,5211.6360,5165.5034,945.6256,-3103.4080,6827.1566,4920.6013,-4101.7267,6532.5809,6296.5034,0.0000,-4657.5379,696.4388,4888.6910,-4225.5878,-5070.5869,-336367.6403,-313918.5807,-331008.6741,-328859.1439,-320363.3504,-322827.7502,-327236.0594,-327732.3751,-90766405.3336,-90765750.5464,-90792313.0272,-90783286.8307,-327226.3287,-90783884.2742,-6196.7277,3245.8512,3597.3005,5343.4968,1092.7016,-5310.7099,2703.4445,-4128.5452,3646.6217,-4767.9051,-2941.1606,-4363.5119,1782.1849,479.2443,-5472.7209,601.0736,957.5059,-665.4186,1280.0527,1966.9405,1548.4401,-4727.2466,1890.7653,4584.8019,-4149.3577,-4560.9450,-4366.1977,3163.5920,-2730.0355,-4658.2909,5260.5097,-436.5427,-4037.7695,-2610.3918,56.8629,2632.0792,3392.5915,2184.1967,1967.2732,-1222.3918,4657.4464,-5470.8467,370.4667,102.8535,0.0000,-4564.1438,2802.7901,3412.7728,5297.3315,-4700.9662,165767.8564,160117.4713,164163.2121,163091.3455,168158.3844,160730.2469,153283.5337,160417.1492,20310612.4227,20293819.7273,20326836.4754,20314793.6723,162171.0125,20320110.8433,
