sl_5_5400_20281002 Coordinates.csv
2028/10/02 07:47:00.0000 UTC

Generated: Tue Oct  8 21:10:48 2024,
Start: 2028/10/02 07:47:00.00, Stop: 2028/10/02 09:17:00.00,
TIME_UNITS,STARLINK-11121 [DTC] - X-Coordinate,STARLINK-3707 - X-Coordinate,STARLINK-4470 - X-Coordinate,STARLINK-31655 - X-Coordinate,STARLINK-6258 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-11121 [DTC] - Y-Coordinate,STARLINK-3707 - Y-Coordinate,STARLINK-4470 - Y-Coordinate,STARLINK-31655 - Y-Coordinate,STARLINK-6258 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-11121 [DTC] - Z-Coordinate,STARLINK-3707 - Z-Coordinate,STARLINK-4470 - Z-Coordinate,STARLINK-31655 - Z-Coordinate,STARLINK-6258 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2149.9524,-1486.7604,-4335.1636,6796.0228,-4564.9745,291907.3438,294858.0657,286424.7855,287889.5424,293552.5140,291622.8650,284392.5400,285298.4966,-281628367.3801,-281610443.9475,-281604076.1105,-281618584.2842,286441.8623,-281612182.5174,5586.3932,5396.6568,5097.2454,687.6259,-5009.6607,-301699.7649,-280620.2248,-293567.1456,-293140.6419,-286701.4528,-287270.4958,-284573.5323,-288522.2327,58382992.1975,58435446.7898,58410293.4622,58376513.7261,-287595.7776,58388041.4010,-3036.2214,4048.8474,1481.0612,-514.2541,-1398.8822,15983.6848,12261.1282,16284.8170,17083.4822,20509.9384,11543.8419,6472.1761,13799.5900,87283343.9447,87269179.4219,87262790.9613,87269821.6273,14845.5287,87271944.9828,
300.000,3598.3412,320.5904,-4107.3329,6437.2163,-5670.2588,298290.8808,300693.5857,292337.2185,293847.1849,299615.1537,297623.7284,290488.1812,291540.0377,-282833982.8611,-282817113.7156,-282810397.1438,-282823798.2603,292477.8764,-282817845.3410,5498.4679,4699.7348,4159.5813,-566.6037,-3962.3406,-295310.5806,-274482.0544,-287396.2328,-286900.4774,-280532.2874,-281088.7192,-278455.5787,-282116.0156,52218880.2794,52271325.9305,52246175.9263,52211986.7090,-281446.9369,52223863.8615,-1360.6538,5050.7069,3570.3482,-2276.4563,134.1433,16078.3597,12399.0475,16492.2799,17034.3450,20697.7410,11926.6054,6504.9528,13569.4074,87279443.1669,87264979.3730,87258522.6587,87266176.3058,14970.7114,87267948.6062,
600.000,4641.6616,2133.3708,-3376.7638,5423.6684,-6222.9826,304533.7109,306399.0013,298116.8193,299666.5673,305544.2476,303483.0873,296453.2991,297705.4916,-283904692.4094,-283888875.8640,-283881809.2184,-283894081.7289,298381.8905,-283888598.8936,4820.5583,3578.1538,2784.9883,-1788.5020,-2527.2414,-288784.5531,-268224.8706,-281095.5887,-280528.6058,-274235.3965,-274782.5760,-272208.5732,-275524.0278,46029960.2152,46082371.9758,46057224.9619,46022683.1017,-275171.4205,46034876.3087,475.4330,5507.3024,5263.9023,-3786.2792,1652.6920,16172.8840,12537.7949,16696.8380,16980.9640,20882.2863,12315.6095,6542.5244,13442.0719,87275537.1438,87260779.3827,87254256.5405,87262533.7714,15095.8862,87263952.1817,
900.000,5181.6091,3773.2979,-2208.7086,3864.1728,-6177.8760,310632.8400,311971.8421,303760.9748,305344.6996,311337.1671,309197.5389,302285.1030,303770.4244,-284839987.5478,-284825221.2738,-284817802.9241,-284828928.2285,304151.2463,-284823934.6207,3611.6657,2148.5815,1145.5077,-2870.0999,-832.6565,-282124.7827,-261851.5248,-274668.1182,-274027.3195,-267813.6729,-268355.4510,-265835.2537,-268770.5343,39819184.0989,39871537.1252,39846392.7906,39811556.2039,-268772.0624,39824030.9827,2255.3344,5369.4597,6374.3100,-4876.9785,2993.0453,16267.2589,12677.4035,16898.3402,16923.3641,21063.6027,12710.8167,6584.8490,13434.7374,87271625.8345,87256579.4578,87249992.6846,87258893.4374,15221.0530,87259955.7094,
1200.000,5175.3577,5074.8714,-724.5169,1922.5278,-5547.7605,316585.3408,317409.6963,309267.1370,310878.6384,316991.3423,314763.6631,307980.8618,309709.5685,-285639424.3890,-285625705.4216,-285617933.4442,-285627895.9330,309783.3462,-285623408.5639,1990.5753,553.0318,-561.9206,-3713.2374,965.8592,-275334.4370,-255364.9240,-268116.7845,-267398.8821,-261270.0643,-261810.8361,-259338.4228,-261882.9797,33589514.3997,33641783.9710,33616642.0432,33581569.5838,-262251.7522,33594290.5018,3768.7663,4651.9466,6778.8670,-5428.5766,4010.7164,16361.4857,12817.9083,17096.6408,16861.5983,21241.7168,13112.1473,6631.8869,13555.9446,87267709.2006,87252379.6055,87245731.1697,87255254.7263,15346.2118,87255959.1893,
1500.000,4638.3078,5902.1719,911.2207,-200.0927,-4401.1555,322388.3551,322710.2119,314632.8241,316265.4895,322504.2626,320178.0112,313537.9056,315498.3928,-286302623.8456,-286289948.5901,-286281820.7685,-286290607.8582,315275.6549,-286286641.5713,124.0673,-1055.2420,-2139.2623,-4237.9832,2699.8859,-268416.7486,-248768.0306,-261444.6073,-260645.5129,-254607.5719,-255152.3343,-252720.9461,-254890.4418,27343922.5490,27396084.0850,27370944.3464,27335695.6648,-255613.4342,27348626.4497,4837.1272,3431.9672,6432.6757,-5380.5619,4596.1304,16455.5657,12959.3469,17291.6008,16795.7571,21416.6537,13519.4662,6683.6007,13805.3835,87263787.2058,87248179.8326,87241472.0750,87251617.0683,15471.3625,87251962.6213,
1800.000,3640.2481,6163.3952,2508.9354,-2285.9293,-2854.4910,328039.0946,327871.0976,319855.6221,321502.4140,327873.4789,325437.0925,318953.6264,321114.4579,-286829271.8100,-286817636.0482,-286809149.8731,-286816752.0374,320625.6998,-286813319.4774,-1790.5949,-2526.4322,-3410.3167,-4389.8472,4203.9722,-261375.0142,-242063.8607,-254654.6606,-253769.3673,-247829.2494,-248383.6641,-245985.7513,-247822.0126,21085387.5234,21137416.6009,21112278.9052,21076914.3077,-248860.1056,21090017.9576,5334.6261,1841.0937,5373.4499,-4738.1458,4686.3473,16549.5002,13101.7593,17483.0870,16725.9810,21588.4371,13932.5646,6739.9553,14174.0757,87259859.8165,87243980.1461,87237215.4809,87247979.8999,15596.5050,87247966.0056,
2100.000,2295.9493,5821.5019,3875.9986,-4122.6676,-1060.0170,333534.8427,332890.1233,324933.1853,326586.6359,333096.6042,330537.3584,324225.4798,326538.5442,-287219119.3032,-287208518.2007,-287199670.8707,-287206081.6669,325831.0731,-287203193.2523,-3546.6984,-3728.1943,-4240.5083,-4145.3938,5331.3996,-254212.5929,-235255.4840,-247750.0718,-246772.5150,-240938.2018,-241508.6642,-239135.8256,-240705.1330,14816894.4237,14868766.7938,14843631.0823,14808211.3892,-241994.8156,14821450.2835,5202.8089,51.2092,3717.7857,-3571.7504,4271.6949,16643.2908,13245.1884,17670.9731,16652.4762,21757.0891,14351.1361,6800.9177,14644.9310,87255927.0014,87239780.5528,87232961.4684,87244342.6623,15721.6394,87243969.3421,
2400.000,751.7392,4899.4638,4840.1599,-5524.9203,809.2650,338872.9557,337765.1206,329863.2375,331515.4537,338171.3154,335475.1845,329350.9865,331755.5504,-287471982.5924,-287462410.7059,-287453199.1297,-287458415.2194,330889.4320,-287456079.1187,-4950.3637,-4557.6394,-4551.5883,-3515.7725,5968.5125,-246932.9047,-228346.0228,-240734.0197,-239656.9147,-233937.5837,-234531.2979,-232174.2153,-233563.9080,8541433.0515,8593124.6554,8567990.9739,8532577.3775,-235020.6637,8545913.3880,4457.1707,-1744.2378,1648.9338,-2009.7385,3396.7720,16736.9390,13389.6802,17855.1395,16575.5365,21922.6304,14774.7446,6866.4569,15193.6667,87251988.7317,87235581.0596,87228710.1194,87240704.7997,15846.7654,87239972.6308,
