sl_20_86400_20280407 Coordinates.csv
2028/04/07 07:47:00.0000 UTC

Generated: Tue Oct  8 21:41:31 2024,
Start: 2028/04/07 07:47:00.00, Stop: 2028/04/08 07:47:00.00,
TIME_UNITS,STARLINK-5699 - X-Coordinate,STARLINK-30392 - X-Coordinate,STARLINK-2500 - X-Coordinate,STARLINK-31857 - X-Coordinate,STARLINK-1464 - X-Coordinate,STARLINK-30473 - X-Coordinate,STARLINK-6116 - X-Coordinate,STARLINK-6286 - X-Coordinate,STARLINK-5549 - X-Coordinate,STARLINK-30791 - X-Coordinate,STARLINK-6076 - X-Coordinate,STARLINK-4447 - X-Coordinate,STARLINK-5671 - X-Coordinate,STARLINK-11190 [DTC] - X-Coordinate,STARLINK-31642 - X-Coordinate,STARLINK-30402 - X-Coordinate,STARLINK-1991 - X-Coordinate,STARLINK-3208 - X-Coordinate,STARLINK-4013 - X-Coordinate,STARLINK-31334 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5699 - Y-Coordinate,STARLINK-30392 - Y-Coordinate,STARLINK-2500 - Y-Coordinate,STARLINK-31857 - Y-Coordinate,STARLINK-1464 - Y-Coordinate,STARLINK-30473 - Y-Coordinate,STARLINK-6116 - Y-Coordinate,STARLINK-6286 - Y-Coordinate,STARLINK-5549 - Y-Coordinate,STARLINK-30791 - Y-Coordinate,STARLINK-6076 - Y-Coordinate,STARLINK-4447 - Y-Coordinate,STARLINK-5671 - Y-Coordinate,STARLINK-11190 [DTC] - Y-Coordinate,STARLINK-31642 - Y-Coordinate,STARLINK-30402 - Y-Coordinate,STARLINK-1991 - Y-Coordinate,STARLINK-3208 - Y-Coordinate,STARLINK-4013 - Y-Coordinate,STARLINK-31334 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5699 - Z-Coordinate,STARLINK-30392 - Z-Coordinate,STARLINK-2500 - Z-Coordinate,STARLINK-31857 - Z-Coordinate,STARLINK-1464 - Z-Coordinate,STARLINK-30473 - Z-Coordinate,STARLINK-6116 - Z-Coordinate,STARLINK-6286 - Z-Coordinate,STARLINK-5549 - Z-Coordinate,STARLINK-30791 - Z-Coordinate,STARLINK-6076 - Z-Coordinate,STARLINK-4447 - Z-Coordinate,STARLINK-5671 - Z-Coordinate,STARLINK-11190 [DTC] - Z-Coordinate,STARLINK-31642 - Z-Coordinate,STARLINK-30402 - Z-Coordinate,STARLINK-1991 - Z-Coordinate,STARLINK-3208 - Z-Coordinate,STARLINK-4013 - Z-Coordinate,STARLINK-31334 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,441.6317,6518.2417,2410.2702,6098.5436,2227.7734,6720.8191,-6055.8099,3336.1865,-4257.0729,-3652.4014,3872.1940,463.7585,3900.1626,5455.8404,5000.8803,-3233.5341,-4347.4568,-3025.7919,-2617.2380,5983.6414,295250.4712,297358.0099,293692.7928,293334.8846,288512.5044,290205.0474,297817.6321,295636.9788,-175648116.5704,-175635302.6132,-175637170.6712,-175634097.2761,295371.5432,-175632293.0940,5077.0438,1162.1081,4133.3328,-1914.9028,4279.3543,710.2959,3041.2290,-5881.4841,-1686.2134,3550.2555,3568.6760,6553.5750,-3289.3316,-3121.8784,-2915.3704,-5853.1270,-1086.6669,3594.9589,-6270.1960,-2704.9564,-189735.7935,-226048.6022,-202427.9455,-202792.9205,-209924.0062,-208825.2887,-211040.8994,-207964.4456,311604653.8598,311576959.5951,311614647.1664,311603277.5825,-208250.1697,311610557.4727,-4687.2994,-1653.1685,4989.5445,2294.6878,4934.0478,1473.9035,1613.4112,1471.9818,5201.6520,4644.8730,4495.5170,2194.4541,4657.7034,2461.2394,3617.2506,-1830.9814,5253.4499,5050.6006,1156.2644,1973.3205,9489.8182,6554.2766,7099.0868,8915.8148,11672.5762,2235.9487,-2105.3749,7860.9956,31509581.7519,31492376.2208,31538042.2682,31520408.2075,6092.8163,31521077.2085,
3600.000,-4217.1189,-4246.1149,-4596.9989,-2547.0870,-4554.9060,-5033.9709,3323.6653,-1140.1286,4903.2566,167.6521,-6472.8247,1851.9517,-661.1675,-4112.5582,-636.0806,4557.7065,6219.0750,-1345.9957,3744.1282,-2624.4286,332354.2157,344066.8095,337910.1710,337359.7056,331047.5789,333819.1378,339706.5935,337622.4595,-250363602.3155,-250343138.6898,-250355160.5342,-250343482.6543,338072.3454,-250348017.2883,-4706.4024,1616.3632,-339.7801,4312.3392,-501.2670,2081.0955,-4396.2417,6453.0171,4878.2107,-5841.2749,-1318.6421,-5916.5840,5800.2772,4730.3411,4056.7810,2800.4529,-1852.2661,-4478.8256,4814.7650,4457.8136,-110047.6089,-145380.2943,-121935.4316,-123491.0882,-129724.4328,-128539.6543,-130317.4833,-128410.2924,255477819.0196,255452028.7181,255480182.1547,255481440.8267,-127758.6966,255482817.8509,2812.4267,5080.4931,-5166.9741,-4596.4141,-5174.8707,-4272.0663,-4273.3145,2218.9131,-489.1922,-3674.5755,-2099.6311,3096.2529,-3711.7641,2498.4228,-5463.8040,4396.6367,-2386.2824,-5084.5031,3201.9299,-4509.2138,7592.0024,4582.5628,6310.0627,4844.9101,10630.2844,3859.4456,-4762.9250,2761.9846,31588604.7628,31570933.9386,31618930.1883,31594587.4236,4362.6639,31600831.7487,
7200.000,6081.8082,647.0000,6013.9687,-1885.9500,6065.4218,1999.1788,500.2874,-2014.5269,-2031.2834,2669.5080,6681.4458,-1762.9069,-2081.3517,-287.7952,-3673.0459,-5294.0965,-5691.1761,4612.9639,-4095.9682,-1718.7685,348522.7945,369260.8542,360761.5597,360971.7862,352277.0290,358910.7850,360085.0429,359613.8757,-307991415.9479,-307964452.7957,-307981233.8933,-307972991.9883,359279.2578,-307975532.0560,3201.8935,-4876.8597,-2684.7532,-5655.7482,-2543.5705,-4952.0710,5280.3064,-4815.7941,-4819.1846,6354.8464,-926.0018,1394.8345,-6581.0178,-4104.4194,-4739.9204,1250.1112,3373.4099,4791.9530,-841.9076,-5388.8453,-24010.9385,-55510.8725,-33673.3962,-38400.4852,-41431.0757,-38525.9325,-41903.7079,-38257.3041,181914576.1232,181892546.4193,181909121.1063,181926515.1879,-39144.3126,181918705.8579,794.1197,-4734.2161,2119.9918,3248.2098,2107.1185,4389.8573,4512.7549,-4550.7822,-4567.0581,306.6708,-1598.4751,-6560.7664,413.9445,-5360.5406,3260.7266,-4300.0503,-2012.6771,1850.8841,-5483.6454,3872.4972,5663.1588,2608.0837,4998.5955,1009.3724,9137.5350,4984.1096,-6765.8717,4161.1484,31668407.7111,31649685.9887,31698480.0680,31674921.9564,2631.9665,31680574.3802,
10800.000,-5697.3265,2108.9379,-5192.4276,4770.4823,-5228.4059,926.7170,-3771.9234,5183.8961,-800.0004,-4311.0448,-4381.8216,-1667.3533,3872.0328,5027.7042,5495.6818,5046.8485,2436.2158,-5437.8444,4220.7655,4823.1814,342975.5684,371272.3734,360723.2831,359602.9390,350813.9780,361016.8047,357835.0806,357477.8048,-344598538.4552,-344566715.5069,-344582902.4307,-344586218.0231,357643.7360,-344581906.7116,-252.2705,6434.6346,3997.1223,4793.0065,3895.2695,6621.5098,-5420.6709,2147.6982,585.8271,-4296.9687,3200.6605,2935.7966,4796.0638,2637.2719,3832.3524,-4482.2762,-3945.9167,-3405.6043,-3513.1067,4847.5902,63030.7840,37887.8929,56815.8017,48241.8443,49397.8110,54399.7775,48604.7132,50671.6528,95935918.8108,95919065.5547,95924492.1913,95950514.6433,51956.1671,95939476.7891,-3926.4984,825.0351,2214.9348,652.1085,2272.7236,-1786.4509,-2229.6566,4043.3484,6852.8542,3240.5540,4300.3264,6042.3390,3124.4824,3647.8100,1323.4631,1566.5910,5115.6262,2542.5531,4157.9571,-536.6642,3705.0039,633.4318,3052.5246,1192.2389,7206.9544,292.0523,-8137.2277,-345.9911,31748986.6652,31728658.4562,31776956.8640,31758591.3641,900.9161,31760305.0779,
14400.000,3853.9235,-3442.0289,1817.5652,-5305.3768,1763.1315,-3090.5350,5455.1217,-6830.7323,652.7176,5041.7676,833.4718,5545.4297,-4959.4929,-6606.7929,-4674.9791,-3226.4049,1967.1018,4391.9787,-3627.0961,-5660.7079,316253.6455,349913.1420,337697.3961,334853.3099,326744.5698,337078.7355,333226.0831,333094.7737,-357686653.9131,-357651960.6836,-357663187.9171,-357679183.3739,333271.0286,-357669031.5734,-3435.4539,-4597.7420,-4193.7804,-1271.0273,-4156.5703,-5877.2578,4134.2904,411.6850,4667.5137,311.0975,-5297.5359,-3697.3850,-1018.5685,-782.3526,-530.0079,5758.6586,4332.4904,-57.2764,5859.3360,-2203.3618,145753.6548,128892.8625,143783.6498,134191.3127,137050.9241,142819.2475,135586.7946,141136.4084,3410196.1166,3399337.2972,3396077.1418,3421602.7536,139747.9526,3413663.3340,4598.4016,3674.8402,-5202.2630,-4054.8884,-5234.5139,-1951.5461,-1329.7043,-1043.6779,-5093.0763,-4705.5839,-4394.5892,-1919.0161,-4715.2066,1138.2078,-4957.0934,2102.0435,-5019.0013,-5332.9472,-129.9788,-3192.1897,1718.9412,-1339.1417,529.6671,1833.1639,4826.9280,-4897.5289,-8864.9416,281.0207,31830286.6650,31807881.7841,31854599.0064,31842912.2204,-830.2951,31840023.8164,
18000.000,-1608.9986,4110.0868,2563.9044,4096.3291,2671.9654,4517.8160,-5480.5368,5868.6594,1809.2746,-4922.7740,2362.3359,-5904.9843,5280.8730,4117.4287,2711.7379,-195.7439,-5158.1405,-2814.3281,1347.5530,4635.4334,270160.2622,306493.7130,293074.3479,289241.2096,281624.9237,291031.9042,287854.2233,288313.9284,-346362681.2444,-346327251.2135,-346330759.7093,-346355713.3970,287713.3715,-346344095.6713,6280.1750,71.3613,4096.8593,-3371.2168,4118.9029,2748.4911,-1214.1161,-2572.3997,-6694.6165,3695.6111,6262.0932,1268.6565,-2967.4189,-1970.3151,-3881.7847,-5265.4793,-4258.6582,4196.3047,-5448.2686,-1920.7193,219169.6773,211710.5907,221638.5163,212223.3950,216055.1961,221655.0038,213745.4536,217112.3911,-89347398.7884,-89352159.2926,-89360299.0005,-89342043.1696,218647.2866,-89343483.8126,-2426.4817,-5451.3940,4944.0792,4234.3399,4850.6114,4452.2009,4120.0363,-2624.4551,246.9561,3108.4068,1790.7820,-3403.1927,3326.3755,-4983.1828,4912.4694,-4508.2861,1738.2371,4698.6984,-4006.8376,4668.2939,-293.8632,-3307.5776,-2357.6254,1841.4329,1958.8064,-9113.3635,-8899.7133,-3308.1853,31912205.2793,31887391.9015,31931609.3179,31926558.7622,-2561.4748,31919730.5704,
21600.000,-669.0588,-4292.7762,-5609.1690,-1949.4100,-5656.6109,-5343.1163,4558.9383,-2646.6365,-3101.3879,3567.5061,-4263.6897,1795.9808,-4314.9830,144.3768,-848.8167,4036.2363,5767.8706,1396.9719,2412.8572,-2728.6936,207627.8940,243745.8670,229686.3071,225574.0508,218422.5828,226651.2370,224468.6211,222878.3515,-311399753.2211,-311365604.6145,-311360527.3199,-311388342.7802,223870.9880,-311380494.9608,-6770.4451,4272.4571,-3706.0330,6419.5306,-3707.8479,1338.6249,-2570.0201,4386.7629,4038.2935,-5885.4262,-5122.9856,846.3174,5401.1782,4958.2024,6659.6684,3798.5600,2763.3898,-6675.2623,3370.2359,5593.6526,278915.1604,281052.0088,285339.1144,276785.0168,281577.0125,286094.8007,278472.9907,284998.5638,-176005855.6064,-176005169.7563,-176013825.7282,-176005702.8630,283636.9675,-176001038.0384,-1275.8606,3131.6195,-1645.5795,-1082.2455,-1410.3846,-4192.6498,-4607.7631,4644.1277,4695.8011,485.2887,1886.7801,6631.3642,137.0352,4572.4571,-1268.9708,4151.8462,2611.5725,-1083.8040,5498.2359,-2887.9524,-2332.4054,-5269.8970,-5299.3254,1287.5161,-1470.2573,-12490.8899,-8148.5137,-3731.4820,31994599.2379,31967231.6732,32008158.9750,32008672.1897,-4292.4309,31999425.3148,
25200.000,2988.9203,3102.5391,6010.7637,-941.4076,5922.3124,5073.9615,-3173.7804,-1234.8211,769.7376,-617.8031,5008.1933,3643.8270,1589.2289,-3188.2589,-1082.6709,-6524.3309,-4358.8407,348.0461,-5864.8301,350.2507,132521.8552,165652.6786,151629.6560,147802.9124,141543.1231,148359.1766,146606.4791,147205.2493,-255184468.9449,-255153222.8193,-255140556.2177,-255165419.5608,145807.2187,-255165015.8295,4641.0383,-5886.0854,2123.8849,-6052.6304,1992.0930,-4518.3245,5683.0568,-5656.5395,540.3931,5740.4956,1832.2310,59.7430,-5731.0019,-5943.5041,-5863.4184,-1957.6423,565.5837,6087.1096,-1229.8611,-6787.9930,321494.8826,332476.3942,330771.2055,323569.2551,329855.1904,332230.7411,326336.3921,329432.6301,-250650473.1194,-250645687.3145,-250650723.9040,-250651339.2141,330585.7241,-250644501.0902,4163.3498,1505.6343,-2702.0684,-2944.8753,-2954.8548,1301.8153,2486.7547,-3798.4621,-6878.1747,-3783.8232,-4431.5161,-5902.5972,-3534.1803,-303.8756,-3337.9558,-1282.8389,-5340.5144,-3248.7580,-3410.2516,-932.7410,-4395.7473,-7224.1075,-7970.7641,244.6279,-5541.5892,-15148.6411,-6525.2453,-6183.3651,32077293.7088,32047452.7566,32084394.8032,32088418.9675,-6022.9709,32079108.0243,
28800.000,-5166.7147,196.3672,-4260.7908,4093.1662,-4071.8678,-3102.0408,1333.4976,4115.5969,3875.5953,-3201.3621,-4957.7134,-6023.8659,2279.6009,4153.7335,3461.7475,6500.6236,2379.4265,-2854.3952,6813.9663,2415.5414,49393.3367,77196.6791,63966.3427,60806.2566,57739.8937,61245.8451,57872.1336,56886.3725,-181554008.6686,-181526630.1412,-181508931.9556,-181528355.1094,58489.5843,-181534900.8358,-1093.8820,4597.9147,1018.4720,2815.6616,1304.5317,5703.7502,-6762.1821,5534.6437,-2963.4662,-3997.4926,2291.6993,-3031.4364,4530.3718,3217.0980,2188.0028,-327.1601,-4481.9318,-3062.5271,-476.7639,4947.1160,344468.7774,362682.1219,355050.6135,349518.4927,358200.9505,357328.6096,356141.3186,357251.7036,-308186586.3692,-308179562.6255,-308177755.0822,-308182564.6033,356511.0870,-308179477.0640,-4477.5132,-5042.7596,5347.0504,4624.4568,5415.6582,2382.0471,1014.4671,577.6768,4922.5207,4614.2385,4256.1197,1585.4452,4690.8581,-4250.0944,5456.4001,-2389.1897,4684.7566,5482.1823,-934.2735,4082.7664,-6482.8604,-9168.1138,-10119.5908,-1247.5492,-9375.5071,-17150.6500,-5400.7663,-7810.3508,32160093.6184,32128117.9267,32160446.6151,32164822.5414,-7752.9027,32158778.6736,
