sl_50_86400_20280929 Coordinates.csv
2028/09/29 07:47:00.0000 UTC

Generated: Tue Oct  8 21:41:54 2024,
Start: 2028/09/29 07:47:00.00, Stop: 2028/09/30 07:47:00.00,
TIME_UNITS,STARLINK-5898 - X-Coordinate,STARLINK-5069 - X-Coordinate,STARLINK-31506 - X-Coordinate,STARLINK-3284 - X-Coordinate,STARLINK-1888 - X-Coordinate,STARLINK-5544 - X-Coordinate,STARLINK-4659 - X-Coordinate,STARLINK-31523 - X-Coordinate,STARLINK-11100 [DTC] - X-Coordinate,STARLINK-2728 - X-Coordinate,STARLINK-11163 [DTC] - X-Coordinate,STARLINK-30937 - X-Coordinate,STARLINK-2457 - X-Coordinate,STARLINK-11116 [DTC] - X-Coordinate,STARLINK-1479 - X-Coordinate,STARLINK-3897 - X-Coordinate,STARLINK-4342 - X-Coordinate,STARLINK-31193 - X-Coordinate,STARLINK-3527 - X-Coordinate,STARLINK-3860 - X-Coordinate,STARLINK-31585 - X-Coordinate,STARLINK-6258 - X-Coordinate,STARLINK-31824 - X-Coordinate,STARLINK-2504 - X-Coordinate,STARLINK-30448 - X-Coordinate,STARLINK-30191 - X-Coordinate,STARLINK-3155 - X-Coordinate,STARLINK-5452 - X-Coordinate,STARLINK-32025 - X-Coordinate,STARLINK-4185 - X-Coordinate,STARLINK-30230 - X-Coordinate,STARLINK-30768 - X-Coordinate,STARLINK-4176 - X-Coordinate,STARLINK-1490 - X-Coordinate,STARLINK-5601 - X-Coordinate,STARLINK-5769 - X-Coordinate,STARLINK-30317 - X-Coordinate,STARLINK-3521 - X-Coordinate,STARLINK-4022 - X-Coordinate,STARLINK-3813 - X-Coordinate,STARLINK-3572 - X-Coordinate,STARLINK-30934 - X-Coordinate,STARLINK-31945 - X-Coordinate,STARLINK-4483 - X-Coordinate,STARLINK-4783 - X-Coordinate,STARLINK-3505 - X-Coordinate,STARLINK-31905 - X-Coordinate,STARLINK-3355 - X-Coordinate,STARLINK-4697 - X-Coordinate,STARLINK-30450 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5898 - Y-Coordinate,STARLINK-5069 - Y-Coordinate,STARLINK-31506 - Y-Coordinate,STARLINK-3284 - Y-Coordinate,STARLINK-1888 - Y-Coordinate,STARLINK-5544 - Y-Coordinate,STARLINK-4659 - Y-Coordinate,STARLINK-31523 - Y-Coordinate,STARLINK-11100 [DTC] - Y-Coordinate,STARLINK-2728 - Y-Coordinate,STARLINK-11163 [DTC] - Y-Coordinate,STARLINK-30937 - Y-Coordinate,STARLINK-2457 - Y-Coordinate,STARLINK-11116 [DTC] - Y-Coordinate,STARLINK-1479 - Y-Coordinate,STARLINK-3897 - Y-Coordinate,STARLINK-4342 - Y-Coordinate,STARLINK-31193 - Y-Coordinate,STARLINK-3527 - Y-Coordinate,STARLINK-3860 - Y-Coordinate,STARLINK-31585 - Y-Coordinate,STARLINK-6258 - Y-Coordinate,STARLINK-31824 - Y-Coordinate,STARLINK-2504 - Y-Coordinate,STARLINK-30448 - Y-Coordinate,STARLINK-30191 - Y-Coordinate,STARLINK-3155 - Y-Coordinate,STARLINK-5452 - Y-Coordinate,STARLINK-32025 - Y-Coordinate,STARLINK-4185 - Y-Coordinate,STARLINK-30230 - Y-Coordinate,STARLINK-30768 - Y-Coordinate,STARLINK-4176 - Y-Coordinate,STARLINK-1490 - Y-Coordinate,STARLINK-5601 - Y-Coordinate,STARLINK-5769 - Y-Coordinate,STARLINK-30317 - Y-Coordinate,STARLINK-3521 - Y-Coordinate,STARLINK-4022 - Y-Coordinate,STARLINK-3813 - Y-Coordinate,STARLINK-3572 - Y-Coordinate,STARLINK-30934 - Y-Coordinate,STARLINK-31945 - Y-Coordinate,STARLINK-4483 - Y-Coordinate,STARLINK-4783 - Y-Coordinate,STARLINK-3505 - Y-Coordinate,STARLINK-31905 - Y-Coordinate,STARLINK-3355 - Y-Coordinate,STARLINK-4697 - Y-Coordinate,STARLINK-30450 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5898 - Z-Coordinate,STARLINK-5069 - Z-Coordinate,STARLINK-31506 - Z-Coordinate,STARLINK-3284 - Z-Coordinate,STARLINK-1888 - Z-Coordinate,STARLINK-5544 - Z-Coordinate,STARLINK-4659 - Z-Coordinate,STARLINK-31523 - Z-Coordinate,STARLINK-11100 [DTC] - Z-Coordinate,STARLINK-2728 - Z-Coordinate,STARLINK-11163 [DTC] - Z-Coordinate,STARLINK-30937 - Z-Coordinate,STARLINK-2457 - Z-Coordinate,STARLINK-11116 [DTC] - Z-Coordinate,STARLINK-1479 - Z-Coordinate,STARLINK-3897 - Z-Coordinate,STARLINK-4342 - Z-Coordinate,STARLINK-31193 - Z-Coordinate,STARLINK-3527 - Z-Coordinate,STARLINK-3860 - Z-Coordinate,STARLINK-31585 - Z-Coordinate,STARLINK-6258 - Z-Coordinate,STARLINK-31824 - Z-Coordinate,STARLINK-2504 - Z-Coordinate,STARLINK-30448 - Z-Coordinate,STARLINK-30191 - Z-Coordinate,STARLINK-3155 - Z-Coordinate,STARLINK-5452 - Z-Coordinate,STARLINK-32025 - Z-Coordinate,STARLINK-4185 - Z-Coordinate,STARLINK-30230 - Z-Coordinate,STARLINK-30768 - Z-Coordinate,STARLINK-4176 - Z-Coordinate,STARLINK-1490 - Z-Coordinate,STARLINK-5601 - Z-Coordinate,STARLINK-5769 - Z-Coordinate,STARLINK-30317 - Z-Coordinate,STARLINK-3521 - Z-Coordinate,STARLINK-4022 - Z-Coordinate,STARLINK-3813 - Z-Coordinate,STARLINK-3572 - Z-Coordinate,STARLINK-30934 - Z-Coordinate,STARLINK-31945 - Z-Coordinate,STARLINK-4483 - Z-Coordinate,STARLINK-4783 - Z-Coordinate,STARLINK-3505 - Z-Coordinate,STARLINK-31905 - Z-Coordinate,STARLINK-3355 - Z-Coordinate,STARLINK-4697 - Z-Coordinate,STARLINK-30450 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,3002.3459,337.4977,230.6803,2431.5592,4865.9327,2436.2523,2372.0583,-4407.9455,3456.7183,-3841.0412,3527.1606,6638.9326,-6427.9071,4461.7877,168.0314,-4346.9563,4415.9535,6661.8121,-6556.4106,6448.0819,-4400.5866,4952.8976,-4376.8546,-2582.4525,-4831.5897,-6631.4394,-3296.4993,-3834.9865,-5803.0066,3421.5919,4361.9304,-6700.9224,-105.6070,0.0000,2679.4777,-2062.8764,-480.2157,-589.2902,-6132.6787,-6102.2144,122.5601,-6284.6787,6646.2648,-4437.8789,-4321.2096,-3057.2758,-5866.8235,5984.2291,3922.6565,882.6041,373372.8871,383576.2586,378995.1846,380462.1103,386443.5633,384487.2018,377399.4232,378203.3057,-282305721.5235,-282289606.6026,-282285506.1112,-282297447.4178,379296.8941,-282290271.2587,3025.2583,-3221.6683,-5110.4939,-5586.2450,-2425.0806,1579.6163,-5330.5476,2188.3675,-2514.5842,2011.7968,5343.2316,460.3884,980.7289,-1811.4331,4269.3656,-1911.6844,2993.3640,-741.3033,1683.7329,-1169.3905,4081.3776,-2921.1167,-2544.1132,3389.5686,2061.4323,1896.0490,-5410.0382,3295.0278,3405.9117,-2859.8818,4900.6988,-326.3067,-4447.1137,0.0000,1015.1777,4632.8906,4273.0795,-6588.0317,2476.0927,-774.5280,4486.3797,-2665.2011,-441.2111,4542.7392,279.1892,-5573.4601,-3262.5235,3017.7387,1721.6135,-6777.2761,-109784.1281,-86013.2524,-111236.5958,-110884.3285,-104737.3385,-105215.2072,-102150.7905,-106001.4233,64379601.7085,64359679.0678,64392532.1811,64363366.6936,-105271.4707,64374245.1832,5479.2482,6137.8687,-4577.2620,3238.7638,-4246.5024,-6309.5901,-3721.3521,-4808.8329,-5221.9280,-5362.0802,-1918.5845,1564.7712,-2222.0170,4650.6802,-5390.7379,-5017.8920,-4428.4141,642.8599,-657.9388,2165.6368,3241.5439,-3855.1789,-4592.7546,5318.2117,-4472.8216,103.1759,2744.5350,4684.4811,-977.9343,5267.4469,-2154.7891,-1186.9358,5269.2784,0.0000,-6340.1201,-4718.6152,5310.3963,-1975.4273,1896.1341,-3130.4321,-5079.3469,-299.1770,1548.8986,2661.0693,5380.8834,2679.4961,-1247.9769,1675.1382,-5419.8160,917.1004,-86736.2755,-89657.1926,-87503.6027,-86688.6523,-83276.2715,-92250.1921,-97307.8946,-90179.7753,90717813.8741,90693290.3175,90690934.2270,90703036.6269,-88937.2456,90705567.3430,
3600.000,-5452.3073,3594.9056,3590.3501,1191.7275,-4811.4026,-2647.5413,4.5577,4271.1867,-1691.4397,661.4247,-4836.4785,-4169.2271,5892.4836,150.6320,-4011.7410,3877.8247,240.2564,-4718.0066,3776.0370,-5956.8412,2545.8606,-1377.1932,5575.7314,-1895.3135,3735.1631,4547.7710,4782.2259,-490.9262,3682.8067,488.2188,-5931.3270,4584.3686,3485.2358,0.0000,-2022.5556,-1748.3314,-4106.6175,2151.5543,5112.1415,6720.0674,-4580.7266,5213.3018,-4158.9623,677.5492,2749.4204,3869.7648,6236.9230,-4769.9499,-6133.6923,1501.6456,389747.7767,393856.9119,392158.7027,393784.1262,401345.6315,397902.9256,392836.9810,394757.0348,-289319149.1157,-289299695.5837,-289305494.2048,-289304616.8461,393961.6869,-289303519.1684,-4078.1002,687.2538,2494.7910,4017.7335,4930.7308,3075.0749,6903.2189,-5264.2682,6262.7681,-5139.4155,-3250.2666,1995.5568,-2644.8131,4737.0373,-4853.3411,-2528.1529,-1030.9736,3395.2402,-3176.8775,2676.8070,-6309.1731,4951.6579,-1799.9402,-4994.9088,-5463.9896,-3788.3694,4714.4975,-4364.6598,-4393.8890,4923.7506,-3141.1191,-2680.9034,5464.0549,0.0000,3537.4999,-5768.5671,-3257.6367,6072.3158,-3815.4414,-930.2011,-2051.6618,71.5206,3207.6932,-4260.6739,-4341.3447,1956.2448,554.1956,-88.6926,1342.5973,6127.4019,-15158.0808,13468.8725,-11916.5937,-10418.6882,-5650.8658,-6257.2885,-3592.5909,-5627.3480,-10952836.6360,-10974926.2577,-10943741.9461,-10972491.0715,-6473.9409,-10959109.1073,-1416.9762,-5912.5115,5279.1579,-5492.6227,250.0313,5621.1460,436.5946,1153.6730,1836.3621,4533.9931,-3275.4786,-5045.7699,-2341.3394,-4742.1660,2749.1720,5111.5376,6839.2143,3391.6340,4669.4264,2234.7398,557.4928,4623.0034,3501.4741,-4248.9549,1926.8254,-3548.3538,1615.7458,-5326.9658,-3661.3944,-4830.2743,-1625.3891,4256.3421,-2389.9853,0.0000,5623.2625,3396.8454,-4399.0906,-2477.1026,2576.4208,-1256.5097,4538.9594,4405.9528,-4383.1694,-5376.3276,-4634.3939,-5375.7354,-2719.8421,-5004.5250,2858.7054,2776.9974,-84904.1956,-88626.3475,-85449.0909,-87744.9903,-81446.5576,-87508.5498,-96825.9710,-86308.8049,90669724.5432,90652192.2757,90641420.7359,90659899.7749,-87652.6919,90658159.8805,
7200.000,4898.5018,-6572.8779,-6455.2653,-5047.5759,2589.9090,3441.2222,-2239.0515,-2383.0895,-505.0169,1642.2754,3626.3650,294.0004,-2348.7251,-3597.2178,5437.7185,-3233.0920,-3033.4667,6.0606,1029.9077,2624.6494,717.7192,-2110.7900,-4918.4110,4604.5547,-1598.2698,-593.6282,-4528.0067,4075.6640,989.0492,-3292.6406,5357.3645,-743.4976,-4805.4448,0.0000,2305.6793,4344.2021,6555.4047,-3459.6437,-1361.1750,-4228.5605,6765.6256,-2287.1253,227.7829,3746.8239,-1324.9282,-4541.2274,-3960.5859,2616.3963,6018.3484,-3998.2002,382644.3532,378723.2493,379985.8105,381326.7542,390716.2508,382582.0664,382953.4791,382793.9089,-276577229.4925,-276554022.1264,-276567393.0238,-276555882.7463,383284.1587,-276560922.1178,3469.2519,349.8786,-96.9590,-2098.1360,-5068.2595,-5805.5574,-5758.1354,5563.3321,-5959.7740,6652.0281,-1795.7831,-4810.1563,3711.5236,-5637.5582,3829.2461,5780.6712,-3500.7479,-5045.7342,4421.9554,-3667.4279,5518.6879,-6088.3692,4738.0023,5033.3238,6442.6430,5033.9177,-1577.6119,4966.5684,3976.6777,-5929.6681,-193.4358,5402.4192,-4516.9274,0.0000,-6341.6922,5389.9683,1934.3902,-2726.7123,4110.4801,2564.7805,-143.2357,3670.3541,-5526.3233,3587.9737,6717.3859,2414.2606,3045.1543,-3789.8120,-3023.8919,-3121.6133,81459.3185,112437.7355,88334.7041,93455.4623,94120.8893,91946.9820,95993.6105,92237.0647,-85523501.4764,-85545270.8135,-85520705.5641,-85540946.9664,92935.9313,-85530483.9794,-3507.7052,2212.0017,-2327.9177,4206.3121,3882.9911,-1641.9037,3101.1884,3253.2389,3109.9773,-755.1311,5306.8583,4843.6766,5271.1707,412.3399,1733.8979,-1959.5852,-5162.2999,-4465.4526,-5068.4072,-5234.8270,-3956.1361,-2526.2509,159.0343,-22.8361,1859.6322,4669.0949,-4979.4440,2504.6844,5415.5780,1309.3430,4340.1295,-4087.4669,-2050.4212,0.0000,-1694.0778,8.1864,281.0704,5300.8898,-5356.1149,4799.2365,-316.9207,-5293.3725,4014.3025,4521.7443,958.9523,4591.9639,4643.4903,5140.3741,1508.1484,-4678.1211,-83243.2873,-87580.7012,-83978.1048,-87854.0567,-80046.6418,-84156.7226,-95691.3668,-87967.3092,90620877.8114,90611685.9480,90592684.4119,90616359.6980,-86361.1042,90610743.9695,
10800.000,-2770.2689,6367.4654,6263.2975,6881.7301,1494.8545,-2964.3139,4405.2219,-1379.9612,3419.1695,-2977.1267,-1636.8719,2617.1265,-2158.4702,4390.0712,-4621.5283,1663.0866,2099.2678,4299.5187,-4671.7173,1734.5038,-4429.3682,4319.7720,1827.0980,-4788.2578,-1645.9940,-3269.7899,3648.4886,-5331.0240,-5285.6636,4267.4398,-3588.7189,-2682.8246,4436.5568,0.0000,-1978.2841,-5274.4603,-5521.6550,4794.2649,-3150.1845,172.2831,-4865.4184,-460.6905,3073.0955,-6321.4975,-370.2312,4478.1496,717.3288,-763.6401,-2996.2287,5900.6783,351827.4760,339129.6856,343282.6749,346638.4734,355200.0319,344010.7642,348165.9103,348188.2691,-244953475.5382,-244927694.9508,-244943834.5706,-244928727.5053,347899.5150,-244936160.0951,-322.1721,-438.5317,-1654.7782,507.1048,3877.8798,5312.1702,2502.3625,-3920.8752,2168.4624,-5108.3643,6067.5145,6213.6950,-4620.0304,2691.2692,-541.1704,-6228.5432,6595.0056,4925.5194,-4706.1474,4570.7712,-2764.2661,5280.2379,-5432.4562,-2335.9037,-5009.1706,-5407.9975,-2775.7239,-3938.1615,-3090.1566,4518.6403,4061.6382,-6211.8883,1179.6589,0.0000,5820.6297,-2898.3729,297.9206,-1525.0853,-4093.7957,-4467.3839,2169.8349,-6425.0691,6067.2322,-2647.9927,-6067.7710,-5179.4929,-6034.3140,6558.1866,3790.0290,-572.0662,174111.4876,204511.0342,182988.5000,190903.3655,188080.2489,184432.5216,190165.6037,187137.8175,-154240765.0875,-154259691.7603,-154245234.6050,-154251269.3564,186554.0313,-154248031.8689,6356.8785,2743.1774,-2267.3403,-252.0459,-5506.3774,-3346.4572,-4715.1763,-5484.5895,-5398.7241,-3546.5631,-2276.3308,-1147.2820,-4607.5587,4279.1360,-5065.4429,-2477.7795,334.9782,1605.9800,1498.6338,4865.5875,4387.7169,-1165.5120,-3723.2880,4252.7901,-4449.5675,-2771.2028,5157.2745,1909.2577,-2960.9338,3010.5043,-4281.7253,776.9762,5146.4534,0.0000,-3252.2469,-3428.9598,4017.2753,-4729.0899,4538.1532,-5259.7683,-4189.8377,2270.6652,-733.9037,-708.6569,3287.2204,-880.8179,-3114.9937,-2047.6737,-4937.1377,3514.9675,-81694.7824,-86518.5315,-83138.8303,-84209.2712,-79064.8859,-86332.1964,-93921.7617,-83419.7500,90571366.3638,90571041.3389,90544946.1147,90571319.9616,-85062.5901,90563319.6322,
14400.000,1207.2975,-3011.8255,-2928.2882,-5562.1715,-5368.9690,108.7629,-5920.0033,5274.8216,-5686.1105,3993.1575,-745.8935,-3848.7935,5058.8166,-3558.3191,2946.2922,1289.3030,422.7228,-5755.6252,5334.1575,-4754.5335,6641.0661,-5076.2198,2607.0333,3613.5341,5001.7440,5421.8416,-2717.5054,4584.1563,6402.3093,-4193.7421,1420.1489,4542.9740,-3568.3205,0.0000,-287.2183,4952.1192,2240.8701,-5197.0377,5866.2997,3146.6702,323.8683,2243.1275,-4755.2039,5841.0135,2868.1826,-2554.4317,2110.8490,-837.8834,-1435.1542,-6026.6714,298700.5867,277603.8793,284465.1769,289411.1908,297022.0844,285881.2459,290543.5586,289808.4440,-196610496.7717,-196584471.3322,-196597321.5941,-196588605.7489,290037.2226,-196592096.6237,-4012.0655,1272.6219,3275.5472,1267.7139,-2501.8011,-2853.5501,1197.9760,1880.8404,1992.5501,1112.9224,-5946.9057,-4515.9050,4581.0522,2663.2227,-3751.9922,4222.1650,-5112.8904,-2274.0992,2721.6739,-4807.0644,-297.4115,-2266.1958,4401.7299,-2283.5441,2343.6697,4159.6720,6002.2275,679.1058,1382.4318,-703.5459,-6596.2156,4004.2136,3200.4350,0.0000,-2947.0173,-1063.0903,-3515.9606,4405.2436,3530.4322,5691.0321,-4253.4852,5986.5971,-3820.6243,636.9022,3064.5337,5422.6428,6447.1052,-6437.5410,-4323.8416,3351.8662,256882.1017,283759.3741,265931.2668,274218.5499,270078.8442,265791.3514,272708.1718,268042.9512,-212413526.7485,-212428208.9956,-212424378.9237,-212416145.8370,268335.6095,-212420543.7186,-5553.0868,-6135.2380,5260.9438,-3894.6293,3518.6910,6317.6441,3362.4728,3982.3070,3021.9562,5495.8664,-2959.6489,-3407.6343,760.2687,-5019.6239,4939.9536,5297.9841,4652.4038,2647.0573,3213.7540,-1412.2598,-1558.9830,4109.9972,4515.9034,-5322.1460,4118.7219,-947.3048,-2087.1554,-5117.3116,-1832.7834,-5452.6453,1454.3678,3110.0989,-4976.3378,0.0000,6281.8742,4709.9001,-5427.0565,1080.9321,-716.4089,2291.7931,5251.6601,2400.5946,-3094.9507,-3602.1454,-5501.7131,-3427.8676,-751.4641,-2372.8395,5175.8095,-77.4757,-80227.8719,-85438.0299,-82808.3003,-80685.1538,-78513.1293,-88306.2502,-91500.1490,-85545.1444,90521325.3882,90529443.0181,90498453.8522,90523202.7911,-83757.2576,90515886.8905,
18000.000,-902.1830,-1119.7358,-1420.4893,2069.9218,6770.5045,4056.4085,5764.8129,-6870.6655,5008.6966,-4826.3792,3593.9620,4096.3892,-5299.2682,1999.9306,-1368.2686,-4787.0854,-942.1615,4376.8574,-3787.0008,5364.1617,-5716.5706,4900.5015,-6044.0139,-2157.9559,-6798.9658,-5494.9174,1158.9548,-3131.5767,-4082.3375,3872.6865,918.9586,-4975.0826,2582.2892,0.0000,3958.9571,-3934.2234,986.1043,3466.3139,-5679.9769,-4479.2560,3589.6013,-3623.8073,4977.2808,-3211.2606,-5438.3271,-1193.0362,-4092.8315,2752.2938,4835.1323,3649.3264,226199.5516,198079.7677,207349.1854,212934.3219,219838.1610,209733.1181,213723.5318,213639.3817,-134852145.6115,-134828322.3924,-134832582.5294,-134837435.6572,213380.8596,-134832858.4594,6723.6758,-3439.5881,-4879.5711,-3579.1779,1070.6459,756.9456,-3821.3356,-175.0867,-4078.0609,3053.3271,1776.0196,156.7682,-2489.5507,-6301.6680,6573.0926,-1490.6578,-25.8023,-2269.7400,1515.2298,3177.1200,2815.4456,-1891.0512,-2491.7342,6010.8929,313.1449,-1035.6583,-6398.5458,3569.3218,1655.2518,-3621.7639,6444.6622,463.7113,-6198.3185,0.0000,131.9694,4786.4146,6117.7695,-5006.7536,-1448.6292,-4789.6078,5368.9876,-2283.2091,-497.8656,2587.1380,331.7391,-3977.0880,-3666.7215,3521.0026,4451.5794,-4745.6525,324332.8600,345086.5385,331859.3272,339669.0202,334686.9054,330545.9367,338033.8441,333094.7167,-256071445.4168,-256082138.4108,-256085955.0822,-256072146.7525,332986.0450,-256077710.0459,1496.9691,5921.5882,-4613.9121,5518.0654,741.4863,-5588.7826,77.4886,188.3506,1936.8315,-3864.1983,5335.4020,5464.4029,3583.4947,1082.0703,-1486.4483,-4753.6669,-6870.9975,-4592.5688,-5446.7134,-2974.9028,-2449.7635,-4509.5024,-1989.7661,2389.3730,-1114.8289,4030.0224,-2339.0114,4994.8391,5168.9151,4419.7063,2288.9137,-4635.0091,1596.6606,0.0000,-5721.3371,-3094.7638,2889.6727,3236.7267,-3613.7575,2133.2932,-2050.9640,-5327.3769,4656.1668,5507.4400,4247.7297,5502.3959,4042.7508,5259.4418,-2122.0397,-3430.4526,-78824.1099,-84337.2060,-82725.3783,-77804.2171,-78428.8901,-89311.0921,-88371.6669,-80706.2020,90470923.8213,90486433.2346,90453449.6540,90470240.7451,-82445.2150,90468445.7664,
21600.000,679.6639,3498.8659,4315.7901,1431.1466,-5069.7503,-6767.0633,-3309.5066,5127.8649,-808.3696,4447.8410,-5513.9252,-3971.0411,3834.7145,559.0659,-434.3433,6776.5731,-1659.5967,-1596.3728,1716.5102,-4227.6563,1975.9608,-3958.8478,6524.2001,326.5628,5830.3244,4248.8850,1542.3169,1771.8023,529.7663,-3168.3119,-3491.9278,4188.0768,-924.2114,0.0000,-6622.1743,2161.7299,-2860.8217,412.3688,3514.6060,4334.8744,-4882.5411,4754.0990,-4135.0963,367.2981,6416.8132,5100.4022,5213.4373,-4924.5778,-5721.3341,459.7462,138613.9818,105640.6596,116867.6090,122269.1889,128441.4260,119721.1892,122754.9054,122374.4588,-63897765.6420,-63877855.7422,-63870887.9577,-63883674.4587,122833.7644,-63878011.9609,-6026.9847,5555.6987,5282.5936,5698.2900,1109.0742,-103.3486,4976.3681,-1703.7548,4163.8312,-5254.3062,2720.5457,4270.8083,-1539.7076,5457.4179,-6171.5921,-645.9951,4581.9550,6045.0709,-5617.1540,449.8770,-4617.8584,5276.1095,-98.8770,-6408.7987,-2576.4037,-3040.3552,4205.5006,-6458.0415,-5083.5408,6111.2685,-3815.1933,-4695.6821,6250.3954,0.0000,1046.0111,-6562.3548,-5968.0677,4164.7852,-2148.9653,1331.0886,-3735.6635,-2312.7371,4652.5851,-5736.1499,-2555.2684,2271.7938,-838.3664,332.6992,-3091.2404,5032.1333,371892.7868,384554.9189,376581.8643,383448.5981,377493.2935,374393.5131,381494.1229,376382.4510,-282235925.7713,-282244240.0735,-282250067.1693,-282242848.8139,376304.1330,-282241098.7170,3390.1143,-2287.5868,735.8417,-3633.6858,-4544.0893,1527.4018,-3489.5040,-4261.4081,-5248.3939,-327.0712,-2621.9190,-3576.7700,-5491.4613,3839.3813,-3002.4073,1141.4390,4917.3190,2493.4742,3417.7555,5430.2382,4613.5462,2082.4668,-2028.8602,2309.4166,-2637.0311,-4509.4416,5248.9877,-1670.0373,-4488.3796,-615.3259,-4578.7678,2601.1505,2775.0620,0.0000,1830.2326,-454.6006,1719.1837,-5491.6293,5503.1309,-5204.3677,-2850.9371,4319.3314,-2839.2561,-3804.3900,-359.2024,-4064.3973,-4329.7610,-4842.5076,-2323.2037,4683.8076,-77471.4641,-83213.7748,-82560.7715,-75465.4747,-78878.8146,-89497.4452,-84438.6945,-82895.8186,90420353.4099,90441993.4295,90410073.3832,90415591.2029,-81126.5707,90420996.2819,
