sl_100_86400_20280722 Coordinates.csv
2028/07/22 07:47:00.0000 UTC

Generated: Tue Oct  8 21:44:30 2024,
Start: 2028/07/22 07:47:00.00, Stop: 2028/07/23 07:47:00.00,
TIME_UNITS,STARLINK-2153 - X-Coordinate,STARLINK-31492 - X-Coordinate,STARLINK-3814 - X-Coordinate,STARLINK-30858 - X-Coordinate,STARLINK-30503 - X-Coordinate,STARLINK-1057 - X-Coordinate,STARLINK-30426 - X-Coordinate,STARLINK-5714 - X-Coordinate,STARLINK-6218 - X-Coordinate,STARLINK-2082 - X-Coordinate,STARLINK-5559 - X-Coordinate,STARLINK-5091 - X-Coordinate,STARLINK-2521 - X-Coordinate,STARLINK-31009 - X-Coordinate,STARLINK-31349 - X-Coordinate,STARLINK-31263 - X-Coordinate,STARLINK-5471 - X-Coordinate,STARLINK-1820 - X-Coordinate,STARLINK-3925 - X-Coordinate,STARLINK-5789 - X-Coordinate,STARLINK-1563 - X-Coordinate,STARLINK-30245 - X-Coordinate,STARLINK-31118 - X-Coordinate,STARLINK-30573 - X-Coordinate,STARLINK-4534 - X-Coordinate,STARLINK-5515 - X-Coordinate,STARLINK-1467 - X-Coordinate,STARLINK-5071 - X-Coordinate,STARLINK-30451 - X-Coordinate,STARLINK-31140 - X-Coordinate,STARLINK-5321 - X-Coordinate,STARLINK-5888 - X-Coordinate,STARLINK-31573 - X-Coordinate,STARLINK-4280 - X-Coordinate,STARLINK-5645 - X-Coordinate,STARLINK-3639 - X-Coordinate,STARLINK-3091 - X-Coordinate,STARLINK-4590 - X-Coordinate,STARLINK-32233 - X-Coordinate,STARLINK-4351 - X-Coordinate,STARLINK-2598 - X-Coordinate,STARLINK-5459 - X-Coordinate,STARLINK-31185 - X-Coordinate,STARLINK-5281 - X-Coordinate,STARLINK-4809 - X-Coordinate,STARLINK-32194 - X-Coordinate,STARLINK-5496 - X-Coordinate,STARLINK-6031 - X-Coordinate,STARLINK-3291 - X-Coordinate,STARLINK-2700 - X-Coordinate,STARLINK-5277 - X-Coordinate,STARLINK-3636 - X-Coordinate,STARLINK-3707 - X-Coordinate,STARLINK-4160 - X-Coordinate,STARLINK-1138 - X-Coordinate,STARLINK-5394 - X-Coordinate,STARLINK-6342 - X-Coordinate,STARLINK-31752 - X-Coordinate,STARLINK-2421 - X-Coordinate,STARLINK-11182 [DTC] - X-Coordinate,STARLINK-2122 - X-Coordinate,STARLINK-5323 - X-Coordinate,STARLINK-5830 - X-Coordinate,STARLINK-30300 - X-Coordinate,STARLINK-30213 - X-Coordinate,STARLINK-4273 - X-Coordinate,STARLINK-31939 - X-Coordinate,STARLINK-30891 - X-Coordinate,STARLINK-31708 - X-Coordinate,STARLINK-31064 - X-Coordinate,STARLINK-5946 - X-Coordinate,STARLINK-1630 - X-Coordinate,STARLINK-5981 - X-Coordinate,STARLINK-32243 - X-Coordinate,STARLINK-4401 - X-Coordinate,STARLINK-30965 - X-Coordinate,STARLINK-30988 - X-Coordinate,STARLINK-31709 - X-Coordinate,STARLINK-4076 - X-Coordinate,STARLINK-30979 - X-Coordinate,STARLINK-6171 - X-Coordinate,STARLINK-3983 - X-Coordinate,STARLINK-4643 - X-Coordinate,STARLINK-5992 - X-Coordinate,STARLINK-1579 - X-Coordinate,STARLINK-3654 - X-Coordinate,STARLINK-5882 - X-Coordinate,STARLINK-31425 - X-Coordinate,STARLINK-5406 - X-Coordinate,STARLINK-3993 - X-Coordinate,STARLINK-30870 - X-Coordinate,STARLINK-31408 - X-Coordinate,STARLINK-2414 - X-Coordinate,STARLINK-30086 - X-Coordinate,STARLINK-30292 - X-Coordinate,STARLINK-11129 [DTC] - X-Coordinate,STARLINK-5858 - X-Coordinate,STARLINK-1300 - X-Coordinate,STARLINK-5305 - X-Coordinate,STARLINK-31255 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2153 - Y-Coordinate,STARLINK-31492 - Y-Coordinate,STARLINK-3814 - Y-Coordinate,STARLINK-30858 - Y-Coordinate,STARLINK-30503 - Y-Coordinate,STARLINK-1057 - Y-Coordinate,STARLINK-30426 - Y-Coordinate,STARLINK-5714 - Y-Coordinate,STARLINK-6218 - Y-Coordinate,STARLINK-2082 - Y-Coordinate,STARLINK-5559 - Y-Coordinate,STARLINK-5091 - Y-Coordinate,STARLINK-2521 - Y-Coordinate,STARLINK-31009 - Y-Coordinate,STARLINK-31349 - Y-Coordinate,STARLINK-31263 - Y-Coordinate,STARLINK-5471 - Y-Coordinate,STARLINK-1820 - Y-Coordinate,STARLINK-3925 - Y-Coordinate,STARLINK-5789 - Y-Coordinate,STARLINK-1563 - Y-Coordinate,STARLINK-30245 - Y-Coordinate,STARLINK-31118 - Y-Coordinate,STARLINK-30573 - Y-Coordinate,STARLINK-4534 - Y-Coordinate,STARLINK-5515 - Y-Coordinate,STARLINK-1467 - Y-Coordinate,STARLINK-5071 - Y-Coordinate,STARLINK-30451 - Y-Coordinate,STARLINK-31140 - Y-Coordinate,STARLINK-5321 - Y-Coordinate,STARLINK-5888 - Y-Coordinate,STARLINK-31573 - Y-Coordinate,STARLINK-4280 - Y-Coordinate,STARLINK-5645 - Y-Coordinate,STARLINK-3639 - Y-Coordinate,STARLINK-3091 - Y-Coordinate,STARLINK-4590 - Y-Coordinate,STARLINK-32233 - Y-Coordinate,STARLINK-4351 - Y-Coordinate,STARLINK-2598 - Y-Coordinate,STARLINK-5459 - Y-Coordinate,STARLINK-31185 - Y-Coordinate,STARLINK-5281 - Y-Coordinate,STARLINK-4809 - Y-Coordinate,STARLINK-32194 - Y-Coordinate,STARLINK-5496 - Y-Coordinate,STARLINK-6031 - Y-Coordinate,STARLINK-3291 - Y-Coordinate,STARLINK-2700 - Y-Coordinate,STARLINK-5277 - Y-Coordinate,STARLINK-3636 - Y-Coordinate,STARLINK-3707 - Y-Coordinate,STARLINK-4160 - Y-Coordinate,STARLINK-1138 - Y-Coordinate,STARLINK-5394 - Y-Coordinate,STARLINK-6342 - Y-Coordinate,STARLINK-31752 - Y-Coordinate,STARLINK-2421 - Y-Coordinate,STARLINK-11182 [DTC] - Y-Coordinate,STARLINK-2122 - Y-Coordinate,STARLINK-5323 - Y-Coordinate,STARLINK-5830 - Y-Coordinate,STARLINK-30300 - Y-Coordinate,STARLINK-30213 - Y-Coordinate,STARLINK-4273 - Y-Coordinate,STARLINK-31939 - Y-Coordinate,STARLINK-30891 - Y-Coordinate,STARLINK-31708 - Y-Coordinate,STARLINK-31064 - Y-Coordinate,STARLINK-5946 - Y-Coordinate,STARLINK-1630 - Y-Coordinate,STARLINK-5981 - Y-Coordinate,STARLINK-32243 - Y-Coordinate,STARLINK-4401 - Y-Coordinate,STARLINK-30965 - Y-Coordinate,STARLINK-30988 - Y-Coordinate,STARLINK-31709 - Y-Coordinate,STARLINK-4076 - Y-Coordinate,STARLINK-30979 - Y-Coordinate,STARLINK-6171 - Y-Coordinate,STARLINK-3983 - Y-Coordinate,STARLINK-4643 - Y-Coordinate,STARLINK-5992 - Y-Coordinate,STARLINK-1579 - Y-Coordinate,STARLINK-3654 - Y-Coordinate,STARLINK-5882 - Y-Coordinate,STARLINK-31425 - Y-Coordinate,STARLINK-5406 - Y-Coordinate,STARLINK-3993 - Y-Coordinate,STARLINK-30870 - Y-Coordinate,STARLINK-31408 - Y-Coordinate,STARLINK-2414 - Y-Coordinate,STARLINK-30086 - Y-Coordinate,STARLINK-30292 - Y-Coordinate,STARLINK-11129 [DTC] - Y-Coordinate,STARLINK-5858 - Y-Coordinate,STARLINK-1300 - Y-Coordinate,STARLINK-5305 - Y-Coordinate,STARLINK-31255 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2153 - Z-Coordinate,STARLINK-31492 - Z-Coordinate,STARLINK-3814 - Z-Coordinate,STARLINK-30858 - Z-Coordinate,STARLINK-30503 - Z-Coordinate,STARLINK-1057 - Z-Coordinate,STARLINK-30426 - Z-Coordinate,STARLINK-5714 - Z-Coordinate,STARLINK-6218 - Z-Coordinate,STARLINK-2082 - Z-Coordinate,STARLINK-5559 - Z-Coordinate,STARLINK-5091 - Z-Coordinate,STARLINK-2521 - Z-Coordinate,STARLINK-31009 - Z-Coordinate,STARLINK-31349 - Z-Coordinate,STARLINK-31263 - Z-Coordinate,STARLINK-5471 - Z-Coordinate,STARLINK-1820 - Z-Coordinate,STARLINK-3925 - Z-Coordinate,STARLINK-5789 - Z-Coordinate,STARLINK-1563 - Z-Coordinate,STARLINK-30245 - Z-Coordinate,STARLINK-31118 - Z-Coordinate,STARLINK-30573 - Z-Coordinate,STARLINK-4534 - Z-Coordinate,STARLINK-5515 - Z-Coordinate,STARLINK-1467 - Z-Coordinate,STARLINK-5071 - Z-Coordinate,STARLINK-30451 - Z-Coordinate,STARLINK-31140 - Z-Coordinate,STARLINK-5321 - Z-Coordinate,STARLINK-5888 - Z-Coordinate,STARLINK-31573 - Z-Coordinate,STARLINK-4280 - Z-Coordinate,STARLINK-5645 - Z-Coordinate,STARLINK-3639 - Z-Coordinate,STARLINK-3091 - Z-Coordinate,STARLINK-4590 - Z-Coordinate,STARLINK-32233 - Z-Coordinate,STARLINK-4351 - Z-Coordinate,STARLINK-2598 - Z-Coordinate,STARLINK-5459 - Z-Coordinate,STARLINK-31185 - Z-Coordinate,STARLINK-5281 - Z-Coordinate,STARLINK-4809 - Z-Coordinate,STARLINK-32194 - Z-Coordinate,STARLINK-5496 - Z-Coordinate,STARLINK-6031 - Z-Coordinate,STARLINK-3291 - Z-Coordinate,STARLINK-2700 - Z-Coordinate,STARLINK-5277 - Z-Coordinate,STARLINK-3636 - Z-Coordinate,STARLINK-3707 - Z-Coordinate,STARLINK-4160 - Z-Coordinate,STARLINK-1138 - Z-Coordinate,STARLINK-5394 - Z-Coordinate,STARLINK-6342 - Z-Coordinate,STARLINK-31752 - Z-Coordinate,STARLINK-2421 - Z-Coordinate,STARLINK-11182 [DTC] - Z-Coordinate,STARLINK-2122 - Z-Coordinate,STARLINK-5323 - Z-Coordinate,STARLINK-5830 - Z-Coordinate,STARLINK-30300 - Z-Coordinate,STARLINK-30213 - Z-Coordinate,STARLINK-4273 - Z-Coordinate,STARLINK-31939 - Z-Coordinate,STARLINK-30891 - Z-Coordinate,STARLINK-31708 - Z-Coordinate,STARLINK-31064 - Z-Coordinate,STARLINK-5946 - Z-Coordinate,STARLINK-1630 - Z-Coordinate,STARLINK-5981 - Z-Coordinate,STARLINK-32243 - Z-Coordinate,STARLINK-4401 - Z-Coordinate,STARLINK-30965 - Z-Coordinate,STARLINK-30988 - Z-Coordinate,STARLINK-31709 - Z-Coordinate,STARLINK-4076 - Z-Coordinate,STARLINK-30979 - Z-Coordinate,STARLINK-6171 - Z-Coordinate,STARLINK-3983 - Z-Coordinate,STARLINK-4643 - Z-Coordinate,STARLINK-5992 - Z-Coordinate,STARLINK-1579 - Z-Coordinate,STARLINK-3654 - Z-Coordinate,STARLINK-5882 - Z-Coordinate,STARLINK-31425 - Z-Coordinate,STARLINK-5406 - Z-Coordinate,STARLINK-3993 - Z-Coordinate,STARLINK-30870 - Z-Coordinate,STARLINK-31408 - Z-Coordinate,STARLINK-2414 - Z-Coordinate,STARLINK-30086 - Z-Coordinate,STARLINK-30292 - Z-Coordinate,STARLINK-11129 [DTC] - Z-Coordinate,STARLINK-5858 - Z-Coordinate,STARLINK-1300 - Z-Coordinate,STARLINK-5305 - Z-Coordinate,STARLINK-31255 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-1336.6770,-2609.3568,6832.4332,-1348.9416,664.9193,1056.9601,1187.4151,-4188.2356,-5227.6023,-5299.6999,0.0000,5249.9979,71.5928,-2811.4012,-5774.3943,-6143.2787,6554.2791,3671.7540,-5335.4130,-3526.1654,1277.8189,6486.9567,0.0000,-6738.3439,-5233.6749,688.7598,0.0000,-5809.3568,4458.1845,603.3726,-5938.9908,5831.4596,5131.7460,640.0951,3117.6451,6650.8785,-2166.6738,3123.7553,-3712.0927,4263.1275,-3813.6114,-125.8416,-3314.0987,-4794.7506,-3463.8793,-4147.8663,-3232.8070,2474.7147,4099.3612,-1400.2250,1843.7527,5570.5504,67.2262,4862.3912,-461.3779,-4646.9516,1673.6144,0.0000,-3910.7729,-3807.7930,-1172.7344,-4659.5999,-4985.7041,-5563.8475,-5228.6041,0.0000,-1929.4577,3245.2165,-1191.3320,-2837.8555,2380.1317,1788.6514,-4761.6728,-4233.0254,1388.5074,3351.9323,-6316.6757,5343.6591,348.0972,-4515.7147,3337.3721,1486.2028,3356.9530,-5404.0304,3571.6980,-6370.9916,6127.5114,4520.6482,-6520.5694,-3821.5723,2103.8735,1213.0205,5520.2973,-2422.5890,-2787.3935,3334.9612,-141.1408,-5262.5791,-1854.1835,-5336.7068,-148744.9722,-133791.8673,-137452.2757,-136722.6773,-128708.3514,-130000.6247,-129806.9636,-131038.7449,-265020936.9556,-264959281.9729,-264975930.6884,-264999081.7845,-131949.8589,-265000653.4257,-5757.0874,-4444.9463,40.0990,6335.4252,-5869.8554,4020.4263,-4131.9648,5470.7812,-4531.9051,4311.1327,0.0000,3693.1675,5288.4663,5849.1830,-2847.9830,111.1733,-2074.0148,-5256.0566,2563.1743,-5713.6040,4313.5242,2170.0097,0.0000,-474.2392,-3044.5832,-5031.2106,0.0000,-3538.4336,-3593.2779,-6182.6616,-2825.9134,2942.7950,3517.5274,4733.4329,2753.1129,1692.4753,2863.8023,-6168.9370,-5442.2340,-3020.6934,-2687.6858,6547.6469,5843.7862,1787.7922,-2208.2470,-1737.1065,4744.9461,-6129.4225,-3808.9823,5080.8464,-1509.9375,-3230.4169,6588.3647,1567.9319,4705.6314,-2104.6549,6446.9146,0.0000,1877.8481,-1925.5255,4004.5122,-5136.2043,1267.3871,3707.5630,1175.1543,0.0000,3765.2229,4010.0725,-4594.3894,4173.5128,5897.4043,-3647.8693,-2142.5729,-1577.7838,2677.4820,-3873.1654,2615.5058,-323.6687,5369.2660,-4795.9772,4959.7467,6158.1513,4074.5371,-3872.5147,5256.5807,-148.0844,-914.2535,2210.3926,2328.7147,2155.9244,6326.8180,-6521.3020,-58.1517,5933.3856,-2959.8744,-4386.8350,5189.9912,-3561.4312,-5754.7024,-3899.7372,316146.1540,316652.0560,315803.6399,314967.5967,311882.7382,313399.6970,321202.4575,317479.7644,177150361.5383,177166545.0976,177146602.1793,177157501.5505,318221.0199,177152668.1412,-3587.4348,4422.0579,-905.0082,-2435.5333,3592.9238,-5521.8854,5324.1823,722.5289,-381.4694,921.1145,0.0000,2552.2717,4032.5617,2466.8537,-2165.0143,-2971.0568,478.9673,-2618.7527,-3584.6648,-1716.3859,5189.5808,-1074.4903,0.0000,1123.1973,-3334.2380,-4727.9679,0.0000,-1360.1624,3693.7690,-3037.0082,2314.2629,-2337.4498,2747.5994,-4980.5215,5535.0114,-755.3142,-5955.5115,17.0046,-2000.3737,-4573.9018,4995.8250,2311.4718,1361.6585,4615.8509,5483.9588,-5086.6081,3894.1315,-2114.0189,-4064.8471,-4438.1614,-6518.5442,-2497.5689,2088.2950,4566.1776,5023.6077,-4711.9173,-1968.6554,0.0000,-5369.1888,-5225.1701,5457.7114,-131.4878,-4705.3429,1799.8726,4358.3885,0.0000,-5151.7782,-4581.5851,-4892.9762,-4627.3609,2746.2833,5266.8691,4557.2744,-5122.8752,6187.6234,-4681.8025,1133.3426,4219.1665,-4310.6715,-2162.0296,3495.1396,-2754.2591,4501.6927,-2012.1796,2273.4874,-2669.3491,-3189.0563,4583.5655,185.3515,-5340.5652,-1928.3952,1587.5080,4126.0884,-2612.1061,-5421.3713,3794.0814,4647.8056,2720.8771,3401.3969,1739.1477,120209.2339,116226.2510,117810.0684,119016.5506,122180.1434,113013.9828,108235.5402,117908.3185,141202410.0818,141209199.2737,141206431.1323,141194930.6387,116541.6988,141201610.9761,
3600.000,3329.1472,4378.3750,-5755.3929,-1944.4596,2991.6840,-5028.2991,2188.8251,1872.8639,5600.0082,2452.2782,0.0000,-6587.8575,-2963.7404,-635.3613,4852.3928,6260.9033,-4783.7643,-2418.8670,5186.8893,5165.0758,-4762.9562,-5552.8475,0.0000,5936.2035,4112.2129,3223.8871,0.0000,5159.2724,-2725.6084,2207.0392,3617.0364,-4168.4907,-4904.0576,-3706.6734,-5753.2290,-5177.9731,-2446.6572,-926.7132,4867.4885,-6747.3817,4318.7258,-844.0886,801.3366,1066.8027,5759.2765,6508.8090,-749.5978,-2229.2485,-3417.7754,-639.4202,831.8424,-2051.7617,-2222.5119,-6803.3702,-3630.2186,6131.2698,-1715.7850,0.0000,872.1691,4308.1487,-2584.8020,3760.3559,4198.7518,2387.1144,4947.8787,0.0000,-1599.2499,-6245.5820,4590.0161,-619.5637,-4590.7490,2348.1056,4772.3935,3745.6090,131.4424,144.0541,3707.1406,-6199.6981,-2718.9843,6006.4441,-5753.9999,-3213.2600,-5491.1446,1574.1653,-4982.5174,6516.9547,-6667.1214,-5450.2548,4405.4895,480.6396,-3965.3464,1429.0364,-2631.2067,227.3427,5991.2057,1939.4542,-3630.3611,6311.5194,2032.7102,5837.3629,-223164.2950,-208466.1224,-212947.4294,-211067.0707,-203660.8509,-205494.8083,-205066.2428,-207945.1572,-301845176.4519,-301787730.7863,-301799375.5389,-301832791.0276,-207244.3705,-301825401.9198,6027.8446,-170.0860,1608.5302,-4776.5361,4118.1551,-2906.6728,6004.9663,-6026.8103,1810.1305,-4475.2577,0.0000,-1742.4238,-5884.0135,-5161.2947,-1278.9143,-2086.4236,3253.1447,6258.2463,-4537.4785,4173.2836,-1333.1695,736.9600,0.0000,-2031.8467,-731.2496,5104.0393,0.0000,2921.4660,6249.8271,3634.8098,794.5415,-4667.7825,881.6386,-5593.9616,-3592.0099,568.0934,-2202.2304,5532.4013,4166.1240,1563.5222,-2050.4837,-3481.5571,-6324.0030,-4220.2563,-1394.0190,-1170.3029,-5102.5296,5890.7305,6009.3213,-6836.7934,5023.9410,3900.9563,-4023.6184,553.3629,-2939.9653,-1321.5295,-3421.6457,0.0000,-5104.3712,-3200.9446,-5519.5758,3629.3378,-4741.3775,-4791.4166,-4523.8658,0.0000,-6310.5814,-1806.5269,1044.3476,-6346.4968,-5120.5154,5881.4685,5018.9948,-3234.6339,-6568.9580,5825.8856,-4198.4772,2849.6672,-6323.5802,3109.9081,-3856.2067,-2886.7170,-644.2246,2990.6922,-3684.9382,-1495.3630,1103.7005,2262.2451,-4011.8839,-5032.4563,-3567.4808,6219.0344,3260.9895,-6833.3544,-384.6438,3722.2485,-4374.7945,2312.9369,1934.8032,2083.5073,268142.7957,279274.1046,274681.5483,274047.6160,269109.5251,271833.7832,277710.4475,275949.3851,102466633.1561,102494550.3606,102471949.3320,102473541.0374,275550.7675,102470004.0984,-620.0050,-5202.0947,-3437.5259,4601.7224,-4691.4105,3732.7189,-2478.2812,2849.9404,3646.6121,-4642.5142,0.0000,1138.2002,942.5426,-4610.1720,4565.5650,-1736.3903,3737.0150,-1720.4506,-611.8241,-1987.2674,-4780.4422,4058.6570,0.0000,2737.6437,5495.4603,3406.7088,0.0000,-3604.9811,-105.9064,5440.7874,-5913.3096,-2999.4495,-4641.6778,1589.8242,-1420.3012,4521.0179,6114.9126,-4048.0451,-2527.7998,-461.2764,-4900.1760,-5955.4057,2515.4379,-5354.0979,-3459.4587,1507.7287,-4651.9471,-2917.4667,35.7152,532.3428,4706.3124,5306.1967,-5169.0796,-669.6308,-5089.8376,2966.8896,5785.2708,0.0000,4550.8151,4073.5624,-3191.6031,-4564.8324,2903.4031,-4400.7540,-1693.2837,0.0000,1404.8938,2290.0042,4914.4352,2476.4840,843.6094,-2067.6819,428.0268,4690.2368,-2093.7930,3754.9130,-4089.7401,38.4952,327.1601,-1524.9990,-152.1617,5379.1349,-4206.0097,6056.8744,2672.2029,-1739.3632,-1698.6830,-3412.5877,-3538.6859,4700.3132,4428.1749,2407.2538,-5483.4884,-1067.1574,3123.6931,-5221.7619,-4040.4560,1611.3569,-6350.7326,2877.8073,118965.9681,116543.1053,117448.7484,115467.1203,121578.8511,115230.7933,106182.5208,113735.7964,141200329.9857,141201646.8854,141197652.4743,141189692.4024,115339.5647,141196458.9138,
7200.000,-3978.1984,-5186.3127,2155.5793,5236.1595,-6033.1523,6696.5444,-3830.2864,1686.8372,-4650.8309,1975.7660,0.0000,5417.9664,3959.3570,4342.2157,-2537.5198,-2886.4821,651.2643,-309.9349,-2637.0731,-5240.4224,6706.2297,3195.2510,0.0000,-2496.4538,-2731.7777,-5601.8630,0.0000,-2675.4178,-357.6629,-5271.1833,-1046.7084,380.6088,3429.2255,4679.8563,5136.3010,2126.6203,5848.3918,-2584.2629,-4319.9408,4540.7257,-4085.6812,3269.9029,2677.8860,2163.7984,-5839.0461,-5202.0333,4334.5403,-33.0102,1234.5603,2187.2114,-1628.9200,-2346.8272,4762.5856,5326.1780,6508.1656,-5860.6534,2888.7869,0.0000,1352.0783,-3383.4622,4445.0966,-2320.7014,-2684.1286,1739.6825,-3053.7568,0.0000,3439.3172,6713.5064,-6457.3839,3174.3603,5245.0026,-4137.1254,-1591.5969,-2777.5631,-2341.9971,-2888.9068,255.9687,3648.2994,3697.3165,-5455.9422,5956.8682,5042.0989,6390.8719,1696.7861,4026.7515,-3689.5342,3914.5390,4457.0356,-554.5705,1934.9027,5454.9308,-4055.5375,-212.7039,2305.3487,-6042.9183,-6054.5569,6160.5276,-4809.7570,-3346.7897,-3859.5360,-282856.0513,-269749.4562,-275192.5619,-270202.1846,-265676.5555,-270512.1364,-266975.2086,-268971.5236,-318069509.0407,-318019642.0371,-318026579.6050,-318062181.9094,-269593.5453,-318050639.9648,-3520.6958,3964.8864,-3534.7124,2283.8950,-1818.5910,1643.0409,-5260.2172,4813.9747,2093.4436,3907.9875,0.0000,-1198.8650,1910.8218,3630.8368,5337.5967,3457.3908,-4079.0325,-4795.9712,4629.7558,-771.8419,-1026.6772,-4134.9584,0.0000,4359.7753,4765.6608,-4087.5254,0.0000,133.9309,-5796.0470,-588.5286,2948.6404,2370.6755,-5095.0875,4211.5364,2971.4995,-3735.4162,2556.6849,-3250.4814,-469.2921,810.1925,5342.9310,-522.9868,4289.8668,6007.7536,3458.0007,2884.8999,4739.6217,-3123.4124,-5501.8242,5373.9261,-6743.1198,-4441.2174,408.1478,-2205.4007,1323.3680,3679.2482,-1111.2159,0.0000,6716.0896,5801.6917,5099.2860,489.0210,6408.5115,5151.0917,5852.8344,0.0000,4329.1971,-520.6794,1807.2363,5886.2029,2250.5769,-4130.6583,-4309.3714,6185.9561,5519.0883,-6279.2863,5220.1982,-3852.7598,4353.3194,37.8542,1287.8612,-1110.9137,-2324.6395,1399.5010,-740.6456,2972.8546,-1317.5426,-5139.4694,5046.5904,6541.8423,-227.0496,-2976.4564,-6066.9731,5097.8376,2527.0491,-2262.2279,3053.5208,408.2367,2529.8725,1573.9058,203180.1184,222298.7981,216245.4739,217219.7611,209065.3030,215387.0560,216871.1656,215206.4291,20798065.3319,20836151.0033,20811987.5372,20799255.7538,215412.9494,20802133.6413,4412.5951,1883.5656,5500.0704,-3906.7581,2849.1998,405.9728,-2153.8672,-4693.2233,-4693.6917,5316.8387,0.0000,-4123.9015,-5003.1696,4019.1075,-3350.3043,5112.7962,-5520.5614,4975.0388,4403.6254,4457.9347,1113.1768,-4545.3083,0.0000,-4660.3570,-4195.8389,-44.0730,0.0000,6390.3517,-3580.2584,-4437.0747,6225.0877,6494.9149,2919.3716,2810.1370,-3582.4382,-5405.4844,-2757.4035,5520.3767,5326.8824,5174.3648,1252.4585,6099.7101,-4634.1965,2600.1468,-1004.6339,3254.5615,2630.0846,6188.3736,3992.1604,3701.1788,-115.1646,-4741.8607,4987.2145,-3719.9057,1886.5591,531.4230,-6217.9712,0.0000,-810.4450,578.8309,-1252.0269,6510.6745,519.2405,4282.5060,-2059.5057,0.0000,3707.4383,1479.0135,-1215.9940,1445.3588,-3936.1342,-3195.7686,-5203.9513,-793.4894,-3414.5192,-581.1530,4544.7449,-4294.6505,3848.0163,4266.5750,-3302.1898,-4590.5134,1400.4860,-6593.4980,-5374.2361,5017.2289,5601.4686,-382.3279,4703.6329,-1097.2738,-4286.1636,-4616.1487,3268.4929,4060.8275,1712.0925,1741.8421,1164.8406,-4956.4376,5522.3449,-5426.1003,117670.1978,115665.6386,116509.7491,112549.7929,120522.7463,116421.0541,104766.3532,115790.6599,141197960.5123,141194024.5917,141188797.7880,141187664.7556,114125.0073,141191268.1733,
