sl_10_86400_20281216 Coordinates.csv
2028/12/16 07:47:00.0000 UTC

Generated: Tue Oct  8 21:11:10 2024,
Start: 2028/12/16 07:47:00.00, Stop: 2028/12/17 07:47:00.00,
TIME_UNITS,STARLINK-30248 - X-Coordinate,STARLINK-31169 - X-Coordinate,STARLINK-6140 - X-Coordinate,STARLINK-5583 - X-Coordinate,STARLINK-32149 - X-Coordinate,STARLINK-11076 [DTC] - X-Coordinate,STARLINK-30817 - X-Coordinate,STARLINK-5737 - X-Coordinate,STARLINK-31265 - X-Coordinate,STARLINK-31259 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30248 - Y-Coordinate,STARLINK-31169 - Y-Coordinate,STARLINK-6140 - Y-Coordinate,STARLINK-5583 - Y-Coordinate,STARLINK-32149 - Y-Coordinate,STARLINK-11076 [DTC] - Y-Coordinate,STARLINK-30817 - Y-Coordinate,STARLINK-5737 - Y-Coordinate,STARLINK-31265 - Y-Coordinate,STARLINK-31259 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30248 - Z-Coordinate,STARLINK-31169 - Z-Coordinate,STARLINK-6140 - Z-Coordinate,STARLINK-5583 - Z-Coordinate,STARLINK-32149 - Z-Coordinate,STARLINK-11076 [DTC] - Z-Coordinate,STARLINK-30817 - Z-Coordinate,STARLINK-5737 - Z-Coordinate,STARLINK-31265 - Z-Coordinate,STARLINK-31259 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2926.3195,-5189.3485,-4980.9185,4857.0396,-1767.7826,942.9644,-1610.1642,1157.8241,1433.2127,-4616.0152,-133594.9549,-157983.5553,-137471.0157,-137333.2811,-141807.0316,-141963.1567,-146477.7771,-144016.6619,-190318861.0306,-190292149.4198,-190323761.0360,-190298742.7899,-143002.9059,-190307315.7141,6170.9157,2453.5134,3256.3587,2403.1705,3731.7243,-3885.2937,-6206.1373,4966.4217,-6264.2046,-4981.7035,316609.7313,315101.5399,310363.6543,312312.3617,319615.5365,317561.0547,311421.3870,313938.4277,-82282817.8328,-82274082.8861,-82262844.3866,-82271067.0992,312493.7059,-82270869.1876,-1207.0017,3725.0952,3473.3188,4345.5306,5421.1956,-5261.4204,-2618.7751,4668.0189,2309.1818,-866.1906,-159539.9741,-158579.0144,-157760.8309,-157379.2348,-153689.0565,-162433.3070,-167808.3329,-159191.3863,10547808.1039,10526266.1330,10520997.6568,10542936.8860,-159370.2250,10535920.4584,
3600.000,-4582.2001,1454.5587,3796.2283,-6364.9161,-2744.3796,3927.9440,3896.5903,-4855.5453,1172.6928,5236.3441,-211199.1499,-232835.2982,-211921.2043,-212909.2546,-215519.0837,-215827.3898,-219588.2057,-215210.7129,-162442744.3893,-162413718.2230,-162445012.8795,-162428745.4860,-216477.1176,-162430250.8966,-4593.6104,-4911.9948,-5755.8096,-2776.5808,-4937.1306,4940.8885,5626.8580,-3270.5796,6518.0238,1681.5183,273309.7134,266775.0181,263831.2043,266086.0337,274690.4852,270942.7875,266886.1903,266083.3822,-128765445.9965,-128753537.5804,-128752440.4145,-128748279.4347,267254.9318,-128753336.0765,-2449.2761,-4550.1470,-9.1715,306.3473,-3828.1905,1934.5133,-1045.7507,-3696.2420,1668.4346,4067.3418,-159747.2215,-158663.9530,-156898.3665,-159522.4015,-153026.5009,-158760.7135,-168375.5353,-159772.4509,10518829.9124,10505101.3554,10491211.8833,10515246.9673,-159189.8337,10508122.7629,
7200.000,5068.2173,2265.5543,-1010.2099,4734.3931,5099.0885,-5050.7941,-4889.9629,6798.2198,-3697.8023,-4480.9051,-275872.0547,-293278.8257,-273125.0897,-277815.0939,-275831.8325,-275577.6919,-279575.4139,-277815.8616,-123481243.8744,-123452513.9242,-123477997.7034,-123474607.1798,-276430.0235,-123467977.2257,1066.7740,6107.6524,5869.1828,1637.5352,4476.1598,-2445.6282,-2757.3325,1223.5580,-3661.1192,2793.9637,210308.7046,201001.5246,200488.9059,203374.8441,212675.6066,203759.4469,205523.3652,205880.4146,-166422839.2544,-166407154.4914,-166414543.5681,-166407639.1491,205097.5464,-166410058.3876,4599.5744,2102.1926,-3480.4510,-4829.2127,-684.9448,3472.8082,4042.1166,406.0011,-4431.7178,-4363.0358,-159855.7155,-158741.5515,-156634.8732,-160352.0039,-152779.3471,-156941.8714,-168286.0087,-158230.2797,10489182.1950,10484283.0498,10462280.6392,10482312.3092,-158994.3059,10480348.9596,
10800.000,-4830.8302,-4471.7709,-2789.6679,-1782.6570,-4776.2286,3007.5418,5034.4646,-6061.9132,5571.7237,2810.9255,-321258.9131,-335377.7767,-317119.4388,-323713.7303,-318847.1731,-317833.8636,-322637.2201,-317676.0822,-76103218.8307,-76077427.6248,-76092896.8788,-76094147.5466,-319060.5691,-76089583.7892,2991.4633,-4848.5965,-4219.4496,1590.5442,-1389.1377,-2880.1333,-1375.1297,1171.7545,-530.4247,-6055.0521,129983.1246,121966.1878,124361.5494,129782.5198,137434.9046,125553.2861,131001.0701,129459.8701,-192686246.6715,-192667779.7814,-192679270.2060,-192676926.6647,129905.8070,-192672438.3732,-3980.1446,1833.0763,4675.9235,6516.7887,4660.6714,-5130.8783,-4554.5848,3116.7427,3907.4555,1507.0960,-159391.7861,-158807.2425,-156988.6050,-157687.3658,-152936.1410,-160339.2427,-167554.9149,-159889.6258,10458986.3151,10462987.9945,10434436.6979,10447274.5016,-158783.6812,10452599.0532,
14400.000,3754.0391,5071.1021,5982.3558,-208.7626,3151.0070,-222.4896,-4382.6562,3256.3385,-5646.3313,-257.4686,-338477.9354,-356373.8680,-341081.4625,-347568.1595,-341739.3794,-340111.4667,-345914.7612,-342879.2139,-23551315.5252,-23529950.2021,-23534181.6260,-23533855.8997,-341650.4984,-23537840.6857,-5752.0883,1101.0172,1943.8673,-5321.2049,-3231.2085,6488.8237,4867.1214,-3883.5839,3812.2657,6398.2435,43879.8930,34704.6867,40322.4225,47217.8667,53646.8936,41783.6150,47847.3582,46520.6984,-205767007.4488,-205747929.1064,-205757535.3716,-205757100.2037,46392.2916,-205752062.0462,930.7564,-4474.0210,-2829.8961,-4475.7781,-5117.2341,1200.9043,2233.4127,-4717.4691,-514.7485,2413.4317,-157499.6732,-158857.6954,-157808.3568,-155318.8161,-153508.4681,-163310.2718,-166162.8521,-157303.4664,10428400.6842,10440512.6587,10407937.0033,10416499.2243,-158558.0003,10424873.0486,
18000.000,-1496.3789,-4505.9263,-6825.3831,669.1563,-1404.2400,-2281.1739,2590.5017,91.1113,3061.9858,-3037.2804,-335946.4697,-354862.7340,-343516.3761,-349378.8233,-342910.0879,-341228.1997,-347661.7217,-341699.9624,30579948.2404,30597033.1137,30601625.9266,30602603.5857,-342737.7479,30592748.8181,6221.3775,3366.7471,426.8203,6918.7525,6456.7266,-4715.0019,-6252.3078,6039.4804,-5156.6748,-4046.4156,-39362.9084,-55219.0216,-46269.3056,-39017.8224,-33505.9033,-44278.4071,-38788.1925,-40130.8537,-204778402.7249,-204761122.4225,-204763199.2474,-204761968.2596,-40196.7351,-204762486.3003,2662.1225,3896.1319,-885.9481,-199.0671,1678.9866,4013.0498,1451.4460,3367.3660,-3277.2262,-4617.4987,-156271.9318,-158890.3124,-158813.9974,-153586.2684,-154532.7741,-165312.8507,-164052.2948,-159822.9342,10397610.5022,10416603.4333,10383017.3271,10389692.6822,-158317.3057,10397170.9502,
21600.000,-1877.2558,2930.6285,4841.9691,-835.7924,-554.4774,4376.8515,538.3431,-2690.4318,1352.1032,5850.3905,-314762.5624,-330882.6991,-324319.0666,-329338.2956,-322054.1704,-321124.3114,-327283.0613,-322957.3432,82590048.6363,82604351.7974,82612373.1555,82611881.5117,-322211.2889,82601809.9860,-4783.0404,-6165.9978,-2828.6867,-5033.3137,-6089.7732,-758.5318,5436.8228,-6375.6511,4827.1352,636.5179,-119090.9510,-142069.3062,-129950.4818,-123244.6631,-118740.0771,-127880.4915,-123392.5379,-124544.0396,-189795801.7043,-189782175.8874,-189773391.7354,-189771641.2339,-124410.2177,-189779312.7714,-4660.8512,-545.8366,4002.4529,4710.0344,3017.6535,-4892.1125,-4257.5074,61.1779,4631.2512,3487.8218,-155415.8379,-158902.9322,-159671.5559,-152380.3802,-156071.4901,-166499.9555,-161123.8845,-156473.1545,10366815.7650,10391368.2312,10359772.0488,10365145.8199,-158061.6411,10369492.7627,
25200.000,5206.7580,-106.1724,-1204.0082,2201.6578,3175.3964,-4462.7229,-4134.8514,4274.1656,-5297.9367,-6464.8793,-275605.8347,-285910.8466,-284726.7209,-288761.0149,-280167.3758,-280939.4212,-285011.1869,-280763.1283,128925453.6418,128939264.5734,128944082.2555,128941464.5724,-281321.2547,128936055.3769,2509.0131,6048.5431,5072.3856,914.3880,2619.9885,4847.4769,-3357.5718,4195.7072,-3459.0679,2249.2358,-191446.6936,-220306.4316,-205504.3733,-200008.5616,-197362.8360,-204044.5822,-200301.1247,-200824.0268,-161851012.1915,-161841923.1547,-161822643.3858,-161822117.7781,-200934.9030,-161834477.4593,3819.0884,-3215.1340,-4517.7959,-6537.3843,-5440.4383,441.5210,4412.4931,-3472.1023,-2582.8673,131.1533,-154746.5020,-158893.6405,-160082.7364,-151627.8326,-158124.3897,-166976.7749,-157361.0066,-159528.6723,10336218.3115,10365047.1655,10337944.7934,10341645.8067,-157791.0518,10341838.4908,
28800.000,-6897.6233,-3463.9017,-2260.1301,-4494.2697,-5544.5303,956.0639,6590.9494,-5059.6427,6596.9541,4031.6118,-220402.7466,-222766.7513,-227198.9566,-230184.2494,-220875.0883,-223015.9803,-221267.7188,-222965.6793,166422450.5888,166438289.9743,166434462.7051,166430766.4214,-222603.4835,166432048.2932,-230.4393,-3623.5867,-6175.7184,2708.2524,1358.0147,-4759.0487,1039.4267,-271.6379,1108.9509,-4140.7299,-252425.8908,-284941.2465,-268253.4578,-264364.3012,-266309.1462,-268077.6817,-264071.8844,-264846.4169,-122861246.8976,-122856465.8077,-122830830.3296,-122833197.0702,-264930.1369,-122845183.4387,-680.3482,4655.3932,2063.4550,4550.9198,3723.9089,4468.3293,-1854.0304,4703.2929,-1391.5690,-3675.5953,-154192.4770,-158860.6363,-159864.8730,-151290.9271,-158862.7837,-166797.1372,-155453.7213,-155781.5233,10306008.7530,10337879.0484,10316775.8965,10318200.2953,-157505.5844,10314208.1389,
