sl_100_86400_20280607 Coordinates.csv
2028/06/07 07:47:00.0000 UTC

Generated: Tue Oct  8 21:43:29 2024,
Start: 2028/06/07 07:47:00.00, Stop: 2028/06/08 07:47:00.00,
TIME_UNITS,STARLINK-4648 - X-Coordinate,STARLINK-4025 - X-Coordinate,STARLINK-3703 - X-Coordinate,STARLINK-3692 - X-Coordinate,STARLINK-5646 - X-Coordinate,STARLINK-1998 - X-Coordinate,STARLINK-31623 - X-Coordinate,STARLINK-30378 - X-Coordinate,STARLINK-1286 - X-Coordinate,STARLINK-5580 - X-Coordinate,STARLINK-3342 - X-Coordinate,STARLINK-2617 - X-Coordinate,STARLINK-6312 - X-Coordinate,STARLINK-31735 - X-Coordinate,STARLINK-31673 - X-Coordinate,STARLINK-3936 - X-Coordinate,STARLINK-31266 - X-Coordinate,STARLINK-31530 - X-Coordinate,STARLINK-4546 - X-Coordinate,STARLINK-6198 - X-Coordinate,STARLINK-31616 - X-Coordinate,STARLINK-30753 - X-Coordinate,STARLINK-31158 - X-Coordinate,STARLINK-30142 - X-Coordinate,STARLINK-4609 - X-Coordinate,STARLINK-1990 - X-Coordinate,STARLINK-3519 - X-Coordinate,STARLINK-3996 - X-Coordinate,STARLINK-6201 - X-Coordinate,STARLINK-31682 - X-Coordinate,STARLINK-5336 - X-Coordinate,STARLINK-31396 - X-Coordinate,STARLINK-30949 - X-Coordinate,STARLINK-1567 - X-Coordinate,STARLINK-31370 - X-Coordinate,STARLINK-3335 - X-Coordinate,STARLINK-30530 - X-Coordinate,STARLINK-31241 - X-Coordinate,STARLINK-5006 - X-Coordinate,STARLINK-30781 - X-Coordinate,STARLINK-31056 - X-Coordinate,STARLINK-30451 - X-Coordinate,STARLINK-5785 - X-Coordinate,STARLINK-4144 - X-Coordinate,STARLINK-31557 - X-Coordinate,STARLINK-5607 - X-Coordinate,STARLINK-11133 [DTC] - X-Coordinate,STARLINK-6214 - X-Coordinate,STARLINK-2294 - X-Coordinate,STARLINK-31516 - X-Coordinate,STARLINK-2249 - X-Coordinate,STARLINK-5494 - X-Coordinate,STARLINK-5014 - X-Coordinate,STARLINK-2738 - X-Coordinate,STARLINK-5800 - X-Coordinate,STARLINK-1954 - X-Coordinate,STARLINK-4612 - X-Coordinate,STARLINK-30244 - X-Coordinate,STARLINK-4106 - X-Coordinate,STARLINK-3649 - X-Coordinate,STARLINK-4597 - X-Coordinate,STARLINK-1877 - X-Coordinate,STARLINK-4669 - X-Coordinate,STARLINK-31038 - X-Coordinate,STARLINK-30519 - X-Coordinate,STARLINK-5986 - X-Coordinate,STARLINK-3150 - X-Coordinate,STARLINK-3323 - X-Coordinate,STARLINK-5836 - X-Coordinate,STARLINK-3892 - X-Coordinate,STARLINK-3789 - X-Coordinate,STARLINK-2417 - X-Coordinate,STARLINK-32315 - X-Coordinate,STARLINK-30574 - X-Coordinate,STARLINK-31783 - X-Coordinate,STARLINK-4002 - X-Coordinate,STARLINK-4417 - X-Coordinate,STARLINK-4455 - X-Coordinate,STARLINK-32360 - X-Coordinate,STARLINK-30345 - X-Coordinate,STARLINK-5360 - X-Coordinate,STARLINK-5282 - X-Coordinate,STARLINK-5619 - X-Coordinate,STARLINK-31397 - X-Coordinate,STARLINK-3743 - X-Coordinate,STARLINK-2549 - X-Coordinate,STARLINK-11086 [DTC] - X-Coordinate,STARLINK-3833 - X-Coordinate,STARLINK-6152 - X-Coordinate,STARLINK-4026 - X-Coordinate,STARLINK-6083 - X-Coordinate,STARLINK-32189 - X-Coordinate,STARLINK-4111 - X-Coordinate,STARLINK-2260 - X-Coordinate,STARLINK-5714 - X-Coordinate,STARLINK-1932 - X-Coordinate,STARLINK-31935 - X-Coordinate,STARLINK-5499 - X-Coordinate,STARLINK-4032 - X-Coordinate,STARLINK-2754 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4648 - Y-Coordinate,STARLINK-4025 - Y-Coordinate,STARLINK-3703 - Y-Coordinate,STARLINK-3692 - Y-Coordinate,STARLINK-5646 - Y-Coordinate,STARLINK-1998 - Y-Coordinate,STARLINK-31623 - Y-Coordinate,STARLINK-30378 - Y-Coordinate,STARLINK-1286 - Y-Coordinate,STARLINK-5580 - Y-Coordinate,STARLINK-3342 - Y-Coordinate,STARLINK-2617 - Y-Coordinate,STARLINK-6312 - Y-Coordinate,STARLINK-31735 - Y-Coordinate,STARLINK-31673 - Y-Coordinate,STARLINK-3936 - Y-Coordinate,STARLINK-31266 - Y-Coordinate,STARLINK-31530 - Y-Coordinate,STARLINK-4546 - Y-Coordinate,STARLINK-6198 - Y-Coordinate,STARLINK-31616 - Y-Coordinate,STARLINK-30753 - Y-Coordinate,STARLINK-31158 - Y-Coordinate,STARLINK-30142 - Y-Coordinate,STARLINK-4609 - Y-Coordinate,STARLINK-1990 - Y-Coordinate,STARLINK-3519 - Y-Coordinate,STARLINK-3996 - Y-Coordinate,STARLINK-6201 - Y-Coordinate,STARLINK-31682 - Y-Coordinate,STARLINK-5336 - Y-Coordinate,STARLINK-31396 - Y-Coordinate,STARLINK-30949 - Y-Coordinate,STARLINK-1567 - Y-Coordinate,STARLINK-31370 - Y-Coordinate,STARLINK-3335 - Y-Coordinate,STARLINK-30530 - Y-Coordinate,STARLINK-31241 - Y-Coordinate,STARLINK-5006 - Y-Coordinate,STARLINK-30781 - Y-Coordinate,STARLINK-31056 - Y-Coordinate,STARLINK-30451 - Y-Coordinate,STARLINK-5785 - Y-Coordinate,STARLINK-4144 - Y-Coordinate,STARLINK-31557 - Y-Coordinate,STARLINK-5607 - Y-Coordinate,STARLINK-11133 [DTC] - Y-Coordinate,STARLINK-6214 - Y-Coordinate,STARLINK-2294 - Y-Coordinate,STARLINK-31516 - Y-Coordinate,STARLINK-2249 - Y-Coordinate,STARLINK-5494 - Y-Coordinate,STARLINK-5014 - Y-Coordinate,STARLINK-2738 - Y-Coordinate,STARLINK-5800 - Y-Coordinate,STARLINK-1954 - Y-Coordinate,STARLINK-4612 - Y-Coordinate,STARLINK-30244 - Y-Coordinate,STARLINK-4106 - Y-Coordinate,STARLINK-3649 - Y-Coordinate,STARLINK-4597 - Y-Coordinate,STARLINK-1877 - Y-Coordinate,STARLINK-4669 - Y-Coordinate,STARLINK-31038 - Y-Coordinate,STARLINK-30519 - Y-Coordinate,STARLINK-5986 - Y-Coordinate,STARLINK-3150 - Y-Coordinate,STARLINK-3323 - Y-Coordinate,STARLINK-5836 - Y-Coordinate,STARLINK-3892 - Y-Coordinate,STARLINK-3789 - Y-Coordinate,STARLINK-2417 - Y-Coordinate,STARLINK-32315 - Y-Coordinate,STARLINK-30574 - Y-Coordinate,STARLINK-31783 - Y-Coordinate,STARLINK-4002 - Y-Coordinate,STARLINK-4417 - Y-Coordinate,STARLINK-4455 - Y-Coordinate,STARLINK-32360 - Y-Coordinate,STARLINK-30345 - Y-Coordinate,STARLINK-5360 - Y-Coordinate,STARLINK-5282 - Y-Coordinate,STARLINK-5619 - Y-Coordinate,STARLINK-31397 - Y-Coordinate,STARLINK-3743 - Y-Coordinate,STARLINK-2549 - Y-Coordinate,STARLINK-11086 [DTC] - Y-Coordinate,STARLINK-3833 - Y-Coordinate,STARLINK-6152 - Y-Coordinate,STARLINK-4026 - Y-Coordinate,STARLINK-6083 - Y-Coordinate,STARLINK-32189 - Y-Coordinate,STARLINK-4111 - Y-Coordinate,STARLINK-2260 - Y-Coordinate,STARLINK-5714 - Y-Coordinate,STARLINK-1932 - Y-Coordinate,STARLINK-31935 - Y-Coordinate,STARLINK-5499 - Y-Coordinate,STARLINK-4032 - Y-Coordinate,STARLINK-2754 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4648 - Z-Coordinate,STARLINK-4025 - Z-Coordinate,STARLINK-3703 - Z-Coordinate,STARLINK-3692 - Z-Coordinate,STARLINK-5646 - Z-Coordinate,STARLINK-1998 - Z-Coordinate,STARLINK-31623 - Z-Coordinate,STARLINK-30378 - Z-Coordinate,STARLINK-1286 - Z-Coordinate,STARLINK-5580 - Z-Coordinate,STARLINK-3342 - Z-Coordinate,STARLINK-2617 - Z-Coordinate,STARLINK-6312 - Z-Coordinate,STARLINK-31735 - Z-Coordinate,STARLINK-31673 - Z-Coordinate,STARLINK-3936 - Z-Coordinate,STARLINK-31266 - Z-Coordinate,STARLINK-31530 - Z-Coordinate,STARLINK-4546 - Z-Coordinate,STARLINK-6198 - Z-Coordinate,STARLINK-31616 - Z-Coordinate,STARLINK-30753 - Z-Coordinate,STARLINK-31158 - Z-Coordinate,STARLINK-30142 - Z-Coordinate,STARLINK-4609 - Z-Coordinate,STARLINK-1990 - Z-Coordinate,STARLINK-3519 - Z-Coordinate,STARLINK-3996 - Z-Coordinate,STARLINK-6201 - Z-Coordinate,STARLINK-31682 - Z-Coordinate,STARLINK-5336 - Z-Coordinate,STARLINK-31396 - Z-Coordinate,STARLINK-30949 - Z-Coordinate,STARLINK-1567 - Z-Coordinate,STARLINK-31370 - Z-Coordinate,STARLINK-3335 - Z-Coordinate,STARLINK-30530 - Z-Coordinate,STARLINK-31241 - Z-Coordinate,STARLINK-5006 - Z-Coordinate,STARLINK-30781 - Z-Coordinate,STARLINK-31056 - Z-Coordinate,STARLINK-30451 - Z-Coordinate,STARLINK-5785 - Z-Coordinate,STARLINK-4144 - Z-Coordinate,STARLINK-31557 - Z-Coordinate,STARLINK-5607 - Z-Coordinate,STARLINK-11133 [DTC] - Z-Coordinate,STARLINK-6214 - Z-Coordinate,STARLINK-2294 - Z-Coordinate,STARLINK-31516 - Z-Coordinate,STARLINK-2249 - Z-Coordinate,STARLINK-5494 - Z-Coordinate,STARLINK-5014 - Z-Coordinate,STARLINK-2738 - Z-Coordinate,STARLINK-5800 - Z-Coordinate,STARLINK-1954 - Z-Coordinate,STARLINK-4612 - Z-Coordinate,STARLINK-30244 - Z-Coordinate,STARLINK-4106 - Z-Coordinate,STARLINK-3649 - Z-Coordinate,STARLINK-4597 - Z-Coordinate,STARLINK-1877 - Z-Coordinate,STARLINK-4669 - Z-Coordinate,STARLINK-31038 - Z-Coordinate,STARLINK-30519 - Z-Coordinate,STARLINK-5986 - Z-Coordinate,STARLINK-3150 - Z-Coordinate,STARLINK-3323 - Z-Coordinate,STARLINK-5836 - Z-Coordinate,STARLINK-3892 - Z-Coordinate,STARLINK-3789 - Z-Coordinate,STARLINK-2417 - Z-Coordinate,STARLINK-32315 - Z-Coordinate,STARLINK-30574 - Z-Coordinate,STARLINK-31783 - Z-Coordinate,STARLINK-4002 - Z-Coordinate,STARLINK-4417 - Z-Coordinate,STARLINK-4455 - Z-Coordinate,STARLINK-32360 - Z-Coordinate,STARLINK-30345 - Z-Coordinate,STARLINK-5360 - Z-Coordinate,STARLINK-5282 - Z-Coordinate,STARLINK-5619 - Z-Coordinate,STARLINK-31397 - Z-Coordinate,STARLINK-3743 - Z-Coordinate,STARLINK-2549 - Z-Coordinate,STARLINK-11086 [DTC] - Z-Coordinate,STARLINK-3833 - Z-Coordinate,STARLINK-6152 - Z-Coordinate,STARLINK-4026 - Z-Coordinate,STARLINK-6083 - Z-Coordinate,STARLINK-32189 - Z-Coordinate,STARLINK-4111 - Z-Coordinate,STARLINK-2260 - Z-Coordinate,STARLINK-5714 - Z-Coordinate,STARLINK-1932 - Z-Coordinate,STARLINK-31935 - Z-Coordinate,STARLINK-5499 - Z-Coordinate,STARLINK-4032 - Z-Coordinate,STARLINK-2754 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3648.9093,-780.2322,3353.2041,5286.8910,3893.3749,-38.5824,-5571.2280,6028.1392,5345.9712,6365.2195,248.0819,1777.5834,-3595.6577,-5452.6690,-3738.5919,2019.1838,1646.7787,-4574.7535,-3290.0541,1092.4997,6659.2303,1653.5474,-3890.5386,-565.9427,4581.6780,101.9770,0.0000,-5651.3938,4847.2766,0.0000,-2074.8039,-4369.9071,-1547.8411,1955.0948,-1056.3664,-4114.2477,4428.0104,6161.7546,-5081.4909,4899.2805,852.5313,4293.0065,741.3678,-1348.8957,0.0000,-4795.4849,-3376.0176,-1944.9986,-478.8631,5058.8087,3399.3236,1586.0149,1145.5307,-6164.3469,-5951.4766,-5055.9687,-5617.0008,155.8348,-4046.8016,1892.2582,-1680.1306,4393.5407,-417.5320,5965.5026,-4647.3490,-2635.9775,2827.8661,1528.5105,-4369.6003,-4200.2074,6293.7071,6739.3656,6292.5769,4803.4238,465.0222,-1139.2960,1583.3155,-961.5735,0.0000,5829.7945,5164.6574,-5114.0000,-4737.4046,6653.9094,-417.4544,5721.3600,-857.1806,6570.2438,-2722.9878,-4406.5699,-3406.0937,6382.7326,5700.2695,-2529.1707,-1317.0461,4711.8688,5676.6367,-3094.9529,-6113.6351,-4256.7137,153441.7058,167548.4915,147841.5865,147871.5210,151526.6173,151559.7194,157209.7277,153261.7069,-240754215.7288,-240710013.2227,-240735349.5821,-240749741.1246,153584.9979,-240751776.9656,3614.3281,5087.1103,-2580.5975,-3247.2850,4262.9747,-5733.1677,-3848.2725,767.6353,4227.0800,2800.7754,-5643.9860,4917.1914,-3576.8872,4150.3590,5096.4928,3691.0269,-5308.8213,-5053.5457,-4364.2270,2187.7527,-673.5091,-4939.9341,5145.9167,6103.2634,-409.2385,-5059.1943,0.0000,-3670.4793,-1114.2565,0.0000,5745.6596,-5231.7953,6405.3223,3543.4277,5927.6921,4984.5904,4328.5827,-2911.1785,-1317.0587,4861.1724,-4050.8061,3205.5064,6021.8837,-6393.8938,0.0000,-2283.4034,-5178.5643,6407.9690,-6016.2485,-3175.6602,5920.9080,-6389.2119,-3957.1463,-80.8296,921.1554,3989.2352,1244.2153,-5288.6189,-990.3833,-5123.1729,-6527.2847,4650.0517,-6566.1885,-289.8456,4480.4021,-786.3713,6110.8515,-5407.2598,-3386.8366,-1860.3405,1272.2943,916.8077,-1376.6731,-1673.5984,-6535.9943,-6539.8535,114.3117,-3328.5827,0.0000,-57.1486,4569.1428,3171.0384,-4515.5544,1244.9978,-5508.1548,3858.5283,3954.0066,-1992.9760,-5131.6639,1319.6663,-5288.0851,633.2240,-3535.4944,5727.9841,-5129.0461,4765.7227,-403.4348,-6187.8153,2563.4798,2516.1004,-303321.2425,-312620.2109,-307413.8330,-308264.7734,-316047.3611,-314045.7857,-308581.2542,-307531.6999,236780985.0271,236741378.1809,236745557.1639,236756353.5713,-309256.6409,236763279.8433,-4677.6868,4607.8643,-5454.3809,-3014.2527,-3858.2064,-3890.3104,1077.2545,3321.0891,-267.5896,-417.5855,-3982.0497,4529.9936,-4721.2231,456.5120,-2541.6964,5443.3614,-3981.9750,-521.5206,-4209.9841,6494.7647,-572.4526,-4595.4072,2277.5557,3224.2175,5151.9089,4623.5130,0.0000,-1464.7966,4783.6897,0.0000,-3291.1191,-361.7840,-2130.0559,-5268.2954,2841.6313,-2489.4957,-3145.8594,-550.2909,-4534.2918,-530.4469,5438.8581,4218.1765,-3361.8875,-2260.8656,0.0000,-4479.9621,2660.0453,179.7593,3311.7291,3279.8775,-9.3847,-2235.3026,5501.7831,2574.2681,3423.7667,2438.6611,-3845.2996,-4560.3880,-5524.3965,-4237.7549,1517.2595,-2556.9455,1973.7605,-3473.1440,-2243.5921,6371.6393,1538.2511,-4019.0068,-4171.3568,5123.1667,-2503.9124,-817.6221,-2156.9975,-4729.2311,1932.4078,-1640.2004,6738.0615,-6003.1662,0.0000,-3757.1635,682.1184,3362.9371,-2346.9191,-420.6892,-4134.1694,295.8179,-5393.8635,-713.3634,-3746.9575,-5133.3383,-2887.2600,-2327.3242,1617.7777,2845.8912,4458.5729,1234.5654,3713.9654,-595.9203,1882.7031,4642.8760,-165928.8156,-166505.3518,-166490.8055,-165027.0821,-162038.8525,-171322.0480,-175912.7143,-167518.9907,123192111.9278,123181306.6602,123173708.9697,123186526.3138,-167651.1343,123182214.4800,
3600.000,-507.6188,-3077.1417,29.5882,-4631.1892,-6323.5627,2007.5975,4834.1388,-6715.8925,-5008.7376,-4718.8722,2938.9522,-4407.6765,6021.5948,3261.2294,-326.6634,-5715.1060,1415.9595,5286.3937,5704.3924,-4784.2614,-4547.2995,2376.8757,1664.4047,-1887.7646,-2292.3503,3716.0100,0.0000,4785.0507,-428.6941,0.0000,-179.9714,5404.1260,-1641.7309,-6193.0068,-3524.5823,2907.0631,-5043.6183,-3306.1415,1778.5347,-5426.8361,3688.2989,-6708.5646,-3693.0464,2987.5980,0.0000,2122.2924,5035.2314,206.8844,2354.4765,-705.2844,-4164.2127,-1431.8425,2878.3875,5741.6908,5967.1536,3978.0390,2199.5656,3570.2729,5273.0145,-205.5203,3006.4006,-5628.2379,2046.6212,-3565.4001,2558.3747,5810.9270,-3686.0939,2234.6691,6690.1475,3984.9320,-4057.0891,-4824.1057,-5371.4732,-3055.9716,2097.3942,2931.2282,3589.9428,-1200.3850,0.0000,-3738.4199,-5867.7855,4648.0848,4731.6792,-5571.7829,2665.9558,-5490.2091,-3832.3133,-4165.0228,4857.2857,1287.4090,5539.2224,-3648.0753,-4385.9728,-1028.7804,4691.2745,-4514.7972,-2910.1494,2706.1635,2912.2159,3724.0109,221251.7167,241509.9260,220992.6208,221969.3345,223985.1424,224480.1934,228921.0336,226635.9261,-293842006.6933,-293793664.6821,-293820556.9853,-293833545.4183,225871.8031,-293840015.1563,-4292.6393,-3048.1627,5353.0501,4915.3438,-2764.5660,6624.7446,806.2932,1702.7572,-1406.7960,-1680.2977,2919.9058,-5272.1200,445.8904,-4673.4392,-4176.3388,-2375.6484,6655.3531,1880.9434,3866.7830,300.0350,2675.8457,5116.7570,-6425.3107,-6663.1275,4190.4275,2406.6280,0.0000,688.4306,2377.7093,0.0000,-6933.0548,2418.1903,-4978.7113,-1286.9321,-3435.9133,-5997.5564,-598.0414,4513.3462,-1564.6220,-2072.0745,4222.3116,-557.9102,-3469.6184,3395.8757,0.0000,-1076.3921,3787.4635,-3973.4500,6391.6229,4033.8673,-3360.3118,6226.2818,5134.1395,-2201.1510,-3526.1023,-5252.7321,-3505.9636,4231.1110,-2799.8017,6898.8550,5541.7539,-3468.4046,6046.0154,3592.4011,-6087.0611,-1366.3261,-3122.3408,3491.7200,1240.7374,-2679.0376,1626.9672,1388.1303,3168.9027,5165.1680,6174.8841,3521.7235,-1797.6227,6586.6413,0.0000,3489.3926,-2290.8617,-5010.9849,4360.2225,1744.0000,6358.2196,-1728.6689,-4675.9109,3162.4066,1588.5973,-4616.8135,4081.6049,2237.6034,4552.5674,-4130.9490,4696.6158,-1338.5839,4230.5671,4836.0065,-3596.9203,-5647.9061,-254308.3852,-261979.7453,-258209.6971,-259765.5146,-268423.1733,-265296.9512,-261256.1850,-262982.6892,166340118.1916,166312539.7314,166312777.5324,166321871.6731,-261329.6584,166323295.5283,5422.1958,-5395.4042,4341.3142,-1392.5837,734.1644,-159.2864,-4799.9658,96.1598,4403.3743,4827.5108,5518.2568,-866.6414,3382.6253,3822.0091,5357.2503,-3030.9286,632.1602,3901.4696,177.5608,-5034.7941,-4162.2896,4035.0672,1661.5034,227.0986,-5005.2894,-5245.4904,0.0000,4906.6170,-6476.9859,0.0000,-146.2571,-3399.7833,4510.4902,2009.5490,-4494.1796,-1876.3916,4721.1667,3919.0151,6503.9518,3752.2878,-3926.9682,-1130.3049,4721.0358,5217.6999,0.0000,6513.0443,2369.1070,-5399.5450,1026.3882,-5456.7376,4231.8516,-2752.5078,-3572.7723,2612.3393,-60.2370,2007.9946,5531.2665,4239.2906,3477.1617,273.0548,2823.8558,-1932.1162,2540.1193,4688.0794,-1761.4307,-3559.1319,-4944.2384,5511.8361,1266.2375,-4945.1659,5315.4313,4652.1802,-2694.5516,3479.0118,2045.2065,5063.6221,-5655.9255,1765.3947,0.0000,4670.0093,2877.2080,932.9114,-2644.0688,-3456.6355,65.6546,3812.5596,2967.9097,4495.3330,4640.9154,4937.6093,-735.9404,5300.2905,2763.7683,-5411.2381,-1990.0747,-4931.8287,-4464.0428,-4195.2522,-5113.7679,-582.6382,-165340.6436,-166851.8920,-165732.4148,-167500.8832,-161528.6329,-168056.7822,-176924.5585,-167601.1644,123232260.1754,123217488.8772,123209153.2414,123217744.4089,-167778.9972,123220840.3527,
7200.000,4075.3096,6224.4506,-2318.8066,1570.7655,6327.4643,-3126.5954,-2917.5896,4820.0802,3129.1065,1839.6799,-5912.1341,4948.4888,-6599.2921,1064.2408,4855.8126,6688.4713,-3606.8643,-4491.9873,-5409.4049,6837.1283,-491.6686,-5247.6745,1762.1613,3704.1120,371.1237,-6497.4317,0.0000,-2987.2627,-3349.4988,0.0000,2375.6959,-4611.9642,4969.9145,5639.6515,6437.5332,-3.0162,5012.7813,-1229.4099,738.6842,4734.9558,-5934.6008,5861.5306,6117.2681,-4825.8804,0.0000,-312.9773,-4065.6182,3577.5484,-3450.0160,-3807.9346,4035.0928,-308.3504,-4911.9318,-1159.7359,-3707.4992,-607.6000,1275.3042,-6180.6501,-5021.1512,-1462.1510,-3859.1144,4597.2537,-3499.9798,695.1717,1124.2857,-6590.5294,4374.0596,-5755.2713,-6404.8541,-3401.6397,1059.4048,1137.1681,1137.7557,1078.6456,-4245.6481,-4768.5699,-6834.9868,3153.5731,0.0000,1270.1142,4917.5349,-1816.1062,-3045.6261,1848.6964,-3628.0779,3647.3819,5527.6240,-88.3777,-6098.1058,1161.3104,-5605.8781,-34.9336,653.9617,4951.8467,-6054.5807,3315.3424,-329.9142,-2342.7398,1514.0315,-1162.2581,275101.8475,300487.0988,280296.3467,284531.0156,282377.6700,283274.9231,286811.1414,282904.2168,-326872969.7183,-326824036.1532,-326852601.7169,-326871590.9214,283966.4133,-326871783.8928,4771.4435,1140.4990,-6483.7680,-4617.0107,443.6123,-4628.8011,3471.3031,-3570.9262,-3022.0903,-1530.3015,-176.6764,3496.5399,2098.1508,3992.6968,2556.2581,855.6483,-4861.0554,2614.4271,-1632.6987,-1093.7531,-4304.9880,-4413.0326,4924.5053,4655.0565,-6690.3900,25.3713,0.0000,3448.4792,-4474.3145,0.0000,5507.1953,2009.3631,2516.5613,-1215.7070,-297.9250,4720.6949,-3292.5400,-5059.0494,5153.2486,-1952.4669,-3378.7068,-2073.3683,473.4642,621.5404,0.0000,5065.6161,597.0611,-473.6286,-3660.0843,-4435.6461,-1369.2640,-3280.9724,-4757.8141,3857.0286,4801.5352,4535.2197,5649.6138,-2819.6858,4698.3482,-5550.5462,-1917.0097,230.4372,-2530.9097,-6222.9964,5052.8956,1742.7043,-1263.4607,-1516.9446,1033.9742,5801.7270,-4976.4208,-4314.2425,-3969.6484,-6854.2580,-2850.2182,908.4185,234.2860,-5066.6710,0.0000,-6232.0616,-1350.4388,4763.5689,-1452.7225,-4693.9016,-4263.4275,-1994.3625,3280.8208,-4288.2721,1952.9841,6623.1683,-1149.3250,-5287.6374,-4260.3581,1993.4835,-2903.0747,-3410.7128,-6571.3533,-690.1996,4511.5928,5391.3824,-191355.0971,-194168.7540,-192573.8631,-195109.1986,-204132.5902,-196528.3516,-197624.2979,-195567.5876,84558374.6838,84543324.3093,84539097.8182,84547351.8864,-196883.6810,84542032.3973,-2981.0846,2775.7075,-443.8299,4865.1948,2804.7930,4085.4873,5134.1043,-3474.9744,-5259.1661,-6544.7825,-3578.0421,-3356.5762,21.8569,-5488.5730,-4041.5715,-1412.6759,3164.0080,-4448.5467,3941.8404,611.7170,5123.5364,-1091.4849,-4419.8245,-3561.5251,1692.9706,2191.8527,0.0000,-5176.0906,4056.3422,0.0000,3473.1314,4602.5662,-4115.4613,3277.1397,1679.2646,5053.6683,-3501.1572,-4435.6314,-4578.9553,-4660.7595,-439.8270,-2820.7016,-3233.1462,-4917.2071,0.0000,-4741.5447,-5338.7369,5642.4100,-4711.6771,3501.5477,-5339.5141,6110.7633,-774.1844,-5339.3452,-3361.8838,-5155.4561,-3789.0041,-1603.2158,725.3753,3835.3570,-5409.1700,5112.5218,-5351.4369,-2918.0515,4449.2213,-1365.2555,5184.5092,-3510.1075,2403.8658,1479.1983,-4652.4466,-5203.0876,5379.9223,-172.7835,-4540.5754,-4819.6721,1140.2226,3511.5715,0.0000,-2763.3749,-4697.8772,-4653.0214,6067.7121,4522.9545,4017.0663,-5522.3732,2018.9048,-5413.6381,-2603.0871,-1508.3501,3878.4912,-4312.1968,-5397.1357,4332.2762,-1716.9725,4871.5586,1709.1850,6491.6826,4976.2787,-3964.5648,-164979.2257,-167198.6258,-165507.1450,-169498.2585,-161448.4823,-165558.0899,-177269.2578,-168382.0137,123271629.6124,123253648.9390,123244974.0573,123252450.2363,-167891.5021,123259426.9873,
