sl_100_86400_20280426 Coordinates.csv
2028/04/26 07:47:00.0000 UTC

Generated: Tue Oct  8 21:43:14 2024,
Start: 2028/04/26 07:47:00.00, Stop: 2028/04/27 07:47:00.00,
TIME_UNITS,STARLINK-4573 - X-Coordinate,STARLINK-2220 - X-Coordinate,STARLINK-2385 - X-Coordinate,STARLINK-30457 - X-Coordinate,STARLINK-1960 - X-Coordinate,STARLINK-30966 - X-Coordinate,STARLINK-5856 - X-Coordinate,STARLINK-30615 - X-Coordinate,STARLINK-30991 - X-Coordinate,STARLINK-30913 - X-Coordinate,STARLINK-6101 - X-Coordinate,STARLINK-5403 - X-Coordinate,STARLINK-5260 - X-Coordinate,STARLINK-5037 - X-Coordinate,STARLINK-30488 - X-Coordinate,STARLINK-4564 - X-Coordinate,STARLINK-3563 - X-Coordinate,STARLINK-2400 - X-Coordinate,STARLINK-6185 - X-Coordinate,STARLINK-32202 - X-Coordinate,STARLINK-1291 - X-Coordinate,STARLINK-30313 - X-Coordinate,STARLINK-5219 - X-Coordinate,STARLINK-5882 - X-Coordinate,STARLINK-4079 - X-Coordinate,STARLINK-31761 - X-Coordinate,STARLINK-30978 - X-Coordinate,STARLINK-2244 - X-Coordinate,STARLINK-3159 - X-Coordinate,STARLINK-30462 - X-Coordinate,STARLINK-30904 - X-Coordinate,STARLINK-1482 - X-Coordinate,STARLINK-4576 - X-Coordinate,STARLINK-2258 - X-Coordinate,STARLINK-32081 - X-Coordinate,STARLINK-3268 - X-Coordinate,STARLINK-31571 - X-Coordinate,STARLINK-2050 - X-Coordinate,STARLINK-6063 - X-Coordinate,STARLINK-31641 - X-Coordinate,STARLINK-30411 - X-Coordinate,STARLINK-4431 - X-Coordinate,STARLINK-4351 - X-Coordinate,STARLINK-6310 - X-Coordinate,STARLINK-3659 - X-Coordinate,STARLINK-1405 - X-Coordinate,STARLINK-6334 - X-Coordinate,STARLINK-3074 - X-Coordinate,STARLINK-4543 - X-Coordinate,STARLINK-30219 - X-Coordinate,STARLINK-31789 - X-Coordinate,STARLINK-30900 - X-Coordinate,STARLINK-3620 - X-Coordinate,STARLINK-1368 - X-Coordinate,STARLINK-2468 - X-Coordinate,STARLINK-30555 - X-Coordinate,STARLINK-31400 - X-Coordinate,STARLINK-5259 - X-Coordinate,STARLINK-5419 - X-Coordinate,STARLINK-2602 - X-Coordinate,STARLINK-2428 - X-Coordinate,STARLINK-31207 - X-Coordinate,STARLINK-1154 - X-Coordinate,STARLINK-5363 - X-Coordinate,STARLINK-3656 - X-Coordinate,STARLINK-3934 - X-Coordinate,STARLINK-11094 [DTC] - X-Coordinate,STARLINK-6040 - X-Coordinate,STARLINK-1903 - X-Coordinate,STARLINK-4770 - X-Coordinate,STARLINK-2095 - X-Coordinate,STARLINK-2674 - X-Coordinate,STARLINK-6120 - X-Coordinate,STARLINK-31771 - X-Coordinate,STARLINK-6049 - X-Coordinate,STARLINK-1789 - X-Coordinate,STARLINK-4391 - X-Coordinate,STARLINK-5056 - X-Coordinate,STARLINK-1938 - X-Coordinate,STARLINK-5690 - X-Coordinate,STARLINK-4469 - X-Coordinate,STARLINK-5527 - X-Coordinate,STARLINK-2403 - X-Coordinate,STARLINK-30976 - X-Coordinate,STARLINK-30908 - X-Coordinate,STARLINK-5353 - X-Coordinate,STARLINK-4464 - X-Coordinate,STARLINK-3993 - X-Coordinate,STARLINK-2278 - X-Coordinate,STARLINK-4029 - X-Coordinate,STARLINK-3532 - X-Coordinate,STARLINK-30127 - X-Coordinate,STARLINK-1297 - X-Coordinate,STARLINK-5021 - X-Coordinate,STARLINK-31036 - X-Coordinate,STARLINK-30902 - X-Coordinate,STARLINK-3982 - X-Coordinate,STARLINK-1135 - X-Coordinate,STARLINK-5031 - X-Coordinate,STARLINK-30973 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4573 - Y-Coordinate,STARLINK-2220 - Y-Coordinate,STARLINK-2385 - Y-Coordinate,STARLINK-30457 - Y-Coordinate,STARLINK-1960 - Y-Coordinate,STARLINK-30966 - Y-Coordinate,STARLINK-5856 - Y-Coordinate,STARLINK-30615 - Y-Coordinate,STARLINK-30991 - Y-Coordinate,STARLINK-30913 - Y-Coordinate,STARLINK-6101 - Y-Coordinate,STARLINK-5403 - Y-Coordinate,STARLINK-5260 - Y-Coordinate,STARLINK-5037 - Y-Coordinate,STARLINK-30488 - Y-Coordinate,STARLINK-4564 - Y-Coordinate,STARLINK-3563 - Y-Coordinate,STARLINK-2400 - Y-Coordinate,STARLINK-6185 - Y-Coordinate,STARLINK-32202 - Y-Coordinate,STARLINK-1291 - Y-Coordinate,STARLINK-30313 - Y-Coordinate,STARLINK-5219 - Y-Coordinate,STARLINK-5882 - Y-Coordinate,STARLINK-4079 - Y-Coordinate,STARLINK-31761 - Y-Coordinate,STARLINK-30978 - Y-Coordinate,STARLINK-2244 - Y-Coordinate,STARLINK-3159 - Y-Coordinate,STARLINK-30462 - Y-Coordinate,STARLINK-30904 - Y-Coordinate,STARLINK-1482 - Y-Coordinate,STARLINK-4576 - Y-Coordinate,STARLINK-2258 - Y-Coordinate,STARLINK-32081 - Y-Coordinate,STARLINK-3268 - Y-Coordinate,STARLINK-31571 - Y-Coordinate,STARLINK-2050 - Y-Coordinate,STARLINK-6063 - Y-Coordinate,STARLINK-31641 - Y-Coordinate,STARLINK-30411 - Y-Coordinate,STARLINK-4431 - Y-Coordinate,STARLINK-4351 - Y-Coordinate,STARLINK-6310 - Y-Coordinate,STARLINK-3659 - Y-Coordinate,STARLINK-1405 - Y-Coordinate,STARLINK-6334 - Y-Coordinate,STARLINK-3074 - Y-Coordinate,STARLINK-4543 - Y-Coordinate,STARLINK-30219 - Y-Coordinate,STARLINK-31789 - Y-Coordinate,STARLINK-30900 - Y-Coordinate,STARLINK-3620 - Y-Coordinate,STARLINK-1368 - Y-Coordinate,STARLINK-2468 - Y-Coordinate,STARLINK-30555 - Y-Coordinate,STARLINK-31400 - Y-Coordinate,STARLINK-5259 - Y-Coordinate,STARLINK-5419 - Y-Coordinate,STARLINK-2602 - Y-Coordinate,STARLINK-2428 - Y-Coordinate,STARLINK-31207 - Y-Coordinate,STARLINK-1154 - Y-Coordinate,STARLINK-5363 - Y-Coordinate,STARLINK-3656 - Y-Coordinate,STARLINK-3934 - Y-Coordinate,STARLINK-11094 [DTC] - Y-Coordinate,STARLINK-6040 - Y-Coordinate,STARLINK-1903 - Y-Coordinate,STARLINK-4770 - Y-Coordinate,STARLINK-2095 - Y-Coordinate,STARLINK-2674 - Y-Coordinate,STARLINK-6120 - Y-Coordinate,STARLINK-31771 - Y-Coordinate,STARLINK-6049 - Y-Coordinate,STARLINK-1789 - Y-Coordinate,STARLINK-4391 - Y-Coordinate,STARLINK-5056 - Y-Coordinate,STARLINK-1938 - Y-Coordinate,STARLINK-5690 - Y-Coordinate,STARLINK-4469 - Y-Coordinate,STARLINK-5527 - Y-Coordinate,STARLINK-2403 - Y-Coordinate,STARLINK-30976 - Y-Coordinate,STARLINK-30908 - Y-Coordinate,STARLINK-5353 - Y-Coordinate,STARLINK-4464 - Y-Coordinate,STARLINK-3993 - Y-Coordinate,STARLINK-2278 - Y-Coordinate,STARLINK-4029 - Y-Coordinate,STARLINK-3532 - Y-Coordinate,STARLINK-30127 - Y-Coordinate,STARLINK-1297 - Y-Coordinate,STARLINK-5021 - Y-Coordinate,STARLINK-31036 - Y-Coordinate,STARLINK-30902 - Y-Coordinate,STARLINK-3982 - Y-Coordinate,STARLINK-1135 - Y-Coordinate,STARLINK-5031 - Y-Coordinate,STARLINK-30973 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4573 - Z-Coordinate,STARLINK-2220 - Z-Coordinate,STARLINK-2385 - Z-Coordinate,STARLINK-30457 - Z-Coordinate,STARLINK-1960 - Z-Coordinate,STARLINK-30966 - Z-Coordinate,STARLINK-5856 - Z-Coordinate,STARLINK-30615 - Z-Coordinate,STARLINK-30991 - Z-Coordinate,STARLINK-30913 - Z-Coordinate,STARLINK-6101 - Z-Coordinate,STARLINK-5403 - Z-Coordinate,STARLINK-5260 - Z-Coordinate,STARLINK-5037 - Z-Coordinate,STARLINK-30488 - Z-Coordinate,STARLINK-4564 - Z-Coordinate,STARLINK-3563 - Z-Coordinate,STARLINK-2400 - Z-Coordinate,STARLINK-6185 - Z-Coordinate,STARLINK-32202 - Z-Coordinate,STARLINK-1291 - Z-Coordinate,STARLINK-30313 - Z-Coordinate,STARLINK-5219 - Z-Coordinate,STARLINK-5882 - Z-Coordinate,STARLINK-4079 - Z-Coordinate,STARLINK-31761 - Z-Coordinate,STARLINK-30978 - Z-Coordinate,STARLINK-2244 - Z-Coordinate,STARLINK-3159 - Z-Coordinate,STARLINK-30462 - Z-Coordinate,STARLINK-30904 - Z-Coordinate,STARLINK-1482 - Z-Coordinate,STARLINK-4576 - Z-Coordinate,STARLINK-2258 - Z-Coordinate,STARLINK-32081 - Z-Coordinate,STARLINK-3268 - Z-Coordinate,STARLINK-31571 - Z-Coordinate,STARLINK-2050 - Z-Coordinate,STARLINK-6063 - Z-Coordinate,STARLINK-31641 - Z-Coordinate,STARLINK-30411 - Z-Coordinate,STARLINK-4431 - Z-Coordinate,STARLINK-4351 - Z-Coordinate,STARLINK-6310 - Z-Coordinate,STARLINK-3659 - Z-Coordinate,STARLINK-1405 - Z-Coordinate,STARLINK-6334 - Z-Coordinate,STARLINK-3074 - Z-Coordinate,STARLINK-4543 - Z-Coordinate,STARLINK-30219 - Z-Coordinate,STARLINK-31789 - Z-Coordinate,STARLINK-30900 - Z-Coordinate,STARLINK-3620 - Z-Coordinate,STARLINK-1368 - Z-Coordinate,STARLINK-2468 - Z-Coordinate,STARLINK-30555 - Z-Coordinate,STARLINK-31400 - Z-Coordinate,STARLINK-5259 - Z-Coordinate,STARLINK-5419 - Z-Coordinate,STARLINK-2602 - Z-Coordinate,STARLINK-2428 - Z-Coordinate,STARLINK-31207 - Z-Coordinate,STARLINK-1154 - Z-Coordinate,STARLINK-5363 - Z-Coordinate,STARLINK-3656 - Z-Coordinate,STARLINK-3934 - Z-Coordinate,STARLINK-11094 [DTC] - Z-Coordinate,STARLINK-6040 - Z-Coordinate,STARLINK-1903 - Z-Coordinate,STARLINK-4770 - Z-Coordinate,STARLINK-2095 - Z-Coordinate,STARLINK-2674 - Z-Coordinate,STARLINK-6120 - Z-Coordinate,STARLINK-31771 - Z-Coordinate,STARLINK-6049 - Z-Coordinate,STARLINK-1789 - Z-Coordinate,STARLINK-4391 - Z-Coordinate,STARLINK-5056 - Z-Coordinate,STARLINK-1938 - Z-Coordinate,STARLINK-5690 - Z-Coordinate,STARLINK-4469 - Z-Coordinate,STARLINK-5527 - Z-Coordinate,STARLINK-2403 - Z-Coordinate,STARLINK-30976 - Z-Coordinate,STARLINK-30908 - Z-Coordinate,STARLINK-5353 - Z-Coordinate,STARLINK-4464 - Z-Coordinate,STARLINK-3993 - Z-Coordinate,STARLINK-2278 - Z-Coordinate,STARLINK-4029 - Z-Coordinate,STARLINK-3532 - Z-Coordinate,STARLINK-30127 - Z-Coordinate,STARLINK-1297 - Z-Coordinate,STARLINK-5021 - Z-Coordinate,STARLINK-31036 - Z-Coordinate,STARLINK-30902 - Z-Coordinate,STARLINK-3982 - Z-Coordinate,STARLINK-1135 - Z-Coordinate,STARLINK-5031 - Z-Coordinate,STARLINK-30973 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-1419.2160,5726.4023,-3939.5374,-6225.1838,3485.3334,-5346.8617,-5500.4533,6812.9001,6763.8442,-2297.2380,-5729.7051,5651.4599,-1424.0797,4141.6501,4477.4045,5651.0092,-1358.7126,5440.8979,5313.6520,4364.4838,1934.1701,-1033.6180,3774.3950,-5637.0667,487.3779,0.0000,6760.2420,-4799.4119,-2232.2172,4962.9395,-5558.7067,-243.8209,-6358.8547,5010.5052,506.6913,6900.6940,-4623.3745,4962.1518,-1581.2398,-4288.7766,-6347.7210,-1022.7044,-6080.8486,-3518.0701,-5231.3394,-3421.5449,-5085.8170,-5005.5798,-4116.8384,6104.2996,-5583.9635,-621.6123,4145.0022,-2246.0887,501.6351,-4464.0223,-3.1722,-4633.1853,5156.3565,3015.5696,-4057.6739,1756.5281,5957.9023,-6132.4015,-6455.4515,112.3801,-4026.1597,-3113.9894,5567.1243,-6676.2728,5198.5774,4043.4953,2057.0587,6683.2506,5177.7253,3794.2360,-161.0883,0.0000,2891.1114,-5723.1172,-5870.4820,-1943.5742,249.3568,1280.5249,1591.0201,5723.7197,2395.6250,-51.5508,3191.2984,-1302.1224,-1675.6508,6424.8463,6609.7098,-6117.3238,4937.2011,-3545.3154,3662.7662,0.0000,-3864.0713,4705.1032,-73230.1574,-70996.8294,-70342.0076,-70661.3365,-72982.4506,-71705.3313,-63807.2665,-67336.7085,-201441399.6027,-201462189.8720,-201452688.4177,-201462628.3668,-67000.1711,-201455623.1068,-6203.2075,3261.9213,-5153.7810,1554.7489,5886.4356,-100.0282,-114.3600,594.8727,1153.7706,3668.5186,-2754.6599,-3554.9431,-2193.8471,100.4403,2363.6232,-837.5829,4047.0992,2646.8337,-3812.8401,-4346.6659,3677.3706,4172.4011,1662.1139,-4064.1839,6623.2953,0.0000,818.7949,737.8030,-5158.0944,1860.2259,-36.7593,6870.8746,-2271.0295,-4065.4517,4280.9325,-352.3554,-1921.7694,-543.7033,-2655.0849,4037.1556,-532.5383,-2891.5104,3090.7476,4107.9157,-961.8758,-5978.5590,-2716.4847,-197.5127,-1960.3569,-3046.3953,3724.7712,5157.7175,-686.6044,-4021.8925,-6194.1094,-5107.4936,-5337.1142,2073.7677,-183.9680,5497.1695,-1628.8063,-6005.0866,1600.9018,2024.6151,-2452.9698,4346.4419,327.2669,-682.2775,-3884.2688,1560.0080,-3889.5195,2664.9038,6101.4590,-975.7503,-826.4875,-2034.3036,1116.2083,0.0000,-3124.3938,2481.1604,3635.7133,1491.4305,-6721.6491,-5254.7960,5579.1364,-849.2990,-408.1127,6808.8122,4841.4275,6202.1817,6484.8598,230.2448,-1785.0048,2802.1684,-439.2115,3756.6401,-5587.4303,0.0000,-1475.8365,-869.1294,368648.7703,339126.8574,356238.1485,355714.9799,347430.8566,348974.4677,349317.5963,350539.8085,291494176.8693,291495877.2508,291465868.9918,291487859.2304,351193.0402,291485661.5953,2446.2530,-1724.8648,-2347.6898,2481.3221,872.4720,-4384.1576,-4241.2749,-1141.9040,-1023.7744,5260.1208,2592.1424,-1880.6887,6413.6125,5520.7932,4714.8221,-3944.5593,-5444.3087,3325.7526,2300.3192,2891.0497,-5481.0673,-5292.9793,5504.9641,-497.3531,-1890.5591,0.0000,-1344.0432,-4995.2201,-4009.4093,4443.1596,-4098.5551,206.3023,1452.4974,-1597.7898,5306.9818,-238.6461,-4634.7425,4729.6581,6211.3636,-3463.4085,2704.5269,-6210.3775,-1294.3324,4311.1430,-4409.6515,-57.8900,-3834.5371,-4822.1223,5170.7085,-621.5084,731.5786,-4589.1004,5464.4372,5091.0669,2938.1363,-1268.7508,4223.8016,4461.9506,-4661.3674,2402.0297,5330.6382,-2726.3646,3114.2484,-2448.4704,313.2068,-5309.4410,-5385.1451,6169.3586,1052.5409,-578.2792,2397.3095,4902.9757,-2590.5804,-942.4730,-4565.0168,-5387.2804,6841.9450,0.0000,5422.6907,-2986.1909,522.1222,6482.8830,-999.2170,4312.1557,-3789.1125,-3802.8422,-6495.1894,-1185.1621,3470.0152,-2714.3394,-1699.9679,2586.5509,-299.9087,-1582.1119,4700.1881,-4621.0399,-1821.6356,0.0000,-5527.9991,5001.3366,156218.4330,150434.0046,153909.1899,155616.1612,158452.2930,149060.8728,144638.1193,151222.4221,66259955.6271,66231051.8555,66234002.0590,66257483.0027,152856.5320,66248015.6686,
3600.000,3319.4583,-5983.9065,5174.2451,3199.5164,-4069.7790,3850.1103,1716.9190,-6250.3664,-6333.1705,-421.8971,6742.0626,-4178.8530,4230.3218,-4401.0083,-6040.4538,-6312.4086,-1912.0595,-6721.8325,-1952.6689,-40.0490,-5525.7852,-2529.9131,-5495.8869,4234.1364,-2435.2629,0.0000,-6393.5546,2136.3012,4531.4953,-6546.1735,6075.9631,-1553.4321,6238.7227,-2460.5031,-4723.7595,-5139.7004,5495.5709,-2003.1628,4965.7147,-140.8060,4382.0687,-1001.6535,3956.8105,1385.3906,3134.0425,4119.7604,4945.0240,1225.5654,6562.5850,-3248.7967,2772.1182,-2892.1077,-4087.4132,5625.4710,2387.1416,5122.4416,4275.1824,104.5476,-5186.9921,-4670.2141,4279.5403,917.8161,-3919.3291,5276.7859,5750.6102,-4425.2746,3125.8077,6255.5577,-3752.7624,4998.3302,-1758.5232,-4196.3667,-4087.4340,-5139.7717,-6779.0790,-666.1011,5101.3543,0.0000,-616.3270,4891.6363,4433.4462,-1272.2442,1730.1735,1741.3928,-4436.1145,-3160.1249,2763.2323,-1872.0006,-5332.8038,-1707.4259,26.8834,-6542.5984,-4603.5054,4921.9955,-5892.9460,-44.8925,-634.8977,0.0000,5210.4285,-5463.6679,-163678.0830,-154248.7821,-154320.6267,-154429.6979,-158482.9327,-156179.0688,-150078.6550,-152222.7877,-270055530.6858,-270079970.1243,-270061700.8323,-270074086.3610,-152433.6385,-270069958.0975,2642.0764,-1249.2458,4043.5464,-3970.0730,-3130.0989,-3839.5179,-1708.2239,1641.5309,1116.9925,-6451.3014,442.2703,5230.2060,-1450.8079,3928.8629,1188.6946,2885.1202,-5936.3164,-1292.5021,4844.1667,4122.1530,-1168.6352,-5916.1447,2125.2072,2593.7446,-3965.3351,0.0000,1396.5334,-4001.2418,5204.8205,1163.9382,-3095.4762,-5399.1123,589.5133,5003.9625,-2231.1166,1957.1986,-2464.7762,3988.4976,3806.6445,-4090.4450,-2642.9304,6493.7524,-156.2804,-6592.1053,-2856.1774,3672.9480,-1374.5726,-2051.1259,-399.2945,4562.4281,-5199.5921,-5832.0171,4586.7813,3497.6812,3491.3914,3427.6657,3340.0793,-4447.5937,3764.8154,-4018.8848,-2785.9556,6644.5111,1641.3535,-4259.1517,462.1412,-2636.1543,-5103.4221,-833.2872,4673.0328,-2921.8333,4147.7664,1815.5821,-3142.0862,3350.5553,1527.0525,5198.4484,-1698.0472,0.0000,6196.0446,-4843.9148,-639.8314,-4624.7674,5481.0701,6507.0273,-5285.9012,4034.1947,-1635.8224,-4650.6110,-3940.0274,-3948.6683,-6362.1029,2054.2269,3146.6769,-3968.0290,3364.8475,-5711.6158,4699.8740,0.0000,-2486.3831,3871.5423,337758.8687,312137.6884,328423.1222,326718.8675,318827.5947,320833.0261,320994.9542,323781.5771,229359792.0669,229363120.3723,229337515.5689,229346885.7449,322921.6549,229352176.9474,-5346.5129,-3009.8816,-2113.6390,-4628.2726,-4612.8968,4257.0795,6492.8441,-2512.5391,-2603.1959,-2179.0231,1229.3131,-1811.4326,-5311.0923,-3605.8188,-3177.7427,-41.3227,2978.2426,926.4075,-4569.2597,-5421.6878,3906.6088,2234.6475,-3568.7618,4872.9192,5086.8677,0.0000,-2311.5570,5266.9382,-98.3114,-1935.1508,1064.5154,3957.9456,2895.5848,-3621.0073,-4427.0638,4177.1975,3191.1386,-5246.8521,-3027.4003,5459.4976,-4669.4378,2180.0078,5689.3254,-1605.4676,5439.5034,4110.6721,4633.0800,6511.4601,-2103.8649,3934.0207,3289.5577,2358.7165,-3147.9409,-1843.6867,-5430.1078,-3109.9670,-4123.2134,-5101.1415,2673.7189,2667.4310,-4650.5781,-1253.4288,-5462.0881,-1303.8113,3796.8396,4519.0779,3063.9592,-2927.1696,3347.7385,-3724.3533,-5265.1205,-5172.1431,4633.4321,-2984.8273,-94.5762,4465.0595,-4398.6801,0.0000,-2985.1216,-630.9682,-5291.3277,-5024.8019,-3638.5979,-1609.6087,574.8278,4641.6801,6137.8088,4744.2313,1319.6551,5374.1178,-2702.1208,1019.2434,-3990.6153,-2801.3541,-856.1418,3908.5667,5031.7436,0.0000,3770.7770,-1782.7385,156698.0087,151148.7277,155482.6865,153923.0314,159774.8327,153076.8163,144376.0573,155066.7024,66331947.6589,66308173.5188,66303315.5653,66327035.3093,153507.2850,66319649.6787,
7200.000,-5044.3711,3432.5853,-4501.6684,664.0770,4155.8162,-1923.7784,1714.2840,3423.5555,3698.2152,2251.8882,-4855.3571,881.2576,-6151.1222,3691.3061,5834.1232,4312.3844,3594.0977,5055.0717,-2101.1730,-4582.4818,6827.5780,4090.3089,5422.8417,-2096.1974,4723.1697,0.0000,3741.8573,62.9967,-4743.0396,5808.1908,-4291.3947,3816.4793,-3682.5128,-2717.3791,6823.6707,1384.2109,-4419.2993,-595.0144,-5372.8480,4557.8972,-1594.7018,3104.9829,1366.0521,896.7706,-1132.6949,-4132.4882,-4096.7852,1773.4270,-6183.1034,-1222.3485,2056.5273,4877.7684,3046.1951,-6073.0123,-5401.8444,-4198.0707,-6715.2258,3573.0333,3952.1098,4002.7444,-3916.8069,-3465.0542,1447.9474,-2129.2903,-3128.6265,6754.6050,-1228.7150,-6574.6875,-390.8679,-882.4970,-2593.7211,3977.0060,5707.9645,1016.7099,4939.0539,-1584.1299,-6900.2929,0.0000,-1081.9559,-2022.8660,710.9929,2479.1052,-3883.3887,-3748.9778,5442.9195,322.9354,-6590.6299,4306.4015,4514.3816,5091.8632,2395.9125,4135.2513,210.2084,-1234.1053,3875.8258,2921.5535,-3436.1931,0.0000,-5118.2799,4237.2491,-243137.8597,-228538.9385,-228206.3922,-226558.9207,-233925.5588,-228462.4649,-226352.7069,-228023.0830,-320232868.5837,-320261129.1517,-320237376.8195,-320244914.7702,-227997.8587,-320247968.5630,1798.3803,-2268.4804,-671.7412,5784.8888,-1311.7507,6479.3983,4568.8828,-3862.6224,-3581.5181,5905.3338,2411.8189,-5290.5815,3048.2925,-5811.8428,-3716.0308,-3699.5696,5752.0176,-945.0835,-5204.3575,-3334.4534,-726.3182,4840.3090,-4178.7265,1168.5648,119.4440,0.0000,-3643.3487,6488.1450,-2848.0967,-3315.8930,4716.1073,1662.1600,2182.9113,-3165.3059,385.8826,-3946.3329,5153.7048,-6476.9760,-3945.6726,3742.8556,5601.9000,-5320.2143,-870.7538,6532.2976,6109.6172,691.4713,4954.2136,5048.9667,1984.2479,-5059.6020,4573.9445,4742.9292,-6072.2750,-1785.8076,-202.7387,354.3459,-753.3055,5546.1948,-5649.9299,-650.9935,5601.6075,-4024.6478,-5154.2882,5042.7540,2716.3025,1033.3806,6316.0797,995.5653,-4128.8667,4021.8247,-4168.5998,-5239.5569,-541.1816,-4881.2118,-1459.9844,-6677.0860,-440.3008,0.0000,-6673.5758,5381.9653,-946.7710,6461.2016,-1330.1590,-5427.4129,3074.4554,-6403.2601,368.4509,972.7561,269.9719,1051.1553,3623.0103,-3846.2341,-4155.3653,4134.9944,-4305.8116,6229.0151,-3094.8640,0.0000,4608.5973,-4855.2988,285001.4007,265446.0097,279932.7763,275425.5784,269873.6314,274818.7402,271880.3980,273021.2079,151576685.0838,151579419.7332,151561841.7350,151562619.3651,274269.3276,151569704.9639,4215.1272,5416.9578,5170.4756,3660.1409,5335.8776,-1452.4696,-4942.5496,4616.4109,4637.0355,-2567.0241,-4223.4035,4384.8421,1003.8711,-616.1798,-336.8163,3973.2101,1330.8480,-4620.1732,4063.6040,3761.8875,299.0849,2498.3119,-759.4823,-6545.2448,-5036.5190,0.0000,4558.0754,-2525.8238,4114.4370,-1792.2264,2635.8793,-5481.2670,-5426.7156,5163.0244,343.6807,-5509.3486,646.5994,2245.8795,-1970.6305,-3452.4955,3733.3982,3148.6709,-6752.7774,-2115.4128,-3016.3739,-5473.2059,-2572.3685,-4436.8946,-2347.7435,-4458.1071,-4527.5518,1298.7982,-1225.1597,-2686.9840,4243.4059,5454.4200,849.3933,1488.5491,864.2407,-5360.2830,959.3229,4273.1715,4366.9440,4198.1820,-5538.1696,-590.4555,1952.7528,-2048.7698,-5482.8630,5501.7966,4872.8089,2072.7162,-3914.2808,4644.5910,4651.3017,-637.4663,-666.8121,0.0000,-1400.7236,3828.2950,6816.3003,554.9373,5409.4340,-2109.5987,2972.7236,-2613.7208,-2113.7204,-5319.9322,-5032.6008,-4527.9096,5362.5763,-4028.3898,5435.0250,5388.0245,-3638.8274,-813.8641,-5155.4074,0.0000,396.3995,-2553.5037,157133.8457,151960.0794,156513.1650,152522.2682,160634.8861,156494.1312,144754.4076,152842.5034,66403119.5686,66386208.9851,66373310.6879,66392685.7431,154144.4226,66391260.0104,
