sl_10_5400_20280322 Coordinates.csv
2028/03/22 07:47:00.0000 UTC

Generated: Tue Oct  8 21:10:56 2024,
Start: 2028/03/22 07:47:00.00, Stop: 2028/03/22 09:17:00.00,
TIME_UNITS,STARLINK-5501 - X-Coordinate,STARLINK-5738 - X-Coordinate,STARLINK-11147 [DTC] - X-Coordinate,STARLINK-6249 - X-Coordinate,STARLINK-5312 - X-Coordinate,STARLINK-5841 - X-Coordinate,STARLINK-1797 - X-Coordinate,STARLINK-30601 - X-Coordinate,STARLINK-6112 - X-Coordinate,STARLINK-1009 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5501 - Y-Coordinate,STARLINK-5738 - Y-Coordinate,STARLINK-11147 [DTC] - Y-Coordinate,STARLINK-6249 - Y-Coordinate,STARLINK-5312 - Y-Coordinate,STARLINK-5841 - Y-Coordinate,STARLINK-1797 - Y-Coordinate,STARLINK-30601 - Y-Coordinate,STARLINK-6112 - Y-Coordinate,STARLINK-1009 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5501 - Z-Coordinate,STARLINK-5738 - Z-Coordinate,STARLINK-11147 [DTC] - Z-Coordinate,STARLINK-6249 - Z-Coordinate,STARLINK-5312 - Z-Coordinate,STARLINK-5841 - Z-Coordinate,STARLINK-1797 - Z-Coordinate,STARLINK-30601 - Z-Coordinate,STARLINK-6112 - Z-Coordinate,STARLINK-1009 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,923.5074,1686.8686,-3983.0466,3242.3541,6782.0484,622.3502,6873.6638,-4602.2849,3347.7945,-4576.5039,-350538.7875,-359043.4219,-358786.7494,-359132.2033,-365704.5394,-363780.7656,-357056.1925,-358630.1649,-150862504.3127,-150880697.1949,-150892143.7599,-150869449.6903,-358657.8119,-150877175.9464,-2250.6242,5681.5868,-2138.0529,4208.3340,656.7608,3334.1376,318.8225,-4507.0021,3816.7313,-1328.1543,173735.5556,150580.3534,172069.0366,171815.6610,166251.9949,166881.4572,162649.1596,165945.7895,323957130.2816,323947010.1164,323924385.2604,323950992.8479,166004.2900,323944777.0494,6497.2366,3576.9257,-4899.2616,-4455.0022,-1365.4138,6036.1842,525.7951,2138.7505,-4708.8226,-4989.9974,-89469.6526,-91480.6270,-91565.6727,-89655.8785,-86959.9790,-96435.5390,-100711.7092,-94297.0270,282260.9704,248283.5459,269337.5016,271118.0829,-92530.7122,275223.8267,
300.000,-1259.3759,3480.0619,-5366.5472,4952.0487,6093.7156,1834.9812,6447.5652,-4878.8643,4862.4072,-4124.6283,-354150.9065,-362252.8662,-362132.5215,-362545.8901,-369195.7697,-367240.4236,-360569.1467,-362563.7654,-157899031.1130,-157917074.7788,-157927980.1878,-157906015.3126,-362121.8792,-157913610.7807,-2564.9716,5488.1061,-725.3327,3130.3684,-58.8421,1538.2319,-912.0502,-2952.7424,2326.1068,745.9909,166461.4297,142845.7710,164425.6040,164101.6799,158608.6597,159210.7434,155070.0932,158158.2398,320586405.2543,320576551.9361,320553364.3462,320580927.3638,158375.1353,320574066.2553,6322.1568,2389.9855,-3886.5173,-3707.2486,-3344.5372,6495.1879,2279.3648,3676.1423,-4346.5127,-5480.8585,-89331.5442,-91387.9236,-91361.7589,-89715.0641,-86773.3006,-96080.2680,-100705.9810,-94125.4204,289328.6956,255350.1738,275899.0993,278310.9292,-92420.4338,282078.6635,
600.000,-3299.4484,4921.6528,-6172.2578,6188.9519,4795.3739,2933.7403,5378.4607,-4678.3482,5928.5931,-3319.1726,-357614.5034,-365295.5766,-365315.2874,-365792.9423,-372523.2425,-370529.5695,-363922.1425,-366293.7314,-164860300.1518,-164878207.7928,-164888550.5393,-164867370.8974,-365423.6553,-164874788.9415,-2700.9562,4779.8167,725.9896,1784.5303,-811.7507,-370.5036,-2077.2699,-1065.8220,644.2582,2767.5001,159109.8940,135044.5030,156706.4277,156310.5432,150891.8314,151467.0485,147416.9095,150295.6072,317062859.5151,317053279.6655,317029547.4459,317058021.0175,150673.6707,317050538.4242,5475.0279,946.2536,-2406.9144,-2563.1328,-4968.8503,6259.3851,3785.3801,4794.4915,-3518.0897,-5378.6926,-89194.2220,-91295.2905,-91159.8101,-89778.8656,-86589.9287,-95718.6336,-100695.2770,-93820.1103,296393.1375,262421.9928,282462.0553,285514.9616,-92310.1048,288933.4952,
900.000,-4989.4752,5879.1225,-6301.1089,6830.0341,3025.4868,3802.4658,3776.8614,-4034.0674,6437.0596,-2239.8567,-360927.7934,-368170.1978,-368333.5577,-368871.6466,-375685.4848,-373645.9962,-367113.5625,-369786.3638,-171742992.8801,-171760777.9363,-171770537.1852,-171750195.5138,-368561.6304,-171757392.0371,-2633.2480,3614.0161,2070.0054,290.1049,-1546.5073,-2196.8025,-3076.9893,960.2018,-1071.7801,4532.7853,151683.9590,127180.1226,148915.0163,148445.2478,143105.0306,143654.1452,139692.9145,142375.9919,313388172.3291,313378872.0482,313354614.1081,313383950.4975,142903.3490,313375872.7706,4045.5174,-599.1541,-637.6544,-1144.6537,-6067.2827,5353.7934,4880.4719,5366.6306,-2312.0023,-4694.4215,-89057.6632,-91202.7236,-90960.0009,-89847.3243,-86409.8342,-95350.6098,-100679.6444,-93398.0427,303454.2015,269499.0739,289026.4383,292728.6823,-92199.7253,295788.3219,
1200.000,-6159.7460,6268.4443,-5728.9644,6809.9554,968.6338,4340.9622,1806.5507,-3020.5845,6330.7720,-987.2629,-364089.0568,-370875.4505,-371185.9200,-371780.3582,-378681.0941,-376587.5068,-370141.8591,-373015.2919,-178543828.1983,-178561504.3387,-178570659.9556,-178551205.6038,-371534.3678,-178558139.1230,-2349.7708,2092.2572,3175.7907,-1221.5808,-2202.8003,-3758.6811,-3823.3779,2913.9004,-2664.5669,5861.3296,144186.6789,119256.2307,141054.9139,140508.7599,135251.8071,135775.8677,131901.4547,134417.4765,309564095.0155,309555079.8702,309530315.9022,309560464.7878,135067.6541,309551820.5565,2185.3809,-2080.2419,1208.4354,396.4779,-6524.8464,3874.9128,5446.1220,5327.6357,-857.4184,-3501.5419,-88921.8462,-91110.2188,-90762.5016,-89920.4686,-86232.9896,-94976.1920,-100659.1278,-92884.7191,310511.7941,276581.4888,295592.3173,299950.6958,-92089.2954,302643.1436,
1500.000,-6695.7690,6061.3309,-4511.1254,6128.1918,-1164.0565,4476.7912,-332.6737,-1744.8398,5611.7868,326.1508,-367096.6399,-373410.1322,-373871.0398,-374517.5028,-381508.7392,-379351.9053,-373005.5552,-375962.9809,-185259564.0203,-185277145.1222,-185285677.7023,-185267156.5643,-374340.5051,-185273788.2655,-1855.1829,351.5463,3940.1124,-2618.4993,-2719.9422,-4905.8182,-4247.9987,4588.1041,-3990.6219,6614.2485,136621.1508,111276.4544,133129.6982,132504.0031,127335.7391,127836.1123,124045.9156,126436.7550,305592450.1134,305583725.1251,305558475.5834,305589384.3196,127170.1003,305580204.2569,92.5558,-3338.1862,2908.7117,1895.0723,-6293.8738,1980.8185,5421.2701,4681.9492,689.4115,-1928.6829,-88786.7504,-91017.7720,-90567.4779,-89998.3099,-86059.3690,-94595.4053,-100633.7696,-92311.7187,317565.8236,283669.3095,302159.7619,307179.7017,-91978.8151,309497.9602,
1800.000,-6550.0830,5286.6929,-2777.1834,4849.5374,-3156.3220,4175.0226,-2425.4752,-334.8636,4342.3040,1585.7582,-369948.9557,-375773.1173,-376387.6609,-377081.5810,-384167.1616,-381936.9864,-375703.2452,-378621.3328,-191886998.8194,-191904498.9471,-191912389.8442,-191894844.3084,-376978.7546,-191901138.0871,-1173.1062,-1448.0937,4296.8309,-3779.3570,-3042.2197,-5534.4803,-4307.8486,5801.9082,-4933.4022,6709.3506,128990.5122,103244.4449,125142.9784,124433.8454,119360.4312,119838.8385,116129.7199,118447.9303,301475130.5126,301466700.1465,301440986.2236,301472600.0893,119214.2298,301462916.6913,-2010.1627,-4238.4554,4258.0810,3190.3692,-5398.5158,-125.5737,4808.6645,3502.8870,2161.9868,-146.1948,-88652.3562,-90925.3796,-90375.0910,-90080.8355,-85888.9478,-94208.3134,-100603.6098,-91714.0313,324616.2001,290762.6091,308728.8419,314414.4871,-91868.2844,316352.7717,
2100.000,-5746.4881,4026.4468,-716.7645,3097.7920,-4808.2858,3444.4044,-4262.6791,1072.9211,2639.4913,2684.5053,-372644.4845,-377963.3579,-378734.6065,-379471.1727,-386655.1755,-384340.5228,-378233.5958,-380991.5117,-198422973.1546,-198440406.5381,-198447637.8919,-198431106.8039,-379447.9041,-198437029.2933,-346.4874,-3138.3600,4221.9416,-4603.9885,-3124.8334,-5597.2168,-3989.7187,6420.5190,-5413.5319,6130.7891,121297.9401,95163.8766,117098.3938,116301.0835,111329.5133,111788.0707,108156.3254,110461.5507,297214098.5518,297205966.7065,297179810.3088,297212072.7449,111203.6122,297201920.1214,-3899.4369,-4685.0492,5094.0633,4143.4913,-3932.4310,-2218.5712,3674.5502,1924.5642,3401.7002,1652.1767,-88518.6448,-90833.0377,-90185.4968,-90168.0011,-85721.7031,-93815.0319,-100568.6859,-91127.4625,331662.8350,297861.4608,315299.6275,321653.9196,-91757.7035,323207.5782,
2400.000,-4376.1475,2406.4972,1441.7772,1043.4029,-5956.4661,2338.7731,-5662.3031,2346.7725,664.5127,3531.8066,-375181.7753,-379979.8841,-380910.7794,-381684.9444,-388971.6694,-386560.2508,-380595.3468,-383083.1725,-204864371.1766,-204881752.1893,-204888306.9527,-204872825.5913,-381746.8171,-204878346.1777,564.2025,-4558.2503,3734.0215,-5021.7296,-2939.9049,-5106.0223,-3312.4854,6370.7855,-5395.2287,4931.7458,113546.6492,87038.4445,108999.6118,108108.4251,103246.6389,103687.8989,100129.2238,102483.9189,292811385.0830,292803555.0807,292776978.8041,292809831.6397,103141.8419,292799245.3163,-5375.5594,-4630.4402,5316.2452,4652.3865,-2049.7122,-4074.5159,2141.7233,126.8254,4275.1142,3270.6149,-88385.5985,-90740.7428,-89998.8456,-90259.7188,-85557.6134,-93415.7450,-100529.0334,-90586.2649,338705.6416,304965.9386,321872.1894,328896.9409,-91647.0724,330062.3795,
