sl_100_86400_20280414 Coordinates.csv
2028/04/14 07:47:00.0000 UTC

Generated: Tue Oct  8 21:42:45 2024,
Start: 2028/04/14 07:47:00.00, Stop: 2028/04/15 07:47:00.00,
TIME_UNITS,STARLINK-2100 - X-Coordinate,STARLINK-5895 - X-Coordinate,STARLINK-30346 - X-Coordinate,STARLINK-31086 - X-Coordinate,STARLINK-30865 - X-Coordinate,STARLINK-31736 - X-Coordinate,STARLINK-5426 - X-Coordinate,STARLINK-6254 - X-Coordinate,STARLINK-5112 - X-Coordinate,STARLINK-5305 - X-Coordinate,STARLINK-2375 - X-Coordinate,STARLINK-3394 - X-Coordinate,STARLINK-31386 - X-Coordinate,STARLINK-30958 - X-Coordinate,STARLINK-4672 - X-Coordinate,STARLINK-2098 - X-Coordinate,STARLINK-3086 - X-Coordinate,STARLINK-4732 - X-Coordinate,STARLINK-5337 - X-Coordinate,STARLINK-1500 - X-Coordinate,STARLINK-3805 - X-Coordinate,STARLINK-6361 - X-Coordinate,STARLINK-5668 - X-Coordinate,STARLINK-1705 - X-Coordinate,STARLINK-11103 [DTC] - X-Coordinate,STARLINK-30605 - X-Coordinate,STARLINK-32142 - X-Coordinate,STARLINK-31155 - X-Coordinate,STARLINK-3988 - X-Coordinate,STARLINK-31388 - X-Coordinate,STARLINK-30883 - X-Coordinate,STARLINK-4431 - X-Coordinate,STARLINK-5564 - X-Coordinate,STARLINK-6238 - X-Coordinate,STARLINK-4145 - X-Coordinate,STARLINK-2611 - X-Coordinate,STARLINK-3245 - X-Coordinate,STARLINK-30810 - X-Coordinate,STARLINK-3838 - X-Coordinate,STARLINK-30549 - X-Coordinate,STARLINK-30386 - X-Coordinate,STARLINK-5527 - X-Coordinate,STARLINK-3360 - X-Coordinate,STARLINK-1575 - X-Coordinate,STARLINK-30345 - X-Coordinate,STARLINK-31606 - X-Coordinate,STARLINK-4700 - X-Coordinate,STARLINK-5503 - X-Coordinate,STARLINK-4573 - X-Coordinate,STARLINK-4271 - X-Coordinate,STARLINK-5336 - X-Coordinate,STARLINK-31390 - X-Coordinate,STARLINK-6338 - X-Coordinate,STARLINK-31345 - X-Coordinate,STARLINK-3774 - X-Coordinate,STARLINK-31585 - X-Coordinate,STARLINK-30199 - X-Coordinate,STARLINK-11077 [DTC] - X-Coordinate,STARLINK-30884 - X-Coordinate,STARLINK-3319 - X-Coordinate,STARLINK-2175 - X-Coordinate,STARLINK-1545 - X-Coordinate,STARLINK-2576 - X-Coordinate,STARLINK-2397 - X-Coordinate,STARLINK-4501 - X-Coordinate,STARLINK-5029 - X-Coordinate,STARLINK-31156 - X-Coordinate,STARLINK-30820 - X-Coordinate,STARLINK-5940 - X-Coordinate,STARLINK-11266 [DTC] - X-Coordinate,STARLINK-32230 - X-Coordinate,STARLINK-30148 - X-Coordinate,STARLINK-31908 - X-Coordinate,STARLINK-11186 [DTC] - X-Coordinate,STARLINK-31335 - X-Coordinate,STARLINK-31042 - X-Coordinate,STARLINK-3668 - X-Coordinate,STARLINK-3117 - X-Coordinate,STARLINK-2703 - X-Coordinate,STARLINK-4188 - X-Coordinate,STARLINK-2685 - X-Coordinate,STARLINK-5128 - X-Coordinate,STARLINK-2388 - X-Coordinate,STARLINK-5987 - X-Coordinate,STARLINK-5675 - X-Coordinate,STARLINK-6030 - X-Coordinate,STARLINK-11090 [DTC] - X-Coordinate,STARLINK-3717 - X-Coordinate,STARLINK-2464 - X-Coordinate,STARLINK-31581 - X-Coordinate,STARLINK-3736 - X-Coordinate,STARLINK-3864 - X-Coordinate,STARLINK-2486 - X-Coordinate,STARLINK-2039 - X-Coordinate,STARLINK-6358 - X-Coordinate,STARLINK-4429 - X-Coordinate,STARLINK-5576 - X-Coordinate,STARLINK-32247 - X-Coordinate,STARLINK-3194 - X-Coordinate,STARLINK-5917 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2100 - Y-Coordinate,STARLINK-5895 - Y-Coordinate,STARLINK-30346 - Y-Coordinate,STARLINK-31086 - Y-Coordinate,STARLINK-30865 - Y-Coordinate,STARLINK-31736 - Y-Coordinate,STARLINK-5426 - Y-Coordinate,STARLINK-6254 - Y-Coordinate,STARLINK-5112 - Y-Coordinate,STARLINK-5305 - Y-Coordinate,STARLINK-2375 - Y-Coordinate,STARLINK-3394 - Y-Coordinate,STARLINK-31386 - Y-Coordinate,STARLINK-30958 - Y-Coordinate,STARLINK-4672 - Y-Coordinate,STARLINK-2098 - Y-Coordinate,STARLINK-3086 - Y-Coordinate,STARLINK-4732 - Y-Coordinate,STARLINK-5337 - Y-Coordinate,STARLINK-1500 - Y-Coordinate,STARLINK-3805 - Y-Coordinate,STARLINK-6361 - Y-Coordinate,STARLINK-5668 - Y-Coordinate,STARLINK-1705 - Y-Coordinate,STARLINK-11103 [DTC] - Y-Coordinate,STARLINK-30605 - Y-Coordinate,STARLINK-32142 - Y-Coordinate,STARLINK-31155 - Y-Coordinate,STARLINK-3988 - Y-Coordinate,STARLINK-31388 - Y-Coordinate,STARLINK-30883 - Y-Coordinate,STARLINK-4431 - Y-Coordinate,STARLINK-5564 - Y-Coordinate,STARLINK-6238 - Y-Coordinate,STARLINK-4145 - Y-Coordinate,STARLINK-2611 - Y-Coordinate,STARLINK-3245 - Y-Coordinate,STARLINK-30810 - Y-Coordinate,STARLINK-3838 - Y-Coordinate,STARLINK-30549 - Y-Coordinate,STARLINK-30386 - Y-Coordinate,STARLINK-5527 - Y-Coordinate,STARLINK-3360 - Y-Coordinate,STARLINK-1575 - Y-Coordinate,STARLINK-30345 - Y-Coordinate,STARLINK-31606 - Y-Coordinate,STARLINK-4700 - Y-Coordinate,STARLINK-5503 - Y-Coordinate,STARLINK-4573 - Y-Coordinate,STARLINK-4271 - Y-Coordinate,STARLINK-5336 - Y-Coordinate,STARLINK-31390 - Y-Coordinate,STARLINK-6338 - Y-Coordinate,STARLINK-31345 - Y-Coordinate,STARLINK-3774 - Y-Coordinate,STARLINK-31585 - Y-Coordinate,STARLINK-30199 - Y-Coordinate,STARLINK-11077 [DTC] - Y-Coordinate,STARLINK-30884 - Y-Coordinate,STARLINK-3319 - Y-Coordinate,STARLINK-2175 - Y-Coordinate,STARLINK-1545 - Y-Coordinate,STARLINK-2576 - Y-Coordinate,STARLINK-2397 - Y-Coordinate,STARLINK-4501 - Y-Coordinate,STARLINK-5029 - Y-Coordinate,STARLINK-31156 - Y-Coordinate,STARLINK-30820 - Y-Coordinate,STARLINK-5940 - Y-Coordinate,STARLINK-11266 [DTC] - Y-Coordinate,STARLINK-32230 - Y-Coordinate,STARLINK-30148 - Y-Coordinate,STARLINK-31908 - Y-Coordinate,STARLINK-11186 [DTC] - Y-Coordinate,STARLINK-31335 - Y-Coordinate,STARLINK-31042 - Y-Coordinate,STARLINK-3668 - Y-Coordinate,STARLINK-3117 - Y-Coordinate,STARLINK-2703 - Y-Coordinate,STARLINK-4188 - Y-Coordinate,STARLINK-2685 - Y-Coordinate,STARLINK-5128 - Y-Coordinate,STARLINK-2388 - Y-Coordinate,STARLINK-5987 - Y-Coordinate,STARLINK-5675 - Y-Coordinate,STARLINK-6030 - Y-Coordinate,STARLINK-11090 [DTC] - Y-Coordinate,STARLINK-3717 - Y-Coordinate,STARLINK-2464 - Y-Coordinate,STARLINK-31581 - Y-Coordinate,STARLINK-3736 - Y-Coordinate,STARLINK-3864 - Y-Coordinate,STARLINK-2486 - Y-Coordinate,STARLINK-2039 - Y-Coordinate,STARLINK-6358 - Y-Coordinate,STARLINK-4429 - Y-Coordinate,STARLINK-5576 - Y-Coordinate,STARLINK-32247 - Y-Coordinate,STARLINK-3194 - Y-Coordinate,STARLINK-5917 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2100 - Z-Coordinate,STARLINK-5895 - Z-Coordinate,STARLINK-30346 - Z-Coordinate,STARLINK-31086 - Z-Coordinate,STARLINK-30865 - Z-Coordinate,STARLINK-31736 - Z-Coordinate,STARLINK-5426 - Z-Coordinate,STARLINK-6254 - Z-Coordinate,STARLINK-5112 - Z-Coordinate,STARLINK-5305 - Z-Coordinate,STARLINK-2375 - Z-Coordinate,STARLINK-3394 - Z-Coordinate,STARLINK-31386 - Z-Coordinate,STARLINK-30958 - Z-Coordinate,STARLINK-4672 - Z-Coordinate,STARLINK-2098 - Z-Coordinate,STARLINK-3086 - Z-Coordinate,STARLINK-4732 - Z-Coordinate,STARLINK-5337 - Z-Coordinate,STARLINK-1500 - Z-Coordinate,STARLINK-3805 - Z-Coordinate,STARLINK-6361 - Z-Coordinate,STARLINK-5668 - Z-Coordinate,STARLINK-1705 - Z-Coordinate,STARLINK-11103 [DTC] - Z-Coordinate,STARLINK-30605 - Z-Coordinate,STARLINK-32142 - Z-Coordinate,STARLINK-31155 - Z-Coordinate,STARLINK-3988 - Z-Coordinate,STARLINK-31388 - Z-Coordinate,STARLINK-30883 - Z-Coordinate,STARLINK-4431 - Z-Coordinate,STARLINK-5564 - Z-Coordinate,STARLINK-6238 - Z-Coordinate,STARLINK-4145 - Z-Coordinate,STARLINK-2611 - Z-Coordinate,STARLINK-3245 - Z-Coordinate,STARLINK-30810 - Z-Coordinate,STARLINK-3838 - Z-Coordinate,STARLINK-30549 - Z-Coordinate,STARLINK-30386 - Z-Coordinate,STARLINK-5527 - Z-Coordinate,STARLINK-3360 - Z-Coordinate,STARLINK-1575 - Z-Coordinate,STARLINK-30345 - Z-Coordinate,STARLINK-31606 - Z-Coordinate,STARLINK-4700 - Z-Coordinate,STARLINK-5503 - Z-Coordinate,STARLINK-4573 - Z-Coordinate,STARLINK-4271 - Z-Coordinate,STARLINK-5336 - Z-Coordinate,STARLINK-31390 - Z-Coordinate,STARLINK-6338 - Z-Coordinate,STARLINK-31345 - Z-Coordinate,STARLINK-3774 - Z-Coordinate,STARLINK-31585 - Z-Coordinate,STARLINK-30199 - Z-Coordinate,STARLINK-11077 [DTC] - Z-Coordinate,STARLINK-30884 - Z-Coordinate,STARLINK-3319 - Z-Coordinate,STARLINK-2175 - Z-Coordinate,STARLINK-1545 - Z-Coordinate,STARLINK-2576 - Z-Coordinate,STARLINK-2397 - Z-Coordinate,STARLINK-4501 - Z-Coordinate,STARLINK-5029 - Z-Coordinate,STARLINK-31156 - Z-Coordinate,STARLINK-30820 - Z-Coordinate,STARLINK-5940 - Z-Coordinate,STARLINK-11266 [DTC] - Z-Coordinate,STARLINK-32230 - Z-Coordinate,STARLINK-30148 - Z-Coordinate,STARLINK-31908 - Z-Coordinate,STARLINK-11186 [DTC] - Z-Coordinate,STARLINK-31335 - Z-Coordinate,STARLINK-31042 - Z-Coordinate,STARLINK-3668 - Z-Coordinate,STARLINK-3117 - Z-Coordinate,STARLINK-2703 - Z-Coordinate,STARLINK-4188 - Z-Coordinate,STARLINK-2685 - Z-Coordinate,STARLINK-5128 - Z-Coordinate,STARLINK-2388 - Z-Coordinate,STARLINK-5987 - Z-Coordinate,STARLINK-5675 - Z-Coordinate,STARLINK-6030 - Z-Coordinate,STARLINK-11090 [DTC] - Z-Coordinate,STARLINK-3717 - Z-Coordinate,STARLINK-2464 - Z-Coordinate,STARLINK-31581 - Z-Coordinate,STARLINK-3736 - Z-Coordinate,STARLINK-3864 - Z-Coordinate,STARLINK-2486 - Z-Coordinate,STARLINK-2039 - Z-Coordinate,STARLINK-6358 - Z-Coordinate,STARLINK-4429 - Z-Coordinate,STARLINK-5576 - Z-Coordinate,STARLINK-32247 - Z-Coordinate,STARLINK-3194 - Z-Coordinate,STARLINK-5917 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5140.7948,6482.7545,2876.3804,-5594.3601,-5354.9101,-3294.0748,6795.6959,4658.3481,-4938.8665,260.6732,2446.9994,-4107.0903,4740.5000,4970.4348,-4150.0303,-1819.9239,-4211.6071,-3054.6897,-4422.8853,-4202.9023,-6088.4274,-5838.1721,-829.3236,-4925.8711,1917.9579,-5008.3825,2989.7095,6462.9514,-3256.5577,-426.3485,6165.0907,-565.3099,1890.9072,2647.8903,-6092.3957,5196.2010,-3018.4073,5646.0105,742.4336,1839.7583,2587.2739,-5897.5167,2499.7757,-3833.0879,4306.2761,-1884.3505,-1388.6288,-2025.3070,-6374.9758,1478.4395,1854.1523,-3068.8323,5849.9129,-6537.1443,1597.6583,-4727.2900,-2521.3622,3416.4691,-5167.2880,-5512.7800,119.1078,-3575.7606,-5049.2393,662.0309,3962.5123,-4337.2376,6387.4001,-2177.6260,-360.4399,138.3885,3516.1419,-2742.9616,-5545.0337,-4133.7644,-4243.0496,5736.1065,-6120.5374,-2618.9139,2167.0788,3450.0736,6651.3551,3352.7404,-1551.5383,-4142.3523,1500.3454,-1709.5307,4484.1220,-4119.7705,-1313.5829,535.8484,-3732.4449,833.6066,4001.4856,3683.3691,5737.6590,916.2464,3213.0250,0.0000,-4233.5250,4932.0818,-221802.9675,-210624.4642,-217009.3644,-217361.6376,-221315.8478,-219756.6516,-211941.4365,-215781.5310,-185690480.2349,-185685895.2634,-185683516.8405,-185695544.1697,-214696.5069,-185689610.5350,-2276.1178,-264.4775,-4979.6153,1418.1847,-4215.1301,5651.3771,1101.4259,-2494.7371,4686.2250,6501.6534,-3319.7713,-437.2170,4471.3789,-4816.2132,2952.1689,-3756.7393,-385.1654,-5845.5883,-3941.4463,-1549.6461,-744.8274,1380.1346,-6761.2962,-4796.2983,4447.9916,-3208.7669,3736.3514,-2148.7800,-2576.8246,-6758.3809,-1272.2540,-6820.1747,6107.7186,-4550.4598,-2808.3642,-2250.1724,-4124.2232,-1233.9710,4147.8487,5749.8111,-5244.7338,1713.7329,6307.9029,1623.0809,5412.6095,5038.0551,-6094.3512,-6625.7557,-1946.4034,5873.6179,-6384.2498,-3296.8053,-3676.1352,-1741.1373,5950.8537,-4907.7032,-4620.8421,2334.8805,1536.7794,-3741.8546,4136.1769,-2395.9229,1670.6525,-4117.7036,-4711.0919,-4999.3536,-2212.1758,-5680.3545,-5632.3796,-5870.7731,5692.0906,5716.3886,-1676.9588,2281.8091,-1623.9661,964.7309,869.2411,4901.1648,-6210.6946,-5451.0314,-1861.7972,2565.0956,-3888.3537,1541.8031,-6208.6788,-5215.8434,4216.8873,1694.0743,-5761.2612,-6685.4694,-4628.2415,4898.3279,2202.5703,-4146.3401,-1380.0646,-2191.2897,-4019.9288,0.0000,-5157.1439,-2509.7018,-261534.4279,-276288.5408,-270286.3086,-270707.3210,-278353.1283,-277074.3110,-278365.5434,-276940.6967,304768782.7174,304786693.9670,304801919.8707,304795186.8885,-275883.6446,304789161.0360,3982.8435,2477.3946,-3857.3509,3482.5501,-1142.7138,-1899.1606,-605.5958,-4489.5353,1155.9639,-2428.6405,-5255.3026,-5516.4820,1979.5245,-409.4210,-4685.0880,5498.3409,5506.2098,-2105.3854,3609.1926,-5257.0259,-3189.2169,-3471.2020,-1156.1671,437.0398,-4665.9119,3270.0828,4888.6794,1233.5622,-5493.1489,-891.5221,2773.6707,-1047.1244,2645.0564,-4514.3490,-1617.6264,3949.8991,-4666.3096,-3831.4797,5466.7598,-3238.9827,-3681.5238,3224.4551,1165.6885,-5492.5326,-477.4737,4214.6113,-2959.8658,754.1602,1444.3359,-3302.4601,1969.9725,-5158.8402,325.7489,842.7154,3083.1383,403.6579,-4521.1137,5252.7481,-4324.9620,-1754.0310,5497.0887,-5372.0318,3905.4824,-5336.9527,-3148.9926,-1906.9196,1495.2985,-3327.3561,4011.5904,3376.6628,-1311.7609,2803.4516,3683.0118,-4834.6764,5047.4168,3748.7576,3090.9831,4090.4690,-1732.3135,2470.2835,-362.0899,5484.7240,-5476.6403,-5363.3197,2651.3704,-4242.3503,2765.2111,5274.2679,3430.7264,-1216.3568,3248.9356,-4796.5877,-5181.8491,-4147.1056,3622.7419,6508.6906,4624.7608,0.0000,1706.0043,4192.1043,-168481.4587,-168856.1482,-169047.5285,-167271.5306,-164489.1568,-173908.3375,-178277.6490,-171057.2067,44731939.4286,44755453.0554,44728162.4785,44742557.2217,-170072.0272,44733100.6021,
3600.000,6852.8063,-3282.9841,-634.6809,1885.7093,6113.6892,-664.8533,-5857.8742,-3380.0275,2034.2158,-1080.1388,985.7801,4312.3648,-5072.6638,-2626.2813,3720.2348,5523.6365,6782.5602,3789.9398,2654.1201,6378.8716,6756.2137,5628.5191,3114.7256,4866.0439,-5308.0003,6433.7093,-4588.6656,-5100.8232,5466.1766,2894.2689,-5689.2352,-1641.5167,-4139.3955,1374.5637,6207.8531,-1362.6957,4347.4674,-2917.6376,-4738.4315,-3826.4982,1527.7681,2169.3828,-3528.6818,1686.6435,-5153.6562,-1267.4213,3215.1024,3713.0313,4510.6282,-3421.8600,312.9064,6343.4005,-3639.6103,4798.6944,-3384.7214,5367.4934,5306.7314,-4907.0874,2462.5160,5976.3340,-4304.1426,4883.9740,-82.3269,3484.4123,-2919.4173,4309.5865,-5139.7654,4694.9769,3849.6421,2050.2541,-4072.2823,706.5114,6793.4294,3483.3697,3660.4392,-6696.5829,6293.1927,-1514.8691,-106.2121,-50.1121,-4521.5802,-5221.9260,5417.4521,6045.4379,777.8957,4850.0514,-5835.5563,3872.0297,3592.6075,2127.9096,5586.7782,-4059.1109,-4291.3376,-2797.1712,-5575.4273,66.2342,-484.2454,0.0000,4310.9335,-784.8667,-149779.3927,-132611.7611,-139995.3372,-140391.9413,-145942.8468,-143309.7886,-137270.5843,-138375.8654,-258292418.7504,-258286129.6467,-258292388.1032,-258299025.9016,-139192.5546,-258292659.7918,749.3377,1102.5435,6858.1932,-4708.4748,1937.6667,-5059.5233,678.0990,5691.5027,-4587.6392,-3317.5120,6315.0179,-3811.2181,-432.8508,5619.2611,-5734.1140,2312.1576,-400.8296,2622.2891,445.0505,-1236.8359,-929.4015,-4038.6482,4577.6920,2170.6411,-4111.7793,1608.5436,740.1332,3994.4598,-1187.5627,5407.4973,3748.0916,5275.6149,-5458.8277,5376.1035,1108.6670,3936.3996,-25.1020,4221.4651,-2548.4762,-5522.4117,4860.8601,-1951.0007,-3466.3750,-5373.3683,-2785.0638,-6623.5939,2809.1340,4511.6643,-1022.5649,-2370.2968,6718.5696,1749.5154,4939.5208,-953.9993,-5861.4262,1673.7283,1630.5752,2715.3058,-4795.7280,2088.4466,-3935.4701,-1919.0418,-4374.3631,5278.5266,6156.8143,1604.9437,4087.9067,5097.6541,3500.0761,6304.7637,-2300.6722,-6857.9515,-1038.1755,-5732.0203,-3317.1817,1684.1337,-2595.0149,-3880.5780,6087.8527,4433.8581,3048.0570,1214.0548,2766.6393,-3226.6404,6801.9844,4736.3046,-2583.4432,-5191.5897,2005.5750,5849.1010,3514.8508,-1821.0859,2256.2149,6329.3104,4100.0402,-3220.9620,6427.0540,0.0000,1871.0174,2319.4514,-310401.4355,-323487.4137,-315244.3831,-316867.0959,-323790.2837,-322288.2773,-323361.5424,-319656.2045,246267290.5701,246281121.4611,246301915.3305,246285437.9790,-321010.0916,246287279.6466,104.6074,-6031.8852,675.1034,-4452.1750,-2575.6615,4501.1920,-3610.7820,2042.8413,-4752.6453,5988.5295,1921.2735,3776.5344,-4531.6554,-3104.4315,1060.6874,-3456.6867,-1479.8202,5152.9426,-6407.7179,2321.9448,-1133.2238,84.8877,4121.3548,-4375.0775,325.3768,1461.1849,-5032.6164,2430.3596,4001.2020,-3004.1857,968.4179,-4181.3382,985.5948,4143.0970,-2807.5998,-5519.1854,5370.3681,4647.7247,-4340.2116,-1324.2368,4653.6719,-6306.6343,-4796.4150,3955.2482,3696.7071,-1157.2065,5426.8362,-3812.2034,-5020.6895,5487.1895,1684.5936,1871.7500,3184.1319,-4752.9242,1293.3087,-3874.0696,4146.4015,-3661.8610,4309.5766,-2723.2578,-3671.4822,4438.5986,-4951.9296,2403.5930,-1177.1035,5114.5754,2186.5769,-112.0883,-4584.3111,1393.1251,4950.5964,749.3585,-248.0795,794.2108,-4676.6103,-541.1641,1201.3596,-5512.4474,-3035.6129,-5306.9070,4242.0017,-4393.4240,3225.7267,1118.8117,990.6866,1446.4077,2191.4709,-2414.7286,-5466.8479,-2779.5629,1538.9612,5267.6485,4903.7808,199.6830,-351.8355,-6151.1765,-2541.5159,0.0000,-5043.6116,-6510.2964,-168741.0167,-168423.6889,-168012.1391,-169512.9840,-163706.9364,-170449.8530,-179100.2508,-169158.2349,44806282.7816,44834019.0333,44812002.8091,44819313.4697,-169972.0429,44810496.9586,
7200.000,-5380.7303,-832.9746,-1651.9030,2067.4375,-4859.9180,4864.7994,2668.7989,1351.9554,2308.4211,3313.9186,-3040.6756,-3603.1911,4078.6830,-1126.1818,-1947.4080,-6813.2672,-6017.8206,-4440.7305,-1607.0233,-5957.5575,-4377.7023,-3283.6359,-5188.5034,-3702.4659,5048.8619,-4314.5727,5243.9642,1589.1558,-5941.7621,-4766.7270,2650.7541,1169.4115,5025.9603,-4453.8771,-3876.2342,-2421.9791,-5277.7080,-13.4932,6808.5912,4189.6103,-5153.4647,2290.5179,4361.7481,41.8042,4963.4217,3536.0210,-5141.6797,-5043.9664,-1263.6317,5325.4134,-2811.3300,-6269.0409,-299.0251,-1315.9495,3980.9487,-4344.3276,-6727.5499,4020.5359,256.6356,-4121.1816,6190.4705,-5070.0522,4221.3802,-4965.8762,283.2530,-3801.8878,1719.9277,-5420.9263,-6433.1309,-3494.9297,4009.3325,1812.7489,-5029.4703,-904.0138,-2513.2020,5105.5339,-3556.0373,5350.8200,-2921.7097,-4075.3450,422.7825,5857.5367,-6655.9426,-5074.1224,-3036.2230,-5942.9413,3977.5598,-2553.3209,-5520.5012,-4473.9757,-4465.8150,6433.0430,4110.2920,764.3941,3319.8823,-3163.7599,-1843.1519,0.0000,-3868.9414,-3594.1075,-67105.5935,-45756.6387,-53864.3695,-53124.6772,-61427.4256,-55140.6109,-53611.4225,-55248.7356,-313263219.0611,-313253159.9957,-313269596.8182,-313265208.2351,-54736.9938,-313264246.4989,1185.6564,-3319.2091,-6055.9335,6223.0617,1593.2592,3055.8763,-3168.4856,-6595.6262,3758.6030,-826.2838,-4977.4524,5852.4200,-4089.3232,-4946.9192,5809.2812,-861.0532,505.7241,1711.2307,4047.6092,2790.7769,2508.2008,5103.4417,-900.2941,2098.8299,1124.8057,1400.3766,-4112.8626,-4920.5542,3468.0615,-1481.0334,-4872.4191,-295.3891,2549.0684,-5158.8133,1838.3176,-5388.9291,3533.7169,-6407.2957,1094.7269,2259.5539,-3748.0162,3337.5670,-995.6222,6884.1702,-1220.2897,5164.5997,1071.3146,-927.9757,4651.5774,-1502.2289,-4624.3763,82.6314,-5054.7868,4374.6031,2866.3262,2821.5946,1095.5088,-5172.9039,6725.3752,1204.4896,2963.7902,4617.8267,5035.5718,-3864.2421,-5019.2338,2922.5401,-4943.8966,-2569.2096,-1050.9031,-2872.1549,-2596.1138,5466.2215,3246.0614,5436.2350,6284.5995,-3578.2960,3538.8851,2730.9900,-2877.1174,-2875.0520,-4191.9443,-3652.6388,-1364.6794,2906.0560,-4735.0034,-2801.5023,-1291.8015,6105.8818,1979.0065,-2192.6671,101.1925,-795.2784,-5339.3793,-5699.5782,-5203.9711,5802.7667,-6581.8549,0.0000,2651.3674,-3193.1153,-339897.9773,-348920.6758,-340299.8328,-344996.8191,-348997.1202,-345306.5974,-348550.7946,-347588.9407,170958839.2588,170969916.8426,170989911.0340,170970546.8700,-345898.9776,170978007.0769,-4152.3208,6035.6362,2905.3976,1572.6932,4635.2116,-3664.2043,5522.2050,1629.4448,5307.0526,-6050.4507,3238.8868,438.7984,3602.8217,4714.5870,3200.1938,-794.0067,-3453.0551,-5028.9367,5396.1914,2078.1836,4713.6017,3331.8083,-4476.7307,5408.1329,4282.0669,-5060.9329,1557.8984,-4609.3248,142.0685,4650.1267,-4080.1365,6806.2533,-4027.5354,-1267.8172,5394.3679,3575.3212,-2742.6649,-2648.1637,442.8961,4912.2625,-2671.6738,5627.9068,5225.7383,175.4186,-4689.3532,-2759.1319,-4498.6675,4710.2073,4818.6856,-4118.8270,-4345.2835,2735.3864,-4717.9549,5050.2742,-4848.4532,4434.3902,-1285.0012,-1385.6964,-1562.9391,5377.0866,-604.5119,-545.8577,653.7673,2485.2929,4734.3538,-4944.8867,-4539.5826,3461.2572,2345.1279,-5053.0425,-4869.4690,-3873.4691,-3373.5017,3894.3513,623.9090,-3022.9699,-4763.8243,3399.1311,5415.3902,4776.5045,-5489.0355,600.7358,1127.0948,3733.3044,-4036.2492,2205.4446,-5305.4182,-1998.1189,3507.2250,4639.7111,-5104.7213,-2375.5723,-1503.3504,3842.2144,-3156.3696,2109.2909,-1127.3363,0.0000,5037.3470,5006.5728,-169008.3416,-168278.1262,-167486.8559,-171479.1675,-163358.9197,-167505.0362,-179252.9395,-170286.8150,44880882.8159,44911746.6419,44895574.6722,44892463.0880,-169856.9154,44887877.0770,
