sl_100_86400_20280528 Coordinates.csv
2028/05/28 07:47:00.0000 UTC

Generated: Tue Oct  8 21:44:20 2024,
Start: 2028/05/28 07:47:00.00, Stop: 2028/05/29 07:47:00.00,
TIME_UNITS,STARLINK-31448 - X-Coordinate,STARLINK-3103 - X-Coordinate,STARLINK-3990 - X-Coordinate,STARLINK-3115 - X-Coordinate,STARLINK-6362 - X-Coordinate,STARLINK-31742 - X-Coordinate,STARLINK-3808 - X-Coordinate,STARLINK-4406 - X-Coordinate,STARLINK-4085 - X-Coordinate,STARLINK-3315 - X-Coordinate,STARLINK-31587 - X-Coordinate,STARLINK-30521 - X-Coordinate,STARLINK-6301 - X-Coordinate,STARLINK-5436 - X-Coordinate,STARLINK-6034 - X-Coordinate,STARLINK-2076 - X-Coordinate,STARLINK-4475 - X-Coordinate,STARLINK-30542 - X-Coordinate,STARLINK-2053 - X-Coordinate,STARLINK-2457 - X-Coordinate,STARLINK-1375 - X-Coordinate,STARLINK-3953 - X-Coordinate,STARLINK-5929 - X-Coordinate,STARLINK-2464 - X-Coordinate,STARLINK-3292 - X-Coordinate,STARLINK-2700 - X-Coordinate,STARLINK-4667 - X-Coordinate,STARLINK-5964 - X-Coordinate,STARLINK-3258 - X-Coordinate,STARLINK-31725 - X-Coordinate,STARLINK-30973 - X-Coordinate,STARLINK-30427 - X-Coordinate,STARLINK-32194 - X-Coordinate,STARLINK-31513 - X-Coordinate,STARLINK-32138 - X-Coordinate,STARLINK-2622 - X-Coordinate,STARLINK-30402 - X-Coordinate,STARLINK-6339 - X-Coordinate,STARLINK-1845 - X-Coordinate,STARLINK-30069 - X-Coordinate,STARLINK-3275 - X-Coordinate,STARLINK-5101 - X-Coordinate,STARLINK-5496 - X-Coordinate,STARLINK-30294 - X-Coordinate,STARLINK-31297 - X-Coordinate,STARLINK-2140 - X-Coordinate,STARLINK-1404 - X-Coordinate,STARLINK-31169 - X-Coordinate,STARLINK-2084 - X-Coordinate,STARLINK-4433 - X-Coordinate,STARLINK-3715 - X-Coordinate,STARLINK-6043 - X-Coordinate,STARLINK-6186 - X-Coordinate,STARLINK-5028 - X-Coordinate,STARLINK-31156 - X-Coordinate,STARLINK-5519 - X-Coordinate,STARLINK-3788 - X-Coordinate,STARLINK-31717 - X-Coordinate,STARLINK-30962 - X-Coordinate,STARLINK-1354 - X-Coordinate,STARLINK-31914 - X-Coordinate,STARLINK-32236 - X-Coordinate,STARLINK-2184 - X-Coordinate,STARLINK-4801 - X-Coordinate,STARLINK-11135 [DTC] - X-Coordinate,STARLINK-30892 - X-Coordinate,STARLINK-5627 - X-Coordinate,STARLINK-31127 - X-Coordinate,STARLINK-31835 - X-Coordinate,STARLINK-30565 - X-Coordinate,STARLINK-4708 - X-Coordinate,STARLINK-31219 - X-Coordinate,STARLINK-31901 - X-Coordinate,STARLINK-32222 - X-Coordinate,STARLINK-31064 - X-Coordinate,STARLINK-31531 - X-Coordinate,STARLINK-1926 - X-Coordinate,STARLINK-3445 - X-Coordinate,STARLINK-2404 - X-Coordinate,STARLINK-3122 - X-Coordinate,STARLINK-4664 - X-Coordinate,STARLINK-3924 - X-Coordinate,STARLINK-6033 - X-Coordinate,STARLINK-3616 - X-Coordinate,STARLINK-3660 - X-Coordinate,STARLINK-3860 - X-Coordinate,STARLINK-31511 - X-Coordinate,STARLINK-5350 - X-Coordinate,STARLINK-5792 - X-Coordinate,STARLINK-30505 - X-Coordinate,STARLINK-1133 - X-Coordinate,STARLINK-4061 - X-Coordinate,STARLINK-5987 - X-Coordinate,STARLINK-4480 - X-Coordinate,STARLINK-31499 - X-Coordinate,STARLINK-2049 - X-Coordinate,STARLINK-31698 - X-Coordinate,STARLINK-5213 - X-Coordinate,STARLINK-11180 [DTC] - X-Coordinate,STARLINK-5049 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31448 - Y-Coordinate,STARLINK-3103 - Y-Coordinate,STARLINK-3990 - Y-Coordinate,STARLINK-3115 - Y-Coordinate,STARLINK-6362 - Y-Coordinate,STARLINK-31742 - Y-Coordinate,STARLINK-3808 - Y-Coordinate,STARLINK-4406 - Y-Coordinate,STARLINK-4085 - Y-Coordinate,STARLINK-3315 - Y-Coordinate,STARLINK-31587 - Y-Coordinate,STARLINK-30521 - Y-Coordinate,STARLINK-6301 - Y-Coordinate,STARLINK-5436 - Y-Coordinate,STARLINK-6034 - Y-Coordinate,STARLINK-2076 - Y-Coordinate,STARLINK-4475 - Y-Coordinate,STARLINK-30542 - Y-Coordinate,STARLINK-2053 - Y-Coordinate,STARLINK-2457 - Y-Coordinate,STARLINK-1375 - Y-Coordinate,STARLINK-3953 - Y-Coordinate,STARLINK-5929 - Y-Coordinate,STARLINK-2464 - Y-Coordinate,STARLINK-3292 - Y-Coordinate,STARLINK-2700 - Y-Coordinate,STARLINK-4667 - Y-Coordinate,STARLINK-5964 - Y-Coordinate,STARLINK-3258 - Y-Coordinate,STARLINK-31725 - Y-Coordinate,STARLINK-30973 - Y-Coordinate,STARLINK-30427 - Y-Coordinate,STARLINK-32194 - Y-Coordinate,STARLINK-31513 - Y-Coordinate,STARLINK-32138 - Y-Coordinate,STARLINK-2622 - Y-Coordinate,STARLINK-30402 - Y-Coordinate,STARLINK-6339 - Y-Coordinate,STARLINK-1845 - Y-Coordinate,STARLINK-30069 - Y-Coordinate,STARLINK-3275 - Y-Coordinate,STARLINK-5101 - Y-Coordinate,STARLINK-5496 - Y-Coordinate,STARLINK-30294 - Y-Coordinate,STARLINK-31297 - Y-Coordinate,STARLINK-2140 - Y-Coordinate,STARLINK-1404 - Y-Coordinate,STARLINK-31169 - Y-Coordinate,STARLINK-2084 - Y-Coordinate,STARLINK-4433 - Y-Coordinate,STARLINK-3715 - Y-Coordinate,STARLINK-6043 - Y-Coordinate,STARLINK-6186 - Y-Coordinate,STARLINK-5028 - Y-Coordinate,STARLINK-31156 - Y-Coordinate,STARLINK-5519 - Y-Coordinate,STARLINK-3788 - Y-Coordinate,STARLINK-31717 - Y-Coordinate,STARLINK-30962 - Y-Coordinate,STARLINK-1354 - Y-Coordinate,STARLINK-31914 - Y-Coordinate,STARLINK-32236 - Y-Coordinate,STARLINK-2184 - Y-Coordinate,STARLINK-4801 - Y-Coordinate,STARLINK-11135 [DTC] - Y-Coordinate,STARLINK-30892 - Y-Coordinate,STARLINK-5627 - Y-Coordinate,STARLINK-31127 - Y-Coordinate,STARLINK-31835 - Y-Coordinate,STARLINK-30565 - Y-Coordinate,STARLINK-4708 - Y-Coordinate,STARLINK-31219 - Y-Coordinate,STARLINK-31901 - Y-Coordinate,STARLINK-32222 - Y-Coordinate,STARLINK-31064 - Y-Coordinate,STARLINK-31531 - Y-Coordinate,STARLINK-1926 - Y-Coordinate,STARLINK-3445 - Y-Coordinate,STARLINK-2404 - Y-Coordinate,STARLINK-3122 - Y-Coordinate,STARLINK-4664 - Y-Coordinate,STARLINK-3924 - Y-Coordinate,STARLINK-6033 - Y-Coordinate,STARLINK-3616 - Y-Coordinate,STARLINK-3660 - Y-Coordinate,STARLINK-3860 - Y-Coordinate,STARLINK-31511 - Y-Coordinate,STARLINK-5350 - Y-Coordinate,STARLINK-5792 - Y-Coordinate,STARLINK-30505 - Y-Coordinate,STARLINK-1133 - Y-Coordinate,STARLINK-4061 - Y-Coordinate,STARLINK-5987 - Y-Coordinate,STARLINK-4480 - Y-Coordinate,STARLINK-31499 - Y-Coordinate,STARLINK-2049 - Y-Coordinate,STARLINK-31698 - Y-Coordinate,STARLINK-5213 - Y-Coordinate,STARLINK-11180 [DTC] - Y-Coordinate,STARLINK-5049 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31448 - Z-Coordinate,STARLINK-3103 - Z-Coordinate,STARLINK-3990 - Z-Coordinate,STARLINK-3115 - Z-Coordinate,STARLINK-6362 - Z-Coordinate,STARLINK-31742 - Z-Coordinate,STARLINK-3808 - Z-Coordinate,STARLINK-4406 - Z-Coordinate,STARLINK-4085 - Z-Coordinate,STARLINK-3315 - Z-Coordinate,STARLINK-31587 - Z-Coordinate,STARLINK-30521 - Z-Coordinate,STARLINK-6301 - Z-Coordinate,STARLINK-5436 - Z-Coordinate,STARLINK-6034 - Z-Coordinate,STARLINK-2076 - Z-Coordinate,STARLINK-4475 - Z-Coordinate,STARLINK-30542 - Z-Coordinate,STARLINK-2053 - Z-Coordinate,STARLINK-2457 - Z-Coordinate,STARLINK-1375 - Z-Coordinate,STARLINK-3953 - Z-Coordinate,STARLINK-5929 - Z-Coordinate,STARLINK-2464 - Z-Coordinate,STARLINK-3292 - Z-Coordinate,STARLINK-2700 - Z-Coordinate,STARLINK-4667 - Z-Coordinate,STARLINK-5964 - Z-Coordinate,STARLINK-3258 - Z-Coordinate,STARLINK-31725 - Z-Coordinate,STARLINK-30973 - Z-Coordinate,STARLINK-30427 - Z-Coordinate,STARLINK-32194 - Z-Coordinate,STARLINK-31513 - Z-Coordinate,STARLINK-32138 - Z-Coordinate,STARLINK-2622 - Z-Coordinate,STARLINK-30402 - Z-Coordinate,STARLINK-6339 - Z-Coordinate,STARLINK-1845 - Z-Coordinate,STARLINK-30069 - Z-Coordinate,STARLINK-3275 - Z-Coordinate,STARLINK-5101 - Z-Coordinate,STARLINK-5496 - Z-Coordinate,STARLINK-30294 - Z-Coordinate,STARLINK-31297 - Z-Coordinate,STARLINK-2140 - Z-Coordinate,STARLINK-1404 - Z-Coordinate,STARLINK-31169 - Z-Coordinate,STARLINK-2084 - Z-Coordinate,STARLINK-4433 - Z-Coordinate,STARLINK-3715 - Z-Coordinate,STARLINK-6043 - Z-Coordinate,STARLINK-6186 - Z-Coordinate,STARLINK-5028 - Z-Coordinate,STARLINK-31156 - Z-Coordinate,STARLINK-5519 - Z-Coordinate,STARLINK-3788 - Z-Coordinate,STARLINK-31717 - Z-Coordinate,STARLINK-30962 - Z-Coordinate,STARLINK-1354 - Z-Coordinate,STARLINK-31914 - Z-Coordinate,STARLINK-32236 - Z-Coordinate,STARLINK-2184 - Z-Coordinate,STARLINK-4801 - Z-Coordinate,STARLINK-11135 [DTC] - Z-Coordinate,STARLINK-30892 - Z-Coordinate,STARLINK-5627 - Z-Coordinate,STARLINK-31127 - Z-Coordinate,STARLINK-31835 - Z-Coordinate,STARLINK-30565 - Z-Coordinate,STARLINK-4708 - Z-Coordinate,STARLINK-31219 - Z-Coordinate,STARLINK-31901 - Z-Coordinate,STARLINK-32222 - Z-Coordinate,STARLINK-31064 - Z-Coordinate,STARLINK-31531 - Z-Coordinate,STARLINK-1926 - Z-Coordinate,STARLINK-3445 - Z-Coordinate,STARLINK-2404 - Z-Coordinate,STARLINK-3122 - Z-Coordinate,STARLINK-4664 - Z-Coordinate,STARLINK-3924 - Z-Coordinate,STARLINK-6033 - Z-Coordinate,STARLINK-3616 - Z-Coordinate,STARLINK-3660 - Z-Coordinate,STARLINK-3860 - Z-Coordinate,STARLINK-31511 - Z-Coordinate,STARLINK-5350 - Z-Coordinate,STARLINK-5792 - Z-Coordinate,STARLINK-30505 - Z-Coordinate,STARLINK-1133 - Z-Coordinate,STARLINK-4061 - Z-Coordinate,STARLINK-5987 - Z-Coordinate,STARLINK-4480 - Z-Coordinate,STARLINK-31499 - Z-Coordinate,STARLINK-2049 - Z-Coordinate,STARLINK-31698 - Z-Coordinate,STARLINK-5213 - Z-Coordinate,STARLINK-11180 [DTC] - Z-Coordinate,STARLINK-5049 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-1352.5605,6204.0827,3339.7001,-4099.6961,3422.2558,-4403.4718,497.4542,5779.6433,-4870.9371,3289.9596,-5178.7440,5212.0148,-920.6529,-4628.1058,1398.0667,6004.7828,-708.5942,0.0000,4516.0707,2138.1199,1474.4614,-5784.2869,6140.0318,6769.1990,6213.9240,-3925.2155,6323.4812,-3753.4856,6341.5540,4216.9525,-4415.8913,5134.1520,-6738.8761,-2591.5629,-6705.6858,4433.4474,-1914.2016,3802.5973,-5442.5229,2949.0000,3485.8876,2771.1344,-2137.0367,1305.1412,-1029.5986,3094.5403,5766.8533,4499.2725,-3185.1614,987.3007,-450.5366,-3995.8606,6736.4980,-1595.7526,4758.8345,-1695.4985,-5536.8349,4711.3007,-1943.9570,-2564.1688,4224.2236,-1278.6253,3619.4556,6185.2611,-4983.8625,1727.5824,-3761.4345,-5874.3909,5964.2403,5458.6111,1509.3622,-5032.5385,0.0000,-2078.1006,-5984.4614,6678.4188,0.0000,4510.4057,-3641.4311,3945.3587,1334.5283,5508.3544,4628.0945,3062.8541,-3091.8748,-4616.1155,1739.2389,1361.6318,1166.9815,2778.1435,1285.1487,1322.7299,130.0082,-306.9544,2488.6575,-3222.5646,-5380.6639,2502.0660,-3836.9120,2920.6094,156961.6601,159651.8593,153535.7810,153449.5510,155749.9165,156100.0129,162608.2046,158990.1734,-233443957.4117,-233427372.8040,-233457258.8330,-233461905.9242,158917.9405,-233462436.2338,-4810.3385,601.5863,-5086.1694,2663.9365,-3739.1198,-4553.0315,-5751.3495,-3736.8637,639.8167,5956.0026,2797.9209,-3056.7679,6700.7201,-4667.7706,-397.8370,-1552.0752,4072.2008,0.0000,2606.3853,-3817.0869,6327.9859,-322.8398,-2372.1602,-646.0327,-2217.4624,5625.9779,1067.9908,3583.4508,-1022.2740,3145.4696,4210.5626,4544.1641,-804.4631,4556.1924,-759.4548,514.4587,4945.9388,-5818.3328,-3850.7347,-4797.7179,5768.6413,-5723.9108,-4811.2068,5391.1842,5693.3117,4461.3792,1299.0719,-4669.8807,2672.2676,6795.1993,-4116.4192,4476.7021,756.9748,6501.2747,4046.7881,5987.5750,377.1677,105.5520,-6618.4582,3910.1285,2762.6476,-5875.6729,-2686.9845,-3074.3114,4495.3234,5752.3334,4694.6124,992.3093,1186.1292,-1597.5289,4405.6139,-3514.0760,0.0000,3901.9166,-3159.7579,1278.3251,0.0000,-2921.3916,2856.9514,1716.6982,4185.6474,-4066.4072,3644.0303,5953.7217,-6051.1252,2415.7334,5033.1271,6222.6341,-5703.0521,4298.5874,-4054.0011,5473.3598,-5444.5095,-4471.9832,4201.5930,-5634.2423,-86.7595,4253.6407,3056.8956,5888.8520,320025.7199,313671.9061,313786.0685,312997.4486,304712.8961,306679.1266,311103.9684,309559.6357,250208330.3661,250183637.2216,250217302.5175,250221213.5317,311051.7609,250213362.0421,-4656.7291,3063.0032,3266.5536,-4891.1389,4721.6065,2491.4007,3762.4105,761.8850,-4867.7478,1151.4197,3455.8075,-3411.1937,1463.6124,-2131.7517,-6757.5961,-3048.2138,5513.9030,0.0000,-4423.2219,-5307.8318,-1794.6537,3578.3824,-2232.6047,663.9740,2041.0965,-646.7275,-2609.7670,4567.4344,2517.9237,-4246.3840,3271.7729,721.1635,21.0446,4374.2917,-1084.2457,-5206.0750,-4466.1872,-96.4229,-1411.4984,-4048.3860,-322.1870,-2769.8554,-4530.1302,4144.3403,-3700.9507,-4295.2379,-3536.0076,-2214.6347,5469.6290,783.5230,-5530.2530,3460.0547,-1487.3556,1701.0896,2977.7492,3039.9055,-4104.7573,-4889.6459,523.2620,5058.8879,4564.0649,-3301.7010,5223.6391,-513.7053,602.0676,-3462.9215,-3442.7839,3461.4076,-3129.5174,-3797.5711,-5121.2305,2973.3628,0.0000,5089.9908,-1032.8220,-500.1638,0.0000,-4323.4234,-5135.9490,-5463.3838,-5344.1268,796.2876,3672.8414,-1697.8506,-1188.9560,4523.2454,4248.0213,2711.0259,-3767.5719,-4667.6606,5416.1165,-4004.3433,4295.4886,-5239.5982,-4771.8876,-2359.2992,4150.3945,-4817.2537,4375.3925,-2204.2502,130858.5763,129014.1330,129369.3737,130891.2869,133847.4280,124537.1512,119984.2972,127195.6299,112802921.5415,112780176.3430,112778337.3660,112789452.5466,128235.7956,112795808.4590,
3600.000,5342.0144,-6663.6799,475.0468,82.3745,-279.1968,4994.7320,1387.9706,-5296.8906,2014.6513,-3933.1462,1198.0592,-4256.9948,-1904.0407,5578.0091,-4848.6700,-2633.4673,-3484.0410,0.0000,-6767.9821,2360.9391,-3358.9142,2705.1882,-2990.0505,-5201.7425,-3076.1307,1824.8685,-6676.9557,1479.7823,-3263.8038,-6683.4977,3649.0008,-5470.6707,4980.1762,-486.5384,4542.1033,-5880.8902,-1098.8077,-2527.9873,4608.4006,1127.1881,-4185.8004,854.3483,5406.6055,-4395.4651,-3036.6109,-5546.8509,-3514.2155,-2420.9368,-46.8925,1286.6057,4542.7727,4350.6124,-5125.0118,-17.4540,-5076.3416,-576.9740,6392.9680,-2164.4739,3777.5405,-1925.7676,-5634.1547,3447.9888,222.6797,-3739.9495,2251.1565,-4273.0859,-175.7831,2508.4294,-6639.7868,-5563.5226,-4550.5672,4921.0838,0.0000,-778.8709,5430.6505,-5285.3486,0.0000,-4186.3660,2660.0847,-6098.3191,-4813.0105,-3640.6046,-327.2497,-3793.1897,4120.4072,633.7480,-5273.6135,-3807.5849,1456.6804,-5647.7197,3114.3508,-3561.6427,1743.7630,4315.3834,-4569.5621,4585.8344,2235.1302,-4473.9855,-2065.0047,-4450.3099,69900.9946,81208.5378,72043.8692,72766.9496,73322.4925,74316.5507,79391.5894,75915.7999,-290264947.5013,-290243900.7203,-290284528.1016,-290291456.1380,76373.7752,-290284404.8438,3108.4469,-524.5237,4167.6908,-4502.1814,6048.9049,312.2761,6741.8193,1011.4034,-4006.2923,-3088.3387,-4907.7193,5477.8323,-5115.2467,3368.2183,-3117.0906,3338.2556,-4510.2566,0.0000,-890.4617,4549.1461,-2661.7626,-3072.3156,2090.8574,2334.5516,3422.0630,-5560.8778,495.0603,-6353.9932,2941.8555,-123.5896,-5816.0337,-1489.3946,-1503.3508,-6641.8333,-1641.8089,2850.3891,-6547.8335,4487.6024,441.6579,5084.8925,-2598.2792,5042.6300,3760.4503,-5206.4640,-4099.1536,-4111.7655,2189.3777,6171.4093,-5609.7351,-5172.4141,3688.9668,-5169.7857,1948.2064,-6372.4070,-232.4313,-6887.5087,-2591.6959,4244.2034,4408.9572,-4323.1527,1611.7373,2261.0690,4910.1520,4466.3333,-4876.3882,-2731.0527,-5065.6047,-3309.0659,679.8705,3922.1362,-1222.5164,-862.4793,0.0000,-6542.8160,-235.0282,1759.5936,0.0000,5464.0521,-6047.9014,1210.5420,-1512.6787,4696.7777,-1730.3117,-2865.2569,4519.9431,-4252.0347,-4160.3204,-3422.7754,6753.6432,-1413.8416,4334.6583,-5915.3530,1669.6557,2391.4626,184.2088,4726.1017,-3601.8860,-199.2230,-4294.1913,-2759.9085,350182.3864,344210.9098,345021.4680,343366.0409,334501.5368,337475.1692,340724.8561,342658.8956,181195998.3882,181180947.3168,181208957.4621,181209812.9863,341165.3923,181200455.7723,2886.1348,1878.2396,-5497.8661,5232.4192,-3382.3926,-4625.2041,421.4560,4346.0434,5248.2369,-4763.4087,-4601.8596,29.0182,-4263.1202,-2298.8049,3801.3652,5435.3758,-3896.2715,0.0000,308.4030,4571.4101,5190.8001,-5453.3863,5899.8450,3758.2275,-5159.3931,-3638.8262,-1758.1269,-2309.5401,-5329.5801,980.8598,922.5910,-3929.1621,-4364.1734,-1551.4237,4824.1752,2053.1925,1981.0832,4653.2116,4989.7244,4566.4550,4598.3215,4672.0316,2191.4950,-1261.7343,4582.9082,417.1922,5491.5955,-1733.0885,-3986.9858,4387.0124,3652.6096,1517.1543,4241.5808,2662.5059,-4708.5827,477.7236,31.2871,4825.8031,-3769.6574,-5021.5696,-3480.2648,5470.4857,-4858.7162,3735.2704,4062.8269,4713.9470,4713.6681,-5511.0630,-1490.0766,-644.4504,5053.3773,-4653.7046,0.0000,-1467.9771,4150.3773,3921.0851,0.0000,348.2601,2011.3821,3093.3336,4715.6399,3484.8961,-6720.9533,4998.1038,-3193.2159,-5411.2907,-1185.4114,-4670.2582,559.0886,3737.6068,-4369.7435,-88.1550,-6515.9743,4800.2851,5055.8408,-2075.2926,-5323.3618,5227.8863,-4542.9197,4530.4705,130218.1357,128639.7233,129209.8006,127491.3450,133439.4863,126869.3862,118040.3452,128005.8791,112847968.6368,112825834.7060,112828716.4393,112840681.4501,127182.0748,112843618.4508,
7200.000,-6710.6035,3867.6519,-4582.1218,3143.9741,-2271.3588,-4334.3578,-2783.9486,603.9118,402.9693,4212.2988,2806.0165,1723.1377,4862.1869,-4492.4786,3907.0736,-1289.3025,5638.8787,0.0000,5402.6722,-5202.4804,4833.0656,595.8413,-1629.1656,976.8601,-1201.7135,1900.6748,4155.6344,805.5499,-666.4420,5379.5134,-1058.4428,4446.0570,-840.7876,2952.6690,-715.4253,4756.0404,3218.8288,-1094.1596,-2647.5417,-4614.1587,3770.4170,-4591.2707,-6524.8490,5618.1716,6198.8909,5465.4062,1001.8726,-1135.8106,2223.4529,-1005.4842,-6330.2231,-2026.5130,2234.2968,2426.8758,4630.5371,2775.8215,-4302.5853,-139.2744,-5089.0481,5175.5291,4988.4384,-5437.8711,-3030.8456,-264.8602,2672.1003,6170.1527,4000.6897,1142.7610,3826.5389,2617.5620,6541.8092,-3663.7543,0.0000,2678.2071,-3251.7419,1824.5897,0.0000,2009.7973,-1108.2324,6250.1549,6798.2920,-423.9727,-2363.2183,4355.2856,-4145.6103,2861.6231,6042.7500,5820.0193,-3363.2460,6807.2644,-5682.4217,4175.7762,-4622.2584,-6752.4431,5584.7828,-4382.9364,814.5174,5747.0768,5620.1312,5449.4874,-21788.1341,-3836.8241,-14105.8529,-10356.1113,-13944.1811,-11794.2854,-8484.1984,-10253.0398,-327271473.9913,-327248663.9109,-327298445.1582,-327303732.7266,-11157.9387,-327291565.1535,-714.7745,-477.2054,-2962.2614,5713.6573,-6551.4340,4167.1204,-4565.6433,899.6714,6492.7352,-1350.8727,5772.4467,-5817.6299,2188.2793,-76.8559,5491.0570,-5176.3938,3967.4436,0.0000,-1175.9984,-4432.2043,-2282.0486,5999.5352,-2807.1454,-4014.6634,-4624.2217,3675.9749,-2340.8245,6728.1163,-5006.1082,-2661.1349,5091.4349,-2641.5613,4267.2331,5666.2282,4557.5590,-4234.1751,5896.1716,-2113.5633,4055.4152,-4622.5334,-2610.5744,-3591.0618,-1879.1957,3266.5622,1850.4316,2075.3262,-5642.0475,-5094.4319,6505.6032,20.1415,-2701.7489,3535.7519,-4822.8855,3620.5622,-3749.5288,5147.8444,3569.6699,-6722.5916,-530.3060,4225.8224,-4629.7240,1690.7194,-6048.9268,-5110.4596,3326.1652,-591.9706,4725.8921,5528.9858,-2646.4301,-4324.6723,-1276.2598,5004.8711,0.0000,5161.4943,4228.7028,-4891.5073,0.0000,-5363.5049,6395.4815,-2845.2225,-530.1666,-4121.3673,-2977.2709,-1561.4569,-575.0216,5609.0645,1485.7867,-98.6877,-5277.4316,-1156.6578,-3874.0349,3661.5290,1733.3231,-629.6937,-3587.7244,-1351.9019,6332.6240,-3083.2826,3395.2388,-1214.4185,356717.4022,353845.0617,354582.2192,351419.9851,342881.4364,350157.5265,348539.3786,348239.5045,99826767.0981,99821763.4361,99839684.2441,99835278.1715,349746.7394,99830234.2701,1019.1701,-5757.5957,4229.8975,-2297.4748,-23.7571,3184.9804,-4360.8799,-6844.9296,-2343.4744,5287.1879,2323.3576,3352.8595,4405.5968,5235.8547,1522.7930,-4396.4413,-265.5123,0.0000,4007.5966,-757.9686,-4110.4039,3166.1473,-6145.9396,-5447.8957,4979.2692,5497.3356,5003.8207,-1407.7879,4694.3998,3096.0869,-4584.2429,4550.5883,5201.1415,-2434.7277,-5044.9953,2526.6252,1694.5258,-6533.8734,-4798.6867,-2325.7414,-4951.4827,-3759.7160,1434.3584,-2411.2397,-2303.8402,3691.9534,-3824.6334,4427.9386,-204.7885,-6842.8372,538.2666,-5610.9255,-4463.2979,-5367.3475,3519.5671,-3721.7798,4031.7058,-932.8771,4648.4822,1694.3619,-287.4331,-3825.0723,1378.2325,-4670.6472,-5223.0206,-3102.7137,-3111.8746,3948.7878,5000.8996,4593.5268,-1860.3872,2836.7260,0.0000,-3431.5514,-4294.0803,-4392.0308,0.0000,3824.9158,2362.8677,1057.6292,-1148.5169,-5516.0939,5801.9333,-5132.6357,5470.8403,2826.3884,-2795.8993,3745.9686,2970.8992,-513.1081,444.6574,4094.2910,4876.0956,-1232.1273,-1588.6324,5149.3034,2337.9594,-2236.9135,-427.6536,-4110.9392,129435.7683,127694.7924,128493.9491,124503.2057,132572.2436,128453.9816,116735.8182,125618.5790,112892696.7916,112871543.2604,112880672.1608,112892895.0009,126115.5011,112891391.2296,
