sl_10_86400_20280223 Coordinates.csv
2028/02/23 07:47:00.0000 UTC

Generated: Tue Oct  8 21:11:06 2024,
Start: 2028/02/23 07:47:00.00, Stop: 2028/02/24 07:47:00.00,
TIME_UNITS,STARLINK-5876 - X-Coordinate,STARLINK-5835 - X-Coordinate,STARLINK-31651 - X-Coordinate,STARLINK-5872 - X-Coordinate,STARLINK-11145 [DTC] - X-Coordinate,STARLINK-4406 - X-Coordinate,STARLINK-31960 - X-Coordinate,STARLINK-4316 - X-Coordinate,STARLINK-2486 - X-Coordinate,STARLINK-30360 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5876 - Y-Coordinate,STARLINK-5835 - Y-Coordinate,STARLINK-31651 - Y-Coordinate,STARLINK-5872 - Y-Coordinate,STARLINK-11145 [DTC] - Y-Coordinate,STARLINK-4406 - Y-Coordinate,STARLINK-31960 - Y-Coordinate,STARLINK-4316 - Y-Coordinate,STARLINK-2486 - Y-Coordinate,STARLINK-30360 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5876 - Z-Coordinate,STARLINK-5835 - Z-Coordinate,STARLINK-31651 - Z-Coordinate,STARLINK-5872 - Z-Coordinate,STARLINK-11145 [DTC] - Z-Coordinate,STARLINK-4406 - Z-Coordinate,STARLINK-31960 - Z-Coordinate,STARLINK-4316 - Z-Coordinate,STARLINK-2486 - Z-Coordinate,STARLINK-30360 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-2959.4569,-658.7262,4919.5165,5736.9581,-1160.3075,4467.6690,-6381.7325,654.8432,971.6098,-525.4512,-271410.4105,-290668.5740,-276991.7278,-277260.7428,-285655.1777,-283633.6248,-279632.6367,-279072.4331,-105570340.0741,-105585649.4755,-105580529.4406,-105556940.0325,-279519.3112,-105565358.8810,-5666.4504,2820.2375,-1699.4288,-2691.1113,6439.3582,-3365.6597,2501.1339,6469.4017,-4339.4390,5045.9822,270794.5280,256189.2913,276172.1962,276030.6975,274090.1137,273816.3809,266916.9940,270581.4265,333029485.0509,332986523.1697,333013944.7167,333022387.8486,270645.6060,333013395.6962,-2868.7461,6305.2224,4371.3868,2794.7506,1647.9033,4075.4158,-520.9116,2384.3318,5272.4364,4714.4606,-113417.0835,-115347.3781,-114868.1805,-112795.2715,-110208.6343,-119750.3693,-123911.3366,-113994.9313,-53675751.4911,-53646247.9569,-53647688.6936,-53659032.2349,-115761.0409,-53664188.5783,
3600.000,-47.3115,-1349.7685,-1814.8121,-2457.8237,-1948.6113,-6607.7576,4333.4306,1692.4331,3415.1281,-3282.4574,-329787.7573,-346952.6259,-335257.9765,-336520.2270,-345375.6145,-342609.6270,-339454.4719,-339734.9970,-188226373.0107,-188235610.8708,-188239077.3912,-188219801.4968,-338927.7657,-188221514.9271,2927.5093,-5960.1106,5279.1903,4480.9865,-3886.7626,1788.4885,-4288.3132,-6032.0077,3648.8407,-5261.4869,196401.0626,174771.0068,196429.7766,195566.5498,195217.9210,194289.2224,188890.0111,191805.6613,294342380.4551,294291784.9137,294318942.9680,294335671.2669,191873.1657,294325317.2522,6352.7303,-3319.2940,-3892.9322,-4685.6936,-5165.1808,1089.4490,-3167.9008,2942.2734,-4767.6921,-3106.2302,-111712.4240,-114386.7824,-112692.5635,-113931.2398,-108286.8365,-115228.8502,-123672.3231,-116138.5381,-53598236.1146,-53572125.7902,-53573729.2000,-53579597.1692,-114563.1309,-53588105.6308,
7200.000,925.3426,1645.4220,-1278.7441,-1383.3078,5236.2311,3976.8118,-224.0865,-1785.8510,-6220.4894,5514.8032,-368722.3824,-380851.5396,-371987.4114,-374824.3665,-383301.3044,-376753.5056,-377922.2944,-375714.3900,-258046326.8605,-258046743.4804,-258057616.3733,-258045653.6850,-376660.6729,-258041052.9027,2214.3979,6549.3378,-6670.3359,-5687.7688,-87.4980,663.0491,5022.3347,1570.9165,-2744.6163,4181.7369,109528.7997,81671.1461,103817.5289,100218.7727,103694.3536,101381.1784,98062.2110,100928.0198,235564834.3147,235508468.9582,235532962.3065,235553359.3143,100595.5030,235546809.5415,-6584.9214,-1641.0741,367.6607,3698.6062,4247.0091,-5638.4286,4682.1939,-6509.6047,1189.6744,-407.7878,-110155.2482,-113418.9818,-111009.3424,-114969.9798,-106809.1547,-111012.8129,-122766.7736,-111844.5194,-53520045.5402,-53498126.5119,-53500362.2214,-53502059.1929,-113356.3093,-53512003.5573,
10800.000,1035.2193,-1648.9716,3588.9218,4150.5336,-6112.4593,1469.4626,-3896.8075,-1521.9296,6075.6234,-5703.6467,-385369.7897,-390150.6851,-384765.2766,-391273.8665,-396935.6007,-386194.1820,-392366.2292,-391332.1184,-310263900.3427,-310253485.3761,-310270084.4527,-310264661.4548,-390242.3192,-310257747.8310,-6042.9008,-3754.4727,4646.7699,5529.7321,2847.0038,-575.5079,-4807.4927,2911.2456,958.3227,-1456.8563,15171.9234,-17078.7578,4365.7632,-1315.3055,5449.4049,2115.9736,142.2942,1929.1677,160705848.2657,160646519.6369,160666778.6543,160686283.0654,2658.2045,160687139.6230,3378.1703,5600.6809,3427.5599,-471.0521,284.2168,6735.6477,-2991.0000,6089.7622,3128.7304,3652.0673,-108698.2610,-112441.8493,-109946.2888,-111992.4013,-105763.0479,-112580.4772,-121219.4475,-113347.2104,-53441315.0532,-53424218.9590,-53427415.9825,-53427163.9857,-112140.6738,-53435882.3874,
14400.000,-3488.3869,2765.8394,-5039.1721,-5259.1550,3044.0758,-5320.8766,6017.8377,5414.6902,-3664.4212,4523.3922,-378257.3058,-374227.3673,-372780.9138,-381355.8026,-385313.3668,-373869.1359,-381619.0420,-377794.1991,-341313488.3407,-341291276.7209,-341311832.2111,-341309309.4655,-378745.8650,-341306192.2548,5873.8525,-741.3862,-237.7566,-3316.1888,-3900.6485,-2323.2934,3228.3603,-3830.1346,2105.9634,-2362.8432,-80981.4611,-115091.3236,-95463.3223,-100763.1467,-93156.7809,-96050.7585,-98576.5282,-94569.5089,74872389.1526,74813527.8054,74828807.4498,74846132.8676,-95650.8102,74853467.2261,1537.8928,-6338.1431,-4568.3644,-3066.6088,-4593.1656,-3794.1269,-752.2206,-1996.1595,-5462.9196,-4698.4599,-107315.4404,-111453.5304,-109462.6091,-108361.9113,-105160.3651,-114857.1766,-119019.9228,-109831.4082,-53362213.6682,-53350377.1535,-53354743.3369,-53355658.8214,-110916.3226,-53359742.1505,
18000.000,3331.9804,-4517.9411,5119.9933,5048.6012,2170.4063,4757.7781,-5603.3122,-5894.2837,798.2559,-2756.4886,-347409.8258,-334086.8878,-336847.1950,-346110.0834,-349046.9231,-338355.5668,-346132.6293,-343599.4316,-349073684.6682,-349039922.8097,-349062902.9107,-349061529.3527,-342856.8554,-349065247.2029,-2349.8767,4065.5962,-3930.6471,-494.4259,4024.4057,4811.0280,-64.9435,1435.6535,-5350.2156,5668.0905,-172953.1295,-206035.6245,-189233.3306,-193725.3500,-185723.7519,-188096.6459,-191598.2409,-189483.9002,-16078987.1059,-16133738.6972,-16123519.1956,-16103128.4081,-188005.1450,-16097581.9345,-5700.3075,3356.0962,2138.1039,4710.3144,4954.0703,-1485.1995,3977.0269,-3351.2413,4281.0634,2877.4611,-105990.7264,-110452.3136,-109359.9039,-105347.1883,-105040.2402,-116151.4762,-116120.6804,-110375.5474,-53282933.1848,-53276579.0709,-53282214.3138,-53286639.3607,-109683.3542,-53283582.8761,
21600.000,279.7557,4940.0052,-3090.2157,-4121.6216,-5786.7386,-1241.1916,3540.8017,1829.3384,1254.7884,706.8977,-294383.9640,-272293.5727,-279296.3658,-288251.3930,-290227.6482,-281104.0628,-287985.8470,-284485.1621,-333012263.2939,-332968409.9048,-332992724.7742,-332999767.2173,-284833.0053,-333002953.3866,-1247.0536,-4637.8700,5738.3389,4342.9578,-3297.4075,-3538.2935,-3824.1861,798.2002,6779.3364,-6863.2169,-254878.3975,-284044.6573,-270952.5830,-274597.8869,-266211.8347,-268544.8094,-272575.4514,-266772.6127,-105941728.7979,-105988959.9870,-105983478.5869,-105955500.4894,-268447.3159,-105959527.7322,6876.2135,1541.6705,1942.3190,-3495.2358,-1098.2806,5818.9503,-4478.9499,6622.7315,-375.9754,670.8318,-104713.4286,-109436.5302,-109335.3648,-102889.2580,-105476.9190,-116592.4420,-112430.4213,-107909.7939,-53203675.7688,-53202805.7191,-53209709.4767,-53213856.3824,-108441.8680,-53207404.5935,
25200.000,-4938.0335,-2510.4217,-930.7813,2494.4411,5577.1216,-1330.8621,-1022.5953,3640.7337,-2642.9174,1808.2424,-222203.3484,-192801.6086,-203791.3990,-211679.8831,-212065.7035,-205377.1774,-210762.4274,-208267.1195,-294222719.6020,-294171283.0136,-294196344.0511,-294217374.5599,-208362.5682,-294213002.5563,2051.7529,3295.3383,-4997.1863,-6463.5355,798.9882,-1348.1468,6519.2372,-34.3601,-5130.4695,5490.4498,-321402.8047,-344091.6933,-335424.8403,-338235.5847,-329381.7318,-332287.5966,-335465.3409,-333573.9293,-188582837.1339,-188619777.6106,-188618613.1367,-188590913.3875,-331773.4173,-188599565.5842,-4529.5586,-5584.4309,-4525.3369,125.3817,-3718.7979,-6671.1364,1910.9154,-5895.0594,-3793.3266,-3833.4641,-103476.0480,-108404.4637,-109062.9526,-100915.6749,-106560.9463,-116301.2472,-107856.7412,-107287.8531,-53124640.8610,-53129040.4382,-53137114.0175,-53135155.1581,-107191.9636,-53131207.3324,
28800.000,7000.9758,-1927.7478,5059.6169,30.4778,-2596.7144,607.7634,-1437.1495,-6105.0803,3971.6204,-4492.6833,-135195.4697,-100696.9536,-115089.5299,-121400.7217,-117959.9043,-115791.2855,-119114.9453,-118878.6279,-235349852.8530,-235294093.8921,-235319727.8328,-235351095.8857,-118330.1420,-235340268.5020,-97.6300,-2056.8060,2803.7678,6088.5090,3201.5974,5966.0294,-6427.3351,-2882.8204,1194.7997,-2480.6953,-368051.2654,-382311.3667,-378530.5476,-380524.1600,-372032.8167,-375121.2510,-373964.9839,-372179.2791,-258361463.7417,-258386297.1616,-258389214.3623,-258371267.9017,-373870.2024,-258377113.0508,-202.7237,6340.0450,3570.5812,3299.0106,5333.8291,3456.0595,1966.0718,1548.8878,5510.4315,4650.5337,-102273.1235,-107354.2601,-108280.8022,-99386.7867,-107547.5198,-115344.1249,-103590.1455,-106017.3825,-53046012.2630,-53055268.3580,-53064312.2570,-53054303.1425,-105933.7415,-53054991.1222,
