sl_100_5400_20280218 Coordinates.csv
2028/02/18 07:47:00.0000 UTC

Generated: Tue Oct  8 21:40:44 2024,
Start: 2028/02/18 07:47:00.00, Stop: 2028/02/18 09:17:00.00,
TIME_UNITS,STARLINK-30601 - X-Coordinate,STARLINK-30559 - X-Coordinate,STARLINK-31794 - X-Coordinate,STARLINK-5825 - X-Coordinate,STARLINK-31557 - X-Coordinate,STARLINK-1401 - X-Coordinate,STARLINK-32036 - X-Coordinate,STARLINK-5635 - X-Coordinate,STARLINK-3708 - X-Coordinate,STARLINK-1020 - X-Coordinate,STARLINK-3680 - X-Coordinate,STARLINK-31762 - X-Coordinate,STARLINK-31741 - X-Coordinate,STARLINK-5358 - X-Coordinate,STARLINK-4332 - X-Coordinate,STARLINK-5531 - X-Coordinate,STARLINK-6379 - X-Coordinate,STARLINK-30892 - X-Coordinate,STARLINK-31382 - X-Coordinate,STARLINK-3139 - X-Coordinate,STARLINK-31201 - X-Coordinate,STARLINK-31468 - X-Coordinate,STARLINK-4743 - X-Coordinate,STARLINK-31228 - X-Coordinate,STARLINK-31274 - X-Coordinate,STARLINK-5025 - X-Coordinate,STARLINK-2405 - X-Coordinate,STARLINK-2521 - X-Coordinate,STARLINK-31106 - X-Coordinate,STARLINK-5579 - X-Coordinate,STARLINK-31509 - X-Coordinate,STARLINK-32162 - X-Coordinate,STARLINK-5084 - X-Coordinate,STARLINK-5943 - X-Coordinate,STARLINK-4132 - X-Coordinate,STARLINK-31344 - X-Coordinate,STARLINK-6255 - X-Coordinate,STARLINK-31942 - X-Coordinate,STARLINK-1017 - X-Coordinate,STARLINK-3714 - X-Coordinate,STARLINK-2526 - X-Coordinate,STARLINK-11132 [DTC] - X-Coordinate,STARLINK-5449 - X-Coordinate,STARLINK-32271 - X-Coordinate,STARLINK-2542 - X-Coordinate,STARLINK-30569 - X-Coordinate,STARLINK-4509 - X-Coordinate,STARLINK-6351 - X-Coordinate,STARLINK-31940 - X-Coordinate,STARLINK-6034 - X-Coordinate,STARLINK-30342 - X-Coordinate,STARLINK-30454 - X-Coordinate,STARLINK-31570 - X-Coordinate,STARLINK-31912 - X-Coordinate,STARLINK-1993 - X-Coordinate,STARLINK-1782 - X-Coordinate,STARLINK-31011 - X-Coordinate,STARLINK-5085 - X-Coordinate,STARLINK-2114 - X-Coordinate,STARLINK-2443 - X-Coordinate,STARLINK-4597 - X-Coordinate,STARLINK-31342 - X-Coordinate,STARLINK-1830 - X-Coordinate,STARLINK-6355 - X-Coordinate,STARLINK-1336 - X-Coordinate,STARLINK-6061 - X-Coordinate,STARLINK-2692 - X-Coordinate,STARLINK-30594 - X-Coordinate,STARLINK-3809 - X-Coordinate,STARLINK-5250 - X-Coordinate,STARLINK-5093 - X-Coordinate,STARLINK-3058 - X-Coordinate,STARLINK-31678 - X-Coordinate,STARLINK-4204 - X-Coordinate,STARLINK-6290 - X-Coordinate,STARLINK-31155 - X-Coordinate,STARLINK-3264 - X-Coordinate,STARLINK-1741 - X-Coordinate,STARLINK-30492 - X-Coordinate,STARLINK-30240 - X-Coordinate,STARLINK-31162 - X-Coordinate,STARLINK-4784 - X-Coordinate,STARLINK-5856 - X-Coordinate,STARLINK-30339 - X-Coordinate,STARLINK-30102 - X-Coordinate,STARLINK-1977 - X-Coordinate,STARLINK-5247 - X-Coordinate,STARLINK-6153 - X-Coordinate,STARLINK-5360 - X-Coordinate,STARLINK-3569 - X-Coordinate,STARLINK-6103 - X-Coordinate,STARLINK-2338 - X-Coordinate,STARLINK-30447 - X-Coordinate,STARLINK-5069 - X-Coordinate,STARLINK-31449 - X-Coordinate,STARLINK-2015 - X-Coordinate,STARLINK-3200 - X-Coordinate,STARLINK-2487 - X-Coordinate,STARLINK-30474 - X-Coordinate,STARLINK-3323 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30601 - Y-Coordinate,STARLINK-30559 - Y-Coordinate,STARLINK-31794 - Y-Coordinate,STARLINK-5825 - Y-Coordinate,STARLINK-31557 - Y-Coordinate,STARLINK-1401 - Y-Coordinate,STARLINK-32036 - Y-Coordinate,STARLINK-5635 - Y-Coordinate,STARLINK-3708 - Y-Coordinate,STARLINK-1020 - Y-Coordinate,STARLINK-3680 - Y-Coordinate,STARLINK-31762 - Y-Coordinate,STARLINK-31741 - Y-Coordinate,STARLINK-5358 - Y-Coordinate,STARLINK-4332 - Y-Coordinate,STARLINK-5531 - Y-Coordinate,STARLINK-6379 - Y-Coordinate,STARLINK-30892 - Y-Coordinate,STARLINK-31382 - Y-Coordinate,STARLINK-3139 - Y-Coordinate,STARLINK-31201 - Y-Coordinate,STARLINK-31468 - Y-Coordinate,STARLINK-4743 - Y-Coordinate,STARLINK-31228 - Y-Coordinate,STARLINK-31274 - Y-Coordinate,STARLINK-5025 - Y-Coordinate,STARLINK-2405 - Y-Coordinate,STARLINK-2521 - Y-Coordinate,STARLINK-31106 - Y-Coordinate,STARLINK-5579 - Y-Coordinate,STARLINK-31509 - Y-Coordinate,STARLINK-32162 - Y-Coordinate,STARLINK-5084 - Y-Coordinate,STARLINK-5943 - Y-Coordinate,STARLINK-4132 - Y-Coordinate,STARLINK-31344 - Y-Coordinate,STARLINK-6255 - Y-Coordinate,STARLINK-31942 - Y-Coordinate,STARLINK-1017 - Y-Coordinate,STARLINK-3714 - Y-Coordinate,STARLINK-2526 - Y-Coordinate,STARLINK-11132 [DTC] - Y-Coordinate,STARLINK-5449 - Y-Coordinate,STARLINK-32271 - Y-Coordinate,STARLINK-2542 - Y-Coordinate,STARLINK-30569 - Y-Coordinate,STARLINK-4509 - Y-Coordinate,STARLINK-6351 - Y-Coordinate,STARLINK-31940 - Y-Coordinate,STARLINK-6034 - Y-Coordinate,STARLINK-30342 - Y-Coordinate,STARLINK-30454 - Y-Coordinate,STARLINK-31570 - Y-Coordinate,STARLINK-31912 - Y-Coordinate,STARLINK-1993 - Y-Coordinate,STARLINK-1782 - Y-Coordinate,STARLINK-31011 - Y-Coordinate,STARLINK-5085 - Y-Coordinate,STARLINK-2114 - Y-Coordinate,STARLINK-2443 - Y-Coordinate,STARLINK-4597 - Y-Coordinate,STARLINK-31342 - Y-Coordinate,STARLINK-1830 - Y-Coordinate,STARLINK-6355 - Y-Coordinate,STARLINK-1336 - Y-Coordinate,STARLINK-6061 - Y-Coordinate,STARLINK-2692 - Y-Coordinate,STARLINK-30594 - Y-Coordinate,STARLINK-3809 - Y-Coordinate,STARLINK-5250 - Y-Coordinate,STARLINK-5093 - Y-Coordinate,STARLINK-3058 - Y-Coordinate,STARLINK-31678 - Y-Coordinate,STARLINK-4204 - Y-Coordinate,STARLINK-6290 - Y-Coordinate,STARLINK-31155 - Y-Coordinate,STARLINK-3264 - Y-Coordinate,STARLINK-1741 - Y-Coordinate,STARLINK-30492 - Y-Coordinate,STARLINK-30240 - Y-Coordinate,STARLINK-31162 - Y-Coordinate,STARLINK-4784 - Y-Coordinate,STARLINK-5856 - Y-Coordinate,STARLINK-30339 - Y-Coordinate,STARLINK-30102 - Y-Coordinate,STARLINK-1977 - Y-Coordinate,STARLINK-5247 - Y-Coordinate,STARLINK-6153 - Y-Coordinate,STARLINK-5360 - Y-Coordinate,STARLINK-3569 - Y-Coordinate,STARLINK-6103 - Y-Coordinate,STARLINK-2338 - Y-Coordinate,STARLINK-30447 - Y-Coordinate,STARLINK-5069 - Y-Coordinate,STARLINK-31449 - Y-Coordinate,STARLINK-2015 - Y-Coordinate,STARLINK-3200 - Y-Coordinate,STARLINK-2487 - Y-Coordinate,STARLINK-30474 - Y-Coordinate,STARLINK-3323 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30601 - Z-Coordinate,STARLINK-30559 - Z-Coordinate,STARLINK-31794 - Z-Coordinate,STARLINK-5825 - Z-Coordinate,STARLINK-31557 - Z-Coordinate,STARLINK-1401 - Z-Coordinate,STARLINK-32036 - Z-Coordinate,STARLINK-5635 - Z-Coordinate,STARLINK-3708 - Z-Coordinate,STARLINK-1020 - Z-Coordinate,STARLINK-3680 - Z-Coordinate,STARLINK-31762 - Z-Coordinate,STARLINK-31741 - Z-Coordinate,STARLINK-5358 - Z-Coordinate,STARLINK-4332 - Z-Coordinate,STARLINK-5531 - Z-Coordinate,STARLINK-6379 - Z-Coordinate,STARLINK-30892 - Z-Coordinate,STARLINK-31382 - Z-Coordinate,STARLINK-3139 - Z-Coordinate,STARLINK-31201 - Z-Coordinate,STARLINK-31468 - Z-Coordinate,STARLINK-4743 - Z-Coordinate,STARLINK-31228 - Z-Coordinate,STARLINK-31274 - Z-Coordinate,STARLINK-5025 - Z-Coordinate,STARLINK-2405 - Z-Coordinate,STARLINK-2521 - Z-Coordinate,STARLINK-31106 - Z-Coordinate,STARLINK-5579 - Z-Coordinate,STARLINK-31509 - Z-Coordinate,STARLINK-32162 - Z-Coordinate,STARLINK-5084 - Z-Coordinate,STARLINK-5943 - Z-Coordinate,STARLINK-4132 - Z-Coordinate,STARLINK-31344 - Z-Coordinate,STARLINK-6255 - Z-Coordinate,STARLINK-31942 - Z-Coordinate,STARLINK-1017 - Z-Coordinate,STARLINK-3714 - Z-Coordinate,STARLINK-2526 - Z-Coordinate,STARLINK-11132 [DTC] - Z-Coordinate,STARLINK-5449 - Z-Coordinate,STARLINK-32271 - Z-Coordinate,STARLINK-2542 - Z-Coordinate,STARLINK-30569 - Z-Coordinate,STARLINK-4509 - Z-Coordinate,STARLINK-6351 - Z-Coordinate,STARLINK-31940 - Z-Coordinate,STARLINK-6034 - Z-Coordinate,STARLINK-30342 - Z-Coordinate,STARLINK-30454 - Z-Coordinate,STARLINK-31570 - Z-Coordinate,STARLINK-31912 - Z-Coordinate,STARLINK-1993 - Z-Coordinate,STARLINK-1782 - Z-Coordinate,STARLINK-31011 - Z-Coordinate,STARLINK-5085 - Z-Coordinate,STARLINK-2114 - Z-Coordinate,STARLINK-2443 - Z-Coordinate,STARLINK-4597 - Z-Coordinate,STARLINK-31342 - Z-Coordinate,STARLINK-1830 - Z-Coordinate,STARLINK-6355 - Z-Coordinate,STARLINK-1336 - Z-Coordinate,STARLINK-6061 - Z-Coordinate,STARLINK-2692 - Z-Coordinate,STARLINK-30594 - Z-Coordinate,STARLINK-3809 - Z-Coordinate,STARLINK-5250 - Z-Coordinate,STARLINK-5093 - Z-Coordinate,STARLINK-3058 - Z-Coordinate,STARLINK-31678 - Z-Coordinate,STARLINK-4204 - Z-Coordinate,STARLINK-6290 - Z-Coordinate,STARLINK-31155 - Z-Coordinate,STARLINK-3264 - Z-Coordinate,STARLINK-1741 - Z-Coordinate,STARLINK-30492 - Z-Coordinate,STARLINK-30240 - Z-Coordinate,STARLINK-31162 - Z-Coordinate,STARLINK-4784 - Z-Coordinate,STARLINK-5856 - Z-Coordinate,STARLINK-30339 - Z-Coordinate,STARLINK-30102 - Z-Coordinate,STARLINK-1977 - Z-Coordinate,STARLINK-5247 - Z-Coordinate,STARLINK-6153 - Z-Coordinate,STARLINK-5360 - Z-Coordinate,STARLINK-3569 - Z-Coordinate,STARLINK-6103 - Z-Coordinate,STARLINK-2338 - Z-Coordinate,STARLINK-30447 - Z-Coordinate,STARLINK-5069 - Z-Coordinate,STARLINK-31449 - Z-Coordinate,STARLINK-2015 - Z-Coordinate,STARLINK-3200 - Z-Coordinate,STARLINK-2487 - Z-Coordinate,STARLINK-30474 - Z-Coordinate,STARLINK-3323 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-1348.5793,-411.9162,4138.3532,-1256.7889,0.0000,0.0000,3205.8070,-4265.7665,510.3665,-1724.4319,6737.9318,2824.7728,-1671.4525,3039.9578,-6643.9624,-5497.4620,-4611.6000,5058.5506,4736.3080,6900.9956,565.4413,1956.2066,-1884.9146,-1997.0698,1752.5657,-372.5230,2120.5760,2196.0254,-646.0451,5891.5982,-5890.7080,-5799.9045,-6034.0802,2296.4845,-6122.5973,6702.1096,5026.9540,-6316.5602,959.7933,-3503.8781,-17.9994,5834.0723,2872.6837,-2667.1763,1074.2358,2769.1201,843.2900,4702.1410,5382.7291,-4297.3985,-4937.2472,749.6586,4670.1019,1140.0873,-2052.3695,-5056.0981,4066.4121,-6004.1367,5037.0240,837.0952,1431.5223,-32.9590,-5913.0483,5034.6305,1428.7510,220.7361,-3425.5329,-6594.5415,-52.4293,-1609.2044,-3863.8169,1693.2472,5152.9789,161.0669,-1900.8999,4091.6322,6518.3922,-1312.2009,-5269.6486,179.7200,4357.6423,4693.5360,2417.3297,353.9216,3145.4633,3840.7293,3537.3233,-5105.4118,-4013.7448,1444.0541,6133.8992,-2431.2321,-5224.6161,-2537.5197,3363.7227,-3459.2782,4105.9891,-4541.0927,-1318.8811,104.3722,-326096.8135,-346442.7387,-334482.6003,-334736.5981,-343265.9794,-341267.1654,-337867.8977,-339163.2900,-97766346.2823,-97791041.8071,-97800960.5963,-97775175.5658,-337442.9089,-97777201.8115,4290.6129,-4213.9415,-3108.4740,2163.1423,0.0000,0.0000,5315.5230,3605.1363,-4602.5821,-4806.5675,429.4276,5389.3815,-4727.7699,5367.7038,2102.9801,397.8003,-2520.0222,-3148.8244,-1693.6697,182.7834,-6811.6670,5770.6815,5264.7631,4065.6051,-5742.6081,-5861.4031,-3877.2742,-4034.2991,-6082.9213,1898.7358,2565.1026,-2929.2516,-2790.5830,-6157.5561,-2081.7938,-1421.6460,1702.1132,-2088.2147,-4984.3964,-2655.2108,-4898.8025,-185.4245,-3065.6949,-3081.7005,-4323.4440,-4707.5268,-6377.7388,-4214.4160,-3575.5752,-2634.5476,-3866.5561,-5365.1408,-2584.1703,6348.8928,-6233.3858,-483.2145,-3428.3597,-2782.0906,-4176.0417,4061.8686,4076.0552,6423.8487,-3552.4264,-4568.7402,-3866.5764,-4466.2450,5023.0770,725.1052,4383.8493,-6150.0732,-3286.0511,-3604.0427,-754.1607,-4291.8688,6646.9780,-5161.6398,-1201.0311,-5747.2416,-1685.5401,6272.4900,-3094.2576,-4038.7295,-4472.9108,6726.2627,4995.9859,-2032.8287,4953.5880,760.0503,3104.8131,5670.2258,-1006.4231,-5162.8066,-273.8499,-276.8815,5535.5330,3330.4839,-1235.8774,4840.8815,6249.4141,6463.6942,-82390.5134,-109466.0931,-91117.2628,-91250.8125,-92478.5507,-92913.8276,-100135.2032,-95878.4419,332994807.6374,332971617.6305,332974418.2920,332974077.7954,-96426.7344,332978271.1548,-5094.9140,-5474.8426,4452.9076,6477.3647,0.0000,0.0000,-2856.5424,-4091.9901,5016.5032,-4666.1643,1527.3643,3083.7914,4568.8580,3153.7686,-209.2668,-4148.1972,-4537.6833,3528.4578,-4505.4816,-207.0016,281.8787,3089.0088,-4130.0152,-5109.4746,-3222.0043,-3613.4388,-5257.4820,4884.3297,-3004.8779,3161.7698,2266.6220,-1569.8226,1980.6454,-2288.6399,2426.5811,616.6810,4447.8808,1236.1153,-4686.4661,5306.6963,4890.3925,3343.6330,5465.5263,5424.8601,5261.5544,4226.9503,2514.5760,2838.1824,2167.1078,-4732.5552,2927.5000,4305.5924,4211.6222,-2110.2572,2093.1789,-4685.0848,-4446.5423,-2130.2064,-1778.6719,-5382.2318,5385.3670,-2337.7861,-286.9853,-1260.6946,5471.0735,-5314.4070,3236.9353,1715.0994,-5345.7257,2692.5859,-4748.4152,-5693.5911,-4401.0909,5405.0254,472.4562,-2141.0947,1974.0971,3557.0077,-4135.4910,2919.6031,4234.2227,3049.6160,-4730.7177,-1907.1777,3618.2278,5336.5300,3221.7297,-4685.9947,4709.1301,3611.6892,-3070.0866,-3857.2775,-4573.8033,6452.6721,-2195.2915,4768.8452,-5409.7665,1789.3147,2509.9728,2419.6645,-169522.4061,-171107.1710,-171234.2581,-169132.2370,-166567.3460,-176120.1706,-180259.3816,-172066.0944,-62651852.3537,-62678883.6983,-62638779.7623,-62653073.4030,-172114.6910,-62646745.2217,
300.000,344.4676,-2513.2664,2391.4496,236.3993,0.0000,0.0000,3852.8350,-3270.0764,-1290.1605,-3536.0214,6094.4302,4467.8868,-3531.5799,4107.2764,-6359.1709,-5644.3778,-5064.8209,3365.1924,4065.4693,6535.9562,-968.4789,2943.1393,-659.3747,165.6256,183.0933,-1769.1778,-36.2840,817.4807,-2263.6861,6707.8665,-5388.5119,-5682.6409,-6030.3949,868.7436,-5667.8154,5921.0897,5853.9749,-6209.8187,-594.3996,-5030.9056,-1799.7039,6296.6120,977.8158,-4127.0293,-1070.4022,680.8444,-588.0903,2951.6827,3837.1678,-2525.5156,-5301.6183,-1163.1771,3931.7383,2588.9253,-3318.4123,-4120.7599,2919.2066,-5408.7787,3600.1802,2943.5347,3463.7409,1572.0468,-6298.2548,3561.3762,-633.3255,-983.7904,-2550.1378,-6563.8632,1950.8213,-2965.2521,-2200.1194,-166.2947,5028.2439,-1882.5884,-340.1479,2374.0327,6462.5660,-2496.4978,-5098.6884,1840.6420,2581.3949,4142.7800,811.1818,1873.8238,4208.9053,2241.1796,4060.8323,-4804.9987,-2458.4904,2596.0711,5004.6738,-4027.2542,-4756.1826,-1911.8500,4014.3714,-1410.4991,3780.3566,-3715.8209,458.6437,1392.8690,-324384.4072,-344177.2183,-332290.1871,-332641.2692,-341198.4752,-339191.2804,-335783.1527,-337007.0271,-105012333.9928,-105036625.8945,-105046946.8206,-105020321.4609,-335345.2067,-105023159.1021,5349.7723,-4176.8755,-4388.3605,3682.3586,0.0000,0.0000,3734.5253,5248.8345,-5366.3218,-4835.9972,-860.2749,4846.9916,-3587.0075,3759.8809,1551.3767,2336.4412,-425.0096,-4203.3467,-3693.0138,-1026.0115,-6527.1986,4314.0578,6365.8558,4094.9104,-6530.2761,-4652.0419,-4136.5937,-5427.9380,-5027.1864,1417.7824,4095.0883,-1441.4293,-1052.4535,-6852.3544,-542.9634,-2796.9225,-144.8154,-421.8196,-5932.9024,-1303.9224,-5504.8185,-1627.6736,-4146.3324,-1452.0939,-4008.0869,-5040.3424,-5615.2236,-4893.4716,-4485.2372,-2111.1862,-2008.6799,-5885.9750,-4437.1995,5299.1500,-6029.9393,1356.8461,-5089.3174,-1758.7821,-4647.3681,3750.1386,3699.0318,6593.1280,-2381.9055,-5296.0245,-4510.5367,-2867.2667,6194.1910,1972.8603,4784.9178,-6159.4471,-2500.1754,-2657.6861,-2795.2009,-4656.7881,6634.3896,-5557.1228,-2461.0780,-4333.9017,405.8947,5366.6576,-4287.6381,-5345.8280,-3533.4417,5939.3886,3289.8989,-3512.4335,3261.8317,2826.6812,4592.7725,4215.6018,-2549.4188,-5059.5964,1819.9358,1844.2548,4101.4795,3901.8902,-3286.6568,5785.9495,5782.5888,6728.8079,-89204.9978,-116769.3751,-98262.2431,-98420.4060,-99550.4294,-100023.5403,-107140.1776,-103003.3232,330782725.7740,330759359.2221,330761581.6640,330762228.6538,-103500.9610,330766097.5010,-4176.2791,-4913.0427,4651.0155,5882.7631,0.0000,0.0000,-4232.0857,-3111.8824,4021.0351,-3457.6834,3163.0492,1761.5249,4547.6610,4119.5879,-2406.3219,-3203.4632,-4730.2736,4352.3076,-3928.1281,-1988.0233,1797.2494,4401.3106,-2712.8284,-5461.4666,-1933.7382,-4774.0355,-5482.7216,3853.2285,-4007.4969,1159.3916,797.7712,-3213.9673,3258.6993,-833.7827,3905.9064,2099.7274,3698.7046,2649.7801,-3488.7109,4526.9807,3793.8874,1728.2813,5419.6045,5187.2848,5505.5656,4670.8757,3974.9586,3904.4418,3403.7803,-6081.0228,3966.2488,3450.8485,3331.1789,-3360.0880,322.4620,-5378.7472,-3692.0603,-4000.3184,-3380.9405,-4841.2614,4690.2216,-879.8258,1515.9395,-2663.7955,5117.1259,-6250.1327,1612.1022,-87.5845,-4592.9927,980.8411,-6097.9384,-6418.3360,-3659.6032,4737.4153,1964.6338,-3385.9026,193.5572,4728.9829,-4642.6969,3960.8033,4629.8452,1389.0287,-5924.6763,-3200.0635,4403.2843,5476.9016,4502.1070,-4184.8929,4559.9568,4768.7592,-4065.2430,-2369.5894,-4728.2996,6410.0171,-3721.5077,5345.2942,-4749.5998,-4.0770,3663.6004,676.0111,-169576.3426,-171156.3886,-171170.7074,-169332.2203,-166520.1891,-175908.9510,-180397.6461,-171613.1139,-62645482.5668,-62672723.1380,-62632932.1488,-62647017.5141,-172146.2939,-62640614.4958,
600.000,1963.9114,-4356.2142,426.1484,1645.2761,0.0000,0.0000,4150.9095,-1986.2925,-2925.3958,-4977.9232,4855.2421,5646.9823,-5049.2536,4815.7773,-5383.1885,-5262.0225,-5075.7126,1351.4629,3006.9267,5519.7011,-2421.9760,3676.9747,600.9674,2316.5465,-1386.8768,-3037.9167,-2185.6374,-608.3540,-3685.6314,6840.8518,-4340.6233,-4962.2501,-5465.4608,-634.3853,-4673.3357,4549.6562,6137.5600,-5467.3913,-2055.7288,-6075.8342,-3374.2644,6086.1616,-983.0444,-5194.4222,-3120.9550,-1475.7373,-2001.5070,906.4129,1892.9403,-513.8263,-5185.7558,-2941.0470,2822.0794,3802.7074,-4247.0566,-2822.9564,1524.0386,-4293.9799,1765.7083,4739.6158,5147.5620,3009.6867,-6061.4965,1727.7865,-2606.5617,-2160.2918,-1435.9926,-5860.9875,3737.1980,-4015.1782,-346.8635,-2054.1298,4425.2409,-3717.2419,1271.3516,409.7065,5764.5715,-3481.4139,-4472.0088,3355.7070,560.9708,3191.2994,-928.0727,3246.9219,4905.3908,456.9644,4225.9685,-4087.3139,-697.3739,3538.4130,3407.2642,-5201.8114,-3874.9084,-1173.6806,4293.5677,781.5476,3131.1381,-2513.9996,2218.5347,2534.4862,-322530.4240,-341756.7472,-329950.7059,-330396.6271,-338982.0722,-336960.8616,-333553.1273,-334578.4747,-112208342.9871,-112232229.4280,-112242927.3589,-112215520.4132,-333099.2503,-112219133.9668,5878.8217,-3781.0021,-5262.2210,4877.1030,0.0000,0.0000,1760.4992,6382.3602,-5609.4034,-4419.5080,-2099.2858,3825.8460,-2114.2521,1790.7864,865.3314,4028.2174,1704.7174,-4891.2140,-5306.1553,-2154.8127,-5585.2345,2416.4786,6850.0753,3764.6982,-6655.2305,-2999.8683,-4039.5506,-6247.4694,-3476.6144,808.1298,5200.4758,235.3141,809.8250,-6889.9884,1085.9307,-3914.6349,-1952.0142,1311.3935,-6310.5643,131.8272,-5597.4876,-2875.2296,-4864.5422,286.2203,-3352.7104,-4925.1440,-4311.6742,-5133.5051,-4969.6175,-1279.8272,58.2577,-5859.3603,-5831.4310,3708.1628,-5221.1447,3100.6288,-6265.3007,-512.9611,-4663.2885,3101.6836,3006.2861,6097.2137,-957.9501,-5528.6628,-4747.4468,-1018.7211,6737.7937,3019.5596,4757.1161,-5558.6840,-1374.4378,-1514.0935,-4540.1939,-4606.6702,5984.1957,-5441.4164,-3474.1469,-2498.4680,2471.2781,3957.3204,-5086.1346,-6110.2235,-2295.1412,4603.0986,1271.7808,-4685.6798,1231.8560,4620.3767,5664.0962,2348.2702,-3881.5750,-4468.4814,3751.5695,3800.6193,2234.3896,4121.8667,-5005.6689,6144.6561,4759.7917,6322.5535,-95985.1334,-124024.5200,-105365.0139,-105550.6185,-106578.5332,-107092.6871,-114099.7839,-110113.6393,328412982.8632,328389454.3873,328391083.1050,328392781.4192,-110529.6277,328396263.7733,-2784.0753,-3824.0284,4329.1584,4664.0571,0.0000,0.0000,-5135.6667,-1797.4693,2576.0582,-1876.9296,4458.5065,241.4734,4008.3367,4643.9480,-4350.3898,-1910.8808,-4419.9090,4709.2785,-2896.7354,-3553.9759,3112.2092,5222.0005,-1007.6269,-5203.9031,-427.4439,-5416.8407,-5106.6116,2368.0262,-4559.5977,-966.0850,-761.0301,-4475.3563,4188.4796,709.4250,4962.6293,3352.4711,2552.9051,3758.3973,-1913.9256,3255.2100,2290.1654,-89.3119,4785.6328,4359.8060,5152.3048,4610.0638,5005.3255,4551.2369,4257.1533,-6776.3594,4578.5251,2225.2321,2073.3903,-4227.2369,-1483.4576,-5492.9379,-2542.6955,-5446.6735,-4597.2744,-3751.6661,3488.1509,676.4280,3154.3575,-3779.7409,4197.3564,-6523.7655,-188.5905,-1880.5913,-3345.5942,-837.1942,-6801.8092,-6464.0418,-2506.9406,3557.7211,3245.9778,-4267.6619,-1607.8759,5385.0638,-4648.6510,4576.1651,4505.8200,-422.1606,-6490.5356,-4160.5390,4715.9052,5020.0155,5291.5057,-3243.7290,3921.6883,5403.5549,-4626.0105,-623.2652,-4381.3083,5686.2847,-4833.5966,5309.0982,-3575.6955,-1797.0473,4413.1911,-1140.9571,-169630.3621,-171205.6085,-171108.9090,-169536.8201,-166476.3002,-175691.3131,-180530.8586,-171199.0603,-62639110.4221,-62666559.6460,-62627086.1848,-62640913.3497,-172177.7917,-62634483.6133,
