sl_100_86400_20280905 Coordinates.csv
2028/09/05 07:47:00.0000 UTC

Generated: Tue Oct  8 21:44:30 2024,
Start: 2028/09/05 07:47:00.00, Stop: 2028/09/06 07:47:00.00,
TIME_UNITS,STARLINK-6324 - X-Coordinate,STARLINK-30184 - X-Coordinate,STARLINK-31773 - X-Coordinate,STARLINK-31204 - X-Coordinate,STARLINK-5600 - X-Coordinate,STARLINK-3741 - X-Coordinate,STARLINK-5681 - X-Coordinate,STARLINK-6223 - X-Coordinate,STARLINK-6044 - X-Coordinate,STARLINK-5302 - X-Coordinate,STARLINK-11133 [DTC] - X-Coordinate,STARLINK-3352 - X-Coordinate,STARLINK-30469 - X-Coordinate,STARLINK-30378 - X-Coordinate,STARLINK-30964 - X-Coordinate,STARLINK-31534 - X-Coordinate,STARLINK-1657 - X-Coordinate,STARLINK-31552 - X-Coordinate,STARLINK-1494 - X-Coordinate,STARLINK-4774 - X-Coordinate,STARLINK-4396 - X-Coordinate,STARLINK-11250 [DTC] - X-Coordinate,STARLINK-11093 [DTC] - X-Coordinate,STARLINK-2620 - X-Coordinate,STARLINK-6267 - X-Coordinate,STARLINK-3260 - X-Coordinate,STARLINK-4270 - X-Coordinate,STARLINK-11089 [DTC] - X-Coordinate,STARLINK-1061 - X-Coordinate,STARLINK-3768 - X-Coordinate,STARLINK-3659 - X-Coordinate,STARLINK-2602 - X-Coordinate,STARLINK-11079 [DTC] - X-Coordinate,STARLINK-31817 - X-Coordinate,STARLINK-31648 - X-Coordinate,STARLINK-4189 - X-Coordinate,STARLINK-2125 - X-Coordinate,STARLINK-3096 - X-Coordinate,STARLINK-6164 - X-Coordinate,STARLINK-30298 - X-Coordinate,STARLINK-32016 - X-Coordinate,STARLINK-6237 - X-Coordinate,STARLINK-6078 - X-Coordinate,STARLINK-5420 - X-Coordinate,STARLINK-5135 - X-Coordinate,STARLINK-3111 - X-Coordinate,STARLINK-1695 - X-Coordinate,STARLINK-5862 - X-Coordinate,STARLINK-31189 - X-Coordinate,STARLINK-32170 - X-Coordinate,STARLINK-31210 - X-Coordinate,STARLINK-5026 - X-Coordinate,STARLINK-4127 - X-Coordinate,STARLINK-4028 - X-Coordinate,STARLINK-5173 - X-Coordinate,STARLINK-3088 - X-Coordinate,STARLINK-30385 - X-Coordinate,STARLINK-31618 - X-Coordinate,STARLINK-5470 - X-Coordinate,STARLINK-30544 - X-Coordinate,STARLINK-3098 - X-Coordinate,STARLINK-31168 - X-Coordinate,STARLINK-4771 - X-Coordinate,STARLINK-4300 - X-Coordinate,STARLINK-30807 - X-Coordinate,STARLINK-1048 - X-Coordinate,STARLINK-2491 - X-Coordinate,STARLINK-5024 - X-Coordinate,STARLINK-30521 - X-Coordinate,STARLINK-30975 - X-Coordinate,STARLINK-6061 - X-Coordinate,STARLINK-30844 - X-Coordinate,STARLINK-1337 - X-Coordinate,STARLINK-2122 - X-Coordinate,STARLINK-1948 - X-Coordinate,STARLINK-32095 - X-Coordinate,STARLINK-2143 - X-Coordinate,STARLINK-3974 - X-Coordinate,STARLINK-5641 - X-Coordinate,STARLINK-30563 - X-Coordinate,STARLINK-3349 - X-Coordinate,STARLINK-4198 - X-Coordinate,STARLINK-1719 - X-Coordinate,STARLINK-6250 - X-Coordinate,STARLINK-1552 - X-Coordinate,STARLINK-6055 - X-Coordinate,STARLINK-5749 - X-Coordinate,STARLINK-31370 - X-Coordinate,STARLINK-5426 - X-Coordinate,STARLINK-30770 - X-Coordinate,STARLINK-3304 - X-Coordinate,STARLINK-30884 - X-Coordinate,STARLINK-4770 - X-Coordinate,STARLINK-2086 - X-Coordinate,STARLINK-3635 - X-Coordinate,STARLINK-2389 - X-Coordinate,STARLINK-5580 - X-Coordinate,STARLINK-1710 - X-Coordinate,STARLINK-2414 - X-Coordinate,STARLINK-31508 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-6324 - Y-Coordinate,STARLINK-30184 - Y-Coordinate,STARLINK-31773 - Y-Coordinate,STARLINK-31204 - Y-Coordinate,STARLINK-5600 - Y-Coordinate,STARLINK-3741 - Y-Coordinate,STARLINK-5681 - Y-Coordinate,STARLINK-6223 - Y-Coordinate,STARLINK-6044 - Y-Coordinate,STARLINK-5302 - Y-Coordinate,STARLINK-11133 [DTC] - Y-Coordinate,STARLINK-3352 - Y-Coordinate,STARLINK-30469 - Y-Coordinate,STARLINK-30378 - Y-Coordinate,STARLINK-30964 - Y-Coordinate,STARLINK-31534 - Y-Coordinate,STARLINK-1657 - Y-Coordinate,STARLINK-31552 - Y-Coordinate,STARLINK-1494 - Y-Coordinate,STARLINK-4774 - Y-Coordinate,STARLINK-4396 - Y-Coordinate,STARLINK-11250 [DTC] - Y-Coordinate,STARLINK-11093 [DTC] - Y-Coordinate,STARLINK-2620 - Y-Coordinate,STARLINK-6267 - Y-Coordinate,STARLINK-3260 - Y-Coordinate,STARLINK-4270 - Y-Coordinate,STARLINK-11089 [DTC] - Y-Coordinate,STARLINK-1061 - Y-Coordinate,STARLINK-3768 - Y-Coordinate,STARLINK-3659 - Y-Coordinate,STARLINK-2602 - Y-Coordinate,STARLINK-11079 [DTC] - Y-Coordinate,STARLINK-31817 - Y-Coordinate,STARLINK-31648 - Y-Coordinate,STARLINK-4189 - Y-Coordinate,STARLINK-2125 - Y-Coordinate,STARLINK-3096 - Y-Coordinate,STARLINK-6164 - Y-Coordinate,STARLINK-30298 - Y-Coordinate,STARLINK-32016 - Y-Coordinate,STARLINK-6237 - Y-Coordinate,STARLINK-6078 - Y-Coordinate,STARLINK-5420 - Y-Coordinate,STARLINK-5135 - Y-Coordinate,STARLINK-3111 - Y-Coordinate,STARLINK-1695 - Y-Coordinate,STARLINK-5862 - Y-Coordinate,STARLINK-31189 - Y-Coordinate,STARLINK-32170 - Y-Coordinate,STARLINK-31210 - Y-Coordinate,STARLINK-5026 - Y-Coordinate,STARLINK-4127 - Y-Coordinate,STARLINK-4028 - Y-Coordinate,STARLINK-5173 - Y-Coordinate,STARLINK-3088 - Y-Coordinate,STARLINK-30385 - Y-Coordinate,STARLINK-31618 - Y-Coordinate,STARLINK-5470 - Y-Coordinate,STARLINK-30544 - Y-Coordinate,STARLINK-3098 - Y-Coordinate,STARLINK-31168 - Y-Coordinate,STARLINK-4771 - Y-Coordinate,STARLINK-4300 - Y-Coordinate,STARLINK-30807 - Y-Coordinate,STARLINK-1048 - Y-Coordinate,STARLINK-2491 - Y-Coordinate,STARLINK-5024 - Y-Coordinate,STARLINK-30521 - Y-Coordinate,STARLINK-30975 - Y-Coordinate,STARLINK-6061 - Y-Coordinate,STARLINK-30844 - Y-Coordinate,STARLINK-1337 - Y-Coordinate,STARLINK-2122 - Y-Coordinate,STARLINK-1948 - Y-Coordinate,STARLINK-32095 - Y-Coordinate,STARLINK-2143 - Y-Coordinate,STARLINK-3974 - Y-Coordinate,STARLINK-5641 - Y-Coordinate,STARLINK-30563 - Y-Coordinate,STARLINK-3349 - Y-Coordinate,STARLINK-4198 - Y-Coordinate,STARLINK-1719 - Y-Coordinate,STARLINK-6250 - Y-Coordinate,STARLINK-1552 - Y-Coordinate,STARLINK-6055 - Y-Coordinate,STARLINK-5749 - Y-Coordinate,STARLINK-31370 - Y-Coordinate,STARLINK-5426 - Y-Coordinate,STARLINK-30770 - Y-Coordinate,STARLINK-3304 - Y-Coordinate,STARLINK-30884 - Y-Coordinate,STARLINK-4770 - Y-Coordinate,STARLINK-2086 - Y-Coordinate,STARLINK-3635 - Y-Coordinate,STARLINK-2389 - Y-Coordinate,STARLINK-5580 - Y-Coordinate,STARLINK-1710 - Y-Coordinate,STARLINK-2414 - Y-Coordinate,STARLINK-31508 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-6324 - Z-Coordinate,STARLINK-30184 - Z-Coordinate,STARLINK-31773 - Z-Coordinate,STARLINK-31204 - Z-Coordinate,STARLINK-5600 - Z-Coordinate,STARLINK-3741 - Z-Coordinate,STARLINK-5681 - Z-Coordinate,STARLINK-6223 - Z-Coordinate,STARLINK-6044 - Z-Coordinate,STARLINK-5302 - Z-Coordinate,STARLINK-11133 [DTC] - Z-Coordinate,STARLINK-3352 - Z-Coordinate,STARLINK-30469 - Z-Coordinate,STARLINK-30378 - Z-Coordinate,STARLINK-30964 - Z-Coordinate,STARLINK-31534 - Z-Coordinate,STARLINK-1657 - Z-Coordinate,STARLINK-31552 - Z-Coordinate,STARLINK-1494 - Z-Coordinate,STARLINK-4774 - Z-Coordinate,STARLINK-4396 - Z-Coordinate,STARLINK-11250 [DTC] - Z-Coordinate,STARLINK-11093 [DTC] - Z-Coordinate,STARLINK-2620 - Z-Coordinate,STARLINK-6267 - Z-Coordinate,STARLINK-3260 - Z-Coordinate,STARLINK-4270 - Z-Coordinate,STARLINK-11089 [DTC] - Z-Coordinate,STARLINK-1061 - Z-Coordinate,STARLINK-3768 - Z-Coordinate,STARLINK-3659 - Z-Coordinate,STARLINK-2602 - Z-Coordinate,STARLINK-11079 [DTC] - Z-Coordinate,STARLINK-31817 - Z-Coordinate,STARLINK-31648 - Z-Coordinate,STARLINK-4189 - Z-Coordinate,STARLINK-2125 - Z-Coordinate,STARLINK-3096 - Z-Coordinate,STARLINK-6164 - Z-Coordinate,STARLINK-30298 - Z-Coordinate,STARLINK-32016 - Z-Coordinate,STARLINK-6237 - Z-Coordinate,STARLINK-6078 - Z-Coordinate,STARLINK-5420 - Z-Coordinate,STARLINK-5135 - Z-Coordinate,STARLINK-3111 - Z-Coordinate,STARLINK-1695 - Z-Coordinate,STARLINK-5862 - Z-Coordinate,STARLINK-31189 - Z-Coordinate,STARLINK-32170 - Z-Coordinate,STARLINK-31210 - Z-Coordinate,STARLINK-5026 - Z-Coordinate,STARLINK-4127 - Z-Coordinate,STARLINK-4028 - Z-Coordinate,STARLINK-5173 - Z-Coordinate,STARLINK-3088 - Z-Coordinate,STARLINK-30385 - Z-Coordinate,STARLINK-31618 - Z-Coordinate,STARLINK-5470 - Z-Coordinate,STARLINK-30544 - Z-Coordinate,STARLINK-3098 - Z-Coordinate,STARLINK-31168 - Z-Coordinate,STARLINK-4771 - Z-Coordinate,STARLINK-4300 - Z-Coordinate,STARLINK-30807 - Z-Coordinate,STARLINK-1048 - Z-Coordinate,STARLINK-2491 - Z-Coordinate,STARLINK-5024 - Z-Coordinate,STARLINK-30521 - Z-Coordinate,STARLINK-30975 - Z-Coordinate,STARLINK-6061 - Z-Coordinate,STARLINK-30844 - Z-Coordinate,STARLINK-1337 - Z-Coordinate,STARLINK-2122 - Z-Coordinate,STARLINK-1948 - Z-Coordinate,STARLINK-32095 - Z-Coordinate,STARLINK-2143 - Z-Coordinate,STARLINK-3974 - Z-Coordinate,STARLINK-5641 - Z-Coordinate,STARLINK-30563 - Z-Coordinate,STARLINK-3349 - Z-Coordinate,STARLINK-4198 - Z-Coordinate,STARLINK-1719 - Z-Coordinate,STARLINK-6250 - Z-Coordinate,STARLINK-1552 - Z-Coordinate,STARLINK-6055 - Z-Coordinate,STARLINK-5749 - Z-Coordinate,STARLINK-31370 - Z-Coordinate,STARLINK-5426 - Z-Coordinate,STARLINK-30770 - Z-Coordinate,STARLINK-3304 - Z-Coordinate,STARLINK-30884 - Z-Coordinate,STARLINK-4770 - Z-Coordinate,STARLINK-2086 - Z-Coordinate,STARLINK-3635 - Z-Coordinate,STARLINK-2389 - Z-Coordinate,STARLINK-5580 - Z-Coordinate,STARLINK-1710 - Z-Coordinate,STARLINK-2414 - Z-Coordinate,STARLINK-31508 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,198.5625,2616.4738,6582.4861,-5613.0656,3602.3619,-2438.3757,-2927.0010,2457.9155,2079.3375,3406.8033,5228.8910,377.0609,-697.2887,-6866.4956,-5989.8823,4536.2526,3353.9805,-3800.3543,4618.4737,-5057.9307,6573.9137,-1328.2090,-2054.1946,2887.2741,-3908.6275,6035.0565,4899.3204,-1672.5689,-293.5396,3695.0178,-4678.1490,3294.3894,6256.4193,6515.0844,-5369.1095,-378.2942,-2939.3259,-488.4596,5246.9197,-3184.9723,-4831.6297,-4934.8747,-5760.1580,3985.6829,-4430.6930,-6763.3346,4701.7891,-2641.3831,-3941.0676,-5104.1100,-6009.2133,-1104.2805,123.5420,1890.6929,74.7827,-2187.3332,92.2624,-1277.1682,-4110.3635,177.7358,1903.6149,5225.5252,-858.4441,3267.0402,1111.2780,-4628.5633,1988.8744,-6553.6274,-3988.9545,3646.6719,-2351.0226,-5288.0760,-815.2427,-3899.8769,-6094.3476,4950.3528,-2917.8667,-6322.6832,3633.7287,6220.7123,2734.7026,-2491.6684,-616.2039,5998.0842,2357.3749,-19.1754,-913.5506,-5438.1745,-4331.5560,-2335.2187,4661.1203,-2117.7513,6749.4804,-1745.2286,-4333.1391,-2282.3505,-5800.7644,-3447.9085,2358.3273,-6308.0981,102946.5780,122123.7900,106364.8474,107719.7608,115647.8616,113667.2696,108392.8450,109385.7368,-281708968.9440,-281694737.4139,-281693689.3915,-281720347.9984,108895.7486,-281710104.1160,5640.7116,-4504.5986,-581.1020,-3854.9185,-5265.5287,3302.9619,5664.6366,-5684.7587,-5692.2602,-4761.4447,-482.5983,-5706.0841,5010.6642,-745.2359,3475.1352,-2800.9844,-4399.2091,5595.6466,2272.7368,521.3807,2115.7129,-6416.6988,-3694.9619,4089.5667,-4752.6582,3306.0442,2790.6448,3676.0375,5378.8859,2647.6194,-108.6757,-3007.3753,-903.8987,-808.7227,1511.0751,-5814.4329,3981.8871,-2394.8556,1180.0153,2769.5485,772.6226,1205.4457,-3854.0657,-1445.2757,267.5103,-1412.1248,-4858.3630,-4704.0047,-4631.2314,2910.3270,1395.4837,-5017.0262,4908.5656,-6007.6948,4111.1211,-1459.3002,6258.3714,-5458.5317,2469.3974,-5126.0793,5449.5540,2984.7935,-4909.5404,3225.7232,-5579.6958,-396.6192,-6575.7668,894.3878,3277.8841,-3861.8311,-369.8657,-3777.3725,4268.8230,3300.0764,1494.9095,-4521.1395,3145.9160,-688.1908,-5234.0378,2552.6365,-5036.7438,3328.8076,-4347.1085,2341.7437,5005.1082,-5096.6099,5189.7201,-3762.2086,-1235.3715,-5923.9051,-3190.3115,5825.3853,478.3822,-3726.3553,485.4136,-5434.1433,3110.2203,-5006.5856,4731.8076,1976.1858,-407927.2409,-384231.0158,-396139.3309,-396341.7708,-393061.8930,-392769.9248,-387090.7146,-390308.7066,109145575.4316,109197255.3962,109168278.7015,109160361.5810,-390714.4191,109163945.7597,-4025.2851,4560.9325,1693.1424,-1068.9601,2697.0668,5485.3899,2660.7188,3121.6795,3379.9015,3694.9115,-4219.9506,-3876.3663,-4631.4590,-557.2354,-325.2230,4266.0004,4086.1289,-726.2456,-4583.2495,-4685.8627,331.1781,-1313.8026,5242.2080,-4741.1937,3184.5805,705.2209,3959.8147,-5384.7843,4284.6533,-5200.3879,-5081.8505,-4970.9922,-2332.6189,1810.2922,-3984.1191,3683.5163,4783.7335,-6519.8768,-4369.3917,-5384.6112,-4830.0617,-4734.4806,312.1941,5439.4193,5259.4482,169.8232,1219.5881,-4088.9204,3109.3668,-3461.5436,-2980.7224,-4661.9830,4861.3750,-2869.3029,5441.2369,-6428.1974,-2928.3465,-3898.2010,-4983.1847,-4669.0175,3783.0226,-3267.5906,-4788.3343,-5174.0219,3955.1537,5112.8497,523.7038,1724.2385,4624.3918,-4425.5008,-6522.8350,2222.1699,-5344.5406,-4608.2461,-3021.5958,1231.7304,5413.9775,-2688.1230,-2715.1162,1080.7506,-3864.3853,-5523.1822,-5111.3365,2553.4818,3908.8081,4725.1673,4479.9459,-618.5440,-5246.6625,-2707.7038,-3974.7702,3032.0689,1213.5379,-5411.7019,-5334.9015,-3568.8794,2275.3404,-3292.5029,-4435.3951,1682.8785,26531.3692,21353.3872,25369.3615,26320.1095,29648.5745,20606.0837,15644.4230,22278.8482,115859161.5799,115883494.5619,115883923.1635,115862534.3421,23993.1536,115868028.5410,
3600.000,-3744.6168,1368.0217,-3630.0904,5492.9757,95.0771,-1051.8452,824.7447,-352.6089,404.8165,618.2788,-1450.2858,2826.5913,-3654.4568,5552.0367,3865.5522,-2960.2278,-2218.4032,278.0065,-3793.2190,4582.9661,-5779.8732,3315.3097,6024.6990,-4443.9453,6019.9616,-5801.4026,-3916.1830,-2918.4988,-1935.1177,-6525.4050,2651.6042,-1345.7759,-2502.6035,-3670.0805,1519.6553,2347.9479,1497.2126,4681.7881,-6422.2313,-685.5559,5608.5783,3704.2996,6018.6193,-1588.0461,2476.2015,5491.6631,-2860.0492,3786.8657,4991.9722,732.6058,2798.2487,4700.3520,-2839.9906,-394.7966,-4583.7942,5853.2264,-2591.9249,4570.6967,211.4724,3780.9904,-4011.6792,-4833.0803,4042.3270,-4689.6462,1603.1929,2986.8960,344.2346,3552.5088,734.6362,252.0042,3773.0972,5132.8352,-2601.6491,3122.2955,3002.4007,-2484.6352,-897.9336,6612.2393,-1717.3779,-5816.4495,-1400.8011,-583.1735,4592.1839,-6842.4160,-4155.9051,2030.5616,-2399.6257,5100.4767,3742.3266,4309.3164,-531.8766,-183.4437,-5950.6999,5801.6657,2353.0478,4344.6126,2756.5755,4041.9921,-4209.6284,3115.7319,203352.3177,214453.7205,200067.6346,202056.8024,210864.4594,207535.2114,203889.0751,203205.9472,-300352701.6286,-300347323.8463,-300338000.6156,-300362676.1200,203784.7795,-300354372.9997,-3606.0054,5458.5341,2700.2711,647.7541,5125.0818,-5795.8042,-6787.9937,6922.3288,2786.1098,5071.7629,4092.2130,3016.0634,-4631.9377,-1738.8451,-4805.5998,6031.1059,6516.7154,-5440.6994,2135.9560,-4334.0862,-176.1058,2751.7580,2310.2767,137.5875,3427.3659,-1410.8055,1365.9831,-5236.2262,-6604.8263,-693.4511,-3880.7692,6474.1054,3269.2103,3586.5236,-3861.0948,6464.3988,-6616.8077,1027.4476,1932.3583,-5361.0784,-3784.2566,-4847.4690,1415.1666,5075.3550,-4330.3612,-599.0842,5358.0221,5383.8044,389.1348,-4019.6207,-4150.8003,4336.0598,-6140.4915,6749.3537,-3349.6612,-67.8009,-6362.9677,5048.4457,-4580.1540,4399.4218,-5610.1471,1345.2133,1824.4174,967.3825,6684.6153,-3692.5481,5273.6119,-2836.3127,-5669.2157,5473.3262,-3702.2181,-51.0182,-5827.3398,-6074.0151,-3162.7029,5724.0752,-5168.1345,-958.5045,6643.4918,-379.9954,6759.9829,-5928.8965,4699.2023,-207.4460,-453.2333,1249.4471,-6167.8461,-536.6335,-3154.2971,2733.9230,4106.7083,-6877.3856,1230.2238,2013.3441,-4542.1622,5291.0704,-2445.6214,1137.0448,-737.8403,-4145.6069,-368354.3157,-342615.5716,-354954.5483,-354186.4373,-352753.2960,-351978.1296,-347490.5159,-351193.0967,32440909.3552,32498616.5211,32471996.8986,32449972.1638,-350572.9452,32460229.2927,4573.5066,-4048.8278,-5112.0144,4101.8857,-4666.9788,-3522.3942,1004.7020,337.5014,-6347.1271,-4682.6634,5135.9278,5519.6095,3481.5048,3754.2234,-3168.4094,-1270.5558,-3.1557,4063.1524,5328.0867,2815.4704,3778.4655,5097.8203,-1967.0746,5252.5972,275.3049,3482.9542,-5514.8525,3041.3373,-332.8928,2133.6837,5046.0572,904.0443,5319.8907,-4486.8948,5442.9316,519.7035,-1215.9935,5035.8599,1720.5952,4179.9442,1189.6821,3302.2656,3142.2963,-4410.1434,-4759.2733,-4161.5326,3205.0602,-1554.8580,-4656.4213,5447.6271,4664.4781,2672.0234,-1443.6917,-1479.2624,-3800.1498,3721.2007,-720.2873,440.8061,5160.8713,3788.7900,350.3764,4647.6727,5283.9807,4974.7291,-916.8333,-5034.3007,-4427.2312,-5113.8119,-3934.4957,4201.4530,4487.3352,-4572.5581,2570.6746,785.3864,5415.5175,2734.8544,-4514.8498,-1742.7920,-927.3403,3516.6597,-278.1450,3489.4970,1467.1886,1072.5056,-5341.9801,-6536.4378,-2037.5849,4209.2654,4868.1246,4660.7522,5511.8196,571.5934,3207.0942,2896.6897,4599.1408,-750.1080,-5913.5638,5477.0671,5401.7731,-4443.0145,27760.2695,22846.4076,27667.5242,25479.1289,31716.2353,25553.4638,16328.6480,27038.5448,115822906.8098,115842666.5000,115842845.0828,115827716.5649,25496.4723,115829335.4259,
7200.000,6400.3870,-4391.0369,-696.4716,-4022.6386,-4027.4822,3136.3923,1883.5869,-1992.5792,-4175.0905,-4332.6324,-1959.3588,-5854.8540,6121.5864,-2546.3540,-34.8544,276.6344,-4.4097,4045.1937,2843.2221,-2993.6900,3005.8617,-4708.3370,-6023.8826,5403.2487,-5892.3678,3685.1069,2758.2947,4894.7889,3179.3430,6450.7548,-903.7360,-1239.8715,-2152.9798,-489.9280,2180.1179,-3410.5428,301.0724,-6871.4169,5368.7540,3185.1965,-3893.9066,-1958.7772,-4616.5578,-289.5452,-760.1267,-2347.0006,-1033.9532,-2727.6000,-4909.6554,3674.8257,995.8302,-6323.0076,3955.8425,-1688.1715,6497.0369,-6838.8109,4202.9560,-5506.9895,2852.3022,-6223.8494,4410.9978,3458.6145,-6413.7963,5378.4160,-3513.7385,-1487.8579,-3617.2160,797.8224,2037.4887,-3454.0779,-4655.3260,-3877.8560,4153.7407,-1079.5323,671.3378,-1717.1646,3453.2612,-3892.8645,-1065.1400,2758.8779,-620.9413,2456.2466,-5257.8239,5126.2505,5129.9805,-4868.3732,4397.7558,-2188.8408,-2979.8202,-5736.3849,-3461.6080,2585.2255,2456.5586,-6526.3531,-664.5256,-4512.3925,1823.5879,-4509.0020,5604.3523,1317.6663,290336.2850,293536.6819,280691.7544,283844.3986,292732.9784,284565.9186,286373.6543,286084.5724,-298489999.2237,-298495519.7641,-298479647.2204,-298495002.4790,285469.0514,-298492635.4608,1260.6610,-5255.2218,-4894.9308,3398.2757,-4183.1182,6032.2927,5276.9643,-5583.2413,-69.1342,-4627.1499,-6251.1118,-259.0002,3083.3133,4444.3184,5069.2105,-6284.6264,-5525.4755,3448.4112,-5723.2030,6173.7027,-2853.5101,2518.9219,-86.9473,-3587.0401,-719.6588,-1949.1944,-5283.2446,4164.1511,4737.5831,-899.3938,6604.5511,-5181.0753,-5219.4588,-5682.1299,5729.5591,-4064.1884,6108.0779,-864.1794,-3903.5714,6051.4349,4638.8398,6658.9540,2127.4788,-6878.1282,6757.8264,3444.9423,-4036.6177,-1885.5361,3859.0394,4677.9163,6063.4925,-2692.9662,4877.4179,-4596.7622,1992.8198,291.1965,3853.4523,-2261.6165,5934.9301,-2993.1860,3145.4131,-5257.7549,800.8053,-4011.2785,-5338.4503,6511.7748,-2280.0237,4831.6796,6572.9036,-5837.7271,5146.6990,4224.8666,5150.8290,5788.5416,5053.0354,-4689.0672,5941.8339,2674.0542,-5559.6594,-3023.1969,-5432.5754,6414.1387,-2414.1262,-2300.2546,-3696.5864,1936.7639,5075.5186,5202.2256,6068.5204,1096.3617,-4818.0989,5136.2044,-3353.8051,-123.8056,6802.7962,-2519.4915,2585.6240,3106.6511,-2806.4180,5464.8475,-304330.0656,-279429.0931,-290865.3607,-286700.2836,-289701.5968,-288464.2086,-284916.3221,-286871.0097,-46470162.4793,-46409251.6848,-46431575.4909,-46463276.7429,-287828.4589,-46450221.1208,-2345.2478,1049.0729,4694.4886,-4451.1748,3772.2023,-924.6262,-4053.2948,-3611.5640,5534.6671,2785.5291,-1566.0175,-3656.3224,109.2616,-4671.2965,4719.2501,-2679.6890,-4111.4626,-4249.9793,-2577.6429,822.1234,-5539.4757,-4023.7333,-3033.6190,-2335.2174,-3585.5073,-5526.4430,3459.8696,1981.0419,-3868.1669,2275.4602,-1800.5564,4012.5371,-3679.4575,3716.9382,-3067.3871,-4415.5885,-3181.8461,-709.9129,1969.4483,42.6901,3239.6095,85.4244,-4727.0057,535.4236,1103.3779,5502.9851,-5470.1820,5890.1200,2767.4340,-3333.9327,-3030.7606,920.2507,-2907.3070,4876.5478,-679.0853,1159.2594,3889.9460,3324.9905,-2103.8699,-625.6683,-4291.4803,-2699.6214,-2438.9877,-1668.2799,-2694.9870,1782.8840,5392.6122,4762.1821,861.7840,-1326.6616,183.0879,3775.0532,1889.2306,3540.9055,-4748.1837,-4648.0575,768.6727,5022.6425,3978.3973,-5449.4287,4211.3237,731.8229,3437.2212,-4061.0688,2435.3524,4562.9845,-1686.5408,-3505.3408,-1435.3376,-3712.4335,-3534.0061,-3826.9926,-5482.2156,1876.6204,-833.8820,4540.9052,6195.4682,-4222.2364,-2885.6489,3858.3353,28962.1408,24405.7369,29381.7829,25471.7905,33342.9500,29238.4648,17657.6843,25565.0346,115787046.8697,115801711.0291,115801218.9646,115793285.8719,26997.7235,115790620.8097,
