sl_100_86400_20280407 Coordinates.csv
2028/04/07 07:47:00.0000 UTC

Generated: Tue Oct  8 21:44:16 2024,
Start: 2028/04/07 07:47:00.00, Stop: 2028/04/08 07:47:00.00,
TIME_UNITS,STARLINK-30432 - X-Coordinate,STARLINK-3584 - X-Coordinate,STARLINK-2429 - X-Coordinate,STARLINK-30455 - X-Coordinate,STARLINK-31064 - X-Coordinate,STARLINK-4338 - X-Coordinate,STARLINK-11107 [DTC] - X-Coordinate,STARLINK-1010 - X-Coordinate,STARLINK-1775 - X-Coordinate,STARLINK-1972 - X-Coordinate,STARLINK-31340 - X-Coordinate,STARLINK-6043 - X-Coordinate,STARLINK-3445 - X-Coordinate,STARLINK-5270 - X-Coordinate,STARLINK-31001 - X-Coordinate,STARLINK-30230 - X-Coordinate,STARLINK-30288 - X-Coordinate,STARLINK-2140 - X-Coordinate,STARLINK-6103 - X-Coordinate,STARLINK-31776 - X-Coordinate,STARLINK-1231 - X-Coordinate,STARLINK-30715 - X-Coordinate,STARLINK-2639 - X-Coordinate,STARLINK-31269 - X-Coordinate,STARLINK-3277 - X-Coordinate,STARLINK-1938 - X-Coordinate,STARLINK-31093 - X-Coordinate,STARLINK-31804 - X-Coordinate,STARLINK-4077 - X-Coordinate,STARLINK-4121 - X-Coordinate,STARLINK-4101 - X-Coordinate,STARLINK-6151 - X-Coordinate,STARLINK-32084 - X-Coordinate,STARLINK-1130 (DARKSAT) - X-Coordinate,STARLINK-4427 - X-Coordinate,STARLINK-30454 - X-Coordinate,STARLINK-5613 - X-Coordinate,STARLINK-31182 - X-Coordinate,STARLINK-4352 - X-Coordinate,STARLINK-2260 - X-Coordinate,STARLINK-6354 - X-Coordinate,STARLINK-31232 - X-Coordinate,STARLINK-4413 - X-Coordinate,STARLINK-4793 - X-Coordinate,STARLINK-4442 - X-Coordinate,STARLINK-4007 - X-Coordinate,STARLINK-5080 - X-Coordinate,STARLINK-2109 - X-Coordinate,STARLINK-31320 - X-Coordinate,STARLINK-3048 - X-Coordinate,STARLINK-31206 - X-Coordinate,STARLINK-6208 - X-Coordinate,STARLINK-30799 - X-Coordinate,STARLINK-5004 - X-Coordinate,STARLINK-4065 - X-Coordinate,STARLINK-6136 - X-Coordinate,STARLINK-31822 - X-Coordinate,STARLINK-31862 - X-Coordinate,STARLINK-5533 - X-Coordinate,STARLINK-4328 - X-Coordinate,STARLINK-4292 - X-Coordinate,STARLINK-11080 [DTC] - X-Coordinate,STARLINK-3919 - X-Coordinate,STARLINK-5158 - X-Coordinate,STARLINK-31691 - X-Coordinate,STARLINK-2442 - X-Coordinate,STARLINK-31427 - X-Coordinate,STARLINK-1818 - X-Coordinate,STARLINK-4674 - X-Coordinate,STARLINK-4217 - X-Coordinate,STARLINK-3688 - X-Coordinate,STARLINK-4266 - X-Coordinate,STARLINK-4376 - X-Coordinate,STARLINK-30905 - X-Coordinate,STARLINK-3247 - X-Coordinate,STARLINK-4149 - X-Coordinate,STARLINK-31779 - X-Coordinate,STARLINK-2545 - X-Coordinate,STARLINK-2169 - X-Coordinate,STARLINK-4080 - X-Coordinate,STARLINK-31817 - X-Coordinate,STARLINK-6263 - X-Coordinate,STARLINK-6301 - X-Coordinate,STARLINK-30092 - X-Coordinate,STARLINK-6155 - X-Coordinate,STARLINK-31538 - X-Coordinate,STARLINK-3926 - X-Coordinate,STARLINK-3996 - X-Coordinate,STARLINK-30071 - X-Coordinate,STARLINK-3726 - X-Coordinate,STARLINK-6044 - X-Coordinate,STARLINK-6038 - X-Coordinate,STARLINK-2104 - X-Coordinate,STARLINK-31497 - X-Coordinate,STARLINK-3111 - X-Coordinate,STARLINK-5058 - X-Coordinate,STARLINK-5826 - X-Coordinate,STARLINK-4359 - X-Coordinate,STARLINK-31309 - X-Coordinate,STARLINK-4625 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30432 - Y-Coordinate,STARLINK-3584 - Y-Coordinate,STARLINK-2429 - Y-Coordinate,STARLINK-30455 - Y-Coordinate,STARLINK-31064 - Y-Coordinate,STARLINK-4338 - Y-Coordinate,STARLINK-11107 [DTC] - Y-Coordinate,STARLINK-1010 - Y-Coordinate,STARLINK-1775 - Y-Coordinate,STARLINK-1972 - Y-Coordinate,STARLINK-31340 - Y-Coordinate,STARLINK-6043 - Y-Coordinate,STARLINK-3445 - Y-Coordinate,STARLINK-5270 - Y-Coordinate,STARLINK-31001 - Y-Coordinate,STARLINK-30230 - Y-Coordinate,STARLINK-30288 - Y-Coordinate,STARLINK-2140 - Y-Coordinate,STARLINK-6103 - Y-Coordinate,STARLINK-31776 - Y-Coordinate,STARLINK-1231 - Y-Coordinate,STARLINK-30715 - Y-Coordinate,STARLINK-2639 - Y-Coordinate,STARLINK-31269 - Y-Coordinate,STARLINK-3277 - Y-Coordinate,STARLINK-1938 - Y-Coordinate,STARLINK-31093 - Y-Coordinate,STARLINK-31804 - Y-Coordinate,STARLINK-4077 - Y-Coordinate,STARLINK-4121 - Y-Coordinate,STARLINK-4101 - Y-Coordinate,STARLINK-6151 - Y-Coordinate,STARLINK-32084 - Y-Coordinate,STARLINK-1130 (DARKSAT) - Y-Coordinate,STARLINK-4427 - Y-Coordinate,STARLINK-30454 - Y-Coordinate,STARLINK-5613 - Y-Coordinate,STARLINK-31182 - Y-Coordinate,STARLINK-4352 - Y-Coordinate,STARLINK-2260 - Y-Coordinate,STARLINK-6354 - Y-Coordinate,STARLINK-31232 - Y-Coordinate,STARLINK-4413 - Y-Coordinate,STARLINK-4793 - Y-Coordinate,STARLINK-4442 - Y-Coordinate,STARLINK-4007 - Y-Coordinate,STARLINK-5080 - Y-Coordinate,STARLINK-2109 - Y-Coordinate,STARLINK-31320 - Y-Coordinate,STARLINK-3048 - Y-Coordinate,STARLINK-31206 - Y-Coordinate,STARLINK-6208 - Y-Coordinate,STARLINK-30799 - Y-Coordinate,STARLINK-5004 - Y-Coordinate,STARLINK-4065 - Y-Coordinate,STARLINK-6136 - Y-Coordinate,STARLINK-31822 - Y-Coordinate,STARLINK-31862 - Y-Coordinate,STARLINK-5533 - Y-Coordinate,STARLINK-4328 - Y-Coordinate,STARLINK-4292 - Y-Coordinate,STARLINK-11080 [DTC] - Y-Coordinate,STARLINK-3919 - Y-Coordinate,STARLINK-5158 - Y-Coordinate,STARLINK-31691 - Y-Coordinate,STARLINK-2442 - Y-Coordinate,STARLINK-31427 - Y-Coordinate,STARLINK-1818 - Y-Coordinate,STARLINK-4674 - Y-Coordinate,STARLINK-4217 - Y-Coordinate,STARLINK-3688 - Y-Coordinate,STARLINK-4266 - Y-Coordinate,STARLINK-4376 - Y-Coordinate,STARLINK-30905 - Y-Coordinate,STARLINK-3247 - Y-Coordinate,STARLINK-4149 - Y-Coordinate,STARLINK-31779 - Y-Coordinate,STARLINK-2545 - Y-Coordinate,STARLINK-2169 - Y-Coordinate,STARLINK-4080 - Y-Coordinate,STARLINK-31817 - Y-Coordinate,STARLINK-6263 - Y-Coordinate,STARLINK-6301 - Y-Coordinate,STARLINK-30092 - Y-Coordinate,STARLINK-6155 - Y-Coordinate,STARLINK-31538 - Y-Coordinate,STARLINK-3926 - Y-Coordinate,STARLINK-3996 - Y-Coordinate,STARLINK-30071 - Y-Coordinate,STARLINK-3726 - Y-Coordinate,STARLINK-6044 - Y-Coordinate,STARLINK-6038 - Y-Coordinate,STARLINK-2104 - Y-Coordinate,STARLINK-31497 - Y-Coordinate,STARLINK-3111 - Y-Coordinate,STARLINK-5058 - Y-Coordinate,STARLINK-5826 - Y-Coordinate,STARLINK-4359 - Y-Coordinate,STARLINK-31309 - Y-Coordinate,STARLINK-4625 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30432 - Z-Coordinate,STARLINK-3584 - Z-Coordinate,STARLINK-2429 - Z-Coordinate,STARLINK-30455 - Z-Coordinate,STARLINK-31064 - Z-Coordinate,STARLINK-4338 - Z-Coordinate,STARLINK-11107 [DTC] - Z-Coordinate,STARLINK-1010 - Z-Coordinate,STARLINK-1775 - Z-Coordinate,STARLINK-1972 - Z-Coordinate,STARLINK-31340 - Z-Coordinate,STARLINK-6043 - Z-Coordinate,STARLINK-3445 - Z-Coordinate,STARLINK-5270 - Z-Coordinate,STARLINK-31001 - Z-Coordinate,STARLINK-30230 - Z-Coordinate,STARLINK-30288 - Z-Coordinate,STARLINK-2140 - Z-Coordinate,STARLINK-6103 - Z-Coordinate,STARLINK-31776 - Z-Coordinate,STARLINK-1231 - Z-Coordinate,STARLINK-30715 - Z-Coordinate,STARLINK-2639 - Z-Coordinate,STARLINK-31269 - Z-Coordinate,STARLINK-3277 - Z-Coordinate,STARLINK-1938 - Z-Coordinate,STARLINK-31093 - Z-Coordinate,STARLINK-31804 - Z-Coordinate,STARLINK-4077 - Z-Coordinate,STARLINK-4121 - Z-Coordinate,STARLINK-4101 - Z-Coordinate,STARLINK-6151 - Z-Coordinate,STARLINK-32084 - Z-Coordinate,STARLINK-1130 (DARKSAT) - Z-Coordinate,STARLINK-4427 - Z-Coordinate,STARLINK-30454 - Z-Coordinate,STARLINK-5613 - Z-Coordinate,STARLINK-31182 - Z-Coordinate,STARLINK-4352 - Z-Coordinate,STARLINK-2260 - Z-Coordinate,STARLINK-6354 - Z-Coordinate,STARLINK-31232 - Z-Coordinate,STARLINK-4413 - Z-Coordinate,STARLINK-4793 - Z-Coordinate,STARLINK-4442 - Z-Coordinate,STARLINK-4007 - Z-Coordinate,STARLINK-5080 - Z-Coordinate,STARLINK-2109 - Z-Coordinate,STARLINK-31320 - Z-Coordinate,STARLINK-3048 - Z-Coordinate,STARLINK-31206 - Z-Coordinate,STARLINK-6208 - Z-Coordinate,STARLINK-30799 - Z-Coordinate,STARLINK-5004 - Z-Coordinate,STARLINK-4065 - Z-Coordinate,STARLINK-6136 - Z-Coordinate,STARLINK-31822 - Z-Coordinate,STARLINK-31862 - Z-Coordinate,STARLINK-5533 - Z-Coordinate,STARLINK-4328 - Z-Coordinate,STARLINK-4292 - Z-Coordinate,STARLINK-11080 [DTC] - Z-Coordinate,STARLINK-3919 - Z-Coordinate,STARLINK-5158 - Z-Coordinate,STARLINK-31691 - Z-Coordinate,STARLINK-2442 - Z-Coordinate,STARLINK-31427 - Z-Coordinate,STARLINK-1818 - Z-Coordinate,STARLINK-4674 - Z-Coordinate,STARLINK-4217 - Z-Coordinate,STARLINK-3688 - Z-Coordinate,STARLINK-4266 - Z-Coordinate,STARLINK-4376 - Z-Coordinate,STARLINK-30905 - Z-Coordinate,STARLINK-3247 - Z-Coordinate,STARLINK-4149 - Z-Coordinate,STARLINK-31779 - Z-Coordinate,STARLINK-2545 - Z-Coordinate,STARLINK-2169 - Z-Coordinate,STARLINK-4080 - Z-Coordinate,STARLINK-31817 - Z-Coordinate,STARLINK-6263 - Z-Coordinate,STARLINK-6301 - Z-Coordinate,STARLINK-30092 - Z-Coordinate,STARLINK-6155 - Z-Coordinate,STARLINK-31538 - Z-Coordinate,STARLINK-3926 - Z-Coordinate,STARLINK-3996 - Z-Coordinate,STARLINK-30071 - Z-Coordinate,STARLINK-3726 - Z-Coordinate,STARLINK-6044 - Z-Coordinate,STARLINK-6038 - Z-Coordinate,STARLINK-2104 - Z-Coordinate,STARLINK-31497 - Z-Coordinate,STARLINK-3111 - Z-Coordinate,STARLINK-5058 - Z-Coordinate,STARLINK-5826 - Z-Coordinate,STARLINK-4359 - Z-Coordinate,STARLINK-31309 - Z-Coordinate,STARLINK-4625 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-6502.1203,3273.6642,-4229.2056,-2527.3919,-905.0660,5300.9376,1534.3854,1099.0944,4033.1710,-3875.8363,3104.5372,-775.8296,-3217.2226,3160.4987,6020.1761,3222.7489,-6836.3420,-2352.4474,-6659.4466,-4739.7736,5619.6766,-2109.8045,6122.2968,6543.1341,4914.5319,-5610.4023,2965.0922,5058.6509,659.4342,2065.4401,-1757.9066,5874.3691,-1298.8580,3019.4153,5277.3943,3566.0793,4667.9846,5890.0192,-5986.0373,-5859.6333,1542.9354,-4025.8920,-5670.8325,475.6688,1017.8903,5800.3785,0.0000,-3800.1546,5422.8006,218.4247,-5473.0595,-5911.5940,-2043.1489,-3469.3220,-670.0569,2359.0532,6148.1634,-4001.6902,-5417.3857,-2288.9966,6020.0952,4106.1104,6617.9625,6577.2695,-3096.0203,-1682.4643,710.8416,1969.8969,4702.9001,-1359.3708,4866.6283,5379.0392,3649.2340,-3005.4244,-93.2034,1067.3385,1474.7499,-596.3422,678.9824,444.5628,2340.5033,-1175.2515,5721.4397,-6329.0600,65.9341,-5397.2537,-5371.7189,3748.9914,-1686.4938,1848.6898,-4627.1996,-13.9598,4579.6457,-5875.0148,3846.0297,-5510.5470,-5432.4804,5744.7851,-1403.9059,2014.4813,295250.4712,297358.0099,293692.7928,293334.8846,288512.5044,290205.0474,297817.6321,295636.9788,-175648116.5704,-175635302.6132,-175637170.6712,-175634097.2761,295371.5432,-175632293.0940,-1389.2005,-5857.8404,-906.6986,-5534.9666,5735.6795,2536.9358,6312.9738,-4757.4229,-4633.8777,-3555.8884,5756.0084,-3162.7846,3378.9147,148.5442,2961.1275,3943.7320,332.4259,6238.6078,1750.1229,-4853.4264,-3839.0586,3538.2890,661.2088,-2198.9962,1240.1248,3344.1760,4196.8962,-927.1125,4186.4516,5880.7013,-3749.2453,2138.3217,-4253.8067,-3430.2569,-3327.0677,-4472.2497,2195.5331,3350.9488,-3325.7534,-238.9416,2203.5873,745.0939,3418.1392,-6683.0680,4004.2053,-1402.0728,0.0000,-1986.3618,860.7286,2435.9117,3974.0557,-1127.6585,-4677.5795,-4816.6465,-6066.5983,-6503.5324,2776.9425,3389.3417,-2660.4803,-1994.5013,-3380.6987,2589.4818,1515.3453,-2091.9849,5034.2915,3924.1534,6789.8059,-3739.7424,-1649.6976,4218.4077,3103.8392,-2354.8969,-1154.6924,-4076.2593,6308.7010,-5234.6696,6194.0532,4397.7374,4962.4249,-6419.6743,-5103.9004,6789.1511,-3870.6533,2817.4630,-6107.1751,1965.1193,1557.8386,5602.7384,6331.6116,3680.5061,3104.5175,1093.6655,-2317.9154,-3458.3666,-1958.2760,-2671.0917,-4345.5770,-3848.1732,4893.3229,-248.3174,-189735.7935,-226048.6022,-202427.9455,-202792.9205,-209924.0062,-208825.2887,-211040.8994,-207964.4456,311604653.8598,311576959.5951,311614647.1664,311603277.5825,-208250.1697,311610557.4727,-1955.7238,1662.1786,-5388.1522,3138.5071,-3631.0811,3674.1546,-1871.5790,-4882.1218,3078.0433,-4325.0468,-1687.8777,-6124.8864,-5080.1508,-6190.4489,1776.1272,-4672.8514,1102.5917,-1851.9961,-771.8938,435.8156,-1105.9820,-5492.0115,3094.3232,-173.1376,4697.5205,2227.0814,-4654.9056,4467.4443,5445.9714,2963.8201,-5520.2291,2966.0187,5210.7047,5022.1698,-3052.7222,3894.8452,-4662.1760,-957.7540,-1121.6823,-3609.4113,-6399.8615,5459.0810,2065.7856,1534.9752,5545.5271,-3475.9849,0.0000,5393.9905,4049.7098,-6503.9573,-538.5606,3431.5215,-4707.9315,-3391.7032,3223.3347,-74.1769,1067.3925,-4318.6515,3413.5576,6204.1752,100.0447,4662.1636,1273.5399,7.8855,-3391.4812,5410.9429,-2.6185,5501.7702,4819.1439,5290.7519,-3784.5428,-3638.5551,5778.7866,4720.3931,2894.2573,-4380.5952,-2459.5850,-5157.8108,4741.7075,2492.0337,3849.8532,-739.6921,456.4448,241.2399,-3259.8332,3646.3714,4036.5402,1443.4387,-2171.8945,-5439.5545,-4148.6856,6846.0721,-4636.8819,-262.4890,5390.9913,3232.8351,-65.4891,-308.8885,-4595.7913,-6626.8046,9489.8182,6554.2766,7099.0868,8915.8148,11672.5762,2235.9487,-2105.3749,7860.9956,31509581.7519,31492376.2208,31538042.2682,31520408.2075,6092.8163,31521077.2085,
3600.000,5034.7851,-337.4218,3865.4129,4398.0004,-2043.0743,-4603.6133,-3349.2635,3129.7097,-2887.4431,4113.0696,-4705.2535,3632.5462,-1141.8337,-512.8966,-6625.6254,-6165.0330,4935.6360,757.6962,5181.1072,5349.5697,-3914.7816,-1772.0070,-6695.0175,-4603.5607,-3339.3138,4637.1016,-5685.6573,-4501.9541,-4671.1641,-3761.3199,5525.7531,-4841.7806,4940.0245,-1175.2464,-6446.6864,468.7685,-6476.0238,-6161.9981,3546.0645,6631.2173,-4019.7246,3120.5889,6079.7838,1216.9090,1197.6359,-2314.5569,0.0000,4719.1226,-6698.3464,-4604.4051,2108.7194,4417.1564,5442.9732,4063.4360,3011.9274,267.8620,-5349.1354,1675.6957,4509.1127,-2472.3848,-3882.9899,-6706.3717,-6190.4821,-4538.3956,-1472.1490,-2644.9490,-3159.3591,1933.2610,-1303.4489,-1521.0888,-4008.5774,-5293.5483,1249.4809,5908.0894,-2319.4606,2772.9439,-4016.3162,-4131.7209,-3969.9603,2101.8826,503.7213,-1154.2568,-3556.0856,4337.9673,2500.5048,4583.0737,1739.6465,-4139.8363,-657.3781,-5589.8623,5553.8145,3495.6538,-4553.3422,5371.8892,-3018.8650,6901.0879,4253.8753,-4946.7523,-3002.8869,3119.7984,332354.2157,344066.8095,337910.1710,337359.7056,331047.5789,333819.1378,339706.5935,337622.4595,-250363602.3155,-250343138.6898,-250355160.5342,-250343482.6543,338072.3454,-250348017.2883,-1669.9225,4784.4550,-3474.7695,5064.4961,-6533.3963,-4959.6874,-2699.4252,3286.9236,6086.6056,-1301.8100,-1843.1008,-645.8343,-4580.8797,3711.3943,-876.8840,-1495.7605,-2686.8332,-6404.3620,-3633.5182,1460.4783,4652.0950,-5519.2454,1047.3332,3318.7790,2826.7822,-4622.7367,-3817.6662,4800.3305,-2549.0436,-5618.4710,2107.8262,1546.0071,4271.1038,6539.0371,1229.6727,5139.2030,-2517.4418,-635.5356,4363.5946,-1711.7120,1726.7344,-5046.1327,-1039.7351,6090.0581,-6752.8052,3441.4443,0.0000,-2316.0480,1305.8852,-1461.8578,-5053.2708,-2506.5569,3139.7879,471.1311,2923.9494,5975.8913,686.4237,-6458.2100,4940.5392,-958.1728,4091.8907,-479.9694,169.8204,3238.9464,-4807.2754,-4584.6394,-4843.3529,5039.6999,4224.2460,-6275.7041,988.8793,4397.3006,-1250.4891,1477.3787,-3689.6274,3195.8263,-5289.4061,-2969.6435,-1989.9974,3874.8800,6786.4918,-6211.3393,5077.8625,-4341.3202,6449.3151,-5037.0575,-3775.8509,-2512.6303,-6678.4778,-949.0767,-4110.9509,2868.6159,5110.0595,914.3013,5549.0391,562.7203,3003.6411,978.7681,-4977.9518,-1851.0426,-110047.6089,-145380.2943,-121935.4316,-123491.0882,-129724.4328,-128539.6543,-130317.4833,-128410.2924,255477819.0196,255452028.7181,255480182.1547,255481440.8267,-127758.6966,255482817.8509,4446.4965,-4987.2780,4536.6007,1387.1786,59.6338,1522.5336,5208.4682,5188.2769,1359.2291,5253.6347,4469.1839,5853.8819,5015.1200,5835.9686,1863.8298,2726.7907,-4069.9260,-2515.7320,-2830.0889,-3937.9761,-3258.5520,3658.4882,1261.7917,-3939.9818,-5361.6016,2174.5643,1061.7023,-1796.1421,-4409.1738,1388.4017,3541.1147,-4707.5188,-2109.3833,-1441.8585,-2259.6706,-4624.4670,41.1941,-2913.1904,-4067.4103,-705.6546,5369.6423,-3396.1310,3173.1934,2938.5860,-964.4670,5508.3917,0.0000,-4472.7899,271.9980,4973.1848,3996.5620,-4725.0206,2937.7302,5464.6336,-5489.3023,3465.3080,-4199.6184,1252.3518,1817.7019,-6395.8895,3972.0037,-417.8617,3051.2874,-4075.3342,4584.8496,-4433.7933,-3634.1072,-4376.8406,-5352.6107,-2459.5121,5517.7814,-590.8298,-6714.3639,-3312.6306,-5412.5273,5447.9585,-1561.2405,4502.0668,-5291.2610,-5318.2935,-354.0374,-2854.5307,3071.6497,3211.2713,-240.5391,4.9575,-5515.3139,-4914.9674,-1615.9405,3780.4522,-682.5606,-5275.1796,975.1451,-4106.8503,-2811.4572,221.8735,4601.2012,-4750.7253,3624.8941,5888.0598,7592.0024,4582.5628,6310.0627,4844.9101,10630.2844,3859.4456,-4762.9250,2761.9846,31588604.7628,31570933.9386,31618930.1883,31594587.4236,4362.6639,31600831.7487,
7200.000,-2471.7862,-3610.8518,-3145.9099,-4406.3235,3994.8829,1110.1376,4833.3937,-6273.8958,-41.4550,-3776.5777,4927.0297,-6056.8814,4336.7434,-567.6973,4982.4323,6791.3104,-1564.5442,1849.0404,-1638.8800,-4171.5027,-48.5959,3934.2647,4142.1932,476.9724,1833.1040,-1188.8360,5799.4523,2134.8188,6802.6118,4146.9027,-6832.4071,3029.3487,-5789.3176,-889.4146,2996.0287,-4108.4016,4986.6071,3995.9667,286.5845,-4196.5262,5856.2580,-1620.7285,-2017.2641,-3248.9421,-2910.3442,-1436.5160,0.0000,-4706.7354,4339.7734,6760.2563,2709.0720,-2321.9789,-6809.2244,-4278.0730,-5405.2208,-3539.1130,2837.2315,1158.7401,-956.4309,3948.0102,-343.0350,4935.1950,3286.5664,368.7353,5411.9646,5285.8559,5039.4332,-4381.3856,-1585.4576,3083.4375,2979.0525,2699.1951,-5887.8377,-6868.5561,5061.4552,-6070.4047,4957.0990,6654.4502,6430.2779,-5003.1548,-3020.3745,3718.0973,-312.7148,-535.0552,-4121.2753,-1412.6322,1805.8301,4094.7669,3127.4895,6688.8998,-3513.4629,-3167.6109,2753.1951,-2853.8328,1667.3057,-5654.4009,-2253.4371,77.3577,5738.0766,-6714.6874,348522.7945,369260.8542,360761.5597,360971.7862,352277.0290,358910.7850,360085.0429,359613.8757,-307991415.9479,-307964452.7957,-307981233.8933,-307972991.9883,359279.2578,-307975532.0560,4902.7028,-2818.9890,6093.1750,-1735.8548,4281.6008,3549.9707,-2163.0264,-1885.2600,-4826.8244,5238.1798,-3061.5303,2652.6648,5085.2081,-6598.5184,-1987.5870,-835.9224,4975.8016,4042.5822,4828.1031,3156.8637,-4182.9893,5576.2262,-2683.4276,-4117.2849,-6113.2185,4382.3025,2098.9158,-6074.2583,1072.6469,2599.0011,-600.5361,-5125.5254,-2706.6381,-5882.8121,912.9869,-4983.4810,1601.5508,-3008.5448,-1341.1531,3036.3473,-3530.5464,6530.7586,-932.3631,-2676.8041,4634.0990,-5423.7306,0.0000,5004.0847,-2882.7174,1485.3893,4541.9398,5725.4501,-1207.4706,3974.2155,656.5734,-3635.9836,-4560.6776,6074.7425,-3335.8244,5052.3187,-4135.3327,-1821.3066,-2677.5489,-4138.5258,3454.9277,4399.3867,694.2314,-5351.4478,-6201.9862,5866.8907,-5004.2001,-4561.0090,415.7590,916.5490,479.0867,-1233.2764,1619.3108,1352.9409,-610.4688,-515.3033,-5056.5902,3485.1884,-5063.6997,5046.0781,-4252.8389,5561.1264,5703.0511,-1990.1671,4350.9407,-1119.2260,3182.8787,-6155.6383,-5426.2868,3075.7847,-6526.2413,1844.1529,778.4455,918.2365,3749.2954,575.5435,-24010.9385,-55510.8725,-33673.3962,-38400.4852,-41431.0757,-38525.9325,-41903.7079,-38257.3041,181914576.1232,181892546.4193,181909121.1063,181926515.1879,-39144.3126,181918705.8579,-4230.6599,5172.2752,-809.3609,-4956.8984,3536.3974,-5861.5383,-4210.8126,-2171.5528,-4901.4309,-2155.2471,-3462.3559,-2083.4393,-1695.0096,-2102.1246,-4412.2282,938.8823,4560.3428,5291.5744,4681.7120,4331.3556,5470.2018,698.9525,-4820.7060,5513.8966,2661.1196,-5204.7253,3152.6038,-2252.7760,549.2252,-4875.6917,715.0236,3525.5811,-2494.4363,-3293.5384,6182.8697,2493.0791,4553.7323,4660.0551,6789.3750,4523.8296,-1168.5304,-1190.0881,-6580.4353,-5439.3126,-4243.6139,-4024.9104,0.0000,632.7677,-4420.8202,-547.1376,-4255.3426,3137.4891,570.2665,-3554.8759,4241.4616,-4708.0757,4209.7849,2794.7252,-6014.5506,2593.5904,-5522.6265,-4215.1571,-5459.1864,5502.7174,-2279.6157,574.0586,4540.9362,650.5993,2673.9166,-1958.4257,-3702.6050,4417.5000,3637.4442,-136.0391,4724.1456,-3055.0822,4389.7972,-361.9661,2432.3591,4721.4778,-3431.4328,4685.4187,-4715.9341,-4727.5908,3570.6977,-3672.4017,3437.6165,5171.2019,4339.1670,702.7122,5059.1648,565.4259,3272.0967,5367.0688,-1562.9575,-3560.7463,-6542.2895,6848.6741,-108.9062,-1596.5444,5663.1588,2608.0837,4998.5955,1009.3724,9137.5350,4984.1096,-6765.8717,4161.1484,31668407.7111,31649685.9887,31698480.0680,31674921.9564,2631.9665,31680574.3802,
