sl_100_86400_20280506 Coordinates.csv
2028/05/06 07:47:00.0000 UTC

Generated: Tue Oct  8 21:43:30 2024,
Start: 2028/05/06 07:47:00.00, Stop: 2028/05/07 07:47:00.00,
TIME_UNITS,STARLINK-3687 - X-Coordinate,STARLINK-5379 - X-Coordinate,STARLINK-4023 - X-Coordinate,STARLINK-5098 - X-Coordinate,STARLINK-5259 - X-Coordinate,STARLINK-31929 - X-Coordinate,STARLINK-2081 - X-Coordinate,STARLINK-30883 - X-Coordinate,STARLINK-3995 - X-Coordinate,STARLINK-5571 - X-Coordinate,STARLINK-3809 - X-Coordinate,STARLINK-31063 - X-Coordinate,STARLINK-2501 - X-Coordinate,STARLINK-6340 - X-Coordinate,STARLINK-4481 - X-Coordinate,STARLINK-5174 - X-Coordinate,STARLINK-31160 - X-Coordinate,STARLINK-31734 - X-Coordinate,STARLINK-5699 - X-Coordinate,STARLINK-4060 - X-Coordinate,STARLINK-3754 - X-Coordinate,STARLINK-31690 - X-Coordinate,STARLINK-5383 - X-Coordinate,STARLINK-31428 - X-Coordinate,STARLINK-5169 - X-Coordinate,STARLINK-4282 - X-Coordinate,STARLINK-1635 - X-Coordinate,STARLINK-30895 - X-Coordinate,STARLINK-2640 - X-Coordinate,STARLINK-4131 - X-Coordinate,STARLINK-31250 - X-Coordinate,STARLINK-5557 - X-Coordinate,STARLINK-1622 - X-Coordinate,STARLINK-3775 - X-Coordinate,STARLINK-4356 - X-Coordinate,STARLINK-3566 - X-Coordinate,STARLINK-4381 - X-Coordinate,STARLINK-3527 - X-Coordinate,STARLINK-5109 - X-Coordinate,STARLINK-11088 [DTC] - X-Coordinate,STARLINK-30572 - X-Coordinate,STARLINK-30905 - X-Coordinate,STARLINK-2566 - X-Coordinate,STARLINK-3547 - X-Coordinate,STARLINK-5209 - X-Coordinate,STARLINK-30305 - X-Coordinate,STARLINK-5631 - X-Coordinate,STARLINK-3817 - X-Coordinate,STARLINK-31072 - X-Coordinate,STARLINK-30146 - X-Coordinate,STARLINK-3882 - X-Coordinate,STARLINK-11191 [DTC] - X-Coordinate,STARLINK-5523 - X-Coordinate,STARLINK-2430 - X-Coordinate,STARLINK-1707 - X-Coordinate,STARLINK-1987 - X-Coordinate,STARLINK-30412 - X-Coordinate,STARLINK-32102 - X-Coordinate,STARLINK-32152 - X-Coordinate,STARLINK-3512 - X-Coordinate,STARLINK-5097 - X-Coordinate,STARLINK-30140 - X-Coordinate,STARLINK-1596 - X-Coordinate,STARLINK-30856 - X-Coordinate,STARLINK-3994 - X-Coordinate,STARLINK-32025 - X-Coordinate,STARLINK-1293 - X-Coordinate,STARLINK-3004 - X-Coordinate,STARLINK-31371 - X-Coordinate,STARLINK-31848 - X-Coordinate,STARLINK-2751 - X-Coordinate,STARLINK-31526 - X-Coordinate,STARLINK-30964 - X-Coordinate,STARLINK-30182 - X-Coordinate,STARLINK-3631 - X-Coordinate,STARLINK-30991 - X-Coordinate,STARLINK-4164 - X-Coordinate,STARLINK-30335 - X-Coordinate,STARLINK-1073 - X-Coordinate,STARLINK-3832 - X-Coordinate,STARLINK-32263 - X-Coordinate,STARLINK-5957 - X-Coordinate,STARLINK-30784 - X-Coordinate,STARLINK-2641 - X-Coordinate,STARLINK-5317 - X-Coordinate,STARLINK-4494 - X-Coordinate,STARLINK-3705 - X-Coordinate,STARLINK-30317 - X-Coordinate,STARLINK-4127 - X-Coordinate,STARLINK-1202 - X-Coordinate,STARLINK-1554 - X-Coordinate,STARLINK-31184 - X-Coordinate,STARLINK-31751 - X-Coordinate,STARLINK-3369 - X-Coordinate,STARLINK-2370 - X-Coordinate,STARLINK-3311 - X-Coordinate,STARLINK-11264 [DTC] - X-Coordinate,STARLINK-4325 - X-Coordinate,STARLINK-31229 - X-Coordinate,STARLINK-2114 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3687 - Y-Coordinate,STARLINK-5379 - Y-Coordinate,STARLINK-4023 - Y-Coordinate,STARLINK-5098 - Y-Coordinate,STARLINK-5259 - Y-Coordinate,STARLINK-31929 - Y-Coordinate,STARLINK-2081 - Y-Coordinate,STARLINK-30883 - Y-Coordinate,STARLINK-3995 - Y-Coordinate,STARLINK-5571 - Y-Coordinate,STARLINK-3809 - Y-Coordinate,STARLINK-31063 - Y-Coordinate,STARLINK-2501 - Y-Coordinate,STARLINK-6340 - Y-Coordinate,STARLINK-4481 - Y-Coordinate,STARLINK-5174 - Y-Coordinate,STARLINK-31160 - Y-Coordinate,STARLINK-31734 - Y-Coordinate,STARLINK-5699 - Y-Coordinate,STARLINK-4060 - Y-Coordinate,STARLINK-3754 - Y-Coordinate,STARLINK-31690 - Y-Coordinate,STARLINK-5383 - Y-Coordinate,STARLINK-31428 - Y-Coordinate,STARLINK-5169 - Y-Coordinate,STARLINK-4282 - Y-Coordinate,STARLINK-1635 - Y-Coordinate,STARLINK-30895 - Y-Coordinate,STARLINK-2640 - Y-Coordinate,STARLINK-4131 - Y-Coordinate,STARLINK-31250 - Y-Coordinate,STARLINK-5557 - Y-Coordinate,STARLINK-1622 - Y-Coordinate,STARLINK-3775 - Y-Coordinate,STARLINK-4356 - Y-Coordinate,STARLINK-3566 - Y-Coordinate,STARLINK-4381 - Y-Coordinate,STARLINK-3527 - Y-Coordinate,STARLINK-5109 - Y-Coordinate,STARLINK-11088 [DTC] - Y-Coordinate,STARLINK-30572 - Y-Coordinate,STARLINK-30905 - Y-Coordinate,STARLINK-2566 - Y-Coordinate,STARLINK-3547 - Y-Coordinate,STARLINK-5209 - Y-Coordinate,STARLINK-30305 - Y-Coordinate,STARLINK-5631 - Y-Coordinate,STARLINK-3817 - Y-Coordinate,STARLINK-31072 - Y-Coordinate,STARLINK-30146 - Y-Coordinate,STARLINK-3882 - Y-Coordinate,STARLINK-11191 [DTC] - Y-Coordinate,STARLINK-5523 - Y-Coordinate,STARLINK-2430 - Y-Coordinate,STARLINK-1707 - Y-Coordinate,STARLINK-1987 - Y-Coordinate,STARLINK-30412 - Y-Coordinate,STARLINK-32102 - Y-Coordinate,STARLINK-32152 - Y-Coordinate,STARLINK-3512 - Y-Coordinate,STARLINK-5097 - Y-Coordinate,STARLINK-30140 - Y-Coordinate,STARLINK-1596 - Y-Coordinate,STARLINK-30856 - Y-Coordinate,STARLINK-3994 - Y-Coordinate,STARLINK-32025 - Y-Coordinate,STARLINK-1293 - Y-Coordinate,STARLINK-3004 - Y-Coordinate,STARLINK-31371 - Y-Coordinate,STARLINK-31848 - Y-Coordinate,STARLINK-2751 - Y-Coordinate,STARLINK-31526 - Y-Coordinate,STARLINK-30964 - Y-Coordinate,STARLINK-30182 - Y-Coordinate,STARLINK-3631 - Y-Coordinate,STARLINK-30991 - Y-Coordinate,STARLINK-4164 - Y-Coordinate,STARLINK-30335 - Y-Coordinate,STARLINK-1073 - Y-Coordinate,STARLINK-3832 - Y-Coordinate,STARLINK-32263 - Y-Coordinate,STARLINK-5957 - Y-Coordinate,STARLINK-30784 - Y-Coordinate,STARLINK-2641 - Y-Coordinate,STARLINK-5317 - Y-Coordinate,STARLINK-4494 - Y-Coordinate,STARLINK-3705 - Y-Coordinate,STARLINK-30317 - Y-Coordinate,STARLINK-4127 - Y-Coordinate,STARLINK-1202 - Y-Coordinate,STARLINK-1554 - Y-Coordinate,STARLINK-31184 - Y-Coordinate,STARLINK-31751 - Y-Coordinate,STARLINK-3369 - Y-Coordinate,STARLINK-2370 - Y-Coordinate,STARLINK-3311 - Y-Coordinate,STARLINK-11264 [DTC] - Y-Coordinate,STARLINK-4325 - Y-Coordinate,STARLINK-31229 - Y-Coordinate,STARLINK-2114 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3687 - Z-Coordinate,STARLINK-5379 - Z-Coordinate,STARLINK-4023 - Z-Coordinate,STARLINK-5098 - Z-Coordinate,STARLINK-5259 - Z-Coordinate,STARLINK-31929 - Z-Coordinate,STARLINK-2081 - Z-Coordinate,STARLINK-30883 - Z-Coordinate,STARLINK-3995 - Z-Coordinate,STARLINK-5571 - Z-Coordinate,STARLINK-3809 - Z-Coordinate,STARLINK-31063 - Z-Coordinate,STARLINK-2501 - Z-Coordinate,STARLINK-6340 - Z-Coordinate,STARLINK-4481 - Z-Coordinate,STARLINK-5174 - Z-Coordinate,STARLINK-31160 - Z-Coordinate,STARLINK-31734 - Z-Coordinate,STARLINK-5699 - Z-Coordinate,STARLINK-4060 - Z-Coordinate,STARLINK-3754 - Z-Coordinate,STARLINK-31690 - Z-Coordinate,STARLINK-5383 - Z-Coordinate,STARLINK-31428 - Z-Coordinate,STARLINK-5169 - Z-Coordinate,STARLINK-4282 - Z-Coordinate,STARLINK-1635 - Z-Coordinate,STARLINK-30895 - Z-Coordinate,STARLINK-2640 - Z-Coordinate,STARLINK-4131 - Z-Coordinate,STARLINK-31250 - Z-Coordinate,STARLINK-5557 - Z-Coordinate,STARLINK-1622 - Z-Coordinate,STARLINK-3775 - Z-Coordinate,STARLINK-4356 - Z-Coordinate,STARLINK-3566 - Z-Coordinate,STARLINK-4381 - Z-Coordinate,STARLINK-3527 - Z-Coordinate,STARLINK-5109 - Z-Coordinate,STARLINK-11088 [DTC] - Z-Coordinate,STARLINK-30572 - Z-Coordinate,STARLINK-30905 - Z-Coordinate,STARLINK-2566 - Z-Coordinate,STARLINK-3547 - Z-Coordinate,STARLINK-5209 - Z-Coordinate,STARLINK-30305 - Z-Coordinate,STARLINK-5631 - Z-Coordinate,STARLINK-3817 - Z-Coordinate,STARLINK-31072 - Z-Coordinate,STARLINK-30146 - Z-Coordinate,STARLINK-3882 - Z-Coordinate,STARLINK-11191 [DTC] - Z-Coordinate,STARLINK-5523 - Z-Coordinate,STARLINK-2430 - Z-Coordinate,STARLINK-1707 - Z-Coordinate,STARLINK-1987 - Z-Coordinate,STARLINK-30412 - Z-Coordinate,STARLINK-32102 - Z-Coordinate,STARLINK-32152 - Z-Coordinate,STARLINK-3512 - Z-Coordinate,STARLINK-5097 - Z-Coordinate,STARLINK-30140 - Z-Coordinate,STARLINK-1596 - Z-Coordinate,STARLINK-30856 - Z-Coordinate,STARLINK-3994 - Z-Coordinate,STARLINK-32025 - Z-Coordinate,STARLINK-1293 - Z-Coordinate,STARLINK-3004 - Z-Coordinate,STARLINK-31371 - Z-Coordinate,STARLINK-31848 - Z-Coordinate,STARLINK-2751 - Z-Coordinate,STARLINK-31526 - Z-Coordinate,STARLINK-30964 - Z-Coordinate,STARLINK-30182 - Z-Coordinate,STARLINK-3631 - Z-Coordinate,STARLINK-30991 - Z-Coordinate,STARLINK-4164 - Z-Coordinate,STARLINK-30335 - Z-Coordinate,STARLINK-1073 - Z-Coordinate,STARLINK-3832 - Z-Coordinate,STARLINK-32263 - Z-Coordinate,STARLINK-5957 - Z-Coordinate,STARLINK-30784 - Z-Coordinate,STARLINK-2641 - Z-Coordinate,STARLINK-5317 - Z-Coordinate,STARLINK-4494 - Z-Coordinate,STARLINK-3705 - Z-Coordinate,STARLINK-30317 - Z-Coordinate,STARLINK-4127 - Z-Coordinate,STARLINK-1202 - Z-Coordinate,STARLINK-1554 - Z-Coordinate,STARLINK-31184 - Z-Coordinate,STARLINK-31751 - Z-Coordinate,STARLINK-3369 - Z-Coordinate,STARLINK-2370 - Z-Coordinate,STARLINK-3311 - Z-Coordinate,STARLINK-11264 [DTC] - Z-Coordinate,STARLINK-4325 - Z-Coordinate,STARLINK-31229 - Z-Coordinate,STARLINK-2114 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2535.8621,6075.3941,-2070.5151,2355.4345,-2998.1871,-985.4305,4002.3536,-5154.4648,6390.0992,2936.2953,-4053.2005,-4961.3855,-2474.8466,-2390.1491,-5080.0802,-3278.0937,-1357.1665,-4716.1055,6026.6255,-1794.7838,4254.2615,-2529.1130,6393.4861,-4939.0111,-5075.3501,-2848.3471,-478.8472,2256.7306,-4155.4189,-2437.2443,-2778.6761,-119.1002,6399.1685,-6407.5019,-5328.5011,2504.8306,1400.3183,-3298.8141,82.6382,-1038.6450,214.7366,-1527.2314,4018.9246,-4621.3504,-409.3729,3416.2869,1570.0424,2226.5508,0.0000,3641.1215,-4161.8612,-6179.7471,-3743.2062,2264.1825,-4982.9492,-612.8048,-5880.0357,-3782.1385,-3781.2231,-5040.7773,4538.1114,4526.2193,4866.5728,-4568.5103,2610.0854,5481.3717,-6014.6613,1051.1325,4423.9307,3602.0715,-67.7412,3060.0941,-4312.4851,6110.9654,-2113.8840,-932.1321,1230.7570,-1746.0882,-1690.9354,2294.8066,5172.0260,-527.9052,-304.8044,-2800.5450,-962.0184,-4798.6662,-4323.6469,5055.5409,4144.3385,-2792.5798,-5021.6694,-2589.1348,-4756.2633,-5410.7679,-894.0153,2032.1999,-3390.7849,-4474.5361,797.3135,5108.0631,310142.1104,321107.9524,314098.2509,313827.6368,312945.2274,313959.0617,321669.8143,318712.1993,-213036465.8848,-213022164.0234,-213025902.6418,-213029100.5188,318205.7811,-213024713.8518,5687.4980,-725.0936,-3724.4106,5157.8976,3296.9568,4910.8507,2197.9423,1212.0770,1698.9084,-4155.3038,1980.4879,279.5718,5879.2292,6263.9921,1739.4101,-2571.9290,6732.6680,-1704.7441,-1863.0109,-5058.2211,-548.1536,-6202.2179,1606.9064,-3499.8429,-1550.2158,-5968.0864,-3967.2253,-6192.2490,-2389.9304,6206.1654,-6240.2241,4147.8429,1447.2513,-2557.6278,3814.8639,-5720.6976,-1794.8789,2531.9717,6856.6712,4445.6323,-4890.3960,5591.5622,-1521.5213,650.3692,-4146.8843,-4430.2639,-5369.7682,4247.5388,0.0000,-4012.9492,374.8386,-17.2770,-4213.1260,3653.3635,4205.4706,6554.7203,3055.1479,5460.2169,-2699.8532,4103.2612,2051.4643,-3901.6746,942.0501,-3304.7255,6001.9992,-840.7758,2015.0325,2463.7122,-5127.8558,-3649.3386,-5436.2623,4284.1353,3190.7502,2716.7791,-3569.6788,-6616.3769,4885.4653,-6442.0182,-5638.9712,-3460.2710,3438.1607,6736.2367,4186.4718,-4079.7716,-2266.1895,-1682.3883,1854.8195,2950.8101,-690.2727,4717.5298,4378.2230,-5217.6294,-2495.2699,-4183.4540,5961.7928,4178.0486,5363.9206,-1475.8761,-5854.6502,2770.8603,-155925.6129,-170522.0344,-167797.4056,-168410.2673,-176968.5541,-175235.1899,-173532.7782,-170923.4019,279218704.0053,279188816.1298,279177939.6253,279214591.6647,-172234.8446,279202296.9307,-2987.2532,3238.6642,-5529.3218,-3950.3928,5077.0232,4600.1839,5151.0937,4385.3934,-2014.8658,-4703.1059,-5238.2563,4677.8756,2304.1144,1722.1065,-4348.8875,-5514.6627,-885.6974,-4617.6369,-2849.9489,4334.3402,-5418.5585,-1243.7483,-2172.6202,-3136.2385,-4436.0037,1943.9174,5261.2140,2124.0008,4925.2623,1785.5441,149.5176,5569.9660,897.0335,30.6855,2240.1417,2972.4705,-6558.7389,5392.7175,-851.1821,4776.2528,-4703.9047,3789.8679,5347.7793,-5101.6186,-5502.8084,4017.8085,-4058.5402,-4974.9688,0.0000,-4312.4891,-5492.2912,-2670.7353,4013.0773,-5438.2391,-1092.0458,2080.3602,1736.2168,-1658.5643,4984.0945,2354.3810,-4808.2009,-3495.5602,4862.4783,-4019.8257,2146.9982,3930.9468,2778.1473,6388.3415,-929.5927,-4485.2718,4255.9220,-4330.9422,-4396.1986,-1883.7688,-5502.4591,1848.2834,-4726.4358,1765.7344,-3674.6288,-5535.8390,-2814.7808,-1562.4077,-5412.9983,-4754.7334,6467.6276,-4679.3231,-5073.6503,3531.7582,-5500.4891,-4205.8013,-1079.5615,-3529.4780,-4189.0733,-837.6009,-3182.4345,-5118.8942,-1951.2191,-5079.5890,3448.5879,-3465.3414,-57562.6018,-60071.5254,-60030.3664,-58381.8207,-55514.3653,-64879.1673,-69339.1345,-60024.3603,82707602.2881,82678764.7348,82718276.4788,82713471.8397,-61110.3709,82710776.9056,
3600.000,-4233.3573,-3500.9882,5504.8520,-3940.3694,986.0299,-3574.8545,-4266.8023,4723.6976,-4501.9998,229.1421,3635.9937,1964.2808,-1259.7934,180.4956,1373.0446,5991.8259,-1345.6250,5283.6218,-2981.3302,4010.5135,-4583.9276,4371.0517,-6751.3449,6673.1116,6878.1328,4116.0668,5388.5133,-88.9227,6706.1722,818.2450,3801.9519,-2747.3590,-3862.4777,5574.6895,6010.8748,-1142.7507,-5889.0004,1181.1807,-1887.1570,-2448.8463,4038.2833,-2383.3172,-3470.0905,5420.9003,4428.4069,807.1533,1244.0028,-4566.1670,0.0000,-1556.7580,3070.0444,2686.4598,2453.5758,-5208.7810,580.8713,-1836.9658,4526.9564,61.8691,4296.6421,1576.3471,-3810.2683,-679.3065,-6641.0850,6552.6908,-3987.0716,-1720.8531,5733.2119,816.0978,-2229.8925,-822.8973,2278.0814,-4279.1404,2723.5024,-5348.5060,5759.0511,3029.0775,-4125.8453,3810.6530,3559.0399,1337.3527,-6279.1888,-1686.8903,-3675.7976,5825.8137,4782.4127,3543.3659,849.9059,-3889.5800,-4004.6158,1433.8203,2582.2734,5483.4625,4903.7235,5525.7564,-2545.9601,-4692.3697,773.0830,5194.8958,2632.8753,-3656.1985,338145.0336,357309.8247,348208.5017,348355.0127,345679.8620,347635.7486,353598.0946,350739.5376,-278071714.3521,-278055638.8439,-278052068.9121,-278067963.2821,350949.2209,-278058890.3458,-5273.1159,3666.4938,2574.9711,-1269.5341,-6529.6708,-4771.9821,2314.7523,-4713.8234,1029.5972,6266.7063,-5421.7923,-4048.8470,-4033.3336,-6633.4887,-3988.9358,-368.7807,-5517.2776,-2794.6052,4119.9354,1330.5034,4298.9066,2975.5738,589.9803,1164.6035,-326.3178,4933.5182,3206.9509,6748.9600,466.7009,-6337.1651,3895.6132,-574.1506,1954.6797,402.7113,-1513.1605,6694.7578,1926.1964,-6131.6475,-4821.5575,-6140.2224,2182.0604,-4543.4019,5320.5121,-3836.5930,4102.5476,5158.8412,6719.7106,-448.1810,0.0000,6555.7704,-4568.1137,-3033.9305,224.2867,-559.2756,-4189.7595,-4205.7565,-4289.7504,-5225.5234,-2151.7783,-4207.1751,2264.7684,5023.8451,1320.6262,2229.4319,-5119.4135,3790.9236,-3592.1941,-6333.3465,5373.0907,6513.0844,6515.0559,380.1091,-6111.5463,450.5990,1699.4625,5968.6450,-1524.2855,5403.2454,2184.2750,5504.6222,-1827.7855,-6382.0730,-5042.9163,3475.3324,-190.4226,-2551.5947,-4589.0596,1314.3346,4582.2857,-6750.8942,-5003.9458,4028.4096,-2238.4243,2182.1716,-3214.5488,-608.7415,-5656.3689,4577.4142,3153.1216,1810.9435,-73812.0631,-86533.6104,-82000.4043,-83731.1297,-92197.4213,-89813.6455,-88618.4246,-88766.7099,214506989.8960,214481515.3192,214466380.5033,214498627.1211,-87122.4118,214491086.4320,-1402.5887,-4724.7553,3420.1363,5517.6260,-1464.5133,-3289.1581,-4898.2160,-1685.8158,5127.6767,2929.1023,2254.0378,-5142.9607,-5314.4130,1972.0056,5456.5304,3407.2535,3953.4575,3263.2427,4683.5484,-5467.8156,2856.4759,4282.9772,-1491.7229,-761.5935,607.5020,2489.8260,-2112.2345,1554.8229,-1474.1696,2604.1890,4122.4534,-6370.2558,-5017.2699,4032.9975,3080.7412,1314.6451,3118.0890,-2743.6003,4562.2303,-235.1858,4987.1952,-4663.4667,-2622.0088,1900.7452,3329.3575,-4505.4927,1003.0632,5150.5356,0.0000,1574.1655,4145.9827,5362.5664,-6480.0132,4520.7267,5069.4834,-5167.0163,2832.7684,4409.0136,-4844.0791,-5265.8118,5300.5912,4701.3837,-1587.1497,-0.7065,2307.1570,-5383.4093,1488.7359,-2709.7032,-3591.7763,1801.2242,-368.8794,5280.4645,1802.0074,4401.9039,3363.5302,1812.8723,5310.8696,1986.5403,5527.4350,3956.8872,-1926.7154,-2123.4031,2805.0790,1000.1907,-5019.9547,5339.7055,5091.4209,-5475.7797,3279.0421,224.3397,-3724.4115,-224.0098,4149.6806,-3497.1125,5431.6670,5022.6801,-3390.5739,187.6941,-5478.1904,5383.0283,-59260.2865,-61168.4421,-60684.3907,-62295.3553,-56419.8546,-63076.0682,-71815.5138,-63428.7638,82776038.5196,82744849.7910,82780087.9632,82782717.9635,-62680.0297,82776111.0857,
7200.000,4344.1268,405.0246,-6802.2150,5323.8211,1160.0409,6050.1583,3999.0073,-2633.8001,1675.1730,-2645.4541,-2251.0167,695.1946,5292.4888,2602.4834,2013.6486,-6492.2185,4389.7857,-4029.1693,-672.0248,-5802.7830,3630.9857,-5221.0828,4642.8543,-5109.8458,-5616.5621,-4195.1391,-5710.9576,-2525.7859,-6070.4700,1925.0961,-4134.7874,5766.6404,-741.6477,-2921.4926,-2105.7088,-1130.5062,6587.8563,720.1790,4175.9017,3863.1643,-6654.9725,5687.3946,1983.9975,-4220.1319,-6053.8972,-4424.2908,-3284.3320,6078.6676,0.0000,-702.8258,-1859.2744,1517.6508,-2093.0935,6678.2661,4873.2933,4744.4302,-477.2215,4192.2298,-3981.1815,2814.9874,3027.1778,-3148.1396,5864.4294,-5644.0118,4171.5036,-1911.9232,-2791.7019,-3091.0770,-1881.3638,-1851.0989,-3386.2725,4794.2910,-581.6352,3576.6740,-6814.4928,-4464.3998,6288.6034,-4853.4026,-5419.2504,-3498.8759,4207.6981,3781.5503,5224.7031,-5760.9509,-6846.3158,-2304.1609,1867.7148,2356.4232,3062.5498,481.2198,2176.6225,-5601.1166,-3725.9108,-3824.6615,5802.5087,6332.9651,3467.4633,-2193.4452,-5840.4299,1696.5405,345019.6826,370262.8000,360246.7974,362618.9603,356258.3809,360838.2367,363387.2133,361141.5977,-324124854.4227,-324109095.5798,-324096888.0080,-324120373.6320,361354.8070,-324111293.2132,2244.9480,-6074.6629,-1444.6145,-2546.0294,5737.8496,3068.1323,-5431.2641,5979.4713,-4452.7607,-6368.4658,6169.9411,6550.5383,1240.2337,4611.4435,5833.2531,2197.4189,2753.3607,5463.5573,-5864.8187,2103.6849,-5677.2833,1659.0309,-2919.1545,1939.1716,1842.8839,-1280.9701,-572.1178,-4814.4141,1247.8712,3920.5972,764.2056,-1724.7569,-5313.3250,2957.2970,-774.3631,-4846.5475,376.3187,6479.9189,1085.7144,2813.3740,292.0098,2908.3827,-6288.2790,4874.2323,-3155.6005,-4880.7598,-5454.3298,-2550.3139,0.0000,-6548.3453,6639.6708,5644.5875,4343.4130,-1630.2045,2555.4389,839.2986,4174.3193,3656.9043,5437.0554,4016.4744,-5691.3905,-5387.5980,-2640.7310,-199.9851,1536.2412,-5968.5466,4059.5091,5628.9714,-3640.7783,-6150.2708,-4694.4048,-4297.3219,6648.5345,-4083.0195,-86.2759,-2978.2356,-1345.2097,-2016.6731,1448.4783,-5963.5289,-1330.0110,3663.1721,4042.5167,-1428.3754,971.5180,5962.9644,6369.8442,-5417.5671,-6124.7127,5692.0904,3513.0440,-750.8241,5622.5668,1564.8041,7.4615,-2128.8642,2177.8876,-4494.0776,-136.2006,-5899.0831,12313.5830,4221.8118,8967.4140,4760.7631,-1941.3978,3920.9515,1337.0404,5085.2057,135162139.7729,135140883.2492,135125360.4253,135147485.7985,3412.7861,135147164.1964,4862.8160,3293.3916,554.2882,-3593.9604,-3392.7547,-579.5427,1405.8203,-2165.5724,-5016.4524,632.9189,2132.8882,1795.9389,4050.6647,-4467.0867,-3104.2978,842.6254,-4598.5616,566.9743,-3616.7146,3088.0687,1499.6745,-4051.0035,4242.1087,4062.0653,3573.5179,-5325.4012,-3294.0441,-4298.0740,-2994.6409,-5353.1245,-5391.1067,3477.7260,3873.9941,-5511.1863,-6556.8905,-4814.8470,2137.7944,-2002.3314,-5400.8738,-4578.0561,-1298.9522,2677.1077,-1931.5279,2474.8329,975.6916,2021.3189,2672.8193,-2061.9490,0.0000,2122.9154,-130.6305,-3343.0570,4963.2078,-862.7145,-3668.0868,4937.7501,-5417.2798,-3989.0025,1043.9929,4867.4434,-2515.8899,-2999.1535,-2648.8582,3990.5027,-5270.9372,2635.6428,-4878.5502,-2627.6012,5459.9119,2252.7863,-3782.3775,-2238.9950,1869.8458,-4341.6492,978.3884,-4397.9392,-2516.9314,-4485.7057,-4086.9391,74.6078,5186.1527,4502.1338,1790.5639,3426.4527,502.3008,-2618.1551,-1941.1751,3439.0000,962.6150,3869.8035,5324.3095,3786.4052,-926.3402,5502.9067,-3579.1226,-1761.7928,5213.0101,4781.9881,3557.3803,-2845.4657,-60984.2822,-62661.5905,-61866.7108,-65862.2958,-57766.6177,-61895.4665,-73631.8227,-63713.0866,82844450.8738,82811396.8320,82841743.7490,82850448.8550,-64243.1581,82841416.6890,
