sl_100_5400_20280522 Coordinates.csv
2028/05/22 07:47:00.0000 UTC

Generated: Tue Oct  8 21:41:07 2024,
Start: 2028/05/22 07:47:00.00, Stop: 2028/05/22 09:17:00.00,
TIME_UNITS,STARLINK-31985 - X-Coordinate,STARLINK-4012 - X-Coordinate,STARLINK-5836 - X-Coordinate,STARLINK-3869 - X-Coordinate,STARLINK-4213 - X-Coordinate,STARLINK-3936 - X-Coordinate,STARLINK-3360 - X-Coordinate,STARLINK-3210 - X-Coordinate,STARLINK-1630 - X-Coordinate,STARLINK-31312 - X-Coordinate,STARLINK-31093 - X-Coordinate,STARLINK-31602 - X-Coordinate,STARLINK-30771 - X-Coordinate,STARLINK-2695 - X-Coordinate,STARLINK-5716 - X-Coordinate,STARLINK-4453 - X-Coordinate,STARLINK-30310 - X-Coordinate,STARLINK-5806 - X-Coordinate,STARLINK-31316 - X-Coordinate,STARLINK-3234 - X-Coordinate,STARLINK-3106 - X-Coordinate,STARLINK-5419 - X-Coordinate,STARLINK-5971 - X-Coordinate,STARLINK-31584 - X-Coordinate,STARLINK-5782 - X-Coordinate,STARLINK-5131 - X-Coordinate,STARLINK-2052 - X-Coordinate,STARLINK-30561 - X-Coordinate,STARLINK-30939 - X-Coordinate,STARLINK-3369 - X-Coordinate,STARLINK-2567 - X-Coordinate,STARLINK-2048 - X-Coordinate,STARLINK-2371 - X-Coordinate,STARLINK-30198 - X-Coordinate,STARLINK-1393 - X-Coordinate,STARLINK-1246 - X-Coordinate,STARLINK-4137 - X-Coordinate,STARLINK-30389 - X-Coordinate,STARLINK-3598 - X-Coordinate,STARLINK-32113 - X-Coordinate,STARLINK-31726 - X-Coordinate,STARLINK-30115 - X-Coordinate,STARLINK-4627 - X-Coordinate,STARLINK-2113 - X-Coordinate,STARLINK-1357 - X-Coordinate,STARLINK-31112 - X-Coordinate,STARLINK-31476 - X-Coordinate,STARLINK-3771 - X-Coordinate,STARLINK-30140 - X-Coordinate,STARLINK-3684 - X-Coordinate,STARLINK-4176 - X-Coordinate,STARLINK-2192 - X-Coordinate,STARLINK-3991 - X-Coordinate,STARLINK-5429 - X-Coordinate,STARLINK-6347 - X-Coordinate,STARLINK-5255 - X-Coordinate,STARLINK-5848 - X-Coordinate,STARLINK-30176 - X-Coordinate,STARLINK-4398 - X-Coordinate,STARLINK-3334 - X-Coordinate,STARLINK-3922 - X-Coordinate,STARLINK-30990 - X-Coordinate,STARLINK-2150 - X-Coordinate,STARLINK-2469 - X-Coordinate,STARLINK-5309 - X-Coordinate,STARLINK-4753 - X-Coordinate,STARLINK-1705 - X-Coordinate,STARLINK-30766 - X-Coordinate,STARLINK-4443 - X-Coordinate,STARLINK-1327 - X-Coordinate,STARLINK-2286 - X-Coordinate,STARLINK-4717 - X-Coordinate,STARLINK-5371 - X-Coordinate,STARLINK-3904 - X-Coordinate,STARLINK-31570 - X-Coordinate,STARLINK-31783 - X-Coordinate,STARLINK-31714 - X-Coordinate,STARLINK-5330 - X-Coordinate,STARLINK-3140 - X-Coordinate,STARLINK-5273 - X-Coordinate,STARLINK-5064 - X-Coordinate,STARLINK-4414 - X-Coordinate,STARLINK-31613 - X-Coordinate,STARLINK-1212 - X-Coordinate,STARLINK-5886 - X-Coordinate,STARLINK-3207 - X-Coordinate,STARLINK-4798 - X-Coordinate,STARLINK-4528 - X-Coordinate,STARLINK-5059 - X-Coordinate,STARLINK-30603 - X-Coordinate,STARLINK-31122 - X-Coordinate,STARLINK-4692 - X-Coordinate,STARLINK-5889 - X-Coordinate,STARLINK-11248 [DTC] - X-Coordinate,STARLINK-31443 - X-Coordinate,STARLINK-5905 - X-Coordinate,STARLINK-4747 - X-Coordinate,STARLINK-31203 - X-Coordinate,STARLINK-30244 - X-Coordinate,STARLINK-4032 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31985 - Y-Coordinate,STARLINK-4012 - Y-Coordinate,STARLINK-5836 - Y-Coordinate,STARLINK-3869 - Y-Coordinate,STARLINK-4213 - Y-Coordinate,STARLINK-3936 - Y-Coordinate,STARLINK-3360 - Y-Coordinate,STARLINK-3210 - Y-Coordinate,STARLINK-1630 - Y-Coordinate,STARLINK-31312 - Y-Coordinate,STARLINK-31093 - Y-Coordinate,STARLINK-31602 - Y-Coordinate,STARLINK-30771 - Y-Coordinate,STARLINK-2695 - Y-Coordinate,STARLINK-5716 - Y-Coordinate,STARLINK-4453 - Y-Coordinate,STARLINK-30310 - Y-Coordinate,STARLINK-5806 - Y-Coordinate,STARLINK-31316 - Y-Coordinate,STARLINK-3234 - Y-Coordinate,STARLINK-3106 - Y-Coordinate,STARLINK-5419 - Y-Coordinate,STARLINK-5971 - Y-Coordinate,STARLINK-31584 - Y-Coordinate,STARLINK-5782 - Y-Coordinate,STARLINK-5131 - Y-Coordinate,STARLINK-2052 - Y-Coordinate,STARLINK-30561 - Y-Coordinate,STARLINK-30939 - Y-Coordinate,STARLINK-3369 - Y-Coordinate,STARLINK-2567 - Y-Coordinate,STARLINK-2048 - Y-Coordinate,STARLINK-2371 - Y-Coordinate,STARLINK-30198 - Y-Coordinate,STARLINK-1393 - Y-Coordinate,STARLINK-1246 - Y-Coordinate,STARLINK-4137 - Y-Coordinate,STARLINK-30389 - Y-Coordinate,STARLINK-3598 - Y-Coordinate,STARLINK-32113 - Y-Coordinate,STARLINK-31726 - Y-Coordinate,STARLINK-30115 - Y-Coordinate,STARLINK-4627 - Y-Coordinate,STARLINK-2113 - Y-Coordinate,STARLINK-1357 - Y-Coordinate,STARLINK-31112 - Y-Coordinate,STARLINK-31476 - Y-Coordinate,STARLINK-3771 - Y-Coordinate,STARLINK-30140 - Y-Coordinate,STARLINK-3684 - Y-Coordinate,STARLINK-4176 - Y-Coordinate,STARLINK-2192 - Y-Coordinate,STARLINK-3991 - Y-Coordinate,STARLINK-5429 - Y-Coordinate,STARLINK-6347 - Y-Coordinate,STARLINK-5255 - Y-Coordinate,STARLINK-5848 - Y-Coordinate,STARLINK-30176 - Y-Coordinate,STARLINK-4398 - Y-Coordinate,STARLINK-3334 - Y-Coordinate,STARLINK-3922 - Y-Coordinate,STARLINK-30990 - Y-Coordinate,STARLINK-2150 - Y-Coordinate,STARLINK-2469 - Y-Coordinate,STARLINK-5309 - Y-Coordinate,STARLINK-4753 - Y-Coordinate,STARLINK-1705 - Y-Coordinate,STARLINK-30766 - Y-Coordinate,STARLINK-4443 - Y-Coordinate,STARLINK-1327 - Y-Coordinate,STARLINK-2286 - Y-Coordinate,STARLINK-4717 - Y-Coordinate,STARLINK-5371 - Y-Coordinate,STARLINK-3904 - Y-Coordinate,STARLINK-31570 - Y-Coordinate,STARLINK-31783 - Y-Coordinate,STARLINK-31714 - Y-Coordinate,STARLINK-5330 - Y-Coordinate,STARLINK-3140 - Y-Coordinate,STARLINK-5273 - Y-Coordinate,STARLINK-5064 - Y-Coordinate,STARLINK-4414 - Y-Coordinate,STARLINK-31613 - Y-Coordinate,STARLINK-1212 - Y-Coordinate,STARLINK-5886 - Y-Coordinate,STARLINK-3207 - Y-Coordinate,STARLINK-4798 - Y-Coordinate,STARLINK-4528 - Y-Coordinate,STARLINK-5059 - Y-Coordinate,STARLINK-30603 - Y-Coordinate,STARLINK-31122 - Y-Coordinate,STARLINK-4692 - Y-Coordinate,STARLINK-5889 - Y-Coordinate,STARLINK-11248 [DTC] - Y-Coordinate,STARLINK-31443 - Y-Coordinate,STARLINK-5905 - Y-Coordinate,STARLINK-4747 - Y-Coordinate,STARLINK-31203 - Y-Coordinate,STARLINK-30244 - Y-Coordinate,STARLINK-4032 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31985 - Z-Coordinate,STARLINK-4012 - Z-Coordinate,STARLINK-5836 - Z-Coordinate,STARLINK-3869 - Z-Coordinate,STARLINK-4213 - Z-Coordinate,STARLINK-3936 - Z-Coordinate,STARLINK-3360 - Z-Coordinate,STARLINK-3210 - Z-Coordinate,STARLINK-1630 - Z-Coordinate,STARLINK-31312 - Z-Coordinate,STARLINK-31093 - Z-Coordinate,STARLINK-31602 - Z-Coordinate,STARLINK-30771 - Z-Coordinate,STARLINK-2695 - Z-Coordinate,STARLINK-5716 - Z-Coordinate,STARLINK-4453 - Z-Coordinate,STARLINK-30310 - Z-Coordinate,STARLINK-5806 - Z-Coordinate,STARLINK-31316 - Z-Coordinate,STARLINK-3234 - Z-Coordinate,STARLINK-3106 - Z-Coordinate,STARLINK-5419 - Z-Coordinate,STARLINK-5971 - Z-Coordinate,STARLINK-31584 - Z-Coordinate,STARLINK-5782 - Z-Coordinate,STARLINK-5131 - Z-Coordinate,STARLINK-2052 - Z-Coordinate,STARLINK-30561 - Z-Coordinate,STARLINK-30939 - Z-Coordinate,STARLINK-3369 - Z-Coordinate,STARLINK-2567 - Z-Coordinate,STARLINK-2048 - Z-Coordinate,STARLINK-2371 - Z-Coordinate,STARLINK-30198 - Z-Coordinate,STARLINK-1393 - Z-Coordinate,STARLINK-1246 - Z-Coordinate,STARLINK-4137 - Z-Coordinate,STARLINK-30389 - Z-Coordinate,STARLINK-3598 - Z-Coordinate,STARLINK-32113 - Z-Coordinate,STARLINK-31726 - Z-Coordinate,STARLINK-30115 - Z-Coordinate,STARLINK-4627 - Z-Coordinate,STARLINK-2113 - Z-Coordinate,STARLINK-1357 - Z-Coordinate,STARLINK-31112 - Z-Coordinate,STARLINK-31476 - Z-Coordinate,STARLINK-3771 - Z-Coordinate,STARLINK-30140 - Z-Coordinate,STARLINK-3684 - Z-Coordinate,STARLINK-4176 - Z-Coordinate,STARLINK-2192 - Z-Coordinate,STARLINK-3991 - Z-Coordinate,STARLINK-5429 - Z-Coordinate,STARLINK-6347 - Z-Coordinate,STARLINK-5255 - Z-Coordinate,STARLINK-5848 - Z-Coordinate,STARLINK-30176 - Z-Coordinate,STARLINK-4398 - Z-Coordinate,STARLINK-3334 - Z-Coordinate,STARLINK-3922 - Z-Coordinate,STARLINK-30990 - Z-Coordinate,STARLINK-2150 - Z-Coordinate,STARLINK-2469 - Z-Coordinate,STARLINK-5309 - Z-Coordinate,STARLINK-4753 - Z-Coordinate,STARLINK-1705 - Z-Coordinate,STARLINK-30766 - Z-Coordinate,STARLINK-4443 - Z-Coordinate,STARLINK-1327 - Z-Coordinate,STARLINK-2286 - Z-Coordinate,STARLINK-4717 - Z-Coordinate,STARLINK-5371 - Z-Coordinate,STARLINK-3904 - Z-Coordinate,STARLINK-31570 - Z-Coordinate,STARLINK-31783 - Z-Coordinate,STARLINK-31714 - Z-Coordinate,STARLINK-5330 - Z-Coordinate,STARLINK-3140 - Z-Coordinate,STARLINK-5273 - Z-Coordinate,STARLINK-5064 - Z-Coordinate,STARLINK-4414 - Z-Coordinate,STARLINK-31613 - Z-Coordinate,STARLINK-1212 - Z-Coordinate,STARLINK-5886 - Z-Coordinate,STARLINK-3207 - Z-Coordinate,STARLINK-4798 - Z-Coordinate,STARLINK-4528 - Z-Coordinate,STARLINK-5059 - Z-Coordinate,STARLINK-30603 - Z-Coordinate,STARLINK-31122 - Z-Coordinate,STARLINK-4692 - Z-Coordinate,STARLINK-5889 - Z-Coordinate,STARLINK-11248 [DTC] - Z-Coordinate,STARLINK-31443 - Z-Coordinate,STARLINK-5905 - Z-Coordinate,STARLINK-4747 - Z-Coordinate,STARLINK-31203 - Z-Coordinate,STARLINK-30244 - Z-Coordinate,STARLINK-4032 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,1099.5339,2734.4130,450.7083,-1863.0332,-2103.9898,3978.6506,4407.9797,1867.8081,-3176.2168,-5535.3044,-500.8036,4568.9523,2132.9808,-1382.3488,2713.9690,976.9903,-5201.2251,-6730.3838,-5208.6845,320.7359,-3078.7430,-3774.0180,-6129.5727,2771.5561,3933.9007,-2364.9767,-4365.8612,1749.5777,-2510.4447,2664.6283,-2560.4757,-773.3008,5119.5595,1813.9023,3052.7261,-4274.7415,2859.8500,-6079.8086,-1414.7598,5132.4869,4379.0192,0.0000,5529.7232,1433.4903,-1069.3309,-5245.7374,-3346.2079,707.6832,-3938.4005,-623.8929,5145.6941,-5747.2268,-3032.4689,4392.4648,3277.0191,-3737.1082,-573.3806,-6492.1505,-2253.7888,4519.4691,1808.2110,2693.0149,6781.5282,-5575.5554,5142.3295,3599.2512,2598.2543,-5115.8570,-320.3048,1618.8106,2500.7821,3607.2441,-233.8835,-873.8356,6087.7261,-5607.5957,-4657.1964,-6667.5591,1551.6043,6023.0662,-637.7583,-5011.4326,869.1082,1492.8472,374.1686,-1860.4735,-3467.8004,-2879.3717,2076.1081,1735.5036,3208.9671,-2053.1216,2850.3535,6370.5617,1433.5902,-5980.1746,-4308.7295,-2944.5095,5326.7118,4108.2227,-314338.4149,-290235.7353,-305063.0564,-305211.0362,-303778.7105,-303237.8205,-296294.6950,-300136.9384,-228532455.8653,-228513104.0695,-228545374.9701,-228538199.4407,-299972.5724,-228540505.4239,5760.5116,3270.6988,-6124.3688,5396.8700,3620.0736,3905.3570,-2021.4188,-4706.9730,-5603.1439,2173.7922,6435.5106,-3957.0141,6105.9720,4529.4770,-4278.1620,5065.7550,4510.2204,-1017.1912,-4290.0559,-4460.4539,5707.3337,4557.1080,-2871.9148,5490.5832,4897.3378,4419.3081,-1683.9164,6549.9163,4715.7759,-6230.4124,3285.7742,-4449.5697,1183.7676,-4745.6578,4610.6989,4506.0822,-5603.3436,-1017.6679,-5467.6700,-3788.6492,4757.2725,0.0000,-2849.5183,-3904.2288,-4237.5291,-782.4841,3852.3972,5144.7371,-3726.4974,-5140.9282,4351.8878,2751.0274,-2834.9896,-4509.0581,4656.1150,1764.2618,4285.9148,1960.2752,-6403.2521,2768.3647,6215.1975,-4821.2393,-819.8412,1280.0674,3883.4349,-2768.7680,-4398.0798,1324.5134,-3302.8781,3912.8457,6080.5756,4419.0819,-6553.8804,-4245.3586,2742.3812,-1210.8125,851.4450,-1663.2524,-4231.7444,2207.5150,-2346.6718,2423.9442,-5436.9122,-3921.3444,1294.6308,6560.2717,-3502.3295,5033.5556,5633.3263,-5508.2820,2638.4954,5764.1904,-4626.8930,-1440.9803,4383.1253,-3331.3137,-2170.3758,4022.3345,-475.5191,2569.2616,225399.2085,216268.0191,222001.1539,221256.8997,212778.6190,214700.1343,218418.6108,217030.3531,258241751.3120,258229503.5868,258273965.9734,258266491.7911,218750.5886,258260082.6789,-3519.1959,-5427.5119,3187.0861,-3887.8316,5478.0911,4035.9598,-4893.7136,4676.3227,1772.8357,-3347.8432,2514.2115,-3266.7828,2280.8693,4723.0264,4719.8629,4606.9919,-90.4287,1256.3320,1113.3902,5258.8818,2504.3392,-3648.1597,-1443.7231,2984.8254,2919.8952,-4769.4344,-5106.8769,-971.9732,-4295.3853,1235.8598,5428.6153,-5115.2250,4228.8741,4709.5476,4065.2394,3040.5799,-2852.5210,-3177.1839,-3963.0117,2441.6440,-2128.2796,0.0000,-3022.2466,-5510.4471,-5342.0362,4348.3974,4499.4760,4526.9890,4291.1429,-4581.3381,-1516.0460,-2292.9325,5511.3376,-2867.2707,-3956.4939,5519.6507,5454.1576,1169.0598,834.1255,-4482.4576,2397.5882,-4194.3821,-1062.4654,-3846.4813,2578.7092,-5220.5778,4611.5280,-4497.7958,-6123.1002,5435.2161,-241.4847,3998.0981,2186.3003,-5385.6472,-1313.2990,3705.0278,-4987.1324,-933.3336,5221.5988,-2518.0560,6486.9649,-4138.8511,-4023.8792,-5492.0825,6799.1589,836.1206,4839.0277,-3749.9222,-3389.2521,-3846.6891,5522.2146,-3234.9169,-4346.3036,1457.0659,4982.1170,-1038.0529,4939.5208,4643.9670,4476.4391,4892.7340,126881.1088,126945.6427,126511.3429,128068.0411,131003.3815,121677.3229,117147.9779,124806.7070,105524646.7612,105505504.0355,105528565.9883,105522002.0543,125393.3648,105528714.4589,
300.000,2331.6684,3945.1769,-1225.9380,-654.8951,-26.9046,4247.6779,4219.9168,524.0924,-4341.5872,-5180.4659,762.3869,2823.7555,3067.4060,171.6562,811.5994,672.1391,-3977.2969,-6361.9406,-5728.3688,-1604.6942,-1951.1225,-2610.2216,-6758.5806,4400.6914,5391.6643,-294.2723,-5547.1439,2778.8635,-523.3616,1272.8925,-940.3616,-2763.0567,4352.9552,-290.7424,4678.9000,-2557.7035,1196.3277,-5505.3360,-3019.2794,3585.7295,5630.5435,0.0000,5291.7898,-680.7297,-2873.2328,-5754.8978,-1830.3430,2228.8266,-4760.0139,-2175.0422,5975.2771,-5414.6686,-4249.1972,2720.8062,4979.6488,-2609.1900,806.8564,-5978.7887,-1623.2758,5919.4220,2807.1297,609.7072,6567.7518,-5813.2736,4689.8185,2810.2880,1469.7553,-4769.6702,245.4863,3361.0992,3523.9001,5149.4878,-1804.2206,-2747.0914,6669.4143,-6309.6860,-3322.4495,-6208.5924,-604.0966,5591.8662,-2557.2140,-3754.2308,-870.7178,-466.4874,-1561.9743,-535.3713,-3984.5818,-1899.0924,3042.9373,-291.0406,4527.2902,-373.8871,1296.3461,6127.6133,3393.0741,-6618.9146,-4202.2934,-1086.8666,4485.3557,4177.7102,-318950.8528,-294555.9023,-309496.5123,-309619.5648,-308293.8884,-307709.8675,-300874.3700,-304658.0482,-234114807.2293,-234094971.2769,-234128266.1525,-234121128.2169,-304486.0933,-234122911.8898,4386.7866,1460.5089,-6543.2305,6441.6789,4283.3947,1981.7278,-3900.3593,-5935.1754,-5079.8565,3916.1309,6842.8612,-4324.3626,4820.5072,5639.5257,-5254.8244,6326.7947,5429.0507,583.5930,-2733.1260,-5053.3923,5091.3501,5944.2228,-1482.8783,4971.1292,4060.8001,4285.3072,-130.8950,5654.8533,4464.5589,-6105.4818,4668.0417,-4607.0015,-693.3834,-5195.6655,4275.7200,4707.4264,-5325.8820,824.8430,-5676.9580,-4294.4136,3768.6385,0.0000,-4238.3039,-4379.0464,-3027.0206,1167.8885,5287.0880,3785.1127,-1770.4089,-3815.5034,3449.2092,4029.7593,-1033.4263,-4735.9413,3846.4440,3613.8697,2794.6406,3390.2638,-5923.9813,1725.3325,4965.1033,-5086.6303,-2015.6816,2857.4064,2657.0702,-4596.6237,-5811.3228,3327.5154,-5056.7030,2599.0054,5318.6749,3946.8718,-5727.9724,-3144.5075,1321.5116,506.8486,2509.7930,-895.0675,-4087.4277,642.0772,-1257.2791,1308.0150,-4539.2045,-4737.9279,84.9279,6347.3681,-1472.6615,6252.6992,4114.0480,-5249.6123,947.1305,5233.3801,-3802.4503,-2668.5842,4330.3068,-1962.5232,-59.7894,5121.3652,-2432.7279,459.7584,218574.5460,209914.5800,215687.5656,214853.1097,206342.9291,208285.3927,211994.3454,210529.1811,253190084.4957,253178444.0189,253222030.0609,253215308.6486,212346.2366,253208335.1978,-4701.3309,-5471.4282,1891.0551,-2402.4084,5403.2066,5037.4437,-3799.3444,3470.0703,-44.3529,-2093.7094,785.3459,-4531.6413,3789.2222,3595.2943,4436.3376,2719.3750,1443.8420,2659.4530,2540.9901,4423.1486,4308.0599,-2482.4116,86.9026,1640.6936,1564.9880,-5424.6154,-4145.3511,-2688.4820,-5175.7093,2917.8916,4915.1661,-4207.0546,5103.3062,4573.4307,2638.1371,4369.0420,-4234.6980,-4136.4650,-2498.4406,3915.7800,-641.6939,0.0000,-1357.7305,-5293.8548,-5497.5977,3546.0467,3872.5632,5305.3428,4691.6496,-5340.8470,290.7018,-526.5989,5337.5092,-4246.1734,-2910.6553,5261.2418,6322.0216,-376.5888,2998.6104,-3186.1489,3883.2201,-4673.8272,750.2856,-2355.7765,4368.5489,-4340.7914,3384.5022,-3785.4123,-4781.9045,5423.7819,1596.6739,2542.9610,3420.5093,-5509.8734,236.0013,2569.0685,-5472.2060,-2961.2882,5522.6605,-3978.1541,6315.7626,-5685.3834,-5014.7839,-5010.2637,6752.4015,2566.6756,5444.8333,-2229.2662,-4621.5471,-4528.6820,5135.2592,-4515.7399,-5682.2371,-378.0075,3980.7480,506.3158,5476.9540,4360.3597,4754.2900,5453.1622,126937.1741,127024.1142,126687.1876,127982.1201,131160.8139,122011.6877,117132.7196,125366.2207,105528822.2345,105509773.9490,105533531.3312,105526553.5803,125478.7592,105533135.8085,
600.000,3376.0226,4813.9972,-2766.9700,591.8773,2032.1533,4145.0322,3648.6034,-835.1653,-5027.4429,-4315.3033,1941.3429,778.4141,3732.2374,1669.9463,-1144.8166,255.4001,-2349.9000,-5382.9769,-5687.8073,-3341.9679,-580.3901,-1219.3038,-6728.5440,5575.8065,6319.9984,1821.6702,-6205.3721,3554.0479,1540.8781,-275.4328,732.5470,-4447.9099,3166.9280,-2354.8705,5816.6764,-566.5265,-618.5107,-4426.6986,-4300.8671,1654.1311,6300.6573,0.0000,4537.8883,-2709.3995,-4427.2008,-5715.6310,-160.3717,3576.2484,-5161.8565,-3559.4518,6208.7617,-4510.5231,-5089.5934,759.1429,6196.0827,-1273.9152,2173.0449,-4870.9867,-848.8533,6741.0799,3569.3846,-1536.3833,5696.8359,-5484.5348,3801.3296,1791.4695,231.0065,-3998.9258,850.1780,4802.7368,4157.0427,6181.1848,-3229.2970,-4380.7072,6565.6419,-6384.5646,-1695.0067,-5127.4197,-2708.7135,4627.3593,-4254.5241,-2049.7204,-2562.3502,-2349.3880,-3277.9895,871.4530,-4166.2538,-754.1211,3757.1431,-2308.3513,5436.4295,1379.0311,-436.6969,5208.2925,4980.7323,-6614.5178,-3737.8218,854.8086,3257.7300,3888.8858,-323413.4473,-298740.9680,-313790.0486,-313884.5437,-312670.5796,-312040.5737,-305316.7754,-309028.7829,-239585526.7417,-239565221.2537,-239599509.2829,-239592451.9709,-308862.8921,-239593683.1478,2578.4919,-460.9764,-6333.0467,6847.5334,4575.9723,-153.1082,-5373.8187,-6581.8437,-3994.8088,5248.4721,6574.8174,-4303.4692,3040.9393,6151.2783,-5756.4944,6895.7103,5820.3876,2151.5024,-883.8172,-5183.8339,3993.5320,6760.1459,51.6687,3962.3712,2843.8814,3786.2314,1395.7606,4176.3995,3812.6706,-5382.7766,5607.9868,-4332.2588,-2533.4918,-5184.5902,3533.3680,4486.1844,-4553.4097,2616.1100,-5336.9249,-4399.4138,2398.3923,0.0000,-5194.4033,-4474.6582,-1565.0758,2979.9648,6198.0556,2079.3048,348.2015,-2146.8244,2198.5212,4875.5307,834.1665,-4536.5877,2691.9457,5128.2002,1071.0950,4487.3223,-4757.3575,548.2473,3218.9673,-4905.4932,-3018.7938,4127.6350,1120.0835,-5973.2902,-6645.9277,5002.5739,-6255.7395,1074.3391,3933.5762,3117.8390,-4353.5520,-1784.4626,-237.6200,2151.2198,3960.4698,1.8000,-3596.6667,-1023.3056,-113.7849,118.5932,-3211.2434,-5131.6475,-1213.6549,5500.3212,699.5647,6845.4251,2187.9990,-4524.0347,-796.8115,4219.9761,-2651.6673,-3606.4537,3866.1631,-397.9034,2069.7083,5731.3179,-4181.7324,-1704.2719,211655.1276,203476.3722,209279.7863,208357.6975,199814.8462,201785.0119,205474.2334,204064.4394,248017780.4579,248006755.3717,248049424.1119,248043437.3122,205848.8837,248035948.6390,-5360.8374,-4923.7874,391.4657,-656.9175,4742.4487,5489.0532,-2291.0518,1886.6459,-1856.2818,-604.5627,-1027.7719,-5299.3342,4878.8228,2040.7605,3677.2253,539.0487,2820.1439,3776.4013,3685.0768,3109.1550,5654.6675,-1052.9824,1608.1495,113.5594,42.1986,-5497.6607,-2739.5592,-4106.8849,-5484.8642,4281.3057,3856.4025,-2827.6334,5386.7362,3947.7592,920.3804,5226.7350,-5159.6491,-4654.1475,-762.4959,4952.1090,917.4972,0.0000,453.3045,-4505.2989,-5058.9445,2352.3588,2808.0160,5506.5284,4587.0360,-5526.0159,2065.9101,1300.2142,4586.1301,-5168.5054,-1553.3938,4432.3364,6523.8924,-1881.0541,4828.4397,-1550.1290,4947.8643,-4654.4767,2481.8877,-608.5480,5692.7488,-2994.4129,1787.7819,-2669.4088,-2936.8891,4822.9137,3235.5648,819.7678,4285.4857,-5041.3533,1758.5366,1145.8144,-5359.0459,-4672.9774,5225.5436,-5005.6241,5470.5653,-6626.8130,-5443.6031,-3988.6541,5986.3545,4014.6947,5463.0171,-467.0869,-5352.1879,-4728.2026,4195.0900,-5312.0295,-6418.8986,-2168.1723,2526.8473,1996.1877,5422.7402,3586.2362,4533.2717,5419.7357,126993.0020,127101.8936,126860.6567,127891.5732,131314.8448,122352.2806,117122.2723,125933.7530,105532999.4131,105514044.4783,105538495.9499,105531132.1897,125564.0787,105537556.9129,
