sl_5_5400_20280924 Coordinates.csv
2028/09/24 07:47:00.0000 UTC

Generated: Tue Oct  8 21:10:48 2024,
Start: 2028/09/24 07:47:00.00, Stop: 2028/09/24 09:17:00.00,
TIME_UNITS,STARLINK-1231 - X-Coordinate,STARLINK-4512 - X-Coordinate,STARLINK-4218 - X-Coordinate,STARLINK-31634 - X-Coordinate,STARLINK-11124 [DTC] - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1231 - Y-Coordinate,STARLINK-4512 - Y-Coordinate,STARLINK-4218 - Y-Coordinate,STARLINK-31634 - Y-Coordinate,STARLINK-11124 [DTC] - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1231 - Z-Coordinate,STARLINK-4512 - Z-Coordinate,STARLINK-4218 - Z-Coordinate,STARLINK-31634 - Z-Coordinate,STARLINK-11124 [DTC] - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-1236.1536,-2247.5983,-687.8916,-2430.2168,3263.3775,244275.6915,247722.4598,243380.4320,244842.2047,251314.9764,249327.8533,242518.6059,243686.8355,-283010948.3229,-282996060.1154,-283009080.5654,-283005763.0782,244151.3070,-283005865.4829,4058.1202,3519.4986,6837.7014,5213.4677,5683.2289,224140.9100,260496.0144,236393.1561,236624.5369,242253.8686,241931.2008,245587.0280,241657.9399,74206361.8778,74233503.7308,74195214.4701,74194559.3671,242318.6352,74188164.1001,5418.8598,-5514.4910,-693.3917,3603.6949,969.2678,-162113.4062,-164642.5329,-163193.4765,-162350.6193,-158957.5564,-167945.4330,-172982.1087,-163052.3834,96334361.8047,96312023.5506,96308261.1524,96322347.2380,-164615.9836,96326590.9494,
300.000,946.4105,-480.1445,522.8593,-384.7079,4031.1245,239613.8356,242273.6605,238134.0751,239650.4628,246217.1512,244171.8212,237446.5769,238220.0412,-284561595.6333,-284547623.0745,-284560062.2453,-284557047.4523,239024.4769,-284556451.9455,4123.9281,4701.1371,6792.6928,5183.1888,4504.9932,229261.6202,265691.1851,241511.2131,241805.4418,247351.1111,247049.5423,250628.5831,246503.1587,68008306.7124,68035513.0130,67996644.6737,67996197.9694,247399.3275,67990040.0071,5427.1920,-5051.1443,1123.3814,4363.6009,2703.8722,-162151.7100,-164680.7357,-163126.6491,-162540.8345,-158910.4627,-167704.4385,-173091.1813,-163346.0715,96330305.0793,96307985.6335,96304451.3117,96317986.9090,-164632.0963,96322738.6717,
600.000,3031.3113,1296.0876,1694.1381,1716.4677,4370.9312,234844.4837,236715.6276,232781.5818,234347.5354,241012.2270,238900.4249,232270.6538,232720.5973,-285976518.7700,-285963460.1710,-285975296.7011,-285972587.9685,233791.9450,-285971311.1315,3836.4660,5458.5352,6068.5180,4657.6190,2802.3033,234286.8590,270771.2852,246524.0242,246883.7172,252341.1957,252058.5419,255563.8856,251298.0260,61777910.2151,61805160.6902,61765718.8053,61765420.3019,252371.6192,61759576.8307,4843.6510,-4044.9277,2818.3547,4626.7798,4106.9814,-162190.0836,-164718.8268,-163062.5796,-162735.2015,-158866.5129,-167457.0768,-173195.3377,-163742.6473,96326244.8552,96303948.1339,96300650.5062,96313664.9969,-164648.1006,96318886.3166,
900.000,4807.5488,2911.7158,2727.9314,3656.1808,4260.5229,229969.5497,231050.8138,227325.2773,228935.4587,235702.5167,233515.1486,226993.0092,227208.4664,-287255044.7496,-287242897.9706,-287254110.2785,-287251703.8232,228456.0019,-287249770.1572,3217.7756,5706.6428,4739.1466,3693.9243,763.4961,239214.3698,275734.0201,251429.3150,251857.7393,257221.8614,256955.5599,260390.8511,256057.3952,55518144.0321,55545418.5394,55505409.4832,55505203.8728,257233.3119,55499746.3489,3731.6227,-2603.3457,4207.7461,4363.3279,5006.8467,-162228.5264,-164756.8048,-163001.4204,-162933.6993,-158825.6785,-167203.3817,-173294.6201,-164211.1141,96322181.2263,96299911.0583,96296858.8849,96309383.1354,-164663.9965,96315033.8841,
1200.000,6095.7455,4216.5945,3536.5437,5232.0954,3723.3502,224990.9947,225281.7200,221767.5363,223416.3114,230290.3766,228017.4394,221615.8586,221695.2594,-288396565.6421,-288385328.0993,-288395894.4120,-288393780.2767,223018.9838,-288391221.1978,2317.2502,5407.5310,2939.9400,2389.4765,-1382.3730,244041.9337,280577.1476,256224.8564,256726.0170,261990.8966,261737.9650,265107.4352,260790.3305,49231993.7788,49259272.3159,49218703.3312,49218540.7269,261982.2554,49213534.3045,2212.1919,-881.0777,5141.0585,3603.1319,5293.5719,-162267.0378,-164794.6683,-162943.3183,-163136.2795,-158787.9330,-166943.4276,-173389.0682,-164715.1323,96318114.2882,96295874.4132,96293076.5960,96305142.2515,-164679.7841,96311181.3741,
1500.000,6766.7400,5093.9129,4049.6668,6277.8925,2824.2244,219910.8265,219410.8937,216110.7824,217792.2171,224778.2055,222408.6926,216141.4601,216184.0010,-289400538.8602,-289390207.5318,-289400105.9167,-289398268.9613,217483.2715,-289395121.7766,1208.2548,4576.1753,853.3171,872.1084,-3391.5317,248767.3702,285298.4790,260908.4662,261487.2072,266646.1405,266403.1314,269711.6341,265499.0846,42922457.6156,42949720.3297,42908599.5540,42908435.7979,266616.3488,42903938.9807,451.1552,936.3098,5517.3672,2432.5749,4932.1956,-162305.6172,-164832.4158,-162888.4139,-163342.8574,-158753.2510,-166677.3433,-173478.7196,-165216.3990,96314044.1378,96291838.2050,96289303.7866,96300942.6579,-164695.4634,96307328.7868,
1800.000,6755.0860,5470.8628,4220.1461,6681.1758,1661.3739,214731.0984,213440.9285,210357.4868,212065.3505,219168.4439,216690.2364,210572.1133,210669.7896,-290266487.4177,-290257058.8501,-290266267.2478,-290264688.1161,211851.2896,-290260995.0230,-17.3439,3280.9695,-1310.1427,-712.2323,-5033.1687,253388.5380,289895.8803,265478.0103,266140.1324,271185.4832,270948.4366,274201.4861,270178.7825,36592544.8183,36619772.0152,36578108.5065,36577905.2879,271133.5415,36573969.7712,-1359.1634,2652.4540,5296.0198,984.8824,3966.7848,-162344.2641,-164870.0459,-162836.8416,-163553.2999,-158721.6089,-166405.3292,-173563.6094,-165677.9201,96309970.8736,96287802.4403,96285540.6027,96296784.1515,-164711.0343,96303476.1220,
2100.000,6065.6583,5324.5910,4028.1623,6396.0177,355.8839,209453.9089,207374.4623,204510.1674,206237.9447,213463.5730,210863.3124,204910.1584,205141.1263,-290994000.1554,-290985470.4705,-290993966.7294,-290992622.7604,206125.5052,-290988429.8987,-1256.4379,1638.4751,-3333.0959,-2213.4125,-6116.0633,257903.3360,294367.2728,269931.4039,270683.8008,275606.8670,275371.2581,278575.0723,274817.7499,30245274.3429,30272446.4955,30230250.2579,30229975.0785,275531.8340,30226645.7448,-3021.2846,4081.7767,4500.8862,-575.0178,2515.2703,-162382.9778,-164907.5573,-162788.7293,-163767.4099,-158692.9845,-166127.6808,-173643.7709,-166066.8316,96305894.5952,96283767.1255,96281787.1885,96292666.1100,-164726.4970,96299623.3799,
2400.000,4772.4703,4682.7982,3483.5918,5448.4422,-960.6127,204081.4006,201214.1766,198571.3876,200312.3038,207666.1140,204929.0559,199157.9756,199581.6432,-291582731.9373,-291575096.8390,-291582858.7521,-291581724.8168,200308.4270,-291577081.3931,-2403.0861,-197.1746,-5013.3518,-3491.3162,-6511.3890,262309.7046,298710.6344,274266.6124,275117.4292,279908.2872,279668.9711,282830.5180,279398.3502,23883673.3860,23910771.1428,23868053.1505,23867679.1713,279809.2790,23864994.2054,-4354.4702,5069.8554,3217.8838,-2069.4835,755.3695,-162421.7578,-164944.9485,-162744.1980,-163984.9054,-158667.3570,-165844.8195,-173719.2350,-166356.5762,96301815.4039,96279732.2672,96278043.6862,96288587.5819,-164741.8513,96295770.5603,
2700.000,3010.0512,3619.1955,2626.2458,3933.9705,-2158.9886,198615.7596,194962.7950,192543.7556,194290.8212,201778.6270,198888.4731,193317.9841,193971.9770,-292032403.8139,-292025658.5950,-292032663.9382,-292031713.1930,194402.6041,-292026670.6868,-3357.2334,-2048.9939,-6184.3605,-4428.8188,-6168.7623,266605.6261,302924.0002,278481.6529,279440.4700,284087.7927,283838.9467,286965.9933,283898.1805,17510775.9409,17537780.1344,17494552.3555,17494058.1564,283963.9819,17492049.2484,-5214.3897,5510.1260,1585.9264,-3328.6638,-1097.1553,-162460.6036,-164982.2182,-162703.3618,-164205.3914,-158644.7069,-165557.3345,-173790.0307,-166528.3877,96297733.4019,96275697.8719,96274310.2356,96284547.3666,-164757.0973,96291917.6635,
3000.000,958.8109,2244.7322,1523.6632,2007.5362,-3125.1108,193059.2147,188623.0822,186429.9226,188176.0054,195803.7099,192742.4182,187392.6411,188291.5964,-292342803.1548,-292336942.7042,-292343169.2767,-292342373.8283,188410.6248,-292336985.2838,-4032.9733,-3734.3528,-6732.2180,-4942.1639,-5122.9848,270789.1260,307005.4635,282574.5955,283652.6384,288143.4867,287878.5514,290979.7146,288291.4903,11129621.3508,11156513.0052,11112788.4240,11112157.7033,287994.1019,11110850.3133,-5508.3584,5355.1697,-218.0296,-4209.9073,-2815.3665,-162499.5146,-165019.3651,-162666.3274,-164428.3223,-158625.0162,-165266.0380,-173856.1851,-166572.1310,96293648.6929,96271663.9463,96270586.9735,96280544.0830,-164772.2350,96288064.6893,
3300.000,-1173.6514,695.8258,266.3249,-132.8278,-3770.3244,187414.0364,182197.8423,180232.5822,181970.5187,189743.9974,186491.5716,181384.4411,182520.4630,-292513783.7494,-292508802.5589,-292514228.2257,-292513559.7104,182335.1156,-292507879.1115,-4365.8105,-5083.0111,-6607.1694,-4987.8321,-3490.2336,274858.2737,310953.1765,286543.5636,287753.9417,292073.5278,291785.1501,294869.9449,292550.7272,4743252.8596,4770013.1987,4725805.8370,4725027.0711,291897.8528,4724440.7341,-5204.8139,4621.6563,-1998.3924,-4613.7251,-4189.4430,-162538.4903,-165056.3880,-162633.1942,-164652.9515,-158608.2680,-164972.0395,-173917.7231,-166486.5925,96289561.3816,96267630.4969,96266874.0333,96276576.2274,-164787.2644,96284211.6377,
3600.000,-3173.3500,-879.1789,-1039.4613,-2266.4920,-4038.8021,181682.5361,175689.9184,173954.4689,175677.2309,183602.1604,180136.4251,175295.9148,176640.4640,-292545265.8755,-292541158.0475,-292545760.7831,-292545190.8652,176178.7403,-292539272.5901,-4318.5679,-5954.4164,-5828.0965,-4565.5789,-1454.3495,278811.1835,314765.3516,290386.7360,291744.7048,295876.1302,295556.1135,298634.9951,296648.1496,-1645283.8398,-1618673.3851,-1663348.4476,-1664282.3665,295673.5036,-1664133.7116,-4336.4626,3388.6182,-3562.5376,-4494.6544,-5052.3658,-162577.5300,-165093.2854,-162604.0538,-164878.2645,-158594.4468,-164676.8457,-173974.6679,-166279.3191,96285471.5740,96263597.5302,96263171.5448,96272642.2203,-164802.1856,96280358.5089,
3900.000,-4841.0900,-2334.1696,-2280.3389,-4172.7709,-3911.3082,175867.0654,169102.1903,167598.3567,169299.2957,177380.9042,173677.2810,169129.6281,170636.5984,-292437236.3373,-292433995.5917,-292437753.5266,-292437254.3209,169944.1981,-292431152.6692,-3885.5935,-6252.6933,-4479.4890,-3717.7502,754.5163,282646.0154,318440.2616,294102.3474,295625.5857,299549.5649,299188.8341,302273.2248,300557.4722,-8032942.0574,-8006499.8424,-8051626.4494,-8052718.5847,299319.3796,-8051826.2559,-2996.9696,1789.1616,-4741.8861,-3866.1243,-5299.7160,-162616.6333,-165130.0562,-162578.9902,-165102.8898,-158583.5385,-164382.4912,-174027.0407,-165966.0735,96281379.3772,96259565.0531,96259479.6328,96268740.4432,-164816.9985,96276505.3027,
4200.000,-6012.3184,-3538.8554,-3345.4618,-5653.4886,-3405.5798,169970.0151,162437.5739,161167.0582,162840.2560,171082.9678,167114.2812,162888.1814,164497.9150,-292189748.4702,-292187368.1522,-292190259.6205,-292189804.0476,163634.2233,-292183572.8332,-3094.7889,-5937.6588,-2701.5909,-2525.1556,2885.9485,286360.9758,321976.2408,297688.6894,299397.5674,303092.1598,302680.7559,305783.0431,304255.5191,-14416675.5594,-14390419.7184,-14435980.6196,-14437230.3625,302833.8628,-14435590.5932,-1331.3487,-3.7871,-5409.9102,-2799.0110,-4901.6402,-162655.7997,-165166.6992,-162558.0794,-165324.9829,-158575.5300,-164091.7093,-174074.8611,-165569.9371,96277284.8991,96255533.0721,96255798.4177,96264869.2684,-164831.7031,96272652.0193,
4500.000,-6573.7784,-4390.4794,-4135.9870,-6553.6112,-2573.8169,163993.8141,155699.0198,154663.4231,156304.1854,164711.1231,160447.4908,156574.2084,158218.2041,-291802922.1155,-291801395.2026,-291803398.7923,-291802960.8727,157251.5834,-291796653.0749,-2006.9008,-5030.3130,-675.2943,-1099.7955,4697.2020,289954.3186,325371.6858,301144.1119,303061.9037,306502.3011,306029.4247,309162.9095,307723.8446,-20793440.0208,-20767388.4602,-20813365.2960,-20814768.7302,306215.3929,-20812382.3331,479.3521,-1796.3587,-5495.2204,-1413.9756,-3906.2021,-162695.0285,-165203.2129,-162541.3890,-165542.0821,-158570.4095,-163808.1462,-174118.1467,-165120.0530,96273188.2490,96251501.5938,96252128.0138,96261027.0807,-164846.2994,96268798.6585,
4800.000,-6475.0100,-4822.4020,-4573.8520,-6777.8971,-1497.6738,157940.9288,148889.5116,148090.3366,149695.8669,158268.1729,153677.0745,150190.3752,151796.4317,-291276943.5617,-291276262.6715,-291277357.2763,-291276912.3720,150799.0783,-291270579.8376,-711.6744,-3611.8194,1396.3308,425.1733,5980.5314,293424.3459,328625.0561,304467.0235,306619.9838,309778.4331,309232.5684,312411.3342,310950.2533,-27160194.4768,-27134364.8693,-27180738.1564,-27182288.4119,309462.4678,-27179160.4524,2237.7246,-3395.0874,-4988.7377,131.8585,-2433.9700,-162734.3193,-165239.5963,-162528.9787,-165750.9373,-158568.1664,-163536.6118,-174156.9134,-164649.9823,96269089.5367,96247470.6251,96248468.5290,96257212.2937,-164860.7875,96264945.2206,
