sl_100_86400_20280719 Coordinates.csv
2028/07/19 07:47:00.0000 UTC

Generated: Tue Oct  8 21:43:30 2024,
Start: 2028/07/19 07:47:00.00, Stop: 2028/07/20 07:47:00.00,
TIME_UNITS,STARLINK-6172 - X-Coordinate,STARLINK-31436 - X-Coordinate,STARLINK-5142 - X-Coordinate,STARLINK-3568 - X-Coordinate,STARLINK-31547 - X-Coordinate,STARLINK-5947 - X-Coordinate,STARLINK-1372 - X-Coordinate,STARLINK-4269 - X-Coordinate,STARLINK-4591 - X-Coordinate,STARLINK-4432 - X-Coordinate,STARLINK-5127 - X-Coordinate,STARLINK-4714 - X-Coordinate,STARLINK-31362 - X-Coordinate,STARLINK-5960 - X-Coordinate,STARLINK-1730 - X-Coordinate,STARLINK-30228 - X-Coordinate,STARLINK-2000 - X-Coordinate,STARLINK-6160 - X-Coordinate,STARLINK-3057 - X-Coordinate,STARLINK-5838 - X-Coordinate,STARLINK-32142 - X-Coordinate,STARLINK-4722 - X-Coordinate,STARLINK-4356 - X-Coordinate,STARLINK-6109 - X-Coordinate,STARLINK-5571 - X-Coordinate,STARLINK-5459 - X-Coordinate,STARLINK-3940 - X-Coordinate,STARLINK-31315 - X-Coordinate,STARLINK-1849 - X-Coordinate,STARLINK-5614 - X-Coordinate,STARLINK-5931 - X-Coordinate,STARLINK-3639 - X-Coordinate,STARLINK-30614 - X-Coordinate,STARLINK-4368 - X-Coordinate,STARLINK-5264 - X-Coordinate,STARLINK-30273 - X-Coordinate,STARLINK-1316 - X-Coordinate,STARLINK-30598 - X-Coordinate,STARLINK-30399 - X-Coordinate,STARLINK-4680 - X-Coordinate,STARLINK-30707 - X-Coordinate,STARLINK-4731 - X-Coordinate,STARLINK-2071 - X-Coordinate,STARLINK-5490 - X-Coordinate,STARLINK-2620 - X-Coordinate,STARLINK-4354 - X-Coordinate,STARLINK-31778 - X-Coordinate,STARLINK-31442 - X-Coordinate,STARLINK-31692 - X-Coordinate,STARLINK-5076 - X-Coordinate,STARLINK-32093 - X-Coordinate,STARLINK-31804 - X-Coordinate,STARLINK-1877 - X-Coordinate,STARLINK-3714 - X-Coordinate,STARLINK-2330 - X-Coordinate,STARLINK-3909 - X-Coordinate,STARLINK-5684 - X-Coordinate,STARLINK-3401 - X-Coordinate,STARLINK-5161 - X-Coordinate,STARLINK-30104 - X-Coordinate,STARLINK-5047 - X-Coordinate,STARLINK-30493 - X-Coordinate,STARLINK-3355 - X-Coordinate,STARLINK-30481 - X-Coordinate,STARLINK-5862 - X-Coordinate,STARLINK-2591 - X-Coordinate,STARLINK-1572 - X-Coordinate,STARLINK-2354 - X-Coordinate,STARLINK-5452 - X-Coordinate,STARLINK-2728 - X-Coordinate,STARLINK-5909 - X-Coordinate,STARLINK-1398 - X-Coordinate,STARLINK-3386 - X-Coordinate,STARLINK-2700 - X-Coordinate,STARLINK-31051 - X-Coordinate,STARLINK-32270 - X-Coordinate,STARLINK-31962 - X-Coordinate,STARLINK-1231 - X-Coordinate,STARLINK-5603 - X-Coordinate,STARLINK-31355 - X-Coordinate,STARLINK-3046 - X-Coordinate,STARLINK-1031 - X-Coordinate,STARLINK-4297 - X-Coordinate,STARLINK-6104 - X-Coordinate,STARLINK-1982 - X-Coordinate,STARLINK-31533 - X-Coordinate,STARLINK-2549 - X-Coordinate,STARLINK-31288 - X-Coordinate,STARLINK-31411 - X-Coordinate,STARLINK-31431 - X-Coordinate,STARLINK-30185 - X-Coordinate,STARLINK-6069 - X-Coordinate,STARLINK-5520 - X-Coordinate,STARLINK-32243 - X-Coordinate,STARLINK-2003 - X-Coordinate,STARLINK-4079 - X-Coordinate,STARLINK-5100 - X-Coordinate,STARLINK-4402 - X-Coordinate,STARLINK-2434 - X-Coordinate,STARLINK-31040 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-6172 - Y-Coordinate,STARLINK-31436 - Y-Coordinate,STARLINK-5142 - Y-Coordinate,STARLINK-3568 - Y-Coordinate,STARLINK-31547 - Y-Coordinate,STARLINK-5947 - Y-Coordinate,STARLINK-1372 - Y-Coordinate,STARLINK-4269 - Y-Coordinate,STARLINK-4591 - Y-Coordinate,STARLINK-4432 - Y-Coordinate,STARLINK-5127 - Y-Coordinate,STARLINK-4714 - Y-Coordinate,STARLINK-31362 - Y-Coordinate,STARLINK-5960 - Y-Coordinate,STARLINK-1730 - Y-Coordinate,STARLINK-30228 - Y-Coordinate,STARLINK-2000 - Y-Coordinate,STARLINK-6160 - Y-Coordinate,STARLINK-3057 - Y-Coordinate,STARLINK-5838 - Y-Coordinate,STARLINK-32142 - Y-Coordinate,STARLINK-4722 - Y-Coordinate,STARLINK-4356 - Y-Coordinate,STARLINK-6109 - Y-Coordinate,STARLINK-5571 - Y-Coordinate,STARLINK-5459 - Y-Coordinate,STARLINK-3940 - Y-Coordinate,STARLINK-31315 - Y-Coordinate,STARLINK-1849 - Y-Coordinate,STARLINK-5614 - Y-Coordinate,STARLINK-5931 - Y-Coordinate,STARLINK-3639 - Y-Coordinate,STARLINK-30614 - Y-Coordinate,STARLINK-4368 - Y-Coordinate,STARLINK-5264 - Y-Coordinate,STARLINK-30273 - Y-Coordinate,STARLINK-1316 - Y-Coordinate,STARLINK-30598 - Y-Coordinate,STARLINK-30399 - Y-Coordinate,STARLINK-4680 - Y-Coordinate,STARLINK-30707 - Y-Coordinate,STARLINK-4731 - Y-Coordinate,STARLINK-2071 - Y-Coordinate,STARLINK-5490 - Y-Coordinate,STARLINK-2620 - Y-Coordinate,STARLINK-4354 - Y-Coordinate,STARLINK-31778 - Y-Coordinate,STARLINK-31442 - Y-Coordinate,STARLINK-31692 - Y-Coordinate,STARLINK-5076 - Y-Coordinate,STARLINK-32093 - Y-Coordinate,STARLINK-31804 - Y-Coordinate,STARLINK-1877 - Y-Coordinate,STARLINK-3714 - Y-Coordinate,STARLINK-2330 - Y-Coordinate,STARLINK-3909 - Y-Coordinate,STARLINK-5684 - Y-Coordinate,STARLINK-3401 - Y-Coordinate,STARLINK-5161 - Y-Coordinate,STARLINK-30104 - Y-Coordinate,STARLINK-5047 - Y-Coordinate,STARLINK-30493 - Y-Coordinate,STARLINK-3355 - Y-Coordinate,STARLINK-30481 - Y-Coordinate,STARLINK-5862 - Y-Coordinate,STARLINK-2591 - Y-Coordinate,STARLINK-1572 - Y-Coordinate,STARLINK-2354 - Y-Coordinate,STARLINK-5452 - Y-Coordinate,STARLINK-2728 - Y-Coordinate,STARLINK-5909 - Y-Coordinate,STARLINK-1398 - Y-Coordinate,STARLINK-3386 - Y-Coordinate,STARLINK-2700 - Y-Coordinate,STARLINK-31051 - Y-Coordinate,STARLINK-32270 - Y-Coordinate,STARLINK-31962 - Y-Coordinate,STARLINK-1231 - Y-Coordinate,STARLINK-5603 - Y-Coordinate,STARLINK-31355 - Y-Coordinate,STARLINK-3046 - Y-Coordinate,STARLINK-1031 - Y-Coordinate,STARLINK-4297 - Y-Coordinate,STARLINK-6104 - Y-Coordinate,STARLINK-1982 - Y-Coordinate,STARLINK-31533 - Y-Coordinate,STARLINK-2549 - Y-Coordinate,STARLINK-31288 - Y-Coordinate,STARLINK-31411 - Y-Coordinate,STARLINK-31431 - Y-Coordinate,STARLINK-30185 - Y-Coordinate,STARLINK-6069 - Y-Coordinate,STARLINK-5520 - Y-Coordinate,STARLINK-32243 - Y-Coordinate,STARLINK-2003 - Y-Coordinate,STARLINK-4079 - Y-Coordinate,STARLINK-5100 - Y-Coordinate,STARLINK-4402 - Y-Coordinate,STARLINK-2434 - Y-Coordinate,STARLINK-31040 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-6172 - Z-Coordinate,STARLINK-31436 - Z-Coordinate,STARLINK-5142 - Z-Coordinate,STARLINK-3568 - Z-Coordinate,STARLINK-31547 - Z-Coordinate,STARLINK-5947 - Z-Coordinate,STARLINK-1372 - Z-Coordinate,STARLINK-4269 - Z-Coordinate,STARLINK-4591 - Z-Coordinate,STARLINK-4432 - Z-Coordinate,STARLINK-5127 - Z-Coordinate,STARLINK-4714 - Z-Coordinate,STARLINK-31362 - Z-Coordinate,STARLINK-5960 - Z-Coordinate,STARLINK-1730 - Z-Coordinate,STARLINK-30228 - Z-Coordinate,STARLINK-2000 - Z-Coordinate,STARLINK-6160 - Z-Coordinate,STARLINK-3057 - Z-Coordinate,STARLINK-5838 - Z-Coordinate,STARLINK-32142 - Z-Coordinate,STARLINK-4722 - Z-Coordinate,STARLINK-4356 - Z-Coordinate,STARLINK-6109 - Z-Coordinate,STARLINK-5571 - Z-Coordinate,STARLINK-5459 - Z-Coordinate,STARLINK-3940 - Z-Coordinate,STARLINK-31315 - Z-Coordinate,STARLINK-1849 - Z-Coordinate,STARLINK-5614 - Z-Coordinate,STARLINK-5931 - Z-Coordinate,STARLINK-3639 - Z-Coordinate,STARLINK-30614 - Z-Coordinate,STARLINK-4368 - Z-Coordinate,STARLINK-5264 - Z-Coordinate,STARLINK-30273 - Z-Coordinate,STARLINK-1316 - Z-Coordinate,STARLINK-30598 - Z-Coordinate,STARLINK-30399 - Z-Coordinate,STARLINK-4680 - Z-Coordinate,STARLINK-30707 - Z-Coordinate,STARLINK-4731 - Z-Coordinate,STARLINK-2071 - Z-Coordinate,STARLINK-5490 - Z-Coordinate,STARLINK-2620 - Z-Coordinate,STARLINK-4354 - Z-Coordinate,STARLINK-31778 - Z-Coordinate,STARLINK-31442 - Z-Coordinate,STARLINK-31692 - Z-Coordinate,STARLINK-5076 - Z-Coordinate,STARLINK-32093 - Z-Coordinate,STARLINK-31804 - Z-Coordinate,STARLINK-1877 - Z-Coordinate,STARLINK-3714 - Z-Coordinate,STARLINK-2330 - Z-Coordinate,STARLINK-3909 - Z-Coordinate,STARLINK-5684 - Z-Coordinate,STARLINK-3401 - Z-Coordinate,STARLINK-5161 - Z-Coordinate,STARLINK-30104 - Z-Coordinate,STARLINK-5047 - Z-Coordinate,STARLINK-30493 - Z-Coordinate,STARLINK-3355 - Z-Coordinate,STARLINK-30481 - Z-Coordinate,STARLINK-5862 - Z-Coordinate,STARLINK-2591 - Z-Coordinate,STARLINK-1572 - Z-Coordinate,STARLINK-2354 - Z-Coordinate,STARLINK-5452 - Z-Coordinate,STARLINK-2728 - Z-Coordinate,STARLINK-5909 - Z-Coordinate,STARLINK-1398 - Z-Coordinate,STARLINK-3386 - Z-Coordinate,STARLINK-2700 - Z-Coordinate,STARLINK-31051 - Z-Coordinate,STARLINK-32270 - Z-Coordinate,STARLINK-31962 - Z-Coordinate,STARLINK-1231 - Z-Coordinate,STARLINK-5603 - Z-Coordinate,STARLINK-31355 - Z-Coordinate,STARLINK-3046 - Z-Coordinate,STARLINK-1031 - Z-Coordinate,STARLINK-4297 - Z-Coordinate,STARLINK-6104 - Z-Coordinate,STARLINK-1982 - Z-Coordinate,STARLINK-31533 - Z-Coordinate,STARLINK-2549 - Z-Coordinate,STARLINK-31288 - Z-Coordinate,STARLINK-31411 - Z-Coordinate,STARLINK-31431 - Z-Coordinate,STARLINK-30185 - Z-Coordinate,STARLINK-6069 - Z-Coordinate,STARLINK-5520 - Z-Coordinate,STARLINK-32243 - Z-Coordinate,STARLINK-2003 - Z-Coordinate,STARLINK-4079 - Z-Coordinate,STARLINK-5100 - Z-Coordinate,STARLINK-4402 - Z-Coordinate,STARLINK-2434 - Z-Coordinate,STARLINK-31040 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-584.1263,5589.1981,-965.9278,5476.3390,-3121.9104,5334.3524,-4479.3086,979.0614,-1663.3060,380.1571,-849.2407,-479.2275,1845.3797,-6001.6891,-2313.4727,-5524.9749,5139.6580,4251.9325,4396.1524,122.9590,-2386.5054,-2160.3074,5421.8690,2589.5659,4550.5448,1241.2948,-3953.1469,-3302.1194,4354.5451,5814.6445,-2570.8580,-6161.4753,6403.2237,-2599.7069,-367.5312,-4874.1979,2175.0461,-6281.5588,2187.5346,0.0000,-2608.0562,4516.0066,3551.4611,-4912.9821,-4761.7868,383.6434,6283.0523,-3672.1566,0.0000,1952.9807,5060.5498,3180.2608,2200.9641,2073.6648,655.0610,970.4266,-160.4161,-2198.1789,-4099.8803,-1795.9719,3095.2216,-5667.0531,6563.2125,4264.2554,1568.1315,-5828.7150,1072.3085,-5421.4363,-3409.9212,-4382.3178,-478.7877,1632.8386,530.1441,3153.6453,5215.5313,-4486.8761,-2222.5044,5612.8807,-2872.2733,3786.4970,6517.5056,-6169.9485,5303.8761,-1941.3353,1577.0717,-3743.5532,1312.4657,3783.3668,187.4760,-1486.1119,-3589.0428,-2383.1027,2051.4120,-2644.5323,4832.5751,-4710.6130,-5377.4412,3.5214,5041.9250,-3366.1776,-324085.1305,-288224.4648,-313777.7940,-313099.4815,-305255.0854,-306469.7979,-305865.6640,-307476.1194,-263633096.1752,-263612714.5086,-263589194.0629,-263612054.6274,-308161.9547,-263614752.6533,5114.5020,-1082.4861,5179.4854,-4208.6230,-4881.2308,4230.0032,-585.0323,-6434.1801,5868.7951,-3505.9993,-4623.1980,6461.0992,4279.0325,-3234.0407,5262.7883,2591.2062,60.9600,5476.8431,958.9795,5086.7215,-4596.3509,6422.7813,-3124.8547,-6074.5534,3126.2465,6235.0924,1622.0553,-4429.6954,598.7662,-593.5542,2833.4267,1686.8980,-2178.0088,447.8800,4162.7138,2291.6247,-4734.6197,-1344.7132,4846.4507,0.0000,4528.7411,-3895.7341,2720.0091,1299.3250,2255.5930,842.1795,1778.6695,5055.6814,0.0000,3097.5620,2563.3854,5797.1924,6274.4584,-6059.3068,4166.3463,-5844.3019,-6541.8505,6205.1703,4432.3695,-6674.3133,3019.3440,2899.1812,-1146.8865,2890.1110,4585.9721,-78.0707,4052.9794,-3917.4484,-2589.9357,3110.5797,-2660.8786,-5025.6022,6846.9092,-2677.3594,1374.7219,156.3168,-6228.2673,-3042.9268,-2922.4357,3567.1849,-2052.3490,1766.0209,-3904.9210,6484.3508,-4060.9447,-5692.5668,6738.1092,-5684.5449,-6236.9793,-5709.2786,5852.9916,-1269.8830,6197.7386,-6232.8546,-1753.4990,-4132.9092,4344.9923,6428.3737,4673.3049,2616.2425,133096.6559,140892.9993,138676.9409,137821.1952,134327.3108,135903.9031,143688.5405,140139.1122,181179721.1615,181169532.6699,181168319.5097,181177729.4504,140822.3945,181173344.8986,-4637.5148,-3830.4737,-4461.5714,-196.2606,3613.6760,1272.0225,-5158.2222,-2187.2724,3266.5491,5933.5033,5061.3067,-2380.9088,-5057.3426,-1222.0698,3539.6345,3191.4000,4684.2916,63.1632,-5312.1840,4689.8506,4471.0974,-1146.5683,2954.7179,-1396.8627,-4184.3033,2793.5501,-5377.2295,-4006.2884,4919.7428,3748.5328,5775.3374,2608.1055,930.4973,-6424.7264,5501.0472,-4220.1017,-4330.1410,-2619.7731,-4306.4722,0.0000,4422.7183,-3473.0885,5242.9216,4696.6126,-4447.3520,6870.6758,1942.2424,-2678.0886,0.0000,5875.8295,-3663.3291,1657.6374,-1793.3698,2550.8593,-5424.6875,-3513.0844,2273.4046,-1936.4179,3353.5589,215.0469,5415.7741,-2515.5322,1826.4190,-4627.2139,-4735.9148,3642.1310,5282.8792,-726.8852,-5415.3451,-4323.4647,6400.7858,-4445.0674,-319.7813,5496.9233,-4336.9300,-5149.9625,1603.6601,-2601.9040,5619.1801,4370.2347,-1249.4832,2554.6588,-1929.2724,1455.6915,-5340.4236,13.7439,756.8414,426.5473,-2763.2330,-3464.1503,866.9792,6415.6361,2313.7709,855.5713,-4571.6076,2882.4611,339.4586,-2575.5064,-943.2727,5453.5330,167153.9245,163520.1282,166163.5061,167387.3905,170541.9591,161367.2390,156599.8998,166418.4849,141476611.4212,141441905.4622,141468200.8340,141463947.7643,164903.1666,141470267.9960,
3600.000,-3467.0984,-1964.7965,-2908.5900,-3122.8436,5030.6376,-6148.6157,6013.9125,1784.3564,171.5913,-594.1530,4292.0045,-2028.6253,-4708.0341,6406.4897,-2222.5105,4636.7201,-2787.0068,-5205.7822,-6839.4065,-4058.7629,4330.1446,-492.2161,-2347.5241,440.9099,-6746.3581,-1652.8252,3241.8106,4160.4804,-2219.1856,-2016.4090,3332.9004,2868.5233,-4639.3790,-2561.9785,-3474.2356,4745.9654,2700.2381,6804.8265,-4213.2065,0.0000,995.4177,-3772.7568,-6457.9495,3266.3817,779.2821,4682.7232,-6421.8851,-735.3335,0.0000,-4761.7221,-4543.0724,-4681.9755,-3419.0587,-528.5705,-4658.8238,2366.9121,2911.3145,-866.9283,150.2304,3655.0179,-5517.5277,4718.1122,-3778.0774,-6448.7986,-3009.3393,2875.7774,-5307.3433,4668.8475,6282.9265,138.4521,4285.8885,2472.0131,-2213.3959,-332.9903,-3407.3390,2267.2802,4287.7018,-1998.0855,5461.3244,-4137.0765,-5576.1088,5773.7060,-1781.3784,-1075.8370,2910.0148,5034.0437,-2744.8987,-1421.9619,3310.1902,3616.5801,1240.6469,2810.5841,-4153.5164,3818.2037,-1021.8721,6012.3699,3059.1419,1372.5935,-4811.0063,56.7150,-345650.8914,-314100.7669,-339044.8072,-337204.8464,-330062.0437,-331749.4031,-331016.7784,-333753.4286,-301545303.5188,-301528561.6233,-301502632.8593,-301534209.7000,-333304.1565,-301527739.1501,-4586.8280,3624.1637,-3118.4528,4540.4677,788.6992,-2106.1834,-2667.1527,4052.3940,-6853.8899,-2092.9075,1845.6729,-3952.4205,-643.0693,955.0391,-3444.8996,-5080.6092,3327.7131,-3030.3478,-642.5294,-4287.7363,332.2035,-4891.3855,-135.4407,6124.2390,-851.8770,-2781.7505,-5442.2876,-176.6423,4799.0014,1693.2525,-5772.7856,-3288.2865,3494.7692,1500.9746,-4943.4491,-4923.2739,3424.9147,-905.8470,-620.7183,0.0000,-6768.0029,5717.0794,-722.5964,-4950.0253,-4213.6274,-1705.5665,882.4918,-4914.4977,0.0000,-4572.0346,2381.1572,-2223.1399,-3165.3095,6613.2652,-4114.3639,3380.2753,4333.9371,-4436.5732,-4175.4433,4869.5832,-4018.4222,-4469.1636,2801.0317,59.1476,-6041.6146,-2976.1087,-3558.0150,421.0488,122.7006,-4233.5661,168.1367,3488.5645,-4857.9355,5802.3833,2483.0352,-4435.8138,2896.3585,3865.9396,3963.9828,1334.4277,1942.7847,-3330.5113,4159.8157,-5360.6953,4249.6909,2765.8202,-4445.7513,5424.6346,3731.0522,5703.1481,-6224.2177,-3204.6816,-5377.1793,4320.5915,4241.2743,3035.6818,-5337.3828,-2377.0407,-2053.1663,-5276.5630,47874.0779,64132.7289,59100.0501,58382.2596,53074.9716,55880.8377,61734.0745,60055.7093,106718354.9964,106707900.3475,106715810.1078,106716902.5467,59690.6116,106712744.7218,3851.6092,5467.8285,5417.2469,4159.9991,-4567.1721,2387.1015,1913.8216,5236.1567,957.1072,-6568.3239,-5100.1288,5271.9685,4953.5593,-2457.0622,-5374.6368,404.7124,-5444.9532,-3440.8071,1113.1773,-3625.0632,-5301.3612,4792.4575,-6520.6542,-2805.6780,1301.7296,-6150.7353,2637.9264,5391.9948,-3963.6214,-6432.1864,-1910.8338,-5353.1056,3580.3244,6260.5283,-3368.5231,-21.8063,5169.8420,-999.3243,5339.2927,0.0000,-409.7341,-828.9204,-2320.8693,-3581.2458,5388.9125,-4842.0671,2096.0779,4625.3293,0.0000,-2108.9938,4377.7417,-4437.8938,5059.5923,1876.5924,2913.5908,5502.4914,-4562.0033,5151.5624,-5507.9397,3269.6611,-1232.6482,-2149.7277,-5066.8273,2504.2266,-616.1248,-5499.0548,-2186.5851,4814.7953,2843.0975,5429.6260,-5479.5473,5408.5141,4323.1464,-3699.8996,5475.8941,4658.8206,-4427.9964,5334.4071,-1710.1426,-5235.8847,-3662.8184,1810.9480,5148.6185,-4255.3988,4565.0675,-3670.6607,-4523.9855,3909.5071,4642.5136,-1083.4519,2751.9162,-5516.0929,1347.6511,3643.5168,5305.2539,1497.0636,3163.9034,6350.3448,4547.5769,-4495.4283,166737.8943,163188.9143,166892.9633,164925.9069,171031.2383,164670.2462,155633.3835,163086.1441,141476723.9549,141442018.8747,141462258.0488,141460983.8579,164789.3369,141467926.3224,
7200.000,6050.7037,-1649.9385,6155.2787,-1110.6421,-5660.2062,5020.1700,-4848.2653,-4975.1043,1705.7503,-2047.6754,-6625.9627,4943.7170,6351.8807,-4667.3629,6097.7349,-1703.4267,675.5055,4994.6343,5880.3254,6348.7046,-5522.8347,4059.5033,-3151.4910,-3941.9989,6353.4444,3296.4945,-1749.8698,-4493.8951,-314.8848,-1941.5784,-2957.2189,1238.5128,172.1362,6500.1843,5263.9657,-2123.6672,-6285.3828,-4769.8288,5554.0971,0.0000,1024.0780,1101.5874,6499.4265,-1259.9882,2736.3660,-6937.4707,3466.5567,5022.3209,0.0000,4628.8055,2698.4684,5081.5056,4591.6922,-1840.5006,6016.8316,-5669.9546,-5494.4451,4620.5391,4082.6147,-4939.9505,4852.6058,-973.4856,-251.3120,6395.5735,2529.7222,278.5116,5963.8811,-2231.9698,-6543.6309,3666.4027,-6777.4094,-5944.3192,4164.5238,-1625.1435,1642.5070,-293.9519,-5374.3127,-2416.3180,-5068.1839,3832.0011,1665.5267,-2595.3555,-2881.7470,4439.8234,-5671.9230,-4751.0729,4289.2415,-2576.3914,-6098.2214,-4126.0121,2166.1556,-3695.7077,4995.3362,-4101.9430,-2260.0428,-4827.9526,831.7584,514.5403,3785.9286,2240.1621,-345175.1792,-320051.7649,-343030.0926,-338006.0195,-333898.3616,-338385.8177,-334787.9944,-337117.8202,-318878266.6899,-318864449.6396,-318840171.7110,-318873123.6334,-337477.3939,-318861691.2616,3294.4290,-5784.6681,1155.7102,-4027.5541,3164.2895,-1303.6603,4041.5302,-690.9306,4875.9712,5847.2576,440.6497,575.8048,-2156.4828,2210.4748,1148.0462,5526.1403,-6203.8923,-882.1030,405.0640,2750.2014,3305.4955,1962.0876,1016.3582,-2971.4061,-1393.4014,-1599.8431,6357.4810,4332.7587,-6474.7397,-3984.4333,5437.7348,4944.5035,-4099.2619,-200.9595,4395.7532,4936.4994,-1775.1007,3049.6507,-3100.4235,0.0000,5530.1730,-5041.0210,-925.2310,6805.7130,5666.1797,-312.4018,-3702.7041,3512.0817,0.0000,4224.4871,-6036.2314,-2407.6813,-1239.2222,-4260.4938,2905.9044,-654.2720,-1151.5548,1654.9950,3700.4489,-1105.0614,3283.8016,4282.9220,-4663.6632,-2374.8278,3118.2327,5826.9921,1509.4570,4307.1441,1548.7121,5005.2710,721.2780,-1958.9036,799.8968,-6669.6218,-5898.7374,6782.8782,1683.6732,-4543.8649,-3542.7546,-5246.3762,-2096.6369,3941.4182,-3963.4647,2938.9916,-3827.0080,1862.3645,357.3091,-3248.1565,-320.2563,-2542.0958,4623.7125,5711.4355,2334.0001,218.1303,-6007.0943,-149.2573,4998.5409,-2882.5531,-2039.0828,6509.8448,-39471.4840,-16673.3790,-23986.1312,-23261.8055,-31629.2348,-25081.1640,-23770.2860,-25315.4214,24982944.7458,24970249.4319,24987790.4232,24975746.2171,-25089.4117,24977603.5118,-708.9936,-3299.4524,-2903.8884,-5507.0961,2149.3531,-4595.9081,2659.3880,-4683.2367,-4614.0460,3059.4460,1915.9326,-4784.1670,-1499.3987,4605.2631,2664.7231,-3752.9906,3077.3119,4719.2462,3692.1845,313.8149,2326.7322,-5190.0013,6070.7395,4591.3451,2366.7113,5895.0263,1903.5793,-2757.9291,-1271.9008,5343.2241,-3129.7841,4647.1354,-5463.6221,-2427.7569,-896.5223,4218.3400,-1791.6469,3998.2746,-2517.3929,0.0000,-3922.0059,4571.3324,-2128.9397,246.0014,-2814.6814,-73.8492,-4558.3995,-2943.6343,0.0000,-2962.8681,-1363.4250,3847.1623,-4982.5545,-5105.2744,1578.0885,-3855.7864,4055.7030,-4798.5053,4161.9854,-4716.6882,-3715.8381,5236.0693,5084.6730,1157.6212,5450.8986,3637.1655,-2788.6710,-4665.5653,1542.2269,-3010.1899,1390.6566,-2912.8831,-5415.2576,-570.1823,-3225.4801,-740.1560,3812.5830,-4588.0505,-3201.3187,1999.2801,6400.6579,-5052.1436,-4807.1136,4419.7595,-795.2028,4503.1842,5393.9200,-5448.6054,-3046.2093,4813.3569,-4677.0378,1508.4139,-4200.5922,-5457.4010,-2471.5310,-4932.5248,-4719.9452,-6279.5683,-5448.3094,778.5147,166281.4806,162854.8166,167042.5932,163081.3285,171061.7353,166958.3038,155300.2213,166394.3498,141476227.3891,141442878.1235,141456457.1910,141461551.9577,164659.4466,141465545.3029,
