sl_100_86400_20280428 Coordinates.csv
2028/04/28 07:47:00.0000 UTC

Generated: Tue Oct  8 21:44:30 2024,
Start: 2028/04/28 07:47:00.00, Stop: 2028/04/29 07:47:00.00,
TIME_UNITS,STARLINK-31473 - X-Coordinate,STARLINK-5202 - X-Coordinate,STARLINK-30236 - X-Coordinate,STARLINK-3336 - X-Coordinate,STARLINK-1797 - X-Coordinate,STARLINK-31483 - X-Coordinate,STARLINK-30246 - X-Coordinate,STARLINK-30786 - X-Coordinate,STARLINK-5686 - X-Coordinate,STARLINK-3883 - X-Coordinate,STARLINK-2152 - X-Coordinate,STARLINK-31970 - X-Coordinate,STARLINK-30133 - X-Coordinate,STARLINK-2675 - X-Coordinate,STARLINK-4534 - X-Coordinate,STARLINK-3320 - X-Coordinate,STARLINK-2126 - X-Coordinate,STARLINK-30496 - X-Coordinate,STARLINK-31340 - X-Coordinate,STARLINK-3979 - X-Coordinate,STARLINK-3043 - X-Coordinate,STARLINK-30344 - X-Coordinate,STARLINK-31490 - X-Coordinate,STARLINK-30077 - X-Coordinate,STARLINK-31203 - X-Coordinate,STARLINK-31430 - X-Coordinate,STARLINK-3785 - X-Coordinate,STARLINK-30314 - X-Coordinate,STARLINK-30883 - X-Coordinate,STARLINK-3310 - X-Coordinate,STARLINK-4273 - X-Coordinate,STARLINK-32160 - X-Coordinate,STARLINK-3542 - X-Coordinate,STARLINK-1202 - X-Coordinate,STARLINK-32088 - X-Coordinate,STARLINK-31623 - X-Coordinate,STARLINK-3768 - X-Coordinate,STARLINK-3658 - X-Coordinate,STARLINK-30124 - X-Coordinate,STARLINK-4014 - X-Coordinate,STARLINK-2221 - X-Coordinate,STARLINK-31583 - X-Coordinate,STARLINK-2566 - X-Coordinate,STARLINK-5162 - X-Coordinate,STARLINK-3315 - X-Coordinate,STARLINK-6301 - X-Coordinate,STARLINK-3141 - X-Coordinate,STARLINK-3908 - X-Coordinate,STARLINK-6289 - X-Coordinate,STARLINK-1094 - X-Coordinate,STARLINK-30089 - X-Coordinate,STARLINK-31983 - X-Coordinate,STARLINK-31977 - X-Coordinate,STARLINK-3910 - X-Coordinate,STARLINK-5808 - X-Coordinate,STARLINK-5746 - X-Coordinate,STARLINK-30899 - X-Coordinate,STARLINK-4433 - X-Coordinate,STARLINK-6226 - X-Coordinate,STARLINK-30475 - X-Coordinate,STARLINK-32126 - X-Coordinate,STARLINK-32005 - X-Coordinate,STARLINK-1413 - X-Coordinate,STARLINK-2618 - X-Coordinate,STARLINK-3386 - X-Coordinate,STARLINK-1190 - X-Coordinate,STARLINK-31842 - X-Coordinate,STARLINK-6037 - X-Coordinate,STARLINK-11235 [DTC] - X-Coordinate,STARLINK-3335 - X-Coordinate,STARLINK-3756 - X-Coordinate,STARLINK-5366 - X-Coordinate,STARLINK-3081 - X-Coordinate,STARLINK-4376 - X-Coordinate,STARLINK-3318 - X-Coordinate,STARLINK-1470 - X-Coordinate,STARLINK-3400 - X-Coordinate,STARLINK-5565 - X-Coordinate,STARLINK-5526 - X-Coordinate,STARLINK-5736 - X-Coordinate,STARLINK-30334 - X-Coordinate,STARLINK-1704 - X-Coordinate,STARLINK-32186 - X-Coordinate,STARLINK-32096 - X-Coordinate,STARLINK-31224 - X-Coordinate,STARLINK-31174 - X-Coordinate,STARLINK-30244 - X-Coordinate,STARLINK-1498 - X-Coordinate,STARLINK-31419 - X-Coordinate,STARLINK-30362 - X-Coordinate,STARLINK-31171 - X-Coordinate,STARLINK-5948 - X-Coordinate,STARLINK-3644 - X-Coordinate,STARLINK-5469 - X-Coordinate,STARLINK-2291 - X-Coordinate,STARLINK-31136 - X-Coordinate,STARLINK-5163 - X-Coordinate,STARLINK-3808 - X-Coordinate,STARLINK-6363 - X-Coordinate,STARLINK-2284 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31473 - Y-Coordinate,STARLINK-5202 - Y-Coordinate,STARLINK-30236 - Y-Coordinate,STARLINK-3336 - Y-Coordinate,STARLINK-1797 - Y-Coordinate,STARLINK-31483 - Y-Coordinate,STARLINK-30246 - Y-Coordinate,STARLINK-30786 - Y-Coordinate,STARLINK-5686 - Y-Coordinate,STARLINK-3883 - Y-Coordinate,STARLINK-2152 - Y-Coordinate,STARLINK-31970 - Y-Coordinate,STARLINK-30133 - Y-Coordinate,STARLINK-2675 - Y-Coordinate,STARLINK-4534 - Y-Coordinate,STARLINK-3320 - Y-Coordinate,STARLINK-2126 - Y-Coordinate,STARLINK-30496 - Y-Coordinate,STARLINK-31340 - Y-Coordinate,STARLINK-3979 - Y-Coordinate,STARLINK-3043 - Y-Coordinate,STARLINK-30344 - Y-Coordinate,STARLINK-31490 - Y-Coordinate,STARLINK-30077 - Y-Coordinate,STARLINK-31203 - Y-Coordinate,STARLINK-31430 - Y-Coordinate,STARLINK-3785 - Y-Coordinate,STARLINK-30314 - Y-Coordinate,STARLINK-30883 - Y-Coordinate,STARLINK-3310 - Y-Coordinate,STARLINK-4273 - Y-Coordinate,STARLINK-32160 - Y-Coordinate,STARLINK-3542 - Y-Coordinate,STARLINK-1202 - Y-Coordinate,STARLINK-32088 - Y-Coordinate,STARLINK-31623 - Y-Coordinate,STARLINK-3768 - Y-Coordinate,STARLINK-3658 - Y-Coordinate,STARLINK-30124 - Y-Coordinate,STARLINK-4014 - Y-Coordinate,STARLINK-2221 - Y-Coordinate,STARLINK-31583 - Y-Coordinate,STARLINK-2566 - Y-Coordinate,STARLINK-5162 - Y-Coordinate,STARLINK-3315 - Y-Coordinate,STARLINK-6301 - Y-Coordinate,STARLINK-3141 - Y-Coordinate,STARLINK-3908 - Y-Coordinate,STARLINK-6289 - Y-Coordinate,STARLINK-1094 - Y-Coordinate,STARLINK-30089 - Y-Coordinate,STARLINK-31983 - Y-Coordinate,STARLINK-31977 - Y-Coordinate,STARLINK-3910 - Y-Coordinate,STARLINK-5808 - Y-Coordinate,STARLINK-5746 - Y-Coordinate,STARLINK-30899 - Y-Coordinate,STARLINK-4433 - Y-Coordinate,STARLINK-6226 - Y-Coordinate,STARLINK-30475 - Y-Coordinate,STARLINK-32126 - Y-Coordinate,STARLINK-32005 - Y-Coordinate,STARLINK-1413 - Y-Coordinate,STARLINK-2618 - Y-Coordinate,STARLINK-3386 - Y-Coordinate,STARLINK-1190 - Y-Coordinate,STARLINK-31842 - Y-Coordinate,STARLINK-6037 - Y-Coordinate,STARLINK-11235 [DTC] - Y-Coordinate,STARLINK-3335 - Y-Coordinate,STARLINK-3756 - Y-Coordinate,STARLINK-5366 - Y-Coordinate,STARLINK-3081 - Y-Coordinate,STARLINK-4376 - Y-Coordinate,STARLINK-3318 - Y-Coordinate,STARLINK-1470 - Y-Coordinate,STARLINK-3400 - Y-Coordinate,STARLINK-5565 - Y-Coordinate,STARLINK-5526 - Y-Coordinate,STARLINK-5736 - Y-Coordinate,STARLINK-30334 - Y-Coordinate,STARLINK-1704 - Y-Coordinate,STARLINK-32186 - Y-Coordinate,STARLINK-32096 - Y-Coordinate,STARLINK-31224 - Y-Coordinate,STARLINK-31174 - Y-Coordinate,STARLINK-30244 - Y-Coordinate,STARLINK-1498 - Y-Coordinate,STARLINK-31419 - Y-Coordinate,STARLINK-30362 - Y-Coordinate,STARLINK-31171 - Y-Coordinate,STARLINK-5948 - Y-Coordinate,STARLINK-3644 - Y-Coordinate,STARLINK-5469 - Y-Coordinate,STARLINK-2291 - Y-Coordinate,STARLINK-31136 - Y-Coordinate,STARLINK-5163 - Y-Coordinate,STARLINK-3808 - Y-Coordinate,STARLINK-6363 - Y-Coordinate,STARLINK-2284 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31473 - Z-Coordinate,STARLINK-5202 - Z-Coordinate,STARLINK-30236 - Z-Coordinate,STARLINK-3336 - Z-Coordinate,STARLINK-1797 - Z-Coordinate,STARLINK-31483 - Z-Coordinate,STARLINK-30246 - Z-Coordinate,STARLINK-30786 - Z-Coordinate,STARLINK-5686 - Z-Coordinate,STARLINK-3883 - Z-Coordinate,STARLINK-2152 - Z-Coordinate,STARLINK-31970 - Z-Coordinate,STARLINK-30133 - Z-Coordinate,STARLINK-2675 - Z-Coordinate,STARLINK-4534 - Z-Coordinate,STARLINK-3320 - Z-Coordinate,STARLINK-2126 - Z-Coordinate,STARLINK-30496 - Z-Coordinate,STARLINK-31340 - Z-Coordinate,STARLINK-3979 - Z-Coordinate,STARLINK-3043 - Z-Coordinate,STARLINK-30344 - Z-Coordinate,STARLINK-31490 - Z-Coordinate,STARLINK-30077 - Z-Coordinate,STARLINK-31203 - Z-Coordinate,STARLINK-31430 - Z-Coordinate,STARLINK-3785 - Z-Coordinate,STARLINK-30314 - Z-Coordinate,STARLINK-30883 - Z-Coordinate,STARLINK-3310 - Z-Coordinate,STARLINK-4273 - Z-Coordinate,STARLINK-32160 - Z-Coordinate,STARLINK-3542 - Z-Coordinate,STARLINK-1202 - Z-Coordinate,STARLINK-32088 - Z-Coordinate,STARLINK-31623 - Z-Coordinate,STARLINK-3768 - Z-Coordinate,STARLINK-3658 - Z-Coordinate,STARLINK-30124 - Z-Coordinate,STARLINK-4014 - Z-Coordinate,STARLINK-2221 - Z-Coordinate,STARLINK-31583 - Z-Coordinate,STARLINK-2566 - Z-Coordinate,STARLINK-5162 - Z-Coordinate,STARLINK-3315 - Z-Coordinate,STARLINK-6301 - Z-Coordinate,STARLINK-3141 - Z-Coordinate,STARLINK-3908 - Z-Coordinate,STARLINK-6289 - Z-Coordinate,STARLINK-1094 - Z-Coordinate,STARLINK-30089 - Z-Coordinate,STARLINK-31983 - Z-Coordinate,STARLINK-31977 - Z-Coordinate,STARLINK-3910 - Z-Coordinate,STARLINK-5808 - Z-Coordinate,STARLINK-5746 - Z-Coordinate,STARLINK-30899 - Z-Coordinate,STARLINK-4433 - Z-Coordinate,STARLINK-6226 - Z-Coordinate,STARLINK-30475 - Z-Coordinate,STARLINK-32126 - Z-Coordinate,STARLINK-32005 - Z-Coordinate,STARLINK-1413 - Z-Coordinate,STARLINK-2618 - Z-Coordinate,STARLINK-3386 - Z-Coordinate,STARLINK-1190 - Z-Coordinate,STARLINK-31842 - Z-Coordinate,STARLINK-6037 - Z-Coordinate,STARLINK-11235 [DTC] - Z-Coordinate,STARLINK-3335 - Z-Coordinate,STARLINK-3756 - Z-Coordinate,STARLINK-5366 - Z-Coordinate,STARLINK-3081 - Z-Coordinate,STARLINK-4376 - Z-Coordinate,STARLINK-3318 - Z-Coordinate,STARLINK-1470 - Z-Coordinate,STARLINK-3400 - Z-Coordinate,STARLINK-5565 - Z-Coordinate,STARLINK-5526 - Z-Coordinate,STARLINK-5736 - Z-Coordinate,STARLINK-30334 - Z-Coordinate,STARLINK-1704 - Z-Coordinate,STARLINK-32186 - Z-Coordinate,STARLINK-32096 - Z-Coordinate,STARLINK-31224 - Z-Coordinate,STARLINK-31174 - Z-Coordinate,STARLINK-30244 - Z-Coordinate,STARLINK-1498 - Z-Coordinate,STARLINK-31419 - Z-Coordinate,STARLINK-30362 - Z-Coordinate,STARLINK-31171 - Z-Coordinate,STARLINK-5948 - Z-Coordinate,STARLINK-3644 - Z-Coordinate,STARLINK-5469 - Z-Coordinate,STARLINK-2291 - Z-Coordinate,STARLINK-31136 - Z-Coordinate,STARLINK-5163 - Z-Coordinate,STARLINK-3808 - Z-Coordinate,STARLINK-6363 - Z-Coordinate,STARLINK-2284 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4536.3098,3775.7493,-3847.3971,1757.0076,5727.2162,-4794.2685,6906.6434,0.0000,-1133.1426,-1748.1131,55.6037,-1016.8912,-4831.6585,-3024.5771,5192.7673,-3878.1856,0.0000,-4793.8396,-5700.3687,364.8348,-67.6580,5029.4165,-3883.0313,-5508.4965,735.7268,6538.0164,-4960.1863,0.0000,4571.2848,2627.9763,0.0000,-1141.6880,-3000.9946,-2983.1542,-3041.5815,6748.6766,614.4222,3814.5821,1892.7946,2180.8312,-3581.2724,-1441.1307,4180.5968,-2119.8746,1319.7440,-4550.3202,-4469.6984,6493.2552,-4299.3447,-1384.3509,545.2344,3081.3000,4870.7276,-2770.0093,-4520.9498,5067.2293,-5256.3216,335.2811,3848.4774,-5516.5825,-1167.1264,-3592.9740,2593.9670,4753.2250,-5068.4409,4725.4893,-3249.4598,4689.1494,3637.5661,3667.5396,3490.4151,-5713.6703,3813.0986,-5353.7557,3658.0088,608.6969,1001.9492,2059.1891,5195.1948,4259.1665,5881.5260,-2238.7252,5336.6836,5510.2267,-2079.7369,-5443.8240,-2968.2546,0.0000,4658.7579,1791.1392,4496.7694,3172.9445,-794.8070,-1187.1815,-537.6298,2672.4452,2692.5209,-3505.4158,4074.4574,1638.5023,93090.3584,99611.6936,91053.4498,90742.4789,88709.2029,89934.9334,97813.9471,93802.8486,-203875123.9434,-203891373.7353,-203883466.1505,-203881183.5628,94558.4940,-203885494.5873,-2279.3209,5597.6807,-5666.1739,6473.9609,-6.8515,4771.2020,470.5051,0.0000,-5487.7555,-5050.5599,-6067.2258,-6722.7009,3891.7343,-5601.4097,-3926.6560,-4056.9655,0.0000,1984.7666,-3391.7586,4109.3144,4100.0085,984.1333,-1480.2194,3402.8394,6228.3405,1923.3740,-2895.4045,0.0000,5130.4926,-4362.9405,0.0000,-5521.7537,-5513.2619,2904.5748,5084.7254,439.3209,4141.4528,4354.5003,-5282.0942,4394.9666,-2110.7269,5106.5161,-1405.4651,-5598.1686,6744.8013,3597.9410,-5057.4719,1166.9287,3399.1096,-3995.1353,-6396.8213,-4717.8052,-1489.8683,6110.0193,5332.9263,-2702.4371,-4490.0503,-3710.0595,-3317.9088,-805.1348,-4850.2724,-2081.8154,5433.8580,-4679.9383,3235.4936,-225.6352,-3914.8142,1895.0691,4619.4942,5146.7010,5818.2149,1713.9691,5375.5609,2440.7181,3262.5760,6763.9835,-5871.2382,1971.5975,3986.9740,3777.3575,100.8943,-4306.4864,-4222.7840,-389.2084,4566.7525,3357.8470,5577.5485,0.0000,-4610.9851,6054.4274,3324.5729,5889.5207,5401.8072,-2112.2078,-5929.3310,-3654.3345,3551.0776,2760.4645,-3358.4819,-6091.6835,345270.2021,310656.1426,334968.3174,334427.2181,326067.9953,327652.5702,328273.3236,328998.9863,289116705.7882,289107985.2905,289079461.9457,289099792.0356,330036.3115,289102518.9332,-4473.0198,1308.3244,977.4175,-1659.5494,-3858.5893,942.9375,-437.5163,0.0000,-4076.6914,4358.6535,-3284.8096,99.4384,-3079.7045,2658.7799,-2321.7727,4013.3372,0.0000,-4654.4485,-1262.2729,5512.7048,-5627.3905,-4656.0660,-5411.8586,-2454.4880,-2686.9547,281.3233,3834.0441,0.0000,-381.5210,-4669.5085,0.0000,-3837.6439,-2843.3152,-5515.2533,-3358.4580,-1140.0606,-5495.5404,-3739.2783,-3994.3839,-4868.1994,5512.1485,4229.9591,5255.5945,-3416.8031,-657.6465,3767.8711,-1462.4104,2043.0174,4231.2005,-5438.4847,2564.9893,3829.3785,-4522.5769,-1689.0907,224.6587,3873.2989,-387.2692,5811.6637,-4710.9306,-4004.8253,-4711.2043,-5451.1873,-3373.6784,1879.3994,3328.5588,-4706.4257,4537.4818,4749.4929,-3333.0912,-2834.3067,767.3428,-3519.0455,2216.2206,-3683.7559,-4869.2244,1215.1178,2930.5549,6300.6326,-2312.6523,3938.3341,-3683.0708,4905.1066,-715.7717,-4014.3919,4675.5468,-2399.1701,2948.8119,0.0000,1879.3849,-2856.6807,-3949.8207,-1792.1601,-4201.2271,-6519.4555,-3399.8333,5218.9977,5242.7989,5249.2410,-4500.8885,2461.2434,171343.8757,166902.9523,168763.9021,170459.2578,173302.5655,163916.2330,159485.5417,169007.6796,69669751.0076,69636935.0046,69648984.8619,69653674.1302,167706.0452,69659331.6285,
3600.000,-2617.7546,-4169.9494,4888.1067,-3103.7747,-2828.0985,2209.5402,-5952.4724,0.0000,4337.8186,4280.1067,1769.7554,3421.5102,1125.9103,3868.6667,-4134.4820,4151.8464,0.0000,2491.7323,5124.0257,-4529.5115,-1030.0440,-5817.7206,5774.1903,4223.6193,-3439.7736,-5144.8441,3987.4044,0.0000,-5314.6765,-1094.3365,0.0000,3528.1791,3869.0236,-201.4729,-1530.2228,-5822.9015,-4707.7657,-5836.5988,895.5820,-4456.2119,5447.5326,-3308.1660,-1220.1020,3711.6459,-2720.8058,3213.5921,5191.7312,-4375.8648,2783.3188,5151.4640,2607.0831,1498.1720,-3703.7353,-56.4505,2379.4386,-1646.9864,5607.5741,-634.2432,-1230.0280,3986.3803,4252.7733,5982.3822,-4504.6576,-1604.5981,1016.4784,-5503.4780,6359.4940,-6607.4211,-4051.4624,-4051.3744,-4111.7016,5342.7480,-2777.4056,1674.5002,-4352.6226,-2108.5530,3072.0462,-3258.0776,-3291.2983,-5171.4810,-6414.7226,5307.7736,-3137.9372,-5638.4718,-1910.6759,3792.9235,1144.7877,0.0000,-2407.6790,-4063.3423,-6525.7464,-4935.4324,-1282.5582,4882.8154,2579.4186,1619.2213,-4951.6874,2303.8263,-588.3431,1932.8090,2770.5105,18617.1068,7308.0961,7250.0953,3468.3612,5706.8515,11793.4021,9745.6083,-271788600.6681,-271807731.2902,-271790335.9477,-271796109.8385,9373.1783,-271798842.0892,6003.3245,-2492.1211,2793.2900,-3632.6814,3034.0502,-5751.2068,1797.3339,0.0000,2906.5210,5393.0504,6581.2206,4632.0287,-4939.8667,2005.2496,5128.0492,-166.9121,0.0000,-5121.1048,-607.8707,-3583.0242,-6677.6524,2656.0269,-2292.4862,-5344.2931,-5744.4487,596.8741,-1126.6661,0.0000,-2250.9778,6746.4068,0.0000,5796.2117,1771.1054,-5662.8431,-4782.7255,1366.3332,-2804.9264,-3623.4419,6776.7625,-579.0898,-1608.3537,-4337.9507,4921.4384,1831.0577,-4497.8257,-6106.9817,3492.2467,1432.4395,-6181.9200,1653.6069,4420.3826,3852.5359,5370.9655,-4785.0512,-5826.1351,4883.7854,1746.7196,-1881.3846,6114.7950,-3374.0220,1351.0354,-1332.9776,-5139.4701,4472.8317,-4016.3650,3758.5743,1378.8274,-2124.7249,166.3749,-1522.6408,-2781.5045,-4398.7160,-2433.6472,502.9870,1136.5740,-5780.1542,2560.4060,2590.5970,-1376.8108,212.8141,2600.0244,4153.4730,4802.2344,3787.9942,-5818.7223,-5449.3419,-6872.1798,0.0000,6007.9838,-3071.9545,-2019.5900,-4456.3664,-6764.7904,-353.5470,6255.1383,4586.2948,361.7456,-6078.4840,5495.6225,3690.7194,357913.7377,325292.2454,348503.1895,346790.4596,338764.5882,340850.3053,341222.8658,343950.7011,226434044.8458,226427885.7920,226401909.1381,226427518.8063,343067.3576,226420821.1140,1677.3235,-4878.2868,-4028.1706,4978.7666,5505.0475,2940.0525,-3077.5615,0.0000,4540.6284,-485.4254,-1066.7004,3607.1993,4709.1535,-5359.4171,-2097.6668,-5521.3286,0.0000,4000.9483,4343.4909,-3769.8933,1657.3890,2633.3233,2802.4168,-1237.7136,-1306.5113,-4442.8602,-5537.3805,0.0000,3738.5879,991.5351,0.0000,-662.9853,5405.4676,3937.0899,4587.9918,-3359.5976,4190.7034,-525.8943,808.6212,5235.3983,-3946.7182,-4050.8360,-4640.9523,5496.3607,4462.7739,-560.8111,-2929.2907,-5157.9857,-1446.9142,4244.9570,-4642.3909,-5425.3151,1942.0711,4981.4920,3052.2140,-4641.7103,3657.6109,-6626.2302,2999.0004,4438.0778,5198.2006,3046.5781,-950.5067,-5054.9147,-5495.1365,255.2334,-2051.3084,-225.1127,5391.3556,5392.1978,-4695.9630,138.7391,-5903.4102,6703.5269,5228.3942,3114.1812,-5308.0605,-5543.5287,5941.2621,-4610.5495,438.1034,-1523.3265,-3732.8875,673.4247,-3112.6582,-1604.9590,427.1727,0.0000,2144.1911,4685.4071,-404.4304,-1932.9410,130.3657,4921.2815,-1096.7279,-4923.2046,-4781.1306,-2309.6227,4177.0955,-5347.2079,171333.6222,166607.5098,169620.9304,168051.1729,173908.6897,167218.7349,158510.0192,166160.6161,69741534.0840,69711619.8590,69716485.9827,69723448.7903,167641.9800,69729802.6398,
7200.000,-269.5011,4042.2910,-5025.5628,4566.2153,-139.0897,1966.6499,2964.2014,0.0000,-6557.6833,-4756.4763,-3073.4800,-5090.8145,2834.1852,-4568.6177,836.7352,-4216.7107,0.0000,-258.9932,-2683.7878,6403.0808,1038.3379,4874.3476,-5109.8915,-1102.0532,4762.1228,1729.0116,-2848.9744,0.0000,4713.7416,-606.1771,0.0000,-4140.3822,-4597.8480,2263.2069,5466.8001,2160.5260,6735.5459,5170.9405,-3067.4141,6010.2039,-5758.8719,6314.1442,-1088.1113,-5178.3333,4256.7636,-734.5093,-4260.5175,1265.5944,-544.2287,-6876.0211,-5563.5428,-5588.2261,1195.8731,3836.9263,1004.2554,-1746.3985,-4613.8813,-1976.1829,-1110.7654,-1837.5798,-6339.6941,-5845.2379,4549.7835,-2663.5942,3317.6073,2290.5634,-6398.7253,5147.0363,3790.3916,4316.5250,4006.4048,-2931.9673,2325.1818,3769.4631,4634.5334,3623.3976,-6091.3565,4530.7784,1507.2174,5232.9050,4597.6375,-5771.0113,-1249.9147,3136.7665,4538.1154,-25.2559,1201.0958,0.0000,-1495.3503,5863.7016,5178.6540,5195.6304,2681.7245,-6845.6913,-3614.2142,-4666.5177,6007.9035,-718.9675,-2390.3260,-5552.4781,-87754.5474,-63456.1194,-76735.2898,-74937.3760,-82115.6365,-76818.1240,-74615.0295,-76475.4897,-321147139.3505,-321170187.9800,-321145329.5229,-321162003.3465,-76342.8996,-321157775.9812,-6272.3271,-2088.7491,1349.6230,-565.3554,-5868.9225,4595.2507,-4122.9427,0.0000,-180.8579,-3341.7913,-3996.1157,-238.7238,5298.4485,2358.5760,-4506.8068,4207.5817,0.0000,6877.3974,4947.6763,2515.6523,6076.3267,-4805.9706,4095.5858,5428.3172,2301.9298,-3988.4708,5070.1712,0.0000,-1998.7157,-6035.7146,0.0000,-2780.4371,2614.8253,6522.5270,3349.9449,-3504.2413,1497.6062,1062.8348,-5434.3456,-2518.1445,3821.8979,2416.8037,-6731.8619,2211.8434,389.0568,6191.1272,174.8890,-4605.0787,6537.0432,192.8369,-1553.4266,-2600.0586,-6356.3316,2518.0898,5060.2580,-6190.6635,2177.2644,5762.5565,-6813.6871,6365.9857,1611.2795,3232.2380,2317.1443,-3789.0858,4552.3096,-4426.5198,1284.6248,1322.5765,-4773.8261,-2783.4195,-2035.3644,5322.6329,-2173.3392,-735.2059,-4590.8963,2173.2048,1336.9870,-5056.5956,-2978.7491,-3821.3155,-4198.3602,-2508.7074,-3915.4873,-5172.3068,5115.2360,5214.8389,5864.3972,0.0000,-4844.8818,-519.7890,-441.9615,1061.3094,4914.2719,1081.2113,-3296.0405,-4869.3234,-3170.3148,6513.5571,-6371.4945,-387.7095,347110.1581,319300.6550,340135.1291,335678.7661,329881.3109,335023.1903,332149.9158,333705.8134,148303006.6648,148297607.8917,148278038.0320,148301133.3900,334481.8401,148290623.1271,2505.0894,5150.6529,4550.8338,-5157.8731,-3635.5556,-4658.3233,4713.2624,0.0000,-2230.5596,-3728.8853,4696.1242,-4506.9939,-3446.9090,4595.2343,5160.2841,3485.8877,0.0000,-1098.7841,-3732.8581,-463.6184,3214.9779,1010.1409,1894.8211,4141.8872,4296.6552,5246.4878,3726.1866,0.0000,-4603.6538,3290.8112,0.0000,4639.6368,-4416.7146,128.5790,-2294.9321,5472.6799,-227.8427,4415.0248,2898.4390,-2294.8117,-131.8945,637.9044,821.1554,-3973.7602,-5424.9965,-3014.5860,5420.7402,4983.7370,-2241.2713,-248.6706,3794.2958,2905.4009,2119.9163,-5178.1403,-4736.1121,2573.7408,-4687.0916,3252.7052,542.8359,-1787.1691,-2070.9594,1507.0614,4628.5784,5147.3049,3937.8435,4421.7317,-1989.9996,-4480.3761,-2917.0886,-4646.8143,5132.7091,3306.8821,6175.1437,-5785.4719,-2268.2380,-5461.8288,2277.0860,1370.3683,-6091.5017,2440.4057,3049.9461,-2857.9418,5459.1550,3156.1958,-624.6091,4399.5995,-3590.9221,0.0000,-4566.5380,-3659.0096,4442.7771,4441.4966,3998.9294,-498.3364,4789.0969,1530.4863,1141.4739,-2159.2459,-1345.0477,3852.0493,171256.7440,166304.5028,169931.8927,165940.4555,174050.3991,169911.5203,158172.7059,169205.5355,69812532.6144,69787294.9899,69784457.8234,69797260.6552,167562.2026,69800248.8589,
