sl_100_86400_20280318 Coordinates.csv
2028/03/18 07:47:00.0000 UTC

Generated: Tue Oct  8 21:45:00 2024,
Start: 2028/03/18 07:47:00.00, Stop: 2028/03/19 07:47:00.00,
TIME_UNITS,STARLINK-6136 - X-Coordinate,STARLINK-6228 - X-Coordinate,STARLINK-11237 [DTC] - X-Coordinate,STARLINK-4342 - X-Coordinate,STARLINK-4033 - X-Coordinate,STARLINK-6124 - X-Coordinate,STARLINK-1771 - X-Coordinate,STARLINK-4549 - X-Coordinate,STARLINK-3195 - X-Coordinate,STARLINK-3184 - X-Coordinate,STARLINK-30292 - X-Coordinate,STARLINK-5828 - X-Coordinate,STARLINK-31319 - X-Coordinate,STARLINK-5609 - X-Coordinate,STARLINK-30239 - X-Coordinate,STARLINK-3957 - X-Coordinate,STARLINK-3051 - X-Coordinate,STARLINK-5949 - X-Coordinate,STARLINK-31726 - X-Coordinate,STARLINK-2486 - X-Coordinate,STARLINK-3751 - X-Coordinate,STARLINK-5015 - X-Coordinate,STARLINK-30520 - X-Coordinate,STARLINK-1179 - X-Coordinate,STARLINK-30958 - X-Coordinate,STARLINK-30197 - X-Coordinate,STARLINK-30875 - X-Coordinate,STARLINK-2047 - X-Coordinate,STARLINK-3275 - X-Coordinate,STARLINK-30509 - X-Coordinate,STARLINK-6131 - X-Coordinate,STARLINK-5884 - X-Coordinate,STARLINK-4786 - X-Coordinate,STARLINK-4658 - X-Coordinate,STARLINK-31001 - X-Coordinate,STARLINK-31442 - X-Coordinate,STARLINK-1723 - X-Coordinate,STARLINK-5634 - X-Coordinate,STARLINK-4620 - X-Coordinate,STARLINK-2174 - X-Coordinate,STARLINK-4605 - X-Coordinate,STARLINK-2569 - X-Coordinate,STARLINK-6347 - X-Coordinate,STARLINK-5718 - X-Coordinate,STARLINK-6335 - X-Coordinate,STARLINK-1708 - X-Coordinate,STARLINK-31042 - X-Coordinate,STARLINK-4176 - X-Coordinate,STARLINK-4707 - X-Coordinate,STARLINK-30371 - X-Coordinate,STARLINK-30100 - X-Coordinate,STARLINK-1575 - X-Coordinate,STARLINK-5070 - X-Coordinate,STARLINK-2166 - X-Coordinate,STARLINK-31046 - X-Coordinate,STARLINK-5069 - X-Coordinate,STARLINK-30865 - X-Coordinate,STARLINK-4400 - X-Coordinate,STARLINK-32008 - X-Coordinate,STARLINK-1019 - X-Coordinate,STARLINK-2249 - X-Coordinate,STARLINK-3852 - X-Coordinate,STARLINK-2240 - X-Coordinate,STARLINK-30536 - X-Coordinate,STARLINK-30460 - X-Coordinate,STARLINK-2182 - X-Coordinate,STARLINK-3846 - X-Coordinate,STARLINK-31472 - X-Coordinate,STARLINK-3512 - X-Coordinate,STARLINK-6177 - X-Coordinate,STARLINK-6041 - X-Coordinate,STARLINK-3148 - X-Coordinate,STARLINK-30178 - X-Coordinate,STARLINK-30565 - X-Coordinate,STARLINK-31514 - X-Coordinate,STARLINK-30127 - X-Coordinate,STARLINK-1887 - X-Coordinate,STARLINK-31284 - X-Coordinate,STARLINK-5523 - X-Coordinate,STARLINK-32166 - X-Coordinate,STARLINK-5026 - X-Coordinate,STARLINK-4691 - X-Coordinate,STARLINK-1057 - X-Coordinate,STARLINK-3848 - X-Coordinate,STARLINK-3940 - X-Coordinate,STARLINK-2319 - X-Coordinate,STARLINK-31066 - X-Coordinate,STARLINK-5079 - X-Coordinate,STARLINK-3577 - X-Coordinate,STARLINK-5549 - X-Coordinate,STARLINK-2332 - X-Coordinate,STARLINK-4433 - X-Coordinate,STARLINK-1208 - X-Coordinate,STARLINK-4561 - X-Coordinate,STARLINK-31758 - X-Coordinate,STARLINK-3527 - X-Coordinate,STARLINK-1184 - X-Coordinate,STARLINK-31499 - X-Coordinate,STARLINK-3397 - X-Coordinate,STARLINK-5784 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-6136 - Y-Coordinate,STARLINK-6228 - Y-Coordinate,STARLINK-11237 [DTC] - Y-Coordinate,STARLINK-4342 - Y-Coordinate,STARLINK-4033 - Y-Coordinate,STARLINK-6124 - Y-Coordinate,STARLINK-1771 - Y-Coordinate,STARLINK-4549 - Y-Coordinate,STARLINK-3195 - Y-Coordinate,STARLINK-3184 - Y-Coordinate,STARLINK-30292 - Y-Coordinate,STARLINK-5828 - Y-Coordinate,STARLINK-31319 - Y-Coordinate,STARLINK-5609 - Y-Coordinate,STARLINK-30239 - Y-Coordinate,STARLINK-3957 - Y-Coordinate,STARLINK-3051 - Y-Coordinate,STARLINK-5949 - Y-Coordinate,STARLINK-31726 - Y-Coordinate,STARLINK-2486 - Y-Coordinate,STARLINK-3751 - Y-Coordinate,STARLINK-5015 - Y-Coordinate,STARLINK-30520 - Y-Coordinate,STARLINK-1179 - Y-Coordinate,STARLINK-30958 - Y-Coordinate,STARLINK-30197 - Y-Coordinate,STARLINK-30875 - Y-Coordinate,STARLINK-2047 - Y-Coordinate,STARLINK-3275 - Y-Coordinate,STARLINK-30509 - Y-Coordinate,STARLINK-6131 - Y-Coordinate,STARLINK-5884 - Y-Coordinate,STARLINK-4786 - Y-Coordinate,STARLINK-4658 - Y-Coordinate,STARLINK-31001 - Y-Coordinate,STARLINK-31442 - Y-Coordinate,STARLINK-1723 - Y-Coordinate,STARLINK-5634 - Y-Coordinate,STARLINK-4620 - Y-Coordinate,STARLINK-2174 - Y-Coordinate,STARLINK-4605 - Y-Coordinate,STARLINK-2569 - Y-Coordinate,STARLINK-6347 - Y-Coordinate,STARLINK-5718 - Y-Coordinate,STARLINK-6335 - Y-Coordinate,STARLINK-1708 - Y-Coordinate,STARLINK-31042 - Y-Coordinate,STARLINK-4176 - Y-Coordinate,STARLINK-4707 - Y-Coordinate,STARLINK-30371 - Y-Coordinate,STARLINK-30100 - Y-Coordinate,STARLINK-1575 - Y-Coordinate,STARLINK-5070 - Y-Coordinate,STARLINK-2166 - Y-Coordinate,STARLINK-31046 - Y-Coordinate,STARLINK-5069 - Y-Coordinate,STARLINK-30865 - Y-Coordinate,STARLINK-4400 - Y-Coordinate,STARLINK-32008 - Y-Coordinate,STARLINK-1019 - Y-Coordinate,STARLINK-2249 - Y-Coordinate,STARLINK-3852 - Y-Coordinate,STARLINK-2240 - Y-Coordinate,STARLINK-30536 - Y-Coordinate,STARLINK-30460 - Y-Coordinate,STARLINK-2182 - Y-Coordinate,STARLINK-3846 - Y-Coordinate,STARLINK-31472 - Y-Coordinate,STARLINK-3512 - Y-Coordinate,STARLINK-6177 - Y-Coordinate,STARLINK-6041 - Y-Coordinate,STARLINK-3148 - Y-Coordinate,STARLINK-30178 - Y-Coordinate,STARLINK-30565 - Y-Coordinate,STARLINK-31514 - Y-Coordinate,STARLINK-30127 - Y-Coordinate,STARLINK-1887 - Y-Coordinate,STARLINK-31284 - Y-Coordinate,STARLINK-5523 - Y-Coordinate,STARLINK-32166 - Y-Coordinate,STARLINK-5026 - Y-Coordinate,STARLINK-4691 - Y-Coordinate,STARLINK-1057 - Y-Coordinate,STARLINK-3848 - Y-Coordinate,STARLINK-3940 - Y-Coordinate,STARLINK-2319 - Y-Coordinate,STARLINK-31066 - Y-Coordinate,STARLINK-5079 - Y-Coordinate,STARLINK-3577 - Y-Coordinate,STARLINK-5549 - Y-Coordinate,STARLINK-2332 - Y-Coordinate,STARLINK-4433 - Y-Coordinate,STARLINK-1208 - Y-Coordinate,STARLINK-4561 - Y-Coordinate,STARLINK-31758 - Y-Coordinate,STARLINK-3527 - Y-Coordinate,STARLINK-1184 - Y-Coordinate,STARLINK-31499 - Y-Coordinate,STARLINK-3397 - Y-Coordinate,STARLINK-5784 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-6136 - Z-Coordinate,STARLINK-6228 - Z-Coordinate,STARLINK-11237 [DTC] - Z-Coordinate,STARLINK-4342 - Z-Coordinate,STARLINK-4033 - Z-Coordinate,STARLINK-6124 - Z-Coordinate,STARLINK-1771 - Z-Coordinate,STARLINK-4549 - Z-Coordinate,STARLINK-3195 - Z-Coordinate,STARLINK-3184 - Z-Coordinate,STARLINK-30292 - Z-Coordinate,STARLINK-5828 - Z-Coordinate,STARLINK-31319 - Z-Coordinate,STARLINK-5609 - Z-Coordinate,STARLINK-30239 - Z-Coordinate,STARLINK-3957 - Z-Coordinate,STARLINK-3051 - Z-Coordinate,STARLINK-5949 - Z-Coordinate,STARLINK-31726 - Z-Coordinate,STARLINK-2486 - Z-Coordinate,STARLINK-3751 - Z-Coordinate,STARLINK-5015 - Z-Coordinate,STARLINK-30520 - Z-Coordinate,STARLINK-1179 - Z-Coordinate,STARLINK-30958 - Z-Coordinate,STARLINK-30197 - Z-Coordinate,STARLINK-30875 - Z-Coordinate,STARLINK-2047 - Z-Coordinate,STARLINK-3275 - Z-Coordinate,STARLINK-30509 - Z-Coordinate,STARLINK-6131 - Z-Coordinate,STARLINK-5884 - Z-Coordinate,STARLINK-4786 - Z-Coordinate,STARLINK-4658 - Z-Coordinate,STARLINK-31001 - Z-Coordinate,STARLINK-31442 - Z-Coordinate,STARLINK-1723 - Z-Coordinate,STARLINK-5634 - Z-Coordinate,STARLINK-4620 - Z-Coordinate,STARLINK-2174 - Z-Coordinate,STARLINK-4605 - Z-Coordinate,STARLINK-2569 - Z-Coordinate,STARLINK-6347 - Z-Coordinate,STARLINK-5718 - Z-Coordinate,STARLINK-6335 - Z-Coordinate,STARLINK-1708 - Z-Coordinate,STARLINK-31042 - Z-Coordinate,STARLINK-4176 - Z-Coordinate,STARLINK-4707 - Z-Coordinate,STARLINK-30371 - Z-Coordinate,STARLINK-30100 - Z-Coordinate,STARLINK-1575 - Z-Coordinate,STARLINK-5070 - Z-Coordinate,STARLINK-2166 - Z-Coordinate,STARLINK-31046 - Z-Coordinate,STARLINK-5069 - Z-Coordinate,STARLINK-30865 - Z-Coordinate,STARLINK-4400 - Z-Coordinate,STARLINK-32008 - Z-Coordinate,STARLINK-1019 - Z-Coordinate,STARLINK-2249 - Z-Coordinate,STARLINK-3852 - Z-Coordinate,STARLINK-2240 - Z-Coordinate,STARLINK-30536 - Z-Coordinate,STARLINK-30460 - Z-Coordinate,STARLINK-2182 - Z-Coordinate,STARLINK-3846 - Z-Coordinate,STARLINK-31472 - Z-Coordinate,STARLINK-3512 - Z-Coordinate,STARLINK-6177 - Z-Coordinate,STARLINK-6041 - Z-Coordinate,STARLINK-3148 - Z-Coordinate,STARLINK-30178 - Z-Coordinate,STARLINK-30565 - Z-Coordinate,STARLINK-31514 - Z-Coordinate,STARLINK-30127 - Z-Coordinate,STARLINK-1887 - Z-Coordinate,STARLINK-31284 - Z-Coordinate,STARLINK-5523 - Z-Coordinate,STARLINK-32166 - Z-Coordinate,STARLINK-5026 - Z-Coordinate,STARLINK-4691 - Z-Coordinate,STARLINK-1057 - Z-Coordinate,STARLINK-3848 - Z-Coordinate,STARLINK-3940 - Z-Coordinate,STARLINK-2319 - Z-Coordinate,STARLINK-31066 - Z-Coordinate,STARLINK-5079 - Z-Coordinate,STARLINK-3577 - Z-Coordinate,STARLINK-5549 - Z-Coordinate,STARLINK-2332 - Z-Coordinate,STARLINK-4433 - Z-Coordinate,STARLINK-1208 - Z-Coordinate,STARLINK-4561 - Z-Coordinate,STARLINK-31758 - Z-Coordinate,STARLINK-3527 - Z-Coordinate,STARLINK-1184 - Z-Coordinate,STARLINK-31499 - Z-Coordinate,STARLINK-3397 - Z-Coordinate,STARLINK-5784 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-6600.8343,6844.5161,1925.8322,-1070.5476,-4000.4066,179.3102,-5547.3221,-3060.6642,3477.9954,1563.3727,5271.1915,-3337.6276,-1936.0413,3646.1092,-6761.4239,4147.5064,-1742.8390,6062.3040,445.9740,-2654.2556,-3697.5801,-4537.8382,-2998.0284,-3129.9441,5486.3304,2537.4581,3921.4826,6598.6939,-4665.1443,-5571.8327,5331.0962,-2396.1270,-3619.3523,-3483.2649,-588.3807,-2039.6682,-6630.8812,-806.2080,4357.4657,5990.7995,-6779.3586,-1117.0584,5280.7443,2742.0802,-4114.4425,3733.0922,-1122.2261,5770.8338,4278.4852,3429.2742,4078.7588,-3004.5596,-6034.0715,-4180.5996,-3574.1990,6494.6752,-1722.5869,1022.3464,-3343.3636,-576.9798,4630.9082,-2221.8356,2822.6239,-489.3006,-1534.6572,5863.1863,4942.7299,-5842.1078,-3973.2965,-2447.4674,3390.0940,-3940.3287,5142.8670,2901.6389,6286.0624,-4258.5651,-2377.5773,-836.1244,3011.7662,-578.8483,-6388.3157,-5895.6539,-6497.6854,6217.3366,4351.8102,5893.5124,-6054.5180,6532.9787,2996.0278,2009.0751,6761.4430,-965.4711,-2814.2636,4518.3827,-4936.4432,-3994.0236,4328.0485,1711.9033,-3996.7342,5531.8204,-328415.0768,-338697.5547,-332327.4351,-332665.2368,-339598.2569,-337633.9776,-331210.4332,-333959.9826,-144407644.0392,-144423537.4218,-144434785.2701,-144423373.7764,-332585.0431,-144424417.0032,-91.9163,95.2844,-4123.0864,-1612.0732,1039.0181,-5348.5315,-324.7046,5850.1646,2182.0440,-6140.0835,-1637.8048,4963.8035,-5913.1116,-5518.0689,1402.2515,740.8810,-2272.9791,-2539.0662,5841.8931,-3515.1898,4394.7201,-5040.0386,-4373.6396,3832.4746,-4215.3544,5706.9346,-3238.9738,-618.1872,-3646.9450,-4078.0056,-1214.1129,2770.6241,5653.8640,4374.2104,6130.4094,-5646.7735,236.9036,5189.8199,-1937.2617,3050.5667,1310.9837,-4136.5959,922.0769,5353.7528,-5322.0034,-1871.6162,-5028.3386,3794.2289,1277.8476,-3767.2912,-3870.3353,4774.2633,-806.6741,435.0340,2550.6296,337.3535,-5652.8091,5390.7385,4537.3305,-4379.6671,1209.5725,-4461.1956,6230.2594,-5106.4437,6414.8211,-3635.6328,-4317.5877,-1894.2961,-5143.7177,-5024.8826,1286.5760,1405.6517,-1816.5266,4760.2284,1389.4712,3494.3427,-5625.8804,-5121.6792,5738.0332,-4830.2116,2657.2669,2909.9320,480.2473,2835.8339,518.4265,-3172.4496,2904.2725,-2069.5042,-2912.9089,144.8454,989.1223,-354.5486,-6207.1456,2127.9742,1434.5167,4719.9974,-4972.0042,6293.7182,3445.6276,-3707.7588,-107480.0164,-125582.6600,-119384.3579,-119615.2748,-124724.7241,-124217.8930,-128902.8617,-125733.7234,326234711.7146,326246647.5577,326217820.2272,326246162.0691,-125446.5379,326235236.6569,2061.8759,-959.5753,-4951.4744,6645.6618,-5524.5750,4404.4002,4074.4703,-2041.9131,5487.3148,2650.3174,3928.5183,-3512.8206,2820.5141,-1986.7439,373.7471,5439.6020,6286.2517,2201.7256,-3469.5474,-5320.1453,-3857.1946,-1489.9216,-4463.2782,-4796.2765,435.8236,-3018.4812,4647.8342,-2011.8314,-3266.1420,346.5803,-4243.8280,5892.2542,1719.7808,-4053.4712,-3207.5836,-3194.7793,1947.9161,-4547.3562,-5031.9721,-1559.8722,-62.9535,-5447.1813,-4398.3121,3419.8494,1457.1892,5495.7308,4620.2261,-81.5010,-5276.3440,4649.7711,4061.5821,3944.9464,3335.2628,-5478.3231,5240.0821,-2459.6850,3571.4814,4204.5307,-3835.1190,5317.5848,4871.6944,4766.7536,989.1039,-4621.1889,2109.0374,576.2327,2090.7641,-2698.3601,2360.7175,-4090.0912,5912.7404,-5501.4186,-4281.7513,-3964.5076,-2289.3588,4202.1941,3230.7553,4409.9687,2440.5417,4802.6704,464.5681,2125.4280,-2308.6120,-1033.7363,5282.7213,1747.1411,1687.2790,910.2509,-5499.6578,-6645.5789,-474.4001,-6838.7678,-796.8651,4759.3448,-4490.8187,-2891.8682,2078.8343,1998.3808,4450.5331,1942.6888,-169386.6179,-174022.9053,-171317.4458,-169384.4780,-166706.2326,-176190.8445,-180449.4105,-171101.4301,-7608655.3662,-7638321.2136,-7634158.4503,-7612414.5608,-172272.7938,-7620307.5199,
3600.000,6358.8225,-5971.9559,942.9976,-3139.7937,2815.5419,3080.1353,2864.4459,1521.6671,-5633.2086,1622.7968,-5293.7269,1397.9754,4495.7064,-1510.9203,5150.5879,-5454.6813,3598.5736,-5052.8235,-4075.6521,5060.9207,2764.1185,5231.0267,5400.8493,-1377.5933,-3288.2907,-4450.8676,-636.2755,-3946.0172,6233.6302,5726.2575,-5107.3792,3012.9321,1417.7938,-755.8325,-1835.5537,4874.0839,4085.1995,622.1903,50.1196,-6145.8064,4884.6774,4847.5633,-6299.2946,-5243.8909,5531.4192,-1385.1865,4765.3216,-5415.1777,-6282.6335,-633.3585,-2474.5009,1720.4938,6724.5915,4232.6588,2301.5892,-6461.5478,4464.9716,1341.8605,-1286.8323,4078.5691,-6573.2187,5156.8351,-3680.2912,4438.5319,-684.9011,-3388.6396,-1461.2460,4099.8031,4163.3749,4939.0175,-1401.6782,1881.4044,-4564.8278,-4133.5677,-6496.9965,2727.1168,3725.1713,4866.6101,-2404.8643,4223.3149,4088.8395,5004.3200,3715.8029,-6004.4128,-5775.9601,-2814.4716,4692.6244,-4034.1820,439.7222,-4560.3272,-5555.3183,-219.8444,3899.8762,-6795.0463,2283.4317,-183.0320,-1018.6901,-3322.7892,3379.3745,-4082.8729,-292391.4308,-293754.1638,-289270.6619,-290209.1245,-298223.4926,-295261.1487,-290267.1481,-289924.9660,-223982399.9308,-223999878.7536,-224001664.1458,-224003634.2502,-290959.6672,-223998682.8223,-2163.9782,2170.2165,6584.5849,-1923.3480,-5057.6098,5931.5508,-3044.9676,-6308.2401,1561.5906,3961.8526,4187.5125,-6789.2803,5030.6548,6493.8270,-3362.6351,2949.0559,-2114.3684,4519.2227,-2974.3351,-208.3484,-6334.4756,3629.9814,1018.7730,-4276.1156,5275.1303,-2455.1957,5824.8063,2493.4378,2034.6817,1252.3031,4445.5680,-5854.6333,-3666.0630,-4082.3693,-6690.2059,4683.0266,-2280.9148,-6911.1929,-978.8449,-1333.4727,-2664.3091,3887.8348,2251.8040,-4520.8170,3357.1049,5387.5836,3181.2581,-1544.3618,1611.9193,6346.6351,6386.7813,-6666.5116,754.9878,-4389.9536,-6072.2591,-217.8391,5269.4309,-6711.7636,-3919.2198,4951.8026,1438.7448,4429.9549,-3565.0532,3682.0249,-6709.8702,4162.4508,4288.8456,-2699.4197,1679.8479,1723.5540,2961.4851,-5155.7180,4983.9172,-340.4132,1245.7616,-6222.5606,1983.8027,2783.1702,-2391.8587,1765.2836,-4206.0776,-4198.2343,-2547.4126,-1008.1339,2890.9983,3858.7079,-4679.9636,3216.1035,5487.0682,-3990.7278,1032.6832,5356.2756,4348.8676,-299.3551,-5214.5565,-4132.3343,4499.6803,-5315.6827,-5990.3133,5342.9715,-186669.5668,-203243.0320,-199178.4246,-200465.7633,-204261.3896,-204046.7856,-207717.2843,-204255.6377,277699053.6311,277714634.2634,277683487.5060,277707092.1280,-204765.3334,277700369.9810,1650.1262,-2724.3179,963.7968,-5880.8161,3740.6979,-1860.5741,-5488.7490,-2377.0556,-3596.2214,-5378.3839,639.1497,170.7083,1073.7187,-1798.7359,3152.9672,-3002.2238,-5526.9033,1451.9643,4557.8115,4682.3582,-252.8261,-2771.6325,4209.5055,5212.1867,3062.5885,4708.3914,-3642.7600,5102.9925,-1640.6292,-3671.1560,1410.9601,-2232.8681,-5715.7274,5506.9143,-238.4445,-740.4505,-5099.7541,-149.9935,6846.0597,-2846.7438,4081.6763,3055.1507,1805.6123,-23.2297,2343.6365,-4103.7880,-3895.2753,-4002.8584,2373.2453,-2648.0255,-1133.0001,189.3499,1569.1354,3226.0717,-2168.2620,-2553.7846,-205.0904,1002.6718,5411.2755,-2597.9958,-1211.2290,-1201.5492,-4644.9058,3781.4917,1572.4824,-4379.2264,-5194.9348,4558.7834,-5265.7093,4525.9621,-6131.8170,4187.4093,1529.8158,5424.0167,-1716.9887,-1391.9205,-5479.9970,-3883.0170,-6047.1512,-5094.3489,-3702.2910,2253.9290,5230.0452,-3273.2558,-2349.1430,-5011.7906,2003.5336,-4606.8644,4158.9058,3362.4466,-3877.0598,4357.1253,-3605.3334,-1195.2809,3750.7407,5417.4430,-5154.9598,2687.6972,-655.0123,1707.2198,-169407.5745,-172920.3883,-170133.2122,-171496.4561,-165776.1459,-172624.7396,-181165.5956,-173376.2289,-7525853.0355,-7550870.3370,-7554342.6210,-7528420.7253,-172047.0537,-7538121.5008,
7200.000,-3583.7002,2802.0731,-2828.4408,3666.1410,-1499.1886,-4857.8941,-177.9893,1319.6156,5722.2220,-5143.7315,2021.6176,1005.2713,-5168.4612,-1628.0505,-1500.4348,4874.5800,-5194.9083,1939.5364,6451.5892,-6208.1863,-548.9456,-4387.9072,-6505.1987,4907.0273,-516.7373,5816.4138,-2147.2895,187.1412,-4173.9832,-4372.8929,3187.4374,-2808.4926,2709.6513,4751.6535,3616.2599,-5309.0715,-407.1446,-93.1057,-5167.9015,3931.0328,-862.7420,-6197.4857,5204.2030,5717.8713,-5111.2788,-423.4688,-6799.7022,3504.8694,5820.9566,-1790.7665,213.9233,456.9366,-4108.1059,-3290.0869,-498.3173,3324.1887,-5390.3396,-2374.5158,5443.0282,-5374.3916,5159.2217,-5534.3865,4292.4227,-6653.4034,3064.6129,-854.9255,-3042.0692,-981.7926,-4089.5814,-6408.7545,715.6794,-231.8187,2611.4970,4885.4516,3602.8806,-492.5065,-5010.3891,-6805.1303,2638.1886,-6569.7173,-199.8347,-1560.5233,16.4136,3628.1883,4843.6306,-1545.9069,-1277.4787,-180.6623,-2662.9112,3069.5122,1922.6670,2851.5904,-4121.5023,5999.7176,495.9016,4695.7412,-3277.8849,4003.3126,-1393.5306,831.7328,-237473.6179,-228122.2416,-227646.4467,-228935.6522,-238122.9271,-231033.4617,-230934.2452,-231498.6113,-288271343.1903,-288292032.8527,-288284478.2426,-288294392.0356,-230776.1164,-288287659.0778,4019.3532,-4251.7278,-4707.2797,5675.1898,6715.5638,-4605.6535,6040.6405,4265.3542,-3695.3479,-1085.6635,-4438.6516,6034.1814,-1559.9092,-5049.4049,4835.0984,-4648.2593,4374.6306,-5133.7377,-405.5660,2826.8553,5474.9440,-225.0531,1940.1368,4304.6296,-5057.1573,-1254.9457,-6548.7664,-4715.5243,1311.8148,2612.9023,-5695.5759,5720.2034,1359.3718,3633.9574,4756.5134,-1157.3415,4697.2297,5088.8676,804.6130,-1723.0216,4073.6700,-2855.2984,-4175.3564,1917.5840,424.6879,-6897.3600,-1071.2123,-2214.4275,-3125.5517,-6581.1699,-6477.8330,5426.9878,239.7551,5967.8114,6359.1460,-855.5212,-2785.7708,3277.7086,2908.5642,-3991.9504,-2979.3763,-2657.2471,-764.4726,-1760.9748,4483.0491,-4151.0759,-3807.7522,6248.7210,2709.3796,1464.8639,-6344.9121,6900.8708,-6051.7778,-3764.9086,-3730.7739,6531.6140,2095.9331,-69.5186,-2375.8601,873.2517,5099.5275,4242.3550,4915.0751,-2094.7063,-4344.3444,-4351.8007,5131.0991,-4315.2096,-6367.6682,5928.9796,-3667.3295,-6242.3753,-34.3735,-1320.8910,6800.0833,3030.8776,-3488.8500,1232.1791,5744.9644,-5345.7339,-254840.9758,-269940.5079,-266506.9888,-270988.5680,-271039.1002,-270541.4099,-274084.7851,-271849.0934,210207610.3431,210225390.8862,210196676.0676,210208971.8087,-271236.4005,210209846.0469,-4348.2870,4663.4025,3866.1040,1542.1125,455.5638,-1821.5568,3314.6434,5263.6388,-822.7739,4415.6233,-4716.6952,3257.3756,-4197.2042,4408.3341,-4716.4497,-1444.9777,1307.7434,-4242.6355,-2134.7865,-1062.8025,4181.2214,5366.8340,-1391.8271,-2202.7699,-4718.8457,-3566.4613,244.5767,-5069.8607,5139.7568,4665.3596,2286.2357,-2777.1816,6220.3926,-3451.6747,3525.6151,4075.5116,5053.2527,4709.4066,-4551.9912,5394.3244,-5512.4966,1183.9364,1870.5856,-3405.2949,-4598.1503,90.5156,759.3952,5515.1276,2014.3954,-1075.1567,-2488.4821,-4222.8860,-5604.2840,1080.5786,-2490.1979,6030.4662,-3311.1557,-5610.1683,-2894.8532,-1758.9365,-3358.6035,-3159.8440,5355.2959,-513.7028,-4305.3423,5466.7325,4861.5095,-2232.5435,4868.1927,-2176.5809,2720.9780,-233.6061,2137.0820,-2956.3480,4436.1676,-2279.4415,4271.3216,391.5923,5935.5482,1694.9298,4686.5818,-5232.9648,-4860.9843,5486.6934,-2212.9202,5143.6812,-4477.3141,5390.0923,-173.6529,1870.2621,5446.5136,821.8542,5476.0778,-3156.8942,-208.5440,-3919.8712,4981.6953,-5393.1916,-3579.7557,-4349.5389,-169441.0576,-170937.0376,-169447.2184,-173427.0473,-165282.6596,-169456.0778,-181210.8333,-170241.3138,-7443843.0336,-7462437.2741,-7473837.5317,-7447005.8631,-171806.6486,-7455933.2782,
