sl_100_86400_20280404 Coordinates.csv
2028/04/04 07:47:00.0000 UTC

Generated: Tue Oct  8 21:42:44 2024,
Start: 2028/04/04 07:47:00.00, Stop: 2028/04/05 07:47:00.00,
TIME_UNITS,STARLINK-2464 - X-Coordinate,STARLINK-3136 - X-Coordinate,STARLINK-5263 - X-Coordinate,STARLINK-5128 - X-Coordinate,STARLINK-31902 - X-Coordinate,STARLINK-11133 [DTC] - X-Coordinate,STARLINK-4372 - X-Coordinate,STARLINK-31237 - X-Coordinate,STARLINK-2124 - X-Coordinate,STARLINK-3859 - X-Coordinate,STARLINK-2196 - X-Coordinate,STARLINK-1846 - X-Coordinate,STARLINK-2268 - X-Coordinate,STARLINK-31172 - X-Coordinate,STARLINK-5191 - X-Coordinate,STARLINK-1076 - X-Coordinate,STARLINK-31408 - X-Coordinate,STARLINK-3590 - X-Coordinate,STARLINK-3659 - X-Coordinate,STARLINK-31190 - X-Coordinate,STARLINK-30762 - X-Coordinate,STARLINK-4420 - X-Coordinate,STARLINK-31834 - X-Coordinate,STARLINK-1266 - X-Coordinate,STARLINK-11186 [DTC] - X-Coordinate,STARLINK-3524 - X-Coordinate,STARLINK-1983 - X-Coordinate,STARLINK-1055 - X-Coordinate,STARLINK-2728 - X-Coordinate,STARLINK-6356 - X-Coordinate,STARLINK-4285 - X-Coordinate,STARLINK-5326 - X-Coordinate,STARLINK-30549 - X-Coordinate,STARLINK-5734 - X-Coordinate,STARLINK-1184 - X-Coordinate,STARLINK-30564 - X-Coordinate,STARLINK-4584 - X-Coordinate,STARLINK-5018 - X-Coordinate,STARLINK-1273 - X-Coordinate,STARLINK-4264 - X-Coordinate,STARLINK-3677 - X-Coordinate,STARLINK-1568 - X-Coordinate,STARLINK-1357 - X-Coordinate,STARLINK-5451 - X-Coordinate,STARLINK-2333 - X-Coordinate,STARLINK-31373 - X-Coordinate,STARLINK-4768 - X-Coordinate,STARLINK-31833 - X-Coordinate,STARLINK-6358 - X-Coordinate,STARLINK-3847 - X-Coordinate,STARLINK-31886 - X-Coordinate,STARLINK-5774 - X-Coordinate,STARLINK-1486 - X-Coordinate,STARLINK-4691 - X-Coordinate,STARLINK-3919 - X-Coordinate,STARLINK-3538 - X-Coordinate,STARLINK-31181 - X-Coordinate,STARLINK-1327 - X-Coordinate,STARLINK-4141 - X-Coordinate,STARLINK-3179 - X-Coordinate,STARLINK-30462 - X-Coordinate,STARLINK-4687 - X-Coordinate,STARLINK-31191 - X-Coordinate,STARLINK-2510 - X-Coordinate,STARLINK-31549 - X-Coordinate,STARLINK-30578 - X-Coordinate,STARLINK-5775 - X-Coordinate,STARLINK-6284 - X-Coordinate,STARLINK-3143 - X-Coordinate,STARLINK-32254 - X-Coordinate,STARLINK-30299 - X-Coordinate,STARLINK-6345 - X-Coordinate,STARLINK-4560 - X-Coordinate,STARLINK-5316 - X-Coordinate,STARLINK-2613 - X-Coordinate,STARLINK-31220 - X-Coordinate,STARLINK-31346 - X-Coordinate,STARLINK-4104 - X-Coordinate,STARLINK-1540 - X-Coordinate,STARLINK-4373 - X-Coordinate,STARLINK-11175 [DTC] - X-Coordinate,STARLINK-3843 - X-Coordinate,STARLINK-31799 - X-Coordinate,STARLINK-2030 - X-Coordinate,STARLINK-4286 - X-Coordinate,STARLINK-31216 - X-Coordinate,STARLINK-3514 - X-Coordinate,STARLINK-2714 - X-Coordinate,STARLINK-2691 - X-Coordinate,STARLINK-31856 - X-Coordinate,STARLINK-5697 - X-Coordinate,STARLINK-6272 - X-Coordinate,STARLINK-4172 - X-Coordinate,STARLINK-1176 - X-Coordinate,STARLINK-3766 - X-Coordinate,STARLINK-5818 - X-Coordinate,STARLINK-31553 - X-Coordinate,STARLINK-5949 - X-Coordinate,STARLINK-31286 - X-Coordinate,STARLINK-5677 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2464 - Y-Coordinate,STARLINK-3136 - Y-Coordinate,STARLINK-5263 - Y-Coordinate,STARLINK-5128 - Y-Coordinate,STARLINK-31902 - Y-Coordinate,STARLINK-11133 [DTC] - Y-Coordinate,STARLINK-4372 - Y-Coordinate,STARLINK-31237 - Y-Coordinate,STARLINK-2124 - Y-Coordinate,STARLINK-3859 - Y-Coordinate,STARLINK-2196 - Y-Coordinate,STARLINK-1846 - Y-Coordinate,STARLINK-2268 - Y-Coordinate,STARLINK-31172 - Y-Coordinate,STARLINK-5191 - Y-Coordinate,STARLINK-1076 - Y-Coordinate,STARLINK-31408 - Y-Coordinate,STARLINK-3590 - Y-Coordinate,STARLINK-3659 - Y-Coordinate,STARLINK-31190 - Y-Coordinate,STARLINK-30762 - Y-Coordinate,STARLINK-4420 - Y-Coordinate,STARLINK-31834 - Y-Coordinate,STARLINK-1266 - Y-Coordinate,STARLINK-11186 [DTC] - Y-Coordinate,STARLINK-3524 - Y-Coordinate,STARLINK-1983 - Y-Coordinate,STARLINK-1055 - Y-Coordinate,STARLINK-2728 - Y-Coordinate,STARLINK-6356 - Y-Coordinate,STARLINK-4285 - Y-Coordinate,STARLINK-5326 - Y-Coordinate,STARLINK-30549 - Y-Coordinate,STARLINK-5734 - Y-Coordinate,STARLINK-1184 - Y-Coordinate,STARLINK-30564 - Y-Coordinate,STARLINK-4584 - Y-Coordinate,STARLINK-5018 - Y-Coordinate,STARLINK-1273 - Y-Coordinate,STARLINK-4264 - Y-Coordinate,STARLINK-3677 - Y-Coordinate,STARLINK-1568 - Y-Coordinate,STARLINK-1357 - Y-Coordinate,STARLINK-5451 - Y-Coordinate,STARLINK-2333 - Y-Coordinate,STARLINK-31373 - Y-Coordinate,STARLINK-4768 - Y-Coordinate,STARLINK-31833 - Y-Coordinate,STARLINK-6358 - Y-Coordinate,STARLINK-3847 - Y-Coordinate,STARLINK-31886 - Y-Coordinate,STARLINK-5774 - Y-Coordinate,STARLINK-1486 - Y-Coordinate,STARLINK-4691 - Y-Coordinate,STARLINK-3919 - Y-Coordinate,STARLINK-3538 - Y-Coordinate,STARLINK-31181 - Y-Coordinate,STARLINK-1327 - Y-Coordinate,STARLINK-4141 - Y-Coordinate,STARLINK-3179 - Y-Coordinate,STARLINK-30462 - Y-Coordinate,STARLINK-4687 - Y-Coordinate,STARLINK-31191 - Y-Coordinate,STARLINK-2510 - Y-Coordinate,STARLINK-31549 - Y-Coordinate,STARLINK-30578 - Y-Coordinate,STARLINK-5775 - Y-Coordinate,STARLINK-6284 - Y-Coordinate,STARLINK-3143 - Y-Coordinate,STARLINK-32254 - Y-Coordinate,STARLINK-30299 - Y-Coordinate,STARLINK-6345 - Y-Coordinate,STARLINK-4560 - Y-Coordinate,STARLINK-5316 - Y-Coordinate,STARLINK-2613 - Y-Coordinate,STARLINK-31220 - Y-Coordinate,STARLINK-31346 - Y-Coordinate,STARLINK-4104 - Y-Coordinate,STARLINK-1540 - Y-Coordinate,STARLINK-4373 - Y-Coordinate,STARLINK-11175 [DTC] - Y-Coordinate,STARLINK-3843 - Y-Coordinate,STARLINK-31799 - Y-Coordinate,STARLINK-2030 - Y-Coordinate,STARLINK-4286 - Y-Coordinate,STARLINK-31216 - Y-Coordinate,STARLINK-3514 - Y-Coordinate,STARLINK-2714 - Y-Coordinate,STARLINK-2691 - Y-Coordinate,STARLINK-31856 - Y-Coordinate,STARLINK-5697 - Y-Coordinate,STARLINK-6272 - Y-Coordinate,STARLINK-4172 - Y-Coordinate,STARLINK-1176 - Y-Coordinate,STARLINK-3766 - Y-Coordinate,STARLINK-5818 - Y-Coordinate,STARLINK-31553 - Y-Coordinate,STARLINK-5949 - Y-Coordinate,STARLINK-31286 - Y-Coordinate,STARLINK-5677 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2464 - Z-Coordinate,STARLINK-3136 - Z-Coordinate,STARLINK-5263 - Z-Coordinate,STARLINK-5128 - Z-Coordinate,STARLINK-31902 - Z-Coordinate,STARLINK-11133 [DTC] - Z-Coordinate,STARLINK-4372 - Z-Coordinate,STARLINK-31237 - Z-Coordinate,STARLINK-2124 - Z-Coordinate,STARLINK-3859 - Z-Coordinate,STARLINK-2196 - Z-Coordinate,STARLINK-1846 - Z-Coordinate,STARLINK-2268 - Z-Coordinate,STARLINK-31172 - Z-Coordinate,STARLINK-5191 - Z-Coordinate,STARLINK-1076 - Z-Coordinate,STARLINK-31408 - Z-Coordinate,STARLINK-3590 - Z-Coordinate,STARLINK-3659 - Z-Coordinate,STARLINK-31190 - Z-Coordinate,STARLINK-30762 - Z-Coordinate,STARLINK-4420 - Z-Coordinate,STARLINK-31834 - Z-Coordinate,STARLINK-1266 - Z-Coordinate,STARLINK-11186 [DTC] - Z-Coordinate,STARLINK-3524 - Z-Coordinate,STARLINK-1983 - Z-Coordinate,STARLINK-1055 - Z-Coordinate,STARLINK-2728 - Z-Coordinate,STARLINK-6356 - Z-Coordinate,STARLINK-4285 - Z-Coordinate,STARLINK-5326 - Z-Coordinate,STARLINK-30549 - Z-Coordinate,STARLINK-5734 - Z-Coordinate,STARLINK-1184 - Z-Coordinate,STARLINK-30564 - Z-Coordinate,STARLINK-4584 - Z-Coordinate,STARLINK-5018 - Z-Coordinate,STARLINK-1273 - Z-Coordinate,STARLINK-4264 - Z-Coordinate,STARLINK-3677 - Z-Coordinate,STARLINK-1568 - Z-Coordinate,STARLINK-1357 - Z-Coordinate,STARLINK-5451 - Z-Coordinate,STARLINK-2333 - Z-Coordinate,STARLINK-31373 - Z-Coordinate,STARLINK-4768 - Z-Coordinate,STARLINK-31833 - Z-Coordinate,STARLINK-6358 - Z-Coordinate,STARLINK-3847 - Z-Coordinate,STARLINK-31886 - Z-Coordinate,STARLINK-5774 - Z-Coordinate,STARLINK-1486 - Z-Coordinate,STARLINK-4691 - Z-Coordinate,STARLINK-3919 - Z-Coordinate,STARLINK-3538 - Z-Coordinate,STARLINK-31181 - Z-Coordinate,STARLINK-1327 - Z-Coordinate,STARLINK-4141 - Z-Coordinate,STARLINK-3179 - Z-Coordinate,STARLINK-30462 - Z-Coordinate,STARLINK-4687 - Z-Coordinate,STARLINK-31191 - Z-Coordinate,STARLINK-2510 - Z-Coordinate,STARLINK-31549 - Z-Coordinate,STARLINK-30578 - Z-Coordinate,STARLINK-5775 - Z-Coordinate,STARLINK-6284 - Z-Coordinate,STARLINK-3143 - Z-Coordinate,STARLINK-32254 - Z-Coordinate,STARLINK-30299 - Z-Coordinate,STARLINK-6345 - Z-Coordinate,STARLINK-4560 - Z-Coordinate,STARLINK-5316 - Z-Coordinate,STARLINK-2613 - Z-Coordinate,STARLINK-31220 - Z-Coordinate,STARLINK-31346 - Z-Coordinate,STARLINK-4104 - Z-Coordinate,STARLINK-1540 - Z-Coordinate,STARLINK-4373 - Z-Coordinate,STARLINK-11175 [DTC] - Z-Coordinate,STARLINK-3843 - Z-Coordinate,STARLINK-31799 - Z-Coordinate,STARLINK-2030 - Z-Coordinate,STARLINK-4286 - Z-Coordinate,STARLINK-31216 - Z-Coordinate,STARLINK-3514 - Z-Coordinate,STARLINK-2714 - Z-Coordinate,STARLINK-2691 - Z-Coordinate,STARLINK-31856 - Z-Coordinate,STARLINK-5697 - Z-Coordinate,STARLINK-6272 - Z-Coordinate,STARLINK-4172 - Z-Coordinate,STARLINK-1176 - Z-Coordinate,STARLINK-3766 - Z-Coordinate,STARLINK-5818 - Z-Coordinate,STARLINK-31553 - Z-Coordinate,STARLINK-5949 - Z-Coordinate,STARLINK-31286 - Z-Coordinate,STARLINK-5677 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4184.8644,-2240.0321,-1177.9414,-4888.7738,-4457.9772,5865.9765,974.8447,-589.1996,1972.8253,1586.5244,-5575.4827,-3156.7344,3790.2750,0.0000,3891.5403,3887.7286,-2665.8163,4684.0399,-1147.7461,6348.8557,-4970.2084,-1783.8652,-6155.8002,-3221.7281,964.9415,-3900.7849,5854.0350,0.0000,2303.8744,-2898.1299,-164.3962,568.5967,-6137.0741,-5859.3761,1812.4498,-409.7064,-4584.0806,6861.5168,4086.6823,4152.9389,343.2475,-3914.4877,262.5862,-3026.3027,-3038.0954,6400.4140,-5017.7568,-3491.0954,-5328.0894,-3922.6663,-391.0707,-1390.4354,0.0000,-2958.1345,-5797.9115,130.3571,6519.4221,1224.4206,1353.3534,-5985.9609,-4126.2162,4829.1275,3027.1362,-4690.9829,2714.3019,5961.5942,-132.2880,-4114.9142,-637.8772,-6654.9029,-4715.7360,-3827.4237,-148.9447,4341.0806,-5173.1036,5245.3452,2224.0648,-6042.3702,4356.2990,-3757.0333,0.0000,-3374.9814,-1845.3139,1452.8652,2557.3624,0.0000,1737.8693,2161.7069,-4287.6089,-156.7555,-4463.4319,530.0805,-2274.8786,2779.2994,4518.6695,5419.6098,0.0000,-3153.6751,-1919.9547,-5652.0324,343840.2139,341077.1287,347748.0106,347390.3304,342213.0288,343955.0817,351445.2352,349640.0885,-171173089.2895,-171154947.9837,-171167120.8743,-171160204.0510,349145.2561,-171157358.1612,5349.2866,-5927.1077,-4317.6814,-3941.3383,3480.4161,-591.4359,139.5147,-5925.1780,3647.3999,6399.9159,989.5042,5936.0312,-1774.9420,0.0000,2588.4129,-2554.9430,-6269.6381,424.7034,6695.3514,-2453.9372,1655.6035,31.5377,1873.8035,-3554.7437,-4298.5098,5123.0571,-833.4631,0.0000,3511.0042,-5300.9324,-4496.4964,-3301.5481,2331.9212,2113.3883,6257.3434,5217.4826,-3769.4135,-24.0664,-5443.4336,-2047.7831,-6733.1283,-1406.1320,-5455.6797,4394.5529,-6016.1413,918.0861,-4719.6208,4524.4076,207.1933,-1596.6805,4974.0960,-6643.4405,0.0000,-6017.8631,2957.8267,5719.0609,1188.3786,6073.1090,4471.8332,-2002.1708,-3877.4471,-1702.1757,5194.6073,2261.6589,4423.5646,3247.8663,6905.3067,5105.6173,-4083.1920,-1679.5323,-4460.1479,5776.9502,1175.9098,5063.4699,4509.2473,4129.9587,5366.3442,2943.4441,3415.1378,1229.4342,0.0000,-3555.3746,6405.8713,-5908.1414,-6071.0518,0.0000,-3831.0515,6369.2436,2988.0634,6783.2315,-2412.1117,5824.9122,6079.2357,6212.7534,2892.1845,4047.7248,0.0000,4363.5275,5163.8597,2808.3929,31174.8069,8289.3131,23505.3101,23163.4757,16286.1266,17301.1909,14693.9580,18002.5491,314292221.9412,314257225.6467,314283274.9703,314280548.1831,17607.7645,314287685.2040,797.4953,-2769.2554,5245.8194,-2934.4789,3792.1452,3243.3050,6686.5427,-3369.3201,-5456.0473,2058.5819,-3881.0693,-900.1800,5314.3781,0.0000,-5082.1271,4960.3080,-372.4769,-5044.7969,-1249.4234,-261.4463,4437.6811,6684.5765,2303.6641,-4963.2423,5110.4782,-2528.2136,-3444.6422,0.0000,5460.7850,-3349.1552,-5237.0032,6071.0080,-1950.7183,3023.5524,-2320.9664,4476.9095,3531.0980,675.8837,-1243.1301,-5036.5674,-1573.3271,5424.1082,-4219.2691,4376.6780,-1395.6308,2165.4199,-600.8771,-3672.4992,-4431.5788,-5458.5874,4638.2754,-1422.5328,0.0000,1671.9176,2304.7775,-3857.9514,-1813.0963,3028.2919,5085.5472,2809.3221,3973.9988,4634.5015,-3310.9649,4382.2000,-4440.2925,1445.4003,-561.3905,-2254.4196,-5519.7304,695.4770,-2435.5177,339.6796,-6832.2773,1898.2634,770.9210,1576.7590,3629.5068,-1581.8990,-4045.8931,-5708.6121,0.0000,-4871.6438,-1413.5707,-3242.3231,-1776.0140,0.0000,5443.5271,1391.0911,4328.5702,530.5967,4709.3179,3703.3270,2339.1778,-1223.8571,-4292.7752,-1617.7391,0.0000,4360.6361,4044.7692,-2817.0204,118584.9913,115095.8292,118481.0500,120315.3614,123063.1604,113618.5957,109288.1546,119175.8304,25736890.7761,25768830.1723,25767092.0916,25749311.6539,117483.1825,25749110.8493,
3600.000,-4803.3356,3538.5002,4676.9512,4295.9911,108.3823,-1960.9292,3414.0006,3519.1276,-5787.9544,-3027.4786,6018.3724,728.1887,-2532.6874,0.0000,-4316.6582,-3042.3278,4404.3765,-6195.7505,-1138.8299,-3704.9194,2226.4684,-3382.8546,5377.6451,6225.4799,2508.1112,433.4972,-6081.0002,0.0000,-5444.9591,4754.8149,3512.4323,870.1706,2732.7803,5256.8143,-3314.0729,-1897.3315,4148.3420,-4872.4414,-1257.7156,-3766.1528,1219.0762,4641.6414,1920.6665,1805.7609,3818.0883,-6258.4966,4862.4861,1042.9692,3714.3493,4614.4324,-4022.2808,3393.5203,0.0000,4099.7815,2410.5318,-3105.7970,-6418.4532,-2989.6972,-4498.7058,6716.0201,6530.4881,-1218.5430,-4850.0074,4508.5746,-5557.9839,-6489.2398,-2094.4438,2261.9886,4752.4120,5911.5832,6243.7638,2728.4209,5060.5065,-4141.3407,3288.2428,-5265.5885,-3899.0706,4794.3930,-4025.1635,-1095.9937,0.0000,4432.8190,-912.4586,216.7305,-595.8506,0.0000,2579.1215,-3484.3407,3598.7940,-2018.8668,5837.4833,-3781.2572,-828.4418,-3873.8845,-3912.0264,-4975.8068,0.0000,821.7806,-2607.6649,2233.4906,325283.8075,328293.3794,334055.8388,333441.5300,326826.9499,329645.8080,335440.6923,333292.2607,-246736239.2750,-246709501.9185,-246729191.0700,-246716112.5538,333939.3023,-246720231.4644,-3216.7946,2491.9404,1559.5893,331.1488,-5160.7885,3545.0406,-3955.9968,5853.6754,-1857.8888,-5753.1885,-3272.0655,-5602.4178,5822.7924,0.0000,1879.1271,5946.2639,3509.5629,2480.8339,-4835.9345,3603.2585,-5091.8109,1796.9723,-3510.5439,2521.9458,6079.6779,-4399.1170,2942.4793,0.0000,-522.2105,1702.9286,5500.9659,6367.7179,-3553.3527,-4481.2368,-5708.2043,-6597.9753,-234.8648,1872.8015,4854.6939,5496.5161,6233.6882,-3088.7046,6623.1985,-6645.1569,2959.7230,949.2332,2155.9791,-6709.1697,-4004.6694,-2694.0729,-4570.0063,5616.4420,0.0000,4868.9340,-3788.5361,-2723.2969,1296.7333,-6072.7445,-1357.5001,523.0487,2107.8573,4171.0884,-1324.0446,-5102.8446,-790.4150,-1120.5372,-5890.9324,-6398.5076,3443.8660,-173.6663,2752.3414,-4639.2609,-2135.4860,-4630.2345,-4981.9632,-522.3735,-1320.3544,-4091.1657,1103.7958,1214.6475,0.0000,-756.7191,-6224.7230,6796.0186,6131.5465,0.0000,4743.8626,-5056.1121,-5759.3472,-4582.2958,-1304.1755,-3438.9426,-4385.2207,-4825.6875,1593.6764,-3542.9319,0.0000,-6659.8535,-4581.1478,-4558.0827,114261.8841,95408.5617,110066.3547,108543.6983,102636.0037,103678.4999,101600.3259,103455.3599,259234121.7201,259196854.2384,259217174.5683,259226109.9930,104239.8182,259228690.4076,3643.7485,5380.4459,-4835.2543,5416.9988,-4456.3501,-5383.8163,-4319.0428,-357.8436,3147.3745,2329.6994,-420.2170,-3758.4670,-2359.6616,0.0000,5036.9087,-1318.9070,3842.0448,1723.2723,4786.3867,4426.7773,-4047.6292,-5782.3008,2342.7338,1572.2662,-1540.5970,5309.0973,-1086.1375,0.0000,-4205.5064,4698.5743,2236.4559,-2641.4849,5165.2287,504.4440,-2070.9083,-659.6594,-5526.0861,-4511.1910,4752.8700,1531.2519,-2761.0646,-3972.5804,222.4425,-526.3502,4889.5655,2536.0568,4406.8813,-55.9332,4255.5872,4367.3577,-3078.2329,-2250.7193,0.0000,2685.8063,-5254.4377,5513.2695,-2082.5241,1322.6580,-5073.2228,1536.0002,-918.0915,-5379.6880,4659.5894,-198.9763,3871.7047,2183.7784,-2995.3393,-1424.4922,3605.8234,3546.3131,-1228.5484,4367.2681,4213.4735,3077.5807,3461.8167,-4374.2852,-5487.2979,-2824.5900,5424.3280,6730.8352,0.0000,5234.5624,-2619.9976,-1136.5834,-2936.0131,0.0000,-4278.6753,3069.8605,-30.6667,-4615.0814,-3502.6415,-4682.1455,-5270.5635,-3093.8140,5405.3830,-3329.4098,0.0000,-1750.5846,-4364.2674,4677.2556,116965.3223,113947.2887,118194.2429,116744.8223,122523.4592,115740.0421,107129.1956,114780.6958,25818182.2849,25847595.3633,25846489.3451,25823740.4457,116253.3747,25829655.3583,
7200.000,3950.5799,-4865.7661,-6749.8656,-3440.4612,3805.5397,-2197.7038,-5918.7858,-4841.5586,6705.0122,3818.1938,-3394.7469,3117.1725,511.9757,0.0000,4285.1261,874.6931,-5067.3256,5107.3610,4158.0533,-1124.2592,547.9112,6789.8455,-1517.9092,-6242.6045,-3978.0204,3795.8617,3008.3395,0.0000,6705.4747,-5833.0350,-4757.1213,-1010.9933,1878.3507,-2540.2272,3920.2072,3153.9632,-3505.4539,1073.4410,-2857.0994,1858.3585,-3052.9166,-4100.8780,-3124.8251,100.3826,-4310.6480,2819.7721,-3738.8370,1951.5838,-1766.7705,-4465.3839,6205.8511,-4660.8366,0.0000,-4181.8092,1969.8961,5871.6378,3552.6938,3788.0586,6560.9549,-4547.0938,-6360.3309,-1927.9867,5681.1170,-1842.9419,6384.6634,4903.9410,4256.2741,738.2533,-6457.6180,-2897.6695,-5557.6262,826.3547,-6866.1737,2733.9610,645.8987,4004.6306,5215.9919,-1051.4681,3388.2201,5795.1951,0.0000,-5009.2900,3885.8155,-2110.6258,-2534.3701,0.0000,-5118.6291,4057.3372,-804.2704,4469.0824,-5671.8438,6306.5022,4557.3653,4124.3025,3090.2246,2863.7616,0.0000,1403.3090,5951.3568,1710.0927,287344.6960,293733.3767,299312.2970,299293.6533,290464.8463,297218.4755,298234.4977,298061.6797,-305459797.3809,-305423331.1172,-305447843.8320,-305439769.8980,297571.1099,-305443038.3689,-1172.2513,1667.1189,624.3803,3859.0134,5384.9593,-5721.6070,2877.9411,-2961.7614,139.6472,2348.8247,4010.9074,2707.5302,-6255.3627,0.0000,-5113.8182,-5857.7143,1071.2006,-3754.6509,1581.5096,-4217.2963,6793.0683,-331.1714,4038.1425,-824.0889,-4308.9158,3250.0019,-3815.2669,0.0000,-1602.4767,2094.1225,-4494.0251,-6445.2583,4604.5331,5251.3669,2440.0063,4952.0613,4396.2119,-4154.1081,-3385.6276,-5819.1933,-3118.6764,5467.3933,-4754.7536,5844.3219,1588.1166,-3144.2390,2007.7061,5326.6163,6532.0077,5243.5812,2703.5436,-2373.5039,0.0000,-1220.7982,4501.1599,-331.2287,-3740.4392,3136.6689,-1142.5354,1669.2183,272.5986,-6053.0943,-2676.2681,5073.3655,-2378.9846,-1920.2870,2772.0698,5444.1254,-2314.7224,2969.5057,244.3449,2245.2598,111.5464,1221.2170,4122.0747,-3756.2620,-2784.8948,4162.2185,-5154.9671,-442.5240,0.0000,4171.0332,3128.1441,-4523.0114,-3255.1942,0.0000,-4600.8134,1034.6767,5186.8411,310.6863,3978.4772,681.8784,1941.1580,1026.5693,-5446.7760,498.5171,0.0000,6510.2450,3016.8789,5661.4741,189979.0035,177039.3025,189792.7825,185070.0745,182472.8279,185027.6971,181601.1520,185443.1259,186483196.4954,186446633.3684,186459611.8304,186484060.9874,184397.3985,186477125.6846,-5462.9839,-4621.9039,1299.2803,-4616.7597,1709.3145,2781.7072,-1617.1644,3806.5306,1379.3426,-5261.8833,4403.3874,5371.0370,-2552.4008,0.0000,-1767.0500,-3361.6430,-4448.6163,2701.0936,-5285.3481,-5235.2813,872.9603,1346.7441,-5311.0196,2808.6052,-3357.9501,-4783.8739,4805.7457,0.0000,193.0760,-3049.9740,2182.0885,-2389.9636,-4713.4802,-3742.6260,5136.4371,-3621.5639,4009.6258,5389.4646,-5316.4942,3064.0566,5363.0546,-363.3391,3891.2949,-3684.1717,-5126.9142,-5363.2812,-5461.3647,3721.9104,-1497.4100,-508.3572,-826.5349,4542.8891,0.0000,-5370.5991,4847.6761,-3606.5649,4525.5291,-4844.5582,1847.2010,-4935.4283,-2726.8220,2718.2004,-2768.3766,-4162.1638,-433.5120,-4527.5584,4703.9213,4218.1860,651.5289,-5520.6721,4124.5594,-6520.2323,915.4368,-6265.4484,-5507.9523,4106.9800,3458.2989,5397.7432,-2988.8579,-3795.6954,0.0000,-2289.7704,4629.0153,4742.0941,5423.0322,0.0000,258.2092,-5450.9748,-4315.7925,5112.5860,135.5686,2778.4004,4798.4964,5443.8873,-2823.0323,6303.6285,0.0000,-1939.8971,1497.6750,-3577.0956,115314.3745,112909.1436,117375.0728,113388.4168,121521.2868,117363.3592,105613.3131,116385.7671,25900206.7720,25926169.4800,25925028.4458,25904259.6915,115011.3517,25910189.8247,
