sl_20_86400_20290320 Coordinates.csv
2029/03/20 07:47:00.0000 UTC

Generated: Tue Oct  8 21:46:27 2024,
Start: 2029/03/20 07:47:00.00, Stop: 2029/03/21 07:47:00.00,
TIME_UNITS,STARLINK-5240 - X-Coordinate,STARLINK-3817 - X-Coordinate,STARLINK-4687 - X-Coordinate,STARLINK-6192 - X-Coordinate,STARLINK-6301 - X-Coordinate,STARLINK-31384 - X-Coordinate,STARLINK-3582 - X-Coordinate,STARLINK-31809 - X-Coordinate,STARLINK-4798 - X-Coordinate,STARLINK-5519 - X-Coordinate,STARLINK-3460 - X-Coordinate,STARLINK-4315 - X-Coordinate,STARLINK-3903 - X-Coordinate,STARLINK-4170 - X-Coordinate,STARLINK-11080 [DTC] - X-Coordinate,STARLINK-31736 - X-Coordinate,STARLINK-31251 - X-Coordinate,STARLINK-6295 - X-Coordinate,STARLINK-31484 - X-Coordinate,STARLINK-4700 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5240 - Y-Coordinate,STARLINK-3817 - Y-Coordinate,STARLINK-4687 - Y-Coordinate,STARLINK-6192 - Y-Coordinate,STARLINK-6301 - Y-Coordinate,STARLINK-31384 - Y-Coordinate,STARLINK-3582 - Y-Coordinate,STARLINK-31809 - Y-Coordinate,STARLINK-4798 - Y-Coordinate,STARLINK-5519 - Y-Coordinate,STARLINK-3460 - Y-Coordinate,STARLINK-4315 - Y-Coordinate,STARLINK-3903 - Y-Coordinate,STARLINK-4170 - Y-Coordinate,STARLINK-11080 [DTC] - Y-Coordinate,STARLINK-31736 - Y-Coordinate,STARLINK-31251 - Y-Coordinate,STARLINK-6295 - Y-Coordinate,STARLINK-31484 - Y-Coordinate,STARLINK-4700 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5240 - Z-Coordinate,STARLINK-3817 - Z-Coordinate,STARLINK-4687 - Z-Coordinate,STARLINK-6192 - Z-Coordinate,STARLINK-6301 - Z-Coordinate,STARLINK-31384 - Z-Coordinate,STARLINK-3582 - Z-Coordinate,STARLINK-31809 - Z-Coordinate,STARLINK-4798 - Z-Coordinate,STARLINK-5519 - Z-Coordinate,STARLINK-3460 - Z-Coordinate,STARLINK-4315 - Z-Coordinate,STARLINK-3903 - Z-Coordinate,STARLINK-4170 - Z-Coordinate,STARLINK-11080 [DTC] - Z-Coordinate,STARLINK-31736 - Z-Coordinate,STARLINK-31251 - Z-Coordinate,STARLINK-6295 - Z-Coordinate,STARLINK-31484 - Z-Coordinate,STARLINK-4700 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,146.0046,-4651.0399,3911.0066,-429.5407,5322.9897,2203.8763,2835.4600,-4452.9449,2876.3833,-6339.4810,-1432.0626,-3381.7214,322.5540,-2097.7980,110.7745,4513.4988,-1269.4678,-5431.2813,6394.6421,-3135.8415,174448.6740,175920.7462,176295.9451,173832.7847,166620.1538,168746.5412,174968.4030,172727.5679,29087597.5706,29078969.1976,29073996.3721,29086525.3009,173838.4315,29088579.2907,6661.7679,-3653.0561,2107.7529,-6004.4340,4385.9170,3470.3194,-3363.1136,4708.8253,-5946.2579,-2131.1527,-5030.2230,-2824.9151,-4511.6981,4068.0953,5720.3519,2185.0513,-6685.9179,3379.3165,-853.6193,4269.8318,325236.2709,318753.3688,332687.4739,332938.4737,328350.6962,328072.0047,323906.5930,326023.3437,-93764062.8159,-93801415.9923,-93791133.1881,-93777583.4880,327353.7525,-93783442.9498,1713.2182,3550.4014,5284.4021,3424.6645,-558.9149,-5472.5549,5309.0228,2212.7790,-2047.4015,1798.1673,4566.3514,5351.0141,5186.5799,5172.8751,-3562.0640,4595.1078,553.1435,2642.2363,2275.9343,4429.9191,154627.9030,156208.5854,156516.5666,156394.1022,160417.6744,151966.5137,146204.8593,154407.0406,683332.9939,657088.6428,706249.4989,696637.3975,154716.2555,689722.6111,
3600.000,-2263.7783,4125.4280,-6458.4069,3562.8603,-5584.8332,-5863.6161,-863.6219,529.5021,154.4513,6661.7649,3965.9627,-1203.9582,2861.9124,-133.1137,-2531.5753,-5489.6061,2807.0993,1984.9589,-5890.1973,-1194.5846,90742.0378,89940.2120,89941.3773,87367.9895,78673.9307,82779.2194,86627.4925,87062.9287,52442431.0470,52439690.7148,52431465.8812,52439496.9319,86215.4680,52444359.4520,-4088.7894,-397.7681,327.6981,3616.7626,-1536.3580,-1149.5224,6376.6282,-5073.7140,4614.6504,-71.9806,5618.3613,86.7594,5903.5894,-6575.9796,-6095.6131,2283.7226,4879.2586,-4730.6473,2571.5531,-4083.4256,362142.1627,349769.4393,364387.0054,363420.7113,360846.6345,360589.6091,356943.3730,361737.0341,-82977685.7756,-83014050.5770,-83012618.1972,-83000912.9670,360115.2590,-82997715.7142,-5055.8192,-5522.7893,-2442.2955,-4723.6418,3774.2682,3318.1256,-2499.3052,-4574.4208,5138.1030,1888.0800,-997.5978,-6834.9797,-2105.6207,-2135.9897,-1357.2038,-3319.4705,3856.4431,-4657.0307,2345.6549,-5449.9263,156685.6712,156578.3535,157607.8679,154633.5165,161348.9600,156010.6807,146050.4865,155243.3130,695644.8930,666544.5291,713464.5882,703830.5873,155241.6768,699175.2452,
7200.000,4715.7556,-3373.7236,6339.0316,-6133.7859,4518.0632,6692.8562,-764.6321,3850.0381,-4040.5802,-4569.7008,-4654.0299,3185.9611,-4204.6386,1695.2969,3732.4637,4456.7341,-4112.5733,2030.0299,2203.9686,4982.3318,-3091.3297,-577.4973,-1865.4671,-5029.4742,-14407.3370,-4947.6239,-7074.3104,-7180.4337,72191197.2619,72193067.7823,72186222.8898,72195474.6056,-6724.5962,72194297.0801,221.5943,4556.8622,-1929.3573,-751.4336,-2423.4927,-709.8595,-6579.6143,4316.2959,-2510.3357,2737.4510,-4067.4386,4467.9313,-4908.1539,6309.5137,2386.7342,-5118.3471,-458.9635,5425.3441,-3723.7713,3718.3907,376556.0477,358651.8802,372849.4492,368077.0428,370218.7798,370870.2514,366584.9630,368202.7241,-66497315.3139,-66530919.4076,-66538335.4486,-66524947.5568,369876.6686,-66517503.8238,4998.4485,3927.5861,-1967.6505,3130.2832,-4651.2047,1215.5421,-1943.3550,3663.4464,-5021.4437,-4434.4407,-3178.2785,4241.0615,-2389.9006,-2267.0874,5063.5372,-534.2925,-5438.0592,3785.5411,-5309.1661,3011.0459,158022.3548,156869.9295,158052.4134,154610.5693,161844.4875,157564.3861,146520.1827,156051.4557,708185.1791,676364.7563,720127.6565,706047.8782,155754.4756,708627.6330,
10800.000,-6109.9053,2296.6947,-3323.9453,6721.0017,-2830.0375,-4003.9316,2616.6398,-6346.8764,6653.2419,1325.6957,4252.4349,-1616.6615,4216.4108,-3171.0500,-4279.0202,-1053.8088,4889.5332,-4830.4303,2402.4771,-6272.2097,-98688.0518,-90032.8706,-93344.5447,-98863.6184,-106669.5699,-94677.8199,-100000.8595,-98971.9702,86979398.6360,86984034.0851,86982610.9451,86989774.7269,-99053.1637,86983622.5058,2725.6471,-6506.2561,3242.1377,-1650.6934,5744.7796,2615.6458,3817.2167,-2573.0409,710.3773,-5304.1027,431.1124,-6692.4701,1290.4757,-3222.9173,2828.0044,5429.7918,-3716.6164,-4925.9511,4615.2206,-2585.8940,365844.4731,344938.9772,357657.7218,351277.4225,355997.5000,357528.6387,352285.2602,357799.2357,-45455663.8320,-45485376.0305,-45499765.3363,-45476998.9284,356065.1584,-45475472.6353,-1618.5360,174.3714,5109.5946,352.1725,2610.7513,-4895.5921,5110.8940,-149.5380,1734.5303,4244.8449,5469.7688,844.7702,5283.3569,5221.6254,-4373.1013,3959.9279,2975.0208,-597.6363,4436.1485,1310.3772,159039.0666,157114.2570,157868.4411,157641.4186,161915.5752,154358.2321,147601.5571,155681.1140,720753.8540,686604.7538,726386.7993,710168.9917,156254.5983,718079.7554,
14400.000,4843.1694,-92.7464,-884.4687,-4723.8247,732.9318,-326.1047,-4751.7183,5890.2340,-6337.0688,1598.7521,-3704.4450,-768.9494,-3876.0414,4785.6008,3470.8063,-3437.8975,-3877.2999,5679.9115,-5194.0450,4950.9555,-188934.9380,-172893.9772,-178775.7064,-185581.2283,-192199.9931,-180378.5823,-186112.0120,-184661.7110,95793364.9289,95798635.3805,95805431.7033,95802914.3462,-184893.9301,95798405.7701,-3963.3679,5489.6267,-4648.1460,3538.3883,-6799.0464,-4639.1719,122.6070,-340.8362,859.2558,6579.5027,3697.2411,4219.8214,3207.6813,-882.7330,-5772.0197,-3963.4622,5367.1605,2618.5086,-4440.9336,-75.6039,330494.6425,309614.0689,319831.2872,313608.6282,319230.2361,321338.7082,315133.9994,318090.5027,-21298148.2209,-21323677.3930,-21341730.1910,-21310706.5282,319609.5507,-21317132.8071,-2868.2653,-4186.6885,-5040.8640,-3640.2771,1040.9454,5004.8311,-5007.5370,-3483.4544,2621.3846,-1468.1800,-4573.9107,-5458.0813,-4709.7709,-4915.2520,-162.3220,-4341.3385,1663.8421,-2979.7880,-402.1562,-4825.2979,159869.8935,157326.8511,157239.2339,160178.2361,161551.1060,151750.7126,149316.6483,157608.0988,733149.0640,697331.9140,732372.9779,718331.0242,156741.9921,727531.5935,
18000.000,-962.7203,-3185.6871,4018.2238,1000.8848,1938.1110,3612.7356,5936.7110,-3260.8459,3327.7198,-3595.5819,2968.0112,630.7941,3147.7609,-5545.6465,-370.9163,6460.7745,379.8843,-4949.7405,5212.9229,-2457.9450,-267419.2562,-244050.7731,-252804.0226,-259802.4706,-265483.7675,-254805.5199,-259893.5591,-259320.0534,98029696.8680,98033554.4498,98049690.4683,98033415.7808,-258796.6372,98035068.3155,4127.4632,-2701.5386,5335.0041,-4992.0528,5259.2963,5610.5663,-3098.7036,3857.9441,-2852.9088,-5488.3722,-6204.6718,1151.5536,-6042.9800,3843.0174,4962.5933,1653.9153,-4533.7785,1124.5657,2029.2219,3717.6815,272807.0071,255014.7854,261759.0328,256152.8775,262437.6778,264500.8563,257797.4780,264246.0347,4316383.1003,4294415.6772,4276811.6157,4309216.9973,262877.6092,4298457.2360,5412.8973,5485.7700,1766.9879,4692.8197,-4062.3405,-1513.0888,1661.6616,4619.6308,-5350.6584,-2230.1018,978.9339,6805.0810,1006.9901,1501.7147,4529.3499,1357.6786,-5098.2556,4700.5087,-3950.2927,5273.3598,160571.6573,157516.6622,156463.9862,162052.1124,160716.3342,150071.5435,151725.8502,156132.1065,745180.1710,708628.3045,738206.1809,729404.5456,157216.6049,736983.1280,
21600.000,-3500.5583,6077.2257,-4965.3215,2681.1684,-4738.4827,-4654.8801,-4717.1336,120.3521,469.0784,4749.7668,-1297.2542,2331.0287,-1241.1738,4157.2165,-4051.6728,-6165.8295,4090.3056,3472.6376,-3521.7423,289.3566,-328659.5232,-299136.6498,-310739.3737,-317048.9834,-321667.1641,-312640.4200,-316778.8683,-315502.8958,93536547.5742,93537419.4005,93562167.2532,93533265.6561,-316082.7739,93541711.3967,-4019.0744,0.8021,-4035.9539,5696.1728,-2188.8335,-3939.2854,4226.8509,-6389.0067,5037.5134,2173.7280,6042.1403,-5059.0112,5892.0265,-4737.5575,-2089.9065,1097.2980,2711.8455,-4837.3169,2181.7490,-6472.7845,196641.9757,184673.8788,187085.9252,182299.3538,189492.4958,190666.4811,184427.1042,188502.6699,29629525.9414,29609678.5082,29596696.6188,29622365.4861,189521.9766,29612622.0966,-4358.1944,-3276.7337,2602.8452,-2903.4743,4531.9447,-3103.8552,2732.7839,-2471.5357,4704.2234,4540.0617,3169.0062,-4138.9999,3337.9152,2833.6899,-4965.2659,2660.2568,4737.7701,-3540.2519,5437.4139,-2409.6530,161174.3836,157689.4062,155877.6061,163379.8609,159355.3937,149166.8066,154929.5007,159006.2337,756680.0971,720592.9154,744001.1218,742296.3155,157678.3853,746434.3400,
25200.000,6024.7589,-6580.5518,4357.1360,-4930.9957,6506.2295,4120.3237,986.3796,2467.7766,-3108.8985,-5267.4970,-1700.6571,-4989.8396,-2108.8992,-474.4768,6624.3237,2942.8486,-6703.2510,-1544.0524,1645.4549,1312.2509,-368418.5736,-334799.8516,-348854.7979,-353840.5387,-356450.8231,-349970.9924,-353600.8895,-353826.8911,82623924.2958,82621062.1032,82651954.1607,82616270.1419,-353141.3223,82628431.4043,3305.0701,1793.5444,467.3243,-4825.5576,-874.8132,-247.6572,-4203.5840,6223.7706,-6074.0186,1904.2273,-3925.7971,4716.3748,-3578.2799,4284.8674,-634.6092,-4026.3333,-956.0526,6748.4627,-5909.0156,6485.6112,107128.3375,103091.8014,100535.9922,96700.0064,105383.4845,104670.1902,100807.3317,105051.4619,52903989.7353,52884272.8642,52879384.3722,52892157.8914,104244.7984,52887809.8737,367.6559,-1062.1021,-5347.4499,-674.7293,-2190.4131,5443.5286,-5387.8371,-1452.5223,-1122.4818,-4081.5166,-5478.2053,-1015.9381,-5499.7090,-5408.9686,1040.7115,-4637.3430,-897.3074,178.3945,-3045.1731,-1999.6500,161696.1528,157849.0484,155760.9477,164234.4185,157518.4108,148936.0945,158897.1843,156654.0420,767516.1442,733341.0802,749872.6782,756103.9913,158127.2830,755885.2103,
28800.000,-5589.5014,4014.5852,-3335.6380,5411.5943,-5983.4317,-3159.0259,3420.3042,-4290.6068,4091.7161,4743.4191,5035.8464,3937.7565,5518.1209,-3810.5232,-4952.1931,1087.7459,5688.1118,-911.4864,137.9973,-2914.7090,-383964.9922,-348909.6113,-364663.6898,-367965.1705,-365862.3135,-364362.3238,-368657.3273,-367187.9730,66042313.5462,66036021.1268,66069231.5792,66035676.9432,-367655.8842,66045921.6391,-1124.5175,-3066.5915,3809.6112,2017.9563,3118.8515,4682.4306,3884.1649,-3119.0023,4575.3861,-4925.7085,1427.0158,-1374.6038,907.4543,-3510.9723,2565.2371,5998.2421,-1050.4209,-6028.6832,6663.5784,-3597.4697,10297.5073,15452.3100,7648.9116,4811.8539,14198.7920,12160.4811,14270.1064,11940.1039,72542790.1209,72521112.0558,72526381.5041,72524510.2827,12496.2135,72526853.2345,3845.6648,4694.4509,4694.3272,3821.0719,-1538.4917,-3865.1244,4557.1871,4327.3532,-3186.8222,1101.9445,4561.7700,5536.3861,4014.0730,4568.9078,3767.3890,3021.6669,-3635.8448,3272.8587,-1563.6207,5122.2008,162148.8188,157998.5484,156265.5287,164652.9268,157419.9752,149329.1283,160372.4353,160190.2424,777598.5863,746994.5409,755941.4115,769805.3346,158563.2482,765335.7200,
