sl_50_5400_20290625 Coordinates.csv
2029/06/25 07:47:00.0000 UTC

Generated: Tue Oct  8 21:45:18 2024,
Start: 2029/06/25 07:47:00.00, Stop: 2029/06/25 09:17:00.00,
TIME_UNITS,STARLINK-5330 - X-Coordinate,STARLINK-6335 - X-Coordinate,STARLINK-4280 - X-Coordinate,STARLINK-30801 - X-Coordinate,STARLINK-1822 - X-Coordinate,STARLINK-4205 - X-Coordinate,STARLINK-30110 - X-Coordinate,STARLINK-31856 - X-Coordinate,STARLINK-11273 [DTC] - X-Coordinate,STARLINK-4368 - X-Coordinate,STARLINK-31321 - X-Coordinate,STARLINK-6170 - X-Coordinate,STARLINK-6029 - X-Coordinate,STARLINK-31641 - X-Coordinate,STARLINK-5787 - X-Coordinate,STARLINK-6300 - X-Coordinate,STARLINK-5875 - X-Coordinate,STARLINK-3393 - X-Coordinate,STARLINK-2686 - X-Coordinate,STARLINK-3592 - X-Coordinate,STARLINK-5082 - X-Coordinate,STARLINK-5556 - X-Coordinate,STARLINK-4266 - X-Coordinate,STARLINK-30234 - X-Coordinate,STARLINK-6109 - X-Coordinate,STARLINK-31159 - X-Coordinate,STARLINK-4397 - X-Coordinate,STARLINK-5651 - X-Coordinate,STARLINK-5052 - X-Coordinate,STARLINK-3999 - X-Coordinate,STARLINK-4508 - X-Coordinate,STARLINK-3229 - X-Coordinate,STARLINK-2651 - X-Coordinate,STARLINK-3290 - X-Coordinate,STARLINK-30367 - X-Coordinate,STARLINK-2641 - X-Coordinate,STARLINK-30920 - X-Coordinate,STARLINK-30573 - X-Coordinate,STARLINK-5715 - X-Coordinate,STARLINK-1476 - X-Coordinate,STARLINK-4539 - X-Coordinate,STARLINK-6275 - X-Coordinate,STARLINK-3575 - X-Coordinate,STARLINK-5484 - X-Coordinate,STARLINK-4089 - X-Coordinate,STARLINK-5532 - X-Coordinate,STARLINK-5738 - X-Coordinate,STARLINK-31551 - X-Coordinate,STARLINK-5414 - X-Coordinate,STARLINK-31523 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5330 - Y-Coordinate,STARLINK-6335 - Y-Coordinate,STARLINK-4280 - Y-Coordinate,STARLINK-30801 - Y-Coordinate,STARLINK-1822 - Y-Coordinate,STARLINK-4205 - Y-Coordinate,STARLINK-30110 - Y-Coordinate,STARLINK-31856 - Y-Coordinate,STARLINK-11273 [DTC] - Y-Coordinate,STARLINK-4368 - Y-Coordinate,STARLINK-31321 - Y-Coordinate,STARLINK-6170 - Y-Coordinate,STARLINK-6029 - Y-Coordinate,STARLINK-31641 - Y-Coordinate,STARLINK-5787 - Y-Coordinate,STARLINK-6300 - Y-Coordinate,STARLINK-5875 - Y-Coordinate,STARLINK-3393 - Y-Coordinate,STARLINK-2686 - Y-Coordinate,STARLINK-3592 - Y-Coordinate,STARLINK-5082 - Y-Coordinate,STARLINK-5556 - Y-Coordinate,STARLINK-4266 - Y-Coordinate,STARLINK-30234 - Y-Coordinate,STARLINK-6109 - Y-Coordinate,STARLINK-31159 - Y-Coordinate,STARLINK-4397 - Y-Coordinate,STARLINK-5651 - Y-Coordinate,STARLINK-5052 - Y-Coordinate,STARLINK-3999 - Y-Coordinate,STARLINK-4508 - Y-Coordinate,STARLINK-3229 - Y-Coordinate,STARLINK-2651 - Y-Coordinate,STARLINK-3290 - Y-Coordinate,STARLINK-30367 - Y-Coordinate,STARLINK-2641 - Y-Coordinate,STARLINK-30920 - Y-Coordinate,STARLINK-30573 - Y-Coordinate,STARLINK-5715 - Y-Coordinate,STARLINK-1476 - Y-Coordinate,STARLINK-4539 - Y-Coordinate,STARLINK-6275 - Y-Coordinate,STARLINK-3575 - Y-Coordinate,STARLINK-5484 - Y-Coordinate,STARLINK-4089 - Y-Coordinate,STARLINK-5532 - Y-Coordinate,STARLINK-5738 - Y-Coordinate,STARLINK-31551 - Y-Coordinate,STARLINK-5414 - Y-Coordinate,STARLINK-31523 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5330 - Z-Coordinate,STARLINK-6335 - Z-Coordinate,STARLINK-4280 - Z-Coordinate,STARLINK-30801 - Z-Coordinate,STARLINK-1822 - Z-Coordinate,STARLINK-4205 - Z-Coordinate,STARLINK-30110 - Z-Coordinate,STARLINK-31856 - Z-Coordinate,STARLINK-11273 [DTC] - Z-Coordinate,STARLINK-4368 - Z-Coordinate,STARLINK-31321 - Z-Coordinate,STARLINK-6170 - Z-Coordinate,STARLINK-6029 - Z-Coordinate,STARLINK-31641 - Z-Coordinate,STARLINK-5787 - Z-Coordinate,STARLINK-6300 - Z-Coordinate,STARLINK-5875 - Z-Coordinate,STARLINK-3393 - Z-Coordinate,STARLINK-2686 - Z-Coordinate,STARLINK-3592 - Z-Coordinate,STARLINK-5082 - Z-Coordinate,STARLINK-5556 - Z-Coordinate,STARLINK-4266 - Z-Coordinate,STARLINK-30234 - Z-Coordinate,STARLINK-6109 - Z-Coordinate,STARLINK-31159 - Z-Coordinate,STARLINK-4397 - Z-Coordinate,STARLINK-5651 - Z-Coordinate,STARLINK-5052 - Z-Coordinate,STARLINK-3999 - Z-Coordinate,STARLINK-4508 - Z-Coordinate,STARLINK-3229 - Z-Coordinate,STARLINK-2651 - Z-Coordinate,STARLINK-3290 - Z-Coordinate,STARLINK-30367 - Z-Coordinate,STARLINK-2641 - Z-Coordinate,STARLINK-30920 - Z-Coordinate,STARLINK-30573 - Z-Coordinate,STARLINK-5715 - Z-Coordinate,STARLINK-1476 - Z-Coordinate,STARLINK-4539 - Z-Coordinate,STARLINK-6275 - Z-Coordinate,STARLINK-3575 - Z-Coordinate,STARLINK-5484 - Z-Coordinate,STARLINK-4089 - Z-Coordinate,STARLINK-5532 - Z-Coordinate,STARLINK-5738 - Z-Coordinate,STARLINK-31551 - Z-Coordinate,STARLINK-5414 - Z-Coordinate,STARLINK-31523 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5208.2529,-5181.2109,-3700.7224,-3401.7843,1888.1917,-1851.6999,-4641.8091,203.6441,4796.3502,-1404.1059,-3572.0192,2357.9636,-4828.3635,-1623.9721,-4121.7178,-5328.4896,4956.1960,-6285.3677,6295.1295,3718.2171,6387.0845,-1449.0467,661.0665,-5088.5887,4837.2277,5053.4457,-5711.1479,6641.4520,303.7623,3627.9966,3920.2886,2382.9074,2472.5055,4315.5287,2138.6175,4347.5999,-3900.1107,2738.0879,4672.9916,-5909.5673,-5394.1991,3701.4086,1028.5601,-4340.5429,-2264.8609,-2579.5452,2581.4136,3602.4938,4315.2199,-3391.0480,194703.1133,225249.7878,201652.0382,201443.3307,206509.0169,206772.7941,210250.3436,208325.2592,153267533.8711,153237328.3673,153253965.7926,153247161.2521,206895.8410,153247439.1099,497.5037,2333.7050,4135.4711,4148.9260,3969.5887,-6619.9374,1944.8156,4500.6230,-2200.7541,-249.6667,5826.4380,6153.2294,-2063.9415,4510.4571,-5432.4334,3737.7295,1247.7799,1668.5510,2295.5644,5060.3753,-973.3246,-6070.1059,5765.4244,231.5233,4309.2547,-701.4350,3918.8138,1737.8989,-6786.3406,1987.8868,5370.5539,4423.3937,3721.7914,4391.5947,-6257.1542,-3256.7875,-1306.2009,6232.3285,2535.4997,3170.3339,1803.0818,-1749.6188,-4515.4194,3277.2121,3645.7801,6363.3722,-6328.1864,-3543.0489,3785.6879,5636.9634,-272408.2830,-273855.1937,-264351.5052,-267337.2547,-274220.1306,-271947.5919,-265473.3630,-267258.4373,66852894.6221,66858350.5057,66858559.9045,66850054.7219,-266859.1230,66854828.5500,-4545.3539,3831.0825,-4093.1380,4281.5535,-5354.2057,-584.2463,-4688.4376,5079.2763,3943.2438,-6794.7353,-432.2821,-2120.2394,-4529.0219,4854.7045,1204.8754,-2362.9454,-4675.3228,-2207.9167,1040.3143,-2873.9462,-2462.3036,2921.6209,3724.4609,-4683.1220,1493.3120,4663.6718,95.6972,822.7907,1226.1542,5505.8193,1740.4901,4715.6613,-5039.9250,3124.6355,2070.8035,4125.7220,-5457.9635,329.8552,-4430.5480,-1768.6250,-3918.2754,5601.8000,-5131.2078,4320.5126,5380.0487,-1162.9859,1092.5275,-4601.5548,-3798.8833,1973.2833,-152120.7165,-153780.9898,-150539.0863,-151164.7867,-146830.6079,-154954.0446,-161103.1316,-153475.5785,-8498841.5499,-8488376.6136,-8519815.1443,-8496171.8978,-152524.9017,-8501978.5975,
300.000,6332.9166,-3622.7983,-2974.5211,-2026.5711,3861.5253,-2880.1716,-3632.9026,2120.2626,4697.9479,588.2332,-2419.0166,3867.9975,-3760.4668,-133.2553,-4977.8628,-4549.6020,5062.6003,-5097.6414,6643.7123,4216.3107,5345.4307,-3131.9149,2171.5678,-4936.8554,5369.8719,4738.3972,-5676.6611,6523.3838,-952.4805,4622.9062,4989.0858,3402.1258,3600.9238,4569.7588,693.1597,2454.7781,-4550.5005,3949.0785,5804.2598,-4632.5227,-5489.4700,1669.6722,-691.2272,-2591.7352,-678.9147,-2002.3697,958.7972,2110.0715,4454.5887,-1862.5726,200525.6207,230949.1336,207278.9657,207125.1908,212078.0604,212347.5783,215773.3218,214023.2864,151773386.5370,151743442.7865,151759294.1963,151753814.6114,212445.1564,151753245.6274,-273.6887,3690.0474,5619.8260,5592.3971,3431.3900,-5818.8461,3837.4239,3478.5453,-3896.3602,-1357.6120,6252.2171,5703.2405,-598.3233,5693.9066,-4038.5954,5137.7002,-904.4689,2694.1146,1115.9787,3443.8246,-2460.7358,-5936.9606,6166.7185,2338.1867,2667.0678,-2785.2913,3359.4795,146.8609,-6184.8510,86.4836,4730.2956,2614.5586,1856.3962,2664.4833,-6870.9643,-3845.5545,743.8879,5237.1300,864.5023,3913.8601,3405.4116,-2163.2176,-5458.2608,3071.6537,4984.2367,6597.5796,-6373.3863,-5040.5325,1900.8500,5578.7248,-268327.0381,-269142.9865,-259863.3926,-262875.3874,-269876.0935,-267501.8639,-261152.5467,-263078.9252,70187148.1642,70192313.3224,70193096.9673,70184045.5193,-262481.6388,70188994.7184,-2799.0581,4495.7840,-2666.7950,3428.4711,-4615.4063,-2336.8906,-4402.7801,5430.5838,2485.3427,-6782.7607,1385.1157,-642.8835,-5796.8620,3760.1073,2615.1371,-915.0857,-4640.2781,-3733.0860,-789.3327,-4250.6362,-3631.2961,1565.6581,2198.2781,-4246.9439,2867.6007,4192.7797,-2124.7287,2281.5490,2908.3015,5104.4488,-59.7295,5390.0309,-5380.8680,4434.1248,589.1752,5068.9479,-5044.1651,1843.7357,-3667.9780,-3366.8896,-2441.2617,6375.4941,-4183.7496,5661.6185,4698.4414,960.8874,2518.1839,-4104.4613,-4892.5234,3541.2456,-152145.0465,-153797.0598,-150471.9305,-151333.6796,-146779.2417,-154673.0263,-161171.8079,-153043.7773,-8501221.2518,-8490080.5119,-8521891.8058,-8498581.5479,-152517.4961,-8504104.7512,
600.000,6815.8793,-1718.6369,-1979.5256,-480.9864,5454.0762,-3646.1134,-2304.2074,3849.3520,4082.9254,2562.0657,-1003.5724,4996.2328,-2361.5060,1332.9328,-5372.5490,-3335.0122,4722.8236,-3393.2708,6292.5232,4340.5002,3792.2892,-4494.3209,3443.3393,-4345.2622,5335.5477,4001.3724,-5005.9399,5776.1121,-2145.8336,5200.7466,5552.3147,4138.5664,4399.2967,4414.5938,-813.8395,307.0472,-4784.9360,4773.3179,6390.1809,-2889.0495,-5056.6826,-523.2950,-2306.8771,-555.3580,932.2830,-1210.5593,-777.6389,438.7770,4198.7000,-115.9206,206264.8620,236549.0024,212815.8827,212722.5213,217556.0189,217826.7883,221206.0707,219511.8975,150206703.8290,150177036.2281,150192074.4170,150187936.7507,217901.9308,150186520.1043,-980.5429,4716.8813,6534.7302,6488.3530,2606.4028,-4429.7107,5364.3141,2143.9723,-5126.0285,-2235.8300,6043.5787,4701.2273,984.6081,6308.5231,-2241.0779,6032.5242,-2965.6249,3488.9178,-190.3719,1471.2797,-3741.6248,-5228.0297,5963.2581,4211.5056,715.1560,-4594.0454,2457.9488,-1478.8638,-4970.5679,-1789.8362,3609.8473,561.8815,-181.0132,653.1219,-6817.8605,-4094.6978,2692.2717,3700.1029,-861.1757,4308.4257,4648.8687,-2440.7800,-5889.5568,2625.0259,5852.6182,6168.5545,-5810.7918,-6048.8823,-192.3941,4981.5939,-264119.9769,-264311.8157,-255260.2064,-258291.3209,-265415.3752,-262928.5453,-256717.5555,-258733.0415,73488028.1922,73492913.6153,73494237.0820,73484741.8983,-257988.7999,73489785.4749,-752.8538,4663.3210,-950.4184,2197.9711,-3382.4773,-3835.9148,-3635.5599,5165.3132,718.2564,-6051.6637,3048.4469,903.6624,-6447.3291,2244.2807,3744.3396,631.1688,-4108.3162,-4847.9989,-2528.8103,-5168.0492,-4409.0016,39.1012,433.1692,-3354.2959,3894.8802,3270.0066,-4117.4961,3493.9246,4274.9192,4147.4783,-1853.4195,5478.4819,-5096.8759,5263.6868,-955.6305,5444.1159,-4068.4798,3149.7755,-2511.1067,-4605.6313,-699.9350,6471.0992,-2785.1710,6401.5593,3504.2587,2983.0657,3672.7824,-3149.5964,-5452.7877,4718.9914,-152169.3387,-153812.9481,-150408.5614,-151505.6613,-146730.8487,-154386.0769,-161235.7295,-152570.0684,-8503602.3960,-8491794.7566,-8523958.9660,-8501042.9585,-152509.9825,-8506231.0433,
900.000,6600.5192,338.7637,-796.0277,1092.0204,6506.7018,-4090.3651,-780.4054,5206.4909,3004.1325,4297.1630,545.0566,5643.9728,-781.5438,2637.9172,-5277.7621,-1790.3566,3964.2809,-1347.3416,5285.4231,4089.4302,1882.6794,-5412.9449,4365.4681,-3362.2314,4747.5668,2905.1999,-3759.4685,4478.1941,-3171.8735,5293.5764,5568.1311,4518.8333,4777.9914,3875.0097,-2251.0689,-1871.8466,-4567.9138,5138.9488,6366.2555,-848.7141,-4123.4969,-2652.4013,-3668.5660,1563.1689,2416.7903,-259.3931,-2467.5551,-1250.0757,3580.2324,1679.7674,211918.1192,242046.9070,218260.2914,218233.7873,222940.4330,223207.4403,226546.2717,224785.3222,148568230.7486,148538852.9710,148553052.4654,148550261.3001,223263.7672,148548007.6210,-1576.9565,5312.3943,6790.3784,6743.0230,1561.7729,-2590.3244,6370.2717,635.1243,-5759.3610,-2797.1062,5232.1927,3235.1474,2528.7574,6281.6914,-210.9970,6342.9571,-4735.1811,3985.6058,-1504.9003,-661.7347,-4698.3107,-4003.5366,5164.2675,5669.1889,-1336.3031,-5951.0243,1337.3721,-2990.7899,-3269.4909,-3457.8558,2108.8301,-1527.0112,-2171.7504,-1443.6228,-6103.8345,-3982.8723,4341.8992,1774.8901,-2482.4610,4329.5885,5421.5804,-2555.1000,-5754.2760,1992.6245,6154.2061,5129.3527,-4702.2201,-6459.9325,-2283.9808,3916.9538,-259788.7053,-259363.8001,-250543.9502,-253586.7591,-260839.9288,-258228.5037,-252170.2269,-254217.0413,76753956.8743,76758574.2602,76760401.8057,76750568.0456,-253382.5609,76755623.1329,1374.1342,4315.2147,869.4480,725.4574,-1786.8772,-4919.3273,-2470.2905,4313.4817,-1138.1939,-4677.9856,4372.7184,2352.8520,-6412.1054,476.9672,4471.2552,2109.4813,-3136.1067,-5430.9821,-3979.7612,-5527.8434,-4712.0907,-1491.7343,-1379.0301,-2100.7236,4451.0160,1994.6829,-5670.1549,4329.0895,5177.9210,2738.7773,-3443.8783,4971.3765,-4220.6362,5523.7790,-2398.0848,5209.3511,-2638.9266,4100.8070,-1083.9689,-5353.3059,1117.2532,5878.3980,-1085.8147,6462.0283,1927.5322,4689.5249,4432.1738,-1843.0705,-5419.1664,5376.9227,-152193.5889,-153828.6537,-150349.0852,-151680.5317,-146685.4021,-154093.4186,-161294.9318,-152091.4604,-8505984.8673,-8493519.4261,-8526016.4650,-8503554.2876,-152502.3610,-8508357.4739,
1200.000,5703.4477,2343.7093,477.3641,2549.1853,6914.0289,-4181.5149,798.0039,6042.6562,1567.8565,5594.6095,2080.1890,5759.2402,817.6790,3664.8089,-4709.7117,-54.6315,2850.6979,831.0132,3735.2962,3492.6741,-195.3157,-5809.1089,4863.4471,-2071.0634,3676.2253,1544.5312,-2064.1409,2760.8979,-3937.7303,4878.4594,5049.4339,4498.6564,4685.8700,3008.1698,-3493.2809,-3854.9993,-3905.8891,5017.9632,5726.4742,1288.5106,-2768.0839,-4500.1517,-4654.4883,3547.2079,3639.3003,775.3509,-3951.8796,-2796.2360,2661.4019,3346.0168,217482.7027,247440.4061,223609.7340,223657.6289,228228.8852,228486.5412,231791.6396,229847.2711,146858746.6167,146829671.5897,146843008.7075,146841555.9987,228528.3101,146838487.5707,-2029.3481,5413.2795,6364.6170,6326.7708,382.5537,-484.3175,6750.4484,-897.3879,-5736.8336,-2996.3466,3910.5511,1439.6355,3875.4241,5607.0592,1856.1012,6047.1134,-6041.1740,4140.8648,-2705.1429,-2742.4520,-5240.2142,-2375.1768,3839.5680,6569.9822,-3263.5048,-6724.4787,139.5093,-4248.1512,-1255.6306,-4758.6852,367.4497,-3443.0732,-3905.1419,-3416.0466,-4799.7949,-3518.8329,5528.7159,-343.6005,-3852.5673,3984.2214,5660.1162,-2486.3860,-5052.2763,1239.9421,5847.5858,3594.7017,-3160.8062,-6224.4401,-4162.1578,2499.6177,-255334.8856,-254301.1110,-245716.6810,-248763.4770,-256151.7556,-253402.5259,-247512.4470,-249531.9569,79983373.0000,79987734.7133,79990029.3545,79979963.1712,-248664.9263,79984946.6306,3353.3719,3489.8666,2594.5140,-826.9324,0.5834,-5470.5791,-1034.2086,2971.5899,-2853.2812,-2806.4349,5210.8504,3548.5614,-5695.0251,-1343.7992,4717.9497,3360.7215,-1827.4628,-5418.6682,-4977.4082,-5291.5971,-4508.1531,-2860.2924,-3041.5665,-620.8305,4468.9025,504.2639,-6618.2770,4697.0395,5519.6087,1031.6175,-4657.3171,3923.5960,-2853.2950,5186.3154,-3583.9572,4390.8412,-914.4647,4589.8015,459.9568,-5530.7985,2813.1929,4660.0641,730.9483,5836.5289,140.3107,5899.8530,4714.8187,-330.5107,-4795.3459,5442.6951,-152217.7927,-153844.1755,-150293.6008,-151858.0186,-146642.8767,-153795.3733,-161349.4480,-151644.3956,-8508368.5499,-8495254.5768,-8528064.1443,-8506112.6898,-152494.6315,-8510484.0430,
1500.000,4213.5411,4097.9250,1731.5717,3759.9401,6635.6483,-3917.2647,2287.3791,6261.0067,-76.6254,6299.9736,3451.6484,5340.5943,2278.9745,4326.8579,-3726.2750,1712.3539,1477.2933,2919.9230,1810.6515,2607.1745,-2238.9775,-5655.1418,4904.7007,-583.4118,2240.1440,37.9571,-99.6363,794.5784,-4370.2256,3981.6399,4060.4187,4068.1896,4117.3981,1897.2807,-4431.9661,-5436.0194,-2848.9000,4427.7751,4525.1948,3311.8220,-1112.8845,-5879.0798,-5181.8876,5191.1177,4493.5676,1803.1212,-5087.7217,-4055.6428,1527.7983,4712.7547,222955.9531,252727.1044,228861.7939,228992.8838,233419.0007,233661.0877,236939.9239,234710.1006,145079064.7028,145050304.5867,145062757.4940,145062622.7204,233693.2459,145058773.2888,-2317.2684,5001.6165,5304.9993,5277.6818,-834.6696,1677.4782,6461.7982,-2305.5146,-5074.8670,-2834.2399,2220.9255,-516.5085,4879.2994,4346.3219,3759.2061,5181.6279,-6757.1359,3938.7696,-3675.8238,-4561.8384,-5312.1951,-495.7555,2113.3325,6827.7726,-4853.4703,-6840.7452,-993.0469,-5130.8958,867.1654,-5573.2081,-1446.8570,-4996.8493,-5200.7275,-5064.6038,-3034.0638,-2740.9247,6138.3833,-2439.2118,-4850.3278,3308.6034,5354.5417,-2225.2697,-3840.2373,435.8589,4952.4337,1727.7294,-1339.1426,-5358.4316,-5634.6261,875.1885,-250760.2356,-249125.9703,-240780.5090,-243823.3357,-251352.9045,-248451.2981,-242746.1491,-244683.0527,83174732.7265,83178851.7573,83181575.3519,83171382.1618,-243837.9494,83176212.2764,4972.0309,2278.4244,4036.7009,-2288.3841,1787.9590,-5430.6042,515.3755,1291.9482,-4214.5588,-635.4888,5469.9460,4362.0793,-4371.6535,-3014.2727,4457.9931,4250.2871,-322.5470,-4812.4568,-5408.9449,-4484.6293,-3818.9967,-3918.0680,-4374.4830,926.0060,3946.3823,-1040.5327,-6862.0485,4558.1619,5263.0084,-787.9784,-5361.7389,2448.8204,-1153.3732,4287.6015,-4386.8425,3080.0327,912.3304,4561.7975,1954.2628,-5119.3633,4203.8550,2945.3607,2468.5644,4591.0715,-1662.2528,6486.3606,4490.3953,1219.0167,-3648.8135,4908.9669,-152241.9453,-153859.5126,-150242.1990,-152037.7557,-146603.2486,-153492.3950,-161399.3092,-151261.7935,-8510753.3275,-8497000.2444,-8530101.8471,-8508714.3626,-152486.7942,-8512610.7506,
1800.000,2282.6887,5430.3310,2856.1609,4617.9611,5700.5128,-3323.6910,3553.8990,5828.6269,-1752.7675,6322.4513,4520.3977,4435.9589,3464.8816,4574.2815,-2420.9970,3344.7701,-36.9017,4707.0587,-283.0839,1511.9987,-4050.4990,-4975.4992,4499.6298,970.0430,593.1129,-1482.1825,1920.7406,-1228.3768,-4422.7526,2677.7107,2708.2567,3254.6054,3115.6153,643.7268,-4984.4284,-6450.8101,-1487.7367,3428.6967,2872.7993,5020.1237,686.5556,-6651.3415,-5213.9001,6321.8387,4911.5280,2726.3610,-5762.0774,-4913.8755,280.7958,5635.7027,228335.2418,257904.6546,234014.0974,234238.6125,238508.4480,238728.0653,241988.9099,239393.3325,143230031.8386,143201598.0087,143213146.7722,143214297.4924,238756.3045,143209711.6664,-2432.6903,4107.7958,3723.2103,3697.9322,-1989.3078,3677.9992,5528.3983,-3458.0833,-3861.5015,-2355.3081,339.6427,-2446.3922,5424.1337,2623.3390,5311.4154,3836.9383,-6814.7832,3392.3903,-4319.4627,-5935.3551,-4900.2068,1455.3766,152.0029,6420.2196,-5927.6045,-6291.4281,-1933.5153,-5551.0647,2885.9531,-5833.1803,-3155.5522,-6037.5382,-5927.4174,-6220.2235,-979.2909,-1714.4107,6117.7673,-4296.6916,-5390.9212,2364.5791,4547.7312,-1775.7118,-2227.5043,-353.5183,3548.7696,-277.9061,585.9483,-3942.7700,-6548.2330,-794.9359,-246066.5280,-243840.6500,-235737.5961,-238768.3029,-246445.4710,-243375.3828,-237873.3136,-239678.9637,86326510.3166,86330400.2390,86333513.5693,86323296.3195,-238903.7316,86327894.4875,6056.2762,814.8532,5038.9340,-3498.4372,3383.0581,-4803.7504,2008.3220,-534.5435,-5054.2204,1603.3435,5121.3419,4705.9529,-2581.9489,-4348.1581,3719.2184,4682.6072,1217.0287,-3678.3467,-5225.7241,-3193.4463,-2718.4289,-4550.6536,-5234.1202,2372.8799,2946.4998,-2473.2673,-6375.8882,3927.3971,4435.7472,-2521.8037,-5480.8282,707.4238,681.1802,2924.5947,-4721.4286,1423.6949,2636.8674,4019.9408,3237.7527,-4162.4764,5138.5129,916.7572,3938.8973,2857.5452,-3283.6010,6387.2413,3782.9675,2632.0168,-2103.9660,3834.2283,-152266.0418,-153874.6638,-150194.9629,-152219.2532,-146566.4954,-153185.1133,-161444.5444,-150970.7087,-8513139.0835,-8498756.4450,-8532129.4191,-8511354.6569,-152478.8491,-8514737.5967,
