sl_100_86400_20290428 Coordinates.csv
2029/04/28 07:47:00.0000 UTC

Generated: Tue Oct  8 21:47:48 2024,
Start: 2029/04/28 07:47:00.00, Stop: 2029/04/29 07:47:00.00,
TIME_UNITS,STARLINK-1302 - X-Coordinate,STARLINK-2582 - X-Coordinate,STARLINK-5580 - X-Coordinate,STARLINK-6310 - X-Coordinate,STARLINK-31167 - X-Coordinate,STARLINK-5159 - X-Coordinate,STARLINK-31231 - X-Coordinate,STARLINK-30912 - X-Coordinate,STARLINK-2631 - X-Coordinate,STARLINK-4593 - X-Coordinate,STARLINK-6176 - X-Coordinate,STARLINK-3561 - X-Coordinate,STARLINK-30371 - X-Coordinate,STARLINK-3369 - X-Coordinate,STARLINK-30524 - X-Coordinate,STARLINK-30078 - X-Coordinate,STARLINK-4539 - X-Coordinate,STARLINK-30081 - X-Coordinate,STARLINK-11174 [DTC] - X-Coordinate,STARLINK-5699 - X-Coordinate,STARLINK-5668 - X-Coordinate,STARLINK-3964 - X-Coordinate,STARLINK-4157 - X-Coordinate,STARLINK-5940 - X-Coordinate,STARLINK-5882 - X-Coordinate,STARLINK-31537 - X-Coordinate,STARLINK-31052 - X-Coordinate,STARLINK-5667 - X-Coordinate,STARLINK-1052 - X-Coordinate,STARLINK-30120 - X-Coordinate,STARLINK-5484 - X-Coordinate,STARLINK-1262 - X-Coordinate,STARLINK-30091 - X-Coordinate,STARLINK-30558 - X-Coordinate,STARLINK-3822 - X-Coordinate,STARLINK-30235 - X-Coordinate,STARLINK-30886 - X-Coordinate,STARLINK-4610 - X-Coordinate,STARLINK-31749 - X-Coordinate,STARLINK-5475 - X-Coordinate,STARLINK-5680 - X-Coordinate,STARLINK-3322 - X-Coordinate,STARLINK-2209 - X-Coordinate,STARLINK-30295 - X-Coordinate,STARLINK-4260 - X-Coordinate,STARLINK-6320 - X-Coordinate,STARLINK-4138 - X-Coordinate,STARLINK-5285 - X-Coordinate,STARLINK-4058 - X-Coordinate,STARLINK-3312 - X-Coordinate,STARLINK-4475 - X-Coordinate,STARLINK-31785 - X-Coordinate,STARLINK-4158 - X-Coordinate,STARLINK-3888 - X-Coordinate,STARLINK-5481 - X-Coordinate,STARLINK-3954 - X-Coordinate,STARLINK-3913 - X-Coordinate,STARLINK-2514 - X-Coordinate,STARLINK-4358 - X-Coordinate,STARLINK-3941 - X-Coordinate,STARLINK-1349 - X-Coordinate,STARLINK-31284 - X-Coordinate,STARLINK-31539 - X-Coordinate,STARLINK-4756 - X-Coordinate,STARLINK-5554 - X-Coordinate,STARLINK-1067 - X-Coordinate,STARLINK-2192 - X-Coordinate,STARLINK-30973 - X-Coordinate,STARLINK-31615 - X-Coordinate,STARLINK-31879 - X-Coordinate,STARLINK-5031 - X-Coordinate,STARLINK-3620 - X-Coordinate,STARLINK-2264 - X-Coordinate,STARLINK-31678 - X-Coordinate,STARLINK-32181 - X-Coordinate,STARLINK-30249 - X-Coordinate,STARLINK-5545 - X-Coordinate,STARLINK-32042 - X-Coordinate,STARLINK-6251 - X-Coordinate,STARLINK-30484 - X-Coordinate,STARLINK-5081 - X-Coordinate,STARLINK-5327 - X-Coordinate,STARLINK-1464 - X-Coordinate,STARLINK-30820 - X-Coordinate,STARLINK-30173 - X-Coordinate,STARLINK-11253 [DTC] - X-Coordinate,STARLINK-30900 - X-Coordinate,STARLINK-4690 - X-Coordinate,STARLINK-31400 - X-Coordinate,STARLINK-31208 - X-Coordinate,STARLINK-5002 - X-Coordinate,STARLINK-30302 - X-Coordinate,STARLINK-30806 - X-Coordinate,STARLINK-31740 - X-Coordinate,STARLINK-1593 - X-Coordinate,STARLINK-4737 - X-Coordinate,STARLINK-2684 - X-Coordinate,STARLINK-30516 - X-Coordinate,STARLINK-3272 - X-Coordinate,STARLINK-1134 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1302 - Y-Coordinate,STARLINK-2582 - Y-Coordinate,STARLINK-5580 - Y-Coordinate,STARLINK-6310 - Y-Coordinate,STARLINK-31167 - Y-Coordinate,STARLINK-5159 - Y-Coordinate,STARLINK-31231 - Y-Coordinate,STARLINK-30912 - Y-Coordinate,STARLINK-2631 - Y-Coordinate,STARLINK-4593 - Y-Coordinate,STARLINK-6176 - Y-Coordinate,STARLINK-3561 - Y-Coordinate,STARLINK-30371 - Y-Coordinate,STARLINK-3369 - Y-Coordinate,STARLINK-30524 - Y-Coordinate,STARLINK-30078 - Y-Coordinate,STARLINK-4539 - Y-Coordinate,STARLINK-30081 - Y-Coordinate,STARLINK-11174 [DTC] - Y-Coordinate,STARLINK-5699 - Y-Coordinate,STARLINK-5668 - Y-Coordinate,STARLINK-3964 - Y-Coordinate,STARLINK-4157 - Y-Coordinate,STARLINK-5940 - Y-Coordinate,STARLINK-5882 - Y-Coordinate,STARLINK-31537 - Y-Coordinate,STARLINK-31052 - Y-Coordinate,STARLINK-5667 - Y-Coordinate,STARLINK-1052 - Y-Coordinate,STARLINK-30120 - Y-Coordinate,STARLINK-5484 - Y-Coordinate,STARLINK-1262 - Y-Coordinate,STARLINK-30091 - Y-Coordinate,STARLINK-30558 - Y-Coordinate,STARLINK-3822 - Y-Coordinate,STARLINK-30235 - Y-Coordinate,STARLINK-30886 - Y-Coordinate,STARLINK-4610 - Y-Coordinate,STARLINK-31749 - Y-Coordinate,STARLINK-5475 - Y-Coordinate,STARLINK-5680 - Y-Coordinate,STARLINK-3322 - Y-Coordinate,STARLINK-2209 - Y-Coordinate,STARLINK-30295 - Y-Coordinate,STARLINK-4260 - Y-Coordinate,STARLINK-6320 - Y-Coordinate,STARLINK-4138 - Y-Coordinate,STARLINK-5285 - Y-Coordinate,STARLINK-4058 - Y-Coordinate,STARLINK-3312 - Y-Coordinate,STARLINK-4475 - Y-Coordinate,STARLINK-31785 - Y-Coordinate,STARLINK-4158 - Y-Coordinate,STARLINK-3888 - Y-Coordinate,STARLINK-5481 - Y-Coordinate,STARLINK-3954 - Y-Coordinate,STARLINK-3913 - Y-Coordinate,STARLINK-2514 - Y-Coordinate,STARLINK-4358 - Y-Coordinate,STARLINK-3941 - Y-Coordinate,STARLINK-1349 - Y-Coordinate,STARLINK-31284 - Y-Coordinate,STARLINK-31539 - Y-Coordinate,STARLINK-4756 - Y-Coordinate,STARLINK-5554 - Y-Coordinate,STARLINK-1067 - Y-Coordinate,STARLINK-2192 - Y-Coordinate,STARLINK-30973 - Y-Coordinate,STARLINK-31615 - Y-Coordinate,STARLINK-31879 - Y-Coordinate,STARLINK-5031 - Y-Coordinate,STARLINK-3620 - Y-Coordinate,STARLINK-2264 - Y-Coordinate,STARLINK-31678 - Y-Coordinate,STARLINK-32181 - Y-Coordinate,STARLINK-30249 - Y-Coordinate,STARLINK-5545 - Y-Coordinate,STARLINK-32042 - Y-Coordinate,STARLINK-6251 - Y-Coordinate,STARLINK-30484 - Y-Coordinate,STARLINK-5081 - Y-Coordinate,STARLINK-5327 - Y-Coordinate,STARLINK-1464 - Y-Coordinate,STARLINK-30820 - Y-Coordinate,STARLINK-30173 - Y-Coordinate,STARLINK-11253 [DTC] - Y-Coordinate,STARLINK-30900 - Y-Coordinate,STARLINK-4690 - Y-Coordinate,STARLINK-31400 - Y-Coordinate,STARLINK-31208 - Y-Coordinate,STARLINK-5002 - Y-Coordinate,STARLINK-30302 - Y-Coordinate,STARLINK-30806 - Y-Coordinate,STARLINK-31740 - Y-Coordinate,STARLINK-1593 - Y-Coordinate,STARLINK-4737 - Y-Coordinate,STARLINK-2684 - Y-Coordinate,STARLINK-30516 - Y-Coordinate,STARLINK-3272 - Y-Coordinate,STARLINK-1134 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1302 - Z-Coordinate,STARLINK-2582 - Z-Coordinate,STARLINK-5580 - Z-Coordinate,STARLINK-6310 - Z-Coordinate,STARLINK-31167 - Z-Coordinate,STARLINK-5159 - Z-Coordinate,STARLINK-31231 - Z-Coordinate,STARLINK-30912 - Z-Coordinate,STARLINK-2631 - Z-Coordinate,STARLINK-4593 - Z-Coordinate,STARLINK-6176 - Z-Coordinate,STARLINK-3561 - Z-Coordinate,STARLINK-30371 - Z-Coordinate,STARLINK-3369 - Z-Coordinate,STARLINK-30524 - Z-Coordinate,STARLINK-30078 - Z-Coordinate,STARLINK-4539 - Z-Coordinate,STARLINK-30081 - Z-Coordinate,STARLINK-11174 [DTC] - Z-Coordinate,STARLINK-5699 - Z-Coordinate,STARLINK-5668 - Z-Coordinate,STARLINK-3964 - Z-Coordinate,STARLINK-4157 - Z-Coordinate,STARLINK-5940 - Z-Coordinate,STARLINK-5882 - Z-Coordinate,STARLINK-31537 - Z-Coordinate,STARLINK-31052 - Z-Coordinate,STARLINK-5667 - Z-Coordinate,STARLINK-1052 - Z-Coordinate,STARLINK-30120 - Z-Coordinate,STARLINK-5484 - Z-Coordinate,STARLINK-1262 - Z-Coordinate,STARLINK-30091 - Z-Coordinate,STARLINK-30558 - Z-Coordinate,STARLINK-3822 - Z-Coordinate,STARLINK-30235 - Z-Coordinate,STARLINK-30886 - Z-Coordinate,STARLINK-4610 - Z-Coordinate,STARLINK-31749 - Z-Coordinate,STARLINK-5475 - Z-Coordinate,STARLINK-5680 - Z-Coordinate,STARLINK-3322 - Z-Coordinate,STARLINK-2209 - Z-Coordinate,STARLINK-30295 - Z-Coordinate,STARLINK-4260 - Z-Coordinate,STARLINK-6320 - Z-Coordinate,STARLINK-4138 - Z-Coordinate,STARLINK-5285 - Z-Coordinate,STARLINK-4058 - Z-Coordinate,STARLINK-3312 - Z-Coordinate,STARLINK-4475 - Z-Coordinate,STARLINK-31785 - Z-Coordinate,STARLINK-4158 - Z-Coordinate,STARLINK-3888 - Z-Coordinate,STARLINK-5481 - Z-Coordinate,STARLINK-3954 - Z-Coordinate,STARLINK-3913 - Z-Coordinate,STARLINK-2514 - Z-Coordinate,STARLINK-4358 - Z-Coordinate,STARLINK-3941 - Z-Coordinate,STARLINK-1349 - Z-Coordinate,STARLINK-31284 - Z-Coordinate,STARLINK-31539 - Z-Coordinate,STARLINK-4756 - Z-Coordinate,STARLINK-5554 - Z-Coordinate,STARLINK-1067 - Z-Coordinate,STARLINK-2192 - Z-Coordinate,STARLINK-30973 - Z-Coordinate,STARLINK-31615 - Z-Coordinate,STARLINK-31879 - Z-Coordinate,STARLINK-5031 - Z-Coordinate,STARLINK-3620 - Z-Coordinate,STARLINK-2264 - Z-Coordinate,STARLINK-31678 - Z-Coordinate,STARLINK-32181 - Z-Coordinate,STARLINK-30249 - Z-Coordinate,STARLINK-5545 - Z-Coordinate,STARLINK-32042 - Z-Coordinate,STARLINK-6251 - Z-Coordinate,STARLINK-30484 - Z-Coordinate,STARLINK-5081 - Z-Coordinate,STARLINK-5327 - Z-Coordinate,STARLINK-1464 - Z-Coordinate,STARLINK-30820 - Z-Coordinate,STARLINK-30173 - Z-Coordinate,STARLINK-11253 [DTC] - Z-Coordinate,STARLINK-30900 - Z-Coordinate,STARLINK-4690 - Z-Coordinate,STARLINK-31400 - Z-Coordinate,STARLINK-31208 - Z-Coordinate,STARLINK-5002 - Z-Coordinate,STARLINK-30302 - Z-Coordinate,STARLINK-30806 - Z-Coordinate,STARLINK-31740 - Z-Coordinate,STARLINK-1593 - Z-Coordinate,STARLINK-4737 - Z-Coordinate,STARLINK-2684 - Z-Coordinate,STARLINK-30516 - Z-Coordinate,STARLINK-3272 - Z-Coordinate,STARLINK-1134 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2320.7685,-4745.7857,1875.1347,2412.9823,5176.5149,4276.2445,4669.2840,6171.0539,-1855.5505,-4181.5928,-5072.5802,-5054.2924,61.2024,-1437.9253,2862.4061,-3737.6644,3740.4926,-4802.1148,1828.4048,-1889.1580,-5362.7967,5663.9004,993.8238,5095.5820,1427.7955,2537.4390,3733.3058,-5889.1596,0.0000,5615.3647,-1054.7083,-1097.8645,-1247.8782,6903.5151,6539.3957,-4968.2392,1807.1381,3525.8751,-4441.2229,5343.5732,-5156.0509,0.0000,-1343.0414,3744.2712,-319.2924,-2808.5121,-67.0141,-1367.8139,-2761.9395,-1527.9264,-1831.2189,442.3269,-2169.0071,-1995.2552,247.8876,630.2350,4406.5426,1127.6926,-5625.2747,-3623.0516,4096.3064,3587.3577,603.7586,-3255.8685,-776.9580,-4279.6621,-4075.9940,-5292.1584,4849.0409,-1193.4573,323.6234,-5873.5566,4083.3761,-4139.2532,6141.0879,27.3546,5078.9009,734.3601,6544.7384,-5277.0665,-2068.6469,2568.4877,1938.3494,-1759.4463,-5784.3390,-3978.6964,1060.9428,5261.3409,-4589.7236,2358.5474,6261.2871,-4173.7484,5799.8610,-3819.3752,6381.2662,820.0638,-6386.0001,1014.4943,-259.6137,-4016.6457,164774.9009,170142.3508,172065.8140,169765.9695,166886.4782,168809.2284,176217.5984,173660.1208,100340402.4202,100355650.6313,100345754.3340,100351632.0557,173203.8315,100352289.4717,-5462.3247,-300.4395,-2308.6266,-6439.2632,4315.7238,5298.0041,2776.8954,2285.0275,-6269.3552,-3045.4912,1669.8794,2458.8260,5036.0703,-4881.0123,4884.9876,4632.2690,3110.0989,-1592.6787,-6006.8559,5241.4473,-4336.3640,-365.1210,5124.5309,-1119.4196,5128.1306,5508.5892,3600.3354,1836.2749,0.0000,-3888.7368,-2256.4205,5643.6025,5531.8905,811.4874,2051.0412,1513.3140,5111.7603,5826.8446,2401.5896,1608.2115,4015.0340,0.0000,6754.4507,-2305.0592,4346.8680,-6211.2280,-5652.9974,3476.3045,6231.3167,5406.2260,4173.3315,6215.1109,-4362.0780,4114.4002,-6242.7240,4384.8878,3142.6422,-5668.5592,3580.0788,3538.8410,5538.7229,4668.7814,4980.2723,2971.7848,-1442.8257,2132.3712,-182.4607,4459.8099,-3434.0342,6168.1342,-4441.7737,2414.2978,5540.8157,-3724.0625,-2113.6164,6406.1249,2030.0204,-4074.3835,-960.6663,4279.5019,-1168.0494,-4740.9676,-5667.9854,-5028.0572,-3751.6277,-3965.3764,6257.8068,2387.0272,-1939.0149,-4500.2074,-2457.1478,-1768.0027,-3609.2559,-1642.8476,1070.7113,-4099.5730,-2064.1992,-5551.7739,-4667.4882,-2298.0599,-291242.9442,-293037.9915,-287946.8023,-289335.9391,-297383.8327,-296314.8932,-295700.6539,-292813.0250,-42884793.7957,-42919798.9942,-42915973.2895,-42907727.0900,-293683.0106,-42900476.1546,3566.9648,-4992.0211,-6304.4501,753.1250,1306.9228,1206.4590,4147.5493,2000.7054,1839.7314,-4562.9716,-4406.7634,3997.5355,4693.1722,4622.9802,-3932.0176,3543.0254,4888.8351,4708.6839,2456.6560,-4100.4630,138.6828,3931.9940,4501.2637,-4563.4680,4487.8727,3076.4211,4581.9480,-3135.5020,0.0000,1250.5763,6481.6135,3810.5472,-3960.4468,-212.3650,737.6603,-4592.9517,-4348.6838,-1133.1078,4547.2157,-4144.7362,-2262.8447,0.0000,-348.2076,-5237.1043,5329.8063,1167.5536,-3937.1213,5844.1325,-1032.6477,4009.3074,5163.5522,2632.9427,-4902.2407,5143.2026,-3023.2379,-4898.3318,-4276.7682,-3703.4942,-1866.0859,-4713.2621,311.4041,3421.7443,-4610.9248,-5283.7615,-6740.4043,-4955.8529,5290.9136,-337.8791,3142.0507,-2545.6322,5252.2703,2679.6239,-302.5454,3914.5619,2032.8904,2568.5844,4281.2959,5466.5845,2104.0175,-1283.1213,6519.1630,-4391.6756,3419.0857,-4435.8108,-660.5225,-3642.4215,2760.7143,3760.4739,4629.8021,-4554.2447,-1565.8620,5125.6397,-1091.7074,5370.9547,1463.3749,5469.0639,1181.1807,3873.1738,5080.7055,-4916.9300,-110406.8897,-110771.9822,-108008.0141,-108336.3402,-104188.5355,-112509.9028,-118426.2452,-111393.1240,7095311.3208,7068100.6999,7117210.5680,7102169.7560,-109886.8192,7100801.5117,
3600.000,-959.5216,6167.9006,-1583.9304,-0.6420,-5321.1497,-4403.6062,-6765.6912,-6624.4333,3474.9039,4081.3100,4433.7612,1103.9628,-4101.2831,4259.8172,-5737.0766,-212.2815,-6504.0988,5579.4193,1952.7324,-2260.2775,5780.1634,-6470.3512,-3583.1429,-3082.8887,-2205.0244,-4741.1599,-5663.7557,2791.4979,0.0000,-3888.5185,4669.1684,-2416.0503,-2753.3824,-5824.4037,-5910.1373,2749.8190,-4801.2029,-4418.0724,1184.5088,-6703.0706,1674.3323,0.0000,-600.1627,-2674.5804,-3139.3491,4502.5000,2180.4712,-2857.3528,866.6369,-2237.6754,-626.5622,-2468.8172,5234.6529,-357.7203,2152.9271,-4713.2378,-4022.5364,784.8885,3371.3660,-688.0336,-4600.3521,-6110.3969,-4765.8056,-853.7061,-3366.5043,4055.1744,4515.6876,2937.5326,-2900.0889,-1680.5854,3938.1118,5343.4127,-4604.8161,6635.8537,-5021.1721,-2415.4451,-2199.4900,3286.1723,-6033.7235,2182.8519,4739.0396,816.6435,-406.6394,4922.6768,5700.7160,6078.4536,-3410.3359,-3838.3340,5877.9093,2138.2382,-5101.7317,3922.7612,-2929.3835,5938.9335,-5282.4313,3535.8225,4655.7317,2017.7354,3318.7213,6671.4309,234624.7391,242775.7378,241129.1575,239579.9051,234197.8059,237718.3808,242897.9233,240237.5574,108066945.0017,108085992.2100,108079381.0007,108085748.4771,240603.2284,108079983.3263,6840.6145,-2612.1637,5927.0160,6299.7602,-853.7821,-2411.6644,-31.9640,96.4104,5046.7917,-1408.3587,-4996.1821,-4003.3124,-4533.7487,5335.5498,-3747.5861,-5082.3410,-1803.3827,-2317.7587,3615.4702,-4727.7263,1671.2927,2418.2709,-5852.4934,4697.5227,-6612.2452,-1556.4338,20.5573,-4217.9580,0.0000,5250.4632,-402.8177,-3380.3939,-4384.7153,1509.0215,-150.5033,-4947.2675,-2409.3320,-4224.4385,-5725.7160,-1701.2456,-4913.8448,0.0000,-5697.9847,5930.4585,-5580.1011,4609.7991,6527.9138,-1409.1943,-5976.4965,-3500.7400,-6549.8455,-5873.8321,4266.0587,-6585.3723,6577.8907,-4596.6526,1217.3963,6782.7838,-341.5853,-4323.4432,-3409.6657,-2999.2986,-4233.8573,-4975.4303,-2103.4896,-5351.8444,-4415.1722,-4650.7378,5980.5125,-6364.6224,3023.0186,-3991.7748,-3343.1489,1472.5438,3700.7430,-6366.8983,1017.1814,5091.5793,3077.1429,-5050.2300,-2218.1489,2261.6641,6838.6803,2379.2821,883.5642,2417.7170,-5966.4375,1540.7207,-2196.9608,5396.5349,3695.4209,-2953.5325,4750.9875,-2016.5567,1487.2532,4174.0902,-864.3204,6526.7727,5756.5577,-200.5590,-242682.6149,-239137.9933,-235514.5409,-237913.6080,-245267.6089,-242838.2675,-243411.3891,-241713.7656,-15368816.6074,-15399375.9086,-15404308.7816,-15388710.5378,-241145.9944,-15384339.4266,539.3019,1604.4070,3291.6372,2851.6987,-4259.2642,-4764.1632,-1014.4716,1845.4434,2927.2052,5364.2475,1803.3592,-5520.0782,-3185.1120,-859.3749,713.5867,-4712.1444,-1454.4561,-3374.8537,-5352.8625,4502.5123,3364.6307,131.8654,-711.2890,4044.9903,48.8481,-4631.1216,-3991.6851,4709.8906,0.0000,2350.7271,-5140.2789,-5519.0380,4572.4350,3480.8099,3533.8961,3989.4452,4398.3470,-3216.3329,-3480.5553,-649.6138,4556.9650,0.0000,-3842.0668,2085.5627,-2558.6643,2507.2514,-259.9319,-6172.3683,-3331.6716,-5524.7225,-2064.6877,2270.4078,1447.4633,-1997.2079,-493.0235,466.7655,5454.5834,-672.5134,6029.7660,5340.7776,3833.0846,334.0098,2381.1205,4660.6062,5674.7170,1498.6927,-2211.5947,4200.7219,1026.5656,-1614.7079,-4788.6773,1738.3705,-3890.5632,-466.4462,2718.4871,1136.6146,-6516.4981,-3230.8323,1524.9795,4177.0765,-4575.8976,6514.6131,835.2827,4247.7732,3823.2701,-1420.8315,844.5179,-5527.7719,-2649.0732,3570.3142,-2836.9993,-4779.2168,4076.2911,-2630.2274,3721.0343,-4198.3415,-4907.8815,-512.0177,-1904.3644,983.8834,-111842.6846,-109990.4333,-108603.6465,-111711.5416,-104925.7978,-110095.6228,-120192.0831,-109332.1773,7100147.0610,7070064.7429,7116804.0881,7097035.8034,-110999.3108,7102681.7695,
7200.000,-1003.4720,-4968.5662,1655.8994,-3081.1015,4147.2471,3954.4257,5695.9116,4353.4167,-4056.7350,-3756.3387,-2504.8106,2740.5537,6222.7004,-4856.9415,6098.0400,4000.9117,6248.4704,-4901.1136,-5675.4966,5569.1189,-4534.7954,4333.3770,4360.5261,902.3070,1943.1306,5696.9476,6184.0257,765.8150,0.0000,411.2357,-6778.7536,5762.8346,5941.4609,3010.2514,3037.6995,-465.6723,6687.9545,4178.8390,1830.4570,4726.1973,2492.6576,0.0000,3325.0171,867.0973,4603.9535,-5054.3704,-3306.8491,6297.9929,2286.6307,5750.5255,2212.4049,3770.8183,-5681.0055,1970.7192,-3849.9453,4735.6433,3469.8781,-2488.9826,2027.3077,4255.4821,4078.5335,5617.1194,6293.4197,3655.7780,3747.4979,-2324.1073,-2407.4005,1188.8105,-1086.3210,4078.4729,-6591.4401,-2077.4938,4048.9982,-5757.9739,792.2391,4138.7861,23.6405,-5110.0581,3198.3255,2016.0990,-6090.4129,-4900.2501,-1594.7709,-6767.3701,-4229.3020,-4102.9966,4660.8035,2220.6200,-4705.0061,-5104.5709,1378.2500,-3159.7922,-1227.6705,-5170.3879,404.7736,-5915.8401,-1396.3389,-4008.0218,-4478.2170,-5137.3337,292000.5097,298705.7961,294975.2356,295298.0360,286497.6738,293660.0711,294560.9883,293062.6037,108386087.8517,108406810.3410,108407020.4042,108405813.9136,292766.7683,108400104.8671,-5307.0793,3850.4114,-6589.9188,-4050.0942,-3431.4466,-1940.7517,-2474.5138,-2922.8312,-669.2002,5122.2513,6161.9511,5287.9995,2927.7009,-3391.7636,1220.7377,4794.5993,90.1453,4881.1741,-299.4765,3530.6734,2236.0494,-3445.1157,3987.4707,-6787.3940,4871.6925,-2675.4580,-2974.2437,6004.8953,0.0000,-5211.1802,1308.2622,969.0388,2674.2448,-4107.0845,-2810.7560,6847.2758,-242.7427,310.5170,6542.5517,732.9908,5066.9983,0.0000,2473.7099,-6270.0344,4762.2657,-959.2272,-4275.3910,651.1820,3469.6004,1509.7229,6072.0564,1830.4705,-2638.5066,6115.5891,-4426.9687,1121.3467,-5093.8439,-4480.0809,-1046.9819,4770.2982,-784.2679,-283.2797,1998.1757,5752.7865,5703.7894,5770.9178,5490.3329,4018.4062,-5065.0305,3082.1790,-1641.7372,4217.3006,-891.4899,1418.5057,-4077.4695,3678.2375,-4878.2765,-4407.3050,-4454.1884,4895.0828,3337.8037,-617.0828,-4914.9788,221.5581,2919.7155,1266.1256,3270.5912,-5376.2250,4721.2600,-4521.1293,-4064.1024,5990.8230,-5091.3500,3839.6437,-4216.8940,-3534.3896,4520.5586,-4521.7648,-4635.2624,2212.0954,-176447.7581,-172621.6155,-168298.9000,-174087.9000,-178087.4548,-171538.0753,-176402.2342,-173063.4229,13217668.9455,13192077.8808,13181355.4150,13206374.5880,-173561.6578,13202817.6253,-4347.6734,2810.9101,1539.4376,-4691.9247,4255.6212,5322.5091,-2873.7604,-4454.5829,-5415.0725,-2684.2618,1905.0124,3482.2936,-441.6988,-3507.7473,2958.7266,2999.1426,-2941.9709,-86.5664,3621.7428,-2087.8352,-4697.9196,-4142.4006,-3568.6231,-1064.7969,-4591.7314,2575.4986,932.7257,-3353.2160,0.0000,-4577.5286,797.0626,3664.7366,-2318.9034,-4739.4990,-5518.1510,-966.6815,-1872.7717,5475.7645,-320.6188,5032.1639,-3994.2054,0.0000,5499.8444,2571.1992,-1916.6447,-4628.8027,4256.4389,2836.5270,5489.7237,3509.0599,-2410.6981,-5318.1505,2900.1641,-2494.4418,3696.6990,4449.5170,-3093.9628,4551.0110,-6542.3556,-2638.6727,-5511.5062,-3853.7805,1662.0914,-913.7786,-1234.5753,2932.3743,-2973.8769,-5522.1751,-4293.6146,4438.4027,1174.8243,-5050.4933,5491.3562,-3357.6014,-5397.4933,-4130.9367,4939.4510,-1261.9351,-4263.6548,-4450.8940,-71.3195,-4898.7081,-4582.7051,-1477.7005,-4646.9657,5123.2550,-3945.6629,3702.2956,-1392.2604,91.9524,5399.3281,1008.7796,-4523.3121,-2187.9256,-5112.3975,150.3483,4896.2824,-3233.0504,-2504.5599,3765.1425,-112962.2459,-110605.2560,-109828.7664,-113141.5704,-106070.0052,-110402.8538,-121310.5645,-113788.9577,7105132.0298,7072389.6276,7115845.6711,7095402.4623,-112099.2578,7104547.1029,
