sl_50_5400_20290314 Coordinates.csv
2029/03/14 07:47:00.0000 UTC

Generated: Tue Oct  8 21:45:12 2024,
Start: 2029/03/14 07:47:00.00, Stop: 2029/03/14 09:17:00.00,
TIME_UNITS,STARLINK-4126 - X-Coordinate,STARLINK-2479 - X-Coordinate,STARLINK-3536 - X-Coordinate,STARLINK-5760 - X-Coordinate,STARLINK-5156 - X-Coordinate,STARLINK-5696 - X-Coordinate,STARLINK-4314 - X-Coordinate,STARLINK-4273 - X-Coordinate,STARLINK-4454 - X-Coordinate,STARLINK-3551 - X-Coordinate,STARLINK-2374 - X-Coordinate,STARLINK-1282 - X-Coordinate,STARLINK-1790 - X-Coordinate,STARLINK-30254 - X-Coordinate,STARLINK-6218 - X-Coordinate,STARLINK-30288 - X-Coordinate,STARLINK-5269 - X-Coordinate,STARLINK-31777 - X-Coordinate,STARLINK-31802 - X-Coordinate,STARLINK-5412 - X-Coordinate,STARLINK-3694 - X-Coordinate,STARLINK-11111 [DTC] - X-Coordinate,STARLINK-2659 - X-Coordinate,STARLINK-4504 - X-Coordinate,STARLINK-30782 - X-Coordinate,STARLINK-5672 - X-Coordinate,STARLINK-30316 - X-Coordinate,STARLINK-1720 - X-Coordinate,STARLINK-2095 - X-Coordinate,STARLINK-31409 - X-Coordinate,STARLINK-31511 - X-Coordinate,STARLINK-5042 - X-Coordinate,STARLINK-5803 - X-Coordinate,STARLINK-31543 - X-Coordinate,STARLINK-31470 - X-Coordinate,STARLINK-30575 - X-Coordinate,STARLINK-6187 - X-Coordinate,STARLINK-30943 - X-Coordinate,STARLINK-30053 - X-Coordinate,STARLINK-31112 - X-Coordinate,STARLINK-1068 - X-Coordinate,STARLINK-3415 - X-Coordinate,STARLINK-4471 - X-Coordinate,STARLINK-31772 - X-Coordinate,STARLINK-1760 - X-Coordinate,STARLINK-5874 - X-Coordinate,STARLINK-30549 - X-Coordinate,STARLINK-31785 - X-Coordinate,STARLINK-5869 - X-Coordinate,STARLINK-11250 [DTC] - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4126 - Y-Coordinate,STARLINK-2479 - Y-Coordinate,STARLINK-3536 - Y-Coordinate,STARLINK-5760 - Y-Coordinate,STARLINK-5156 - Y-Coordinate,STARLINK-5696 - Y-Coordinate,STARLINK-4314 - Y-Coordinate,STARLINK-4273 - Y-Coordinate,STARLINK-4454 - Y-Coordinate,STARLINK-3551 - Y-Coordinate,STARLINK-2374 - Y-Coordinate,STARLINK-1282 - Y-Coordinate,STARLINK-1790 - Y-Coordinate,STARLINK-30254 - Y-Coordinate,STARLINK-6218 - Y-Coordinate,STARLINK-30288 - Y-Coordinate,STARLINK-5269 - Y-Coordinate,STARLINK-31777 - Y-Coordinate,STARLINK-31802 - Y-Coordinate,STARLINK-5412 - Y-Coordinate,STARLINK-3694 - Y-Coordinate,STARLINK-11111 [DTC] - Y-Coordinate,STARLINK-2659 - Y-Coordinate,STARLINK-4504 - Y-Coordinate,STARLINK-30782 - Y-Coordinate,STARLINK-5672 - Y-Coordinate,STARLINK-30316 - Y-Coordinate,STARLINK-1720 - Y-Coordinate,STARLINK-2095 - Y-Coordinate,STARLINK-31409 - Y-Coordinate,STARLINK-31511 - Y-Coordinate,STARLINK-5042 - Y-Coordinate,STARLINK-5803 - Y-Coordinate,STARLINK-31543 - Y-Coordinate,STARLINK-31470 - Y-Coordinate,STARLINK-30575 - Y-Coordinate,STARLINK-6187 - Y-Coordinate,STARLINK-30943 - Y-Coordinate,STARLINK-30053 - Y-Coordinate,STARLINK-31112 - Y-Coordinate,STARLINK-1068 - Y-Coordinate,STARLINK-3415 - Y-Coordinate,STARLINK-4471 - Y-Coordinate,STARLINK-31772 - Y-Coordinate,STARLINK-1760 - Y-Coordinate,STARLINK-5874 - Y-Coordinate,STARLINK-30549 - Y-Coordinate,STARLINK-31785 - Y-Coordinate,STARLINK-5869 - Y-Coordinate,STARLINK-11250 [DTC] - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4126 - Z-Coordinate,STARLINK-2479 - Z-Coordinate,STARLINK-3536 - Z-Coordinate,STARLINK-5760 - Z-Coordinate,STARLINK-5156 - Z-Coordinate,STARLINK-5696 - Z-Coordinate,STARLINK-4314 - Z-Coordinate,STARLINK-4273 - Z-Coordinate,STARLINK-4454 - Z-Coordinate,STARLINK-3551 - Z-Coordinate,STARLINK-2374 - Z-Coordinate,STARLINK-1282 - Z-Coordinate,STARLINK-1790 - Z-Coordinate,STARLINK-30254 - Z-Coordinate,STARLINK-6218 - Z-Coordinate,STARLINK-30288 - Z-Coordinate,STARLINK-5269 - Z-Coordinate,STARLINK-31777 - Z-Coordinate,STARLINK-31802 - Z-Coordinate,STARLINK-5412 - Z-Coordinate,STARLINK-3694 - Z-Coordinate,STARLINK-11111 [DTC] - Z-Coordinate,STARLINK-2659 - Z-Coordinate,STARLINK-4504 - Z-Coordinate,STARLINK-30782 - Z-Coordinate,STARLINK-5672 - Z-Coordinate,STARLINK-30316 - Z-Coordinate,STARLINK-1720 - Z-Coordinate,STARLINK-2095 - Z-Coordinate,STARLINK-31409 - Z-Coordinate,STARLINK-31511 - Z-Coordinate,STARLINK-5042 - Z-Coordinate,STARLINK-5803 - Z-Coordinate,STARLINK-31543 - Z-Coordinate,STARLINK-31470 - Z-Coordinate,STARLINK-30575 - Z-Coordinate,STARLINK-6187 - Z-Coordinate,STARLINK-30943 - Z-Coordinate,STARLINK-30053 - Z-Coordinate,STARLINK-31112 - Z-Coordinate,STARLINK-1068 - Z-Coordinate,STARLINK-3415 - Z-Coordinate,STARLINK-4471 - Z-Coordinate,STARLINK-31772 - Z-Coordinate,STARLINK-1760 - Z-Coordinate,STARLINK-5874 - Z-Coordinate,STARLINK-30549 - Z-Coordinate,STARLINK-31785 - Z-Coordinate,STARLINK-5869 - Z-Coordinate,STARLINK-11250 [DTC] - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-727.8168,-5009.2083,6214.5439,-3983.2448,-5578.6536,6185.3529,5623.9164,0.0000,894.9929,1850.0574,-4109.9582,2352.2036,5962.6456,2302.8750,-5411.7862,3366.9757,3672.6158,3641.0183,-3025.7505,-4313.2423,5603.7212,5759.6264,-3618.1636,-5506.4717,-1115.1007,-5248.6412,-3194.0659,-5276.1675,-808.9837,6071.3482,3009.4203,1054.7310,-5001.2817,6263.6028,5741.9996,-2507.2376,-5037.0795,2518.8609,-3642.6119,-1948.9416,-3604.1230,750.5850,-4153.2786,5635.9896,4727.1530,2914.9368,-4495.1914,-3067.1076,-1929.4824,-4796.4394,-229204.1419,-233510.4498,-227941.7626,-230335.6876,-237981.3821,-235892.5390,-230123.9651,-232259.7677,16308765.4880,16287756.1342,16274360.7787,16293867.6606,-230903.4921,16294037.7323,4074.4919,-4711.5690,1574.2373,-4042.1134,2787.1464,3069.7511,3401.5201,0.0000,-1835.5972,4902.1555,4330.4067,-5793.6279,-2390.6291,5662.1527,163.7731,5680.0122,-2356.1187,-3637.1740,-6080.2039,-4347.6639,3598.2735,-3301.4603,-4506.1546,-384.3631,5743.8615,302.5836,2745.1392,3800.1546,-5063.9442,2045.9691,4299.2847,-4542.0829,3688.5462,-2686.1577,1675.7493,5946.2187,1486.5985,4402.3318,-3714.4363,6578.6367,-5122.1509,-5888.0239,1836.1743,3764.5774,-3457.5295,802.5260,-875.4915,-3195.9231,6615.5447,-1460.2506,349366.4869,317942.3108,336708.5645,337195.9869,333364.5714,332882.7742,328091.6114,330529.3136,-99213790.3547,-99230860.4857,-99243081.8141,-99219859.8819,331634.4703,-99227084.1107,-5531.3010,657.5870,2566.3217,3957.3860,2954.8503,-509.3789,-2214.5233,0.0000,6619.2970,-4508.8729,3049.2538,-2932.8081,-2523.6873,3099.6929,-4325.0604,2111.3893,5333.1461,4431.9190,-655.2948,3160.3126,-1806.5812,-1056.8345,3710.9420,4141.8071,3682.9651,-4487.7398,-5363.5193,2326.6812,4643.5076,2435.1613,-4358.0952,5102.5482,3060.6150,-149.2030,-3306.2485,-2531.6397,-4546.5005,-4725.7757,-4510.3785,190.0660,2802.9908,-3523.9805,-5291.0474,636.4559,3550.3322,-6249.9822,-5098.3698,5109.5277,494.1028,-4413.2946,-11342.1553,-12527.0978,-11667.7679,-11760.3300,-7763.9952,-16233.0262,-21966.7331,-13269.8677,-659275.0154,-694706.4273,-658523.6032,-657455.5402,-13459.6399,-664148.3954,
300.000,1413.0605,-5464.5149,5615.2338,-5534.3838,-4048.2492,6647.1705,4489.9146,0.0000,911.3555,3612.2070,-3406.9429,1262.1762,4595.6486,3571.6571,-5597.1883,4778.7638,1936.0701,1726.4838,-4287.6575,-5607.0266,6382.6430,5078.5642,-4079.9232,-6241.7298,588.7445,-4497.5284,-2009.8667,-3779.0040,-2338.0891,5820.9411,4777.7434,-644.8186,-4228.8192,5379.8804,6521.5922,-688.0104,-4590.0501,4269.3176,-5199.4625,-399.8440,-4140.7327,-831.0544,-5674.8066,5877.2770,4312.7554,4378.9743,-5375.8117,-4812.9637,-430.2577,-5902.4276,-236654.9069,-240309.5314,-234831.5204,-237275.0314,-245006.1132,-242837.1111,-237162.8292,-239216.8386,18476874.8859,18456170.5913,18442930.6445,18461437.7347,-237893.4446,18462242.5395,4310.3398,-3475.7645,55.9877,-2960.4381,3554.2136,1631.5390,3223.3356,0.0000,436.9574,4931.2975,5609.0698,-6671.3542,-3270.9479,4194.5804,2138.5057,4984.2782,-3666.7644,-4663.2747,-5228.0141,-3712.1772,2617.7566,-4330.8395,-2682.4099,1110.3535,6408.1294,2312.8059,4479.8965,4332.4381,-3690.0432,235.8480,3302.5648,-5503.6921,5207.4338,-3944.5086,89.0577,5832.5075,3483.4456,3179.3634,-2370.3263,6633.4729,-3514.7966,-4973.7715,1868.5601,2458.8628,-4938.2080,2021.8327,891.6312,-2181.7231,6816.4439,-29.9257,344396.4805,312818.3495,331657.6791,332097.7236,328387.3942,327875.9652,323167.7834,325712.5410,-98831596.7584,-98848507.2330,-98861476.0080,-98838109.2005,326668.7424,-98844906.1055,-5210.6295,2398.7361,4015.3528,2914.7009,4309.5785,1035.0666,-4192.5633,0.0000,6853.0464,-3226.6487,1380.1870,-1258.2103,-3978.2009,4074.5325,-3480.0350,634.5608,5503.0424,4625.5585,902.0592,1517.5236,-16.8820,783.6545,4827.5542,2730.8847,2532.4612,-4712.0838,-4732.2319,3822.8844,5363.1661,3607.9097,-3577.5835,4134.1139,1735.3798,1394.9043,-2040.6317,-3683.9287,-3878.4715,-4440.5726,-3840.7635,1709.9273,4189.8373,-4714.8295,-3593.1170,2391.5070,1987.8456,-4992.9639,-4155.1723,4221.7330,-1051.2947,-3124.7174,-11243.8513,-12426.3429,-11475.7627,-11813.9661,-7590.2097,-15842.7308,-21926.4663,-12676.2961,-658262.4478,-693813.6225,-658044.3748,-656559.1148,-13337.0009,-663374.8141,
600.000,3400.3656,-5394.3349,4479.6975,-6547.2752,-2108.7900,6465.3547,2896.8625,0.0000,732.8091,4995.9229,-2346.6150,60.1258,2766.7321,4521.1729,-5268.6917,5723.4078,41.0895,-347.4452,-5119.8861,-6329.9662,6521.1141,3839.5533,-4182.4265,-6367.4307,2213.8930,-3348.6764,-668.0216,-1890.3369,-3685.1499,5010.7680,6063.7752,-2244.5698,-3061.1984,3940.5231,6646.6011,1221.0617,-3738.4192,5626.0730,-6256.0100,1205.0994,-4302.2464,-2373.6822,-6599.6568,5521.3853,3476.7978,5330.7265,-5740.3669,-6057.5084,1120.9714,-6369.3668,-243997.9222,-246995.7727,-241615.0772,-244102.8226,-251923.0351,-249663.5066,-244096.7555,-245969.9423,20636061.1234,20615652.1239,20602597.3288,20620107.7937,-244776.6172,20621524.3986,4174.8723,-1874.6565,-1506.2567,-1618.5885,4014.5133,25.1327,2644.0526,0.0000,2659.6729,4500.7280,6268.2768,-6881.1839,-3869.4491,2314.5495,3888.8366,3810.1792,-4661.2704,-5250.7464,-3837.9277,-2719.2932,1374.7059,-4896.6464,-578.2848,2466.6900,6459.0346,4117.1439,5770.8543,4473.1108,-1985.4290,-1623.4247,2004.6415,-5948.5158,6214.1231,-4812.1874,-1487.6882,5181.0175,5140.9162,1686.9866,-826.5595,6029.9403,-1537.7315,-3593.6595,1652.2890,874.3415,-5902.3029,3080.4586,2533.4872,-983.7878,6352.0222,1369.4775,339266.0981,307551.0779,326456.7010,326843.8912,323261.2467,322721.6932,318094.6651,320828.1897,-98402036.6816,-98418775.9840,-98432487.7825,-98409041.2740,321555.6624,-98415357.7914,-4328.0052,3880.1772,5029.7526,1558.4516,5197.0580,2468.1347,-5723.5054,0.0000,6355.6597,-1596.2124,-451.8939,552.7104,-5001.9389,4598.4955,-2262.2501,-910.2172,5075.1019,4293.9847,2357.9917,-290.5496,1774.6265,2532.0226,5413.7488,1023.9400,1108.8851,-4428.7447,-3570.2017,4905.3139,5506.7165,4381.2137,-2395.6379,2720.2025,224.0124,2781.8080,-547.0085,-4442.3054,-2798.1327,-3680.8077,-2752.0574,3040.9900,5114.6218,-5395.7913,-1517.3976,3875.9889,204.8881,-3205.0883,-2752.3299,2848.5014,-2483.0288,-1462.6343,-11145.7014,-12325.7246,-11287.2939,-11871.2737,-7419.5656,-15446.3748,-21881.4865,-12135.6384,-657252.1737,-692916.9535,-657566.2973,-655691.8075,-13214.3547,-662601.2147,
900.000,5036.9639,-4819.1940,2928.9967,-6922.5041,44.9709,5663.4894,1030.8080,0.0000,385.7576,5871.6527,-1025.0521,-1154.2700,659.6163,5061.1301,-4447.0705,6119.5907,-1823.9948,-2367.4603,-5450.0269,-6418.0660,6013.0814,2165.8983,-3922.3157,-5861.3542,3613.4561,-1911.9571,704.6078,203.8613,-4717.2682,3728.2708,6733.9210,-3597.0309,-1598.4607,2087.8970,6098.8007,3039.3794,-2553.2369,6453.2649,-6702.4827,2717.3021,-4083.0435,-3729.1197,-6820.1558,4617.3325,2286.9410,5678.3643,-5538.7347,-6663.8051,2585.7830,-6136.0635,-251229.6970,-253566.1927,-248289.3504,-250815.8472,-258729.0356,-256367.5665,-250922.5400,-252530.1557,22785289.5861,22765165.7077,22752325.5965,22768848.0504,-251549.9031,22770848.5302,3671.0087,-57.9351,-2965.4707,-134.1786,4132.3558,-1605.4871,1709.7096,0.0000,4589.0020,3636.4813,6244.7075,-6402.5984,-4138.5076,212.8282,5250.0544,2260.5912,-5234.9658,-5335.5095,-2044.6877,-1450.1496,-24.9081,-4954.4830,1592.3697,3565.7983,5884.5238,5537.3354,6477.2657,4220.4327,-121.1213,-3350.0462,525.8700,-5820.9993,6616.7307,-5213.3206,-2908.3883,4061.4626,6299.4626,63.2058,773.9721,4833.4543,608.9383,-1891.4035,1238.0787,-835.9813,-6260.8425,3841.4065,3892.8572,286.0683,5272.2068,2600.7890,333977.6690,302142.9500,321108.0253,321436.0100,317988.4869,317422.5774,312874.4392,315863.8897,-97925317.6201,-97941874.5994,-97956323.9273,-97932862.3207,316297.5264,-97938646.6587,-2978.0513,4941.7168,5500.0363,34.5321,5521.3668,3635.6252,-6645.5646,0.0000,5180.0017,206.7226,-2230.6788,2303.6579,-5484.7414,4613.7893,-801.8376,-2357.6405,4095.6202,3474.7389,3548.7991,-2067.0214,3373.1302,3982.7757,5405.4227,-794.0164,-434.2603,-3668.0515,-2007.1207,5457.1568,5058.8553,4669.6147,-944.5719,1013.0056,-1311.3898,3855.2413,1007.7794,-4726.1381,-1419.9547,-2527.2719,-1362.6796,4036.3222,5475.6749,-5493.8447,718.1497,4922.0849,-1600.8100,-1075.6472,-1044.4939,1147.5464,-3646.5884,374.5776,-11047.7049,-12225.2360,-11102.4869,-11932.1365,-7252.0355,-15044.0901,-21831.8317,-11680.7786,-656244.3002,-692016.3693,-657089.3032,-654855.8416,-13091.7014,-661827.5973,
1200.000,6161.8531,-3806.8654,1122.2270,-6623.6949,2196.4023,4325.2327,-897.3456,0.0000,-75.5936,6162.2674,432.2470,-2279.2229,-1514.1979,5137.3388,-3199.5243,5939.2941,-3477.6546,-4127.9576,-5255.1007,-5872.3126,4917.7249,231.0762,-3326.0612,-4765.1404,4664.0987,-321.0201,1982.0944,2295.1509,-5327.2229,2104.8834,6717.5130,-4582.4200,30.6643,8.3335,4929.0241,4592.2115,-1135.1849,6664.6311,-6488.7975,3994.2855,-3509.8807,-4762.3659,-6305.5059,3268.6976,847.3983,5399.3636,-4777.0022,-6563.1406,3831.9308,-5219.4733,-258346.7904,-260017.8627,-254851.3105,-257410.9717,-265421.0499,-262945.0636,-257637.0247,-258914.4990,24923530.4675,24903681.1380,24891084.9963,24906633.7028,-258210.2449,24909184.9624,2833.2860,1799.7635,-4179.6719,1362.9080,3899.7910,-3111.4355,512.0246,0.0000,6013.8966,2407.0216,5550.8344,-5285.3608,-4057.0521,-1898.7883,6096.6416,475.7830,-5320.2945,-4900.9029,-26.1142,-14.3637,-1456.9289,-4513.1036,3608.1028,4316.3587,4733.8905,6430.4118,6517.6427,3606.2006,1720.1645,-4772.0301,-997.3130,-5121.3086,6383.0672,-5117.2173,-4043.3871,2585.0002,6848.1693,-1544.5334,2285.2819,3168.1917,2706.3094,-38.5553,700.6330,-2501.7405,-5988.3079,4196.4454,4844.0683,1512.1766,3686.8764,3547.4251,328533.5992,296596.4828,315614.1158,315875.5569,312571.5370,311981.3259,307509.3612,310801.5970,-97401669.6635,-97418033.5488,-97433213.8501,-97409800.5863,310896.6959,-97415002.7988,-1306.0394,5468.8312,5375.5237,-1493.1201,5247.4856,4412.0276,-6861.8780,0.0000,3451.1103,1987.2691,-3746.6179,3804.6819,-5374.7619,4118.7804,744.6568,-3553.1368,2670.7669,2260.7082,4340.6819,-3618.7870,4604.8954,4965.6250,4803.5372,-2525.9881,-1930.6333,-2511.5993,-218.2022,5419.0032,4067.5496,4441.2198,612.7078,-803.4313,-2706.3314,4494.3871,2449.7718,-4505.3060,109.5446,-1103.0269,175.7514,4586.1764,5233.3715,-4998.5318,2877.9333,5411.7354,-3229.2726,1168.6135,779.2501,-685.4590,-4416.7905,2166.8384,-10949.8612,-12124.8707,-10921.4602,-11996.3873,-7087.5936,-14636.0802,-21777.5375,-11336.9533,-655238.9332,-691111.8181,-656613.3252,-654053.4922,-12969.0410,-661053.9617,
1500.000,6666.4638,-2464.0721,-759.9916,-5681.0908,4128.8443,2585.1971,-2675.5431,0.0000,-576.8431,5850.0268,1882.2269,-3219.0859,-3536.5022,4737.1427,-1634.7024,5209.1000,-4762.9712,-5452.1385,-4562.4689,-4757.1334,3352.1919,-1759.6670,-2447.2617,-3180.8983,5276.7891,1278.8070,3050.7767,4173.4783,-5444.7812,302.4674,6014.7482,-5119.3348,1680.0668,-2086.8991,3252.5449,5727.2461,393.5662,6232.9941,-5630.6515,4912.9940,-2638.5522,-5364.8292,-5106.2018,1621.3241,-710.1237,4542.0077,-3518.9405,-5763.2453,4744.9784,-3714.2193,-265345.8133,-266347.9079,-261297.9822,-263885.1573,-271996.0628,-269391.6870,-264237.0989,-265143.7260,27049759.2620,27030173.5242,27017850.3544,27032445.3939,-264754.6358,27035509.0247,1726.4753,3515.8040,-5025.6456,2741.7745,3336.8898,-4352.4876,-820.7184,0.0000,6779.3919,918.3769,4271.8628,-3644.0833,-3631.8432,-3808.8784,6354.1437,-1379.4178,-4895.0560,-3980.5838,2014.8032,1459.3606,-2789.9731,-3631.2998,5262.4728,4661.8343,3113.5572,6703.3380,5879.8545,2691.6667,3361.9126,-5744.2791,-2424.7344,-3906.8685,5542.8539,-4540.1069,-4791.2165,893.1739,6735.8349,-2992.5498,3571.4936,1203.7939,4539.0656,1782.6028,127.3104,-3952.2253,-5123.7613,4081.1930,5304.8248,2585.3210,1754.1985,4124.3080,322936.3704,290914.2546,309977.5026,310163.9486,307012.8827,306400.7348,302001.7589,305619.3864,-96831345.3839,-96847505.8000,-96863409.4660,-96840106.1592,305355.5967,-96844678.7928,507.3974,5404.7950,4669.6055,-2860.3825,4404.9400,4713.9985,-6349.8322,0.0000,1353.3627,3552.7361,-4821.8427,4893.1262,-4683.7199,3168.1466,2211.1174,-4369.4001,955.3328,789.7495,4644.7697,-4777.7575,5336.3114,5365.4799,3673.9963,-3984.7212,-3219.2076,-1083.8185,1595.2716,4795.0126,2639.0704,3721.1497,2101.0132,-2533.3254,-3811.7093,4627.3919,3617.5861,-3803.2417,1627.3395,439.4973,1694.9174,4629.9985,4414.3162,-3962.9854,4734.2276,5289.7351,-4500.7306,3287.9548,2516.3727,-2439.6901,-4711.0154,3699.1467,-10852.1698,-12024.6222,-10744.3248,-12063.7923,-6926.2156,-14222.6429,-21718.6373,-11119.8491,-654236.1775,-690203.2472,-656138.2964,-653287.0568,-12846.3737,-660280.3081,
1800.000,6505.6935,-925.0047,-2533.5608,-4188.1879,5647.4870,615.0728,-4113.4519,0.0000,-1034.1537,4977.0939,3178.1734,-3892.1497,-5204.0099,3891.3985,106.5864,4006.2121,-5562.8142,-6210.0829,-3445.9369,-3192.2348,1478.5258,-3591.3074,-1362.1070,-1261.2660,5403.9318,2743.5698,3819.2133,5648.3056,-5045.0703,-1502.7574,4697.0030,-5171.1602,3199.3116,-3983.1687,1237.4558,6329.4629,1899.6873,5194.0415,-4208.7933,5381.5275,-1548.5549,-5465.8312,-3348.6863,-152.6675,-2238.4840,3218.2412,-1881.1117,-4347.6671,5238.4351,-1782.6164,-272223.4298,-272553.5085,-267626.4461,-270235.4793,-278451.1096,-275703.0236,-270719.7012,-271239.9825,29162957.2558,29143623.7809,29131602.2666,29145269.6532,-271180.1214,29148801.8389,441.3263,4917.5070,-5411.5059,3881.7962,2490.1701,-5210.0348,-2137.2044,0.0000,6804.2600,-694.8909,2554.5304,-1645.8966,-2897.0109,-5327.6561,6005.7918,-3130.8724,-3986.5007,-2656.5471,3870.4578,2834.6887,-3897.3912,-2409.8177,6385.3781,4583.9433,1176.9453,6323.1979,4623.7368,1561.4285,4650.8422,-6163.4979,-3625.2695,-2287.7438,4183.6591,-3542.5411,-5087.3953,-855.4328,5976.0343,-4153.7366,4519.0258,-862.1560,5917.6583,3396.7212,-394.6459,-5033.8262,-3764.9993,3485.1500,5243.2774,3412.1535,-335.3631,4285.0677,317188.5391,285098.9040,304200.7816,304302.5212,301315.0724,300683.6860,296354.0306,300293.5208,-96214619.7144,-96230566.6966,-96247185.0769,-96224050.7711,299676.7181,-96227949.5898,2265.8103,4756.5605,3458.3679,-3920.7365,3084.7518,4509.1718,-5163.1710,0.0000,-889.0691,4733.8318,-5330.7594,5451.3099,-3485.7550,1866.9565,3439.9349,-4719.7444,-864.0579,-770.9651,4426.9509,-5418.9225,5488.2305,5135.6324,2140.6582,-5013.0993,-4161.7017,461.1755,3228.8452,3652.4621,926.8295,2588.8828,3352.8033,-3990.6402,-4509.7129,4239.2866,4380.6324,-2694.5663,2971.4576,1934.8315,3028.4040,4162.9624,3108.5309,-2498.5592,6091.7678,4569.7624,-5275.4045,5055.9901,3973.7660,-3913.8676,-4497.7525,4787.8341,-10754.6301,-11924.4846,-10571.1847,-12134.0299,-6767.8787,-13804.2013,-21655.1625,-11034.7762,-653236.1367,-689290.6033,-655664.1501,-652558.8155,-12723.6994,-659506.6364,
