sl_100_5400_20291215 Coordinates.csv
2029/12/15 07:47:00.0000 UTC

Generated: Tue Oct  8 21:45:35 2024,
Start: 2029/12/15 07:47:00.00, Stop: 2029/12/15 09:17:00.00,
TIME_UNITS,STARLINK-31061 - X-Coordinate,STARLINK-5401 - X-Coordinate,STARLINK-30336 - X-Coordinate,STARLINK-30862 - X-Coordinate,STARLINK-6055 - X-Coordinate,STARLINK-30067 - X-Coordinate,STARLINK-30536 - X-Coordinate,STARLINK-4479 - X-Coordinate,STARLINK-5620 - X-Coordinate,STARLINK-30876 - X-Coordinate,STARLINK-5355 - X-Coordinate,STARLINK-4810 - X-Coordinate,STARLINK-3369 - X-Coordinate,STARLINK-31231 - X-Coordinate,STARLINK-32137 - X-Coordinate,STARLINK-4279 - X-Coordinate,STARLINK-5031 - X-Coordinate,STARLINK-30812 - X-Coordinate,STARLINK-2042 - X-Coordinate,STARLINK-1368 - X-Coordinate,STARLINK-4687 - X-Coordinate,STARLINK-5268 - X-Coordinate,STARLINK-2170 - X-Coordinate,STARLINK-4010 - X-Coordinate,STARLINK-2427 - X-Coordinate,STARLINK-31754 - X-Coordinate,STARLINK-1906 - X-Coordinate,STARLINK-11129 [DTC] - X-Coordinate,STARLINK-31062 - X-Coordinate,STARLINK-4093 - X-Coordinate,STARLINK-3048 - X-Coordinate,STARLINK-6210 - X-Coordinate,STARLINK-31063 - X-Coordinate,STARLINK-30983 - X-Coordinate,STARLINK-1413 - X-Coordinate,STARLINK-31122 - X-Coordinate,STARLINK-5174 - X-Coordinate,STARLINK-4209 - X-Coordinate,STARLINK-4470 - X-Coordinate,STARLINK-31293 - X-Coordinate,STARLINK-3729 - X-Coordinate,STARLINK-31212 - X-Coordinate,STARLINK-31686 - X-Coordinate,STARLINK-31186 - X-Coordinate,STARLINK-31772 - X-Coordinate,STARLINK-2284 - X-Coordinate,STARLINK-4482 - X-Coordinate,STARLINK-31719 - X-Coordinate,STARLINK-11114 [DTC] - X-Coordinate,STARLINK-4722 - X-Coordinate,STARLINK-3895 - X-Coordinate,STARLINK-4760 - X-Coordinate,STARLINK-31257 - X-Coordinate,STARLINK-2418 - X-Coordinate,STARLINK-5262 - X-Coordinate,STARLINK-31698 - X-Coordinate,STARLINK-11081 [DTC] - X-Coordinate,STARLINK-4475 - X-Coordinate,STARLINK-3569 - X-Coordinate,STARLINK-3771 - X-Coordinate,STARLINK-4438 - X-Coordinate,STARLINK-1390 - X-Coordinate,STARLINK-30941 - X-Coordinate,STARLINK-30103 - X-Coordinate,STARLINK-30545 - X-Coordinate,STARLINK-31314 - X-Coordinate,STARLINK-31346 - X-Coordinate,STARLINK-2126 - X-Coordinate,STARLINK-1219 - X-Coordinate,STARLINK-30518 - X-Coordinate,STARLINK-2195 - X-Coordinate,STARLINK-3081 - X-Coordinate,STARLINK-30142 - X-Coordinate,STARLINK-6057 - X-Coordinate,STARLINK-3326 - X-Coordinate,STARLINK-4562 - X-Coordinate,STARLINK-30421 - X-Coordinate,STARLINK-1588 - X-Coordinate,STARLINK-2121 - X-Coordinate,STARLINK-3143 - X-Coordinate,STARLINK-1911 - X-Coordinate,STARLINK-6199 - X-Coordinate,STARLINK-5852 - X-Coordinate,STARLINK-1648 - X-Coordinate,STARLINK-4564 - X-Coordinate,STARLINK-3879 - X-Coordinate,STARLINK-5162 - X-Coordinate,STARLINK-30409 - X-Coordinate,STARLINK-1418 - X-Coordinate,STARLINK-5076 - X-Coordinate,STARLINK-5781 - X-Coordinate,STARLINK-32009 - X-Coordinate,STARLINK-31188 - X-Coordinate,STARLINK-4601 - X-Coordinate,STARLINK-31372 - X-Coordinate,STARLINK-32103 - X-Coordinate,STARLINK-5120 - X-Coordinate,STARLINK-3374 - X-Coordinate,STARLINK-3588 - X-Coordinate,STARLINK-1199 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31061 - Y-Coordinate,STARLINK-5401 - Y-Coordinate,STARLINK-30336 - Y-Coordinate,STARLINK-30862 - Y-Coordinate,STARLINK-6055 - Y-Coordinate,STARLINK-30067 - Y-Coordinate,STARLINK-30536 - Y-Coordinate,STARLINK-4479 - Y-Coordinate,STARLINK-5620 - Y-Coordinate,STARLINK-30876 - Y-Coordinate,STARLINK-5355 - Y-Coordinate,STARLINK-4810 - Y-Coordinate,STARLINK-3369 - Y-Coordinate,STARLINK-31231 - Y-Coordinate,STARLINK-32137 - Y-Coordinate,STARLINK-4279 - Y-Coordinate,STARLINK-5031 - Y-Coordinate,STARLINK-30812 - Y-Coordinate,STARLINK-2042 - Y-Coordinate,STARLINK-1368 - Y-Coordinate,STARLINK-4687 - Y-Coordinate,STARLINK-5268 - Y-Coordinate,STARLINK-2170 - Y-Coordinate,STARLINK-4010 - Y-Coordinate,STARLINK-2427 - Y-Coordinate,STARLINK-31754 - Y-Coordinate,STARLINK-1906 - Y-Coordinate,STARLINK-11129 [DTC] - Y-Coordinate,STARLINK-31062 - Y-Coordinate,STARLINK-4093 - Y-Coordinate,STARLINK-3048 - Y-Coordinate,STARLINK-6210 - Y-Coordinate,STARLINK-31063 - Y-Coordinate,STARLINK-30983 - Y-Coordinate,STARLINK-1413 - Y-Coordinate,STARLINK-31122 - Y-Coordinate,STARLINK-5174 - Y-Coordinate,STARLINK-4209 - Y-Coordinate,STARLINK-4470 - Y-Coordinate,STARLINK-31293 - Y-Coordinate,STARLINK-3729 - Y-Coordinate,STARLINK-31212 - Y-Coordinate,STARLINK-31686 - Y-Coordinate,STARLINK-31186 - Y-Coordinate,STARLINK-31772 - Y-Coordinate,STARLINK-2284 - Y-Coordinate,STARLINK-4482 - Y-Coordinate,STARLINK-31719 - Y-Coordinate,STARLINK-11114 [DTC] - Y-Coordinate,STARLINK-4722 - Y-Coordinate,STARLINK-3895 - Y-Coordinate,STARLINK-4760 - Y-Coordinate,STARLINK-31257 - Y-Coordinate,STARLINK-2418 - Y-Coordinate,STARLINK-5262 - Y-Coordinate,STARLINK-31698 - Y-Coordinate,STARLINK-11081 [DTC] - Y-Coordinate,STARLINK-4475 - Y-Coordinate,STARLINK-3569 - Y-Coordinate,STARLINK-3771 - Y-Coordinate,STARLINK-4438 - Y-Coordinate,STARLINK-1390 - Y-Coordinate,STARLINK-30941 - Y-Coordinate,STARLINK-30103 - Y-Coordinate,STARLINK-30545 - Y-Coordinate,STARLINK-31314 - Y-Coordinate,STARLINK-31346 - Y-Coordinate,STARLINK-2126 - Y-Coordinate,STARLINK-1219 - Y-Coordinate,STARLINK-30518 - Y-Coordinate,STARLINK-2195 - Y-Coordinate,STARLINK-3081 - Y-Coordinate,STARLINK-30142 - Y-Coordinate,STARLINK-6057 - Y-Coordinate,STARLINK-3326 - Y-Coordinate,STARLINK-4562 - Y-Coordinate,STARLINK-30421 - Y-Coordinate,STARLINK-1588 - Y-Coordinate,STARLINK-2121 - Y-Coordinate,STARLINK-3143 - Y-Coordinate,STARLINK-1911 - Y-Coordinate,STARLINK-6199 - Y-Coordinate,STARLINK-5852 - Y-Coordinate,STARLINK-1648 - Y-Coordinate,STARLINK-4564 - Y-Coordinate,STARLINK-3879 - Y-Coordinate,STARLINK-5162 - Y-Coordinate,STARLINK-30409 - Y-Coordinate,STARLINK-1418 - Y-Coordinate,STARLINK-5076 - Y-Coordinate,STARLINK-5781 - Y-Coordinate,STARLINK-32009 - Y-Coordinate,STARLINK-31188 - Y-Coordinate,STARLINK-4601 - Y-Coordinate,STARLINK-31372 - Y-Coordinate,STARLINK-32103 - Y-Coordinate,STARLINK-5120 - Y-Coordinate,STARLINK-3374 - Y-Coordinate,STARLINK-3588 - Y-Coordinate,STARLINK-1199 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31061 - Z-Coordinate,STARLINK-5401 - Z-Coordinate,STARLINK-30336 - Z-Coordinate,STARLINK-30862 - Z-Coordinate,STARLINK-6055 - Z-Coordinate,STARLINK-30067 - Z-Coordinate,STARLINK-30536 - Z-Coordinate,STARLINK-4479 - Z-Coordinate,STARLINK-5620 - Z-Coordinate,STARLINK-30876 - Z-Coordinate,STARLINK-5355 - Z-Coordinate,STARLINK-4810 - Z-Coordinate,STARLINK-3369 - Z-Coordinate,STARLINK-31231 - Z-Coordinate,STARLINK-32137 - Z-Coordinate,STARLINK-4279 - Z-Coordinate,STARLINK-5031 - Z-Coordinate,STARLINK-30812 - Z-Coordinate,STARLINK-2042 - Z-Coordinate,STARLINK-1368 - Z-Coordinate,STARLINK-4687 - Z-Coordinate,STARLINK-5268 - Z-Coordinate,STARLINK-2170 - Z-Coordinate,STARLINK-4010 - Z-Coordinate,STARLINK-2427 - Z-Coordinate,STARLINK-31754 - Z-Coordinate,STARLINK-1906 - Z-Coordinate,STARLINK-11129 [DTC] - Z-Coordinate,STARLINK-31062 - Z-Coordinate,STARLINK-4093 - Z-Coordinate,STARLINK-3048 - Z-Coordinate,STARLINK-6210 - Z-Coordinate,STARLINK-31063 - Z-Coordinate,STARLINK-30983 - Z-Coordinate,STARLINK-1413 - Z-Coordinate,STARLINK-31122 - Z-Coordinate,STARLINK-5174 - Z-Coordinate,STARLINK-4209 - Z-Coordinate,STARLINK-4470 - Z-Coordinate,STARLINK-31293 - Z-Coordinate,STARLINK-3729 - Z-Coordinate,STARLINK-31212 - Z-Coordinate,STARLINK-31686 - Z-Coordinate,STARLINK-31186 - Z-Coordinate,STARLINK-31772 - Z-Coordinate,STARLINK-2284 - Z-Coordinate,STARLINK-4482 - Z-Coordinate,STARLINK-31719 - Z-Coordinate,STARLINK-11114 [DTC] - Z-Coordinate,STARLINK-4722 - Z-Coordinate,STARLINK-3895 - Z-Coordinate,STARLINK-4760 - Z-Coordinate,STARLINK-31257 - Z-Coordinate,STARLINK-2418 - Z-Coordinate,STARLINK-5262 - Z-Coordinate,STARLINK-31698 - Z-Coordinate,STARLINK-11081 [DTC] - Z-Coordinate,STARLINK-4475 - Z-Coordinate,STARLINK-3569 - Z-Coordinate,STARLINK-3771 - Z-Coordinate,STARLINK-4438 - Z-Coordinate,STARLINK-1390 - Z-Coordinate,STARLINK-30941 - Z-Coordinate,STARLINK-30103 - Z-Coordinate,STARLINK-30545 - Z-Coordinate,STARLINK-31314 - Z-Coordinate,STARLINK-31346 - Z-Coordinate,STARLINK-2126 - Z-Coordinate,STARLINK-1219 - Z-Coordinate,STARLINK-30518 - Z-Coordinate,STARLINK-2195 - Z-Coordinate,STARLINK-3081 - Z-Coordinate,STARLINK-30142 - Z-Coordinate,STARLINK-6057 - Z-Coordinate,STARLINK-3326 - Z-Coordinate,STARLINK-4562 - Z-Coordinate,STARLINK-30421 - Z-Coordinate,STARLINK-1588 - Z-Coordinate,STARLINK-2121 - Z-Coordinate,STARLINK-3143 - Z-Coordinate,STARLINK-1911 - Z-Coordinate,STARLINK-6199 - Z-Coordinate,STARLINK-5852 - Z-Coordinate,STARLINK-1648 - Z-Coordinate,STARLINK-4564 - Z-Coordinate,STARLINK-3879 - Z-Coordinate,STARLINK-5162 - Z-Coordinate,STARLINK-30409 - Z-Coordinate,STARLINK-1418 - Z-Coordinate,STARLINK-5076 - Z-Coordinate,STARLINK-5781 - Z-Coordinate,STARLINK-32009 - Z-Coordinate,STARLINK-31188 - Z-Coordinate,STARLINK-4601 - Z-Coordinate,STARLINK-31372 - Z-Coordinate,STARLINK-32103 - Z-Coordinate,STARLINK-5120 - Z-Coordinate,STARLINK-3374 - Z-Coordinate,STARLINK-3588 - Z-Coordinate,STARLINK-1199 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-2225.5011,-4926.9569,-395.3710,-460.7361,-4125.2230,5876.3071,6853.3851,1381.6443,3034.5824,1445.6374,-5294.5439,253.4923,3508.6512,4301.1961,896.8051,-3807.0821,6074.6127,-3228.3465,749.2642,-1562.2290,-2018.8268,5269.5235,5023.6252,1287.1266,-4124.9040,5627.1000,3519.8819,4517.2168,-487.6382,4222.9260,5753.0233,-202.4050,-603.0731,-2705.4457,3094.1092,-646.9219,3575.3300,-3931.4518,-2404.3809,2666.5563,126.5388,5475.6545,5161.2532,5866.6750,-6655.9636,-3938.3511,-2261.8681,-1716.5470,-5584.2670,-3369.9822,5997.6605,5102.3517,5850.5909,4569.5464,5081.8894,4883.8517,2262.0204,354.6296,-1095.5876,1754.7056,5449.4664,-3847.7058,4891.3627,-4456.5658,-5831.5886,-5059.3891,-3770.0597,0.0000,-512.5421,-3884.2039,-5731.7153,-3125.2036,5042.6076,-2860.0658,3258.9418,-3845.0754,-2022.6590,-3979.3993,-3236.4123,-6700.3647,244.1993,-6868.4979,-4351.7707,4713.2228,4623.0523,-50.2733,-6660.4327,-4523.6934,5094.9947,-5458.3119,2288.2496,-884.3311,5677.7622,-1675.6237,-3400.9713,5113.9237,545.8684,-5635.7277,4586.4192,4189.5670,411778.7871,392308.4451,397854.7914,399154.5591,395785.2466,394773.8053,390350.0861,392318.8523,64257801.4496,64203044.2308,64230981.8540,64241674.2418,393960.4512,64245583.3776,4866.7763,2135.8873,-5301.8839,-5427.5893,5198.2562,-282.1910,285.2175,-6201.8354,1351.0464,-6714.3425,4413.5007,6756.3166,-2175.7988,4109.4318,-6288.2085,1797.1033,-2377.8023,4052.5836,-5965.0244,6589.4132,3775.0356,-2816.7265,-2143.4146,-6767.5339,-748.7200,-699.2111,-2134.9152,2531.1500,5041.3305,1859.9486,-1911.9752,2840.5893,4668.9750,-5191.7304,3435.2947,-4757.5239,2192.7957,-2252.3904,6272.1572,5082.6701,6022.2159,3531.5587,-2904.4105,-470.1200,-1053.1519,4811.2628,-6201.7330,-4802.6835,2338.6545,5345.2698,713.0194,4504.6464,306.1364,-1529.8800,-4301.1190,1403.7500,-4744.7597,-6236.5504,-4883.6081,-3981.1222,-4069.4338,1006.0884,-1809.1733,2546.9486,-3246.7752,669.4714,4067.1915,0.0000,-4449.0486,-1477.4288,3661.5688,-1509.5244,-1729.8583,2613.3724,2999.5417,3774.0296,3771.7052,-1016.3423,2832.1118,-1489.6019,-4483.5646,-33.2614,-166.8802,4485.2839,-5115.7474,-6876.5471,1384.4129,5207.8604,-3360.4264,-3410.6684,5539.9189,6762.0022,-3464.6615,4981.3551,2441.4939,-369.5849,6148.9007,3855.9598,-4793.7463,-5277.3132,17180.8468,25770.8069,12300.5761,15918.0283,23786.3359,21375.7708,15851.1830,16768.1356,274371320.3577,274398376.1837,274404847.2099,274392654.8432,16485.0435,274386530.4294,4332.7606,4362.6701,-4449.8359,-4172.6322,-2092.3713,3661.4788,-515.2469,-2470.4765,-6002.7100,-906.9830,-26.9184,1196.7184,-5501.6664,-3374.5798,-2487.8639,-5438.6105,-2227.2585,-4485.9945,-3311.1592,952.0403,5413.2579,3444.0341,-4204.1512,385.0595,5465.0472,-3684.5784,-5466.5000,4197.2004,4695.1852,-5126.0419,3367.0105,6312.3743,-4944.7891,-3726.3818,5089.3366,4966.1724,5471.1599,-5214.6985,-1123.5116,-3712.0491,3274.4712,2036.2608,3340.8390,3565.0373,-943.8670,-2279.8142,1982.6304,-4474.4068,-2956.0025,2632.8445,3289.7334,-935.7092,-3541.7290,4768.5920,1805.3300,-4506.6296,-4212.4647,2901.8554,-4686.0217,5326.4411,1298.6506,5266.0920,-4558.8015,-4683.0309,1897.0223,-4500.9310,-4034.4474,0.0000,-5223.8914,5419.6850,-896.2936,6022.8521,-4427.2382,5742.9239,-5306.5456,-4351.8769,5303.9955,5419.4338,-5419.1766,423.7656,-5211.7906,529.2791,5398.6005,-2147.3269,837.2486,-315.3984,-975.7751,380.8970,3175.1602,2539.6964,-3477.5731,-581.4017,-124.0316,4460.2793,-5399.2117,4428.4507,-3064.5401,-1158.2072,-1830.6316,1447.5529,92839.5682,87976.4711,93222.8541,91772.4538,96634.2556,89143.0308,82301.2996,90241.5314,-108255235.7822,-108255546.6684,-108250886.1022,-108258263.1623,90974.8719,-108261298.2079,
300.000,-513.5466,-3472.6078,-2414.5816,-2419.9499,-3797.9970,4915.9082,6687.9012,-121.0523,2260.2351,-51.1926,-4079.0073,1468.9843,2130.2910,4887.0840,-555.3274,-3075.5673,4779.8997,-2337.8012,-806.8620,-227.4721,120.1149,5064.3466,4987.4897,65.1513,-4058.0088,4518.9605,2291.9416,5870.4284,1639.5767,5473.9811,4271.2470,1706.2875,1387.9981,-4453.7631,3887.2388,-2524.4035,4790.7307,-4137.4656,-2817.2362,4229.9185,1526.4983,5702.5109,4568.1399,6046.7739,-6742.7175,-3079.3650,-3498.8756,-3709.5253,-5441.5313,-2441.3394,5088.7181,5469.5807,6262.4142,4583.6984,4379.3850,4260.9034,1082.8212,-954.9261,-2912.1063,53.7567,5756.7759,-3221.8747,4287.2466,-3402.5226,-5967.0159,-5478.7382,-1834.5258,0.0000,-2392.8009,-4191.4915,-4585.3710,-4877.9466,3742.3886,-2964.8582,4030.2804,-4985.8461,-369.7306,-4498.8847,-2073.6982,-6731.4513,-1683.8689,-6417.4388,-5645.4686,5746.3216,3354.4960,-1249.6232,-6323.0998,-3114.9370,4723.0693,-4903.8285,3596.0238,384.4142,4593.4329,-337.2948,-1719.4006,5097.3817,1833.3746,-4917.8917,3120.3256,3249.1195,411257.2361,391815.7004,397285.4815,398528.3457,395313.6689,394289.9725,389922.1895,391769.4345,58254552.1962,58199444.6936,58227131.0541,58237697.5719,393505.4264,58242330.7909,5903.9748,3692.6743,-5344.0442,-5536.4425,5828.5576,-2054.7864,-1222.5107,-5563.2590,-686.1788,-6896.7162,5346.8437,6680.1903,-3853.9882,2208.1013,-5533.4775,3770.9678,-3260.4694,5588.2809,-5067.6161,6289.6419,4192.9485,-4301.7992,-3830.1910,-6752.2789,1431.1286,-2441.5919,-3913.6242,1422.4354,5127.2200,344.3187,-2230.8230,1731.8806,3894.1759,-4649.2290,1438.2219,-5104.7232,461.0058,-107.8719,6090.7259,4904.3366,4905.9484,1775.4721,-4586.9313,-2272.4733,167.2586,5839.9306,-5937.7000,-4196.0905,3762.1272,6333.0212,-826.1721,3201.6933,-1459.9315,-3422.6561,-5332.4938,-565.6805,-6011.8075,-6714.0840,-5131.7578,-5132.2046,-3733.6034,3106.5562,-3776.3937,4361.0676,-1526.9922,2414.8565,4286.4568,0.0000,-3376.7919,692.5963,4382.5873,-772.6001,-3422.5682,4408.5168,976.3380,4159.2409,5027.6572,1074.7588,4555.0367,-266.9818,-5048.7473,1472.7233,878.8393,3709.0495,-5513.9506,-6440.1624,2550.3675,5870.2032,-4763.5424,-2232.5597,4049.5237,6422.5900,-4590.4787,6118.3354,3845.0061,-2441.6910,4987.0355,4830.0581,-5090.8280,-6069.9520,25977.2831,33924.0061,20559.2664,24185.9691,32166.1226,29622.3096,24243.7630,25297.1889,275711181.7047,275737268.8090,275744328.5402,275732332.1214,24825.2968,275726296.9928,3508.3959,4708.1224,-3697.9914,-3250.3265,4.4212,4428.6400,1034.0555,-3939.7770,-6441.8220,638.8656,1503.3022,-623.8339,-5283.7689,-4245.2994,-3951.9023,-4859.6589,-3748.1708,-3204.4471,-4558.8918,2668.6036,5480.5962,1855.4543,-2818.8725,-1425.4713,5378.6502,-4399.0932,-5124.3797,2823.5475,4327.7220,-4180.4981,4983.4179,6483.2740,-5433.7881,-2588.8563,5485.2127,3913.0123,4937.3926,-5530.8141,1140.6100,-2183.3761,4536.6720,3302.2469,2085.9348,2376.7354,886.2719,-497.3909,200.1330,-3828.8843,-1269.0377,908.2908,4549.7104,-2655.6268,-2346.5872,3642.0372,12.0447,-5259.2261,-2837.4978,1217.6674,-3490.3884,4580.2174,-946.8589,4850.5736,-3916.3308,-4205.0517,3191.7693,-3232.4949,-5030.0761,0.0000,-5497.1124,5347.2305,-2617.6046,4893.8100,-4722.6211,4448.1645,-5529.7625,-2406.0538,4588.1085,4985.5596,-4775.7835,-1390.8582,-4357.9319,2019.7236,3935.9963,-376.2420,2561.1652,-2091.0751,846.8276,1882.4651,1539.1840,4336.7508,-4323.9030,-2338.4474,1434.8522,3162.0333,-5379.7283,3737.7200,-4390.3294,655.7796,-3424.5777,-359.1087,92911.8605,88106.4253,93361.3824,91695.8194,96763.4023,89522.5681,82332.9158,90760.8684,-108252663.5435,-108253402.9585,-108248804.3804,-108256417.7165,91072.0057,-108258952.0957,
600.000,1220.9803,-1708.6906,-4186.1200,-4120.6918,-3085.5454,3506.8629,5857.2276,-1650.3614,1327.6538,-1549.2331,-2451.3412,2542.0297,586.5210,5021.2707,-1990.7990,-2088.2837,3001.4520,-1244.9106,-2324.7804,1159.5567,2235.6838,4368.0098,4476.8185,-1179.2948,-3645.0337,2966.0100,881.1763,6574.1916,3597.1888,6201.0634,2346.9025,3484.6052,3266.6939,-5763.0413,4348.4156,-4126.3155,5565.7950,-3994.5478,-2890.4662,5342.4067,2818.2967,5375.8042,3523.9165,5643.6795,-6123.7646,-1875.9833,-4382.1098,-5317.6317,-4721.2488,-1272.1993,3693.0537,5304.5093,6056.4097,4152.7359,3237.8234,3243.6209,-180.3716,-2154.8502,-4408.6739,-1613.2211,5426.6827,-2286.0852,3304.8738,-2060.2610,-5548.6652,-5352.9688,300.5862,0.0000,-4067.0636,-4127.5306,-2958.8249,-6150.4470,2112.2790,-2822.9254,4461.0675,-5600.9701,1280.1492,-4602.0046,-755.6337,-6084.1401,-3414.5129,-5333.6231,-6383.9571,6187.9367,1737.1140,-2346.6936,-5340.3447,-1387.9346,3888.4535,-3882.8953,4595.3280,1639.9263,2995.2784,1000.8585,98.6267,4586.3522,2984.4475,-3707.2484,1318.0992,1978.5718,410546.3463,391154.6137,396537.7656,397714.5624,394663.7455,393631.7633,389315.5653,391160.2500,52223423.7672,52167989.5940,52195414.0342,52205883.3851,392873.8385,52211202.8464,6377.0618,4925.7807,-4901.7065,-5118.6925,5867.9196,-3660.8094,-2618.8160,-4370.3987,-2685.9183,-6408.9466,5763.4414,5923.3642,-5177.9562,78.5482,-4225.7185,5372.8365,-3858.3721,6552.7975,-3683.7034,5352.4329,4253.7575,-5342.4527,-5114.5235,-6063.0530,3466.8879,-3963.3109,-5318.8577,188.9517,4752.3766,-1165.0975,-2387.6309,520.0012,2772.2886,-3680.8655,-687.6044,-4980.7128,-1276.8974,2046.8119,5214.4547,4240.4875,3310.1923,-180.4488,-5788.9340,-3832.8803,1380.4778,6202.7921,-5077.9315,-3193.1685,4768.3815,6667.7745,-2325.9922,1553.7302,-3060.2477,-4936.5282,-5828.9321,-2507.3164,-6635.9329,-6519.1166,-4888.8798,-5799.8202,-3000.0444,4861.0343,-5376.3416,5767.8259,360.9075,3882.5067,4125.5975,0.0000,-2016.4946,2780.5424,4683.9912,-20.6646,-4815.9462,5735.9870,-1124.9132,4062.2890,5795.0386,3031.6045,5846.0286,998.2195,-5145.6473,2852.5896,1786.9936,2556.0851,-5391.9928,-5355.1493,3466.4928,5969.9838,-5675.3289,-781.4162,2179.3846,5429.4370,-5223.0170,6653.3182,4899.6193,-4247.8158,3340.0989,5330.6386,-4907.0637,-6254.3951,34759.0839,42063.8053,28807.0901,32436.1033,40532.9292,37842.0676,32625.6003,33778.9938,276919713.6786,276944822.4239,276952459.3799,276940607.3341,33153.6429,276934734.5196,2301.3714,4547.5931,-2550.7516,-1969.4097,2100.7148,4721.7405,2469.8947,-4966.6146,-6173.3811,2116.0797,2869.6118,-2375.7078,-4488.6425,-4643.7889,-4972.8895,-3749.2687,-4861.6194,-1568.1208,-5305.0580,4087.4164,4955.3848,65.2832,-1126.5758,-3081.3035,4707.2501,-4607.6748,-4213.8073,1110.6310,3492.6943,-2781.1691,6067.6690,5961.1079,-5316.1784,-1175.0372,5281.2519,2437.3749,3867.8757,-5250.6036,3275.6787,-410.8646,5297.6029,4198.1195,594.6156,928.4931,2615.9565,1345.9357,-1604.1822,-2746.8567,565.9682,-917.2069,5311.6639,-4083.7893,-890.5870,2099.7967,-1782.5766,-5415.4313,-1131.6958,-599.3710,-1908.8765,3333.3248,-3090.7332,3837.6347,-2854.1131,-3280.6486,4145.7121,-1598.5178,-5471.3152,0.0000,-5170.6785,4678.2274,-4050.1127,3246.7195,-4512.9815,2677.4592,-5157.7727,-201.8277,3356.9215,3988.3274,-3619.1153,-3053.0595,-3027.5234,3289.6322,2053.6154,1436.5822,4012.2522,-3638.3112,2576.2336,3180.2177,-265.2511,5667.2138,-4707.6788,-3835.6369,2820.0637,1520.0385,-4760.8557,2619.2856,-5238.8798,2399.2422,-4644.4175,-2126.6919,92983.9614,88237.7567,93495.5025,91617.0709,96889.5358,89907.1939,82369.0334,91302.6136,-108250093.8637,-108251259.2047,-108246724.6849,-108254590.9368,91169.0900,-108256605.6989,
