sl_50_5400_20290119 Coordinates.csv
2029/01/19 07:47:00.0000 UTC

Generated: Tue Oct  8 21:45:17 2024,
Start: 2029/01/19 07:47:00.00, Stop: 2029/01/19 09:17:00.00,
TIME_UNITS,STARLINK-11115 [DTC] - X-Coordinate,STARLINK-1238 - X-Coordinate,STARLINK-5233 - X-Coordinate,STARLINK-30714 - X-Coordinate,STARLINK-4018 - X-Coordinate,STARLINK-5761 - X-Coordinate,STARLINK-31685 - X-Coordinate,STARLINK-31904 - X-Coordinate,STARLINK-11246 [DTC] - X-Coordinate,STARLINK-2682 - X-Coordinate,STARLINK-1750 - X-Coordinate,STARLINK-5830 - X-Coordinate,STARLINK-1291 - X-Coordinate,STARLINK-31145 - X-Coordinate,STARLINK-5057 - X-Coordinate,STARLINK-11137 [DTC] - X-Coordinate,STARLINK-31038 - X-Coordinate,STARLINK-5971 - X-Coordinate,STARLINK-5305 - X-Coordinate,STARLINK-11117 [DTC] - X-Coordinate,STARLINK-3180 - X-Coordinate,STARLINK-2399 - X-Coordinate,STARLINK-1309 - X-Coordinate,STARLINK-3387 - X-Coordinate,STARLINK-31089 - X-Coordinate,STARLINK-30805 - X-Coordinate,STARLINK-5097 - X-Coordinate,STARLINK-5738 - X-Coordinate,STARLINK-31222 - X-Coordinate,STARLINK-4309 - X-Coordinate,STARLINK-1358 - X-Coordinate,STARLINK-31854 - X-Coordinate,STARLINK-2663 - X-Coordinate,STARLINK-31149 - X-Coordinate,STARLINK-31893 - X-Coordinate,STARLINK-6157 - X-Coordinate,STARLINK-11078 [DTC] - X-Coordinate,STARLINK-4689 - X-Coordinate,STARLINK-4378 - X-Coordinate,STARLINK-6224 - X-Coordinate,STARLINK-4181 - X-Coordinate,STARLINK-31943 - X-Coordinate,STARLINK-31242 - X-Coordinate,STARLINK-4199 - X-Coordinate,STARLINK-30442 - X-Coordinate,STARLINK-4295 - X-Coordinate,STARLINK-4065 - X-Coordinate,STARLINK-6305 - X-Coordinate,STARLINK-3977 - X-Coordinate,STARLINK-1693 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-11115 [DTC] - Y-Coordinate,STARLINK-1238 - Y-Coordinate,STARLINK-5233 - Y-Coordinate,STARLINK-30714 - Y-Coordinate,STARLINK-4018 - Y-Coordinate,STARLINK-5761 - Y-Coordinate,STARLINK-31685 - Y-Coordinate,STARLINK-31904 - Y-Coordinate,STARLINK-11246 [DTC] - Y-Coordinate,STARLINK-2682 - Y-Coordinate,STARLINK-1750 - Y-Coordinate,STARLINK-5830 - Y-Coordinate,STARLINK-1291 - Y-Coordinate,STARLINK-31145 - Y-Coordinate,STARLINK-5057 - Y-Coordinate,STARLINK-11137 [DTC] - Y-Coordinate,STARLINK-31038 - Y-Coordinate,STARLINK-5971 - Y-Coordinate,STARLINK-5305 - Y-Coordinate,STARLINK-11117 [DTC] - Y-Coordinate,STARLINK-3180 - Y-Coordinate,STARLINK-2399 - Y-Coordinate,STARLINK-1309 - Y-Coordinate,STARLINK-3387 - Y-Coordinate,STARLINK-31089 - Y-Coordinate,STARLINK-30805 - Y-Coordinate,STARLINK-5097 - Y-Coordinate,STARLINK-5738 - Y-Coordinate,STARLINK-31222 - Y-Coordinate,STARLINK-4309 - Y-Coordinate,STARLINK-1358 - Y-Coordinate,STARLINK-31854 - Y-Coordinate,STARLINK-2663 - Y-Coordinate,STARLINK-31149 - Y-Coordinate,STARLINK-31893 - Y-Coordinate,STARLINK-6157 - Y-Coordinate,STARLINK-11078 [DTC] - Y-Coordinate,STARLINK-4689 - Y-Coordinate,STARLINK-4378 - Y-Coordinate,STARLINK-6224 - Y-Coordinate,STARLINK-4181 - Y-Coordinate,STARLINK-31943 - Y-Coordinate,STARLINK-31242 - Y-Coordinate,STARLINK-4199 - Y-Coordinate,STARLINK-30442 - Y-Coordinate,STARLINK-4295 - Y-Coordinate,STARLINK-4065 - Y-Coordinate,STARLINK-6305 - Y-Coordinate,STARLINK-3977 - Y-Coordinate,STARLINK-1693 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-11115 [DTC] - Z-Coordinate,STARLINK-1238 - Z-Coordinate,STARLINK-5233 - Z-Coordinate,STARLINK-30714 - Z-Coordinate,STARLINK-4018 - Z-Coordinate,STARLINK-5761 - Z-Coordinate,STARLINK-31685 - Z-Coordinate,STARLINK-31904 - Z-Coordinate,STARLINK-11246 [DTC] - Z-Coordinate,STARLINK-2682 - Z-Coordinate,STARLINK-1750 - Z-Coordinate,STARLINK-5830 - Z-Coordinate,STARLINK-1291 - Z-Coordinate,STARLINK-31145 - Z-Coordinate,STARLINK-5057 - Z-Coordinate,STARLINK-11137 [DTC] - Z-Coordinate,STARLINK-31038 - Z-Coordinate,STARLINK-5971 - Z-Coordinate,STARLINK-5305 - Z-Coordinate,STARLINK-11117 [DTC] - Z-Coordinate,STARLINK-3180 - Z-Coordinate,STARLINK-2399 - Z-Coordinate,STARLINK-1309 - Z-Coordinate,STARLINK-3387 - Z-Coordinate,STARLINK-31089 - Z-Coordinate,STARLINK-30805 - Z-Coordinate,STARLINK-5097 - Z-Coordinate,STARLINK-5738 - Z-Coordinate,STARLINK-31222 - Z-Coordinate,STARLINK-4309 - Z-Coordinate,STARLINK-1358 - Z-Coordinate,STARLINK-31854 - Z-Coordinate,STARLINK-2663 - Z-Coordinate,STARLINK-31149 - Z-Coordinate,STARLINK-31893 - Z-Coordinate,STARLINK-6157 - Z-Coordinate,STARLINK-11078 [DTC] - Z-Coordinate,STARLINK-4689 - Z-Coordinate,STARLINK-4378 - Z-Coordinate,STARLINK-6224 - Z-Coordinate,STARLINK-4181 - Z-Coordinate,STARLINK-31943 - Z-Coordinate,STARLINK-31242 - Z-Coordinate,STARLINK-4199 - Z-Coordinate,STARLINK-30442 - Z-Coordinate,STARLINK-4295 - Z-Coordinate,STARLINK-4065 - Z-Coordinate,STARLINK-6305 - Z-Coordinate,STARLINK-3977 - Z-Coordinate,STARLINK-1693 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,6152.1904,-195.6750,-3240.9757,4336.2163,-4295.0502,-6807.0668,-6153.2319,1725.6665,5098.8068,5170.9935,6642.5955,-140.5537,579.7629,-4519.1214,-2736.0721,-5951.7204,5046.0071,4126.7430,5615.2317,4850.8948,-4812.9714,-6503.3923,6058.8883,4031.0367,-3627.8947,6867.6790,3831.5296,4767.3591,632.3333,5973.4926,4752.9288,928.4331,5448.8132,-2575.2245,-5998.7644,-654.2272,-3467.5234,6047.5039,837.0885,-154.0975,2036.6086,-5766.3356,-5966.3197,-4349.0351,-4298.5028,-6467.4373,1390.6314,-4847.8824,-6453.4031,4270.3569,184747.5144,169200.9712,174125.8497,173129.4061,165416.2391,166360.6967,165974.0196,169942.7991,-111501064.9916,-111528149.2642,-111486899.6234,-111470362.9901,168309.2079,-111483633.8169,-1471.2640,6826.0113,5265.3435,649.9579,-752.6764,-444.0122,2016.9827,5214.8389,4323.3378,-820.2229,-1705.7249,-5401.8734,-4153.0216,5007.4775,-3536.0550,2534.9124,3765.6998,3007.7064,-1286.7268,4496.3642,-3735.4412,1749.6159,1642.6912,-1215.8360,-5296.0753,-219.6853,5491.2719,-3351.7952,-5826.0745,3528.6557,3626.6797,4959.5484,-187.3229,4312.7938,3014.1740,5082.4393,-4545.3734,1555.0444,-1423.4236,-5073.9651,5052.8670,-1969.3099,-3287.7454,-1138.8645,2773.0379,-772.9643,-5119.7207,1609.8636,-2240.3024,36.0860,368975.1548,363838.4253,367862.1225,369760.9762,373468.7090,371608.8762,364045.2266,366492.0377,-112402229.1700,-112403450.9120,-112399121.2497,-112393836.3503,366827.0550,-112392908.3087,2365.9891,957.3804,3044.8941,-5243.6583,5347.9946,-1214.0893,1639.1703,-4011.0650,-867.5084,-4484.7855,-256.6673,-4413.6264,5417.1287,-1678.3946,-5245.2677,-1693.2422,-2828.1781,-4670.8367,-3878.3514,-1056.1444,-3206.5182,-644.9797,2748.7015,-5400.4228,2492.3706,876.8215,1727.8093,3727.8196,3526.5502,-118.4101,-3479.0021,-4575.4379,4062.6458,-4623.1957,-1269.3143,4647.8372,3565.8019,-2954.8726,6722.1319,-4730.6513,4213.5135,-2977.1863,-260.3837,-5247.0813,-4684.4412,-2265.9650,4407.4385,4621.8583,-1049.6463,-5385.6668,11740.6715,9164.2819,9807.6738,10004.7447,13817.2282,5176.6041,-338.5517,8831.8018,-4105467.9812,-4126892.1660,-4128568.5342,-4110374.8901,8127.0810,-4110630.9517,
300.000,4923.6865,1043.9547,-1515.6484,3835.9422,-5002.0827,-6316.4781,-4976.4152,3635.7451,5447.2535,5548.9270,5940.3611,-2122.7805,-1491.6159,-3089.9734,-4564.7057,-4708.6038,5367.1748,5343.5840,4045.7637,5631.3335,-6023.7458,-5674.5183,5451.1212,2863.0925,-4515.9237,6679.4504,4907.2981,2999.9986,-735.1266,5394.1537,6022.4877,3005.7714,4229.6849,-539.9375,-5257.6770,1495.5992,-3964.0554,5399.1625,938.8258,-2273.1285,3091.2358,-6566.8013,-6339.3722,-4018.7113,-3129.0709,-5736.5752,3.1266,-3730.8821,-6781.5658,-3923.3435,176928.9340,161128.4478,166304.4853,165236.5630,157566.0869,158528.3848,158159.5708,162234.5245,-109014191.0999,-109040948.1377,-108999417.7628,-108983515.2573,160488.0784,-108996741.9359,-2544.8269,6269.3793,5101.6953,-1470.8297,1173.8427,1115.2587,3302.3555,4895.0319,3000.2293,-2544.4487,-2773.8024,-4649.6389,-4592.3883,5286.1720,-2697.0088,3400.2842,1914.3451,1289.6013,-1773.7302,3536.3984,-2937.2199,2798.1259,70.2844,-3065.5590,-3696.9577,-1715.5537,4875.2474,-4351.5893,-6515.0444,3697.9059,2818.1717,4573.1183,-1742.5971,5068.7272,4352.5492,4892.3445,-2723.5673,-24.2268,858.0116,-4793.0014,3379.8520,-448.8988,-1771.7682,993.9538,4522.6678,620.3164,-6169.6497,3462.4881,-1075.8412,-4604.2915,372910.0669,367015.3691,371224.5857,373139.3022,376981.1691,375045.8342,367602.2142,369878.4943,-114808885.7353,-114810933.7169,-114805792.5592,-114799835.0532,370319.0358,-114799469.9561,3855.6686,2668.4710,4375.2370,-5463.1244,4608.2001,-2623.1460,2986.7702,-3012.3657,-2604.9559,-3201.7687,-2035.2238,-4748.6621,4860.5415,-3293.0521,-4402.9288,-3316.8418,-3895.9976,-4203.6696,-5358.8268,787.4344,-1570.8348,-2400.7204,4148.6053,-5412.6689,3651.9774,-669.0443,-67.8482,4461.9818,1955.1536,-2325.7421,-1902.4202,-4055.3312,5027.7250,-4541.1222,278.3696,4657.4708,4715.8116,-4311.0021,6804.3431,-4472.5079,5140.9796,-1629.0684,-1779.6159,-5532.4324,-4225.9219,-3779.3782,3088.3410,4641.8155,767.3739,3246.7974,11863.6031,9367.1737,10005.6657,9952.8987,13996.1898,5565.0205,-300.2027,8500.0836,-4106395.7418,-4127762.5865,-4129181.7545,-4110699.6285,8251.1093,-4111320.2058,
600.000,3171.5326,2208.7624,391.0095,3001.7192,-5252.4974,-5220.0714,-3257.6526,5161.1301,5231.9928,5396.5513,4628.6888,-3925.7477,-3389.0638,-1336.8195,-5941.8930,-2939.3333,5196.6400,6067.4854,2068.6711,5797.9693,-6621.0920,-4237.5159,4313.7450,1455.2884,-4992.4758,5841.3385,5495.1940,947.6076,-2005.6272,4245.4389,6688.0573,4773.0440,2600.3045,1532.5619,-3980.9756,3503.5619,-4088.8459,4241.9371,843.0325,-4173.0303,3891.7955,-6688.3358,-6074.7091,-3349.9310,-1695.3345,-4447.7678,-1352.0002,-2284.7138,-6434.4302,1401.1402,169024.9250,152990.6561,158408.0975,157267.8527,149642.8699,150629.7912,150270.0147,154331.1325,-106475379.9729,-106501793.0441,-106459997.9682,-106444774.1766,152594.5205,-106457916.5334,-3391.2649,5087.5711,4466.0694,-3458.2982,2953.2137,2590.6064,4258.8924,4099.6847,1333.4697,-3988.7250,-3582.2451,-3496.2673,-4614.2173,5077.6735,-1636.8830,3929.6448,-139.6128,-523.6116,-2151.3700,2179.8819,-1859.4758,3576.6713,-1548.0443,-4634.6945,-1726.8971,-3051.0781,3773.5663,-4970.1754,-6541.1033,3437.6669,1750.2018,3759.1686,-3164.3455,5351.6273,5251.1309,4271.1006,-600.6219,-1640.4603,3048.4656,-4092.7315,1381.7978,1102.3038,-60.1513,3042.2948,5849.8630,1990.9688,-6614.6204,4996.9226,204.6367,6701.4710,376679.0373,370045.8539,374418.9130,376342.5398,380325.0652,378307.1050,370992.8630,373132.3344,-117160532.7260,-117163397.1136,-117157426.9732,-117150825.6077,373644.2389,-117151021.0743,4899.4098,4089.0714,5229.3820,-5074.7900,3369.6035,-3751.1253,3977.3047,-1672.4619,-4039.5560,-1570.3995,-3589.4363,-4585.9410,3766.4587,-4558.4429,-3081.8327,-4545.7712,-4541.9627,-3284.8252,-6270.4630,2537.4538,236.6462,-3880.4803,5089.1842,-4825.9177,4412.9302,-2143.1379,-1856.2235,4716.2370,166.0085,-4285.0940,-120.7105,-3078.3973,5423.8879,-3951.2648,1794.8766,4166.5749,5317.2034,-5201.8130,6158.9932,-3737.7174,5508.4550,-94.6273,-3098.6714,-5221.7565,-3316.3642,-4882.5913,1434.0725,4156.5433,2501.3306,559.9386,11986.2064,9558.9881,10200.3116,9897.1596,14171.9630,5959.5684,-257.1219,8150.1360,-4107325.5745,-4128632.2980,-4129784.9962,-4111025.2410,8375.1320,-4112009.3054,
900.000,1085.6220,3197.5819,2291.9851,1915.1795,-5008.9529,-3628.6452,-1184.7625,6148.7526,4490.2941,4714.2184,2839.3297,-5376.7629,-4922.5451,576.0071,-6725.4397,-838.0725,4557.7232,6220.8425,-112.6748,5345.5141,-6549.5514,-2344.1482,2770.5994,-53.6817,-5018.0387,4433.7975,5552.2044,-1188.5131,-3067.9389,2668.7514,6686.9531,6049.0124,734.8484,3433.4041,-2289.5245,5172.9410,-3835.7984,2698.7894,569.0883,-5669.2806,4361.5524,-6114.4907,-5207.7929,-2405.8728,-127.6506,-2736.9813,-2556.3248,-648.3333,-5451.7821,1885.1250,161039.0284,144793.4499,150440.3050,149226.3267,141650.1959,142669.3123,142308.8693,146236.6555,-103885848.0632,-103911900.7253,-103869857.9087,-103855356.3092,144632.0911,-103868374.1001,-3932.3658,3403.0328,3431.2404,-5105.4164,4414.8255,3849.4526,4792.7913,2897.4889,-508.0231,-5019.4895,-4067.0117,-2050.0298,-4204.0260,4415.4600,-446.9867,4080.0628,-2196.3039,-2261.6417,-2393.5108,559.8578,-590.9893,4020.3716,-3054.8773,-5757.7157,419.3374,-4110.9777,2282.4283,-5149.6845,-5894.9134,2754.5635,509.1093,2590.7584,-4306.9961,5126.6245,5630.6923,3274.4175,1594.5139,-3140.2085,4906.9368,-3033.1844,-737.9052,2538.0022,1682.9835,4800.2428,6621.8778,3213.0189,-6402.7007,6058.5303,1492.2128,-5181.9962,380280.1706,372924.6364,377443.6772,379368.6606,383498.9323,381390.5756,374215.5222,376251.5052,-119456049.6151,-119459720.2525,-119452903.8816,-119445690.0731,376801.1626,-119446441.2974,5376.8793,5064.6817,5514.6254,-4121.5383,1766.1115,-4477.6424,4492.5347,-142.8875,-5005.3189,232.0844,-4748.6453,-3942.2986,2255.6108,-5341.1714,-1425.0563,-5234.7819,-4696.5465,-2012.6130,-6517.3198,3986.0196,2018.1787,-4914.9311,5466.5386,-3704.5893,4692.3201,-3387.5282,-3444.7689,4463.3667,-1641.6429,-5788.6077,1674.0033,-1754.3046,5206.4503,-2919.2139,3110.4083,3227.8277,5300.2116,-5531.9185,4854.7493,-2604.1752,5276.0473,1450.6264,-4069.6265,-4348.2468,-2052.4143,-5456.6949,-375.8408,3218.7491,3964.5218,-4103.3212,12108.4850,9741.3211,10391.4769,9837.6084,14344.5753,6360.1525,-209.3485,7816.3824,-4108257.3705,-4129501.2942,-4130378.1099,-4111352.3544,8499.1491,-4112698.2503,
1200.000,-1109.0200,3921.9194,3997.0550,677.4701,-4280.7255,-1699.7155,1015.7751,6502.0765,3311.8895,3555.1329,753.4633,-6334.0257,-5941.6956,2465.6788,-6832.8266,1363.8526,3514.8792,5779.5691,-2274.9770,4335.5691,-5822.5329,-195.2885,983.1650,-1520.0010,-4592.9781,2593.2166,5087.3330,-3199.9068,-3833.0452,848.6126,6024.1903,6703.1060,-1171.9726,4972.7517,-348.1554,6339.9016,-3232.0359,926.7826,165.0468,-6616.2720,4450.2654,-4902.2015,-3833.7488,-1270.6358,1433.6758,-779.5800,-3508.7014,1024.4575,-3937.2421,-4039.3560,152974.8278,136541.7897,142404.7580,141114.9729,133591.7038,134651.4583,134279.6921,137963.4821,-101246835.9925,-101272512.0968,-101230239.4379,-101216502.2559,136604.3784,-101229355.2884,-4115.8688,1388.3467,2104.6799,-6238.1207,5422.8864,4776.5801,4851.3752,1397.8997,-2333.0874,-5546.5980,-4192.8050,-442.8059,-3387.5073,3372.7385,771.8210,3843.8597,-4053.8663,-3763.9699,-2478.7431,-1158.2194,759.2827,4094.9471,-4298.8614,-6311.2883,2528.8751,-4804.9128,538.6755,-4870.0418,-4637.5346,1706.8019,-801.1287,1174.0475,-5048.1196,4406.3241,5463.7046,1990.1870,3624.1620,-4376.5468,6228.7377,-1705.3326,-2765.5573,3723.9589,3287.6341,6089.1146,6758.5976,4169.8839,-5548.4265,6537.2695,2674.0665,844.3640,383711.6480,375647.1640,380297.5311,382215.6716,386501.3792,384294.1365,377268.6188,379231.8849,-121694342.7679,-121698809.1843,-121691129.6184,-121683337.4267,379788.3807,-121684637.1527,5233.1349,5489.3675,5200.0536,-2708.8760,-28.6576,-4725.3674,4471.0427,1402.8882,-5390.9750,2009.2173,-5386.1419,-2884.7889,495.0800,-5559.0476,387.1805,-5302.7977,-4343.1251,-523.6127,-6073.3183,4961.2696,3578.5503,-5386.2382,5239.0015,-2172.2342,4459.7369,-4269.2774,-4663.0881,3730.5547,-3266.7540,-6677.8266,3287.8442,-232.1434,4399.8898,-1560.0585,4077.7432,1942.0398,4666.7179,-5266.0645,3030.6585,-1192.4483,4468.9694,2829.6728,-4583.9607,-3005.4398,-568.8491,-5440.0156,-2145.0339,1930.4142,4998.6783,5482.8663,12230.4424,9915.5224,10579.0337,9774.3687,14514.0529,6766.6177,-156.9193,7531.5848,-4109191.0200,-4130369.5684,-4130960.9484,-4111681.6149,8623.1606,-4113387.0407,
1500.000,-3176.6303,4313.5748,5331.8510,-599.6934,-3124.6258,378.2493,3103.7366,6190.8587,1827.7356,2021.8274,-1417.0082,-6700.6863,-6351.0186,4148.1750,-6250.5920,3423.2901,2167.1907,4776.8982,-4197.5028,2887.9030,-4520.2066,1980.6436,-866.4941,-2808.1621,-3757.0942,498.2916,4158.5967,-4891.3699,-4241.0999,-1009.2991,4771.4620,6669.2766,-2925.2322,5998.8961,1650.6289,6889.9061,-2335.0171,-898.8117,-299.4785,-6921.8913,4139.6560,-3176.1079,-2096.4869,-42.2271,2850.7582,1227.6617,-4133.4717,2579.4099,-2046.8090,3903.0019,144835.9481,128240.0662,134305.1361,132936.6953,125471.0622,126580.8623,126186.0786,129531.7119,-98559607.9566,-98584891.6534,-98542407.9979,-98529476.0594,128514.9998,-98542124.3181,-3920.2522,-751.8706,617.2548,-6734.0231,5889.3093,5284.3196,4428.0128,-258.4802,-3948.0038,-5531.2944,-3954.7346,1181.6356,-2229.9210,2054.1223,1917.2577,3248.0500,-5528.0157,-4894.7279,-2392.1371,-2793.5511,2071.3476,3798.4756,-5149.8581,-6228.3206,4391.9369,-5074.6857,-1293.0215,-4151.2723,-2894.3253,398.9853,-2067.3326,-360.8709,-5301.6580,3251.0992,4775.6892,531.0073,5267.6520,-5223.1514,6868.6272,-223.7650,-4498.7565,4550.4554,4594.2785,6775.8219,6241.3762,4765.1323,-4131.9575,6379.4817,3643.1779,3974.2262,386971.7278,378209.5230,382979.2087,384881.6152,389331.0891,387015.6701,380150.6579,382067.9145,-123874345.9627,-123879597.3817,-123871037.9848,-123862704.0810,382604.5440,-123864542.5823,4484.7063,5317.0456,4319.7744,-993.7817,-1820.3576,-4467.9521,3915.3888,2789.2955,-5152.2051,3567.0109,-5432.5164,-1524.0085,-1320.2612,-5189.2440,2157.0902,-4741.8746,-3519.6793,1021.8351,-4984.8156,5347.7438,4746.8479,-5240.8984,4431.5954,-398.4544,3740.4958,-4694.4618,-5381.0833,2596.5186,-4529.1500,-6859.6046,4546.4813,1316.2357,3095.2029,-25.8762,4588.7621,447.4281,3490.0813,-4432.6397,881.7888,346.8058,3174.9049,3884.5359,-4584.3413,-1337.7094,975.6386,-4834.3335,-3682.0001,431.8113,5492.1331,-4027.5972,12352.0821,10082.7191,10762.8610,9707.6190,14680.4203,7178.7297,-99.8693,7324.9050,-4110126.4122,-4131237.1139,-4131533.3673,-4112013.6901,8747.1663,-4114075.6765,
1800.000,-4896.0157,4330.9121,6155.8469,-1803.6997,-1640.9199,2404.1075,4851.4121,5253.6349,195.4652,257.1468,-3450.8766,-6435.1142,-6118.9982,5455.8978,-5036.3127,5111.6621,639.2261,3301.4728,-5684.3560,1165.7788,-2780.1993,3951.7085,-2594.2705,-3803.4178,-2585.9924,-1647.4805,2865.4695,-6100.0825,-4265.2495,-2701.2328,3058.9808,5953.0476,-4349.8091,6413.5791,3505.8837,6769.3202,-1227.4146,-2601.5294,-743.7035,-6556.9630,3446.5221,-1115.3649,-173.5228,1175.4133,4000.2569,3086.0363,-4385.8398,3876.0761,27.6855,-1549.2069,136626.0532,119892.3140,126145.1466,124694.2899,117291.9676,118462.2892,118031.6597,120968.1734,-95825451.1204,-95850326.8634,-95807652.0112,-95795564.5956,120367.6008,-95807968.3709,-3357.3054,-2801.8981,-889.6408,-6536.3226,5781.3217,5320.6345,3562.8800,-1913.0228,-5176.6805,-4988.5869,-3377.6756,2680.2871,-831.3572,585.1908,2893.8896,2351.2550,-6470.2571,-5555.1199,-2127.5150,-4169.0234,3224.7117,3160.6879,-5512.6807,-5506.6879,5822.7860,-4898.6011,-3035.7478,-3052.5041,-841.8404,-1028.4473,-3176.7124,-1871.6655,-5028.2398,1764.7202,3641.3597,-975.4763,6345.5614,-5587.1365,6757.5967,1282.8741,-5766.8351,4942.1841,5469.4067,6787.2293,5115.7993,4932.0634,-2291.0943,5594.2080,4307.8090,-6678.3361,390058.7466,380608.3584,385487.5254,387364.5712,391986.8207,389553.0357,382860.2235,384753.2400,-125995020.8994,-126001046.2473,-125991590.7583,-125982754.3877,385248.3802,-125985119.4502,3217.7762,4566.3284,2969.3440,832.4027,-3415.3432,-3732.7047,2891.8144,3858.8696,-4316.4077,4735.4847,-4882.7609,-2.8027,-2989.6979,-4270.5215,3691.2293,-3618.0454,-2314.9123,2456.9972,-3366.2467,5099.7507,5395.3124,-4495.4183,3133.4031,1419.6458,2612.9520,-4617.8651,-5522.3805,1183.1760,-5289.4458,-6315.0365,5314.1340,2715.7673,1439.9130,1511.1905,4586.4008,-1095.2947,1906.9479,-3120.8518,-1361.6053,1848.9137,1534.7172,4494.5145,-4070.7254,474.8607,2415.5141,-3704.7085,-4821.0249,-1113.8279,5391.6848,447.6533,12473.4074,10243.8485,10942.8447,9637.6112,14843.7007,7596.1489,-38.2309,7220.2000,-4111063.4355,-4132103.9243,-4132095.2250,-4112349.2712,8871.1661,-4114764.1578,
