sl_100_86400_20290603 Coordinates.csv
2029/06/03 07:47:00.0000 UTC

Generated: Tue Oct  8 21:47:48 2024,
Start: 2029/06/03 07:47:00.00, Stop: 2029/06/04 07:47:00.00,
TIME_UNITS,STARLINK-5559 - X-Coordinate,STARLINK-6191 - X-Coordinate,STARLINK-31842 - X-Coordinate,STARLINK-30614 - X-Coordinate,STARLINK-1174 - X-Coordinate,STARLINK-30036 - X-Coordinate,STARLINK-4194 - X-Coordinate,STARLINK-30862 - X-Coordinate,STARLINK-5103 - X-Coordinate,STARLINK-3295 - X-Coordinate,STARLINK-5929 - X-Coordinate,STARLINK-31419 - X-Coordinate,STARLINK-32196 - X-Coordinate,STARLINK-31480 - X-Coordinate,STARLINK-31942 - X-Coordinate,STARLINK-1452 - X-Coordinate,STARLINK-1771 - X-Coordinate,STARLINK-3634 - X-Coordinate,STARLINK-4486 - X-Coordinate,STARLINK-31908 - X-Coordinate,STARLINK-5711 - X-Coordinate,STARLINK-6220 - X-Coordinate,STARLINK-5832 - X-Coordinate,STARLINK-5316 - X-Coordinate,STARLINK-30882 - X-Coordinate,STARLINK-1401 - X-Coordinate,STARLINK-32108 - X-Coordinate,STARLINK-5174 - X-Coordinate,STARLINK-2381 - X-Coordinate,STARLINK-30798 - X-Coordinate,STARLINK-30867 - X-Coordinate,STARLINK-31969 - X-Coordinate,STARLINK-2018 - X-Coordinate,STARLINK-5074 - X-Coordinate,STARLINK-31263 - X-Coordinate,STARLINK-6368 - X-Coordinate,STARLINK-11228 [DTC] - X-Coordinate,STARLINK-5889 - X-Coordinate,STARLINK-32022 - X-Coordinate,STARLINK-31200 - X-Coordinate,STARLINK-31276 - X-Coordinate,STARLINK-2476 - X-Coordinate,STARLINK-4604 - X-Coordinate,STARLINK-5807 - X-Coordinate,STARLINK-3772 - X-Coordinate,STARLINK-31137 - X-Coordinate,STARLINK-3758 - X-Coordinate,STARLINK-5096 - X-Coordinate,STARLINK-1355 - X-Coordinate,STARLINK-3806 - X-Coordinate,STARLINK-3571 - X-Coordinate,STARLINK-31567 - X-Coordinate,STARLINK-30987 - X-Coordinate,STARLINK-3919 - X-Coordinate,STARLINK-31428 - X-Coordinate,STARLINK-1159 - X-Coordinate,STARLINK-30707 - X-Coordinate,STARLINK-3901 - X-Coordinate,STARLINK-2523 - X-Coordinate,STARLINK-2193 - X-Coordinate,STARLINK-31381 - X-Coordinate,STARLINK-5746 - X-Coordinate,STARLINK-4349 - X-Coordinate,STARLINK-5520 - X-Coordinate,STARLINK-1468 - X-Coordinate,STARLINK-32227 - X-Coordinate,STARLINK-31774 - X-Coordinate,STARLINK-2610 - X-Coordinate,STARLINK-5049 - X-Coordinate,STARLINK-30228 - X-Coordinate,STARLINK-1877 - X-Coordinate,STARLINK-3349 - X-Coordinate,STARLINK-1534 - X-Coordinate,STARLINK-2512 - X-Coordinate,STARLINK-4762 - X-Coordinate,STARLINK-11200 [DTC] - X-Coordinate,STARLINK-30466 - X-Coordinate,STARLINK-6344 - X-Coordinate,STARLINK-30982 - X-Coordinate,STARLINK-4565 - X-Coordinate,STARLINK-30457 - X-Coordinate,STARLINK-30895 - X-Coordinate,STARLINK-30207 - X-Coordinate,STARLINK-30846 - X-Coordinate,STARLINK-31178 - X-Coordinate,STARLINK-5689 - X-Coordinate,STARLINK-31905 - X-Coordinate,STARLINK-5226 - X-Coordinate,STARLINK-4667 - X-Coordinate,STARLINK-31638 - X-Coordinate,STARLINK-6179 - X-Coordinate,STARLINK-30963 - X-Coordinate,STARLINK-5427 - X-Coordinate,STARLINK-2414 - X-Coordinate,STARLINK-5163 - X-Coordinate,STARLINK-3977 - X-Coordinate,STARLINK-5172 - X-Coordinate,STARLINK-4799 - X-Coordinate,STARLINK-30436 - X-Coordinate,STARLINK-4383 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5559 - Y-Coordinate,STARLINK-6191 - Y-Coordinate,STARLINK-31842 - Y-Coordinate,STARLINK-30614 - Y-Coordinate,STARLINK-1174 - Y-Coordinate,STARLINK-30036 - Y-Coordinate,STARLINK-4194 - Y-Coordinate,STARLINK-30862 - Y-Coordinate,STARLINK-5103 - Y-Coordinate,STARLINK-3295 - Y-Coordinate,STARLINK-5929 - Y-Coordinate,STARLINK-31419 - Y-Coordinate,STARLINK-32196 - Y-Coordinate,STARLINK-31480 - Y-Coordinate,STARLINK-31942 - Y-Coordinate,STARLINK-1452 - Y-Coordinate,STARLINK-1771 - Y-Coordinate,STARLINK-3634 - Y-Coordinate,STARLINK-4486 - Y-Coordinate,STARLINK-31908 - Y-Coordinate,STARLINK-5711 - Y-Coordinate,STARLINK-6220 - Y-Coordinate,STARLINK-5832 - Y-Coordinate,STARLINK-5316 - Y-Coordinate,STARLINK-30882 - Y-Coordinate,STARLINK-1401 - Y-Coordinate,STARLINK-32108 - Y-Coordinate,STARLINK-5174 - Y-Coordinate,STARLINK-2381 - Y-Coordinate,STARLINK-30798 - Y-Coordinate,STARLINK-30867 - Y-Coordinate,STARLINK-31969 - Y-Coordinate,STARLINK-2018 - Y-Coordinate,STARLINK-5074 - Y-Coordinate,STARLINK-31263 - Y-Coordinate,STARLINK-6368 - Y-Coordinate,STARLINK-11228 [DTC] - Y-Coordinate,STARLINK-5889 - Y-Coordinate,STARLINK-32022 - Y-Coordinate,STARLINK-31200 - Y-Coordinate,STARLINK-31276 - Y-Coordinate,STARLINK-2476 - Y-Coordinate,STARLINK-4604 - Y-Coordinate,STARLINK-5807 - Y-Coordinate,STARLINK-3772 - Y-Coordinate,STARLINK-31137 - Y-Coordinate,STARLINK-3758 - Y-Coordinate,STARLINK-5096 - Y-Coordinate,STARLINK-1355 - Y-Coordinate,STARLINK-3806 - Y-Coordinate,STARLINK-3571 - Y-Coordinate,STARLINK-31567 - Y-Coordinate,STARLINK-30987 - Y-Coordinate,STARLINK-3919 - Y-Coordinate,STARLINK-31428 - Y-Coordinate,STARLINK-1159 - Y-Coordinate,STARLINK-30707 - Y-Coordinate,STARLINK-3901 - Y-Coordinate,STARLINK-2523 - Y-Coordinate,STARLINK-2193 - Y-Coordinate,STARLINK-31381 - Y-Coordinate,STARLINK-5746 - Y-Coordinate,STARLINK-4349 - Y-Coordinate,STARLINK-5520 - Y-Coordinate,STARLINK-1468 - Y-Coordinate,STARLINK-32227 - Y-Coordinate,STARLINK-31774 - Y-Coordinate,STARLINK-2610 - Y-Coordinate,STARLINK-5049 - Y-Coordinate,STARLINK-30228 - Y-Coordinate,STARLINK-1877 - Y-Coordinate,STARLINK-3349 - Y-Coordinate,STARLINK-1534 - Y-Coordinate,STARLINK-2512 - Y-Coordinate,STARLINK-4762 - Y-Coordinate,STARLINK-11200 [DTC] - Y-Coordinate,STARLINK-30466 - Y-Coordinate,STARLINK-6344 - Y-Coordinate,STARLINK-30982 - Y-Coordinate,STARLINK-4565 - Y-Coordinate,STARLINK-30457 - Y-Coordinate,STARLINK-30895 - Y-Coordinate,STARLINK-30207 - Y-Coordinate,STARLINK-30846 - Y-Coordinate,STARLINK-31178 - Y-Coordinate,STARLINK-5689 - Y-Coordinate,STARLINK-31905 - Y-Coordinate,STARLINK-5226 - Y-Coordinate,STARLINK-4667 - Y-Coordinate,STARLINK-31638 - Y-Coordinate,STARLINK-6179 - Y-Coordinate,STARLINK-30963 - Y-Coordinate,STARLINK-5427 - Y-Coordinate,STARLINK-2414 - Y-Coordinate,STARLINK-5163 - Y-Coordinate,STARLINK-3977 - Y-Coordinate,STARLINK-5172 - Y-Coordinate,STARLINK-4799 - Y-Coordinate,STARLINK-30436 - Y-Coordinate,STARLINK-4383 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5559 - Z-Coordinate,STARLINK-6191 - Z-Coordinate,STARLINK-31842 - Z-Coordinate,STARLINK-30614 - Z-Coordinate,STARLINK-1174 - Z-Coordinate,STARLINK-30036 - Z-Coordinate,STARLINK-4194 - Z-Coordinate,STARLINK-30862 - Z-Coordinate,STARLINK-5103 - Z-Coordinate,STARLINK-3295 - Z-Coordinate,STARLINK-5929 - Z-Coordinate,STARLINK-31419 - Z-Coordinate,STARLINK-32196 - Z-Coordinate,STARLINK-31480 - Z-Coordinate,STARLINK-31942 - Z-Coordinate,STARLINK-1452 - Z-Coordinate,STARLINK-1771 - Z-Coordinate,STARLINK-3634 - Z-Coordinate,STARLINK-4486 - Z-Coordinate,STARLINK-31908 - Z-Coordinate,STARLINK-5711 - Z-Coordinate,STARLINK-6220 - Z-Coordinate,STARLINK-5832 - Z-Coordinate,STARLINK-5316 - Z-Coordinate,STARLINK-30882 - Z-Coordinate,STARLINK-1401 - Z-Coordinate,STARLINK-32108 - Z-Coordinate,STARLINK-5174 - Z-Coordinate,STARLINK-2381 - Z-Coordinate,STARLINK-30798 - Z-Coordinate,STARLINK-30867 - Z-Coordinate,STARLINK-31969 - Z-Coordinate,STARLINK-2018 - Z-Coordinate,STARLINK-5074 - Z-Coordinate,STARLINK-31263 - Z-Coordinate,STARLINK-6368 - Z-Coordinate,STARLINK-11228 [DTC] - Z-Coordinate,STARLINK-5889 - Z-Coordinate,STARLINK-32022 - Z-Coordinate,STARLINK-31200 - Z-Coordinate,STARLINK-31276 - Z-Coordinate,STARLINK-2476 - Z-Coordinate,STARLINK-4604 - Z-Coordinate,STARLINK-5807 - Z-Coordinate,STARLINK-3772 - Z-Coordinate,STARLINK-31137 - Z-Coordinate,STARLINK-3758 - Z-Coordinate,STARLINK-5096 - Z-Coordinate,STARLINK-1355 - Z-Coordinate,STARLINK-3806 - Z-Coordinate,STARLINK-3571 - Z-Coordinate,STARLINK-31567 - Z-Coordinate,STARLINK-30987 - Z-Coordinate,STARLINK-3919 - Z-Coordinate,STARLINK-31428 - Z-Coordinate,STARLINK-1159 - Z-Coordinate,STARLINK-30707 - Z-Coordinate,STARLINK-3901 - Z-Coordinate,STARLINK-2523 - Z-Coordinate,STARLINK-2193 - Z-Coordinate,STARLINK-31381 - Z-Coordinate,STARLINK-5746 - Z-Coordinate,STARLINK-4349 - Z-Coordinate,STARLINK-5520 - Z-Coordinate,STARLINK-1468 - Z-Coordinate,STARLINK-32227 - Z-Coordinate,STARLINK-31774 - Z-Coordinate,STARLINK-2610 - Z-Coordinate,STARLINK-5049 - Z-Coordinate,STARLINK-30228 - Z-Coordinate,STARLINK-1877 - Z-Coordinate,STARLINK-3349 - Z-Coordinate,STARLINK-1534 - Z-Coordinate,STARLINK-2512 - Z-Coordinate,STARLINK-4762 - Z-Coordinate,STARLINK-11200 [DTC] - Z-Coordinate,STARLINK-30466 - Z-Coordinate,STARLINK-6344 - Z-Coordinate,STARLINK-30982 - Z-Coordinate,STARLINK-4565 - Z-Coordinate,STARLINK-30457 - Z-Coordinate,STARLINK-30895 - Z-Coordinate,STARLINK-30207 - Z-Coordinate,STARLINK-30846 - Z-Coordinate,STARLINK-31178 - Z-Coordinate,STARLINK-5689 - Z-Coordinate,STARLINK-31905 - Z-Coordinate,STARLINK-5226 - Z-Coordinate,STARLINK-4667 - Z-Coordinate,STARLINK-31638 - Z-Coordinate,STARLINK-6179 - Z-Coordinate,STARLINK-30963 - Z-Coordinate,STARLINK-5427 - Z-Coordinate,STARLINK-2414 - Z-Coordinate,STARLINK-5163 - Z-Coordinate,STARLINK-3977 - Z-Coordinate,STARLINK-5172 - Z-Coordinate,STARLINK-4799 - Z-Coordinate,STARLINK-30436 - Z-Coordinate,STARLINK-4383 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,0.0000,-4739.4297,-5895.6320,-3681.6969,-1853.3346,-2924.0888,5198.2676,-6620.1972,4176.0608,-5279.9255,6133.7540,4854.2689,-6793.6580,-960.9651,-1691.6298,-245.5052,-3017.3013,4254.5265,1865.4439,-2070.1532,2232.5796,-3483.3566,4385.2718,2615.1114,4399.9871,0.0000,4783.8791,-4183.5965,-2352.2164,-5084.1230,-2600.5297,-126.4579,5771.9098,1292.0195,2332.8290,-2359.6682,-2919.5829,5993.6361,-801.1668,-5107.3323,5084.0341,-4193.6671,-3293.0874,-625.6654,3458.7096,-2043.1574,3665.5541,4530.0105,1717.9092,-4197.7317,-2783.0716,4561.9864,4376.7996,-6776.8972,-1380.8642,-1149.7373,-3826.4016,2693.7627,3408.0627,-1599.8162,-2245.9408,-5134.3753,2729.0382,-4754.3790,0.0000,-2490.0832,4026.3956,-4973.6081,2810.4253,-953.3199,-4524.1564,4336.5030,3463.5204,-513.4299,-3354.3112,6674.3511,4493.4210,3996.6994,2080.2418,-3525.0938,5168.1328,3951.3968,4875.3868,-4696.2342,2299.8603,-146.3933,-1166.4170,-3317.2877,-2563.8253,4392.6622,-2123.7129,-2151.6572,-3607.2401,236.9630,724.4231,-6054.1851,3800.0181,-5767.3969,4216.7308,1.1647,-333742.0597,-314192.5112,-332698.0982,-333911.9176,-331702.3332,-330666.3794,-325013.4752,-329815.1786,142046969.2037,142099251.0441,142070682.0830,142068823.5324,-328640.7978,142061750.2079,0.0000,-2225.0058,3166.6031,3822.1524,6445.1935,5108.6943,4526.9291,-1014.7056,533.5840,4200.2812,3135.6994,1566.2314,-349.1127,-6688.3575,4723.0921,-6842.7610,-2953.8551,-4422.7245,-5189.4268,6345.3083,-4776.3836,-1506.8746,5351.2269,-4967.8968,3658.5778,0.0000,-4425.1419,5224.3425,6363.9997,4486.8249,4364.5465,5364.4677,-1849.2904,-2344.6214,3473.8538,-5016.1558,5239.6672,806.3229,6542.6627,-25.8721,-831.6949,-2097.5376,2522.4338,-6011.2167,5470.8913,-4577.9259,-2731.8681,1840.1022,-4449.8693,4200.9202,-3428.3980,2015.4741,2825.4888,761.2425,-4961.0476,6706.7276,-4157.9926,-3144.8294,2393.3575,4970.1562,-5100.7546,-321.5704,2233.2707,-1940.1095,0.0000,-6270.8407,3588.2481,-4685.1796,4278.6022,5419.5215,-4945.3644,-5190.2838,2207.2089,-6639.7635,-2729.8708,-718.2885,5253.0735,-5618.5905,5244.7459,2509.0717,-4475.1799,3580.3973,1522.1635,3478.1214,-4351.8977,-5083.0663,-6444.4327,5872.2277,3258.0501,2856.0486,5928.1693,-6428.3726,-5568.8212,-4279.7506,4077.2481,-3124.4171,-2510.0775,-2632.4870,-3902.4028,-6112.7186,-211216.0023,-233451.2949,-215861.8596,-218471.3150,-226727.4342,-224726.0000,-219978.6730,-219076.3164,22669786.5720,22635713.2673,22635084.0257,22655518.8253,-220042.5276,22655734.3910,0.0000,4525.8808,1306.4748,4275.8281,1478.1783,3625.4058,191.7914,1470.7778,-5487.5466,-1389.0666,887.0664,-4533.7043,-1134.9502,-107.4559,4486.5488,793.2700,-5440.9473,-3136.6862,4125.2623,1501.2108,-4504.6989,-5823.1607,293.8237,-4076.4266,-3710.1082,0.0000,-2008.7221,1685.1749,-1148.1313,875.3667,4706.3499,4061.0231,-3067.2849,-6405.1814,5371.6805,-4165.2973,3088.8481,3425.9583,-1749.4147,4660.6489,4496.8316,5103.2010,5522.8595,-3412.6614,-2378.0509,4648.4115,5165.1153,-4894.4800,4971.3762,3515.2949,-5303.5350,4641.5146,4545.3130,1066.0973,4450.8453,807.2680,3866.7671,5489.3424,5396.6194,-4479.1937,-3921.1237,-4650.0591,-5968.9631,-4654.8764,0.0000,-1058.6500,4161.9126,-378.9298,4659.0250,4115.4925,1516.1170,1395.3764,5394.8244,-1634.7832,5309.8936,-401.3657,-78.9383,628.5711,-4049.4126,-5379.9200,-571.5193,4407.6859,-4672.2513,-3680.8346,-4540.2889,-4703.3050,1919.1318,1495.3385,5530.9583,-4457.3721,-2900.8987,-1487.9977,-1924.8167,5385.5261,5481.1959,1145.4443,-5176.3879,-2760.0906,-3836.3059,3257.0043,-35263.7973,-39417.2989,-36200.2487,-36714.4589,-32451.1573,-40650.3605,-46710.8116,-37129.9478,2072251.4154,2079809.4465,2082484.5094,2063680.1081,-38146.8884,2071051.9596,
3600.000,0.0000,6530.5082,2506.9592,-1085.1772,35.7260,786.1254,-5055.9332,6247.7777,-3901.8723,2175.4040,-4296.4022,-6120.1224,5948.8321,3515.5188,-2440.6141,1832.3467,6163.5343,-303.1779,-180.3758,-1379.4033,1851.9623,6525.7579,-5241.3796,-2919.5315,-6336.2471,0.0000,-804.0038,1029.4115,-311.0681,1730.1758,-702.8163,-3643.8285,-1698.4724,396.4502,-6058.2533,4939.8352,-1570.0159,-2661.0353,-1123.6113,4282.8801,-4641.9532,4139.5327,493.6565,1580.3685,-4794.2533,5642.0419,285.0823,-3748.0185,561.8637,3383.0990,4999.8564,-5882.4062,-5498.6382,5679.2089,5188.9689,-790.7139,4125.1981,922.3304,-6170.6534,-2645.3940,5463.2748,4439.8583,2033.4116,6241.2576,0.0000,3593.6663,-6643.2527,5106.4702,-5640.3108,-2161.2368,4446.4130,-1329.7620,-5998.1315,2534.9016,4917.4554,-3945.9691,-5331.4639,-1106.3427,-5013.2078,2152.7088,-2604.0631,-5450.1617,-6008.6710,842.1464,2600.4740,3960.8511,3578.0814,415.9156,-514.7586,-6622.0100,-88.2362,3919.8839,4757.9440,4100.5899,-4802.5989,5008.3935,79.8632,6609.8682,-2577.1900,-1228.7736,-272335.9231,-245670.1284,-265511.6678,-265470.0605,-265796.2468,-264255.6428,-259707.8500,-261495.4241,131351673.0699,131409671.8115,131383276.6441,131370020.6427,-262911.7498,131366885.4400,0.0000,-770.6563,-4663.0273,-4133.8282,-6178.7709,-6866.9791,-2059.6806,-1482.2524,3747.2301,-4331.1675,-1597.8958,2246.1150,-1319.3387,4325.5573,-6035.7031,5658.5082,558.6434,4174.9315,6890.9570,-5102.8315,5217.5364,1253.2747,-2729.9131,6232.8224,-2374.3315,0.0000,5022.2281,-4634.4950,-4942.8695,-5197.5936,-6206.9043,-5640.7668,3718.0449,5907.9392,-1676.5737,1819.2869,-3734.9535,972.2824,-6035.6388,-3968.3076,4643.5847,-2208.4737,-5614.6253,2317.2388,-4483.5787,2132.4604,4805.6709,2492.8519,6681.3085,-5979.2393,-455.0315,2081.6889,1163.7829,-2213.2026,2273.1845,-5777.3782,-309.8119,5536.9064,749.5985,-3406.4336,4042.8334,-3672.5956,600.7253,-1435.4223,0.0000,3221.9658,-1182.7776,2256.3067,-1389.8555,-6444.0421,1663.4236,4709.9700,1393.8664,3897.7790,-1637.2091,2766.8352,-2682.9923,5669.4661,-4674.4235,-5971.4359,5503.4475,289.2408,2073.0355,-5024.9464,5487.5913,4856.9785,5422.7185,-4837.1555,-5840.8251,62.8139,-6896.1449,3838.4787,2271.6346,3306.6310,-3658.9524,419.1853,4844.6564,1201.2091,6378.0643,1676.4165,-288524.6218,-305845.8243,-290869.2095,-293819.2417,-302970.4626,-298812.8593,-296440.0010,-296659.8270,58752893.7596,58729594.4239,58721839.4347,58746517.8914,-295882.1806,58739936.0641,0.0000,-2186.8525,-4309.9026,-5321.1002,2994.5615,-319.4880,-4217.8686,2405.7165,4291.3912,4882.7797,-5221.6263,1997.0049,-3238.7484,3811.4308,-1738.3075,3479.1818,3004.0343,5461.5406,-85.0446,-4367.4675,4158.3424,2003.4750,-3615.7528,-814.8913,-842.6457,0.0000,4526.4689,-5017.4808,4767.6745,-4098.4092,-3014.3449,-523.3796,5412.9053,3599.8598,-2641.1009,4496.7906,-5403.7425,-6355.6489,-2973.0998,-3732.2533,-1941.0555,-5114.9340,-4014.8648,6336.3537,-2107.0185,-3239.3286,-4956.5889,5237.3802,-1625.2333,707.2873,4718.2358,-2758.4353,-4043.7015,3235.2448,-3791.1317,3593.1478,-5467.3806,-3992.8978,-2822.8882,5345.5289,442.6661,3840.6482,6582.8675,2628.6811,0.0000,4818.6043,-983.3308,-3962.6193,-3783.5023,-1054.9399,-4974.9248,-4878.1771,-2862.0532,5029.8527,-4494.6300,4678.5420,3479.1837,-3824.2934,1079.2412,2692.6662,-3166.0784,-4268.0543,2721.2404,4648.5268,2805.1516,2930.2873,2082.5844,-4921.8895,-3684.8374,1810.4970,-682.1003,4238.5046,4451.8053,-4447.7212,-3302.4175,-4746.8750,4888.8749,-1628.8857,590.0646,-6612.6616,-33546.5245,-38281.5464,-34322.3200,-37544.1015,-30696.3254,-35712.1229,-45931.2424,-37441.0378,2060872.8584,2062992.2878,2064853.0113,2046900.3200,-36738.8516,2056622.8591,
7200.000,0.0000,-6062.3830,2143.5347,5071.8092,2701.5257,1605.9082,3646.9901,-3158.6968,3192.1352,2352.4093,1551.3896,4715.4146,-2510.9835,-5192.9383,4734.9898,-3654.5565,-6631.1593,-4047.9870,-1590.7478,4993.0308,-4913.5823,-6190.5480,4923.3016,1467.9695,4876.3635,0.0000,-3758.1032,3239.1410,3938.2857,2791.7966,3146.9620,5130.8414,-2745.7541,-656.8444,6480.4198,-6485.5070,5786.0676,-750.0277,3362.8266,-2728.0956,2479.2158,-3839.7784,1456.5671,-3803.2440,4409.2307,-6806.8819,-3215.2843,2908.9278,-2118.4951,-822.6875,-6028.3788,4842.1251,5385.6791,-2015.1851,-6784.0885,3429.7369,-4047.5910,-3182.0847,5988.1223,6096.2328,-5825.2616,-3059.6193,-3767.0121,-5764.2448,0.0000,-4350.5194,5944.1921,-3618.8495,6796.9446,4108.5758,-3676.9079,-2919.9167,5536.8030,-4782.3259,-5197.1670,-1082.8791,4891.2010,-2744.7439,5912.3117,-643.0396,-1565.7311,5782.0479,5305.1317,2903.4803,-5306.3765,-5953.7089,-4832.7285,3536.3822,2450.2847,6081.7092,2412.4089,-5314.4214,-5173.6950,-6522.9028,6325.2313,-2803.0652,-2929.1409,-4649.2429,63.2804,-795.3248,-192953.8316,-161046.8924,-181138.9304,-177625.0073,-182673.5022,-180568.7411,-176995.3154,-181827.1951,111658944.7840,111719295.3405,111696356.7026,111669936.7829,-180143.2747,111674049.6585,0.0000,2993.4548,5042.4481,3902.1330,3218.7154,5919.3217,-2051.8009,3978.1164,-6117.9188,3902.8196,-2013.9813,-4486.9352,3341.2944,342.7423,4062.3663,-1984.1968,1182.0661,-3659.2496,-5358.0227,2318.0359,-4715.5082,-1075.3136,-1275.5979,-4366.8270,-451.0450,0.0000,-4387.0194,3310.0809,2169.5097,4497.9400,6154.8560,2625.2243,-5140.8074,-6778.6538,-203.3145,1255.0853,1564.7254,-4048.7608,2378.4050,6341.0401,-6049.4076,5401.5338,6759.9424,1783.7587,1054.1221,472.3723,-5906.0260,-5832.0207,-5936.6460,5171.6875,3171.2408,-4646.8022,-4224.6802,3675.1400,592.2583,2290.7304,4517.8238,-6101.7941,-2682.5234,1814.9168,-1061.3812,6179.4082,-4832.1477,3708.2995,0.0000,1556.9789,-1562.0790,2046.9109,-1210.2474,4789.9146,2887.8056,-3425.2739,-3397.9188,231.5562,4442.6941,-4586.7252,-1347.5933,-4333.8107,2618.9631,6651.6429,-4765.3405,-3507.4867,-4344.2858,5681.2420,-3768.1165,-3473.0648,-1607.0457,2833.5604,6455.5444,-2447.4189,5243.1845,-8.2457,1937.4749,-2143.0123,2456.7431,3395.4813,-6077.6134,1209.2748,-6207.5557,3466.3406,-348707.2053,-358679.4442,-347152.8261,-351839.7680,-360131.1352,-350454.4453,-354094.9207,-352286.1218,90837844.3968,90826770.6330,90813392.8212,90834825.0143,-352785.3678,90826017.7977,0.0000,-1514.8917,4054.2291,2354.6250,-5439.1003,-3207.4941,5469.8925,-4615.5896,-414.5625,-5170.4044,6451.3498,2026.5179,5477.6161,-4316.2443,-2548.3155,-5503.9598,1414.2844,-4212.8990,-4040.0927,4062.0730,-1296.6332,2954.1509,4689.6345,5171.2404,4732.1836,0.0000,-3623.6879,5108.7067,-5213.5107,4318.7958,-528.4256,-3490.7405,-3491.1333,1319.8338,-2113.0520,-2103.8162,3098.3879,5592.4358,5422.0001,464.7269,-2032.7178,2039.3488,-32.8371,-5530.3446,5181.5275,-527.6442,1557.3297,-2318.6874,-2803.2021,-4509.1549,-1093.4963,-1225.5008,1008.6134,-5492.1941,217.8042,-5478.2642,3180.3401,-187.5598,-1880.3349,-2619.5634,3355.1805,-708.3422,-3237.9744,993.1006,0.0000,-5032.5571,-2959.3724,5424.9277,574.4960,-2739.5278,5027.7763,5227.6227,-1973.9908,-4912.2535,497.3226,-4800.0903,-4701.6730,4640.3903,2513.1053,1708.8758,4669.5564,1478.0166,911.4771,-2642.8114,1553.3156,638.5293,-4553.5031,5204.9462,-471.7120,2048.1655,3825.9851,-4468.5408,-4151.1821,561.7425,-1129.0167,5313.6047,-1410.4569,4958.5185,3014.7890,5936.5964,-31934.9244,-37130.4445,-33088.9693,-36270.6485,-29354.6651,-33743.2712,-44515.5720,-34829.4877,2049197.8942,2046113.5703,2046932.5414,2033109.0878,-35327.7683,2042172.5906,
